ticker,OIS US Equity
2001-07-03,9.2593
2001-07-05,12.4294
2001-07-06,-2.1106
2001-07-09,-0.924
2001-07-10,1.5544
2001-07-11,-1.5306
2001-07-12,-2.0725
2001-07-13,5.291
2001-07-16,-5.2261
2001-07-17,-0.8484
2001-07-18,-0.4278
2001-07-19,-0.1074
2001-07-20,-4.8387
2001-07-23,0.791
2001-07-24,-1.3453
2001-07-25,-2.2727
2001-07-26,-0.5814
2001-07-27,-0.5848
2001-07-30,-2.4706
2001-07-31,0.7238
2001-08-01,-1.7964
2001-08-02,4.2683
2001-08-03,3.5088
2001-08-06,1.4689
2001-08-07,0.2227
2001-08-08,-3.8889
2001-08-09,1.7341
2001-08-10,-1.7045
2001-08-13,6.9364
2001-08-14,-2.7027
2001-08-15,2.0
2001-08-16,-0.1089
2001-08-17,-2.072
2001-08-20,0.2227
2001-08-21,-1.3333
2001-08-22,1.2387
2001-08-23,0.1112
2001-08-24,0.0
2001-08-27,0.0
2001-08-28,-2.7778
2001-08-29,-1.1429
2001-08-30,-3.4682
2001-08-31,1.4371
2001-09-04,-1.0626
2001-09-05,0.2387
2001-09-06,-0.119
2001-09-07,-1.5495
2001-09-10,0.8475
2001-09-17,1.4405999999999999
2001-09-18,0.355
2001-09-19,-5.0708
2001-09-20,-12.9193
2001-09-21,-1.5692
2001-09-24,-4.3478
2001-09-25,2.1212
2001-09-26,-7.27
2001-09-27,-5.6
2001-09-28,11.8644
2001-10-01,-1.6667
2001-10-02,0.7704
2001-10-03,-3.9755000000000003
2001-10-04,0.0
2001-10-05,-3.0255
2001-10-08,-0.6568
2001-10-09,2.4793
2001-10-10,10.0
2001-10-11,4.8387
2001-10-12,-4.8951
2001-10-15,-1.4706000000000001
2001-10-16,1.4925
2001-10-17,2.9412000000000003
2001-10-18,-1.0
2001-10-19,2.5974
2001-10-22,9.7046
2001-10-23,4.4872
2001-10-24,-0.6135
2001-10-25,2.4691
2001-10-26,3.6145
2001-10-29,2.3256
2001-10-30,-6.8182
2001-10-31,9.1463
2001-11-01,-0.5587
2001-11-02,-5.3933
2001-11-05,2.019
2001-11-06,-1.7462
2001-11-07,-3.673
2001-11-08,1.722
2001-11-09,2.5393
2001-11-12,-2.1226
2001-11-13,4.2169
2001-11-14,-3.4682
2001-11-15,-10.8982
2001-11-16,0.8065
2001-11-19,4.6667
2001-11-20,3.1847
2001-11-21,-0.6173
2001-11-23,1.8634
2001-11-26,0.0
2001-11-27,-0.6098
2001-11-28,2.454
2001-11-29,4.1916
2001-11-30,6.2069
2001-12-03,2.9221
2001-12-04,-1.1567
2001-12-05,-2.1277
2001-12-06,-3.2609
2001-12-07,1.1236
2001-12-10,0.0
2001-12-11,0.4444
2001-12-12,1.7699
2001-12-13,-1.413
2001-12-14,-0.882
2001-12-17,3.4483
2001-12-18,-1.0753
2001-12-19,-2.7174
2001-12-20,-0.5587
2001-12-21,6.7416
2001-12-24,-3.1579
2001-12-26,1.6303999999999998
2001-12-27,-1.1764999999999999
2001-12-28,-8.0087
2001-12-31,7.0588
2002-01-02,-1.2088
2002-01-03,-2.1135
2002-01-04,-3.8636
2002-01-07,-1.7730000000000001
2002-01-08,4.0915
2002-01-09,-0.6936
2002-01-10,-2.5611
2002-01-11,-3.3453
2002-01-14,-2.3486000000000002
2002-01-15,-2.5316
2002-01-16,-0.6494
2002-01-17,3.268
2002-01-18,-0.8861
2002-01-22,-2.2989
2002-01-23,-2.0915
2002-01-24,4.9399
2002-01-25,-0.5089
2002-01-28,-4.0921
2002-01-29,-6.4
2002-01-30,3.7037
2002-01-31,3.022
2002-02-01,0.0
2002-02-04,-0.2667
2002-02-05,2.8075
2002-02-06,2.4707
2002-02-07,0.6345
2002-02-08,1.3871
2002-02-11,-0.4975
2002-02-12,0.625
2002-02-13,1.2422
2002-02-14,-0.3681
2002-02-15,4.064
2002-02-19,-1.1834
2002-02-20,2.6347
2002-02-21,-0.8168
2002-02-22,3.5294
2002-02-25,4.6591000000000005
2002-02-26,-0.5429
2002-02-27,-0.1092
2002-02-28,1.6393
2002-03-01,-0.5376
2002-03-04,-0.6486
2002-03-05,-0.9793
2002-03-06,2.1978
2002-03-07,0.7527
2002-03-08,2.0277
2002-03-11,0.3138
2002-03-12,-0.5214
2002-03-13,3.2495
2002-03-14,-1.0152
2002-03-15,-1.0256
2002-03-18,2.0725
2002-03-19,1.5228000000000002
2002-03-20,5.0
2002-03-21,4.7619
2002-03-22,-3.7273
2002-03-25,-4.1549
2002-03-26,4.9261
2002-03-27,0.7512
2002-03-28,0.6524
2002-04-01,1.0185
2002-04-02,0.3666
2002-04-03,-5.9361
2002-04-04,-1.9417
2002-04-05,-0.099
2002-04-08,-0.4955
2002-04-09,2.2908
2002-04-10,2.2395
2002-04-11,0.0
2002-04-12,0.0
2002-04-15,0.0
2002-04-16,-0.4762
2002-04-17,2.8708
2002-04-18,0.186
2002-04-19,-1.1142
2002-04-22,-0.939
2002-04-23,1.0427
2002-04-24,-1.5009000000000001
2002-04-25,1.4285999999999999
2002-04-26,-1.4085
2002-04-29,0.381
2002-04-30,1.9924
2002-05-01,0.4651
2002-05-02,0.3704
2002-05-03,-0.738
2002-05-06,-0.3717
2002-05-07,-1.2127
2002-05-08,3.8716
2002-05-09,2.2727
2002-05-10,0.0
2002-05-13,4.8889
2002-05-14,0.0
2002-05-15,-1.2711999999999999
2002-05-16,-0.0858
2002-05-17,0.7732
2002-05-20,-0.682
2002-05-21,-2.2318
2002-05-22,-2.1949
2002-05-23,-0.8079
2002-05-24,-0.905
2002-05-28,0.4566
2002-05-29,0.0
2002-05-30,-3.0
2002-05-31,2.0619
2002-06-03,-1.4692
2002-06-04,1.1184
2002-06-05,0.8295
2002-06-06,-2.468
2002-06-07,-0.7498
2002-06-10,1.0387
2002-06-11,1.8692
2002-06-12,0.2752
2002-06-13,-3.1107
2002-06-14,-0.2833
2002-06-17,3.6932
2002-06-18,-2.1005
2002-06-19,3.7313
2002-06-20,3.3273
2002-06-21,-0.5222
2002-06-24,2.3622
2002-06-25,-2.0513
2002-06-26,-0.2618
2002-06-27,2.3622
2002-06-28,1.7094
2002-07-01,-1.1764999999999999
2002-07-02,-0.5102
2002-07-03,0.4274
2002-07-05,-0.4255
2002-07-08,-0.6838
2002-07-09,1.9792999999999998
2002-07-10,0.1688
2002-07-11,-2.6959
2002-07-12,-3.1169000000000002
2002-07-15,1.8767
2002-07-16,-0.7895
2002-07-17,0.4421
2002-07-18,-3.6092
2002-07-19,2.6484
2002-07-22,-1.5125
2002-07-23,-4.336
2002-07-24,5.288
2002-07-25,0.4484
2002-07-26,-1.3393
2002-07-29,1.3575
2002-07-30,-1.3393
2002-07-31,-0.543
2002-08-01,-0.182
2002-08-02,-0.3646
2002-08-05,0.0915
2002-08-06,0.6399
2002-08-07,0.2725
2002-08-08,0.0906
2002-08-09,-0.181
2002-08-12,0.0907
2002-08-13,-0.8152
2002-08-14,0.4566
2002-08-15,0.3636
2002-08-16,0.0
2002-08-19,-1.087
2002-08-20,0.2747
2002-08-21,0.4566
2002-08-22,0.0
2002-08-23,-2.2727
2002-08-26,2.9767
2002-08-27,-0.271
2002-08-28,-0.8152
2002-08-29,-0.9132
2002-08-30,-0.7373
2002-09-03,-2.4141
2002-09-04,4.3768
2002-09-05,-1.0939
2002-09-06,0.9217
2002-09-09,0.3653
2002-09-10,-3.5487
2002-09-11,-0.7547
2002-09-12,-0.7605
2002-09-13,0.0
2002-09-16,0.0958
2002-09-17,0.0
2002-09-18,-2.3923
2002-09-19,-11.8627
2002-09-20,8.1201
2002-09-23,1.6461000000000001
2002-09-24,0.3036
2002-09-25,1.7154
2002-09-26,3.1746
2002-09-27,-3.6538
2002-09-30,-0.1996
2002-10-01,6.0
2002-10-02,-2.5472
2002-10-03,0.5808
2002-10-04,-3.7536
2002-10-07,8.0
2002-10-08,4.7222
2002-10-09,2.2104
2002-10-10,0.0865
2002-10-11,0.2593
2002-10-14,-1.1207
2002-10-15,1.5693000000000001
2002-10-16,-0.4292
2002-10-17,7.3276
2002-10-18,-2.008
2002-10-21,2.459
2002-10-22,-1.44
2002-10-23,-1.7856999999999998
2002-10-24,4.1322
2002-10-25,-0.9524
2002-10-28,-1.7628
2002-10-29,-1.7945
2002-10-30,2.907
2002-10-31,4.5198
2002-11-01,-0.4633
2002-11-04,-0.3103
2002-11-05,1.4786000000000001
2002-11-06,3.4509
2002-11-07,-1.1118999999999999
2002-11-08,-1.9489999999999998
2002-11-11,-5.9633
2002-11-12,6.4228
2002-11-13,-0.8403
2002-11-14,-2.9276
2002-11-15,-5.5556
2002-11-18,0.5882
2002-11-19,4.2607
2002-11-20,4.5673
2002-11-21,-0.5364
2002-11-22,-0.2311
2002-11-25,0.3861
2002-11-26,-4.3846
2002-11-27,4.2639
2002-11-29,-0.9259
2002-12-02,-3.0374
2002-12-03,-2.9718999999999998
2002-12-04,-0.2483
2002-12-05,-2.4896
2002-12-06,2.0426
2002-12-09,-2.8357
2002-12-10,3.0043
2002-12-11,1.1667
2002-12-12,0.9885
2002-12-13,-2.3654
2002-12-16,3.4252000000000002
2002-12-17,-1.454
2002-12-18,-1.1475
2002-12-19,1.9071
2002-12-20,1.3019
2002-12-23,3.5341
2002-12-24,-1.3189
2002-12-26,1.4151
2002-12-27,-0.0775
2002-12-30,0.1552
2002-12-31,-0.0775
2003-01-02,1.4729
2003-01-03,-1.9099
2003-01-06,-0.8567
2003-01-07,-3.9276999999999997
2003-01-08,0.7359
2003-01-09,0.2435
2003-01-10,-3.6437
2003-01-13,-2.7731
2003-01-14,-1.21
2003-01-15,2.6247
2003-01-16,4.4331
2003-01-17,-3.7551
2003-01-21,-5.7676
2003-01-22,0.8101
2003-01-23,3.4821
2003-01-24,-3.7100999999999997
2003-01-27,0.8065
2003-01-28,1.3333
2003-01-29,3.5088
2003-01-30,-2.5423999999999998
2003-01-31,4.3478
2003-02-03,-1.8333
2003-02-04,4.4992
2003-02-05,0.8123
2003-02-06,2.0145
2003-02-07,-6.7141
2003-02-10,-0.0847
2003-02-11,-5.9322
2003-02-12,0.0901
2003-02-13,1.7102
2003-02-14,-2.4779
2003-02-18,0.1815
2003-02-19,0.7246
2003-02-20,-0.8993
2003-02-21,0.726
2003-02-24,4.3243
2003-02-25,-0.7772
2003-02-26,-0.4352
2003-02-27,-0.3497
2003-02-28,0.0
2003-03-03,0.2632
2003-03-04,1.1374
2003-03-05,1.4706000000000001
2003-03-06,2.3018
2003-03-07,-0.0833
2003-03-10,-0.5838
2003-03-11,-2.6846
2003-03-12,0.2586
2003-03-13,0.9458
2003-03-14,1.6183999999999998
2003-03-17,0.1676
2003-03-18,0.1674
2003-03-19,0.2506
2003-03-20,-1.25
2003-03-21,-0.8439
2003-03-24,-1.1064
2003-03-25,0.9466
2003-03-26,-3.3247999999999998
2003-03-27,5.3792
2003-03-28,0.4184
2003-03-31,0.0
2003-04-01,-0.4167
2003-04-02,-0.8368
2003-04-03,-4.2194
2003-04-04,-0.8811
2003-04-07,0.5333
2003-04-08,-2.7409
2003-04-09,-0.4545
2003-04-10,-0.4566
2003-04-11,-2.2936
2003-04-14,-3.7559
2003-04-15,-0.5854
2003-04-16,-1.2758
2003-04-17,2.8827
2003-04-21,3.0918
2003-04-22,2.7179
2003-04-23,0.4562
2003-04-24,-3.2698
2003-04-25,1.8779
2003-04-28,0.7373
2003-04-29,1.0979
2003-04-30,2.9864
2003-05-01,1.9332
2003-05-02,3.8792999999999997
2003-05-05,0.9129
2003-05-06,-1.6447
2003-05-07,3.7625
2003-05-08,-0.0806
2003-05-09,0.3226
2003-05-12,3.6977
2003-05-13,0.7752
2003-05-14,0.1538
2003-05-15,-1.0753
2003-05-16,0.5435
2003-05-19,-2.3166
2003-05-20,0.3162
2003-05-21,2.4429
2003-05-22,-1.1538
2003-05-23,0.3891
2003-05-27,0.0
2003-05-28,1.6279
2003-05-29,-0.6865
2003-05-30,3.2258
2003-06-02,-2.2321
2003-06-03,-1.8265
2003-06-04,0.8527
2003-06-05,-0.6918
2003-06-06,1.7802
2003-06-09,-0.9886
2003-06-10,0.6144
2003-06-11,3.8167999999999997
2003-06-12,-1.1029
2003-06-13,-3.1227
2003-06-16,-0.614
2003-06-17,-1.6987999999999999
2003-06-18,0.3928
2003-06-19,-0.4695
2003-06-20,-2.5943
2003-06-23,-1.937
2003-06-24,-0.6584
2003-06-25,0.9942
2003-06-26,-0.082
2003-06-27,0.0
2003-06-30,-0.6568
2003-07-01,-0.8264
2003-07-02,0.4167
2003-07-03,-0.4149
2003-07-07,-0.1667
2003-07-08,1.0851
2003-07-09,2.8076
2003-07-10,-2.5703
2003-07-11,1.5664
2003-07-14,-0.2435
2003-07-15,-1.6273
2003-07-16,-0.9926
2003-07-17,-1.0025
2003-07-18,1.6878
2003-07-21,-1.1618
2003-07-22,0.7557
2003-07-23,0.0
2003-07-24,-0.5833
2003-07-25,-1.0059
2003-07-28,-1.9475
2003-07-29,-0.9499
2003-07-30,-3.2258
2003-07-31,1.3514
2003-08-01,0.0889
2003-08-04,-2.3979
2003-08-05,-1.9108
2003-08-06,3.4323
2003-08-07,3.0493
2003-08-08,1.3925
2003-08-11,-0.3433
2003-08-12,3.3592
2003-08-13,-1.0833
2003-08-14,0.8425
2003-08-15,0.2506
2003-08-18,-0.75
2003-08-19,0.3359
2003-08-20,0.4184
2003-08-21,2.5
2003-08-22,-4.4715
2003-08-25,2.2128
2003-08-26,-0.9159
2003-08-27,1.2605
2003-08-28,1.9917
2003-08-29,-1.6273
2003-09-02,-0.9098
2003-09-03,-0.6678
2003-09-04,1.2605
2003-09-05,-1.6598000000000002
2003-09-08,0.8439
2003-09-09,0.1674
2003-09-10,0.6683
2003-09-11,0.9959
2003-09-12,-0.8217
2003-09-15,-0.58
2003-09-16,0.4167
2003-09-17,-0.8299
2003-09-18,1.0879
2003-09-19,0.6623
2003-09-22,1.1513
2003-09-23,2.6829
2003-09-24,0.7918
2003-09-25,-1.7282
2003-09-26,-3.2774
2003-09-29,3.3058
2003-09-30,1.52
2003-10-01,2.3641
2003-10-02,-2.3095
2003-10-03,-0.7092
2003-10-06,1.3492
2003-10-07,-0.9397
2003-10-08,0.1581
2003-10-09,-0.3157
2003-10-10,-0.8709
2003-10-13,1.4377
2003-10-14,-1.7323
2003-10-15,-1.0417
2003-10-16,0.4049
2003-10-17,1.371
2003-10-20,0.3182
2003-10-21,-0.8723
2003-10-22,-0.4
2003-10-23,-1.2048
2003-10-24,-1.3008
2003-10-27,2.4712
2003-10-28,1.2862
2003-10-29,0.5556
2003-10-30,-2.7624
2003-10-31,-0.5682
2003-11-03,1.4694
2003-11-04,-3.5398
2003-11-05,3.1693
2003-11-06,1.6977
2003-11-07,-1.4308
2003-11-10,0.9677
2003-11-11,-2.3962
2003-11-12,4.5827
2003-11-13,-1.8779
2003-11-14,1.2759
2003-11-17,0.315
2003-11-18,-3.6892
2003-11-19,1.956
2003-11-20,-2.4779999999999998
2003-11-21,2.0492
2003-11-24,0.4016
2003-11-25,0.16
2003-11-26,1.8371
2003-11-28,-1.4902
2003-12-01,2.0701
2003-12-02,3.5881
2003-12-03,0.5271
2003-12-04,1.7227999999999999
2003-12-05,1.1782
2003-12-08,1.4556
2003-12-09,0.5022
2003-12-10,-1.8558
2003-12-11,1.0909
2003-12-12,2.8777
2003-12-15,-2.4476
2003-12-16,-4.3011
2003-12-17,5.0936
2003-12-18,2.7798
2003-12-19,-2.5659
2003-12-22,3.9146
2003-12-23,-1.7808000000000002
2003-12-24,1.1158
2003-12-26,-0.2759
2003-12-29,1.1757
2003-12-30,-1.9139
2003-12-31,-2.8571
2004-01-02,1.5782
2004-01-05,2.1893
2004-01-06,-0.4838
2004-01-07,-2.2917
2004-01-08,5.2594
2004-01-09,1.2154
2004-01-12,4.1361
2004-01-13,-2.5625
2004-01-14,-2.4984
2004-01-15,-0.472
2004-01-16,1.0163
2004-01-20,7.3105
2004-01-21,0.0
2004-01-22,-2.8125
2004-01-23,1.8006
2004-01-26,1.7056
2004-01-27,-2.1739
2004-01-28,-1.6508
2004-01-29,1.5493999999999999
2004-01-30,-2.9243
2004-02-02,-0.7859
2004-02-03,-10.231
2004-02-04,-3.5294
2004-02-05,1.8293
2004-02-06,4.491
2004-02-09,0.0716
2004-02-10,1.2885
2004-02-11,-0.7067
2004-02-12,-1.0676
2004-02-13,-0.5036
2004-02-17,0.1446
2004-02-18,-0.4332
2004-02-19,-0.8702
2004-02-20,0.2195
2004-02-23,-0.5109
2004-02-24,1.2472
2004-02-25,1.087
2004-02-26,-1.7921
2004-02-27,-0.5839
2004-03-01,2.3495
2004-03-02,0.1435
2004-03-03,-0.788
2004-03-04,1.1552
2004-03-05,2.9265
2004-03-08,-0.4854
2004-03-09,-3.7631
2004-03-10,-2.3896
2004-03-11,-1.7804
2004-03-12,2.3414
2004-03-15,-0.4428
2004-03-16,-0.8154
2004-03-17,1.1211
2004-03-18,0.3695
2004-03-19,-0.5891
2004-03-22,-1.8519
2004-03-23,-1.8113000000000001
2004-03-24,-0.2306
2004-03-25,1.3096999999999999
2004-03-26,-0.4563
2004-03-29,0.6875
2004-03-30,1.5175
2004-03-31,0.4484
2004-04-01,-0.9673
2004-04-02,-0.0751
2004-04-05,0.6767
2004-04-06,-1.2696
2004-04-07,2.4206
2004-04-08,0.8863
2004-04-12,2.4158
2004-04-13,-2.0014
2004-04-14,1.7505
2004-04-15,1.4337
2004-04-16,0.9894
2004-04-19,1.0497
2004-04-20,-1.9391
2004-04-21,0.6356
2004-04-22,2.5263
2004-04-23,-0.4107
2004-04-26,0.4811
2004-04-27,1.2312
2004-04-28,-0.6757
2004-04-29,-2.0408
2004-04-30,-5.9722
2004-05-03,7.4594
2004-05-04,1.7182
2004-05-05,-1.7568000000000001
2004-05-06,-3.37
2004-05-07,-2.0641
2004-05-10,0.6541
2004-05-11,1.2995999999999999
2004-05-12,1.4968
2004-05-13,-0.8427
2004-05-14,1.3456000000000001
2004-05-17,1.3976
2004-05-18,-0.827
2004-05-19,-2.3628
2004-05-20,1.7793999999999999
2004-05-21,-1.6084
2004-05-24,3.838
2004-05-25,-1.3689
2004-05-26,-0.5552
2004-05-27,-0.2094
2004-05-28,-0.6993
2004-06-01,2.6761
2004-06-02,-0.8916
2004-06-03,-2.2837
2004-06-04,0.5666
2004-06-07,0.9155
2004-06-08,1.4655
2004-06-09,-1.0316
2004-06-10,0.417
2004-06-14,0.2076
2004-06-15,0.4834
2004-06-16,1.3746
2004-06-17,1.5593
2004-06-18,1.0013
2004-06-21,0.8592
2004-06-22,0.7864
2004-06-23,2.0156
2004-06-24,-1.5295999999999998
2004-06-25,1.1003
2004-06-28,-1.8566
2004-06-29,0.1305
2004-06-30,-0.3257
2004-07-01,0.3922
2004-07-02,0.8464
2004-07-06,1.9367
2004-07-07,-1.33
2004-07-08,-0.2567
2004-07-09,2.9600999999999997
2004-07-12,-0.125
2004-07-13,-0.438
2004-07-14,1.5713
2004-07-15,1.4233
2004-07-16,-0.061
2004-07-19,1.5263
2004-07-20,1.383
2004-07-21,-3.5587
2004-07-22,-0.738
2004-07-23,-1.425
2004-07-26,-2.0113
2004-07-27,3.7845
2004-07-28,3.2138
2004-07-29,0.7186
2004-07-30,-2.1403
2004-08-02,-2.7946999999999997
2004-08-03,9.125
2004-08-04,2.2337
2004-08-05,-7.1148
2004-08-06,0.0
2004-08-09,2.0507
2004-08-10,1.5366
2004-08-11,-2.7939
2004-08-12,-1.3772
2004-08-13,-2.9144
2004-08-16,2.2514
2004-08-17,-2.1407
2004-08-18,1.25
2004-08-19,4.6296
2004-08-20,1.1209
2004-08-23,-3.1505
2004-08-24,1.4458
2004-08-25,-3.9786
2004-08-26,-1.1132
2004-08-27,-0.1876
2004-08-30,-1.0652
2004-08-31,1.9633
2004-09-01,5.5280000000000005
2004-09-02,0.0
2004-09-03,0.8829
2004-09-07,-0.2917
2004-09-08,0.0585
2004-09-09,4.386
2004-09-10,1.0644
2004-09-13,-1.663
2004-09-14,-1.3529
2004-09-15,1.0286
2004-09-16,0.1131
2004-09-17,-0.113
2004-09-20,1.81
2004-09-21,0.2778
2004-09-22,0.831
2004-09-23,1.7582
2004-09-24,0.8639
2004-09-27,-0.4283
2004-09-28,2.0968
2004-09-29,-0.4739
2004-09-30,-1.0582
2004-10-01,1.2833999999999999
2004-10-04,-0.1056
2004-10-05,-0.8985
2004-10-06,1.2267000000000001
2004-10-07,0.1054
2004-10-08,-0.1579
2004-10-11,-3.4265
2004-10-12,0.5459
2004-10-13,-2.6602
2004-10-14,1.227
2004-10-15,2.9201
2004-10-18,-0.803
2004-10-19,-1.0793
2004-10-20,2.455
2004-10-21,3.3546
2004-10-22,-2.9366
2004-10-25,0.6369
2004-10-26,0.5274
2004-10-27,-3.3054
2004-10-28,-2.0619
2004-10-29,1.7175
2004-11-01,0.1089
2004-11-02,-1.5777999999999999
2004-11-03,7.2416
2004-11-04,0.5155
2004-11-05,1.9487
2004-11-08,-0.7545
2004-11-09,1.1657
2004-11-10,2.9558999999999997
2004-11-11,-1.1192
2004-11-12,0.3937
2004-11-15,-1.8627
2004-11-16,-0.1998
2004-11-17,-1.001
2004-11-18,2.5278
2004-11-19,1.2327
2004-11-22,-0.9255
2004-11-23,0.4916
2004-11-24,0.1468
2004-11-26,0.0489
2004-11-29,-0.0488
2004-11-30,-0.4885
2004-12-01,-0.4418
2004-12-02,-2.1696
2004-12-03,-0.2016
2004-12-06,-0.9596
2004-12-07,-5.6094
2004-12-08,-0.108
2004-12-09,1.1898
2004-12-10,0.6414
2004-12-13,1.3277
2004-12-14,-1.0482
2004-12-15,0.7945
2004-12-16,1.1561
2004-12-17,-0.4675
2004-12-20,-0.0522
2004-12-21,2.5587
2004-12-22,-0.9674
2004-12-23,1.5937999999999999
2004-12-27,-3.5425
2004-12-28,3.4627
2004-12-29,-1.0142
2004-12-30,-1.2807
2004-12-31,0.1038
2005-01-03,-3.577
2005-01-04,-0.9677
2005-01-05,-2.2258
2005-01-06,3.387
2005-01-07,-2.2556
2005-01-10,-0.2198
2005-01-11,-1.1564
2005-01-12,0.2786
2005-01-13,1.7778
2005-01-14,0.4913
2005-01-18,-0.1086
2005-01-19,0.435
2005-01-20,1.2993999999999999
2005-01-21,0.2672
2005-01-24,-0.9595
2005-01-25,-0.3767
2005-01-26,2.3231
2005-01-27,2.5871
2005-01-28,-3.2424
2005-01-31,1.3298
2005-02-01,1.5223
2005-02-02,4.9638
2005-02-03,0.6404
2005-02-04,2.0558
2005-02-07,-3.0216
2005-02-08,3.0663
2005-02-09,-5.2783
2005-02-10,3.0395
2005-02-11,1.2291
2005-02-14,-0.8256
2005-02-15,0.6366
2005-02-16,3.7956
2005-02-17,-1.4064999999999999
2005-02-18,0.5706
2005-02-22,0.8983
2005-02-23,0.5155
2005-02-24,-1.7248999999999999
2005-02-25,1.9449999999999998
2005-02-28,-2.094
2005-03-01,-0.5703
2005-03-02,1.8641999999999999
2005-03-03,3.6132999999999997
2005-03-04,0.1359
2005-03-07,-0.9498
2005-03-08,0.5023
2005-03-09,-2.4534000000000002
2005-03-10,-3.959
2005-03-11,1.3578999999999999
2005-03-14,-0.0478
2005-03-15,-0.0479
2005-03-16,0.91
2005-03-17,-0.3322
2005-03-18,0.381
2005-03-21,0.0474
2005-03-22,0.7112
2005-03-23,-5.9322
2005-03-24,-0.1502
2005-03-28,-0.1003
2005-03-29,-2.1576
2005-03-30,1.3333
2005-03-31,3.998
2005-04-01,1.5572
2005-04-04,1.2458
2005-04-05,0.4733
2005-04-06,1.6957
2005-04-07,-0.9727
2005-04-08,-3.0402
2005-04-11,1.3025
2005-04-12,-0.8571
2005-04-13,-3.3622
2005-04-14,-0.4473
2005-04-15,-2.7958
2005-04-18,3.0303
2005-04-19,2.2931
2005-04-20,-0.0487
2005-04-21,3.413
2005-04-22,-0.4243
2005-04-25,2.178
2005-04-26,-3.1511
2005-04-27,-4.4976
2005-04-28,0.1503
2005-04-29,1.6008
2005-05-02,3.1512000000000002
2005-05-03,-0.7637
2005-05-04,2.7417
2005-05-05,4.4007
2005-05-06,5.6502
2005-05-09,2.674
2005-05-10,-2.3977
2005-05-11,-0.5083
2005-05-12,-5.7046
2005-05-13,-2.8894
2005-05-16,1.9526
2005-05-17,1.2768
2005-05-18,-1.7109
2005-05-19,0.962
2005-05-20,-0.1815
2005-05-23,0.6818
2005-05-24,0.0
2005-05-25,0.316
2005-05-26,2.5653
2005-05-27,2.9838
2005-05-31,-1.3208
2005-06-01,0.6477
2005-06-02,0.0858
2005-06-03,1.2859
2005-06-06,0.3386
2005-06-07,0.717
2005-06-08,-0.1675
2005-06-09,3.146
2005-06-10,0.0813
2005-06-13,1.219
2005-06-14,0.843
2005-06-15,0.9156
2005-06-16,-3.5503
2005-06-17,3.1084
2005-06-20,1.0313
2005-06-21,-1.8453
2005-06-22,0.24
2005-06-23,-1.4365999999999999
2005-06-24,0.0
2005-06-27,1.1336
2005-06-28,-0.3603
2005-06-29,0.2812
2005-06-30,0.8413
2005-07-01,-0.5165
2005-07-05,4.0735
2005-07-06,-0.0384
2005-07-07,0.5758
2005-07-08,1.6031
2005-07-11,-0.4884
