ticker,OOGI US Equity
2008-06-11,-22.5
2008-06-16,3.2258
2008-06-17,-3.125
2008-06-18,-6.4516
2008-06-24,-5.1724
2008-06-25,9.0909
2008-06-30,3.3333
2008-07-09,-1.6129
2008-07-10,-24.5902
2008-07-11,32.6087
2008-07-14,40.9836
2008-07-15,10.4651
2008-07-16,5.2632
2008-07-17,-6.0
2008-07-18,1.0638
2008-07-21,-5.2632
2008-07-23,-16.6667
2008-07-25,0.0
2008-08-04,-12.0
2008-08-07,-16.6667
2008-08-08,0.0
2008-08-11,9.0909
2008-08-18,-33.3333
2008-08-21,25.0
2008-08-29,-40.0
2008-09-08,0.0
2008-09-23,70.0
2008-09-24,7.8431
2008-09-25,-27.2727
2008-10-01,75.0
2008-10-02,21.4286
2008-10-03,1.1764999999999999
2008-10-06,6.9767
2008-10-07,-20.6522
2008-10-13,0.0
2008-10-14,-4.1096
2008-10-15,-14.2857
2008-10-20,25.0
2008-10-29,-33.3333
2008-10-31,0.0
2008-11-05,2.0
2008-11-06,27.451
2008-11-20,-61.5385
2008-12-08,140.0
2008-12-12,-25.0
2009-02-11,-28.8889
2009-02-25,-62.5
2009-03-02,83.3333
2009-03-03,90.9091
2009-03-04,42.8571
2009-03-05,-13.3333
2009-03-06,0.0
2009-03-25,-61.5385
2009-03-26,150.0
2009-04-06,-32.0
2009-04-07,47.0588
2009-04-09,0.0
2009-04-13,-20.0
2009-04-22,-50.0
2009-05-06,0.0
2009-05-20,190.0
2009-06-02,-53.4483
2009-06-09,0.0
2009-06-24,274.0741
2009-06-25,13.8614
2009-06-26,-4.3478
2009-06-29,-13.6364
2009-06-30,9.473700000000001
2009-07-01,-15.3846
2009-07-02,2.2727
2009-07-06,-21.1111
2009-07-07,-22.5352
2009-07-08,-3.6364
2009-07-09,-26.4151
2009-07-10,30.7692
2009-07-13,27.451
2009-07-14,-38.4615
2009-07-15,0.0
2009-07-17,-20.0
2009-07-20,0.0
2009-07-21,-37.5
2009-07-22,80.0
2009-07-23,5.5556
2009-07-24,31.5789
2009-07-27,-4.0
2009-07-28,-33.3333
2009-07-29,12.5
2009-07-30,0.0
2009-07-31,-16.6667
2009-08-03,16.6667
2009-08-04,-14.2857
2009-08-05,6.6667
2009-08-06,-12.5
2009-08-07,7.1429
2009-08-10,-16.6667
2009-08-11,4.0
2009-08-12,-7.6923
2009-08-13,16.6667
2009-08-14,-7.1429
2009-08-17,3.8462
2009-08-18,0.0
2009-08-19,-14.8148
2009-08-20,0.0
2009-08-21,4.3478
2009-08-24,-37.5
2009-08-25,53.3333
2009-08-26,0.0
2009-08-27,-0.4348
2009-08-28,-10.4803
2009-08-31,12.1951
2009-09-02,-4.3478
2009-09-04,0.0
2009-09-08,-4.5455
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,4.7619
2009-09-14,-22.2727
2009-09-15,28.0702
2009-09-16,-4.1096
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,-4.7619
2009-09-24,5.0
2009-09-25,-4.7619
2009-09-28,-5.0
2009-09-29,-5.2632
2009-09-30,5.5556
2009-10-01,-9.473700000000001
2009-10-02,0.0
2009-10-05,0.0
2009-10-07,0.0
2009-10-08,10.4651
2009-10-12,-9.473700000000001
2009-10-13,4.6512
2009-10-14,-2.7778
2009-10-16,0.0714
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,-22.9122
2009-10-22,0.0
2009-10-23,25.9259
2009-10-26,-20.0
2009-10-27,0.7353
2009-10-29,-0.7299
2009-10-30,21.3235
2009-11-02,-9.0909
2009-11-05,-20.0
2009-11-06,0.0
2009-11-09,0.0
2009-11-10,-8.3333
2009-11-11,-18.1818
2009-11-13,-5.5556
2009-11-16,-17.647100000000002
2009-11-18,0.0
2009-11-19,-21.4286
2009-11-20,36.3636
2009-11-23,20.0
2009-11-24,5.5556
2009-11-25,5.2632
2009-12-01,-17.5
2009-12-02,-9.0909
2009-12-07,-13.3333
2009-12-10,0.0
2009-12-11,30.7692
2009-12-14,0.0
2009-12-15,-17.647100000000002
2009-12-18,1.4285999999999999
2009-12-21,19.7183
2009-12-23,-5.8824
2009-12-24,0.0
2009-12-28,-10.0
2009-12-29,-1.3889
2009-12-30,-11.2676
2009-12-31,-20.634900000000002
2010-01-04,36.0
2010-01-05,8.8235
2010-01-06,1.3514
2010-01-07,0.0
2010-01-11,-1.3333
2010-01-13,-2.027
2010-01-14,-3.4483
2010-01-15,-14.2857
2010-01-20,16.6667
2010-01-21,-27.1429
2010-01-27,37.2549
2010-02-02,0.0
2010-02-04,-17.1429
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,-13.7931
2010-02-16,20.0
2010-02-22,16.6667
2010-02-24,0.0
2010-02-25,0.0
2010-02-26,-21.4286
2010-03-02,0.0
2010-03-05,16.3636
2010-03-08,-1.5625
2010-03-09,11.1111
2010-03-10,7.1429
2010-03-11,0.0
2010-03-12,-4.0
2010-03-17,11.1111
2010-03-18,0.0
2010-03-19,6.25
2010-03-22,5.8824
2010-03-23,22.2222
2010-03-24,27.2727
2010-03-25,-7.1429
2010-03-26,23.0769
2010-03-29,-6.25
2010-03-30,0.0
2010-04-01,0.0
2010-04-05,0.0
2010-04-07,-13.3333
2010-04-08,21.5385
2010-04-12,0.0
2010-04-14,-5.0633
2010-04-15,0.0
2010-04-16,-6.6667
2010-04-20,0.0
2010-04-22,-7.1429
2010-04-23,15.3846
2010-04-26,33.3333
2010-04-27,-27.5
2010-04-28,9.6552
2010-04-29,-11.9497
2010-04-30,-2.8571
2010-05-03,-11.7647
2010-05-04,-8.3333
2010-05-05,-9.0909
2010-05-06,10.0
2010-05-07,0.0
2010-05-10,-9.0909
2010-05-11,10.0
2010-05-12,-9.0909
2010-05-13,5.0
2010-05-14,-2.8571
2010-05-17,-8.8235
2010-05-18,-10.7527
2010-05-19,-3.6145
2010-05-20,-12.5
2010-05-21,22.8571
2010-05-24,-4.6512
2010-05-25,4.878
2010-05-26,-12.7907
2010-05-27,-6.6667
2010-05-28,7.1429
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,-6.6667
2010-06-04,-12.857099999999999
2010-06-07,6.5574
2010-06-08,-9.2308
2010-06-09,0.0
2010-06-10,-5.0847
2010-06-11,10.7143
2010-06-14,-3.2258
2010-06-15,-6.6667
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,33.9286
2010-06-21,-6.6667
2010-06-22,24.2857
2010-06-23,3.4483
2010-06-24,-20.0
2010-06-25,-20.8333
2010-06-28,0.0
2010-06-29,-12.2807
2010-06-30,0.0
2010-07-01,-6.0
2010-07-02,-4.2553
2010-07-06,-33.3333
2010-07-07,33.3333
2010-07-08,-5.0
2010-07-09,5.2632
2010-07-12,0.0
2010-07-13,7.5
2010-07-14,-2.3256
2010-07-15,-4.7619
2010-07-16,5.0
2010-07-19,-4.7619
2010-07-20,-2.5
2010-07-21,2.5641
2010-07-22,-7.1875
2010-07-23,1.0101
2010-07-26,-6.6667
2010-07-27,0.0
2010-07-28,0.0
2010-07-29,-8.5714
2010-07-30,0.0
2010-08-02,-6.25
2010-08-03,-12.9167
2010-08-04,-11.4833
2010-08-05,3.7838000000000003
2010-08-06,0.0
2010-08-09,-29.1667
2010-08-10,0.0
2010-08-11,1.8382
2010-08-12,1.083
2010-08-13,2.8571
2010-08-16,-5.5556
2010-08-17,-13.6029
2010-08-18,-2.5532
2010-08-19,-2.1834
2010-08-20,42.8571
2010-08-23,-15.0
2010-08-25,0.0
2010-08-27,-5.8824
2010-08-30,0.0
2010-08-31,6.25
2010-09-01,5.8824
2010-09-02,-16.6667
2010-09-03,0.0
2010-09-07,-34.1667
2010-09-10,136.287
2010-09-13,-60.7143
2010-09-14,9.0909
2010-09-15,8.3333
2010-09-16,0.0
2010-09-17,7.6923
2010-09-20,-7.1429
2010-09-21,0.0
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-29,23.0769
2010-09-30,25.0
2010-10-01,0.0
2010-10-04,-0.5
2010-10-06,-29.6482
2010-10-07,34.2857
2010-10-08,-9.5745
2010-10-11,-17.647100000000002
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-18,-14.2857
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,-33.3333
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,-12.5
2010-11-08,2.8571
2010-11-09,-2.7778
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-18,-14.2857
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-12-01,0.0
2010-12-06,0.0
2010-12-07,0.0
2010-12-08,0.0
2010-12-09,16.6667
2010-12-10,0.0
2010-12-13,-14.2857
2010-12-15,0.0
2010-12-16,0.0
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,-33.3333
2010-12-23,125.0
2010-12-27,11.1111
2010-12-29,-40.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,66.6667
2011-01-04,38.0
2011-01-05,-13.0435
2011-01-06,0.0
2011-01-07,-16.6667
2011-01-10,30.0
2011-01-11,0.0
2011-01-12,-15.3846
2011-01-13,0.0
2011-01-18,36.3636
2011-01-19,20.0
2011-01-20,-16.6667
2011-01-21,0.0
2011-01-24,62.6667
2011-01-25,-18.0328
2011-01-26,30.0
2011-01-27,53.75
2011-01-28,-0.0313
2011-01-31,0.0938
2011-02-01,-10.0
2011-02-02,11.1111
2011-02-03,0.0
2011-02-04,-10.0
2011-02-07,-30.5556
2011-02-08,36.0
2011-02-09,0.0
2011-02-10,-41.1765
2011-02-11,75.0
2011-02-14,-25.7143
2011-02-15,-7.6923
2011-02-16,16.6667
2011-02-17,-14.2857
2011-02-18,0.0
2011-02-22,-8.3333
2011-02-23,0.0
2011-02-25,4.5455
2011-02-28,13.0435
2011-03-01,-15.3846
2011-03-03,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,-9.0909
2011-03-15,-20.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-21,25.0
2011-03-22,-35.0
2011-03-23,23.0769
2011-03-25,-18.75
2011-03-28,38.4615
2011-03-29,-27.7778
2011-03-30,0.0
2011-03-31,7.6923
2011-04-04,-1.4285999999999999
2011-04-05,-56.25
2011-04-06,128.5714
2011-04-08,-47.8261
2011-04-11,11.1111
2011-04-13,-1.25
2011-04-14,0.0
2011-04-15,-1.2658
2011-04-20,0.0
2011-04-21,156.4103
2011-04-27,-69.0
2011-04-28,29.0323
2011-05-10,2.5
2011-05-18,1.9817
2011-05-20,19.5815
2011-05-26,0.0
2011-05-31,-40.0
2011-06-01,133.3333
2011-06-02,-54.2857
2011-06-06,3.125
2011-06-07,-2.4621
2011-06-08,8.7379
2011-06-10,14.2857
2011-06-13,0.0
2011-06-21,50.0
2011-06-23,-16.6667
2011-06-27,-10.0
2011-06-28,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-06,0.0
2011-07-12,-11.1111
2011-07-15,12.5
2011-07-20,-8.8889
2011-07-21,-14.6341
2011-07-25,14.2857
2011-07-26,-12.5
2011-07-27,0.0
2011-07-29,42.8571
2011-08-02,-30.0
2011-08-03,0.0
2011-08-04,0.0
2011-08-10,0.0
2011-08-11,14.2857
2011-08-12,-12.5
2011-08-15,42.8571
2011-08-16,0.0
2011-08-19,20.0
2011-08-25,-8.3333
2011-09-01,-36.3636
2011-09-02,0.0
2011-09-09,0.0
2011-09-12,0.0
2011-09-15,0.0
2011-09-23,42.8571
2011-09-26,20.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,-41.6667
2011-09-30,0.0
2011-10-10,0.0
2011-10-11,14.2857
2011-10-12,25.0
2011-10-13,-30.0
2011-10-14,14.2857
2011-10-25,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-03,0.0
2011-11-10,0.0
2011-11-17,12.5
2011-11-18,55.5556
2011-11-21,-7.1429
2011-11-22,7.6923
2011-11-23,0.0
2011-11-28,-7.1429
2011-11-29,15.3846
2011-12-01,0.0
2011-12-02,6.6667
2011-12-05,0.0
2011-12-07,-25.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,8.3333
2011-12-13,7.6923
2011-12-14,0.0
2011-12-16,28.5714
2011-12-19,0.0
2011-12-20,-16.6667
2011-12-21,6.6667
2011-12-22,-12.5
2011-12-23,0.0
2011-12-28,7.1429
2011-12-29,6.6667
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,6.25
2012-01-09,11.7647
2012-01-10,5.2632
2012-01-11,50.0
2012-01-12,0.0
2012-01-13,-33.3333
2012-01-17,0.0
2012-01-19,5.1875
2012-01-20,-14.4385
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-30,5.5556
2012-01-31,5.2632
2012-02-01,5.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-08,-4.7619
2012-02-13,0.0
2012-02-16,0.0
2012-02-21,0.0
2012-02-23,-10.0
2012-02-27,22.2222
2012-02-29,-18.1818
2012-03-01,-33.3333
2012-03-02,8.3333
2012-03-08,15.3846
2012-03-09,6.6667
2012-03-13,0.0
2012-03-14,0.0
2012-03-16,0.0
2012-03-21,12.5
2012-03-23,11.1111
2012-03-26,0.0
2012-03-27,5.0
2012-03-28,0.0
2012-03-30,14.2857
2012-04-02,-8.3333
2012-04-03,-4.5455
2012-04-04,0.0
2012-04-10,-4.7619
2012-04-12,0.0
2012-04-17,2.0
2012-04-18,7.3529
2012-04-19,-4.1096
2012-04-20,-4.7619
2012-04-25,5.0
2012-04-26,-9.5238
2012-04-30,10.526299999999999
2012-05-01,-4.7619
2012-05-02,20.0
2012-05-04,0.8333
2012-05-07,12.3967
2012-05-08,11.1213
2012-05-09,0.0
2012-05-10,0.579
2012-05-11,31.5789
2012-05-14,24.5
2012-05-15,15.6627
2012-05-16,6.25
2012-05-17,11.1111
2012-05-18,0.0
2012-05-21,-11.7647
2012-05-22,-0.6667
2012-05-23,4.0268
2012-05-24,9.6774
2012-05-25,2.9412000000000003
2012-05-29,0.0
2012-05-30,-14.2857
2012-05-31,20.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,-13.8889
2012-06-06,0.3226
2012-06-07,22.1865
2012-06-08,2.6316
2012-06-11,5.1282
2012-06-12,4.7561
2012-06-13,16.4144
2012-06-14,10.0
2012-06-15,0.0
2012-06-18,-4.9091000000000005
2012-06-19,4.9713
2012-06-20,-8.9253
2012-06-21,-0.6
2012-06-22,-1.8109
2012-06-25,-0.7172
2012-06-27,3.1992
2012-06-28,-4.0
2012-06-29,4.1667
2012-07-02,0.0
2012-07-03,-8.0
2012-07-05,3.2609
2012-07-06,-3.1579
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,4.3478
2012-07-12,0.0
2012-07-13,4.375
2012-07-16,9.7804
2012-07-17,7.2727
2012-07-18,0.0
2012-07-19,-0.1695
2012-07-20,0.1698
2012-07-23,-0.0847
2012-07-24,-1.1026
2012-07-26,-3.9451
2012-07-27,3.5714
2012-07-31,-2.069
2012-08-01,-1.4085
2012-08-02,0.0
2012-08-03,3.5714
2012-08-06,-3.4483
2012-08-07,-23.2143
2012-08-08,18.6047
2012-08-09,-1.9607999999999999
2012-08-10,0.0
2012-08-13,10.0
2012-08-14,3.4545
2012-08-15,-3.3392
2012-08-16,1.8182
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,-1.7856999999999998
2012-08-22,-1.8182
2012-08-23,0.0
2012-08-24,-3.7037
2012-08-28,0.0
2012-08-29,3.8462
2012-08-30,-20.3704
2012-08-31,4.6948
2012-09-04,11.0648
2012-09-05,0.0
2012-09-07,0.0
2012-09-10,-10.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-26,-11.1111
2012-09-27,12.5
2012-09-28,11.1111
2012-10-01,-10.0
2012-10-02,11.5556
2012-10-03,9.5618
2012-10-04,0.0
2012-10-05,5.4545
2012-10-08,-5.1724
2012-10-09,-1.8182
2012-10-10,1.8519
2012-10-11,0.3636
2012-10-12,8.6957
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,16.6667
2012-10-23,0.0
2012-10-24,1.4285999999999999
2012-10-25,4.2254
2012-10-26,1.3514
2012-10-31,0.0
2012-11-01,5.3333
2012-11-02,13.9241
2012-11-05,8.8889
2012-11-06,3.0612
2012-11-07,0.0
2012-11-08,2.9703
2012-11-09,0.0
2012-11-12,0.9615
2012-11-13,-1.9048
2012-11-14,1.9417
2012-11-15,0.0
2012-11-19,-1.9048
2012-11-20,0.0
2012-11-21,0.9709
2012-11-23,-0.9615
2012-11-26,0.0
2012-11-27,0.9709
2012-11-28,0.0
2012-11-30,-3.8462
2012-12-03,0.0
2012-12-04,1.0
2012-12-05,3.9604
2012-12-06,-1.9048
2012-12-10,-3.8834999999999997
2012-12-12,-49.4949
2012-12-13,41.5
2012-12-14,18.727899999999998
2012-12-17,19.0476
2012-12-18,-13.0
2012-12-19,3.4483
2012-12-20,-7.9444
2012-12-21,0.0
2012-12-24,2.5951
2012-12-26,0.0
2012-12-27,5.8824
2012-12-28,11.1111
2012-12-31,-15.0
2013-01-02,5.8824
2013-01-03,11.1111
2013-01-04,-10.0
2013-01-07,0.0
2013-01-08,-5.5556
2013-01-09,-0.5882
2013-01-10,0.0
2013-01-14,0.0
2013-01-15,0.5917
2013-01-16,-15.2941
2013-01-17,25.0
2013-01-18,-5.5556
2013-01-22,0.0
2013-01-23,-5.8824
2013-01-25,0.0
2013-01-28,0.0
2013-01-29,6.25
2013-01-31,-18.8235
2013-02-01,3.9855
2013-02-04,-21.9512
2013-02-05,19.2857
2013-02-06,0.0
2013-02-07,-10.1796
2013-02-08,3.3333
2013-02-11,0.0
2013-02-12,6.4516
2013-02-13,0.0
2013-02-14,-12.1212
2013-02-15,6.8966
2013-02-19,6.4516
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,1.5152
2013-02-25,-1.4925
2013-02-26,4.5455
2013-02-27,15.942
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,-6.25
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,-6.6667
2013-03-20,-17.1429
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,0.0
2013-03-27,0.0
2013-03-28,12.069
2013-04-02,-7.6923
2013-04-03,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,-8.3333
2013-04-10,9.0909
2013-04-12,-1.6667
2013-04-15,0.0
2013-04-16,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-22,1.1547
2013-04-23,8.9119
2013-04-24,-23.0769
2013-04-25,30.0
2013-04-26,15.3846
2013-04-29,6.6667
2013-04-30,0.0
2013-05-01,1.25
2013-05-03,-1.2346
2013-05-06,-6.25
2013-05-07,-33.2
2013-05-08,21.7565
2013-05-09,0.0
2013-05-10,14.7541
2013-05-13,-2.8571
2013-05-14,-8.8235
2013-05-15,-1.6129
2013-05-16,-1.6393
2013-05-20,-8.3333
2013-05-22,0.0
2013-05-23,9.0909
2013-05-24,25.0
2013-05-29,0.0
2013-05-30,-20.0
2013-05-31,0.0
2013-06-03,16.6667
2013-06-05,-2.8571
2013-06-06,0.0
2013-06-07,0.0
2013-06-11,-1.4706000000000001
2013-06-13,0.0
2013-06-17,0.0
2013-06-19,-2.9851
2013-06-21,-7.6923
2013-06-25,-8.3333
2013-06-26,0.0
2013-06-27,-9.0909
2013-07-01,0.0
2013-07-02,24.0
2013-07-03,0.0
2013-07-05,-38.7097
2013-07-08,37.1053
2013-07-09,-4.0307
2013-07-10,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-17,30.0
2013-07-18,-23.0769
2013-07-19,30.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,-7.6923
2013-07-26,0.0
2013-07-29,0.0
2013-07-31,-5.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-06,5.2632
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,-1.6667
2013-08-12,-1.6949
2013-08-13,-29.3103
2013-08-14,34.6341
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,5.0725
2013-08-21,0.0
2013-08-22,-5.1724
2013-08-23,9.0909
2013-08-26,-10.0
2013-08-27,0.0
2013-08-28,11.1111
2013-08-29,-6.6667
2013-08-30,-1.7856999999999998
2013-09-03,9.0909
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,-8.3333
2013-09-23,9.0909
2013-09-24,-8.3333
2013-09-25,9.0909
2013-09-26,0.0
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-04,-10.0
2013-10-07,-7.4074
2013-10-08,6.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-5.6604
2013-10-16,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-01,-7.0
2013-11-04,-1.0753
2013-11-06,0.0
2013-11-08,-2.2011
2013-11-11,2.2228
2013-11-13,-2.1745
2013-11-14,2.2228
2013-11-18,0.0272
2013-11-21,-2.1739
2013-11-22,0.0
2013-11-25,-0.0278
2013-11-27,0.0278
2013-12-02,-0.2222
2013-12-03,-0.0278
2013-12-04,0.0278
2013-12-05,-97.1047
2013-12-06,3353.8462
2013-12-09,-10.9131
2013-12-10,-25.0
2013-12-11,0.0
2013-12-12,49.6667
2013-12-13,-1.0301
2013-12-17,-0.9845
2013-12-19,4.5455
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,-4.3478
2013-12-26,0.0
2013-12-27,0.0
2013-12-31,6.8182
2014-01-02,-6.383
2014-01-03,6.8182
2014-01-06,0.0
2014-01-08,-2.1277
2014-01-10,0.0
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,0.0
2014-01-17,-2.1739
2014-01-21,0.0
2014-01-23,-2.2222
2014-01-27,0.0
2014-01-29,0.0
2014-01-30,-4.5455
2014-01-31,4.7619
2014-02-03,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-13.6364
2014-02-10,0.0
2014-02-11,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,-2.6316
2014-02-20,0.0
2014-02-24,-10.8108
2014-02-25,-9.0909
2014-02-26,0.0
2014-03-03,-3.3333
2014-03-04,3.4483
2014-03-05,-3.3333
2014-03-06,-6.8966
2014-03-07,40.7407
2014-03-12,0.0
2014-03-13,0.0
2014-03-17,-59.4737
2014-03-18,146.7532
2014-03-19,0.0
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-27,-42.1053
2014-03-28,72.7273
2014-03-31,0.0
2014-04-01,-44.6382
2014-04-02,80.6298
2014-04-03,0.0
2014-04-07,-7.8947
2014-04-08,0.0
2014-04-10,0.0
2014-04-11,-39.5357
2014-04-15,65.3869
2014-04-16,0.0
2014-04-21,0.0
2014-04-23,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-05,0.0
2014-05-07,0.0
2014-05-12,0.0
2014-05-13,-31.3393
2014-05-14,45.6437
2014-05-16,-31.3214
2014-05-20,45.5278
2014-05-22,-0.0357
2014-05-27,0.0536
2014-05-29,0.0
2014-05-30,0.0
2014-06-03,-0.0179
2014-06-04,0.0
2014-06-06,-2.8407999999999998
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,-0.0184
2014-06-20,-0.0368
2014-06-23,0.0
2014-06-24,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,-0.0184
2014-07-02,-0.0368
2014-07-03,-0.0368
2014-07-07,0.0
2014-07-09,-2.7993
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,-9.0565
2014-07-24,-0.0417
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,-0.0208
2014-08-05,0.0
2014-08-07,0.0208
2014-08-08,-29.9708
2014-08-11,42.7083
2014-08-13,0.0417
2014-08-14,-0.0417
2014-08-19,-3.2742
2014-08-20,-0.0216
2014-08-21,0.0
2014-08-25,0.0216
2014-08-26,0.0
2014-08-28,0.0
