ticker,NVTA US Equity
2015-07-01,1.1425
2015-07-02,0.4651
2015-07-06,1.7856999999999998
2015-07-07,-3.0539
2015-07-08,-6.2332
2015-07-09,-6.862
2015-07-10,1.3047
2015-07-13,-1.2879
2015-07-14,0.5372
2015-07-15,-2.6718
2015-07-16,-3.0588
2015-07-17,0.89
2015-07-20,-1.5237
2015-07-21,-2.6059
2015-07-22,-2.8428
2015-07-23,-3.2702
2015-07-24,-6.3167
2015-07-27,-1.3295
2015-07-28,-0.1925
2015-07-29,-3.8573
2015-07-30,-2.5075
2015-07-31,2.7778
2015-08-03,-0.8008
2015-08-04,-0.1009
2015-08-05,-2.9293
2015-08-06,-6.6597
2015-08-07,12.1516
2015-08-10,-6.0636
2015-08-11,-4.9735
2015-08-12,0.2227
2015-08-13,-1.7778
2015-08-14,-1.5836999999999999
2015-08-17,1.2644
2015-08-18,-3.1782
2015-08-19,4.1032
2015-08-20,-4.0541
2015-08-21,0.4695
2015-08-24,0.3505
2015-08-25,2.0955
2015-08-26,4.333
2015-08-27,3.1694
2015-08-28,15.2542
2015-08-31,-6.1581
2015-09-01,-3.7218
2015-09-02,-1.4242
2015-09-03,0.9288
2015-09-04,7.8732
2015-09-08,2.8436
2015-09-09,0.8295
2015-09-10,1.4625
2015-09-11,0.0
2015-09-14,-0.991
2015-09-15,0.273
2015-09-16,-6.2613
2015-09-17,0.5808
2015-09-18,-0.6737
2015-09-21,2.5194
2015-09-22,-3.1191
2015-09-23,-2.9268
2015-09-24,-6.5327
2015-09-25,-10.3226
2015-09-28,-16.6667
2015-09-29,1.7266
2015-09-30,2.1216
2015-10-01,-2.9086
2015-10-02,5.5635
2015-10-05,-0.2703
2015-10-06,-2.3035
2015-10-07,9.7087
2015-10-08,-0.5057
2015-10-09,1.5248
2015-10-12,3.5044
2015-10-13,-0.4837
2015-10-14,1.9441000000000002
2015-10-15,10.3695
2015-10-16,3.4557
2015-10-19,0.7307
2015-10-20,-4.2487
2015-10-21,-3.355
2015-10-22,-0.224
2015-10-23,-0.5612
2015-10-26,0.3386
2015-10-27,1.0124
2015-10-28,-0.2227
2015-10-29,-10.4911
2015-10-30,-4.9875
2015-11-02,6.6929
2015-11-03,6.3961
2015-11-04,-1.6185
2015-11-05,-9.7532
2015-11-06,5.9896
2015-11-09,-4.0541
2015-11-10,-7.5544
2015-11-11,-6.0942
2015-11-12,0.295
2015-11-13,-2.6471
2015-11-16,1.6616
2015-11-17,-2.6746
2015-11-18,3.5115
2015-11-19,-0.59
2015-11-20,3.2641
2015-11-23,3.0172
2015-11-24,3.2078
2015-11-25,4.8649000000000004
2015-11-27,3.866
2015-11-30,-4.5906
2015-12-01,-1.8205
2015-12-02,-3.0464
2015-12-03,-2.0492
2015-12-04,2.2315
2015-12-07,-3.6835
2015-12-08,1.983
2015-12-09,4.0278
2015-12-10,0.6676
2015-12-11,-1.8568
2015-12-14,-0.9459
2015-12-15,2.4557
2015-12-16,3.9947
2015-12-17,5.2497
2015-12-18,-1.2165
2015-12-21,-0.1232
2015-12-22,0.9864
2015-12-23,-0.6105
2015-12-24,-1.1057
2015-12-28,5.4658
2015-12-29,-0.5889
2015-12-30,-1.3033000000000001
2015-12-31,-1.4405999999999999
2016-01-04,-11.084
2016-01-05,2.1918
2016-01-06,-2.4129
2016-01-07,-3.7088
2016-01-08,7.2753
2016-01-11,-3.5904
2016-01-12,4.0
2016-01-13,-3.5808999999999997
2016-01-14,2.6135
2016-01-15,-4.2895
2016-01-19,-2.3810000000000002
2016-01-20,3.4433
2016-01-21,4.1609
2016-01-22,6.6578
2016-01-25,0.2497
2016-01-26,3.9851
2016-01-27,-14.2515
2016-01-28,-5.5866
2016-01-29,3.5503
2016-02-01,0.1429
2016-02-02,0.0
2016-02-03,5.4208
2016-02-04,-1.7591
2016-02-05,0.0
2016-02-08,-2.6170999999999998
2016-02-09,-3.2532
2016-02-10,-13.0117
2016-02-11,10.084
2016-02-12,-3.3588
2016-02-16,2.6856
2016-02-17,8.1538
2016-02-18,2.8449999999999998
2016-02-19,2.213
2016-02-22,5.1421
2016-02-23,0.3861
2016-02-24,5.1282
2016-02-25,-0.2439
2016-02-26,10.0244
2016-02-29,-4.1111
2016-03-01,4.1715
2016-03-02,0.2225
2016-03-03,1.3319
2016-03-04,2.4096
2016-03-07,1.7112
2016-03-08,-6.5195
2016-03-09,-3.7119999999999997
2016-03-10,-1.7523
2016-03-11,1.9024999999999999
2016-03-14,-0.1167
2016-03-15,-3.271
2016-03-16,0.1208
2016-03-17,2.5332
2016-03-18,10.8235
2016-03-21,-2.4416
2016-03-22,-0.2176
2016-03-23,-4.6892
2016-03-24,2.0595
2016-03-28,0.6726
2016-03-29,7.3497
2016-03-30,2.3859
2016-03-31,3.6474
2016-04-01,4.5943000000000005
2016-04-04,3.7382999999999997
2016-04-05,-2.5225
2016-04-06,2.0333
2016-04-07,1.9928
2016-04-08,3.1972
2016-04-11,-6.1962
2016-04-12,-0.6422
2016-04-13,-3.0471
2016-04-14,1.8094999999999999
2016-04-15,1.4967
2016-04-18,-2.3041
2016-04-19,0.9434
2016-04-20,-2.3364
2016-04-21,1.9139
2016-04-22,0.4695
2016-04-25,0.0
2016-04-26,-3.7382999999999997
2016-04-27,0.4854
2016-04-28,-1.0628
2016-04-29,-6.8359
2016-05-02,3.0398
2016-05-03,-4.1709
2016-05-04,-4.3524
2016-05-05,1.8868
2016-05-06,-0.8715
2016-05-09,5.4945
2016-05-10,-6.25
2016-05-11,-1.7778
2016-05-12,-1.2443
2016-05-13,1.26
2016-05-16,-0.6787
2016-05-17,-3.4169
2016-05-18,-0.3538
2016-05-19,-1.1834
2016-05-20,-2.3952
2016-05-23,5.1534
2016-05-24,8.168
2016-05-25,-0.7551
2016-05-26,2.2826
2016-05-27,0.9564
2016-05-31,-4.2105
2016-06-01,4.2857
2016-06-02,0.4215
2016-06-03,0.9444
2016-06-06,-0.7277
2016-06-07,-4.8168
2016-06-08,-0.44
2016-06-09,-3.4254
2016-06-10,-7.0938
2016-06-13,-3.3251
2016-06-14,-1.0191
2016-06-15,-0.9009
2016-06-16,4.2857
2016-06-17,-3.8605
2016-06-20,1.5544
2016-06-21,4.3367
2016-06-22,-0.489
2016-06-23,1.2285
2016-06-24,3.1553
2016-06-27,-10.0
2016-06-28,0.1307
2016-06-29,-4.6997
2016-06-30,1.2328999999999999
2016-07-01,2.8417
2016-07-05,5.1316
2016-07-06,2.1277
2016-07-07,4.6569
2016-07-08,5.8548
2016-07-11,-1.8805
2016-07-12,2.0293
2016-07-13,-2.6519
2016-07-14,-5.2213
2016-07-15,3.1138
2016-07-18,-5.8072
2016-07-19,-3.3292
2016-07-20,-1.9133
2016-07-21,0.7802
2016-07-22,4.129
2016-07-25,-3.2218
2016-07-26,4.7375
2016-07-27,10.3912
2016-07-28,-3.7652
2016-07-29,0.9206
2016-08-01,-4.2189
2016-08-02,-0.4762
2016-08-03,2.0335
2016-08-04,-1.0551
2016-08-05,2.4882
2016-08-08,8.9017
2016-08-09,2.7601
2016-08-10,-7.5413
2016-08-11,-0.5587
2016-08-12,0.4494
2016-08-15,6.0403
2016-08-16,-7.0675
2016-08-17,0.227
2016-08-18,-1.9253
2016-08-19,-2.3095
2016-08-22,1.3002
2016-08-23,1.9837
2016-08-24,-8.3524
2016-08-25,-1.1236
2016-08-26,-4.4192
2016-08-29,8.586500000000001
2016-08-30,-5.5961
2016-08-31,1.1598
2016-09-01,6.242
2016-09-02,2.0384
2016-09-06,5.0529
2016-09-07,-0.2237
2016-09-08,-4.2600999999999996
2016-09-09,-9.0164
2016-09-12,0.7722
2016-09-13,-0.7663
2016-09-14,-0.3861
2016-09-15,1.8088
2016-09-16,3.8071
2016-09-19,-4.7677
2016-09-20,1.2837
2016-09-21,5.1965
2016-09-22,5.7831
2016-09-23,-3.9863
2016-09-26,0.2372
2016-09-27,2.9586
2016-09-28,0.6897
2016-09-29,-4.2237
2016-09-30,4.41
2016-10-03,-3.653
2016-10-04,-2.1327
2016-10-05,2.0581
2016-10-06,0.949
2016-10-07,-2.4677
2016-10-10,-3.253
2016-10-11,-3.3624
2016-10-12,0.2577
2016-10-13,-6.0411
2016-10-14,6.2927
2016-10-17,-3.6036
2016-10-18,2.5366999999999997
2016-10-19,1.5625
2016-10-20,-2.0513
2016-10-21,0.0
2016-10-24,-0.7853
2016-10-25,-0.9235
2016-10-26,-0.3995
2016-10-27,-1.8717000000000001
2016-10-28,0.1362
2016-10-31,4.4898
2016-11-01,-3.2552
2016-11-02,-10.0942
2016-11-03,-4.9401
2016-11-04,8.6614
2016-11-07,8.9855
2016-11-08,3.8564
2016-11-09,8.0666
2016-11-10,8.8863
2016-11-11,-2.0675
2016-11-14,-4.2222
2016-11-15,-1.0441
2016-11-16,-18.2884
2016-11-17,-13.7733
2016-11-18,0.8319
2016-11-21,12.5413
2016-11-22,1.9062000000000001
2016-11-23,5.7554
2016-11-25,0.0
2016-11-28,-2.7211
2016-11-29,-2.7972
2016-11-30,-1.1511
2016-12-01,-1.1645
2016-12-02,2.3564
2016-12-05,1.4388
2016-12-06,-0.9929
2016-12-07,-1.5758999999999999
2016-12-08,1.31
2016-12-09,4.023
2016-12-12,-0.8287
2016-12-13,4.3175
2016-12-14,-0.9346
2016-12-15,-3.0997
2016-12-16,1.5299
2016-12-19,-1.3699
2016-12-20,3.6111
2016-12-21,-2.1448
2016-12-22,-2.7397
2016-12-23,0.5634
2016-12-27,3.3613
2016-12-28,3.3875
2016-12-29,2.7523
2016-12-30,1.2755
2017-01-03,10.2015
2017-01-04,5.9429
2017-01-05,-6.3646
2017-01-06,-1.6129
2017-01-09,5.0351
2017-01-10,3.233
2017-01-11,-2.8078
2017-01-12,-0.6667
2017-01-13,-1.4541
2017-01-17,-3.5187
2017-01-18,-1.8824
2017-01-19,-4.6763
2017-01-20,7.044
2017-01-23,6.5805
2017-01-24,-2.3153
2017-01-25,-0.3386
2017-01-26,-5.7758
2017-01-27,1.9231
2017-01-30,-2.1226
2017-01-31,0.8434
2017-02-01,3.7037
2017-02-02,0.4608
2017-02-03,3.8991
2017-02-06,0.883
2017-02-07,-3.7199
2017-02-08,-1.25
2017-02-09,2.0713
2017-02-10,0.0
2017-02-13,3.2694
2017-02-14,7.2052
2017-02-15,3.1568
2017-02-16,-5.1333
2017-02-17,-0.7284
2017-02-21,7.2327
2017-02-22,-1.173
2017-02-23,0.3956
2017-02-24,-0.3941
2017-02-27,5.3412
2017-02-28,-3.1925
2017-03-01,3.6856999999999998
2017-03-02,-1.029
2017-03-03,-3.3081
2017-03-06,-1.3685
2017-03-07,1.4866
2017-03-08,2.5391
2017-03-09,-1.8094999999999999
2017-03-10,3.2008
2017-03-13,-3.1015
2017-03-14,-0.388
2017-03-15,0.4869
2017-03-16,-0.0969
2017-03-17,0.485
2017-03-20,-2.3166
2017-03-21,-2.3715
2017-03-22,2.4291
2017-03-23,4.6443
2017-03-24,-1.7941
2017-03-27,1.4423
2017-03-28,-0.1896
2017-03-29,5.5081
2017-03-30,0.36
2017-03-31,-0.8072
2017-04-03,4.0687
2017-04-04,-1.3901
2017-04-05,-5.1982
2017-04-06,2.6952
2017-04-07,3.0769
2017-04-10,-2.3705
2017-04-11,-2.3381
2017-04-12,-4.5120000000000005
2017-04-13,1.0608
2017-04-17,0.1908
2017-04-18,-1.0476
2017-04-19,-0.1925
2017-04-20,1.5429
2017-04-21,-1.4245
2017-04-24,0.0963
2017-04-25,2.6949
2017-04-26,3.1865
2017-04-27,1.2716
2017-04-28,-1.0762
2017-05-01,1.1786
2017-05-02,-0.2688
2017-05-03,-1.9766
2017-05-04,-1.0999
2017-05-05,0.0927
2017-05-08,-0.1852
2017-05-09,-9.1837
2017-05-10,-1.9407999999999999
2017-05-11,1.7708
2017-05-12,0.2047
2017-05-15,0.4086
2017-05-16,-1.6277
2017-05-17,-5.274
2017-05-18,-2.8384
2017-05-19,1.236
2017-05-22,-1.7758
2017-05-23,-2.3729
2017-05-24,-2.4306
2017-05-25,-0.1186
2017-05-26,2.1378
2017-05-30,-0.4651
2017-05-31,0.2336
2017-06-01,4.4289
2017-06-02,3.5714
2017-06-05,-4.3103
2017-06-06,1.1261
2017-06-07,-1.0022
2017-06-08,2.1372
2017-06-09,1.4317
2017-06-12,-0.3257
2017-06-13,1.4161000000000001
2017-06-14,1.6112
2017-06-15,0.3171
2017-06-16,-1.4752
2017-06-19,1.3904
2017-06-20,-0.5274
2017-06-21,1.6966999999999999
2017-06-22,0.0
2017-06-23,-0.4171
2017-06-26,0.9424
2017-06-27,-3.3195
2017-06-28,3.3262
2017-06-29,1.1423
2017-06-30,-1.8479999999999999
2017-07-03,-0.1046
2017-07-05,-0.733
2017-07-06,-3.5865
2017-07-07,0.8753
2017-07-10,-0.9761
2017-07-11,3.943
2017-07-12,2.3182
2017-07-13,-0.7209
2017-07-14,0.2075
2017-07-17,4.0373
2017-07-18,-6.5672
2017-07-19,1.065
2017-07-20,-1.5806
2017-07-21,-0.1071
2017-07-24,0.6431
2017-07-25,-0.426
2017-07-26,0.2139
2017-07-27,2.5614
2017-07-28,-1.0406
2017-07-31,-2.4185
2017-08-01,7.6509
2017-08-02,0.5005
2017-08-03,1.0956
2017-08-04,1.8719000000000001
2017-08-07,-2.1277
2017-08-08,-8.7945
2017-08-09,-0.1083
2017-08-10,-1.1931
2017-08-11,0.8782
2017-08-14,7.7258
2017-08-15,-2.2222
2017-08-16,0.9298
2017-08-17,-2.2518000000000002
2017-08-18,0.5236
2017-08-21,0.0
2017-08-22,2.1875
2017-08-23,2.3445
2017-08-24,3.5857
2017-08-25,-5.3846
2017-08-28,-0.5081
2017-08-29,-1.3279
2017-08-30,-0.1035
2017-08-31,1.7617
2017-09-01,0.2037
2017-09-05,-0.3049
2017-09-06,-2.9562
2017-09-07,-1.0504
2017-09-08,-0.4246
2017-09-11,0.0
2017-09-12,0.4264
2017-09-13,-0.1062
2017-09-14,-1.8066
2017-09-15,-1.9481000000000002
2017-09-18,-1.5453000000000001
2017-09-19,-0.3363
2017-09-20,0.225
2017-09-21,0.5612
2017-09-22,1.4509
2017-09-25,-1.1001
2017-09-26,-0.5562
2017-09-27,1.9016
2017-09-28,0.5488
2017-09-29,2.2926
2017-10-02,5.016
2017-10-03,0.6098
2017-10-04,0.9091
2017-10-05,-3.4034
2017-10-06,2.487
2017-10-09,-0.1011
2017-10-10,0.6073
2017-10-11,0.1006
2017-10-12,-1.9095
2017-10-13,0.4098
2017-10-16,0.4082
2017-10-17,0.1016
2017-10-18,0.4061
2017-10-19,-1.9211
2017-10-20,2.268
2017-10-23,-0.504
2017-10-24,-4.3566
2017-10-25,-4.7669
2017-10-26,-4.1157
2017-10-27,5.4524
2017-10-30,-4.6205
2017-10-31,-2.6528
2017-11-01,0.0
2017-11-02,-0.1185
2017-11-03,-1.4235
2017-11-06,-2.0457
2017-11-07,12.4079
2017-11-08,-2.1858
2017-11-09,0.5587
2017-11-10,-4.2222
2017-11-13,-4.8724
2017-11-14,-4.1463
2017-11-15,4.9618
2017-11-16,-0.7273
2017-11-17,0.8547
2017-11-20,1.5737999999999999
2017-11-21,0.7151
2017-11-22,2.3669000000000002
2017-11-24,-1.1561
2017-11-27,0.4678
2017-11-28,-0.4657
2017-11-29,-0.3509
2017-11-30,2.5822000000000003
2017-12-01,-0.4577
2017-12-04,-1.6092
2017-12-05,-0.8178
2017-12-06,0.1178
2017-12-07,2.1176
2017-12-08,-0.4608
2017-12-11,-2.1991
2017-12-12,-2.8402
2017-12-13,3.0451
2017-12-14,-1.5366
2017-12-15,2.6411
2017-12-18,0.0
2017-12-19,0.117
2017-12-20,6.3084
2017-12-21,1.4285999999999999
2017-12-22,-1.4085
2017-12-26,1.978
2017-12-27,3.125
2017-12-28,-0.3135
2017-12-29,-4.8218
2018-01-02,2.8634
2018-01-03,2.0343
2018-01-04,3.043
2018-01-05,2.3422
2018-01-08,-14.1294
2018-01-09,6.3731
2018-01-10,1.3072
2018-01-11,-4.1935
2018-01-12,-14.927
2018-01-16,-4.2216
2018-01-17,-6.7493
2018-01-18,3.8405
2018-01-19,1.5647
2018-01-22,1.5406
2018-01-23,4.5517
2018-01-24,-3.5620000000000003
2018-01-25,-3.8304
2018-01-26,0.2845
2018-01-29,1.9858
2018-01-30,-2.6426
2018-01-31,-1.5714000000000001
2018-02-01,-5.225
2018-02-02,-0.1531
2018-02-05,-7.0552
2018-02-06,2.6403
2018-02-07,2.4116
2018-02-08,-3.1397
2018-02-09,1.1345
2018-02-12,0.8013
2018-02-13,-3.1797
2018-02-14,1.1494
2018-02-15,0.487
2018-02-16,4.6850000000000005
2018-02-20,-3.858
2018-02-21,1.6051
2018-02-22,1.5798
2018-02-23,1.5552000000000001
2018-02-26,0.4594
2018-02-27,1.0671
2018-02-28,-0.6033
2018-03-01,3.1866
2018-03-02,0.5882
2018-03-05,2.6316
2018-03-06,3.2763999999999998
2018-03-07,1.1034
2018-03-08,2.1828
2018-03-09,2.5366999999999997
2018-03-12,3.2552
2018-03-13,-4.918
2018-03-14,-1.8568
2018-03-15,2.5676
2018-03-16,-0.3953
2018-03-19,-1.7196
2018-03-20,-1.7497
2018-03-21,1.6438000000000001
2018-03-22,-1.8868
2018-03-23,-3.5714
2018-03-26,-0.2849
2018-03-27,-22.7143
2018-03-28,-13.1238
2018-03-29,-0.2128
2018-04-02,3.838
2018-04-03,4.5175
2018-04-04,-1.7682
2018-04-05,4.4
2018-04-06,-4.5977
2018-04-09,4.4177
2018-04-10,-1.5385
2018-04-11,9.7656
2018-04-12,-0.5338
2018-04-13,1.4311
2018-04-16,-2.2928
2018-04-17,4.3321
2018-04-18,0.519
2018-04-19,-0.5164
2018-04-20,-1.2111
2018-04-23,-2.1016
2018-04-24,1.6099999999999999
2018-04-25,-2.6408
2018-04-26,3.6166
2018-04-27,-2.2688
2018-04-30,-1.25
2018-05-01,-0.3617
2018-05-02,-0.1815
2018-05-03,-1.8182
2018-05-04,1.8519
2018-05-07,5.8182
2018-05-08,-3.7801
2018-05-09,5.7143
2018-05-10,10.9797
2018-05-11,5.3272
2018-05-14,1.0116
2018-05-15,-0.4292
2018-05-16,-6.8966
2018-05-17,0.9259
2018-05-18,3.9755000000000003
2018-05-21,6.4706
2018-05-22,3.0387
2018-05-23,3.4853
2018-05-24,1.2953000000000001
2018-05-25,-7.0332
2018-05-29,1.1004
2018-05-30,1.3605
2018-05-31,-0.6711
2018-06-01,1.3514
2018-06-04,2.8
2018-06-05,-1.0376
2018-06-06,1.0485
2018-06-07,0.5188
2018-06-08,0.5161
2018-06-11,1.1553
2018-06-12,1.0152
2018-06-13,1.7588
2018-06-14,-0.1235
2018-06-15,0.3708
2018-06-18,3.6946
2018-06-19,-1.4252
2018-06-20,-1.3253
2018-06-21,-2.1978
2018-06-22,0.8739
2018-06-25,-7.302
2018-06-26,2.0027
2018-06-27,-4.8429
2018-06-28,-0.6878
2018-06-29,1.8006
2018-07-02,2.585
2018-07-03,0.3979
2018-07-05,2.1136
2018-07-06,2.9754
2018-07-09,-1.5074999999999998
2018-07-10,3.4439
2018-07-11,0.4932
2018-07-12,1.3497
2018-07-13,0.3632
2018-07-16,0.2413
2018-07-17,0.722
2018-07-18,-0.4779
2018-07-19,4.0816
2018-07-20,-2.9988
2018-07-23,1.6646999999999998
2018-07-24,0.7018
2018-07-25,2.3229
2018-07-26,-1.2486
2018-07-27,-3.7931
2018-07-30,0.5974
2018-07-31,4.9881
2018-08-01,-1.6968
2018-08-02,-5.0633
2018-08-03,0.1212
2018-08-06,-3.0266
2018-08-07,0.3745
2018-08-08,17.4129
2018-08-09,4.9788
2018-08-10,0.4036
2018-08-13,0.3015
2018-08-14,0.8016
2018-08-15,3.1809
2018-08-16,0.9634
2018-08-17,-2.5763
2018-08-20,3.7218
2018-08-21,2.4551
2018-08-22,4.424
2018-08-23,5.8252
2018-08-24,4.754
2018-08-27,4.0605
2018-08-28,0.6886
2018-08-29,7.5988
2018-08-30,0.0706
2018-08-31,4.5166
2018-09-04,-1.9581
2018-09-05,-1.8595000000000002
2018-09-06,-0.4912
2018-09-07,-1.6219999999999999
2018-09-10,-3.1541
2018-09-11,2.7387
2018-09-12,-1.2248
2018-09-13,-0.6565
2018-09-14,14.3906
2018-09-17,6.0334
2018-09-18,10.8354
2018-09-19,-11.9607
2018-09-20,4.7767
2018-09-21,-1.0065
2018-09-24,-0.1196
2018-09-25,-3.4132
2018-09-26,3.3478
2018-09-27,0.2999
2018-09-28,0.0598
2018-10-01,-2.0921
2018-10-02,-9.768
2018-10-03,0.5413
2018-10-04,-2.961
2018-10-05,-1.2483
2018-10-08,0.2809
2018-10-09,1.8908
2018-10-10,-6.7354
2018-10-11,-2.2108
2018-10-12,4.7476
2018-10-15,-0.7194
2018-10-16,2.8986
2018-10-17,-3.3099
2018-10-18,-4.6613
2018-10-19,-1.7570999999999999
2018-10-22,-0.4666
2018-10-23,1.6406
2018-10-24,-5.9954
2018-10-25,6.4595
2018-10-26,-2.8418
2018-10-29,-0.4743
2018-10-30,5.1628
2018-10-31,7.1752
2018-11-01,0.5638
2018-11-02,2.1724
2018-11-05,-1.7147000000000001
2018-11-06,0.0698
2018-11-07,0.8368
2018-11-08,-11.2725
2018-11-09,1.403
2018-11-12,2.0753
2018-11-13,-7.8313
2018-11-14,-1.0621
2018-11-15,6.5235
2018-11-16,2.6357
2018-11-19,-3.4743
2018-11-20,-5.2426
2018-11-21,3.7984999999999998
2018-11-23,3.9777
2018-11-26,3.5195
2018-11-27,-1.0347
2018-11-28,4.5556
2018-11-29,-1.4285999999999999
2018-11-30,0.942
2018-12-03,3.8765
2018-12-04,-8.6386
2018-12-06,0.9834
2018-12-07,-7.4906
2018-12-10,0.6478
2018-12-11,0.1609
2018-12-12,1.2048
2018-12-13,-1.0317
2018-12-14,-3.4483
2018-12-17,-8.6379
2018-12-18,2.1818
2018-12-19,3.5587
2018-12-20,-9.1065
2018-12-21,-9.8299
2018-12-24,-2.935
2018-12-26,10.0432
2018-12-27,-1.7664
2018-12-28,1.6983000000000001
2018-12-31,8.6444
2019-01-02,2.2604
2019-01-03,-5.8355
2019-01-04,9.6714
2019-01-07,16.4384
2019-01-08,-3.8971
2019-01-09,7.9572
2019-01-10,0.9922
2019-01-11,-1.1228
2019-01-14,-3.1228
2019-01-15,4.7619
2019-01-16,0.0
2019-01-17,0.1399
2019-01-18,4.3296
2019-01-22,-1.4056
2019-01-23,-2.2403
2019-01-24,0.2083
2019-01-25,2.4948
2019-01-28,-5.4767
2019-01-29,-0.8584
2019-01-30,1.0101
2019-01-31,0.5714
2019-02-01,-4.8295
2019-02-04,1.8657
2019-02-05,-2.6374
2019-02-06,1.2039
2019-02-07,-1.487
2019-02-08,4.8302
2019-02-11,4.6076
2019-02-12,0.1376
2019-02-13,7.5601
2019-02-14,1.853
2019-02-15,0.7528
2019-02-19,2.802
2019-02-20,13.6281
2019-02-21,-0.6397
2019-02-22,3.1116
2019-02-25,0.4162
2019-02-26,1.6061999999999999
2019-02-27,4.0286
2019-02-28,-1.3725
2019-03-01,1.0437
2019-03-04,0.2459
2019-03-05,-1.7174
2019-03-06,-4.0439
2019-03-07,5.5151
2019-03-08,2.7613
2019-03-11,7.9175
2019-03-12,1.245
2019-03-13,2.3715
2019-03-14,0.5577
2019-03-15,3.5836
2019-03-18,-0.3707
2019-03-19,2.0256
2019-03-20,1.4586999999999999
2019-03-21,2.8355
2019-03-22,-8.5437
2019-03-25,3.1423
2019-03-26,-3.417
2019-03-27,-4.6462
2019-03-28,2.6822
2019-03-29,1.9590999999999998
2019-04-01,0.7686
2019-04-02,-1.5253999999999999
2019-04-03,3.8296
2019-04-04,-2.2793
2019-04-05,5.5556
2019-04-08,-1.2857
2019-04-09,2.4013
2019-04-10,4.4118
2019-04-11,-0.571
2019-04-12,0.0766
2019-04-15,-4.1699
2019-04-16,-1.2375
2019-04-17,-8.7712
2019-04-18,1.1963
2019-04-22,-0.2189
2019-04-23,3.6858
2019-04-24,-0.5501
2019-04-25,-1.4043
2019-04-26,2.8917
2019-04-29,3.4815
2019-04-30,-4.2562
2019-05-01,-0.4657
2019-05-02,2.7648
2019-05-03,2.4834
2019-05-06,1.0501
2019-05-07,-4.6363
2019-05-08,-20.1593
2019-05-09,2.2047
2019-05-10,1.1299
2019-05-13,-7.6181
2019-05-14,2.254
2019-05-15,2.0968
2019-05-16,-3.5808
2019-05-17,-1.42
2019-05-20,-1.5512000000000001
2019-05-21,3.6579
2019-05-22,-2.1716
2019-05-23,-2.2752
2019-05-24,-1.0221
2019-05-28,1.1474
2019-05-29,-1.4748
2019-05-30,2.9937
2019-05-31,-2.4595000000000002
2019-06-03,1.8338
2019-06-04,4.108
2019-06-05,0.5946
2019-06-06,-1.8807
2019-06-07,3.6145
2019-06-10,5.2326
2019-06-11,-3.4154
2019-06-12,-0.78
2019-06-13,3.1971
2019-06-14,-2.3362
2019-06-17,6.7083
2019-06-18,3.3626
2019-06-19,0.4715
2019-06-20,1.1732
2019-06-21,-0.0464
2019-06-24,-4.7332
2019-06-25,0.6332
2019-06-26,-2.3233
2019-06-27,6.7889
2019-06-28,9.0487
