ticker,LXRX US Equity
2000-08-29,-1.8405
2000-08-30,2.0833
2000-08-31,8.5714
2000-09-01,12.406
2000-09-05,2.6756
2000-09-06,-4.3974
2000-09-07,10.0511
2000-09-08,6.8111
2000-09-11,-3.4783
2000-09-12,-4.5045
2000-09-13,-3.1447
2000-09-14,4.3831
2000-09-15,-5.4432
2000-09-18,-5.5921
2000-09-19,-5.2265
2000-09-20,-2.3897
2000-09-21,-7.533
2000-09-22,0.611
2000-09-25,-2.0243
2000-09-26,-0.8264
2000-09-27,8.75
2000-09-28,-3.0651
2000-09-29,0.0
2000-10-02,-9.288499999999999
2000-10-03,3.0501
2000-10-04,-13.3192
2000-10-05,-2.9268
2000-10-06,-11.3065
2000-10-09,-11.0482
2000-10-10,-1.9108
2000-10-11,-2.5974
2000-10-12,-9.3333
2000-10-13,-1.8382
2000-10-16,2.2472
2000-10-17,-0.3663
2000-10-18,4.4118
2000-10-19,1.7606000000000002
2000-10-20,0.346
2000-10-23,-10.0
2000-10-24,3.8314
2000-10-25,0.738
2000-10-26,9.8901
2000-10-27,12.3333
2000-10-30,-10.9792
2000-10-31,8.0
2000-11-01,0.3086
2000-11-02,24.3077
2000-11-03,0.0
2000-11-06,-12.6238
2000-11-07,-2.2663
2000-11-08,-5.7971
2000-11-09,0.6154
2000-11-10,-3.9755000000000003
2000-11-13,-12.5796
2000-11-14,1.6393
2000-11-15,-2.1505
2000-11-16,-4.0293
2000-11-17,-2.2901
2000-11-20,-9.375
2000-11-21,-9.9138
2000-11-22,0.4785
2000-11-24,4.7619
2000-11-27,8.6364
2000-11-28,-7.9498
2000-11-29,-1.8182
2000-11-30,-2.3148
2000-12-01,2.3697
2000-12-04,-2.7778
2000-12-05,4.2857
2000-12-06,0.4566
2000-12-07,-14.5455
2000-12-08,5.8511
2000-12-11,7.5377
2000-12-12,2.3364
2000-12-13,1.3699
2000-12-14,-1.8018
2000-12-15,0.9174
2000-12-18,0.0
2000-12-19,-6.8182
2000-12-20,-2.9268
2000-12-21,-13.5678
2000-12-22,13.9535
2000-12-26,-3.0612
2000-12-27,18.4211
2000-12-28,3.5556
2000-12-29,14.1631
2001-01-02,-15.7895
2001-01-03,6.25
2001-01-04,-7.1429
2001-01-05,-14.4796
2001-01-08,-6.8783
2001-01-09,6.8182
2001-01-10,-1.5957
2001-01-11,-5.9459
2001-01-12,14.9425
2001-01-16,-1.0
2001-01-17,0.5051
2001-01-18,1.5074999999999998
2001-01-19,0.0
2001-01-22,0.0
2001-01-23,14.8515
2001-01-24,1.2931
2001-01-25,-5.1064
2001-01-26,0.0
2001-01-29,5.8296
2001-01-30,-4.661
2001-01-31,6.6667
2001-02-01,-3.75
2001-02-02,-3.8961
2001-02-05,-9.4595
2001-02-06,3.4826
2001-02-07,0.0
2001-02-08,3.8462
2001-02-09,-1.5046
2001-02-12,5.7579
2001-02-13,-5.3333
2001-02-14,-7.0423
2001-02-15,-0.5051
2001-02-16,-6.599
2001-02-20,1.087
2001-02-21,-4.3011
2001-02-22,-5.618
2001-02-23,-8.9286
2001-02-26,0.6536
2001-02-27,-0.6494
2001-02-28,-3.268
2001-03-01,2.7027
2001-03-02,-1.9737
2001-03-05,-0.6711
2001-03-06,6.0811
2001-03-07,2.5478
2001-03-08,-8.0745
2001-03-09,2.7027
2001-03-12,-6.25
2001-03-13,3.8596
2001-03-14,-2.027
2001-03-15,4.8276
2001-03-16,-13.8158
2001-03-19,-2.2901
2001-03-20,0.0
2001-03-21,-10.1562
2001-03-22,-1.3043
2001-03-23,-1.3216
2001-03-26,8.9286
2001-03-27,-3.2787
2001-03-28,-5.9322
2001-03-29,0.9009
2001-03-30,-6.25
2001-04-02,-11.4286
2001-04-03,-1.0753
2001-04-04,-1.087
2001-04-05,16.4835
2001-04-06,-0.2358
2001-04-09,-0.1418
2001-04-10,9.8485
2001-04-11,1.3793
2001-04-12,15.102
2001-04-16,-4.8463
2001-04-17,-6.8323
2001-04-18,9.3333
2001-04-19,-1.2195
2001-04-20,6.7901
2001-04-23,-1.9653
2001-04-24,-1.6509
2001-04-25,5.6355
2001-04-26,-3.0647
2001-04-27,2.459
2001-04-30,2.8571
2001-05-01,3.8889
2001-05-02,0.0
2001-05-03,0.107
2001-05-04,-2.2436
2001-05-07,9.9454
2001-05-08,-5.4672
2001-05-09,-5.8885
2001-05-10,2.2346
2001-05-11,2.623
2001-05-14,-1.4909
2001-05-15,-2.7027
2001-05-16,4.8889
2001-05-17,0.8475
2001-05-18,3.4664
2001-05-21,5.0761
2001-05-22,1.4493
2001-05-23,-1.9048
2001-05-24,0.8738
2001-05-25,7.026
2001-05-29,-5.1259
2001-05-30,-6.7299
2001-05-31,1.626
2001-06-01,-5.4
2001-06-04,6.2368
2001-06-05,7.9602
2001-06-06,0.2765
2001-06-07,-0.2757
2001-06-08,7.4654
2001-06-11,-1.2864
2001-06-12,-8.6881
2001-06-13,3.235
2001-06-14,-3.318
2001-06-15,-4.8618
2001-06-18,0.501
2001-06-19,-0.0997
2001-06-20,2.7944
2001-06-21,0.0
2001-06-22,-0.1942
2001-06-25,1.2646
2001-06-26,-0.0961
2001-06-27,-1.5385
2001-06-28,2.5391
2001-06-29,19.0476
2001-07-02,2.0
2001-07-03,-0.3922
2001-07-05,-3.1496
2001-07-06,-9.187
2001-07-09,7.5201
2001-07-10,-5.3289
2001-07-11,-3.8698
2001-07-12,6.8618
2001-07-13,0.1712
2001-07-16,-7.6923
2001-07-17,1.9444
2001-07-18,-1.2716
2001-07-19,1.196
2001-07-20,-4.0909
2001-07-23,4.2654
2001-07-24,-7.1818
2001-07-25,-1.5671
2001-07-26,12.8358
2001-07-27,-11.1111
2001-07-30,-1.2897
2001-07-31,-7.6382
2001-08-01,-1.9586999999999999
2001-08-02,-0.111
2001-08-03,-1.2222
2001-08-06,0.7874
2001-08-07,0.3348
2001-08-08,-3.2258
2001-08-09,-1.7241
2001-08-10,1.1696
2001-08-13,4.3931000000000004
2001-08-14,3.3223
2001-08-15,3.9657
2001-08-16,-3.1959
2001-08-17,-6.2833
2001-08-20,1.1364
2001-08-21,2.1348
2001-08-22,-0.5501
2001-08-23,2.7655
2001-08-24,1.1841
2001-08-27,-0.5319
2001-08-28,0.2139
2001-08-29,-1.8143
2001-08-30,0.7609
2001-08-31,-1.2945
2001-09-04,-6.1202
2001-09-05,-0.6985
2001-09-06,-11.7233
2001-09-07,-4.3825
2001-09-10,2.9167
2001-09-17,-4.8583
2001-09-18,-2.695
2001-09-19,-9.621
2001-09-20,-1.9355
2001-09-21,-3.4539
2001-09-24,2.2147
2001-09-25,3.8333
2001-09-26,1.1236
2001-09-27,11.1111
2001-09-28,8.5714
2001-10-01,0.2632
2001-10-02,-4.1995000000000005
2001-10-03,11.0959
2001-10-04,-6.2885
2001-10-05,7.7632
2001-10-08,-7.2039
2001-10-09,-4.6053
2001-10-10,10.2069
2001-10-11,13.2666
2001-10-12,3.2044
2001-10-15,1.4989
2001-10-16,-4.5359
2001-10-17,1.105
2001-10-18,-0.1093
2001-10-19,-0.8753
2001-10-22,1.5453000000000001
2001-10-23,0.7609
2001-10-24,4.6386
2001-10-25,-0.5155
2001-10-26,-1.5544
2001-10-29,5.2632
2001-10-30,-2.3
2001-10-31,0.7165
2001-11-01,1.1179000000000001
2001-11-02,1.206
2001-11-05,0.3972
2001-11-06,-6.8248999999999995
2001-11-07,5.6263
2001-11-08,-8.7437
2001-11-09,-6.6079
2001-11-12,3.7736
2001-11-13,6.1364
2001-11-14,-3.6403
2001-11-15,1.6667
2001-11-16,1.0929
2001-11-19,-0.1081
2001-11-20,-2.9221
2001-11-21,1.6722000000000001
2001-11-23,0.4386
2001-11-26,0.9825
2001-11-27,6.4865
2001-11-28,2.0305
2001-11-29,0.8955
2001-11-30,-0.8876
2001-12-03,-5.2736
2001-12-04,5.042
2001-12-05,11.6938
2001-12-06,5.0193
2001-12-07,-5.1151
2001-12-10,5.9299
2001-12-11,-3.3079
2001-12-12,-2.1053
2001-12-13,-0.7168
2001-12-14,0.9928
2001-12-17,1.6979
2001-12-18,1.4060000000000001
2001-12-19,-2.0797
2001-12-20,-4.4248
2001-12-21,-1.2963
2001-12-24,-0.5629
2001-12-26,3.5849
2001-12-27,2.9144
2001-12-28,5.3097
2001-12-31,-3.0252
2002-01-02,-3.1196
2002-01-03,1.5206
2002-01-04,6.0793
2002-01-07,-3.6545
2002-01-08,-2.5862
2002-01-09,0.0
2002-01-10,-1.1504
2002-01-11,0.3581
2002-01-14,4.7279
2002-01-15,-1.9590999999999998
2002-01-16,-0.9557
2002-01-17,0.4386
2002-01-18,-5.0655
2002-01-22,-6.4397
2002-01-23,2.0649
2002-01-24,2.3121
2002-01-25,-1.0358
2002-01-28,2.569
2002-01-29,-1.6698
2002-01-30,1.6981000000000002
2002-01-31,6.2152
2002-02-01,-3.0568
2002-02-04,-7.6577
2002-02-05,-1.561
2002-02-06,-4.8563
2002-02-07,-9.8958
2002-02-08,7.5145
2002-02-11,-1.3978
2002-02-12,1.1996
2002-02-13,0.2155
2002-02-14,0.6452
2002-02-15,0.2137
2002-02-19,-4.2644
2002-02-20,-1.0022
2002-02-21,-8.8864
2002-02-22,-1.4815
2002-02-25,0.2506
2002-02-26,1.25
2002-02-27,4.5679
2002-02-28,-1.889
2002-03-01,0.361
2002-03-04,0.1199
2002-03-05,-4.1916
2002-03-06,4.375
2002-03-07,2.7545
2002-03-08,-1.5152
2002-03-11,3.1953
2002-03-12,-1.9495
2002-03-13,-3.5088
2002-03-14,2.303
2002-03-15,0.7109
2002-03-18,1.6471
2002-03-19,3.2407
2002-03-20,-1.2332
2002-03-21,0.0
2002-03-22,1.0216
2002-03-25,0.5618
2002-03-26,2.0112
2002-03-27,-1.4239
2002-03-28,5.0
2002-04-01,-5.5026
2002-04-02,0.7839
2002-04-03,0.0
2002-04-04,-1.7778
2002-04-05,-4.638
2002-04-08,0.8304
2002-04-09,-2.3529
2002-04-10,-0.8434
2002-04-11,-0.8505
2002-04-12,2.9412000000000003
2002-04-15,-3.2143
2002-04-16,-1.23
2002-04-17,0.7472
2002-04-18,2.5958
2002-04-19,-2.5301
2002-04-22,-0.7293
2002-04-23,2.1043
2002-04-24,-1.8293
2002-04-25,-2.2359999999999998
2002-04-26,-3.0496
2002-04-29,0.5242
2002-04-30,4.3025
2002-05-01,1.5
2002-05-02,-1.601
2002-05-03,-2.2528
2002-05-06,-5.2497
2002-05-07,-4.0541
2002-05-08,4.2254
2002-05-09,-0.9459
2002-05-10,-4.6385
2002-05-13,0.1431
2002-05-14,-0.7143
2002-05-15,1.7266
2002-05-16,0.2829
2002-05-17,1.9746000000000001
2002-05-20,-2.213
2002-05-21,-1.9802
2002-05-22,-0.4329
2002-05-23,-2.1884
2002-05-24,-3.2449
2002-05-28,-0.4594
2002-05-29,-2.9231
2002-05-30,-0.9509
2002-05-31,-2.7199999999999998
2002-06-03,-1.1513
2002-06-04,0.1664
2002-06-05,-0.9967
2002-06-06,-13.5906
2002-06-07,1.9417
2002-06-10,4.7619
2002-06-11,0.1818
2002-06-12,-0.363
2002-06-13,-4.918
2002-06-14,5.9387
2002-06-17,-0.7233
2002-06-18,-6.5574
2002-06-19,-2.5341
2002-06-20,-2.2
2002-06-21,-5.9305
2002-06-24,4.1304
2002-06-25,-3.9666
2002-06-26,-0.8696
2002-06-27,0.8772
2002-06-28,-10.4348
2002-07-01,-4.6117
2002-07-02,-0.7634
2002-07-03,-10.0
2002-07-05,6.8376
2002-07-08,1.3333
2002-07-09,5.2632
2002-07-10,1.25
2002-07-11,27.1605
2002-07-12,7.1845
2002-07-15,6.1594
2002-07-16,2.3891
2002-07-17,0.0
2002-07-18,-5.0
2002-07-19,-1.7544
2002-07-22,1.9643000000000002
2002-07-23,-7.3555
2002-07-24,16.8242
2002-07-25,-3.7217000000000002
2002-07-26,-1.0084
2002-07-29,4.9236
2002-07-30,-3.8834999999999997
2002-07-31,2.3569
2002-08-01,-2.7961
2002-08-02,-4.7377
2002-08-05,-11.0124
2002-08-06,14.7705
2002-08-07,-3.4783
2002-08-08,-5.4054
2002-08-09,-2.8571
2002-08-12,1.1764999999999999
2002-08-13,-1.938
2002-08-14,14.6245
2002-08-15,1.7241
2002-08-16,-5.9322
2002-08-19,-8.3063
2002-08-20,-6.2684
2002-08-21,5.4507
2002-08-22,1.3917
2002-08-23,0.0
2002-08-26,1.9607999999999999
2002-08-27,-1.9231
2002-08-28,-3.9215999999999998
2002-08-29,5.5102
2002-08-30,0.9671
2002-09-03,-4.7893
2002-09-04,-1.4085
2002-09-05,0.8163
2002-09-06,5.0607
2002-09-09,-4.6243
2002-09-10,1.0101
2002-09-11,-2.0
2002-09-12,0.0
2002-09-13,1.8367
2002-09-16,-1.4028
2002-09-17,-0.4065
2002-09-18,2.2449
2002-09-19,-1.7964
2002-09-20,-15.6504
2002-09-23,0.241
2002-09-24,-0.9615
2002-09-25,8.2524
2002-09-26,2.0179
2002-09-27,-10.5495
2002-09-30,-1.4742
2002-10-01,-1.4963
2002-10-02,-12.3797
2002-10-03,-0.9246
2002-10-04,-2.3039
2002-10-07,3.8806000000000003
2002-10-08,16.954
2002-10-09,-1.9656
2002-10-10,4.01
2002-10-11,-3.6145
2002-10-14,1.75
2002-10-15,20.6388
2002-10-16,-9.3686
2002-10-17,2.4718999999999998
2002-10-18,2.4123
2002-10-21,-3.6403
2002-10-22,0.0
2002-10-23,2.0
2002-10-24,-1.7429000000000001
2002-10-25,0.4435
2002-10-28,0.4415
2002-10-29,7.6923
2002-10-30,7.1429
2002-10-31,-12.1905
2002-11-01,4.7722
2002-11-04,-0.4141
2002-11-05,-2.079
2002-11-06,-3.3970000000000002
2002-11-07,-10.7692
2002-11-08,-1.9704000000000002
2002-11-11,-4.7739
2002-11-12,14.248
2002-11-13,-4.157
2002-11-14,2.4096
2002-11-15,-1.1764999999999999
2002-11-18,-0.4762
2002-11-19,-14.1148
2002-11-20,11.4206
2002-11-21,3.75
2002-11-22,-2.6506
2002-11-25,4.9505
2002-11-26,-2.1226
2002-11-27,-2.4337
2002-11-29,-1.2349
2002-12-02,-8.2271
2002-12-03,3.5422000000000002
2002-12-04,-2.8947000000000003
2002-12-05,-0.542
2002-12-06,-1.6349
2002-12-09,-2.4931
2002-12-10,7.3864
2002-12-11,3.1746
2002-12-12,-4.3333
2002-12-13,-3.5111
2002-12-16,5.5556
2002-12-17,1.3158
2002-12-18,4.6753
2002-12-19,3.7221
2002-12-20,9.8086
2002-12-23,3.0501
2002-12-24,-0.2114
2002-12-26,-0.4237
2002-12-27,0.0
2002-12-30,4.6809
2002-12-31,-3.8618
2003-01-02,8.8795
2003-01-03,-7.5728
2003-01-06,0.8403
2003-01-07,0.8333
2003-01-08,3.3058
2003-01-09,-0.2
2003-01-10,-0.8016
2003-01-13,5.4545
2003-01-14,-1.1494
2003-01-15,-7.3643
2003-01-16,5.8995999999999995
2003-01-17,-1.2248
2003-01-21,0.6
2003-01-22,-1.3917
2003-01-23,-0.3024
2003-01-24,-6.5723
2003-01-27,-0.4329
2003-01-28,0.8696
2003-01-29,-3.0172
2003-01-30,-1.7778
2003-01-31,0.0
2003-02-03,1.1312
2003-02-04,-0.6711
2003-02-05,-0.473
2003-02-06,-0.2037
2003-02-07,-2.2676
2003-02-10,-6.2645
2003-02-11,-1.2376
2003-02-12,-0.7519
2003-02-13,-1.5152
2003-02-14,0.7692
2003-02-18,1.7812000000000001
2003-02-19,-1.0
2003-02-20,0.5051
2003-02-21,2.0101
2003-02-24,-3.202
2003-02-25,-0.5089
2003-02-26,0.7673
2003-02-27,-0.7614
2003-02-28,-1.5345
2003-03-03,2.0779
2003-03-04,-1.0178
2003-03-05,0.2571
2003-03-06,-9.4872
2003-03-07,-1.1331
2003-03-10,-4.298
2003-03-11,-5.3892
2003-03-12,9.8101
2003-03-13,4.0346
2003-03-14,-1.9391
2003-03-17,5.3672
2003-03-18,1.8767
2003-03-19,-2.3684
2003-03-20,5.1213
2003-03-21,1.2821
2003-03-24,3.5443
2003-03-25,15.4034
2003-03-26,-4.661
2003-03-27,4.4222
2003-03-28,-12.109
2003-03-31,-3.3898
2003-04-01,6.5163
2003-04-02,5.8824
2003-04-03,0.2222
2003-04-04,-0.2217
2003-04-07,11.1111
2003-04-08,0.0
2003-04-09,-0.2
2003-04-10,-1.002
2003-04-11,1.2146
2003-04-14,-0.2
2003-04-15,-1.6032
2003-04-16,-8.3503
2003-04-17,-7.5556
2003-04-21,-0.7212
2003-04-22,-1.937
2003-04-23,3.7037
2003-04-24,-0.2381
2003-04-25,10.0239
2003-04-28,6.9414
2003-04-29,-2.0284
2003-04-30,3.5197000000000003
2003-05-01,-1.6
2003-05-02,11.5854
2003-05-05,-3.4608
2003-05-06,-5.4717
2003-05-07,-0.5988
2003-05-08,0.6024
2003-05-09,-0.5988
2003-05-12,-0.2008
2003-05-13,0.6036
2003-05-14,-2.2
2003-05-15,2.045
2003-05-16,-3.8076
2003-05-19,-5.625
2003-05-20,3.7528
2003-05-21,1.9149
2003-05-22,2.2965
2003-05-23,0.0
2003-05-27,-0.8163
2003-05-28,7.4074
2003-05-29,4.9617
2003-05-30,4.0336
2003-06-02,-5.614
2003-06-03,2.6022
2003-06-04,8.6957
2003-06-05,2.3333
2003-06-06,4.8697
2003-06-09,-3.7118
2003-06-10,-3.2258
2003-06-11,2.5
2003-06-12,0.6504
2003-06-13,-1.9386
2003-06-16,4.7776
2003-06-17,0.9434
2003-06-18,-2.0249
2003-06-19,0.159
2003-06-20,0.7937
2003-06-23,-4.8819
2003-06-24,0.6623
2003-06-25,-0.6743
2003-06-26,6.8058
2003-06-27,1.5504
2003-06-30,0.7634
2003-07-01,6.3636
2003-07-02,-4.5584
2003-07-03,-2.9851
2003-07-07,5.3846
2003-07-08,2.1898
2003-07-09,-0.1429
2003-07-10,-3.1474
2003-07-11,3.3973
2003-07-14,4.0
2003-07-15,-3.8462
2003-07-16,-3.5714
2003-07-17,-4.0
2003-07-18,-1.0802
2003-07-21,-2.8081
2003-07-22,4.4944
2003-07-23,-15.5146
2003-07-24,-6.7273
2003-07-25,5.848
2003-07-28,0.9208
2003-07-29,-2.1898
2003-07-30,-2.0522
2003-07-31,0.381
2003-08-01,-2.8463000000000003
2003-08-04,-3.9063
2003-08-05,-3.4553
2003-08-06,-5.2632
2003-08-07,5.7778
2003-08-08,5.042
2003-08-11,-1.8
2003-08-12,3.666
2003-08-13,-1.3752
2003-08-14,1.5936
2003-08-15,-2.7451
2003-08-18,1.8145
2003-08-19,0.7921
2003-08-20,1.1788
2003-08-21,2.3301
2003-08-22,-0.3795
2003-08-25,-4.9524
2003-08-26,4.8096
2003-08-27,0.5736
2003-08-28,2.6616
2003-08-29,-2.963
2003-09-02,-1.7176
2003-09-03,9.5146
2003-09-04,-1.7730000000000001
2003-09-05,-2.8881
2003-09-08,11.5242
2003-09-09,1.8333
2003-09-10,-1.8003
2003-09-11,3.1667
2003-09-12,-1.454
2003-09-15,-3.2787
2003-09-16,-2.5423999999999998
2003-09-17,-3.3043
2003-09-18,1.4388
2003-09-19,4.7872
2003-09-22,-2.7073
2003-09-23,2.4348
2003-09-24,-5.2632
2003-09-25,-3.9427
2003-09-26,-2.0522
2003-09-29,-0.1905
2003-09-30,-1.5267
2003-10-01,4.2636
2003-10-02,2.974
2003-10-03,-0.722
2003-10-06,1.0545
2003-10-07,-1.0435
2003-10-08,-0.9091
2003-10-09,2.3853
2003-10-10,-1.9713
2003-10-13,4.0219
2003-10-14,2.9877000000000002
2003-10-15,0.8532
2003-10-16,-1.5228000000000002
2003-10-17,-4.6392
2003-10-20,4.8649000000000004
2003-10-21,-4.2955
2003-10-22,-6.4632
2003-10-23,-0.1919
2003-10-24,2.1154
2003-10-27,5.0847
2003-10-28,1.2545
2003-10-29,0.885
2003-10-30,-0.1754
2003-10-31,-1.5817
2003-11-03,-1.4285999999999999
2003-11-04,-8.1522
2003-11-05,1.5779
2003-11-06,3.8834999999999997
2003-11-07,0.1869
2003-11-10,-2.9851
2003-11-11,-1.7308
2003-11-12,18.9824
2003-11-13,-3.6184
2003-11-14,1.3652
2003-11-17,-6.734
2003-11-18,-1.6245
2003-11-19,1.2844
2003-11-20,-1.2681
2003-11-21,-3.6696999999999997
2003-11-24,4.381
2003-11-25,-1.6423
2003-11-26,1.8553
2003-11-28,-4.3716
2003-12-01,5.5238
2003-12-02,0.1805
2003-12-03,0.3604
2003-12-04,-0.7181
2003-12-05,-2.7125
2003-12-08,0.1859
2003-12-09,0.7421
2003-12-10,-2.7624
2003-12-11,2.4621
2003-12-12,-0.5545
2003-12-15,-4.6468
2003-12-16,4.0936
2003-12-17,-3.1835
2003-12-18,9.2843
2003-12-19,0.885
2003-12-22,-1.0526
2003-12-23,3.9007
2003-12-24,0.5119
2003-12-26,1.0187
2003-12-29,2.6891
2003-12-30,0.491
2003-12-31,-4.0717
2004-01-02,2.7165
2004-01-05,5.7851
2004-01-06,0.7813
2004-01-07,4.4961
2004-01-08,0.0
2004-01-09,-3.8576
2004-01-12,4.9383
2004-01-13,-0.4412
2004-01-14,0.1477
2004-01-15,0.295
2004-01-16,2.9412000000000003
2004-01-20,9.857099999999999
2004-01-21,3.251
2004-01-22,-3.6524
2004-01-23,5.8824
2004-01-26,-1.4815
2004-01-27,-2.2556
2004-01-28,-4.1026
2004-01-29,4.9465
2004-01-30,1.4013
2004-02-02,-1.5074999999999998
2004-02-03,-1.5306
2004-02-04,-8.5492
2004-02-05,2.6912000000000003
2004-02-06,2.7586
2004-02-09,0.1342
2004-02-10,1.7426
2004-02-11,0.0
2004-02-12,-1.9763
2004-02-13,-3.0914
2004-02-17,3.8834999999999997
2004-02-18,-1.3351
2004-02-19,-3.7889
2004-02-20,-3.5162
2004-02-23,-7.2886
2004-02-24,2.2013
2004-02-25,0.3077
2004-02-26,0.1534
2004-02-27,4.9005
2004-03-01,2.1898
2004-03-02,-3.0
2004-03-03,3.0928
2004-03-04,0.0
2004-03-05,0.4286
2004-03-08,-3.5562
2004-03-09,-3.9823
2004-03-10,-4.9155
2004-03-11,-1.454
2004-03-12,6.8852
2004-03-15,-9.6626
2004-03-16,1.8676
2004-03-17,1.6667
2004-03-18,2.459
2004-03-19,-2.7199999999999998
2004-03-22,-5.4276
2004-03-23,2.4348
2004-03-24,2.0374
2004-03-25,3.9933
2004-03-26,-0.8
2004-03-29,5.4839
2004-03-30,-1.3761
2004-03-31,-2.7907
2004-04-01,2.0734
2004-04-02,2.3437
2004-04-05,1.9847000000000001
2004-04-06,-2.6946
2004-04-07,-2.7692
2004-04-08,-1.2658
2004-04-12,1.6026
2004-04-13,-3.6278
2004-04-14,3.2733
2004-04-15,4.4374
2004-04-16,3.0349
2004-04-19,0.8837
2004-04-20,-4.6715
2004-04-21,4.441
2004-04-22,3.8123
2004-04-23,-0.2825
2004-04-26,3.2578
2004-04-27,1.7833
2004-04-28,-1.6173
2004-04-29,-3.2877
2004-04-30,0.4249
2004-05-03,2.2567
2004-05-04,0.1379
2004-05-05,-0.1377
2004-05-06,-2.7586
2004-05-07,0.8511
2004-05-10,-2.8129
2004-05-11,2.3155
2004-05-12,1.4144
2004-05-13,-1.8131
2004-05-14,-2.5568
2004-05-17,-0.2915
2004-05-18,3.3626
2004-05-19,-3.2532
2004-05-20,-0.2924
2004-05-21,9.9707
2004-05-24,-1.7332999999999998
2004-05-25,-0.9498
2004-05-26,0.411
2004-05-27,-1.2278
2004-05-28,-3.1768
2004-06-01,2.8531
2004-06-02,1.5257
2004-06-03,-3.0055
2004-06-04,2.2535
2004-06-07,1.2397
2004-06-08,-2.3129
2004-06-09,-0.4178
2004-06-10,0.6993
2004-06-14,4.5833
2004-06-15,4.9137
2004-06-16,2.5316
2004-06-17,-2.716
2004-06-18,-2.7919
2004-06-21,-1.3054999999999999
2004-06-22,2.1164
2004-06-23,2.2021
2004-06-24,0.3802
2004-06-25,1.3889
2004-06-28,-3.2379
2004-06-29,1.5444
2004-06-30,-0.6337
2004-07-01,-2.2959
2004-07-02,1.6971
2004-07-06,-2.1823
2004-07-07,-0.1312
2004-07-08,-4.4678
2004-07-09,-0.9629
2004-07-12,-1.8056
2004-07-13,-0.5658
2004-07-14,-1.8492
2004-07-15,1.7391
2004-07-16,-6.6952
2004-07-19,0.1527
2004-07-20,3.6585
2004-07-21,-9.5588
2004-07-22,0.813
2004-07-23,-3.3871
2004-07-26,-7.1786
2004-07-27,10.6115
2004-07-28,-2.1138
2004-07-29,-1.6611
2004-07-30,2.3649
2004-08-02,-0.495
2004-08-03,-4.6434
2004-08-04,2.4348
2004-08-05,-3.5654
2004-08-06,-7.2183
2004-08-09,0.5693
2004-08-10,9.2453
2004-08-11,0.3454
2004-08-12,-3.0981
2004-08-13,4.0853
2004-08-16,4.0956
2004-08-17,2.7869
2004-08-18,6.5391
2004-08-19,-3.5928
2004-08-20,5.1242
2004-08-23,-4.2836
2004-08-24,-3.7037
2004-08-25,0.0
2004-08-26,-1.1218
2004-08-27,3.2415
2004-08-30,-5.4945
2004-08-31,0.4983
2004-09-01,-0.4959
2004-09-02,3.8205999999999998
2004-09-03,0.0
2004-09-07,1.28
2004-09-08,-3.9494
