ticker,TTGT US Equity
2007-10-08,0.2506
2007-10-09,3.8125
2007-10-10,1.1439
2007-10-11,0.9524
2007-10-12,4.1274
2007-10-15,-1.359
2007-10-16,0.2296
2007-10-17,-0.3436
2007-10-18,-5.4597999999999995
2007-10-19,-8.5714
2007-10-22,4.3883
2007-10-23,5.0318
2007-10-24,-2.9109
2007-10-25,-0.0625
2007-10-26,6.75
2007-10-29,2.9274
2007-10-30,-3.0148
2007-10-31,1.4076
2007-11-01,-9.3117
2007-11-02,4.3367
2007-11-05,5.868
2007-11-06,0.2887
2007-11-07,-1.8423
2007-11-08,-3.8123
2007-11-09,-14.8171
2007-11-12,9.0193
2007-11-13,4.8588000000000005
2007-11-14,-1.8784999999999998
2007-11-15,-2.6165000000000003
2007-11-16,-0.0655
2007-11-19,-1.8361
2007-11-20,0.668
2007-11-21,-2.3889
2007-11-23,-1.4276
2007-11-26,-18.8276
2007-11-27,7.1368
2007-11-28,18.0809
2007-11-29,0.9402
2007-11-30,-9.1151
2007-12-03,-3.5139
2007-12-04,-4.6282
2007-12-05,5.9666
2007-12-06,1.3514
2007-12-07,1.1852
2007-12-10,0.9517
2007-12-11,0.2175
2007-12-12,-3.835
2007-12-13,4.1384
2007-12-14,1.2283
2007-12-17,-2.07
2007-12-18,4.1545
2007-12-19,-0.3499
2007-12-20,1.1236
2007-12-21,2.4306
2007-12-24,0.8136
2007-12-26,1.2105
2007-12-27,-0.3987
2007-12-28,-0.8672
2007-12-31,-0.5384
2008-01-02,3.0447
2008-01-03,-1.9698
2008-01-04,-4.9565
2008-01-07,2.3961
2008-01-08,-4.7488
2008-01-09,-1.5896
2008-01-10,5.2129
2008-01-11,-2.0237
2008-01-14,0.5698
2008-01-15,0.6374
2008-01-16,-5.1372
2008-01-17,-3.2641
2008-01-18,-2.3773
2008-01-22,-2.0424
2008-01-23,5.0521
2008-01-24,-3.5115
2008-01-25,1.7405
2008-01-28,3.6547
2008-01-29,3.0008
2008-01-30,-3.496
2008-01-31,0.4528
2008-02-01,2.3291
2008-02-04,0.2937
2008-02-05,-1.6837
2008-02-06,-5.3611
2008-02-07,-5.5862
2008-02-08,2.25
2008-02-11,0.489
2008-02-12,6.7315000000000005
2008-02-13,1.8997000000000002
2008-02-14,-0.522
2008-02-15,0.6747
2008-02-19,-12.4348
2008-02-20,4.1667
2008-02-21,-2.0408
2008-02-22,0.1667
2008-02-25,1.7471
2008-02-26,-1.3083
2008-02-27,1.4913
2008-02-28,-1.8776000000000002
2008-02-29,-3.3278
2008-03-03,-6.0241
2008-03-04,0.0916
2008-03-05,1.0064
2008-03-06,-2.8986
2008-03-07,5.7836
2008-03-10,-7.4956
2008-03-11,11.0582
2008-03-12,1.4592
2008-03-13,6.9374
2008-03-14,-4.5095
2008-03-17,-2.237
2008-03-18,9.322
2008-03-19,-1.0078
2008-03-20,3.5239000000000003
2008-03-24,10.3631
2008-03-25,-2.3304
2008-03-26,1.5439
2008-03-27,-0.8293
2008-03-28,-3.1359
2008-03-31,1.9424000000000001
2008-04-01,1.9054
2008-04-02,4.6399
2008-04-03,-3.8385
2008-04-04,0.5506
2008-04-07,-0.4791
2008-04-08,0.2063
2008-04-09,0.1373
2008-04-10,0.6854
2008-04-11,-3.1314
2008-04-14,-2.1785
2008-04-15,-0.8621
2008-04-16,-5.2899
2008-04-17,-0.5356
2008-04-18,1.0
2008-04-21,-5.8644
2008-04-22,-2.4272
2008-04-23,-0.7463
2008-04-24,-0.919
2008-04-25,-1.0961
2008-04-28,-0.341
2008-04-29,13.0026
2008-04-30,1.5897000000000001
2008-05-01,2.2355
2008-05-02,5.6851
2008-05-05,-1.1724
2008-05-06,3.0705
2008-05-07,-6.3643
2008-05-08,0.94
2008-05-09,-6.9484
2008-05-12,0.077
2008-05-13,-0.6154
2008-05-14,-0.387
2008-05-15,1.0101
2008-05-16,-4.2308
2008-05-19,-0.241
2008-05-20,2.4154999999999998
2008-05-21,-3.2233
2008-05-22,1.7059
2008-05-23,-2.9553000000000003
2008-05-27,4.856
2008-05-28,-0.5495
2008-05-29,-1.105
2008-05-30,-3.1125
2008-06-02,0.1647
2008-06-03,-0.4934
2008-06-04,4.9587
2008-06-05,2.7559
2008-06-06,-3.8314
2008-06-09,-4.3028
2008-06-10,0.1665
2008-06-11,-5.32
2008-06-12,0.878
2008-06-13,2.785
2008-06-16,1.9475
2008-06-17,-4.3189
2008-06-18,-0.434
2008-06-19,2.7899000000000003
2008-06-20,-2.3749000000000002
2008-06-23,-3.5621
2008-06-24,-3.1532
2008-06-25,2.6977
2008-06-26,-2.1739
2008-06-27,-0.1852
2008-06-30,-2.0408
2008-07-01,-5.5870999999999995
2008-07-02,-4.7141
2008-07-03,0.0
2008-07-07,-1.7894999999999999
2008-07-08,7.1811
2008-07-09,0.0
2008-07-10,-0.3
2008-07-11,-1.4042
2008-07-14,-2.4415
2008-07-15,-1.147
2008-07-16,1.4768
2008-07-17,0.3119
2008-07-18,0.9326
2008-07-21,1.9506999999999999
2008-07-22,4.3303
2008-07-23,0.8687
2008-07-24,-30.0478
2008-07-25,-2.1888
2008-07-28,0.0
2008-07-29,0.2797
2008-07-30,-0.9763
2008-07-31,-0.1408
2008-08-01,-0.4231
2008-08-04,-0.1416
2008-08-05,0.1418
2008-08-06,0.1416
2008-08-07,0.4243
2008-08-08,0.0
2008-08-11,4.2254
2008-08-12,1.3514
2008-08-13,2.4
2008-08-14,-0.7813
2008-08-15,-1.9685000000000001
2008-08-18,-2.9451
2008-08-19,-8.9655
2008-08-20,4.5455
2008-08-21,0.7246
2008-08-22,-2.7338
2008-08-25,-3.1065
2008-08-26,7.0229
2008-08-27,0.8559
2008-08-28,4.8091
2008-08-29,-2.834
2008-09-02,12.5
2008-09-03,-1.4815
2008-09-04,-5.7644
2008-09-05,-1.5957
2008-09-08,0.6757
2008-09-09,-3.2215
2008-09-10,-3.0513
2008-09-11,2.432
2008-09-12,-2.5140000000000002
2008-09-15,-7.7364
2008-09-16,6.0559
2008-09-17,-12.1523
2008-09-18,11.0
2008-09-19,24.024
2008-09-22,-12.8329
2008-09-23,6.25
2008-09-24,-0.3922
2008-09-25,0.6562
2008-09-26,-8.213799999999999
2008-09-29,-3.125
2008-09-30,2.6393
2008-10-01,-9.1429
2008-10-02,-9.2767
2008-10-03,-4.5061
2008-10-06,-7.804
2008-10-07,-6.2992
2008-10-08,0.2101
2008-10-09,-22.8512
2008-10-10,36.1413
2008-10-13,17.3653
2008-10-14,-12.585
2008-10-15,-9.9222
2008-10-16,44.0605
2008-10-17,-15.4423
2008-10-20,6.2057
2008-10-21,-9.3489
2008-10-22,-19.1529
2008-10-23,-5.2392
2008-10-24,9.6154
2008-10-27,-12.2807
2008-10-28,45.5
2008-10-29,-26.9759
2008-10-30,3.7647
2008-10-31,10.8844
2008-11-03,-2.045
2008-11-04,6.0543
2008-11-05,1.3780000000000001
2008-11-06,-6.2136
2008-11-07,-10.9731
2008-11-10,3.4884
2008-11-11,-11.236
2008-11-12,-3.7975
2008-11-13,5.2632
2008-11-14,-10.5
2008-11-17,-3.6313
2008-11-18,-12.1739
2008-11-19,-9.2409
2008-11-20,-16.0
2008-11-21,45.4545
2008-11-24,12.5
2008-11-25,8.4656
2008-11-26,13.9024
2008-11-28,-1.9272
2008-12-01,-31.8777
2008-12-02,26.2821
2008-12-03,23.6041
2008-12-04,-10.2669
2008-12-05,11.2128
2008-12-08,-1.4403000000000001
2008-12-09,2.2965
2008-12-10,2.0408
2008-12-11,-5.0
2008-12-12,3.1579
2008-12-15,-2.0408
2008-12-16,6.6667
2008-12-17,-3.125
2008-12-18,-0.2016
2008-12-19,-5.4545
2008-12-22,-2.5641
2008-12-23,-11.4035
2008-12-24,4.2079
2008-12-26,4.9881
2008-12-29,-16.5158
2008-12-30,5.6911000000000005
2008-12-31,10.7692
2009-01-02,-7.4074
2009-01-05,10.0
2009-01-06,10.681799999999999
2009-01-07,-6.7762
2009-01-08,8.37
2009-01-09,-4.878
2009-01-12,-18.8034
2009-01-13,6.0526
2009-01-14,-0.7444
2009-01-15,-14.5
2009-01-16,1.1696
2009-01-20,-8.9595
2009-01-21,14.2857
2009-01-22,-8.0556
2009-01-23,0.3021
2009-01-26,19.5783
2009-01-27,-1.0076
2009-01-28,4.3257
2009-01-29,-1.9512
2009-01-30,-3.7313
2009-02-02,8.7855
2009-02-03,-1.1876
2009-02-04,-3.6058
2009-02-05,3.2419000000000002
2009-02-06,3.3816
2009-02-09,-3.7382999999999997
2009-02-10,-10.1942
2009-02-11,6.7568
2009-02-12,-3.7975
2009-02-13,-12.3684
2009-02-17,-10.2102
2009-02-18,-2.6756
2009-02-19,5.4983
2009-02-20,-0.6515
2009-02-23,-12.7869
2009-02-24,11.6541
2009-02-25,-15.8249
2009-02-26,1.2
2009-02-27,-1.1858
2009-03-02,0.0
2009-03-03,5.2
2009-03-04,3.4221
2009-03-05,-13.9706
2009-03-06,13.2479
2009-03-09,-9.0566
2009-03-10,17.4274
2009-03-11,-3.8869
2009-03-12,7.3529
2009-03-13,-2.0548
2009-03-16,-1.049
2009-03-17,0.7067
2009-03-18,3.8596
2009-03-19,-2.027
2009-03-20,-12.7586
2009-03-23,9.8814
2009-03-24,-12.5899
2009-03-25,7.4074
2009-03-26,11.8774
2009-03-27,-17.1233
2009-03-30,-2.8926
2009-03-31,2.1277
2009-04-01,-7.0833
2009-04-02,7.6233
2009-04-03,8.75
2009-04-06,-7.2797
2009-04-07,-4.5455
2009-04-08,0.8658
2009-04-09,6.0086
2009-04-13,-8.9069
2009-04-14,-4.4444
2009-04-15,10.6977
2009-04-16,7.1429
2009-04-17,34.5098
2009-04-20,-5.2478
2009-04-21,10.1538
2009-04-22,6.7039
2009-04-23,-1.8325
2009-04-24,4.0
2009-04-27,-4.6154
2009-04-28,4.8387
2009-04-29,4.8718
2009-04-30,-1.956
2009-05-01,-0.2494
2009-05-04,2.0
2009-05-05,7.1078
2009-05-06,-3.8902
2009-05-07,-1.9048
2009-05-08,18.932
2009-05-11,-0.2041
2009-05-12,-4.7035
2009-05-13,-12.4464
2009-05-14,9.0686
2009-05-15,-15.0562
2009-05-18,16.9312
2009-05-19,-4.5249
2009-05-20,-1.6588
2009-05-21,-11.3253
2009-05-22,1.087
2009-05-26,8.871
2009-05-27,-3.7037
2009-05-28,1.7949000000000002
2009-05-29,1.2594
2009-06-01,7.9602
2009-06-02,-3.2258
2009-06-03,0.4762
2009-06-04,0.237
2009-06-05,1.6548
2009-06-08,-4.6512
2009-06-09,1.9512
2009-06-10,-0.7177
2009-06-11,2.6506
2009-06-12,4.9296
2009-06-15,-9.396
2009-06-16,-1.2346
2009-06-17,0.25
2009-06-18,-0.2494
2009-06-19,2.0
2009-06-22,-3.1863
2009-06-23,0.2532
2009-06-24,0.0
2009-06-25,4.5455
2009-06-26,-2.1739
2009-06-29,-0.2469
2009-06-30,-0.9901
2009-07-01,4.5
2009-07-02,2.1531000000000002
2009-07-06,-2.5761
2009-07-07,0.2404
2009-07-08,-2.3981
2009-07-09,0.7371
2009-07-10,4.878
2009-07-13,0.6977
2009-07-14,4.8499
2009-07-15,9.6916
2009-07-16,2.6104000000000003
2009-07-17,-6.6536
2009-07-20,5.4507
2009-07-21,0.3976
2009-07-22,8.7129
2009-07-23,-2.1858
2009-07-24,2.4209
2009-07-27,3.8182
2009-07-28,-3.5026
2009-07-29,-3.9927
2009-07-30,6.0491
2009-07-31,-0.1783
2009-08-03,-0.8929
2009-08-04,2.3423
2009-08-05,-1.9365999999999999
2009-08-06,-13.1059
2009-08-07,17.7686
2009-08-10,3.1579
2009-08-11,-1.3605
2009-08-12,3.1034
2009-08-13,-1.3378
2009-08-14,-3.2203
2009-08-17,-1.0508
2009-08-18,18.5841
2009-08-19,17.6119
2009-08-20,-19.2893
2009-08-21,8.9623
2009-08-24,-3.1746
2009-08-25,-16.9896
2009-08-26,3.5907
2009-08-27,-0.3466
2009-08-28,11.1304
2009-08-31,0.4695
2009-09-01,-4.8286999999999995
2009-09-02,-0.8183
2009-09-03,0.495
2009-09-04,0.1642
2009-09-08,0.4918
2009-09-09,-4.4046
2009-09-10,1.8771
2009-09-11,-2.0101
2009-09-14,0.8547
2009-09-15,0.0
2009-09-16,-4.5763
2009-09-17,1.0657
2009-09-18,0.703
2009-09-21,-2.6178
2009-09-22,-1.2545
2009-09-23,0.726
2009-09-24,1.0811
2009-09-25,1.0695000000000001
2009-09-28,1.94
2009-09-29,-1.0381
2009-09-30,-0.3497
2009-10-01,0.1754
2009-10-02,-1.7513
2009-10-05,3.5651
2009-10-06,4.3029
2009-10-07,2.1452
2009-10-08,1.6155
2009-10-09,1.7488000000000001
2009-10-12,2.6563
2009-10-13,0.4566
2009-10-14,3.3333
2009-10-15,-5.7185
2009-10-16,-3.1104
2009-10-19,4.1734
2009-10-20,-1.2327
2009-10-21,-0.78
2009-10-22,2.9874
2009-10-23,-3.6641
2009-10-26,1.2678
2009-10-27,-0.626
2009-10-28,0.4724
2009-10-29,5.0157
2009-10-30,-5.9701
2009-11-02,-7.3016
2009-11-03,4.6233
2009-11-04,0.3273
2009-11-05,2.7732
2009-11-06,0.6349
2009-11-09,6.9401
2009-11-10,-8.1121
2009-11-11,3.0498
2009-11-12,-5.7632
2009-11-13,2.4793
2009-11-16,2.4194
2009-11-17,-4.0945
2009-11-18,3.1199
2009-11-19,-4.2994
2009-11-20,1.8303
2009-11-23,1.4706000000000001
2009-11-24,0.4831
2009-11-25,-0.641
2009-11-27,-12.9032
2009-11-30,8.3333
2009-12-01,6.1538
2009-12-02,-2.8986
2009-12-03,-1.8242
2009-12-04,3.7161999999999997
2009-12-07,-0.9772
2009-12-08,-0.6579
2009-12-09,0.8278
2009-12-10,-2.2989
2009-12-11,-3.6975
2009-12-14,1.3961999999999999
2009-12-15,4.475
2009-12-16,0.0
2009-12-17,-1.4827
2009-12-18,1.505
2009-12-21,1.4827
2009-12-22,-2.7597
2009-12-23,-0.5008
2009-12-24,-2.0134
2009-12-28,0.8562
2009-12-29,1.0187
2009-12-30,2.1849
2009-12-31,-7.4013
2010-01-04,10.302
2010-01-05,-4.8309
2010-01-06,-6.0914
2010-01-07,1.982
2010-01-08,5.477
2010-01-11,-6.7002
2010-01-12,1.4363000000000001
2010-01-13,-0.885
2010-01-14,4.1071
2010-01-15,-1.2006999999999999
2010-01-19,1.0417
2010-01-20,-2.2337
2010-01-21,-4.5694
2010-01-22,-0.9208
2010-01-25,-0.3717
2010-01-26,-1.6791
2010-01-27,2.277
2010-01-28,-0.7421
2010-01-29,-0.9346
2010-02-01,2.4528
2010-02-02,2.0258
2010-02-03,-3.2491
2010-02-04,-4.291
2010-02-05,4.4834
2010-02-08,-3.5448
2010-02-09,5.029
2010-02-10,1.105
2010-02-11,-0.7286
2010-02-12,-0.5505
2010-02-16,-3.5055
2010-02-17,-0.1912
2010-02-18,3.2567
2010-02-19,1.1132
2010-02-22,-0.1835
2010-02-23,-1.1029
2010-02-24,2.2305
2010-02-25,-3.2727
2010-02-26,-1.6917
2010-03-01,-0.956
2010-03-02,0.3861
2010-03-03,-1.3462
2010-03-04,2.5341
2010-03-05,2.6616
2010-03-08,0.7407
2010-03-09,-0.7353
2010-03-10,-3.1481
2010-03-11,1.3384
2010-03-12,-0.3774
2010-03-15,-0.3788
2010-03-16,0.3802
2010-03-17,0.7576
2010-03-18,-1.3158
2010-03-19,4.0
2010-03-22,-0.7326
2010-03-23,2.3985
2010-03-24,-3.7838000000000003
2010-03-25,0.7491
2010-03-26,-2.2305
2010-03-29,-0.3802
2010-03-30,-0.5725
2010-03-31,0.3839
2010-04-01,-4.0153
2010-04-05,-0.3984
2010-04-06,-1.0
2010-04-07,-1.4141
2010-04-08,1.0246
2010-04-09,-0.6085
2010-04-12,-2.2449
2010-04-13,2.0877
2010-04-14,0.6135
2010-04-15,-1.2195
2010-04-16,-0.823
2010-04-19,-2.4896
2010-04-20,3.617
2010-04-21,-0.4107
2010-04-22,-3.0928
2010-04-23,3.4043
2010-04-26,-2.0576
2010-04-27,0.2101
2010-04-28,1.6771
2010-04-29,2.8866
2010-04-30,-2.8056
2010-05-03,1.2371
2010-05-04,-4.888
2010-05-05,-1.2848
2010-05-06,-1.5184
2010-05-07,-4.185
2010-05-10,13.5632
2010-05-11,7.085
2010-05-12,5.8601
2010-05-13,2.3214
2010-05-14,-3.1414
2010-05-17,3.6036
2010-05-18,1.3913
2010-05-19,2.7443999999999997
2010-05-20,-3.172
2010-05-21,1.3793
2010-05-24,-1.7006999999999999
2010-05-25,0.8651
2010-05-26,-1.0292
2010-05-27,3.4662
2010-05-28,1.5074999999999998
2010-06-01,-5.7756
2010-06-02,-0.1751
2010-06-03,-0.3509
2010-06-04,-4.7535
2010-06-07,-1.6636
2010-06-08,1.3158
2010-06-09,-0.5566
2010-06-10,5.4104
2010-06-11,5.1327
2010-06-14,1.8519
2010-06-15,-0.8264
2010-06-16,-2.1667
2010-06-17,-1.5332
2010-06-18,1.9031
2010-06-21,-0.6791
2010-06-22,-0.1709
2010-06-23,-1.0274
2010-06-24,1.7301
2010-06-25,-1.7006999999999999
2010-06-28,-3.8062
2010-06-29,-4.6763
2010-06-30,1.5093999999999999
2010-07-01,0.1859
2010-07-02,-1.1132
2010-07-06,0.5629
2010-07-07,3.1716
2010-07-08,0.7233
2010-07-09,-1.2567
2010-07-12,-0.9091
2010-07-13,5.5046
2010-07-14,-0.1739
2010-07-15,0.6969
2010-07-16,-4.4983
2010-07-19,1.8115999999999999
2010-07-20,1.7793999999999999
2010-07-21,1.3986
2010-07-22,4.4828
2010-07-23,0.6601
2010-07-26,1.3115
2010-07-27,1.2945
2010-07-28,-1.278
2010-07-29,-5.178
2010-07-30,-1.1945000000000001
2010-08-02,1.209
2010-08-03,-0.5119
2010-08-04,0.3431
2010-08-05,-2.5641
2010-08-06,-1.4035
2010-08-09,2.3132
2010-08-10,-7.1304
2010-08-11,-4.8689
2010-08-12,-1.7717
2010-08-13,-3.6071999999999997
2010-08-16,-3.3264
2010-08-17,3.4409
2010-08-18,-0.4158
2010-08-19,-3.7578
2010-08-20,1.9523000000000001
2010-08-23,-3.1915
2010-08-24,-1.978
2010-08-25,1.5695000000000001
2010-08-26,-0.4415
2010-08-27,4.6563
2010-08-30,-5.0847
2010-08-31,-0.8929
2010-09-01,4.0541
2010-09-02,-0.6494
2010-09-03,10.4575
2010-09-07,-1.3807
2010-09-08,2.8
2010-09-09,-0.5837
2010-09-10,-1.9569
2010-09-13,0.3992
2010-09-14,1.1928
2010-09-15,0.3929
2010-09-16,-0.3914
2010-09-17,2.1611
2010-09-20,4.2308
2010-09-21,-0.9225
2010-09-22,0.3724
2010-09-23,-3.3395
2010-09-24,1.9194
2010-09-27,-0.9416
2010-09-28,1.3308
2010-09-29,-0.5629
2010-09-30,-0.9434
2010-10-01,1.1429
2010-10-04,-3.5782
2010-10-05,2.4414
2010-10-06,0.4766
2010-10-07,0.5693
2010-10-08,-0.1887
2010-10-11,1.8904
2010-10-12,0.9276
2010-10-13,0.3676
2010-10-14,0.7326
2010-10-15,1.8182
2010-10-18,2.5
2010-10-19,-2.7875
2010-10-20,2.3297
2010-10-21,-6.4799
2010-10-22,-0.9363
2010-10-25,3.0246
2010-10-26,-0.1835
2010-10-27,-1.2868
2010-10-28,-2.6071
2010-10-29,0.1912
2010-11-01,-2.2901
2010-11-02,0.7813
2010-11-03,-0.7752
2010-11-04,1.9531
2010-11-05,-1.7241
2010-11-08,0.3899
2010-11-09,13.9806
2010-11-10,-0.1704
2010-11-11,0.6826
2010-11-12,-0.339
2010-11-15,0.1701
2010-11-16,-0.8489
2010-11-17,1.1985999999999999
2010-11-18,0.6768
2010-11-19,-0.3361
2010-11-22,0.0
2010-11-23,-0.3373
2010-11-24,0.5076
2010-11-26,0.0
2010-11-29,0.1684
2010-11-30,0.0
2010-12-01,0.5042
2010-12-02,-0.1672
2010-12-03,0.0
2010-12-06,0.5025
2010-12-07,0.0
2010-12-08,-0.1667
2010-12-09,0.0
2010-12-10,13.1886
2010-12-13,-0.295
2010-12-14,0.7396
2010-12-15,3.0837
2010-12-16,2.5641
2010-12-17,4.3056
2010-12-20,3.7284
2010-12-21,-1.027
2010-12-22,0.2594
2010-12-23,0.7762
2010-12-27,0.6418
2010-12-28,-0.2551
2010-12-29,0.1279
2010-12-30,-0.3831
2010-12-31,1.6667
2011-01-03,-2.9004
2011-01-04,-8.1818
2011-01-05,4.2433
2011-01-06,-1.7639
2011-01-07,-2.7624
2011-01-10,2.1662
2011-01-11,1.7727
2011-01-12,0.9563
2011-01-13,1.3532
2011-01-14,0.534
2011-01-18,3.8513
2011-01-19,-1.4066
2011-01-20,-6.3554
2011-01-21,-4.4321
2011-01-24,4.6377
2011-01-25,-1.2465
2011-01-26,1.9635
2011-01-27,-0.9629
2011-01-28,-4.8611
2011-01-31,7.2993
2011-02-01,-1.3605
2011-02-02,1.3793
2011-02-03,-1.6327
2011-02-04,-5.1176
2011-02-07,1.4577
2011-02-08,1.5805
2011-02-09,-1.6973
2011-02-10,3.0216
2011-02-11,0.5587
2011-02-14,-2.9167
2011-02-15,-2.0029
2011-02-16,0.7299
2011-02-17,5.7971
2011-02-18,18.7671
2011-02-22,-3.3449
2011-02-23,-6.4439
2011-02-24,-0.1276
2011-02-25,0.6386
2011-02-28,10.2792
2011-03-01,-5.0633
2011-03-02,0.0
2011-03-03,3.5152
2011-03-04,-3.9813
2011-03-07,-2.6829
2011-03-08,-0.2506
2011-03-09,-0.1256
2011-03-10,-4.0252
2011-03-11,0.6553
2011-03-14,-1.6926999999999999
2011-03-15,-4.7682
2011-03-16,2.7816
2011-03-17,0.2706
2011-03-18,0.9447
2011-03-21,8.6898
2011-03-22,-3.198
2011-03-23,-4.5743
2011-03-24,1.1318
2011-03-25,3.6208
2011-03-28,1.9060000000000001
2011-03-29,2.6185
2011-03-30,7.8979
2011-03-31,0.3378
2011-04-01,0.0
2011-04-04,-4.4893
2011-04-05,2.7027
2011-04-06,-2.1739
2011-04-07,0.0
2011-04-08,-1.1696
2011-04-11,0.0
2011-04-12,-0.7101
2011-04-13,-1.0727
2011-04-14,-2.1687
2011-04-15,0.9852
2011-04-18,-1.5854
2011-04-19,2.1066
2011-04-20,-0.4854
2011-04-21,1.0976
2011-04-25,-0.7238
2011-04-26,2.4301
2011-04-27,-1.1862
2011-04-28,0.7203
2011-04-29,2.9797000000000002
2011-05-02,-5.2083
2011-05-03,-3.1746
2011-05-04,-1.2610000000000001
2011-05-05,-0.3831
2011-05-06,3.3333
2011-05-09,2.4814
2011-05-10,1.0896
2011-05-11,1.4371
2011-05-12,-0.5903
2011-05-13,-2.3753
2011-05-16,-2.3114
2011-05-17,-0.2491
2011-05-18,-1.4981
2011-05-19,0.2535
2011-05-20,-1.6435
2011-05-23,-2.6992000000000003
2011-05-24,0.1321
2011-05-25,0.6596
2011-05-26,-0.7864
2011-05-27,0.2642
2011-05-31,6.4559
2011-06-01,-10.0248
2011-06-02,-0.8253
2011-06-03,-3.8834999999999997
2011-06-06,-3.6075
2011-06-07,-2.5449
2011-06-08,-2.6114
2011-06-09,5.5205
2011-06-10,-4.0359
2011-06-13,1.2461
2011-06-14,4.0
2011-06-15,-1.7751000000000001
2011-06-16,2.8614
2011-06-17,-3.5139
2011-06-20,1.9727000000000001
2011-06-21,5.6548
2011-06-22,-1.9718
2011-06-23,1.5805
2011-06-24,3.819
2011-06-27,3.6785
2011-06-28,0.2628
2011-06-29,-0.3932
2011-06-30,-0.3947
2011-07-01,-4.0951
2011-07-05,2.3416
2011-07-06,1.4805
2011-07-07,0.7958
2011-07-08,-0.5263
2011-07-11,-1.1905000000000001
2011-07-12,-1.071
2011-07-13,2.977
2011-07-14,-1.4455
2011-07-15,3.0667
2011-07-18,-2.0699
2011-07-19,1.5852
2011-07-20,0.0
2011-07-21,-3.1209
2011-07-22,-1.2081
2011-07-25,0.1359
2011-07-26,-0.1357
2011-07-27,-3.125
2011-07-28,-0.9818
2011-07-29,-6.0907
2011-08-01,-0.6033
2011-08-02,-0.7587
2011-08-03,2.2936
2011-08-04,-5.6801
2011-08-05,-6.3391
2011-08-08,-9.8139
2011-08-09,15.7598
2011-08-10,-10.5348
2011-08-11,6.1594
2011-08-12,7.5085
2011-08-15,2.0635
2011-08-16,-3.2659000000000002
2011-08-17,1.7685
2011-08-18,-4.1074
2011-08-19,0.8237
2011-08-22,-1.3072
2011-08-23,3.9735
2011-08-24,-0.9554
2011-08-25,-0.6431
2011-08-26,0.8091
2011-08-29,4.3339
2011-08-30,-0.4615
2011-08-31,-1.2365
2011-09-01,-2.6604
2011-09-02,-5.627
2011-09-06,-2.8961
2011-09-07,2.6316
2011-09-08,-2.3932
2011-09-09,1.0508
2011-09-12,-1.5598
2011-09-13,5.6338
2011-09-14,2.0
2011-09-15,0.1634
2011-09-16,-0.3263
2011-09-19,-3.1097
2011-09-20,-3.2095
2011-09-21,-1.5707
2011-09-22,-3.1915
2011-09-23,4.7619
2011-09-26,2.7972
2011-09-27,0.3401
2011-09-28,-4.4068
2011-09-29,4.6099
2011-09-30,-3.2203
2011-10-03,-2.9772
2011-10-04,8.1227
