ticker,AINC US Equity
2015-04-02,-3.3733
2015-04-06,3.3482
2015-04-07,-4.0173
2015-04-08,-3.6814
2015-04-09,-0.9345
2015-04-10,-1.1697
2015-04-13,1.363
2015-04-14,-5.5538
2015-04-15,-0.2991
2015-04-16,-1.55
2015-04-17,-0.6602
2015-04-20,6.135
2015-04-21,3.2755
2015-04-22,-5.7276
2015-04-23,1.1478
2015-04-24,0.0
2015-04-27,-2.1718
2015-04-28,-1.9
2015-04-29,2.4465
2015-04-30,-0.7463
2015-05-01,-1.7544
2015-05-04,1.0204
2015-05-05,-3.0303
2015-05-06,-3.125
2015-05-07,2.7957
2015-05-08,4.5711
2015-05-11,-2.6908
2015-05-12,-1.3158
2015-05-13,-2.1667
2015-05-14,-0.8305
2015-05-15,-3.3713
2015-05-18,0.1889
2015-05-19,1.6413
2015-05-20,4.2008
2015-05-21,1.5707
2015-05-22,2.9175
2015-05-26,-4.2873
2015-05-27,2.2292
2015-05-28,1.1364
2015-05-29,-2.318
2015-06-01,-0.7772
2015-06-02,2.6109999999999998
2015-06-03,4.1628
2015-06-04,2.4038
2015-06-05,-5.7156
2015-06-08,-5.6978
2015-06-09,-0.1932
2015-06-10,-0.0538
2015-06-11,0.5379
2015-06-12,-1.6479
2015-06-15,-5.1246
2015-06-16,-1.3761
2015-06-17,0.5233
2015-06-18,1.7929
2015-06-19,4.4318
2015-06-22,-0.2503
2015-06-23,0.4691
2015-06-24,-0.0977
2015-06-25,2.1411
2015-06-26,-5.0011
2015-06-29,-0.6496
2015-06-30,-1.6122
2015-07-01,0.0
2015-07-02,-0.3094
2015-07-06,-1.1379
2015-07-07,-0.9418
2015-07-08,1.9836
2015-07-09,-1.266
2015-07-10,0.711
2015-07-13,-0.463
2015-07-14,0.1163
2015-07-15,-0.0581
2015-07-16,-0.3603
2015-07-17,-2.0527
2015-07-20,-2.3577
2015-07-21,-0.2439
2015-07-22,0.2323
2015-07-23,-3.3053
2015-07-24,-13.1054
2015-07-27,-1.5676999999999999
2015-07-28,-7.521
2015-07-29,-4.3534
2015-07-30,0.0167
2015-07-31,-0.6001
2015-08-03,-2.7335000000000003
2015-08-04,-2.569
2015-08-05,-5.822
2015-08-06,0.9959
2015-08-07,20.9302
2015-08-10,0.1538
2015-08-11,2.8264
2015-08-12,8.4255
2015-08-13,-2.4525
2015-08-14,4.1667
2015-08-17,4.0678
2015-08-18,-0.6515
2015-08-19,-0.577
2015-08-20,-2.0578
2015-08-21,-4.2155
2015-08-24,-5.3712
2015-08-25,0.5201
2015-08-26,1.9956
2015-08-27,4.7101
2015-08-28,-0.5536
2015-08-31,1.9485000000000001
2015-09-01,0.3959
2015-09-02,-0.3671
2015-09-03,0.3003
2015-09-04,0.3538
2015-09-08,-0.339
2015-09-09,1.2652999999999999
2015-09-10,-3.5873
2015-09-11,-1.5468
2015-09-14,-3.0432
2015-09-15,-1.6642000000000001
2015-09-16,-1.6479
2015-09-17,-1.9623
2015-09-18,10.8545
2015-09-21,-4.4306
2015-09-22,-5.537
2015-09-23,-3.4615
2015-09-24,1.5777
2015-09-25,-1.161
2015-09-28,-0.7778
2015-09-29,0.5919
2015-09-30,0.9065
2015-10-01,-1.4971999999999999
2015-10-02,-0.032
2015-10-05,4.0173
2015-10-06,-1.908
2015-10-07,3.2941
2015-10-08,0.1822
2015-10-09,1.5158
2015-10-12,0.7167
2015-10-13,-2.0756
2015-10-14,-3.0734
2015-10-15,3.4833
2015-10-16,0.7547
2015-10-19,0.3745
2015-10-20,0.0448
2015-10-21,-2.6406
2015-10-22,-1.3331
2015-10-23,3.4943
2015-10-26,0.1142
2015-10-27,-2.5723000000000003
2015-10-28,2.6308
2015-10-29,-2.0087
2015-10-30,-1.7133
2015-11-02,-0.4047
2015-11-03,-1.5159
2015-11-04,1.5551
2015-11-05,0.7811
2015-11-06,1.5506
2015-11-09,-1.374
2015-11-10,1.4087
2015-11-11,0.0153
2015-11-12,-0.4121
2015-11-13,-0.7663
2015-11-16,5.5598
2015-11-17,0.951
2015-11-18,-4.3478
2015-11-19,-0.5303
2015-11-20,2.4372
2015-11-23,-3.3457
2015-11-24,-3.1538
2015-11-25,0.5083
2015-11-30,-2.276
2015-12-01,0.5175
2015-12-02,-0.8045
2015-12-03,-1.0381
2015-12-04,-0.0492
2015-12-07,-4.7885
2015-12-08,-0.6028
2015-12-09,0.0
2015-12-10,-2.3393
2015-12-11,-2.0937
2015-12-14,-3.407
2015-12-15,0.9381
2015-12-16,1.6729
2015-12-17,-0.7313
2015-12-18,1.5838
2015-12-21,-1.65
2015-12-22,0.8297
2015-12-23,1.0512
2015-12-24,-1.0403
2015-12-28,0.5484
2015-12-29,-0.5818
2015-12-30,-1.2253
2015-12-31,-1.4071
2016-01-04,1.2394
2016-01-05,0.1669
2016-01-06,0.2778
2016-01-07,-0.7387
2016-01-08,0.9302
2016-01-11,1.106
2016-01-12,-1.4038
2016-01-13,-6.1021
2016-01-14,-0.8468
2016-01-15,-15.71
2016-01-19,-2.5919
2016-01-20,-0.2177
2016-01-21,-0.5333
2016-01-22,14.5503
2016-01-25,4.2553
2016-01-26,2.551
2016-01-27,1.4925
2016-01-28,-1.2353
2016-01-29,5.4199
2016-02-01,-4.6704
2016-02-02,-2.5484
2016-02-03,-2.6961
2016-02-04,-6.8542
2016-02-05,-5.9271
2016-02-08,-0.737
2016-02-09,-0.3114
2016-02-10,-3.6521
2016-02-11,-5.212
2016-02-12,4.4462
2016-02-16,-1.4861
2016-02-17,3.8098
2016-02-18,-2.9557
2016-02-19,0.6345
2016-02-22,3.5813
2016-02-23,-1.8748
2016-02-24,-3.3499
2016-02-25,-2.1309
2016-02-26,0.2099
2016-02-29,4.712
2016-03-01,1.25
2016-03-02,0.9877
2016-03-03,-1.1002
2016-03-04,1.6069
2016-03-07,6.9343
2016-03-08,0.9101
2016-03-09,-1.3529
2016-03-10,0.5029
2016-03-11,-0.0682
2016-03-14,-1.1152
2016-03-15,-3.4522
2016-03-16,0.9535
2016-03-17,1.5348000000000002
2016-03-18,-1.1395
2016-03-21,-2.0231
2016-03-22,3.0732
2016-03-23,2.5856
2016-03-28,-0.5677
2016-03-29,2.9687
2016-03-30,-0.0222
2016-03-31,1.1313
2016-04-01,0.8993
2016-04-04,0.3261
2016-04-05,-0.8667
2016-04-06,0.5464
2016-04-07,-1.5
2016-04-08,0.9711
2016-04-11,0.1093
2016-04-12,1.8559
2016-04-13,0.2144
2016-04-14,-1.5187
2016-04-15,0.7819
2016-04-18,0.2155
2016-04-19,-1.0753
2016-04-20,-0.5435
2016-04-21,-0.2186
2016-04-22,0.3505
2016-04-25,-0.6767
2016-04-26,0.6593
2016-04-27,-0.1528
2016-04-28,-0.7216
2016-04-29,0.2203
2016-05-02,0.1099
2016-05-03,0.2195
2016-05-04,-2.2782
2016-05-05,2.6676
2016-05-06,-2.4017
2016-05-09,0.179
2016-05-10,4.377
2016-05-11,-3.1023
2016-05-12,0.3533
2016-05-13,-1.0121
2016-05-16,0.2223
2016-05-17,-2.4173999999999998
2016-05-18,0.0
2016-05-19,-0.6364
2016-05-20,2.2187
2016-05-23,5.3256
2016-05-24,0.3612
2016-05-25,-1.5665
2016-05-26,0.2151
2016-05-27,0.9442
2016-05-31,11.3946
2016-06-01,0.0763
2016-06-02,-3.8902
2016-06-03,2.6786
2016-06-06,2.4154999999999998
2016-06-07,-1.6226
2016-06-08,21.9985
2016-06-09,-9.008
2016-06-10,-1.5030999999999999
2016-06-13,-2.9995000000000003
2016-06-14,-2.3508
2016-06-15,2.1296
2016-06-16,0.1813
2016-06-17,8.905
2016-06-20,-0.9972
2016-06-21,0.3357
2016-06-22,-1.1377
2016-06-23,-3.1647
2016-06-24,-2.9535
2016-06-27,3.1875
2016-06-28,-10.9075
2016-06-29,0.2938
2016-06-30,-2.3438
2016-07-01,4.0
2016-07-05,-9.1346
2016-07-06,-2.6455
2016-07-07,-1.8260999999999998
2016-07-08,-2.3251
2016-07-11,2.5844
2016-07-12,2.9171
2016-07-13,0.3006
2016-07-14,0.5566
2016-07-15,-0.9793
2016-07-18,2.1501
2016-07-19,-2.3153
2016-07-20,0.4094
2016-07-21,-0.8369
2016-07-22,1.2984
2016-07-25,1.1536
2016-07-26,1.0137
2016-07-27,-0.3972
2016-07-28,0.7557
2016-07-29,-4.1667
2016-08-01,0.1087
2016-08-02,0.0
2016-08-03,1.3466
2016-08-04,4.994
2016-08-05,-2.8383000000000003
2016-08-08,-0.9662
2016-08-09,-0.8484
2016-08-10,-0.8128
2016-08-12,-0.0863
2016-08-15,0.777
2016-08-16,1.3705
2016-08-17,-3.4648
2016-08-18,0.197
2016-08-19,1.1796
2016-08-22,-1.0147
2016-08-23,0.0872
2016-08-24,-2.5932
2016-08-25,2.774
2016-08-26,0.37
2016-08-29,-3.0362
2016-08-30,0.6486
2016-08-31,0.2325
2016-09-01,0.8987
2016-09-02,0.7251
2016-09-06,0.5672
2016-09-07,0.3254
2016-09-08,0.757
2016-09-09,-0.0003
2016-09-12,1.9099
2016-09-13,-1.8740999999999999
2016-09-14,0.9013
2016-09-15,-3.2327
2016-09-16,6.2637
2016-09-19,-0.992
2016-09-20,-2.612
2016-09-21,1.6409
2016-09-22,0.0739
2016-09-23,0.8435
2016-09-26,3.2413
2016-09-27,-0.6887
2016-09-28,-1.8968
2016-09-29,-0.6237
2016-09-30,-0.3138
2016-10-03,-1.3431
2016-10-04,-1.7443
2016-10-05,0.3247
2016-10-06,-1.5106000000000002
2016-10-07,1.3365
2016-10-10,-1.0811
2016-10-11,-0.5902
2016-10-12,0.5937
2016-10-13,0.4029
2016-10-14,3.3868
2016-10-17,-2.1478
2016-10-18,-0.2798
2016-10-19,-0.6042
2016-10-20,-5.0586
2016-10-21,2.6755
2016-10-24,1.2472
2016-10-25,0.6379
2016-10-26,-2.0109
2016-10-28,0.9369
2016-10-31,0.5746
2016-11-01,-1.2525
2016-11-02,-0.9235
2016-11-03,-1.0668
2016-11-04,0.3405
2016-11-07,-0.2262
2016-11-08,0.3175
2016-11-09,-2.8029
2016-11-10,-0.5814
2016-11-11,-6.2924
2016-11-14,-0.7738
2016-11-15,0.0
2016-11-16,3.1321
2016-11-17,-5.2153
2016-11-18,4.7688
2016-11-21,-2.9477
2016-11-22,1.2149
2016-11-23,-0.4251
2016-11-25,7.5339
2016-11-28,-0.9108
2016-11-29,6.057
2016-11-30,0.1778
2016-12-01,-1.2866
2016-12-02,-0.6517
2016-12-05,0.0905
2016-12-06,-1.2429000000000001
2016-12-07,-1.1442
2016-12-08,0.1157
2016-12-12,-2.4509
2016-12-13,-0.4503
2016-12-14,1.7619
2016-12-15,0.5615
2016-12-16,-1.0935
2016-12-19,1.3173
2016-12-21,-0.1857
2016-12-23,-0.2094
2016-12-27,-0.8159
2016-12-28,1.6451
2016-12-29,-0.578
2016-12-30,0.3233
2017-01-03,0.0255
2017-01-04,2.2248
2017-01-10,1.6322999999999999
2017-01-11,-1.0707
2017-01-12,3.7186
2017-01-13,-2.3352
2017-01-17,2.3929
2017-01-18,4.3478
2017-01-23,2.0833
2017-01-25,0.5102
2017-01-26,-2.0664
2017-01-27,6.1529
2017-01-30,0.7187
2017-01-31,2.5442
2017-02-02,-6.77
2017-02-03,3.0832
2017-02-07,-1.7247
2017-02-08,0.1131
2017-02-13,0.1584
2017-02-16,0.8243
2017-02-21,15.1965
2017-02-22,-0.2837
2017-02-23,-0.0345
2017-02-24,-1.6902
2017-02-27,-0.4912
2017-03-01,0.3879
2017-03-02,3.7759
2017-03-03,-2.3354
2017-03-06,2.3887
2017-03-07,-0.1498
2017-03-08,0.0
2017-03-09,0.2203
2017-03-10,2.8672
2017-03-13,-1.0281
2017-03-14,0.0
2017-03-17,-1.9933999999999998
2017-03-20,1.6951
2017-03-22,-0.0002
2017-03-23,-1.0756000000000001
2017-03-27,-2.2317
2017-03-28,1.4992
2017-03-29,-0.8489
2017-03-30,3.9384
2017-03-31,-2.8007
2017-04-05,0.4746
2017-04-13,-3.2771
2017-04-17,2.8998
2017-04-18,-3.5816
2017-04-19,1.2711999999999999
2017-04-20,1.0241
2017-04-24,-4.7938
2017-04-25,0.6136
2017-04-26,-0.6278
2017-04-28,-1.8051
2017-05-03,-1.9853
2017-05-04,-4.3511
2017-05-05,4.6667
2017-05-09,-0.2248
2017-05-12,-1.4082
2017-05-15,0.7046
2017-05-16,0.0189
2017-05-17,-4.9332
2017-05-18,2.0668
2017-05-19,-1.5588
2017-05-22,1.3658000000000001
2017-05-25,0.4491
2017-05-30,0.1166
2017-06-01,0.9709
2017-06-05,-1.6538
2017-06-06,-0.2738
2017-06-07,1.0194
2017-06-08,-2.3678
2017-06-09,1.7492999999999999
2017-06-12,-1.8169
2017-06-14,-2.3576
2017-06-15,0.3764
2017-06-16,2.3756
2017-06-19,1.071
2017-06-20,0.0196
2017-06-23,-2.884
2017-06-26,0.596
2017-06-27,-0.974
2017-06-28,1.4602
2017-06-29,-0.06
2017-06-30,1.96
2017-07-05,-1.9223
2017-07-06,0.73
2017-07-07,-1.0424
2017-07-10,-1.6252
2017-07-11,0.0
2017-07-12,0.1224
2017-07-13,-1.2019
2017-07-14,3.0928
2017-07-17,-2.836
2017-07-18,0.1606
2017-07-19,-2.2133
2017-07-20,1.8221
2017-07-21,-0.6605
2017-07-24,1.9115
2017-07-25,-4.1182
2017-07-26,4.7629
2017-07-27,2.7987
2017-07-28,0.1996
2017-07-31,-2.4039
2017-08-03,1.595
2017-08-04,-0.6359
2017-08-08,2.3064
2017-08-09,8.3608
2017-08-11,2.652
2017-08-15,1.4586999999999999
2017-08-17,3.9321
2017-08-18,-0.0167
2017-08-21,6.9762
2017-08-22,-0.0405
2017-08-24,-3.35
2017-08-25,1.3871
2017-08-28,-0.0967
2017-08-31,-1.83
2017-09-06,-1.4599
2017-09-07,-2.8807
2017-09-08,-1.6949
2017-09-11,-1.7931
2017-09-12,-6.3729
2017-09-13,0.3375
2017-09-14,-0.4859
2017-09-19,0.0
2017-09-21,4.6385
2017-09-25,2.2972
2017-09-26,1.4035
2017-09-28,-0.026
2017-09-29,4.8715
2017-10-02,1.6488
2017-10-03,7.9397
2017-10-04,0.767
2017-10-05,0.0149
2017-10-09,-2.9398999999999997
2017-10-10,1.4772
2017-10-11,-0.0618
2017-10-13,3.8053
2017-10-18,-8.9674
2017-10-24,5.888
2017-10-27,0.8333
2017-10-31,8.1893
2017-11-01,0.0
2017-11-03,2.9446
2017-11-06,10.3749
2017-11-14,2.1024
2017-11-15,-0.6345
2017-11-16,-7.9518
2017-11-17,5.8901
2017-11-20,5.822
2017-11-21,8.6322
2017-11-22,12.9032
2017-11-24,-0.6571
2017-11-27,-0.2972
2017-11-28,-3.8462
2017-11-29,-5.2
2017-11-30,-0.0105
2017-12-01,-4.4308
2017-12-04,-11.679
2017-12-05,4.037
2017-12-06,3.0154
2017-12-08,-3.0904
2017-12-11,5.8965
2017-12-13,3.2386
2017-12-14,0.2422
2017-12-15,7.6095
2017-12-18,1.0204
2017-12-19,1.0202
2017-12-20,-1.5098
2017-12-21,-2.9746
2017-12-22,2.5426
2017-12-26,-0.102
2017-12-27,-2.9622
2017-12-28,-1.5895000000000001
2017-12-29,-0.5241
2018-01-02,1.9785
2018-01-03,0.232
2018-01-04,-1.8515000000000001
2018-01-05,-2.3794
2018-01-08,3.7549
2018-01-09,-3.6085000000000003
2018-01-10,2.1517
2018-01-11,2.0956
2018-01-12,0.0
2018-01-16,0.3263
2018-01-17,-0.3253
2018-01-18,-3.1895
2018-01-19,2.2072
2018-01-23,-0.0213
2018-01-24,-4.6808
2018-01-25,-0.0011
2018-01-26,6.2737
2018-01-29,-3.666
2018-01-30,-1.9191
2018-01-31,0.0556
2018-02-01,1.5556
2018-02-02,-1.3129
2018-02-05,-2.9933
2018-02-07,5.9429
2018-02-08,-0.7551
2018-02-09,-0.0435
2018-02-12,3.3058
2018-02-13,0.0
2018-02-14,1.0211
2018-02-15,2.5529
2018-02-16,-0.9348
2018-02-20,2.5641
2018-02-21,-1.87
2018-02-22,-2.5782
2018-02-23,1.9874
2018-02-26,-0.5128
2018-02-27,-2.0619
2018-02-28,4.1579
2018-03-01,-0.6569
2018-03-02,-4.4761
2018-03-05,1.8637000000000001
2018-03-06,-0.6796
2018-03-09,-0.0421
2018-03-12,0.0421
2018-03-13,1.2842
2018-03-14,-1.2679
2018-03-15,2.1053
2018-03-16,-3.0825
2018-03-19,-0.5957
2018-03-20,0.5886
2018-03-21,1.617
2018-03-22,1.2668
2018-03-23,-2.8223000000000003
2018-03-26,-3.117
2018-03-27,5.9515
2018-03-28,-1.2333
2018-03-29,0.4302
2018-04-02,-1.2328999999999999
2018-04-03,0.8357
2018-04-04,1.4268
2018-04-05,-0.7034
2018-04-06,0.5
2018-04-09,-1.534
2018-04-11,-0.1158
2018-04-12,-0.0843
2018-04-13,-0.6328
2018-04-16,-2.1654
2018-04-17,-0.3038
2018-04-18,-1.0121
2018-04-19,-0.1869
2018-04-20,-0.793
2018-04-23,-2.3093
2018-04-24,-2.148
2018-04-25,3.6481
2018-04-26,0.7721
2018-04-27,-0.3948
2018-04-30,-0.7815
2018-05-01,4.7229
2018-05-02,0.7816
2018-05-03,0.2132
2018-05-04,-5.3191
2018-05-07,0.809
2018-05-08,-0.2341
2018-05-09,-3.9213
2018-05-10,-3.4884
2018-05-11,0.4096
2018-05-14,-1.6193
2018-05-15,-0.8178
2018-05-16,0.4242
2018-05-17,1.0225
2018-05-18,-2.5818
2018-05-21,0.4915
2018-05-22,-0.0805
2018-05-23,0.0743
2018-05-24,-1.4983
2018-05-25,-2.0805
2018-05-29,2.176
2018-05-30,-1.1811
2018-05-31,-1.5575
2018-06-01,0.2777
2018-06-04,3.3359
2018-06-05,-3.141
2018-06-06,-1.9431
2018-06-07,0.9055
2018-06-08,-1.1445
2018-06-11,-2.3155
2018-06-12,-1.9933
2018-06-13,0.1924
2018-06-14,0.7269
2018-06-15,-1.7974
2018-06-18,-0.1664
2018-06-19,-2.6528
2018-06-20,-6.349
2018-06-21,-4.4028
2018-06-22,-1.1952
2018-06-25,-0.5968
2018-06-26,-9.1189
2018-06-27,15.3008
2018-06-28,4.9551
2018-06-29,-4.3966
2018-07-02,-0.4167
2018-07-03,1.8596
2018-07-05,-4.3816
2018-07-06,6.3484
2018-07-09,-3.4859
2018-07-10,3.4723
2018-07-11,-1.1236
2018-07-12,1.5152
2018-07-13,-0.9701
2018-07-16,0.3165
2018-07-17,0.6611
2018-07-18,0.7463
2018-07-19,2.5926
2018-07-20,3.6245000000000003
2018-07-23,3.1076
2018-07-24,3.0545
2018-07-25,-0.3148
2018-07-26,1.9866000000000001
2018-07-27,1.9092
2018-07-30,3.7721999999999998
2018-07-31,3.3667
2018-08-01,0.236
2018-08-02,1.7189
2018-08-03,-0.4167
2018-08-06,-0.5579
2018-08-07,2.022
2018-08-08,-0.6759
2018-08-09,-2.1453
2018-08-10,6.9071
2018-08-13,-0.7718
2018-08-14,0.8111
2018-08-15,2.2815
2018-08-16,-3.5991
2018-08-17,2.2803
2018-08-20,-0.5464
2018-08-21,1.2088
2018-08-22,2.3996
2018-08-23,-2.4388
2018-08-24,2.9997
2018-08-27,-2.9229000000000003
2018-08-28,0.0
2018-08-29,0.4348
2018-08-30,-0.4329
2018-08-31,-0.663
2018-09-04,2.6371
2018-09-05,-1.8657
2018-09-06,0.6953
2018-09-07,-0.7444
2018-09-10,1.6303999999999998
2018-09-11,-1.3369
2018-09-12,1.626
2018-09-13,-1.8667
2018-09-14,-0.0435
2018-09-17,-4.8499
2018-09-18,3.4971
2018-09-19,-2.1091
2018-09-20,-1.8387
2018-09-21,0.3792
2018-09-24,-1.7974
2018-09-25,-13.1266
2018-09-26,-3.1804
2018-09-27,2.2592
2018-09-28,2.8327
2018-10-01,1.7135
2018-10-02,1.5032
2018-10-03,2.0043
2018-10-04,-1.7522
2018-10-05,-1.2229
2018-10-08,-3.1597
2018-10-09,0.0133
2018-10-10,-8.455400000000001
2018-10-11,1.4545
2018-10-12,1.3477000000000001
2018-10-15,-2.7302
2018-10-16,-0.5236
2018-10-17,0.8772
2018-10-18,-2.2754
2018-10-19,2.2245
2018-10-22,-7.5294
2018-10-23,5.5067
2018-10-24,-3.3457
2018-10-25,-0.5385
2018-10-26,1.2374
2018-10-29,-11.0008
2018-10-30,3.0043
2018-10-31,5.0667
2018-11-01,4.9968
2018-11-02,-5.6806
2018-11-05,-0.2082
2018-11-06,-4.8154
2018-11-07,-2.7487
2018-11-08,2.0808
2018-11-09,-0.6625
2018-11-12,3.7449
2018-11-13,-2.4229
2018-11-14,0.1858
2018-11-15,0.7924
2018-11-16,-3.814
2018-11-19,-0.9391
2018-11-20,-1.0885
2018-11-21,4.0114
2018-11-23,-0.1706
2018-11-26,1.8803
2018-11-27,8.6409
2018-11-28,-3.3822
2018-11-29,5.4987
2018-11-30,1.5152
2018-12-03,1.4925
2018-12-04,-2.6765
2018-12-06,2.0852
2018-12-07,-3.8336
2018-12-10,-8.7579
2018-12-11,5.027
2018-12-12,-6.6655999999999995
2018-12-13,1.5316
2018-12-14,0.0339
2018-12-17,-6.1505
2018-12-18,-0.1625
2018-12-19,2.4774
2018-12-20,-2.9469
2018-12-21,-4.5455
2018-12-24,-3.3524
2018-12-26,1.1825
2018-12-27,-1.4998
2018-12-28,2.4125
2018-12-31,0.2124
2019-01-02,1.8112
2019-01-03,-0.6435
2019-01-04,-0.9524
2019-01-07,3.2692
2019-01-08,-2.216
2019-01-09,3.028
2019-01-10,-2.0148
2019-01-11,0.2075
2019-01-14,0.1506
2019-01-15,-0.4323
2019-01-16,-4.0778
2019-01-17,-0.6101
2019-01-18,-3.7624
2019-01-22,3.9712
2019-01-23,5.0069
2019-01-24,2.7138999999999998
2019-01-25,3.4862
2019-01-28,4.078
2019-01-29,7.3254
2019-01-30,4.4444
2019-01-31,-1.2158
2019-02-01,-0.8846
2019-02-04,-1.0156
2019-02-05,-4.6427
2019-02-06,0.4933
2019-02-07,-0.18
2019-02-08,-1.9508
2019-02-11,3.461
2019-02-12,1.2282
2019-02-13,-3.3205999999999998
2019-02-14,0.3303
2019-02-15,-0.9052
2019-02-19,-3.8366
2019-02-20,-1.1226
2019-02-21,1.2402
2019-02-22,3.0538
2019-02-25,-2.8796
2019-02-27,5.3611
2019-02-28,0.0818
2019-03-01,4.4957
2019-03-04,-5.0845
2019-03-05,-4.0382
2019-03-06,0.0687
2019-03-07,-1.6306
2019-03-08,0.8027
2019-03-11,-0.3462
2019-03-13,0.7122
2019-03-14,2.0352
2019-03-15,-0.2705
2019-03-18,-1.6949
2019-03-19,-0.8621
2019-03-20,-0.2783
2019-03-21,-2.2323
2019-03-22,0.1784
2019-03-25,0.2671
2019-03-26,-0.9252
2019-03-27,0.0412
2019-03-28,1.2327
2019-03-29,-1.7168
2019-04-01,1.0445
2019-04-02,0.2495
2019-04-03,-2.5422000000000002
2019-04-04,0.82
2019-04-05,1.1227
2019-04-08,1.0914
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.3097
2019-04-12,-0.3088
2019-04-15,-1.7699
2019-04-16,0.973
2019-04-17,-0.571
2019-04-18,1.9383
2019-04-22,-1.0915
2019-04-23,0.089
2019-04-24,0.3023
2019-04-25,0.266
2019-04-26,-0.0884
2019-04-29,-1.4689999999999999
2019-04-30,-0.485
2019-05-01,0.9928
2019-05-02,-2.395
2019-05-03,1.117
2019-05-06,-0.3984
2019-05-07,-0.9636
2019-05-08,0.2387
2019-05-09,-1.8498
2019-05-10,0.1866
2019-05-13,-5.4573
2019-05-14,-6.1466
2019-05-15,-0.021
2019-05-16,0.084
2019-05-17,0.4825
2019-05-20,-1.4823
2019-05-21,-2.3098
2019-05-22,-1.9306
2019-05-23,7.2772
2019-05-28,-8.7629
2019-05-29,2.7345
2019-05-30,-1.4078
2019-05-31,-0.6693
2019-06-03,-2.2911
2019-06-04,0.9195
2019-06-05,-9.8405
2019-06-06,2.3244
2019-06-07,-0.4691
2019-06-10,-2.4312
2019-06-11,5.4411
2019-06-12,-4.9674
2019-06-13,-1.0911
2019-06-14,-11.2622
2019-06-17,14.1659
2019-06-18,-4.2289
2019-06-19,-4.7858
2019-06-20,-1.4163000000000001
2019-06-21,-3.662
2019-06-24,-3.9766
2019-06-25,-3.2887
2019-06-26,-1.3224
2019-06-27,-1.404
2019-06-28,2.8803
2019-07-01,-3.9635
2019-07-02,-8.7455
2019-07-03,1.9742
2019-07-05,-2.1471
2019-07-08,-1.3669
2019-07-09,-4.0481
2019-07-10,0.5701
2019-07-11,2.6455
2019-07-12,3.056
2019-07-15,9.0389
2019-07-16,6.1271
2019-07-17,3.9518
2019-07-18,-0.2376
2019-07-19,-9.1396
2019-07-22,4.7837
2019-07-23,-1.1257
2019-07-24,-0.3795
2019-07-25,6.3492
2019-07-26,0.6269
2019-07-29,2.9071
2019-07-30,0.2883
2019-07-31,-1.3797
2019-08-01,-4.2553
2019-08-02,0.4566
2019-08-05,-4.3636
2019-08-06,-5.1014
2019-08-07,-4.1402
2019-08-08,-0.6618
2019-08-09,-1.1219999999999999
2019-08-12,1.9149
2019-08-13,-2.2965
2019-08-14,-2.8846
