ticker,DRIO US Equity
2013-08-29,-1.1111
2013-08-30,6.7416
2013-09-03,-5.2632
2013-09-04,-0.3704
2013-09-05,0.0
2013-09-06,0.3717
2013-09-09,-1.8519
2013-09-10,-1.5093999999999999
2013-09-11,8.046
2013-09-12,-4.2553
2013-09-13,4.4444
2013-09-16,-4.2553
2013-09-17,1.8519
2013-09-18,-3.2727
2013-09-19,3.3835
2013-09-20,-1.8182
2013-09-23,3.7037
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,-2.5
2013-09-27,0.7326
2013-09-30,4.3636
2013-10-01,-5.2265
2013-10-02,6.6176
2013-10-03,-4.8276
2013-10-04,-2.5362
2013-10-07,-0.3717
2013-10-08,-1.1194
2013-10-09,0.0
2013-10-10,-1.1320999999999999
2013-10-11,-0.7634
2013-10-14,-1.9231
2013-10-15,-0.3922
2013-10-16,1.9685000000000001
2013-10-17,-3.4749
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,4.0
2013-10-23,-3.8462
2013-10-24,-1.2
2013-10-25,0.0
2013-10-28,0.8097
2013-10-29,-3.6145
2013-10-30,-2.9167
2013-10-31,0.4292
2013-11-01,0.4274
2013-11-04,-2.1277
2013-11-05,0.0
2013-11-06,-2.1739
2013-11-07,-4.4444
2013-11-08,-6.9767
2013-11-11,0.0
2013-11-12,2.0
2013-11-13,2.9412000000000003
2013-11-14,0.0
2013-11-15,-1.4285999999999999
2013-11-18,-2.4154999999999998
2013-11-19,1.4851
2013-11-20,-1.9512
2013-11-21,1.99
2013-11-22,-2.439
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,1.0
2013-12-02,1.4851
2013-12-03,-1.4634
2013-12-04,-0.9901
2013-12-05,0.0
2013-12-06,4.5
2013-12-09,-2.8708
2013-12-10,-1.9704000000000002
2013-12-11,-1.005
2013-12-12,-2.0305
2013-12-13,-6.2176
2013-12-16,-0.5525
2013-12-17,-2.7778
2013-12-18,-2.8571
2013-12-19,-4.1176
2013-12-20,3.681
2013-12-23,-4.7337
2013-12-24,2.4845
2013-12-26,0.0
2013-12-27,-0.2424
2013-12-30,0.243
2013-12-31,1.8182
2014-01-02,0.5952
2014-01-03,3.5503
2014-01-06,4.5714
2014-01-07,1.0929
2014-01-08,18.3784
2014-01-09,11.8721
2014-01-10,2.0408
2014-01-13,1.6
2014-01-14,-5.1181
2014-01-15,-4.5643
2014-01-16,-4.7826
2014-01-17,-8.6758
2014-01-21,-0.5
2014-01-22,-4.0201
2014-01-23,5.7592
2014-01-24,7.9208
2014-01-27,5.5046
2014-01-28,3.9130000000000003
2014-01-29,-1.6736
2014-01-30,-1.2766
2014-01-31,-3.8792999999999997
2014-02-03,3.1390000000000002
2014-02-04,-1.7391
2014-02-05,-2.6549
2014-02-06,3.1818
2014-02-07,1.3216
2014-02-10,-1.7391
2014-02-11,0.0
2014-02-12,-7.0796
2014-02-13,0.0
2014-02-14,-9.5238
2014-02-18,2.6316
2014-02-19,1.0256
2014-02-20,-1.5228000000000002
2014-02-21,0.0
2014-02-24,-4.6392
2014-02-25,-4.8649000000000004
2014-02-26,1.7045
2014-02-27,-2.2346
2014-02-28,2.2857
2014-03-03,-4.4693
2014-03-04,-0.5848
2014-03-05,5.2941
2014-03-06,0.5587
2014-03-07,-0.5556
2014-03-10,-1.6760000000000002
2014-03-11,4.5455
2014-03-12,-5.4348
2014-03-13,0.5747
2014-03-14,-0.5714
2014-03-17,-1.1494
2014-03-18,-2.3256
2014-03-19,1.1905000000000001
2014-03-20,-2.9412000000000003
2014-03-21,1.8182
2014-03-24,5.3571
2014-03-25,-1.1299
2014-03-26,-1.7143000000000002
2014-03-27,-2.907
2014-03-28,0.0
2014-03-31,1.1976
2014-04-01,-2.3669000000000002
2014-04-02,-1.8182
2014-04-03,-0.6173
2014-04-04,-1.2422
2014-04-07,-11.3208
2014-04-08,2.8369
2014-04-09,0.0
2014-04-10,2.069
2014-04-11,-2.027
2014-04-14,-6.8966
2014-04-15,-1.4815
2014-04-16,0.0
2014-04-17,8.2707
2014-04-21,3.4722
2014-04-22,-6.0403
2014-04-23,0.7143
2014-04-24,0.0
2014-04-25,-2.8369
2014-04-28,7.2993
2014-04-29,8.8435
2014-04-30,-15.0
2014-05-01,6.6176
2014-05-02,13.7931
2014-05-05,-6.6667
2014-05-06,-6.4935
2014-05-07,-3.4722
2014-05-08,0.7194
2014-05-09,-1.4285999999999999
2014-05-12,-2.1739
2014-05-13,0.0
2014-05-14,-1.4815
2014-05-15,1.5038
2014-05-16,7.4074
2014-05-19,-3.4483
2014-05-20,-3.5714
2014-05-21,0.0
2014-05-22,-3.7037
2014-05-23,7.6923
2014-05-27,15.7143
2014-05-28,4.321
2014-05-29,3.5503
2014-05-30,-6.8571
2014-06-02,-1.227
2014-06-03,-3.1056
2014-06-04,-16.6667
2014-06-05,-8.461500000000001
2014-06-06,-5.042
2014-06-09,-15.9292
2014-06-10,8.4211
2014-06-11,21.3592
2014-06-12,-12.0
2014-06-13,-5.4545
2014-06-16,-2.8846
2014-06-17,4.9505
2014-06-18,0.9434
2014-06-19,0.0
2014-06-20,-3.7382999999999997
2014-06-23,-2.9126
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,-4.0
2014-06-27,-1.0417
2014-06-30,5.2632
2014-07-01,9.0
2014-07-02,-8.2569
2014-07-03,-2.5
2014-07-07,0.5128
2014-07-08,4.0816
2014-07-09,1.9607999999999999
2014-07-10,-0.9615
2014-07-11,-7.767
2014-07-14,-5.2763
2014-07-15,0.0139
2014-07-16,1.1111
2014-07-17,-1.0989
2014-07-18,3.3333
2014-07-21,-8.6022
2014-07-22,-4.7059
2014-07-23,-10.1235
2014-07-24,-3.8462
2014-07-25,4.2857
2014-07-28,5.4795
2014-07-29,3.2468
2014-07-30,-5.9119
2014-07-31,1.6042999999999998
2014-08-01,0.0
2014-08-04,-2.6316
2014-08-05,-5.4054
2014-08-06,-2.8571
2014-08-07,-2.2059
2014-08-08,2.2556
2014-08-11,2.9412000000000003
2014-08-12,0.0
2014-08-13,-9.7143
2014-08-14,-0.2967
2014-08-15,-6.3678
2014-08-18,-71.0169
2014-08-19,-18.1287
2014-08-20,-17.9911
2014-08-21,-18.9984
2014-08-22,-41.9355
2014-08-25,48.8426
2014-08-26,-9.1757
2014-08-27,-4.5377
2014-08-28,13.3632
2014-08-29,17.7215
2014-09-02,36.4247
2014-09-03,-18.0296
2014-09-04,-0.9615
2014-09-05,21.3592
2014-09-08,28.8
2014-09-09,-4.9689
2014-09-10,4.5752
2014-09-11,-8.125
2014-09-12,-13.6054
2014-09-15,-14.1732
2014-09-16,10.0917
2014-09-17,-10.4167
2014-09-18,-14.1279
2014-09-19,0.7448
2014-09-22,15.9946
2014-09-23,1.9699
2014-09-24,-8.6364
2014-09-25,-0.4975
2014-09-26,5.0
2014-09-29,2.3810000000000002
2014-09-30,7.907
2014-10-01,-7.7586
2014-10-02,-3.7382999999999997
2014-10-03,-3.8834999999999997
2014-10-06,22.8283
2014-10-07,-20.1172
2014-10-08,-22.7899
2014-10-09,0.8
2014-10-10,-0.1323
2014-10-13,-7.2848
2014-10-14,0.0
2014-10-15,-5.7143
2014-10-16,-6.0606
2014-10-17,9.6774
2014-10-20,-4.7059
2014-10-21,17.284
2014-10-22,-2.6316
2014-10-23,-5.4054
2014-10-24,-10.8214
2014-10-27,-3.8847
2014-10-28,-6.6667
2014-10-29,-3.5714
2014-10-30,3.7037
2014-10-31,7.1429
2014-11-03,-6.6667
2014-11-04,-2.8571
2014-11-05,-4.4118
2014-11-06,19.1587
2014-11-07,-6.7178
2014-11-10,-6.5744
2014-11-11,10.3704
2014-11-12,-6.0822
2014-11-13,-3.5284
2014-11-14,-26.6667
2014-11-17,-19.1919
2014-11-18,-9.375
2014-11-19,23.4483
2014-11-20,-1.6760000000000002
2014-11-21,-0.5682
2014-11-24,5.7143
2014-11-25,-0.2703
2014-11-26,-2.981
2014-11-28,5.5866
2014-12-01,0.0
2014-12-02,3.1746
2014-12-03,-2.5641
2014-12-04,2.3684
2014-12-05,0.2571
2014-12-08,-2.5641
2014-12-09,-10.5921
2014-12-10,9.4923
2014-12-11,-13.9113
2014-12-12,-0.0781
2014-12-15,0.0
2014-12-16,-6.25
2014-12-17,6.5833
2014-12-18,-12.5098
2014-12-19,0.0894
2014-12-22,-3.9286
2014-12-23,-7.0632
2014-12-24,-0.8
2014-12-26,0.0
2014-12-29,3.9314999999999998
2014-12-30,12.4636
2014-12-31,20.0517
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,-0.6466
2015-01-07,0.0
2015-01-08,30.1518
2015-01-09,-2.2222
2015-01-12,4.0909
2015-01-13,-3.9301
2015-01-14,0.9091
2015-01-15,-1.0417
2015-01-16,-0.3129
2015-01-20,0.4566
2015-01-21,-9.0909
2015-01-22,0.0
2015-01-23,-2.5625
2015-01-26,3.143
2015-01-27,6.9652
2015-01-28,-11.6279
2015-01-29,-5.2632
2015-01-30,11.0417
2015-02-02,0.0625
2015-02-03,0.0
2015-02-04,-10.0
2015-02-05,8.3333
2015-02-06,-0.0641
2015-02-09,0.0
2015-02-10,-2.5016
2015-02-11,0.0
2015-02-12,2.5658
2015-02-13,-0.1924
2015-02-17,-7.455
2015-02-18,2.5
2015-02-19,0.0
2015-02-20,2.981
2015-02-23,2.6316
2015-02-24,-12.0513
2015-02-25,4.9563
2015-02-26,8.3333
2015-02-27,-2.5641
2015-03-02,-5.2632
2015-03-03,-5.5556
2015-03-04,5.8824
2015-03-05,-0.0694
2015-03-06,5.6289
2015-03-09,-5.2632
2015-03-10,0.0
2015-03-11,19.4444
2015-03-12,-2.3256
2015-03-13,-4.7619
2015-03-16,-7.4375
2015-03-17,8.0351
2015-03-18,-5.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,-5.2632
2015-03-24,11.1111
2015-03-25,0.0
2015-03-26,0.0
2015-03-27,5.0
2015-03-30,4.5238
2015-03-31,20.7289
2015-04-01,5.6604
2015-04-02,5.3571
2015-04-06,5.0847
2015-04-07,20.9677
2015-04-08,14.6667
2015-04-09,4.6512
2015-04-10,0.0
2015-04-13,-4.4444
2015-04-14,-8.1395
2015-04-15,-18.9873
2015-04-16,9.0625
2015-04-17,20.3438
2015-04-20,-4.881
2015-04-21,-2.9412000000000003
2015-04-22,-1.9987
2015-04-23,2.6316
2015-04-24,2.5641
2015-04-27,-2.5
2015-04-28,-2.5641
2015-04-29,-1.3158
2015-04-30,-1.3333
2015-05-01,-5.4054
2015-05-04,2.0
2015-05-05,-10.3291
2015-05-06,15.5408
2015-05-07,2.7374
2015-05-08,2.6316
2015-05-11,0.5128
2015-05-12,-0.5102
2015-05-13,-10.2564
2015-05-14,12.1429
2015-05-15,-3.1847
2015-05-18,-7.8947
2015-05-19,-4.3393
2015-05-20,3.9388
2015-05-21,-4.5977
2015-05-22,5.4217
2015-05-26,-8.0
2015-05-27,5.5901
2015-05-28,-1.4706000000000001
2015-05-29,4.4776
2015-06-01,-2.8571
2015-06-02,-0.0368
2015-06-03,-3.7882
2015-06-04,0.9174
2015-06-05,-4.697
2015-06-08,17.647100000000002
2015-06-09,-5.4054
2015-06-10,2.8571
2015-06-11,-2.7778
2015-06-12,0.0
2015-06-15,2.5714
2015-06-16,-9.4708
2015-06-17,7.5962
2015-06-18,-0.0536
2015-06-19,-2.8076
2015-06-22,-0.8464
2015-06-23,3.9154
2015-06-24,2.8036
2015-06-25,2.8313
2015-06-26,0.0
2015-06-29,-3.6149
2015-06-30,3.7504
2015-07-01,0.0
2015-07-02,0.0
2015-07-06,-2.7027
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,-4.1667
2015-07-10,-1.4493
2015-07-13,-0.0551
2015-07-14,0.0
2015-07-15,-3.6233
2015-07-16,0.7634
2015-07-17,3.0303
2015-07-20,-2.9412000000000003
2015-07-21,0.0
2015-07-22,0.0
2015-07-23,3.0303
2015-07-24,-2.9412000000000003
2015-07-27,-6.0606
2015-07-28,-5.8065
2015-07-29,2.7397
2015-07-30,3.3333
2015-07-31,3.2258
2015-08-03,-3.125
2015-08-04,0.0
2015-08-05,0.0403
2015-08-06,11.2455
2015-08-07,-1.5941999999999998
2015-08-10,-2.7982
2015-08-11,4.5455
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,-8.6957
2015-08-17,0.5952
2015-08-18,6.9822
2015-08-19,0.0
2015-08-20,-0.295
2015-08-21,-2.3669000000000002
2015-08-24,-4.697
2015-08-25,-4.6105
2015-08-26,3.3333
2015-08-27,4.8387
2015-08-28,-4.6154
2015-08-31,12.5806
2015-09-01,-2.5788
2015-09-02,0.0
2015-09-03,-0.5882
2015-09-04,-2.3669000000000002
2015-09-08,2.4242
2015-09-09,-11.2426
2015-09-10,3.3333
2015-09-11,0.0
2015-09-14,1.6129
2015-09-15,-1.5873
2015-09-16,3.2258
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,-2.9687
2015-09-24,3.0596
2015-09-25,0.0
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-05,0.0
2015-10-06,6.25
2015-10-07,-11.1765
2015-10-08,4.2632
2015-10-09,-1.5482
2015-10-12,6.4516
2015-10-13,-3.0303
2015-10-14,1.5625
2015-10-15,3.0769
2015-10-16,1.194
2015-10-19,0.0
2015-10-20,-1.7699
2015-10-21,5.1051
2015-10-22,0.0
2015-10-23,11.4286
2015-10-26,-5.1282
2015-10-27,5.3716
2015-10-28,-2.5329
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,-1.9407999999999999
2015-11-03,-8.7555
2015-11-04,-2.9412000000000003
2015-11-05,13.6364
2015-11-06,1.6333
2015-11-09,-1.6399
2015-11-10,1.9005999999999998
2015-11-11,1.3089
2015-11-12,-4.3928
2015-11-13,-5.4054
2015-11-16,5.6786
2015-11-17,-2.7036
2015-11-18,2.8135
2015-11-19,2.7027
2015-11-20,1.8420999999999998
2015-11-23,-9.5607
2015-11-24,5.2857
2015-11-25,0.4071
2015-11-27,-2.973
2015-11-30,2.7855
2015-12-01,0.0
2015-12-02,-3.252
2015-12-03,3.6414999999999997
2015-12-04,2.6689
2015-12-07,1.3491
2015-12-08,-6.9968
2015-12-09,6.0394
2015-12-10,7.9835
2015-12-11,14.6341
2015-12-14,14.8936
2015-12-15,-12.2222
2015-12-16,-5.0633
2015-12-17,-6.6667
2015-12-18,4.7619
2015-12-21,20.4545
2015-12-22,-9.434
2015-12-23,-2.0833
2015-12-24,8.7234
2015-12-28,-4.1096
2015-12-29,-0.0255
2015-12-30,-6.0985
2015-12-31,0.0
2016-01-04,-1.087
2016-01-05,-1.0989
2016-01-06,-3.3333
2016-01-07,3.4483
2016-01-08,-6.6667
2016-01-11,4.7619
2016-01-12,-2.2727
2016-01-13,-2.7907
2016-01-14,-5.9809
2016-01-15,-1.0178
2016-01-19,-10.0578
2016-01-20,-5.7163
2016-01-21,-2.9936
2016-01-22,-1.5625
2016-01-25,11.1111
2016-01-26,5.7143
2016-01-27,0.0
2016-01-28,14.0541
2016-01-29,-5.2133
2016-02-01,0.0
2016-02-02,5.0
2016-02-03,9.0476
2016-02-04,-3.2342
2016-02-05,3.7935
2016-02-08,-2.1739
2016-02-09,-0.625
2016-02-10,-4.3326
2016-02-11,-0.6574
2016-02-12,-1.4118
2016-02-16,-3.3413
2016-02-17,-6.1728
2016-02-18,-7.8947
2016-02-19,-4.2857
2016-02-22,10.4104
2016-02-23,-10.7807
2016-02-24,-4.5455
2016-02-25,1.1111
2016-02-26,2.0408
2016-02-29,-7.6923
2016-03-01,1.6667
2016-03-02,0.0
2016-03-03,14.7541
2016-03-04,-42.0952
2016-03-07,1.4254
2016-03-08,-3.7838000000000003
2016-03-09,3.3708
2016-03-10,2.7174
2016-03-11,0.5291
2016-03-14,-7.6316
2016-03-15,-4.2735
2016-03-16,2.3810000000000002
2016-03-17,2.0349
2016-03-18,8.2621
2016-03-21,10.526299999999999
2016-03-22,-2.6189999999999998
2016-03-23,-1.956
2016-03-24,5.985
2016-03-28,-2.8265000000000002
2016-03-29,4.5673
2016-03-30,1.8872
2016-03-31,-2.0426
2016-04-01,2.0852
2016-04-04,0.6818
2016-04-05,0.2257
2016-04-06,11.4865
2016-04-07,6.0606
2016-04-08,-0.5714
2016-04-11,1.5326
2016-04-12,-1.3208
2016-04-13,-0.5736
2016-04-14,-0.0769
2016-04-15,1.8091
2016-04-18,1.8904
2016-04-19,5.5659
2016-04-20,-2.634
2016-04-21,-0.9048
2016-04-22,-1.275
2016-04-25,4.797
2016-04-26,-4.0515
2016-04-27,0.9197
2016-04-28,-0.5455
2016-04-29,-4.207
2016-05-02,0.0
2016-05-03,-2.0969
2016-05-04,6.6277
2016-05-05,-4.6251999999999995
2016-05-06,3.5054
2016-05-09,1.4861
2016-05-10,-2.0095
2016-05-11,0.9311
2016-05-12,-4.9792
2016-05-13,6.211
2016-05-16,-3.8391
2016-05-17,-0.5703
2016-05-18,-2.5657
2016-05-19,-0.899
2016-05-20,-3.1683
2016-05-23,1.0225
2016-05-24,-0.8097
2016-05-25,2.449
2016-05-26,1.3919000000000001
2016-05-27,-1.3728
2016-05-31,0.0
2016-06-01,-4.1833
2016-06-02,2.9067
2016-06-03,-0.1982
2016-06-06,-1.0324
2016-06-07,2.2704
2016-06-08,-4.8
2016-06-09,1.8908
2016-06-10,2.4742
2016-06-13,7.6434
2016-06-14,-3.7361
2016-06-15,5.8252
2016-06-16,-0.9174
2016-06-17,-11.1111
2016-06-20,2.0833
2016-06-21,-1.6327
2016-06-22,1.6572
2016-06-23,-2.245
2016-06-24,-3.5296
2016-06-27,-5.4279
2016-06-28,7.0938
2016-06-29,-1.2821
2016-06-30,11.4719
2016-07-01,-12.0388
2016-07-05,2.2075
2016-07-06,0.6479
2016-07-07,-1.7167
2016-07-08,1.0917
2016-07-11,-0.216
2016-07-12,0.2165
2016-07-13,-3.8877
2016-07-14,-1.6025
2016-07-15,-3.6897
2016-07-18,-0.8996
2016-07-19,10.3055
2016-07-20,0.6535
2016-07-21,-0.4822
2016-07-22,0.268
2016-07-25,-2.8078
2016-07-26,-0.0667
2016-07-27,-0.8228
2016-07-28,-1.3481
2016-07-29,-1.1336
2016-08-01,-3.908
2016-08-02,-0.0194
2016-08-03,-2.1296
2016-08-04,-3.9164
2016-08-05,0.2545
2016-08-08,1.7734999999999999
2016-08-09,-1.7426
2016-08-10,0.7614
2016-08-11,-0.0834
2016-08-12,-2.6896
2016-08-15,-2.8497
2016-08-16,-6.9333
2016-08-17,4.5845
2016-08-18,1.0925
2016-08-19,-6.5009
2016-08-22,-4.3478
2016-08-23,2.4242
2016-08-24,-5.0333
2016-08-25,-2.1769
2016-08-26,1.5924
2016-08-29,1.1873
2016-08-30,2.854
2016-08-31,9.936
2016-09-01,5.4831
2016-09-02,4.3766
2016-09-06,-1.9566
2016-09-07,-7.1037
2016-09-08,1.9997
2016-09-09,3.9326
2016-09-12,1.8041
2016-09-13,-2.5316
2016-09-14,2.3117
2016-09-15,-5.8168
2016-09-16,-1.0748
2016-09-19,-8.7193
2016-09-20,0.8657
2016-09-21,-6.7772
2016-09-22,-0.3175
2016-09-23,1.5924
2016-09-26,3.1348
2016-09-27,13.75
2016-09-28,0.4175
2016-09-29,-1.0378
2016-09-30,-4.5442
2016-10-03,-3.3803
2016-10-04,8.1633
2016-10-05,-3.2379
2016-10-06,-0.5536
2016-10-07,-8.1232
2016-10-10,2.1341
2016-10-11,4.4776
2016-10-12,18.0
2016-10-13,-7.2639
2016-10-14,1.8277
2016-10-17,-13.0769
2016-10-18,0.885
2016-10-19,0.8772
2016-10-20,-4.6377
2016-10-21,5.1672
2016-10-24,0.578
2016-10-25,-0.8621
2016-10-26,-2.8986
2016-10-27,-3.2836
2016-10-28,0.3086
2016-10-31,-1.2308
2016-11-01,-14.0187
2016-11-02,2.8623
2016-11-03,8.4845
2016-11-04,8.1172
2016-11-07,0.4279
2016-11-08,0.1458
2016-11-09,-5.6434999999999995
2016-11-10,1.2658
2016-11-11,-3.4375
2016-11-14,-7.767
2016-11-15,3.1579
2016-11-16,4.5791
2016-11-17,-5.4966
2016-11-18,6.3455
2016-11-21,-0.3236
2016-11-22,-2.2727
2016-11-23,-6.6445
2016-11-25,-1.7793999999999999
2016-11-28,8.7681
2016-11-29,1.3324
2016-11-30,0.5917
2016-12-01,-2.6144
2016-12-02,10.7445
2016-12-05,3.6305
2016-12-06,2.3392
2016-12-07,-2.8571
2016-12-08,2.0588
2016-12-09,-1.4409
2016-12-12,-4.3896
2016-12-13,3.3679
2016-12-14,-0.2959
2016-12-15,0.1187
2016-12-16,-5.1867
2016-12-19,-1.7037
2016-12-20,0.1789
2016-12-21,-1.9087
2016-12-22,6.7354
2016-12-23,-2.0296
2016-12-27,-0.9652
2016-12-28,-1.9883
2016-12-29,-1.1598
2016-12-30,4.8387
2017-01-03,-2.7692
2017-01-04,1.2342
2017-01-05,-2.7821
2017-01-06,0.3215
2017-01-09,0.7252
2017-01-10,-1.9967000000000001
2017-01-11,-1.3718
2017-01-12,8.1993
2017-01-13,-1.4243000000000001
2017-01-17,-0.9221
2017-01-18,0.7905
2017-01-19,-2.9478999999999997
2017-01-20,1.2739
2017-01-23,-0.6289
2017-01-24,4.4304
2017-01-25,-0.6061
2017-01-26,2.7401
2017-01-27,-2.9396
2017-01-30,3.9497
2017-01-31,4.4118
2017-02-01,-0.8926
2017-02-02,10.5644
2017-02-03,5.9431
2017-02-06,-0.7568
2017-02-07,-5.7549
2017-02-08,4.2903
2017-02-09,-3.268
2017-02-10,3.1213
2017-02-13,-0.5019
2017-02-14,-1.7811
2017-02-15,-3.5422000000000002
2017-02-16,-1.3228
2017-02-17,3.4853
2017-02-21,7.8983
2017-02-22,-1.7978
2017-02-23,2.2005
2017-02-24,1.6745999999999999
2017-02-27,-8.0
2017-02-28,1.218
2017-03-01,-6.7623
2017-03-02,4.9001
2017-03-03,-4.6712
2017-03-06,2.71
2017-03-07,0.6646
2017-03-08,0.6504
2017-03-09,0.2604
2017-03-10,-1.4188
2017-03-13,-0.1416
2017-03-14,0.7916
2017-03-15,-0.2618
2017-03-16,3.6745
2017-03-17,5.0633
2017-03-20,7.2289
2017-03-21,0.5843
2017-03-22,0.5362
2017-03-23,-7.7778
2017-03-24,-2.1687
2017-03-27,-1.7241
2017-03-28,1.0025
2017-03-29,-0.9957
2017-03-30,-2.2526
2017-03-31,-22.8205
2017-04-03,-1.6611
2017-04-04,-4.7297
2017-04-05,1.7730000000000001
2017-04-06,1.7422
2017-04-07,-1.0274
2017-04-10,-1.0381
2017-04-11,0.6949
2017-04-12,0.0043
2017-04-13,-6.25
2017-04-17,-0.5139
2017-04-18,0.5165
2017-04-19,1.1111
2017-04-20,0.3663
2017-04-21,-1.4599
2017-04-24,-0.3704
2017-04-25,8.9219
2017-04-26,-0.6869
2017-04-27,-4.1196
2017-04-28,0.7168
2017-05-01,2.1352
2017-05-02,2.7875
2017-05-03,-0.339
2017-05-04,-3.0612
2017-05-05,2.4561
2017-05-08,3.0779
2017-05-09,0.0042
2017-05-10,-0.6645
2017-05-11,-2.6756
2017-05-12,0.6873
2017-05-15,-0.3413
2017-05-16,2.7397
2017-05-17,-5.6667
2017-05-18,-2.9682
2017-05-19,-2.0393
2017-05-22,1.487
2017-05-23,1.4652
2017-05-24,-5.4152000000000005
2017-05-25,-14.1221
2017-05-26,-5.05
2017-05-30,-7.3196
2017-05-31,7.1212
2017-06-01,1.8388
2017-06-02,10.2778
2017-06-05,-4.7019
2017-06-06,0.7225
2017-06-07,3.6564
2017-06-08,-2.5316
2017-06-09,3.4632
2017-06-12,1.2551999999999999
2017-06-13,6.9421
2017-06-14,-4.1731
2017-06-15,-1.6895
2017-06-16,-6.8947
2017-06-19,-0.9736
2017-06-20,-5.2449
2017-06-21,4.8967
2017-06-22,-1.0876
2017-06-23,-1.3575
2017-06-26,-3.211
2017-06-27,0.9479
2017-06-28,3.169
2017-06-29,0.5688
2017-06-30,-1.3575
2017-07-03,17.4312
2017-07-05,7.0313
2017-07-06,-6.9343
2017-07-07,-3.5294
2017-07-10,1.626
2017-07-11,-5.2
2017-07-12,5.0633
2017-07-13,6.4257
2017-07-14,3.0189
2017-07-17,3.2527
2017-07-18,0.3973
2017-07-19,-1.0601
2017-07-20,0.3571
2017-07-21,-3.5587
2017-07-24,2.214
2017-07-25,-2.5271
2017-07-26,-0.3704
2017-07-27,-2.974
2017-07-28,6.1303
2017-07-31,-0.722
2017-08-01,-7.6364
2017-08-02,1.4213
2017-08-03,1.7041
2017-08-04,-5.7252
2017-08-07,-3.2429
2017-08-08,-9.6196
2017-08-09,-2.7778
2017-08-10,-0.7143
2017-08-11,14.6283
2017-08-14,-11.7155
2017-08-15,-4.2654
2017-08-16,-8.9109
2017-08-17,23.375
2017-08-18,-11.8982
2017-08-21,-2.0
2017-08-22,-1.5306
2017-08-23,4.6632
2017-08-24,-4.9505
2017-08-25,6.1042
2017-08-28,-1.826
2017-08-29,6.5
2017-08-30,2.3474
2017-08-31,-3.6696999999999997
2017-09-01,-6.6667
