ticker,AAWC US Equity
2004-05-21,2.0
2004-05-24,-3.9215999999999998
2004-05-25,-4.0816
2004-05-26,1.0638
2004-05-27,2.1053
2004-05-28,5.1546
2004-06-01,-1.9607999999999999
2004-06-02,0.0
2004-06-03,0.0
2004-06-04,0.0
2004-06-07,0.8
2004-06-08,-6.3492
2004-06-09,4.8729
2004-06-10,3.0303
2004-06-14,0.0
2004-06-15,2.3529
2004-06-16,-3.2567
2004-06-17,-2.9703
2004-06-18,-3.0612
2004-06-21,3.7895
2004-06-22,-2.4341
2004-06-23,4.9896
2004-06-24,9.901
2004-06-25,0.0
2004-06-28,-0.9009
2004-06-29,-1.0909
2004-06-30,2.9412000000000003
2004-07-01,2.6786
2004-07-02,8.6957
2004-07-06,2.24
2004-07-07,-2.1909
2004-07-08,5.12
2004-07-09,-0.3044
2004-07-12,-3.8167999999999997
2004-07-13,-7.1429
2004-07-14,2.5641
2004-07-15,-5.8333
2004-07-16,-1.7699
2004-07-19,-0.9009
2004-07-20,0.0
2004-07-21,1.8182
2004-07-22,-4.4643
2004-07-23,8.411200000000001
2004-07-26,-8.6207
2004-07-27,1.8868
2004-07-28,-5.5556
2004-07-29,1.9607999999999999
2004-07-30,0.9615
2004-08-02,-2.8571
2004-08-03,9.8039
2004-08-04,3.5714
2004-08-05,-6.0345
2004-08-06,0.9174
2004-08-09,-2.7273
2004-08-10,-0.9346
2004-08-11,-0.9434
2004-08-12,-1.9048
2004-08-13,5.8252
2004-08-16,-5.5046
2004-08-17,6.7961
2004-08-18,-1.8182
2004-08-19,0.0
2004-08-20,6.4815
2004-08-23,1.7391
2004-08-24,0.8547
2004-08-25,-7.6271
2004-08-26,-3.6696999999999997
2004-08-27,12.0
2004-08-30,-11.5646
2004-08-31,5.7692
2004-09-01,3.6364
2004-09-02,0.0
2004-09-03,-0.8772
2004-09-07,-2.6549
2004-09-08,-1.8182
2004-09-09,-3.1481
2004-09-10,5.1625
2004-09-13,1.8182
2004-09-14,-2.6786
2004-09-15,0.0
2004-09-16,-0.9174
2004-09-17,-4.6296
2004-09-20,-0.9709
2004-09-21,-0.9804
2004-09-22,1.9802
2004-09-23,-0.9709
2004-09-24,0.9804
2004-09-27,-2.9126
2004-09-28,0.0
2004-09-29,0.0
2004-09-30,-2.2
2004-10-01,0.2045
2004-10-04,-2.0408
2004-10-05,-4.1667
2004-10-06,-11.9565
2004-10-07,-1.2346
2004-10-08,2.5
2004-10-11,-1.2195
2004-10-12,-2.4691
2004-10-13,-0.2532
2004-10-14,-3.5533
2004-10-15,2.6316
2004-10-18,-3.8462
2004-10-19,4.0
2004-10-20,-1.2821
2004-10-21,1.2987
2004-10-22,-2.5641
2004-10-25,0.7895
2004-10-26,-0.7833
2004-10-27,-5.2632
2004-10-28,1.3889
2004-10-29,4.1096
2004-11-01,6.5789
2004-11-02,-1.2346
2004-11-03,-1.25
2004-11-04,1.5190000000000001
2004-11-05,3.4913
2004-11-08,-3.6145
2004-11-09,0.0
2004-11-10,-15.0
2004-11-11,16.1765
2004-11-12,0.0
2004-11-15,-2.5316
2004-11-16,-2.5974
2004-11-17,-1.3333
2004-11-18,2.7027
2004-11-19,-1.3158
2004-11-22,-6.1333
2004-11-23,-3.4091
2004-11-24,8.8235
2004-11-26,1.3514
2004-11-29,-6.1333
2004-11-30,-0.5682
2004-12-01,2.8571
2004-12-02,-4.1667
2004-12-03,5.7971
2004-12-06,2.7397
2004-12-07,1.3333
2004-12-08,-2.6316
2004-12-09,1.3514
2004-12-10,1.8667
2004-12-13,-5.7592
2004-12-14,5.5556
2004-12-15,-1.3158
2004-12-16,0.8
2004-12-17,-2.1164
2004-12-20,2.7027
2004-12-21,1.3158
2004-12-22,-1.2987
2004-12-23,2.1053
2004-12-27,-1.5464
2004-12-28,0.0
2004-12-29,-0.5236
2004-12-30,0.0
2004-12-31,-1.3158
2005-01-03,-2.6667
2005-01-04,1.3699
2005-01-05,-2.1622
2005-01-06,2.4862
2005-01-07,3.7736
2005-01-10,-1.8182
2005-01-11,-0.7937
2005-01-12,2.6667
2005-01-13,-0.2597
2005-01-14,0.0
2005-01-18,-2.3438
2005-01-19,2.9333
2005-01-20,1.0363
2005-01-21,5.641
2005-01-24,-0.4854
2005-01-25,3.6585
2005-01-26,3.2941
2005-01-27,1.3667
2005-01-28,0.4494
2005-01-31,-1.1186
2005-02-01,-4.2986
2005-02-02,-1.182
2005-02-03,1.6745999999999999
2005-02-04,10.3529
2005-02-07,3.1983
2005-02-08,-1.8595000000000002
2005-02-09,-2.1053
2005-02-10,-1.0753
2005-02-11,1.3043
2005-02-14,-0.6438
2005-02-15,0.432
2005-02-16,10.7527
2005-02-17,4.8544
2005-02-18,-5.5556
2005-02-22,-8.8235
2005-02-23,-4.086
2005-02-24,0.0
2005-02-25,2.2422
2005-02-28,4.6053
2005-03-01,2.3061
2005-03-02,-0.2049
2005-03-03,1.0267
2005-03-04,0.4065
2005-03-07,1.0121
2005-03-08,-3.006
2005-03-09,-3.5124
2005-03-10,5.3533
2005-03-11,0.0
2005-03-14,0.0
2005-03-15,0.6098
2005-03-16,-0.9091
2005-03-17,-1.9367999999999999
2005-03-18,-2.079
2005-03-21,-0.2123
2005-03-22,2.1277
2005-03-23,-0.8333
2005-03-24,2.9412000000000003
2005-03-28,-1.2245
2005-03-29,-9.7107
2005-03-30,-3.7185
2005-03-31,3.6245000000000003
2005-04-01,0.9174
2005-04-04,0.6818
2005-04-05,-4.0632
2005-04-06,1.1764999999999999
2005-04-07,-1.1628
2005-04-08,1.1764999999999999
2005-04-11,-0.4651
2005-04-12,-3.7382999999999997
2005-04-13,-0.4854
2005-04-14,-1.2195
2005-04-15,3.9506
2005-04-18,-0.2375
2005-04-19,0.0
2005-04-20,0.0
2005-04-21,-0.7143
2005-04-22,-0.2398
2005-04-25,-4.0865
2005-04-26,2.7569
2005-04-27,3.6585
2005-04-28,1.1764999999999999
2005-04-29,5.3488
2005-05-02,-3.3113
2005-05-03,1.5981999999999998
2005-05-04,-0.8989
2005-05-05,-3.1746
2005-05-06,0.4684
2005-05-09,0.2331
2005-05-10,0.0
2005-05-11,-3.0233
2005-05-12,-0.4796
2005-05-13,0.0
2005-05-16,0.4819
2005-05-17,3.1175
2005-05-18,1.1628
2005-05-19,-1.1494
2005-05-20,-0.2326
2005-05-23,0.2331
2005-05-24,0.6977
2005-05-25,-0.6928
2005-05-26,0.4651
2005-05-27,1.8519
2005-05-31,0.4545
2005-06-01,-1.1312
2005-06-02,0.6865
2005-06-03,0.0
2005-06-06,0.4545
2005-06-07,4.0724
2005-06-08,1.087
2005-06-09,2.7957
2005-06-10,-1.046
2005-06-13,-0.2114
2005-06-14,-2.5423999999999998
2005-06-15,-4.3478
2005-06-16,-6.5908999999999995
2005-06-17,-0.7299
2005-06-20,-4.4118
2005-06-21,-6.4103
2005-06-22,2.4657999999999998
2005-06-23,1.6042999999999998
2005-06-24,-0.5263
2005-06-27,0.5291
2005-06-28,0.0
2005-06-29,6.3158
2005-06-30,1.9802
2005-07-01,-0.2427
2005-07-05,-0.4866
2005-07-06,-4.6455
2005-07-07,1.2821
2005-07-08,-0.2532
2005-07-11,0.2538
2005-07-12,-3.7975
2005-07-13,2.6316
2005-07-14,2.8205
2005-07-15,2.7431
2005-07-18,1.0922
2005-07-19,2.0408
2005-07-20,6.1176
2005-07-21,1.1086
2005-07-22,-0.8772
2005-07-25,-3.9823
2005-07-26,1.3825
2005-07-27,-1.1364
2005-07-28,-1.1494
2005-07-29,4.6512
2005-08-01,-1.7778
2005-08-02,1.3575
2005-08-03,-5.1339
2005-08-04,0.0
2005-08-05,0.4706
2005-08-08,-0.2342
2005-08-09,-1.6432
2005-08-10,0.0
2005-08-11,0.2387
2005-08-12,-0.2381
2005-08-15,-2.148
2005-08-16,1.2195
2005-08-17,-1.2048
2005-08-18,-0.4878
2005-08-19,0.4902
2005-08-22,-2.439
2005-08-23,0.0
2005-08-24,-2.0
2005-08-25,2.0408
2005-08-26,0.0
2005-08-29,-1.5
2005-08-30,-3.0457
2005-08-31,2.0942
2005-09-01,-3.3333
2005-09-02,0.7958
2005-09-06,-2.5
2005-09-07,3.9135999999999997
2005-09-08,3.8961
2005-09-09,0.0
2005-09-12,1.0
2005-09-13,-2.2277
2005-09-14,-1.2658
2005-09-15,-5.1282
2005-09-16,-0.5405
2005-09-19,-4.0761
2005-09-20,-5.0992
2005-09-21,-2.0896
2005-09-22,-3.6585
2005-09-23,6.3291
2005-09-26,-4.7619
2005-09-27,0.0
2005-09-28,-0.9375
2005-09-29,0.9464
2005-09-30,4.6875
2005-10-03,1.791
2005-10-04,1.173
2005-10-05,4.3478
2005-10-06,-3.8889
2005-10-07,-3.1792
2005-10-10,-0.2985
2005-10-11,0.2994
2005-10-12,-0.597
2005-10-13,-0.9009
2005-10-14,0.303
2005-10-17,-1.8127
2005-10-18,-6.7692
2005-10-19,0.33
2005-10-20,-3.9474
2005-10-21,1.0274
2005-10-24,1.0169
2005-10-25,-1.0067
2005-10-26,1.6949
2005-10-27,0.6667
2005-10-28,-2.3179
2005-10-31,1.0169
2005-11-01,-2.349
2005-11-02,0.0
2005-11-03,-0.3436
2005-11-04,0.6897
2005-11-07,-0.3425
2005-11-08,1.3746
2005-11-09,1.6949
2005-11-10,8.3333
2005-11-11,-3.0769
2005-11-14,0.9524
2005-11-15,-1.8868
2005-11-16,-0.9615
2005-11-17,-4.5306999999999995
2005-11-18,0.339
2005-11-21,1.3514
2005-11-22,-3.0
2005-11-23,-0.3436
2005-11-25,4.8276
2005-11-28,0.0
2005-11-29,-6.25
2005-11-30,7.0175
2005-12-01,-6.8852
2005-12-02,2.1127
2005-12-05,-1.7241
2005-12-06,-3.5088
2005-12-07,3.6364
2005-12-08,4.2105
2005-12-09,-4.0404
2005-12-12,-3.5088
2005-12-13,-4.3636
2005-12-14,1.5209000000000001
2005-12-15,2.9962999999999997
2005-12-16,-2.9091
2005-12-19,-8.9888
2005-12-20,2.8807
2005-12-21,0.0
2005-12-22,-2.0
2005-12-23,-6.1224
2005-12-27,-7.6087
2005-12-28,15.2941
2005-12-29,4.0816
2005-12-30,2.3529
2006-01-03,-0.3831
2006-01-04,2.3077
2006-01-05,-7.8947
2006-01-06,-2.0408
2006-01-09,-6.25
2006-01-10,-2.2222
2006-01-11,-3.1818
2006-01-12,2.8169
2006-01-13,5.0228
2006-01-17,7.8261
2006-01-18,2.8226
2006-01-19,-3.1373
2006-01-20,-2.834
2006-01-23,-6.25
2006-01-24,7.5556
2006-01-25,-2.4793
2006-01-26,2.5423999999999998
2006-01-27,16.1157
2006-01-30,-2.1352
2006-01-31,-0.3636
2006-02-01,-1.4599
2006-02-02,-1.8519
2006-02-03,-1.1320999999999999
2006-02-06,1.145
2006-02-07,-1.8868
2006-02-08,1.5385
2006-02-09,-3.4091
2006-02-10,0.0
2006-02-13,-4.3137
2006-02-14,-1.6393
2006-02-15,-2.0833
2006-02-16,-0.4255
2006-02-17,2.1368
2006-02-21,-1.6736
2006-02-22,4.6809
2006-02-23,1.2195
2006-02-24,2.4096
2006-02-27,-1.1764999999999999
2006-02-28,0.3968
2006-03-01,1.581
2006-03-02,-2.3346
2006-03-03,0.3984
2006-03-06,0.0
2006-03-07,-4.7619
2006-03-08,2.5
2006-03-09,-6.5041
2006-03-10,8.6957
2006-03-13,0.0
2006-03-14,-0.4
2006-03-15,-3.6145
2006-03-16,4.5833
2006-03-17,-1.5936
2006-03-20,-1.6194
2006-03-21,1.6461000000000001
2006-03-22,-1.2146
2006-03-23,-1.6393
2006-03-24,-4.5833
2006-03-27,4.8035
2006-03-28,-2.9167
2006-03-29,1.2876
2006-03-30,-0.8475
2006-03-31,0.0
2006-04-03,-0.8547
2006-04-04,4.3103
2006-04-05,0.8264
2006-04-06,0.4098
2006-04-07,-0.4082
2006-04-10,-1.6393
2006-04-11,-2.0833
2006-04-12,0.8511
2006-04-13,0.8439
2006-04-17,-0.8368
2006-04-18,-3.7975
2006-04-19,-2.6316
2006-04-20,3.6036
2006-04-21,-1.7391
2006-04-24,0.4425
2006-04-25,-0.8811
2006-04-26,-2.0
2006-04-27,-1.1338
2006-04-28,-1.3761
2006-05-01,0.0
2006-05-02,-0.4651
2006-05-03,-0.4673
2006-05-04,0.4695
2006-05-05,1.8692
2006-05-08,0.4587
2006-05-09,0.0
2006-05-10,-4.1096
2006-05-11,1.9048
2006-05-12,2.8037
2006-05-15,-1.8182
2006-05-16,1.8519
2006-05-17,-1.8182
2006-05-18,-1.3889
2006-05-19,17.3709
2006-05-22,-8.4
2006-05-23,-3.9301
2006-05-24,-2.2727
2006-05-25,-0.9302
2006-05-26,1.8779
2006-05-30,-1.3825
2006-05-31,-2.3364
2006-06-01,-3.8278
2006-06-02,1.99
2006-06-05,-2.439
2006-06-06,2.5
2006-06-07,-9.7561
2006-06-08,5.9459
2006-06-09,-8.1633
2006-06-12,5.0
2006-06-13,-9.5238
2006-06-14,6.4327
2006-06-15,3.2967
2006-06-16,6.383
2006-06-19,-1.0
2006-06-20,-4.0404
2006-06-21,-1.0526
2006-06-22,-0.5319
2006-06-23,-1.0695000000000001
2006-06-26,2.7027
2006-06-27,-1.0526
2006-06-28,0.0
2006-06-29,1.0638
2006-06-30,-1.0526
2006-07-03,-1.5957
2006-07-05,-2.7027
2006-07-06,2.2222
2006-07-07,-2.1739
2006-07-10,-3.8889
2006-07-11,4.0462
2006-07-12,2.2222
2006-07-13,-4.8913
2006-07-14,5.1429
2006-07-17,-2.1739
2006-07-18,-2.2222
2006-07-19,2.2727
2006-07-20,-3.3333
2006-07-21,0.5747
2006-07-24,-5.7143
2006-07-25,-3.0303
2006-07-26,5.625
2006-07-27,-0.5917
2006-07-28,1.1905000000000001
2006-07-31,5.8824
2006-08-01,1.1111
2006-08-02,-1.6484
2006-08-03,-1.1173
2006-08-04,1.6949
2006-08-07,-0.5556
2006-08-08,-5.0279
2006-08-09,1.1764999999999999
2006-08-10,1.1628
2006-08-11,0.0
2006-08-14,-2.2989
2006-08-15,-1.7647
2006-08-16,5.9879999999999995
2006-08-17,1.6949
2006-08-18,1.6667
2006-08-21,-2.1858
2006-08-22,-1.6760000000000002
2006-08-23,0.5682
2006-08-24,1.6949
2006-08-25,2.7778
2006-08-28,-1.6216
2006-08-29,-2.1978
2006-08-30,1.6854
2006-08-31,-1.6575
2006-09-01,0.5618
2006-09-05,0.0
2006-09-06,-2.2346
2006-09-07,1.7143000000000002
2006-09-08,-1.6854
2006-09-11,0.5714
2006-09-12,2.2727
2006-09-13,0.0
2006-09-14,-3.8889
2006-09-15,0.0
2006-09-18,-1.7341
2006-09-19,-2.9412000000000003
2006-09-20,0.0
2006-09-21,-3.0303
2006-09-22,0.0
2006-09-25,-15.625
2006-09-26,14.8148
2006-09-27,9.0323
2006-09-28,11.2426
2006-09-29,-3.1915
2006-10-02,-7.1429
2006-10-03,-4.142
2006-10-04,-4.321
2006-10-05,-3.2258
2006-10-06,-3.3333
2006-10-09,1.3793
2006-10-10,-2.0408
2006-10-11,0.6944
2006-10-12,6.8966
2006-10-13,3.2258
2006-10-16,-1.25
2006-10-17,12.6582
2006-10-18,1.6854
2006-10-19,1.6575
2006-10-20,0.5435
2006-10-23,-1.6216
2006-10-24,0.5495
2006-10-25,0.0
2006-10-26,-3.2787
2006-10-27,-3.9548
2006-10-30,-4.4118
2006-10-31,-2.7692
2006-11-01,-3.7975
2006-11-02,6.5789
2006-11-03,-1.8519
2006-11-06,2.5157
2006-11-07,0.0
2006-11-08,1.227
2006-11-09,5.4545
2006-11-10,-1.7241
2006-11-13,2.3392
2006-11-14,-2.8571
2006-11-15,11.1765
2006-11-16,11.1111
2006-11-17,-2.3810000000000002
2006-11-20,-4.878
2006-11-21,0.5128
2006-11-22,7.1429
2006-11-24,0.0
2006-11-27,-1.9048
2006-11-28,0.0
2006-11-29,1.4563
2006-11-30,-7.177
2006-12-01,2.0619
2006-12-04,-1.5152
2006-12-05,2.5641
2006-12-06,0.0
2006-12-07,0.0
2006-12-08,0.5
2006-12-11,-5.9701
2006-12-12,-4.7619
2006-12-13,-5.5556
2006-12-14,7.6471
2006-12-15,-2.1858
2006-12-18,-2.7933
2006-12-19,0.0
2006-12-20,0.0
2006-12-21,0.5747
2006-12-22,2.8571
2006-12-26,2.7778
2006-12-27,-3.7838000000000003
2006-12-28,1.1236
2006-12-29,6.1111
2007-01-03,3.6649000000000003
2007-01-04,0.5051
2007-01-05,0.5025
2007-01-08,-4.0
2007-01-09,0.0
2007-01-10,-1.0417
2007-01-11,-4.2105
2007-01-12,2.7473
2007-01-16,-4.2781
2007-01-17,-2.2346
2007-01-18,-2.2857
2007-01-19,-3.5088
2007-01-22,12.1212
2007-01-23,-3.7838000000000003
2007-01-24,0.0
2007-01-25,-2.2472
2007-01-26,0.5747
2007-01-29,-2.2857
2007-01-30,7.6023
2007-01-31,2.1739
2007-02-01,-0.5319
2007-02-02,2.1390000000000002
2007-02-05,-2.6178
2007-02-06,-2.1505
2007-02-07,-1.0989
2007-02-08,-1.6667
2007-02-09,-4.5198
2007-02-12,-3.5503
2007-02-13,-1.227
2007-02-14,-0.6211
2007-02-15,3.75
2007-02-16,3.012
2007-02-20,-0.5848
2007-02-21,2.9412000000000003
2007-02-22,-4.5714
2007-02-23,0.5988
2007-02-26,-4.7619
2007-02-27,-0.625
2007-02-28,0.6289
2007-03-01,-1.875
2007-03-02,0.6369
2007-03-05,-8.8608
2007-03-06,-1.3889
2007-03-07,0.7042
2007-03-08,2.0979
2007-03-09,0.6849
2007-03-12,-1.3605
2007-03-13,5.5172
2007-03-14,6.5359
2007-03-15,3.0675
2007-03-16,1.7856999999999998
2007-03-19,2.924
2007-03-20,-1.7045
2007-03-21,1.7341
2007-03-22,2.2727
2007-03-23,2.7778
2007-03-26,0.5405
2007-03-27,-0.5376
2007-03-28,0.5405
2007-03-29,0.5376
2007-03-30,0.5348
2007-04-02,1.0638
2007-04-03,0.0
2007-04-04,-1.0526
2007-04-05,2.1277
2007-04-09,0.0
2007-04-10,-0.5208
2007-04-11,0.5236
2007-04-12,-3.6458
2007-04-13,1.0811
2007-04-16,0.0
2007-04-17,-1.0695000000000001
2007-04-18,-2.7027
2007-04-19,1.1111
2007-04-20,-0.2747
2007-04-23,0.8264
2007-04-24,-0.2732
2007-04-25,-0.8219
2007-04-26,-3.8674
2007-04-27,6.8966
2007-04-30,3.7634
2007-05-01,-6.2176
2007-05-02,3.8674
2007-05-03,1.0638
2007-05-04,7.3684
2007-05-07,3.4314
2007-05-08,3.3175
2007-05-09,-7.3394
2007-05-10,-1.4851
2007-05-11,-5.5276
2007-05-14,1.5957
2007-05-15,0.0
2007-05-16,-3.1414
2007-05-17,-4.8649000000000004
2007-05-18,3.9773
2007-05-21,6.0109
2007-05-22,-4.6392
2007-05-23,0.0
2007-05-24,-2.1622
2007-05-25,3.0559
2007-05-29,-3.5014
2007-05-30,-5.0
2007-05-31,-12.2807
2007-06-01,14.0
2007-06-04,1.1696
2007-06-05,-1.7341
2007-06-06,-1.1764999999999999
2007-06-07,-7.7381
2007-06-08,1.6129
2007-06-11,6.0317
2007-06-12,0.0
2007-06-13,-3.5928
2007-06-14,0.6211
2007-06-15,-3.7037
2007-06-18,-2.5641
2007-06-19,-1.3158
2007-06-20,-2.6667
2007-06-21,2.0548
2007-06-22,2.6846
2007-06-25,1.3072
2007-06-26,-16.129
2007-06-27,3.8462
2007-06-28,-2.2222
2007-06-29,12.8788
2007-07-02,-9.396
2007-07-03,2.963
2007-07-05,-0.7194
2007-07-06,-2.1739
2007-07-09,1.4815
2007-07-10,-13.8686
2007-07-11,-11.8644
2007-07-12,7.6923
2007-07-13,-5.3571
2007-07-16,-5.6604
2007-07-17,0.0
2007-07-18,-5.0
2007-07-19,-5.2632
2007-07-20,5.5556
2007-07-23,14.7368
2007-07-24,2.7523
2007-07-25,16.0714
2007-07-26,-6.9231
2007-07-27,-4.9587
2007-07-30,-6.087
2007-07-31,6.4815
2007-08-01,5.2174
2007-08-02,-0.8264
2007-08-03,-5.0
2007-08-06,-7.0175
2007-08-07,-7.5472
2007-08-08,-0.102
2007-08-09,-5.0051
2007-08-10,-10.7527
2007-08-13,7.1084
2007-08-14,-6.6367
2007-08-15,-3.6145
2007-08-16,-8.75
2007-08-17,-2.7397
2007-08-20,12.6761
2007-08-21,-1.25
2007-08-22,-8.8608
2007-08-23,12.5
2007-08-24,-1.2346
2007-08-27,-3.75
2007-08-28,-3.8961
2007-08-29,5.4054
2007-08-30,6.4103
2007-08-31,16.8675
2007-09-04,3.0928
2007-09-05,1.0
2007-09-06,3.9604
2007-09-07,-6.6667
2007-09-10,1.0204
2007-09-11,4.0404
2007-09-12,6.7961
2007-09-13,1.8182
2007-09-14,1.7856999999999998
2007-09-17,0.8772
2007-09-18,-0.8696
2007-09-19,-1.7544
2007-09-20,-0.8929
2007-09-21,-0.4505
2007-09-24,3.1673999999999998
2007-09-25,-1.8420999999999998
2007-09-26,-2.5916
2007-09-27,-3.6696999999999997
2007-09-28,-9.5238
2007-10-01,6.3158
2007-10-02,0.0
2007-10-03,-1.9802
2007-10-04,-3.0303
2007-10-05,4.1667
2007-10-08,1.0
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,-0.9901
2007-10-12,0.2
2007-10-15,-0.6986
2007-10-16,0.5025
2007-10-17,0.0
2007-10-18,-8.0
2007-10-19,7.6087
2007-10-22,-3.0303
2007-10-23,0.0
2007-10-24,-3.125
2007-10-25,0.0
2007-10-26,7.5269
2007-10-29,-7.0
2007-10-30,4.3011
2007-10-31,-1.0309
2007-11-01,2.0833
2007-11-02,-3.0612
2007-11-05,0.0
2007-11-06,7.3684
2007-11-07,-3.9215999999999998
2007-11-08,-3.0612
2007-11-09,0.0
2007-11-12,2.1053
2007-11-13,-1.0309
2007-11-14,-4.1667
2007-11-15,-2.1739
2007-11-16,-2.2222
2007-11-19,-3.4091
2007-11-20,-4.7059
2007-11-21,-1.2346
2007-11-23,-2.5
2007-11-26,1.2821
2007-11-27,-11.3924
2007-11-28,-24.2857
2007-11-29,18.8679
2007-11-30,-20.634900000000002
2007-12-03,-20.0
2007-12-04,-23.0
2007-12-05,7.1429
2007-12-06,9.0909
2007-12-07,-5.5556
2007-12-10,-8.8235
2007-12-11,-12.9032
2007-12-12,1.8519
2007-12-13,-1.8182
2007-12-14,-7.4074
2007-12-17,-6.0
2007-12-18,0.0
2007-12-19,-6.383
2007-12-20,-18.1818
2007-12-21,8.3333
2007-12-24,-5.1282
2007-12-26,-5.4054
2007-12-27,2.8571
2007-12-28,5.5556
2007-12-31,-7.8947
2008-01-02,17.0714
2008-01-03,-7.2605
2008-01-04,-7.8947
2008-01-07,-8.5714
2008-01-08,21.875
2008-01-09,0.0
2008-01-10,-10.2564
2008-01-11,-2.8571
2008-01-14,-11.7647
2008-01-15,-16.6667
2008-01-16,4.0
2008-01-17,-15.3846
2008-01-18,-4.5455
2008-01-22,-4.7619
2008-01-23,5.0
2008-01-24,0.0
2008-01-25,19.0476
2008-01-28,-22.4
2008-01-29,-26.8041
2008-01-30,2.8169
2008-01-31,-1.3699
2008-02-01,4.1667
2008-02-04,20.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,-11.1111
2008-02-08,-6.25
2008-02-11,-1.3333
2008-02-12,4.0541
2008-02-13,-2.5974
2008-02-14,0.0
2008-02-15,-4.0
2008-02-19,0.0
2008-02-20,-1.3889
2008-02-21,-5.6338
2008-02-22,4.4776
2008-02-25,-5.7143
2008-02-26,-12.1212
2008-02-27,-1.7241
2008-02-28,-7.0175
2008-02-29,-24.5283
2008-03-03,-5.0
2008-03-04,-15.7895
2008-03-05,12.5
2008-03-06,0.0
2008-03-07,-2.7778
2008-03-10,0.0
2008-03-11,0.0
2008-03-12,8.5714
2008-03-13,-10.526299999999999
2008-03-14,0.0
2008-03-17,0.0
2008-03-18,-2.9412000000000003
2008-03-19,6.0606
2008-03-20,-5.7143
2008-03-24,0.0
2008-03-25,9.0909
2008-03-27,5.5556
2008-03-28,0.0
2008-03-31,-5.2632
2008-04-01,0.0
2008-04-02,-2.7778
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,-2.8571
2008-04-08,2.9412000000000003
2008-04-09,-2.8571
2008-04-14,0.0
2008-04-15,-1.4706000000000001
2008-04-16,0.0
2008-04-18,-2.9851
2008-04-21,-1.5385
2008-04-22,0.0
2008-04-23,0.0
2008-04-24,3.125
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,-3.0303
2008-05-01,3.125
2008-05-02,0.0
2008-05-06,3.0303
2008-05-07,0.0
2008-05-08,0.0
2008-05-09,-2.9412000000000003
2008-05-12,6.0606
2008-05-13,-2.8571
2008-05-14,-2.9412000000000003
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,3.0303
2008-05-22,-2.9412000000000003
2008-05-23,-1.5152
2008-05-27,-1.5385
2008-05-28,0.0
2008-05-29,-3.125
2008-05-30,0.0
2008-06-02,0.0
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,-3.2258
2008-06-10,-3.3333
2008-06-11,-31.0345
2008-06-12,0.0
