ticker,EPRA US Equity
2001-11-05,0.0
2001-11-14,-20.0
2001-11-20,25.0
2001-11-21,-20.0
2001-12-03,-50.0
2001-12-18,1.25
2001-12-21,0.0
2001-12-26,146.9136
2002-01-02,-59.5
2002-01-16,58.0247
2002-02-12,-18.75
2002-02-15,0.0
2002-03-01,15.3846
2002-03-08,0.0
2002-03-12,-13.3333
2002-03-13,123.0769
2002-04-12,-72.4138
2002-06-25,-62.5
2002-06-26,0.0
2002-07-03,-26.6667
2002-08-14,0.0
2002-09-19,0.0
2002-10-11,0.0
2002-10-28,0.0
2002-12-17,0.0
2002-12-23,-36.3636
2002-12-27,0.0
2003-03-24,0.0
2003-03-31,0.0
2003-04-11,14.2857
2003-04-14,0.0
2003-05-07,0.0
2003-05-08,0.0
2003-06-16,0.0
2003-07-07,0.0
2003-07-10,0.0
2003-07-14,0.0
2003-10-02,0.0
2003-10-10,0.0
2003-10-14,0.0
2003-10-15,0.0
2003-10-29,-12.5
2003-11-10,185.7143
2003-11-20,-35.0
2003-12-08,-23.0769
2003-12-22,0.0
2004-01-23,0.0
2004-02-03,100.0
2004-03-15,125.0
2004-04-12,0.0
2004-04-20,-68.8889
2004-05-12,-14.2857
2004-05-20,-8.3333
2004-06-01,309.0909
2004-06-04,0.0
2004-07-14,-75.5556
2004-07-29,0.0
2004-08-05,4.5455
2004-12-06,13.0435
2004-12-08,-11.538499999999999
2005-01-10,4.3478
2005-01-19,4.1667
2005-02-25,0.0
2005-04-28,0.0
2005-05-04,0.0
2005-05-05,52.0
2005-05-06,47.3684
2005-05-11,-25.0
2005-05-12,0.0
2005-06-01,9.5238
2005-06-03,-6.5217
2005-06-08,6.9767
2005-06-14,4.3478
2005-06-17,25.0
2005-06-29,-10.0
2005-07-22,87.037
2005-07-26,-0.9901
2005-07-28,70.0
2005-07-29,35.2941
2005-08-01,16.5217
2005-08-02,-6.7164
2005-08-04,8.0
2005-08-05,11.1111
2005-08-08,0.0
2005-08-10,-6.6667
2005-08-12,-7.1429
2005-08-16,3.8462
2005-08-17,0.0
2005-08-18,0.0
2005-08-19,0.0
2005-08-22,-18.5185
2005-08-24,4.5455
2005-08-25,-4.3478
2005-08-29,22.7273
2005-09-07,-18.5185
2005-09-15,0.0
2005-09-23,0.0
2005-09-26,-3.6364
2005-09-27,-3.7736
2005-09-29,7.8431
2005-10-12,1.8182
2005-10-20,0.0
2005-10-21,16.0714
2005-10-24,0.0
2005-10-27,-10.0
2005-11-01,0.0
2005-11-03,0.0
2005-11-04,0.0
2005-11-08,-1.7094
2005-11-10,-8.6957
2005-11-11,23.8095
2005-11-14,-7.6923
2005-11-15,-12.5
2005-11-16,0.0
2005-11-17,-1.9048
2005-11-18,11.6505
2005-11-21,4.3478
2005-11-22,0.0
2005-11-23,-4.1667
2005-11-25,1.7391
2005-11-28,2.5641
2005-11-29,4.1667
2005-11-30,-3.2
2005-12-02,7.438
2005-12-05,7.6923
2005-12-06,-2.1429
2005-12-07,7.2993
2005-12-08,5.4422
2005-12-09,-3.2258
2005-12-12,-4.6667
2005-12-13,4.8951
2005-12-14,0.0
2005-12-15,-6.6667
2005-12-16,3.5714
2005-12-21,-3.4483
2005-12-29,-3.5714
2006-01-04,7.4074
2006-01-05,0.0
2006-01-06,-10.3448
2006-01-09,3.8462
2006-01-10,3.7037
2006-01-11,3.5714
2006-01-12,0.0
2006-01-13,0.0
2006-01-17,8.9655
2006-01-18,10.7595
2006-01-19,-2.2857
2006-01-20,5.2632
2006-01-23,0.0
2006-01-25,-5.0
2006-01-26,-4.6784
2006-01-27,-4.908
2006-01-30,1.9355
2006-01-31,-2.5316
2006-02-02,0.6494
2006-02-03,1.2903
2006-02-06,5.0955
2006-02-07,-9.0909
2006-02-09,4.0
2006-02-10,-2.5641
2006-02-13,0.6579
2006-02-14,8.4967
2006-02-15,-5.4217
2006-02-16,3.8217
2006-02-17,-0.6135
2006-02-21,-0.6173
2006-02-23,-3.1056
2006-02-24,-2.5641
2006-02-27,0.6579
2006-02-28,-1.3072
2006-03-02,2.649
2006-03-03,-3.2258
2006-03-06,3.3333
2006-03-07,0.0
2006-03-10,-1.2903
2006-03-13,-3.268
2006-03-14,2.027
2006-03-15,-3.9735
2006-03-16,5.5172
2006-03-17,-0.6536
2006-03-20,0.0
2006-03-21,-2.6316
2006-03-22,-2.027
2006-03-23,0.0
2006-03-27,0.0
2006-03-28,0.0
2006-03-30,-3.4483
2006-03-31,7.1429
2006-04-03,0.0
2006-04-04,2.0
2006-04-05,-1.9607999999999999
2006-04-06,0.0
2006-04-07,-2.0
2006-04-10,-4.0816
2006-04-11,0.0
2006-04-12,-4.2553
2006-04-13,3.7037
2006-04-17,0.0
2006-04-19,3.5714
2006-04-21,-9.6552
2006-04-24,0.0
2006-04-25,-9.9237
2006-05-01,14.4068
2006-05-02,-9.6296
2006-05-04,2.459
2006-05-05,4.0
2006-05-08,-2.3077
2006-05-09,-1.5748
2006-05-10,-3.2
2006-05-11,-0.8264
2006-05-12,-1.6667
2006-05-15,1.6949
2006-05-17,-8.3333
2006-05-22,0.0
2006-05-24,-4.5455
2006-05-30,14.2857
2006-05-31,0.8333
2006-06-01,-4.9587
2006-06-02,-3.4783
2006-06-07,1.8018
2006-06-12,-2.6549
2006-06-13,0.0
2006-06-16,0.0
2006-06-19,3.6364
2006-06-21,-5.2632
2006-06-22,-2.7778
2006-06-23,0.0
2006-06-26,0.0
2006-06-27,8.5714
2006-06-28,0.0
2006-06-29,-0.4386
2006-07-06,0.4405
2006-07-07,-0.8772
2006-07-10,0.0
2006-07-12,-2.6549
2006-07-13,0.0
2006-07-17,0.0
2006-07-20,-9.0909
2006-07-24,-5.0
2006-07-25,-5.2632
2006-07-26,0.0
2006-07-27,5.5556
2006-07-28,-3.1579
2006-08-01,0.0
2006-08-02,-2.1739
2006-08-03,0.0
2006-08-04,0.0
2006-08-10,-11.1111
2006-08-11,-12.5
2006-08-15,0.0
2006-08-17,0.0
2006-08-22,-21.4286
2006-08-23,18.1818
2006-08-25,-15.3846
2006-09-05,45.4545
2006-09-07,-33.75
2006-09-11,3.7736
2006-09-14,-18.1818
2006-09-18,-4.4444
2006-09-19,-32.5581
2006-09-29,-10.3448
2006-10-03,0.0
2006-10-06,0.0
2006-10-12,7.6923
2006-10-13,7.1429
2006-10-16,16.6667
2006-10-18,0.0
2006-10-20,-42.8571
2006-10-26,25.0
2006-10-30,-20.0
2006-11-01,0.0
2006-11-02,0.0
2006-11-03,0.0
2006-11-08,20.0
2006-11-10,-37.5
2006-11-13,0.0
2006-11-17,-20.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-27,-16.6667
2006-11-30,-30.0
2006-12-01,42.8571
2006-12-06,0.0
2006-12-11,-10.0
2006-12-12,5.5556
2006-12-13,15.7895
2006-12-14,-9.0909
2006-12-18,0.0
2006-12-19,0.0
2006-12-20,10.0
2006-12-21,-18.1818
2006-12-22,7.7778
2006-12-26,-27.8351
2006-12-29,57.1429
2007-01-03,-9.0909
2007-01-10,20.0
2007-01-11,-16.6667
2007-01-29,90.0
2007-01-31,57.8947
2007-02-01,6.6667
2007-02-02,-6.25
2007-02-05,63.3333
2007-02-06,-18.3673
2007-02-07,2.5
2007-02-08,9.7561
2007-02-09,17.7778
2007-02-12,-7.5472
2007-02-13,-16.3265
2007-02-14,2.439
2007-02-15,0.0
2007-02-20,-2.3810000000000002
2007-02-22,0.0
2007-02-23,-2.439
2007-02-26,0.0
2007-02-28,-12.5
2007-03-01,14.2857
2007-03-02,-10.0
2007-03-05,11.1111
2007-03-06,0.0
2007-03-07,0.0
2007-03-08,12.5
2007-03-09,6.6667
2007-03-12,-18.75
2007-03-14,-2.5641
2007-03-15,0.0
2007-03-19,-13.1579
2007-03-20,21.2121
2007-03-21,-10.0
2007-03-22,25.0
2007-03-23,-20.0
2007-03-26,2.7778
2007-03-27,0.0
2007-03-28,-5.4054
2007-03-29,-11.4286
2007-03-30,0.0
2007-04-02,-3.2258
2007-04-03,-10.0
2007-04-04,0.0
2007-04-05,-7.4074
2007-04-09,0.0
2007-04-11,0.0
2007-04-12,-4.0
2007-04-17,-4.1667
2007-04-18,13.0435
2007-04-23,-19.2308
2007-04-24,9.5238
2007-04-25,0.0
2007-05-01,-13.0435
2007-05-04,20.0
2007-05-07,-16.6667
2007-05-08,0.0
2007-05-10,-10.0
2007-05-11,0.0
2007-05-15,-11.1111
2007-05-16,-6.25
2007-05-30,66.6667
2007-06-04,-40.0
2007-06-14,33.3333
2007-06-18,25.0
2007-06-19,-30.0
2007-06-20,2.8571
2007-06-21,-33.3333
2007-06-22,41.6667
2007-06-25,47.0588
2007-06-26,-28.0
2007-06-29,-5.5556
2007-07-03,-5.8824
2007-07-05,25.0
2007-07-06,25.0
2007-07-09,0.0
2007-07-16,8.0
2007-07-17,-40.7407
2007-07-19,6.25
2007-07-20,41.1765
2007-07-23,0.0
2007-08-02,87.5
2007-08-03,-26.6667
2007-08-06,-15.1515
2007-08-07,3.5714
2007-08-08,-13.7931
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,-32.0
2007-08-16,-23.5294
2007-08-17,15.3846
2007-08-20,-13.3333
2007-08-21,0.0
2007-08-22,-3.8462
2007-08-23,20.0
2007-08-24,-16.6667
2007-08-27,20.0
2007-08-28,-13.3333
2007-08-29,-15.3846
2007-08-30,9.0909
2007-08-31,-12.5
2007-09-04,0.0
2007-09-05,0.0
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,-33.3333
2007-09-12,0.0
2007-09-13,185.7143
2007-09-17,-25.0
2007-09-19,-49.3333
2007-09-24,6.5789
2007-09-26,85.1852
2007-09-27,0.0
2007-09-28,0.0
2007-10-02,-6.6667
2007-10-04,0.0
2007-10-05,0.0
2007-10-10,0.0
2007-10-11,42.8571
2007-10-16,-30.0
2007-10-17,21.4286
2007-10-18,17.647100000000002
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,0.0
2007-10-25,25.0
2007-10-26,-32.0
2007-10-29,0.0
2007-11-02,47.0588
2007-11-05,20.0
2007-11-06,-45.0
2007-11-07,69.697
2007-11-08,-10.7143
2007-11-09,-34.0
2007-11-12,9.0909
2007-11-23,-22.2222
2007-11-26,7.1429
2007-12-05,-3.3333
2007-12-10,-3.4483
2007-12-11,-14.2857
2007-12-17,0.0
2007-12-18,0.0
2007-12-19,25.0
2008-01-03,-13.3333
2008-01-04,-7.6923
2008-01-07,0.0
2008-01-08,0.0
2008-01-10,0.0
2008-01-11,8.3333
2008-01-14,7.6923
2008-01-16,-21.4286
2008-01-17,4.5455
2008-01-18,0.8696
2008-01-22,3.4483
2008-01-23,-8.3333
2008-01-24,9.0909
2008-01-25,0.0
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,-8.3333
2008-02-07,-4.5455
2008-02-19,-19.0476
2008-02-21,0.0
2008-02-26,0.0
2008-03-10,17.647100000000002
2008-03-14,-20.0
2008-03-18,0.0
2008-03-24,-6.25
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,-6.6667
2008-04-02,-14.2857
2008-04-04,0.0
2008-04-07,-16.6667
2008-04-09,40.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,-14.2857
2008-04-17,-33.3333
2008-04-18,25.0
2008-05-07,0.0
2008-05-09,-20.0
2008-05-12,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,75.0
2008-05-19,42.8571
2008-05-21,-30.0
2008-05-22,-14.2857
2008-05-23,0.0
2008-05-27,-16.6667
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,20.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,0.0
2008-06-10,8.3333
2008-06-12,7.6923
2008-06-13,57.1429
2008-06-16,27.2727
2008-06-17,-14.2857
2008-06-18,16.6667
2008-06-19,-42.8571
2008-06-20,-25.0
2008-06-23,100.0
2008-06-24,-8.3333
2008-06-25,-36.3636
2008-06-26,0.0
2008-06-27,35.7143
2008-06-30,-36.8421
2008-07-01,-33.3333
2008-07-02,25.0
2008-07-03,0.0
2008-07-07,-20.0
2008-07-08,0.0
2008-07-09,0.0
2008-07-10,50.0
2008-07-11,-58.3333
2008-07-14,0.0
2008-07-15,-20.0
2008-07-16,200.0
2008-07-17,-50.0
2008-07-18,0.0
2008-07-22,-16.6667
2008-07-23,0.0
2008-07-24,0.0
2008-07-28,100.0
2008-07-31,-50.0
2008-08-01,0.0
2008-08-04,-60.0
2008-08-18,25.0
2008-08-20,60.0
2008-08-21,50.0
2008-09-16,0.0
2008-09-17,100.0
2008-09-18,-25.0
2008-09-19,0.0
2008-09-22,33.3333
2008-09-23,-33.3333
2008-09-30,0.0
2008-11-10,-75.0
2008-11-11,0.0
2008-11-24,-5.0
2008-11-26,-68.4211
2008-11-28,-66.6667
2008-12-01,0.0
2008-12-02,-68.75
2008-12-04,1180.0
2008-12-09,-25.0
2008-12-10,4.1667
2008-12-11,12.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-23,8.9286
2008-12-24,-8.1967
2008-12-30,-14.2857
2008-12-31,0.0
2009-01-12,66.6667
2009-01-20,40.0
2009-02-17,-42.8571
2009-02-23,0.0
2009-03-02,0.0
2009-03-03,0.0
2009-03-20,-25.0
2009-03-24,200.0
2009-03-25,0.0
2009-04-02,-55.5556
2009-04-07,-25.0
2009-04-13,-66.6667
2009-07-15,0.0
2009-07-28,0.0
2009-08-18,-87.5
2009-08-19,0.0
2009-08-24,0.0
2009-08-28,0.0
2009-09-01,1100.0
2009-09-14,0.0
2009-09-24,0.0
2009-10-06,0.0
2009-11-03,0.0
2009-11-12,-33.3333
2009-12-01,0.0
2009-12-22,0.0
2010-01-04,0.0
2010-01-06,-37.5
2010-02-03,0.0
2010-02-08,220.0
2010-02-09,50.0
2010-03-25,-66.6667
2010-03-30,0.0
2010-04-01,0.0
2010-04-12,0.0
2010-04-16,0.0
2010-07-13,0.0
2010-07-28,-50.0
2010-08-30,300.0
2010-09-01,0.0
2010-09-21,-75.0
2010-10-07,300.0
2010-10-11,0.0
2010-10-18,-50.0
2010-10-19,0.0
2010-10-28,-12.5
2010-11-02,335.7143
2010-11-03,0.0
2010-12-13,-86.8852
2010-12-14,637.5
2010-12-16,-86.4407
2010-12-17,0.0
2010-12-27,500.0
2010-12-28,12.5
2011-01-07,-85.1852
2011-02-25,875.0
2011-02-28,-38.4615
2011-03-02,-54.1667
2011-03-03,118.1818
2011-03-04,16.6667
2011-03-11,0.0
2011-03-17,-8.9286
2011-03-18,0.0
2011-04-06,9.8039
2011-04-12,14.2857
2011-04-28,0.0
2011-05-09,20.3125
2011-05-12,94.8052
2011-05-13,0.0
2011-05-16,145.3333
2011-05-17,-13.0435
2011-05-23,-5.0
2011-05-25,0.0
2011-05-26,0.0
2011-05-27,57.8947
2011-05-31,0.0
2011-06-01,33.3333
2011-06-02,0.0
2011-06-03,-35.0
2011-06-06,0.0
2011-06-07,15.3846
2011-06-08,10.0
2011-06-09,-39.3939
2011-06-10,-40.0
2011-06-13,50.0
2011-06-14,0.0
2011-06-15,-16.6667
2011-06-16,100.0
2011-06-17,33.3333
2011-06-20,-37.5
2011-06-21,-44.0
2011-06-22,-3.5714
2011-06-23,3.7037
2011-06-24,-21.4286
2011-06-27,-13.6364
2011-06-28,-10.526299999999999
2011-06-29,47.0588
2011-06-30,0.0
2011-07-01,-28.0
2011-07-06,-38.8889
2011-07-07,2.2727
2011-07-08,0.0
2011-07-11,4.4444
2011-07-12,101.0638
2011-07-13,-32.2751
2011-07-14,-12.5
2011-07-19,-19.6429
2011-07-20,-11.1111
2011-07-22,166.25
2011-07-25,-32.3944
2011-07-26,77.7778
2011-07-28,-46.0937
2011-08-01,2.1739
2011-08-03,0.0
2011-08-08,-13.4752
2011-08-10,83.6066
2011-08-11,-7.1429
2011-08-12,-7.6923
2011-08-15,33.3333
2011-08-16,-25.0
2011-08-17,1.5625
2011-08-18,3.5897
2011-08-22,-4.9505
2011-08-23,-16.6667
2011-08-24,5.0
2011-08-25,1.1905000000000001
2011-09-07,-23.5294
2011-09-20,-1.5385
2011-09-21,25.0
2011-09-22,-43.125
2011-10-18,0.0
2011-10-19,5.4945
2011-10-21,-5.2083
2011-10-24,-47.2527
2011-11-07,1316.6668
2011-11-08,-97.0588
2011-11-10,1226.6667
2011-11-11,-49.7487
2011-11-14,20.0
2011-11-15,-12.5
2011-11-18,-4.7619
2011-11-21,-50.0
2011-11-30,0.0
2011-12-02,0.0
2012-01-18,0.0
2012-02-02,-94.0
2012-02-21,70.8333
2012-02-29,0.0
2012-03-28,-21.9512
2012-04-12,25.0
2012-04-17,-20.0
2012-04-23,2400.0
2012-05-25,-89.5
2012-06-07,90.4762
2012-06-13,75.0
2012-06-19,0.0
2012-06-28,0.0
2012-07-09,0.0
2012-07-11,-42.3214
2012-07-17,0.0
2012-08-10,0.0
2012-11-13,4.0248
2012-11-19,-47.619
2012-11-28,-54.5455
2012-11-30,-90.0
2012-12-03,2475.0
2012-12-04,676.699
2012-12-05,-20.0
2013-01-09,-96.25
2013-01-23,0.0
2013-02-05,4.1667
2013-02-28,0.0
2013-05-30,0.0
2013-06-19,0.0
2013-07-22,0.0
2013-07-24,0.0
2013-10-11,0.0
2014-04-01,0.0
2014-05-23,0.0
2014-06-25,0.0
2014-10-10,0.0
2014-10-29,0.0
2014-11-19,0.0
2015-05-07,8.0
2015-06-11,0.0
2015-07-22,7.4074
2016-01-21,5.1724
2016-01-25,-21.3115
2016-03-21,-33.3333
2017-01-03,359.375
2017-01-11,-82.3129
2017-03-09,-80.7692
2017-06-26,-99.36
2018-08-27,-50.0
2019-12-06,9900.0
2020-07-27,700.0
