ticker,TRGM US Equity
2013-05-28,-16.6667
2013-05-29,0.0
2013-05-30,-6.6667
2013-05-31,-3.5714
2013-06-03,-3.7037
2013-06-04,-3.8462
2013-06-05,-4.0
2013-06-06,-10.8333
2013-06-07,-6.5421
2013-06-10,15.0
2013-06-11,-4.3478
2013-06-12,-10.9091
2013-06-13,-8.1633
2013-06-14,-10.0
2013-06-17,-19.7377
2013-06-18,18.3042
2013-06-19,56.0215
2013-06-21,-16.6667
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,10.0
2013-06-28,0.0
2013-07-01,0.0
2013-07-03,0.0
2013-07-05,-9.0909
2013-07-08,4.0
2013-07-09,0.0
2013-07-10,-18.2692
2013-07-11,21.1765
2013-07-12,-2.9126
2013-07-15,0.0
2013-07-16,-1.0
2013-07-17,4.0404
2013-07-18,6.7961
2013-07-19,0.0
2013-07-22,1.8182
2013-07-23,-2.6786
2013-07-24,0.9174
2013-07-25,-4.5455
2013-07-26,4.7619
2013-07-29,0.0
2013-07-30,3.6364
2013-07-31,2.6316
2013-08-01,2.5641
2013-08-06,-8.3333
2013-08-07,0.0
2013-08-09,7.2727
2013-08-12,-0.8475
2013-08-13,-29.9038
2013-08-14,15.836
2013-08-15,15.7895
2013-08-16,-7.2727
2013-08-19,-1.9607999999999999
2013-08-20,-4.0
2013-08-21,10.4167
2013-08-22,-1.8868
2013-09-12,-25.9495
2013-09-13,23.3566
2013-09-17,0.0
2013-09-19,-0.0132
2013-09-20,-1.0396
2013-10-08,-9.5944
2013-10-09,0.0
2013-10-11,-11.7452
2013-10-14,9.3333
2013-10-15,0.0
2013-10-17,0.0
2013-10-18,1.2195
2013-10-21,2.3946
2013-10-25,-42.3445
2013-10-28,6.1224
2013-10-29,84.6154
2013-10-30,-3.125
2013-11-06,-8.6022
2013-11-07,0.0
2013-11-11,0.0
2013-11-13,-7.0588
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-20,18.9873
2013-11-21,6.383
2013-11-22,2.0
2013-11-25,4.902
2013-11-26,-3.7382999999999997
2013-11-27,-2.9126
2013-11-29,9.0
2013-12-02,-5.5046
2013-12-03,-0.9709
2013-12-04,-1.9607999999999999
2013-12-05,0.0
2013-12-06,-5.0
2013-12-09,-10.526299999999999
2013-12-10,3.5294
2013-12-11,5.6818
2013-12-12,-25.8065
2013-12-13,-10.1449
2013-12-16,20.9476
2013-12-17,-13.3189
2013-12-18,3.0769
2013-12-19,-10.4478
2013-12-20,29.9792
2013-12-23,-1.5467
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,7.5783000000000005
2013-12-30,8.9588
2013-12-31,-16.6528
2014-01-02,19.98
2014-01-03,-3.3333
2014-01-06,-0.0144
2014-01-07,-5.8629
2014-01-08,-1.3891
2014-01-09,0.0155
2014-01-10,-0.0774
2014-01-13,0.0
2014-01-14,-24.4114
2014-01-15,31.1475
2014-01-16,-12.5
2014-01-17,-8.5893
2014-01-21,25.0244
2014-01-22,-1.875
2014-01-23,-1.9108
2014-01-24,0.0
2014-01-27,-9.0909
2014-01-28,10.0
2014-01-29,-9.0909
2014-01-30,0.0
2014-01-31,14.2857
2014-02-03,-1.25
2014-02-04,1.2658
2014-02-05,3.75
2014-02-06,2.4096
2014-02-07,-2.3529
2014-02-10,2.4096
2014-02-11,16.4706
2014-02-12,-9.0909
2014-02-13,11.1111
2014-02-14,-8.0
2014-02-18,-10.8832
2014-02-19,-0.5946
2014-02-20,-7.9755
2014-02-21,16.0
2014-02-24,-0.7328
2014-02-25,-7.4106
2014-02-26,-3.7205
2014-02-27,-15.5707
2014-02-28,6.1538
2014-03-03,15.942
2014-03-04,-13.75
2014-03-05,-0.6522
2014-03-06,16.7031
2014-03-07,0.0
2014-03-10,-6.25
2014-03-11,-9.3333
2014-03-12,2.9412000000000003
2014-03-13,-2.8571
2014-03-14,10.2941
2014-03-17,13.0667
2014-03-18,-12.7358
2014-03-19,-5.4054
2014-03-20,10.0
2014-03-21,2.5974
2014-03-24,0.0
2014-03-25,7.3418
2014-03-26,-8.0189
2014-03-27,0.0
2014-03-28,7.6923
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,-15.4762
2014-04-03,17.6056
2014-04-04,-0.5988
2014-04-07,0.0
2014-04-08,-2.4096
2014-04-09,3.0864
2014-04-10,-4.1916
2014-04-11,-6.25
2014-04-14,-4.0
2014-04-15,8.3333
2014-04-16,0.0
2014-04-17,-3.8462
2014-04-21,0.0
2014-04-22,-6.6667
2014-04-23,-1.4285999999999999
2014-04-24,-5.7971
2014-04-25,9.2308
2014-04-28,-1.4261
2014-04-29,-2.8577
2014-04-30,0.0
2014-05-01,0.7354
2014-05-02,9.509
2014-05-05,-0.1333
2014-05-06,-3.8718
2014-05-07,0.0
2014-05-08,8.3333
2014-05-09,-0.016
2014-05-12,-10.242
2014-05-13,-0.0179
2014-05-14,0.0179
2014-05-15,11.4286
2014-05-16,-1.2821
2014-05-19,-9.0909
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,-14.2857
2014-05-28,23.3333
2014-05-29,-5.4054
2014-05-30,4.2857
2014-06-02,-4.1096
2014-06-03,-7.1429
2014-06-05,-7.6923
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,8.3333
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,-1.5385
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,18.75
2014-06-26,5.2632
2014-06-27,-6.25
2014-06-30,9.3333
2014-07-01,2.439
2014-07-02,0.0
2014-07-07,-4.7619
2014-07-08,5.0
2014-07-09,-2.3810000000000002
2014-07-10,0.0
2014-07-11,-2.439
2014-07-14,5.0
2014-07-15,0.0
2014-07-16,-2.3810000000000002
2014-07-17,-10.9756
2014-07-18,10.9589
2014-07-22,-9.8765
2014-07-23,6.8493
2014-07-24,-2.7564
2014-07-25,-0.0412
2014-07-28,-1.7146
2014-07-29,12.7065
2014-07-30,-12.7995
2014-07-31,5.1374
2014-08-01,2.5080999999999998
2014-08-04,-2.4467
2014-08-05,-15.5844
2014-08-06,7.6731
2014-08-07,0.0
2014-08-08,7.162
2014-08-11,0.0
2014-08-12,2.6667
2014-08-13,-1.2987
2014-08-14,0.0
2014-08-15,3.8569
2014-08-18,-5.1073
2014-08-19,0.0
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,0.0
2014-08-25,-3.2043
2014-08-26,-4.8276
2014-08-27,0.0
2014-08-28,5.0725
2014-08-29,0.0
2014-09-02,-0.6897
2014-09-03,0.0
2014-09-04,-2.7778
2014-09-05,-1.4285999999999999
2014-09-08,4.3478
2014-09-09,-4.1667
2014-09-10,4.3478
2014-09-11,4.0278
2014-09-12,-3.8718
2014-09-15,0.0
2014-09-16,-2.7778
2014-09-17,-2.8571
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,-2.9412000000000003
2014-09-23,0.0
2014-09-24,-0.1515
2014-09-26,0.0
2014-09-30,10.7739
2014-10-01,-10.9589
2014-10-02,15.2308
2014-10-03,0.0
2014-10-06,-2.5366999999999997
2014-10-07,-4.1096
2014-10-08,-1.4285999999999999
2014-10-09,-8.6957
2014-10-10,19.0476
2014-10-13,-6.6833
2014-10-14,-2.8577
2014-10-15,0.0
2014-10-16,-4.4677
2014-10-17,-10.7005
2014-10-20,-5.1724
2014-10-21,-9.0909
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,-16.0
2014-11-04,19.0476
2014-11-05,-20.0
2014-11-06,5.0
2014-11-07,2.3512
2014-11-10,16.3129
2014-11-11,2.0
2014-11-12,-1.9607999999999999
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,-10.0
2014-11-18,6.6667
2014-11-19,-16.6667
2014-11-20,25.0
2014-11-21,20.0
2014-11-24,-16.6667
2014-11-26,-19.975
2014-11-28,-0.0312
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-08,0.0
2014-12-11,0.0
2014-12-17,0.0
2014-12-18,-12.5
2014-12-19,-14.0
2014-12-22,32.8904
2014-12-23,-25.0
2014-12-24,-10.0
2014-12-26,22.2222
2014-12-29,-9.0909
2014-12-30,0.0
2014-12-31,-32.3958
2015-01-02,-0.2465
2015-01-05,8.6809
2015-01-06,68.2206
2015-01-07,-45.8939
2015-01-08,84.822
2015-01-09,-45.2518
2015-01-12,72.8395
2015-01-13,-42.8571
2015-01-14,45.0
2015-01-21,0.0
2015-01-23,0.0
2015-01-26,27.5862
2015-01-29,-5.9459
2015-02-03,-1.329
2015-02-06,0.7645
2015-02-12,-27.7457
2015-02-13,0.0
2015-02-17,33.2
2015-02-18,2.0646
2015-02-19,-26.4435
2015-02-20,20.0
2015-02-24,0.0
2015-02-25,14.6667
2015-03-05,-13.0814
2015-03-11,0.0
2015-03-12,-3.3445
2015-03-13,-13.4948
2015-03-16,-4.2
2015-03-18,24.8434
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,-16.388
2015-03-26,-20.0
2015-03-27,-27.5
2015-03-30,37.931
2015-04-01,0.0
2015-04-02,-40.0
2015-04-06,66.6667
2015-04-14,-50.0
2015-04-15,-20.0
2015-04-16,-25.0
2015-04-17,66.6667
2015-04-21,80.0
2015-04-22,-16.5625
2015-04-23,-26.7582
2015-04-24,36.3636
2015-04-28,0.0
2015-04-29,-26.5833
2015-04-30,81.6118
2015-05-01,-0.0625
2015-05-06,0.0625
2015-05-07,-45.0
2015-05-08,0.0
2015-05-11,81.6477
2015-05-13,-64.9672
2015-05-14,100.0
2015-05-15,-51.4286
2015-05-18,47.0588
2015-05-19,20.0
2015-05-20,-37.5
2015-05-21,60.0
2015-05-22,-25.0
2015-05-26,11.1111
2015-05-28,0.0
2015-06-01,100.0
2015-06-03,-62.5
2015-06-04,100.0
2015-06-05,0.0
2015-06-15,-6.6667
2015-06-17,-42.7679
2015-06-18,0.0
2015-06-19,43.5257
2015-06-22,8.2609
2015-06-23,-35.6426
2015-06-24,-0.156
2015-06-25,46.7187
2015-06-26,0.0
2015-06-30,-2.9819
2015-07-07,-20.966
2015-07-10,22.0833
2015-07-15,-31.7406
2015-07-16,33.3333
2015-07-17,-38.0
2015-07-20,53.2258
2015-07-24,-7.3684
2015-08-04,6.8182
2015-08-10,-4.2553
2015-08-11,-38.8889
2015-08-12,0.0
2015-08-13,59.7727
2015-08-14,-47.2262
2015-08-18,0.0
2015-08-19,0.0
2015-08-21,-35.31
2015-08-27,-16.6667
2015-08-31,20.0
2015-09-02,-33.3333
2015-09-08,0.0
2015-09-10,100.0
2015-09-11,-12.5
2015-09-14,-14.2857
2015-09-15,0.0
2015-09-16,-16.6667
2015-09-17,-40.0
2015-09-18,33.3333
2015-09-21,-25.0
2015-09-22,-25.4167
2015-09-25,56.4246
2015-10-02,-36.4286
2015-10-05,34.8315
2015-10-06,-20.0
2015-10-07,15.625
2015-10-08,8.1081
2015-10-09,0.0
2015-10-12,-20.0
2015-10-13,0.0
2015-10-15,0.0
2015-10-19,12.5
2015-10-20,-11.1111
2015-10-23,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,25.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,0.0
2015-11-13,0.0
2015-11-17,0.0
2015-11-19,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,66.6667
2015-12-01,20.0
2015-12-02,-0.4167
2015-12-03,0.4184
2015-12-04,1.6667
2015-12-08,14.7541
2015-12-09,0.0
2015-12-14,-25.7143
2015-12-18,0.0
2015-12-22,34.6154
2015-12-23,-35.7143
2015-12-24,-55.5556
2015-12-28,0.0
2015-12-29,46.875
2015-12-30,2.1277
2015-12-31,3.3333
2016-01-07,3.2258
2016-01-11,25.0
2016-01-13,0.0
2016-01-27,75.0
2016-02-01,0.0
2016-02-03,0.0
2016-02-08,-14.2857
2016-02-16,0.0
2016-02-17,-31.25
2016-02-25,40.6061
2016-02-26,3.4483
2016-03-01,0.0
2016-03-02,-31.25
2016-03-03,0.0
2016-03-07,0.0
2016-03-08,384.8485
2016-03-09,-70.0
2016-03-15,0.0
2016-03-16,-16.875
2016-03-18,-19.7995
2016-03-21,40.0
2016-03-28,0.0
2016-03-29,7.1429
2016-03-30,0.0
2016-04-01,0.0
2016-04-27,33.3333
2016-04-29,150.0
2016-05-02,0.0
2016-05-04,0.0
2016-05-10,-60.0
2016-05-11,150.0
2016-05-12,-60.0
2016-05-13,150.0
2016-05-16,-60.0
2016-05-17,17.5
2016-05-18,-14.8936
2016-05-19,-50.0
2016-05-20,94.375
2016-05-24,-43.4084
2016-05-31,-4.5455
2016-06-02,-33.3333
2016-06-03,0.0
2016-06-07,14.2857
2016-06-08,0.0
2016-06-15,-24.2188
2016-06-20,97.9381
2016-06-21,-33.3333
2016-06-24,0.0
2016-07-01,25.0
2016-07-05,35.0
2016-07-13,0.0
2016-07-22,-7.4074
2016-08-05,-4.0
2016-08-09,5.7292
2016-08-23,-5.4187
2016-08-29,25.0
2016-09-23,0.0
2016-10-13,-20.0
2016-10-18,25.0
2016-10-20,-20.0
2016-10-31,0.0
2016-11-04,5.7292
2016-11-23,18.2266
2016-12-01,0.0
2016-12-09,-33.3333
2016-12-14,25.0
2016-12-15,0.0
2016-12-19,0.0
2016-12-27,-39.5
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-04,0.0
2017-01-17,14.876
2017-01-30,-12.9496
2017-02-01,0.0
2017-02-03,0.0
2017-02-28,-60.3306
2017-03-10,233.3333
2017-03-23,-25.0
2017-03-27,0.0
2017-03-31,0.0
2017-04-17,0.0
2017-05-23,0.0
2017-05-26,-26.6667
2017-05-30,-9.0909
2017-06-09,-18.0
2017-06-23,0.0
2017-06-27,18.9024
2017-08-01,-15.8974
2017-08-28,0.0
2017-08-30,-31.7073
2017-09-15,7.1429
2017-10-03,66.6667
2017-11-15,-44.0
2017-11-28,0.0
2017-12-04,0.0
2017-12-13,360.7143
2017-12-18,-19.3798
2017-12-20,-61.5385
2017-12-22,148.75
2017-12-27,-59.799
2018-01-11,210.0
2018-01-12,0.8065
2018-01-23,-55.2
2018-02-08,0.0
2018-03-13,-27.6786
2018-03-14,-17.284
2018-03-26,0.0
2018-04-04,0.0
2018-04-05,59.7015
2018-04-16,0.0
2018-04-24,-7.2897
2018-05-02,-31.4516
2018-05-09,-1.4706000000000001
2018-06-04,0.0
2018-06-19,0.0
2018-07-02,-5.9701
2018-07-06,0.0
2018-07-16,97.619
2018-08-03,-19.6787
2018-08-09,-37.0
2018-08-21,68.254
2018-09-05,-40.566
2018-09-06,0.0
2018-09-11,61.1111
2018-09-18,-50.7389
2018-09-26,5.0
2018-10-03,4.7619
2018-10-08,54.5455
2018-10-09,-41.1765
2018-10-19,80.0
2018-10-22,11.4444
2018-10-24,29.6112
2018-10-29,7.6923
2018-11-01,-7.1429
2018-11-02,0.0
2018-11-05,-37.6923
2018-11-12,0.0
2018-11-14,0.0
2018-12-07,-1.2346
2018-12-10,-12.5
2018-12-18,0.0
2018-12-26,0.0
2018-12-31,0.7143
2019-01-18,27.6596
2019-01-24,-11.2778
2019-02-06,-2.3168
2019-02-20,28.2051
2019-02-21,70.0
2019-02-22,76.4706
2019-02-25,66.6667
2019-02-26,0.0
2019-03-05,-83.0
2019-03-07,194.1176
2019-03-14,-20.0
2019-03-21,-28.75
2019-03-22,-40.3509
2019-04-04,-3.5294
2019-04-18,-26.8293
2019-05-14,3.1667
2019-05-16,58.1583
2019-05-22,-38.713
2019-07-08,-13.3333
2019-07-10,0.0
2019-07-11,88.4615
2019-07-23,0.0
2019-07-24,-46.9388
2019-08-15,5.7692
2019-09-17,-5.4545
2019-09-30,0.0
2019-10-02,0.0
2019-10-22,0.0
2019-11-01,17.3077
2019-11-04,12.6557
2019-11-11,-3.9581
2019-11-13,-7.5758
2019-11-14,-1.6393
2019-11-15,0.0
2019-11-18,0.0
2019-11-25,4.5333
2019-11-27,-4.3367
2019-12-04,0.0
2019-12-16,0.0
2020-01-27,0.0
2020-02-04,56.6667
2020-02-14,0.0
2020-02-18,-30.8511
2020-02-21,53.8462
2020-02-28,25.0
2020-03-05,0.0
2020-03-11,-24.8
2020-03-13,16.4894
2020-03-23,-45.2055
2020-04-09,108.3333
2020-04-23,-4.0
2020-04-29,-49.1667
2020-05-18,0.0
2020-06-08,88.5246
2020-07-06,0.0
2020-07-08,0.0
2020-07-09,65.2174
2020-07-10,-15.7895
2020-07-13,0.0
2020-07-15,-34.375
2020-07-16,104.7619
2020-07-17,-50.6977
2020-07-21,3.7736
2020-07-30,-6.3636
