ticker,PAGS US Equity
2018-06-13,2.2045
2018-06-14,4.6264
2018-06-15,-0.3585
2018-06-18,-3.7481
2018-06-19,-14.6417
2018-06-20,3.9781
2018-06-21,3.2994
2018-06-22,3.4659
2018-06-25,-2.5944000000000003
2018-06-26,-0.8766
2018-06-27,-7.6531
2018-06-28,2.4678
2018-06-29,-0.2516
2018-07-02,-2.2342
2018-07-03,-0.8109
2018-07-05,3.3073
2018-07-06,0.2518
2018-07-09,0.3947
2018-07-10,-1.9657
2018-07-11,-1.8957000000000002
2018-07-12,-2.081
2018-07-13,3.6052999999999997
2018-07-16,-1.0989
2018-07-17,-2.5926
2018-07-18,1.8251
2018-07-19,-4.7797
2018-07-20,5.2941
2018-07-23,3.352
2018-07-24,0.3604
2018-07-25,4.4165
2018-07-26,1.4787
2018-07-27,-2.3721
2018-07-30,-0.6942
2018-07-31,-5.907
2018-08-01,-1.7831000000000001
2018-08-02,-0.3404
2018-08-03,4.592
2018-08-06,0.1814
2018-08-07,-2.3542
2018-08-08,0.8902
2018-08-09,5.1103
2018-08-10,-0.6995
2018-08-13,-1.4089
2018-08-14,1.1433
2018-08-15,-6.6761
2018-08-16,1.4005
2018-08-17,-0.112
2018-08-20,-3.2511
2018-08-21,-3.09
2018-08-22,0.6377
2018-08-23,-0.7129
2018-08-24,3.1113
2018-08-27,2.205
2018-08-28,-0.4542
2018-08-29,1.8251
2018-08-30,-3.6968
2018-08-31,12.0202
2018-09-04,-1.9729999999999999
2018-09-05,-5.5438
2018-09-06,-3.4393000000000002
2018-09-07,2.8649
2018-09-10,-0.414
2018-09-11,-0.2646
2018-09-12,0.6821
2018-09-13,2.5216
2018-09-14,-0.7342
2018-09-17,-0.9246
2018-09-18,2.0157
2018-09-19,3.9882999999999997
2018-09-20,2.2167
2018-09-21,-1.2737
2018-09-24,-1.6736
2018-09-25,0.3191
2018-09-26,-3.7823
2018-09-27,1.3593
2018-09-28,0.29
2018-10-01,1.6625
2018-10-02,0.5332
2018-10-03,4.8798
2018-10-04,-6.4396
2018-10-05,-2.8829000000000002
2018-10-08,3.5993
2018-10-09,3.8324
2018-10-10,-10.9693
2018-10-11,2.5183999999999997
2018-10-12,2.0786
2018-10-15,2.5176
2018-10-16,9.8592
2018-10-17,2.7942
2018-10-18,-3.0381
2018-10-19,-1.3852
2018-10-22,6.1538
2018-10-23,-2.6465
2018-10-24,-3.7217000000000002
2018-10-25,-1.6471
2018-10-26,-6.7327
2018-10-29,-6.8523
2018-10-30,2.1243
2018-10-31,3.9676
2018-11-01,3.8162000000000003
2018-11-02,-3.0335
2018-11-05,-0.184
2018-11-06,2.8024
2018-11-07,0.3945
2018-11-08,-9.1104
2018-11-09,-3.6557
2018-11-12,-8.9759
2018-11-13,0.762
2018-11-14,3.1139
2018-11-15,6.126
2018-11-16,-4.187
2018-11-19,-10.2673
2018-11-20,0.7565
2018-11-21,2.8156
2018-11-23,-1.7344
2018-11-26,3.948
2018-11-27,7.6854
2018-11-28,7.8838
2018-11-29,0.8846
2018-11-30,-8.5017
2018-12-03,-5.5833
2018-12-04,-4.4572
2018-12-06,-2.0323
2018-12-07,0.7072
2018-12-10,-0.0468
2018-12-11,0.4684
2018-12-12,1.7248999999999999
2018-12-13,-4.6746
2018-12-14,0.1442
2018-12-17,-5.9049
2018-12-18,1.8878
2018-12-19,-3.1047
2018-12-20,-4.4444
2018-12-21,-5.4083
2018-12-24,0.9148
2018-12-26,3.8527
2018-12-27,-1.964
2018-12-28,1.7250999999999999
2018-12-31,2.4617
2019-01-02,4.0577
2019-01-03,-3.335
2019-01-04,8.9703
2019-01-07,3.3122
2019-01-08,2.0745
2019-01-09,1.709
2019-01-10,0.0908
2019-01-11,-0.6806
2019-01-14,-3.1521
2019-01-15,-1.3679000000000001
2019-01-16,1.626
2019-01-17,-0.0471
2019-01-18,5.4143
2019-01-22,-0.1787
2019-01-23,0.0
2019-01-24,2.2371
2019-01-25,0.3501
2019-01-28,-4.3175
2019-01-29,-4.1477
2019-01-30,2.3776
2019-01-31,0.1858
2019-02-01,5.0997
2019-02-04,1.0146
2019-02-05,1.441
2019-02-06,-1.3775
2019-02-07,-1.1349
2019-02-08,0.574
2019-02-11,0.6146
2019-02-12,1.3525
2019-02-13,0.6888
2019-02-14,-0.0428
2019-02-15,0.8982
2019-02-19,0.7206
2019-02-20,-0.7997
2019-02-21,-3.0547
2019-02-22,14.3107
2019-02-25,5.3599
2019-02-26,2.0712
2019-02-27,0.4272
2019-02-28,-0.2836
2019-03-01,-0.5688
2019-03-04,1.5016
2019-03-05,0.4931
2019-03-06,-3.2597
2019-03-07,-2.2826
2019-03-08,0.482
2019-03-11,6.0886
2019-03-12,-1.4261
2019-03-13,1.8349
2019-03-14,-1.6632
2019-03-15,0.2819
2019-03-18,1.3352
2019-03-19,4.577
2019-03-20,-0.2321
2019-03-21,2.2931
2019-03-22,-3.8661
2019-03-25,-2.2981
2019-03-26,5.1539
2019-03-27,0.6908
2019-03-28,-1.1761
2019-03-29,-1.3223
2019-04-01,1.541
2019-04-02,-1.2537
2019-04-03,1.0692
2019-04-04,-3.3719
2019-04-05,-0.6842
2019-04-08,-0.3445
2019-04-09,-0.5876
2019-04-10,1.1822
2019-04-11,-1.6151
2019-04-12,-0.5589
2019-04-15,0.0702
2019-04-16,0.1053
2019-04-17,-1.7181
2019-04-18,-9.7396
2019-04-22,1.502
2019-04-23,2.4533
2019-04-24,0.4941
2019-04-25,0.416
2019-04-26,0.1507
2019-04-29,-0.8274
2019-04-30,-1.1756
2019-05-01,-0.3454
2019-05-02,-0.4236
2019-05-03,4.9884
2019-05-06,0.884
2019-05-07,-0.8762
2019-05-08,0.2578
2019-05-09,0.5878
2019-05-10,0.4748
2019-05-13,-5.8161000000000005
2019-05-14,-0.8491
2019-05-15,9.3811
2019-05-16,7.9359
2019-05-17,-1.5167000000000002
2019-05-20,1.0044
2019-05-21,1.5577999999999999
2019-05-22,1.893
2019-05-23,0.3203
2019-05-24,2.4266
2019-05-28,2.2132
2019-05-29,-1.6773
2019-05-30,1.706
2019-05-31,-2.3483
2019-06-03,-2.8731999999999998
2019-06-04,7.2026
2019-06-05,1.4997
2019-06-06,3.0437
2019-06-07,2.581
2019-06-10,1.2301
2019-06-11,0.4419
2019-06-12,-0.3849
2019-06-13,1.7113
2019-06-14,-3.555
2019-06-17,0.816
2019-06-18,2.2049
2019-06-19,-0.4642
2019-06-20,2.6063
2019-06-21,0.508
2019-06-24,-0.7715
2019-06-25,-0.5898
2019-06-26,2.0227
2019-06-27,-0.5022
2019-06-28,3.5335
2019-07-01,-1.1291
2019-07-02,2.5694
2019-07-03,2.1255
2019-07-05,0.3717
2019-07-08,0.4443
2019-07-09,1.3271
2019-07-10,4.2445
2019-07-11,-0.1163
2019-07-12,1.351
2019-07-15,1.0572
2019-07-16,1.7511999999999999
2019-07-17,2.101
2019-07-18,0.6349
2019-07-19,-0.7179
2019-07-22,4.0535
2019-07-23,-1.4108
2019-07-24,-1.1534
2019-07-25,-0.8427
2019-07-26,5.2953
2019-07-29,-2.1937
2019-07-30,-5.967
2019-07-31,-2.1602
2019-08-01,3.7259
2019-08-02,1.1973
2019-08-05,-5.1928
2019-08-06,3.5128
2019-08-07,-0.0223
2019-08-08,4.8906
2019-08-09,-2.1716
2019-08-12,-2.4157
2019-08-13,4.3711
2019-08-14,-2.1368
2019-08-15,1.5721
2019-08-16,10.7911
2019-08-19,-3.3178
2019-08-20,-1.8864
2019-08-21,4.9498999999999995
2019-08-22,2.0074
2019-08-23,-2.6366
2019-08-26,-1.2951
2019-08-27,-0.3976
2019-08-28,0.5589
2019-08-29,-0.1985
2019-08-30,-0.6364
2019-09-03,0.3002
2019-09-04,2.5743
2019-09-05,2.8794
2019-09-06,-2.2882
2019-09-09,-8.9607
2019-09-10,-6.7389
2019-09-11,1.6183999999999998
2019-09-12,5.4509
2019-09-13,-2.425
2019-09-16,0.0218
2019-09-17,4.0976
2019-09-18,-0.8585
2019-09-19,2.5343
2019-09-20,-2.1833
2019-09-23,-2.8006
2019-09-24,-1.6898
2019-09-25,3.658
2019-09-26,1.8495
2019-09-27,-4.5293
2019-09-30,1.2462
2019-10-01,-0.2807
2019-10-02,-5.5001999999999995
2019-10-03,3.231
2019-10-04,2.4638999999999998
2019-10-07,-1.4515
2019-10-08,-2.6818999999999997
2019-10-09,1.5133999999999999
2019-10-10,-1.0903
2019-10-11,2.7672
2019-10-14,1.3354
2019-10-15,-12.2921
2019-10-16,-2.6355
2019-10-17,2.2262
2019-10-18,-3.8604000000000003
2019-10-21,0.2574
2019-10-22,-8.575099999999999
2019-10-23,7.5541
2019-10-24,-0.5222
2019-10-25,0.6824
2019-10-28,-1.6684
2019-10-29,-1.0074
2019-10-30,1.6872
2019-10-31,-2.344
2019-11-01,0.2427
2019-11-04,-3.9279
2019-11-05,-4.5085
2019-11-06,-0.1466
2019-11-07,-2.9956
2019-11-08,2.2707
2019-11-11,3.8188
2019-11-12,3.3362
2019-11-13,-0.3863
2019-11-14,1.108
2019-11-15,0.1096
2019-11-18,3.3662
2019-11-19,-2.6741
2019-11-20,-17.0838
2019-11-21,1.7388
2019-11-22,5.6756
2019-11-25,2.7159
2019-11-26,-4.3375
2019-11-27,4.441
2019-11-29,0.9218
2019-12-02,-6.4526
2019-12-03,-0.252
2019-12-04,-3.4417
2019-12-05,-6.0497
2019-12-06,0.3133
2019-12-09,-1.1103
2019-12-10,-1.8947
2019-12-11,2.8255
2019-12-12,3.5826000000000002
2019-12-13,2.0484
2019-12-16,4.4752
2019-12-17,-0.0315
2019-12-18,0.9137
2019-12-19,0.0
2019-12-20,3.4967
2019-12-23,1.9607999999999999
2019-12-24,0.2071
2019-12-26,1.4172
2019-12-27,0.5531
2019-12-30,-3.7348
2019-12-31,2.7368
2020-01-02,3.1323
2020-01-03,0.0
2020-01-06,0.4258
2020-01-07,-1.498
2020-01-08,-0.8895
2020-01-09,4.0533
2020-01-10,0.1669
2020-01-13,0.5833
2020-01-14,1.2151
2020-01-15,0.764
2020-01-16,-2.0309
2020-01-17,-0.4975
2020-01-21,-2.25
2020-01-22,0.0284
2020-01-23,-0.6534
2020-01-24,-0.6005
2020-01-27,-4.3441
2020-01-28,4.391
2020-01-29,-1.066
2020-01-30,-0.3786
2020-01-31,-5.0278
2020-02-03,2.6470000000000002
2020-02-04,1.7991000000000001
2020-02-05,1.5022
2020-02-06,-3.3952
2020-02-07,-3.094
2020-02-10,0.589
2020-02-11,2.2804
2020-02-12,0.1808
2020-02-13,3.5489
2020-02-14,2.2945
2020-02-18,-0.9938
2020-02-19,5.7643
2020-02-20,0.6779
2020-02-21,-1.4813
2020-02-24,-5.1941
2020-02-25,-1.8742999999999999
2020-02-26,1.5868
2020-02-27,-5.2936
2020-02-28,-4.1845
2020-03-02,1.6895
2020-03-03,1.9748999999999999
2020-03-04,0.4304
2020-03-05,-9.6725
2020-03-06,-6.8113
2020-03-09,-12.0727
2020-03-10,13.1927
2020-03-11,-5.2247
2020-03-12,-19.3138
2020-03-13,11.3712
2020-03-16,-13.3848
2020-03-17,-1.2878
2020-03-18,-21.1741
2020-03-19,7.6384
2020-03-20,-5.6771
2020-03-23,-6.2696
2020-03-24,12.8428
2020-03-25,18.4944
2020-03-26,7.5538
2020-03-27,-12.4651
2020-03-30,3.4006
2020-03-31,-0.668
2020-04-01,-4.2938
2020-04-02,2.1622
2020-04-03,-8.3598
2020-04-06,14.03
2020-04-07,1.4684
2020-04-08,8.4331
2020-04-09,0.3682
2020-04-13,-6.2815
2020-04-14,4.0117
2020-04-15,-2.3518
2020-04-16,1.4451
2020-04-17,2.6116
2020-04-20,-2.5451
2020-04-21,-5.1282
2020-04-22,7.7578
2020-04-23,2.3223
2020-04-24,-6.3096
2020-04-27,4.4089
2020-04-28,7.1926
2020-04-29,9.9567
2020-04-30,-0.2756
2020-05-01,0.908
2020-05-04,2.0344
2020-05-05,4.2178
2020-05-06,6.1442
2020-05-07,-2.9809
2020-05-08,2.2865
2020-05-11,-3.1436
2020-05-12,-6.2387
2020-05-13,-8.961500000000001
2020-05-14,-2.8306
2020-05-15,7.1739
2020-05-18,10.9128
2020-05-19,-0.0732
2020-05-20,-1.4275
2020-05-21,-2.6365
2020-05-22,0.3051
2020-05-26,6.8441
2020-05-27,7.6868
2020-05-28,-1.4870999999999999
2020-05-29,6.4408
2020-06-01,4.0656
2020-06-02,-2.1199
2020-06-03,7.8589
2020-06-04,1.8072
2020-06-05,3.2122
2020-06-08,0.4641
2020-06-09,1.9022000000000001
2020-06-10,1.1467
2020-06-11,-8.5421
2020-06-12,6.4572
2020-06-15,-2.5183
2020-06-16,3.2778
2020-06-17,-0.5917
2020-06-18,-1.2716
2020-06-19,-0.9866
2020-06-22,-0.4152
2020-06-23,1.0283
2020-06-24,-3.7138999999999998
2020-06-25,1.4
2020-06-26,-3.4375999999999998
2020-06-29,2.597
2020-06-30,0.5119
2020-07-01,1.6978
2020-07-02,4.2293
2020-07-06,1.1479
2020-07-07,2.3753
2020-07-08,-0.2578
2020-07-09,-3.0757
2020-07-10,-0.88
2020-07-13,-5.5421
2020-07-14,0.2279
2020-07-15,2.1881
2020-07-16,-2.475
2020-07-17,2.9655
2020-07-20,5.8433
2020-07-21,-0.9158
2020-07-22,2.1125
2020-07-23,-3.6462
2020-07-24,-0.3221
2020-07-27,2.0463
2020-07-28,-0.6069
2020-07-29,4.9111
2020-07-30,-0.2783
2020-07-31,-2.9942
