ticker,BRY US Equity
2018-09-21,-2.2602
2018-09-24,5.3125
2018-09-25,0.8309
2018-09-26,-1.4715
2018-09-27,2.0908
2018-09-28,3.1012
2018-10-01,-0.5108
2018-10-02,2.2818
2018-10-03,-0.8366
2018-10-04,-0.2812
2018-10-05,2.8765
2018-10-08,-3.9474
2018-10-09,2.6256
2018-10-10,-8.0645
2018-10-11,-1.9359
2018-10-12,-1.7273
2018-10-15,2.1343
2018-10-16,3.319
2018-10-17,-0.9518
2018-10-18,-2.1622
2018-10-19,0.1842
2018-10-22,-1.1029
2018-10-23,-2.6022
2018-10-24,-4.8346
2018-10-25,2.1390000000000002
2018-10-26,-3.7304
2018-10-29,-3.8068999999999997
2018-10-30,-1.3428
2018-10-31,0.2865
2018-11-01,0.9286
2018-11-02,-1.9816
2018-11-05,5.5596
2018-11-06,-0.684
2018-11-07,2.2039
2018-11-08,-5.5256
2018-11-09,-0.428
2018-11-12,-5.4441
2018-11-13,-4.6212
2018-11-14,3.4948
2018-11-15,0.5372
2018-11-16,1.2214
2018-11-19,-1.3575
2018-11-20,-3.8226
2018-11-21,8.744
2018-11-23,-5.4094
2018-11-26,0.3864
2018-11-27,-1.4627
2018-11-28,-0.2344
2018-11-29,0.3132
2018-11-30,-3.2787
2018-12-03,6.134
2018-12-04,-1.4449
2018-12-06,-5.6327
2018-12-07,0.5724
2018-12-10,-7.8049
2018-12-11,-9.5238
2018-12-12,4.0936
2018-12-13,-2.5281000000000002
2018-12-14,1.3449
2018-12-17,-8.8207
2018-12-18,-2.6288
2018-12-19,-2.3758
2018-12-20,-12.5
2018-12-21,4.9305
2018-12-24,-4.3373
2018-12-26,10.2015
2018-12-27,-0.6857
2018-12-28,-2.1864
2018-12-31,2.9412000000000003
2019-01-02,2.7429
2019-01-03,-0.6674
2019-01-04,7.9507
2019-01-07,6.1203
2019-01-08,2.6393
2019-01-09,2.4762
2019-01-10,-2.0446
2019-01-11,-2.4668
2019-01-14,1.6537
2019-01-15,-5.4545
2019-01-16,1.5182
2019-01-17,5.8824
2019-01-18,3.0132
2019-01-22,-6.3985
2019-01-23,0.6836
2019-01-24,1.3578999999999999
2019-01-25,4.7847
2019-01-28,2.1005
2019-01-29,0.5367
2019-01-30,4.0925
2019-01-31,0.7692
2019-02-01,2.8838
2019-02-04,-0.2473
2019-02-05,-2.7273
2019-02-06,-0.8496
2019-02-07,-5.7412
2019-02-08,-2.3636
2019-02-11,-0.838
2019-02-12,1.9718
2019-02-13,6.5378
2019-02-14,-1.2965
2019-02-15,4.641
2019-02-19,-0.3347
2019-02-20,-0.1679
2019-02-21,0.0841
2019-02-22,6.4706
2019-02-25,1.105
2019-02-26,-0.8587
2019-02-27,0.2362
2019-02-28,0.0
2019-03-01,0.1571
2019-03-04,0.4706
2019-03-05,-1.249
2019-03-06,-3.6364
2019-03-07,-2.379
2019-03-08,-1.8487
2019-03-11,1.1985999999999999
2019-03-12,1.4382
2019-03-13,-3.1693
2019-03-14,1.8088
2019-03-15,1.0256
2019-03-18,1.0152
2019-03-19,1.5074999999999998
2019-03-20,0.9076
2019-03-21,-2.6165000000000003
2019-03-22,-6.6331
2019-03-25,-1.3489
2019-03-26,3.9198
2019-03-27,-1.1404
2019-03-28,3.9042
2019-03-29,-1.4518
2019-04-01,4.9393
2019-04-02,0.1652
2019-04-03,-2.803
2019-04-04,1.0178
2019-04-05,3.1906
2019-04-08,1.3019
2019-04-09,-0.8835
2019-04-10,3.1605
2019-04-11,0.6284
2019-04-12,-0.3123
2019-04-15,-2.1143
2019-04-16,0.4
2019-04-17,0.1594
2019-04-18,0.3978
2019-04-22,2.2979
2019-04-23,0.3098
2019-04-24,-1.2355
2019-04-25,-8.7568
2019-04-26,-0.9426
2019-04-29,-2.5952
2019-04-30,0.8881
2019-05-01,-2.7289
2019-05-02,-1.5385
2019-05-03,3.2169
2019-05-06,0.6233
2019-05-07,-2.9204
2019-05-08,0.9116
2019-05-09,3.3424
2019-05-10,0.3497
2019-05-13,-2.1777
2019-05-14,1.1576
2019-05-15,-2.2887
2019-05-16,1.8018
2019-05-17,-2.9204
2019-05-20,0.8204
2019-05-21,3.9783
2019-05-22,-3.6522
2019-05-23,-4.4224
2019-05-24,2.0774
2019-05-28,-0.4625
2019-05-29,2.7881
2019-05-30,-2.8029
2019-05-31,0.0
2019-06-03,0.3721
2019-06-04,3.5218
2019-06-05,-6.4458
2019-06-06,-1.0526
2019-06-07,-0.0967
2019-06-10,1.0649
2019-06-11,-0.9579
2019-06-12,-1.4506999999999999
2019-06-13,3.1403
2019-06-14,1.155
2019-06-17,2.4737999999999998
2019-06-18,1.6713
2019-06-19,-0.1826
2019-06-20,1.4639
2019-06-21,-0.9017
2019-06-24,-3.7307
2019-06-25,-1.7957999999999998
2019-06-26,1.9249
2019-06-27,-2.644
2019-06-28,2.8128
2019-07-01,0.1887
2019-07-02,-5.4614
2019-07-03,0.7968
2019-07-05,2.9644
2019-07-08,-1.8234
2019-07-09,-1.0753
2019-07-10,2.2727
2019-07-11,-0.1932
2019-07-12,1.3553
2019-07-15,-0.7641
2019-07-16,0.0962
2019-07-17,-1.9231
2019-07-18,-0.1961
2019-07-19,0.6876
2019-07-22,-0.1951
2019-07-23,1.7595
2019-07-24,0.9606
2019-07-25,-1.1418
2019-07-26,1.0587
2019-07-29,-10.4762
2019-07-30,5.4254999999999995
2019-07-31,-1.11
2019-08-01,-7.7551
2019-08-02,-0.5531
2019-08-05,-2.0022
2019-08-06,1.0216
2019-08-07,-0.4494
2019-08-08,-4.0632
2019-08-09,1.0588
2019-08-12,2.0955
2019-08-13,-1.8244
2019-08-14,-1.8582999999999998
2019-08-15,-2.7218999999999998
2019-08-16,4.6229
2019-08-19,0.0
2019-08-20,-1.5116
2019-08-21,-0.2361
2019-08-22,-2.8402
2019-08-23,-6.0901
2019-08-26,2.3346
2019-08-27,-1.5209000000000001
2019-08-28,3.3462
2019-08-29,2.3661
2019-08-30,-2.7981
2019-09-03,-0.5006
2019-09-04,2.7673
2019-09-05,5.2632
2019-09-06,0.6977
2019-09-09,5.1963
2019-09-10,4.8299
2019-09-11,2.7225
2019-09-12,0.3058
2019-09-13,1.1317
2019-09-16,9.5626
2019-09-17,-3.0641
2019-09-18,-0.0958
2019-09-19,-3.2598
2019-09-20,1.5857
2019-09-23,3.0732
2019-09-24,-6.9569
2019-09-25,-1.2208
2019-09-26,-1.4418
2019-09-27,0.3135
2019-09-30,-2.5
2019-10-01,-1.0684
2019-10-02,0.9179
2019-10-03,-0.2675
2019-10-04,0.0536
2019-10-07,-0.4826
2019-10-08,0.6466
2019-10-09,0.6959
2019-10-10,2.1265
2019-10-11,2.8631
2019-10-14,1.8218999999999999
2019-10-15,-1.4910999999999999
2019-10-16,-1.9173
2019-10-17,0.0
2019-10-18,-2.9321
2019-10-21,1.5368
2019-10-22,2.8184
2019-10-23,1.6244
2019-10-24,-1.4985
2019-10-25,1.5213
2019-10-28,-1.0989
2019-10-29,0.5051
2019-10-30,-4.6231
2019-10-31,-1.0537
2019-11-01,3.9404
2019-11-04,2.6639
2019-11-05,6.1876
2019-11-06,-1.7856999999999998
2019-11-07,5.1675
2019-11-08,0.546
2019-11-11,-0.181
2019-11-12,3.2638
2019-11-13,-4.2142
2019-11-14,2.2915
2019-11-15,1.3441
2019-11-18,0.1768
2019-11-19,-21.4475
2019-11-20,-19.8876
2019-11-21,-1.2623
2019-11-22,-0.4261
2019-11-25,6.99
2019-11-26,2.1333
2019-11-27,0.0
2019-11-29,4.047
2019-12-02,-1.8820999999999999
2019-12-03,-3.1969
2019-12-04,7.3316
2019-12-05,2.2769
2019-12-06,2.4067
2019-12-09,0.8226
2019-12-10,0.8159
2019-12-11,-2.3121
2019-12-12,7.2189
2019-12-13,-2.1253
2019-12-16,2.1714
2019-12-17,0.783
2019-12-18,2.5526999999999997
2019-12-19,2.8139
2019-12-20,-2.4211
2019-12-23,2.9126
2019-12-24,-1.3627
2019-12-26,1.7003
2019-12-27,-3.9707
2019-12-30,-1.5234
2019-12-31,4.1989
2020-01-02,-3.0753
2020-01-03,4.7046
2020-01-06,0.209
2020-01-07,0.8342
2020-01-08,-4.4467
2020-01-09,-0.1082
2020-01-10,-4.2254
2020-01-13,-3.224
2020-01-14,-0.526
2020-01-15,-1.6451
2020-01-16,-0.4779
2020-01-17,-3.1212
2020-01-21,-5.4523
2020-01-22,0.6553
2020-01-23,0.8464
2020-01-24,-6.5203
2020-01-27,-3.453
2020-01-28,1.4306
2020-01-29,-1.4104
2020-01-30,0.5722
2020-01-31,-2.5605
2020-02-03,-2.7737
2020-02-04,2.5526
2020-02-05,9.6633
2020-02-06,-3.7382999999999997
2020-02-07,1.7337
2020-02-10,-0.4772
2020-02-11,2.6027
2020-02-12,2.4032
2020-02-13,0.2608
2020-02-14,-5.3316
2020-02-18,-0.0687
2020-02-19,2.4055
2020-02-20,1.3423
2020-02-21,-4.6358
2020-02-24,-3.0556
2020-02-25,-7.5931
2020-02-26,-4.4186
2020-02-27,-1.0543
2020-02-28,4.4262
2020-03-02,-1.2559
2020-03-03,-6.6773
2020-03-04,4.5997
2020-03-05,-4.3974
2020-03-06,-10.0511
2020-03-09,-24.053
2020-03-10,-2.2444
2020-03-11,-13.0102
2020-03-12,-19.6481
2020-03-13,-6.8702
2020-03-16,-9.0164
2020-03-17,8.1081
2020-03-18,-20.8333
2020-03-19,14.7368
2020-03-20,12.844
2020-03-23,-4.4715
2020-03-24,11.0638
2020-03-25,0.7663
2020-03-26,-7.9848
2020-03-27,-9.0909
2020-03-30,1.8182
2020-03-31,7.5893
2020-04-01,-16.5975
2020-04-02,11.4428
2020-04-03,0.0
2020-04-06,0.8929
2020-04-07,-7.5221
2020-04-08,6.6986
2020-04-09,7.1749
2020-04-13,3.7657
2020-04-14,6.4516
2020-04-15,-7.197
2020-04-16,-10.6122
2020-04-17,5.7078
2020-04-20,4.5356
2020-04-21,0.4132
2020-04-22,13.9918
2020-04-23,7.4007
2020-04-24,-7.563
2020-04-27,2.1818
2020-04-28,1.7793999999999999
2020-04-29,20.979
2020-04-30,-0.8671
2020-05-01,-4.0816
2020-05-04,0.0
2020-05-05,-0.304
2020-05-06,-4.878
2020-05-07,16.9872
2020-05-08,7.6712
2020-05-11,-5.598
2020-05-12,-3.2345
2020-05-13,-0.8357
2020-05-14,0.7022
2020-05-15,2.5105
2020-05-18,15.3741
2020-05-19,-3.4198
2020-05-20,6.9597
2020-05-21,0.9132
2020-05-22,-2.9412000000000003
2020-05-26,7.9254
2020-05-27,-3.2397
2020-05-28,-3.125
2020-05-29,-2.3041
2020-06-01,7.3113
2020-06-02,3.0769
2020-06-03,4.9041
2020-06-04,-2.5407
2020-06-05,17.6225
2020-06-08,8.687899999999999
2020-06-09,0.3263
2020-06-10,-10.813
2020-06-11,-8.66
2020-06-12,2.9939999999999998
2020-06-15,0.0
2020-06-16,4.6512
2020-06-17,-5.7407
2020-06-18,0.3929
2020-06-19,0.7828
2020-06-22,-1.5534
2020-06-23,0.3945
2020-06-24,-7.4656
2020-06-25,4.2463
2020-06-26,-7.1283
2020-06-29,4.386
2020-06-30,1.4706000000000001
2020-07-01,-2.2774
2020-07-02,1.4830999999999999
2020-07-06,-4.3841
2020-07-07,-5.8952
2020-07-08,1.8561
2020-07-09,-2.2779
2020-07-10,5.3613
2020-07-13,-3.7611
2020-07-14,4.3678
2020-07-15,3.304
2020-07-16,-3.6247
2020-07-17,0.4425
2020-07-20,1.7621
2020-07-21,10.3896
2020-07-22,-2.1569
2020-07-23,2.4048
2020-07-24,2.3483
2020-07-27,-1.434
2020-07-28,-4.3647
2020-07-29,1.8256000000000001
2020-07-30,-2.1912
2020-07-31,-4.1752
