ticker,ZTS US Equity
2013-06-21,1.3580999999999999
2013-06-24,-0.719
2013-06-25,3.6536999999999997
2013-06-26,-1.6513
2013-06-27,-0.3229
2013-06-28,0.0648
2013-07-01,-0.9064
2013-07-02,-2.9729
2013-07-03,-1.4141
2013-07-05,3.0396
2013-07-08,2.5522
2013-07-09,0.1293
2013-07-10,0.1937
2013-07-11,-0.3866
2013-07-12,1.3907
2013-07-15,0.7337
2013-07-16,-1.33
2013-07-17,-0.5456
2013-07-18,-0.5486
2013-07-19,-1.8819
2013-07-22,0.0992
2013-07-23,-0.6938
2013-07-24,-0.5323
2013-07-25,2.0736
2013-07-26,-0.2949
2013-07-29,-1.1173
2013-07-30,0.0499
2013-07-31,-0.7656
2013-08-01,1.1741
2013-08-02,2.5862
2013-08-05,1.0019
2013-08-06,-0.384
2013-08-07,0.3534
2013-08-08,0.0
2013-08-09,-1.0563
2013-08-12,-1.8763999999999998
2013-08-13,0.3956
2013-08-14,-1.0181
2013-08-15,-0.3981
2013-08-16,-0.0666
2013-08-19,-0.4333
2013-08-20,1.2052
2013-08-21,-1.2570000000000001
2013-08-22,0.067
2013-08-23,1.1048
2013-08-26,-1.3245
2013-08-27,-2.0134
2013-08-28,1.2671000000000001
2013-08-29,-0.3382
2013-08-30,-1.0859
2013-09-03,0.9605
2013-09-04,0.8835
2013-09-05,2.1556
2013-09-06,0.9232
2013-09-09,-0.0653
2013-09-10,1.1769
2013-09-11,1.2278
2013-09-12,-0.798
2013-09-13,-0.0965
2013-09-16,2.5765000000000002
2013-09-17,1.6641
2013-09-18,1.05
2013-09-19,-0.6418
2013-09-20,-0.9843
2013-09-23,-1.895
2013-09-24,-0.3167
2013-09-25,-1.3342
2013-09-26,1.6742
2013-09-27,-1.3616
2013-09-30,-0.0963
2013-10-01,2.1208
2013-10-02,0.6923
2013-10-03,-1.625
2013-10-04,1.8107
2013-10-07,-0.3744
2013-10-08,-1.2527
2013-10-09,-0.3172
2013-10-10,2.959
2013-10-11,0.1236
2013-10-14,-0.3395
2013-10-15,-0.6813
2013-10-16,2.5568999999999997
2013-10-17,0.4257
2013-10-18,0.5752
2013-10-21,-1.3546
2013-10-22,-0.7934
2013-10-23,0.2768
2013-10-24,0.4294
2013-10-25,-0.8247
2013-10-28,-1.5091
2013-10-29,0.1563
2013-10-30,0.2966
2013-10-31,-1.2477
2013-11-01,0.5685
2013-11-04,0.2827
2013-11-05,-0.7516
2013-11-06,-1.3253
2013-11-07,-0.7355
2013-11-08,1.7719
2013-11-11,0.5698
2013-11-12,0.2203
2013-11-13,-0.3769
2013-11-14,-0.1261
2013-11-15,0.4104
2013-11-18,-0.5973
2013-11-19,-0.6325
2013-11-20,-0.1591
2013-11-21,0.6694
2013-11-22,-0.6966
2013-11-25,-0.2232
2013-11-26,0.4155
2013-11-27,-0.4456
2013-11-29,-0.4156
2013-12-02,0.0
2013-12-03,-0.1926
2013-12-04,0.386
2013-12-05,0.7369
2013-12-06,0.3181
2013-12-09,0.6658
2013-12-10,-1.2283
2013-12-11,-0.861
2013-12-12,0.2573
2013-12-13,1.3154
2013-12-16,1.33
2013-12-17,-1.125
2013-12-18,1.6751
2013-12-19,0.4352
2013-12-20,0.2167
2013-12-23,-0.0309
2013-12-24,0.0
2013-12-26,0.6796
2013-12-27,0.2455
2013-12-30,0.0
2013-12-31,0.0612
2014-01-02,-1.0095
2014-01-03,-0.958
2014-01-06,-0.2184
2014-01-07,0.3752
2014-01-08,-1.1215
2014-01-09,0.6931
2014-01-10,1.8148
2014-01-13,-2.3356
2014-01-14,0.2203
2014-01-15,-0.1256
2014-01-16,0.5973
2014-01-17,-0.8438
2014-01-21,-1.4497
2014-01-22,0.6076
2014-01-23,0.89
2014-01-24,-0.8822
2014-01-27,-0.3179
2014-01-28,0.4847
2014-01-29,-2.0992
2014-01-30,-0.3574
2014-01-31,-1.0108
2014-02-03,0.0329
2014-02-04,-0.461
2014-02-05,-0.3308
2014-02-06,-0.2655
2014-02-07,2.1631
2014-02-10,1.4332
2014-02-11,-6.4547
2014-02-12,2.9866
2014-02-13,-1.1
2014-02-14,0.7078
2014-02-18,1.3052000000000001
2014-02-19,-1.7179
2014-02-20,0.7395
2014-02-21,-1.2012
2014-02-24,0.304
2014-02-25,1.4478
2014-02-26,0.8961
2014-02-27,1.0526
2014-02-28,0.9766
2014-03-03,-0.0967
2014-03-04,-0.3227
2014-03-05,-0.5503
2014-03-06,0.1953
2014-03-07,-0.6498
2014-03-10,-0.7521
2014-03-11,-0.2306
2014-03-12,-1.9155
2014-03-13,-1.5152
2014-03-14,0.5812
2014-03-17,-0.136
2014-03-18,-0.3404
2014-03-19,2.1516
2014-03-20,0.6018
2014-03-21,-2.7584
2014-03-24,-0.4101
2014-03-25,0.4118
2014-03-26,-0.1709
2014-03-27,0.3081
2014-03-28,-0.9898
2014-03-31,-0.2413
2014-04-01,1.4167
2014-04-02,0.9199
2014-04-03,0.0
2014-04-04,-1.0128
2014-04-07,-1.0914
2014-04-08,0.5172
2014-04-09,-0.3087
2014-04-10,-0.6882
2014-04-11,-1.5939
2014-04-14,0.2817
2014-04-15,0.2458
2014-04-16,-0.0701
2014-04-17,0.2454
2014-04-21,1.5034999999999998
2014-04-22,2.9625
2014-04-23,-1.6728
2014-04-24,1.9462000000000002
2014-04-25,0.9033
2014-04-28,0.7958
2014-04-29,0.4276
2014-04-30,-0.8844
2014-05-01,0.1652
2014-05-02,1.0887
2014-05-05,-0.359
2014-05-06,1.1792
2014-05-07,-0.777
2014-05-08,-0.5546
2014-05-09,0.1969
2014-05-12,0.8841
2014-05-13,-0.2597
2014-05-14,-0.2929
2014-05-15,-0.5875
2014-05-16,0.4596
2014-05-19,-0.4575
2014-05-20,-0.5909
2014-05-21,0.4624
2014-05-22,-0.2959
2014-05-23,0.6594
2014-05-27,0.5568
2014-05-28,-0.7166
2014-05-29,0.7874
2014-05-30,-0.0651
2014-06-02,0.7166
2014-06-03,1.0673
2014-06-04,0.384
2014-06-05,0.7651
2014-06-06,0.4113
2014-06-09,0.8507
2014-06-10,1.5308000000000002
2014-06-11,-1.1385
2014-06-12,-0.4357
2014-06-13,0.4064
2014-06-16,0.0311
2014-06-17,2.1164
2014-06-18,0.2438
2014-06-19,-1.0337
2014-06-20,-0.2765
2014-06-23,0.5545
2014-06-24,-0.8272
2014-06-25,0.0
2014-06-26,-0.4016
2014-06-27,0.4342
2014-06-30,-0.3397
2014-07-01,0.7437
2014-07-02,0.7075
2014-07-03,0.5192
2014-07-07,-1.0635
2014-07-08,-0.2457
2014-07-09,-0.0616
2014-07-10,0.1848
2014-07-11,-0.4613
2014-07-14,1.1121
2014-07-15,-1.0388
2014-07-16,0.741
2014-07-17,-1.2872
2014-07-18,1.4902
2014-07-21,0.4894
2014-07-22,0.0609
2014-07-23,-0.0913
2014-07-24,0.1523
2014-07-25,-0.2128
2014-07-28,0.1219
2014-07-29,0.5173
2014-07-30,0.333
2014-07-31,-0.694
2014-08-01,-0.5166
2014-08-04,1.5272000000000001
2014-08-05,-3.0987
2014-08-06,0.2794
2014-08-07,-1.5789
2014-08-08,1.6672
2014-08-11,0.8663
2014-08-12,-0.4601
2014-08-13,1.2943
2014-08-14,0.6085
2014-08-15,1.8748
2014-08-18,0.9261
2014-08-19,1.7389000000000001
2014-08-20,0.7822
2014-08-21,0.2874
2014-08-22,0.0
2014-08-25,0.0287
2014-08-26,0.659
2014-08-27,0.5978
2014-08-28,-0.0283
2014-08-29,0.3114
2014-09-02,0.1129
2014-09-03,0.7892
2014-09-04,-0.6991
2014-09-05,1.4925
2014-09-08,0.6659
2014-09-09,-0.2756
2014-09-10,0.1658
2014-09-11,0.0828
2014-09-12,-0.2481
2014-09-15,0.2488
2014-09-16,0.6066
2014-09-17,0.4385
2014-09-18,0.1364
2014-09-19,1.3624
2014-09-22,-1.5591
2014-09-23,-2.0208
2014-09-24,1.9508999999999999
2014-09-25,-0.7654
2014-09-26,0.9091
2014-09-29,0.4368
2014-09-30,0.4349
2014-10-01,-1.3532
2014-10-02,1.262
2014-10-03,2.0591
2014-10-06,-0.0265
2014-10-07,-2.5225999999999997
2014-10-08,2.2882
2014-10-09,-1.4115
2014-10-10,-0.9184
2014-10-13,-3.0262000000000002
2014-10-14,0.8434
2014-10-15,-1.7006000000000001
2014-10-16,-0.5389
2014-10-17,0.8554
2014-10-20,0.1131
2014-10-21,1.9203999999999999
2014-10-22,-0.5542
2014-10-23,0.613
2014-10-24,1.3016
2014-10-27,-0.0273
2014-10-28,1.2032
2014-10-29,-1.0538
2014-10-30,1.9115
2014-10-31,-0.4287
2014-11-03,1.7008
2014-11-04,3.7116
2014-11-05,0.3834
2014-11-06,1.1204
2014-11-07,1.3094999999999999
2014-11-10,-0.174
2014-11-11,8.8645
2014-11-12,-2.4703
2014-11-13,1.4071
2014-11-14,-0.2313
2014-11-17,2.5267
2014-11-18,-0.0904
2014-11-19,-1.7877
2014-11-20,-0.576
2014-11-21,1.6686
2014-11-24,1.6183999999999998
2014-11-25,-1.5029
2014-11-26,1.7308
2014-11-28,0.582
2014-12-01,-1.2464
2014-12-02,0.8339
2014-12-03,0.3129
2014-12-04,-1.9607999999999999
2014-12-05,-0.0455
2014-12-08,0.2729
2014-12-09,-0.6349
2014-12-10,-2.3962
2014-12-11,0.2572
2014-12-12,-2.5886
2014-12-15,-0.0718
2014-12-16,-2.1322
2014-12-17,0.6854
2014-12-18,4.9113
2014-12-19,0.8343
2014-12-22,-0.2298
2014-12-23,-1.0136
2014-12-24,2.0247
2014-12-26,0.8212
2014-12-29,-0.4299
2014-12-30,-1.4997
2014-12-31,-0.7382
2015-01-02,0.6507
2015-01-05,-0.6003
2015-01-06,-0.9756
2015-01-07,2.0643
2015-01-08,1.5399
2015-01-09,0.1584
2015-01-12,-1.8757000000000001
2015-01-13,-1.4049
2015-01-14,0.5139
2015-01-15,-0.2092
2015-01-16,2.9809
2015-01-20,-1.3048
2015-01-21,1.584
2015-01-22,0.5876
2015-01-23,-0.8762
2015-01-26,-0.068
2015-01-27,-1.7917999999999998
2015-01-28,-0.4388
2015-01-29,0.4871
2015-01-30,-1.362
2015-02-02,1.5211999999999999
2015-02-03,0.2766
2015-02-04,-0.092
2015-02-05,-0.1381
2015-02-06,0.5991
2015-02-09,-1.8094000000000001
2015-02-10,2.4259
2015-02-11,4.2359
2015-02-12,0.0437
2015-02-13,-0.7207
2015-02-17,1.6278000000000001
2015-02-18,-0.7576
2015-02-19,-0.4362
2015-02-20,-0.1095
2015-02-23,-0.0439
2015-02-24,-0.3949
2015-02-25,0.7048
2015-02-26,1.9685000000000001
2015-02-27,-1.1369
2015-03-02,2.6470000000000002
2015-03-03,-1.6276000000000002
2015-03-04,-0.6661
2015-03-05,0.4975
2015-03-06,-1.4636
2015-03-09,1.114
2015-03-10,-1.2746
2015-03-11,0.6783
2015-03-12,1.804
2015-03-13,-0.8326
2015-03-16,1.141
2015-03-17,0.3619
2015-03-18,0.7635
2015-03-19,-0.2105
2015-03-20,-0.1476
2015-03-23,-0.4014
2015-03-24,-0.2757
2015-03-25,-1.5951
2015-03-26,-0.3458
2015-03-27,0.2386
2015-03-30,1.5145
2015-03-31,-1.3427
2015-04-01,-0.0432
2015-04-02,0.4971
2015-04-06,-0.3656
2015-04-07,0.2439
2015-04-08,-0.3236
2015-04-09,0.7358
2015-04-10,1.3319
2015-04-13,-1.0812
2015-04-14,0.5144
2015-04-15,0.2132
2015-04-16,0.2979
2015-04-17,-0.7849
2015-04-20,0.5773
2015-04-21,1.0629
2015-04-22,-1.0728
2015-04-23,0.0425
2015-04-24,1.8277999999999999
2015-04-27,-2.2542
2015-04-28,-2.3489
2015-04-29,-1.1152
2015-04-30,-1.7691
2015-05-01,0.4277
2015-05-04,1.7709000000000001
2015-05-05,0.6167
2015-05-06,-0.8538
2015-05-07,0.5962
2015-05-08,0.7463
2015-05-11,0.4139
2015-05-12,-1.1065
2015-05-13,0.0878
2015-05-14,1.4466999999999999
2015-05-15,0.4538
2015-05-18,0.5162
2015-05-19,1.5408
2015-05-20,-0.3583
2015-05-21,1.0998
2015-05-22,-0.3556
2015-05-26,0.6718
2015-05-27,3.1283
2015-05-28,-0.6876
2015-05-29,1.3439
2015-06-01,0.0201
2015-06-02,-0.4018
2015-06-03,-0.0605
2015-06-04,-1.3118
2015-06-05,0.2249
2015-06-08,-0.4285
2015-06-09,0.9016
2015-06-10,0.9139
2015-06-11,0.3622
2015-06-12,-1.5840999999999998
2015-06-15,0.3871
2015-06-16,0.893
2015-06-17,0.9254
2015-06-18,0.6578
2015-06-19,-0.5149
2015-06-22,-0.0398
2015-06-23,0.4978
2015-06-24,-1.5058
2015-06-25,11.4062
2015-06-26,-12.2066
2015-06-29,-3.188
2015-06-30,2.4432
2015-07-01,0.4355
2015-07-02,-0.2478
2015-07-06,0.1863
2015-07-07,-1.0744
2015-07-08,-2.924
2015-07-09,0.1936
2015-07-10,0.8374
2015-07-13,0.1704
2015-07-14,0.8929
2015-07-15,-0.7375
2015-07-16,1.8892
2015-07-17,-0.4167
2015-07-20,2.4686
2015-07-21,0.2858
2015-07-22,1.8322
2015-07-23,-0.3399
2015-07-24,-0.7222
2015-07-27,-0.0202
2015-07-28,-1.2732
2015-07-29,-0.9212
2015-07-30,0.3099
2015-07-31,0.8857
2015-08-03,-1.0208
2015-08-04,0.7632
2015-08-05,-0.4913
2015-08-06,-0.6789
2015-08-07,0.0621
2015-08-10,0.1656
2015-08-11,-0.2005
2015-08-12,-0.726
2015-08-13,-0.4179
2015-08-14,-0.3987
2015-08-17,2.57
2015-08-18,-1.9717
2015-08-19,0.3771
2015-08-20,-3.1935000000000002
2015-08-21,-2.9323
2015-08-24,-3.3096
2015-08-25,-2.2283
2015-08-26,3.9709
2015-08-27,3.6384
2015-08-28,-0.1744
2015-08-31,-1.9878
2015-09-01,-1.9835
2015-09-02,2.5921
2015-09-03,-1.3075999999999999
2015-09-04,-1.1678
2015-09-08,1.9995
2015-09-09,-2.094
2015-09-10,0.8874
2015-09-11,1.4885
2015-09-14,-1.1778
2015-09-15,1.3267
2015-09-16,-1.2206
2015-09-17,3.37
2015-09-18,-1.9344000000000001
2015-09-21,-1.3740999999999999
2015-09-22,-0.6067
2015-09-23,0.2035
2015-09-24,-1.6471
2015-09-25,-2.4776
2015-09-28,-5.9986
2015-09-29,-0.7758
2015-09-30,3.8588
2015-10-01,0.2671
2015-10-02,4.1899
2015-10-05,-0.3952
2015-10-06,-3.4072
2015-10-07,3.0925
2015-10-08,1.289
2015-10-09,-0.9718
2015-10-12,-0.2103
2015-10-13,-0.9131
2015-10-14,0.1418
2015-10-15,1.463
2015-10-16,2.1628
2015-10-19,-0.3415
2015-10-20,-1.5760999999999998
2015-10-21,-3.3186
2015-10-22,-2.0643
2015-10-23,4.2647
2015-10-26,-0.4466
2015-10-27,0.9209
2015-10-28,1.4038
2015-10-29,0.4845
2015-10-30,-1.24
2015-11-02,2.8598
2015-11-03,5.59
2015-11-04,-0.1716
2015-11-05,-2.3416
2015-11-06,1.1219
2015-11-09,-0.3698
2015-11-10,0.1747
2015-11-11,-1.7437
2015-11-12,-1.2201
2015-11-13,0.7186
2015-11-16,1.0033
2015-11-17,1.0375
2015-11-18,3.0806
2015-11-19,-0.5935
2015-11-20,0.8955
2015-11-23,-0.7608
2015-11-24,-0.0639
2015-11-25,0.0852
2015-11-27,0.2342
2015-11-30,-0.8071
2015-12-01,0.6638
2015-12-02,-1.3614
2015-12-03,-2.5232
2015-12-04,2.7876
2015-12-07,-1.1838
2015-12-08,0.0653
2015-12-09,-1.589
2015-12-10,1.9686
2015-12-11,-0.5857
2015-12-14,1.6583
2015-12-15,0.8156
2015-12-16,0.2555
2015-12-17,-0.7645
2015-12-18,-0.2782
2015-12-21,1.588
2015-12-22,0.8027
2015-12-23,0.5448
2015-12-24,0.3126
2015-12-28,-0.4779
2015-12-29,0.8977
2015-12-30,-0.1448
2015-12-31,-0.7045
2016-01-04,-1.3564
2016-01-05,1.5655000000000001
2016-01-06,0.0208
2016-01-07,-3.0404
2016-01-08,-1.4605000000000001
2016-01-11,-2.8335
2016-01-12,0.8748
2016-01-13,-3.8247999999999998
2016-01-14,2.0347
2016-01-15,-1.6995
2016-01-19,-0.219
2016-01-20,1.3892
2016-01-21,-1.6214
2016-01-22,0.7428
2016-01-25,-0.4608
2016-01-26,1.5509
2016-01-27,-1.6412
2016-01-28,-0.7184
2016-01-29,0.4902
2016-02-01,-0.2091
2016-02-02,-2.8864
2016-02-03,-0.9827
2016-02-04,0.5568
2016-02-05,-1.5166
2016-02-08,-1.76
2016-02-09,-0.8211
2016-02-10,-1.3296999999999999
2016-02-11,0.0763
2016-02-12,2.7185
2016-02-16,0.0
2016-02-17,3.3886
2016-02-18,0.5263
2016-02-19,-0.4522
2016-02-22,2.2472
2016-02-23,-0.9352
2016-02-24,0.0
2016-02-25,1.2509000000000001
2016-02-26,-1.2587
2016-02-29,-3.0689
2016-03-01,2.5329
2016-03-02,-0.9026
2016-03-03,-1.534
2016-03-04,-0.6816
2016-03-07,0.9804
2016-03-08,-2.3544
2016-03-09,0.5717
2016-03-10,-1.3594
2016-03-11,4.911
2016-03-14,-1.3375
2016-03-15,-1.4282
2016-03-16,-0.6385
2016-03-17,-1.829
2016-03-18,2.8701
2016-03-21,1.8599999999999999
2016-03-22,2.715
2016-03-23,-0.2573
2016-03-24,-0.3752
2016-03-28,-0.7062
2016-03-29,2.2285
2016-03-30,2.0872
2016-03-31,0.7042
2016-04-01,1.4888
2016-04-04,1.7115
2016-04-05,0.4043
2016-04-06,3.0971
2016-04-07,-0.1692
2016-04-08,-0.5298
2016-04-11,-0.5752
2016-04-12,0.7285
2016-04-13,1.0423
2016-04-14,0.3579
2016-04-15,0.923
2016-04-18,0.9561
2016-04-19,-0.0206
2016-04-20,-0.1853
2016-04-21,-0.0619
2016-04-22,0.4129
2016-04-25,-2.7138
2016-04-26,0.6128
2016-04-27,-0.3151
2016-04-28,-0.5689
2016-04-29,-0.3391
2016-05-02,2.1263
2016-05-03,0.2498
2016-05-04,-2.2845
2016-05-05,2.5292
2016-05-06,-1.8657
2016-05-09,0.338
2016-05-10,-1.9788999999999999
2016-05-11,-1.2027
2016-05-12,0.5435
2016-05-13,0.3027
2016-05-16,0.8191
2016-05-17,-0.5773
2016-05-18,0.9892
2016-05-19,-1.1286
2016-05-20,1.3569
2016-05-23,-1.4025
2016-05-24,1.9181
2016-05-25,-0.6132
2016-05-26,0.7021
2016-05-27,-0.3169
2016-05-31,0.5087
2016-06-01,0.9068
2016-06-02,0.5852
2016-06-03,-0.4155
2016-06-06,1.0015
2016-06-07,-0.1239
2016-06-08,0.2068
2016-06-09,-0.6398
2016-06-10,-1.558
2016-06-13,-2.5322
2016-06-14,2.165
2016-06-15,0.0636
2016-06-16,0.0847
2016-06-17,-1.7351
2016-06-20,1.0121
2016-06-21,0.8101
2016-06-22,0.0846
2016-06-23,1.2043
2016-06-24,-2.9019
2016-06-27,-2.3436
2016-06-28,2.4108
2016-06-29,1.7665
2016-06-30,0.4657
2016-07-01,-0.0211
2016-07-05,0.1054
2016-07-06,1.2421
2016-07-07,-0.8318
2016-07-08,1.6985000000000001
2016-07-11,-0.433
2016-07-12,1.2011
2016-07-13,0.6548
2016-07-14,1.6059999999999999
2016-07-15,-0.6002
2016-07-18,0.0805
2016-07-19,-0.7039
2016-07-20,1.7825
2016-07-21,-0.2189
2016-07-22,0.2393
2016-07-25,-0.5372
2016-07-26,-0.14
2016-07-27,-0.1402
2016-07-28,0.4213
2016-07-29,0.819
2016-08-01,-0.1387
2016-08-02,-1.3492
2016-08-03,2.9968
2016-08-04,0.3905
2016-08-05,-0.6224
2016-08-08,-0.5676
2016-08-09,0.2559
2016-08-10,1.7279
2016-08-11,0.5018
2016-08-12,-0.1728
2016-08-15,0.7695
2016-08-16,-0.5536
2016-08-17,0.4031
2016-08-18,-0.0191
2016-08-19,0.4781
2016-08-22,-2.4933
2016-08-23,0.039
2016-08-24,-1.2098
2016-08-25,-0.316
2016-08-26,0.5746
2016-08-29,0.0
2016-08-30,-0.0197
2016-08-31,0.6897
2016-09-01,0.0196
2016-09-02,0.2935
2016-09-06,0.0585
2016-09-07,1.4623
2016-09-08,-1.2106
2016-09-09,-1.984
2016-09-12,1.5082
2016-09-13,-1.6227
2016-09-14,0.4571
2016-09-15,0.3363
2016-09-16,-0.414
2016-09-19,-0.3762
2016-09-20,0.5564
2016-09-21,0.9091
2016-09-22,1.1163
2016-09-23,-0.2324
2016-09-26,-0.5824
2016-09-27,1.2888
2016-09-28,-0.2313
2016-09-29,-1.4106
2016-09-30,1.9404
2016-10-03,0.6729
2016-10-04,-0.0955
2016-10-05,-0.2485
2016-10-06,-1.0157
2016-10-07,0.3872
2016-10-10,1.6200999999999999
2016-10-11,-3.2834
2016-10-12,0.9027
2016-10-13,-0.7779
2016-10-14,-1.6463999999999999
2016-10-17,-0.2989
2016-10-18,2.0588
2016-10-19,0.0979
2016-10-20,0.3717
2016-10-21,-0.7018
2016-10-24,0.1767
2016-10-25,-2.038
2016-10-26,-2.4405
2016-10-27,0.0
2016-10-28,-0.4306
2016-10-31,-1.5651000000000002
2016-11-01,-0.9519
2016-11-02,6.0529
2016-11-03,-2.3149
2016-11-04,2.0225
2016-11-07,0.0801
2016-11-08,0.7003
2016-11-09,1.3312
2016-11-10,0.1765
2016-11-11,-0.9395
2016-11-14,-3.2602
2016-11-15,0.3881
2016-11-16,-0.6307
2016-11-17,0.7576
2016-11-18,1.3818
2016-11-21,0.2205
2016-11-22,-0.74
2016-11-23,1.1082
2016-11-25,0.0
2016-11-28,-0.0598
2016-11-29,0.5982
2016-11-30,-0.1388
2016-12-01,-2.4215999999999998
2016-12-02,-0.1221
2016-12-05,1.4664
2016-12-06,0.8029
2016-12-07,2.0709
2016-12-08,0.8194
2016-12-09,0.4063
2016-12-12,-1.8693
2016-12-13,0.2553
2016-12-14,-0.4114
2016-12-15,2.9111000000000002
2016-12-16,0.2676
2016-12-19,-0.1334
2016-12-20,1.3552
2016-12-21,0.0377
2016-12-22,0.2636
2016-12-23,0.9763
2016-12-27,-0.1116
2016-12-28,-0.5212
2016-12-29,0.3368
2016-12-30,-0.1678
2017-01-03,0.1121
2017-01-04,0.9703
2017-01-05,-0.3327
2017-01-06,0.3152
2017-01-09,-0.2773
2017-01-10,-0.0371
2017-01-11,-1.1496
2017-01-12,0.1501
2017-01-13,0.6556
2017-01-17,-0.9676
2017-01-18,0.3476
2017-01-19,0.3752
2017-01-20,0.8785
2017-01-23,-0.4076
2017-01-24,0.0558
2017-01-25,0.4091
2017-01-26,-0.2963
2017-01-27,1.5045
2017-01-30,-0.6953
2017-01-31,1.2346
2017-02-01,0.6917
2017-02-02,0.6869
2017-02-03,0.395
2017-02-06,-0.2682
2017-02-07,0.3765
2017-02-08,-0.0357
2017-02-09,0.0
2017-02-10,-0.411
2017-02-13,-1.0587
2017-02-14,-0.2176
2017-02-15,0.2363
2017-02-16,-4.2974
2017-02-17,-0.5116
2017-02-21,1.8282
2017-02-22,-0.1683
2017-02-23,0.3747
2017-02-24,0.5599
2017-02-27,-0.0928
2017-02-28,-0.966
2017-03-01,1.088
2017-03-02,-0.9649
2017-03-03,0.0937
2017-03-06,-0.6365
2017-03-07,-0.0188
2017-03-08,-0.1319
2017-03-09,1.3019
2017-03-10,-0.6519
2017-03-13,0.4124
2017-03-14,-0.2614
2017-03-15,1.6099
2017-03-16,0.2763
2017-03-17,-0.79
2017-03-20,0.5185
2017-03-21,-1.6396
2017-03-22,0.899
2017-03-23,-0.1299
2017-03-24,0.0929
2017-03-27,0.2228
2017-03-28,0.352
2017-03-29,-0.6278
2017-03-30,-0.6503
2017-03-31,-0.187
2017-04-03,-0.3747
2017-04-04,-0.7805
2017-04-05,0.038
2017-04-06,0.0
2017-04-07,-0.2468
2017-04-10,0.3807
2017-04-11,0.2086
2017-04-12,0.7001
2017-04-13,-0.2255
2017-04-17,0.7533
2017-04-18,0.0935
2017-04-19,0.5602
2017-04-20,0.8171
2017-04-21,-0.1842
2017-04-24,1.4763
2017-04-25,0.2364
2017-04-26,0.8164
2017-04-27,1.6016
2017-04-28,-0.6199
2017-05-01,0.303
2017-05-02,0.3376
2017-05-03,-1.5583
2017-05-04,5.9003
2017-05-05,1.0192
2017-05-08,-1.1098
2017-05-09,1.0542
2017-05-10,0.7908
2017-05-11,-0.3005
2017-05-12,0.2679
2017-05-15,0.2004
2017-05-16,0.55
2017-05-17,-0.9945
2017-05-18,0.3014
2017-05-19,0.6677
2017-05-22,0.0
2017-05-23,1.8571
2017-05-24,1.4162
2017-05-25,0.4494
2017-05-26,0.0479
2017-05-30,-0.559
2017-05-31,0.0321
2017-06-01,0.578
2017-06-02,-0.2235
2017-06-05,0.272
2017-06-06,0.4947
2017-06-07,0.4446
2017-06-08,-1.0749
2017-06-09,0.016
2017-06-12,-1.1823
2017-06-13,0.3476
2017-06-14,0.4358
2017-06-15,0.2571
2017-06-16,0.2565
2017-06-19,0.7674
2017-06-20,-0.0476
2017-06-21,0.0
2017-06-22,0.8095
2017-06-23,-1.1494
2017-06-26,-0.0956
