ticker,RYB US Equity
2018-02-20,0.6257
2018-02-21,0.7772
2018-02-22,-1.6452
2018-02-23,0.6273
2018-02-26,-0.7273
2018-02-27,0.471
2018-02-28,-5.5729
2018-03-01,-0.9928
2018-03-02,4.1783
2018-03-05,3.9572000000000003
2018-03-06,0.2572
2018-03-07,-0.9236
2018-03-08,-1.1911
2018-03-09,0.891
2018-03-12,0.4675
2018-03-13,3.1024
2018-03-14,2.4574
2018-03-15,-14.3417
2018-03-16,1.6
2018-03-19,-3.2058
2018-03-20,1.6851
2018-03-21,0.0571
2018-03-22,-3.7122
2018-03-23,1.1269
2018-03-26,0.2933
2018-03-27,1.1696
2018-03-28,-5.4335
2018-03-29,1.8336999999999999
2018-04-02,4.4418
2018-04-03,-0.0575
2018-04-04,0.9201
2018-04-05,0.0
2018-04-06,0.1709
2018-04-09,-1.5358
2018-04-10,-0.3466
2018-04-11,-1.4493
2018-04-12,0.0
2018-04-13,-0.2353
2018-04-16,0.2948
2018-04-17,0.2352
2018-04-18,0.6452
2018-04-19,1.3986
2018-04-20,0.5747
2018-04-23,-2.2857
2018-04-24,0.1754
2018-04-25,0.1168
2018-04-26,-0.5831
2018-04-27,0.0
2018-04-30,-3.1672
2018-05-01,2.6651
2018-05-02,-1.7109
2018-05-03,-2.581
2018-05-04,0.6161
2018-05-07,0.4899
2018-05-08,3.3516
2018-05-09,-0.2948
2018-05-10,1.4193
2018-05-11,-0.4665
2018-05-14,0.7616
2018-05-15,0.2907
2018-05-16,-1.2753999999999999
2018-05-17,-2.936
2018-05-18,3.0853
2018-05-21,0.1761
2018-05-22,-0.2929
2018-05-23,0.1763
2018-05-24,-0.1173
2018-05-25,0.1174
2018-05-29,-0.5865
2018-05-30,0.649
2018-05-31,-0.0586
2018-06-01,0.0
2018-06-04,-0.1173
2018-06-05,5.1086
2018-06-06,6.4804
2018-06-07,-1.1018
2018-06-08,2.9177999999999997
2018-06-11,1.7526000000000002
2018-06-12,3.3941
2018-06-13,-1.2739
2018-06-14,0.8437
2018-06-15,0.0
2018-06-18,9.4488
2018-06-19,-1.5288
2018-06-20,5.0685
2018-06-21,-1.3472
2018-06-22,-3.348
2018-06-25,-5.2871
2018-06-26,2.1174
2018-06-27,-8.5768
2018-06-28,2.5773
2018-06-29,-1.2563
2018-07-02,1.1705
2018-07-03,2.163
2018-07-05,-3.5943
2018-07-06,-2.5026
2018-07-09,0.5238
2018-07-10,3.283
2018-07-11,-0.3027
2018-07-12,7.5405
2018-07-13,-0.3294
2018-07-16,2.9273
2018-07-17,3.1193
2018-07-18,-5.1157
2018-07-19,0.9376
2018-07-20,-0.6503
2018-07-23,3.6466
2018-07-24,-2.3004
2018-07-25,1.108
2018-07-26,-1.7808000000000002
2018-07-27,-2.6499
2018-07-30,-1.6237
2018-07-31,0.3398
2018-08-01,1.4514
2018-08-02,-0.0954
2018-08-03,-0.7637
2018-08-06,1.4910999999999999
2018-08-07,2.1327
2018-08-08,-0.232
2018-08-09,1.3953
2018-08-10,-1.1468
2018-08-13,-2.8306
2018-08-14,2.0057
2018-08-15,-8.427
2018-08-16,5.1636
2018-08-17,-2.8683
2018-08-20,-1.0511
2018-08-21,-1.9727000000000001
2018-08-22,0.1032
2018-08-23,-0.9278
2018-08-24,1.3007
2018-08-27,5.3929
2018-08-28,0.2437
2018-08-29,-0.9237
2018-08-30,-4.9558
2018-08-31,1.4971999999999999
2018-09-04,1.2208
2018-09-05,-0.5025
2018-09-06,-1.5152
2018-09-07,2.0513
2018-09-10,0.0
2018-09-11,0.7538
2018-09-12,-0.2494
2018-09-13,2.6
2018-09-14,2.6803
2018-09-17,-0.4271
2018-09-18,-0.143
2018-09-19,-2.4344
2018-09-20,1.7612999999999999
2018-09-21,1.9231
2018-09-24,-4.8585
2018-09-25,-1.3881999999999999
2018-09-26,3.3183
2018-09-27,-1.2165
2018-09-28,3.7438000000000002
2018-10-01,-3.6087
2018-10-02,-0.7882
2018-10-03,1.291
2018-10-04,0.9314
2018-10-05,-0.1457
2018-10-08,-1.0214
2018-10-09,0.2457
2018-10-10,-5.9804
2018-10-11,-5.0052
2018-10-12,3.1833
2018-10-15,1.2234
2018-10-16,3.4682
2018-10-17,-0.6094
2018-10-18,-4.9566
2018-10-19,-3.2258
2018-10-22,1.0
2018-10-23,-6.4906
2018-10-24,0.6471
2018-10-25,1.9287
2018-10-26,1.7774999999999999
2018-10-29,-2.5352
2018-10-30,1.3873
2018-10-31,3.9339
2018-11-01,3.5656
2018-11-02,-5.0847
2018-11-05,-0.9487
2018-11-06,0.9014
2018-11-07,-0.8934
2018-11-08,-3.1549
2018-11-09,-2.0361
2018-11-12,2.0784
2018-11-13,-2.5596
2018-11-14,-0.597
2018-11-15,-52.973
2018-11-16,1.5326
2018-11-19,-1.1320999999999999
2018-11-20,-1.145
2018-11-21,2.3166
2018-11-23,0.0
2018-11-26,4.5283
2018-11-27,-0.4813
2018-11-28,2.0556
2018-11-29,-9.4787
2018-11-30,-0.5236
2018-12-03,1.7105000000000001
2018-12-04,-4.7865
2018-12-06,-2.9891
2018-12-07,-5.6022
2018-12-10,-8.7537
2018-12-11,1.626
2018-12-12,-1.92
2018-12-13,1.6313
2018-12-14,-2.2472
2018-12-17,-1.1494
2018-12-18,1.6611
2018-12-19,2.9412000000000003
2018-12-20,-8.7302
2018-12-21,2.7826
2018-12-24,-0.846
2018-12-26,1.5358
2018-12-27,0.0
2018-12-28,1.5126
2018-12-31,-3.3113
2019-01-02,4.7945
2019-01-03,-0.4902
2019-01-04,4.9261
2019-01-07,7.9812
2019-01-08,-4.4928
2019-01-09,3.6419
2019-01-10,-2.0498
2019-01-11,-1.4948000000000001
2019-01-14,-0.607
2019-01-15,1.374
2019-01-16,0.0
2019-01-17,0.1506
2019-01-18,1.203
2019-01-22,-3.2689
2019-01-23,0.0
2019-01-24,1.2288999999999999
2019-01-25,0.9105
2019-01-28,-1.203
2019-01-29,4.2618
2019-01-30,3.6496
2019-01-31,2.3944
2019-02-01,-0.1376
2019-02-04,9.0909
2019-02-05,0.1263
2019-02-06,-2.5221
2019-02-07,3.4929
2019-02-08,1.375
2019-02-11,0.0
2019-02-12,-0.1233
2019-02-13,-1.358
2019-02-14,0.5006
2019-02-15,0.8717
2019-02-19,-0.6173
2019-02-20,4.5963
2019-02-21,-3.0879
2019-02-22,9.9265
2019-02-25,-2.4526
2019-02-26,-3.3143000000000002
2019-02-27,-3.0733
2019-02-28,-1.5854
2019-03-01,0.9913
2019-03-04,-1.9632
2019-03-05,2.6283
2019-03-06,1.9512
2019-03-07,-2.0335
2019-03-08,-1.0989
2019-03-11,2.2222
2019-03-12,2.2947
2019-03-13,-3.778
2019-03-14,-0.4908
2019-03-15,0.0
2019-03-18,0.1233
2019-03-19,0.4926
2019-03-20,-2.9412000000000003
2019-03-21,0.2525
2019-03-22,-10.4534
2019-03-25,-4.0788
2019-03-26,-2.0528
2019-03-27,2.3952
2019-03-28,-2.4854
2019-03-29,-1.0495
2019-04-01,-0.9091
2019-04-02,1.682
2019-04-03,-0.4511
2019-04-04,-0.3021
2019-04-05,7.2727
2019-04-08,2.6836
2019-04-09,0.8253
2019-04-10,0.8186
2019-04-11,0.406
2019-04-12,3.2345
2019-04-15,-2.7415000000000003
2019-04-16,3.4899
2019-04-17,0.7782
2019-04-18,1.6731
2019-04-22,1.6456
2019-04-23,-0.3736
2019-04-24,0.125
2019-04-25,0.4994
2019-04-26,1.3665
2019-04-29,-1.4706000000000001
2019-04-30,-2.7363
2019-05-01,1.1509
2019-05-02,1.6435
2019-05-03,-0.4975
2019-05-06,-0.5
2019-05-07,-3.1407
2019-05-08,-1.8157999999999999
2019-05-09,-2.3778
2019-05-10,0.8119
2019-05-13,-4.0268
2019-05-14,5.5944
2019-05-15,0.3974
2019-05-16,-0.1319
2019-05-17,-1.1889
2019-05-20,0.5348
2019-05-21,-1.1968
2019-05-22,-0.4038
2019-05-23,-2.7027
2019-05-24,-1.3889
2019-05-28,-4.6479
2019-05-29,-1.6248
2019-05-30,-1.8018
2019-05-31,1.2232
2019-06-03,1.9637
2019-06-04,-1.6296
2019-06-05,-2.259
2019-06-06,0.3082
2019-06-07,1.8433000000000002
2019-06-10,0.1508
2019-06-11,-1.8072
2019-06-12,0.0
2019-06-13,-0.3067
2019-06-14,-1.3846
2019-06-17,-0.78
2019-06-18,1.7296
2019-06-19,0.4637
2019-06-20,1.6923
2019-06-21,1.6641
2019-06-24,1.1905000000000001
2019-06-25,-0.7353
2019-06-26,0.0
2019-06-27,-0.2963
2019-06-28,-0.4458
2019-07-01,2.3881
2019-07-02,0.2915
2019-07-03,-2.0349
2019-07-05,-0.5935
2019-07-08,-0.1493
2019-07-09,-0.8969
2019-07-10,-0.7541
2019-07-11,-2.4316
2019-07-12,-1.5575999999999999
2019-07-15,3.6391999999999998
2019-07-16,0.1527
2019-07-17,-1.6768
2019-07-18,0.0
2019-07-19,-0.7752
2019-07-22,-1.875
2019-07-23,1.1146
2019-07-24,0.0
2019-07-25,-1.1024
2019-07-26,-4.4586
2019-07-29,1.0
2019-07-30,-0.9901
2019-07-31,0.6667
2019-08-01,-0.8278
2019-08-02,0.5008
2019-08-05,-1.495
2019-08-06,-1.1804000000000001
2019-08-07,2.2184
2019-08-08,5.8431
2019-08-09,-0.6309
2019-08-12,-0.7937
2019-08-13,-0.8
2019-08-14,-1.2903
2019-08-15,1.3072
2019-08-16,1.6129
2019-08-19,-0.3175
2019-08-20,6.5287
2019-08-21,2.7653
2019-08-22,-3.2727
2019-08-23,-2.1053
2019-08-26,-0.4608
2019-08-27,-1.8519
2019-08-28,-2.3585
2019-08-29,0.0
2019-08-30,1.1272
2019-09-03,2.8662
2019-09-04,-1.3932
2019-09-05,2.6688
2019-09-06,-0.4587
2019-09-09,0.3072
2019-09-10,1.072
2019-09-11,1.6667
2019-09-12,0.0
2019-09-13,0.7452
2019-09-16,-0.2959
2019-09-17,-2.819
2019-09-18,-3.8167999999999997
2019-09-19,1.2698
2019-09-20,0.4702
2019-09-23,-1.8237
2019-09-24,2.1754
2019-09-25,0.7776
2019-09-26,0.3086
2019-09-27,-0.1538
2019-09-30,-1.2327
2019-10-01,-0.936
2019-10-02,0.4724
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,-0.3135
2019-10-08,2.044
2019-10-09,1.2327
2019-10-10,-7.4581
2019-10-11,3.6184
2019-10-14,0.6349
2019-10-15,0.0
2019-10-16,-1.4196
2019-10-17,0.8
2019-10-18,0.0
2019-10-21,-1.5873
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,-1.6129
2019-10-25,0.4918
2019-10-28,0.0
2019-10-29,-1.7945
2019-10-30,0.6645
2019-10-31,-0.6601
2019-11-01,-2.6578
2019-11-04,4.7782
2019-11-05,0.1629
2019-11-06,-1.4634
2019-11-07,1.1551
2019-11-08,-1.1419
2019-11-11,0.33
2019-11-12,0.1645
2019-11-13,0.821
2019-11-14,0.1629
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,-0.6504
2019-11-20,-0.6547
2019-11-21,-2.8007
2019-11-22,0.1695
2019-11-25,1.1844000000000001
2019-11-26,0.0
2019-11-27,0.1672
2019-11-29,-1.6694
2019-12-02,-2.5467
2019-12-03,-3.4843
2019-12-04,0.1805
2019-12-05,0.2703
2019-12-06,1.3477000000000001
2019-12-09,0.0
2019-12-10,-0.7092
2019-12-11,-0.7018
2019-12-12,3.4042
2019-12-13,-1.2174
2019-12-16,0.5282
2019-12-17,0.1751
2019-12-18,-1.049
2019-12-19,-2.4735
2019-12-20,0.7246
2019-12-23,2.1583
2019-12-24,-0.7113
2019-12-26,-2.4754
2019-12-27,0.9091
2019-12-30,-0.1802
2019-12-31,-1.6245
2020-01-02,2.3853
2020-01-03,1.2545
2020-01-06,0.354
2020-01-07,2.6455
2020-01-08,0.1718
2020-01-09,0.0
2020-01-10,0.8576
2020-01-13,-1.3605
2020-01-14,-1.3793
2020-01-16,0.8741
2020-01-17,-1.0399
2020-01-21,2.9772
2020-01-22,0.5102
2020-01-23,-1.692
2020-01-24,-3.0138
2020-01-27,-3.2813
2020-01-28,1.2844
2020-01-29,-0.3623
2020-01-30,-0.1818
2020-01-31,-3.0965
2020-02-03,-0.3759
2020-02-04,2.2641999999999998
2020-02-05,-0.738
2020-02-06,2.0446
2020-02-07,-2.9144
2020-02-10,-2.6266
2020-02-11,0.7707
2020-02-12,0.7648
2020-02-13,-2.277
2020-02-14,-0.3883
2020-02-18,0.3899
2020-02-19,2.7184
2020-02-20,-1.3233
2020-02-21,-0.1916
2020-02-24,-3.4549
2020-02-25,0.833
2020-02-26,-0.629
2020-02-27,-1.9841
2020-02-28,-5.0607
2020-03-02,-4.0512
2020-03-03,-0.6667
2020-03-04,-4.698
2020-03-05,-2.3474
2020-03-06,-6.0529
2020-03-09,-8.6536
2020-03-10,1.9607999999999999
2020-03-11,1.6484
2020-03-12,-4.0541
2020-03-13,-3.3803
2020-03-16,-12.449
2020-03-17,3.8961
2020-03-18,-6.4103
2020-03-19,9.589
2020-03-20,7.8125
2020-03-23,-9.5652
2020-03-24,-3.5256
2020-03-25,3.6545
2020-03-26,8.9744
2020-03-27,-3.8235
2020-03-30,3.9755000000000003
2020-03-31,-5.5882
2020-04-01,-3.4268
2020-04-02,-4.5161
2020-04-03,-1.0135
2020-04-06,1.7065000000000001
2020-04-07,-1.6779
2020-04-08,-1.7065000000000001
2020-04-09,1.5625
2020-04-13,-0.1709
2020-04-14,-0.6849
2020-04-15,-3.4483
2020-04-16,-6.7857
2020-04-17,3.8314
2020-04-20,-1.845
2020-04-21,-13.1579
2020-04-22,3.4632
2020-04-23,-0.4184
2020-04-24,9.2437
2020-04-27,-1.1538
2020-04-28,5.0584
2020-04-29,7.4074
2020-04-30,-2.7586
2020-05-01,-3.9007
2020-05-04,-2.583
2020-05-05,-4.5455
2020-05-06,4.7619
2020-05-07,0.7576
2020-05-08,3.3835
2020-05-11,0.0
2020-05-12,-2.5455
2020-05-13,-2.9851
2020-05-14,-0.6346
2020-05-15,-0.1355
2020-05-18,1.938
2020-05-19,-0.3802
2020-05-20,3.0534
2020-05-21,-3.7037
2020-05-22,-1.5385
2020-05-26,2.3438
2020-05-27,3.8167999999999997
2020-05-28,4.7794
2020-05-29,4.9123
2020-06-01,-3.01
2020-06-02,4.8276
2020-06-03,-2.3026
2020-06-04,7.0707
2020-06-05,-0.6918
2020-06-08,6.0798
2020-06-09,0.8955
2020-06-10,-2.071
2020-06-11,7.2508
2020-06-12,0.0704
2020-06-15,-10.7699
2020-06-16,3.4733
2020-06-17,-3.6585
2020-06-18,-4.1139
2020-06-19,-2.3069
2020-06-22,-2.3682
2020-06-23,2.4221
2020-06-24,-2.7027
2020-06-25,-1.3889
2020-06-26,-1.7606000000000002
2020-06-29,-1.0753
2020-06-30,2.5362
2020-07-01,-2.4735
2020-07-02,7.6087
2020-07-06,2.6936
2020-07-07,4.2623
2020-07-08,6.9182
2020-07-09,-0.8824
2020-07-10,1.7804
2020-07-13,0.5831
2020-07-14,-1.4493
2020-07-15,-5.5882
2020-07-16,-0.3115
2020-07-17,-1.5625
2020-07-20,2.2222
2020-07-21,2.1739
2020-07-22,-2.1277
2020-07-23,-4.6584
2020-07-24,-2.9316
2020-07-27,2.349
2020-07-28,-5.8984
2020-07-29,-1.223
2020-07-30,-0.6243
2020-07-31,-0.7915
