ticker,PIRS US Equity
2015-08-12,4.1801
2015-08-13,0.9259
2015-08-14,6.7278
2015-08-17,-3.7249
2015-08-18,-3.2738
2015-08-19,-1.2308
2015-08-20,-4.6729
2015-08-21,-10.1307
2015-08-24,-8.0
2015-08-25,4.3478
2015-08-26,3.4091
2015-08-27,4.0293
2015-08-28,1.4085
2015-08-31,-4.5095
2015-09-01,1.8136
2015-09-02,-3.5714
2015-09-03,-1.1111
2015-09-04,2.9962999999999997
2015-09-08,-1.0909
2015-09-09,-2.2059
2015-09-10,1.5038
2015-09-11,-2.2222
2015-09-14,-6.4394
2015-09-15,1.2146
2015-09-16,-0.4
2015-09-17,4.0161
2015-09-18,0.3861
2015-09-21,1.9231
2015-09-22,-3.3962
2015-09-23,-2.7344
2015-09-24,0.4016
2015-09-25,-4.0
2015-09-28,-22.5
2015-09-29,-2.1505
2015-09-30,0.5495
2015-10-01,4.918
2015-10-02,3.6393
2015-10-05,-0.6627
2015-10-06,-3.8796
2015-10-07,-0.5263
2015-10-08,-1.5873
2015-10-09,4.8387
2015-10-12,1.0256
2015-10-13,-5.0761
2015-10-14,2.1390000000000002
2015-10-15,1.5707
2015-10-16,3.0928
2015-10-19,-4.5
2015-10-20,-5.7592
2015-10-21,-3.3333
2015-10-22,-5.1724
2015-10-23,-0.6061
2015-10-26,-3.6585
2015-10-27,0.6329
2015-10-28,0.0079
2015-10-29,3.1365
2015-10-30,-3.0488
2015-11-02,12.5786
2015-11-03,7.8212
2015-11-04,-2.5907
2015-11-05,-1.5957
2015-11-06,4.3243
2015-11-09,3.6269
2015-11-10,-1.5
2015-11-11,1.0152
2015-11-12,-6.0302
2015-11-13,5.3476
2015-11-16,1.5228000000000002
2015-11-17,5.5
2015-11-18,4.7393
2015-11-19,-3.6199
2015-11-20,2.8169
2015-11-23,7.7626
2015-11-24,-0.4237
2015-11-25,5.5319
2015-11-27,0.8065
2015-11-30,0.4
2015-12-01,-0.7968
2015-12-02,-2.8112
2015-12-03,-4.5455
2015-12-04,1.7316
2015-12-07,-12.3404
2015-12-08,35.4369
2015-12-09,-3.5842
2015-12-10,-2.2305
2015-12-11,-6.8441
2015-12-14,-4.4898
2015-12-15,1.2821
2015-12-16,-1.6878
2015-12-17,0.0
2015-12-18,2.5751
2015-12-21,-1.2551999999999999
2015-12-22,-3.8136
2015-12-23,1.3216
2015-12-24,0.0
2015-12-28,-2.1739
2015-12-29,5.3333
2015-12-30,-3.7975
2015-12-31,0.4386
2016-01-04,0.0
2016-01-05,-2.6201
2016-01-06,-4.4843
2016-01-07,-6.1033
2016-01-08,0.5
2016-01-11,-4.4776
2016-01-12,-2.0833
2016-01-13,-9.0426
2016-01-14,-12.8655
2016-01-15,8.7248
2016-01-19,-4.9383
2016-01-20,3.2468
2016-01-21,-1.8868
2016-01-22,2.5641
2016-01-25,1.875
2016-01-26,3.0675
2016-01-27,-8.9286
2016-01-28,8.4314
2016-01-29,4.2797
2016-02-01,5.2023
2016-02-02,-4.9451
2016-02-03,-1.7341
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,-7.6471
2016-02-09,-2.5478
2016-02-10,1.9607999999999999
2016-02-11,-3.2051
2016-02-12,0.6623
2016-02-16,4.6053
2016-02-17,6.9182
2016-02-18,-1.1764999999999999
2016-02-19,-2.3810000000000002
2016-02-22,2.439
2016-02-23,4.1667
2016-02-24,-4.5714
2016-02-25,-0.5988
2016-02-26,4.8193
2016-02-29,2.2989
2016-03-01,4.4944
2016-03-02,2.1505
2016-03-03,2.1053
2016-03-04,0.2577
2016-03-07,-1.2852999999999999
2016-03-08,-2.6042
2016-03-09,1.0695000000000001
2016-03-10,-6.3492
2016-03-11,0.0
2016-03-14,1.6949
2016-03-15,-6.6667
2016-03-16,-3.5045
2016-03-17,1.1643
2016-03-18,-0.6098
2016-03-21,11.6564
2016-03-22,3.2967
2016-03-23,-6.383
2016-03-24,9.6591
2016-03-28,-0.5181
2016-03-29,-2.0833
2016-03-30,1.0638
2016-03-31,0.0
2016-04-01,13.1579
2016-04-04,10.2326
2016-04-05,-3.7975
2016-04-06,4.8246
2016-04-07,-0.4184
2016-04-08,-1.2605
2016-04-11,-2.9787
2016-04-12,2.193
2016-04-13,0.4292
2016-04-14,2.9915000000000003
2016-04-15,0.0
2016-04-18,-3.7344
2016-04-19,-9.4828
2016-04-20,2.3571
2016-04-21,1.8841999999999999
2016-04-22,3.653
2016-04-25,-2.2026
2016-04-26,-0.9009
2016-04-27,-6.8182
2016-04-28,0.0
2016-04-29,-1.9512
2016-05-02,-4.9751
2016-05-03,-2.6178
2016-05-04,-5.914
2016-05-05,-1.1429
2016-05-06,2.3121
2016-05-09,4.0678
2016-05-10,-2.2801
2016-05-11,0.0
2016-05-12,-5.6007
2016-05-13,-1.7177
2016-05-16,0.2994
2016-05-17,0.2985
2016-05-18,2.3810000000000002
2016-05-19,2.907
2016-05-20,-1.6949
2016-05-23,0.0
2016-05-24,2.8736
2016-05-25,2.2346
2016-05-26,-1.0929
2016-05-27,1.105
2016-05-31,3.8251
2016-06-01,1.0526
2016-06-02,1.5625
2016-06-03,-2.5641
2016-06-06,-1.5789
2016-06-07,-1.0695000000000001
2016-06-08,-0.5405
2016-06-09,-5.4348
2016-06-10,-5.7471
2016-06-13,3.0488
2016-06-14,-2.9586
2016-06-15,3.6585
2016-06-16,0.0
2016-06-17,-1.1764999999999999
2016-06-20,4.1667
2016-06-21,-5.7143
2016-06-22,1.2121
2016-06-23,-1.7964
2016-06-24,1.2195
2016-06-27,-3.6145
2016-06-28,5.0
2016-06-29,-1.7856999999999998
2016-06-30,-2.4242
2016-07-01,4.9689
2016-07-05,0.0
2016-07-06,-2.3669000000000002
2016-07-07,-5.4545
2016-07-08,5.7692
2016-07-11,0.0
2016-07-12,-0.6061
2016-07-13,5.4878
2016-07-14,0.0
2016-07-15,-1.1561
2016-07-18,-0.5848
2016-07-19,-0.5882
2016-07-20,-1.7751000000000001
2016-07-21,1.2048
2016-07-22,0.5952
2016-07-25,2.3669000000000002
2016-07-26,-1.7341
2016-07-27,0.0
2016-07-28,1.1764999999999999
2016-07-29,2.3256
2016-08-01,0.5682
2016-08-02,-2.2599
2016-08-03,0.0
2016-08-04,-1.7341
2016-08-05,-1.1764999999999999
2016-08-08,-1.1905000000000001
2016-08-09,1.8072
2016-08-10,1.1834
2016-08-11,-1.1696
2016-08-12,2.9586
2016-08-15,-0.5747
2016-08-16,-0.578
2016-08-17,-3.4884
2016-08-18,-1.8072
2016-08-19,0.0
2016-08-22,1.8405
2016-08-23,0.0
2016-08-24,-3.012
2016-08-25,0.6211
2016-08-26,-0.6173
2016-08-29,-0.6211
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,0.625
2016-09-02,0.0
2016-09-06,-0.0078
2016-09-07,-0.6212
2016-09-08,1.883
2016-09-09,-1.8405
2016-09-12,0.0
2016-09-13,-3.125
2016-09-14,1.2903
2016-09-15,-0.008
2016-09-16,-1.266
2016-09-19,1.9355
2016-09-20,0.6329
2016-09-21,0.0
2016-09-22,5.0314
2016-09-23,1.1976
2016-09-26,-0.5917
2016-09-27,1.7856999999999998
2016-09-28,-4.0936
2016-09-29,2.439
2016-09-30,8.7798
2016-10-03,7.2435
2016-10-04,-5.1024
2016-10-05,2.1574
2016-10-06,-10.0
2016-10-07,2.924
2016-10-10,1.7045
2016-10-11,-4.4693
2016-10-12,0.5775
2016-10-13,-4.6442
2016-10-14,1.2195
2016-10-17,-1.2048
2016-10-18,-3.0488
2016-10-19,1.2579
2016-10-20,0.5707
2016-10-21,0.0502
2016-10-24,-1.2423
2016-10-25,2.508
2016-10-26,-3.0488
2016-10-27,-3.7736
2016-10-28,-0.6536
2016-10-31,-1.3075999999999999
2016-11-01,1.3166
2016-11-02,0.0
2016-11-03,-5.9133
2016-11-04,-2.0979
2016-11-07,2.8571
2016-11-08,-2.7778
2016-11-09,7.1429
2016-11-10,-0.6667
2016-11-11,1.4513
2016-11-14,4.5233
2016-11-15,-0.6329
2016-11-16,0.0
2016-11-17,1.9108
2016-11-18,-1.8828
2016-11-21,-5.7329
2016-11-22,1.3515
2016-11-23,-3.3253
2016-11-25,4.1293
2016-11-28,-3.9656000000000002
2016-11-29,2.069
2016-11-30,4.0541
2016-12-01,-0.6494
2016-12-02,4.5752
2016-12-05,-1.875
2016-12-06,1.2659
2016-12-07,-1.8791
2016-12-08,-3.2131
2016-12-09,1.9868999999999999
2016-12-12,-4.5377
2016-12-13,-2.3810000000000002
2016-12-14,-5.5748999999999995
2016-12-15,3.321
2016-12-16,1.4196
2016-12-19,-1.3998
2016-12-20,-1.4285999999999999
2016-12-21,2.1739
2016-12-22,-0.0089
2016-12-23,2.1367
2016-12-27,2.7778
2016-12-28,-1.3598
2016-12-29,-3.4164
2016-12-30,-0.3413
2017-01-03,3.9007
2017-01-04,0.6764
2017-01-05,19.7381
2017-01-06,6.8182
2017-01-09,-1.0638
2017-01-10,-2.1505
2017-01-11,2.7473
2017-01-12,0.0
2017-01-13,2.6738
2017-01-17,-2.6042
2017-01-18,-3.5394
2017-01-19,-0.7727
2017-01-20,1.1244
2017-01-23,-6.0773
2017-01-24,12.0588
2017-01-25,5.5118
2017-01-26,-1.4925
2017-01-27,5.5556
2017-01-30,0.9569
2017-01-31,3.7915
2017-02-01,-0.9132
2017-02-02,-0.4608
2017-02-03,-0.0058
2017-02-06,1.8577
2017-02-07,-3.1818
2017-02-08,-1.4085
2017-02-09,-1.4344999999999999
2017-02-10,0.4892
2017-02-13,4.3269
2017-02-14,-0.9217
2017-02-15,0.0
2017-02-16,-2.7907
2017-02-17,0.2392
2017-02-21,-2.6253
2017-02-22,-0.4902
2017-02-23,-1.9704000000000002
2017-02-24,-3.5176
2017-02-27,5.2083
2017-02-28,0.9901
2017-03-01,1.4706000000000001
2017-03-02,4.8309
2017-03-03,2.3041
2017-03-06,18.9189
2017-03-07,-0.0047
2017-03-08,-2.2681
2017-03-09,10.4651
2017-03-10,0.0
2017-03-13,-2.4561
2017-03-14,-3.5971
2017-03-15,1.4925
2017-03-16,1.8382
2017-03-17,-1.444
2017-03-20,-2.1978
2017-03-21,-5.618
2017-03-22,-2.7778
2017-03-23,4.0816
2017-03-24,4.3137
2017-03-27,4.5113
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,-2.1583
2017-03-31,-4.4118
2017-04-03,-1.1538
2017-04-04,-2.5292
2017-04-05,-0.6038
2017-04-06,-2.0031
2017-04-07,-2.8689
2017-04-10,0.4219
2017-04-11,0.0
2017-04-12,-3.3613
2017-04-13,1.3043
2017-04-17,2.5751
2017-04-18,1.25
2017-04-19,0.8317
2017-04-20,-2.459
2017-04-21,-1.8908
2017-04-24,-0.6424
2017-04-25,-0.0054
2017-04-26,1.2986
2017-04-27,0.0
2017-04-28,2.5532
2017-05-01,-0.4149
2017-05-02,0.0
2017-05-03,52.9167
2017-05-04,-3.5422000000000002
2017-05-05,0.565
2017-05-08,-4.2135
2017-05-09,-0.2933
2017-05-10,17.0588
2017-05-11,-2.2613
2017-05-12,-2.3136
2017-05-15,0.5263
2017-05-16,7.0681
2017-05-17,-1.956
2017-05-18,0.7481
2017-05-19,0.2475
2017-05-22,-2.716
2017-05-23,2.0305
2017-05-24,2.9851
2017-05-25,7.4879
2017-05-26,-3.1461
2017-05-30,7.1926
2017-05-31,-0.8658
2017-06-01,5.2402
2017-06-02,1.4523
2017-06-05,-3.681
2017-06-06,-5.3079
2017-06-07,-1.5695000000000001
2017-06-08,-2.5057
2017-06-09,2.3364
2017-06-12,-2.7397
2017-06-13,1.4085
2017-06-14,-3.0093
2017-06-15,0.9547
2017-06-16,1.182
2017-06-19,5.1402
2017-06-20,-0.2222
2017-06-21,1.1136
2017-06-22,1.9824000000000002
2017-06-23,4.7516
2017-06-26,-0.8247
2017-06-27,-1.2474
2017-06-28,-0.4211
2017-06-29,4.4397
2017-06-30,2.4291
2017-07-03,1.3834
2017-07-05,6.0429
2017-07-06,3.6765
2017-07-07,2.8369
2017-07-10,2.2414
2017-07-11,1.6863000000000001
2017-07-12,-1.4925
2017-07-13,-7.0707
2017-07-14,5.6159
2017-07-17,-1.5436999999999999
2017-07-18,0.1742
2017-07-19,1.3913
2017-07-20,-3.0875
2017-07-21,0.885
2017-07-24,2.2807
2017-07-25,-3.259
2017-07-26,-1.7730000000000001
2017-07-27,-4.8736
2017-07-28,0.9488
2017-07-31,-2.2556
2017-08-01,-0.3846
2017-08-02,-2.8958
2017-08-03,1.1928
2017-08-04,3.1434
2017-08-07,0.7619
2017-08-08,-2.0794
2017-08-09,-3.4749
2017-08-10,-7.4
2017-08-11,-1.0799
2017-08-14,4.8035
2017-08-15,-1.6667
2017-08-16,0.4237
2017-08-17,-2.3207
2017-08-18,5.1836
2017-08-21,3.6961
2017-08-22,-0.9901
2017-08-23,2.2
2017-08-24,1.9569
2017-08-25,-3.071
2017-08-28,3.5644
2017-08-29,1.5295999999999998
2017-08-30,3.5782
2017-08-31,0.1818
2017-09-01,-0.5445
2017-09-05,-5.292
2017-09-06,0.1927
2017-09-07,1.5385
2017-09-08,0.947
2017-09-11,1.8761999999999999
2017-09-12,-1.4733
2017-09-13,-0.5607
2017-09-14,1.5038
2017-09-15,-0.1852
2017-09-18,0.7421
2017-09-19,-0.7366
2017-09-20,-1.2987
2017-09-21,-2.8195
2017-09-22,2.1277
2017-09-25,-0.5682
2017-09-26,1.1429
2017-09-27,2.0716
2017-09-28,8.4871
2017-09-29,-2.0408
2017-10-02,7.8125
2017-10-03,-0.3221
2017-10-04,2.4233000000000002
2017-10-05,2.9968
2017-10-06,-4.5942
2017-10-09,-0.6421
2017-10-10,1.7771
2017-10-11,-1.1111
2017-10-12,-5.7785
2017-10-13,-2.5554
2017-10-16,-7.8671
2017-10-17,0.1898
2017-10-18,-2.8409
2017-10-19,-0.5848
2017-10-20,-1.9607999999999999
2017-10-23,2.4
2017-10-24,-7.4219
2017-10-25,-1.2658
2017-10-26,3.4188
2017-10-27,2.4793
2017-10-30,1.6129
2017-10-31,0.1984
2017-11-01,-4.1584
2017-11-02,2.8926
2017-11-03,-0.6024
2017-11-06,-0.6061
2017-11-07,-3.4553
2017-11-08,0.6316
2017-11-09,9.8326
2017-11-10,3.8095
2017-11-13,1.8349
2017-11-14,1.6216
2017-11-15,-4.078
2017-11-16,6.8392
2017-11-17,5.3633
2017-11-20,1.9704000000000002
2017-11-21,1.7713
2017-11-22,0.9494
2017-11-24,1.8809
2017-11-27,-3.5385
2017-11-28,-2.0734
2017-11-29,-0.8143
2017-11-30,1.4778
2017-12-01,-1.7799
2017-12-04,1.1532
2017-12-05,0.3257
2017-12-06,-4.7078
2017-12-07,4.5997
2017-12-08,0.1629
2017-12-11,-5.3659
2017-12-12,-0.5155
2017-12-13,3.6269
2017-12-14,-1.1667
2017-12-15,0.3373
2017-12-18,-5.2101
2017-12-19,3.7234
2017-12-20,1.3675
2017-12-21,5.5649
2017-12-22,1.7572
2017-12-26,15.2276
2017-12-27,-1.4986
2017-12-28,2.7663
2017-12-29,1.6151
2018-01-02,2.649
2018-01-03,-8.129
2018-01-04,4.4944
2018-01-05,-1.6129
2018-01-08,-0.5464
2018-01-09,-0.1374
2018-01-10,1.6505999999999998
2018-01-11,0.0
2018-01-12,0.9472
2018-01-16,-7.2386
2018-01-17,6.2139
2018-01-18,0.2721
2018-01-19,0.6784
2018-01-22,0.8086
2018-01-23,-0.6684
2018-01-24,2.4226
2018-01-25,1.4455
2018-01-26,2.7202
2018-01-29,-3.657
2018-01-30,-0.1309
2018-01-31,-1.3106
2018-02-01,1.8592
2018-02-02,5.2151
2018-02-05,-0.7435
2018-02-06,-2.6217
2018-02-07,-0.8974
2018-02-08,-7.5032
2018-02-09,20.1399
2018-02-12,3.376
2018-02-13,6.4189
2018-02-14,-7.9365
2018-02-15,1.954
2018-02-16,-2.7057
2018-02-20,-0.8111
2018-02-21,-5.1402
2018-02-22,0.8621
2018-02-23,4.884
2018-02-26,3.1432
2018-02-27,-1.1287
2018-02-28,-2.7397
2018-03-01,-0.3521
2018-03-02,-1.649
2018-03-05,-2.3952
2018-03-06,-2.9448
2018-03-07,-1.3906
2018-03-08,-5.1282
2018-03-09,-1.7568000000000001
2018-03-12,5.5021
2018-03-13,-1.5645
2018-03-14,-3.7086
2018-03-15,-5.3645
2018-03-16,-1.0174
2018-03-19,6.0206
2018-03-20,3.3241
2018-03-21,1.6086
2018-03-22,0.0
2018-03-23,-4.8812999999999995
2018-03-26,1.387
2018-03-27,-6.156
2018-03-28,-0.8746
2018-03-29,0.2941
2018-04-02,-4.9853
2018-04-03,1.0802
2018-04-04,1.0687
2018-04-05,-0.9063
2018-04-06,-3.5061
2018-04-09,-1.5798
2018-04-10,5.297
2018-04-11,4.878
2018-04-12,-0.436
2018-04-13,-6.1314
2018-04-16,0.0
2018-04-17,4.1991
2018-04-18,0.1493
2018-04-19,-2.5335
2018-04-20,0.3058
2018-04-23,-3.0488
2018-04-24,1.2579
2018-04-25,-0.1553
2018-04-26,-1.8662999999999998
2018-04-27,0.0
2018-04-30,0.9509
2018-05-01,-2.1978
2018-05-02,1.6051
2018-05-03,-3.0016
2018-05-04,-2.1173
2018-05-07,-1.3311
2018-05-08,-2.0236
2018-05-09,-2.0654
2018-05-10,-2.2847
2018-05-11,5.2158
2018-05-14,-1.8803
2018-05-15,0.1742
2018-05-16,4.8696
2018-05-17,-1.6583999999999999
2018-05-18,-0.1686
2018-05-21,-0.1689
2018-05-22,0.846
2018-05-23,1.3423
2018-05-24,1.1589
2018-05-25,2.1277
2018-05-29,-6.4103
2018-05-30,-3.7671
2018-05-31,0.0
2018-06-01,4.2705
2018-06-04,-4.6075
2018-06-05,-0.8945
2018-06-06,5.9567
2018-06-07,-2.5554
2018-06-08,2.4476
2018-06-11,-0.5119
2018-06-12,-2.7443999999999997
2018-06-13,-0.3527
2018-06-14,-5.8407
2018-06-15,-2.8195
2018-06-18,2.3211
2018-06-19,-4.3478
2018-06-20,6.5217
2018-06-21,-3.3395
2018-06-22,-0.3839
2018-06-25,0.1927
2018-06-26,0.1923
2018-06-27,-3.071
2018-06-28,-0.396
2018-06-29,0.7952
2018-07-02,3.7475
2018-07-03,0.5703
2018-07-05,2.2684
2018-07-06,0.9242
2018-07-09,-1.2821
2018-07-10,-1.2987
2018-07-11,-1.1278
2018-07-12,2.4715
2018-07-13,3.8961
2018-07-16,2.6786
2018-07-17,-3.4783
2018-07-18,-2.5225
2018-07-19,5.1756
2018-07-20,2.4605
2018-07-23,10.1201
2018-07-24,-4.3614
2018-07-25,-3.5831
2018-07-26,-2.3649
2018-07-27,-8.6505
2018-07-30,0.7576
2018-07-31,3.1955
2018-08-01,0.1821
2018-08-02,-0.9091
2018-08-03,-3.1193
2018-08-06,2.4621
2018-08-07,1.2939
2018-08-08,-3.2847
2018-08-09,2.2641999999999998
2018-08-10,4.797
2018-08-13,-4.2254
2018-08-14,2.2059
2018-08-15,-6.8345
2018-08-16,3.4749
2018-08-17,-5.0373
2018-08-20,-0.3929
2018-08-21,3.3531
2018-08-22,2.8626
2018-08-23,-2.5974
2018-08-24,0.1905
2018-08-27,-0.3802
2018-08-28,0.0
2018-08-29,5.5344
2018-08-30,0.7233
2018-08-31,-0.5386
2018-09-04,2.1661
2018-09-05,-3.1802
2018-09-06,-2.7372
2018-09-07,-1.1257
2018-09-10,0.5693
2018-09-11,-0.7547
2018-09-12,-2.8517
2018-09-13,-0.3914
2018-09-14,-1.9646
2018-09-17,1.8035999999999999
2018-09-18,3.9370000000000003
2018-09-19,2.4621
2018-09-20,-2.403
2018-09-21,1.3258
2018-09-24,-0.3738
2018-09-25,6.7542
2018-09-26,-1.7574999999999998
2018-09-27,1.4311
2018-09-28,-1.2346
2018-10-01,-4.2857
2018-10-02,-2.4254
2018-10-03,2.2945
2018-10-04,-5.2336
2018-10-05,1.7751000000000001
2018-10-08,-2.1318
2018-10-09,-1.5842
2018-10-10,-4.829
2018-10-11,0.6342
2018-10-12,6.0924
2018-10-15,0.5941
2018-10-16,2.9528
2018-10-17,3.6329000000000002
2018-10-18,-2.214
2018-10-19,-1.8868
2018-10-22,-7.1154
2018-10-23,-1.0352
2018-10-24,-6.6946
2018-10-25,-2.2422
2018-10-26,-1.8349
2018-10-29,-2.8037
2018-10-30,-3.8462
2018-10-31,3.0
2018-11-01,1.4563
2018-11-02,5.2632
2018-11-05,-0.4545
2018-11-06,0.0
2018-11-07,-13.4703
2018-11-08,1.847
2018-11-09,-7.772
2018-11-12,-7.5843
2018-11-13,-3.3435
2018-11-14,4.0881
2018-11-15,2.1148
2018-11-16,2.9586
2018-11-19,-6.0345
2018-11-20,-0.3058
2018-11-21,3.0675
2018-11-23,2.3810000000000002
2018-11-26,-4.0698
2018-11-27,1.5152
2018-11-28,4.1791
2018-11-29,-1.1461000000000001
2018-11-30,-1.7391
2018-12-03,6.7847
2018-12-04,-1.6575
2018-12-06,-1.4045
2018-12-07,0.0
2018-12-10,-1.7094
2018-12-11,-5.5072
2018-12-12,2.7607
2018-12-13,-8.6567
2018-12-14,-4.5752
2018-12-17,-0.6849
2018-12-18,-6.2069
2018-12-19,-1.4706000000000001
2018-12-20,-4.1045
2018-12-21,-4.2802
2018-12-24,0.4065
2018-12-26,8.0972
2018-12-27,-4.4944
2018-12-28,14.1176
2018-12-31,-8.5911
2019-01-02,9.7744
2019-01-03,-9.589
2019-01-04,4.5455
2019-01-07,5.7971
2019-01-08,-2.7397
2019-01-09,1.4085
2019-01-10,9.0278
2019-01-11,-5.0955
2019-01-14,-3.6913
2019-01-15,1.7422
2019-01-16,-3.4247
2019-01-17,-4.2553
2019-01-18,-1.8519
2019-01-22,-4.9056999999999995
2019-01-23,0.7937
2019-01-24,0.3937
2019-01-25,7.451
2019-01-28,-7.6642
2019-01-29,0.0
2019-01-30,5.1383
2019-01-31,7.8947
2019-02-01,1.3937
2019-02-04,2.0619
2019-02-05,-4.7138
2019-02-06,1.4134
2019-02-07,-2.439
2019-02-08,1.4285999999999999
2019-02-11,6.6901
2019-02-12,-0.6601
2019-02-13,-3.3223
2019-02-14,2.7491
2019-02-15,2.6756
2019-02-19,4.886
2019-02-20,-6.8323
2019-02-21,1.0
2019-02-22,1.6502
2019-02-25,-1.6234
2019-02-26,1.9802
2019-02-27,-0.9709
2019-02-28,-1.9607999999999999
2019-03-01,3.3333
2019-03-04,-3.2258
2019-03-05,1.3333
2019-03-06,-1.3158
2019-03-07,0.0
2019-03-08,-2.6667
2019-03-11,6.1644
2019-03-12,3.5484
2019-03-13,7.4766
2019-03-14,-7.2464
2019-03-15,3.75
2019-03-18,0.6024
2019-03-19,-3.5928
2019-03-20,0.6211
2019-03-21,-1.2346
2019-03-22,-2.5
2019-03-25,-0.641
2019-03-26,1.6129
2019-03-27,0.6349
2019-03-28,0.6309
2019-03-29,5.0157
2019-04-01,-2.3881
2019-04-02,2.1407
2019-04-03,5.9879999999999995
2019-04-04,1.4123999999999999
2019-04-05,5.2925
2019-04-08,1.5873
2019-04-09,-9.375
2019-04-10,2.2989
2019-04-11,-4.7753
2019-04-12,-5.0147
2019-04-15,-3.4161
2019-04-16,-0.3215
2019-04-17,-6.4516
2019-04-18,-0.3448
2019-04-22,1.0381
2019-04-23,0.6849
2019-04-24,-1.0204
2019-04-25,1.0309
2019-04-26,6.8027
2019-04-29,0.3185
2019-04-30,-5.0794
2019-05-01,-0.3344
2019-05-02,1.0067
2019-05-03,5.9801
2019-05-06,1.2539
2019-05-07,-3.7152
2019-05-08,0.0
2019-05-09,2.5723000000000003
2019-05-10,3.7618
2019-05-13,7.2508
2019-05-14,9.8592
2019-05-15,-0.5128
2019-05-16,-1.8041
2019-05-17,-5.7743
2019-05-20,1.3928
2019-05-21,0.8242
2019-05-22,-0.8174
2019-05-23,3.022
2019-05-24,17.6
2019-05-28,0.6803
2019-05-29,-2.7027
2019-05-30,2.0833
2019-05-31,-6.1224
2019-06-03,1.6907999999999999
2019-06-04,3.5629
2019-06-05,-3.8991
2019-06-06,-2.148
2019-06-07,0.4878
2019-06-10,-0.7282
2019-06-11,2.445
2019-06-12,-0.716
2019-06-13,0.4808
2019-06-14,3.5885
2019-06-17,0.4619
2019-06-18,-0.6897
2019-06-19,-0.6944
2019-06-20,-0.9324
2019-06-21,7.2941
2019-06-24,3.7281
2019-06-25,-2.7484
2019-06-26,-2.8261
2019-06-27,-0.8949
2019-06-28,6.0948
2019-07-01,-0.6383
2019-07-02,-2.1413
2019-07-03,1.3129
2019-07-05,0.432
2019-07-08,-2.3656
2019-07-09,-2.6432
2019-07-10,1.81
2019-07-11,-1.7778
2019-07-12,-1.81
2019-07-15,-1.6129
2019-07-16,5.3864
2019-07-17,0.4444
2019-07-18,-0.2212
2019-07-19,1.5521
2019-07-22,1.0917
2019-07-23,1.7279
2019-07-24,-3.3970000000000002
2019-07-25,-3.2967
2019-07-26,7.9545
2019-07-29,12.2105
2019-07-30,9.0056
2019-07-31,-5.3356
2019-08-01,-2.1818
2019-08-02,3.1599
2019-08-05,-9.009
2019-08-06,-0.396
2019-08-07,0.3976
2019-08-08,4.7524999999999995
2019-08-09,-2.6465
2019-08-12,-4.0777
