ticker,HCA US Equity
2011-08-01,-6.5217
2011-08-02,-1.2029
2011-08-03,0.487
2011-08-04,-7.5121
2011-08-05,-3.9737999999999998
2011-08-08,-17.2806
2011-08-09,0.8796
2011-08-10,1.2534
2011-08-11,4.7901
2011-08-12,8.988199999999999
2011-08-15,6.409
2011-08-16,-3.5872
2011-08-17,-3.5829
2011-08-18,-4.9071
2011-08-19,-3.4569
2011-08-22,-1.0898
2011-08-23,2.7282
2011-08-24,2.3493
2011-08-25,-4.8902
2011-08-26,2.3085
2011-08-29,2.4615
2011-08-30,-0.6006
2011-08-31,0.856
2011-09-01,-4.1937
2011-09-02,-2.814
2011-09-06,0.5898
2011-09-07,5.7569
2011-09-08,-1.7641
2011-09-09,-6.1057
2011-09-12,0.5464
2011-09-13,-4.0217
2011-09-14,5.3794
2011-09-15,11.9828
2011-09-16,1.8714
2011-09-19,-6.6886
2011-09-20,0.4543
2011-09-21,-0.402
2011-09-22,0.5045
2011-09-23,-2.3092
2011-09-26,2.0041
2011-09-27,-0.1008
2011-09-28,-3.177
2011-09-29,3.125
2011-09-30,1.8182
2011-10-03,-6.6964
2011-10-04,-1.0633
2011-10-05,-2.9017
2011-10-06,1.1068
2011-10-07,1.8062
2011-10-10,3.1183
2011-10-11,-0.4171
2011-10-12,6.3874
2011-10-13,3.9862
2011-10-14,4.354
2011-10-17,-1.1338
2011-10-18,4.1284
2011-10-19,-3.348
2011-10-20,-1.2306
2011-10-21,7.5681
2011-10-24,-2.1879
2011-10-25,-2.807
2011-10-26,0.8123
2011-10-27,0.8953
2011-10-28,1.0648
2011-10-31,2.9412000000000003
2011-11-01,0.2132
2011-11-02,-0.6383
2011-11-03,-1.1135
2011-11-04,1.819
2011-11-07,4.296
2011-11-08,2.814
2011-11-09,-0.7537
2011-11-10,3.3973
2011-11-11,2.5512
2011-11-14,0.0
2011-11-15,0.3015
2011-11-16,-4.0962
2011-11-17,-1.8417
2011-11-18,0.5988
2011-11-21,-0.6349
2011-11-22,-4.353
2011-11-23,-1.5449000000000002
2011-11-25,-0.5089
2011-11-28,1.3214000000000001
2011-11-29,1.178
2011-11-30,1.3721
2011-12-01,-0.7793
2011-12-02,-7.1931
2011-12-05,5.3452
2011-12-06,-1.7336
2011-12-07,-2.4527
2011-12-08,-5.3816
2011-12-09,-1.2587
2011-12-12,-2.4551
2011-12-13,-2.1297
2011-12-14,1.8793
2011-12-15,2.6214
2011-12-16,2.0341
2011-12-19,-1.5763
2011-12-20,-0.8008
2011-12-21,3.9886
2011-12-22,-0.0913
2011-12-23,-1.9196
2011-12-27,-0.3728
2011-12-28,-2.1983
2011-12-29,1.7217
2011-12-30,3.5731
2012-01-03,-1.7703
2012-01-04,-3.8817
2012-01-05,2.3558
2012-01-06,4.9319
2012-01-09,-3.0886
2012-01-10,3.7413
2012-01-11,5.9662
2012-01-12,-2.0168
2012-01-13,2.4871
2012-01-17,0.5021
2012-01-18,0.9992
2012-01-19,1.0305
2012-01-20,-0.0408
2012-01-23,0.5714
2012-01-24,5.763
2012-01-25,3.6071
2012-01-26,-2.3704
2012-01-27,-2.4279
2012-01-30,-3.3826
2012-01-31,-1.6499000000000001
2012-02-01,2.1686
2012-02-02,1.2014
2012-02-03,4.7091
2012-02-06,7.3318
2012-02-07,1.4788999999999999
2012-02-08,0.5205
2012-02-09,-4.0387
2012-02-10,0.1079
2012-02-13,-1.8685
2012-02-14,-0.8056
2012-02-15,-0.9964
2012-02-16,4.4283
2012-02-17,-3.3153
2012-02-21,0.3589
2012-02-22,1.7084000000000001
2012-02-23,1.8359
2012-02-24,2.57
2012-02-27,0.8975
2012-02-28,-0.1853
2012-02-29,-0.9655
2012-03-01,-1.5748
2012-03-02,-1.2952
2012-03-05,-0.1158
2012-03-06,-2.7821
2012-03-07,0.9141
2012-03-08,-0.4332
2012-03-09,1.3449
2012-03-12,-2.3419
2012-03-13,0.9193
2012-03-14,2.0198
2012-03-15,-1.3199
2012-03-16,0.0787
2012-03-19,-1.1006
2012-03-20,-1.9475
2012-03-21,1.4187
2012-03-22,-0.9592
2012-03-23,1.0896
2012-03-26,1.0379
2012-03-27,-4.0695
2012-03-28,-1.318
2012-03-29,-0.2922
2012-03-30,3.558
2012-04-02,5.0121
2012-04-03,3.6182
2012-04-04,-0.2229
2012-04-05,0.3723
2012-04-09,-0.408
2012-04-10,-1.8622
2012-04-11,1.4421
2012-04-12,3.1425
2012-04-13,-2.0675
2012-04-16,0.6667
2012-04-17,1.5819999999999999
2012-04-18,-0.4346
2012-04-19,0.4001
2012-04-20,-2.2464
2012-04-23,-2.6686
2012-04-24,2.2848
2012-04-25,0.7074
2012-04-26,0.9242
2012-04-27,-0.2564
2012-04-30,-1.1385
2012-05-01,2.3774
2012-05-02,-2.0682
2012-05-03,-0.8522
2012-05-04,-0.2616
2012-05-07,-1.6111
2012-05-08,1.2947
2012-05-09,-0.6015
2012-05-10,-0.643
2012-05-11,-0.0761
2012-05-14,-1.3714
2012-05-15,-0.6566
2012-05-16,-1.3608
2012-05-17,0.2759
2012-05-18,-3.184
2012-05-21,4.9533000000000005
2012-05-22,0.8511
2012-05-23,-0.2685
2012-05-24,0.3846
2012-05-25,-0.3065
2012-05-29,1.2683
2012-05-30,-1.3283
2012-05-31,-0.0385
2012-06-01,-4.8095
2012-06-04,-1.3743
2012-06-05,2.582
2012-06-06,2.9565
2012-06-07,-1.2418
2012-06-08,1.1788
2012-06-11,1.3204
2012-06-12,0.4216
2012-06-13,0.0763
2012-06-14,0.6865
2012-06-15,1.25
2012-06-18,0.5238
2012-06-19,1.0421
2012-06-20,0.2947
2012-06-21,-2.5707
2012-06-22,-1.0554
2012-06-25,-2.4381
2012-06-26,2.2647
2012-06-27,1.6037
2012-06-28,10.7478
2012-06-29,3.2576
2012-07-02,-1.4459
2012-07-03,-1.6339000000000001
2012-07-05,-2.5763
2012-07-06,-1.1482
2012-07-09,-0.9152
2012-07-10,-0.4263
2012-07-11,-0.4281
2012-07-12,-0.2866
2012-07-13,1.1858
2012-07-16,-1.3849
2012-07-17,1.2964
2012-07-18,1.6707999999999998
2012-07-19,-2.8322000000000003
2012-07-20,-0.9716
2012-07-23,-1.8169
2012-07-24,-0.9623
2012-07-25,1.4948000000000001
2012-07-26,-0.9573
2012-07-27,1.5242
2012-07-30,-0.6225
2012-07-31,-2.4318
2012-08-01,-0.9063
2012-08-02,0.7622
2012-08-03,0.6051
2012-08-06,-3.9474
2012-08-07,5.2446
2012-08-08,1.3388
2012-08-09,0.5872
2012-08-10,-0.7297
2012-08-13,-0.441
2012-08-14,0.3691
2012-08-15,0.2942
2012-08-16,3.0803
2012-08-17,3.2016999999999998
2012-08-20,0.1034
2012-08-21,-1.5152
2012-08-22,-1.049
2012-08-23,-0.6007
2012-08-24,-0.0355
2012-08-27,0.8535
2012-08-28,-0.0353
2012-08-29,-0.1058
2012-08-30,0.6709
2012-08-31,0.1403
2012-09-04,-0.035
2012-09-05,0.6657
2012-09-06,2.1232
2012-09-07,-0.1022
2012-09-10,-0.3753
2012-09-11,-0.9247
2012-09-12,0.795
2012-09-13,3.9095
2012-09-14,2.8383000000000003
2012-09-17,2.1823
2012-09-18,2.6068
2012-09-19,0.2449
2012-09-20,-0.7328
2012-09-21,0.1538
2012-09-24,-1.1057
2012-09-25,-1.1179999999999999
2012-09-26,0.4083
2012-09-27,3.3782
2012-09-28,0.6051
2012-10-01,1.5038
2012-10-02,-1.4519
2012-10-03,-1.1425
2012-10-04,-2.129
2012-10-05,-0.6837
2012-10-08,-2.0025
2012-10-09,-1.8838
2012-10-10,-1.0739
2012-10-11,1.9407999999999999
2012-10-12,-0.2259
2012-10-15,2.8461
2012-10-16,-2.9874
2012-10-17,-0.2917
2012-10-18,0.065
2012-10-19,-2.3717
2012-10-22,2.3295
2012-10-23,-3.6098
2012-10-24,3.3063000000000002
2012-10-25,2.0901
2012-10-26,0.8637
2012-10-31,-1.9664000000000001
2012-11-01,5.6318
2012-11-02,2.1993
2012-11-05,5.0864
2012-11-06,-4.0335
2012-11-07,9.4407
2012-11-08,-4.6972000000000005
2012-11-09,1.1159
2012-11-12,-0.3066
2012-11-13,-2.5523
2012-11-14,-4.1654
2012-11-15,-1.4817
2012-11-16,1.9385
2012-11-19,3.2459
2012-11-20,-0.4128
2012-11-21,0.0
2012-11-23,0.3189
2012-11-26,-1.5893000000000002
2012-11-27,-0.6783
2012-11-28,-0.1626
2012-11-29,3.3876
2012-11-30,0.0315
2012-12-03,1.4487999999999999
2012-12-04,-0.6209
2012-12-05,1.2184
2012-12-06,2.5309
2012-12-07,1.6255
2012-12-10,0.3258
2012-12-11,-2.6277
2012-12-12,-0.2122
2012-12-13,-0.1823
2012-12-14,-0.3241
2012-12-17,1.4959
2012-12-18,1.7623
2012-12-19,-0.1574
2012-12-20,-1.7029
2012-12-21,-0.0962
2012-12-24,-0.4175
2012-12-26,-1.8380999999999998
2012-12-27,0.5256
2012-12-28,-1.5032999999999999
2012-12-31,0.0995
2013-01-02,3.7454
2013-01-03,1.1182
2013-01-04,0.9163
2013-01-07,1.1897
2013-01-08,-1.9183
2013-01-09,4.2587
2013-01-10,0.3631
2013-01-11,0.0904
2013-01-14,1.9578
2013-01-15,3.3678
2013-01-16,0.543
2013-01-17,3.8658
2013-01-18,1.1221
2013-01-22,2.8417
2013-01-23,-1.1579
2013-01-24,0.4526
2013-01-25,0.0265
2013-01-28,-0.9539
2013-01-29,-1.9262000000000001
2013-01-30,3.8462
2013-01-31,-1.1032
2013-02-01,1.5139
2013-02-04,-1.596
2013-02-05,-0.2659
2013-02-06,-0.8798
2013-02-07,-0.2959
2013-02-08,0.4046
2013-02-11,-1.5046
2013-02-12,-0.5728
2013-02-13,1.2071
2013-02-14,-0.1626
2013-02-15,-1.4933
2013-02-19,0.3583
2013-02-20,-2.7465
2013-02-21,1.0731
2013-02-22,-0.0838
2013-02-25,-1.538
2013-02-26,1.2212
2013-02-27,2.9181
2013-02-28,1.1178
2013-03-01,-0.3505
2013-03-04,-0.8387
2013-03-05,0.7913
2013-03-06,-0.0812
2013-03-07,0.3522
2013-03-08,0.567
2013-03-11,1.4497
2013-03-12,0.6086
2013-03-13,0.6839
2013-03-14,0.4441
2013-03-15,-1.3784
2013-03-18,-0.3692
2013-03-19,1.297
2013-03-20,0.7578
2013-03-21,0.0
2013-03-22,1.9449999999999998
2013-03-25,0.2289
2013-03-26,2.0051
2013-03-27,0.5972
2013-03-28,0.4947
2013-04-01,0.2215
2013-04-02,-2.112
2013-04-03,-4.8921
2013-04-04,-0.5803
2013-04-05,-0.5572
2013-04-08,0.587
2013-04-09,-0.1857
2013-04-10,-2.5512
2013-04-11,4.7996
2013-04-12,-0.2862
2013-04-15,-4.1754
2013-04-16,3.1318
2013-04-17,-0.8714
2013-04-18,-1.6516
2013-04-19,2.0043
2013-04-22,0.1593
2013-04-23,0.3712
2013-04-24,0.7924
2013-04-25,-0.5765
2013-04-26,0.8171
2013-04-29,5.5425
2013-04-30,-1.189
2013-05-01,-1.0028
2013-05-02,2.4816
2013-05-03,1.3096
2013-05-06,0.9756
2013-05-07,-0.5314
2013-05-08,-1.7970000000000002
2013-05-09,-0.2473
2013-05-10,0.9668
2013-05-13,-0.0982
2013-05-14,0.2949
2013-05-15,-1.4947
2013-05-16,-1.7662
2013-05-17,-1.0129
2013-05-20,-2.2768
2013-05-21,-1.4136
2013-05-22,-0.9825
2013-05-23,1.6358000000000001
2013-05-24,-0.9763
2013-05-28,2.0783
2013-05-29,-0.7309
2013-05-30,2.0773
2013-05-31,0.6182
2013-06-03,0.5632
2013-06-04,-0.6619
2013-06-05,-2.3321
2013-06-06,0.761
2013-06-07,3.125
2013-06-10,1.6162
2013-06-11,-1.2674
2013-06-12,-0.5034
2013-06-13,1.9226
2013-06-14,-0.968
2013-06-17,-1.604
2013-06-18,-1.0953
2013-06-19,-0.206
2013-06-20,-2.7613
2013-06-21,-0.6369
2013-06-24,-2.2436
2013-06-25,0.0546
2013-06-26,-0.2731
2013-06-27,-0.356
2013-06-28,-0.9068
2013-07-01,2.4404
2013-07-02,-0.0812
2013-07-03,-3.8472
2013-07-05,1.0425
2013-07-08,1.6453
2013-07-09,1.1522999999999999
2013-07-10,1.0849
2013-07-11,-0.0805
2013-07-12,1.0204
2013-07-15,-1.0898
2013-07-16,4.4343
2013-07-17,-0.9521
2013-07-18,1.7407
2013-07-19,-1.3534
2013-07-22,1.5272999999999999
2013-07-23,-0.306
2013-07-24,-0.8696
2013-07-25,-0.2064
2013-07-26,2.7404
2013-07-29,-1.7363
2013-07-30,0.1024
2013-07-31,-0.2302
2013-08-01,0.2051
2013-08-02,-0.1024
2013-08-05,1.332
2013-08-06,-3.1092
2013-08-07,-0.7044
2013-08-08,1.2349
2013-08-09,1.2458
2013-08-12,-0.6152
2013-08-13,-0.3611
2013-08-14,1.2684
2013-08-15,-1.8149
2013-08-16,-1.3277999999999999
2013-08-19,0.3958
2013-08-20,1.3929
2013-08-21,-0.8294
2013-08-22,0.6273
2013-08-23,-0.6234
2013-08-26,2.9273
2013-08-27,-2.2346
2013-08-28,0.1818
2013-08-29,0.4667
2013-08-30,-1.4452
2013-09-03,1.2831000000000001
2013-09-04,-0.4395
2013-09-05,0.4674
2013-09-06,2.1453
2013-09-09,-1.7206000000000001
2013-09-10,1.2873
2013-09-11,0.9151
2013-09-12,0.1008
2013-09-13,1.384
2013-09-16,2.0104
2013-09-17,0.5109
2013-09-18,3.4858000000000002
2013-09-19,-0.9591
2013-09-20,-0.4369
2013-09-23,-0.3558
2013-09-24,-1.3213
2013-09-25,1.3993
2013-09-26,0.8089
2013-09-27,-0.708
2013-09-30,1.6164
2013-10-01,4.3275
2013-10-02,1.6592
2013-10-03,1.3233
2013-10-04,0.3483
2013-10-07,0.3471
2013-10-08,-0.9728
2013-10-09,0.4366
2013-10-10,-0.7824
2013-10-11,1.9933999999999998
2013-10-14,-0.494
2013-10-15,-0.9281
2013-10-16,0.6972
2013-10-17,2.5097
2013-10-18,2.4483
2013-10-21,-2.0808
2013-10-22,-1.1151
2013-10-23,-0.4894
2013-10-24,-2.074
2013-10-25,2.4454000000000002
2013-10-28,0.2131
2013-10-29,0.6806
2013-10-30,-1.4153
2013-10-31,1.0071
2013-11-01,0.3606
2013-11-04,0.9089
2013-11-05,-2.7020999999999997
2013-11-06,-2.4758
2013-11-07,-2.34
2013-11-08,2.0118
2013-11-11,0.8199
2013-11-12,-0.1319
2013-11-13,0.4181
2013-11-14,0.4821
2013-11-15,-1.7012
2013-11-18,-1.6863000000000001
2013-11-19,-1.1961
2013-11-20,0.9593
2013-11-21,0.543
2013-11-22,0.7201
2013-11-25,-0.916
2013-11-26,2.5479000000000003
2013-11-27,2.2867
2013-11-29,-0.215
2013-12-02,0.6463
2013-12-03,0.7277
2013-12-04,-0.1275
2013-12-05,-0.9149
2013-12-06,1.4386999999999999
2013-12-09,-0.5504
2013-12-10,0.6811
2013-12-11,-1.2051
2013-12-12,-0.8774
2013-12-13,1.101
2013-12-16,0.7474
2013-12-17,-3.476
2013-12-18,2.2178
2013-12-19,-1.9119000000000002
2013-12-20,2.6938
2013-12-23,-1.8128
2013-12-24,1.0643
2013-12-26,0.1934
2013-12-27,-0.3218
2013-12-30,1.5493999999999999
2013-12-31,1.1019
2014-01-02,0.1258
2014-01-03,2.0934
2014-01-06,-0.4921
2014-01-07,2.7199999999999998
2014-01-08,1.4042
2014-01-09,0.6924
2014-01-10,0.8251
2014-01-13,-0.7015
2014-01-14,0.883
2014-01-15,-0.6613
2014-01-16,0.2937
2014-01-17,0.3709
2014-01-21,-2.7427
2014-01-22,-0.36
2014-01-23,-0.0602
2014-01-24,-2.7917
2014-01-27,1.4463
2014-01-28,0.8554
2014-01-29,-0.4443
2014-01-30,0.3854
2014-01-31,1.5760999999999998
2014-02-03,-3.6006
2014-02-04,0.1238
2014-02-05,-1.1336
2014-02-06,0.8339
2014-02-07,-0.0827
2014-02-10,1.3242
2014-02-11,-0.0204
2014-02-12,0.2247
2014-02-13,1.8953
2014-02-14,-0.48
2014-02-18,0.1608
2014-02-19,-0.5618
2014-02-20,1.3519
2014-02-21,-0.438
2014-02-24,0.7199
2014-02-25,-1.6080999999999999
2014-02-26,1.8563
2014-02-27,2.0602
2014-02-28,-0.6211
2014-03-03,0.957
2014-03-04,-1.2187999999999999
2014-03-05,-1.508
2014-03-06,-1.3323
2014-03-07,0.0202
2014-03-10,-0.1612
2014-03-11,-0.6256
2014-03-12,-0.0609
2014-03-13,-2.4588
2014-03-14,-0.7292
2014-03-17,1.3012000000000001
2014-03-18,1.9888
2014-03-19,1.4625
2014-03-20,-1.041
2014-03-21,1.4364
2014-03-24,-2.6925
2014-03-25,0.1025
2014-03-26,3.0917
2014-03-27,0.0199
2014-03-28,1.5488
2014-03-31,2.6593999999999998
2014-04-01,-1.1429
2014-04-02,0.6551
2014-04-03,-2.0865
2014-04-04,-1.9159000000000002
2014-04-07,-2.8104
2014-04-08,2.5021
2014-04-09,1.5406
2014-04-10,-3.0345
2014-04-11,-2.0321
2014-04-14,0.6015
2014-04-15,0.4948
2014-04-16,-0.3488
2014-04-17,0.9059
2014-04-21,0.9182
2014-04-22,-0.0809
2014-04-23,1.983
2014-04-24,0.2579
2014-04-25,5.759
2014-04-28,-1.5531000000000001
2014-04-29,-2.2999
2014-04-30,1.1673
2014-05-01,0.7692
2014-05-02,-0.9924
2014-05-05,0.9059
2014-05-06,-0.745
2014-05-07,-0.8083
2014-05-08,-0.6985
2014-05-09,0.6448
2014-05-12,1.5337
2014-05-13,0.1147
2014-05-14,0.6112
2014-05-15,-1.101
2014-05-16,-1.6315
2014-05-19,0.5073
2014-05-20,0.4077
2014-05-21,1.0634
2014-05-22,0.1148
2014-05-23,2.1212
2014-05-27,-0.5988
2014-05-28,0.4706
2014-05-29,0.0375
2014-05-30,-0.7492
2014-06-02,0.0
2014-06-03,2.8496
2014-06-04,0.4954
2014-06-05,2.7205
2014-06-06,-1.1909
2014-06-09,-0.3778
2014-06-10,-0.2167
2014-06-11,-0.4524
2014-06-12,-0.8907
2014-06-13,0.8437
2014-06-16,1.837
2014-06-17,-0.768
2014-06-18,0.45
2014-06-19,1.2184
2014-06-20,1.9827
2014-06-23,0.6943
2014-06-24,-2.534
2014-06-25,0.5483
2014-06-26,-1.9173
2014-06-27,-0.5918
2014-06-30,1.7139
2014-07-01,-0.5144
2014-07-02,2.1038
2014-07-03,-0.2794
2014-07-07,-2.8541
2014-07-08,-1.7304
2014-07-09,0.7887
2014-07-10,1.3649
2014-07-11,0.4309
2014-07-14,-0.286
2014-07-15,-1.0219
2014-07-16,10.4691
2014-07-17,-0.6231
2014-07-18,3.0193
2014-07-21,-1.4254
2014-07-22,0.3574
2014-07-23,0.4533
2014-07-24,-0.8864
2014-07-25,2.2763999999999998
2014-07-28,1.1924
2014-07-29,2.231
2014-07-30,1.8288
2014-07-31,-1.4337
2014-08-01,0.2756
2014-08-04,0.5192
2014-08-05,1.4735
2014-08-06,0.3443
2014-08-07,0.2835
2014-08-08,-0.1339
2014-08-11,-1.7875999999999999
2014-08-12,-0.7887
2014-08-13,1.4982
2014-08-14,1.2201
2014-08-15,0.8036
2014-08-18,1.6681
2014-08-19,-0.2614
2014-08-20,-0.2329
2014-08-21,-0.1167
2014-08-22,1.1833
2014-08-25,-0.7075
2014-08-26,0.7271
2014-08-27,-0.0289
2014-08-28,-0.3899
2014-08-29,1.2177
2014-09-02,0.4726
2014-09-03,-1.4255
2014-09-04,-1.5474
2014-09-05,1.7039
2014-09-08,1.4298
2014-09-09,0.6692
2014-09-10,0.1839
2014-09-11,2.146
2014-09-12,-1.0919
2014-09-15,-0.3074
2014-09-16,0.5046
2014-09-17,-0.3068
2014-09-18,1.2311
2014-09-19,1.5478
2014-09-22,-1.1568
2014-09-23,-0.7573
2014-09-24,1.4428
2014-09-25,-2.1608
2014-09-26,-0.4753
2014-09-29,0.8006
2014-09-30,-1.7417
2014-10-01,-2.9353
2014-10-02,1.3439999999999999
2014-10-03,2.7100999999999997
2014-10-06,-0.4772
2014-10-07,0.1128
2014-10-08,1.5495
2014-10-09,-3.6205
2014-10-10,-0.6045
2014-10-13,-2.9105
2014-10-14,-0.1044
2014-10-15,-3.195
2014-10-16,5.2283
2014-10-17,1.7734
2014-10-20,1.4689
2014-10-21,1.6320999999999999
2014-10-22,-1.9131
2014-10-23,1.5945
2014-10-24,0.995
2014-10-27,-0.9297
2014-10-28,-0.1681
2014-10-29,-1.908
2014-10-30,-0.7437
2014-10-31,0.9366
2014-11-03,0.257
2014-11-04,-1.2673
2014-11-05,-2.1488
2014-11-06,1.6507
2014-11-07,-4.6687
2014-11-10,0.0
2014-11-11,0.3954
2014-11-12,-1.7725
2014-11-13,-0.108
2014-11-14,-2.8254
2014-11-17,4.4328
2014-11-18,2.2821
2014-11-19,-0.2826
2014-11-20,1.2381
2014-11-21,0.884
2014-11-24,1.4021
2014-11-25,0.2449
2014-11-26,-0.1724
2014-11-28,0.3022
2014-12-01,-1.4349
2014-12-02,0.3785
2014-12-03,2.393
2014-12-04,2.7337
2014-12-05,2.0267
2014-12-08,0.473
2014-12-09,-0.6321
2014-12-10,-1.7325
2014-12-11,1.3223
2014-12-12,-0.8428
2014-12-15,0.754
2014-12-16,-1.4016
2014-12-17,0.1656
2014-12-18,2.2596
2014-12-19,0.3368
2014-12-22,0.658
2014-12-23,0.0534
2014-12-24,-0.1467
2014-12-26,-0.0935
2014-12-29,-0.3208
2014-12-30,-0.4157
2014-12-31,-1.1849
2015-01-02,0.7903
2015-01-05,-2.9201
2015-01-06,-0.1671
2015-01-07,1.8134000000000001
2015-01-08,2.6579
2015-01-09,-0.3737
2015-01-12,-3.282
2015-01-13,-0.0831
2015-01-14,-2.3288
2015-01-15,-0.5535
2015-01-16,-0.3282
2015-01-20,-2.8350999999999997
2015-01-21,2.0778
2015-01-22,1.6313
2015-01-23,-2.5
2015-01-26,6.352
2015-01-27,-0.7945
2015-01-28,-1.2704
2015-01-29,0.965
2015-01-30,-1.9255
2015-02-02,-0.8757
2015-02-03,-0.4132
2015-02-04,-1.3307
2015-02-05,-0.1595
2015-02-06,-1.2636
2015-02-09,-1.0591
2015-02-10,2.6018
2015-02-11,-0.058
2015-02-12,0.0725
2015-02-13,-0.6955
2015-02-17,1.138
2015-02-18,-0.4616
2015-02-19,0.8696
2015-02-20,0.273
2015-02-23,1.5332
2015-02-24,-0.6351
2015-02-25,0.8095
2015-02-26,1.8174000000000001
2015-02-27,-1.0101
2015-03-02,0.629
2015-03-03,-1.6669
2015-03-04,5.8483
2015-03-05,-2.6958
2015-03-06,-0.1234
2015-03-09,-1.5518
2015-03-10,-2.0226
2015-03-11,2.164
2015-03-12,0.9197
2015-03-13,-0.8561
2015-03-16,1.8662999999999998
2015-03-17,0.0273
2015-03-18,2.556
2015-03-19,0.5198
2015-03-20,0.8088
2015-03-23,2.1176
2015-03-24,-1.4683
2015-03-25,-1.1111
2015-03-26,0.5948
2015-03-27,-0.0394
2015-03-30,0.1315
2015-03-31,-1.2341
2015-04-01,-0.5051
2015-04-02,0.2672
2015-04-06,1.1992
2015-04-07,-0.3028
2015-04-08,1.3735
2015-04-09,1.42
2015-04-10,0.501
2015-04-13,-1.0608
2015-04-14,-0.0904
2015-04-15,2.4567
2015-04-16,-1.8046
2015-04-17,0.2956
2015-04-20,0.6663
2015-04-21,-1.1202
2015-04-22,-0.1931
2015-04-23,-0.1161
2015-04-24,0.3874
2015-04-27,-1.7494
2015-04-28,-0.563
2015-04-29,0.1448
2015-04-30,-2.6952
2015-05-01,0.6621
2015-05-04,1.2617
2015-05-05,-2.4258
2015-05-06,1.2091
2015-05-07,2.8054
2015-05-08,0.4048
2015-05-11,0.9493
2015-05-12,-1.4426999999999999
2015-05-13,1.5946
2015-05-14,1.7239
2015-05-15,0.9738
2015-05-18,1.4529
2015-05-19,1.8765
2015-05-20,-0.4605
2015-05-21,-0.6696
2015-05-22,0.6618
2015-05-26,0.0731
2015-05-27,-0.292
2015-05-28,-0.183
2015-05-29,0.0367
2015-06-01,0.6843
2015-06-02,-1.0195
2015-06-03,-0.5641
2015-06-04,-0.7523
2015-06-05,0.994
2015-06-08,-1.2671999999999999
2015-06-09,1.3333
2015-06-10,2.1766
2015-06-11,0.6379
2015-06-12,-1.3872
2015-06-15,1.6614
2015-06-16,-0.9662
2015-06-17,1.325
2015-06-18,-0.6182
2015-06-19,0.9569
2015-06-22,0.1303
2015-06-23,-0.6508
2015-06-24,-0.7027
2015-06-25,8.8161
2015-06-26,1.2346
2015-06-29,-1.3393
2015-06-30,0.1214
2015-07-01,0.1653
2015-07-02,-0.4072
2015-07-06,1.768
2015-07-07,0.38
2015-07-08,-1.5251000000000001
2015-07-09,0.6591
2015-07-10,1.4513
2015-07-13,1.9790999999999999
2015-07-14,-0.0949
2015-07-15,-0.6334
2015-07-16,-0.4037
2015-07-17,-0.5334
2015-07-20,-0.0751
2015-07-21,-0.9552
2015-07-22,1.0728
2015-07-23,0.0536
2015-07-24,-0.5251
2015-07-27,-0.8618
2015-07-28,0.2825
2015-07-29,1.3761
2015-07-30,-0.6413
