ticker,ENS US Equity
2004-12-22,4.2282
2004-12-23,-3.0908
2004-12-27,-1.1296
2004-12-28,3.1586
2004-12-29,0.3257
2004-12-30,-0.3896
2004-12-31,-0.5867
2005-01-03,0.459
2005-01-04,-1.6319
2005-01-05,-5.3086
2005-01-06,-1.1913
2005-01-07,-2.4112999999999998
2005-01-10,2.3983
2005-01-11,-0.2839
2005-01-12,-0.7829
2005-01-13,0.5022
2005-01-14,1.3562
2005-01-18,1.1972
2005-01-19,-1.8789
2005-01-20,-3.5461
2005-01-21,2.7206
2005-01-24,0.859
2005-01-25,0.9936
2005-01-26,-0.0703
2005-01-27,2.18
2005-01-28,0.1376
2005-01-31,4.1237
2005-02-01,-1.0561
2005-02-02,0.0
2005-02-03,-0.2668
2005-02-04,-0.0669
2005-02-07,1.1379
2005-02-08,-0.7942
2005-02-09,-2.0013
2005-02-10,0.0681
2005-02-11,1.0204
2005-02-14,0.6734
2005-02-15,-0.2676
2005-02-16,-2.7498
2005-02-17,-5.5862
2005-02-18,0.2191
2005-02-22,-0.9475
2005-02-23,1.1773
2005-02-24,2.3273
2005-02-25,1.99
2005-02-28,0.6969
2005-03-01,-0.346
2005-03-02,1.0417
2005-03-03,-3.4364
2005-03-04,0.1423
2005-03-07,-0.8529
2005-03-08,-0.5735
2005-03-09,-2.235
2005-03-10,1.7699
2005-03-11,1.087
2005-03-14,0.5018
2005-03-15,-1.8545
2005-03-16,-1.0174
2005-03-17,1.395
2005-03-18,1.3758
2005-03-21,-5.2857
2005-03-22,-7.994
2005-03-23,-0.9016
2005-03-24,0.4963
2005-03-28,1.9752999999999998
2005-03-29,-1.1299
2005-03-30,4.8163
2005-03-31,2.0249
2005-04-01,-2.3664
2005-04-04,0.6255
2005-04-05,-1.0878
2005-04-06,-0.2357
2005-04-07,-1.1024
2005-04-08,-2.4682
2005-04-11,-0.2449
2005-04-12,-3.0278
2005-04-13,-0.6751
2005-04-14,-1.2744
2005-04-15,-5.2496
2005-04-18,-0.7266
2005-04-19,-1.0979
2005-04-20,-4.4403
2005-04-21,3.8722
2005-04-22,-13.7931
2005-04-25,0.1081
2005-04-26,8.3153
2005-04-27,1.0967
2005-04-28,-6.3116
2005-04-29,-0.7368
2005-05-02,-3.8176
2005-05-03,0.5513
2005-05-04,-0.9868
2005-05-05,1.1074
2005-05-06,2.4096
2005-05-09,0.3209
2005-05-10,-1.8124
2005-05-11,1.8458
2005-05-12,-0.7463
2005-05-13,0.2148
2005-05-16,2.4652
2005-05-17,3.5564999999999998
2005-05-18,0.8081
2005-05-19,-3.9078
2005-05-20,2.2941
2005-05-23,1.3252
2005-05-24,0.503
2005-05-25,-1.4014
2005-05-26,2.4365
2005-05-27,1.7839
2005-05-31,1.3632
2005-06-01,0.1921
2005-06-02,3.2598
2005-06-03,3.0641
2005-06-06,2.0721
2005-06-07,-0.9709
2005-06-08,-0.3565
2005-06-09,1.9678
2005-06-10,1.0526
2005-06-13,12.7604
2005-06-14,-0.3079
2005-06-15,1.3900000000000001
2005-06-16,0.2285
2005-06-17,-0.4559
2005-06-20,-0.687
2005-06-21,-1.2298
2005-06-22,0.3891
2005-06-23,-2.3256
2005-06-24,6.746
2005-06-27,-2.0818
2005-06-28,4.2521
2005-06-29,-0.5098
2005-06-30,-0.2196
2005-07-01,0.2201
2005-07-05,5.4173
2005-07-06,-3.125
2005-07-07,1.0036
2005-07-08,2.9099
2005-07-11,0.9655
2005-07-12,0.0
2005-07-13,-0.6148
2005-07-14,-2.6117
2005-07-15,0.3529
2005-07-18,-2.8129
2005-07-19,4.631
2005-07-20,4.1494
2005-07-21,-3.5193
2005-07-22,5.2306
2005-07-25,-2.0275
2005-07-26,1.2684
2005-07-27,-0.9888
2005-07-28,1.8641999999999999
2005-07-29,-8.6275
2005-08-01,2.2175
2005-08-02,2.5192
2005-08-03,-0.1365
2005-08-04,-8.5441
2005-08-05,-5.0075
2005-08-08,11.9591
2005-08-09,-0.9136
2005-08-10,-5.3901
2005-08-11,4.048
2005-08-12,-2.9539
2005-08-15,0.9651
2005-08-16,-3.5294
2005-08-17,-0.5335
2005-08-18,1.3027
2005-08-19,-0.9077
2005-08-22,0.687
2005-08-23,-0.6823
2005-08-24,0.3053
2005-08-25,1.6743000000000001
2005-08-26,-2.9192
2005-08-29,4.0864
2005-08-30,-0.6667
2005-08-31,3.2811
2005-09-01,-2.5271
2005-09-02,1.7778
2005-09-06,2.2561999999999998
2005-09-07,-0.3559
2005-09-08,-1.8571
2005-09-09,1.8923
2005-09-12,1.2857
2005-09-13,-1.9746000000000001
2005-09-14,-3.4532
2005-09-15,0.7452
2005-09-16,3.1065
2005-09-19,-0.5022
2005-09-20,1.1536
2005-09-21,-0.8553
2005-09-22,3.307
2005-09-23,0.9743
2005-09-26,-5.0999
2005-09-27,0.7262
2005-09-28,1.0094
2005-09-29,6.7095
2005-09-30,1.4716
2005-10-03,-3.296
2005-10-04,-1.2952
2005-10-05,-9.047
2005-10-06,0.2278
2005-10-07,2.6515
2005-10-10,7.0111
2005-10-11,-5.1034
2005-10-12,0.436
2005-10-13,2.9667
2005-10-14,-0.3514
2005-10-17,-4.2313
2005-10-18,-1.8409
2005-10-19,6.9017
2005-10-20,-2.807
2005-10-21,2.8159
2005-10-24,5.3371
2005-10-25,-3.7333
2005-10-26,1.108
2005-10-27,-3.6986
2005-10-28,3.0583
2005-10-31,3.3816
2005-11-01,-0.7343
2005-11-02,0.9415
2005-11-03,-0.2665
2005-11-04,0.7348
2005-11-07,-1.6578
2005-11-08,-1.2812000000000001
2005-11-09,1.8443
2005-11-10,0.0
2005-11-11,-1.1402
2005-11-14,1.1533
2005-11-15,-2.3474
2005-11-16,-4.6016
2005-11-17,0.6479
2005-11-18,-0.2146
2005-11-21,2.9391
2005-11-22,0.6267
2005-11-23,-1.5225
2005-11-25,-1.8271
2005-11-28,-0.9306
2005-11-29,0.7948
2005-11-30,3.6559
2005-12-01,2.5587999999999997
2005-12-02,-2.2252
2005-12-05,-0.5517
2005-12-06,0.1387
2005-12-07,-0.277
2005-12-08,0.3472
2005-12-09,0.1384
2005-12-12,-0.8293
2005-12-13,-0.9756
2005-12-14,-0.0704
2005-12-15,-3.169
2005-12-16,0.0727
2005-12-19,-3.7064
2005-12-20,0.0755
2005-12-21,0.6033
2005-12-22,1.5742
2005-12-23,2.214
2005-12-27,-5.9928
2005-12-28,1.8433000000000002
2005-12-29,-1.9607999999999999
2005-12-30,0.3077
2006-01-03,4.2178
2006-01-04,-0.7358
2006-01-05,2.8169
2006-01-06,0.2163
2006-01-09,1.223
2006-01-10,-0.1421
2006-01-11,-3.6299
2006-01-12,-0.9601
2006-01-13,4.8471
2006-01-17,-1.6358000000000001
2006-01-18,2.4584
2006-01-19,0.7763
2006-01-20,-0.8403
2006-01-23,1.8362
2006-01-24,-0.2774
2006-01-25,0.1391
2006-01-26,0.1389
2006-01-27,0.5548
2006-01-30,-3.6552
2006-01-31,-0.2863
2006-02-01,0.6461
2006-02-02,-2.2824999999999998
2006-02-03,-0.219
2006-02-06,-0.6584
2006-02-07,-0.81
2006-02-08,2.8952999999999998
2006-02-09,-1.3709
2006-02-10,-1.0241
2006-02-13,-4.952
2006-02-14,1.0886
2006-02-15,-4.3846
2006-02-16,15.8488
2006-02-17,-2.3611
2006-02-21,-3.1294
2006-02-22,3.3774
2006-02-23,-1.9176
2006-02-24,-0.6517
2006-02-27,0.9475
2006-02-28,-1.9495
2006-03-01,2.8719
2006-03-02,0.2147
2006-03-03,-2.6429
2006-03-06,-2.2744
2006-03-07,-2.2523
2006-03-08,3.0722
2006-03-09,-3.1297
2006-03-10,1.0
2006-03-13,1.6756
2006-03-14,1.7978
2006-03-15,0.9566
2006-03-16,0.2187
2006-03-17,-1.1636
2006-03-20,-0.883
2006-03-21,-5.8649000000000004
2006-03-22,2.8391
2006-03-23,-1.9939
2006-03-24,1.7997
2006-03-27,0.3075
2006-03-28,-0.7663
2006-03-29,3.166
2006-03-30,0.7485
2006-03-31,2.526
2006-04-03,-0.2899
2006-04-04,0.5087
2006-04-05,-0.7954
2006-04-06,0.2187
2006-04-07,1.4545
2006-04-10,1.4337
2006-04-11,-3.1802
2006-04-12,-1.7518
2006-04-13,1.7831000000000001
2006-04-17,-1.2409
2006-04-18,4.4346
2006-04-19,0.8493
2006-04-20,2.2456
2006-04-21,-3.7749
2006-04-24,-0.1427
2006-04-25,-2.7143
2006-04-26,2.79
2006-04-27,-0.0714
2006-04-28,0.2144
2006-05-01,-5.1355
2006-05-02,3.4586
2006-05-03,-0.5087
2006-05-04,2.9949
2006-05-05,-0.2128
2006-05-08,-0.4975
2006-05-09,-1.0
2006-05-10,-0.4329
2006-05-11,-5.7971
2006-05-12,-5.0
2006-05-15,0.2429
2006-05-16,-2.1002
2006-05-17,-0.495
2006-05-18,1.9071
2006-05-19,4.5565999999999995
2006-05-22,-2.5681000000000003
2006-05-23,1.7572
2006-05-24,12.6374
2006-05-25,-1.0453
2006-05-26,2.1127
2006-05-30,-4.5517
2006-05-31,1.5173
2006-06-01,4.6263
2006-06-02,-4.0816
2006-06-05,-2.695
2006-06-06,-0.3644
2006-06-07,-1.7557
2006-06-08,5.2867
2006-06-09,0.0707
2006-06-12,0.212
2006-06-13,6.6291
2006-06-14,6.5476
2006-06-15,7.0764
2006-06-16,-3.942
2006-06-19,6.2764
2006-06-20,8.234
2006-06-21,-2.3085
2006-06-22,-1.5038
2006-06-23,3.5442
2006-06-26,4.5287
2006-06-27,-4.3829
2006-06-28,3.0032
2006-06-29,9.7698
2006-06-30,-2.6095
2006-07-03,-0.622
2006-07-05,-0.4815
2006-07-06,2.5641
2006-07-07,-7.783
2006-07-10,-2.5575
2006-07-11,2.6247
2006-07-12,-7.3146
2006-07-13,-3.2561
2006-07-14,-6.5031
2006-07-17,1.8914
2006-07-18,11.8563
2006-07-19,2.0343
2006-07-20,-5.0892
2006-07-21,-5.3068
2006-07-24,7.7642
2006-07-25,2.1127
2006-07-26,-2.7056
2006-07-27,-3.5442
2006-07-28,3.5613
2006-07-31,-1.583
2006-08-01,-5.0471
2006-08-02,4.4393
2006-08-03,3.0761
2006-08-04,2.2789
2006-08-07,0.7427
2006-08-08,-5.5292
2006-08-09,0.0557
2006-08-10,3.9554
2006-08-11,-4.6088000000000005
2006-08-14,-2.6404
2006-08-15,3.8661
2006-08-16,0.8333
2006-08-17,-0.9917
2006-08-18,-0.1669
2006-08-21,0.223
2006-08-22,0.0
2006-08-23,-0.4449
2006-08-24,-2.1229
2006-08-25,-1.0845
2006-08-28,3.0006
2006-08-29,0.5042
2006-08-30,-0.6689
2006-08-31,-0.2806
2006-09-01,-1.2943
2006-09-05,1.0262
2006-09-06,-3.3296
2006-09-07,-2.3351
2006-09-08,0.8966
2006-09-11,0.2962
2006-09-12,4.8435
2006-09-13,-1.4647999999999999
2006-09-14,-1.1435
2006-09-15,-2.5448
2006-09-18,-3.5015
2006-09-19,3.6285
2006-09-20,1.7804
2006-09-21,-2.5656
2006-09-22,-3.2316
2006-09-25,2.7829
2006-09-26,-1.0229
2006-09-27,-1.7021
2006-09-28,3.0921
2006-09-29,-3.7792
2006-10-02,-2.4314
2006-10-03,1.5974
2006-10-04,4.9686
2006-10-05,4.1342
2006-10-06,-2.5892
2006-10-09,1.4767000000000001
2006-10-10,3.0268
2006-10-11,-4.6893
2006-10-12,5.5127
2006-10-13,1.0674
2006-10-16,2.5014
2006-10-17,-0.4881
2006-10-18,-1.7439
2006-10-19,1.1647
2006-10-20,-2.2478
2006-10-23,-0.4487
2006-10-24,0.0563
2006-10-25,1.1824
2006-10-26,3.3388999999999998
2006-10-27,-2.4233000000000002
2006-10-30,0.9934
2006-10-31,-3.6612
2006-11-01,-4.1974
2006-11-02,-2.7827
2006-11-03,-6.6991
2006-11-06,1.1749
2006-11-07,0.0
2006-11-08,-1.6774
2006-11-09,1.3123
2006-11-10,-1.5544
2006-11-13,5.8553
2006-11-14,0.4972
2006-11-15,3.0303
2006-11-16,-0.9604
2006-11-17,-0.5455
2006-11-20,1.5234999999999999
2006-11-21,0.6603
2006-11-22,-0.477
2006-11-24,0.3595
2006-11-27,-1.6716
2006-11-28,0.9107
2006-11-29,1.083
2006-11-30,-0.7143
2006-12-01,-0.4796
2006-12-04,3.0723
2006-12-05,0.4676
2006-12-06,0.4654
2006-12-07,-4.6902
2006-12-08,-0.3645
2006-12-11,-0.9756
2006-12-12,0.2463
2006-12-13,0.5528
2006-12-14,-0.3054
2006-12-15,0.0613
2006-12-18,-1.041
2006-12-19,-0.6188
2006-12-20,1.1831
2006-12-21,-0.6154
2006-12-22,0.9288
2006-12-26,0.7975
2006-12-27,-0.4869
2006-12-28,-1.7125
2006-12-29,-0.4356
2007-01-03,3.375
2007-01-04,-1.451
2007-01-05,-2.0245
2007-01-08,1.0645
2007-01-09,0.1859
2007-01-10,-0.3092
2007-01-11,2.9777
2007-01-12,-0.6024
2007-01-16,-0.3636
2007-01-17,0.365
2007-01-18,-1.2727
2007-01-19,1.1663999999999999
2007-01-22,-1.3956
2007-01-23,0.8
2007-01-24,1.0989
2007-01-25,-1.9928
2007-01-26,2.9575
2007-01-29,-1.2567
2007-01-30,-0.0606
2007-01-31,-1.3948
2007-02-01,-0.0615
2007-02-02,0.2462
2007-02-05,-1.0436
2007-02-06,-0.6824
2007-02-07,1.4990999999999999
2007-02-08,2.2154
2007-02-09,1.3245
2007-02-12,-2.7332
2007-02-13,0.4887
2007-02-14,-1.0334
2007-02-15,1.0442
2007-02-16,0.9726
2007-02-20,2.5286
2007-02-21,0.5285
2007-02-22,1.285
2007-02-23,0.7497
2007-02-26,0.1717
2007-02-27,-3.0857
2007-02-28,1.0613
2007-03-01,-1.4002
2007-03-02,-3.2544
2007-03-05,0.4893
2007-03-06,2.678
2007-03-07,-0.4742
2007-03-08,0.1191
2007-03-09,1.6657
2007-03-12,-0.8192
2007-03-13,-2.4189
2007-03-14,0.6651
2007-03-15,-0.1802
2007-03-16,-1.7449
2007-03-19,0.0612
2007-03-20,3.7332
2007-03-21,2.5369
2007-03-22,-0.4603
2007-03-23,-1.0405
2007-03-26,-0.8762
2007-03-27,0.2946
2007-03-28,-1.7626
2007-03-29,1.8540999999999999
2007-03-30,0.8808
2007-04-02,-0.8149
2007-04-03,1.7606000000000002
2007-04-04,-0.9227
2007-04-05,0.6403
2007-04-09,0.1735
2007-04-10,-1.5589
2007-04-11,-1.173
2007-04-12,-0.3561
2007-04-13,1.1316
2007-04-16,2.2968
2007-04-17,-2.3604
2007-04-18,0.2948
2007-04-19,-2.1164
2007-04-20,3.964
2007-04-23,0.6932
2007-04-24,-0.5737
2007-04-25,0.6347
2007-04-26,-1.1468
2007-04-27,-2.0882
2007-04-30,-3.4953
2007-05-01,2.2099
2007-05-02,1.3814
2007-05-03,0.1185
2007-05-04,1.8935
2007-05-07,-2.1487
2007-05-08,-0.8902
2007-05-09,0.2994
2007-05-10,0.0
2007-05-11,0.597
2007-05-14,-1.3056
2007-05-15,-1.6837
2007-05-16,3.5474
2007-05-17,6.3792
2007-05-18,0.1666
2007-05-21,2.1619
2007-05-22,0.0
2007-05-23,-0.4883
2007-05-24,-1.4177
2007-05-25,2.2124
2007-05-29,-1.2446
2007-05-30,0.5479
2007-05-31,-1.2534
2007-06-01,0.7174
2007-06-04,0.0
2007-06-05,-1.589
2007-06-06,1.6703999999999999
2007-06-07,-0.5476
2007-06-08,-1.8721999999999999
2007-06-11,1.0101
2007-06-12,-1.8889
2007-06-13,0.9626
2007-06-14,5.945
2007-06-15,0.7411
2007-06-18,-1.1035
2007-06-19,1.169
2007-06-20,-2.416
2007-06-21,2.422
2007-06-22,0.1051
2007-06-25,0.5249
2007-06-26,-0.1567
2007-06-27,-0.3661
2007-06-28,0.5249
2007-06-29,-4.4386
2007-07-02,1.0929
2007-07-03,1.6757
2007-07-05,-1.1164
2007-07-06,0.1075
2007-07-09,3.1149
2007-07-10,-2.9167
2007-07-11,0.3219
2007-07-12,1.8717000000000001
2007-07-13,1.2598
2007-07-16,0.8813
2007-07-17,-0.8222
2007-07-18,0.2591
2007-07-19,0.0517
2007-07-20,-1.6529
2007-07-23,-0.2101
2007-07-24,-0.6316
2007-07-25,1.3242
2007-07-26,-3.241
2007-07-27,-0.7563
2007-07-30,0.5988
2007-07-31,-2.0563
2007-08-01,1.105
2007-08-02,-1.8578999999999999
2007-08-03,-2.5612
2007-08-06,1.6
2007-08-07,0.6749
2007-08-08,2.9050000000000002
2007-08-09,1.1944
2007-08-10,3.9699999999999998
2007-08-13,-2.1672
2007-08-14,-2.4789
2007-08-15,-2.0552
2007-08-16,4.6383
2007-08-17,0.3166
2007-08-20,-0.7365
2007-08-21,-4.1335
2007-08-22,2.377
2007-08-23,-1.3498999999999999
2007-08-24,0.5473
2007-08-27,-1.4698
2007-08-28,-1.3812
2007-08-29,2.2969
2007-08-30,-1.3143
2007-08-31,0.222
2007-09-04,-0.443
2007-09-05,-1.168
2007-09-06,2.8137
2007-09-07,0.4926
2007-09-10,-2.0153
2007-09-11,-0.2223
2007-09-12,-2.0056
2007-09-13,0.3411
2007-09-14,-0.4533
2007-09-17,0.7399
2007-09-18,3.2203
2007-09-19,0.0
2007-09-20,-0.5473
2007-09-21,0.8255
2007-09-24,0.2729
2007-09-25,-1.0343
2007-09-26,0.33
2007-09-27,-0.0548
2007-09-28,-2.5233
2007-10-01,2.4198
2007-10-02,0.2747
2007-10-03,-1.6985999999999999
2007-10-04,-0.223
2007-10-05,1.3408
2007-10-08,0.2756
2007-10-09,0.11
2007-10-10,-0.1098
2007-10-11,0.7147
2007-10-12,1.3646
2007-10-15,-1.2924
2007-10-16,0.491
2007-10-17,-1.1944
2007-10-18,0.0
2007-10-19,-1.5385
2007-10-22,1.2835
2007-10-23,-0.551
2007-10-24,-0.9972
2007-10-25,2.0145
2007-10-26,1.7553
2007-10-29,-0.3235
2007-10-30,-1.0817
2007-10-31,-0.9295
2007-11-01,-1.5453000000000001
2007-11-02,0.8969
2007-11-05,-1.3333
2007-11-06,1.1824
2007-11-07,-2.3372
2007-11-08,9.4017
2007-11-09,0.2083
2007-11-12,-0.1559
2007-11-13,0.1041
2007-11-14,0.416
2007-11-15,1.709
2007-11-16,5.9063
2007-11-19,9.6154
2007-11-20,2.9825
2007-11-21,-8.9864
2007-11-23,4.9134
2007-11-26,4.0589
2007-11-27,1.8860000000000001
2007-11-28,3.7020999999999997
2007-11-29,-5.8824
2007-11-30,0.3017
2007-12-03,1.5041
2007-12-04,0.5504
2007-12-05,-2.9053
2007-12-06,-0.6071
2007-12-07,-0.0873
2007-12-10,-0.131
2007-12-11,-2.4923
2007-12-12,0.3139
2007-12-13,4.5597
2007-12-14,2.608
2007-12-17,-2.2917
2007-12-18,1.2793
2007-12-19,-2.7368
2007-12-20,3.2468
2007-12-21,0.9224
2007-12-24,2.4927
2007-12-26,0.5675
2007-12-27,-0.3628
2007-12-28,-1.0922
2007-12-31,2.0859
2008-01-02,2.0833
2008-01-03,2.237
2008-01-04,-2.572
2008-01-07,6.383
2008-01-08,-2.2222
2008-01-09,0.9091
2008-01-10,4.0541
2008-01-11,-3.3911
2008-01-14,-0.3734
2008-01-15,-3.8606
2008-01-16,-2.5731
2008-01-17,-1.2005
2008-01-18,-0.0405
2008-01-22,-4.376
2008-01-23,-0.0847
2008-01-24,-0.3393
2008-01-25,1.3191
2008-01-28,-7.0559
2008-01-29,2.5757
2008-01-30,0.3084
2008-01-31,1.1858
2008-02-01,-0.434
2008-02-04,5.1439
2008-02-05,1.2852000000000001
2008-02-06,3.8477
2008-02-07,8.9082
2008-02-08,-4.126
2008-02-11,-0.8305
2008-02-12,-0.3426
2008-02-13,-0.5348
2008-02-14,3.3026
2008-02-15,-2.0818
2008-02-19,0.6074
2008-02-20,-1.5093999999999999
2008-02-21,-5.0192
2008-02-22,-0.7664
2008-02-25,0.6911
2008-02-26,-5.2887
2008-02-27,-1.3214000000000001
2008-02-28,1.0367
2008-02-29,-1.7101
2008-03-03,0.9134
2008-03-04,0.7759
2008-03-05,2.2241
2008-03-06,-0.6695
2008-03-07,0.5476
2008-03-10,-0.2933
2008-03-11,1.3445
2008-03-12,0.4146
2008-03-13,0.8258
2008-03-14,-3.4808
2008-03-17,-3.479
2008-03-18,2.1538
2008-03-19,-1.506
2008-03-20,2.1844
2008-03-24,-0.3848
2008-03-25,3.0043
2008-03-26,0.375
2008-03-27,-2.4491
2008-03-28,0.8085
2008-03-31,0.9709
2008-04-01,3.7625
2008-04-02,-2.1757
2008-04-03,-2.8007
2008-04-04,0.0847
2008-04-07,-1.6935
2008-04-08,0.1292
2008-04-09,-1.2473
2008-04-10,0.1742
2008-04-11,-2.0
2008-04-14,1.5528
2008-04-15,0.3495
2008-04-16,0.1306
2008-04-17,-0.5652
2008-04-18,-0.0437
2008-04-21,0.9624
2008-04-22,-0.3466
2008-04-23,-0.3043
2008-04-24,-0.8722
2008-04-25,2.6397
2008-04-28,2.4003
2008-04-29,-0.586
2008-04-30,-1.4737
2008-05-01,4.6581
2008-05-02,-0.1225
2008-05-05,0.0818
2008-05-06,4.7794
2008-05-07,3.5088
2008-05-08,-1.8079
2008-05-09,2.1864
2008-05-12,2.4024
2008-05-13,6.3783
2008-05-14,-1.4128
2008-05-15,1.3632
2008-05-16,1.7586
2008-05-19,13.758
2008-05-20,-1.8469
2008-05-21,-8.3763
2008-05-22,-1.8549
2008-05-23,0.2025
2008-05-27,0.8084
2008-05-28,3.575
2008-05-29,-0.2903
2008-05-30,0.9706
2008-06-02,1.5699999999999998
2008-06-03,3.2177
2008-06-04,-3.9425
2008-06-05,3.0862
2008-06-06,-2.5617
2008-06-09,-2.4073
2008-06-10,0.5518
2008-06-11,-0.2582
2008-06-12,15.4693
2008-06-13,-0.6446
2008-06-16,0.7334
2008-06-17,0.056
2008-06-18,3.4705
2008-06-19,0.4598
2008-06-20,-3.9311
2008-06-23,-0.0841
2008-06-24,-2.2439999999999998
2008-06-25,-2.3816
2008-06-26,-1.1758
2008-06-27,-1.7847
2008-06-30,3.6644
2008-07-01,-3.3596
2008-07-02,-2.5393
2008-07-03,-2.3263
2008-07-07,3.3979
2008-07-08,-1.5971
2008-07-09,-0.437
2008-07-10,2.3197
2008-07-11,-1.44
2008-07-14,6.217
2008-07-15,-4.5947
2008-07-16,2.1166
2008-07-17,-2.6134
2008-07-18,1.8507
2008-07-21,-1.3325
2008-07-22,3.2535
2008-07-23,-3.4185
2008-07-24,-3.755
2008-07-25,3.5497
2008-07-28,-2.0383
2008-07-29,1.0404
2008-07-30,2.8705
2008-07-31,-2.0928
2008-08-01,-1.1461999999999999
2008-08-04,-0.7208
2008-08-05,3.5669
2008-08-06,-13.9592
2008-08-07,-5.3135
2008-08-08,-2.4317
2008-08-11,7.5153
2008-08-12,3.6733000000000002
2008-08-13,5.4696
2008-08-14,0.5545
2008-08-15,0.5514
2008-08-18,-5.3225999999999996
2008-08-19,-0.2044
2008-08-20,1.8436
2008-08-21,-1.3745
2008-08-22,0.102
2008-08-25,-2.9202
2008-08-26,-1.3291
2008-08-27,1.5952
2008-08-28,0.7676
2008-08-29,-2.6316
2008-09-02,-2.3115
2008-09-03,-3.0943
2008-09-04,-6.9497
2008-09-05,3.6334
2008-09-08,-0.7402
2008-09-09,-8.438
2008-09-10,1.5002
2008-09-11,-2.2804
2008-09-12,-1.5556999999999999
2008-09-15,-16.9008
2008-09-16,2.6413
2008-09-17,-5.8157
2008-09-18,9.5628
2008-09-19,7.5312
2008-09-22,-5.4731
2008-09-23,0.3435
2008-09-24,-2.2494
2008-09-25,0.3502
2008-09-26,-1.8445
2008-09-29,-5.6882
2008-09-30,6.1389
2008-10-01,-4.5155
2008-10-02,-9.9894
2008-10-03,-8.2054
2008-10-06,-7.717
2008-10-07,-3.6237
2008-10-08,2.3138
2008-10-09,-10.6007
2008-10-10,2.0553
2008-10-13,13.8652
2008-10-14,-1.4285999999999999
2008-10-15,-12.9055
2008-10-16,6.5769
2008-10-17,2.1561
2008-10-20,-2.984
2008-10-21,-1.5754000000000001
2008-10-22,-9.5274
2008-10-23,-3.2013
2008-10-24,-4.8738
2008-10-27,-1.6468
2008-10-28,2.9767
2008-10-29,14.3631
2008-10-30,1.7378
2008-10-31,2.795
2008-11-03,-2.0393
2008-11-04,2.8527
2008-11-05,-9.7451
2008-11-06,-16.6113
2008-11-07,-1.494
2008-11-10,-0.4044
2008-11-11,-14.619299999999999
2008-11-12,-10.2259
2008-11-13,-3.1788
2008-11-14,-6.156
2008-11-17,-2.3324
2008-11-18,0.8955
2008-11-19,-2.071
2008-11-20,-9.9698
2008-11-21,10.2349
2008-11-24,6.8493
2008-11-25,10.6838
2008-11-26,13.2561
2008-11-28,-3.0682
2008-12-01,-16.9988
2008-12-02,20.1977
2008-12-03,8.4606
2008-12-04,-5.7421
2008-12-05,4.8276
2008-12-08,6.4693
2008-12-09,-2.1627
2008-12-10,0.4211
2008-12-11,-12.2642
2008-12-12,18.638
2008-12-15,-5.0352
2008-12-16,1.6966999999999999
2008-12-17,1.6684
2008-12-18,0.5128
2008-12-19,3.5714
2008-12-22,0.2956
2008-12-23,-4.5187
