ticker,RDN US Equity
2000-05-23,2.3613
2000-05-24,0.0
2000-05-25,-1.4994
2000-05-26,2.1077
2000-05-30,3.3257
2000-05-31,-2.3307
2000-06-01,1.5909
2000-06-02,1.1186
2000-06-05,2.6549
2000-06-06,0.0
2000-06-07,1.9397
2000-06-08,-2.0085
2000-06-09,-3.452
2000-06-12,1.3408
2000-06-13,-1.1025
2000-06-14,-0.3344
2000-06-15,-2.5727
2000-06-16,-1.6073
2000-06-19,2.5671
2000-06-20,-4.3231
2000-06-21,-1.1891
2000-06-22,-2.4067
2000-06-23,2.7127
2000-06-26,-3.9616
2000-06-27,4.25
2000-06-28,1.5588
2000-06-29,-0.9445
2000-06-30,-1.2812999999999999
2000-07-03,-0.0302
2000-07-05,4.3478
2000-07-06,2.662
2000-07-07,3.044
2000-07-10,1.6411
2000-07-11,-1.5070000000000001
2000-07-12,6.8852
2000-07-13,0.2045
2000-07-14,6.4286
2000-07-17,-1.1505
2000-07-18,1.2609
2000-07-19,-1.4368
2000-07-20,-10.69
2000-07-21,-3.1556
2000-07-24,1.9101
2000-07-25,3.4179
2000-07-26,2.0256
2000-07-27,6.1651
2000-07-28,-0.8858
2000-07-31,-3.2771
2000-08-01,0.46
2000-08-02,-0.409
2000-08-03,0.616
2000-08-04,1.5306
2000-08-07,-0.3015
2000-08-08,1.1089
2000-08-09,-2.4925
2000-08-10,0.3067
2000-08-11,2.9562
2000-08-14,2.1782
2000-08-15,-0.2907
2000-08-16,-1.9436
2000-08-17,0.1982
2000-08-18,-0.9891
2000-08-21,2.8971
2000-08-22,0.1942
2000-08-23,-2.1318
2000-08-24,0.9901
2000-08-25,-4.0196
2000-08-28,0.8172
2000-08-29,-1.2158
2000-08-30,0.2051
2000-08-31,1.74
2000-09-01,-0.9054
2000-09-05,-1.9289
2000-09-06,2.6915
2000-09-07,2.3185000000000002
2000-09-08,2.266
2000-09-11,1.6378
2000-09-12,-0.4739
2000-09-13,-4.2857
2000-09-14,6.7661999999999995
2000-09-15,1.0252
2000-09-18,-7.8413
2000-09-19,7.3073
2000-09-20,-3.0784
2000-09-21,-0.4812
2000-09-22,1.5474
2000-09-25,2.1905
2000-09-26,-0.0932
2000-09-27,-0.653
2000-09-28,7.5117
2000-09-29,-5.6769
2000-10-02,1.7593
2000-10-03,-0.455
2000-10-04,-1.1883
2000-10-05,0.8326
2000-10-06,-1.5596
2000-10-09,-2.0503
2000-10-10,-1.9029
2000-10-11,-2.9098
2000-10-12,-1.6983000000000001
2000-10-13,2.7439
2000-10-16,1.9782
2000-10-17,-3.7827
2000-10-18,-2.5202
2000-10-19,0.0
2000-10-20,2.5853
2000-10-23,0.8065
2000-10-24,2.0
2000-10-25,0.3922
2000-10-26,-3.125
2000-10-27,6.0484
2000-10-30,6.0837
2000-10-31,1.6129
2000-11-01,-0.2646
2000-11-02,-0.5765
2000-11-03,-4.4484
2000-11-06,0.7449
2000-11-07,-2.403
2000-11-08,-1.7992
2000-11-09,1.5429
2000-11-10,-1.3295
2000-11-13,-1.155
2000-11-14,3.408
2000-11-15,1.7891
2000-11-16,-2.3127
2000-11-17,-1.4205
2000-11-20,0.7685
2000-11-21,-2.1926
2000-11-22,-2.6316
2000-11-24,0.6006
2000-11-27,-2.0896
2000-11-28,1.8293
2000-11-29,5.9879999999999995
2000-11-30,-2.0716
2000-12-01,1.4423
2000-12-04,-1.4218
2000-12-05,3.6538
2000-12-06,-1.2987
2000-12-07,1.3158
2000-12-08,3.7106
2000-12-11,-2.0572
2000-12-12,-2.1918
2000-12-13,0.4669
2000-12-14,1.2082
2000-12-15,-0.1837
2000-12-18,0.828
2000-12-19,2.1898
2000-12-20,-0.3571
2000-12-21,3.6738
2000-12-22,3.6301
2000-12-26,-2.5021
2000-12-27,3.0796
2000-12-28,1.7427000000000001
2000-12-29,-2.0392
2001-01-02,-4.5795
2001-01-03,2.007
2001-01-04,-6.5868
2001-01-05,-3.4798999999999998
2001-01-08,-1.518
2001-01-09,-4.4315999999999995
2001-01-10,-0.6048
2001-01-11,-2.7382999999999997
2001-01-12,-3.7539
2001-01-16,-0.4334
2001-01-17,0.2176
2001-01-18,-4.886
2001-01-19,-0.6849
2001-01-22,4.5977
2001-01-23,2.3077
2001-01-24,5.2632
2001-01-25,1.0204
2001-01-26,0.0
2001-01-29,0.9939
2001-01-30,2.6724
2001-01-31,-3.1484
2001-02-01,-2.2369
2001-02-02,-0.1811
2001-02-05,2.6715
2001-02-06,-2.2165
2001-02-07,3.0716
2001-02-08,-0.1753
2001-02-09,0.6545
2001-02-12,3.0452
2001-02-13,0.3386
2001-02-14,1.857
2001-02-15,-2.0642
2001-02-16,-0.6154
2001-02-20,-0.9598
2001-02-21,-3.0947
2001-02-22,0.0968
2001-02-23,-0.6445
2001-02-26,0.8433
2001-02-27,0.7559
2001-02-28,-1.2769
2001-03-01,-1.3743
2001-03-02,0.0
2001-03-05,-0.9836
2001-03-06,-0.0993
2001-03-07,1.5081
2001-03-08,4.3755
2001-03-09,0.0626
2001-03-12,-2.0478
2001-03-13,-0.2553
2001-03-14,-3.04
2001-03-15,1.4851
2001-03-16,-0.813
2001-03-19,0.4918
2001-03-20,1.1256
2001-03-21,0.6453
2001-03-22,-2.26
2001-03-23,1.5087000000000002
2001-03-26,2.6170999999999998
2001-03-27,-0.7714
2001-03-28,1.301
2001-03-29,3.3673
2001-03-30,2.6515
2001-04-02,0.5166
2001-04-03,-2.8634
2001-04-04,-1.6024
2001-04-05,3.088
2001-04-06,-3.0402
2001-04-09,-0.0922
2001-04-10,1.5385
2001-04-11,0.3939
2001-04-12,0.2264
2001-04-16,0.4819
2001-04-17,-0.6444
2001-04-18,-0.1508
2001-04-19,3.1722
2001-04-20,-0.8785
2001-04-23,-0.0739
2001-04-24,-0.1626
2001-04-25,2.2653
2001-04-26,8.5855
2001-04-27,1.5467
2001-04-30,1.7595
2001-05-01,0.6452
2001-05-02,-0.5513
2001-05-03,-0.7606
2001-05-04,0.1559
2001-05-07,2.4903
2001-05-08,2.3918
2001-05-09,-1.9651
2001-05-10,0.7564
2001-05-11,0.6006
2001-05-14,3.0597
2001-05-15,-1.1586
2001-05-16,3.8462
2001-05-17,-0.0823
2001-05-18,0.0
2001-05-21,1.4592
2001-05-22,-1.9369
2001-05-23,0.0946
2001-05-24,-0.8508
2001-05-25,0.1192
2001-05-29,0.8689
2001-05-30,-0.0708
2001-05-31,0.2598
2001-06-01,-0.8952
2001-06-04,0.9983
2001-06-05,0.506
2001-06-06,1.9436
2001-06-07,-1.9754
2001-06-08,1.3825
2001-06-11,-0.9361
2001-06-12,0.6883
2001-06-13,0.1043
2001-06-14,-1.1114
2001-06-15,-1.3112
2001-06-18,-1.4116
2001-06-19,-0.1925
2001-06-20,-1.1814
2001-06-21,2.2813
2001-06-22,-2.3855
2001-06-25,-1.3685
2001-06-26,-0.9167
2001-06-27,3.4509
2001-06-28,-1.0877
2001-06-29,-1.1486
2001-07-02,-0.3708
2001-07-03,-0.8189
2001-07-05,-0.4754
2001-07-06,-1.6088
2001-07-09,-1.3797
2001-07-10,-1.0104
2001-07-11,2.1199
2001-07-12,0.5894
2001-07-13,5.0955
2001-07-16,0.8242
2001-07-17,1.106
2001-07-18,0.0951
2001-07-19,-7.0563
2001-07-20,-2.863
2001-07-23,0.5789
2001-07-24,-3.4798999999999998
2001-07-25,3.4156
2001-07-26,1.6514
2001-07-27,1.9856
2001-07-30,2.3262
2001-07-31,-1.1118999999999999
2001-08-01,0.3748
2001-08-02,-0.6224
2001-08-03,-0.9018
2001-08-06,-1.1881
2001-08-07,0.6395
2001-08-08,-0.4321
2001-08-09,-0.3829
2001-08-10,-0.0513
2001-08-13,1.4359
2001-08-14,1.4408
2001-08-15,-0.3239
2001-08-16,0.475
2001-08-17,-0.224
2001-08-20,1.5469
2001-08-21,1.9165
2001-08-22,0.0
2001-08-23,2.5796
2001-08-24,-1.5041
2001-08-27,-2.7917
2001-08-28,-2.3319
2001-08-29,1.4325
2001-08-30,-1.3875
2001-08-31,0.7789
2001-09-04,-1.4959
2001-09-05,-0.9112
2001-09-06,-1.2516
2001-09-07,-2.6125
2001-09-10,0.3718
2001-09-17,-4.0752
2001-09-18,-0.3586
2001-09-19,-3.1008
2001-09-20,-6.0571
2001-09-21,-0.517
2001-09-24,10.0581
2001-09-25,3.8889
2001-09-26,-5.9091000000000005
2001-09-27,7.9568
2001-09-28,1.3425
2001-10-01,-3.9481
2001-10-02,-0.4056
2001-10-03,6.6522
2001-10-04,1.2729
2001-10-05,-5.1031
2001-10-08,-2.8874
2001-10-09,-0.4637
2001-10-10,-5.7276
2001-10-11,3.4884
2001-10-12,-5.4213000000000005
2001-10-15,0.9504
2001-10-16,-1.5593
2001-10-17,-0.2092
2001-10-18,-2.6654999999999998
2001-10-19,-0.1846
2001-10-22,4.6239
2001-10-23,1.2375
2001-10-24,0.6694
2001-10-25,-3.0066
2001-10-26,3.8748
2001-10-29,-0.1722
2001-10-30,-0.6036
2001-10-31,-2.0532
2001-11-01,0.7381
2001-11-02,2.374
2001-11-05,2.1758
2001-11-06,0.3362
2001-11-07,-0.5306
2001-11-08,-0.4773
2001-11-09,-1.1566
2001-11-12,-0.5997
2001-11-13,4.0793
2001-11-14,-0.6624
2001-11-15,-0.3612
2001-11-16,-0.3067
2001-11-19,1.5385
2001-11-20,1.0744
2001-11-21,0.0818
2001-11-23,1.5251000000000001
2001-11-26,1.2071
2001-11-27,2.7298999999999998
2001-11-28,-2.4768
2001-11-29,2.1429
2001-11-30,-0.8029
2001-12-03,-1.3577
2001-12-04,0.9264
2001-12-05,1.7046999999999999
2001-12-06,2.3724
2001-12-07,0.6045
2001-12-10,-2.1032
2001-12-11,-0.2046
2001-12-12,-1.5633
2001-12-13,0.6509
2001-12-14,0.4915
2001-12-17,0.2059
2001-12-18,3.2622999999999998
2001-12-19,1.99
2001-12-20,0.8293
2001-12-21,1.5965
2001-12-24,0.4762
2001-12-26,0.3791
2001-12-27,0.9915
2001-12-28,1.4025
2001-12-31,-0.9912
2002-01-02,2.0955
2002-01-03,-3.3067
2002-01-04,1.25
2002-01-07,-3.9133
2002-01-08,0.9939
2002-01-09,3.4566
2002-01-10,1.7633
2002-01-11,0.6156
2002-01-14,-0.7478
2002-01-15,2.9452
2002-01-16,-0.6432
2002-01-17,0.692
2002-01-18,1.3079
2002-01-22,-1.7505
2002-01-23,0.1114
2002-01-24,-1.891
2002-01-25,2.0181
2002-01-28,0.0
2002-01-29,-2.4672
2002-01-30,1.5041
2002-01-31,0.8083
2002-02-01,2.0267
2002-02-04,-3.4054
2002-02-05,0.8814
2002-02-06,-0.9857
2002-02-07,-1.2217
2002-02-08,3.0692
2002-02-11,0.2889
2002-02-12,0.6204
2002-02-13,2.6646
2002-02-14,1.8018
2002-02-15,-3.0341
2002-02-19,-1.3913
2002-02-20,0.97
2002-02-21,-1.7031
2002-02-22,0.0222
2002-02-25,-0.4441
2002-02-26,0.0223
2002-02-27,4.6164
2002-02-28,-0.5116
2002-03-01,0.7071
2002-03-04,0.4043
2002-03-05,0.7205
2002-03-06,1.6621000000000001
2002-03-07,-1.9454
2002-03-08,2.6382
2002-03-11,-0.987
2002-03-12,0.2077
2002-03-13,-1.2021
2002-03-14,1.1538
2002-03-15,1.7213
2002-03-18,-1.896
2002-03-19,0.1663
2002-03-20,-1.556
2002-03-21,-1.2645
2002-03-22,0.7044
2002-03-25,-2.7766
2002-03-26,2.0493
2002-03-27,4.059
2002-03-28,0.7596
2002-04-01,-0.7131
2002-04-02,0.1026
2002-04-03,-0.943
2002-04-04,1.2003
2002-04-05,0.0818
2002-04-08,2.0638
2002-04-09,4.7247
2002-04-10,3.2881
2002-04-11,-0.0555
2002-04-12,-0.9444
2002-04-15,-2.7856
2002-04-16,1.9231
2002-04-17,0.9057
2002-04-18,-1.6455
2002-04-19,-0.3802
2002-04-22,-0.4771
2002-04-23,0.5944
2002-04-24,0.3812
2002-04-25,-2.0509
2002-04-26,0.0194
2002-04-29,-1.8414000000000001
2002-04-30,2.4882
2002-05-01,2.4085
2002-05-02,-0.2446
2002-05-03,-1.9238
2002-05-06,0.5385
2002-05-07,-0.7269
2002-05-08,0.4624
2002-05-09,-0.2685
2002-05-10,0.2308
2002-05-13,1.4006
2002-05-14,1.8165
2002-05-15,1.7654999999999998
2002-05-16,-0.2922
2002-05-17,0.641
2002-05-20,0.4914
2002-05-21,-4.5109
2002-05-22,0.3605
2002-05-23,1.1342
2002-05-24,0.1495
2002-05-28,-0.4293
2002-05-29,-0.2812
2002-05-30,1.2782
2002-05-31,0.7795
2002-06-03,-1.1602000000000001
2002-06-04,-0.2609
2002-06-05,-1.0648
2002-06-06,-2.0015
2002-06-07,1.1945999999999999
2002-06-10,-0.0952
2002-06-11,-4.1548
2002-06-12,0.2585
2002-06-13,-3.0147
2002-06-14,0.8793
2002-06-17,3.7705
2002-06-18,0.1367
2002-06-19,-0.0195
2002-06-20,-0.8585
2002-06-21,-0.7085
2002-06-24,-1.6848
2002-06-25,-1.5726
2002-06-26,-1.7001
2002-06-27,0.4376
2002-06-28,1.3485
2002-07-01,1.044
2002-07-02,-3.5859
2002-07-03,-2.9417999999999997
2002-07-05,2.9877000000000002
2002-07-08,-2.8169
2002-07-09,-1.1464
2002-07-10,-4.8359
2002-07-11,-0.6668
2002-07-12,0.2083
2002-07-15,0.0462
2002-07-16,-0.6927
2002-07-17,-2.79
2002-07-18,-4.5683
2002-07-19,0.1504
2002-07-22,-3.6286
2002-07-23,-2.1033
2002-07-24,5.0398
2002-07-25,-0.3788
2002-07-26,3.9290000000000003
2002-07-29,8.2927
2002-07-30,0.6306
2002-07-31,2.5067
2002-08-01,-3.9301
2002-08-02,-5.9318
2002-08-05,-2.9234
2002-08-06,1.0453
2002-08-07,1.0836999999999999
2002-08-08,5.6287
2002-08-09,1.4533
2002-08-12,-0.9777
2002-08-13,-2.2732
2002-08-14,2.7725999999999997
2002-08-15,0.0686
2002-08-16,-1.4849999999999999
2002-08-19,0.8349
2002-08-20,-1.2885
2002-08-21,1.0256
2002-08-22,3.2072
2002-08-23,-2.1909
2002-08-26,1.2570999999999999
2002-08-27,-2.4605
2002-08-28,-2.4531
2002-08-29,3.1791
2002-08-30,-0.069
2002-09-03,-3.0143
2002-09-04,-0.261
2002-09-05,0.2379
2002-09-06,1.1628
2002-09-09,2.4161
2002-09-10,-2.382
2002-09-11,-1.5016
2002-09-12,-5.1453
2002-09-13,0.3014
2002-09-16,-12.4937
2002-09-17,-4.4349
2002-09-18,3.2934
2002-09-19,-1.2464
2002-09-20,-3.4341
2002-09-23,-4.4073
2002-09-24,3.4657999999999998
2002-09-25,-0.3995
2002-09-26,3.8568
2002-09-27,-3.981
2002-09-30,1.052
2002-10-01,5.4195
2002-10-02,-3.7467
2002-10-03,-1.8407
2002-10-04,-4.4267
2002-10-07,-4.9534
2002-10-08,5.0761
2002-10-09,-5.0242
2002-10-10,12.2753
2002-10-11,4.1679
2002-10-14,-1.3917
2002-10-15,9.0856
2002-10-16,-3.3693
2002-10-17,4.9093
2002-10-18,0.0532
2002-10-21,4.3317
2002-10-22,-2.1396
2002-10-23,-4.7111
2002-10-24,-4.6162
2002-10-25,2.205
2002-10-28,-1.0367
2002-10-29,-1.4723
2002-10-30,0.3448
2002-10-31,1.0023
2002-11-01,0.9356
2002-11-04,0.5899
2002-11-05,-0.5585
2002-11-06,-0.702
2002-11-07,-1.8948
2002-11-08,0.173
2002-11-11,-1.4388
2002-11-12,1.4599
2002-11-13,-1.295
2002-11-14,3.8192
2002-11-15,1.9938
2002-11-18,-2.1476
2002-11-19,1.295
2002-11-20,1.7231999999999998
2002-11-21,4.8634
2002-11-22,2.0063
2002-11-25,-0.1788
2002-11-26,-0.5118
2002-11-27,2.9577999999999998
2002-11-29,1.1741
2002-12-02,1.8519
2002-12-03,-4.6788
2002-12-04,0.3306
2002-12-05,-1.3942
2002-12-06,-1.6966999999999999
2002-12-09,-1.2291
2002-12-10,-0.1853
2002-12-11,2.4934
2002-12-12,-1.8892
2002-12-13,-2.9807
2002-12-16,2.5557
2002-12-17,-0.4242
2002-12-18,0.1597
2002-12-19,-2.4987
2002-12-20,0.1908
2002-12-23,-0.1905
2002-12-24,-0.2726
2002-12-26,-0.6288
2002-12-27,-1.7607
2002-12-30,3.2204
2002-12-31,0.7868
2003-01-02,4.1454
2003-01-03,0.3877
2003-01-06,3.6303
2003-01-07,-1.7391
2003-01-08,-0.1517
2003-01-09,2.5576
2003-01-10,0.6173
2003-01-13,0.0
2003-01-14,1.4479
2003-01-15,-2.0319
2003-01-16,0.5185
2003-01-17,-1.8669
2003-01-21,-2.5532
2003-01-22,-3.5448
2003-01-23,0.6391
2003-01-24,-3.2813
2003-01-27,-1.3953
2003-01-28,0.0832
2003-01-29,0.9149
2003-01-30,-1.6758
2003-01-31,3.1014
2003-02-03,-0.4607
2003-02-04,-2.287
2003-02-05,0.0279
2003-02-06,-3.9276
2003-02-07,0.2899
2003-02-10,1.3877
2003-02-11,-0.9125
2003-02-12,-0.1439
2003-02-13,-1.9319
2003-02-14,2.0288
2003-02-18,1.7867
2003-02-19,-1.2174
2003-02-20,0.2006
2003-02-21,0.5435
2003-02-24,-2.276
2003-02-25,0.0
2003-02-26,-0.7278
2003-02-27,2.0235
2003-02-28,0.23
2003-03-03,-1.2045
2003-03-04,-2.8737
2003-03-05,0.5678
2003-03-06,-0.8321
2003-03-07,-0.5694
2003-03-10,-4.1893
2003-03-11,-1.7930000000000001
2003-03-12,-3.4273
2003-03-13,4.8756
2003-03-14,1.3915
2003-03-17,3.7118
2003-03-18,0.4812
2003-03-19,1.7659
2003-03-20,1.8529
2003-03-21,2.4256
2003-03-24,-4.1162
2003-03-25,1.1467
2003-03-26,0.6686
2003-03-27,-0.7508
2003-03-28,-1.0474
2003-03-31,-1.8524
2003-04-01,2.157
2003-04-02,3.9589
2003-04-03,-0.5078
2003-04-04,1.1341
2003-04-07,-1.5419
2003-04-08,-0.6834
2003-04-09,-0.9174
2003-04-10,-0.1157
2003-04-11,-0.029
2003-04-14,2.8108
2003-04-15,4.0304
2003-04-16,-0.8399
2003-04-17,3.6066000000000003
2003-04-21,0.1319
2003-04-22,5.2146
2003-04-23,-0.1752
2003-04-24,-2.658
2003-04-25,-0.9016
2003-04-28,1.9756
2003-04-29,0.3569
2003-04-30,0.8382
2003-05-01,-0.8564
2003-05-02,1.499
2003-05-05,-0.025
2003-05-06,-0.2754
2003-05-07,-2.586
2003-05-08,-1.8041
2003-05-09,0.4199
2003-05-12,2.0648
2003-05-13,0.0512
2003-05-14,-1.8173
2003-05-15,-6.1522
2003-05-16,0.4722
2003-05-19,-1.0229
2003-05-20,0.1955
2003-05-21,0.7527
2003-05-22,-0.166
2003-05-23,-0.2494
2003-05-27,2.4187
2003-05-28,3.4202
2003-05-29,-0.1312
2003-05-30,5.8344000000000005
2003-06-02,4.9665
2003-06-03,-5.3939
2003-06-04,-1.1003
2003-06-05,-0.0759
2003-06-06,-1.9737
2003-06-09,-2.5297
2003-06-10,0.5826
2003-06-11,2.6593
2003-06-12,-0.436
2003-06-13,-0.0258
2003-06-16,2.1902
2003-06-17,-0.5295
2003-06-18,1.6477
2003-06-19,-2.9426
2003-06-20,0.0
2003-06-23,-2.5951
2003-06-24,0.3693
2003-06-25,-0.0263
2003-06-26,-2.0505
2003-06-27,0.5904
2003-06-30,-2.2145
2003-07-01,2.0464
2003-07-02,2.6738
2003-07-03,-0.5729
2003-07-07,2.1739
2003-07-08,0.8203
2003-07-09,0.8136
2003-07-10,-2.5473
2003-07-11,1.2681
2003-07-14,3.91
2003-07-15,5.1156
2003-07-16,3.065
2003-07-17,2.4972
2003-07-18,1.8162
2003-07-21,-0.4786
2003-07-22,-1.2022
2003-07-23,-2.2124
2003-07-24,0.6561
2003-07-25,0.0225
2003-07-28,0.7865
2003-07-29,-1.0925
2003-07-30,0.5636
2003-07-31,4.9315999999999995
2003-08-01,-2.414
2003-08-04,-1.1384
2003-08-05,-2.8787000000000003
2003-08-06,0.2964
2003-08-07,-1.7277
2003-08-08,2.1282
2003-08-11,-0.453
2003-08-12,1.1604
2003-08-13,0.09
2003-08-14,2.0674
2003-08-15,-0.5504
2003-08-18,1.6604
2003-08-19,1.2854
2003-08-20,0.0
2003-08-21,0.0
2003-08-22,-1.0755
2003-08-25,-1.3916
2003-08-26,0.1323
2003-08-27,0.8588
2003-08-28,1.1354
2003-08-29,2.7418
2003-09-02,1.8700999999999999
2003-09-03,0.2475
2003-09-04,-0.2881
2003-09-05,-1.0524
2003-09-08,-0.0209
2003-09-09,-0.6466
2003-09-10,-2.2045
2003-09-11,0.2362
2003-09-12,-0.6211
2003-09-15,0.3233
2003-09-16,1.246
2003-09-17,-0.6578
2003-09-18,1.6446
2003-09-19,-0.7565
2003-09-22,-0.6352
2003-09-23,0.0852
2003-09-24,-2.3845
2003-09-25,-0.1527
2003-09-26,-3.6916
2003-09-29,2.0186
2003-09-30,-1.2894999999999999
2003-10-01,4.7297
2003-10-02,1.7419
2003-10-03,2.621
2003-10-06,-0.2266
2003-10-07,-0.3097
2003-10-08,1.6566999999999998
2003-10-09,-1.0389
2003-10-10,-0.6793
2003-10-13,1.7409
2003-10-14,1.0389
2003-10-15,-0.2016
2003-10-16,2.8283
2003-10-17,-2.2004
2003-10-20,0.2411
2003-10-21,-0.8617
2003-10-22,-1.7586
2003-10-23,2.3457
2003-10-24,-0.4222
2003-10-27,-0.3028
2003-10-28,4.0907
2003-10-29,1.8872
2003-10-30,-0.0191
2003-10-31,1.0313
2003-11-03,0.7372
2003-11-04,-2.2331
2003-11-05,-0.4607
2003-11-06,0.0771
2003-11-07,-0.6166
2003-11-10,-1.4928
2003-11-11,-1.2202
2003-11-12,-0.6974
2003-11-13,0.0201
2003-11-14,-1.6048
2003-11-17,-1.0805
2003-11-18,-0.9275
2003-11-19,0.208
2003-11-20,-0.9757
2003-11-21,0.5241
2003-11-24,0.6674
2003-11-25,0.2694
2003-11-26,2.7904
2003-11-28,-0.7641
2003-12-01,1.7427000000000001
2003-12-02,-0.239
2003-12-03,0.5191
2003-12-04,0.0397
2003-12-05,-1.5485
2003-12-08,0.9679
2003-12-09,-1.6377000000000002
2003-12-10,-1.2792
2003-12-11,0.7816
2003-12-12,0.3061
2003-12-15,-1.1801
2003-12-16,0.8441
2003-12-17,-2.0008
2003-12-18,-1.75
2003-12-19,-0.0848
2003-12-22,-0.7852
2003-12-23,0.1283
2003-12-24,1.3672
2003-12-26,-0.1686
2003-12-29,1.4777
2003-12-30,0.1664
2003-12-31,1.2461
2004-01-02,-0.5128
2004-01-05,0.1649
2004-01-06,-0.1029
2004-01-07,-1.0921
2004-01-08,1.6458
2004-01-09,-1.1683
2004-01-12,6.1385
2004-01-13,0.2149
2004-01-14,0.273
2004-01-15,-5.9887
2004-01-16,0.062
2004-01-20,1.2814999999999999
2004-01-21,0.6122
2004-01-22,-6.5517
2004-01-23,-1.4543
2004-01-26,1.2555
2004-01-27,-0.8049
2004-01-28,3.3333
2004-01-29,0.0637
2004-01-30,-1.2513
2004-02-02,-0.5584
2004-02-03,-0.5184
2004-02-04,-1.0204
2004-02-05,0.8993
2004-02-06,0.0435
2004-02-09,0.7823
2004-02-10,-0.9271
2004-02-11,-0.9576
2004-02-12,0.3076
2004-02-13,0.8105
2004-02-17,1.1517
2004-02-18,-0.1074
2004-02-19,-2.1935000000000002
2004-02-20,-0.5497
2004-02-23,-0.6412
2004-02-24,-0.9795
2004-02-25,-0.4721
2004-02-26,-0.384
2004-02-27,-0.907
2004-03-01,0.9382
2004-03-02,1.4282
2004-03-03,0.5588
2004-03-04,-1.4659
2004-03-05,-1.4437
2004-03-08,-0.824
2004-03-09,0.5077
2004-03-10,-1.837
2004-03-11,-1.0058
2004-03-12,0.9924
2004-03-15,-2.1759
2004-03-16,1.2437
2004-03-17,0.2126
2004-03-18,0.0707
2004-03-19,-1.0601
2004-03-22,-2.5
2004-03-23,1.978
2004-03-24,0.2634
2004-03-25,1.1464
2004-03-26,-0.1181
2004-03-29,0.1182
2004-03-30,0.6139
2004-03-31,-0.0235
2004-04-01,2.9577
2004-04-02,4.1496
2004-04-05,0.81
2004-04-06,-2.3887
2004-04-07,-1.1568
2004-04-08,0.4727
2004-04-12,0.0896
2004-04-13,2.641
2004-04-14,3.5324999999999998
2004-04-15,-0.7582
2004-04-16,-1.0187
2004-04-19,-0.6218
2004-04-20,-2.028
2004-04-21,1.4975
2004-04-22,5.5977
2004-04-23,0.1233
2004-04-26,-0.1436
2004-04-27,0.2261
2004-04-28,-1.3738000000000001
2004-04-29,-1.8711
2004-04-30,-1.4619
2004-05-03,2.0211
2004-05-04,-1.5806
2004-05-05,0.4283
2004-05-06,-1.194
2004-05-07,-0.3237
2004-05-10,-0.6278
2004-05-11,0.7625
2004-05-12,-0.8432
2004-05-13,-0.2181
2004-05-14,-1.4423
2004-05-17,-1.663
2004-05-18,0.6764
2004-05-19,-0.0448
2004-05-20,-0.2017
2004-05-21,-0.5388
2004-05-24,-0.4966
2004-05-25,1.6114000000000002
2004-05-26,-0.4244
2004-05-27,0.6281
