ticker,MGUY US Equity
2007-12-18,15.3846
2007-12-19,13.3333
2007-12-20,-11.7647
2007-12-21,6.6667
2007-12-27,-6.25
2007-12-31,0.0
2008-01-04,0.0
2008-01-07,-6.6667
2008-01-10,7.1429
2008-01-11,0.0
2008-01-14,-6.6667
2008-01-15,0.0
2008-01-16,0.0
2008-01-18,7.1429
2008-01-22,-6.6667
2008-01-23,0.0
2008-01-24,42.8571
2008-01-25,-25.0
2008-01-29,0.0
2008-01-30,-6.6667
2008-01-31,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-08,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-15,7.1429
2008-02-19,-6.6667
2008-02-21,0.0
2008-02-26,-7.1429
2008-02-27,7.6923
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,0.0
2008-03-05,10.7143
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,-3.2258
2008-03-12,6.6667
2008-03-14,6.25
2008-03-18,-17.647100000000002
2008-03-26,-7.1429
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-02,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,30.7692
2008-04-14,5.8824
2008-04-15,11.1111
2008-04-16,-10.0
2008-04-17,16.6667
2008-04-18,4.7619
2008-04-21,9.0909
2008-04-22,-8.3333
2008-04-23,18.1818
2008-04-24,0.0
2008-04-25,-3.8462
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,-4.0
2008-05-01,0.0
2008-05-02,4.1667
2008-05-05,-8.0
2008-05-06,6.5217
2008-05-07,2.0408
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,-22.0
2008-05-13,-2.5641
2008-05-15,5.2632
2008-05-16,10.0
2008-05-22,4.5455
2008-05-23,0.0
2008-05-27,0.0
2008-05-28,4.3478
2008-05-29,8.3333
2008-05-30,0.0
2008-06-02,-7.6923
2008-06-03,4.1667
2008-06-09,-16.0
2008-06-10,0.0
2008-06-13,19.0476
2008-06-16,-4.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-24,0.0
2008-06-25,4.1667
2008-06-26,0.0
2008-06-30,-4.0
2008-07-01,4.1667
2008-07-02,-8.0
2008-07-08,8.6957
2008-07-10,-20.0
2008-07-11,0.0
2008-07-14,29.0
2008-07-15,-6.9767
2008-07-16,0.0
2008-07-17,-8.3333
2008-07-18,0.0
2008-07-21,0.0
2008-07-23,0.0
2008-07-25,-4.5455
2008-07-28,0.0
2008-07-29,0.0
2008-07-30,-4.7619
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,-10.0
2008-08-05,0.0
2008-08-06,0.0
2008-08-12,0.0
2008-08-13,11.1111
2008-08-14,0.0
2008-08-18,-10.0
2008-08-20,11.1111
2008-08-21,0.0
2008-08-22,-15.0
2008-08-25,17.647100000000002
2008-09-03,-20.0
2008-09-05,25.0
2008-09-08,0.0
2008-09-10,-10.0
2008-09-12,0.0
2008-09-16,-16.6667
2008-09-17,0.0
2008-09-19,13.3333
2008-09-22,-11.7647
2008-09-23,-33.3333
2008-09-24,50.0
2008-09-25,0.0
2008-09-26,0.0
2008-09-29,13.3333
2008-10-01,-17.647100000000002
2008-10-02,21.4286
2008-10-06,-23.5294
2008-10-07,0.0
2008-10-09,0.0
2008-10-14,-23.0769
2008-10-15,0.0
2008-10-16,-20.0
2008-10-17,-12.5
2008-10-24,-57.1429
2008-10-27,66.6667
2008-10-29,0.0
2008-10-31,-20.0
2008-11-10,125.0
2008-11-13,-27.7778
2008-11-14,23.0769
2008-11-17,12.5
2008-11-18,0.0
2008-11-20,-44.4444
2008-11-21,0.0
2008-11-24,-10.0
2008-11-25,33.3333
2008-11-26,0.0
2008-12-01,33.3333
2008-12-02,-6.25
2008-12-08,0.0
2008-12-11,-20.0
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,-16.6667
2008-12-19,0.0
2008-12-22,0.0
2008-12-24,10.0
2008-12-26,-27.2727
2009-01-05,37.5
2009-01-06,-9.0909
2009-01-07,0.0
2009-01-09,0.0
2009-01-14,-20.0
2009-01-16,-12.5
2009-01-20,14.2857
2009-01-21,0.0
2009-01-22,-12.5
2009-01-26,-14.2857
2009-01-27,0.0
2009-01-30,0.0
2009-02-02,1.6667
2009-02-03,-1.6393
2009-02-05,0.0
2009-02-06,0.0
2009-02-10,-33.3333
2009-02-11,50.0
2009-02-12,-16.6667
2009-02-17,-12.0
2009-02-18,-9.0909
2009-02-19,75.0
2009-02-20,-14.2857
2009-02-23,33.3333
2009-02-24,0.0
2009-02-25,0.0
2009-02-27,50.0
2009-03-04,-25.0
2009-03-05,33.3333
2009-03-06,0.0
2009-03-11,-8.3333
2009-03-16,0.0
2009-03-23,9.0909
2009-03-24,16.6667
2009-03-27,0.0
2009-03-30,0.0
2009-04-02,0.0
2009-04-06,-21.4286
2009-04-07,0.0
2009-04-08,9.0909
2009-04-17,-33.3333
2009-04-20,0.0
2009-04-22,-12.5
2009-04-23,14.2857
2009-04-24,0.0
2009-04-27,12.5
2009-04-30,-66.6667
2009-05-05,53.3333
2009-05-07,-13.0435
2009-05-11,-5.625
2009-05-12,5.9603
2009-05-14,50.0
2009-05-15,-33.3333
2009-05-21,50.0
2009-06-03,-33.3333
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,25.0
2009-06-09,-10.0
2009-06-11,-11.1111
2009-07-07,10.0
2009-07-14,0.0
2009-07-23,-9.0909
2009-07-24,0.0
2009-08-19,25.0
2009-08-24,-10.0
2009-08-27,11.1111
2009-08-28,0.0
2009-08-31,0.0
2009-09-04,-12.0
2009-09-10,13.6364
2009-09-14,0.0
2009-09-15,0.0
2009-09-17,0.0
2009-09-21,0.0
2009-09-22,30.0
2009-09-23,7.6923
2009-09-25,71.4286
2009-09-30,-41.6667
2009-10-01,0.0
2009-10-02,0.0
2009-10-12,100.0
2009-10-13,0.0
2009-10-14,-14.2857
2009-10-21,16.6667
2009-10-22,-28.5714
2009-10-23,40.0
2009-10-26,0.0
2009-10-27,10.0
2009-10-28,0.0
2009-11-06,-15.5844
2009-11-09,0.0
2009-11-12,0.0
2009-11-18,-7.6923
2009-11-19,0.0
2009-11-23,-16.6667
2009-11-24,20.0
2009-11-25,-16.6667
2009-12-01,50.0
2009-12-07,-33.3333
2009-12-08,30.0
2009-12-09,15.3846
2009-12-16,-13.3333
2009-12-24,-15.3846
2009-12-31,21.8182
2010-01-04,-17.9104
2010-01-05,-27.2727
2010-01-06,0.0
2010-01-11,52.5
2010-01-15,0.0
2010-01-19,-1.6393
2010-01-20,-8.3333
2010-01-25,10.9091
2010-01-26,0.0
2010-01-27,1.6393
2010-01-28,3.2258
2010-01-29,9.375
2010-02-01,-14.2857
2010-02-02,8.3333
2010-02-03,0.0
2010-02-05,0.0
2010-02-08,-1.5385
2010-02-09,-3.125
2010-02-10,12.9032
2010-02-16,14.2857
2010-02-17,0.0
2010-02-19,-12.5
2010-02-26,-14.2857
2010-03-03,-18.3333
2010-03-09,-18.3673
2010-03-12,0.0
2010-03-15,0.0
2010-03-18,0.0
2010-03-19,0.0
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,-37.5
2010-03-26,60.0
2010-04-05,0.0
2010-04-26,-12.5
2010-04-27,-7.1429
2010-04-28,23.0769
2010-04-29,6.25
2010-05-04,-5.8824
2010-05-05,-20.0
2010-05-06,9.375
2010-05-10,0.0
2010-05-13,7.1429
2010-05-14,-6.6667
2010-05-19,0.0
2010-05-20,-14.2857
2010-05-21,33.3333
2010-06-10,-25.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,0.0
2010-06-16,0.0
2010-06-21,-33.3333
2010-06-22,75.0
2010-06-23,-14.2857
2010-06-28,0.0
2010-06-29,-16.6667
2010-06-30,40.0
2010-07-06,-28.5714
2010-07-09,0.0
2010-07-21,0.0
2010-07-23,0.0
2010-07-30,20.0
2010-08-09,0.0
2010-08-11,-16.6667
2010-09-02,32.0
2010-09-07,-24.2424
2010-09-13,0.0
2010-09-17,20.0
2010-09-22,0.0
2010-09-24,0.0
2010-10-01,0.0
2010-10-06,16.6667
2010-10-07,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,14.2857
2010-10-18,25.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,-20.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-27,-18.75
2010-10-29,13.8462
2010-11-01,-22.4662
2010-11-02,4.5752
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,-6.6667
2010-11-11,7.1429
2010-11-12,-3.3333
2010-11-16,-5.1724
2010-11-17,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,-3.6364
2010-11-26,-7.5472
2010-11-30,-18.3673
2010-12-02,20.0
2010-12-17,14.5833
2010-12-20,0.0
2010-12-21,-16.3636
2010-12-28,17.3913
2010-12-29,0.0
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,48.1481
2011-01-07,-32.5
2011-01-11,-14.8148
2011-01-12,-3.8043
2011-01-13,0.0
2011-01-14,3.9548
2011-01-18,19.5652
2011-01-20,-9.0909
2011-01-25,10.0
2011-01-26,0.0
2011-01-27,0.0
2011-02-02,-1.8182
2011-02-03,1.8519
2011-02-04,-5.4545
2011-02-07,5.7692
2011-02-10,-5.4545
2011-02-16,15.3846
2011-02-18,33.3333
2011-02-23,-31.25
2011-02-25,118.1818
2011-02-28,0.0
2011-03-01,-16.6667
2011-03-02,20.0
2011-03-03,-16.6667
2011-03-04,40.0
2011-03-07,-21.4286
2011-03-09,36.3636
2011-03-10,0.0
2011-03-14,-6.6667
2011-03-15,-42.8571
2011-03-16,0.0
2011-03-22,0.0
2011-03-29,50.0
2011-03-30,-16.6667
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-06,0.0
2011-04-07,0.0
2011-04-11,-14.0
2011-04-12,-18.6047
2011-04-14,-14.2857
2011-04-15,6.6667
2011-04-19,-6.25
2011-04-20,0.0
2011-04-26,0.0
2011-04-27,-5.0
2011-04-28,-12.2807
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-05,0.0
2011-05-06,-4.0
2011-05-09,14.5833
2011-06-01,0.0
2011-06-03,-9.0909
2011-06-14,40.0
2011-06-17,0.0
2011-06-20,-1.4285999999999999
2011-06-21,-27.5362
2011-06-23,20.0
2011-06-24,0.0
2011-07-15,16.6667
2011-07-28,-14.2857
2011-07-29,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-11,0.0
2011-08-19,16.6667
2011-08-22,-14.2857
2011-08-29,16.6667
2011-08-31,-28.5714
2011-09-09,10.0
2011-09-13,23.6364
2011-09-14,2.9412000000000003
2011-09-16,-2.8571
2011-09-30,-11.7647
2011-10-03,-16.6667
2011-10-05,20.0
2011-10-14,-16.6667
2011-10-26,100.0
2011-11-09,-20.0
2011-11-17,0.0
2011-11-22,-37.5
2011-11-23,0.0
2011-11-28,-6.0
2011-11-29,6.383
2011-12-02,0.0
2011-12-14,-20.0
2011-12-21,-50.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2012-01-03,50.0
2012-01-05,-20.0
2012-01-10,25.0
2012-01-11,-33.3333
2012-01-19,-50.0
2012-01-23,100.0
2012-02-02,0.0
2012-02-06,100.0
2012-02-07,50.0
2012-02-08,6.6667
2012-02-13,-6.25
2012-02-15,-33.3333
2012-02-16,0.0
2012-02-22,0.0
2012-02-23,20.0
2012-02-27,3.6458
2012-02-29,-19.598
2012-03-01,0.0
2012-03-28,30.0
2012-03-30,15.3846
2012-04-03,-20.0
2012-04-04,-58.3333
2012-04-05,-57.625
2012-04-11,-0.885
2012-04-12,137.5
2012-04-13,-50.2506
2012-04-23,-19.3955
2012-04-26,0.0
2012-04-27,0.0
2012-05-02,0.0
2012-05-04,24.0625
2012-05-07,-19.3955
2012-05-10,0.0
2012-05-14,-17.5
2012-05-18,21.2121
2012-06-05,0.0
2012-06-19,0.0
2012-06-22,-50.0
2012-06-25,-73.75
2012-06-26,90.4762
2012-07-30,0.0
2012-08-13,0.0
2012-08-28,100.0
2012-08-30,0.0
2012-09-04,50.0
2012-09-06,6.6667
2012-09-07,0.0
2012-09-11,0.0
2012-09-20,-93.75
2012-09-28,1600.0
2012-11-15,-11.7647
2012-12-12,-79.1667
2012-12-14,380.0
2012-12-27,-71.25
2013-01-03,15.942
2013-01-07,-20.0
2013-01-30,150.0
2013-02-01,0.0
2013-02-12,-70.0
2013-03-04,233.3333
2013-03-21,-61.875
2013-04-23,-37.7049
2013-04-29,0.0
2013-05-30,26.3158
2013-06-04,400.0
2013-06-10,-40.0
2013-06-11,55.5556
2013-06-26,7.1429
2013-06-27,0.0
2013-06-28,0.0
2013-07-01,-80.0
2013-07-02,6.25
2013-07-23,119.6078
2013-07-25,0.0
2013-08-08,114.2857
2013-08-13,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-27,-66.6667
2013-09-16,-36.25
2013-09-17,9.8039
2013-09-18,0.0
2013-09-26,0.0
2013-10-01,180.3571
2013-11-05,-63.0573
2013-11-06,-96.5517
2013-11-15,2700.0
2013-11-18,-39.2857
2013-11-20,0.0
2013-11-21,0.0
2013-11-25,0.0
2013-12-03,0.0
2013-12-13,82.3529
2014-01-17,0.0
2014-01-22,-43.5484
2014-01-23,-31.4286
2014-01-24,158.3333
2014-02-18,-58.0645
2014-03-05,146.1538
2014-03-10,0.0
2014-03-14,75.0
2014-03-19,28.5714
2014-03-21,0.0
2014-03-24,11.1111
2014-03-25,-10.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,11.1111
2014-04-03,-10.0
2014-04-07,11.1111
2014-04-16,50.0
2014-04-17,-33.3333
2014-04-25,100.0
2014-04-28,50.0
2014-04-29,-41.6667
2014-05-12,14.2857
2014-05-20,-10.0
2014-06-23,-16.6667
2014-06-25,16.6667
2014-06-30,14.2857
2014-07-01,-12.5
2014-07-14,14.2857
2014-07-15,-12.5
2014-07-31,9.642900000000001
2014-08-18,4.2345
2014-08-26,0.0
2014-08-29,0.0
2014-09-05,-12.5
2014-09-16,14.2857
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-28,-24.375
2014-10-29,98.3471
2014-10-30,0.0
2014-12-17,-33.3333
2015-02-06,-25.0
2015-03-18,0.0
2015-03-20,0.0
2015-04-07,0.0
2015-04-09,0.0
2015-04-14,-33.3333
2015-04-16,50.0
2015-04-17,-33.3333
2015-05-12,0.0
2015-05-20,-8.75
2015-07-20,-1.3699
2015-08-28,-11.1111
2015-10-01,-25.0
2015-10-27,0.0
2015-11-05,0.0
2015-12-03,0.0
2015-12-10,0.0
2015-12-23,0.0
2015-12-29,0.0
2016-01-07,0.0
2016-02-16,0.0
2016-03-17,0.0
2016-05-02,0.0
2016-05-23,0.0
2016-06-13,0.0
2016-08-05,0.0
2016-10-26,16.6667
2016-11-18,-14.2857
2016-12-13,-33.3333
2016-12-15,31.25
2016-12-23,0.0
2017-02-21,-4.7619
2017-04-19,0.0
2017-04-26,20.0
2017-04-28,59.375
2017-05-01,15.0327
2017-05-18,-36.3636
2017-05-22,0.0
2017-05-23,-16.9643
2017-06-09,-0.2151
2017-06-20,0.0
2017-06-26,-48.2759
2017-07-18,100.0
2017-08-01,-41.6667
2017-08-30,-20.0
2017-09-05,3.5714
2017-09-06,124.1379
2017-09-07,15.3846
2017-09-08,-6.6667
2017-09-11,42.8571
2017-09-12,-50.0
2017-09-13,8.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-20,-5.5556
2017-09-25,-21.5686
2017-09-26,150.0
2017-10-02,-40.0
2017-10-20,0.0
2017-10-25,-33.3333
2017-10-30,-17.5
2017-11-01,0.0
2017-11-06,-6.0606
2017-12-18,0.0
2017-12-21,93.5484
2017-12-22,25.0
2017-12-27,-60.0
2017-12-28,6.6667
2018-01-02,150.0
2018-01-10,25.0
2018-01-11,0.0
2018-01-17,-40.0
2018-01-22,8.1667
2018-03-23,-2.9276
2018-05-29,0.0
2018-06-25,-4.7619
2018-06-27,0.0
2018-06-28,0.0
2018-07-02,-8.1667
2018-07-06,-25.5898
2018-07-09,70.7317
2018-07-19,-50.0
2018-08-15,-8.5714
2018-08-21,0.0
2018-08-28,0.0
2018-08-30,-6.25
2018-10-09,0.0
2018-10-15,0.0
2018-10-17,66.6667
2018-10-19,0.0
2018-11-20,20.0
2018-11-30,0.0
2018-12-07,-16.6667
2018-12-18,20.0
2018-12-27,-66.6667
2018-12-28,200.0
2019-01-02,16.6667
2019-01-03,-28.5714
2019-01-24,0.0
2019-02-01,58.0
2019-02-08,-34.8734
2019-02-11,-2.4295
2019-02-14,-0.3984
2019-02-20,0.0
2019-03-01,0.0
2019-03-11,0.0
2019-04-05,-20.0
2019-04-09,1.25
2019-04-11,-1.2346
2019-05-02,0.0
2019-05-06,-10.0
2019-05-13,-52.7778
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.0
2019-05-20,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-30,47.0588
2019-06-05,-32.0
2019-06-18,-35.2941
2019-07-12,354.5455
2019-07-16,-30.0
2019-09-17,0.0
2019-09-30,0.0
2019-10-07,12.1429
2019-10-09,-36.3057
2019-10-16,4.0
2019-10-22,0.0
2019-11-07,0.0
2019-11-12,0.0
2019-11-26,0.0
2019-12-04,0.0
2019-12-31,-19.2308
2020-01-15,0.0
2020-03-16,19.0476
2020-04-17,0.0
2020-04-28,0.0
2020-05-12,0.0
2020-07-22,-20.0
2020-07-24,100.0
2020-07-28,150.0
2020-07-29,-20.0
2020-07-30,0.0
2020-07-31,0.0
