ticker,ESI US Equity
2014-05-22,2.165
2014-05-23,1.4394
2014-05-27,4.0205
2014-05-28,0.3031
2014-05-29,1.1711
2014-05-30,1.7177
2014-06-02,0.5507
2014-06-03,-3.1398
2014-06-04,-3.0155
2014-06-05,-0.6607
2014-06-06,1.5258
2014-06-09,5.7418
2014-06-10,0.2187
2014-06-11,1.3455
2014-06-12,1.7582
2014-06-13,-2.1157
2014-06-16,1.0447
2014-06-17,-4.1355
2014-06-18,0.4091
2014-06-19,-1.8889
2014-06-20,1.8875
2014-06-23,1.5191
2014-06-24,-0.1095
2014-06-25,2.3383
2014-06-26,2.4634
2014-06-27,-4.8431999999999995
2014-06-30,2.6364
2014-07-01,-0.6422
2014-07-02,-1.6158000000000001
2014-07-03,0.5109
2014-07-07,1.053
2014-07-08,-4.4916
2014-07-09,2.1068
2014-07-10,-0.8843
2014-07-11,1.8587
2014-07-14,-0.0365
2014-07-15,-1.0588
2014-07-16,0.369
2014-07-17,-1.5441
2014-07-18,-0.1494
2014-07-21,-0.3366
2014-07-22,-0.6379
2014-07-23,-0.7931
2014-07-24,-0.9136
2014-07-25,-0.5763
2014-07-28,-0.6955
2014-07-29,-0.8171
2014-07-30,-2.9816000000000003
2014-07-31,-0.0809
2014-08-01,2.1854
2014-08-04,0.0
2014-08-05,0.1584
2014-08-06,-0.1186
2014-08-07,0.0
2014-08-08,2.3753
2014-08-11,0.3094
2014-08-12,-0.6939
2014-08-13,0.2329
2014-08-14,0.7359
2014-08-15,0.9227
2014-08-18,0.6476
2014-08-19,-0.5678
2014-08-20,-1.5607
2014-08-21,-0.5027
2014-08-22,0.0777
2014-08-25,1.7864
2014-08-26,0.8012
2014-08-27,-1.4383
2014-08-28,3.3026
2014-08-29,1.5242
2014-09-02,-1.1351
2014-09-03,-0.2222
2014-09-04,-0.928
2014-09-05,1.9108
2014-09-08,-1.5809
2014-09-09,0.4483
2014-09-10,-0.5578
2014-09-11,1.3463
2014-09-12,-0.8856
2014-09-15,-0.2606
2014-09-16,2.7249
2014-09-17,-2.2166
2014-09-18,0.3344
2014-09-19,2.1111
2014-09-22,-1.6322
2014-09-23,-4.6091
2014-09-24,-1.121
2014-09-25,-0.3127
2014-09-26,-0.0392
2014-09-29,-0.4708
2014-09-30,-1.3796
2014-10-01,-6.9145
2014-10-02,9.8755
2014-10-03,5.549
2014-10-06,2.7027
2014-10-07,-2.6676
2014-10-08,-0.0741
2014-10-09,-2.7428
2014-10-10,-3.5823
2014-10-13,-5.0593
2014-10-14,-0.9159
2014-10-15,1.3445
2014-10-16,2.8192
2014-10-17,-2.0565
2014-10-20,6.6282
2014-10-21,0.4247
2014-10-22,-0.5383
2014-10-23,0.8118
2014-10-24,-0.8052
2014-10-27,-0.1546
2014-10-28,1.626
2014-10-29,-1.8286
2014-10-30,-1.2418
2014-10-31,2.1611
2014-11-03,-0.9231
2014-11-04,-1.7856999999999998
2014-11-05,2.1344
2014-11-06,-0.6192
2014-11-07,0.4283
2014-11-10,-1.5122
2014-11-11,-1.5354
2014-11-12,-0.4398
2014-11-13,0.2008
2014-11-14,2.2044
2014-11-17,2.3529
2014-11-18,1.4943
2014-11-19,-1.7365
2014-11-20,-1.1141
2014-11-21,1.049
2014-11-24,-1.6148
2014-11-25,-0.1172
2014-11-26,-0.5477
2014-11-28,-1.6129
2014-12-01,-5.5978
2014-12-02,0.2118
2014-12-03,2.4091
2014-12-04,-0.2064
2014-12-05,3.1017
2014-12-08,-3.4898
2014-12-09,-1.5794000000000001
2014-12-10,-2.6605
2014-12-11,-0.5206
2014-12-12,-3.8378
2014-12-15,-3.8095
2014-12-16,-1.1315
2014-12-17,2.5274
2014-12-18,2.5581
2014-12-19,4.127
2014-12-22,-0.3049
2014-12-23,0.4369
2014-12-24,0.0435
2014-12-26,0.7826
2014-12-29,1.5962
2014-12-30,-0.5945
2014-12-31,-0.8116
2015-01-02,-0.646
2015-01-05,-2.6441
2015-01-06,-2.5824
2015-01-07,0.2285
2015-01-08,5.7912
2015-01-09,-0.9483
2015-01-12,0.3046
2015-01-13,0.4338
2015-01-14,-0.432
2015-01-15,-1.9957
2015-01-16,0.9739
2015-01-20,0.3507
2015-01-21,-2.0533
2015-01-22,-1.4273
2015-01-23,-0.362
2015-01-26,2.4523
2015-01-27,0.3546
2015-01-28,-4.8145
2015-01-29,-1.4385
2015-01-30,-1.1299
2015-02-02,-1.381
2015-02-03,3.9112
2015-02-04,0.1394
2015-02-05,2.413
2015-02-06,4.3951
2015-02-09,-1.7361
2015-02-10,1.7226
2015-02-11,-1.2158
2015-02-12,-0.9231
2015-02-13,0.6211
2015-02-17,3.3069
2015-02-18,4.0973
2015-02-19,0.0
2015-02-20,2.501
2015-02-23,-0.56
2015-02-24,1.5688
2015-02-25,1.4257
2015-02-26,-0.4295
2015-02-27,1.098
2015-03-02,1.0085
2015-03-03,0.6912
2015-03-04,1.4493
2015-03-05,-2.0677
2015-03-06,-1.0365
2015-03-09,1.3576
2015-03-10,-2.9085
2015-03-11,1.6160999999999999
2015-03-12,0.2715
2015-03-13,1.1219
2015-03-16,0.1148
2015-03-17,3.3626
2015-03-18,-0.2588
2015-03-19,-3.2617
2015-03-20,0.9962
2015-03-23,-1.1381000000000001
2015-03-24,-1.3814
2015-03-25,-1.7121
2015-03-26,0.0396
2015-03-27,1.5433
2015-03-30,1.9096
2015-03-31,-1.8738000000000001
2015-04-01,-2.9618
2015-04-02,1.4859
2015-04-06,2.4535
2015-04-07,-0.3476
2015-04-08,0.7364
2015-04-09,1.8853
2015-04-10,2.4924
2015-04-13,-0.4422
2015-04-14,-1.2213
2015-04-15,0.5245
2015-04-16,0.1864
2015-04-17,-0.6324
2015-04-20,2.7705
2015-04-21,0.6193
2015-04-22,0.6879
2015-04-23,0.4675
2015-04-24,-2.7201
2015-04-27,-0.7358
2015-04-28,0.593
2015-04-29,-0.2211
2015-04-30,-0.517
2015-05-01,1.7075
2015-05-04,-1.8978000000000002
2015-05-05,0.4836
2015-05-06,0.3332
2015-05-07,0.8487
2015-05-08,0.1829
2015-05-11,0.4018
2015-05-12,-4.0015
2015-05-13,-1.8568
2015-05-14,1.5058
2015-05-15,1.3313
2015-05-18,2.1396
2015-05-19,-0.441
2015-05-20,-0.2215
2015-05-21,0.444
2015-05-22,0.9945
2015-05-26,-1.4588
2015-05-27,-0.2591
2015-05-28,-0.8534
2015-05-29,-2.0584
2015-06-01,4.1651
2015-06-02,1.9076
2015-06-03,-0.108
2015-06-04,-0.973
2015-06-05,3.1659
2015-06-08,-1.7637
2015-06-09,-1.6517
2015-06-10,2.1541
2015-06-11,0.0357
2015-06-12,-1.1075
2015-06-15,-0.6503
2015-06-16,1.6
2015-06-17,-0.7874
2015-06-18,-0.5411
2015-06-19,-3.337
2015-06-22,-0.5629
2015-06-23,0.566
2015-06-24,1.651
2015-06-25,0.8121
2015-06-26,-2.0871
2015-06-29,-4.3007
2015-06-30,-0.0391
2015-07-01,0.1955
2015-07-02,-1.4826
2015-07-06,-0.3168
2015-07-07,-0.3576
2015-07-08,-3.0303
2015-07-09,-0.7813
2015-07-10,4.1857
2015-07-13,1.5513
2015-07-14,0.1175
2015-07-15,1.7214
2015-07-16,-0.3077
2015-07-17,-2.2377
2015-07-20,-3.3149
2015-07-21,-0.6122
2015-07-22,-1.5194999999999999
2015-07-23,-0.7923
2015-07-24,-4.9601
2015-07-27,-0.9288
2015-07-28,3.8839
2015-07-29,-0.6876
2015-07-30,0.0
2015-07-31,0.6923
2015-08-03,-0.0859
2015-08-04,0.129
2015-08-05,0.7732
2015-08-06,-0.8099
2015-08-07,-3.3949
2015-08-10,4.5819
2015-08-11,-1.0208
2015-08-12,0.7306
2015-08-13,-10.4096
2015-08-14,0.5238
2015-08-17,-1.8475000000000001
2015-08-18,-0.917
2015-08-19,0.9255
2015-08-20,-4.971
2015-08-21,-4.4693
2015-08-24,-7.5492
2015-08-25,3.1052
2015-08-26,-2.1194
2015-08-27,11.51
2015-08-28,-0.8176
2015-08-31,-1.391
2015-09-01,-4.8589
2015-09-02,0.7139
2015-09-03,-0.7634
2015-09-04,-1.8132000000000001
2015-09-08,2.1824
2015-09-09,-2.3548999999999998
2015-09-10,-3.5334
2015-09-11,0.0
2015-09-14,-0.2326
2015-09-15,-0.4662
2015-09-16,1.6979
2015-09-17,-2.015
2015-09-18,-2.3502
2015-09-21,-1.9856
2015-09-22,-3.8674
2015-09-23,-5.6194
2015-09-24,-1.0825
2015-09-25,-4.0356
2015-09-28,-9.052
2015-09-29,-5.4859
2015-09-30,4.8922
2015-10-01,2.0553
2015-10-02,6.584
2015-10-05,7.8488
2015-10-06,-2.8302
2015-10-07,-10.2635
2015-10-08,3.5549
2015-10-09,5.5969999999999995
2015-10-12,-3.6749
2015-10-13,-6.6030999999999995
2015-10-14,1.1783
2015-10-15,-2.2516
2015-10-16,0.2383
2015-10-19,-2.8526
2015-10-20,-0.1631
2015-10-21,-4.1667
2015-10-22,-1.705
2015-10-23,-4.3365
2015-10-26,-1.3599
2015-10-27,-1.1949
2015-10-28,5.3953
2015-10-29,-4.3248
2015-10-30,-3.69
2015-11-02,5.9387
2015-11-03,10.9403
2015-11-04,3.5045
2015-11-05,-6.378
2015-11-06,0.0
2015-11-09,0.0841
2015-11-10,-1.8487
2015-11-11,-4.7945
2015-11-12,-2.4281
2015-11-13,3.0415
2015-11-16,-2.3256
2015-11-17,-0.641
2015-11-18,9.6774
2015-11-19,-0.3361
2015-11-20,-0.1686
2015-11-23,8.5304
2015-11-24,-0.856
2015-11-25,1.7268
2015-11-27,-4.8611
2015-11-30,1.8654
2015-12-01,2.0701
2015-12-02,1.7161
2015-12-03,-4.1411
2015-12-04,-2.48
2015-12-07,-6.8088999999999995
2015-12-08,-3.6092
2015-12-09,3.9269
2015-12-10,2.2847
2015-12-11,-10.567
2015-12-14,-2.7858
2015-12-15,5.2372
2015-12-16,20.939
2015-12-17,-3.8043
2015-12-18,-1.0492
2015-12-21,-0.4078
2015-12-22,3.1941
2015-12-23,9.2063
2015-12-24,-1.0174
2015-12-28,-2.8634
2015-12-29,-2.3432
2015-12-30,-1.2384
2015-12-31,0.5486
2016-01-04,-4.7545
2016-01-05,-3.0278
2016-01-06,-10.8017
2016-01-07,-4.7304
2016-01-08,-6.3555
2016-01-11,-6.0445
2016-01-12,-0.3386
2016-01-13,-9.6263
2016-01-14,2.7569
2016-01-15,-4.3902
2016-01-19,-6.7602
2016-01-20,4.9248
2016-01-21,-1.1734
2016-01-22,2.7704
2016-01-25,-6.8036
2016-01-26,1.7906
2016-01-27,2.1651
2016-01-28,-1.7219
2016-01-29,2.8302
2016-02-01,-1.9659
2016-02-02,-6.1497
2016-02-03,5.5556
2016-02-04,4.1835
2016-02-05,-6.8652999999999995
2016-02-08,-18.2197
2016-02-09,6.2925
2016-02-10,-6.5600000000000005
2016-02-11,-4.9658
2016-02-12,7.2072
2016-02-16,8.0672
2016-02-17,9.0202
2016-02-18,-1.7118
2016-02-19,-6.5312
2016-02-22,2.4845
2016-02-23,-2.5758
2016-02-24,1.5552000000000001
2016-02-25,-0.3063
2016-02-26,7.5269
2016-02-29,1.2857
2016-03-01,-2.5388
2016-03-02,8.3936
2016-03-03,3.8718
2016-03-04,2.0566
2016-03-07,3.9043
2016-03-08,-9.2121
2016-03-09,8.1442
2016-03-10,4.6914
2016-03-11,4.3632
2016-03-14,-3.1638
2016-03-15,-7.2345
2016-03-16,4.6541
2016-03-17,6.25
2016-03-18,0.4525
2016-03-21,-0.7883
2016-03-22,4.5403
2016-03-23,-5.646
2016-03-24,-0.3452
2016-03-28,-4.0416
2016-03-29,6.0168
2016-03-30,-0.9081
2016-03-31,-1.4891
2016-04-01,2.6744
2016-04-04,-2.718
2016-04-05,-0.3492
2016-04-06,4.4393
2016-04-07,-6.0403
2016-04-08,1.3094999999999999
2016-04-11,0.9401
2016-04-12,-2.6775
2016-04-13,6.1005
2016-04-14,2.593
2016-04-15,-0.7692
2016-04-18,-0.2215
2016-04-19,5.4384
2016-04-20,3.5789
2016-04-21,2.3374
2016-04-22,2.284
2016-04-25,-4.2718
2016-04-26,4.1582
2016-04-27,3.9922
2016-04-28,-1.6854
2016-04-29,-1.9048
2016-05-02,-3.1068
2016-05-03,-7.6152
2016-05-04,-2.3861
2016-05-05,-2.6667
2016-05-06,0.4566
2016-05-09,-3.0682
2016-05-10,12.3095
2016-05-11,6.9937000000000005
2016-05-12,-5.561
2016-05-13,-5.2686
2016-05-16,2.5082
2016-05-17,-0.9574
2016-05-18,-3.8668
2016-05-19,1.2291
2016-05-20,1.3245
2016-05-23,0.6536
2016-05-24,-0.6494
2016-05-25,4.3573
2016-05-26,-1.8789
2016-05-27,1.2766
2016-05-31,-0.3151
2016-06-01,2.1075
2016-06-02,2.3736
2016-06-03,0.6048
2016-06-06,5.01
2016-06-07,2.7672
2016-06-08,-0.7428
2016-06-09,-4.8644
2016-06-10,-4.1298
2016-06-13,-4.0
2016-06-14,-6.8376
2016-06-15,0.8028
2016-06-16,-3.7542999999999997
2016-06-17,0.591
2016-06-20,4.9354
2016-06-21,0.3359
2016-06-22,-2.7902
2016-06-23,9.9885
2016-06-24,-9.6033
2016-06-27,-7.7367
2016-06-28,6.1327
2016-06-29,5.7783
2016-06-30,-1.0033
2016-07-01,-1.6892
2016-07-05,-6.5292
2016-07-06,-1.2255
2016-07-07,0.4963
2016-07-08,3.4568
2016-07-11,2.0286
2016-07-12,4.4444
2016-07-13,3.0235
2016-07-14,0.3261
2016-07-15,0.2167
2016-07-18,0.4324
2016-07-19,-5.0592
2016-07-20,1.7006999999999999
2016-07-21,1.1148
2016-07-22,-2.4256
2016-07-25,-2.0339
2016-07-26,3.1142
2016-07-27,0.4474
2016-07-28,1.1136
2016-07-29,1.3216
2016-08-01,-1.087
2016-08-02,-0.3297
2016-08-03,7.1665
2016-08-04,0.1029
2016-08-05,-3.186
2016-08-08,2.5478
2016-08-09,-5.176
2016-08-10,-2.2926
2016-08-11,2.4581
2016-08-12,-2.9444
2016-08-15,1.7978
2016-08-16,-0.2208
2016-08-17,-0.7743
2016-08-18,0.8919
2016-08-19,-0.663
2016-08-22,-0.1112
2016-08-23,1.8931
2016-08-24,-3.6066000000000003
2016-08-25,0.7937
2016-08-26,-1.2373
2016-08-29,4.2141
2016-08-30,0.9836
2016-08-31,-2.0563
2016-09-01,-1.6575
2016-09-02,4.9437999999999995
2016-09-06,0.7495
2016-09-07,1.2752
2016-09-08,1.0493
2016-09-09,-4.4652
2016-09-12,1.6303999999999998
2016-09-13,-4.0642
2016-09-14,-0.1115
2016-09-15,-6.808
2016-09-16,2.3952
2016-09-19,1.6374
2016-09-20,-3.107
2016-09-21,2.3753
2016-09-22,0.6961
2016-09-23,-2.0737
2016-09-26,-1.6471
2016-09-27,-0.9569
2016-09-28,3.2609
2016-09-29,-4.9123
2016-09-30,-0.246
2016-10-03,-3.2059
2016-10-04,-6.6242
2016-10-05,3.1378
2016-10-06,-1.1905000000000001
2016-10-07,-3.2129
2016-10-10,3.8728
2016-10-11,-3.7284
2016-10-12,-0.8299
2016-10-13,0.2789
2016-10-14,-0.2782
2016-10-17,0.4184
2016-10-18,4.0278
2016-10-19,0.9346
2016-10-20,-0.1323
2016-10-21,-0.3974
2016-10-24,0.133
2016-10-25,-0.1328
2016-10-26,-0.7979
2016-10-27,0.9383
2016-10-28,-4.3825
2016-10-31,1.25
2016-11-01,0.9602
2016-11-02,-0.1359
2016-11-03,-0.6803
2016-11-04,8.0822
2016-11-07,6.3371
2016-11-08,0.1192
2016-11-09,3.3333
2016-11-10,0.8065
2016-11-11,-2.7429
2016-11-14,0.47
2016-11-15,0.4678
2016-11-16,-1.2806
2016-11-17,-0.2358
2016-11-18,0.591
2016-11-21,4.2303
2016-11-22,-0.9019
2016-11-23,1.479
2016-11-25,-0.7848
2016-11-28,0.452
2016-11-29,4.0495
2016-11-30,1.0811
2016-12-01,-0.4278
2016-12-02,0.6445
2016-12-05,0.8538
2016-12-06,3.2804
2016-12-07,1.8443
2016-12-08,4.6278
2016-12-09,-0.5769
2016-12-12,-3.2882
2016-12-13,-1.5
2016-12-14,-2.132
2016-12-15,0.0
2016-12-16,0.4149
2016-12-19,0.0
2016-12-20,0.1033
2016-12-21,0.4128
2016-12-22,-1.8498999999999999
2016-12-23,0.6283
2016-12-27,2.0812
2016-12-28,-0.9174
2016-12-29,-0.5144
2016-12-30,1.4478
2017-01-03,0.2039
2017-01-04,3.3571
2017-01-05,1.7717
2017-01-06,-1.2572999999999999
2017-01-09,0.0
2017-01-10,1.5671
2017-01-11,3.4716
2017-01-12,2.7959
2017-01-13,0.816
2017-01-17,-2.1583
2017-01-18,0.7353
2017-01-19,0.4562
2017-01-20,0.545
2017-01-23,0.4517
2017-01-24,5.4856
2017-01-25,2.3018
2017-01-26,-0.3333
2017-01-27,1.2542
2017-01-30,-0.9083
2017-01-31,1.1667
2017-02-01,2.0593
2017-02-02,-0.565
2017-02-03,0.6494
2017-02-06,2.1774
2017-02-07,-0.9471
2017-02-08,0.4781
2017-02-09,0.9516
2017-02-10,0.5499
2017-02-13,0.3125
2017-02-14,0.7788
2017-02-15,0.541
2017-02-16,-0.3843
2017-02-17,3.0093
2017-02-21,-0.3745
2017-02-22,-1.7292999999999998
2017-02-23,-0.6886
2017-02-24,0.5393
2017-02-27,1.9157
2017-02-28,-0.8271
2017-03-01,2.1228
2017-03-02,-2.1529
2017-03-03,0.7587
2017-03-06,-0.3765
2017-03-07,-1.4361
2017-03-08,-0.9969
2017-03-09,-1.2393
2017-03-10,0.7843
2017-03-13,1.0895
2017-03-14,0.077
2017-03-15,0.3077
2017-03-16,-0.0767
2017-03-17,0.4605
2017-03-20,-1.2223
2017-03-21,-5.3364
2017-03-22,1.8791
2017-03-23,1.2029
2017-03-24,-0.5547
2017-03-27,1.4343
2017-03-28,1.7282
2017-03-29,0.1544
2017-03-30,1.0023
2017-03-31,-0.6107
2017-04-03,-0.768
2017-04-04,0.1548
2017-04-05,-1.932
2017-04-06,1.7336
2017-04-07,3.0984
2017-04-10,0.8264
2017-04-11,-1.1177
2017-04-12,-2.0347
2017-04-13,-1.5385
2017-04-17,0.625
2017-04-18,0.2329
2017-04-19,1.4717
2017-04-20,2.1374
2017-04-21,-0.1495
2017-04-24,3.9671
2017-04-25,2.3038
2017-04-26,0.7741
2017-04-27,-0.3492
2017-04-28,-0.7008
2017-05-01,0.5646
2017-05-02,-1.8246
2017-05-03,-2.6447000000000003
2017-05-04,-1.6153
2017-05-05,2.1642
2017-05-08,-1.4609
2017-05-09,-0.8895
2017-05-10,0.2992
2017-05-11,-0.2237
2017-05-12,0.2242
2017-05-15,1.8643
2017-05-16,-0.6589
2017-05-17,-1.4001000000000001
2017-05-18,-3.2885
2017-05-19,3.7866999999999997
2017-05-22,-0.8935
2017-05-23,-1.9534
2017-05-24,-0.8429
2017-05-25,-2.7048
2017-05-26,0.4766
2017-05-30,-0.3953
2017-05-31,-0.9524
2017-06-01,2.4038
2017-06-02,-1.3302
2017-06-05,0.8723
2017-06-06,1.1792
2017-06-07,-1.6317
2017-06-08,2.0537
2017-06-09,0.1548
2017-06-12,-3.2457
2017-06-13,-1.0383
2017-06-14,-0.6457
2017-06-15,-1.6247
2017-06-16,1.4864
2017-06-19,1.3832
2017-06-20,-0.4815
2017-06-21,-1.129
2017-06-22,3.8336
2017-06-23,-0.7855
2017-06-26,-0.3959
2017-06-27,0.3975
2017-06-28,2.2961
2017-06-29,-1.7027999999999999
2017-06-30,-0.1575
2017-07-03,-0.6309
2017-07-05,0.3968
2017-07-06,-0.9486
2017-07-07,1.4365999999999999
2017-07-10,0.8655
2017-07-11,0.546
2017-07-12,0.2327
2017-07-13,-0.1548
2017-07-14,1.3178
2017-07-17,0.0
2017-07-18,-1.5302
2017-07-19,0.6216
2017-07-20,-1.4672
2017-07-21,1.5674000000000001
2017-07-24,3.858
2017-07-25,2.1545
2017-07-26,-0.9455
2017-07-27,-1.6153
2017-07-28,-1.0448
2017-07-31,5.6561
2017-08-01,3.6403
2017-08-02,0.2755
2017-08-03,0.1374
2017-08-04,-0.8916
2017-08-07,-1.1073
2017-08-08,-3.8487999999999998
2017-08-09,-5.6769
2017-08-10,-1.7747000000000002
2017-08-11,1.3354
2017-08-14,-3.4109
2017-08-15,1.1236
2017-08-16,-0.3968
2017-08-17,-4.0637
2017-08-18,0.3322
2017-08-21,-1.6556
2017-08-22,1.7677
2017-08-23,-0.2481
2017-08-24,-4.8093
2017-08-25,-4.878
2017-08-28,0.641
2017-08-29,0.091
2017-08-30,4.0909
2017-08-31,2.0087
2017-09-01,3.4247
2017-09-05,-3.8079
2017-09-06,-0.2582
2017-09-07,-0.9491
2017-09-08,0.2613
2017-09-11,2.5195
2017-09-12,1.7797
2017-09-13,-2.0816
2017-09-14,-5.017
2017-09-15,0.0895
2017-09-18,3.5778
2017-09-19,-0.4318
2017-09-20,-0.2602
2017-09-21,0.0
2017-09-22,-1.0435
2017-09-25,-3.3392
2017-09-26,0.9091
2017-09-27,-0.1802
2017-09-28,0.361
2017-09-29,0.2698
2017-10-02,1.704
2017-10-03,2.2928
2017-10-04,-0.8621
2017-10-05,-0.6087
2017-10-06,1.3998
2017-10-09,-1.2942
2017-10-10,0.9615
2017-10-11,-0.5195
2017-10-12,1.8277
2017-10-13,-1.0256
2017-10-16,-1.8998
2017-10-17,-3.257
2017-10-18,0.7279
2017-10-19,0.0
2017-10-20,0.6323
2017-10-23,-2.4237
2017-10-24,0.276
2017-10-25,-0.9174
2017-10-26,0.9259
2017-10-27,-1.5596
2017-10-30,-0.7456
2017-10-31,0.4695
2017-11-01,-0.8411
2017-11-02,-1.508
2017-11-03,-0.4785
2017-11-06,0.9615
2017-11-07,-0.5714
2017-11-08,-0.9579
2017-11-09,-0.9671
2017-11-10,-0.6836
2017-11-13,0.885
2017-11-14,-7.2125
2017-11-15,0.0
2017-11-16,4.8319
2017-11-17,0.1002
2017-11-20,2.2022
2017-11-21,-2.3506
2017-11-22,-1.4042
2017-11-24,1.5259
2017-11-27,-0.8016
2017-11-28,0.303
2017-11-29,-0.9063
2017-11-30,1.1179000000000001
2017-12-01,-3.5176
2017-12-04,-0.4167
2017-12-05,0.4184
2017-12-06,0.2083
2017-12-07,-0.5198
2017-12-08,-1.2539
2017-12-11,0.2116
2017-12-12,0.4224
2017-12-13,-0.5258
2017-12-14,0.5285
2017-12-15,1.1567
2017-12-18,2.8067
2017-12-19,2.4267
2017-12-20,-0.3949
2017-12-21,1.9822
2017-12-22,-1.7492999999999999
2017-12-26,-0.6924
2017-12-27,-0.3984
2017-12-28,0.8
2017-12-29,-1.5873
2018-01-02,4.2339
2018-01-03,1.8375
2018-01-04,0.2849
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.3788
2018-01-10,5.566
2018-01-11,2.681
2018-01-12,1.4795
2018-01-16,-2.0583
2018-01-17,-2.4518
2018-01-18,-0.5386
2018-01-19,1.5343
2018-01-22,0.1778
2018-01-23,2.0408
2018-01-24,2.1739
2018-01-25,1.7021
2018-01-26,-1.1715
2018-01-29,0.5927
2018-01-30,-1.5152
2018-01-31,0.0855
2018-02-01,-6.0632
2018-02-02,-2.2727
2018-02-05,-5.5814
2018-02-06,0.9852
2018-02-07,0.1951
2018-02-08,-4.187
2018-02-09,0.7114
2018-02-12,0.1009
2018-02-13,-0.9073
2018-02-14,3.0519
2018-02-15,0.0987
2018-02-16,1.0848
2018-02-20,0.5854
2018-02-21,0.388
2018-02-22,0.5797
2018-02-23,0.8646
2018-02-26,0.6667
2018-02-27,1.7974999999999999
2018-02-28,-2.974
2018-03-01,-0.0958
2018-03-02,4.1227
2018-03-05,2.9466
2018-03-06,-0.0894
2018-03-07,-1.7905
2018-03-08,-0.8204
2018-03-09,2.2059
2018-03-12,-0.8993
2018-03-13,-2.3593
2018-03-14,-1.6729
2018-03-15,-0.3781
2018-03-16,1.2334
2018-03-19,-0.7498
2018-03-20,-0.7554
2018-03-21,-1.3321
2018-03-22,-5.6895
2018-03-23,-1.7382
2018-03-26,1.873
2018-03-27,-1.2257
2018-03-28,-0.8273
2018-03-29,0.4171
2018-04-02,-3.1153
2018-04-03,0.7503
2018-04-04,0.5319
2018-04-05,4.7619
2018-04-06,-3.8384
2018-04-09,-1.0504
2018-04-10,1.38
2018-04-11,-1.2565
2018-04-12,0.3181
2018-04-13,2.6427
2018-04-16,2.9866
2018-04-17,0.5
2018-04-18,2.4876
2018-04-19,-0.5825
2018-04-20,-0.3906
2018-04-23,0.2941
2018-04-24,-0.5865
2018-04-25,1.6716
2018-04-26,-0.5803
2018-04-27,-0.0973
2018-04-30,-1.9474
2018-05-01,0.5958
2018-05-02,1.6782
2018-05-03,0.8738
2018-05-04,0.0962
2018-05-07,1.3462
2018-05-08,-0.3795
2018-05-09,0.6667
2018-05-10,3.0274
2018-05-11,0.0918
2018-05-14,0.4587
2018-05-15,0.6393
2018-05-16,1.1797
2018-05-17,0.8969
2018-05-18,0.0889
2018-05-21,1.0657
2018-05-22,0.1757
2018-05-23,-0.5263
2018-05-24,0.1764
2018-05-25,0.0
2018-05-29,0.3521
2018-05-30,3.5088
