ticker,NAOV US Equity
2016-09-15,-0.3623
2016-09-19,0.3636
2016-09-20,0.0
2016-09-22,0.7246
2016-09-23,0.0
2016-09-26,-0.7194
2016-09-27,-0.3623
2016-09-30,0.0
2016-10-05,0.0
2016-10-06,0.0
2016-10-21,2.7273
2016-10-24,23.8938
2016-10-27,-14.4286
2016-10-28,0.1669
2016-10-31,0.0
2016-11-01,0.0
2016-11-10,0.8333
2016-11-11,-0.8264
2016-11-15,0.5
2016-11-16,0.3317
2016-11-17,-0.8264
2016-11-28,-2.5
2016-11-29,-1.0256
2016-11-30,3.6269
2016-12-01,-1.8333
2016-12-07,0.1698
2016-12-22,0.0
2016-12-27,1.6949
2016-12-30,-0.6667
2017-01-03,0.6711
2017-01-06,0.0
2017-01-12,-0.8333
2017-01-17,0.0
2017-01-24,0.1681
2017-01-27,0.6711
2017-01-30,0.0
2017-01-31,0.0
2017-02-02,-0.3333
2017-02-09,0.3344
2017-02-21,0.0
2017-02-27,0.0
2017-02-28,1.6667
2017-03-08,1.6393
2017-03-30,-0.8065
2017-03-31,0.0
2017-04-03,0.0
2017-04-04,-1.626
2017-04-10,-1.6529
2017-04-24,1.3445
2017-04-27,0.0
2017-04-28,0.0
2017-05-02,-2.1559
2017-05-03,2.2034
2017-05-04,-3.8143000000000002
2017-05-05,0.0
2017-05-08,1.8965999999999998
2017-05-10,1.8613
2017-05-15,0.0
2017-05-17,-3.6545
2017-05-18,0.0
2017-05-24,3.4483
2017-05-30,-1.6667
2017-05-31,1.6949
2017-06-05,-3.3333
2017-06-20,0.8621
2017-06-21,-0.8547
2017-06-22,0.0
2017-06-23,3.4483
2017-06-26,4.1667
2017-06-28,-4.0
2017-06-29,0.0
2017-06-30,-1.6667
2017-07-06,7.6271
2017-07-12,-5.5118
2017-07-20,-8.3333
2017-07-21,4.5455
2017-07-24,10.4348
2017-07-26,-5.5118
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-04,-5.0
2017-08-07,1.7544
2017-08-08,0.8621
2017-08-09,-1.8803
2017-08-14,-0.6969
2017-08-15,-0.3509
2017-08-16,2.1127
2017-08-21,-2.069
2017-08-22,2.1127
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,3.4483
2017-09-08,10.0
2017-09-11,-6.0606
2017-09-14,2.4194
2017-09-19,0.0
2017-09-26,0.0
2017-09-27,1.5748
2017-09-28,0.7752
2017-09-29,3.8462
2017-10-02,4.0
2017-10-03,4.2735
2017-10-09,-7.7869
2017-10-10,7.4074
2017-10-16,-0.6897
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-25,0.0
2017-10-26,-2.7778
2017-10-30,0.0
2017-10-31,2.8571
2017-11-01,-3.4722
2017-11-02,-35.2518
2017-11-03,5.5556
2017-11-06,-5.3158
2017-11-07,0.149
2017-11-08,4.3471
2017-11-09,-4.2553
2017-11-10,2.4444
2017-11-13,-2.3861
2017-11-14,1.7778
2017-11-15,0.2183
2017-11-16,-1.9607999999999999
2017-11-17,3.7778
2017-11-20,0.0
2017-11-21,-1.4989
2017-11-22,0.0
2017-11-24,-1.3043
2017-11-27,0.2203
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,2.1978
2017-12-01,-7.957
2017-12-04,5.1402
2017-12-05,-1.3333
2017-12-06,3.6036
2017-12-07,-1.087
2017-12-08,-1.0989
2017-12-11,-0.2222
2017-12-12,0.0
2017-12-13,-0.4454
2017-12-14,0.2237
2017-12-15,-5.8036
2017-12-18,6.6350999999999996
2017-12-19,0.0
2017-12-20,2.1111
2017-12-21,-2.0675
2017-12-22,2.6667
2017-12-26,-0.4329
2017-12-27,1.5217
2017-12-28,0.2141
2017-12-29,0.0
2018-01-02,-3.4188
2018-01-03,1.9912
2018-01-04,0.6529
2018-01-05,0.6444
2018-01-09,0.0
2018-01-10,0.4283
2018-01-11,-0.2132
2018-01-12,4.2735
2018-01-16,-8.4016
2018-01-17,-0.4474
2018-01-18,2.0225
2018-01-19,3.0837
2018-01-22,-3.4188
2018-01-23,2.8761
2018-01-24,-0.2151
2018-01-25,-5.3621
2018-01-26,1.1113
2018-01-29,2.4775
2018-01-30,3.6615
2018-01-31,-0.3519
2018-02-01,-0.4255
2018-02-02,0.0
2018-02-05,-2.7778
2018-02-06,4.1758
2018-02-07,-3.3755
2018-02-08,4.4803
2018-02-09,0.3093
2018-02-12,-1.25
2018-02-13,-2.9536
2018-02-14,0.0
2018-02-15,0.4348
2018-02-20,-6.9264
2018-02-21,0.9302
2018-02-22,0.0
2018-02-23,3.6866
2018-02-26,-4.4444
2018-02-27,5.5814
2018-02-28,5.2863
2018-03-01,-0.6276
2018-03-02,-6.7368
2018-03-05,4.9661
2018-03-06,-5.8065
2018-03-07,-0.9132
2018-03-08,2.3041
2018-03-09,3.6036
2018-03-12,0.0
2018-03-13,1.087
2018-03-14,-3.4409
2018-03-15,-4.0089
2018-03-16,11.1369
2018-03-19,-7.0981
2018-03-20,-2.6966
2018-03-21,10.8545
2018-03-22,0.2083
2018-03-23,-2.2869
2018-03-26,-3.4043
2018-03-27,4.8458
2018-03-28,0.2101
2018-03-29,-0.2096
2018-04-02,-6.7227
2018-04-03,1.5766
2018-04-04,7.5388
2018-04-05,-0.4124
2018-04-06,-4.1408
2018-04-09,-1.5119
2018-04-10,3.9474
2018-04-11,-1.2658
2018-04-12,-1.2650000000000001
2018-04-13,0.0476
2018-04-16,2.7471
2018-04-18,-2.9474
2018-04-19,-5.2061
2018-04-20,2.9748
2018-04-23,2.2222
2018-04-24,-0.087
2018-04-25,-3.3943
2018-04-26,0.2252
2018-04-27,1.1236
2018-04-30,5.1111
2018-05-01,-0.8457
2018-05-02,-1.4925
2018-05-03,-1.2987
2018-05-04,0.4386
2018-05-07,-1.0917
2018-05-08,-0.6623
2018-05-09,1.0
2018-05-10,1.4301
2018-05-11,1.9523000000000001
2018-05-14,-0.2128
2018-05-15,-2.8422
2018-05-16,-2.5611
2018-05-17,3.6036
2018-05-18,2.3913
2018-05-21,1.9108
2018-05-22,-0.4167
2018-05-23,-1.8828
2018-05-24,-1.0661
2018-05-25,1.2931
2018-05-29,-1.0638
2018-05-30,-0.8602
2018-05-31,1.3014999999999999
2018-06-01,-0.4283
2018-06-04,2.3656
2018-06-05,0.8403
2018-06-06,-3.125
2018-06-07,-3.0108
2018-06-08,0.0
2018-06-11,-5.9867
2018-06-12,17.9245
2018-06-13,-6.2
2018-06-14,-1.919
2018-06-15,-2.6087
2018-06-18,-4.4643
2018-06-19,-0.7009
2018-06-20,0.6588
2018-06-21,-1.8233000000000001
2018-06-22,11.9048
2018-06-25,-4.9894
2018-06-26,3.012
2018-06-27,1.7391
2018-06-28,3.6325
2018-06-29,-1.2371
2018-07-02,-4.8017
2018-07-03,0.8772
2018-07-05,0.8696
2018-07-06,0.8621
2018-07-09,2.3504
2018-07-10,-2.714
2018-07-11,-0.4292
2018-07-16,-2.1552
2018-07-17,-0.8811
2018-07-18,3.3333
2018-07-20,-3.2258
2018-07-24,-1.7844
2018-07-25,2.7061
2018-07-26,2.5841
2018-07-27,-2.9335
2018-07-30,-2.4535
2018-07-31,5.6905
2018-08-01,-2.7897
2018-08-02,1.1038000000000001
2018-08-03,0.9301
2018-08-06,2.3234
2018-08-07,-2.7484
2018-08-09,1.087
2018-08-10,-0.4301
2018-08-13,1.2959
2018-08-14,1.2793
2018-08-15,-2.1053
2018-08-16,2.1505
2018-08-20,-1.9095
2018-08-21,4.975
2018-08-24,-5.9516
2018-08-27,3.2609
2018-08-28,1.2631999999999999
2018-08-30,0.8316
2018-08-31,-1.0309
2018-09-04,-6.25
2018-09-05,5.5556
2018-09-07,-1.6842000000000001
2018-09-10,-5.3533
2018-09-11,3.2805
2018-09-12,-1.4239
2018-09-13,-1.1111
2018-09-14,3.1461
2018-09-17,-4.1394
2018-09-18,0.0
2018-09-19,-0.1477
2018-09-20,-0.9901
2018-09-21,1.1494
2018-09-25,-5.2273
2018-09-26,3.1175
2018-09-27,3.4884
2018-09-28,3.1461
2018-10-01,1.0893
2018-10-02,-1.9397
2018-10-03,-1.0989
2018-10-04,-1.3333
2018-10-08,0.6757
2018-10-09,-5.1454
2018-10-10,5.1887
2018-10-11,-5.8296
2018-10-12,0.8095
2018-10-15,0.6141
2018-10-16,-0.2347
2018-10-17,-0.4706
2018-10-18,-0.6974
2018-10-19,0.9404
2018-10-23,3.7736
2018-10-24,-5.4545
2018-10-25,-1.4423
2018-10-26,-1.2195
2018-10-29,1.2346
2018-10-30,0.0
2018-10-31,1.222
2018-11-01,-3.6168
2018-11-02,0.0
2018-11-05,0.0
2018-11-06,0.25
2018-11-07,-1.4963
2018-11-09,5.0633
2018-11-12,-3.6145
2018-11-15,-5.0
2018-11-19,-14.2105
2018-11-20,7.0583
2018-11-21,-4.5873
2018-11-23,-2.4024
2018-11-26,6.7692
2018-11-27,-7.781
2018-11-28,-3.75
2018-11-29,3.8961
2018-11-30,11.25
2018-12-04,5.3371
2018-12-07,0.8
2018-12-10,-0.7937
2018-12-11,-18.6667
2018-12-12,8.1967
2018-12-13,-2.7273
2018-12-14,5.9190000000000005
2018-12-17,-1.1764999999999999
2018-12-18,1.1905000000000001
2018-12-19,5.0
2018-12-20,-7.563
2018-12-21,-3.9394
2018-12-24,-2.2082
2018-12-26,1.6160999999999999
2018-12-27,-1.5904
2018-12-28,2.9032
2018-12-31,13.5172
2019-01-03,-8.87
2019-01-04,1.5152
2019-01-09,0.0
2019-01-11,1.4925
2019-01-17,0.0
2019-01-22,0.5
2019-01-23,-1.9607999999999999
2019-01-25,2.5015
2019-01-28,-0.9843
2019-01-29,-1.4706000000000001
2019-01-31,1.4925
2019-02-01,-1.4706000000000001
2019-02-05,-1.4925
2019-02-06,0.0303
2019-02-07,4.5138
2019-02-11,-2.8986
2019-02-12,0.5015
2019-02-13,3.9563
2019-02-14,-2.8571
2019-02-15,0.0
2019-02-19,-1.4706000000000001
2019-02-20,-4.1791
2019-02-21,18.0685
2019-02-22,4.7493
2019-02-25,4.1562
2019-02-26,-3.2648
2019-02-27,-1.25
2019-02-28,0.5063
2019-03-01,1.5112999999999999
2019-03-04,-3.7221
2019-03-05,9.2784
2019-03-06,-4.4811
2019-03-07,2.4691
2019-03-08,-1.2048
2019-03-11,-1.6439
2019-03-12,-2.0483
2019-03-13,9.8734
2019-03-14,-7.8341
2019-03-15,1.25
2019-03-18,0.9877
2019-03-19,-0.978
2019-03-20,0.0
2019-03-21,-2.4691
2019-03-22,1.2658
2019-03-25,-1.25
2019-03-26,-0.757
2019-03-27,5.0994
2019-03-28,-3.1553
2019-03-29,1.5038
2019-04-01,-2.2469
2019-04-02,2.046
2019-04-03,-1.4851
2019-04-04,-0.8794
2019-04-08,0.1267
2019-04-09,2.9848
2019-04-10,-4.1274
2019-04-11,-3.1077
2019-04-12,3.2074
2019-04-15,-1.2821
2019-04-16,0.7792
2019-04-17,-1.2887
2019-04-22,0.5222
2019-04-23,-5.1948
2019-04-24,-3.5616
2019-04-25,-5.3977
2019-04-26,0.6006
2019-04-29,2.9851
2019-04-30,-0.4522
2019-05-02,-10.9306
2019-05-03,5.5901
2019-05-06,-0.9288
2019-05-07,-3.6188000000000002
2019-05-08,-8.5662
2019-05-09,10.6383
2019-05-10,2.5641
2019-05-13,0.0
2019-05-14,-7.1875
2019-05-15,-6.734
2019-05-16,16.2455
2019-05-17,0.0
2019-05-20,-6.2112
2019-05-21,49.0066
2019-05-22,-16.6667
2019-05-24,1.3333
2019-05-28,3.3921
2019-05-29,-4.5102
2019-05-30,1.2873999999999999
2019-05-31,2.8947000000000003
2019-06-03,-5.3708
2019-06-04,-10.0
2019-06-05,-6.006
2019-06-06,11.8211
2019-06-07,5.7143
2019-06-10,4.4676
2019-06-11,-0.9133
2019-06-12,-1.3054999999999999
2019-06-13,0.5291
2019-06-17,3.9474
2019-06-18,-3.5722
2019-06-19,-2.8590999999999998
2019-06-20,-2.4324
2019-06-21,-2.2161
2019-06-24,-3.6827
2019-06-25,-10.0
2019-06-26,-0.3268
2019-06-27,0.0
2019-06-28,-4.918
2019-07-01,1.3793
2019-07-02,-4.0816
2019-07-03,-0.7092
2019-07-08,11.4286
2019-07-10,-4.8077
2019-07-11,7.7440999999999995
2019-07-12,0.9375
2019-07-15,4.6655999999999995
2019-07-16,-10.6694
2019-07-18,-0.3311
2019-07-19,-1.9933999999999998
2019-07-22,1.6949
2019-07-23,6.33
2019-07-24,-3.1318
2019-07-30,0.0
2019-07-31,-1.9417
2019-08-01,-5.4785
2019-08-02,-2.2346
2019-08-06,1.7856999999999998
2019-08-07,6.3158
2019-08-09,0.6601
2019-08-12,0.0
2019-08-13,-12.1311
2019-08-14,3.7313
2019-08-15,-4.6763
2019-08-16,1.8868
2019-08-20,1.1259000000000001
2019-08-21,2.366
2019-08-22,-3.3952999999999998
2019-08-23,7.4033999999999995
2019-08-26,1.0345
2019-08-27,-2.7304
2019-08-28,-3.5088
2019-08-29,-8.7273
2019-08-30,-1.992
2019-09-03,-8.9431
2019-09-04,4.4643
2019-09-05,-6.4103
2019-09-06,2.7397
2019-09-09,7.1111
2019-09-10,-6.639
2019-09-11,1.3333
2019-09-13,6.1404
2019-09-16,-11.9835
2019-09-17,5.6338
2019-09-18,9.3333
2019-09-19,0.0
2019-09-20,5.6911000000000005
2019-09-23,7.3077
2019-09-24,-3.2258
2019-09-25,5.5556
2019-09-26,0.0
2019-09-27,-13.6842
2019-09-30,1.626
2019-10-02,12.0
2019-10-03,7.1429
2019-10-04,-5.3333
2019-10-07,3.5211
2019-10-08,0.0
2019-10-09,1.7006999999999999
2019-10-10,0.0
2019-10-11,0.0
2019-10-16,-3.01
2019-10-17,0.0
2019-10-18,1.0345
2019-10-21,0.6826
2019-10-22,-0.339
2019-10-24,-4.0816
2019-10-25,4.617
2019-10-28,0.6711
2019-10-29,0.0
2019-10-31,-4.1077
2019-11-01,-2.0365
2019-11-04,1.0753
2019-11-06,2.305
2019-11-07,2.5997
2019-11-08,0.3345
2019-11-11,3.7072000000000003
2019-11-12,-5.8442
2019-11-13,1.4034
2019-11-14,-2.9143
2019-11-15,4.028
2019-11-18,-0.6734
2019-11-19,-1.6949
2019-11-20,-3.1034
2019-11-21,2.1352
2019-11-22,-1.7422
2019-11-25,1.5957
2019-11-26,-0.5236
2019-11-29,0.0
2019-12-02,3.5088
2019-12-03,-2.8814
2019-12-04,-1.2216
2019-12-05,1.0601
2019-12-06,-1.7483
2019-12-09,3.9146
2019-12-10,2.7363
2019-12-11,-3.3301
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,-3.1034
2019-12-17,1.4235
2019-12-18,0.3509
2019-12-19,-0.3497
2019-12-20,-9.473700000000001
2019-12-23,10.4651
2019-12-24,1.4035
2019-12-27,-1.3841
2019-12-31,0.0
2020-01-03,-5.2632
2020-01-07,3.2222
2020-01-15,4.0545
2020-01-16,0.0
2020-01-17,-4.5828
2020-01-22,4.8029
2020-01-23,-1.3793
2020-01-24,0.3497
2020-01-27,1.0453
2020-01-28,-4.4793
2020-01-29,1.0794
2020-01-30,0.0
2020-01-31,-1.6536
2020-02-03,4.9497
2020-02-04,-2.0761
2020-02-05,-1.0601
2020-02-06,1.7856999999999998
2020-02-07,-1.7544
2020-02-10,-1.4285999999999999
2020-02-11,1.4493
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,-8.5714
2020-02-18,8.4922
2020-02-19,0.8137
2020-02-20,1.7856999999999998
2020-02-21,-1.7544
2020-02-25,0.0
2020-02-28,-0.7143
2020-03-02,-1.7986
2020-03-10,0.7326
2020-03-12,-18.1818
2020-03-13,6.6667
2020-03-17,-6.25
2020-03-18,-3.4222
2020-03-19,3.0833
2020-03-20,11.607099999999999
2020-03-23,-0.4
2020-03-24,-0.4016
2020-03-25,0.0
2020-03-26,-1.2097
2020-03-27,-2.449
2020-03-30,-18.41
2020-03-31,10.2564
2020-04-01,8.8372
2020-04-02,1.2821
2020-04-03,-2.1097
2020-04-06,-3.4483
2020-04-07,0.0
2020-04-08,4.9107
2020-04-09,-11.7319
2020-04-13,1.2389999999999999
2020-04-14,1.9048
2020-04-16,-7.9439
2020-04-17,4.0609
2020-04-20,-6.3415
2020-04-21,1.5625
2020-04-22,-9.7436
2020-04-23,7.8011
2020-04-24,5.413
2020-04-27,-1.0
2020-04-28,-6.0606
2020-04-29,2.1505
2020-04-30,9.1105
2020-05-01,-4.0085
2020-05-04,1.005
2020-05-05,-0.4975
2020-05-06,1.0
2020-05-07,3.4653
2020-05-08,-1.4354
2020-05-11,-1.4563
2020-05-12,-8.3744
2020-05-13,4.3011
2020-05-14,4.1237
2020-05-18,-0.9901
2020-05-19,-3.0
2020-05-20,5.6701
2020-05-21,-2.439
2020-05-22,3.5
2020-05-26,-0.9662
2020-05-27,0.9756
2020-05-28,-3.3816
2020-05-29,13.5
2020-06-01,4.4053
2020-06-04,-5.9072
2020-06-05,0.0
2020-06-08,1.1211
2020-06-09,-2.4346
2020-06-10,6.0361
2020-06-11,2.4433
2020-06-12,0.4226
2020-06-15,-6.25
2020-06-16,9.3467
2020-06-17,-8.3608
2020-06-18,-8.6312
2020-06-19,7.2816
2020-06-25,9.9548
2020-06-26,-4.5267
2020-06-29,-5.3879
2020-06-30,2.5057
2020-07-01,-0.4444
2020-07-02,-7.1384
2020-07-06,-0.4856
2020-07-07,6.7633
2020-07-08,-10.4072
2020-07-09,-4.0404
2020-07-10,-5.7895
2020-07-13,-10.6145
2020-07-14,-1.25
2020-07-15,1.8923999999999999
2020-07-16,1.8697
2020-07-17,9.7561
2020-07-20,-0.5556
2020-07-21,-8.9385
2020-07-22,-4.2945
2020-07-23,1.2692
2020-07-24,-1.8862999999999999
2020-07-27,1.1419
2020-07-28,-1.129
2020-07-29,-2.5806
2020-07-30,0.6623
2020-07-31,-3.9474
