ticker,RCEL US Equity
2012-09-21,0.3759
2012-09-24,3.7453
2012-09-25,-8.6643
2012-09-26,2.7668
2012-10-01,4.6154
2012-10-02,-0.7353
2012-10-03,7.7778
2012-10-04,-5.4983
2012-10-08,-4.4364
2012-10-09,4.6423
2012-10-10,4.7273
2012-10-12,5.5556
2012-10-15,-2.8947000000000003
2012-10-16,1.4905
2012-10-17,-3.2043
2012-10-18,-1.7241
2012-10-19,-1.7544
2012-10-22,-2.4286
2012-10-23,4.3192
2012-10-26,-5.2632
2012-10-31,0.0
2012-11-02,8.5185
2012-11-05,-5.1195
2012-11-06,-4.6763
2012-11-07,-3.0189
2012-11-08,-0.7782
2012-11-09,2.3529
2012-11-12,-0.3831
2012-11-13,-3.0769
2012-11-14,-1.4285999999999999
2012-11-15,-6.6023
2012-11-16,4.569
2012-11-19,6.3479
2012-11-20,0.7752
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,-0.5385
2012-11-27,-2.1655
2012-11-28,2.7668
2012-11-29,11.538499999999999
2012-12-03,-1.3793
2012-12-04,-5.5944
2012-12-05,2.7407
2012-12-07,-1.5862
2012-12-10,0.0
2012-12-11,-1.4652
2012-12-12,1.1152
2012-12-13,1.1029
2012-12-14,0.0
2012-12-18,-3.2727
2012-12-19,-3.3835
2012-12-20,0.0
2012-12-21,-0.3891
2012-12-24,-1.3281
2012-12-26,3.3254
2012-12-27,-0.7663
2012-12-28,-3.4749
2013-01-02,1.2
2013-01-03,-1.1858
2013-01-04,2.4
2013-01-07,-2.8906
2013-01-08,2.5744
2013-01-09,0.7843
2013-01-10,-3.5019
2013-01-14,-0.4032
2013-01-15,1.2146
2013-01-16,-1.6
2013-01-17,1.626
2013-01-18,-0.4
2013-01-22,-1.6064
2013-01-23,2.8571
2013-01-24,-1.9841
2013-01-25,0.4049
2013-01-28,2.7419000000000002
2013-01-29,0.0785
2013-01-30,1.5686
2013-01-31,2.1622
2013-02-04,-3.3258
2013-02-05,-1.8765
2013-02-06,3.5857
2013-02-07,-0.1538
2013-02-11,10.8629
2013-02-12,2.1543
2013-02-13,0.3401
2013-02-14,3.3898
2013-02-15,3.6066000000000003
2013-02-19,0.0
2013-02-20,-3.481
2013-02-21,-2.0984
2013-02-22,-1.8754
2013-02-25,-1.0239
2013-02-26,-2.2759
2013-02-27,-2.2583
2013-02-28,-3.5379
2013-03-01,-6.4371
2013-03-04,5.6
2013-03-06,-0.3788
2013-03-11,1.1407
2013-03-13,1.5038
2013-03-14,-5.9259
2013-03-19,2.3622
2013-03-22,-6.9231
2013-03-25,3.3058
2013-03-26,-1.2
2013-03-27,-1.6194
2013-03-28,2.8807
2013-04-01,-0.8
2013-04-02,2.0161
2013-04-03,-1.581
2013-04-04,-1.2048
2013-04-05,-1.626
2013-04-08,-0.8264
2013-04-09,2.5
2013-04-10,-3.252
2013-04-12,1.2605
2013-04-15,-4.5643
2013-04-16,-2.6087
2013-04-17,-13.392900000000001
2013-04-18,1.0309
2013-04-19,-0.5102
2013-04-22,-4.1026
2013-04-23,5.8824
2013-04-24,3.0303
2013-04-26,5.3922
2013-04-29,-6.9767
2013-04-30,0.0
2013-05-01,-2.5
2013-05-02,1.0256
2013-05-06,8.1218
2013-05-07,-2.8169
2013-05-08,0.9662
2013-05-09,0.0
2013-05-13,1.4354
2013-05-14,-6.6038
2013-05-15,-1.0101
2013-05-16,0.0
2013-05-17,2.551
2013-05-20,2.9851
2013-05-21,4.3478
2013-05-22,3.2407
2013-05-23,0.8969
2013-05-24,-4.0
2013-05-28,-4.1667
2013-05-29,-2.4154999999999998
2013-05-30,0.0
2013-06-03,-0.1238
2013-06-04,-3.3457
2013-06-05,3.0769
2013-06-06,-2.4876
2013-06-07,4.0816
2013-06-10,-4.4118
2013-06-11,3.0769
2013-06-12,-3.4826
2013-06-13,3.0928
2013-06-14,4.0
2013-06-17,10.0962
2013-06-18,13.5371
2013-06-19,9.6154
2013-06-20,-15.0877
2013-06-21,9.5041
2013-06-24,-5.6604
2013-06-25,2.8
2013-06-26,3.1128
2013-06-27,-2.6414999999999997
2013-06-28,-1.1628
2013-07-01,0.3922
2013-07-02,-2.7344
2013-07-03,4.4177
2013-07-05,-4.6154
2013-07-08,2.0161
2013-07-09,0.7905
2013-07-10,-1.1764999999999999
2013-07-12,3.9683
2013-07-15,0.3817
2013-07-16,-2.2814
2013-07-17,0.0
2013-07-18,4.2802
2013-07-19,-6.3433
2013-07-22,1.5936
2013-07-23,1.7647
2013-07-24,-0.9634
2013-07-25,-0.8366
2013-07-26,1.236
2013-07-29,-2.2481
2013-07-30,1.1102
2013-07-31,-3.9215999999999998
2013-08-01,0.0
2013-08-02,-3.3468999999999998
2013-08-05,3.4628
2013-08-06,5.3061
2013-08-07,-4.9612
2013-08-08,-1.3051
2013-08-09,-0.8264
2013-08-12,-0.8333
2013-08-13,2.9412000000000003
2013-08-14,-2.449
2013-08-15,-0.8316
2013-08-16,1.0073
2013-08-19,-1.0025
2013-08-20,2.616
2013-08-21,-1.7269999999999999
2013-08-22,-0.4184
2013-08-23,0.4202
2013-08-26,0.4184
2013-08-27,-4.1667
2013-08-29,3.9130000000000003
2013-08-30,0.0837
2013-09-03,-4.6823
2013-09-04,-1.3103
2013-09-05,-0.0944
2013-09-06,5.427
2013-09-09,-3.7975
2013-09-10,3.9474
2013-09-11,-3.6287000000000003
2013-09-13,3.7653
2013-09-16,-0.8439
2013-09-18,2.984
2013-09-19,0.8212
2013-09-20,-0.4098
2013-09-24,-1.6461000000000001
2013-09-25,0.8368
2013-09-26,-2.0747
2013-09-27,2.1186
2013-09-30,-2.4896
2013-10-01,0.0
2013-10-02,-4.2553
2013-10-03,-4.1111
2013-10-04,1.5064
2013-10-07,0.4566
2013-10-08,-1.8182
2013-10-09,-0.9259
2013-10-11,4.6729
2013-10-14,4.2857
2013-10-15,-7.9623
2013-10-16,-2.3256
2013-10-18,9.3333
2013-10-21,1.9163999999999999
2013-10-22,2.9915000000000003
2013-10-23,-0.4149
2013-10-24,-2.4167
2013-10-25,-3.0743
2013-10-28,0.4405
2013-10-29,-2.5439
2013-10-30,-0.9901
2013-10-31,-3.1818
2013-11-01,-5.3991
2013-11-04,2.7295
2013-11-05,3.8647
2013-11-06,-1.0233
2013-11-07,3.3835
2013-11-08,-4.0909
2013-11-12,-2.8436
2013-11-13,1.9024
2013-11-14,5.3135
2013-11-15,-0.9091
2013-11-18,-7.4312000000000005
2013-11-19,-0.892
2013-11-20,-1.7
2013-11-21,2.238
2013-11-25,-2.9851
2013-11-26,-2.5641
2013-11-27,-1.5789
2013-11-29,0.5348
2013-12-02,-12.234
2013-12-03,0.6061
2013-12-04,-0.6024
2013-12-05,0.0
2013-12-06,6.0606
2013-12-09,2.8571
2013-12-11,0.0
2013-12-12,-11.1111
2013-12-13,3.75
2013-12-16,1.2048
2013-12-17,-7.1429
2013-12-18,2.3077
2013-12-19,5.2632
2013-12-20,-0.5952
2013-12-23,-2.0359
2013-12-24,0.2445
2013-12-26,19.4207
2013-12-27,9.7779
2013-12-30,18.1395
2013-12-31,0.7825
2014-01-02,-2.339
2014-01-03,2.8
2014-01-06,0.0
2014-01-07,2.8794
2014-01-08,-3.177
2014-01-09,0.3906
2014-01-10,-5.214
2014-01-13,4.4745
2014-01-14,-2.7898
2014-01-15,1.8593
2014-01-16,0.7937
2014-01-17,0.3937
2014-01-21,-1.5686
2014-01-22,0.7968
2014-01-23,-2.3715
2014-01-24,1.2146
2014-01-27,0.0
2014-01-28,2.0
2014-01-29,-5.098
2014-01-30,0.5785
2014-01-31,-3.0351
2014-02-03,-1.912
2014-02-04,-0.8207
2014-02-05,1.0453
2014-02-06,-1.7241
2014-02-07,0.8772
2014-02-10,-0.087
2014-02-11,-2.4804
2014-02-12,-2.0973
2014-02-13,-0.6381
2014-02-14,-2.156
2014-02-18,3.1411
2014-02-19,1.3636
2014-02-20,5.3812
2014-02-21,-3.4043
2014-02-24,0.4405
2014-02-25,0.0
2014-02-26,-2.6316
2014-02-27,4.0541
2014-02-28,-3.0303
2014-03-03,-0.8929
2014-03-04,0.0
2014-03-05,-1.8018
2014-03-06,0.4587
2014-03-07,0.4566
2014-03-10,3.7727
2014-03-11,0.3066
2014-03-12,-0.8734
2014-03-13,-3.9648
2014-03-14,-1.3761
2014-03-17,-0.4651
2014-03-18,-0.4673
2014-03-19,-2.3474
2014-03-20,4.3209
2014-03-21,-2.2984999999999998
2014-03-24,1.4151
2014-03-25,0.0
2014-03-26,-0.4651
2014-03-27,3.5981
2014-03-28,-3.0221
2014-03-31,2.7907
2014-04-01,0.0452
2014-04-02,-0.9498
2014-04-03,-0.274
2014-04-04,-2.9304
2014-04-07,3.3019
2014-04-08,-2.7397
2014-04-09,4.6948
2014-04-10,4.9327
2014-04-11,-2.1368
2014-04-14,3.3188
2014-04-15,-2.3669000000000002
2014-04-16,0.0
2014-04-17,-3.8961
2014-04-21,3.1532
2014-04-22,3.9301
2014-04-23,0.8403
2014-04-24,-2.9167
2014-04-25,-3.4335
2014-04-28,0.0
2014-04-29,-4.4444
2014-04-30,-1.1163
2014-05-01,1.5992
2014-05-02,5.0926
2014-05-07,-4.4934
2014-05-08,6.5556
2014-05-09,1.2932000000000001
2014-05-13,0.4274
2014-05-14,-2.5532
2014-05-15,-6.1135
2014-05-16,0.9302
2014-05-19,-1.3825
2014-05-20,-1.4019
2014-05-22,2.3697
2014-05-23,0.0
2014-05-27,6.4815
2014-05-28,-6.5217
2014-05-29,-3.6744
2014-05-30,3.0752
2014-06-02,-3.4988
2014-06-03,-0.9709
2014-06-04,-0.9804
2014-06-05,2.9703
2014-06-09,0.0
2014-06-10,0.4808
2014-06-11,0.0
2014-06-12,2.6316
2014-06-13,-2.5641
2014-06-17,3.8278
2014-06-18,0.4608
2014-06-19,-1.3761
2014-06-20,1.3953
2014-06-23,-3.6696999999999997
2014-06-25,-1.9048
2014-06-26,0.0
2014-06-30,-4.8544
2014-07-01,4.0816
2014-07-02,-2.549
2014-07-03,-1.9115
2014-07-07,-4.1026
2014-07-08,-9.0909
2014-07-09,5.8824
2014-07-10,6.1111
2014-07-11,-1.0471
2014-07-14,10.582
2014-07-15,-7.6555
2014-07-16,4.1451
2014-07-17,1.99
2014-07-18,2.439
2014-07-21,0.0
2014-07-22,-1.4285999999999999
2014-07-23,2.8986
2014-07-24,0.939
2014-07-25,-3.2558
2014-07-29,-0.4808
2014-07-30,-1.4493
2014-07-31,0.4902
2014-08-01,-4.5854
2014-08-04,0.2045
2014-08-05,1.0204
2014-08-06,-1.0101
2014-08-08,5.102
2014-08-11,3.8834999999999997
2014-08-12,-5.1402
2014-08-15,-3.202
2014-08-18,-0.7634
2014-08-20,-3.0769
2014-08-21,1.5873
2014-08-22,1.5625
2014-08-25,0.0
2014-08-26,-1.5385
2014-08-27,-2.6042
2014-08-28,0.0
2014-08-29,2.4064
2014-09-02,-0.2611
2014-09-03,-0.2618
2014-09-04,-0.7874
2014-09-05,3.1746
2014-09-08,-3.5897
2014-09-09,0.0
2014-09-10,-1.5957
2014-09-11,1.2973
2014-09-12,-0.2134
2014-09-16,8.0214
2014-09-17,-9.4059
2014-09-18,0.0
2014-09-19,-1.6393
2014-09-22,-3.8889
2014-09-23,2.3121
2014-09-24,-1.1299
2014-09-25,1.1429
2014-09-26,0.0
2014-09-29,-2.8249
2014-09-30,-0.814
2014-10-01,1.4068
2014-10-02,0.0
2014-10-03,1.4451
2014-10-07,-0.2849
2014-10-08,4.0
2014-10-09,-5.9341
2014-10-10,2.8037
2014-10-13,0.5682
2014-10-14,3.3898
2014-10-15,-4.3716
2014-10-16,-2.2857
2014-10-20,0.0
2014-10-21,5.2632
2014-10-22,-1.3889
2014-10-23,-0.2817
2014-10-27,0.0
2014-10-28,-1.1299
2014-10-29,1.15
2014-10-30,-1.7019
2014-10-31,6.3218
2014-11-03,-2.7027
2014-11-04,0.2222
2014-11-05,-1.3304
2014-11-07,-0.007
2014-11-10,-4.4877
2014-11-11,-0.5882
2014-11-12,-0.5843
2014-11-13,-1.1978
2014-11-14,-2.4096
2014-11-17,3.0864
2014-11-18,-1.1976
2014-11-19,-12.7273
2014-11-20,1.25
2014-11-21,6.9959
2014-11-24,-1.2821
2014-11-25,-1.2987
2014-11-26,2.9605
2014-12-01,-2.6198
2014-12-02,-4.1995000000000005
2014-12-04,0.0
2014-12-05,-7.5342
2014-12-08,-1.4815
2014-12-09,-6.015
2014-12-10,4.8
2014-12-11,-5.7252
2014-12-12,1.2146
2014-12-15,-0.8
2014-12-16,1.6129
2014-12-17,1.0169
2014-12-18,2.6074
2014-12-19,-5.0536
2014-12-22,-0.4839
2014-12-23,6.1588
2014-12-26,6.1068999999999996
2014-12-29,-9.3525
2014-12-30,-1.5873
2014-12-31,0.0
2015-01-02,2.4194
2015-01-06,-3.9370000000000003
2015-01-08,0.8197
2015-01-09,5.6911000000000005
2015-01-12,0.0
2015-01-13,0.0
2015-01-15,3.0769
2015-01-20,-1.194
2015-01-21,-4.8338
2015-01-22,0.0
2015-01-26,3.1746
2015-01-27,-3.8462
2015-01-28,2.4
2015-02-02,0.7813
2015-02-03,-1.5504
2015-02-04,4.7244
2015-02-05,3.1579
2015-02-06,-5.9767
2015-02-09,0.0
2015-02-10,-2.3159
2015-02-11,-3.9778000000000002
2015-02-12,2.4793
2015-02-13,1.9355
2015-02-17,-1.1076
2015-02-18,0.0
2015-02-23,0.8
2015-02-24,-0.7937
2015-02-25,0.01
2015-02-26,-3.2096999999999998
2015-03-04,2.0661
2015-03-09,1.2045
2015-03-12,-12.8013
2015-03-13,-8.2464
2015-03-16,10.0
2015-03-17,3.6364
2015-03-18,-5.2632
2015-03-19,-0.9259
2015-03-20,-6.1624
2015-03-23,14.5347
2015-03-24,-3.4783
2015-03-25,0.0
2015-03-30,17.1171
2015-03-31,-3.8365
2015-04-01,-8.0092
2015-04-06,13.0435
2015-04-08,-5.3846
2015-04-13,-0.813
2015-04-14,6.5574
2015-04-15,6.1538
2015-04-17,-14.4928
2015-04-20,4.2373
2015-04-22,1.626
2015-04-23,1.6
2015-04-27,-1.565
2015-04-28,-0.8199
2015-04-29,-6.4422
2015-04-30,3.4483
2015-05-01,2.4896
2015-05-05,1.6362999999999999
2015-05-06,-5.6
2015-05-07,-6.7797
2015-05-11,0.0114
2015-05-13,9.0785
2015-05-18,5.8229
2015-05-21,0.9548
2015-05-22,-6.3963
2015-05-26,2.5
2015-05-27,-0.0102
2015-06-01,8.9542
2015-06-02,-0.7463
2015-06-03,8.2707
2015-06-04,-9.0278
2015-06-05,-1.5267
2015-06-09,0.3876
2015-06-10,1.1583
2015-06-11,0.7634
2015-06-12,-3.7879
2015-06-15,-3.9370000000000003
2015-06-17,2.4693
2015-06-18,7.8292
2015-06-19,-3.5608
2015-06-22,1.5385
2015-06-24,-3.7879
2015-06-26,4.7244
2015-06-30,-2.2556
2015-07-02,0.7596
2015-07-06,-3.8076
2015-07-07,3.1746
2015-07-08,1.5385
2015-07-09,-2.5
2015-07-10,1.0101
2015-07-14,0.0
2015-07-15,1.5288
2015-07-16,-6.0612
2015-07-20,11.3015
2015-07-21,7.971
2015-07-22,-0.6711
2015-07-23,-2.7027
2015-07-24,-5.5556
2015-07-27,-8.5294
2015-07-28,1.2862
2015-07-29,-0.7937
2015-08-04,4.0
2015-08-05,0.0
2015-08-06,-6.1442
2015-08-07,-5.7474
2015-08-10,-4.3478
2015-08-11,0.0
2015-08-12,9.0909
2015-08-13,13.3333
2015-08-17,-10.2941
2015-08-19,-6.5574
2015-08-21,7.8947
2015-08-24,-6.4939
2015-08-25,-2.6193
2015-08-31,2.6786
2015-09-01,-0.0109
2015-09-02,-3.4678
2015-09-03,-0.8896
2015-09-04,-9.1012
2015-09-08,4.0
2015-09-09,-9.6154
2015-09-10,5.3191
2015-09-11,3.0303
2015-09-14,2.9412000000000003
2015-09-18,-2.8571
2015-09-22,-2.8922
2015-09-23,1.9687000000000001
2015-09-24,-1.9926
2015-09-25,6.074
2015-09-28,1.9048
2015-09-29,1.8692
2015-09-30,22.9358
2015-10-01,-7.6493
2015-10-02,1.3333
2015-10-05,7.6555
2015-10-06,5.1852
2015-10-07,11.2676
2015-10-08,0.0
2015-10-09,10.1266
2015-10-12,0.5747
2015-10-13,1.1429
2015-10-14,-1.1299
2015-10-15,1.3714
2015-10-20,-11.4924
2015-10-21,0.6289
2015-10-22,1.2025000000000001
2015-10-23,0.0547
2015-10-26,1.883
2015-10-27,0.0
2015-10-28,-3.0675
2015-10-29,0.0
2015-10-30,-1.2658
2015-11-02,-2.5641
2015-11-04,1.9819
2015-11-05,-0.6532
2015-11-06,0.1948
2015-11-09,-3.4349
2015-11-10,-5.3690999999999995
2015-11-11,4.2553
2015-11-12,-2.7211
2015-11-13,-2.0979
2015-11-16,3.4286
2015-11-17,2.2099
2015-11-18,-2.027
2015-11-19,4.1379
2015-11-20,-0.6623
2015-11-23,-2.0
2015-11-24,-3.4013999999999998
2015-11-25,0.7042
2015-12-01,-2.1066
2015-12-02,7.1524
2015-12-03,-1.3333
2015-12-07,-4.7297
2015-12-08,6.383
2015-12-09,3.3333
2015-12-10,-10.3226
2015-12-11,2.8687
2015-12-14,8.4011
2015-12-15,-9.6774
2015-12-16,7.1339
2015-12-17,-0.9251
2015-12-18,0.2692
2015-12-21,-1.3423
2015-12-22,-2.0408
2015-12-23,-2.7778
2015-12-24,-2.1429
2015-12-28,5.1095
2015-12-29,0.0
2015-12-30,0.6944
2015-12-31,2.069
2016-01-04,0.6757
2016-01-05,1.3423
2016-01-06,-5.9603
2016-01-07,-1.4085
2016-01-08,0.7143
2016-01-11,0.7092
2016-01-12,-1.4085
2016-01-13,-1.4285999999999999
2016-01-14,-0.3623
2016-01-15,1.0818
2016-01-19,-0.7105
2016-01-20,-2.1649
2016-01-21,4.4348
2016-01-22,-2.2695
2016-01-25,3.0479
2016-01-26,8.4507
2016-01-27,-8.4416
2016-01-29,11.3475
2016-02-01,-1.2739
2016-02-02,-3.2258
2016-02-03,0.0
2016-02-05,-1.3417
2016-02-08,-0.7137
2016-02-09,5.4915
2016-02-10,-6.4516
2016-02-11,6.8879
2016-02-12,3.2341
2016-02-16,-1.875
2016-02-17,-6.3694
2016-02-18,2.0408
2016-02-19,1.3333
2016-02-22,-1.3158
2016-02-25,-5.3333
2016-02-29,4.2254
2016-03-01,-1.3514
2016-03-02,0.0
2016-03-03,-0.6849
2016-03-04,5.5172
2016-03-07,1.9607999999999999
2016-03-08,-0.641
2016-03-09,-2.5806
2016-03-10,0.0
2016-03-11,-5.9603
2016-03-14,14.0845
2016-03-15,-1.2346
2016-03-16,-0.25
2016-03-17,5.2632
2016-03-18,0.5952
2016-03-21,0.0
2016-03-22,-0.5917
2016-03-23,12.5
2016-03-24,-12.1693
2016-03-28,-1.2048
2016-03-29,0.6098
2016-03-30,2.4242
2016-03-31,-2.9586
2016-04-01,8.3537
2016-04-04,-3.3202
2016-04-05,5.3551
2016-04-06,3.3149
2016-04-07,5.8824
2016-04-08,4.0404
2016-04-11,6.3046
2016-04-12,0.4624
2016-04-13,0.0
2016-04-14,-3.1818
2016-04-15,0.939
2016-04-18,-1.3953
2016-04-19,2.8302
2016-04-20,0.0
2016-04-21,2.7523
2016-04-22,8.0357
2016-04-25,1.6529
2016-04-26,-6.5041
2016-04-27,0.0
2016-04-28,-4.3478
2016-04-29,-0.9091
2016-05-02,-3.211
2016-05-03,0.0
2016-05-04,-2.3697
2016-05-05,0.9709
2016-05-06,-0.9615
2016-05-09,-1.4563
2016-05-10,-4.4335
2016-05-11,-2.0619
2016-05-12,0.5263
2016-05-13,4.1885
2016-05-16,-3.5176
2016-05-17,-5.7292
2016-05-18,-11.0497
2016-05-19,-3.7267
2016-05-20,0.9677
2016-05-23,-5.4313
2016-05-24,-2.027
2016-05-25,0.0
2016-05-26,4.8276
2016-05-27,0.6579
2016-05-31,5.8824
2016-06-01,-2.4691
2016-06-02,-0.3165
2016-06-03,3.8095
2016-06-06,7.0336
2016-06-07,-2.8571
2016-06-08,1.1764999999999999
2016-06-09,-4.0698
2016-06-10,2.4242
2016-06-13,5.3254
2016-06-16,-10.1124
2016-06-17,-5.625
2016-06-20,6.2666
2016-06-21,-2.1578
2016-06-22,-1.9108
2016-06-23,-2.5974
2016-06-24,-0.6667
2016-06-27,-0.6711
2016-06-28,2.027
2016-06-29,-1.9868000000000001
2016-06-30,-1.6216
2016-07-01,0.2747
2016-07-05,4.786
2016-07-06,-1.2991
2016-07-07,1.3245
2016-07-08,-1.3072
2016-07-11,2.649
2016-07-12,-1.2903
2016-07-13,-3.268
2016-07-14,28.3784
2016-07-15,-5.7895
2016-07-18,-2.2346
2016-07-19,-6.8571
2016-07-20,4.2945
2016-07-21,-5.2941
2016-07-22,-8.0745
2016-07-25,0.6757
2016-07-26,-2.0134
2016-07-27,2.7397
2016-07-28,-3.3333
2016-07-29,1.3793
2016-08-01,2.7211
2016-08-02,-3.9735
2016-08-03,-0.6897
2016-08-04,-2.0833
2016-08-05,-1.4184
2016-08-08,8.6331
2016-08-09,2.649
2016-08-10,-4.5161
2016-08-11,-6.0811
2016-08-12,0.0
2016-08-15,0.7194
2016-08-16,3.5714
2016-08-17,-3.4483
2016-08-18,-1.4285999999999999
2016-08-19,2.731
2016-08-22,2.2792
2016-08-23,-3.4483
2016-08-24,2.8571
2016-08-25,0.0
2016-08-26,1.3889
2016-08-29,-5.4795
2016-08-30,2.1739
2016-08-31,3.5461
2016-09-01,0.0
2016-09-02,-1.3699
2016-09-06,0.0
2016-09-07,2.0833
2016-09-12,2.0408
2016-09-13,-4.6667
2016-09-14,-4.8951
2016-09-15,2.9412000000000003
2016-09-16,5.0
2016-09-19,-1.3605
2016-09-20,-1.7241
2016-09-22,0.3509
2016-09-23,1.3986
2016-09-26,-2.069
2016-09-27,-1.4085
2016-09-28,7.8571
2016-09-29,-5.298
2016-09-30,8.2867
2016-10-03,-4.4236
2016-10-04,3.3784
2016-10-05,13.0637
2016-10-06,-6.3516
2016-10-07,13.0131
2016-10-10,-3.6493
2016-10-11,2.0408
2016-10-12,-5.5556
2016-10-13,-0.8824
2016-10-14,2.6706
2016-10-17,1.1561
2016-10-18,2.8571
2016-10-19,3.3333
2016-10-20,5.914
2016-10-21,5.3299
2016-10-24,0.241
2016-10-25,-0.4808
2016-10-26,2.4154999999999998
2016-10-27,3.3019
2016-10-28,-8.2192
2016-10-31,-2.9851
2016-11-01,3.5897
2016-11-02,-2.4752
2016-11-03,3.5533
2016-11-04,2.451
2016-11-07,-5.2632
2016-11-08,1.0101
2016-11-09,0.0
2016-11-10,1.0
2016-11-11,0.495
2016-11-14,-1.4778
2016-11-15,4.5
2016-11-16,-3.3493
2016-11-17,0.5941
2016-11-18,-1.0827
2016-11-21,-0.4975
2016-11-22,4.0
2016-11-23,-2.4038
2016-11-25,-1.4778
2016-11-28,0.0
2016-11-29,3.0
2016-11-30,-0.4854
2016-12-01,-5.8537
2016-12-02,-2.5907
2016-12-05,-2.6596
2016-12-06,4.3716
2016-12-07,2.0942
2016-12-08,0.0
2016-12-09,1.5385
2016-12-12,-6.5657
2016-12-13,8.1081
2016-12-14,-5.5
2016-12-15,-1.0582
2016-12-16,0.4278
2016-12-19,-1.9702
2016-12-20,3.2048
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,-1.0526
2016-12-27,2.623
2016-12-28,-2.0376
2016-12-29,-2.1164
2016-12-30,-0.5845
2017-01-03,-2.1307
2017-01-04,-3.8889
2017-01-05,-5.2023
2017-01-06,-1.8293
2017-01-09,3.1056
2017-01-10,-1.4458
2017-01-11,-2.2005
2017-01-12,6.875
2017-01-13,0.0
2017-01-17,2.924
2017-01-18,0.5682
2017-01-19,-1.6949
2017-01-20,-2.2989
2017-01-23,1.1764999999999999
2017-01-24,-1.1628
2017-01-25,-2.3529
2017-01-26,1.2048
2017-01-27,0.5952
2017-01-30,1.1834
2017-01-31,0.7018
2017-02-01,-3.3101
2017-02-02,1.5015
2017-02-03,-0.5917
2017-02-06,2.7009
2017-02-07,3.4558
2017-02-08,-1.9607999999999999
2017-02-09,2.8571
2017-02-10,0.5556
2017-02-13,-0.5525
2017-02-14,-8.3333
2017-02-15,4.2424
2017-02-16,3.4884
2017-02-17,0.0
2017-02-21,-3.3708
2017-02-22,3.4884
2017-02-23,0.0
2017-02-24,-0.5618
2017-02-27,-1.6949
2017-02-28,1.1421999999999999
2017-03-01,0.5753
2017-03-02,-6.2147
2017-03-03,6.6265
2017-03-06,-5.0847
2017-03-07,1.1607
2017-03-08,-4.0894
2017-03-09,-5.5215
2017-03-10,4.5455
2017-03-13,-3.1056
2017-03-14,-0.641
2017-03-15,0.6452
2017-03-16,2.0513
2017-03-17,3.6432
2017-03-20,-4.8485
2017-03-21,-0.6369
2017-03-22,3.2051
2017-03-23,-4.3478
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,5.8442
2017-03-29,-5.5215
2017-03-30,2.5974
2017-03-31,1.2658
2017-04-03,-3.125
2017-04-04,0.6452
2017-04-05,0.0
2017-04-06,1.2821
2017-04-07,0.0
2017-04-10,2.5316
2017-04-11,-7.4074
2017-04-12,7.3333
