ticker,WHSI US Equity
2010-06-17,-2.3438
2010-06-18,8.8
2010-06-21,0.7353
2010-06-22,16.7883
2010-06-23,-12.5
2010-06-24,-5.7143
2010-06-25,18.1818
2010-06-28,-1.9231
2010-06-29,3.9215999999999998
2010-06-30,0.0
2010-07-01,0.6289
2010-07-02,0.0
2010-07-07,-10.0
2010-07-08,-5.5556
2010-07-09,4.0441
2010-07-12,13.0742
2010-07-13,10.0
2010-07-14,-15.9091
2010-07-15,8.1081
2010-07-16,0.0
2010-07-19,-20.0
2010-07-20,-12.5
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,7.1429
2010-07-26,-14.1667
2010-07-27,-6.7961
2010-07-28,8.3333
2010-07-29,-7.6923
2010-07-30,-8.3333
2010-08-02,0.0
2010-08-03,-9.0909
2010-08-04,20.0
2010-08-05,-8.3333
2010-08-06,-9.0909
2010-08-09,0.0
2010-08-10,-16.875
2010-08-11,10.526299999999999
2010-08-12,5.4422
2010-08-13,0.0
2010-08-16,-12.2581
2010-08-17,17.647100000000002
2010-08-18,0.0
2010-08-19,-10.0
2010-08-20,6.9444
2010-08-23,2.5974
2010-08-24,0.0
2010-08-25,1.2658
2010-08-26,23.125
2010-08-27,20.8122
2010-08-30,-2.521
2010-08-31,-9.4828
2010-09-01,0.4762
2010-09-02,2.3697
2010-09-03,-3.7037
2010-09-07,0.0
2010-09-08,-15.3846
2010-09-09,-10.7955
2010-09-10,47.7707
2010-09-13,-10.3448
2010-09-14,0.0
2010-09-15,-7.6923
2010-09-16,5.7292
2010-09-17,-5.4187
2010-09-20,-8.3333
2010-09-22,9.0909
2010-09-23,-8.3333
2010-09-24,-9.0909
2010-09-27,0.0
2010-09-28,3.125
2010-09-29,-3.0303
2010-09-30,0.0
2010-10-01,10.0
2010-10-04,-9.0909
2010-10-05,10.0
2010-10-06,-1.7045
2010-10-07,-1.1561
2010-10-08,-1.7544
2010-10-12,4.7619
2010-10-13,9.0909
2010-10-14,-7.2917
2010-10-15,-1.1236
2010-10-18,13.6364
2010-10-19,-4.0
2010-10-20,4.1667
2010-10-21,3.0
2010-10-22,-0.4854
2010-10-25,-2.439
2010-10-26,-18.5
2010-10-27,45.3988
2010-10-28,1.2658
2010-10-29,-26.6667
2010-11-01,0.0
2010-11-02,-9.0909
2010-11-03,0.0
2010-11-04,-10.0
2010-11-05,9.7222
2010-11-08,26.5823
2010-11-09,-12.0
2010-11-10,1.7045
2010-11-11,13.4078
2010-11-12,-20.197
2010-11-15,8.642
2010-11-16,9.0909
2010-11-18,4.1667
2010-11-19,-12.0
2010-11-22,-9.0909
2010-11-23,-5.0
2010-11-24,26.3158
2010-11-29,-1.0417
2010-11-30,-20.0
2010-12-01,5.2632
2010-12-02,0.0
2010-12-03,10.0
2010-12-06,-10.7955
2010-12-07,1.9108
2010-12-08,-10.0
2010-12-09,1.3889
2010-12-10,-1.3699
2010-12-13,-16.6667
2010-12-14,20.0
2010-12-15,-7.6389
2010-12-16,14.2857
2010-12-17,3.2895
2010-12-20,-7.0064
2010-12-21,9.589
2010-12-22,-5.0
2010-12-23,-1.3158
2010-12-27,-4.0
2010-12-28,-1.3889
2010-12-29,-2.8169
2010-12-30,-22.4638
2010-12-31,4.6729
2011-01-03,0.0
2011-01-04,-7.1429
2011-01-05,0.0
2011-01-06,1.9231
2011-01-07,-16.9811
2011-01-10,45.4545
2011-01-11,-28.9063
2011-01-12,-5.4945
2011-01-13,-13.9535
2011-01-14,8.1081
2011-01-18,10.0
2011-01-19,-11.3636
2011-01-20,10.2564
2011-01-21,-6.9767
2011-01-24,0.0
2011-01-25,26.25
2011-01-26,-12.8713
2011-01-27,-3.4091
2011-01-28,31.7647
2011-01-31,71.4286
2011-02-01,-26.0417
2011-02-02,1.4085
2011-02-03,3.4722
2011-02-04,-3.3557
2011-02-07,-5.5556
2011-02-08,-7.3529
2011-02-09,-4.7619
2011-02-10,-6.6667
2011-02-11,12.5
2011-02-14,0.0
2011-02-15,-11.1111
2011-02-16,-7.1429
2011-02-17,0.0
2011-02-18,10.5769
2011-02-22,-7.8261
2011-02-23,16.0377
2011-02-24,-10.5691
2011-02-25,-0.9091
2011-02-28,-26.6055
2011-03-01,-10.0
2011-03-02,-8.3333
2011-03-03,21.2121
2011-03-04,0.0
2011-03-07,-10.0
2011-03-08,-19.4444
2011-03-09,20.6897
2011-03-10,-8.5714
2011-03-11,4.6875
2011-03-14,-4.4776
2011-03-15,0.0
2011-03-16,-3.125
2011-03-17,16.129
2011-03-18,11.1111
2011-03-21,6.25
2011-03-22,-15.2941
2011-03-23,-8.3333
2011-03-24,4.5455
2011-03-25,15.942
2011-03-28,-10.0
2011-03-29,15.2778
2011-03-30,-13.253
2011-03-31,-4.1667
2011-04-01,-4.3478
2011-04-04,0.0
2011-04-05,-3.0303
2011-04-06,-9.375
2011-04-07,32.7586
2011-04-08,-3.8961
2011-04-11,-2.7027
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,19.4444
2011-04-18,2.3256
2011-04-19,-23.8636
2011-04-20,0.0
2011-04-25,-16.4179
2011-04-26,-5.3571
2011-04-27,15.0943
2011-04-28,1.6393
2011-04-29,-4.8387
2011-05-02,-8.4746
2011-05-03,14.8148
2011-05-04,-1.6129
2011-05-05,1.6393
2011-05-06,3.2258
2011-05-09,-3.125
2011-05-10,3.2258
2011-05-11,-9.375
2011-05-12,-3.4483
2011-05-13,10.7143
2011-05-16,6.4516
2011-05-17,-3.0303
2011-05-18,-34.375
2011-05-19,0.0
2011-05-20,7.1429
2011-05-23,0.0
2011-05-24,-17.7778
2011-05-25,2.7027
2011-05-26,21.0526
2011-05-27,-17.3913
2011-05-31,-15.7895
2011-06-01,15.625
2011-06-02,-13.5135
2011-06-03,-6.25
2011-06-06,23.3333
2011-06-07,-8.1081
2011-06-08,-11.7647
2011-06-09,-13.3333
2011-06-10,-15.3846
2011-06-13,-18.1818
2011-06-14,44.4444
2011-06-15,-15.3846
2011-06-17,0.0
2011-06-20,-4.5455
2011-06-21,4.7619
2011-06-22,-4.5455
2011-06-23,23.8095
2011-06-24,-15.3846
2011-06-29,22.7273
2011-06-30,-11.1111
2011-07-01,66.6667
2011-07-05,-5.0
2011-07-06,-2.6316
2011-07-08,-21.6216
2011-07-11,20.6897
2011-07-12,0.0
2011-07-13,-54.2857
2011-07-14,131.25
2011-07-15,-29.7297
2011-07-18,3.8462
2011-07-19,0.0
2011-07-21,7.4074
2011-07-22,0.0
2011-07-26,-10.3448
2011-07-27,-7.6923
2011-07-28,8.3333
2011-07-29,42.3077
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,-27.027
2011-08-04,-40.7407
2011-08-05,0.0
2011-08-08,18.75
2011-08-09,36.8421
2011-08-10,15.3846
2011-08-11,16.6667
2011-08-12,5.7143
2011-08-15,0.0
2011-08-16,8.1081
2011-08-17,-7.5
2011-08-18,45.9459
2011-08-19,-11.1111
2011-08-22,12.5
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,-16.6667
2011-08-26,-28.8889
2011-08-29,59.375
2011-08-30,-21.5686
2011-08-31,20.0
2011-09-01,-6.25
2011-09-02,0.0
2011-09-06,-46.6667
2011-09-07,0.0
2011-09-08,87.5
2011-09-09,-28.8889
2011-09-13,-25.0
2011-09-14,0.0
2011-09-15,-12.5
2011-09-16,0.0
2011-09-20,90.4762
2011-09-21,0.0
2011-09-22,-20.0
2011-09-23,-9.375
2011-09-26,0.0
2011-09-27,37.931
2011-09-29,-12.5
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,5.7143
2011-10-05,-5.4054
2011-10-06,-2.8571
2011-10-07,8.8235
2011-10-10,-13.5135
2011-10-11,25.0
2011-10-12,-20.0
2011-10-13,0.0
2011-10-14,-18.75
2011-10-17,-15.3846
2011-10-18,68.1818
2011-10-19,-8.1081
2011-10-20,-14.7059
2011-10-21,37.931
2011-10-24,0.0
2011-10-25,-35.0
2011-10-26,23.0769
2011-10-27,-6.25
2011-10-28,50.0
2011-10-31,-28.8889
2011-11-01,-15.625
2011-11-02,25.9259
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,2.9412000000000003
2011-11-08,14.2857
2011-11-09,12.5
2011-11-10,-4.4444
2011-11-11,-25.5814
2011-11-14,50.0
2011-11-15,-43.75
2011-11-16,59.2593
2011-11-17,4.6512
2011-11-18,-4.4444
2011-11-21,-13.9535
2011-11-22,-13.5135
2011-11-23,6.25
2011-11-25,-5.8824
2011-11-28,25.0
2011-11-29,-20.0
2011-12-01,25.0
2011-12-02,-7.5
2011-12-05,-18.9189
2011-12-06,53.3333
2011-12-07,-30.4348
2011-12-08,-18.75
2011-12-09,-15.3846
2011-12-12,45.4545
2011-12-13,-15.625
2011-12-14,18.5185
2011-12-16,-18.75
2011-12-19,250.0
2011-12-20,-12.0879
2011-12-21,-17.5
2011-12-22,33.3333
2011-12-23,3.4091
2011-12-27,35.1648
2011-12-28,58.5366
2011-12-29,14.8718
2011-12-30,-3.5714
2012-01-03,28.7037
2012-01-04,-7.9137
2012-01-05,-15.625
2012-01-06,-15.7407
2012-01-09,8.7912
2012-01-10,-8.0808
2012-01-11,-6.5934
2012-01-12,11.1765
2012-01-13,1.5873
2012-01-17,-1.0417
2012-01-18,1.0526
2012-01-19,4.1667
2012-01-20,-12.0
2012-01-23,0.0
2012-01-24,10.7955
2012-01-25,5.1282
2012-01-26,-12.6829
2012-01-27,-7.2626
2012-01-30,17.4699
2012-01-31,-1.5385
2012-02-01,-15.625
2012-02-02,12.3457
2012-02-03,-12.0879
2012-02-06,-6.25
2012-02-07,10.6667
2012-02-08,-6.6265
2012-02-09,-0.6452
2012-02-10,-3.2468
2012-02-13,-14.094
2012-02-14,-27.3438
2012-02-15,-11.828
2012-02-16,20.7317
2012-02-17,5.0505
2012-02-21,21.1538
2012-02-22,-22.2222
2012-02-23,14.2857
2012-02-24,-2.6786
2012-02-27,2.7523
2012-02-28,-21.4286
2012-02-29,-9.0909
2012-03-01,-3.75
2012-03-02,14.2857
2012-03-05,-18.1818
2012-03-06,-11.1111
2012-03-07,-12.5
2012-03-08,10.7143
2012-03-09,-17.7419
2012-03-12,13.7255
2012-03-13,5.1724
2012-03-14,4.918
2012-03-15,20.3125
2012-03-16,-16.8831
2012-03-19,-4.6875
2012-03-20,4.918
2012-03-21,-12.5
2012-03-22,14.2857
2012-03-23,17.1875
2012-03-26,6.6667
2012-03-27,-3.75
2012-03-28,-3.8961
2012-03-29,8.1081
2012-03-30,3.75
2012-04-02,-19.2771
2012-04-03,-28.3582
2012-04-04,50.0
2012-04-05,-11.1111
2012-04-09,-4.6875
2012-04-10,-8.1967
2012-04-11,14.2857
2012-04-12,-21.875
2012-04-13,28.0
2012-04-16,9.375
2012-04-17,-1.4285999999999999
2012-04-18,1.4493
2012-04-19,-12.857099999999999
2012-04-20,-11.4754
2012-04-23,-5.5556
2012-04-24,-5.8824
2012-04-25,-6.25
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,-11.1111
2012-05-01,-5.0
2012-05-02,-10.526299999999999
2012-05-03,2.9412000000000003
2012-05-04,14.2857
2012-05-07,-7.5
2012-05-08,-8.1081
2012-05-09,8.8235
2012-05-10,0.0
2012-05-11,13.5135
2012-05-14,-11.9048
2012-05-15,16.2162
2012-05-16,11.6279
2012-05-17,-4.1667
2012-05-18,34.7826
2012-05-21,-9.6774
2012-05-22,3.5714
2012-05-23,-12.069
2012-05-24,25.4902
2012-05-25,0.0
2012-05-29,20.3125
2012-05-30,-9.0909
2012-05-31,0.0
2012-06-01,-8.5714
2012-06-04,53.125
2012-06-05,25.5102
2012-06-06,13.0081
2012-06-07,-3.5971
2012-06-08,1.4925
2012-06-11,3.6765
2012-06-12,-4.9645
2012-06-13,-16.4179
2012-06-14,14.2857
2012-06-15,-6.25
2012-06-18,6.6667
2012-06-19,-10.1563
2012-06-20,-0.8696
2012-06-21,-13.1579
2012-06-22,3.0303
2012-06-25,4.902
2012-06-26,-13.0841
2012-06-27,-22.5806
2012-06-28,-8.3333
2012-06-29,9.0909
2012-07-02,-2.7778
2012-07-03,-1.4285999999999999
2012-07-05,-7.2464
2012-07-06,9.375
2012-07-09,-11.4286
2012-07-10,-6.4516
2012-07-11,-34.4828
2012-07-12,60.5263
2012-07-13,0.0
2012-07-16,-16.3934
2012-07-17,5.8824
2012-07-18,-16.6667
2012-07-19,6.6667
2012-07-20,12.5
2012-07-23,-1.8519
2012-07-24,-9.434
2012-07-25,4.1667
2012-07-26,-4.0
2012-07-27,4.1667
2012-07-30,-4.0
2012-07-31,4.1667
2012-08-01,0.0
2012-08-02,-4.0
2012-08-03,0.0
2012-08-06,12.5
2012-08-07,18.5185
2012-08-08,12.5
2012-08-09,-6.9444
2012-08-10,-4.4776
2012-08-13,7.8125
2012-08-14,-10.1449
2012-08-15,-1.6129
2012-08-16,-3.2787
2012-08-17,13.5593
2012-08-20,-7.4627
2012-08-21,0.0
2012-08-22,16.129
2012-08-23,-2.7778
2012-08-24,-5.7143
2012-08-27,0.0
2012-08-28,-6.0606
2012-08-29,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,3.2258
2012-09-05,17.1875
2012-09-06,13.3333
2012-09-07,-2.3529
2012-09-10,-3.6145
2012-09-11,-3.75
2012-09-12,0.0
2012-09-13,3.8961
2012-09-14,6.25
2012-09-17,9.4118
2012-09-18,1.0753
2012-09-19,-1.0638
2012-09-20,-5.3763
2012-09-21,0.0
2012-09-24,-3.4091
2012-09-25,-2.3529
2012-09-26,-10.8434
2012-09-27,0.0
2012-09-28,-2.7027
2012-10-01,4.1667
2012-10-02,0.0
2012-10-03,-17.3333
2012-10-04,3.2258
2012-10-05,-4.6875
2012-10-08,0.0
2012-10-09,4.918
2012-10-10,7.8125
2012-10-11,-10.1449
2012-10-12,0.0
2012-10-15,11.2903
2012-10-16,-2.8986
2012-10-17,-4.4776
2012-10-18,0.0
2012-10-19,4.6875
2012-10-22,-1.4925
2012-10-23,-7.5758
2012-10-24,4.918
2012-10-25,-3.125
2012-10-26,-4.8387
2012-10-31,-10.1695
2012-11-01,11.3208
2012-11-02,-1.6949
2012-11-05,5.1724
2012-11-06,-3.2787
2012-11-07,3.3898
2012-11-08,1.6393
2012-11-09,0.0
2012-11-12,3.2258
2012-11-13,-29.6875
2012-11-14,17.7778
2012-11-15,0.0
2012-11-16,-3.7736
2012-11-19,-11.7647
2012-11-20,24.4444
2012-11-21,0.0
2012-11-23,0.0
2012-11-26,-8.9286
2012-11-27,5.8824
2012-11-28,-1.8519
2012-11-29,-9.434
2012-11-30,10.4167
2012-12-03,1.8868
2012-12-04,-1.8519
2012-12-05,-15.0943
2012-12-06,17.7778
2012-12-07,-9.434
2012-12-10,0.0
2012-12-11,-4.1667
2012-12-12,-13.0435
2012-12-13,-12.5
2012-12-14,31.4286
2012-12-17,-6.5217
2012-12-18,11.6279
2012-12-19,0.0
2012-12-20,-22.9167
2012-12-21,13.5135
2012-12-24,-11.9048
2012-12-26,8.1081
2012-12-27,-15.0
2012-12-28,8.8235
2012-12-31,-5.4054
2013-01-02,8.5714
2013-01-03,-15.7895
2013-01-04,0.0
2013-01-07,15.625
2013-01-08,0.0
2013-01-09,-5.4054
2013-01-10,5.7143
2013-01-11,0.0
2013-01-14,2.7027
2013-01-15,18.4211
2013-01-16,6.6667
2013-01-17,16.6667
2013-01-18,-14.2857
2013-01-22,-4.1667
2013-01-23,-17.3913
2013-01-24,31.5789
2013-01-25,-16.0
2013-01-28,0.0
2013-01-29,7.1429
2013-01-30,6.6667
2013-01-31,-16.6667
2013-02-01,-5.0
2013-02-04,10.526299999999999
2013-02-05,-9.5238
2013-02-06,-2.6316
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,2.7027
2013-02-12,5.2632
2013-02-13,0.0
2013-02-14,-5.0
2013-02-15,-2.6316
2013-02-19,0.0
2013-02-20,0.0
2013-02-21,-13.5135
2013-02-22,6.25
2013-02-25,-5.8824
2013-02-26,9.375
2013-02-27,-2.8571
2013-02-28,8.8235
2013-03-01,-8.1081
2013-03-04,23.5294
2013-03-05,-19.0476
2013-03-06,23.5294
2013-03-07,0.0
2013-03-08,-4.7619
2013-03-11,5.0
2013-03-12,0.0
2013-03-13,-16.6667
2013-03-14,8.5714
2013-03-15,-2.6316
2013-03-18,-13.5135
2013-03-19,15.625
2013-03-20,-13.5135
2013-03-21,6.25
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,-5.8824
2013-04-01,-6.25
2013-04-02,-3.3333
2013-04-03,0.0
2013-04-04,17.2414
2013-04-05,-5.8824
2013-04-08,0.0
2013-04-09,-18.75
2013-04-10,0.0
2013-04-11,-15.3846
2013-04-12,18.1818
2013-04-15,11.538499999999999
2013-04-16,-6.8966
2013-04-17,-11.1111
2013-04-18,25.0
2013-04-19,-3.3333
2013-04-22,17.2414
2013-04-23,-5.8824
2013-04-24,0.0
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,-15.625
2013-04-30,-3.7037
2013-05-01,3.8462
2013-05-02,18.5185
2013-05-06,-9.375
2013-05-07,0.0
2013-05-08,-17.2414
2013-05-09,25.0
2013-05-10,-3.3333
2013-05-13,10.3448
2013-05-14,-9.375
2013-05-15,0.0
2013-05-17,10.3448
2013-05-20,0.0
2013-05-21,6.25
2013-05-22,-5.8824
2013-05-23,-6.25
2013-05-28,0.0
2013-05-29,0.0
2013-05-30,13.3333
2013-05-31,-5.8824
2013-06-03,0.0
2013-06-04,-9.375
2013-06-05,-6.8966
2013-06-06,18.5185
2013-06-07,6.25
2013-06-10,-5.8824
2013-06-12,-18.75
2013-06-13,0.0
2013-06-14,23.0769
2013-06-17,-25.0
2013-06-18,12.5
2013-06-19,11.1111
2013-06-20,-10.0
2013-06-21,7.4074
2013-06-24,10.3448
2013-06-25,-9.375
2013-06-26,0.0
2013-06-27,3.4483
2013-06-28,0.0
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,0.0
2013-07-09,-3.3333
2013-07-10,3.4483
2013-07-11,6.6667
2013-07-12,-6.25
2013-07-15,-10.0
2013-07-16,11.1111
2013-07-17,0.0
2013-07-19,0.0
2013-07-22,-3.3333
2013-07-23,-6.8966
2013-07-24,7.4074
2013-07-25,10.3448
2013-07-26,0.0
2013-07-29,-15.625
2013-07-30,29.6296
2013-08-02,0.0
2013-08-05,-17.1429
2013-08-06,-10.3448
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,11.538499999999999
2013-08-13,0.0
2013-08-14,-17.2414
2013-08-15,25.0
2013-08-16,6.6667
2013-08-19,-9.375
2013-08-20,3.4483
2013-08-21,0.0
2013-08-23,0.0
2013-08-26,-3.3333
2013-08-27,20.6897
2013-08-28,-8.5714
2013-08-29,0.0
2013-08-30,-9.375
2013-09-03,-10.3448
2013-09-04,11.538499999999999
2013-09-06,-6.8966
2013-09-09,-3.7037
2013-09-10,3.8462
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,-3.7037
2013-09-16,-7.6923
2013-09-17,8.3333
2013-09-18,11.538499999999999
2013-09-19,-10.3448
2013-09-20,11.538499999999999
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,-24.1379
2013-09-26,0.0
2013-09-27,9.0909
2013-09-30,8.3333
2013-10-01,0.0
2013-10-02,-7.6923
2013-10-03,0.0
2013-10-04,-8.3333
2013-10-07,-13.6364
2013-10-08,26.3158
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,-8.3333
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,-4.5455
2013-11-01,4.7619
2013-11-04,-4.5455
2013-11-05,0.0
2013-11-06,-14.2857
2013-11-07,5.5556
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,-31.5789
2013-11-14,23.0769
2013-11-15,-18.75
2013-11-18,7.6923
2013-11-20,0.0
2013-11-21,35.7143
2013-11-22,0.0
2013-11-25,-26.3158
2013-11-26,0.0
2013-11-27,14.2857
2013-12-02,-12.5
2013-12-03,0.0
2013-12-06,-7.1429
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,7.6923
2013-12-13,14.2857
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,-12.5
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,-7.1429
2014-01-07,7.6923
2014-01-08,-7.1429
2014-01-09,7.6923
2014-01-10,50.0
2014-01-14,4.7619
2014-01-15,-27.2727
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,-12.5
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,-7.1429
2014-01-31,0.0
2014-02-03,-23.0769
2014-02-04,10.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-9.0909
2014-02-10,10.0
2014-02-11,0.0
2014-02-12,-9.0909
2014-02-13,-20.0
2014-02-14,25.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-20,-40.0
2014-02-21,33.3333
2014-02-24,37.5
2014-02-25,-0.0227
2014-02-27,-72.7211
2014-03-04,166.6667
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,-57.5
2014-03-10,17.647100000000002
2014-03-11,50.0
2014-03-12,10.0
2014-03-13,21.2121
2014-03-14,0.0
2014-03-18,13.4687
2014-03-19,-0.8538
2014-03-20,-22.2222
2014-03-21,48.5714
2014-03-24,-44.2308
2014-03-25,37.931
2014-03-26,-2.5
2014-03-27,0.0
2014-03-28,0.0
2014-04-01,0.0
2014-04-02,-10.2564
2014-04-03,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,-2.8571
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,-26.4706
2014-04-15,34.0
2014-04-16,-16.4179
2014-04-17,23.2143
2014-04-21,-0.0362
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,-4.5487
2014-04-25,-10.7462
2014-04-29,-18.3153
2014-05-02,0.0
2014-05-05,26.6667
2014-05-07,0.0
2014-05-09,-1.3158
2014-05-13,0.0
2014-05-14,0.0
2014-05-15,0.0
2014-05-19,1.3333
2014-05-20,-17.7632
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,-12.0
2014-05-28,59.0909
2014-05-29,-0.2857
2014-06-02,48.9971
2014-06-04,-35.0
2014-06-05,3.2544
2014-06-09,-5.4441
2014-06-10,21.2121
2014-06-11,0.0
2014-06-12,-2.5
2014-06-16,0.0
2014-06-18,0.0
2014-06-19,-33.3333
2014-06-20,26.9231
2014-06-23,6.0606
2014-06-24,-25.7143
2014-06-25,34.6154
2014-06-26,-25.7143
2014-06-27,34.6154
2014-06-30,0.0
2014-07-02,0.0
2014-07-07,-14.2857
2014-07-08,6.6667
2014-07-09,9.375
2014-07-10,0.0
2014-07-11,0.0
2014-07-15,42.8571
2014-07-24,0.0
2014-07-28,-2.0
2014-07-31,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-05,0.0
2014-08-06,-2.0408
2014-08-07,-29.1667
2014-08-08,41.1765
2014-08-12,0.0
2014-08-13,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,0.0
2014-08-21,-6.25
2014-08-22,-1.1111
2014-08-25,-21.3483
2014-08-27,-3.4286
2014-08-28,0.5917
2014-08-29,0.0
2014-09-02,2.9412000000000003
2014-09-03,0.0
2014-09-04,11.4286
2014-09-05,28.2051
2014-09-08,-12.0
2014-09-09,0.0
2014-09-10,0.0
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-25,-25.0
2014-09-26,42.4242
2014-09-29,0.0
2014-09-30,0.0
2014-10-02,-25.5319
2014-10-03,28.5714
2014-10-07,-11.1111
2014-10-08,18.75
2014-10-10,-1.0526
2014-10-15,-14.8936
2014-10-16,-2.5
2014-10-17,2.5641
2014-10-20,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-27,0.0
2014-10-28,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,5.0
2014-11-04,2.3810000000000002
2014-11-05,0.0
2014-11-10,-6.9767
2014-11-13,0.0
2014-11-14,0.0
2014-11-18,-12.5
2014-11-19,0.0
2014-11-20,14.2857
2014-11-21,0.0
2014-11-25,-35.0
2014-11-26,15.3846
2014-11-28,0.0
2014-12-01,0.0
2014-12-02,13.3333
2014-12-04,0.0
2014-12-05,0.0
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,-0.0368
2014-12-15,-55.4616
2014-12-16,131.1313
2014-12-18,-14.2908
2014-12-22,0.0
2014-12-24,0.0
