ticker,CBIO US Equity
2006-09-05,1.2963
2006-09-06,2.3766
2006-09-07,-1.0714
2006-09-08,-1.2635
2006-09-11,-2.1915
2006-09-12,4.6705
2006-09-13,-2.4286
2006-09-14,2.306
2006-09-15,-4.2934
2006-09-18,2.8037
2006-09-19,-2.0
2006-09-20,6.1224
2006-09-21,1.9231
2006-09-22,-0.1715
2006-09-25,-1.2027
2006-09-26,-4.1739
2006-09-27,0.726
2006-09-28,3.4234
2006-09-29,-1.3937
2006-10-02,3.3569
2006-10-03,-0.1709
2006-10-04,2.7397
2006-10-05,0.0
2006-10-06,1.6667
2006-10-09,6.5574
2006-10-10,-1.8462
2006-10-11,-8.3072
2006-10-12,5.2991
2006-10-13,0.8878
2006-10-16,0.5682
2006-10-17,3.2
2006-10-18,-8.3721
2006-10-19,-3.5533
2006-10-20,-0.8772
2006-10-23,0.885
2006-10-24,-0.1754
2006-10-25,-0.3515
2006-10-26,4.0564
2006-10-27,4.2373
2006-10-30,-1.626
2006-10-31,0.8264
2006-11-01,-6.5574
2006-11-02,14.0351
2006-11-03,15.0769
2006-11-06,8.0214
2006-11-07,-3.3416
2006-11-08,0.8963
2006-11-09,-4.1878
2006-11-10,1.3245
2006-11-13,-2.0915
2006-11-14,-2.6702
2006-11-15,-8.5048
2006-11-16,2.5487
2006-11-17,2.3392
2006-11-20,5.7143
2006-11-21,1.027
2006-11-22,-2.8891999999999998
2006-11-24,-0.2755
2006-11-27,-1.2431
2006-11-28,4.1958
2006-11-29,0.5369
2006-11-30,0.1335
2006-12-01,0.0
2006-12-04,-1.0667
2006-12-05,-0.5391
2006-12-06,-1.084
2006-12-07,2.7397
2006-12-08,0.0
2006-12-11,0.0
2006-12-12,-2.5333
2006-12-13,0.684
2006-12-14,0.011
2006-12-15,-0.2827
2006-12-18,1.0899
2006-12-19,0.6739
2006-12-20,0.1339
2006-12-21,0.2674
2006-12-22,-1.3333
2006-12-26,0.5422
2006-12-27,19.6216
2006-12-28,1.0112
2006-12-29,0.6674
2007-01-03,1.6575
2007-01-04,-2.2826
2007-01-05,-2.5584
2007-01-08,2.2831
2007-01-09,-0.1116
2007-01-10,0.1117
2007-01-11,-0.4464
2007-01-12,0.6726
2007-01-16,0.7795
2007-01-17,-0.5525
2007-01-18,0.3333
2007-01-19,-0.3322
2007-01-22,-1.1111
2007-01-23,-0.6742
2007-01-24,-0.2248
2007-01-25,-0.1148
2007-01-26,-2.2701000000000002
2007-01-29,0.4646
2007-01-30,0.9249
2007-01-31,-0.1145
2007-02-01,1.4908000000000001
2007-02-02,-0.113
2007-02-05,0.905
2007-02-06,0.3363
2007-02-07,1.6760000000000002
2007-02-08,-0.3297
2007-02-09,-4.1896
2007-02-12,-2.5316
2007-02-13,5.1948
2007-02-14,1.3468
2007-02-15,1.3289
2007-02-16,-0.3279
2007-02-20,0.3289
2007-02-21,0.0546
2007-02-22,0.4915
2007-02-23,3.1726
2007-02-26,-1.7054
2007-02-27,-3.537
2007-02-28,0.7778
2007-03-01,-0.7718
2007-03-02,-0.5556
2007-03-05,3.2402
2007-03-06,-2.2727
2007-03-07,-1.5504
2007-03-08,1.2373
2007-03-09,0.6667
2007-03-12,-0.5519
2007-03-13,-0.222
2007-03-14,1.891
2007-03-15,-0.5459
2007-03-16,-0.1098
2007-03-19,-6.5934
2007-03-20,-4.7059
2007-03-21,1.4815
2007-03-22,-2.0681
2007-03-23,0.9938
2007-03-26,-1.599
2007-03-27,1.25
2007-03-28,1.4815
2007-03-29,-0.7299
2007-03-30,1.9607999999999999
2007-04-02,2.2837
2007-04-03,3.9953
2007-04-04,0.452
2007-04-05,-1.0124
2007-04-09,0.1136
2007-04-10,-0.681
2007-04-11,2.2857
2007-04-12,-0.4469
2007-04-13,-0.3353
2007-04-16,0.5616
2007-04-17,-0.3359
2007-04-18,2.9213
2007-04-19,-1.31
2007-04-20,3.208
2007-04-23,0.7503
2007-04-24,4.2553
2007-04-25,-0.3061
2007-04-26,-5.0154
2007-04-27,4.4181
2007-04-30,1.6512
2007-05-01,-0.9137
2007-05-02,-2.2541
2007-05-03,0.4193
2007-05-04,-1.0438
2007-05-07,-0.7384
2007-05-08,0.6376
2007-05-09,0.0
2007-05-10,0.7392
2007-05-11,-1.782
2007-05-14,0.3202
2007-05-15,0.1064
2007-05-16,0.9564
2007-05-17,2.8434
2007-05-18,0.2034
2007-05-21,0.1021
2007-05-22,0.9184
2007-05-23,-1.8188
2007-05-24,-2.267
2007-05-25,-1.0537
2007-05-29,4.8988
2007-05-30,-0.5076
2007-05-31,-5.4082
2007-06-01,6.041
2007-06-04,-0.7121
2007-06-05,-2.6639
2007-06-06,1.0526
2007-06-07,2.2917
2007-06-08,0.2037
2007-06-11,-4.2257
2007-06-12,-1.9544000000000001
2007-06-13,1.7316
2007-06-14,0.8511
2007-06-15,-1.3713
2007-06-18,0.9626
2007-06-19,-0.4237
2007-06-20,-1.383
2007-06-21,-2.8047
2007-06-22,3.1077
2007-06-25,1.2917
2007-06-26,-2.5505
2007-06-27,1.1996
2007-06-28,-0.5388
2007-06-29,-0.8667
2007-07-02,-2.8415
2007-07-03,-1.0124
2007-07-05,0.5682
2007-07-06,-0.339
2007-07-09,1.9274
2007-07-10,0.5562
2007-07-11,-0.885
2007-07-12,0.4464
2007-07-13,3.5556
2007-07-16,-0.2146
2007-07-17,-2.4731
2007-07-18,1.9846
2007-07-19,-0.6486
2007-07-20,0.3264
2007-07-23,0.4338
2007-07-24,-0.108
2007-07-25,-1.1892
2007-07-26,-1.5316999999999998
2007-07-27,19.8889
2007-07-30,-2.5023
2007-07-31,-5.4183
2007-08-01,-3.0151
2007-08-02,4.1451
2007-08-03,-3.9801
2007-08-06,-1.3472
2007-08-07,-0.2101
2007-08-08,-1.0526
2007-08-09,-0.7447
2007-08-10,-4.6088000000000005
2007-08-13,1.1236
2007-08-14,-0.5556
2007-08-15,-1.6760000000000002
2007-08-16,3.1818
2007-08-17,0.6608
2007-08-20,1.7505
2007-08-21,2.6882
2007-08-22,-0.1047
2007-08-23,-0.4193
2007-08-24,-1.0526
2007-08-27,0.6383
2007-08-28,1.0571
2007-08-29,-1.3598
2007-08-30,-2.2269
2007-08-31,4.7722
2007-09-04,-1.6562999999999999
2007-09-05,-0.4211
2007-09-06,4.4397
2007-09-07,-3.7045
2007-09-10,-0.1472
2007-09-11,-1.0526
2007-09-12,-0.6383
2007-09-13,-2.8908
2007-09-14,3.5281000000000002
2007-09-17,0.7455
2007-09-18,-2.8541
2007-09-19,-0.3264
2007-09-20,-0.7642
2007-09-21,-1.6502
2007-09-24,0.446
2007-09-25,0.7809
2007-09-26,1.2141
2007-09-27,-2.6188000000000002
2007-09-28,0.796
2007-10-01,2.2133
2007-10-02,6.0936
2007-10-03,-2.5641
2007-10-04,0.0
2007-10-05,0.9474
2007-10-08,1.0428
2007-10-09,-8.3591
2007-10-10,9.2342
2007-10-11,-0.5155
2007-10-12,-1.5544
2007-10-15,1.2631999999999999
2007-10-16,0.2079
2007-10-17,-0.3112
2007-10-18,0.3122
2007-10-19,-0.4149
2007-10-22,0.3125
2007-10-23,-0.5192
2007-10-24,0.2088
2007-10-25,0.2083
2007-10-26,0.0
2007-10-29,-0.5198
2007-10-30,-5.3292
2007-10-31,3.7528
2007-11-01,-1.7021
2007-11-02,1.7316
2007-11-05,2.3404
2007-11-06,-2.2869
2007-11-07,0.9574
2007-11-08,-0.5269
2007-11-09,3.2839
2007-11-12,0.5128
2007-11-13,-1.7347000000000001
2007-11-14,1.2461
2007-11-15,1.7436
2007-11-16,-1.8145
2007-11-19,0.7187
2007-11-20,-2.1407
2007-11-21,-1.0417
2007-11-23,-1.1579
2007-11-26,1.278
2007-11-27,0.1052
2007-11-28,-0.2101
2007-11-29,-0.2105
2007-11-30,1.2658
2007-12-03,-16.5625
2007-12-04,5.1202
2007-12-05,3.3239
2007-12-06,-0.2299
2007-12-07,4.7235
2007-12-10,-0.5501
2007-12-11,1.4381
2007-12-12,0.3272
2007-12-13,0.6522
2007-12-14,-3.3477
2007-12-17,0.0
2007-12-18,-2.7933
2007-12-19,-2.1839
2007-12-20,-0.5875
2007-12-21,0.8274
2007-12-24,-1.524
2007-12-26,1.7856999999999998
2007-12-27,-1.5205
2007-12-28,-1.7814999999999999
2007-12-31,-0.1209
2008-01-02,-0.3632
2008-01-03,-2.0656
2008-01-04,0.3722
2008-01-07,-2.225
2008-01-08,2.2756
2008-01-09,-4.0791
2008-01-10,-0.7732
2008-01-11,-1.2987
2008-01-14,-1.3158
2008-01-15,-3.7333
2008-01-16,-1.662
2008-01-17,-0.2817
2008-01-18,0.1412
2008-01-22,0.141
2008-01-23,-0.7042
2008-01-24,0.4255
2008-01-25,0.2825
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,-0.2817
2008-01-31,-2.1186
2008-02-01,0.1443
2008-02-04,1.585
2008-02-05,-1.8439999999999999
2008-02-06,1.3006
2008-02-07,-0.1427
2008-02-08,0.7143
2008-02-11,0.0
2008-02-12,6.0993
2008-02-13,1.8717000000000001
2008-02-14,3.4121
2008-02-15,1.5228000000000002
2008-02-19,4.5
2008-02-20,1.5550000000000002
2008-02-21,-1.7668
2008-02-22,-2.2782
2008-02-25,0.8589
2008-02-26,-0.2433
2008-02-27,0.9756
2008-02-28,-2.4154999999999998
2008-02-29,-2.104
2008-03-03,0.5057
2008-03-04,-0.2516
2008-03-05,0.2522
2008-03-06,1.2579
2008-03-07,-1.1179999999999999
2008-03-10,-1.8843999999999999
2008-03-11,-0.6402
2008-03-12,-0.6443
2008-03-13,-2.8534
2008-03-14,0.1335
2008-03-17,-2.9333
2008-03-18,3.022
2008-03-19,-2.8
2008-03-20,0.1372
2008-03-24,0.0
2008-03-25,0.137
2008-03-26,0.0
2008-03-27,0.1368
2008-03-28,-0.5464
2008-03-31,0.6868
2008-04-01,3.0014
2008-04-02,-0.7947
2008-04-03,0.0
2008-04-04,-1.6005
2008-04-07,-2.7154
2008-04-08,1.1158
2008-04-09,-1.6552
2008-04-10,1.4025
2008-04-11,1.6598000000000002
2008-04-14,-0.6803
2008-04-15,4.7945
2008-04-16,-1.8300999999999998
2008-04-17,-2.7963
2008-04-18,-0.9589
2008-04-21,0.9682
2008-04-22,0.411
2008-04-23,-0.4093
2008-04-24,5.8904
2008-04-25,-3.2342
2008-04-28,-2.0053
2008-04-29,0.2729
2008-04-30,0.5442
2008-05-01,-2.7064
2008-05-02,1.1127
2008-05-05,0.5502
2008-05-06,0.8208
2008-05-07,0.2714
2008-05-08,0.406
2008-05-09,-1.6173
2008-05-12,0.274
2008-05-13,1.0929
2008-05-14,1.2162
2008-05-15,1.4686
2008-05-16,2.5
2008-05-19,-2.0539
2008-05-20,-1.1796
2008-05-21,1.9893999999999998
2008-05-22,-1.1703999999999999
2008-05-23,0.9194
2008-05-27,-5.2136
2008-05-28,6.74
2008-05-29,2.4485
2008-05-30,0.3774
2008-06-02,-1.0025
2008-06-03,-4.1772
2008-06-04,3.1704
2008-06-05,-1.5365
2008-06-06,-0.9103
2008-06-09,2.231
2008-06-10,-0.5135
2008-06-11,0.3871
2008-06-12,-0.3856
2008-06-13,1.9355
2008-06-16,-1.5190000000000001
2008-06-17,-1.0283
2008-06-18,-2.5974
2008-06-19,1.2
2008-06-20,-1.7128
2008-06-23,-1.2064
2008-06-24,-0.8141
2008-06-25,-0.5472
2008-06-26,-0.1376
2008-06-27,-1.5152
2008-06-30,1.6783000000000001
2008-07-01,-0.6878
2008-07-02,-1.662
2008-07-03,3.662
2008-07-07,0.0
2008-07-08,6.6576
2008-07-09,-3.949
2008-07-10,2.122
2008-07-11,-1.2987
2008-07-14,0.0
2008-07-15,-0.3947
2008-07-16,0.3963
2008-07-17,0.6579
2008-07-18,-1.3072
2008-07-21,0.1325
2008-07-22,4.4974
2008-07-23,-0.2532
2008-07-24,0.2538
2008-07-25,-1.0127
2008-07-28,0.8951
2008-07-29,4.8162
2008-07-30,11.2455
2008-07-31,-1.3043
2008-08-01,-4.6256
2008-08-04,0.0
2008-08-05,1.2702
2008-08-06,7.5257
2008-08-07,0.7423
2008-08-08,2.6316
2008-08-11,2.5641
2008-08-12,-0.3
2008-08-13,0.2006
2008-08-14,0.1001
2008-08-15,-0.4
2008-08-18,0.3012
2008-08-19,0.1001
2008-08-20,-0.5
2008-08-21,-4.7236
2008-08-22,1.5823
2008-08-25,-2.6999
2008-08-26,-4.1622
2008-08-27,0.2227
2008-08-28,3.3333
2008-08-29,-1.6129
2008-09-02,0.1093
2008-09-03,2.9476
2008-09-04,-6.0445
2008-09-05,-5.5305
2008-09-08,2.1505
2008-09-09,-0.4678
2008-09-10,10.9283
2008-09-11,-3.7076000000000002
2008-09-12,0.0
2008-09-15,-6.9307
2008-09-16,-30.4965
2008-09-17,-29.4218
2008-09-18,37.1084
2008-09-19,0.8787
2008-09-22,-3.6585
2008-09-23,-2.8933
2008-09-24,-0.3724
2008-09-25,18.1308
2008-09-26,-5.2215
2008-09-29,-2.5042
2008-09-30,-0.5137
2008-10-01,-3.0981
2008-10-02,2.1314
2008-10-03,-2.9565
2008-10-06,4.3011
2008-10-07,-14.0893
2008-10-08,-11.4
2008-10-09,-36.3431
2008-10-10,86.5248
2008-10-13,7.4144
2008-10-14,-8.4956
2008-10-15,-34.6228
2008-10-16,50.0
2008-10-17,-11.4398
2008-10-20,8.686
2008-10-21,0.0
2008-10-22,-6.9672
2008-10-23,5.7269
2008-10-24,-4.5833
2008-10-27,-5.4585
2008-10-28,16.8591
2008-10-29,-8.1028
2008-10-30,10.7527
2008-10-31,14.9515
2008-11-03,-4.223
2008-11-04,-1.2346
2008-11-05,-12.857099999999999
2008-11-06,-13.3197
2008-11-07,21.2766
2008-11-10,-7.9922
2008-11-11,-1.9068
2008-11-12,-13.3909
2008-11-13,15.4613
2008-11-14,-19.4384
2008-11-17,1.0724
2008-11-18,-25.4642
2008-11-19,-19.573
2008-11-20,-23.4513
2008-11-21,5.2023
2008-11-24,-1.0989
2008-11-25,6.6667
2008-11-26,30.2083
2008-11-28,-2.0
2008-12-01,-33.4694
2008-12-02,38.0368
2008-12-03,-5.3333
2008-12-04,6.5728
2008-12-05,16.740099999999998
2008-12-08,47.5472
2008-12-09,-37.0844
2008-12-10,1.626
2008-12-11,-10.0
2008-12-12,10.6667
2008-12-15,-0.8032
2008-12-16,2.834
2008-12-17,-3.5433
2008-12-18,1.2245
2008-12-19,8.871
2008-12-22,24.4444
2008-12-23,-17.2619
2008-12-24,9.3525
2008-12-26,1.3158
2008-12-29,-6.8182
2008-12-30,3.8327999999999998
2008-12-31,19.4631
2009-01-02,2.5281000000000002
2009-01-05,1.3699
2009-01-06,0.2703
2009-01-07,-15.0943
2009-01-08,11.1111
2009-01-09,-16.2857
2009-01-12,-14.6758
2009-01-13,0.4
2009-01-14,-5.5777
2009-01-15,-5.9072
2009-01-16,8.9686
2009-01-20,-17.284
2009-01-21,27.8607
2009-01-22,-21.7899
2009-01-23,2.9851
2009-01-26,3.8647
2009-01-27,9.7674
2009-01-28,14.8305
2009-01-29,-16.2362
2009-01-30,-8.37
2009-02-02,20.1923
2009-02-03,15.2
2009-02-04,-4.5139
2009-02-05,-0.7273
2009-02-06,9.1575
2009-02-09,8.0537
2009-02-10,-19.5652
2009-02-11,-8.1081
2009-02-12,-5.042
2009-02-13,7.5221
2009-02-17,-7.4074
2009-02-18,4.4444
2009-02-19,2.1277
2009-02-20,-2.9167
2009-02-23,0.8584
2009-02-24,25.1064
2009-02-25,-17.3469
2009-02-26,-5.3498
2009-02-27,2.6087
2009-03-02,-4.2373
2009-03-03,3.9823
2009-03-04,8.0851
2009-03-05,-11.0236
2009-03-06,7.9646
2009-03-09,-4.0984
2009-03-10,24.359
2009-03-11,-19.244
2009-03-12,27.234
2009-03-13,-9.3645
2009-03-16,2.583
2009-03-17,8.6331
2009-03-18,-0.6623
2009-03-19,-5.0
2009-03-20,-3.1579
2009-03-23,7.6087
2009-03-24,-9.4276
2009-03-25,11.1524
2009-03-26,3.6789
2009-03-27,-16.7742
2009-03-30,3.1008
2009-03-31,0.7519
2009-04-01,4.4776
2009-04-02,13.2143
2009-04-03,0.9464
2009-04-06,-8.4375
2009-04-07,-2.3891
2009-04-08,9.4406
2009-04-09,5.7508
2009-04-13,-0.3021
2009-04-14,-10.0
2009-04-15,10.101
2009-04-16,7.0336
2009-04-17,0.0
2009-04-20,-7.7143
2009-04-21,8.3591
2009-04-22,-1.1429
2009-04-23,-11.2717
2009-04-24,8.1433
2009-04-27,-11.1446
2009-04-28,5.7627
2009-04-29,14.4231
2009-04-30,0.5602
2009-05-01,-12.2563
2009-05-04,-4.127
2009-05-05,-5.9603
2009-05-06,-3.8731999999999998
2009-05-07,3.6630000000000003
2009-05-08,5.6537
2009-05-11,9.3645
2009-05-12,-9.4801
2009-05-13,-6.4189
2009-05-14,5.7762
2009-05-15,-2.7304
2009-05-18,5.2632
2009-05-19,-2.3333
2009-05-20,1.0239
2009-05-21,-7.0946
2009-05-22,-3.6364
2009-05-26,3.0189
2009-05-27,5.8608
2009-05-28,-3.1142
2009-05-29,1.4285999999999999
2009-06-01,5.2817
2009-06-02,0.3344
2009-06-03,0.3333
2009-06-04,0.0
2009-06-05,-5.6478
2009-06-08,-2.8169
2009-06-09,-6.1594
2009-06-10,-2.3166
2009-06-11,-0.7905
2009-06-12,1.5936
2009-06-15,0.0
2009-06-16,1.1764999999999999
2009-06-17,5.0388
2009-06-18,0.0
2009-06-19,-6.2731
2009-06-22,-7.4803
2009-06-23,1.7021
2009-06-24,13.3891
2009-06-25,-3.69
2009-06-26,-6.1303
2009-06-29,-1.2245
2009-06-30,1.2397
2009-07-01,0.8163
2009-07-02,-0.4049
2009-07-06,-3.6585
2009-07-07,2.9536
2009-07-08,27.8689
2009-07-09,0.641
2009-07-10,-8.9172
2009-07-13,2.0979
2009-07-14,4.7945
2009-07-15,136.9281
2009-07-16,-0.6897
2009-07-17,9.1667
2009-07-20,6.4885
2009-07-21,3.9427
2009-07-22,0.2299
2009-07-23,1.3761
2009-07-24,8.8235
2009-07-27,6.4449
2009-07-28,7.1289
2009-07-29,8.7511
2009-07-30,-9.5557
2009-07-31,-0.5561
2009-08-03,-4.0075
2009-08-04,8.2524
2009-08-05,2.9596
2009-08-06,3.223
2009-08-07,4.557
2009-08-10,6.4568
2009-08-11,-2.9568
2009-08-12,1.9521
2009-08-13,0.2308
2009-08-14,3.1346
2009-08-17,-6.0044
2009-08-18,0.9464
2009-08-19,1.1719
2009-08-20,-2.3938
2009-08-21,4.4304
2009-08-24,-2.0455
2009-08-25,1.3921000000000001
2009-08-26,2.8223000000000003
2009-08-27,4.1543
2009-08-28,2.7778
2009-08-31,3.2571
2009-09-01,-0.4027
2009-09-02,-1.1118999999999999
2009-09-03,1.9421
2009-09-04,0.2005
2009-09-08,1.2675
2009-09-09,-1.1858
2009-09-10,-0.4
2009-09-11,-1.3387
2009-09-14,1.7639
2009-09-15,6.0667
2009-09-16,3.3312
2009-09-17,0.5474
2009-09-18,8.167
2009-09-21,6.9072
2009-09-22,3.5313
2009-09-23,-1.0611
2009-09-24,0.0511
2009-09-25,-0.1021
2009-09-28,8.789
2009-09-29,-0.1879
2009-09-30,0.5647
2009-10-01,-11.0435
2009-10-02,4.787
2009-10-05,5.0703
2009-10-06,1.4811
2009-10-07,5.9322
2009-10-08,-8.6222
2009-10-09,-1.8969
2009-10-12,-10.0645
2009-10-13,7.5524000000000004
2009-10-14,-5.2281
2009-10-15,8.6533
2009-10-16,15.9283
2009-10-19,-3.1773
2009-10-20,-6.4302
2009-10-21,-0.5687
2009-10-22,1.0486
2009-10-23,-2.1226
2009-10-26,-2.8916
2009-10-27,-1.4392
2009-10-28,-6.4955
2009-10-29,3.9311
2009-10-30,-2.8497
2009-11-02,2.24
2009-11-03,5.8425
2009-11-04,-6.0621
2009-11-05,3.5152
2009-11-06,1.9260000000000002
2009-11-09,5.2213
2009-11-10,1.465
2009-11-11,1.3507
2009-11-12,0.0
2009-11-13,-5.7904
2009-11-16,1.8049
2009-11-17,1.1021
2009-11-18,-0.4739
2009-11-19,6.3333
2009-11-20,-0.1343
2009-11-23,4.7085
2009-11-24,-2.0557
2009-11-25,0.6122
2009-11-27,-2.3903
2009-11-30,4.2297
2009-12-01,1.3669
2009-12-02,-0.9271
2009-12-03,-6.1676
2009-12-04,7.7969
2009-12-07,-3.2801
2009-12-08,-3.1739
2009-12-09,0.449
2009-12-10,3.6209
2009-12-11,-4.2709
2009-12-14,1.2168
2009-12-15,-2.0036
2009-12-16,-0.7269
2009-12-17,-0.0915
2009-12-18,1.9698
2009-12-21,-2.5606
2009-12-22,1.4753
2009-12-23,0.1363
2009-12-24,0.3176
2009-12-28,-1.1307
2009-12-29,0.5489
2009-12-30,-1.7743
2009-12-31,-3.1959
2010-01-04,-1.9617
2010-01-05,-2.3914
2010-01-06,-1.05
2010-01-07,-0.859
2010-01-08,2.0387
2010-01-11,0.0999
2010-01-12,0.0499
2010-01-13,2.2943
2010-01-14,0.8289
2010-01-15,-0.2901
2010-01-19,0.291
2010-01-20,-0.3868
2010-01-21,0.0
2010-01-22,0.2913
2010-01-25,-0.0484
2010-01-26,1.6465
2010-01-27,-1.334
2010-01-28,-0.3139
2010-01-29,1.4774
2010-02-01,-0.716
2010-02-02,1.4423
2010-02-03,0.237
2010-02-04,-3.357
2010-02-05,-1.0274
2010-02-08,0.3955
2010-02-09,0.9847
2010-02-10,1.4139
2010-02-11,-0.5288
2010-02-12,-1.2566
2010-02-16,-2.1537
2010-02-17,-0.4002
2010-02-18,2.1095
2010-02-19,-1.3281
2010-02-22,-2.6919
2010-02-23,-2.3053
2010-02-24,0.4719
2010-02-25,0.6785
2010-02-26,-1.7107
2010-03-01,5.0633
2010-03-02,-1.2048
2010-03-03,-3.1504
2010-03-04,0.2099
2010-03-05,0.7853
2010-03-08,-0.7792
2010-03-09,0.733
2010-03-10,-0.4678
2010-03-11,0.0
2010-03-12,-0.2611
2010-03-15,-0.2094
2010-03-16,0.1574
2010-03-17,-2.462
2010-03-18,0.3759
2010-03-19,2.8891999999999998
2010-03-22,0.416
2010-03-23,0.5697
2010-03-24,0.206
2010-03-25,-0.1542
2010-03-26,-1.8013
2010-03-29,2.8302
2010-03-30,-0.5097
2010-03-31,0.7172
2010-04-01,1.2208
2010-04-05,1.9095
2010-04-06,5.2761
2010-04-07,1.6393
2010-04-08,-3.0876
2010-04-09,0.0
2010-04-12,1.7593999999999999
2010-04-13,0.2336
2010-04-14,4.662
2010-04-15,1.6926999999999999
2010-04-16,-0.5256
2010-04-19,0.3963
2010-04-20,1.0088
2010-04-21,0.1303
2010-04-22,0.6938
2010-04-23,0.2584
2010-04-26,0.043
2010-04-27,-1.4599
2010-04-28,4.5752
2010-04-29,0.5
2010-04-30,-1.3267
2010-05-03,3.2353
2010-05-04,-0.2442
2010-05-05,-2.3256
2010-05-06,-5.5556
2010-05-07,-3.096
2010-05-10,2.9667
2010-05-11,3.1471999999999998
2010-05-12,4.2544
2010-05-13,0.9068
2010-05-14,-1.9607999999999999
2010-05-17,1.9583
2010-05-18,-0.8582
2010-05-19,-0.9481
2010-05-20,-4.9521
2010-05-21,-0.5692
2010-05-24,1.8494000000000002
2010-05-25,-2.5076
2010-05-26,-2.0843
2010-05-27,4.1214
2010-05-28,0.0435
2010-06-01,-4.913
2010-06-02,-1.2803
2010-06-03,3.7517
2010-06-04,-1.9196
2010-06-07,-3.9144
2010-06-08,-3.4581
2010-06-09,-0.2944
2010-06-10,-0.0492
2010-06-11,2.6096
2010-06-14,4.5106
2010-06-15,3.5354
2010-06-16,-2.2616
2010-06-17,3.2668
2010-06-18,-0.7469
2010-06-21,-1.4607999999999999
2010-06-22,-4.8068
2010-06-23,-0.5663
2010-06-24,-1.7561
2010-06-25,1.4976
2010-06-28,-2.4274
2010-06-29,-4.0488
2010-06-30,-1.7285
2010-07-01,2.7419000000000002
2010-07-02,-2.2155
2010-07-06,0.2575
2010-07-07,3.0817
2010-07-08,5.1819
2010-07-09,1.2316
2010-07-12,-2.2929
2010-07-13,4.4061
2010-07-14,-1.8807
2010-07-15,-3.4128
2010-07-16,-7.6476
2010-07-19,1.2579
2010-07-20,2.1739
2010-07-21,-2.9889
2010-07-22,4.0209
2010-07-23,5.0703
2010-07-26,2.4845
2010-07-27,1.4918
2010-07-28,-3.8125999999999998
2010-07-29,0.3343
2010-07-30,2.951
2010-08-02,4.3458
2010-08-03,-1.1077
2010-08-04,0.3584
2010-08-05,-1.3393
2010-08-06,-2.3982
2010-08-09,4.7752
2010-08-10,-1.7699
2010-08-11,-6.3514
2010-08-12,-3.5113
2010-08-13,-2.2433
2010-08-16,1.6827999999999999
2010-08-17,3.1093
2010-08-18,1.7023000000000001
2010-08-19,-4.2562999999999995
2010-08-20,-3.047
2010-08-23,-2.6790000000000003
2010-08-24,0.6353
2010-08-25,1.8411
2010-08-26,-5.9401
2010-08-27,3.5695
2010-08-30,4.4008
2010-08-31,5.485
2010-09-01,2.2629
2010-09-02,0.1412
2010-09-03,0.3761
2010-09-07,-5.1522
2010-09-08,7.6049
2010-09-09,-1.9734
