ticker,SAMG US Equity
2013-11-14,-1.6756
2013-11-15,0.2045
2013-11-18,-1.3605
2013-11-19,1.3793
2013-11-20,-1.3605
2013-11-21,1.6552
2013-11-22,0.4749
2013-11-25,-0.3376
2013-11-26,1.626
2013-11-27,3.2
2013-11-29,2.7132
2013-12-02,0.566
2013-12-03,0.0
2013-12-04,0.5041
2013-12-05,0.3135
2013-12-06,3.375
2013-12-09,1.5718999999999999
2013-12-10,-0.9524
2013-12-11,-0.9014
2013-12-12,-4.0024
2013-12-13,-1.1371
2013-12-16,3.3866
2013-12-17,1.1125
2013-12-18,-0.6112
2013-12-19,-2.5215
2013-12-20,5.6782
2013-12-23,-0.0597
2013-12-24,1.4934
2013-12-26,-0.3531
2013-12-27,-2.5399000000000003
2013-12-30,3.7576
2013-12-31,-0.4089
2014-01-02,-2.7566
2014-01-03,1.3269
2014-01-06,-1.5476
2014-01-07,0.4232
2014-01-08,1.5051
2014-01-09,-1.1862
2014-01-10,-2.1609
2014-01-13,-2.3313
2014-01-14,-5.1508
2014-01-15,5.4305
2014-01-16,1.696
2014-01-17,1.5442
2014-01-21,0.7299
2014-01-22,0.0604
2014-01-23,-3.3796
2014-01-24,0.0625
2014-01-27,-2.5593
2014-01-28,2.5625
2014-01-29,-3.8726000000000003
2014-01-30,0.7147
2014-01-31,1.9355
2014-02-03,0.1266
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,2.0228
2014-02-07,0.7435
2014-02-10,0.861
2014-02-11,3.7805
2014-02-12,-3.4665
2014-02-13,-0.9738
2014-02-14,0.0
2014-02-18,4.3024000000000004
2014-02-19,-1.65
2014-02-20,-0.5992
2014-02-21,3.3153
2014-02-24,2.1587
2014-02-25,-1.8275000000000001
2014-02-26,-0.5817
2014-02-27,-1.9895
2014-02-28,0.3582
2014-03-03,-0.0595
2014-03-04,6.6071
2014-03-05,-0.1117
2014-03-06,0.2251
2014-03-07,1.0107
2014-03-10,-0.945
2014-03-11,-0.7856
2014-03-12,-2.7715
2014-03-13,-0.9889
2014-03-14,0.6463
2014-03-17,-0.0584
2014-03-18,2.2196
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,-0.9143
2014-03-24,3.8062
2014-03-25,-0.4444
2014-03-26,0.0558
2014-03-27,-1.2828
2014-03-28,-0.904
2014-03-31,4.2759
2014-04-01,0.1093
2014-04-02,-0.0546
2014-04-03,-0.4918
2014-04-04,-0.2746
2014-04-07,-2.4779999999999998
2014-04-08,-1.0728
2014-04-09,1.2557
2014-04-10,-1.7475
2014-04-11,-1.0327
2014-04-14,0.1159
2014-04-15,-0.9844
2014-04-16,0.9357
2014-04-17,-0.2317
2014-04-21,-2.0325
2014-04-22,5.0385
2014-04-23,-0.7901
2014-04-24,0.1706
2014-04-25,-0.6814
2014-04-28,-0.2859
2014-04-29,0.2294
2014-04-30,-0.4577
2014-05-01,-0.6322
2014-05-02,-0.1735
2014-05-05,-1.0429
2014-05-06,-1.8735
2014-05-07,-0.2387
2014-05-08,-0.1794
2014-05-09,-0.5992
2014-05-12,2.4714
2014-05-13,0.7059
2014-05-14,-4.0304
2014-05-15,2.3737
2014-05-16,1.4269
2014-05-19,-0.4689
2014-05-20,2.0024
2014-05-21,0.7506
2014-05-22,-0.3438
2014-05-23,1.9550999999999998
2014-05-27,3.2149
2014-05-28,-2.1858
2014-05-29,-1.1173
2014-05-30,-1.6383999999999999
2014-06-02,1.6082999999999998
2014-06-03,0.0
2014-06-04,-2.0916
2014-06-05,-0.5774
2014-06-06,5.8652999999999995
2014-06-09,1.4262000000000001
2014-06-10,0.1082
2014-06-11,-0.8104
2014-06-12,-3.5088
2014-06-13,-0.5682
2014-06-16,-0.6857
2014-06-17,0.6904
2014-06-18,-0.8571
2014-06-19,1.3256000000000001
2014-06-20,-2.6734999999999998
2014-06-23,2.5716
2014-06-24,-2.3932
2014-06-25,0.4086
2014-06-26,0.8721
2014-06-27,0.5764
2014-06-30,-1.3754
2014-07-01,-0.1162
2014-07-02,1.1053
2014-07-03,0.0
2014-07-07,-2.0138
2014-07-08,-2.7011
2014-07-09,0.4828
2014-07-10,-0.9009
2014-07-11,0.303
2014-07-14,1.148
2014-07-15,-0.7168
2014-07-16,-0.0602
2014-07-17,-2.1673999999999998
2014-07-18,3.2615
2014-07-21,0.4172
2014-07-22,0.8902
2014-07-23,-1.8824
2014-07-24,1.5588
2014-07-25,-2.9516
2014-07-28,-0.4866
2014-07-29,-0.6724
2014-07-30,1.7846
2014-07-31,-2.5393
2014-08-01,-0.3102
2014-08-04,1.4935
2014-08-05,-0.3679
2014-08-06,1.7231
2014-08-07,-2.0569
2014-08-08,-0.4324
2014-08-11,1.6749
2014-08-12,-1.9524
2014-08-13,1.6179000000000001
2014-08-14,0.9798
2014-08-15,-0.4851
2014-08-18,1.0969
2014-08-19,0.6028
2014-08-20,-0.0599
2014-08-21,-0.3597
2014-08-22,-0.7822
2014-08-25,0.3032
2014-08-26,0.6651
2014-08-27,-1.6216
2014-08-28,0.0
2014-08-29,-2.0757
2014-09-02,-1.995
2014-09-03,-2.9898
2014-09-04,1.1803
2014-09-05,0.5833
2014-09-08,4.5747
2014-09-09,-1.9717
2014-09-10,-1.4456
2014-09-11,-0.1928
2014-09-12,-2.9619999999999997
2014-09-15,-0.1327
2014-09-16,-0.2658
2014-09-17,1.7988
2014-09-18,-1.5051999999999999
2014-09-19,-1.794
2014-09-22,-1.8944999999999999
2014-09-23,-3.5172
2014-09-24,0.7863
2014-09-25,-0.922
2014-09-26,0.9306
2014-09-29,-1.6312
2014-09-30,-1.8025
2014-10-01,-1.4684
2014-10-02,1.6393
2014-10-03,3.739
2014-10-06,-1.6961
2014-10-07,0.647
2014-10-08,0.8571
2014-10-09,-1.8414000000000001
2014-10-10,0.1443
2014-10-13,0.7925
2014-10-14,-2.2159
2014-10-15,2.4123
2014-10-16,1.5703
2014-10-17,0.1405
2014-10-20,-0.2807
2014-10-21,-1.0556
2014-10-22,0.0
2014-10-23,0.6401
2014-10-24,-0.1413
2014-10-27,-0.6369
2014-10-28,2.4929
2014-10-29,-2.2237999999999998
2014-10-30,0.7818
2014-10-31,5.2891
2014-11-03,-1.1386
2014-11-04,0.4743
2014-11-05,1.6858
2014-11-06,4.1777
2014-11-07,0.2546
2014-11-10,1.0159
2014-11-11,-3.1427
2014-11-12,1.3628
2014-11-13,-3.201
2014-11-14,-0.463
2014-11-17,-2.0598
2014-11-18,0.882
2014-11-19,-2.3537
2014-11-20,1.584
2014-11-21,-2.3051
2014-11-24,0.9022
2014-11-25,-0.0688
2014-11-26,0.2065
2014-11-28,-1.4423
2014-12-01,-4.3206
2014-12-02,2.1122
2014-12-03,-0.7133
2014-12-04,-2.0833
2014-12-05,1.6141
2014-12-08,0.2166
2014-12-09,0.7925
2014-12-10,1.787
2014-12-11,1.6289
2014-12-12,-1.6028
2014-12-15,0.2833
2014-12-16,2.8955
2014-12-17,2.4708
2014-12-18,0.4019
2014-12-19,-0.4003
2014-12-22,1.2726
2014-12-23,1.9180000000000001
2014-12-24,-0.3245
2014-12-26,0.0651
2014-12-29,-0.4554
2014-12-30,2.3529
2014-12-31,-0.0639
2015-01-02,-3.4505
2015-01-05,-1.1913
2015-01-06,-0.4019
2015-01-07,0.3362
2015-01-08,-0.067
2015-01-09,1.8109
2015-01-12,-2.3715
2015-01-13,-2.4291
2015-01-14,1.0373
2015-01-15,-1.6427
2015-01-16,1.4614
2015-01-20,-1.9889999999999999
2015-01-21,-0.2799
2015-01-22,0.8421
2015-01-23,-2.9923
2015-01-26,-0.2869
2015-01-27,-1.0791
2015-01-28,3.0545
2015-01-29,-0.4234
2015-01-30,-0.0709
2015-02-02,-0.7092
2015-02-03,5.5
2015-02-04,-4.3331
2015-02-05,1.3447
2015-02-06,-0.6983
2015-02-09,0.211
2015-02-10,0.4912
2015-02-11,-2.2346
2015-02-12,1.4285999999999999
2015-02-13,3.0282
2015-02-17,-1.0936
2015-02-18,-2.2115
2015-02-19,-0.7774
2015-02-20,-0.1425
2015-02-23,0.2853
2015-02-24,0.2845
2015-02-25,-0.2128
2015-02-26,-0.1421
2015-02-27,-0.5694
2015-03-02,0.859
2015-03-03,-0.8517
2015-03-04,-0.1432
2015-03-05,-0.7168
2015-03-06,-2.8881
2015-03-09,1.4126
2015-03-10,-0.5132
2015-03-11,-0.8843
2015-03-12,2.8507
2015-03-13,0.1459
2015-03-16,3.059
2015-03-17,-0.2827
2015-03-18,0.4252
2015-03-19,-1.4114
2015-03-20,2.9349
2015-03-23,-0.4172
2015-03-24,2.0251
2015-03-25,-1.3005
2015-03-26,-2.5659
2015-03-27,1.0676
2015-03-30,0.4225
2015-03-31,-0.0701
2015-04-01,1.193
2015-04-02,0.208
2015-04-06,2.7682
2015-04-07,0.7407
2015-04-08,-0.4011
2015-04-09,-0.1342
2015-04-10,-0.336
2015-04-13,0.1349
2015-04-14,-0.4714
2015-04-15,1.1502
2015-04-16,4.214
2015-04-17,-1.6046
2015-04-20,3.5225
2015-04-21,0.5671
2015-04-22,-3.1328
2015-04-23,0.1294
2015-04-24,0.1938
2015-04-27,-1.1605
2015-04-28,3.7834
2015-04-29,-0.6914
2015-04-30,-1.3291
2015-05-01,-1.5394
2015-05-04,1.0423
2015-05-05,-0.9026
2015-05-06,0.5856
2015-05-07,1.423
2015-05-08,-3.9541
2015-05-11,-4.3161
2015-05-12,1.1797
2015-05-13,-2.8807
2015-05-14,-1.1299
2015-05-15,-3.9286
2015-05-18,0.0
2015-05-19,-1.2639
2015-05-20,0.753
2015-05-21,-0.4484
2015-05-22,-0.0751
2015-05-26,-0.7513
2015-05-27,-1.1355
2015-05-28,-0.0766
2015-05-29,-0.3831
2015-06-01,-1.6154
2015-06-02,1.251
2015-06-03,0.2317
2015-06-04,1.0786
2015-06-05,-0.1524
2015-06-08,0.0
2015-06-09,-1.2214
2015-06-10,0.6955
2015-06-11,0.4648
2015-06-12,-0.5397
2015-06-15,0.155
2015-06-16,0.8514
2015-06-17,-0.0767
2015-06-18,-0.6144
2015-06-19,8.1144
2015-06-22,-0.143
2015-06-23,0.0
2015-06-24,0.0716
2015-06-25,1.2876
2015-06-26,2.4011
2015-06-29,-2.069
2015-06-30,-0.9859
2015-07-01,1.7781
2015-07-02,-6.2194
2015-07-06,-4.6945
2015-07-07,0.1564
2015-07-08,0.1561
2015-07-09,0.3897
2015-07-10,0.7764
2015-07-13,0.6934
2015-07-14,-1.9893
2015-07-15,1.3271
2015-07-16,-0.077
2015-07-17,-0.9252
2015-07-20,-4.5914
2015-07-21,-1.6313
2015-07-22,0.4975
2015-07-23,-2.3927
2015-07-24,-3.0431
2015-07-27,0.959
2015-07-28,2.1589
2015-07-29,2.071
2015-07-30,1.8634
2015-07-31,0.2439
2015-08-03,6.8938
2015-08-04,-0.5311
2015-08-05,0.9153
2015-08-06,0.3023
2015-08-07,3.8433
2015-08-10,0.9434
2015-08-11,-2.4443
2015-08-12,0.0737
2015-08-13,-1.3255
2015-08-14,0.0
2015-08-17,-3.9552
2015-08-18,2.9526
2015-08-19,-3.6226000000000003
2015-08-20,0.0783
2015-08-21,-4.9296
2015-08-24,-3.3745
2015-08-25,-1.5332
2015-08-26,-0.2595
2015-08-27,2.7754
2015-08-28,-1.8565
2015-08-31,1.2038
2015-09-01,-3.9082
2015-09-02,2.5641
2015-09-03,0.431
2015-09-04,0.4292
2015-09-08,-1.8803
2015-09-09,1.2184
2015-09-10,-2.1728
2015-09-11,0.8
2015-09-14,0.97
2015-09-15,-0.0873
2015-09-16,0.0
2015-09-17,-0.3934
2015-09-18,-1.6235
2015-09-21,-1.4273
2015-09-22,-1.448
2015-09-23,0.8264
2015-09-24,1.4572
2015-09-25,-2.9623
2015-09-28,-1.8500999999999999
2015-09-29,0.2356
2015-09-30,1.6455
2015-10-01,1.9426
2015-10-02,-0.5445
2015-10-05,3.1022
2015-10-06,-1.1504
2015-10-07,-1.701
2015-10-08,-0.3643
2015-10-09,1.7824
2015-10-12,2.5595
2015-10-13,-0.4378
2015-10-14,0.1759
2015-10-15,0.2195
2015-10-16,0.7446
2015-10-19,0.4348
2015-10-20,-2.9436999999999998
2015-10-21,2.5869999999999997
2015-10-22,0.7826
2015-10-23,-0.6903
2015-10-26,0.695
2015-10-27,-0.3451
2015-10-28,-0.2597
2015-10-29,1.9097
2015-10-30,-5.4514
2015-11-02,4.4144
2015-11-03,-0.7765
2015-11-04,2.7826
2015-11-05,3.1303
2015-11-06,-1.7227000000000001
2015-11-09,-1.0851
2015-11-10,-1.7722
2015-11-11,-0.6873
2015-11-12,0.9516
2015-11-13,-1.114
2015-11-16,-0.0867
2015-11-17,1.0408
2015-11-18,-0.4292
2015-11-19,1.3793
2015-11-20,-0.085
2015-11-23,1.7021
2015-11-24,1.0042
2015-11-25,-0.58
2015-11-27,0.8333
2015-11-30,6.3636
2015-12-01,0.3885
2015-12-02,-0.3096
2015-12-03,-1.087
2015-12-04,-1.4129
2015-12-07,-2.2293
2015-12-08,0.0
2015-12-09,-1.873
2015-12-10,-0.7544
2015-12-11,0.0845
2015-12-14,-2.616
2015-12-15,1.6463999999999999
2015-12-16,-0.341
2015-12-17,0.6843
2015-12-18,-3.3135
2015-12-21,1.2302
2015-12-22,-2.5174
2015-12-23,3.3838
2015-12-24,0.8613
2015-12-28,0.9394
2015-12-29,-0.7614
2015-12-30,0.5115
2015-12-31,0.8482
2016-01-04,0.9251
2016-01-05,-0.375
2016-01-06,-2.4676
2016-01-07,-4.9743
2016-01-08,0.6318
2016-01-11,0.2691
2016-01-12,-1.5206
2016-01-13,-1.7257
2016-01-14,1.1091
2016-01-15,-1.1883
2016-01-19,-4.7179
2016-01-20,-1.3592
2016-01-21,0.3937
2016-01-22,4.6078
2016-01-25,-1.687
2016-01-26,3.6225
2016-01-27,-3.4499
2016-01-28,-0.6193
2016-01-29,3.2598
2016-02-01,1.5785
2016-02-02,-2.3766
2016-02-03,2.2472
2016-02-04,-2.6557
2016-02-05,3.1044
2016-02-08,-0.365
2016-02-09,-0.2747
2016-02-10,-0.1837
2016-02-11,-0.276
2016-02-12,-1.3838
2016-02-16,1.1225
2016-02-17,-1.4801
2016-02-18,1.2207
2016-02-19,-1.2987
2016-02-22,2.4436
2016-02-23,-1.4679
2016-02-24,1.8622
2016-02-25,1.0055
2016-02-26,-0.181
2016-02-29,-0.9973
2016-03-01,7.5092
2016-03-02,2.1295
2016-03-03,-1.0008
2016-03-04,-6.4027
2016-03-07,-3.7804
2016-03-08,0.6548
2016-03-09,1.3476
2016-03-10,1.669
2016-03-11,3.2376
2016-03-14,-1.1484
2016-03-15,0.3575
2016-03-16,0.0
2016-03-17,0.2671
2016-03-18,10.0355
2016-03-21,0.3228
2016-03-22,-1.3677000000000001
2016-03-23,0.571
2016-03-24,-0.6488
2016-03-28,1.2245
2016-03-29,3.5484
2016-03-30,1.1682
2016-03-31,-1.9245999999999999
2016-04-01,3.1397
2016-04-04,-2.5875
2016-04-05,-1.6406
2016-04-06,-1.1914
2016-04-07,-1.5272999999999999
2016-04-08,-0.2449
2016-04-11,1.7185000000000001
2016-04-12,-0.0805
2016-04-13,2.9791
2016-04-14,2.9711
2016-04-15,0.6074
2016-04-18,-0.6792
2016-04-19,-1.2158
2016-04-20,1.1154
2016-04-21,0.2663
2016-04-22,0.0
2016-04-25,0.3035
2016-04-26,0.3026
2016-04-27,0.4525
2016-04-28,-1.1261
2016-04-29,-0.9871
2016-05-02,1.1503
2016-05-03,-1.4405000000000001
2016-05-04,0.0769
2016-05-05,-0.7686
2016-05-06,1.2393
2016-05-09,-3.8256
2016-05-10,1.2729
2016-05-11,-1.6496
2016-05-12,1.7572
2016-05-13,-3.8462
2016-05-16,1.3061
2016-05-17,-0.8058
2016-05-18,0.6499
2016-05-19,-3.2284
2016-05-20,0.1668
2016-05-23,2.3314
2016-05-24,0.5696
2016-05-25,0.8091
2016-05-26,-0.8026
2016-05-27,0.3236
2016-05-31,-1.2097
2016-06-01,-1.3878
2016-06-02,0.745
2016-06-03,-2.7116
2016-06-06,3.2939
2016-06-07,-0.8994
2016-06-08,1.8152
2016-06-09,-0.7365
2016-06-10,-0.2473
2016-06-13,0.4132
2016-06-14,0.2469
2016-06-15,1.0673
2016-06-16,-0.4874
2016-06-17,-1.0612
2016-06-20,0.4125
2016-06-21,0.2465
2016-06-22,1.0656
2016-06-23,3.163
2016-06-24,-4.9528
2016-06-27,0.2481
2016-06-28,0.4125
2016-06-29,0.0822
2016-06-30,0.4926
2016-07-01,0.4085
2016-07-05,-3.6615
2016-07-06,-0.9291
2016-07-07,0.0
2016-07-08,2.4723
2016-07-11,-0.6656
2016-07-12,2.6801
2016-07-13,0.9788
2016-07-14,-2.9887
2016-07-15,2.0816
2016-07-18,0.571
2016-07-19,-0.4866
2016-07-20,0.0815
2016-07-21,-0.57
2016-07-22,-0.1638
2016-07-25,0.1641
2016-07-26,0.4095
2016-07-27,0.0816
2016-07-28,-1.141
2016-07-29,0.1649
2016-08-01,-0.7407
2016-08-02,-1.1609
2016-08-03,2.8523
2016-08-04,0.0816
2016-08-05,-0.326
2016-08-08,0.7359
2016-08-09,-1.2175
2016-08-10,-1.0682
2016-08-11,-0.7475
2016-08-12,0.251
2016-08-15,-0.0835
2016-08-16,-2.005
2016-08-17,-0.9378
2016-08-18,2.926
2016-08-19,0.2508
2016-08-22,3.2527
2016-08-23,-0.1616
2016-08-24,-0.89
2016-08-25,1.9592
2016-08-26,-0.8807
2016-08-29,-0.1616
2016-08-30,0.6472
2016-08-31,-0.4019
2016-09-01,0.6457
2016-09-02,0.2406
2016-09-06,-0.48
2016-09-07,-2.0096
2016-09-08,0.7457
2016-09-09,-2.3026
2016-09-12,3.0303
2016-09-13,-1.7157
2016-09-14,0.8313
2016-09-15,0.9068
2016-09-16,-0.4085
2016-09-19,-1.1485
2016-09-20,-0.4979
2016-09-21,-0.5838
2016-09-22,1.3423
2016-09-23,-1.1589
2016-09-26,-1.005
2016-09-27,-1.1844000000000001
2016-09-28,0.6849
2016-09-29,-1.3605
2016-09-30,2.3276
2016-10-03,-2.3589
2016-10-04,1.2942
2016-10-05,0.937
2016-10-06,-1.6878
2016-10-07,-1.03
2016-10-10,1.6479
2016-10-11,0.3413
2016-10-12,0.8503
2016-10-13,0.0
2016-10-14,-0.4216
2016-10-17,-0.9314
2016-10-18,-1.7094
2016-10-19,0.8696
2016-10-20,-0.8621
2016-10-21,0.0
2016-10-24,-0.8696
2016-10-25,-0.8772
2016-10-26,0.0
2016-10-27,-1.3274
2016-10-28,0.0
2016-10-31,3.5874
2016-11-01,-1.2987
2016-11-02,-2.193
2016-11-03,-0.4484
2016-11-04,0.9009
2016-11-07,2.2321
2016-11-08,0.0
2016-11-09,1.7467000000000001
2016-11-10,9.0129
2016-11-11,5.5118
2016-11-14,1.1194
2016-11-15,-4.428
2016-11-16,1.9304999999999999
2016-11-17,-0.3788
2016-11-18,-1.1407
2016-11-21,-0.3846
2016-11-22,0.7722
2016-11-23,3.0651
2016-11-25,0.0
2016-11-28,-0.7435
2016-11-29,0.7491
2016-11-30,-0.3717
2016-12-01,-0.7463
2016-12-02,-1.8797000000000001
2016-12-05,1.9157
2016-12-06,0.0
2016-12-07,0.9023
2016-12-08,2.2556
2016-12-09,0.0
2016-12-12,-1.4706000000000001
2016-12-13,0.3731
2016-12-14,-1.1152
2016-12-15,-0.3759
2016-12-16,-0.7547
2016-12-19,0.0
2016-12-20,-0.3802
2016-12-21,0.0
2016-12-22,0.7634
2016-12-23,0.0
2016-12-27,-0.7576
2016-12-28,-0.3817
2016-12-29,0.7663
2016-12-30,0.0
2017-01-03,0.3802
2017-01-04,-0.7576
2017-01-05,-0.3817
2017-01-06,1.1494
2017-01-09,-0.7576
2017-01-10,0.7634
2017-01-11,4.5455
2017-01-12,2.1739
2017-01-13,0.3546
2017-01-17,-1.0601
2017-01-18,0.3571
2017-01-19,-4.6263
2017-01-20,-1.4925
2017-01-23,1.5152
2017-01-24,5.2239
2017-01-25,0.7092
2017-01-26,-1.4085
2017-01-27,-0.7143
2017-01-30,-0.3597
2017-01-31,0.361
2017-02-01,-2.8777
2017-02-02,-0.3704
2017-02-03,2.6022
2017-02-06,2.1739
2017-02-07,0.7092
2017-02-08,-2.4648
2017-02-09,0.722
2017-02-10,0.0
2017-02-13,0.7168
2017-02-14,0.0
2017-02-15,0.1779
2017-02-16,-1.0657
2017-02-17,1.6158000000000001
2017-02-21,-1.0601
2017-02-22,-1.7856999999999998
2017-02-23,0.7273
2017-02-24,0.361
2017-02-27,0.3597
2017-02-28,-4.3011
2017-03-01,1.8727
2017-03-02,2.5735
2017-03-03,-1.4337
2017-03-06,1.4545
2017-03-07,-0.3584
2017-03-08,-1.6547
2017-03-09,-1.107
2017-03-10,-4.8507
2017-03-13,3.1373
2017-03-14,-0.3802
2017-03-15,5.7252
2017-03-16,0.722
2017-03-17,-1.0753
2017-03-20,-1.087
2017-03-21,-3.2967
2017-03-22,-1.1364
2017-03-23,6.1303
2017-03-24,-2.5271
2017-03-27,-1.1111
2017-03-28,-2.2472
2017-03-29,1.9157
2017-03-30,0.3759
2017-03-31,-0.3745
2017-04-03,-1.8797000000000001
2017-04-04,0.0
2017-04-05,-0.7663
2017-04-06,0.0
2017-04-07,-1.5444
2017-04-10,-2.7451
2017-04-11,4.4355
2017-04-12,-2.3166
2017-04-13,-4.7431
2017-04-17,4.5643
2017-04-18,0.0
2017-04-19,1.5873
2017-04-20,3.125
2017-04-21,3.4091
2017-04-24,0.3663
2017-04-25,-0.7299
2017-04-26,0.3676
2017-04-27,-0.3663
2017-04-28,0.3676
2017-05-01,1.8315000000000001
2017-05-02,-4.3165
2017-05-03,-3.0075
2017-05-04,1.1628
2017-05-05,-3.4483
2017-05-08,5.5556
2017-05-09,-0.3759
2017-05-10,-1.1320999999999999
2017-05-11,0.0
2017-05-12,0.0
2017-05-15,-0.7634
2017-05-16,0.0
2017-05-17,-1.5385
2017-05-18,-2.3438
2017-05-19,-2.4
2017-05-22,0.8197
2017-05-23,-1.2195
2017-05-24,0.4115
2017-05-25,-0.4098
2017-05-26,-1.6461000000000001
2017-05-30,0.4184
2017-05-31,2.0833
2017-06-01,1.6327
2017-06-02,7.6305
2017-06-05,0.7463
2017-06-06,-2.963
2017-06-07,-1.145
2017-06-08,2.7027
2017-06-09,-0.6015
2017-06-12,2.2901
2017-06-13,0.7463
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,-1.1111
2017-06-19,1.4981
2017-06-20,-1.107
2017-06-21,-2.2388
2017-06-22,1.5267
2017-06-23,3.0075
2017-06-26,-1.0942
2017-06-27,-1.1077
2017-06-28,1.1194
2017-06-29,-0.738
2017-06-30,0.0
2017-07-03,3.3457
2017-07-05,-3.2374
2017-07-06,-2.2305
2017-07-07,2.6616
2017-07-10,-2.963
2017-07-11,0.3817
2017-07-12,0.7605
2017-07-13,0.3774
2017-07-14,2.2556
2017-07-17,0.0
2017-07-18,-2.3897
2017-07-19,-0.1883
2017-07-20,2.2641999999999998
2017-07-21,-0.369
2017-07-24,-1.4815
2017-07-25,2.6316
2017-07-26,-1.8315000000000001
2017-07-27,0.0
2017-07-28,-3.3582
2017-07-31,-2.3166
2017-08-01,1.581
2017-08-02,-1.9455
2017-08-03,-3.1746
2017-08-04,3.6885
2017-08-07,0.3953
2017-08-08,0.0
2017-08-09,-2.7559
2017-08-10,0.0
2017-08-11,-3.2389
2017-08-14,1.6736
2017-08-15,1.6461000000000001
2017-08-16,-2.0243
2017-08-17,0.0
2017-08-18,1.2397
2017-08-21,-1.6327
2017-08-22,-0.4149
2017-08-23,0.0
2017-08-24,2.5
2017-08-25,0.813
2017-08-28,-0.8065
2017-08-29,0.0
2017-08-30,-0.813
2017-08-31,0.4098
2017-09-01,1.2245
2017-09-05,-1.2097
2017-09-06,3.2653
2017-09-07,0.7905
2017-09-08,3.5294
2017-09-11,-0.3788
2017-09-12,-0.3802
2017-09-13,-0.3817
2017-09-14,-0.9962
2017-09-15,-2.7344
2017-09-18,2.4096
2017-09-19,2.7451
2017-09-20,-1.5267
2017-09-21,0.7752
2017-09-22,0.3846
2017-09-25,-0.7663
2017-09-26,0.3861
2017-09-27,6.5385
2017-09-28,3.6101
2017-09-29,1.3937
2017-10-02,9.622
2017-10-03,-0.627
2017-10-04,-1.2618
2017-10-05,0.639
2017-10-06,1.2698
2017-10-09,-4.0752
2017-10-10,-3.9215999999999998
2017-10-11,-1.3605
2017-10-12,-0.3448
2017-10-13,0.0
2017-10-16,0.346
2017-10-17,0.3448
2017-10-18,-1.0309
2017-10-19,0.6944
2017-10-20,0.0
2017-10-23,2.7586
2017-10-24,4.3624
2017-10-25,1.6077
2017-10-26,-1.8987
2017-10-27,2.2580999999999998
2017-10-30,0.9464
2017-10-31,1.875
2017-11-01,-0.3067
2017-11-02,3.3846
2017-11-03,-4.4643
2017-11-06,2.4922
2017-11-07,-9.1185
2017-11-08,0.3344
2017-11-09,1.6667
2017-11-10,-0.6557
2017-11-13,-6.9307
2017-11-14,4.6099
2017-11-15,-0.339
2017-11-16,2.0408
2017-11-17,-0.6667
2017-11-20,0.6711
2017-11-21,1.6667
