ticker,APRN US Equity
2017-11-15,0.9804
2017-11-16,-0.3236
2017-11-17,-1.2987
2017-11-20,-0.9868
2017-11-21,-0.6645
2017-11-22,-0.6689
2017-11-24,5.3872
2017-11-27,-1.9169
2017-11-28,-0.6515
2017-11-29,-1.9672
2017-11-30,0.0
2017-12-01,8.0268
2017-12-04,16.4087
2017-12-05,0.0
2017-12-06,-0.5319
2017-12-07,1.0695000000000001
2017-12-08,1.5873
2017-12-11,0.2604
2017-12-12,3.3766
2017-12-13,-0.2513
2017-12-14,6.0453
2017-12-15,0.2375
2017-12-18,1.8957000000000002
2017-12-19,3.4884
2017-12-20,-0.8989
2017-12-21,-8.39
2017-12-22,0.0
2017-12-26,2.4752
2017-12-27,1.6907999999999999
2017-12-28,1.9002
2017-12-29,-6.0606
2018-01-02,2.4814
2018-01-03,-0.7264
2018-01-04,-2.6829
2018-01-05,-2.005
2018-01-08,-5.1151
2018-01-09,-6.1995000000000005
2018-01-10,-2.2989
2018-01-11,3.8235
2018-01-12,-3.3994
2018-01-16,-6.7449
2018-01-17,-0.6289
2018-01-18,1.2658
2018-01-19,-4.375
2018-01-22,4.902
2018-01-23,-0.3115
2018-01-24,-3.75
2018-01-25,-0.974
2018-01-26,1.3115
2018-01-29,0.9709
2018-01-30,-2.2436
2018-01-31,-1.9672
2018-02-01,1.0033
2018-02-02,0.6623
2018-02-05,1.3158
2018-02-06,1.2987
2018-02-07,2.5641
2018-02-08,15.625
2018-02-09,-11.8919
2018-02-12,2.7607
2018-02-13,0.0
2018-02-14,3.5821
2018-02-15,-4.611
2018-02-16,7.5529
2018-02-20,-4.7753
2018-02-21,-3.5398
2018-02-22,1.2232
2018-02-23,-6.3444
2018-02-26,-4.1935
2018-02-27,-6.3972999999999995
2018-02-28,0.3597
2018-03-01,-2.8674
2018-03-02,1.107
2018-03-05,-5.1095
2018-03-06,-1.9231
2018-03-07,-2.3529
2018-03-08,-16.8675
2018-03-09,10.628
2018-03-12,-9.607
2018-03-13,3.8647
2018-03-14,0.4651
2018-03-15,1.3889
2018-03-16,-1.8265
2018-03-19,0.9302
2018-03-20,-4.6083
2018-03-21,3.8647
2018-03-22,-4.6512
2018-03-23,-0.4878
2018-03-26,-3.9215999999999998
2018-03-27,1.5306
2018-03-28,-5.5276
2018-03-29,6.383
2018-04-02,-6.5
2018-04-03,-3.7433
2018-04-04,2.7778
2018-04-05,0.5405
2018-04-06,-4.8387
2018-04-09,4.5198
2018-04-10,-0.5405
2018-04-11,-1.6303999999999998
2018-04-12,0.5525
2018-04-13,6.044
2018-04-16,5.6995000000000005
2018-04-17,-2.9412000000000003
2018-04-18,4.0404
2018-04-19,-2.9126
2018-04-20,0.0
2018-04-23,-1.0
2018-04-24,-2.5253
2018-04-25,2.0725
2018-04-26,14.7208
2018-04-27,-7.5221
2018-04-30,0.0
2018-05-01,0.4785
2018-05-02,0.0
2018-05-03,9.5238
2018-05-04,6.087
2018-05-07,4.5082
2018-05-08,11.3725
2018-05-09,-5.9859
2018-05-10,-7.8652
2018-05-11,-0.813
2018-05-14,2.8689
2018-05-15,1.5936
2018-05-16,2.7451
2018-05-17,5.7252
2018-05-18,1.444
2018-05-21,6.7616
2018-05-22,6.3333
2018-05-23,-6.8966
2018-05-24,3.7037
2018-05-25,-0.974
2018-05-29,-3.6066000000000003
2018-05-30,3.0612
2018-05-31,1.3201
2018-06-01,3.9088000000000003
2018-06-04,5.9561
2018-06-05,0.0
2018-06-06,-3.8462
2018-06-07,-1.8462
2018-06-08,0.3135
2018-06-11,0.0
2018-06-12,-4.375
2018-06-13,-0.3268
2018-06-14,1.6393
2018-06-15,-2.2580999999999998
2018-06-18,5.9406
2018-06-19,2.1807
2018-06-20,3.0488
2018-06-21,-2.3669000000000002
2018-06-22,0.9091
2018-06-25,-2.1021
2018-06-26,-2.454
2018-06-27,2.2013
2018-06-28,-0.9231
2018-06-29,4.0373
2018-07-02,-1.194
2018-07-03,-0.9063
2018-07-05,7.622
2018-07-06,-5.0992
2018-07-09,2.6866
2018-07-10,10.7558
2018-07-11,-3.6745
2018-07-12,6.812
2018-07-13,-0.7653
2018-07-16,-3.856
2018-07-17,-4.2781
2018-07-18,-0.838
2018-07-19,-4.2254
2018-07-20,-8.5294
2018-07-23,2.2508
2018-07-24,-7.5472
2018-07-25,5.4422
2018-07-26,-0.6452
2018-07-27,-10.3896
2018-07-30,-10.8696
2018-07-31,-3.6585
2018-08-01,2.1097
2018-08-02,-24.3802
2018-08-03,18.0328
2018-08-06,-4.6296
2018-08-07,3.8834999999999997
2018-08-08,6.5421
2018-08-09,-1.7544
2018-08-10,-3.5714
2018-08-13,-1.3889
2018-08-14,-2.3474
2018-08-15,-2.4038
2018-08-16,3.9409
2018-08-17,3.7915
2018-08-20,1.3699
2018-08-21,2.2523
2018-08-22,0.8811
2018-08-23,0.4367
2018-08-24,-3.0435
2018-08-27,-4.0359
2018-08-28,-0.4673
2018-08-29,-1.4085
2018-08-30,-4.2857
2018-08-31,0.4975
2018-09-04,-2.4752
2018-09-05,-6.0914
2018-09-06,-2.7027
2018-09-07,1.1111
2018-09-10,4.9451
2018-09-11,-3.6649000000000003
2018-09-12,-0.5435
2018-09-13,2.1858
2018-09-14,-2.1390000000000002
2018-09-17,-2.7321999999999997
2018-09-18,-1.6854
2018-09-19,-4.0
2018-09-20,11.3095
2018-09-21,-4.2781
2018-09-24,-6.7039
2018-09-25,8.982
2018-09-26,-2.7473
2018-09-27,-3.9548
2018-09-28,1.1764999999999999
2018-10-01,-6.9767
2018-10-02,-8.125
2018-10-03,-5.4422
2018-10-04,9.3525
2018-10-05,0.0
2018-10-08,-3.2895
2018-10-09,-6.1224
2018-10-10,-2.8986
2018-10-11,-2.9851
2018-10-12,3.0769
2018-10-15,0.7463
2018-10-16,0.0
2018-10-17,-2.963
2018-10-18,-3.0534
2018-10-19,-3.1496
2018-10-22,-9.7561
2018-10-23,6.3063
2018-10-24,-5.9322
2018-10-25,4.5045
2018-10-26,-1.7241
2018-10-29,11.4035
2018-10-30,4.7244
2018-10-31,6.7669
2018-11-01,-2.1127
2018-11-02,1.4388
2018-11-05,6.383
2018-11-06,-11.3333
2018-11-07,-7.5188
2018-11-08,0.813
2018-11-09,-0.8065
2018-11-12,1.626
2018-11-13,-2.4
2018-11-14,-4.0984
2018-11-15,1.7094
2018-11-16,-1.6806999999999999
2018-11-19,-2.5641
2018-11-20,-5.2632
2018-11-21,-1.8519
2018-11-23,2.8302
2018-11-26,0.9174
2018-11-27,-2.7273
2018-11-28,7.4766
2018-11-29,3.4783
2018-11-30,-1.6806999999999999
2018-12-03,-1.7094
2018-12-04,-2.6087
2018-12-06,-1.7856999999999998
2018-12-07,-3.6364
2018-12-10,-1.8868
2018-12-11,3.8462
2018-12-12,-4.6296
2018-12-13,0.9709
2018-12-14,0.9615
2018-12-17,-3.8095
2018-12-18,-11.1683
2018-12-19,-13.0183
2018-12-20,-1.3326
2018-12-21,-14.3896
2018-12-24,4.6723
2018-12-26,13.7681
2018-12-27,17.1975
2018-12-28,21.7391
2018-12-31,-8.9286
2019-01-02,5.8824
2019-01-03,-5.5556
2019-01-04,-2.9412000000000003
2019-01-07,-4.5556
2019-01-08,0.5927
2019-01-09,8.364
2019-01-10,1.9417
2019-01-11,1.9048
2019-01-14,-2.8037
2019-01-15,45.1923
2019-01-16,-5.298
2019-01-17,-10.4895
2019-01-18,9.375
2019-01-22,-1.4285999999999999
2019-01-23,-2.8986
2019-01-24,1.4925
2019-01-25,4.4118
2019-01-28,1.4085
2019-01-29,4.1667
2019-01-30,-5.3333
2019-01-31,-1.4085
2019-02-01,-2.1429
2019-02-04,0.7299
2019-02-05,1.4493
2019-02-06,0.0
2019-02-07,-2.8571
2019-02-08,4.4118
2019-02-11,7.0423
2019-02-12,4.6053
2019-02-13,-0.6289
2019-02-14,-3.7975
2019-02-15,-1.9737
2019-02-19,3.3557
2019-02-20,-1.2987
2019-02-21,-1.9737
2019-02-22,-2.0134
2019-02-25,-5.4795
2019-02-26,-6.5217
2019-02-27,-17.8295
2019-02-28,0.9434
2019-03-01,0.9346
2019-03-04,-13.0556
2019-03-05,7.5612
2019-03-06,-1.9802
2019-03-07,0.8485
2019-03-08,-3.8462
2019-03-11,5.2083
2019-03-12,-2.495
2019-03-13,3.5743
2019-03-14,-3.0098
2019-03-15,5.1248
2019-03-18,-0.9615
2019-03-19,1.9417
2019-03-20,-1.9048
2019-03-21,-0.9709
2019-03-22,-6.7255
2019-03-25,-5.844
2019-03-26,8.1715
2019-03-27,-3.354
2019-03-28,3.5343999999999998
2019-03-29,1.0726
2019-04-01,0.5612
2019-04-02,-1.6844000000000001
2019-04-03,7.3382
2019-04-04,-1.9231
2019-04-05,5.8824
2019-04-08,5.5556
2019-04-09,0.8772
2019-04-10,-3.4783
2019-04-11,-1.8018
2019-04-12,0.9174
2019-04-15,-5.4545
2019-04-16,-3.8462
2019-04-17,1.0
2019-04-18,-0.9901
2019-04-22,0.0
2019-04-23,-2.76
2019-04-24,1.9848
2019-04-25,0.8369
2019-04-26,5.0
2019-04-29,-0.9524
2019-04-30,-0.9615
2019-05-01,1.9417
2019-05-02,-3.8095
2019-05-03,-0.9901
2019-05-06,-1.5
2019-05-07,-6.0914
2019-05-08,-0.3459
2019-05-09,-4.4044
2019-05-10,-6.7295
2019-05-13,-4.2828
2019-05-14,1.4491
2019-05-15,-4.7738
2019-05-16,-0.7895
2019-05-17,-0.8886
2019-05-20,-8.3233
2019-05-21,12.1004
2019-05-22,-5.3516
2019-05-23,0.3164
2019-05-24,1.8239
2019-05-28,-2.3569
2019-05-29,-2.9516999999999998
2019-05-30,-0.0853
2019-05-31,-1.2091
2019-06-03,-1.3679000000000001
2019-06-04,1.3577
2019-06-05,-1.8868
2019-06-06,-2.3782
2019-06-07,-2.2556
2019-06-10,-6.7538
2019-06-11,-0.9569
2019-06-12,7.1131
2019-06-13,1.3841
2019-06-14,-15.6159
2019-06-17,-0.8665
2019-06-18,-12.9584
2019-06-19,9.1292
2019-06-20,-10.5534
2019-06-21,0.1439
2019-06-24,-3.7356
2019-06-25,-0.2985
2019-06-26,-4.491
2019-06-27,10.1881
2019-06-28,-3.8407
2019-07-01,2.3669000000000002
2019-07-02,-1.8786
2019-07-03,2.3564
2019-07-05,5.036
2019-07-08,1.2328999999999999
2019-07-09,-4.8713999999999995
2019-07-10,1.8492
2019-07-11,-0.2793
2019-07-12,8.4034
2019-07-15,-1.0336
2019-07-16,35.5091
2019-07-17,-8.3815
2019-07-18,-11.2513
2019-07-19,-1.7772999999999999
2019-07-22,7.9614
2019-07-23,4.4693
2019-07-24,-4.385
2019-07-25,9.2841
2019-07-26,-0.2047
2019-07-29,-4.3077
2019-07-30,-6.3237
2019-07-31,0.4577
2019-08-01,-1.7084000000000001
2019-08-02,-9.6176
2019-08-05,0.3846
2019-08-06,8.3014
2019-08-07,6.0142
2019-08-08,-5.4505
2019-08-09,-3.0588
2019-08-12,0.0
2019-08-13,-2.6699
2019-08-14,-3.7406
2019-08-15,-3.1088
2019-08-16,-0.4011
2019-08-19,-5.6376
2019-08-20,1.138
2019-08-21,0.2813
2019-08-22,0.1403
2019-08-23,1.9607999999999999
2019-08-26,-1.5110000000000001
2019-08-27,-6.9735
2019-08-28,1.3493
2019-08-29,1.9231
2019-08-30,-1.5965
2019-09-03,3.6873
2019-09-04,2.9872
2019-09-05,1.9337
2019-09-06,-1.084
2019-09-09,3.2877
2019-09-10,4.9072
2019-09-11,2.9077
2019-09-12,1.4742
2019-09-13,4.8426
2019-09-16,9.9307
2019-09-17,8.2983
2019-09-18,-10.1843
2019-09-19,2.3758
2019-09-20,-2.2152
2019-09-23,0.3236
2019-09-24,-3.1183
2019-09-25,-4.5504999999999995
2019-09-26,0.814
2019-09-27,-0.1153
2019-09-30,-2.6559
2019-10-01,-0.5931
2019-10-02,1.3126
2019-10-03,9.1873
2019-10-04,-2.6969
2019-10-07,0.4435
2019-10-08,1.1038000000000001
2019-10-09,-0.5459
2019-10-10,-5.8178
2019-10-11,-2.9138
2019-10-14,-3.6014
2019-10-15,-2.1171
2019-10-16,-6.1068999999999996
2019-10-17,8.8076
2019-10-18,-6.7248
2019-10-21,-3.7382999999999997
2019-10-22,4.0222
2019-10-23,2.4
2019-10-24,-4.5573
2019-10-25,1.5007000000000001
2019-10-28,-0.5376
2019-10-29,-4.7297
2019-10-30,0.5674
2019-10-31,0.9873
2019-11-01,15.9218
2019-11-04,4.9398
2019-11-05,0.4592
2019-11-06,-2.9714
2019-11-07,-6.7138
2019-11-08,-2.6515
2019-11-11,-2.0752
2019-11-12,-4.2384
2019-11-13,0.6916
2019-11-14,-0.5495
2019-11-15,1.6575
2019-11-18,3.2609
2019-11-19,4.2105
2019-11-20,-5.0505
2019-11-21,-3.5904
2019-11-22,-2.3448
2019-11-25,-1.5537
2019-11-26,-2.2956
2019-11-27,-3.6711
2019-11-29,2.7439
2019-12-02,3.5608
2019-12-03,-2.2923
2019-12-04,-1.3195999999999999
2019-12-05,-2.3774
2019-12-06,5.0228
2019-12-09,-1.4493
2019-12-10,1.4706000000000001
2019-12-11,0.0
2019-12-12,2.3188
2019-12-13,2.4079
2019-12-16,-0.8299
2019-12-17,6.1367
2019-12-18,-2.6281
2019-12-19,4.0486
2019-12-20,-1.297
2019-12-23,0.0
2019-12-24,0.7884
2019-12-26,-2.6076
2019-12-27,-4.2838
2019-12-30,-5.035
2019-12-31,-3.0928
2020-01-02,-3.3435
2020-01-03,-3.1447
2020-01-06,-1.1364
2020-01-07,-2.2989
2020-01-08,-3.5294
2020-01-09,-1.0453
2020-01-10,-5.8099
2020-01-13,-5.7943999999999996
2020-01-14,3.5714
2020-01-15,-1.5326
2020-01-16,-0.7782
2020-01-17,-1.5686
2020-01-21,0.1992
2020-01-22,-4.175
2020-01-23,-1.2448
2020-01-24,-6.7227
2020-01-27,-5.4054
2020-01-28,-0.4762
2020-01-29,2.3923
2020-01-30,-4.2056000000000004
2020-01-31,-5.8537
2020-02-03,-1.0363
2020-02-04,0.2618
2020-02-05,7.8329
2020-02-06,1.6949
2020-02-07,-4.0476
2020-02-10,-1.2407
2020-02-11,0.2513
2020-02-12,-3.7594
2020-02-13,0.0
2020-02-14,1.8229
2020-02-18,11.7647
2020-02-19,-17.6201
2020-02-20,-13.8889
2020-02-21,-3.871
2020-02-24,-9.396
2020-02-25,-22.2222
2020-02-26,8.0952
2020-02-27,22.467
2020-02-28,2.8777
2020-03-02,-11.538499999999999
2020-03-03,-7.1146
2020-03-04,15.7447
2020-03-05,14.3382
2020-03-06,-5.4662
2020-03-09,-11.2245
2020-03-10,-4.5977
2020-03-11,12.4498
2020-03-12,-17.5
2020-03-13,-1.2987
2020-03-16,67.5439
2020-03-17,71.466
2020-03-18,148.0916
2020-03-19,-11.7538
2020-03-20,-29.219
2020-03-23,20.7882
2020-03-24,-15.4976
2020-03-25,1.3514
2020-03-26,11.0476
2020-03-27,-9.1767
2020-03-30,10.9537
2020-03-31,2.5532
2020-04-01,12.8631
2020-04-02,-10.2206
2020-04-03,-1.4742
2020-04-06,-2.7431
2020-04-07,0.0855
2020-04-08,2.1349
2020-04-09,-5.3512
2020-04-13,5.6537
2020-04-14,-5.5184
2020-04-15,1.6814
2020-04-16,2.5239000000000003
2020-04-17,-2.292
2020-04-20,1.4769999999999999
2020-04-21,-5.3938
2020-04-22,1.3575
2020-04-23,-0.4464
2020-04-24,-0.6278
2020-04-27,2.3466
2020-04-28,10.6702
2020-04-29,-25.259
2020-04-30,-18.0171
2020-05-01,-12.7438
2020-05-04,7.8987
2020-05-05,-2.2099
2020-05-06,-2.4011
2020-05-07,-4.0521
2020-05-08,6.7873
2020-05-11,16.6667
2020-05-12,8.2324
2020-05-13,-11.745
2020-05-14,11.4068
2020-05-15,-11.149
2020-05-18,4.9936
2020-05-19,4.0244
2020-05-20,-0.5862
2020-05-21,-3.7736
2020-05-22,1.3479999999999999
2020-05-26,6.6505
2020-05-27,-0.3401
2020-05-28,-1.3652
2020-05-29,8.6505
2020-06-01,29.2994
2020-06-02,-8.7849
2020-06-03,3.8704
2020-06-04,-4.3328
2020-06-05,2.6268000000000002
2020-06-08,3.2657
2020-06-09,-11.453
2020-06-10,-5.695
2020-06-11,7.9836
2020-06-12,-3.981
2020-06-15,-0.4936
2020-06-16,0.0
2020-06-17,1.6865
2020-06-18,-3.0244
2020-06-19,-3.6217
2020-06-22,1.357
2020-06-23,6.6941
2020-06-24,7.8185
2020-06-25,-2.5067
2020-06-26,-2.8466
2020-06-29,-3.3081
2020-06-30,8.4066
2020-07-01,0.4509
2020-07-02,5.0269
2020-07-06,7.7778
2020-07-07,4.5995
2020-07-08,8.642900000000001
2020-07-09,-6.4201
2020-07-10,-7.308
2020-07-13,-7.5623000000000005
2020-07-14,6.7885
2020-07-15,0.0815
2020-07-16,-3.9901999999999997
2020-07-17,11.0263
2020-07-20,4.3545
2020-07-21,3.4407
2020-07-22,-0.1415
2020-07-23,-3.331
2020-07-24,-4.3988
2020-07-27,6.9018
2020-07-28,1.0043
2020-07-29,-13.0682
2020-07-30,5.9641
2020-07-31,-7.7101
