ticker,ESNT US Equity
2014-03-25,0.2166
2014-03-26,-0.9079
2014-03-27,-2.9668
2014-03-28,-0.2698
2014-03-31,1.2624
2014-04-01,-0.7569
2014-04-02,-0.6729
2014-04-03,-2.0777
2014-04-04,-1.9373
2014-04-07,-0.5174
2014-04-08,1.0402
2014-04-09,2.1993
2014-04-10,-2.7015000000000002
2014-04-11,-1.5529
2014-04-14,-3.6329000000000002
2014-04-15,0.8929
2014-04-16,1.8191000000000002
2014-04-17,0.2897
2014-04-21,-0.674
2014-04-22,0.2424
2014-04-23,-3.5783
2014-04-24,-0.1505
2014-04-25,-0.7534
2014-04-28,-1.3158
2014-04-29,-1.5385
2014-04-30,-1.8229
2014-05-01,-1.5385
2014-05-02,3.0711
2014-05-05,-0.575
2014-05-06,-0.1052
2014-05-07,1.4211
2014-05-08,4.5667
2014-05-09,-0.7444
2014-05-12,1.5
2014-05-13,0.9852
2014-05-14,-1.9512
2014-05-15,-1.3433
2014-05-16,0.4034
2014-05-19,0.0
2014-05-20,-0.8036
2014-05-21,-0.4557
2014-05-22,-0.3052
2014-05-23,0.4592
2014-05-27,2.7933
2014-05-28,-1.2846
2014-05-29,0.1001
2014-05-30,-0.25
2014-06-02,-1.4035
2014-06-03,-0.7117
2014-06-04,-0.1024
2014-06-05,2.3578
2014-06-06,3.305
2014-06-09,1.4057
2014-06-10,0.5258
2014-06-11,-1.5692
2014-06-12,-0.1932
2014-06-13,-0.1936
2014-06-16,1.0184
2014-06-17,1.5843
2014-06-18,-0.4726
2014-06-19,-0.8072
2014-06-20,0.0
2014-06-23,-0.5266
2014-06-24,0.4331
2014-06-25,0.1437
2014-06-26,-1.3397000000000001
2014-06-27,-1.6004
2014-06-30,-0.9857
2014-07-01,1.9413
2014-07-02,-0.6348
2014-07-03,0.1966
2014-07-07,-3.7273
2014-07-08,-0.6623
2014-07-09,-0.4103
2014-07-10,-0.6179
2014-07-11,-2.3834
2014-07-14,-1.1146
2014-07-15,0.5904
2014-07-16,-0.1601
2014-07-17,-0.9086
2014-07-18,0.863
2014-07-21,-2.246
2014-07-22,-1.2582
2014-07-23,-0.6094
2014-07-24,-0.6132
2014-07-25,0.8413
2014-07-28,1.4461
2014-07-29,0.8772
2014-07-30,1.1413
2014-07-31,-2.1494
2014-08-01,-3.24
2014-08-04,-0.6243
2014-08-05,1.1421999999999999
2014-08-06,2.4845
2014-08-07,1.8733
2014-08-08,7.4094
2014-08-11,-0.2014
2014-08-12,0.8073
2014-08-13,-1.3013
2014-08-14,1.7748
2014-08-15,3.2387
2014-08-18,0.1448
2014-08-19,-0.3855
2014-08-20,-0.2419
2014-08-21,1.4064
2014-08-22,0.5261
2014-08-25,1.1418
2014-08-26,-0.3293
2014-08-27,-1.1326
2014-08-28,-0.3341
2014-08-29,0.8621
2014-09-02,-0.7597
2014-09-03,0.0
2014-09-04,0.0957
2014-09-05,-0.717
2014-09-08,8.9552
2014-09-09,0.8396
2014-09-10,1.0955
2014-09-11,-0.3034
2014-09-12,-2.4783
2014-09-15,-2.1846
2014-09-16,0.0912
2014-09-17,0.5009
2014-09-18,-0.4078
2014-09-19,-2.1383
2014-09-22,1.6272
2014-09-23,-1.2351
2014-09-24,-0.139
2014-09-25,-0.0464
2014-09-26,1.2065
2014-09-29,-0.9629
2014-09-30,-0.8796
2014-10-01,0.0934
2014-10-02,0.9799
2014-10-03,-0.0462
2014-10-06,-1.5257
2014-10-07,-0.2347
2014-10-08,2.2118
2014-10-09,-1.2431
2014-10-10,0.0932
2014-10-13,1.7699
2014-10-14,1.373
2014-10-15,1.0835
2014-10-16,1.2059
2014-10-17,2.6478
2014-10-20,2.1496
2014-10-21,-0.2946
2014-10-22,-2.9126
2014-10-23,1.6957
2014-10-24,-0.0855
2014-10-27,-0.3851
2014-10-28,3.2216
2014-10-29,-0.1248
2014-10-30,1.0
2014-10-31,0.4125
2014-11-03,-1.0682
2014-11-04,-0.2076
2014-11-05,0.0
2014-11-06,-0.0416
2014-11-07,0.2498
2014-11-10,-0.4568
2014-11-11,1.3767
2014-11-12,1.6461000000000001
2014-11-13,-2.3077
2014-11-14,-0.746
2014-11-17,-0.7933
2014-11-18,-4.6296
2014-11-19,-0.9709
2014-11-20,5.8378
2014-11-21,1.6842000000000001
2014-11-24,-0.3313
2014-11-25,1.9526
2014-11-26,1.6707
2014-11-28,1.002
2014-12-01,-2.2619
2014-12-02,0.4872
2014-12-03,0.9293
2014-12-04,-0.7206
2014-12-05,-2.2177
2014-12-08,-0.0825
2014-12-09,1.5270000000000001
2014-12-10,-1.9512
2014-12-11,1.534
2014-12-12,-1.1842
2014-12-15,-1.0744
2014-12-16,-0.5013
2014-12-17,4.1982
2014-12-18,0.6446
2014-12-19,0.1201
2014-12-22,-0.5598
2014-12-23,1.2465
2014-12-24,1.0326
2014-12-26,0.0
2014-12-29,0.0393
2014-12-30,0.9823
2014-12-31,0.0389
2015-01-02,0.0778
2015-01-05,-0.6607
2015-01-06,-1.1346
2015-01-07,-7.0044
2015-01-08,0.4681
2015-01-09,-0.0847
2015-01-12,1.1869
2015-01-13,0.1676
2015-01-14,1.0456
2015-01-15,-1.6556
2015-01-16,0.2525
2015-01-20,0.9236
2015-01-21,-1.3727
2015-01-22,1.9401000000000002
2015-01-23,-0.8688
2015-01-26,2.2538
2015-01-27,-0.6939
2015-01-28,-1.3152
2015-01-29,-0.1249
2015-01-30,-2.4604
2015-02-02,0.8978
2015-02-03,1.9915
2015-02-04,0.7478
2015-02-05,2.1856
2015-02-06,-0.1614
2015-02-09,-1.1318
2015-02-10,0.0
2015-02-11,-0.9403
2015-02-12,-0.8667
2015-02-13,0.6661
2015-02-17,-0.0827
2015-02-18,-0.745
2015-02-19,-1.6263999999999998
2015-02-20,-0.4663
2015-02-23,-0.724
2015-02-24,-1.0725
2015-02-25,0.5204
2015-02-26,0.0863
2015-02-27,0.0862
2015-03-02,1.0767
2015-03-03,-0.2556
2015-03-04,2.0931
2015-03-05,0.0
2015-03-06,0.6276
2015-03-09,0.2079
2015-03-10,-0.6639
2015-03-11,0.6683
2015-03-12,0.6639
2015-03-13,-0.2061
2015-03-16,-0.4131
2015-03-17,0.5392
2015-03-18,-0.7013
2015-03-19,-0.3324
2015-03-20,0.0
2015-03-23,0.6253
2015-03-24,0.3728
2015-03-25,-1.3618999999999999
2015-03-26,0.9205
2015-03-27,-1.1609
2015-03-30,0.797
2015-03-31,-0.4994
2015-04-01,-1.1292
2015-04-02,1.2690000000000001
2015-04-06,0.4177
2015-04-07,-0.0416
2015-04-08,0.4578
2015-04-09,2.1127
2015-04-10,0.1217
2015-04-13,-0.1621
2015-04-14,1.1364
2015-04-15,0.0
2015-04-16,0.3612
2015-04-17,-0.2799
2015-04-20,-0.5613
2015-04-21,1.6532
2015-04-22,0.9123
2015-04-23,1.1792
2015-04-24,0.0777
2015-04-27,-0.5047
2015-04-28,0.4292
2015-04-29,-1.1267
2015-04-30,-1.9646
2015-05-01,-0.8016
2015-05-04,1.6566
2015-05-05,-1.7488000000000001
2015-05-06,-0.8091
2015-05-07,2.6101
2015-05-08,3.3386
2015-05-11,-0.3462
2015-05-12,-0.8105
2015-05-13,-0.3891
2015-05-14,1.4062999999999999
2015-05-15,-0.6934
2015-05-18,1.4352
2015-05-19,-0.5354
2015-05-20,-0.8458
2015-05-21,-0.0775
2015-05-22,-0.3104
2015-05-26,-0.7396
2015-05-27,0.2745
2015-05-28,-0.2738
2015-05-29,0.0392
2015-06-01,0.1568
2015-06-02,-0.2348
2015-06-03,0.0392
2015-06-04,-0.549
2015-06-05,0.3549
2015-06-08,-0.1572
2015-06-09,-1.771
2015-06-10,3.2051
2015-06-11,2.5233
2015-06-12,1.2873999999999999
2015-06-15,0.5234
2015-06-16,1.9338
2015-06-17,0.3648
2015-06-18,0.6543
2015-06-19,0.1806
2015-06-22,0.3965
2015-06-23,-0.5386
2015-06-24,-0.5054
2015-06-25,-0.0363
2015-06-26,0.3993
2015-06-29,-1.3738000000000001
2015-06-30,0.2566
2015-07-01,0.6947
2015-07-02,0.0363
2015-07-06,1.5608
2015-07-07,0.0715
2015-07-08,0.2143
2015-07-09,1.4968
2015-07-10,0.2107
2015-07-13,1.0862
2015-07-14,1.5251000000000001
2015-07-15,-0.8877
2015-07-16,0.0
2015-07-17,1.0334
2015-07-20,0.5114
2015-07-21,-0.7802
2015-07-22,0.6154
2015-07-23,-0.9174
2015-07-24,-0.1715
2015-07-27,0.2748
2015-07-28,0.137
2015-07-29,0.2395
2015-07-30,-0.2389
2015-07-31,0.1368
2015-08-03,0.0342
2015-08-04,-0.6831
2015-08-05,0.5846
2015-08-06,-1.5385
2015-08-07,-8.0903
2015-08-10,2.5689
2015-08-11,2.8729
2015-08-12,-0.7877
2015-08-13,1.0826
2015-08-14,-0.1785
2015-08-17,1.7525
2015-08-18,-2.9877000000000002
2015-08-19,1.0145
2015-08-20,-0.4304
2015-08-21,-2.0533
2015-08-24,-3.1261
2015-08-25,-0.9871
2015-08-26,2.5307
2015-08-27,0.8975
2015-08-28,-0.3706
2015-08-31,-0.3348
2015-09-01,-3.3968
2015-09-02,0.3864
2015-09-03,-0.077
2015-09-04,-1.3096999999999999
2015-09-08,2.0687
2015-09-09,0.2677
2015-09-10,0.5721
2015-09-11,0.2275
2015-09-14,-1.5891
2015-09-15,1.807
2015-09-16,-0.8686
2015-09-17,-0.6857
2015-09-18,-0.5754
2015-09-21,0.3858
2015-09-22,-0.0384
2015-09-23,1.1918
2015-09-24,-1.9757
2015-09-25,-0.3101
2015-09-28,-3.0715
2015-09-29,-1.5243
2015-09-30,1.222
2015-10-01,-0.9658
2015-10-02,-0.772
2015-10-05,1.1466
2015-10-06,1.8218999999999999
2015-10-07,2.0676
2015-10-08,1.1687
2015-10-09,-0.8471
2015-10-12,2.0194
2015-10-13,-1.1039
2015-10-14,-1.0778
2015-10-15,2.179
2015-10-16,0.9901
2015-10-19,0.3017
2015-10-20,-3.0075
2015-10-21,-2.5194
2015-10-22,0.835
2015-10-23,2.011
2015-10-26,0.6185
2015-10-27,-5.4937000000000005
2015-10-28,-1.626
2015-10-29,1.6942
2015-10-30,-2.0723
2015-11-02,0.4979
2015-11-03,-0.0413
2015-11-04,-0.4131
2015-11-05,0.954
2015-11-06,1.3969
2015-11-09,-0.2836
2015-11-10,0.5282
2015-11-11,-2.1019
2015-11-12,-2.1057
2015-11-13,-0.5483
2015-11-16,0.7209
2015-11-17,-1.6421000000000001
2015-11-18,1.0274
2015-11-19,0.8475
2015-11-20,0.6723
2015-11-23,-0.7095
2015-11-24,0.042
2015-11-25,1.0924
2015-11-27,0.4988
2015-11-30,2.2333
2015-12-01,0.8091
2015-12-02,-1.6854
2015-12-03,-1.5102
2015-12-04,1.4919
2015-12-07,-0.5717
2015-12-08,-1.5606
2015-12-09,-1.627
2015-12-10,0.5513
2015-12-11,-3.3319
2015-12-14,-0.1309
2015-12-15,0.8737
2015-12-16,-0.9961
2015-12-17,-1.0061
2015-12-18,-0.3093
2015-12-21,0.0
2015-12-22,0.0887
2015-12-23,-0.1771
2015-12-24,0.2662
2015-12-28,-1.0619
2015-12-29,1.9231
2015-12-30,-2.0184
2015-12-31,-1.9704000000000002
2016-01-04,-2.0557
2016-01-05,-0.5597
2016-01-06,-0.7036
2016-01-07,-3.3538
2016-01-08,-0.782
2016-01-11,0.0493
2016-01-12,-1.871
2016-01-13,-2.7095000000000002
2016-01-14,-1.4956
2016-01-15,2.4607
2016-01-19,-2.095
2016-01-20,0.7829
2016-01-21,-5.2305
2016-01-22,-3.7157999999999998
2016-01-25,-5.5051
2016-01-26,1.6216
2016-01-27,0.7092
2016-01-28,2.6995
2016-01-29,2.6856999999999998
2016-02-01,2.1146
2016-02-02,-2.7793
2016-02-03,-2.7466
2016-02-04,4.5533
2016-02-05,-3.032
2016-02-08,-3.9795
2016-02-09,0.2368
2016-02-10,0.4725
2016-02-11,-0.5291
2016-02-12,1.3593
2016-02-16,0.0
2016-02-17,5.7143
2016-02-18,0.717
2016-02-19,2.7382
2016-02-22,3.9446
2016-02-23,-1.641
2016-02-24,-0.2086
2016-02-25,1.5152
2016-02-26,0.1029
2016-02-29,-1.0283
2016-03-01,3.6364
2016-03-02,-1.0526
2016-03-03,0.9119
2016-03-04,-0.4016
2016-03-07,0.3528
2016-03-08,-2.7122
2016-03-09,1.1358
2016-03-10,0.1531
2016-03-11,4.4852
2016-03-14,-3.0244
2016-03-15,-1.3078
2016-03-16,1.9367999999999999
2016-03-17,1.2
2016-03-18,1.2352
2016-03-21,-0.9273
2016-03-22,-0.4433
2016-03-23,-1.1381000000000001
2016-03-24,-1.8018
2016-03-28,0.4077
2016-03-29,3.5025
2016-03-30,0.9809
2016-03-31,1.0199
2016-04-01,-1.6346
2016-04-04,-0.1466
2016-04-05,-2.1047
2016-04-06,1.25
2016-04-07,-1.8765
2016-04-08,0.5033
2016-04-11,-2.0531
2016-04-12,0.818
2016-04-13,6.9473
2016-04-14,-2.0863
2016-04-15,-0.3874
2016-04-18,0.9237
2016-04-19,-1.3969
2016-04-20,0.7328
2016-04-21,-0.2425
2016-04-22,0.9237
2016-04-25,-1.6859
2016-04-26,2.4008
2016-04-27,-1.244
2016-04-28,-1.2112
2016-04-29,0.1471
2016-05-02,0.6366
2016-05-03,-3.455
2016-05-04,-0.5544
2016-05-05,6.2848
2016-05-06,-1.4306
2016-05-09,0.387
2016-05-10,2.0241
2016-05-11,-2.7397
2016-05-12,-1.2627
2016-05-13,-1.4757
2016-05-16,0.8487
2016-05-17,-1.9306999999999999
2016-05-18,1.4134
2016-05-19,-1.8417
2016-05-20,3.144
2016-05-23,-0.0492
2016-05-24,4.5253
2016-05-25,-1.0352999999999999
2016-05-26,1.6643
2016-05-27,1.8241
2016-05-31,0.4134
2016-06-01,2.0128
2016-06-02,-0.6726
2016-06-03,-0.6772
2016-06-06,1.1364
2016-06-07,-0.6742
2016-06-08,-0.0452
2016-06-09,-1.1317
2016-06-10,-0.5037
2016-06-13,0.0
2016-06-14,-1.2885
2016-06-15,1.0723
2016-06-16,-1.1993
2016-06-17,-1.774
2016-06-20,-0.2376
2016-06-21,-1.858
2016-06-22,0.2913
2016-06-23,2.0813
2016-06-24,-3.8881
2016-06-27,-0.3453
2016-06-28,3.4158
2016-06-29,2.8243
2016-06-30,1.5363
2016-07-01,1.238
2016-07-05,-3.9855
2016-07-06,0.8019
2016-07-07,2.059
2016-07-08,3.8514
2016-07-11,2.7373
2016-07-12,0.9454
2016-07-13,-1.5326
2016-07-14,0.8214
2016-07-15,1.6295
2016-07-18,1.2658
2016-07-19,0.3333
2016-07-20,0.789
2016-07-21,-1.6069
2016-07-22,-0.2931
2016-07-25,0.294
2016-07-26,-0.3769
2016-07-27,0.5885
2016-07-28,0.1254
2016-07-29,0.0
2016-08-01,-0.5008
2016-08-02,-1.0906
2016-08-03,0.8482
2016-08-04,5.2986
2016-08-05,1.4776
2016-08-08,2.3613
2016-08-09,1.0381
2016-08-10,-2.93
2016-08-11,1.1368
2016-08-12,0.1938
2016-08-15,0.6963
2016-08-16,0.4226
2016-08-17,-1.1094
2016-08-18,0.3095
2016-08-19,-0.1928
2016-08-22,1.4297
2016-08-23,0.381
2016-08-24,0.8349
2016-08-25,2.2582
2016-08-26,0.0736
2016-08-29,0.8827
2016-08-30,-0.875
2016-08-31,-2.2435
2016-09-01,-0.7524
2016-09-02,0.7582
2016-09-06,-0.4515
2016-09-07,0.6803
2016-09-08,0.1877
2016-09-09,-2.4728
2016-09-12,1.4214
2016-09-13,-1.7803
2016-09-14,-0.3085
2016-09-15,2.7853
2016-09-16,4.1776
2016-09-19,0.7225
2016-09-20,-2.4749
2016-09-21,0.1471
2016-09-22,-0.6978
2016-09-23,-1.7382
2016-09-26,0.1129
2016-09-27,0.3008
2016-09-28,1.9489999999999998
2016-09-29,-2.7574
2016-09-30,0.6049
2016-10-03,0.2631
2016-10-04,1.1994
2016-10-05,-0.3704
2016-10-06,-0.5948
2016-10-07,0.374
2016-10-10,1.4903
2016-10-11,-0.2937
2016-10-12,3.056
2016-10-13,-1.3934
2016-10-14,0.7971
2016-10-17,0.5032
2016-10-18,0.6438
2016-10-19,0.8884
2016-10-20,-0.9863
2016-10-21,-0.3202
2016-10-24,1.8558
2016-10-25,-1.1212
2016-10-26,-1.1339
2016-10-27,-4.1219
2016-10-28,-0.972
2016-10-31,-0.1888
2016-11-01,-1.6641
2016-11-02,0.5
2016-11-03,0.3444
2016-11-04,3.3562
2016-11-07,1.4391
2016-11-08,-1.3458999999999999
2016-11-09,4.941
2016-11-10,4.111
2016-11-11,-1.4849999999999999
2016-11-14,-3.1175
2016-11-15,0.0
2016-11-16,0.7426
2016-11-17,-0.8424
2016-11-18,1.5929
2016-11-21,-0.9059
2016-11-22,2.0042
2016-11-23,1.172
2016-11-25,1.6014
2016-11-28,0.6036
2016-11-29,1.9333
2016-11-30,-0.1962
2016-12-01,2.5557
2016-12-02,1.246
2016-12-05,2.1458
2016-12-06,1.3593
2016-12-07,-0.8839
2016-12-08,1.5068000000000001
2016-12-09,1.6965
2016-12-12,0.0596
2016-12-13,-3.6618
2016-12-14,-1.6069
2016-12-15,0.6595
2016-12-16,-0.4056
2016-12-19,1.1278
2016-12-20,-0.031
2016-12-21,0.6817
2016-12-22,-0.1231
2016-12-23,0.6471
2016-12-27,-0.1837
2016-12-28,-1.2577
2016-12-29,0.0932
2016-12-30,0.4655
2017-01-03,0.1545
2017-01-04,2.1283
2017-01-05,-2.4766
2017-01-06,1.4865
2017-01-09,-2.96
2017-01-10,1.9497
2017-01-11,0.8945
2017-01-12,-2.0483
2017-01-13,1.2484
2017-01-17,-1.942
2017-01-18,2.1063
2017-01-19,0.4618
2017-01-20,1.1033
2017-01-23,-0.7275
2017-01-24,1.4962
2017-01-25,2.7377000000000002
2017-01-26,1.4348
2017-01-27,-0.9527
2017-01-30,0.3498
2017-01-31,0.4066
2017-02-01,3.153
2017-02-02,-1.5423
2017-02-03,2.2786
2017-02-06,-0.5291
2017-02-07,0.8959
2017-02-08,0.6937
2017-02-09,-0.1378
2017-02-10,0.7174
2017-02-13,0.9315
2017-02-14,-0.76
2017-02-15,-0.465
2017-02-16,-0.4672
2017-02-17,-1.4909
2017-02-21,-2.7186
2017-02-22,0.2017
2017-02-23,-1.0926
2017-02-24,0.1163
2017-02-27,0.9001
2017-02-28,0.1727
2017-03-01,2.0971
2017-03-02,-1.6038000000000001
2017-03-03,0.6005
2017-03-06,-0.4264
2017-03-07,0.0285
2017-03-08,-0.6564
2017-03-09,0.1724
2017-03-10,0.6596
2017-03-13,2.906
2017-03-14,0.526
2017-03-15,-0.1928
2017-03-16,0.1656
2017-03-17,-0.8264
2017-03-20,-1.4444
2017-03-21,-1.4092
2017-03-22,-1.0006
2017-03-23,1.4727000000000001
2017-03-24,-0.3699
2017-03-27,-0.2285
2017-03-28,2.4048
2017-03-29,-0.7269
2017-03-30,1.4081000000000001
2017-03-31,0.4443
2017-04-03,-0.3871
2017-04-04,0.9714
2017-04-05,0.6047
2017-04-06,0.3552
2017-04-07,-0.3267
2017-04-10,1.3657
2017-04-11,2.3444
2017-04-12,-0.5003
2017-04-13,-2.5667999999999997
2017-04-17,2.6888
2017-04-18,0.3438
2017-04-19,2.0559
2017-04-20,-0.2066
2017-04-21,-2.6398
2017-04-24,0.1063
2017-04-25,0.8497
2017-04-26,2.4487
2017-04-27,-3.4952
2017-04-28,-1.4381
2017-05-01,-0.5944
2017-05-02,-0.3805
2017-05-03,-0.0273
2017-05-04,0.2729
2017-05-05,-2.2047
2017-05-08,-3.2563
2017-05-09,4.3441
2017-05-10,1.1304
2017-05-11,1.0632
2017-05-12,-0.9442
2017-05-15,0.9804
2017-05-16,0.3506
2017-05-17,-1.7737
2017-05-18,-0.9576
2017-05-19,-1.0221
2017-05-22,0.4745
2017-05-23,1.5556
2017-05-24,0.0274
2017-05-25,-0.2461
2017-05-26,1.1239
2017-05-30,-1.7891
2017-05-31,0.1104
2017-06-01,1.2958
2017-06-02,-0.4899
2017-06-05,-3.802
2017-06-06,-0.5118
2017-06-07,1.5718999999999999
2017-06-08,1.8008
2017-06-09,1.1885
2017-06-12,0.3005
2017-06-13,1.2255
2017-06-14,-0.565
2017-06-15,-1.1364
2017-06-16,-0.2737
2017-06-19,1.0977
2017-06-20,-1.5201
2017-06-21,-0.1378
2017-06-22,-0.6072
2017-06-23,-0.0278
2017-06-26,-0.6944
2017-06-27,0.8112
2017-06-28,1.2486
2017-06-29,2.0005
2017-06-30,-0.2149
2017-07-03,2.4771
2017-07-05,0.3153
2017-07-06,0.1833
2017-07-07,2.4575
2017-07-10,-1.7351
2017-07-11,-0.6232
2017-07-12,1.3065
2017-07-13,0.0774
2017-07-14,-0.0258
2017-07-17,0.3867
2017-07-18,0.3338
2017-07-19,-0.256
2017-07-20,0.3336
2017-07-21,-1.0997
2017-07-24,-1.4999
2017-07-25,0.6826
2017-07-26,-1.3820000000000001
2017-07-27,-0.1058
2017-07-28,-0.1323
2017-07-31,1.8288
2017-08-01,1.7699
2017-08-02,-1.2276
2017-08-03,-0.6214
2017-08-04,4.2731
2017-08-07,1.5992
2017-08-08,-3.0005
2017-08-09,-1.0142
2017-08-10,-3.6885
2017-08-11,1.5957
2017-08-14,2.0419
2017-08-15,-0.5387
2017-08-16,0.5417
2017-08-17,-1.4365999999999999
2017-08-18,-1.4315
2017-08-21,0.1056
2017-08-22,1.2134
2017-08-23,3.4662
2017-08-24,-1.2343
2017-08-25,-2.0658
2017-08-28,-0.7031
2017-08-29,-2.1505
2017-08-30,1.9566
2017-08-31,2.734
2017-09-01,-0.2559
2017-09-05,-4.3099
2017-09-06,-0.9651
2017-09-07,-2.0845
2017-09-08,1.2441
2017-09-11,2.3758
2017-09-12,4.0544
2017-09-13,-0.4102
2017-09-14,-0.2317
2017-09-15,0.8256
2017-09-18,0.8188
2017-09-19,0.8376
2017-09-20,-0.8809
2017-09-21,0.1524
2017-09-22,0.2789
2017-09-25,-1.4159
2017-09-26,2.0262000000000002
2017-09-27,1.1815
2017-09-28,0.6708
2017-09-29,-0.0494
2017-10-02,-0.3951
2017-10-03,0.4958
2017-10-04,-1.5293999999999999
2017-10-05,1.0521
2017-10-06,-0.5702
2017-10-09,-1.6205
2017-10-10,0.6082
2017-10-11,1.4358
2017-10-12,0.6208
2017-10-13,2.6654
2017-10-16,2.1875
2017-10-17,2.1407
2017-10-18,1.3357999999999999
2017-10-19,1.0909
2017-10-20,0.045
2017-10-23,-2.8539
2017-10-24,1.0872
2017-10-25,-0.6407
2017-10-26,0.714
2017-10-27,0.526
2017-10-30,-1.5924
2017-10-31,-1.4794
2017-11-01,0.6804
2017-11-02,-0.9322
2017-11-03,-4.7989
2017-11-06,3.3358
2017-11-07,-0.9087
2017-11-08,0.8446
2017-11-09,1.029
2017-11-10,-1.5159
2017-11-13,3.2708
2017-11-14,-1.4439
2017-11-15,3.7098
2017-11-16,2.2329
2017-11-17,-0.156
2017-11-20,0.2232
2017-11-21,-0.0445
2017-11-22,-0.4011
2017-11-24,-0.0895
2017-11-27,-1.142
2017-11-28,2.4462
2017-11-29,-1.0834
2017-11-30,-1.0952
2017-12-01,1.8531
2017-12-04,0.9984
2017-12-05,0.0439
2017-12-06,0.022
2017-12-07,0.3732
2017-12-08,1.8373
2017-12-11,0.4296
2017-12-12,-0.6843
2017-12-13,-1.5935000000000001
2017-12-14,-2.035
2017-12-15,0.268
2017-12-18,1.8935
2017-12-19,-1.3555
2017-12-20,2.4823
2017-12-21,-0.6272
2017-12-22,-1.8934
2017-12-26,0.1109
2017-12-27,-1.5732
2017-12-28,0.4052
2017-12-29,-2.6457
2018-01-02,0.9443
2018-01-03,-0.7073
2018-01-04,1.9761
2018-01-05,1.014
2018-01-08,1.5391
2018-01-09,0.3735
2018-01-10,2.1449
2018-01-11,2.507
2018-01-12,0.5017
2018-01-16,-0.624
2018-01-17,0.2302
2018-01-18,0.9814
2018-01-19,1.3234
2018-01-22,0.0204
2018-01-23,1.6526999999999998
2018-01-24,-2.5893
2018-01-25,-0.9479
2018-01-26,-0.6449
2018-01-29,-0.67
2018-01-30,-0.5059
2018-01-31,-1.4407
2018-02-01,2.73
2018-02-02,-2.0088
2018-02-05,-4.2281
2018-02-06,-0.1784
2018-02-07,0.5584
2018-02-08,-3.6206
2018-02-09,1.2215
2018-02-12,1.867
2018-02-13,2.1681
2018-02-14,3.8285
2018-02-15,-1.2432
2018-02-16,0.7681
2018-02-20,-0.8257
2018-02-21,0.6191
2018-02-22,-1.8883999999999999
2018-02-23,1.8166
2018-02-26,-0.4673
2018-02-27,-2.4114
2018-02-28,-1.3995
2018-03-01,-0.8428
2018-03-02,1.6775
2018-03-05,-0.132
2018-03-06,0.0881
2018-03-07,2.7289
2018-03-08,-0.2999
2018-03-09,2.4065
2018-03-12,-9.7986
2018-03-13,-1.3957
2018-03-14,-3.4678
2018-03-15,-0.4154
2018-03-16,-1.6933
2018-03-19,2.7958
2018-03-20,-0.6557
2018-03-21,2.9333
2018-03-22,0.0237
2018-03-23,-2.5641
2018-03-26,2.1442
2018-03-27,1.4313
2018-03-28,-0.4939
