ticker,BITA US Equity
2011-04-08,3.1703
2011-04-11,-2.9851
2011-04-12,0.4072
2011-04-13,2.4786
2011-04-14,-1.4072
2011-04-15,1.0705
2011-04-18,-4.2365
2011-04-19,2.6728
2011-04-20,-4.3986
2011-04-21,1.7746
2011-04-25,2.0389
2011-04-26,-4.2495
2011-04-27,-1.4163999999999999
2011-04-28,-3.6398
2011-04-29,0.6958
2011-05-02,-3.4551
2011-05-03,3.0675
2011-05-04,-3.5714
2011-05-05,-2.7778
2011-05-06,0.1058
2011-05-09,3.277
2011-05-10,2.0471
2011-05-11,3.2096
2011-05-12,-11.1759
2011-05-13,-14.770199999999999
2011-05-16,-4.4929
2011-05-17,7.2581
2011-05-18,2.1303
2011-05-19,-1.8405
2011-05-20,-2.375
2011-05-23,-11.9078
2011-05-24,6.5407
2011-05-25,0.5457
2011-05-26,0.2714
2011-05-27,0.2706
2011-05-31,0.9447
2011-06-01,2.9412000000000003
2011-06-02,0.0
2011-06-03,-5.5844000000000005
2011-06-06,1.1004
2011-06-07,-0.8163
2011-06-08,-1.9203999999999999
2011-06-09,1.2587
2011-06-10,-0.9669
2011-06-13,-0.5579
2011-06-14,1.4025
2011-06-15,0.8299
2011-06-16,-0.5487
2011-06-17,-6.2069
2011-06-20,-0.8824
2011-06-21,1.6320000000000001
2011-06-22,0.7299
2011-06-23,0.5797
2011-06-24,4.755
2011-06-27,2.751
2011-06-28,-9.5047
2011-06-29,1.3314
2011-06-30,13.8686
2011-07-01,-3.2051
2011-07-05,-2.9139
2011-07-06,0.8186
2011-07-07,2.0298
2011-07-08,-0.7958
2011-07-11,-3.2086
2011-07-12,-3.8674
2011-07-13,2.2989
2011-07-14,4.073
2011-07-15,0.4049
2011-07-18,-6.1828
2011-07-19,0.5731
2011-07-20,0.1425
2011-07-21,-0.569
2011-07-22,0.7153
2011-07-25,-0.5398
2011-07-26,-0.0286
2011-07-27,-0.1429
2011-07-28,-2.0029
2011-07-29,-1.7518
2011-08-01,3.2689
2011-08-02,-2.3022
2011-08-03,3.3137
2011-08-04,-3.7776
2011-08-05,0.0
2011-08-08,-8.4444
2011-08-09,-4.5306999999999995
2011-08-10,-4.2373
2011-08-11,9.2035
2011-08-12,21.3938
2011-08-15,-6.1415
2011-08-16,-0.4267
2011-08-17,-3.0
2011-08-18,-9.4256
2011-08-19,-0.6504
2011-08-22,-1.6367
2011-08-23,-3.9933
2011-08-24,1.3865
2011-08-25,2.2222
2011-08-26,3.6789
2011-08-29,0.0
2011-08-30,7.4193999999999996
2011-08-31,1.952
2011-09-01,0.1473
2011-09-02,-4.4118
2011-09-06,-0.4615
2011-09-07,1.7002000000000002
2011-09-08,-1.2158
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,-1.2308
2011-09-14,11.838
2011-09-15,-5.9889
2011-09-16,-2.3704
2011-09-19,0.1517
2011-09-20,-3.0303
2011-09-21,1.25
2011-09-22,-7.716
2011-09-23,-2.1739
2011-09-26,-1.8803
2011-09-27,4.5296
2011-09-28,2.1667
2011-09-29,1.1419
2011-09-30,-1.6129
2011-10-03,-6.0656
2011-10-04,-2.6178
2011-10-05,-1.9713
2011-10-06,-1.4625
2011-10-07,-7.4212
2011-10-10,-0.2004
2011-10-11,-0.4016
2011-10-12,2.8226
2011-10-13,9.0196
2011-10-14,7.1942
2011-10-17,-0.3356
2011-10-18,5.0505
2011-10-19,-1.4423
2011-10-20,-0.813
2011-10-21,-1.7869000000000002
2011-10-24,3.3216
2011-10-25,-3.231
2011-10-26,0.1669
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,-0.1667
2011-11-01,-2.8381
2011-11-02,0.8591
2011-11-03,-2.0443
2011-11-04,-0.8696
2011-11-07,-1.2281
2011-11-08,1.2433
2011-11-09,-2.6316
2011-11-10,-18.018
2011-11-11,3.5164999999999997
2011-11-14,0.8493
2011-11-15,-3.1579
2011-11-16,-12.8696
2011-11-17,5.7884
2011-11-18,3.066
2011-11-21,-0.2288
2011-11-22,-0.6881
2011-11-23,3.0023
2011-11-25,-0.4484
2011-11-28,4.2793
2011-11-29,0.8639
2011-11-30,4.2827
2011-12-01,2.0534
2011-12-02,-3.2193
2011-12-05,-4.5738
2011-12-06,-3.9215999999999998
2011-12-07,-3.6281
2011-12-08,-0.4706
2011-12-09,0.3694
2011-12-12,-2.111
2011-12-13,-2.5505
2011-12-14,1.2346
2011-12-15,0.0
2011-12-16,-0.9756
2011-12-19,0.3849
2011-12-20,-4.5545
2011-12-21,3.0848
2011-12-22,4.4888
2011-12-23,-4.5346
2011-12-27,0.75
2011-12-28,-0.7444
2011-12-29,1.0
2011-12-30,-0.9901
2012-01-03,1.25
2012-01-04,2.4691
2012-01-05,-3.8554
2012-01-06,-1.5038
2012-01-09,1.9083999999999999
2012-01-10,-1.3733
2012-01-11,0.557
2012-01-12,-0.0504
2012-01-13,1.0076
2012-01-17,-2.7431
2012-01-18,-3.8462
2012-01-19,-0.5333
2012-01-20,0.0
2012-01-23,-0.5362
2012-01-24,-0.2695
2012-01-25,5.9459
2012-01-26,2.8061
2012-01-27,11.6625
2012-01-30,-2.6667
2012-01-31,0.6849
2012-02-01,2.0408
2012-02-02,0.0
2012-02-03,3.3333
2012-02-06,1.5053999999999998
2012-02-07,2.5423999999999998
2012-02-08,1.6529
2012-02-09,1.626
2012-02-10,-0.4
2012-02-13,1.4458
2012-02-14,0.9501
2012-02-15,-1.9607999999999999
2012-02-16,-1.0
2012-02-17,-0.8081
2012-02-21,-1.4257
2012-02-22,-0.4132
2012-02-23,-0.4149
2012-02-24,2.2917
2012-02-27,-3.8697
2012-02-28,-0.4237
2012-02-29,4.2553
2012-03-01,-5.3061
2012-03-02,-1.9397
2012-03-05,-6.1538
2012-03-06,-2.8103
2012-03-07,4.3373
2012-03-08,7.1594
2012-03-09,-2.3707
2012-03-12,4.415
2012-03-13,1.4799
2012-03-14,-5.8333
2012-03-15,0.6637
2012-03-16,4.3956
2012-03-19,3.5789
2012-03-20,1.8293
2012-03-21,0.0
2012-03-22,1.5968
2012-03-23,3.1434
2012-03-26,6.6667
2012-03-27,-0.7143
2012-03-28,-5.2158
2012-03-29,-1.1385
2012-03-30,1.7274
2012-04-02,-3.5849
2012-04-03,-6.0665
2012-04-04,-5.2083
2012-04-05,0.8791
2012-04-09,-4.5752
2012-04-10,-0.2283
2012-04-11,7.7803
2012-04-12,1.0616
2012-04-13,-5.042
2012-04-16,-1.3274
2012-04-17,1.5695000000000001
2012-04-18,5.298
2012-04-19,-2.935
2012-04-20,-3.0238
2012-04-23,0.8909
2012-04-24,0.4415
2012-04-25,0.2198
2012-04-26,1.7544
2012-04-27,-1.2931
2012-04-30,-1.7467000000000001
2012-05-01,1.3333
2012-05-02,-1.7544
2012-05-03,0.8929
2012-05-04,-1.3274
2012-05-07,-1.5695000000000001
2012-05-08,-1.8223
2012-05-09,-0.232
2012-05-10,4.6512
2012-05-11,0.8889
2012-05-14,-0.4405
2012-05-15,-2.4336
2012-05-16,2.0408
2012-05-17,-2.4444
2012-05-18,-3.8724
2012-05-21,-3.7915
2012-05-22,-3.9409
2012-05-23,-0.2564
2012-05-24,2.5707
2012-05-25,-0.2506
2012-05-29,0.2513
2012-05-30,-0.5013
2012-05-31,-3.0227
2012-06-01,-1.2987
2012-06-04,-5.7895
2012-06-05,4.7486
2012-06-06,2.6667
2012-06-07,3.6364
2012-06-08,1.2530999999999999
2012-06-11,-1.7327
2012-06-12,-3.2746
2012-06-13,-0.7813
2012-06-14,-0.7874
2012-06-15,-7.1429
2012-06-18,2.5641
2012-06-19,-0.8333
2012-06-20,6.7227
2012-06-21,-0.7874
2012-06-22,1.5873
2012-06-25,3.6458
2012-06-26,-0.5025
2012-06-27,1.7677
2012-06-28,0.2481
2012-06-29,1.2376
2012-07-02,-0.7335
2012-07-03,-1.4778
2012-07-05,2.0
2012-07-06,2.451
2012-07-09,0.0
2012-07-10,-0.4785
2012-07-11,-0.4808
2012-07-12,-2.657
2012-07-13,1.9851
2012-07-16,-1.2165
2012-07-17,-0.4926
2012-07-18,-4.2079
2012-07-19,-0.5168
2012-07-20,-1.5584
2012-07-23,3.4301
2012-07-24,3.0612
2012-07-25,0.2475
2012-07-26,-2.2222
2012-07-27,2.7778
2012-07-30,0.2457
2012-07-31,-4.902
2012-08-01,3.866
2012-08-02,1.4888
2012-08-03,1.4792
2012-08-06,-0.012
2012-08-07,1.2048
2012-08-08,1.6667
2012-08-09,-1.4052
2012-08-10,0.9501
2012-08-13,-1.4118
2012-08-14,0.9547
2012-08-15,1.8913
2012-08-16,-0.232
2012-08-17,1.3953
2012-08-20,-0.9174
2012-08-21,2.0833
2012-08-22,8.6168
2012-08-23,2.5052
2012-08-24,-3.055
2012-08-27,0.8403
2012-08-28,-1.25
2012-08-29,1.2658
2012-08-30,-2.0833
2012-08-31,0.4255
2012-09-04,0.6356
2012-09-05,-2.0
2012-09-06,-0.9667
2012-09-07,-1.9523000000000001
2012-09-10,-4.2035
2012-09-11,1.3857
2012-09-12,-0.9112
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,-0.4598
2012-09-18,0.6928
2012-09-19,3.211
2012-09-20,-0.675
2012-09-21,-1.1103
2012-09-24,-0.6787
2012-09-25,0.9112
2012-09-26,0.4515
2012-09-27,0.2247
2012-09-28,0.6726
2012-10-01,4.2316
2012-10-02,1.4957
2012-10-03,3.3684
2012-10-04,1.6293
2012-10-05,-1.4028
2012-10-08,3.4553
2012-10-09,-1.7682
2012-10-10,-1.2
2012-10-11,-1.8218999999999999
2012-10-12,1.4433
2012-10-15,0.6098
2012-10-16,-2.0202
2012-10-17,2.6804
2012-10-18,0.4016
2012-10-19,-1.2
2012-10-22,-0.4049
2012-10-23,-2.439
2012-10-24,4.375
2012-10-25,0.0
2012-10-26,-1.3972
2012-10-31,2.0243
2012-11-01,-0.7937
2012-11-02,17.2
2012-11-05,12.7986
2012-11-06,2.8744
2012-11-07,-2.7941000000000003
2012-11-08,2.7231
2012-11-09,1.9146
2012-11-12,0.0
2012-11-13,-1.5896
2012-11-14,0.5874
2012-11-15,-0.292
2012-11-16,-4.5388
2012-11-19,1.3804
2012-11-20,0.0
2012-11-21,-0.1513
2012-11-23,0.7576
2012-11-26,-3.609
2012-11-27,-5.9282
2012-11-28,0.3317
2012-11-29,1.157
2012-11-30,8.1699
2012-12-03,2.8701
2012-12-04,-4.699
2012-12-05,-1.3867
2012-12-06,0.1563
2012-12-07,-0.624
2012-12-10,-1.7268
2012-12-11,-1.1182
2012-12-12,-0.8078
2012-12-13,-2.2801
2012-12-14,4.5
2012-12-17,-0.638
2012-12-18,6.4205
2012-12-19,3.7707
2012-12-20,1.0174
2012-12-21,2.1583
2012-12-24,-0.2817
2012-12-26,2.6836
2012-12-27,-0.1376
2012-12-28,1.5152
2012-12-31,-0.9498
2013-01-02,0.0
2013-01-03,0.6849
2013-01-04,-0.6803
2013-01-07,14.3836
2013-01-08,2.9939999999999998
2013-01-09,1.5116
2013-01-10,1.1455
2013-01-11,-1.4723
2013-01-14,-5.977
2013-01-15,0.978
2013-01-16,2.6634
2013-01-17,-0.4717
2013-01-18,4.2654
2013-01-22,4.2045
2013-01-23,1.4177
2013-01-24,0.4301
2013-01-25,1.9272
2013-01-28,0.6303
2013-01-29,6.263
2013-01-30,-0.7859
2013-01-31,-1.6832
2013-02-01,-4.3303
2013-02-04,2.9474
2013-02-05,0.0
2013-02-06,0.7157
2013-02-07,-1.5228000000000002
2013-02-08,-2.1649
2013-02-11,-4.8472
2013-02-12,-0.3322
2013-02-13,-1.1111
2013-02-14,-6.4045
2013-02-15,-0.9604
2013-02-19,-0.3636
2013-02-20,3.2847
2013-02-21,-0.5889
2013-02-22,1.0664
2013-02-25,-0.4689
2013-02-26,1.2955999999999999
2013-02-27,-0.6977
2013-02-28,0.1171
2013-03-01,3.8596
2013-03-04,1.0135
2013-03-05,1.2263
2013-03-06,2.7533
2013-03-07,-2.8939
2013-03-08,-2.8698
2013-03-11,4.6591000000000005
2013-03-12,-2.823
2013-03-13,0.2235
2013-03-14,-0.3344
2013-03-15,6.4877
2013-03-18,-1.9958
2013-03-19,-1.6077
2013-03-20,2.8322000000000003
2013-03-21,1.9068
2013-03-22,0.3119
2013-03-25,3.0052
2013-03-26,-2.1127
2013-03-27,1.0277
2013-03-28,0.7121
2013-04-01,-0.303
2013-04-02,0.1114
2013-04-03,1.2043
2013-04-04,-0.7
2013-04-05,0.1007
2013-04-08,-0.8048
2013-04-09,1.217
2013-04-10,0.9018
2013-04-11,1.0924
2013-04-12,-0.2947
2013-04-15,-0.4138
2013-04-16,0.5144
2013-04-17,-0.1969
2013-04-18,1.4793
2013-04-19,5.5394
2013-04-22,1.7495
2013-04-23,1.267
2013-04-24,2.4129
2013-04-25,-2.9668
2013-04-26,1.1691
2013-04-29,-0.4444
2013-04-30,1.5179
2013-05-01,-0.4398
2013-05-02,0.53
2013-05-03,0.5272
2013-05-06,1.1364
2013-05-07,4.0622
2013-05-08,3.8205999999999998
2013-05-09,-14.72
2013-05-10,2.3452
2013-05-13,1.4665
2013-05-14,-0.4517
2013-05-15,-0.6352
2013-05-16,1.3699
2013-05-17,-0.991
2013-05-20,1.7288000000000001
2013-05-21,0.1789
2013-05-22,-0.4464
2013-05-23,-3.9462
2013-05-24,-0.4669
2013-05-28,-4.5966000000000005
2013-05-29,-1.6716
2013-05-30,0.5
2013-05-31,1.592
2013-06-03,0.0
2013-06-04,-1.5671
2013-06-05,-0.2985
2013-06-06,6.5868
2013-06-07,4.3071
2013-06-10,2.693
2013-06-11,4.021
2013-06-12,-0.8403
2013-06-13,0.1695
2013-06-14,1.692
2013-06-17,0.1664
2013-06-18,2.2425
2013-06-19,-3.0057
2013-06-20,-3.6851000000000003
2013-06-21,-8.5217
2013-06-24,-2.8517
2013-06-25,3.0333
2013-06-26,3.3238
2013-06-27,0.9191
2013-06-28,-0.0911
2013-07-01,2.7347
2013-07-02,2.0408
2013-07-03,3.3043
2013-07-05,2.4411
2013-07-08,-1.5612
2013-07-09,0.4174
2013-07-10,1.1638
2013-07-11,0.7395
2013-07-12,0.7341
2013-07-15,1.2146
2013-07-16,0.88
2013-07-17,-0.1586
2013-07-18,0.7149
2013-07-19,-4.8107
2013-07-22,1.7399
2013-07-23,-3.0945
2013-07-24,0.9244
2013-07-25,0.3331
2013-07-26,1.6598000000000002
2013-07-29,-1.1429
2013-07-30,-0.0826
2013-07-31,-0.4959
2013-08-01,1.1628
2013-08-02,-0.2463
2013-08-05,0.823
2013-08-06,-0.9796
2013-08-07,-1.0717
2013-08-08,19.8333
2013-08-09,13.3519
2013-08-12,-0.3681
2013-08-13,-1.4778
2013-08-14,-1.875
2013-08-15,-7.3885
2013-08-16,-11.5543
2013-08-19,11.6641
2013-08-20,1.6713
2013-08-21,-2.1233
2013-08-22,5.6683
2013-08-23,-1.1258
2013-08-26,1.2056
2013-08-27,-5.6916
2013-08-28,-1.8246
2013-08-29,0.5004
2013-08-30,-2.4182
2013-09-03,1.6764000000000001
2013-09-04,-0.0717
2013-09-05,11.3343
2013-09-06,0.2577
2013-09-09,3.4704
2013-09-10,0.0
2013-09-11,2.2359999999999998
2013-09-12,-3.5844
2013-09-13,-0.8192
2013-09-16,-0.7624
2013-09-17,-4.9296
2013-09-18,-1.6835
2013-09-19,6.5753
2013-09-20,2.0566
2013-09-23,0.3778
2013-09-24,2.6349
2013-09-25,-2.2005
2013-09-26,-0.1875
2013-09-27,5.4477
2013-09-30,-4.2755
2013-10-01,11.3524
2013-10-02,7.0752
2013-10-03,-0.5203
2013-10-04,7.113
2013-10-07,6.1035
2013-10-08,-11.965
2013-10-09,6.7433
2013-10-10,-3.7218
2013-10-11,4.2218
2013-10-14,0.1464
2013-10-15,5.0195
2013-10-16,9.2343
2013-10-17,8.1563
2013-10-18,-4.4776
2013-10-21,3.9885
2013-10-22,2.3725
2013-10-23,-1.0815
2013-10-24,0.8981
2013-10-25,-6.2307
2013-10-28,-4.8286999999999995
2013-10-29,8.673
2013-10-30,-4.3895
2013-10-31,2.2955
2013-11-01,-2.3256
2013-11-04,2.2974
2013-11-05,-1.1842
2013-11-06,-0.8264
2013-11-07,-2.5
2013-11-08,5.2564
2013-11-11,1.1368
2013-11-12,13.2477
2013-11-13,5.2818
2013-11-14,0.101
2013-11-15,5.2809
2013-11-18,-3.9936
2013-11-19,-0.2662
2013-11-20,2.4358
2013-11-21,7.0033
2013-11-22,3.7138999999999998
2013-11-25,1.4382
2013-11-26,-6.5104
2013-11-27,-1.3928
2013-11-29,-1.1299
2013-12-02,2.8254
2013-12-03,-0.9262
2013-12-04,-0.4051
2013-12-05,-3.7234
2013-12-06,-7.6373
2013-12-09,0.4222
2013-12-10,0.7358
2013-12-11,-4.3478
2013-12-12,0.1818
2013-12-13,2.7586
2013-12-16,-2.3667
2013-12-17,-0.5065
2013-12-18,1.3818
2013-12-19,3.9455
2013-12-20,-0.0345
2013-12-23,-0.7249
2013-12-24,0.8693
2013-12-26,7.7904
2013-12-27,-1.5030000000000001
2013-12-30,-0.5844
2013-12-31,4.3762
2014-01-02,-2.3154
2014-01-03,-1.7297
2014-01-06,-0.7823
2014-01-07,-0.0986
2014-01-08,14.7649
2014-01-09,-1.404
2014-01-10,5.8994
2014-01-13,-5.4885
2014-01-14,2.5842
2014-01-15,-0.4246
2014-01-16,1.8476
2014-01-17,1.5070999999999999
2014-01-21,3.9593
2014-01-22,1.0315
2014-01-23,-8.4293
2014-01-24,-9.1767
2014-01-27,-9.7576
2014-01-28,8.8943
2014-01-29,-3.4273
2014-01-30,0.8292
2014-01-31,0.8224
2014-02-03,-3.2626
2014-02-04,0.0337
2014-02-05,-0.9103
2014-02-06,-0.1701
2014-02-07,6.3736
2014-02-10,5.1586
2014-02-11,-0.7008
2014-02-12,1.4422
2014-02-13,4.2952
2014-02-14,-1.5951
2014-02-18,4.2735
2014-02-19,0.1131
2014-02-20,1.0164
2014-02-21,-2.1241
2014-02-24,-0.1428
2014-02-25,-1.6872
2014-02-26,11.8092
2014-02-27,4.3444
2014-02-28,-0.2742
2014-03-03,-0.975
2014-03-04,6.6902
2014-03-05,5.7738
2014-03-06,-3.2215
2014-03-07,-8.0213
2014-03-10,-4.4986
2014-03-11,-0.3421
2014-03-12,3.7497
2014-03-13,-3.2578
2014-03-14,-1.447
2014-03-17,1.4682
2014-03-18,7.2876
2014-03-19,-1.4958
2014-03-20,-0.7717
2014-03-21,-1.6558000000000002
2014-03-24,-6.301
2014-03-25,0.9529
2014-03-26,-0.9709
2014-03-27,-9.5316
2014-03-28,8.0072
2014-03-31,-0.1115
2014-04-01,10.4632
2014-04-02,-2.0207
2014-04-03,-4.331
2014-04-04,-2.9642
2014-04-07,-9.4696
2014-04-08,8.5583
2014-04-09,1.1303
2014-04-10,-6.9852
2014-04-11,-4.1153
2014-04-14,-2.7569
2014-04-15,-0.8698
2014-04-16,14.8196
2014-04-17,-2.6889
2014-04-21,2.9959
2014-04-22,6.9189
2014-04-23,-4.0412
2014-04-24,-0.1927
2014-04-25,-4.7435
2014-04-28,-3.5032
2014-04-29,5.9406
2014-04-30,1.4727000000000001
2014-05-01,2.0653
2014-05-02,3.0626
2014-05-05,4.1921
2014-05-06,-7.7413
2014-05-07,-8.6116
2014-05-08,6.9163
2014-05-09,-2.4294000000000002
2014-05-12,12.8836
2014-05-13,-1.1798
2014-05-14,-1.5832000000000002
2014-05-15,-0.2901
2014-05-16,0.5025
2014-05-19,2.3421
2014-05-20,-1.3114
2014-05-21,1.6154
2014-05-22,5.1026
2014-05-23,1.171
2014-05-27,4.9916
2014-05-28,1.9062999999999999
2014-05-29,0.5184
2014-05-30,-6.6368
2014-06-02,1.537
2014-06-03,-11.5658
2014-06-04,-0.214
2014-06-05,7.9067
2014-06-06,1.1923
2014-06-09,1.1291
2014-06-10,0.0728
2014-06-11,3.8079
2014-06-12,0.7944
2014-06-13,2.6193999999999997
2014-06-16,-1.5586
2014-06-17,5.5071
2014-06-18,-1.1092
2014-06-19,-0.3079
2014-06-20,1.0368
2014-06-23,-1.7248999999999999
2014-06-24,-1.3553
2014-06-25,1.3514
2014-06-26,2.7556000000000003
2014-06-27,0.0433
2014-06-30,5.2745
2014-07-01,-2.0945
2014-07-02,-0.7341
2014-07-03,1.3522
2014-07-07,3.1061
2014-07-08,-6.8945
2014-07-09,1.4767000000000001
2014-07-10,2.8461
2014-07-11,5.4307
2014-07-14,4.9734
2014-07-15,-2.6132999999999997
2014-07-16,0.6757
2014-07-17,-2.5312
2014-07-18,4.1117
2014-07-21,2.1353
2014-07-22,1.6836
2014-07-23,3.1841
2014-07-24,-0.6172
2014-07-25,0.621
2014-07-28,1.9043999999999999
2014-07-29,-2.1803
2014-07-30,-0.8845
2014-07-31,-2.9805
2014-08-01,4.5438
2014-08-04,5.3493
2014-08-05,-1.3696
2014-08-06,3.2007
2014-08-07,1.8871
2014-08-08,1.0952
2014-08-11,9.9092
2014-08-12,5.9139
2014-08-13,1.2864
2014-08-14,1.7429999999999999
2014-08-15,4.0637
2014-08-18,5.0026
2014-08-19,-0.0608
2014-08-20,-4.6212
2014-08-21,-0.8925
2014-08-22,5.1203
2014-08-25,11.4429
2014-08-26,5.5786999999999995
2014-08-27,-7.3850999999999996
2014-08-28,-1.8868
2014-08-29,0.538
2014-09-02,1.1955
2014-09-03,2.7115
2014-09-04,0.2629
2014-09-05,1.169
2014-09-08,0.5076
2014-09-09,-11.4215
2014-09-10,1.7467000000000001
2014-09-11,-1.7287
2014-09-12,2.1109
2014-09-15,-3.0533
2014-09-16,0.4289
2014-09-17,2.2087
2014-09-18,0.2388
2014-09-19,-0.3335
2014-09-22,-7.5405999999999995
2014-09-23,2.1326
2014-09-24,-0.6201
2014-09-25,-3.782
2014-09-26,4.46
2014-09-29,-1.3556
2014-09-30,0.1798
2014-10-01,-5.7821
2014-10-02,2.0003
2014-10-03,-0.2134
2014-10-06,-4.5321
2014-10-07,-1.8904999999999998
2014-10-08,-0.2712
2014-10-09,-3.2203
2014-10-10,-5.2056000000000004
2014-10-13,-1.5756999999999999
2014-10-14,4.66
2014-10-15,2.9835000000000003
2014-10-16,2.2206
2014-10-17,-0.7769
2014-10-20,5.2052
2014-10-21,11.7144
2014-10-22,-5.095
2014-10-23,-0.234
2014-10-24,4.2345
2014-10-27,-2.6875
2014-10-28,4.5857
2014-10-29,-3.7706
2014-10-30,0.5616
2014-10-31,6.2571
2014-11-03,-1.8753
2014-11-04,-0.3652
2014-11-05,-6.4997
2014-11-06,2.2606
2014-11-07,1.3417
2014-11-10,3.4926
2014-11-11,-3.4479
2014-11-12,0.0883
2014-11-13,-0.0378
2014-11-14,15.9163
2014-11-17,-2.7527
2014-11-18,5.1578
2014-11-19,-6.2347
2014-11-20,-0.6014
2014-11-21,-1.5068000000000001
2014-11-24,1.4256
2014-11-25,-0.4228
2014-11-26,6.7937
2014-11-28,-0.9671
2014-12-01,-11.7296
2014-12-02,-3.7246
2014-12-03,1.3917
2014-12-04,-1.5110999999999999
2014-12-05,-4.6541
2014-12-08,-2.6686
2014-12-09,1.0471
2014-12-10,-4.7041
2014-12-11,1.3593
2014-12-12,-2.3433
2014-12-15,1.5032999999999999
2014-12-16,-1.9795
2014-12-17,3.0655
2014-12-18,4.384
2014-12-19,-0.027
2014-12-22,-0.7294
2014-12-23,-1.7417
2014-12-24,0.4985
2014-12-26,1.3918
2014-12-29,-0.6659
2014-12-30,-3.2563
2014-12-31,-0.4243
2015-01-02,6.1071
2015-01-05,0.6826
2015-01-06,0.6514
2015-01-07,9.4968
2015-01-08,0.9771
2015-01-09,6.4508
2015-01-12,-16.9117
2015-01-13,-10.1162
2015-01-14,-2.3291
2015-01-15,-4.5538
2015-01-16,2.4017
2015-01-20,-0.8185
2015-01-21,0.6983
2015-01-22,-3.2309
2015-01-23,-0.57
2015-01-26,-1.5070000000000001
2015-01-27,2.2285
2015-01-28,-1.5292
2015-01-29,-0.0165
2015-01-30,-1.1566
2015-02-02,-6.4527
2015-02-03,3.7884
2015-02-04,-0.0344
2015-02-05,-0.3445
2015-02-06,-2.627
2015-02-09,0.5857
2015-02-10,2.7351
2015-02-11,3.0917
2015-02-12,0.1333
2015-02-13,4.7421
2015-02-17,-0.9373
2015-02-18,3.3034
2015-02-19,1.3505
2015-02-20,-0.4289
2015-02-23,-1.6613
2015-02-24,-0.7195
2015-02-25,1.3707
2015-02-26,0.9636
2015-02-27,-2.3245
2015-03-02,0.8983
2015-03-03,2.1712
2015-03-04,4.3266
2015-03-05,7.6495
2015-03-06,-8.7939
2015-03-09,-17.3731
2015-03-10,-3.3598
2015-03-11,-6.6355
2015-03-12,-1.3614
2015-03-13,-3.3895
2015-03-16,-0.4412
2015-03-17,5.7185
2015-03-18,3.1936
2015-03-19,-1.6827999999999999
2015-03-20,4.4265
2015-03-23,-0.0942
2015-03-24,-0.6977
2015-03-25,-3.8359
2015-03-26,0.0197
2015-03-27,1.0069
2015-03-30,-1.9156
2015-03-31,1.395
2015-04-01,-1.4937
2015-04-02,-0.3791
2015-04-06,1.0214
2015-04-07,1.5266
2015-04-08,6.2683
2015-04-09,1.1025
