ticker,SPI US Equity
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,-2.6
2016-06-06,11.9097
2016-06-07,14.1284
2016-06-08,2.4116
2016-06-09,0.471
2016-06-10,-3.9063
2016-06-13,-2.6016
2016-06-14,-0.0021
2016-06-15,-5.1733
2016-06-16,4.9296
2016-06-17,0.6711
2016-06-20,4.0
2016-06-21,-4.0064
2016-06-22,1.0017
2016-06-23,0.8264
2016-06-24,-2.459
2016-06-27,11.2605
2016-06-28,2.719
2016-06-29,0.0
2016-06-30,-10.2941
2016-07-01,-5.4098
2016-07-05,3.9861
2016-07-06,-2.0
2016-07-07,1.1905000000000001
2016-07-08,0.3361
2016-07-11,-1.34
2016-07-12,0.1698
2016-07-13,-2.5423999999999998
2016-07-14,0.1739
2016-07-15,-5.7292
2016-07-18,-9.9448
2016-07-19,0.0
2016-07-20,12.4744
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,-5.8182
2016-07-26,-1.5444
2016-07-27,-7.8431
2016-07-28,5.3191
2016-07-29,-3.6364
2016-08-01,-13.4172
2016-08-02,-18.6441
2016-08-03,-6.5476
2016-08-04,-7.6433
2016-08-05,2.7586
2016-08-08,-4.0268
2016-08-09,4.1958
2016-08-10,-2.6846
2016-08-11,1.0345
2016-08-12,0.0
2016-08-15,-0.6826
2016-08-16,1.3746
2016-08-17,0.339
2016-08-18,0.0
2016-08-19,0.3378
2016-08-22,0.6734
2016-08-23,-1.3378
2016-08-24,1.3559
2016-08-25,2.6756
2016-08-26,-2.2801
2016-08-29,-10.0
2016-08-30,-1.4815
2016-08-31,-1.5038
2016-09-01,2.6718
2016-09-02,-4.0892
2016-09-06,4.6512
2016-09-07,-3.3333
2016-09-08,-4.5977
2016-09-09,2.8112
2016-09-12,5.4688
2016-09-13,2.5926
2016-09-14,5.4152000000000005
2016-09-15,-1.0274
2016-09-16,1.0381
2016-09-19,-11.6438
2016-09-20,-3.876
2016-09-21,0.8065
2016-09-22,0.4
2016-09-23,3.1873
2016-09-26,-2.3166
2016-09-27,-1.1858
2016-09-28,-1.6
2016-09-29,0.813
2016-09-30,-7.2581
2016-10-03,-0.8696
2016-10-04,5.2632
2016-10-05,-2.0833
2016-10-06,-8.5106
2016-10-07,1.3953
2016-10-10,-5.5046
2016-10-11,0.9709
2016-10-12,-3.8462
2016-10-13,5.0
2016-10-14,14.2857
2016-10-17,13.75
2016-10-18,-4.7619
2016-10-19,-1.1538
2016-10-20,-0.7782
2016-10-21,1.5686
2016-10-24,2.7027
2016-10-25,1.5038
2016-10-26,-7.7778
2016-10-27,-5.2209
2016-10-28,-2.5423999999999998
2016-10-31,-4.7826
2016-11-01,-0.9132
2016-11-02,8.9862
2016-11-03,-6.5539
2016-11-04,4.9774
2016-11-07,-3.0172
2016-11-08,1.7778
2016-11-09,-0.8734
2016-11-10,-0.4405
2016-11-11,-10.177
2016-11-14,-9.3596
2016-11-15,-1.6303999999999998
2016-11-16,16.5746
2016-11-17,6.1611
2016-11-18,4.4643
2016-11-21,-3.2051
2016-11-22,1.5453000000000001
2016-11-23,0.0
2016-11-25,7.3913
2016-11-28,-6.8826
2016-11-29,0.0
2016-11-30,-1.8777
2016-12-01,-6.0622
2016-12-02,0.9434
2016-12-05,-1.8692
2016-12-06,-2.8571
2016-12-07,-3.4314
2016-12-08,-1.0152
2016-12-09,4.6154
2016-12-12,-5.3922
2016-12-13,-1.0363
2016-12-14,-3.1414
2016-12-15,-2.1622
2016-12-16,1.6575
2016-12-19,-7.6087
2016-12-20,5.8824
2016-12-21,2.2222
2016-12-22,-2.1739
2016-12-23,0.0
2016-12-27,2.2222
2016-12-28,2.1739
2016-12-29,4.7872
2016-12-30,-4.0609
2017-01-03,-1.0582
2017-01-04,1.0695000000000001
2017-01-05,-3.7037
2017-01-06,-0.5495
2017-01-09,1.6575
2017-01-10,0.5435
2017-01-11,-2.7027
2017-01-12,0.5556
2017-01-13,-6.6298
2017-01-17,-5.3254
2017-01-18,1.875
2017-01-19,3.681
2017-01-20,-2.6036
2017-01-23,-7.1689
2017-01-24,-4.4503
2017-01-25,-8.2192
2017-01-26,3.722
2017-01-27,-12.2223
2017-01-30,-0.8197
2017-01-31,2.4793
2017-02-01,12.0968
2017-02-02,1.4388
2017-02-03,-3.5461
2017-02-06,0.0
2017-02-07,0.7353
2017-02-08,-5.1095
2017-02-09,6.9231
2017-02-10,-7.9137
2017-02-13,1.5625
2017-02-14,2.3077
2017-02-15,3.7594
2017-02-16,-3.6231999999999998
2017-02-17,0.7519
2017-02-21,-1.4925
2017-02-22,-1.5057
2017-02-23,-1.5479
2017-02-24,-2.3437
2017-02-27,-0.145
2017-02-28,0.9464
2017-03-01,-7.1429
2017-03-02,-5.1282
2017-03-03,1.3401
2017-03-06,-1.3224
2017-03-07,1.8018
2017-03-08,3.5398
2017-03-09,-0.0107
2017-03-10,-4.2633
2017-03-13,-1.7746
2017-03-14,9.0785
2017-03-15,12.5
2017-03-16,-3.7037
2017-03-17,11.4087
2017-03-20,-15.0736
2017-03-21,-10.5691
2017-03-22,8.1818
2017-03-23,8.4034
2017-03-24,-5.4264
2017-03-27,-1.6393
2017-03-28,-2.5
2017-03-29,-0.8547
2017-03-30,-3.4483
2017-03-31,4.4643
2017-04-03,-5.1282
2017-04-04,0.0
2017-04-05,-5.4054
2017-04-06,-5.744
2017-04-07,9.1254
2017-04-10,-8.3333
2017-04-11,-5.0505
2017-04-12,-17.0213
2017-04-13,-7.9487
2017-04-17,-21.3092
2017-04-18,-6.2168
2017-04-19,-3.7509
2017-04-20,3.9215999999999998
2017-04-21,-1.8868
2017-04-24,63.4615
2017-04-25,-17.5147
2017-04-26,14.1023
2017-04-27,-3.75
2017-04-28,-2.5324999999999998
2017-05-01,-11.0177
2017-05-02,-3.3973
2017-05-03,5.0475
2017-05-04,-8.2173
2017-05-05,-7.717
2017-05-08,11.3458
2017-05-09,-7.6863
2017-05-10,0.0
2017-05-11,-11.8856
2017-05-12,5.7586
2017-05-15,-12.6975
2017-05-16,-10.4167
2017-05-17,-6.9767
2017-05-18,3.3594
2017-05-19,-3.2502
2017-05-22,-3.1563
2017-05-23,-14.4563
2017-05-24,38.8155
2017-05-25,319.5652
2017-05-26,-33.6788
2017-05-30,-17.8662
2017-05-31,28.4109
2017-06-01,38.5185
2017-06-02,-19.2513
2017-06-05,-6.6225000000000005
2017-06-06,4.9645
2017-06-07,-7.4324
2017-06-08,-3.6496
2017-06-09,-9.8485
2017-06-12,-8.4034
2017-06-13,0.9174
2017-06-14,-19.0909
2017-06-15,-8.8652
2017-06-16,-2.7
2017-06-19,0.1014
2017-06-20,-11.3924
2017-06-21,10.8
2017-06-22,4.4353
2017-06-23,-5.1605
2017-06-26,-2.3692
2017-06-27,0.0933
2017-06-28,-0.8525
2017-06-29,-5.9653
2017-06-30,27.161
2017-07-03,-6.5843
2017-07-05,-7.3850999999999996
2017-07-06,-13.1169
2017-07-07,-13.6024
2017-07-10,-11.7647
2017-07-11,-1.1764999999999999
2017-07-12,21.0516
2017-07-13,15.5384
2017-07-14,-2.1138
2017-07-17,-3.3333
2017-07-18,-4.048
2017-07-19,-6.5625
2017-07-20,-1.8395000000000001
2017-07-21,-8.0068
2017-07-24,0.3889
2017-07-25,5.1098
2017-07-26,-6.4935
2017-07-27,-1.8769
2017-07-28,-0.7651
2017-07-31,-5.3585
2017-08-01,9.389
2017-08-02,4.1892
2017-08-03,-10.6505
2017-08-04,-0.2
2017-08-07,-1.8035999999999999
2017-08-08,-4.102
2017-08-09,-2.7448
2017-08-10,-2.5387
2017-08-11,-3.4351
2017-08-14,3.3016
2017-08-15,-3.196
2017-08-16,1.1393
2017-08-17,8.2759
2017-08-18,-1.4224999999999999
2017-08-21,-6.7413
2017-08-22,-4.8499
2017-08-23,-7.6456
2017-08-24,-0.1314
2017-08-25,10.526299999999999
2017-08-28,-2.9688
2017-08-29,0.3455
2017-08-30,-2.2348
2017-08-31,-2.5263
2017-09-01,-2.4891
2017-09-05,0.0
2017-09-06,-4.6053
2017-09-07,-0.5517
2017-09-08,2.6352
2017-09-11,1.3784
2017-09-12,11.9701
2017-09-13,9.9524
2017-09-14,9.3547
2017-09-15,-8.8119
2017-09-18,-0.1086
2017-09-19,158.6957
2017-09-20,3.1933
2017-09-21,-5.5375
2017-09-22,-11.3914
2017-09-25,27.4493
2017-09-26,-7.6336
2017-09-27,-2.8926
2017-09-28,-1.9574
2017-09-29,2.4306
2017-10-02,-2.5423999999999998
2017-10-03,-1.7391
2017-10-04,-2.2124
2017-10-05,-5.8824
2017-10-06,0.3846
2017-10-09,1.8199
2017-10-10,5.8325
2017-10-11,-1.3333
2017-10-12,31.5315
2017-10-13,-11.6438
2017-10-16,-3.1008
2017-10-17,3.12
2017-10-18,8.6191
2017-10-19,-2.1498
2017-10-20,-2.2628
2017-10-23,4.481
2017-10-24,-3.1451000000000002
2017-10-25,-6.2731
2017-10-26,4.0236
2017-10-27,-3.4895
2017-10-30,1.9607999999999999
2017-10-31,-2.4615
2017-11-01,-2.9968
2017-11-02,1.5528
2017-11-03,-0.4083
2017-11-06,-0.6431
2017-11-07,0.9709
2017-11-08,9.7756
2017-11-09,-5.8394
2017-11-10,-4.6512
2017-11-13,-8.9431
2017-11-14,0.0
2017-11-15,3.5714
2017-11-16,-1.7241
2017-11-17,1.7544
2017-11-20,1.7241
2017-11-21,0.0
2017-11-22,0.8475
2017-11-24,-0.8403
2017-11-27,-5.9492
2017-11-28,-5.3793
2017-11-29,2.8473
2017-11-30,-1.0185
2017-12-01,-8.4284
2017-12-04,-10.1032
2017-12-05,-24.3182
2017-12-06,-12.9279
2017-12-07,-8.104800000000001
2017-12-08,25.6146
2017-12-11,-6.0651
2017-12-12,-10.9415
2017-12-13,3.5714
2017-12-14,-1.7069
2017-12-15,-0.5613
2017-12-18,7.2147
2017-12-19,0.362
2017-12-20,-1.6393
2017-12-21,-2.5
2017-12-22,2.5641
2017-12-26,0.0
2017-12-27,14.1833
2017-12-28,-5.0796
2017-12-29,-1.6761
2018-01-02,0.5474
2018-01-03,-3.1265
2018-01-04,12.0584
2018-01-05,4.4562
2018-01-08,-5.487
2018-01-09,0.0871
2018-01-10,-3.5673
2018-01-11,-3.7594
2018-01-12,-0.7656
2018-01-16,63.7537
2018-01-17,-16.3462
2018-01-18,25.2874
2018-01-19,2.7523
2018-01-22,-12.5
2018-01-23,-5.3469
2018-01-24,16.4295
2018-01-25,-4.6296
2018-01-26,5.8738
2018-01-29,-3.7047
2018-01-30,-4.9138
2018-01-31,-6.9504
2018-02-01,-2.8952999999999998
2018-02-02,-1.3523
2018-02-05,-8.9775
2018-02-06,-7.3448
2018-02-07,9.2459
2018-02-08,-3.2073
2018-02-09,-5.5059000000000005
2018-02-12,-2.68
2018-02-13,-0.2466
2018-02-14,12.6219
2018-02-15,0.3171
2018-02-16,-4.4372
2018-02-20,-1.2974999999999999
2018-02-21,-4.5882
2018-02-22,1.5264
2018-02-23,4.4705
2018-02-26,-0.6623
2018-02-27,-1.2436
2018-02-28,-2.6224
2018-03-01,4.0128
2018-03-02,-2.5122
2018-03-05,2.5506
2018-03-06,3.2051
2018-03-07,-1.1304
2018-03-08,-0.9172
2018-03-09,2.7137000000000002
2018-03-12,9.8765
2018-03-13,0.0
2018-03-14,-3.382
2018-03-15,-1.8258
2018-03-16,-7.6048
2018-03-19,-3.8462
2018-03-20,-0.8133
2018-03-21,-1.1964
2018-03-22,-1.3456000000000001
2018-03-23,-2.2493
2018-03-26,-3.2449
2018-03-27,-6.6638
2018-03-28,-15.6382
2018-03-29,5.6852
2018-04-02,-6.9388
2018-04-03,-9.6592
2018-04-04,-13.0888
2018-04-05,10.1918
2018-04-06,-3.1556
2018-04-09,3.8202
2018-04-10,1.1905000000000001
2018-04-11,14.9305
2018-04-12,-3.2198
2018-04-13,0.7692
2018-04-16,-0.7443
2018-04-17,6.7102
2018-04-18,-3.1892
2018-04-19,-1.3575
2018-04-20,-3.02
2018-04-23,-4.4358
2018-05-08,-8.3876
2018-05-09,2.8889
2018-05-10,1.4039
2018-05-11,-3.0884
2018-05-14,-0.6593
2018-05-15,-2.6549
2018-05-16,-6.8182
2018-05-17,-2.0834
2018-05-18,-5.2703
2018-05-21,3.0765
2018-05-22,5.0648
2018-05-23,-0.4502
2018-05-24,0.0
2018-05-25,-0.3973
2018-05-29,-0.9724
2018-05-30,-1.637
2018-05-31,-9.3469
2018-06-01,0.1387
2018-06-04,0.008
2018-06-05,-6.2939
2018-06-06,4.2553
2018-06-07,-1.0601
2018-06-08,0.9251
2018-06-11,-3.4599
2018-06-12,2.6816
2018-06-13,23.9906
2018-06-14,0.724
2018-06-15,-5.8647
2018-06-18,-2.5714
2018-06-19,-2.3275
2018-06-20,-0.2278
2018-06-21,-2.7496
2018-06-22,-4.5588999999999995
2018-06-25,-1.5478
2018-06-26,3.7339
2018-06-27,16.3735
2018-06-28,2.3256
2018-06-29,-11.9091
2018-07-02,-0.8429
2018-07-03,4.1024
2018-07-05,7.3607
2018-07-06,-2.7121
2018-07-09,-6.4645
2018-07-10,0.3108
2018-07-11,3.2645
2018-07-12,4.9395
2018-07-13,-3.542
2018-07-16,-0.0244
2018-07-17,2.4603
2018-07-18,0.469
2018-07-19,-0.4267
2018-07-20,-2.4048
2018-07-23,-1.1954
2018-07-24,1.4567999999999999
2018-07-25,-0.9737
2018-07-26,-3.0472
2018-07-27,-2.1546
2018-07-30,1.0363
2018-07-31,1.9423
2018-08-01,-4.2822
2018-08-02,-0.0657
2018-08-03,-0.0789
2018-08-06,-0.6579
2018-08-07,-1.9868000000000001
2018-08-08,0.9459
2018-08-09,-0.9076
2018-08-10,-0.8306
2018-08-13,-6.0038
2018-08-14,-7.4493
2018-08-15,-6.0445
2018-08-16,-2.2
2018-08-17,-0.8521
2018-08-20,-3.2314
2018-08-21,-3.2682
2018-08-22,4.664
2018-08-23,1.7544
2018-08-24,1.931
2018-08-27,8.0853
2018-08-28,2.9421
2018-08-29,3.5953
2018-08-30,11.8204
2018-08-31,7.2703
2018-09-04,-11.0839
2018-09-05,-7.4849
2018-09-06,1.8739
2018-09-07,1.635
2018-09-10,0.5458
2018-09-11,7.1457
2018-09-12,-10.3757
2018-09-13,-1.7852000000000001
2018-09-14,-7.3008
2018-09-17,-1.9281000000000001
2018-09-18,-6.7311
2018-09-19,-5.3591
2018-09-20,-2.0763
2018-09-21,4.0864
2018-09-24,16.2963
2018-09-25,-5.9395
2018-09-26,1.6858
2018-09-27,-1.2067
2018-09-28,-3.035
2018-10-01,4.2753
2018-10-02,-5.2667
2018-10-03,4.8557
2018-10-04,-2.6846
2018-10-05,1.9724
2018-10-08,-4.6395
2018-10-09,2.8369
2018-10-10,-0.2359
2018-10-11,-3.9631
2018-10-12,0.7738
2018-10-15,-0.3571
2018-10-16,0.3584
2018-10-17,-0.0357
2018-10-18,14.3265
2018-10-19,-7.8484
2018-10-22,-0.5036
2018-10-23,-1.2952
2018-10-24,-4.0055
2018-10-25,-0.8273
2018-10-26,-1.4509
2018-10-29,6.2017
2018-10-30,-6.4287
2018-10-31,-3.6667
2018-11-01,0.4229
2018-11-02,11.026
2018-11-05,1.3448
2018-11-06,-3.7087
2018-11-07,-2.0848
2018-11-08,-2.6164
2018-11-09,0.0556
2018-11-12,0.3704
2018-11-13,2.3247
2018-11-14,-6.2387
2018-11-15,2.2692
2018-11-16,-17.2621
2018-11-19,5.9091000000000005
2018-11-20,1.2876
2018-11-21,5.0847
2018-11-23,-5.2419
2018-11-26,1.7021
2018-11-27,-5.8577
2018-11-28,-4.4444
2018-11-29,-18.1395
2018-11-30,-3.5795
2018-12-03,-1.591
2018-12-04,1.1916
2018-12-06,-1.6983000000000001
2018-12-07,-18.1375
2018-12-10,-11.7582
2018-12-11,-1.6667
2018-12-12,0.0
2018-12-13,-0.0847
2018-12-14,-6.7006
2018-12-17,-20.9091
2018-12-18,-6.777
2018-12-19,-1.3366
2018-12-20,19.5991
2018-12-21,-15.6768
2018-12-24,0.0
2018-12-26,-7.6208
2018-12-27,8.6519
2018-12-28,-4.9383
2018-12-31,11.1039
2019-01-02,-2.5091
2019-01-03,6.3505
2019-01-04,-1.1724999999999999
2019-01-07,0.1141
2019-01-08,17.3655
2019-01-09,-7.5728
2019-01-10,7.1429
2019-01-11,-11.7451
2019-01-14,4.9989
2019-01-15,-4.7821
2019-01-16,-1.7778
2019-01-17,17.647100000000002
2019-01-18,0.9615
2019-01-22,-7.1429
2019-01-23,194.359
2019-01-24,-10.1045
2019-01-25,-6.9767
2019-01-28,-7.0833
2019-01-29,-11.3453
2019-01-30,3.6925
2019-01-31,7.8049
2019-02-01,8.1448
2019-02-04,8.7866
2019-02-05,14.3577
2019-02-06,4.9338999999999995
2019-02-07,-8.9744
2019-02-08,-4.9296
2019-02-11,34.0741
2019-02-12,-3.3149
2019-02-13,-6.8571
2019-02-14,-2.454
2019-02-15,-13.522
2019-02-19,-10.1818
2019-02-20,2.4291
2019-02-21,-10.2767
2019-02-22,5.2863
2019-02-25,17.1548
2019-02-26,-0.7143
2019-02-27,-1.7986
2019-02-28,-5.8608
2019-03-01,-2.7237
2019-03-04,10.0
2019-03-05,-3.6364
2019-03-06,5.283
2019-03-07,-7.2975
2019-03-08,3.2323
2019-03-11,-2.6217
2019-03-12,0.0
2019-03-13,0.3846
2019-03-14,-2.2989
2019-03-15,1.5686
2019-03-18,3.0888
2019-03-19,-1.8727
2019-03-20,-0.3817
2019-03-21,60.9195
2019-03-22,-7.8571
2019-03-25,5.9432
2019-03-26,18.5366
2019-03-27,-3.7037
2019-03-28,0.0
2019-03-29,0.2137
2019-04-01,-4.4776
2019-04-02,-0.2232
2019-04-03,-4.0268
2019-04-04,-10.2564
2019-04-05,0.7792
2019-04-08,2.5773
2019-04-09,1.1307
2019-04-10,-9.8137
2019-04-11,1.3774
2019-04-12,22.0109
2019-04-15,-7.3497
2019-04-16,-0.2404
2019-04-17,0.4819
2019-04-18,-3.717
2019-04-22,1.3699
2019-04-23,8.8452
2019-04-24,1.5800999999999998
2019-04-25,-6.4444
2019-04-26,3.2067
2019-04-29,-5.6387
2019-04-30,5.8537
2019-05-01,1.3825
2019-05-02,-4.5455
2019-05-03,3.5714
2019-05-06,-5.7471
2019-05-07,-0.9756
2019-05-08,-12.5616
2019-05-09,-1.9718
2019-05-10,-0.2874
2019-05-13,-1.7290999999999999
2019-05-14,6.4516
2019-05-15,-1.6529
2019-05-16,-2.8011
2019-05-17,-11.2363
2019-05-20,-5.8472
2019-05-21,2.4138
2019-05-22,-1.6835
2019-05-23,-7.8767
2019-05-24,-3.3457
2019-05-28,7.3077
2019-05-29,-4.6594999999999995
2019-05-30,-1.1278
2019-05-31,6.0837
2019-06-03,-1.2186
2019-06-04,-3.1205
2019-06-05,4.1199
2019-06-06,-4.3165
2019-06-07,-1.8797000000000001
2019-06-10,3.0651
2019-06-11,-5.2045
2019-06-12,0.0
2019-06-13,-16.4706
2019-06-14,4.2254
2019-06-17,-3.6036
2019-06-18,0.9299
2019-06-19,-12.033
2019-06-20,0.5263
2019-06-21,1.5707
2019-06-24,3.0928
2019-06-25,-1.33
2019-06-26,11.5638
2019-06-27,-6.8859
2019-06-28,-1.9512
2019-07-01,5.9701
2019-07-02,0.4695
2019-07-03,0.9346
2019-07-05,1.4815
2019-07-08,-2.8285
2019-07-09,4.2254
2019-07-10,1.1261
2019-07-11,-0.0935
2019-07-12,-0.1293
2019-07-15,3.5714
2019-07-16,-1.7241
2019-07-17,-3.9474
2019-07-18,-3.1963
2019-07-19,-0.9434
2019-07-22,-5.9238
2019-07-23,6.803
2019-07-24,-1.6588
2019-07-25,5.5422
2019-07-26,2.7397
2019-07-29,-11.1111
2019-07-30,-2.0
2019-07-31,2.0408
2019-08-01,2.5
2019-08-02,-6.8293
2019-08-05,-0.5236
2019-08-06,-2.6316
2019-08-07,2.3891999999999998
2019-08-08,-2.3334
2019-08-09,8.1081
2019-08-12,-7.5
2019-08-13,7.027
2019-08-14,-14.1414
2019-08-15,14.7059
2019-08-16,-8.2051
2019-08-19,-1.2291
2019-08-20,7.4661
2019-08-21,-6.3158
2019-08-22,6.7416
2019-08-23,-6.3158
2019-08-26,9.5506
2019-08-27,2.5641
2019-08-28,0.0
2019-08-29,-2.5
2019-08-30,2.0513
2019-09-03,2.0101
2019-09-04,-16.2562
2019-09-05,7.5294
2019-09-06,7.221
2019-09-09,-4.0816
2019-09-10,15.4202
2019-09-11,-1.5807
2019-09-12,4.8886
2019-09-13,2.6786
2019-09-16,-6.5217
2019-09-17,5.1163
2019-09-18,66.3717
2019-09-19,-12.234
2019-09-20,6.6667
2019-09-23,-7.1023
2019-09-24,2.7523
2019-09-25,4.1667
2019-09-26,2.2857
2019-09-27,4.1899
2019-09-30,-2.9491
2019-10-01,1.6575
2019-10-02,-4.8913
2019-10-03,-5.1429
2019-10-04,-1.5030000000000001
2019-10-07,-2.7553
2019-10-08,-0.6289
2019-10-09,0.0
2019-10-10,-10.7595
2019-10-11,-7.8014
2019-10-14,-6.1538
2019-10-15,0.4098
2019-10-16,6.5306
2019-10-17,3.8352
2019-10-18,-9.5974
2019-10-21,-2.0408
2019-10-22,1.5
2019-10-23,2.0115
2019-10-24,-2.2133
2019-10-25,-0.4115
2019-10-28,3.3058
2019-10-29,-0.8
2019-10-30,10.0806
2019-10-31,0.0
2019-11-01,-1.0989
2019-11-04,2.2222
2019-11-05,-0.9384
2019-11-06,0.5815
2019-11-07,-4.5455
2019-11-08,-2.0952
2019-11-11,-2.7237
2019-11-12,3.2
2019-11-13,-4.2636
2019-11-14,-2.4291
2019-11-15,-6.2241
2019-11-18,0.1593
2019-11-19,0.5036
2019-11-20,1.5385
2019-11-21,-9.0909
2019-11-22,7.1429
2019-11-25,-8.8889
2019-11-26,-1.9512
2019-11-27,1.4925
2019-11-29,-4.902
2019-12-02,8.7165
2019-12-03,-4.6987
2019-12-04,-3.9801
2019-12-05,3.0311
2019-12-06,-1.7651
2019-12-09,-0.1741
2019-12-10,3.5179
2019-12-11,-2.9278
2019-12-12,-5.0829
2019-12-13,-2.6829
2019-12-16,5.5249
2019-12-17,-2.089
2019-12-18,-1.2513
2019-12-19,-0.4278
2019-12-20,2.7518000000000002
2019-12-23,-1.0268
2019-12-24,5.8824
2019-12-26,-6.0606
2019-12-27,0.8065
2019-12-30,-0.128
2019-12-31,-0.6729
2020-01-02,0.0
2020-01-03,5.3763
2020-01-06,2.0408
2020-01-07,-0.75
2020-01-08,-3.0831
2020-01-09,3.3995
2020-01-10,-1.3071
2020-01-13,2.4042
2020-01-14,-1.0147
2020-01-15,-3.2663
2020-01-16,5.4753
2020-01-17,0.9653
2020-01-21,-0.4293
2020-01-22,9.7394
2020-01-23,-1.7856999999999998
2020-01-24,-4.5455
2020-01-27,-6.6952
2020-01-28,4.6239
2020-01-29,-8.7805
2020-01-30,2.6738
2020-01-31,-8.3333
2020-02-03,-0.0568
2020-02-04,-11.5975
2020-02-05,0.3215
2020-02-06,-3.8462
2020-02-07,-9.3267
2020-02-10,-9.5655
2020-02-11,1.626
2020-02-12,4.0
2020-02-13,-1.5385
2020-02-14,3.9063
2020-02-18,2.2556
2020-02-19,1.1618
2020-02-20,9.7543
2020-02-21,-6.6225000000000005
2020-02-24,-4.9645
2020-02-25,-4.4776
2020-02-26,-2.3438
2020-02-27,-3.6
2020-02-28,-17.0124
2020-03-02,5.0
2020-03-03,-2.8476
2020-03-04,5.2054
2020-03-05,-1.2393
2020-03-06,8.1989
2020-03-09,-8.2403
2020-03-10,4.5329
2020-03-11,-7.2636
2020-03-12,-19.9098
2020-03-13,26.071
2020-03-16,-17.4757
2020-03-17,0.0
2020-03-18,-23.1412
2020-03-19,-1.9593
2020-03-20,3.5285
2020-03-23,-9.35
2020-03-24,10.8634
2020-03-25,17.9772
2020-03-26,-5.6093
2020-03-27,-7.0071
2020-03-30,-4.3472
2020-03-31,0.0
2020-04-01,-5.3022
2020-04-02,11.9981
2020-04-03,-2.8657
2020-04-06,1.9209
2020-04-07,-0.0866
2020-04-08,-4.5343
2020-04-09,-3.0253
2020-04-13,6.0833
2020-04-14,-1.4851
2020-04-15,-5.9552
2020-04-16,38.7081
2020-04-17,-5.0343
2020-04-20,-8.6386
2020-04-21,-4.7738
2020-04-22,1.094
2020-04-23,-1.3699
2020-04-24,1.4167
2020-04-27,-1.5474999999999999
2020-04-28,-4.0061
2020-04-29,0.0
2020-04-30,34.7631
2020-05-01,35.4839
2020-05-04,-12.6984
2020-05-05,-2.7273
2020-05-06,-9.9813
2020-05-07,-6.2967
2020-05-08,-2.6757999999999997
2020-05-11,-5.51
2020-05-12,-8.3976
2020-05-13,-0.2367
2020-05-14,-7.6994
2020-05-15,6.8133
2020-05-18,7.6224
2020-05-19,1.8887
2020-05-20,8.5366
2020-05-21,9.6854
2020-05-22,0.2561
2020-05-26,-2.9427
2020-05-27,-0.758
2020-05-28,-2.1958
2020-05-29,-8.7527
2020-06-01,4.9447
2020-06-02,1.0987
2020-06-03,1.7252999999999998
2020-06-04,-1.9824000000000002
2020-06-05,6.2472
2020-06-08,5.753
2020-06-09,-0.05
