ticker,STAY US Equity
2014-04-07,-5.1196
2014-04-08,1.548
2014-04-09,1.3937
2014-04-10,-1.8471
2014-04-11,-0.6127
2014-04-14,-1.9815
2014-04-15,0.1348
2014-04-16,0.9421
2014-04-17,-1.0222
2014-04-21,-1.4818
2014-04-22,2.6436
2014-04-23,-1.865
2014-04-24,0.724
2014-04-25,-1.8868
2014-04-28,-2.7473
2014-04-29,-0.9416
2014-04-30,2.424
2014-05-01,2.3202
2014-05-02,0.8617
2014-05-05,0.5396
2014-05-06,-1.8784
2014-05-07,2.7994
2014-05-08,-0.5804
2014-05-09,-2.0207
2014-05-12,1.8332000000000002
2014-05-13,1.8902
2014-05-14,-0.6625
2014-05-15,0.2223
2014-05-16,-1.0648
2014-05-19,-0.9865
2014-05-20,-0.1812
2014-05-21,-0.9982
2014-05-22,-1.4665
2014-05-23,-0.0465
2014-05-27,1.0237
2014-05-28,-0.4146
2014-05-29,2.6827
2014-05-30,-0.4505
2014-06-02,-1.3122
2014-06-03,3.4388
2014-06-04,-0.3546
2014-06-05,0.0
2014-06-06,-0.4448
2014-06-09,5.1832
2014-06-10,0.7647
2014-06-11,-4.511
2014-06-12,-0.4415
2014-06-13,1.4191
2014-06-16,-0.3061
2014-06-17,-0.2632
2014-06-18,0.3518
2014-06-19,1.4461
2014-06-20,1.0367
2014-06-23,-1.6674
2014-06-24,-0.8261
2014-06-25,3.288
2014-06-26,-1.3158
2014-06-27,-0.6452
2014-06-30,0.2597
2014-07-01,-1.7271
2014-07-02,2.5923
2014-07-03,1.3704
2014-07-07,-1.6054
2014-07-08,-1.8463
2014-07-09,0.2187
2014-07-10,-0.9166
2014-07-11,-0.4846
2014-07-14,0.0443
2014-07-15,1.2832
2014-07-16,0.6116
2014-07-17,-1.5632000000000001
2014-07-18,1.8086
2014-07-21,2.253
2014-07-22,0.2119
2014-07-23,-0.8879
2014-07-24,-1.5785
2014-07-25,-1.3004
2014-07-28,-0.9662
2014-07-29,-0.4878
2014-07-30,0.4902
2014-07-31,-0.0443
2014-08-01,0.2662
2014-08-04,2.1681
2014-08-05,-3.1182
2014-08-06,-2.2798
2014-08-07,0.0915
2014-08-08,2.1481
2014-08-11,1.7896999999999998
2014-08-12,0.5714
2014-08-13,0.308
2014-08-14,0.5702
2014-08-15,-0.5669
2014-08-18,1.4912
2014-08-19,1.1236
2014-08-20,0.3846
2014-08-21,1.0643
2014-08-22,0.9688
2014-08-25,0.3755
2014-08-26,-0.5403
2014-08-27,0.2089
2014-08-28,-1.1259000000000001
2014-08-29,0.6326
2014-09-02,0.3353
2014-09-03,-0.5013
2014-09-04,-0.4198
2014-09-05,0.1265
2014-09-08,-0.0842
2014-09-09,-0.59
2014-09-10,-0.0424
2014-09-11,-0.5513
2014-09-12,-0.8102
2014-09-15,-0.8598
2014-09-16,0.5204
2014-09-17,0.2157
2014-09-18,0.904
2014-09-19,1.0666
2014-09-22,-0.3377
2014-09-23,-0.2541
2014-09-24,1.0616
2014-09-25,-1.0504
2014-09-26,1.3163
2014-09-29,0.2096
2014-09-30,-0.711
2014-10-01,-2.1483
2014-10-02,-1.0762
2014-10-03,-0.3046
2014-10-06,0.4801
2014-10-07,-3.3449
2014-10-08,-0.7191
2014-10-09,-1.3128
2014-10-10,-0.3211
2014-10-13,-2.8532
2014-10-14,-1.5159
2014-10-15,0.3367
2014-10-16,3.2598
2014-10-17,4.4568
2014-10-20,0.2222
2014-10-21,2.2173
2014-10-22,-1.6486
2014-10-23,-0.4852
2014-10-24,0.133
2014-10-27,-1.3723
2014-10-28,-0.0449
2014-10-29,0.3592
2014-10-30,1.8792
2014-10-31,1.2736
2014-11-03,0.1301
2014-11-04,-0.0433
2014-11-05,0.0433
2014-11-06,0.9095
2014-11-07,-21.4592
2014-11-10,0.8197
2014-11-11,-3.3604
2014-11-12,-1.1217
2014-11-13,0.1702
2014-11-14,4.3035
2014-11-17,0.76
2014-11-18,0.5927
2014-11-19,0.6479
2014-11-20,-1.2876
2014-11-21,1.4674
2014-11-24,-0.8034
2014-11-25,0.7559
2014-11-26,-0.1072
2014-11-28,-0.2146
2014-12-01,-1.2366
2014-12-02,0.6532
2014-12-03,0.4867
2014-12-04,-0.1615
2014-12-05,1.6712
2014-12-08,-1.5375999999999999
2014-12-09,0.5385
2014-12-10,-0.1071
2014-12-11,0.5362
2014-12-12,-0.64
2014-12-15,-0.2684
2014-12-16,-1.5070000000000001
2014-12-17,2.7869
2014-12-18,1.0101
2014-12-19,1.4737
2014-12-22,1.0892
2014-12-23,2.155
2014-12-24,-1.557
2014-12-26,-1.8367
2014-12-29,0.4678
2014-12-30,1.2416
2014-12-31,-1.3286
2015-01-02,2.9518
2015-01-05,-3.169
2015-01-06,0.6753
2015-01-07,2.4252000000000002
2015-01-08,0.3023
2015-01-09,0.0502
2015-01-12,3.012
2015-01-13,0.1949
2015-01-14,-0.3891
2015-01-15,-2.4414
2015-01-16,1.3013
2015-01-20,-3.1621
2015-01-21,1.2245
2015-01-22,2.1169000000000002
2015-01-23,-2.6654
2015-01-26,1.927
2015-01-27,-1.4925
2015-01-28,0.202
2015-01-29,1.2601
2015-01-30,-1.5431
2015-02-02,-0.1517
2015-02-03,3.3418
2015-02-04,-1.8618000000000001
2015-02-05,1.6475
2015-02-06,-2.0138
2015-02-09,-0.2506
2015-02-10,0.9045
2015-02-11,0.498
2015-02-12,1.7344
2015-02-13,1.0229
2015-02-17,0.0964
2015-02-18,-0.578
2015-02-19,2.6163
2015-02-20,0.2361
2015-02-23,0.3297
2015-02-24,-2.6291
2015-02-25,-1.35
2015-02-26,-4.4966
2015-02-27,-1.2282
2015-03-02,2.0725
2015-03-03,-0.7107
2015-03-04,-0.2045
2015-03-05,2.4078
2015-03-06,-4.9525
2015-03-09,0.5263
2015-03-10,-1.466
2015-03-11,1.2319
2015-03-12,0.2646
2015-03-13,-0.6332
2015-03-16,1.2746
2015-03-17,2.7792
2015-03-18,0.0
2015-03-19,-0.1531
2015-03-20,1.8906
2015-03-23,-0.2508
2015-03-24,-1.4077
2015-03-25,-1.6318000000000001
2015-03-26,-0.2074
2015-03-27,1.2987
2015-03-30,0.1538
2015-03-31,0.0
2015-04-01,0.8705
2015-04-02,-0.2538
2015-04-06,0.7634
2015-04-07,-1.2121
2015-04-08,1.4826
2015-04-09,-1.2091
2015-04-10,0.5099
2015-04-13,-0.4059
2015-04-14,-0.7641
2015-04-15,0.2567
2015-04-16,-0.9217
2015-04-17,1.6021
2015-04-20,0.763
2015-04-21,0.6562
2015-04-22,1.1535
2015-04-23,1.0907
2015-04-24,-0.3923
2015-04-27,3.1512000000000002
2015-04-28,0.2387
2015-04-29,-0.5238
2015-04-30,-3.0158
2015-05-01,2.3692
2015-05-04,-2.3144
2015-05-05,-3.1096
2015-05-06,-1.4264000000000001
2015-05-07,2.8424
2015-05-08,2.9648
2015-05-11,-0.7321
2015-05-12,-0.3441
2015-05-13,-1.2934999999999999
2015-05-14,1.0585
2015-05-15,0.2494
2015-05-18,-1.3433
2015-05-19,0.0
2015-05-20,1.1599
2015-05-21,-0.9472
2015-05-22,-1.2079
2015-05-26,-0.1528
2015-05-27,0.051
2015-05-28,-0.7139
2015-05-29,0.7191
2015-06-01,0.408
2015-06-02,-0.3047
2015-06-03,0.3057
2015-06-04,0.8126
2015-06-05,-0.5542
2015-06-08,-1.0638
2015-06-09,-1.2801
2015-06-10,0.9336
2015-06-11,0.3597
2015-06-12,-1.2801
2015-06-15,0.2593
2015-06-16,0.8795
2015-06-17,0.7692
2015-06-18,1.4758
2015-06-19,-2.8586
2015-06-22,1.1358
2015-06-23,0.3063
2015-06-24,-0.5598
2015-06-25,-1.7912
2015-06-26,-0.6774
2015-06-29,-0.3148
2015-06-30,-1.2105
2015-07-01,0.6926
2015-07-02,-0.7937
2015-07-06,-0.8
2015-07-07,-0.5376
2015-07-08,0.7027
2015-07-09,1.2882
2015-07-10,1.2719
2015-07-13,0.6279
2015-07-14,0.26
2015-07-15,-0.8299
2015-07-16,-0.5753
2015-07-17,-0.5786
2015-07-20,0.2646
2015-07-21,-1.847
2015-07-22,1.0215
2015-07-23,-2.182
2015-07-24,-2.5571
2015-07-27,-1.2842
2015-07-28,1.1312
2015-07-29,1.9016
2015-07-30,3.6224
2015-07-31,0.6356
2015-08-03,1.6316000000000002
2015-08-04,-1.8125
2015-08-05,-0.0527
2015-08-06,-1.5303
2015-08-07,-0.8039
2015-08-10,-0.8644
2015-08-11,1.4169
2015-08-12,1.1388
2015-08-13,0.0
2015-08-14,0.5362
2015-08-17,2.0267
2015-08-18,0.9409
2015-08-19,0.1554
2015-08-20,-2.5336
2015-08-21,0.2653
2015-08-24,-2.7513
2015-08-25,-2.3939
2015-08-26,2.9543
2015-08-27,2.0574
2015-08-28,0.4775
2015-08-31,-0.8976
2015-09-01,-2.9835000000000003
2015-09-02,0.7688
2015-09-03,-0.327
2015-09-04,-1.6402
2015-09-08,0.3335
2015-09-09,-1.7175
2015-09-10,-0.2255
2015-09-11,0.452
2015-09-14,0.4499
2015-09-15,-0.5039
2015-09-16,0.5065
2015-09-17,-0.8959
2015-09-18,-1.4123999999999999
2015-09-21,2.8653
2015-09-22,-4.0111
2015-09-23,-0.9867
2015-09-24,-1.4654
2015-09-25,0.119
2015-09-28,-2.0796
2015-09-29,-1.8204
2015-09-30,3.7083
2015-10-01,0.6555
2015-10-02,1.1249
2015-10-05,2.6347
2015-10-06,1.0268
2015-10-07,3.0491
2015-10-08,-0.2192
2015-10-09,0.1098
2015-10-12,0.3291
2015-10-13,-0.4921
2015-10-14,-0.9341
2015-10-15,1.6084
2015-10-16,-4.7489
2015-10-19,3.6103
2015-10-20,1.7146
2015-10-21,-0.6525
2015-10-22,1.04
2015-10-23,-1.4085
2015-10-26,1.6484
2015-10-27,5.027
2015-10-28,0.5661
2015-10-29,-0.2047
2015-10-30,-1.5385
2015-11-02,0.5729
2015-11-03,0.4143
2015-11-04,0.2063
2015-11-05,1.0293
2015-11-06,-1.2736
2015-11-09,-0.8329
2015-11-10,0.3675
2015-11-11,-5.91
2015-11-12,-3.8911
2015-11-13,-1.3881000000000001
2015-11-16,-1.5249000000000001
2015-11-17,-0.2382
2015-11-18,2.1493
2015-11-19,0.0
2015-11-20,-0.6429
2015-11-23,0.8235
2015-11-24,-0.175
2015-11-25,0.0584
2015-11-27,0.3505
2015-11-30,-0.4075
2015-12-01,0.526
2015-12-02,-0.2326
2015-12-03,-0.8741
2015-12-04,0.4115
2015-12-07,-1.815
2015-12-08,-0.2982
2015-12-09,0.0
2015-12-10,-1.5550000000000002
2015-12-11,-0.0608
2015-12-14,-1.8845
2015-12-15,2.6022
2015-12-16,1.4493
2015-12-17,-3.6905
2015-12-18,-1.6686999999999999
2015-12-21,-1.0057
2015-12-22,2.6032
2015-12-23,1.1757
2015-12-24,-0.367
2015-12-28,-0.9822
2015-12-29,1.4259
2015-12-30,-0.3056
2015-12-31,-0.9963
2016-01-04,-2.956
2016-01-05,0.9073
2016-01-06,-3.9177999999999997
2016-01-07,-2.1390000000000002
2016-01-08,-0.9563
2016-01-11,0.7586
2016-01-12,-0.4107
2016-01-13,-4.9485
2016-01-14,-3.0369
2016-01-15,-2.9083
2016-01-19,-6.682
2016-01-20,2.3045
2016-01-21,3.8616
2016-01-22,2.4787
2016-01-25,-3.6281
2016-01-26,2.5882
2016-01-27,-2.2171
2016-01-28,-2.7365
2016-01-29,2.9743
2016-02-01,-0.1561
2016-02-02,-5.7076
2016-02-03,3.3997
2016-02-04,4.2501999999999995
2016-02-05,0.0
2016-02-08,-3.4615
2016-02-09,-5.7371
2016-02-10,-2.4514
2016-02-11,-5.1127
2016-02-12,4.2922
2016-02-16,1.6637
2016-02-17,4.9957
2016-02-18,2.7071
2016-02-19,-2.0767
2016-02-22,4.4046
2016-02-23,7.4219
2016-02-24,2.3273
2016-02-25,3.1983
2016-02-26,0.0689
2016-02-29,1.7206000000000001
2016-03-01,1.1502
2016-03-02,-0.4682
2016-03-03,1.4113
2016-03-04,-0.6627
2016-03-07,2.2267
2016-03-08,-3.4983
2016-03-09,0.684
2016-03-10,-0.3397
2016-03-11,3.1357
2016-03-14,0.3966
2016-03-15,1.58
2016-03-16,-0.324
2016-03-17,-1.1703999999999999
2016-03-18,0.6579
2016-03-21,3.1373
2016-03-22,0.0634
2016-03-23,-3.9265
2016-03-24,1.5162
2016-03-28,2.0779
2016-03-29,1.8448
2016-03-30,1.1243
2016-03-31,0.6794
2016-04-01,-2.8834
2016-04-04,-1.4529
2016-04-05,-1.7308
2016-04-06,2.1526
2016-04-07,0.2554
2016-04-08,0.5732
2016-04-11,0.6966
2016-04-12,2.7673
2016-04-13,0.0
2016-04-14,-1.9584000000000001
2016-04-15,-0.4994
2016-04-18,-0.3137
2016-04-19,0.1888
2016-04-20,-0.1884
2016-04-21,-2.1397
2016-04-22,-0.7717
2016-04-25,-0.2592
2016-04-26,4.6134
2016-04-27,-2.0497
2016-04-28,0.3805
2016-04-29,-1.1371
2016-05-02,0.1278
2016-05-03,-1.7229999999999999
2016-05-04,-1.039
2016-05-05,-0.1969
2016-05-06,0.7232
2016-05-09,-0.5288
2016-05-10,2.7243
2016-05-11,-3.2988
2016-05-12,-1.806
2016-05-13,-1.6349
2016-05-16,-3.0471
2016-05-17,0.5714
2016-05-18,-0.7812
2016-05-19,-1.9327
2016-05-20,-1.2409
2016-05-23,0.2956
2016-05-24,2.3581
2016-05-25,1.1519
2016-05-26,-1.8505
2016-05-27,2.9732
2016-05-31,0.4225
2016-06-01,1.5428
2016-06-02,4.0055
2016-06-03,-1.7928
2016-06-06,0.3381
2016-06-07,0.4717
2016-06-08,1.6766999999999999
2016-06-09,-0.2639
2016-06-10,-0.7937
2016-06-13,0.5333
2016-06-14,-2.7188
2016-06-15,0.6817
2016-06-16,0.8125
2016-06-17,0.2015
2016-06-20,0.3351
2016-06-21,-0.334
2016-06-22,0.134
2016-06-23,2.1419
2016-06-24,-4.6527
2016-06-27,-6.2543
2016-06-28,4.3255
2016-06-29,4.4273
2016-06-30,0.6057
2016-07-01,1.2709
2016-07-05,-1.9155
2016-07-06,-2.6936
2016-07-07,1.5225
2016-07-08,4.7035
2016-07-11,0.7161
2016-07-12,1.7452999999999999
2016-07-13,-2.3507
2016-07-14,-0.7807
2016-07-15,-0.6557
2016-07-18,1.2541
2016-07-19,-1.6297000000000001
2016-07-20,-0.729
2016-07-21,0.7343
2016-07-22,1.9881
2016-07-25,-0.3899
2016-07-26,-0.4566
2016-07-27,-2.3590999999999998
2016-07-28,-3.8926
2016-07-29,-1.1173
2016-08-01,-0.4944
2016-08-02,-1.6324
2016-08-03,-0.4329
2016-08-04,0.4348
2016-08-05,3.9683
2016-08-08,-1.5960999999999999
2016-08-09,-0.4937
2016-08-10,1.7241
2016-08-11,-0.565
2016-08-12,0.7102
2016-08-15,0.4231
2016-08-16,-0.4916
2016-08-17,-0.8469
2016-08-18,1.8505
2016-08-19,0.9085
2016-08-22,0.2078
2016-08-23,1.6585999999999999
2016-08-24,-0.8838
2016-08-25,-1.8519
2016-08-26,-0.1398
2016-08-29,0.07
2016-08-30,-0.1399
2016-08-31,-0.9104
2016-09-01,0.7774
2016-09-02,-0.0701
2016-09-06,0.0702
2016-09-07,1.0519
2016-09-08,0.347
2016-09-09,-4.0802
2016-09-12,1.7304
2016-09-13,-1.4174
2016-09-14,0.647
2016-09-15,1.9285999999999999
2016-09-16,0.911
2016-09-19,1.25
2016-09-20,0.6173
2016-09-21,0.9543
2016-09-22,-0.6752
2016-09-23,0.136
2016-09-26,-2.444
2016-09-27,-1.2526
2016-09-28,1.9731999999999998
2016-09-29,0.4147
2016-09-30,-2.2712
2016-10-03,-0.2817
2016-10-04,-0.565
2016-10-05,-0.142
2016-10-06,-1.5647
2016-10-07,-0.2168
2016-10-10,0.2896
2016-10-11,-3.4657
2016-10-12,-0.5984
2016-10-13,0.5267
2016-10-14,0.4491
2016-10-17,0.3726
2016-10-18,1.7075
2016-10-19,-0.365
2016-10-20,-1.978
2016-10-21,0.0
2016-10-24,-0.8969
2016-10-25,4.6003
2016-10-26,-1.6583
2016-10-27,-0.7331
2016-10-28,2.8064999999999998
2016-10-31,2.7298999999999998
2016-11-01,-2.3077
2016-11-02,0.0716
2016-11-03,-1.3591
2016-11-04,3.4083
2016-11-07,0.3554
2016-11-08,0.5666
2016-11-09,3.8028
2016-11-10,2.3745
2016-11-11,-1.9218
2016-11-14,3.1081
2016-11-15,-1.0485
2016-11-16,0.3974
2016-11-17,0.1319
2016-11-18,1.3175
2016-11-21,-0.2601
2016-11-22,0.4563
2016-11-23,1.6872
2016-11-25,0.0638
2016-11-28,-1.0842
2016-11-29,0.5803
2016-11-30,-0.2564
2016-12-01,3.3419
2016-12-02,-0.8706
2016-12-05,1.9447999999999999
2016-12-06,1.5385
2016-12-07,2.0606
2016-12-08,0.0
2016-12-09,0.5344
2016-12-12,-0.6497
2016-12-13,-2.5564999999999998
2016-12-14,-1.5253
2016-12-15,1.6109
2016-12-16,0.6098
2016-12-19,0.4848
2016-12-20,-0.9047
2016-12-21,-0.5478
2016-12-22,-0.8568
2016-12-23,0.4321
2016-12-27,-0.5532
2016-12-28,-0.9889
2016-12-29,0.8115
2016-12-30,0.0
2017-01-03,-1.548
2017-01-04,0.5031
2017-01-05,-0.1877
2017-01-06,-0.0627
2017-01-09,-1.0665
2017-01-10,0.3805
2017-01-11,-0.379
2017-01-12,-1.078
2017-01-13,0.1282
2017-01-17,-0.7682
2017-01-18,1.6129
2017-01-19,1.6508
2017-01-20,0.0625
2017-01-23,-0.1248
2017-01-24,1.0
2017-01-25,0.8663
2017-01-26,1.411
2017-01-27,0.3025
2017-01-30,-2.5935
2017-01-31,0.3715
2017-02-01,2.9611
2017-02-02,0.9587
2017-02-03,1.8397999999999999
2017-02-06,0.5828
2017-02-07,0.0
2017-02-08,0.2317
2017-02-09,-0.2312
2017-02-10,0.3476
2017-02-13,1.0393
2017-02-14,-0.7429
2017-02-15,2.418
2017-02-16,-1.0118
2017-02-17,-1.0221
2017-02-21,0.1147
2017-02-22,-0.2292
2017-02-23,-0.2298
2017-02-24,-0.2879
2017-02-27,-0.1155
2017-02-28,0.0
2017-03-01,-0.1156
2017-03-02,-0.8102
2017-03-03,1.2252
2017-03-06,-0.4611
2017-03-07,-2.0845
2017-03-08,-1.4193
2017-03-09,-1.5596999999999999
2017-03-10,2.6813000000000002
2017-03-13,-0.12
2017-03-14,-0.1803
2017-03-15,0.301
2017-03-16,-0.2401
2017-03-17,-1.3237
2017-03-20,-0.7317
2017-03-21,-2.7027
2017-03-22,1.9571
2017-03-23,0.6192
2017-03-24,0.0615
2017-03-27,-2.3985
2017-03-28,1.2602
2017-03-29,0.8712
2017-03-30,-1.2955
2017-03-31,-0.375
2017-04-03,-1.1292
2017-04-04,0.5711
2017-04-05,0.8202
2017-04-06,1.3141
2017-04-07,1.05
2017-04-10,2.5672
2017-04-11,1.7282
2017-04-12,0.0
2017-04-13,-0.2929
2017-04-17,1.6451
2017-04-18,-0.289
2017-04-19,-0.1159
2017-04-20,0.4643
2017-04-21,-0.4044
2017-04-24,-0.29
2017-04-25,0.0
2017-04-26,1.5125
2017-04-27,2.2923
2017-04-28,-2.2969
2017-05-01,3.2683
2017-05-02,0.9994
2017-05-03,-1.4294
2017-05-04,-1.1712
2017-05-05,0.8465
2017-05-08,-1.1752
2017-05-09,1.6421000000000001
2017-05-10,-0.1127
2017-05-11,-0.4515
2017-05-12,0.3968
2017-05-15,1.4681
2017-05-16,-1.0017
2017-05-17,-1.2929
2017-05-18,0.3417
2017-05-19,1.0783
2017-05-22,0.7299
2017-05-23,-0.9476
2017-05-24,-0.2814
2017-05-25,0.7336
2017-05-26,-0.3361
2017-05-30,-1.068
2017-05-31,3.4091
2017-06-01,0.8791
2017-06-02,1.1983
2017-06-05,-0.2691
2017-06-06,-1.5110999999999999
2017-06-07,-0.3836
2017-06-08,-0.275
2017-06-09,0.3309
2017-06-12,2.3639
2017-06-13,2.5242
2017-06-14,-0.9429
2017-06-15,-0.1586
2017-06-16,0.3708
2017-06-19,2.058
2017-06-20,0.7239
2017-06-21,-1.4374
2017-06-22,1.0417
2017-06-23,2.0619
2017-06-26,-0.202
2017-06-27,-1.67
2017-06-28,-0.3088
2017-06-29,-0.9293
2017-06-30,0.8859
2017-07-03,-0.1033
2017-07-05,-0.0517
2017-07-06,-0.8795
2017-07-07,0.3653
2017-07-10,-0.312
2017-07-11,1.4085
2017-07-12,-1.4403000000000001
2017-07-13,0.6263
2017-07-14,-0.1556
2017-07-17,2.2857
2017-07-18,1.4727999999999999
2017-07-19,0.8008
2017-07-20,-0.2483
2017-07-21,-0.4978
2017-07-24,-0.6003
2017-07-25,-0.1007
2017-07-26,-1.8136
2017-07-27,0.5644
2017-07-28,0.0
2017-07-31,0.8673
2017-08-01,-0.0506
2017-08-02,-0.253
2017-08-03,-1.7757
2017-08-04,-0.1033
2017-08-07,2.1717
2017-08-08,-1.5688
2017-08-09,-1.6966999999999999
2017-08-10,-1.8305
2017-08-11,1.0123
2017-08-14,0.9067
2017-08-15,-0.7928
2017-08-16,0.3197
2017-08-17,-1.9649
2017-08-18,-0.1083
2017-08-21,0.3796
2017-08-22,2.8093
2017-08-23,-1.5765
2017-08-24,0.1602
2017-08-25,0.6397
2017-08-28,-1.8538000000000001
2017-08-29,-0.5936
2017-08-30,2.9316
2017-08-31,3.3228
2017-09-01,-0.051
2017-09-05,-2.094
2017-09-06,-0.2608
2017-09-07,-0.0523
2017-09-08,2.3548
2017-09-11,-0.1022
2017-09-12,0.9724
2017-09-13,2.3822
2017-09-14,-0.7426
2017-09-15,-0.9476
2017-09-18,-0.3021
2017-09-19,-0.8081
2017-09-20,0.0
2017-09-21,1.3237999999999999
2017-09-22,-0.0503
2017-09-25,-0.3519
2017-09-26,0.6559
2017-09-27,0.1003
2017-09-28,0.2003
2017-09-29,-0.05
2017-10-02,0.0
2017-10-03,-0.35
2017-10-04,0.853
2017-10-05,1.393
2017-10-06,1.0795
2017-10-09,0.0485
2017-10-10,1.1645
2017-10-11,-1.0072
2017-10-12,0.0484
2017-10-13,1.0654
2017-10-16,-0.3354
2017-10-17,-0.5288
2017-10-18,-0.5317
2017-10-19,0.0
2017-10-20,-1.069
2017-10-23,-1.8664
2017-10-24,0.7508
2017-10-25,-1.5897000000000001
2017-10-26,0.0505
2017-10-27,0.4541
2017-10-30,-0.6027
2017-10-31,0.1516
2017-11-01,0.3027
2017-11-02,-1.006
2017-11-03,1.1687
2017-11-06,0.7032
2017-11-07,-14.0648
2017-11-08,1.2768
2017-11-09,0.2865
2017-11-10,-3.9429
2017-11-13,0.3569
2017-11-14,1.1855
2017-11-15,1.7574999999999998
2017-11-16,-1.8423
2017-11-17,-3.4604
2017-11-20,1.8834
2017-11-21,0.0
2017-11-22,2.0531
2017-11-24,1.4793
2017-11-27,0.5248
2017-11-28,-0.58
2017-11-29,-0.2917
2017-11-30,2.2235
2017-12-01,0.2862
2017-12-04,-0.0571
2017-12-05,-0.9138
2017-12-06,-0.3458
2017-12-07,-0.347
2017-12-08,-1.7992
2017-12-11,1.3593
2017-12-12,0.2915
2017-12-13,3.2558
2017-12-14,-1.0698
2017-12-15,1.1952
2017-12-18,1.9123
2017-12-19,2.7594
2017-12-20,-1.9334
2017-12-21,1.4786000000000001
2017-12-22,-0.3778
2017-12-26,0.1625
2017-12-27,-0.4867
2017-12-28,2.4457
2017-12-29,0.7958
2018-01-02,0.2632
2018-01-03,0.315
2018-01-04,0.2616
2018-01-05,0.9916
2018-01-08,1.9638
2018-01-09,-0.4055
2018-01-10,2.0865
2018-01-11,2.1934
2018-01-12,0.5366
2018-01-16,-0.3882
2018-01-17,-0.0487
2018-01-18,-0.1949
2018-01-19,2.5391
2018-01-22,-0.4762
2018-01-23,0.7177
2018-01-24,-1.1401
2018-01-25,-1.0091
2018-01-26,-0.534
2018-01-29,-1.2201
2018-01-30,-0.3458
2018-01-31,0.2975
2018-02-01,-0.9392
2018-02-02,-3.6926
2018-02-05,-4.0415
2018-02-06,2.8078
2018-02-07,0.2101
2018-02-08,-1.9916
2018-02-09,1.3369
2018-02-12,0.5277
2018-02-13,2.3097
2018-02-14,1.0262
2018-02-15,0.0
2018-02-16,-0.4571
2018-02-20,-1.1224
2018-02-21,-0.9804
2018-02-22,1.407
2018-02-23,0.3083
2018-02-26,0.0
2018-02-27,0.666
2018-02-28,1.9338
2018-03-01,-1.4478
2018-03-02,0.5066
2018-03-05,-1.7641
2018-03-06,-2.2576
2018-03-07,0.6824
2018-03-08,1.9291
2018-03-09,1.688
2018-03-12,0.9557
2018-03-13,0.7553
2018-03-14,-0.1499
2018-03-15,1.0511
2018-03-16,-1.1392
2018-03-19,-1.9539
2018-03-20,0.3577
2018-03-21,0.1018
2018-03-22,-0.8647
2018-03-23,-2.1036
2018-03-26,2.6205
2018-03-27,-0.9193
2018-03-28,0.7216
2018-03-29,1.1771
2018-04-02,-1.3657
2018-04-03,0.8205
2018-04-04,0.3052
2018-04-05,0.6085
2018-04-06,-0.504
2018-04-09,-0.2026
2018-04-10,0.4569
