ticker,IROQ US Equity
2011-12-13,-0.7156
2011-12-14,1.3514
2011-12-16,0.0889
2011-12-19,-1.2433
2011-12-20,1.1691
2011-12-21,-1.3333
2011-12-23,0.4505
2011-12-27,1.3453
2011-12-28,-0.708
2011-12-30,0.0
2012-01-03,0.3565
2012-01-04,0.0
2012-01-06,-0.0888
2012-01-11,-0.0889
2012-01-13,0.0901
2012-01-17,-0.0011
2012-01-18,0.09
2012-01-19,-0.0011
2012-01-20,0.0
2012-01-23,0.7105
2012-01-24,-0.2646
2012-01-25,-0.0884
2012-01-26,0.4425
2012-01-27,0.0
2012-01-30,-0.3524
2012-01-31,0.4421
2012-02-01,0.3521
2012-02-03,0.0
2012-02-13,-0.3509
2012-02-14,-0.088
2012-02-15,0.4405
2012-02-16,-0.3509
2012-02-17,1.2324
2012-02-21,-1.0435
2012-02-22,-0.2636
2012-02-23,0.0881
2012-02-24,0.0
2012-02-27,0.3521
2012-02-28,0.7895
2012-02-29,-0.5222
2012-03-01,1.3998
2012-03-02,-1.6393
2012-03-05,1.7544
2012-03-06,0.6897
2012-03-07,0.6849
2012-03-08,0.5102
2012-03-09,0.5922
2012-03-12,-0.5887
2012-03-13,0.0846
2012-03-14,1.3525
2012-03-15,1.4178
2012-03-16,0.0
2012-03-19,-1.4803
2012-03-20,0.8347
2012-03-21,0.2483
2012-03-22,0.0
2012-03-23,1.2386
2012-03-26,-0.2447
2012-03-27,-0.9812
2012-03-28,1.4038
2012-03-29,0.0
2012-03-30,0.7329
2012-04-02,-0.7276
2012-04-03,0.2443
2012-04-04,-0.2437
2012-04-05,0.0
2012-04-11,-1.4658
2012-04-13,0.4132
2012-04-16,0.0
2012-04-17,0.0823
2012-04-19,-0.4934
2012-04-20,0.5785
2012-04-23,-0.1643
2012-04-27,0.2469
2012-05-01,2.0525
2012-05-02,0.3218
2012-05-03,-1.3633
2012-05-08,3.6585
2012-05-09,-0.0784
2012-05-10,1.2559
2012-05-11,0.7752
2012-05-14,2.3077
2012-05-15,0.7519
2012-05-16,-1.4925
2012-05-17,-3.4091
2012-05-18,-1.9607999999999999
2012-05-21,-2.08
2012-05-22,0.0817
2012-05-23,0.023
2012-05-24,0.0587
2012-05-25,0.4078
2012-05-29,1.5434999999999999
2012-05-30,-2.0
2012-05-31,0.2449
2012-06-01,0.0
2012-06-04,-0.1954
2012-06-06,0.6854
2012-06-07,-0.6483
2012-06-08,1.9576
2012-06-12,-1.6800000000000002
2012-06-15,7.5671
2012-06-18,-0.6808
2012-06-21,-4.7982
2012-06-22,5.991
2012-06-26,-1.8784999999999998
2012-06-27,1.9144
2012-06-28,-5.6524
2012-06-29,5.92
2012-07-02,-3.7009
2012-07-03,1.9607999999999999
2012-07-06,0.7692
2012-07-09,-2.6718
2012-07-10,0.0
2012-07-12,1.1764999999999999
2012-07-16,-1.1628
2012-07-17,1.1764999999999999
2012-07-18,0.155
2012-07-19,-1.3158
2012-07-23,1.5686
2012-07-24,-1.5444
2012-07-25,0.7843
2012-07-26,-0.3881
2012-07-27,-0.3916
2012-07-30,0.7843
2012-08-01,0.3891
2012-08-02,0.2326
2012-08-06,0.1547
2012-08-07,-1.5444
2012-08-08,-0.7059
2012-08-09,0.8689
2012-08-10,0.3132
2012-08-14,-0.0088
2012-08-15,-0.0693
2012-08-16,0.1563
2012-08-17,-0.078
2012-08-20,0.3123
2012-08-21,0.7782
2012-08-22,-0.7722
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.3891
2012-08-30,-0.3876
2012-08-31,0.3891
2012-09-04,0.3876
2012-09-05,0.3861
2012-09-06,0.7683
2012-09-07,0.688
2012-09-10,-0.6833
2012-09-11,-0.7624
2012-09-12,0.2308
2012-09-13,1.6117
2012-09-14,-1.0574
2012-09-17,0.0
2012-09-18,0.1527
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,0.9146
2012-09-25,1.1329
2012-09-27,0.0
2012-10-01,-0.7468
2012-10-02,-0.301
2012-10-03,1.1320999999999999
2012-10-04,0.0746
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,-1.1931
2012-10-12,0.0
2012-10-15,1.8868
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,0.5926
2012-10-23,1.0309
2012-10-24,-0.5831
2012-11-01,-1.0997
2012-11-02,0.4448
2012-11-06,0.369
2012-11-07,0.3676
2012-11-08,-0.6593
2012-11-09,0.6637
2012-11-12,0.0
2012-11-13,0.0009
2012-11-14,0.3654
2012-11-15,-0.073
2012-11-16,0.2191
2012-11-21,0.2187
2012-11-23,0.0
2012-11-26,0.0
2012-11-28,0.0
2012-11-29,0.5091
2012-12-03,-0.4509
2012-12-04,-0.0559
2012-12-06,0.0
2012-12-07,0.5091
2012-12-10,-1.7366000000000001
2012-12-11,-1.3255
2012-12-12,1.8657
2012-12-13,-0.7326
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.9594
2012-12-19,0.0
2012-12-20,0.1462
2012-12-21,0.5839
2012-12-24,-0.2903
2012-12-26,0.4367
2012-12-27,0.0
2012-12-28,-0.2899
2012-12-31,0.2907
2013-01-02,0.1449
2013-01-03,-0.1447
2013-01-04,0.1449
2013-01-07,1.4472
2013-01-08,0.7846
2013-01-09,1.4862
2013-01-10,-0.1395
2013-01-11,-0.5587
2013-01-14,1.0112
2013-01-15,-0.1669
2013-01-16,-0.4178
2013-01-17,4.6154
2013-01-18,-4.0767
2013-01-22,0.1385
2013-01-24,3.2011
2013-01-25,-0.2697
2013-01-29,-1.217
2013-01-30,0.616
2013-01-31,-0.3401
2013-02-01,2.3882
2013-02-04,-0.1325
2013-02-06,-2.4032
2013-02-07,1.026
2013-02-08,0.2708
2013-02-11,-0.135
2013-02-12,3.7525
2013-02-13,-1.9876
2013-02-14,-1.5293
2013-02-20,2.0932
2013-02-21,-0.6614
2013-02-22,-0.1332
2013-02-25,0.0
2013-02-27,0.0667
2013-03-01,0.1332
2013-03-04,2.8609
2013-03-06,-1.6818
2013-03-07,-0.9202
2013-03-08,0.2648
2013-03-11,0.6623
2013-03-12,0.1974
2013-03-15,-0.1313
2013-03-18,0.1315
2013-03-19,-0.8536
2013-03-20,0.7285
2013-03-21,-0.3945
2013-03-25,0.066
2013-03-26,0.2639
2013-03-27,0.0
2013-03-28,0.3289
2013-04-01,0.0
2013-04-03,0.0
2013-04-04,0.0656
2013-04-05,0.2621
2013-04-08,2.2876
2013-04-09,0.1278
2013-04-10,-0.3191
2013-04-11,-1.9846
2013-04-12,-0.0653
2013-04-15,-0.3268
2013-04-16,1.1148
2013-04-17,-0.7782
2013-04-18,0.6863
2013-04-19,-0.6816
2013-04-22,0.0
2013-04-23,-0.3268
2013-04-25,0.0
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,0.1967
2013-05-09,-0.3927
2013-05-10,0.7227
2013-05-14,-0.7828
2013-05-16,0.3945
2013-05-17,0.4584
2013-05-20,-0.7823
2013-05-21,0.5256
2013-05-23,0.3268
2013-05-24,-0.0651
2013-05-28,-0.5867
2013-05-29,0.0
2013-05-30,0.6557
2013-05-31,-0.9121
2013-06-03,-0.3945
2013-06-04,-0.6601
2013-06-05,0.3322
2013-06-06,0.0
2013-06-07,0.9934
2013-06-10,-0.8525
2013-06-11,0.0
2013-06-12,-0.1323
2013-06-14,0.9934
2013-06-17,-0.6557
2013-06-18,0.132
2013-06-19,0.1978
2013-06-20,-0.3947
2013-06-21,1.0568
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,-0.9118
2013-06-27,0.3265
2013-06-28,0.4602
2013-07-01,-0.5236
2013-07-02,-0.3289
2013-07-03,0.8936
2013-07-05,0.0891
2013-07-08,-0.8432
2013-07-09,-0.1318
2013-07-10,0.066
2013-07-11,-0.066
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,0.33
2013-07-18,-0.3289
2013-07-19,0.462
2013-07-22,0.8533
2013-07-23,0.3909
2013-07-24,0.1306
2013-07-25,0.4537
2013-07-26,1.2258
2013-07-29,0.0
2013-07-30,-0.5736
2013-07-31,0.0
2013-08-01,2.5641
2013-08-02,-0.875
2013-08-08,0.8827
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,0.25
2013-08-14,0.0623
2013-08-16,-0.2492
2013-08-19,0.0
2013-08-20,0.5621
2013-08-21,0.0
2013-08-26,-0.8696
2013-08-27,0.7519
2013-08-28,-0.6219
2013-08-29,0.6258
2013-08-30,-0.2488
2013-09-03,0.2494
2013-09-04,-1.7412999999999998
2013-09-05,1.2025000000000001
2013-09-06,0.0625
2013-09-09,0.0
2013-09-10,-1.25
2013-09-11,1.2658
2013-09-12,-1.25
2013-09-13,1.2658
2013-09-16,-0.1875
2013-09-18,0.7514
2013-09-20,0.3741
2013-09-23,-0.4348
2013-09-24,1.7467000000000001
2013-09-25,-0.6744
2013-09-26,0.0
2013-09-30,-0.6173
2013-10-01,-0.6211
2013-10-03,1.25
2013-10-04,-1.2346
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.1875
2013-10-16,0.3119
2013-10-17,1.5547
2013-10-21,-0.0612
2013-10-22,-0.7353
2013-10-23,0.0617
2013-10-24,0.2468
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.3077
2013-10-30,0.6135
2013-10-31,0.3049
2013-11-01,-0.0608
2013-11-04,-0.5474
2013-11-05,0.6116
2013-11-06,-0.6079
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,0.3058
2013-11-12,0.3049
2013-11-13,0.304
2013-11-14,0.0
2013-11-15,-0.6061
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,1.0976
2013-11-21,-0.4825
2013-11-25,0.0
2013-11-26,-0.303
2013-11-27,0.2432
2013-11-29,-0.5458
2013-12-02,0.3811
2013-12-03,0.2278
2013-12-04,0.0606
2013-12-06,0.7552
2013-12-09,0.573
2013-12-10,-0.5977
2013-12-16,0.4209
2013-12-18,0.5988
2013-12-19,-0.8333
2013-12-20,-0.06
2013-12-23,1.4414
2013-12-24,-0.2368
2013-12-26,-0.8902
2013-12-27,0.6587
2013-12-31,-0.6544
2014-01-02,0.0
2014-01-03,1.3772
2014-01-06,-0.2363
2014-01-07,-0.1776
2014-01-09,-0.0593
2014-01-10,0.1187
2014-01-14,0.7113
2014-01-15,-0.2354
2014-01-16,-0.2891
2014-01-21,0.1716
2014-01-22,-0.7679
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,-0.5952
2014-01-29,-0.5988
2014-01-30,0.0602
2014-01-31,1.2041
2014-02-03,-0.3569
2014-02-04,-1.4925
2014-02-06,0.0008
2014-02-10,1.272
2014-02-11,-0.1197
2014-02-13,-1.7376
2014-02-14,0.0
2014-02-18,0.1829
2014-02-20,0.1826
2014-02-24,0.1823
2014-02-27,-0.1213
2014-02-28,1.2610000000000001
2014-03-03,-1.3712
2014-03-04,-0.1763
2014-03-05,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,0.1835
2014-03-12,-0.0008
2014-03-13,0.0
2014-03-17,-0.304
2014-03-18,0.0
2014-03-19,-0.6098
2014-03-20,0.3067
2014-03-21,-0.0613
2014-03-25,-0.5525
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.3704
2014-04-02,-0.3629
2014-04-04,-0.7469
2014-04-07,0.1244
2014-04-08,0.0
2014-04-11,0.4348
2014-04-14,0.1855
2014-04-15,-0.6173
2014-04-16,-0.6211
2014-04-17,0.3773
2014-04-21,0.4335
2014-04-22,0.124
2014-04-25,-0.9296
2014-04-28,0.0008
2014-04-30,-0.3125
2014-05-01,0.3135
2014-05-05,-0.3125
2014-05-06,-0.0627
2014-05-07,0.5678
2014-05-08,1.0574
2014-05-12,-1.1728
2014-05-14,0.3123
2014-05-15,0.2491
2014-05-27,2.795
2014-05-29,0.9063
2014-05-30,-1.1976
2014-06-02,0.6061
2014-06-04,-0.6024
2014-06-05,0.0061
2014-06-06,0.4303
2014-06-10,0.1086
2014-06-11,-0.1206
2014-06-17,-0.3138
2014-06-18,-1.2591999999999999
2014-06-20,2.2685
2014-06-23,-1.9784000000000002
2014-06-24,0.0
2014-06-27,0.0
2014-06-30,0.8563
2014-07-03,0.9703
2014-07-07,-0.5405
2014-07-08,0.7246
2014-07-09,0.0
2014-07-10,0.1199
2014-07-11,0.0599
2014-07-14,1.4961
2014-07-15,-0.2948
2014-07-16,0.0
2014-07-17,0.5322
2014-07-18,1.1764999999999999
2014-07-21,-1.1628
2014-07-24,0.0
2014-07-25,-0.0588
2014-07-28,0.9417
2014-07-29,0.4665
2014-07-30,0.6965
2014-07-31,-2.536
2014-08-01,-1.7149999999999999
2014-08-04,0.722
2014-08-05,2.0303
2014-08-06,1.0546
2014-08-07,-1.3326
2014-08-08,-1.057
2014-08-11,1.1276
2014-08-12,-1.7019
2014-08-13,2.8657
2014-08-14,-1.3349
2014-08-15,0.8824
2014-08-20,-0.5831
2014-08-21,0.5865
2014-08-26,-0.1166
2014-08-27,-1.3427
2014-08-28,-0.5325
2014-08-29,-1.4277
2014-09-02,1.3277
2014-09-03,0.5956
2014-09-04,-0.8289
2014-09-05,1.4925
2014-09-08,-0.5882
2014-09-09,-0.5325
2014-09-10,0.0
2014-09-11,0.3569
2014-09-12,0.7706
2014-09-15,-2.2941
2014-09-16,0.8429
2014-09-18,0.3642
2014-09-19,1.1276
2014-09-22,0.2065
2014-09-23,-1.0833
2014-09-24,-0.006
2014-09-26,-0.2381
2014-09-29,-0.1193
2014-10-01,0.4182
2014-10-03,0.0595
2014-10-07,0.4756
2014-10-08,0.2367
2014-10-09,-0.8205
2014-10-10,0.0536
2014-10-14,-0.0587
2014-10-15,-0.0007
2014-10-17,0.0
2014-10-22,0.0
2014-10-23,0.7143
2014-10-24,0.0591
2014-10-27,-0.7671
2014-10-28,-0.0007
2014-10-30,0.8326
2014-10-31,-0.5512
2014-11-03,-0.2701
2014-11-04,0.7083
2014-11-05,-0.0591
2014-11-06,-0.414
2014-11-11,0.4751
2014-11-12,0.0
2014-11-14,-0.4137
2014-11-17,0.0
2014-11-18,-0.0119
2014-11-20,0.0111
2014-11-24,0.0007
2014-11-26,-0.2967
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,-0.5952
2014-12-04,0.5988
2014-12-05,0.0
2014-12-09,0.2381
2014-12-10,-0.1781
2014-12-11,-0.0595
2014-12-16,-1.4881
2014-12-17,0.0604
2014-12-18,0.8454
2014-12-19,1.4969999999999999
2014-12-23,-0.708
2014-12-26,0.4159
2014-12-31,0.0592
2015-01-05,-1.3601
2015-01-06,0.0
2015-01-07,0.4197
2015-01-08,-0.4179
2015-01-09,0.6595
2015-01-12,-1.0542
2015-01-13,1.1256
2015-01-14,-0.5952
2015-01-15,-0.6546
2015-01-16,-0.3055
2015-01-20,-0.2418
2015-01-21,0.9091
2015-01-23,0.3003
2015-01-26,-0.4192
2015-01-28,-0.1804
2015-01-29,1.2651
2015-01-30,-0.9518
2015-02-03,1.0811
2015-02-04,-0.7724
2015-02-12,-0.0007
2015-02-17,0.0007
2015-02-18,0.0
2015-02-19,1.2575
2015-02-20,-0.9462
2015-02-23,0.4179
2015-02-24,0.0
2015-02-26,0.8918
2015-02-27,0.0589
2015-03-02,-0.7649
2015-03-03,0.8301
2015-03-04,-1.5244
2015-03-09,1.3089
2015-03-10,-2.0642
2015-03-11,-0.5429
2015-03-12,0.0
2015-03-13,0.848
2015-03-16,0.3003
2015-03-17,-0.1198
2015-03-18,0.1199
2015-03-19,-0.2994
2015-03-20,4.985
2015-03-23,-2.467
2015-03-24,1.4706000000000001
2015-03-30,-2.9565
2015-03-31,0.0597
2015-04-01,-0.1791
2015-04-02,-1.3158
2015-04-06,0.3636
2015-04-07,0.4831
2015-04-08,-0.6611
2015-04-09,0.484
2015-04-10,0.0
2015-04-13,0.5418
2015-04-14,-0.0299
2015-04-15,-0.569
2015-04-16,-0.6024
2015-04-17,0.0
2015-04-20,0.0038
2015-04-21,-0.0038
2015-04-22,0.9091
2015-04-23,-0.9009
2015-04-24,0.8485
2015-04-27,-0.6611
2015-04-28,0.605
2015-04-29,-0.1804
2015-04-30,0.0
2015-05-01,-0.5422
2015-05-04,0.5451
2015-05-05,-1.4458
2015-05-06,0.1222
2015-05-07,1.0371
2015-05-08,-0.0597
2015-05-11,0.3628
2015-05-12,0.0
2015-05-13,0.1446
2015-05-14,-0.6256
2015-05-15,0.4843
2015-05-18,0.0602
2015-05-19,-0.0602
2015-05-20,0.0
2015-05-21,-0.1807
2015-05-22,0.8087
2015-05-26,-0.9212
2015-05-27,-0.1216
2015-05-28,0.9377
2015-05-29,0.0899
2015-06-01,0.7186
2015-06-02,0.0595
2015-06-04,-0.4746
2015-06-05,0.7157
2015-06-08,-0.1245
2015-06-09,-0.2315
2015-06-10,-0.0587
2015-06-11,-1.3698000000000001
2015-06-12,0.4828
2015-06-15,1.2012
2015-06-16,0.5935
2015-06-17,0.295
2015-06-18,0.0
2015-06-19,-3.7058999999999997
2015-06-22,2.3213
2015-06-23,-0.597
2015-06-25,-0.1201
2015-06-26,0.6615
2015-06-29,-0.0597
2015-06-30,-1.1955
2015-07-02,0.9679
2015-07-06,-0.4194
2015-07-07,-1.2034
2015-07-08,-0.2741
2015-07-09,1.0687
2015-07-10,0.7855
2015-07-13,-1.6187
2015-07-14,-0.0609
2015-07-16,0.122
2015-07-17,-0.1218
2015-07-20,0.7927
2015-07-21,0.605
2015-07-23,0.1203
2015-07-28,-0.1201
2015-07-29,-0.4427
2015-07-30,0.3239
2015-07-31,-0.6615
2015-08-07,0.3023
2015-08-10,0.0
2015-08-11,1.2085
2015-08-12,-0.7701
2015-08-13,0.5956
2015-08-14,-0.7177
2015-08-17,0.0
2015-08-18,0.0
2015-08-20,-0.5414
2015-08-21,-0.0613
2015-08-24,0.0
2015-08-25,1.5152
2015-08-26,0.1194
2015-08-27,-1.6099999999999999
2015-08-28,1.2121
2015-08-31,0.8982
2015-09-01,0.7122
2015-09-02,-0.3536
2015-09-03,-0.6919
2015-09-04,1.054
2015-09-08,-1.5321
2015-09-09,1.6756
2015-09-10,1.4126
2015-09-11,-2.7278000000000002
2015-09-14,0.2983
2015-09-15,0.5949
2015-09-16,-0.0591
2015-09-17,0.4142
2015-09-18,2.2459
2015-09-21,-0.9827
2015-09-22,-1.3427
2015-09-23,2.0703
2015-09-24,-1.9123
2015-09-25,0.0
2015-09-29,1.6253
2015-09-30,-0.3199
2015-10-01,0.2917
2015-10-02,-0.6697
2015-10-07,-0.6728
2015-10-09,1.7099
2015-10-12,-1.2174
2015-10-13,0.0
2015-10-14,0.1174
2015-10-15,0.5275
2015-10-19,0.2915
2015-10-20,1.0458
2015-10-23,-1.035
2015-10-26,0.5807
2015-10-27,-0.5195
2015-10-28,0.1162
2015-10-29,0.1161
2015-10-30,0.3478
2015-11-02,0.6932
2015-11-04,-0.4532
2015-11-11,-0.8703
2015-11-12,0.8721
2015-11-13,0.2882
2015-11-16,-0.2874
2015-11-18,0.1153
2015-11-19,0.0
2015-11-20,0.3454
2015-11-23,0.3442
2015-11-24,0.3431
2015-11-25,-0.0007
2015-11-27,0.0007
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,-0.2842
2015-12-03,0.5707
2015-12-04,-0.1563
2015-12-08,-0.4126
2015-12-10,0.1143
2015-12-11,1.5981999999999998
2015-12-14,0.1124
2015-12-15,0.9989
2015-12-16,1.4002
2015-12-17,-1.4795
2015-12-18,3.7264
2015-12-21,-3.8606
2015-12-22,-1.2828
2015-12-23,-1.2993999999999999
2015-12-24,1.0314
2015-12-28,0.0556
2015-12-30,0.7928
2015-12-31,3.9326
2016-01-04,0.2703
2016-01-05,1.0243
2016-01-06,0.0534
2016-01-07,1.0667
2016-01-08,0.0528
2016-01-11,2.3207
2016-01-12,1.2887
2016-01-13,0.1527
2016-01-14,-4.624
2016-01-15,-2.8237
2016-01-19,-0.4927
2016-01-20,-1.1026
2016-01-21,1.0703
2016-01-22,-1.3477000000000001
2016-01-29,0.6837
2016-02-04,-2.5526999999999997
2016-02-05,-0.5695
2016-02-08,-0.8362
2016-02-09,-0.1393
2016-02-10,-0.2306
2016-02-11,0.0
2016-02-16,0.021
2016-02-17,0.0949
2016-02-18,-0.1158
2016-02-19,0.0
2016-02-22,0.0
2016-02-23,0.2899
2016-02-24,-0.289
2016-02-25,0.463
2016-02-26,2.1935000000000002
2016-02-29,0.2259
2016-03-01,7.043
2016-03-02,0.2625
2016-03-03,-0.7874
2016-03-04,3.4392
2016-03-07,0.0
2016-03-08,-2.8645
2016-03-10,-1.3165
2016-03-11,1.6542
2016-03-14,1.8373
2016-03-15,-3.3505
2016-03-18,1.4933
2016-03-21,-2.7851
2016-03-22,5.8378
2016-03-24,-0.7692
2016-03-30,-2.7907
2016-03-31,-1.5417
2016-04-01,1.8359
2016-04-05,-1.5907
2016-04-06,1.2392
2016-04-07,0.0532
2016-04-08,-1.1702
2016-04-12,-0.1615
2016-04-14,1.8329
2016-04-15,-0.7411
2016-04-18,-2.9333
2016-04-19,-0.1099
2016-04-20,0.22
2016-04-21,-0.494
2016-04-22,-0.1655
2016-04-26,1.6021999999999998
2016-04-27,0.0544
2016-04-28,0.0
2016-04-29,1.7391
2016-05-02,0.0
2016-05-06,1.4950999999999999
2016-05-09,-2.6309
2016-05-11,-3.1081
2016-05-17,-0.4184
2016-05-18,3.0812
2016-05-20,-0.4528
2016-05-24,0.6497
2016-05-25,0.1861
2016-05-27,0.1617
2016-05-31,1.1351
2016-06-02,0.0007
2016-06-03,-1.6569
2016-06-08,0.0543
2016-06-09,1.1407
2016-06-13,-1.0204
2016-06-15,-1.1937
2016-06-16,2.3613
2016-06-17,1.9849999999999999
2016-06-21,-1.9516
2016-06-22,1.9367999999999999
2016-06-28,-1.8420999999999998
2016-06-30,-1.6622
2016-07-01,2.7808
2016-07-05,1.0345
2016-07-06,0.7088
2016-07-07,-1.512
2016-07-08,-0.3176
2016-07-11,1.2507
2016-07-15,-0.8681
2016-07-19,-0.5291
2016-07-22,-1.1702
2016-07-26,-0.2691
2016-07-27,-0.1079
2016-07-28,0.054
2016-07-29,0.108
2016-08-01,0.3236
2016-08-02,-0.537
2016-08-03,-0.0007
2016-08-04,2.2145
2016-08-08,-0.8445
2016-08-10,1.6053
2016-08-15,-0.7926
2016-08-18,0.0
2016-08-25,0.0529
2016-09-01,-0.0529
2016-09-02,-0.1587
2016-09-06,-1.1659
2016-09-07,0.2681
2016-09-08,0.0
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,-0.5348
2016-09-19,0.5376
2016-09-20,0.4278
2016-09-21,-0.1591
2016-09-22,0.106
2016-09-23,-0.1605
2016-09-26,-0.3751
2016-09-27,-0.7531
2016-09-28,0.0
2016-09-29,0.3794
2016-09-30,0.6479
2016-10-03,0.0536
2016-10-04,0.5362
2016-10-05,0.2667
2016-10-06,0.0
2016-10-07,-0.266
2016-10-10,0.0
2016-10-11,0.2667
2016-10-12,0.4521
2016-10-13,-1.5091
2016-10-19,-0.0538
2016-10-21,0.269
2016-10-26,-0.2146
2016-10-31,0.2688
2016-11-02,0.0
2016-11-03,-0.5362
2016-11-04,0.4815
2016-11-07,-0.1036
2016-11-08,-0.1074
2016-11-09,0.0
2016-11-10,0.1613
2016-11-11,0.2684
2016-11-14,-0.4202
2016-11-15,0.422
2016-11-16,5.4604
2016-11-17,-2.8426
2016-11-23,-0.209
2016-11-25,1.3089
2016-11-29,0.0265
2016-11-30,-0.2848
2016-12-01,0.0518
2016-12-02,-0.5697
2016-12-05,0.0
2016-12-06,0.6686
2016-12-07,-1.3885
2016-12-08,-0.2099
2016-12-09,-0.1052
2016-12-12,1.5789
2016-12-13,0.2591
2016-12-14,0.0
2016-12-15,-0.2584
2016-12-16,0.2591
2016-12-19,-0.5168
2016-12-20,-0.7799
2016-12-21,-2.5648
2016-12-22,0.2149
2016-12-23,2.3592
2016-12-27,-2.4096
2016-12-28,-0.161
2016-12-29,-0.5413
2016-12-30,0.0037
2017-01-03,0.2703
2017-01-04,1.8868
2017-01-05,0.4762
2017-01-06,-0.158
2017-01-09,0.5406
2017-01-10,1.0623
2017-01-11,0.2926
2017-01-12,-1.6021999999999998
2017-01-13,0.4639
2017-01-17,1.2696
2017-01-18,-1.5122
2017-01-19,0.2625
2017-01-20,0.1957
2017-01-24,0.066
2017-01-30,1.0496
2017-02-01,0.7183
2017-02-02,1.5649
2017-02-03,0.0253
2017-02-06,0.7576
2017-02-07,-0.2506
2017-02-08,0.2513
2017-02-09,-0.0019
2017-02-10,-1.0006
2017-02-13,0.5386
2017-02-14,0.4171
2017-02-15,2.5117000000000003
2017-02-16,-0.7339
2017-02-17,-0.0493
2017-02-22,0.5917
2017-02-27,1.7157
2017-03-01,-1.6867
2017-03-02,-0.2451
2017-03-06,-2.6536
2017-03-07,-0.0498
2017-03-08,0.7569
2017-03-09,-0.5006
2017-03-10,-0.0006
2017-03-13,0.136
2017-03-14,0.5176
2017-03-15,-0.4498
2017-03-17,0.2514
