ticker,NTAP US Equity
2000-05-23,-10.8549
2000-05-24,12.1767
2000-05-25,-5.6676
2000-05-26,-4.9898
2000-05-30,14.5766
2000-05-31,-3.3676
2000-06-01,7.938
2000-06-02,6.8161000000000005
2000-06-05,2.9177
2000-06-06,-3.5692
2000-06-07,5.753
2000-06-08,9.2
2000-06-09,-0.2198
2000-06-12,-8.1498
2000-06-13,10.0719
2000-06-14,-12.1278
2000-06-15,4.7107
2000-06-16,0.9471
2000-06-19,7.5059000000000005
2000-06-20,0.8727
2000-06-21,1.0094
2000-06-22,-4.0685
2000-06-23,-8.4077
2000-06-26,6.6613
2000-06-27,0.9139
2000-06-28,-0.3019
2000-06-29,-5.7532
2000-06-30,3.4538
2000-07-03,2.8727
2000-07-05,-5.7358
2000-07-06,0.0
2000-07-07,4.4836
2000-07-10,-0.3831
2000-07-11,2.7692
2000-07-12,7.7844
2000-07-13,5.0694
2000-07-14,1.6522999999999999
2000-07-17,6.1118
2000-07-18,-2.0221
2000-07-19,0.5003
2000-07-20,12.0722
2000-07-21,-2.8318
2000-07-24,-6.0
2000-07-25,3.2827
2000-07-26,-4.0024
2000-07-27,-6.5604
2000-07-28,-10.7612
2000-07-31,1.3971
2000-08-01,-4.1334
2000-08-02,-6.8835
2000-08-03,1.9496
2000-08-04,7.8088
2000-08-07,6.1345
2000-08-08,2.1588
2000-08-09,-1.227
2000-08-10,-5.383
2000-08-11,3.5011
2000-08-14,2.3256
2000-08-15,-6.405
2000-08-16,3.9735
2000-08-17,7.0064
2000-08-18,-0.5952
2000-08-21,1.5303
2000-08-22,-1.0485
2000-08-23,5.9603
2000-08-24,1.6875
2000-08-25,-0.8605
2000-08-28,3.0378
2000-08-29,5.1745
2000-08-30,2.0023
2000-08-31,4.9916
2000-09-01,-1.2821
2000-09-05,-2.2186
2000-09-06,-10.0166
2000-09-07,13.8991
2000-09-08,-1.8898000000000001
2000-09-11,-2.6417
2000-09-12,-1.2436
2000-09-13,2.5758
2000-09-14,3.2923999999999998
2000-09-15,2.0529
2000-09-18,6.1938
2000-09-19,3.5892
2000-09-20,8.6622
2000-09-21,-3.2772
2000-09-22,7.967
2000-09-25,-11.4928
2000-09-26,-1.9165999999999999
2000-09-27,0.1466
2000-09-28,6.0366
2000-09-29,-6.245
2000-10-02,-4.0725999999999996
2000-10-03,-1.5345
2000-10-04,-1.2597
2000-10-05,0.1184
2000-10-06,-0.7357
2000-10-09,1.6411
2000-10-10,-3.2292
2000-10-11,4.7901
2000-10-12,-6.4715
2000-10-13,6.6996
2000-10-16,9.9846
2000-10-17,1.825
2000-10-18,-1.8382
2000-10-19,8.8951
2000-10-20,2.2356
2000-10-23,-5.5509
2000-10-24,-4.764
2000-10-25,-8.5554
2000-10-26,-4.4479
2000-10-27,5.297
2000-10-30,-13.6687
2000-10-31,12.0659
2000-11-01,-7.7206
2000-11-02,-3.5857
2000-11-03,2.3613
2000-11-06,2.0761
2000-11-07,9.3785
2000-11-08,-11.5186
2000-11-09,-9.2236
2000-11-10,-7.1383
2000-11-13,-6.3712
2000-11-14,13.9053
2000-11-15,-20.9091
2000-11-16,-4.3514
2000-11-17,-11.3305
2000-11-20,4.1626
2000-11-21,-9.2937
2000-11-22,-4.0984
2000-11-24,7.4786
2000-11-27,-13.4195
2000-11-28,-4.0758
2000-11-29,-4.249
2000-11-30,-1.25
2000-12-01,9.2405
2000-12-04,7.3001
2000-12-05,40.9287
2000-12-06,-6.3602
2000-12-07,-1.3093
2000-12-08,15.6716
2000-12-11,-3.2258
2000-12-12,-2.0
2000-12-13,-12.0181
2000-12-14,-4.9828
2000-12-15,-5.6962
2000-12-18,0.767
2000-12-19,-8.4681
2000-12-20,-10.6029
2000-12-21,1.6279
2000-12-22,26.087
2000-12-26,-1.2704
2000-12-27,4.0441
2000-12-28,2.4735
2000-12-29,-11.4655
2001-01-02,-19.8637
2001-01-03,24.4228
2001-01-04,3.7109
2001-01-05,-17.7024
2001-01-08,2.4027
2001-01-09,-8.3799
2001-01-10,10.122
2001-01-11,7.0875
2001-01-12,-3.8263
2001-01-16,0.0
2001-01-17,8.6022
2001-01-18,6.6337
2001-01-19,0.0
2001-01-22,-0.65
2001-01-23,10.0
2001-01-24,-16.5675
2001-01-25,-7.943
2001-01-26,0.0
2001-01-29,6.0841
2001-01-30,-3.024
2001-01-31,-7.7419
2001-02-01,-13.1702
2001-02-02,0.4027
2001-02-05,-7.3529
2001-02-06,3.6075
2001-02-07,-13.9276
2001-02-08,-8.8997
2001-02-09,7.9929
2001-02-12,2.9605
2001-02-13,1.4377
2001-02-14,6.1417
2001-02-15,6.8248999999999995
2001-02-16,-10.2778
2001-02-20,-16.7183
2001-02-21,2.0446
2001-02-22,-1.4572
2001-02-23,0.3697
2001-02-26,-2.7624
2001-02-27,-3.0303
2001-02-28,-7.0313
2001-03-01,3.7815
2001-03-02,-11.7409
2001-03-05,4.5872
2001-03-06,2.8509
2001-03-07,-4.0512
2001-03-08,-11.1111
2001-03-09,-15.5
2001-03-12,-4.4379
2001-03-13,13.0031
2001-03-14,-7.1233
2001-03-15,-11.5044
2001-03-16,1.0
2001-03-19,7.9208
2001-03-20,-8.868500000000001
2001-03-21,3.3557
2001-03-22,16.8019
2001-03-23,-6.0459
2001-03-26,-5.9172
2001-03-27,4.717
2001-03-28,-10.8108
2001-03-29,-12.1212
2001-03-30,3.0651
2001-04-02,-9.2937
2001-04-03,-17.623
2001-04-04,-5.9701
2001-04-05,14.2857
2001-04-06,-0.463
2001-04-09,-0.6512
2001-04-10,17.4532
2001-04-11,5.6122
2001-04-12,0.7246
2001-04-16,-8.3933
2001-04-17,3.8613
2001-04-18,22.4953
2001-04-19,14.7119
2001-04-20,5.6054
2001-04-23,-6.7941
2001-04-24,-9.2027
2001-04-25,7.8776
2001-04-26,-6.2326
2001-04-27,8.4325
2001-04-30,4.0722
2001-05-01,7.9112
2001-05-02,14.9084
2001-05-03,-8.330400000000001
2001-05-04,-2.6682
2001-05-07,4.41
2001-05-08,2.3592
2001-05-09,-5.2416
2001-05-10,-5.8062000000000005
2001-05-11,0.9996
2001-05-14,-7.9175
2001-05-15,0.8957
2001-05-16,9.5428
2001-05-17,-6.4019
2001-05-18,-0.6926
2001-05-21,16.1726
2001-05-22,5.7411
2001-05-23,-7.9844
2001-05-24,4.4736
2001-05-25,-5.0572
2001-05-29,-12.3639
2001-05-30,-15.661
2001-05-31,-2.1568
2001-06-01,1.2366
2001-06-04,-5.2576
2001-06-05,5.4933
2001-06-06,0.5313
2001-06-07,6.9239
2001-06-08,-7.5136
2001-06-11,-4.6499
2001-06-12,-0.5045
2001-06-13,-5.7465
2001-06-14,-9.9223
2001-06-15,-2.1898
2001-06-18,-8.209
2001-06-19,-1.7738
2001-06-20,-9.7065
2001-06-21,-7.6667
2001-06-22,2.2563
2001-06-25,3.0891
2001-06-26,5.9932
2001-06-27,2.1002
2001-06-28,4.0348
2001-06-29,4.1825
2001-07-02,-2.6277
2001-07-03,-1.3493
2001-07-05,-3.7234
2001-07-06,-7.0245
2001-07-09,-1.2732999999999999
2001-07-10,-10.92
2001-07-11,5.5985
2001-07-12,5.1188
2001-07-13,1.4783
2001-07-16,-5.0557
2001-07-17,2.8881
2001-07-18,-10.0
2001-07-19,3.5088
2001-07-20,-1.3183
2001-07-23,-5.7252
2001-07-24,1.7206000000000001
2001-07-25,-0.199
2001-07-26,7.3779
2001-07-27,4.6425
2001-07-30,1.8634
2001-07-31,8.7108
2001-08-01,21.875
2001-08-02,0.3945
2001-08-03,-5.0426
2001-08-06,0.2759
2001-08-07,-2.6823
2001-08-08,-1.9081000000000001
2001-08-09,1.7290999999999999
2001-08-10,-1.4873
2001-08-13,0.5751
2001-08-14,-8.792
2001-08-15,2.8213
2001-08-16,-4.1159
2001-08-17,-4.213
2001-08-20,2.0747
2001-08-21,0.6504
2001-08-22,-2.2617
2001-08-23,0.9917
2001-08-24,14.4026
2001-08-27,-1.6452
2001-08-28,-3.6364
2001-08-29,3.9245
2001-08-30,-5.0835
2001-08-31,-0.8416
2001-09-04,-5.7099
2001-09-05,-4.0917
2001-09-06,-4.9488
2001-09-07,-1.167
2001-09-10,-3.5422000000000002
2001-09-17,-6.1205
2001-09-18,-4.2126
2001-09-19,-2.7225
2001-09-20,-1.7223000000000002
2001-09-21,-12.1577
2001-09-24,3.616
2001-09-25,9.2659
2001-09-26,-12.8855
2001-09-27,-15.549900000000001
2001-09-28,1.7964
2001-10-01,-3.8235
2001-10-02,4.7401
2001-10-03,21.1679
2001-10-04,2.5301
2001-10-05,14.5711
2001-10-08,-3.3846
2001-10-09,-0.1062
2001-10-10,-1.8066
2001-10-11,17.9654
2001-10-12,6.9725
2001-10-15,-0.4288
2001-10-16,0.7752
2001-10-17,-14.1026
2001-10-18,4.5771
2001-10-19,-2.4737999999999998
2001-10-22,9.8537
2001-10-23,2.0426
2001-10-24,11.2272
2001-10-25,7.9030000000000005
2001-10-26,-4.5685
2001-10-29,-10.4863
2001-10-30,3.3956
2001-10-31,9.1954
2001-11-01,18.1955
2001-11-02,-4.6438
2001-11-05,13.4089
2001-11-06,-0.3529
2001-11-07,-2.1842
2001-11-08,-3.9228
2001-11-09,3.706
2001-11-12,5.8751999999999995
2001-11-13,4.0618
2001-11-14,-15.9428
2001-11-15,4.1203
2001-11-16,0.1884
2001-11-19,1.6928
2001-11-20,-5.7337
2001-11-21,0.1962
2001-11-23,4.6997
2001-11-26,0.7481
2001-11-27,-0.9282
2001-11-28,-8.3698
2001-11-29,5.6578
2001-11-30,-0.4516
2001-12-03,3.1756
2001-12-04,5.7789
2001-12-05,14.3112
2001-12-06,1.7662
2001-12-07,-2.8586
2001-12-10,4.8345
2001-12-11,7.1178
2001-12-12,10.3884
2001-12-13,-8.4782
2001-12-14,-2.5475
2001-12-17,3.3745
2001-12-18,10.6207
2001-12-19,-1.995
2001-12-20,-9.2451
2001-12-21,5.6075
2001-12-24,-1.0664
2001-12-26,-0.9347
2001-12-27,1.4447
2001-12-28,2.1362
2001-12-31,-4.7059
2002-01-02,8.7334
2002-01-03,13.0782
2002-01-04,-0.595
2002-01-07,-12.3083
2002-01-08,5.5034
2002-01-09,-9.26
2002-01-10,2.4955
2002-01-11,-1.9565000000000001
2002-01-14,-10.7317
2002-01-15,1.7884
2002-01-16,-11.225
2002-01-17,8.3013
2002-01-18,-6.9036
2002-01-22,-7.4155
2002-01-23,7.4205
2002-01-24,6.0307
2002-01-25,-0.7239
2002-01-28,0.9375
2002-01-29,-2.6832000000000003
2002-01-30,1.1135
2002-01-31,-5.8731
2002-02-01,-0.2786
2002-02-04,-10.2235
2002-02-05,-0.6223
2002-02-06,4.0075
2002-02-07,-7.7664
2002-02-08,3.1332
2002-02-11,9.557
2002-02-12,-4.9681999999999995
2002-02-13,17.5684
2002-02-14,-2.9473000000000003
2002-02-15,0.3729
2002-02-19,-8.2272
2002-02-20,4.3956
2002-02-21,-9.9723
2002-02-22,2.7692
2002-02-25,6.3473
2002-02-26,1.295
2002-02-27,-6.2257
2002-02-28,-5.2164
2002-03-01,16.5103
2002-03-04,10.1449
2002-03-05,5.9454
2002-03-06,-8.0497
2002-03-07,0.7004
2002-03-08,5.6632
2002-03-11,2.2096999999999998
2002-03-12,-2.7138999999999998
2002-03-13,1.182
2002-03-14,0.2804
2002-03-15,-5.9646
2002-03-18,-1.8335
2002-03-19,-0.1514
2002-03-20,0.8089
2002-03-21,4.1123
2002-03-22,-1.8304
2002-03-25,-4.6124
2002-03-26,-1.8519
2002-03-27,5.608
2002-03-28,1.1414
2002-04-01,3.0913
2002-04-02,-4.0933
2002-04-03,-3.871
2002-04-04,1.6520000000000001
2002-04-05,-6.8055
2002-04-08,-1.0899
2002-04-09,-7.5482
2002-04-10,-2.205
2002-04-11,-1.95
2002-04-12,5.5314
2002-04-15,2.6502
2002-04-16,5.852
2002-04-17,-3.6856
2002-04-18,2.1384
2002-04-19,-3.1405
2002-04-22,-2.6166
2002-04-23,-0.6425
2002-04-24,-4.5267
2002-04-25,4.6182
2002-04-26,-4.3555
2002-04-29,-0.1231
2002-04-30,7.5169
2002-05-01,-4.298
2002-05-02,-6.4671
2002-05-03,-6.338
2002-05-06,-2.3923
2002-05-07,-5.2521
2002-05-08,24.9815
2002-05-09,-3.1934
2002-05-10,-5.7422
2002-05-13,12.3137
2002-05-14,4.0969
2002-05-15,-16.5743
2002-05-16,0.3987
2002-05-17,0.3971
2002-05-20,-3.1641
2002-05-21,-4.7651
2002-05-22,0.5004
2002-05-23,0.2845
2002-05-24,-3.4752
2002-05-28,-0.4409
2002-05-29,-5.2399000000000004
2002-05-30,4.4393
2002-05-31,-2.9828
2002-06-03,-5.8417
2002-06-04,7.0204
2002-06-05,1.5255999999999998
2002-06-06,-1.728
2002-06-07,0.0765
2002-06-10,2.0626
2002-06-11,-1.7216
2002-06-12,0.9901
2002-06-13,-2.4133
2002-06-14,1.932
2002-06-17,5.2312
2002-06-18,0.1441
2002-06-19,-6.0432
2002-06-20,-3.7519
2002-06-21,-3.0231
2002-06-24,3.3634
2002-06-25,-8.8095
2002-06-26,1.7406000000000001
2002-06-27,2.6518
2002-06-28,3.6667
2002-07-01,-6.5113
2002-07-02,-7.6526
2002-07-03,7.635
2002-07-05,8.8235
2002-07-08,-8.744
2002-07-09,-6.8815
2002-07-10,-7.1094
2002-07-11,0.7049
2002-07-12,6.0
2002-07-15,8.2075
2002-07-16,-0.5231
2002-07-17,-2.454
2002-07-18,-5.4807
2002-07-19,-1.8061
2002-07-22,-1.9361000000000002
2002-07-23,-7.6012
2002-07-24,9.5085
2002-07-25,-9.7561
2002-07-26,1.5135
2002-07-29,-2.6624
2002-07-30,-3.8293
2002-07-31,-3.7542999999999997
2002-08-01,-5.5556
2002-08-02,1.3767
2002-08-05,-10.9877
2002-08-06,10.5409
2002-08-07,-1.6311
2002-08-08,2.8061
2002-08-09,-8.0645
2002-08-12,0.5263
2002-08-13,-5.3564
2002-08-14,27.6596
2002-08-15,5.2222
2002-08-16,-3.1679
2002-08-19,4.4711
2002-08-20,1.0438
2002-08-21,8.0579
2002-08-22,-1.3384
2002-08-23,-2.0349
2002-08-26,5.2423
2002-08-27,-5.8271
2002-08-28,-7.6846
2002-08-29,5.9459
2002-08-30,-2.6531000000000002
2002-09-03,-3.6688
2002-09-04,1.197
2002-09-05,-4.1935
2002-09-06,3.0303
2002-09-09,-0.8715
2002-09-10,2.1978
2002-09-11,-0.4301
2002-09-12,-1.8359
2002-09-13,1.6502
2002-09-16,-0.974
2002-09-17,-4.918
2002-09-18,-2.2989
2002-09-19,-2.2353
2002-09-20,-0.2407
2002-09-23,-5.5489
2002-09-24,-0.7663
2002-09-25,6.9498
2002-09-26,-4.2118
2002-09-27,-1.2563
2002-09-30,-6.743
2002-10-01,9.8226
2002-10-02,-12.6708
2002-10-03,-5.4054
2002-10-04,-5.7143
2002-10-07,-5.4226
2002-10-08,-5.059
2002-10-09,5.6838
2002-10-10,14.4538
2002-10-11,0.8811
2002-10-14,1.4556
2002-10-15,8.3214
2002-10-16,-9.9338
2002-10-17,15.1471
2002-10-18,3.1928
2002-10-21,13.2426
2002-10-22,-3.388
2002-10-23,3.6199
2002-10-24,0.7642
2002-10-25,5.4171
2002-10-28,3.2888
2002-10-29,-11.2438
2002-10-30,2.9036
2002-10-31,-2.266
2002-11-01,11.3588
2002-11-04,5.2052
2002-11-05,1.7127
2002-11-06,9.8223
2002-11-07,-10.8177
2002-11-08,-7.1633
2002-11-11,-5.0412
2002-11-12,5.8505
2002-11-13,8.5977
2002-11-14,3.5815
2002-11-15,0.737
2002-11-18,0.0813
2002-11-19,-1.2635
2002-11-20,9.0494
2002-11-21,16.5968
2002-11-22,3.1632
2002-11-25,-2.23
2002-11-26,-7.484
2002-11-27,5.47
2002-11-29,1.3148
2002-12-02,2.4513
2002-12-03,-6.3336
2002-12-04,-4.0571
2002-12-05,-3.289
2002-12-06,-3.3198
2002-12-09,-3.6851000000000003
2002-12-10,3.9130000000000003
2002-12-11,1.3389
2002-12-12,-3.2453
2002-12-13,-1.2546
2002-12-16,5.8773
2002-12-17,0.0816
2002-12-18,-9.4617
2002-12-19,-1.8018
2002-12-20,-1.3761
2002-12-23,2.6047000000000002
2002-12-24,-1.0879
2002-12-26,2.7498
2002-12-27,-3.479
2002-12-30,-9.8891
2002-12-31,2.5641
2003-01-02,7.0
2003-01-03,0.1028
2003-01-06,8.58
2003-01-07,3.6113
2003-01-08,-2.6555999999999997
2003-01-09,11.082699999999999
2003-01-10,0.5372
2003-01-13,-4.1221
2003-01-14,3.4236
2003-01-15,-2.3095
2003-01-16,-5.595
2003-01-17,-5.8431
2003-01-21,0.3546
2003-01-22,0.6184
2003-01-23,6.9359
2003-01-24,-8.2102
2003-01-27,0.1789
2003-01-28,5.9821
2003-01-29,0.7582
2003-01-30,-6.3545
2003-01-31,-3.4821
2003-02-03,0.7401
2003-02-04,-0.6428
2003-02-05,-1.4787
2003-02-06,-1.0319
2003-02-07,-2.654
2003-02-10,2.5316
2003-02-11,2.2792
2003-02-12,-1.9499
2003-02-13,-1.4205
2003-02-14,3.074
2003-02-18,4.753
2003-02-19,-1.1566
2003-02-20,0.27
2003-02-21,1.4363000000000001
2003-02-24,-3.1858
2003-02-25,-2.6508000000000003
2003-02-26,-3.7559
2003-02-27,2.9268
2003-02-28,0.6635
2003-03-03,-3.5782
2003-03-04,-2.0508
2003-03-05,-1.7946
2003-03-06,0.0
2003-03-07,0.1015
2003-03-10,-2.7504
2003-03-11,-1.7605
2003-03-12,-0.2123
2003-03-13,8.617
2003-03-14,-1.3712
2003-03-17,13.7041
2003-03-18,4.4541
2003-03-19,-3.8462
2003-03-20,6.087
2003-03-21,1.6393
2003-03-24,-4.5968
2003-03-25,1.5215999999999998
2003-03-26,1.4988000000000001
2003-03-27,-1.7227000000000001
2003-03-28,-1.0851
2003-03-31,-5.5696
2003-04-01,0.7149
2003-04-02,10.9139
2003-04-03,2.08
2003-04-04,-0.8621
2003-04-07,3.2411
2003-04-08,0.2297
2003-04-09,-5.042
2003-04-10,2.2526
2003-04-11,0.3147
2003-04-14,2.1961
2003-04-15,1.1512
2003-04-16,1.7450999999999999
2003-04-17,5.22
2003-04-21,0.9213
2003-04-22,3.3708
2003-04-23,1.087
2003-04-24,-1.2769
2003-04-25,-6.6712
2003-04-28,2.8446
2003-04-29,2.4823
2003-04-30,-8.2353
2003-05-01,2.7903000000000002
2003-05-02,3.2282
2003-05-05,3.7669
2003-05-06,2.1918
2003-05-07,1.7426
2003-05-08,0.6588
2003-05-09,2.8207
2003-05-12,4.2582
2003-05-13,2.1368
2003-05-14,-7.4118
2003-05-15,1.9367
2003-05-16,0.0
2003-05-19,-5.2565
2003-05-20,-1.4706000000000001
2003-05-21,-1.289
2003-05-22,3.9175
2003-05-23,0.5952
2003-05-27,5.3254
2003-05-28,-0.5618
2003-05-29,5.2731
2003-05-30,1.5504
2003-06-02,-1.9385
2003-06-03,2.2762000000000002
2003-06-04,2.2248
2003-06-05,1.4891
2003-06-06,-1.693
2003-06-09,-1.5499
2003-06-10,-0.6997
2003-06-11,2.1139
2003-06-12,-2.7602
2003-06-13,-3.016
2003-06-16,1.5854
2003-06-17,-0.3001
2003-06-18,1.3245
2003-06-19,-3.3274
2003-06-20,-0.2459
2003-06-23,-1.6636
2003-06-24,-1.3784
2003-06-25,0.0635
2003-06-26,4.5079
2003-06-27,-2.5516
2003-06-30,0.2494
2003-07-01,3.6692
2003-07-02,7.0786
2003-07-03,-3.3613
2003-07-07,5.5072
2003-07-08,2.6923
2003-07-09,4.6549
2003-07-10,-4.09
2003-07-11,-0.1066
2003-07-14,2.2946
2003-07-15,-2.3474
2003-07-16,-1.7094
2003-07-17,-4.6739
2003-07-18,1.0262
2003-07-21,-1.6366
2003-07-22,1.9506999999999999
2003-07-23,1.5194
2003-07-24,-1.3803
2003-07-25,1.8492
2003-07-28,0.0552
2003-07-29,-2.3718
2003-07-30,-2.6554
2003-07-31,-7.2548
2003-08-01,1.5645
2003-08-04,0.9242
2003-08-05,-3.6630000000000003
2003-08-06,-3.4221
2003-08-07,-2.336
2003-08-08,1.7872
2003-08-11,3.7624
2003-08-12,7.9517
2003-08-13,0.7071
2003-08-14,-1.4628
2003-08-15,0.3563
2003-08-18,5.7396
2003-08-19,1.0073
2003-08-20,15.6787
2003-08-21,7.7107
2003-08-22,-3.0236
2003-08-25,-2.1091
2003-08-26,0.9836
2003-08-27,2.0408
2003-08-28,1.7727
2003-08-29,-0.134
2003-09-02,1.1628
2003-09-03,2.4757
2003-09-04,1.4236
2003-09-05,-0.8507
2003-09-08,1.0296
2003-09-09,0.4246
2003-09-10,-4.7357
2003-09-11,0.0
2003-09-12,-1.5979
2003-09-15,-3.4281
2003-09-16,4.5773
2003-09-17,0.0893
2003-09-18,1.9188
2003-09-19,-0.3065
2003-09-22,-3.6451000000000002
2003-09-23,2.2789
2003-09-24,-6.016
2003-09-25,-2.8449999999999998
2003-09-26,-3.7579000000000002
2003-09-29,6.7444
2003-09-30,-2.4703
2003-10-01,2.338
2003-10-02,0.8567
2003-10-03,7.9283
2003-10-06,2.3612
2003-10-07,4.7416
2003-10-08,-0.938
2003-10-09,-1.0704
2003-10-10,4.6608
2003-10-13,0.7157
2003-10-14,3.1583
2003-10-15,-2.9851
2003-10-16,1.3807
2003-10-17,-2.7237
2003-10-20,2.12
2003-10-21,0.3917
2003-10-22,-3.2384
2003-10-23,-1.0484
2003-10-24,-0.5297
2003-10-27,0.9832
2003-10-28,4.9087
2003-10-29,0.0773
2003-10-30,-1.8161
2003-10-31,-2.8335
2003-11-03,3.8477
2003-11-04,-2.6521
2003-11-05,0.9215
2003-11-06,-0.4764
2003-11-07,-1.5556
2003-11-10,-1.9043999999999999
2003-11-11,-0.8674
2003-11-12,4.625
2003-11-13,3.4249
2003-11-14,-3.427
2003-11-17,-3.0303
2003-11-18,-3.6595
2003-11-19,-9.219
2003-11-20,1.5514999999999999
2003-11-21,0.6481
2003-11-24,7.4517
2003-11-25,-2.7397
2003-11-26,1.3204
2003-11-28,0.4344
2003-12-01,-0.346
2003-12-02,-0.9115
2003-12-03,-2.6719
2003-12-04,-1.6202
2003-12-05,-0.6404
2003-12-08,-3.0846999999999998
2003-12-09,-6.7458
2003-12-10,1.3245
2003-12-11,1.9607999999999999
2003-12-12,-1.2574
2003-12-15,-5.4182
2003-12-16,0.528
2003-12-17,-0.0998
2003-12-18,6.4087
2003-12-19,-2.8656
2003-12-22,0.9664
2003-12-23,3.2746
2003-12-24,0.0488
2003-12-26,1.5114999999999998
2003-12-29,0.048
2003-12-30,-0.8641
2003-12-31,-1.0169
2004-01-02,1.4188
2004-01-05,3.232
2004-01-06,1.6355
2004-01-07,0.1839
2004-01-08,3.8091
2004-01-09,-0.0442
2004-01-12,3.1844
2004-01-13,0.0429
2004-01-14,-1.0283
2004-01-15,-1.645
2004-01-16,3.7412
2004-01-20,2.5456
2004-01-21,-2.9789
2004-01-22,-2.8998
2004-01-23,-4.787
2004-01-26,4.797
2004-01-27,-1.4085
2004-01-28,1.3393
2004-01-29,-0.4846
2004-01-30,-0.9296
2004-02-02,-3.3064999999999998
2004-02-03,-3.512
2004-02-04,0.431
2004-02-05,2.432
2004-02-06,2.5140000000000002
2004-02-09,0.1362
2004-02-10,-0.5442
2004-02-11,1.1400000000000001
2004-02-12,1.3075
2004-02-13,-3.4268
2004-02-17,2.6267
2004-02-18,6.1068999999999996
2004-02-19,-3.7664
2004-02-20,-4.0897
2004-02-23,-0.1834
2004-02-24,-0.8268
2004-02-25,1.2043
2004-02-26,0.2746
2004-02-27,-1.141
2004-03-01,1.4312
2004-03-02,0.5462
2004-03-03,-1.8108
2004-03-04,1.9825
2004-03-05,0.0
2004-03-08,-5.0633
2004-03-09,-2.0
2004-03-10,1.1662
2004-03-11,-2.4976
2004-03-12,1.6749
2004-03-15,-4.0698
2004-03-16,2.4747
2004-03-17,3.1543
2004-03-18,-2.2456
2004-03-19,-2.5904
2004-03-22,-0.3512
2004-03-23,0.4028
2004-03-24,1.3039
2004-03-25,4.703
2004-03-26,0.0946
2004-03-29,1.9839
2004-03-30,1.7138
2004-03-31,-1.9581
2004-04-01,2.8333
2004-04-02,2.5294
2004-04-05,0.5727
2004-04-06,-1.6207
2004-04-07,-1.2021
2004-04-08,1.9378
2004-04-12,0.3095
2004-04-13,-3.4817
2004-04-14,2.7854
2004-04-15,-1.5993
2004-04-16,-2.0767
2004-04-19,1.1065
2004-04-20,-3.648
2004-04-21,1.3725
2004-04-22,2.521
2004-04-23,-0.5009
2004-04-26,-2.8375
2004-04-27,-2.3552
2004-04-28,-1.5436999999999999
2004-04-29,-4.5076
2004-04-30,-4.5151
2004-05-03,3.0091
2004-05-04,0.5738
2004-05-05,3.3714
2004-05-06,-1.0135
2004-05-07,-0.3447
2004-05-10,0.3561
2004-05-11,1.8753
2004-05-12,-0.5473
2004-05-13,5.1026
2004-05-14,-2.2846
2004-05-17,2.5329
2004-05-18,-1.6627
2004-05-19,-6.715
2004-05-20,-4.4536999999999995
2004-05-21,1.1924
2004-05-24,1.8747
2004-05-25,5.4154
2004-05-26,0.399
