ticker,TSLX US Equity
2014-08-13,-1.1161
2014-08-14,-0.5643
2014-08-15,-0.227
2014-08-18,1.6496
2014-08-19,-1.2311
2014-08-20,0.1133
2014-08-21,0.1698
2014-08-22,0.0565
2014-08-25,0.4517
2014-08-26,-0.4497
2014-08-27,0.0565
2014-08-28,-0.7336
2014-08-29,0.398
2014-09-02,-0.3398
2014-09-03,-1.5341
2014-09-04,-1.2118
2014-09-05,-1.3435000000000001
2014-09-08,1.8946
2014-09-09,0.5811
2014-09-10,1.0976
2014-09-11,-1.0286
2014-09-12,-0.0577
2014-09-15,-2.1375
2014-09-16,1.889
2014-09-17,-2.8969
2014-09-18,1.0143
2014-09-19,2.0673
2014-09-22,-1.9676
2014-09-23,-0.4723
2014-09-24,0.7117
2014-09-25,-1.5312000000000001
2014-09-26,3.5286999999999997
2014-09-29,-2.8943
2014-09-30,-2.6156
2014-10-01,4.1849
2014-10-02,0.8993
2014-10-03,0.0594
2014-10-06,-2.6128
2014-10-07,-0.7927
2014-10-08,-0.1229
2014-10-09,-0.1231
2014-10-10,-3.0191
2014-10-13,0.7624
2014-10-14,0.0
2014-10-15,1.4502
2014-10-16,1.8024
2014-10-17,-0.8547
2014-10-20,0.6158
2014-10-21,1.1628
2014-10-22,-0.5445
2014-10-23,-0.4866
2014-10-24,0.7335
2014-10-27,-0.182
2014-10-28,0.304
2014-10-29,0.9697
2014-10-30,0.4202
2014-10-31,0.2391
2014-11-03,-2.0274
2014-11-04,2.7998
2014-11-05,1.1841
2014-11-06,2.5161
2014-11-07,2.7397
2014-11-10,-1.3333
2014-11-11,-0.6757
2014-11-12,-0.6236
2014-11-13,0.057
2014-11-14,0.6271
2014-11-17,0.2266
2014-11-18,-0.8479
2014-11-19,1.3683
2014-11-20,1.2373
2014-11-21,-1.0556
2014-11-24,-0.0561
2014-11-25,-0.5618
2014-11-26,0.452
2014-11-28,0.3937
2014-12-01,-4.3137
2014-12-02,1.1124
2014-12-03,1.5634000000000001
2014-12-04,0.057
2014-12-05,0.9117
2014-12-08,-2.5974
2014-12-09,1.5072
2014-12-10,-0.0571
2014-12-11,0.9714
2014-12-12,-1.3016
2014-12-15,-2.0069
2014-12-16,-3.3938
2014-12-17,0.3028
2014-12-18,-0.1208
2014-12-19,2.1765
2014-12-22,-0.2959
2014-12-23,-0.7122
2014-12-24,0.7173
2014-12-26,0.6528
2014-12-29,1.533
2014-12-30,0.0594
2014-12-31,-0.1188
2015-01-02,-0.8918
2015-01-05,0.6599
2015-01-06,-1.907
2015-01-07,-0.729
2015-01-08,0.6732
2015-01-09,0.9726
2015-01-12,-0.602
2015-01-13,2.3016
2015-01-14,-0.4144
2015-01-15,0.4756
2015-01-16,0.4142
2015-01-20,0.2357
2015-01-21,0.1764
2015-01-22,-0.2347
2015-01-23,0.0
2015-01-26,3.0588
2015-01-27,0.6849
2015-01-28,-1.9841
2015-01-29,1.8508
2015-01-30,-0.7382
2015-02-02,0.286
2015-02-03,1.5402
2015-02-04,-2.5843
2015-02-05,0.9804
2015-02-06,0.7424
2015-02-09,0.3968
2015-02-10,-1.0728
2015-02-11,-1.1985999999999999
2015-02-12,2.3108
2015-02-13,0.3953
2015-02-17,0.1125
2015-02-18,0.0
2015-02-19,-0.2809
2015-02-20,-0.338
2015-02-23,0.6218
2015-02-24,-0.4494
2015-02-25,4.4018
2015-02-26,-0.1081
2015-02-27,0.3247
2015-03-02,-0.2157
2015-03-03,-0.4865
2015-03-04,-0.8691
2015-03-05,-0.6575
2015-03-06,0.7722
2015-03-09,-1.04
2015-03-10,-1.1062
2015-03-11,0.0559
2015-03-12,-0.1677
2015-03-13,0.28
2015-03-16,-0.2233
2015-03-17,-0.1679
2015-03-18,0.3924
2015-03-19,0.5025
2015-03-20,0.0
2015-03-23,-0.3333
2015-03-24,-0.1115
2015-03-25,0.3348
2015-03-26,-0.723
2015-03-27,-0.6162
2015-03-30,-0.0576
2015-03-31,-0.7497
2015-04-01,2.2661
2015-04-02,-0.4545
2015-04-06,1.6553
2015-04-07,-0.5053
2015-04-08,1.1851
2015-04-09,0.2231
2015-04-10,-0.2226
2015-04-13,-0.4462
2015-04-14,0.7283
2015-04-15,0.6118
2015-04-16,-0.4422
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,-0.3331
2015-04-22,-0.1114
2015-04-23,1.227
2015-04-24,0.8815
2015-04-27,-0.8738
2015-04-28,0.7163
2015-04-29,-0.2188
2015-04-30,-0.4386
2015-05-01,0.5507
2015-05-04,-0.1095
2015-05-05,-0.2193
2015-05-06,-1.1538
2015-05-07,-0.1112
2015-05-08,0.5008
2015-05-11,-0.8859
2015-05-12,1.7318
2015-05-13,-0.2197
2015-05-14,-2.4766
2015-05-15,1.0158
2015-05-18,0.5587
2015-05-19,0.9444
2015-05-20,-0.3853
2015-05-21,0.221
2015-05-22,0.7166
2015-05-26,0.0547
2015-05-27,0.1641
2015-05-28,0.2185
2015-05-29,-1.1989
2015-06-01,-0.1655
2015-06-02,0.6077
2015-06-03,0.2746
2015-06-04,-0.9858
2015-06-05,0.9403
2015-06-08,-0.6027
2015-06-09,-0.0551
2015-06-10,0.0
2015-06-11,-0.3861
2015-06-12,0.1107
2015-06-15,-0.9403
2015-06-16,-1.1167
2015-06-17,-0.2823
2015-06-18,-0.3964
2015-06-19,-0.1137
2015-06-22,1.0245
2015-06-23,1.4085
2015-06-24,-0.3333
2015-06-25,-0.223
2015-06-26,-0.0559
2015-06-29,-1.2570999999999999
2015-06-30,-1.6204
2015-07-01,1.6471
2015-07-02,0.1157
2015-07-06,0.8671
2015-07-07,0.2292
2015-07-08,-1.6581000000000001
2015-07-09,1.1628
2015-07-10,1.2644
2015-07-13,1.9296
2015-07-14,-1.0579
2015-07-15,-0.7316
2015-07-16,0.3401
2015-07-17,-0.339
2015-07-20,0.5669
2015-07-21,0.2818
2015-07-22,-2.1922
2015-07-23,-0.7471
2015-07-24,0.0
2015-07-27,0.1158
2015-07-28,1.5038
2015-07-29,0.5698
2015-07-30,0.8499
2015-07-31,0.0
2015-08-03,-0.2809
2015-08-04,-0.169
2015-08-05,1.5800999999999998
2015-08-06,0.0
2015-08-07,-0.2778
2015-08-10,0.1114
2015-08-11,-0.6678
2015-08-12,0.4482
2015-08-13,-0.6135
2015-08-14,0.3928
2015-08-17,0.0559
2015-08-18,-0.8939
2015-08-19,-1.3529
2015-08-20,-1.5429
2015-08-21,-0.7545
2015-08-24,-4.5029
2015-08-25,1.5922
2015-08-26,2.0494
2015-08-27,0.5907
2015-08-28,0.9982
2015-08-31,1.5116
2015-09-01,-0.5155
2015-09-02,-1.0937999999999999
2015-09-03,0.6985
2015-09-04,0.8671
2015-09-08,0.1719
2015-09-09,0.0572
2015-09-10,-0.7433
2015-09-11,0.0576
2015-09-14,-0.1151
2015-09-15,0.0
2015-09-16,-0.6916
2015-09-17,0.3482
2015-09-18,1.2146
2015-09-21,0.5714
2015-09-22,-0.1136
2015-09-23,-0.3982
2015-09-24,0.0571
2015-09-25,-0.5137
2015-09-28,-2.2375
2015-09-29,-2.5826000000000002
2015-09-30,1.2947
2015-10-01,1.339
2015-10-02,0.3003
2015-10-05,1.018
2015-10-06,-0.2964
2015-10-07,-0.1784
2015-10-08,2.2037
2015-10-09,0.6993
2015-10-12,2.0255
2015-10-13,0.0
2015-10-14,-0.1702
2015-10-15,0.0568
2015-10-16,-0.1136
2015-10-19,0.3411
2015-10-20,0.0
2015-10-21,-1.4163999999999999
2015-10-22,-1.6092
2015-10-23,0.1168
2015-10-26,-0.5251
2015-10-27,-0.7625
2015-10-28,1.2411
2015-10-29,-0.7589
2015-10-30,0.0
2015-11-02,1.1764999999999999
2015-11-03,-0.5814
2015-11-04,-0.0585
2015-11-05,0.5266
2015-11-06,0.0582
2015-11-09,0.9889
2015-11-10,-0.288
2015-11-11,0.2311
2015-11-12,0.5187
2015-11-13,-0.4014
2015-11-16,0.1727
2015-11-17,0.0
2015-11-18,-0.1149
2015-11-19,0.4028
2015-11-20,-1.1461000000000001
2015-11-23,0.058
2015-11-24,-0.6373
2015-11-25,0.8746
2015-11-27,-0.1156
2015-11-30,-0.4051
2015-12-01,1.2783
2015-12-02,-1.6638
2015-12-03,0.0
2015-12-04,0.4667
2015-12-07,-2.3810000000000002
2015-12-08,-0.4164
2015-12-09,-0.9558
2015-12-10,0.9047
2015-12-11,-0.4782
2015-12-14,-4.0841
2015-12-15,2.3795
2015-12-16,2.4465
2015-12-17,1.194
2015-12-18,-3.4218
2015-12-21,1.7715
2015-12-22,-2.3409
2015-12-23,3.6263
2015-12-24,1.4828000000000001
2015-12-28,-1.8702999999999999
2015-12-29,0.6552
2015-12-30,-2.1805
2015-12-31,0.4334
2016-01-04,1.4797
2016-01-05,0.243
2016-01-06,1.4545
2016-01-07,-2.4492
2016-01-08,-1.3472
2016-01-11,-0.9311
2016-01-12,0.5013
2016-01-13,-2.9925
2016-01-14,3.0206
2016-01-15,-2.1834
2016-01-19,0.2551
2016-01-20,-1.9083999999999999
2016-01-21,2.4643
2016-01-22,3.1646
2016-01-25,-1.3497
2016-01-26,-0.4975
2016-01-27,0.375
2016-01-28,-0.1245
2016-01-29,-0.187
2016-02-01,1.4365999999999999
2016-02-02,-1.2315
2016-02-03,-0.0623
2016-02-04,-1.7467000000000001
2016-02-05,0.0
2016-02-08,-1.9683000000000002
2016-02-09,-1.0363
2016-02-10,1.0471
2016-02-11,-1.8782
2016-02-12,0.462
2016-02-16,0.3942
2016-02-17,3.4686
2016-02-18,-1.2018
2016-02-19,-0.5122
2016-02-22,0.0644
2016-02-23,0.9003
2016-02-24,0.8286
2016-02-25,0.3793
2016-02-26,1.0076
2016-02-29,1.2469000000000001
2016-03-01,3.8177
2016-03-02,-0.1186
2016-03-03,-2.4941
2016-03-04,0.0
2016-03-07,-1.218
2016-03-08,-1.3564
2016-03-09,-0.625
2016-03-10,0.3774
2016-03-11,1.6291
2016-03-14,0.2466
2016-03-15,0.5535
2016-03-16,0.367
2016-03-17,0.1219
2016-03-18,1.9477
2016-03-21,-2.209
2016-03-22,-0.6105
2016-03-23,-1.7199
2016-03-24,0.9375
2016-03-28,0.3715
2016-03-29,2.8994
2016-03-30,-0.8594
2016-03-31,-0.1238
2016-04-01,0.806
2016-04-04,-0.9225
2016-04-05,0.1241
2016-04-06,0.8679
2016-04-07,-0.4302
2016-04-08,0.0
2016-04-11,-0.3704
2016-04-12,1.2392
2016-04-13,-0.0612
2016-04-14,-0.0612
2016-04-15,0.8578
2016-04-18,-0.9721
2016-04-19,0.6748
2016-04-20,-0.6094
2016-04-21,-0.981
2016-04-22,0.1858
2016-04-25,0.7417
2016-04-26,1.1043
2016-04-27,-0.4248
2016-04-28,0.4266
2016-04-29,-0.3034
2016-05-02,0.3652
2016-05-03,-1.2129
2016-05-04,0.3683
2016-05-05,-1.896
2016-05-06,-0.4364
2016-05-09,0.3757
2016-05-10,0.8734
2016-05-11,0.804
2016-05-12,0.3681
2016-05-13,0.9169
2016-05-16,-0.6663
2016-05-17,-0.1829
2016-05-18,0.1833
2016-05-19,-2.0732
2016-05-20,1.4321
2016-05-23,-0.2455
2016-05-24,1.1077
2016-05-25,-0.0609
2016-05-26,0.4263
2016-05-27,-0.0606
2016-05-31,-0.4854
2016-06-01,0.4268
2016-06-02,-0.425
2016-06-03,-0.5488
2016-06-06,0.0
2016-06-07,0.6744
2016-06-08,-0.1218
2016-06-09,-0.1829
2016-06-10,0.1833
2016-06-13,0.1829
2016-06-14,-0.6695
2016-06-15,0.2451
2016-06-16,0.5501
2016-06-17,-0.1216
2016-06-20,0.0609
2016-06-21,1.5207000000000002
2016-06-22,0.0599
2016-06-23,0.2395
2016-06-24,-0.2987
2016-06-27,-1.1384
2016-06-28,2.5455
2016-06-29,0.242
2016-06-30,0.2414
2016-07-01,0.0
2016-07-05,1.3847
2016-07-06,0.7126
2016-07-07,0.8844
2016-07-08,-0.0584
2016-07-11,0.1754
2016-07-12,0.7005
2016-07-13,-0.5797
2016-07-14,0.3499
2016-07-15,0.2905
2016-07-18,1.1008
2016-07-19,0.1146
2016-07-20,-0.0572
2016-07-21,-0.0573
2016-07-22,-0.0573
2016-07-25,0.344
2016-07-26,0.4571
2016-07-27,-0.0569
2016-07-28,-0.2277
2016-07-29,0.1141
2016-08-01,-0.3419
2016-08-02,0.0
2016-08-03,0.0572
2016-08-04,1.7713999999999999
2016-08-05,0.8984
2016-08-08,0.5565
2016-08-09,0.6087
2016-08-10,-0.22
2016-08-11,-0.4961
2016-08-12,-0.0554
2016-08-15,0.3326
2016-08-16,-0.0552
2016-08-17,-0.0553
2016-08-18,-0.0553
2016-08-19,0.166
2016-08-22,1.326
2016-08-23,-0.3272
2016-08-24,0.0
2016-08-25,-0.0547
2016-08-26,0.2737
2016-08-29,0.9825
2016-08-30,1.4595
2016-08-31,-0.586
2016-09-01,-0.6967
2016-09-02,0.0
2016-09-06,-0.1619
2016-09-07,-0.8108
2016-09-08,0.0545
2016-09-09,-1.2527
2016-09-12,-0.4413
2016-09-13,-2.0499
2016-09-14,-1.0747
2016-09-15,1.1435
2016-09-16,0.1696
2016-09-19,1.1287
2016-09-20,1.2835
2016-09-21,0.0
2016-09-22,0.8264
2016-09-23,-0.0546
2016-09-26,0.0
2016-09-27,0.0547
2016-09-28,-0.2186
2016-09-29,-0.8394
2016-09-30,2.2009
2016-10-03,-0.1657
2016-10-04,-0.4978
2016-10-05,0.4447
2016-10-06,-1.0515
2016-10-07,-0.1678
2016-10-10,-0.1681
2016-10-11,0.1122
2016-10-12,-0.6166
2016-10-13,1.2972000000000001
2016-10-14,-1.1136
2016-10-17,-1.0698
2016-10-18,0.0
2016-10-19,0.2277
2016-10-20,0.4543
2016-10-21,0.1696
2016-10-24,0.8465
2016-10-25,-0.056
2016-10-26,0.3919
2016-10-27,0.2231
2016-10-28,0.5008
2016-10-31,-0.7752
2016-11-01,-1.0603
2016-11-02,-1.1844000000000001
2016-11-03,-0.5137
2016-11-04,0.0574
2016-11-07,1.7202
2016-11-08,2.3112
2016-11-09,0.0551
2016-11-10,-0.9912
2016-11-11,-0.3337
2016-11-14,0.3348
2016-11-15,0.3893
2016-11-16,2.1607
2016-11-17,-0.0542
2016-11-18,-0.217
2016-11-21,-0.5438
2016-11-22,0.7108
2016-11-23,-0.5429
2016-11-25,2.1834
2016-11-28,-2.5641
2016-11-29,0.4386
2016-11-30,0.0546
2016-12-01,0.1091
2016-12-02,-0.9264
2016-12-05,1.0451
2016-12-06,0.6532
2016-12-07,0.7572
2016-12-08,1.0735
2016-12-09,-0.8497
2016-12-12,-0.1607
2016-12-13,0.1073
2016-12-14,-0.7503
2016-12-15,0.594
2016-12-16,0.2147
2016-12-19,2.0354
2016-12-20,-0.2625
2016-12-21,0.0
2016-12-22,-0.0526
2016-12-23,-0.2633
2016-12-27,-0.3168
2016-12-28,-0.7415
2016-12-29,0.7084
2016-12-30,1.0823
2017-01-03,-1.2313
2017-01-04,1.5175999999999998
2017-01-05,1.2814
2017-01-06,0.6853
2017-01-09,-1.7801
2017-01-10,0.4264
2017-01-11,0.69
2017-01-12,-1.3179
2017-01-13,0.7479
2017-01-17,-0.2121
2017-01-18,0.7439
2017-01-19,-0.5274
2017-01-20,0.5832
2017-01-23,-0.3163
2017-01-24,-0.1058
2017-01-25,-0.2118
2017-01-26,-1.5385
2017-01-27,-0.8621
2017-01-30,0.163
2017-01-31,-0.8681
2017-02-01,1.04
2017-02-02,0.1083
2017-02-03,2.1104
2017-02-06,0.424
2017-02-07,0.4749
2017-02-08,-0.1576
2017-02-09,0.0526
2017-02-10,0.9464
2017-02-13,-0.9375
2017-02-14,0.2629
2017-02-15,0.8915
2017-02-16,-0.3119
2017-02-17,0.5735
2017-02-21,0.7258
2017-02-22,-0.1029
2017-02-23,1.3395000000000001
2017-02-24,-0.9151
2017-02-27,-0.4618
2017-02-28,0.6186
2017-03-01,-0.666
2017-03-02,1.4956
2017-03-03,-1.626
2017-03-06,1.0331
2017-03-07,-0.2045
2017-03-08,0.7684
2017-03-09,0.4067
2017-03-10,1.5695999999999999
2017-03-13,0.0499
2017-03-14,-0.7972
2017-03-15,0.6027
2017-03-16,-0.4493
2017-03-17,0.8024
2017-03-20,0.1493
2017-03-21,-0.5464
2017-03-22,0.0999
2017-03-23,-0.2495
2017-03-24,0.3002
2017-03-27,0.0499
2017-03-28,-0.2991
2017-03-29,1.25
2017-03-30,0.0494
2017-03-31,0.6417
2017-04-03,0.4414
2017-04-04,1.2207
2017-04-05,0.0965
2017-04-06,0.9332
2017-04-07,0.292
2017-04-10,-0.6793
2017-04-11,0.5862
2017-04-12,-0.34
2017-04-13,-0.4386
2017-04-17,0.2937
2017-04-18,0.7321
2017-04-19,-0.3876
2017-04-20,0.4377
2017-04-21,-0.339
2017-04-24,0.0
2017-04-25,0.7775
2017-04-26,0.1929
2017-04-27,0.3369
2017-04-28,0.2878
2017-05-01,0.2391
2017-05-02,0.1431
2017-05-03,-1.3816
2017-05-04,-1.8841
2017-05-05,0.8863
2017-05-08,0.4392
2017-05-09,0.3887
2017-05-10,-0.3388
2017-05-11,-0.4857
2017-05-12,0.3416
2017-05-15,0.4864
2017-05-16,0.4356
2017-05-17,-1.0602
2017-05-18,0.0974
2017-05-19,-0.2433
2017-05-22,0.2927
2017-05-23,-0.0486
2017-05-24,1.2652
2017-05-25,0.0481
2017-05-26,-0.2402
2017-05-30,-0.0482
2017-05-31,-0.1931
2017-06-01,1.2089
2017-06-02,-0.43
2017-06-05,0.3839
2017-06-06,0.0
2017-06-07,-0.239
2017-06-08,0.1437
2017-06-09,-0.3828
2017-06-12,0.2882
2017-06-13,0.3352
2017-06-14,-1.07
2017-06-15,0.1475
2017-06-16,0.54
2017-06-19,0.2441
2017-06-20,-0.341
2017-06-21,-0.2933
2017-06-22,-0.1471
2017-06-23,0.6873
2017-06-26,0.5363
2017-06-27,-0.4365
2017-06-28,1.3151
2017-06-29,-1.6827
2017-06-30,0.0
2017-07-03,0.7335
2017-07-05,-0.7282
2017-07-06,-0.0489
2017-07-07,0.2935
2017-07-10,0.0
2017-07-11,-0.0976
2017-07-12,0.3418
2017-07-13,-0.1946
2017-07-14,0.2925
2017-07-17,-0.5834
2017-07-18,0.0
2017-07-19,-0.2934
2017-07-20,0.9318
2017-07-21,0.7289
2017-07-24,-1.6401
2017-07-25,0.6376
2017-07-26,0.3899
2017-07-27,0.6796
2017-07-28,-0.4339
2017-07-31,0.5327
2017-08-01,-0.0963
2017-08-02,0.2411
2017-08-03,1.6835
2017-08-04,-0.0946
2017-08-07,0.3314
2017-08-08,0.6135
2017-08-09,0.7974
2017-08-10,-1.0703
2017-08-11,0.3293
2017-08-14,0.8439
2017-08-15,0.4649
2017-08-16,-0.0925
2017-08-17,-1.4358
2017-08-18,-1.5038
2017-08-21,-0.0477
2017-08-22,0.7637
2017-08-23,0.1421
2017-08-24,-0.3311
2017-08-25,0.0
2017-08-28,-0.4746
2017-08-29,0.0954
2017-08-30,-0.0957
2017-08-31,-0.6226
2017-09-01,0.4337
2017-09-05,-1.0557
2017-09-06,-0.5335
2017-09-07,-0.9751
2017-09-08,-1.3786
2017-09-11,-0.1498
2017-09-12,-0.3
2017-09-13,0.7523
2017-09-14,1.2444
2017-09-15,0.8521
2017-09-18,0.0994
2017-09-19,0.6951
2017-09-20,-0.0986
2017-09-21,-0.4936
2017-09-22,0.8929
2017-09-25,-1.3274
2017-09-26,2.5909
2017-09-27,0.0971
2017-09-28,0.8248
2017-09-29,0.8662
2017-10-02,0.0
2017-10-03,0.1431
2017-10-04,0.1906
2017-10-05,0.428
2017-10-06,-1.4205
2017-10-09,0.4803
2017-10-10,0.0478
2017-10-11,-0.0956
2017-10-12,-0.4304
2017-10-13,-0.2882
2017-10-16,0.0
2017-10-17,-0.6262
2017-10-18,0.3393
2017-10-19,-0.1449
2017-10-20,-0.1451
2017-10-23,0.8721
2017-10-24,-0.3362
2017-10-25,-1.8313000000000001
2017-10-26,-0.0982
2017-10-27,1.3759000000000001
2017-10-30,0.0
2017-10-31,-0.921
2017-11-01,-0.1957
2017-11-02,-0.6373
2017-11-03,0.6413
2017-11-06,-0.5392
2017-11-07,-0.2464
2017-11-08,2.7668
2017-11-09,-0.8654
2017-11-10,-1.3094000000000001
2017-11-13,0.3931
2017-11-14,-0.0489
2017-11-15,-0.049
2017-11-16,0.294
2017-11-17,0.342
2017-11-20,0.4869
2017-11-21,-0.3391
2017-11-22,1.1667
2017-11-24,0.0961
2017-11-27,-1.0082
2017-11-28,-0.097
2017-11-29,0.2913
2017-11-30,-0.6311
2017-12-01,-0.7816
2017-12-04,0.0492
2017-12-05,0.0492
2017-12-06,0.5903
2017-12-07,0.7824
2017-12-08,-0.3396
2017-12-11,1.2658
2017-12-12,-0.5288
2017-12-13,0.0
2017-12-14,-0.29
2017-12-15,-0.3458
2017-12-18,-0.1983
2017-12-19,-0.8942
2017-12-20,0.2506
2017-12-21,0.15
2017-12-22,0.1498
2017-12-26,-0.2991
2017-12-27,-0.7
2017-12-28,0.9063
2017-12-29,-1.1976
2018-01-02,0.404
2018-01-03,0.0
2018-01-04,-0.1509
2018-01-05,0.806
2018-01-08,-0.05
2018-01-09,-0.25
2018-01-10,-0.7519
2018-01-11,1.0606
2018-01-12,0.2499
2018-01-16,-0.0499
2018-01-17,-0.2494
2018-01-18,-1.1
2018-01-19,0.455
2018-01-22,-0.4529
2018-01-23,-0.5561
2018-01-24,0.5084
2018-01-25,-0.6576
2018-01-26,-0.3564
2018-01-29,-0.4599
2018-01-30,-0.462
2018-01-31,-0.9283
2018-02-01,1.0411
2018-02-02,-1.3395000000000001
2018-02-05,-4.1253
2018-02-06,2.0153
2018-02-07,0.0
2018-02-08,-1.0678
2018-02-09,-1.4031
2018-02-12,1.4231
2018-02-13,0.5936
2018-02-14,-1.073
2018-02-15,-0.705
2018-02-16,0.2731
2018-02-20,-1.1438
2018-02-21,-0.4959
2018-02-22,1.3843
2018-02-23,-0.4915
2018-02-26,0.8782
2018-02-27,-0.5441
2018-02-28,-1.1507
2018-03-01,-0.1109
2018-03-02,0.0555
2018-03-05,2.8286
2018-03-06,-0.4854
2018-03-07,-0.7588
2018-03-08,0.0546
2018-03-09,0.7642
2018-03-12,0.2167
2018-03-13,-0.5405
2018-03-14,-0.2717
2018-03-15,-0.8352
2018-03-16,0.393
2018-03-19,0.2796
2018-03-20,-0.1673
2018-03-21,-2.2346
2018-03-22,2.6856999999999998
2018-03-23,-2.5042
2018-03-26,-0.1142
2018-03-27,-0.1714
2018-03-28,1.0876
2018-03-29,1.1325
2018-04-02,-0.168
2018-04-03,0.3365
2018-04-04,0.4472
2018-04-05,-0.1113
2018-04-06,-0.3343
2018-04-09,0.1118
2018-04-10,-0.335
2018-04-11,0.0
2018-04-12,-0.056
2018-04-13,-0.7848
2018-04-16,0.2825
2018-04-17,0.7324
2018-04-18,0.2796
2018-04-19,-0.6135
2018-04-20,-0.2245
2018-04-23,-0.1687
2018-04-24,0.3944
2018-04-25,-0.1122
2018-04-26,0.3933
2018-04-27,0.5036
2018-04-30,0.5568
2018-05-01,0.2215
2018-05-02,-0.1105
2018-05-03,0.0
2018-05-04,4.3142
2018-05-07,0.2651
2018-05-08,0.1058
2018-05-09,-0.2641
2018-05-10,0.7945
2018-05-11,-0.1576
2018-05-14,-0.4737
2018-05-15,1.1634
2018-05-16,-0.2614
2018-05-17,0.5765
2018-05-18,-0.1563
2018-05-21,0.1566
2018-05-22,0.0
2018-05-23,-0.1042
2018-05-24,0.0
2018-05-25,-0.0522
2018-05-29,-0.9395
2018-05-30,-0.6322
2018-05-31,-0.7447
2018-06-01,0.2144
2018-06-04,-0.0535
2018-06-05,-0.535
2018-06-06,-0.269
2018-06-07,0.0
2018-06-08,0.3776
2018-06-11,-0.6448
2018-06-12,-0.9194
2018-06-13,-0.8734
2018-06-14,1.7069999999999999
2018-06-15,0.2765
2018-06-18,-0.3309
2018-06-19,0.166
2018-06-20,-0.1657
2018-06-21,-1.2175
2018-06-22,-0.112
2018-06-25,0.1122
2018-06-26,-0.6723
2018-06-27,-1.2408
2018-06-28,0.4569
2018-06-29,1.9898
2018-07-02,0.5574
2018-07-03,0.6098
2018-07-05,-0.2755
2018-07-06,0.221
2018-07-09,0.5513
2018-07-10,-0.6031
2018-07-11,0.0552
2018-07-12,-0.2756
2018-07-13,0.6081
2018-07-16,0.0
2018-07-17,0.7692
2018-07-18,2.2356
2018-07-19,-0.16
2018-07-20,0.4808
2018-07-23,-0.2127
2018-07-24,1.6516
2018-07-25,0.5765
2018-07-26,0.1563
2018-07-27,0.8845
2018-07-30,0.1031
2018-07-31,0.5152
2018-08-01,0.1538
2018-08-02,1.0235
2018-08-03,0.5572
2018-08-06,1.1587
2018-08-07,0.4482
2018-08-08,-1.1403
2018-08-09,0.3009
2018-08-10,-0.65
2018-08-13,-0.0503
2018-08-14,-0.4532
2018-08-15,-0.3541
2018-08-16,0.0508
2018-08-17,-0.2029
2018-08-20,-0.0508
2018-08-21,0.8138
2018-08-22,-0.1514
2018-08-23,-0.0505
2018-08-24,0.1517
2018-08-27,-0.0505
2018-08-28,0.1515
