ticker,NCNA US Equity
2018-02-20,0.5536
2018-02-21,1.4515
2018-02-22,-0.444
2018-02-23,2.9732
2018-02-26,-3.0318
2018-02-27,-1.9851
2018-02-28,-1.6202999999999999
2018-03-01,-5.5584
2018-03-02,2.1253
2018-03-05,4.0555
2018-03-06,-4.8718
2018-03-07,-1.5093999999999999
2018-03-08,-1.9704000000000002
2018-03-09,8.8219
2018-03-12,2.6167
2018-03-13,-2.5
2018-03-14,-7.2308
2018-03-15,4.9198
2018-03-16,-1.2645
2018-03-19,-2.8815
2018-03-20,5.7143
2018-03-21,-1.2474
2018-03-22,-8.2632
2018-03-23,1.4917
2018-03-26,-1.0741
2018-03-27,6.7429
2018-03-28,0.1071
2018-03-29,1.1764999999999999
2018-04-02,8.2981
2018-04-03,3.3186999999999998
2018-04-04,8.3137
2018-04-05,-2.1805
2018-04-06,16.9416
2018-04-09,4.4605
2018-04-10,7.6642
2018-04-11,-15.8644
2018-04-12,-3.9887
2018-04-13,5.8749
2018-04-16,-5.3508
2018-04-17,-5.737
2018-04-18,4.2648
2018-04-19,-2.7269
2018-04-20,3.548
2018-04-23,-2.7496
2018-04-24,-3.4363
2018-04-25,6.0811
2018-04-26,0.8917
2018-04-27,-3.1987
2018-04-30,2.8261
2018-05-01,2.5793
2018-05-02,-3.0915
2018-05-03,-1.5312999999999999
2018-05-04,-2.419
2018-05-07,0.0443
2018-05-08,-0.885
2018-05-09,-1.7410999999999999
2018-05-10,5.4521
2018-05-11,2.0681
2018-05-14,-4.5588999999999995
2018-05-15,6.0593
2018-05-16,0.0834
2018-05-17,0.0
2018-05-18,-1.5833
2018-05-21,11.939
2018-05-22,3.2526
2018-05-23,-0.4029
2018-05-24,1.7654
2018-05-25,0.2891
2018-05-29,0.2162
2018-05-30,-1.8338999999999999
2018-05-31,-0.4396
2018-06-01,-0.6623
2018-06-04,-0.0741
2018-06-05,3.0393
2018-06-06,7.3381
2018-06-07,-4.5241
2018-06-08,-0.8775
2018-06-11,-1.4518
2018-06-12,-1.2936
2018-06-13,0.9283
2018-06-14,2.615
2018-06-15,-11.4236
2018-06-18,-2.7778
2018-06-19,-1.2245
2018-06-20,-2.3554
2018-06-21,-0.4655
2018-06-22,4.1667
2018-06-25,-0.0816
2018-06-26,-4.9837
2018-06-27,-13.3276
2018-06-28,1.2401
2018-06-29,-6.9084
2018-07-02,8.3684
2018-07-03,6.7994
2018-07-05,8.231
2018-07-06,2.437
2018-07-09,0.082
2018-07-10,0.0
2018-07-11,-0.8197
2018-07-12,-0.8264
2018-07-13,0.0833
2018-07-16,3.0391
2018-07-17,-5.0505
2018-07-18,3.8298
2018-07-19,-6.1885
2018-07-20,0.9174
2018-07-23,-1.6017000000000001
2018-07-24,-4.1795
2018-07-25,7.8972
2018-07-26,-4.4681
2018-07-27,-10.3786
2018-07-30,4.4732
2018-07-31,0.4282
2018-08-01,6.4898
2018-08-02,-0.7562
2018-08-03,-0.0448
2018-08-06,-2.1076
2018-08-07,4.5809
2018-08-08,-1.4017
2018-08-09,2.5322
2018-08-10,-0.3466
2018-08-13,0.3043
2018-08-14,-0.2167
2018-08-15,5.2562999999999995
2018-08-16,-0.4127
2018-08-17,3.3568
2018-08-20,0.2406
2018-08-21,0.0
2018-08-22,3.32
2018-08-23,3.9876
2018-08-24,-2.9784
2018-08-27,-0.1151
2018-08-28,-2.9581
2018-08-29,-5.4632
2018-08-30,-0.1256
2018-08-31,4.2348
2018-09-04,0.5229
2018-09-05,-3.1612999999999998
2018-09-06,-6.9835
2018-09-07,7.0191
2018-09-10,-2.6567
2018-09-11,-0.6183
2018-09-12,1.3516
2018-09-13,-2.6672000000000002
2018-09-14,1.0439
2018-09-17,2.9703
2018-09-18,0.0
2018-09-19,-2.3411
2018-09-20,1.7979
2018-09-21,-5.7611
2018-09-24,1.071
2018-09-25,3.3113
2018-09-26,0.4274
2018-09-27,9.3617
2018-09-28,-3.035
2018-10-01,-9.4302
2018-10-02,-0.7532
2018-10-03,-5.2232
2018-10-04,-6.83
2018-10-05,-1.365
2018-10-08,7.0733
2018-10-09,-2.2978
2018-10-10,-10.3381
2018-10-11,0.1639
2018-10-12,-4.3644
2018-10-15,4.6777
2018-10-16,0.545
2018-10-17,-3.523
2018-10-18,-3.427
2018-10-19,18.0919
2018-10-22,-10.8374
2018-10-23,-6.7956
2018-10-24,4.2087
2018-10-25,-7.1104
2018-10-26,8.9406
2018-10-29,9.4997
2018-10-30,-12.115
2018-10-31,3.5047
2018-11-01,2.991
2018-11-02,-1.8082
2018-11-05,1.8415
2018-11-06,-5.1507
2018-11-07,-8.2611
2018-11-08,8.1234
2018-11-09,5.2417
2018-11-12,-0.1107
2018-11-13,-2.4377
2018-11-14,3.1232
2018-11-15,-5.2863
2018-11-16,11.0465
2018-11-19,0.5236
2018-11-20,0.9375
2018-11-21,-8.8235
2018-11-23,0.0566
2018-11-26,-3.3371
2018-11-27,3.6279
2018-11-28,4.1784
2018-11-29,3.0894
2018-11-30,2.4711
2018-12-03,-4.9256
2018-12-04,-6.476
2018-12-06,4.2123
2018-12-07,0.1661
2018-12-10,-2.5981
2018-12-11,-2.2701000000000002
2018-12-12,-2.3810000000000002
2018-12-13,-1.8441
2018-12-14,0.3636
2018-12-17,-1.5699999999999998
2018-12-18,-0.6135
2018-12-19,-6.5432
2018-12-20,-5.9445
2018-12-21,1.1236
2018-12-24,-9.7222
2018-12-26,5.6923
2018-12-27,5.8952
2018-12-28,8.0412
2018-12-31,-7.7608
2019-01-02,1.8620999999999999
2019-01-03,4.2654
2019-01-04,7.4026
2019-01-07,2.4788
2019-01-08,-9.2035
2019-01-09,0.6498
2019-01-10,4.7127
2019-01-11,0.185
2019-01-14,-3.3231
2019-01-15,0.3819
2019-01-16,-7.0387
2019-01-17,10.6412
2019-01-18,-1.233
2019-01-22,-8.6767
2019-01-23,-3.1442
2019-01-24,-19.4778
2019-01-25,7.362
2019-01-28,-0.3265
2019-01-29,-0.9009
2019-01-30,11.6529
2019-01-31,-4.0711
2019-02-01,-4.9383
2019-02-04,-0.1623
2019-02-05,-3.7398
2019-02-06,1.5203
2019-02-07,-8.8186
2019-02-08,-0.365
2019-02-11,6.1126
2019-02-12,-3.5167
2019-02-13,2.7728
2019-02-14,-1.5666
2019-02-15,3.6250999999999998
2019-02-19,-1.4505
2019-02-20,0.9524
2019-02-21,-0.8576
2019-02-22,1.2976
2019-02-25,0.1708
2019-02-26,0.4263
2019-02-27,0.764
2019-02-28,0.2527
2019-03-01,-3.1933
2019-03-04,11.9792
2019-03-05,4.1085
2019-03-06,-6.478
2019-03-07,-2.5478
2019-03-08,6.2092
2019-03-11,6.6154
2019-03-12,-4.329
2019-03-13,13.7255
2019-03-14,2.9177999999999997
2019-03-15,3.7371
2019-03-18,2.4845
2019-03-19,-5.9394
2019-03-20,3.0928
2019-03-21,6.5
2019-03-22,5.8099
2019-03-25,-7.1547
2019-03-26,-3.4648
2019-03-27,-1.9183
2019-03-28,-0.694
2019-03-29,8.0051
2019-04-01,2.6471
2019-04-02,-1.1461000000000001
2019-04-03,1.1594
2019-04-04,-2.5788
2019-04-05,0.3529
2019-04-08,-7.6788
2019-04-09,1.3968
2019-04-10,7.4515
2019-04-11,-5.5944
2019-04-12,-1.5432000000000001
2019-04-15,-4.7022
2019-04-16,-7.8947
2019-04-17,0.0
2019-04-18,-3.2143
2019-04-22,0.738
2019-04-23,-5.2747
2019-04-24,-1.6240999999999999
2019-04-25,0.4717
2019-04-26,3.1299
2019-04-29,13.6571
2019-04-30,0.1335
2019-05-01,1.2667
2019-05-02,0.0658
2019-05-03,3.6184
2019-05-06,-0.5714
2019-05-07,-3.4483
2019-05-08,-5.2249
2019-05-09,-1.3259
2019-05-10,1.9802
2019-05-13,-1.2483
2019-05-14,2.177
2019-05-15,1.9243999999999999
2019-05-16,-2.0229
2019-05-17,0.2753
2019-05-20,-2.4022
2019-05-21,1.1955
2019-05-22,0.6254
2019-05-23,3.1077
2019-05-24,1.708
2019-05-28,-8.7257
2019-05-29,-0.4329
2019-05-31,-13.0435
2019-06-03,-3.9167
2019-06-04,3.3825
2019-06-05,-3.4396
2019-06-06,4.5178
2019-06-07,-1.8288
2019-06-10,-2.8789
2019-06-11,-0.6103
2019-06-12,4.2105
2019-06-13,-1.936
2019-06-14,2.4893
2019-06-17,-1.7588
2019-06-18,4.0068
2019-06-19,-2.9508
2019-06-20,-2.5338000000000003
2019-06-21,-6.3258
2019-06-24,-0.555
2019-06-25,-2.2326
2019-06-26,-7.3264
2019-06-27,0.5133
2019-06-28,6.0266
2019-07-01,1.7341
2019-07-02,-2.3674
2019-07-03,-1.0669
2019-07-05,-4.0196
2019-07-08,0.9193
2019-07-09,2.7328
2019-07-10,-2.8571
2019-07-11,-1.1156
2019-07-12,-2.359
2019-07-15,0.6303
2019-07-16,2.0877
2019-07-17,-4.3967
2019-07-18,0.0
2019-07-19,-0.9626
2019-07-22,3.1317
2019-07-23,-4.712
2019-07-24,-10.5495
2019-07-25,-3.4398
2019-07-26,3.1807
2019-07-29,11.2207
2019-07-30,-0.2217
2019-07-31,-4.3333
2019-08-01,1.9744000000000002
2019-08-02,-1.4806
2019-08-05,4.0462
2019-08-06,3.0
2019-08-07,-0.7551
2019-08-08,3.2609
2019-08-09,0.0
2019-08-12,-4.2105
2019-08-13,-0.1099
2019-08-14,-1.3201
2019-08-15,-4.1249
2019-08-16,-19.186
2019-08-19,5.3237
2019-08-20,9.2896
2019-08-21,-3.125
2019-08-22,-2.3226
2019-08-23,1.0568
2019-08-26,2.3529
2019-08-27,-0.7663
2019-08-28,2.9600999999999997
2019-08-29,7.375
2019-08-30,5.7043
2019-09-03,0.0
2019-09-04,9.141
2019-09-05,8.0727
2019-09-06,-1.5873
2019-09-09,-5.1233
2019-09-10,-3.8
2019-09-11,-1.5593
2019-09-12,-5.0686
2019-09-13,-3.2258
2019-09-16,-3.6207000000000003
2019-09-17,-9.2427
2019-09-18,3.4166
2019-09-19,-2.1601
2019-09-20,3.8961
2019-09-23,-2.125
2019-09-24,-5.8748000000000005
2019-09-25,-4.8847000000000005
2019-09-26,1.1412
2019-09-27,2.2567
2019-09-30,-0.1379
2019-10-01,-4.2818
2019-10-02,-7.6479
2019-10-03,-0.625
2019-10-04,3.3019
2019-10-07,0.0
2019-10-08,-1.9787
2019-10-09,-6.8323
2019-10-10,-3.3333
2019-10-11,6.0345
2019-10-14,-1.7886
2019-10-15,5.7947
2019-10-16,-1.5649
2019-10-17,5.7234
2019-10-18,2.2556
2019-10-21,1.25
2019-10-22,1.6703000000000001
2019-10-23,3.5714
2019-10-24,-0.9655
2019-10-25,-3.8997
2019-10-28,8.6957
2019-10-29,-5.2
2019-10-30,0.0
2019-10-31,-1.2658
2019-11-01,2.1368
2019-11-04,-0.2789
2019-11-05,-0.4196
2019-11-06,-2.5281000000000002
2019-11-07,-3.0259
2019-11-08,0.0
2019-11-11,-2.8232
2019-11-12,-6.8807
2019-11-13,-4.2693
2019-11-14,-4.8027
2019-11-15,7.9279
2019-11-18,8.3472
2019-11-19,4.1602
2019-11-20,0.4438
2019-11-21,-1.4727999999999999
2019-11-22,6.1286
2019-11-25,13.3803
2019-11-26,0.0
2019-11-27,1.2422
2019-11-29,4.0491
2019-12-02,-5.6014
2019-12-03,-7.0581
2019-12-04,-9.543
2019-12-05,1.9316
2019-12-06,2.4781
2019-12-09,2.8449999999999998
2019-12-10,-0.6916
2019-12-11,7.9387
2019-12-12,1.8065
2019-12-13,-8.1115
2019-12-16,-11.5862
2019-12-17,0.936
2019-12-18,-1.391
2019-12-19,2.1944
2019-12-20,-6.4417
2019-12-23,-1.9672
2019-12-24,2.5084
2019-12-26,3.9152
2019-12-27,-2.6688
2019-12-30,-8.871
2019-12-31,7.9646
2020-01-02,-3.277
2020-01-03,1.3542
2020-01-06,-5.5184
2020-01-07,0.885
2020-01-08,-5.614
2020-01-09,-0.3717
2020-01-10,-5.9701
2020-01-13,3.9683
2020-01-14,1.3359
2020-01-15,-2.0716
2020-01-16,0.8981
2020-01-17,8.2585
2020-01-21,-9.243
2020-01-22,-0.1261
2020-01-23,-0.942
2020-01-24,0.1961
2020-01-27,7.6321
2020-01-28,-4.7273
2020-01-29,-1.7176
2020-01-30,6.7961
2020-01-31,-3.2727
2020-02-03,0.3759
2020-02-04,-0.3745
2020-02-05,3.9474
2020-02-06,0.3617
2020-02-07,-0.9009
2020-02-10,-2.0
2020-02-11,1.1132
2020-02-12,-0.1835
2020-02-13,-4.0441
2020-02-14,4.7893
2020-02-18,-5.6673
2020-02-19,-3.1008
2020-02-20,-3.6
2020-02-21,0.4149
2020-02-24,-8.4711
2020-02-25,-7.2235
2020-02-26,-2.1898
2020-02-27,0.4975
2020-02-28,1.7327
2020-03-02,45.7421
2020-03-03,31.0518
2020-03-04,15.2866
2020-03-05,-11.7127
2020-03-06,-0.2503
2020-03-09,-16.5859
2020-03-10,1.6832
2020-03-11,-6.213
2020-03-12,-14.511
2020-03-13,6.0886
2020-03-16,-5.2174
2020-03-17,3.8532
2020-03-18,-23.8516
2020-03-19,8.8933
2020-03-20,4.1911
2020-03-23,0.0
2020-03-24,6.3395
2020-03-25,9.4231
2020-03-26,5.4482
2020-03-27,-6.6667
2020-03-30,-1.7856999999999998
2020-03-31,6.0
2020-04-01,-7.5472
2020-04-02,-9.6475
2020-04-03,3.9013999999999998
2020-04-06,4.7431
2020-04-07,4.717
2020-04-08,-2.8829000000000002
2020-04-09,6.4935
2020-04-13,2.2648
2020-04-14,-3.7479
2020-04-15,2.4779
2020-04-16,-0.5181
2020-04-17,-2.9809
2020-04-20,1.8199
2020-04-21,-3.3392
2020-04-22,-0.1818
2020-04-23,-2.5501
2020-04-24,5.7943999999999996
2020-04-27,1.5901
2020-04-28,0.1739
2020-04-29,6.25
2020-04-30,-7.6797
2020-05-01,-4.2478
2020-05-04,-3.6969
2020-05-05,2.8791
2020-05-06,3.1716
2020-05-07,-0.7233
2020-05-08,-0.7286
2020-05-11,1.4679
2020-05-12,5.425
2020-05-13,-7.0326
2020-05-14,0.5535
2020-05-15,1.2844
2020-05-18,6.5217
2020-05-19,-1.1905000000000001
2020-05-20,26.8503
2020-05-21,-17.0963
2020-05-22,-3.928
2020-05-26,0.8518
2020-05-27,5.9122
2020-05-28,0.9569
2020-05-29,-0.9479
2020-06-01,3.5088
2020-06-02,-0.3082
2020-06-03,0.0
2020-06-04,-4.6847
2020-06-05,2.8068999999999997
2020-06-08,-2.3659
2020-06-09,-1.7771
2020-06-10,-1.9737
2020-06-11,-4.698
2020-06-12,2.1127
2020-06-15,2.069
2020-06-16,0.0
2020-06-17,0.6757
2020-06-18,0.1678
2020-06-19,-1.5074999999999998
2020-06-22,-1.7006999999999999
2020-06-23,0.346
2020-06-24,-0.8621
2020-06-25,-2.2609
2020-06-26,-1.0676
2020-06-29,-1.259
2020-06-30,-1.4572
2020-07-01,-0.7394
2020-07-02,0.324
2020-07-06,-2.9215999999999998
2020-07-07,1.5295999999999998
2020-07-08,-0.1883
2020-07-09,-3.0189
2020-07-10,3.3074
2020-07-13,-1.1299
2020-07-14,0.7619
2020-07-15,-0.3781
2020-07-16,-0.5693
2020-07-17,1.5267
2020-07-20,0.0
2020-07-21,1.1278
2020-07-22,-2.974
2020-07-23,-1.341
2020-07-24,8.932
2020-07-27,-1.9607999999999999
2020-07-28,-2.9091
2020-07-29,-3.0899
2020-07-30,1.256
2020-07-31,5.916
