ticker,FOE US Equity
2000-05-23,-2.1858
2000-05-24,3.6313
2000-05-25,-4.0431
2000-05-26,-0.8427
2000-05-30,1.4163999999999999
2000-05-31,-1.1173
2000-06-01,0.565
2000-06-02,4.2135
2000-06-05,-2.4259
2000-06-06,-1.9337
2000-06-07,0.5634
2000-06-08,1.6806999999999999
2000-06-09,-1.3774
2000-06-12,-1.3966
2000-06-13,1.1331
2000-06-14,-1.6806999999999999
2000-06-15,1.9943
2000-06-16,-0.5587
2000-06-19,0.2809
2000-06-20,-1.6806999999999999
2000-06-21,-0.8547
2000-06-22,0.5747
2000-06-23,-1.1429
2000-06-26,1.1561
2000-06-27,-1.1429
2000-06-28,1.1561
2000-06-29,2.8571
2000-06-30,-6.5972
2000-07-03,7.9554
2000-07-05,-0.2755
2000-07-06,-0.8287
2000-07-07,0.2786
2000-07-10,0.8333
2000-07-11,4.1322
2000-07-12,0.7937
2000-07-13,-0.2625
2000-07-14,-1.0526
2000-07-17,-0.5319
2000-07-18,0.2674
2000-07-19,0.2667
2000-07-20,-0.7979
2000-07-21,-1.8767
2000-07-24,-1.0929
2000-07-25,0.5525
2000-07-26,-0.5495
2000-07-27,1.3812
2000-07-28,0.2725
2000-07-31,1.087
2000-08-01,-2.1505
2000-08-02,0.0
2000-08-03,0.8242
2000-08-04,0.8174
2000-08-07,-0.2703
2000-08-08,0.542
2000-08-09,1.3477000000000001
2000-08-10,-3.9894
2000-08-11,2.0277
2000-08-14,0.5464
2000-08-15,-0.8152
2000-08-16,-1.0959
2000-08-17,-1.9391
2000-08-18,-5.0847
2000-08-21,-1.1905000000000001
2000-08-22,-0.3012
2000-08-23,0.0
2000-08-24,0.6042
2000-08-25,-0.3003
2000-08-28,-1.2048
2000-08-29,0.9146
2000-08-30,-0.3021
2000-08-31,0.0
2000-09-01,0.9091
2000-09-05,-0.9009
2000-09-06,-0.303
2000-09-07,2.1277
2000-09-08,0.0
2000-09-11,-0.5952
2000-09-12,-0.2994
2000-09-13,-1.2012
2000-09-14,0.304
2000-09-15,-4.2424
2000-09-18,-3.1646
2000-09-19,0.0
2000-09-20,0.9804
2000-09-21,-1.9417
2000-09-22,0.9901
2000-09-25,-1.3072
2000-09-26,-2.9801
2000-09-27,-1.3652
2000-09-28,6.5744
2000-09-29,-0.974
2000-10-02,3.9344
2000-10-03,2.2082
2000-10-04,2.1605
2000-10-05,-2.1148
2000-10-06,-0.3086
2000-10-09,-0.9288
2000-10-10,-0.625
2000-10-11,-0.6289
2000-10-12,-2.2152
2000-10-13,-1.6181
2000-10-16,0.0
2000-10-17,-1.3158
2000-10-18,-0.3333
2000-10-19,2.3411
2000-10-20,0.6536
2000-10-23,0.6494
2000-10-24,1.9355
2000-10-25,-0.6329
2000-10-26,0.6369
2000-10-27,-0.3165
2000-10-30,2.5397
2000-10-31,1.548
2000-11-01,2.439
2000-11-02,-0.5952
2000-11-03,0.5988
2000-11-06,-0.5952
2000-11-07,-0.5988
2000-11-08,0.6024
2000-11-09,0.0
2000-11-10,-4.1916
2000-11-13,0.4125
2000-11-14,1.2539
2000-11-15,0.9288
2000-11-16,0.6135
2000-11-17,0.9146
2000-11-20,-0.6042
2000-11-21,0.0
2000-11-22,-0.304
2000-11-24,1.5244
2000-11-27,0.3003
2000-11-28,-1.1976
2000-11-29,0.303
2000-11-30,0.3021
2000-12-01,0.9036
2000-12-04,0.597
2000-12-05,-0.5935
2000-12-06,-1.194
2000-12-07,0.6042
2000-12-08,2.4024
2000-12-11,-1.4663
2000-12-12,-1.4881
2000-12-13,-1.8127
2000-12-14,0.6154
2000-12-15,-2.1407
2000-12-18,2.1875
2000-12-19,-0.6116
2000-12-20,-3.3846
2000-12-21,1.2739
2000-12-22,2.5157
2000-12-26,3.0675
2000-12-27,3.5714
2000-12-28,4.023
2000-12-29,1.6575
2001-01-02,-2.4457
2001-01-03,0.8357
2001-01-04,0.8287
2001-01-05,-1.6438000000000001
2001-01-08,0.2786
2001-01-09,0.0
2001-01-10,1.1111
2001-01-11,-1.3736
2001-01-12,0.5571
2001-01-16,1.9391
2001-01-17,-4.8913
2001-01-18,1.1429
2001-01-19,-1.6949
2001-01-22,2.2989
2001-01-23,2.809
2001-01-24,-0.8197
2001-01-25,-0.8264
2001-01-26,-0.2778
2001-01-29,5.0028
2001-01-30,-0.4244
2001-01-31,0.341
2001-02-01,1.4868000000000001
2001-02-02,-2.7627
2001-02-05,0.2152
2001-02-06,0.1289
2001-02-07,0.3432
2001-02-08,-0.513
2001-02-09,1.4181
2001-02-12,-0.7627
2001-02-13,2.8395
2001-02-14,-0.6683
2001-02-15,1.4718
2001-02-16,-1.0361
2001-02-20,-0.5444
2001-02-21,-1.7263
2001-02-22,-1.6280999999999999
2001-02-23,-1.2195
2001-02-26,2.2487
2001-02-27,-2.3286
2001-02-28,3.7086
2001-03-01,0.2129
2001-03-02,0.6797
2001-03-05,0.8439
2001-03-06,-0.2092
2001-03-07,-0.0419
2001-03-08,1.0906
2001-03-09,1.2448
2001-03-12,-1.2295
2001-03-13,-3.444
2001-03-14,-2.0627
2001-03-15,0.0439
2001-03-16,-2.6316
2001-03-19,0.1351
2001-03-20,-2.3392
2001-03-21,-3.2704
2001-03-22,-1.2381
2001-03-23,-1.4465
2001-03-26,-1.4188
2001-03-27,2.3821
2001-03-28,-1.9388999999999998
2001-03-29,-0.7909
2001-03-30,1.2955
2001-04-02,-1.6232
2001-04-03,0.15
2001-04-04,1.3479999999999999
2001-04-05,1.2315
2001-04-06,-2.3844
2001-04-09,1.1964
2001-04-10,1.9704000000000002
2001-04-11,-2.2705
2001-04-12,-1.0875
2001-04-16,-0.1499
2001-04-17,0.2503
2001-04-18,1.8472
2001-04-19,-0.2941
2001-04-20,-2.7039999999999997
2001-04-23,0.3032
2001-04-24,1.0579
2001-04-25,2.7418
2001-04-26,0.8248
2001-04-27,-0.385
2001-04-30,0.8213
2001-05-01,1.3416000000000001
2001-05-02,-0.5674
2001-05-03,-0.1427
2001-05-04,1.5238
2001-05-07,-2.7205
2001-05-08,-0.6268
2001-05-09,-2.2804
2001-05-10,0.0993
2001-05-11,-1.0665
2001-05-14,1.0101
2001-05-15,0.6
2001-05-16,0.2982
2001-05-17,-0.0496
2001-05-18,0.5454
2001-05-21,0.9369
2001-05-22,1.7098
2001-05-23,2.7378
2001-05-24,-1.496
2001-05-25,0.2373
2001-05-29,2.1307
2001-05-30,0.4172
2001-05-31,-0.9695
2001-06-01,2.8904
2001-06-04,0.725
2001-06-05,2.5641
2001-06-06,-2.1491
2001-06-07,1.0309
2001-06-08,-0.7542
2001-06-11,-0.2682
2001-06-12,-0.4482
2001-06-13,1.9811
2001-06-14,-1.0596
2001-06-15,-1.2494
2001-06-18,-2.2594
2001-06-19,-1.0633
2001-06-20,2.5701
2001-06-21,-2.0501
2001-06-22,-1.5814
2001-06-25,-2.1739
2001-06-26,0.7246
2001-06-27,0.5276
2001-06-28,2.2901
2001-06-29,1.7257
2001-07-02,1.3755
2001-07-03,-0.2714
2001-07-05,-0.2268
2001-07-06,-0.7273
2001-07-09,0.0
2001-07-10,0.1832
2001-07-11,-1.5996000000000001
2001-07-12,1.2541
2001-07-13,-1.4679
2001-07-16,-0.7914
2001-07-17,1.8771
2001-07-18,1.2897
2001-07-19,0.1819
2001-07-20,0.1816
2001-07-23,-0.4531
2001-07-24,-1.1379
2001-07-25,2.9466
2001-07-26,0.5367
2001-07-27,-1.6904
2001-07-30,-1.5836999999999999
2001-07-31,1.6092
2001-08-01,1.5385
2001-08-02,0.2674
2001-08-03,1.8667
2001-08-06,0.1309
2001-08-07,-1.8736000000000002
2001-08-08,-2.0426
2001-08-09,1.9946000000000002
2001-08-10,0.4
2001-08-13,1.6600000000000001
2001-08-14,-0.2191
2001-08-15,0.8344
2001-08-16,-1.3066
2001-08-17,-0.8385
2001-08-20,0.445
2001-08-21,0.9304
2001-08-22,-0.7902
2001-08-23,-0.3097
2001-08-24,2.9737999999999998
2001-08-27,-1.9397
2001-08-28,-1.4066
2001-08-29,0.535
2001-08-30,-0.4435
2001-08-31,2.0045
2001-09-04,1.5284
2001-09-05,0.4731
2001-09-06,-2.1832
2001-09-07,-2.1882
2001-09-10,1.6555
2001-09-17,-3.9613
2001-09-18,3.5747
2001-09-19,-1.7699
2001-09-20,-3.6036
2001-09-21,-0.4673
2001-09-24,1.9249
2001-09-25,2.4873
2001-09-26,-1.1236
2001-09-27,4.5
2001-09-28,0.8264
2001-10-01,-1.8982
2001-10-02,0.8795
2001-10-03,-0.1744
2001-10-04,-1.31
2001-10-05,-2.6549
2001-10-08,-0.7727
2001-10-09,0.0458
2001-10-10,1.5568
2001-10-11,5.8611
2001-10-12,-2.7257
2001-10-15,-0.1751
2001-10-16,0.3947
2001-10-17,-2.3154
2001-10-18,-1.6547
2001-10-19,0.0455
2001-10-22,0.4091
2001-10-23,1.2223
2001-10-24,-0.3578
2001-10-25,0.2244
2001-10-26,1.8809
2001-10-29,-1.9341
2001-10-30,-0.6275
2001-10-31,-0.7668
2001-11-01,3.5455
2001-11-02,0.0878
2001-11-05,-1.2281
2001-11-06,4.2185
2001-11-07,-0.8522
2001-11-08,-0.9024
2001-11-09,1.2576
2001-11-12,-1.1991
2001-11-13,2.7525
2001-11-14,1.8676
2001-11-15,2.5417
2001-11-16,-2.113
2001-11-19,1.9095
2001-11-20,1.833
2001-11-21,-1.56
2001-11-23,1.5847
2001-11-26,-0.8
2001-11-27,0.4032
2001-11-28,0.4418
2001-11-29,0.4398
2001-11-30,-1.1146
2001-12-03,0.0403
2001-12-04,1.4085
2001-12-05,2.5794
2001-12-06,-1.7795
2001-12-07,0.8271
2001-12-10,-2.1094
2001-12-11,-0.1995
2001-12-12,-0.4398
2001-12-13,-2.0482
2001-12-14,2.173
2001-12-17,-0.9631
2001-12-18,5.2269
2001-12-19,-2.0023
2001-12-20,0.3929
2001-12-21,-0.4697
2001-12-24,1.2977
2001-12-26,1.3587
2001-12-27,-1.3022
2001-12-28,0.9313
2001-12-31,-0.8074
2002-01-02,-0.6977
2002-01-03,2.42
2002-01-04,0.9527
2002-01-07,-1.2835
2002-01-08,0.2294
2002-01-09,-1.3354
2002-01-10,-1.4308
2002-01-11,-2.1185
2002-01-14,-1.8035999999999999
2002-01-15,-1.2245
2002-01-16,-0.9917
2002-01-17,1.0017
2002-01-18,0.7025
2002-01-22,1.0669
2002-01-23,3.2887
2002-01-24,-0.2752
2002-01-25,1.419
2002-01-28,-1.8655
2002-01-29,-1.3860999999999999
2002-01-30,3.253
2002-01-31,-0.8168
2002-02-01,0.0392
2002-02-04,-1.3719999999999999
2002-02-05,-1.4308
2002-02-06,-0.0403
2002-02-07,-0.1614
2002-02-08,1.8182
2002-02-11,1.1905000000000001
2002-02-12,0.0
2002-02-13,1.1961
2002-02-14,-2.0655
2002-02-15,0.7561
2002-02-19,-1.2638
2002-02-20,2.0
2002-02-21,-3.6078
2002-02-22,4.2311
2002-02-25,-1.8735
2002-02-26,4.4153
2002-02-27,2.4762
2002-02-28,-0.5204
2002-03-01,1.8685
2002-03-04,3.4483
2002-03-05,-2.0922
2002-03-06,0.7968
2002-03-07,1.078
2002-03-08,-0.1422
2002-03-11,0.5696
2002-03-12,0.4956
2002-03-13,-0.4579
2002-03-14,-0.2123
2002-03-15,-0.6028
2002-03-18,1.5697
2002-03-19,-0.6674
2002-03-20,-0.0707
2002-03-21,2.6185
2002-03-22,-2.1724
2002-03-25,-0.5992
2002-03-26,0.8511
2002-03-27,1.2307
2002-03-28,0.0347
2002-04-01,0.6944
2002-04-02,-1.4483
2002-04-03,-3.324
2002-04-04,0.5791
2002-04-05,0.0
2002-04-08,0.1439
2002-04-09,1.8326
2002-04-10,4.0579
2002-04-11,0.0
2002-04-12,0.0339
2002-04-15,-1.4576
2002-04-16,2.3048
2002-04-17,0.0672
2002-04-18,-1.7473
2002-04-19,-0.6156
2002-04-22,-2.2368
2002-04-23,-1.5135999999999998
2002-04-24,2.2159
2002-04-25,0.6993
2002-04-26,-0.1389
2002-04-29,-0.9214
2002-04-30,-0.1058
2002-05-01,0.1412
2002-05-02,0.4937
2002-05-03,-0.5614
2002-05-06,-0.6351
2002-05-07,-0.2841
2002-05-08,1.745
2002-05-09,0.21
2002-05-10,1.4321
2002-05-13,2.1006
2002-05-14,0.6745
2002-05-15,-0.804
2002-05-16,-1.9926
2002-05-17,2.6878
2002-05-20,-0.5705
2002-05-21,-2.0925
2002-05-22,0.0345
2002-05-23,0.2068
2002-05-24,0.1376
2002-05-28,-0.2404
2002-05-29,0.0
2002-05-30,0.3442
2002-05-31,0.8233
2002-06-03,-1.327
2002-06-04,0.1724
2002-06-05,1.6522999999999999
2002-06-06,-1.7609
2002-06-07,1.8614000000000002
2002-06-10,0.203
2002-06-11,-1.2158
2002-06-12,0.8889
2002-06-13,-1.6943000000000001
2002-06-14,0.3792
2002-06-17,2.4382
2002-06-18,-0.3352
2002-06-19,0.1345
2002-06-20,0.2351
2002-06-21,0.2346
2002-06-24,0.8358
2002-06-25,0.1326
2002-06-26,0.0662
2002-06-27,-0.8604
2002-06-28,0.6342
2002-07-01,-0.7297
2002-07-02,-2.4056
2002-07-03,-0.8216
2002-07-05,2.2782
2002-07-08,-0.405
2002-07-09,-0.6777
2002-07-10,-3.3436
2002-07-11,-0.4589
2002-07-12,0.2482
2002-07-15,2.1931
2002-07-16,-0.3115
2002-07-17,0.6944
2002-07-18,-1.1724
2002-07-19,-2.6867
2002-07-22,-3.3704
2002-07-23,-4.2672
2002-07-24,3.2946
2002-07-25,8.1051
2002-07-26,-0.2083
2002-07-29,1.8782999999999999
2002-07-30,-1.8778000000000001
2002-07-31,0.5567
2002-08-01,0.3114
2002-08-02,-3.1045
2002-08-05,-2.0648
2002-08-06,4.1439
2002-08-07,3.8045
2002-08-08,2.7236000000000002
2002-08-09,-2.6187
2002-08-12,-1.6806999999999999
2002-08-13,-2.8205
2002-08-14,2.1924
2002-08-15,-0.692
2002-08-16,-1.0453
2002-08-19,0.9155
2002-08-20,-2.3378
2002-08-21,0.3215
2002-08-22,-1.3176999999999999
2002-08-23,-3.3201
2002-08-26,0.2613
2002-08-27,-0.8935
2002-08-28,-2.1412
2002-08-29,0.1919
2002-08-30,0.1916
2002-09-03,-4.0153
2002-09-04,1.7530000000000001
2002-09-05,-3.3281
2002-09-06,0.7695
2002-09-09,0.3617
2002-09-10,-2.2827
2002-09-11,-2.3361
2002-09-12,-4.0285
2002-09-13,4.0665
2002-09-16,-2.3109
2002-09-17,-2.0215
2002-09-18,-0.7902
2002-09-19,-0.177
2002-09-20,1.1968
2002-09-23,-0.5694
2002-09-24,-0.2203
2002-09-25,1.6777
2002-09-26,0.1737
2002-09-27,0.3468
2002-09-30,-0.216
2002-10-01,4.026
2002-10-02,-6.4919
2002-10-03,2.0917
2002-10-04,-2.6155
2002-10-07,-2.6858
2002-10-08,1.8399
2002-10-09,-3.0262000000000002
2002-10-10,5.496
2002-10-11,3.0905
2002-10-14,0.8994
2002-10-15,5.0934
2002-10-16,-1.8578000000000001
2002-10-17,3.0864
2002-10-18,-1.1976
2002-10-21,1.697
2002-10-22,-1.907
2002-10-23,0.0405
2002-10-24,-0.7692
2002-10-25,2.6928
2002-10-28,-0.1986
2002-10-29,-1.2739
2002-10-30,-1.129
2002-10-31,-0.2039
2002-11-01,-0.0817
2002-11-04,-1.8405
2002-11-05,-2.1667
2002-11-06,3.5349
2002-11-07,-0.4936
2002-11-08,-2.3563
2002-11-11,-1.3548
2002-11-12,-0.2146
2002-11-13,-0.4946
2002-11-14,2.0009
2002-11-15,-0.2559
2002-11-18,-2.608
2002-11-19,-0.3512
2002-11-20,0.7048
2002-11-21,0.8311
2002-11-22,0.0
2002-11-25,1.2147999999999999
2002-11-26,-0.8144
2002-11-27,2.4633
2002-11-29,0.4218
2002-12-02,1.554
2002-12-03,1.7783
2002-12-04,-1.0971
2002-12-05,-1.3147
2002-12-06,-0.2914
2002-12-09,-1.8372000000000002
2002-12-10,2.0842
2002-12-11,2.0833
2002-12-12,-0.3673
2002-12-13,4.1376
2002-12-16,2.439
2002-12-17,-0.7296
2002-12-18,-3.1335
2002-12-19,-1.1581
2002-12-20,-1.2121
2002-12-23,-0.2863
2002-12-24,-0.7793
2002-12-26,0.9095
2002-12-27,-1.6387
2002-12-30,1.666
2002-12-31,0.0819
2003-01-02,-0.0409
2003-01-03,-0.4914
2003-01-06,0.9877
2003-01-07,-2.2005
2003-01-08,-1.375
2003-01-09,2.4504
2003-01-10,0.2887
2003-01-13,0.0
2003-01-14,-0.9868
2003-01-15,-1.5781
2003-01-16,-0.8439
2003-01-17,-0.4681
2003-01-21,1.2826
2003-01-22,-0.802
2003-01-23,-0.7234
2003-01-24,-2.0146
2003-01-27,-2.5808999999999997
2003-01-28,1.0328
2003-01-29,2.0889
2003-01-30,-3.0475
2003-01-31,3.278
2003-02-03,0.087
2003-02-04,-0.2606
2003-02-05,-0.0436
2003-02-06,-0.7843
2003-02-07,-4.8748000000000005
2003-02-10,-1.7082000000000002
2003-02-11,-0.7985
2003-02-12,-1.5388
2003-02-13,0.7748
2003-02-14,0.1922
2003-02-18,1.6787
2003-02-19,-0.8019
2003-02-20,-0.9035
2003-02-21,1.1516
2003-02-24,-0.9013
2003-02-25,-0.0957
2003-02-26,-0.0958
2003-02-27,1.8225
2003-02-28,0.1413
2003-03-03,-0.9878
2003-03-04,-1.4252
2003-03-05,-1.7831000000000001
2003-03-06,-2.3553
2003-03-07,0.603
2003-03-10,-0.9491
2003-03-11,-1.2103
2003-03-12,-1.3783
2003-03-13,2.3810000000000002
2003-03-14,1.8706
2003-03-17,3.9206
2003-03-18,1.2416
2003-03-19,1.0849
2003-03-20,0.8866
2003-03-21,3.7465
2003-03-24,-4.1462
2003-03-25,0.8372
2003-03-26,-1.107
2003-03-27,0.5131
2003-03-28,0.3712
2003-03-31,-1.202
2003-04-01,1.9654
2003-04-02,0.9179
2003-04-03,-1.6825999999999999
2003-04-04,-0.2775
2003-04-07,1.6698
2003-04-08,-2.0073
2003-04-09,-1.5363
2003-04-10,-0.2364
2003-04-11,-1.4218
2003-04-14,1.9231
2003-04-15,1.6509
2003-04-16,-0.5104
2003-04-17,-0.0466
2003-04-21,3.7797
2003-04-22,4.3615
2003-04-23,1.4649
2003-04-24,-1.9108
2003-04-25,-2.8139
2003-04-28,2.8952999999999998
2003-04-29,0.6494
2003-04-30,1.6774
2003-05-01,-1.9459
2003-05-02,1.5962
2003-05-05,0.6369
2003-05-06,0.6751
2003-05-07,0.1676
2003-05-08,-0.5021
2003-05-09,-0.1262
2003-05-12,2.3158
2003-05-13,-0.7202
2003-05-14,0.1668
2003-05-15,1.6236000000000002
2003-05-16,-0.4506
2003-05-19,-2.8807
2003-05-20,2.5423999999999998
2003-05-21,-1.1157
2003-05-22,-0.585
2003-05-23,-0.7987
2003-05-27,1.6949
2003-05-28,0.0
2003-05-29,1.0833
2003-05-30,1.319
2003-06-02,-1.0985
2003-06-03,-1.0284
2003-06-04,0.8728
2003-06-05,-0.9477
2003-06-06,-0.4992
2003-06-09,-2.8846
2003-06-10,1.7219
2003-06-11,0.2116
2003-06-12,-0.1689
2003-06-13,-1.3536000000000001
2003-06-16,2.5300000000000002
2003-06-17,-0.6274
2003-06-18,-0.7997
2003-06-19,0.0849
2003-06-20,0.6783
2003-06-23,-3.2842000000000002
2003-06-24,0.7836
2003-06-25,-1.8143
2003-06-26,-0.396
2003-06-27,0.0883
2003-06-30,-0.5737
2003-07-01,0.7545
2003-07-02,1.63
2003-07-03,-0.0867
2003-07-07,-0.1735
2003-07-08,-0.4781
2003-07-09,0.262
2003-07-10,-4.2683
2003-07-11,0.546
2003-07-14,0.0452
2003-07-15,0.7689
2003-07-16,-0.2244
2003-07-17,-2.5641
2003-07-18,3.3241
2003-07-21,-2.7256
2003-07-22,1.0565
2003-07-23,-0.5455
2003-07-24,-1.0512
2003-07-25,3.9261
2003-07-28,0.4
2003-07-29,-2.3904
2003-07-30,-2.0408
2003-07-31,0.7407
2003-08-01,-1.1949
2003-08-04,-0.7442
2003-08-05,-2.2962
2003-08-06,0.2398
2003-08-07,-0.1914
2003-08-08,-0.5273
2003-08-11,0.5783
2003-08-12,0.8625
2003-08-13,0.1663
2003-08-14,1.8147
2003-08-15,-1.0319
2003-08-18,3.8863
2003-08-19,1.6423
2003-08-20,0.0898
2003-08-21,0.8969
2003-08-22,-0.2667
2003-08-25,0.3565
2003-08-26,-0.0888
2003-08-27,-1.0667
2003-08-28,0.2246
2003-08-29,1.8826
2003-09-02,2.2877
2003-09-03,1.0753
2003-09-04,-1.8723
2003-09-05,-2.4284
2003-09-08,3.1111
2003-09-09,0.5603
2003-09-10,-2.0574
2003-09-11,-0.4376
2003-09-12,0.3077
2003-09-15,-0.0438
2003-09-16,1.3591
2003-09-17,-0.8218
2003-09-18,-0.0872
2003-09-19,1.9205999999999999
2003-09-22,-2.3125999999999998
2003-09-23,0.9645
2003-09-24,-4.1251
2003-09-25,-1.6757
2003-09-26,-0.9673
2003-09-29,1.5349
2003-09-30,-2.153
2003-10-01,1.4981
2003-10-02,-0.2306
2003-10-03,1.8493
2003-10-06,-0.4993
2003-10-07,-0.0912
2003-10-08,0.274
2003-10-09,-0.2277
2003-10-10,-0.3651
2003-10-13,1.5575
2003-10-14,0.3157
2003-10-15,-1.1241
2003-10-16,-0.6821
2003-10-17,-0.641
2003-10-20,-0.0922
2003-10-21,-0.9225
2003-10-22,-2.933
2003-10-23,0.0
2003-10-24,-1.3909
2003-10-27,0.9241
2003-10-28,-1.2530000000000001
2003-10-29,-1.1713
2003-10-30,4.7901
2003-10-31,-3.2516
2003-11-03,1.2177
2003-11-04,-0.4812
2003-11-05,0.8221
2003-11-06,0.9592
2003-11-07,-0.2375
2003-11-10,-1.9048
2003-11-11,0.5825
2003-11-12,2.2925
2003-11-13,0.19
2003-11-14,-0.2845
2003-11-17,0.3329
2003-11-18,-0.9479
2003-11-19,0.8134
2003-11-20,-0.0475
2003-11-21,-0.5698
2003-11-24,4.5368
2003-11-25,0.9137
2003-11-26,3.9384
2003-11-28,-1.1324
2003-12-01,2.467
2003-12-02,0.172
2003-12-03,-0.7725
2003-12-04,1.7734
2003-12-05,-0.2125
2003-12-08,2.4702
2003-12-09,0.2494
2003-12-10,-1.0779
2003-12-11,2.9757
2003-12-12,-0.2849
2003-12-15,-0.0408
2003-12-16,0.2042
2003-12-17,0.0815
2003-12-18,3.2573
2003-12-19,1.1435
2003-12-22,2.0663
2003-12-23,0.3438
2003-12-24,-0.3426
2003-12-26,0.3438
2003-12-29,2.4362
2003-12-30,0.6317
2003-12-31,0.4801
2004-01-02,-0.1838
2004-01-05,0.2209
2004-01-06,-0.3674
2004-01-07,0.3319
2004-01-08,0.2573
2004-01-09,-0.8431
2004-01-12,1.4418
2004-01-13,-1.5306
2004-01-14,0.2221
2004-01-15,-0.3323
2004-01-16,-0.2594
2004-01-20,0.7058
2004-01-21,-0.5164
2004-01-22,-2.1505
2004-01-23,0.5684
2004-01-26,-0.5275
2004-01-27,-0.7955
2004-01-28,-1.7182
2004-01-29,1.0101
2004-01-30,-0.1923
2004-02-02,-0.4624
2004-02-03,0.2323
2004-02-04,-3.708
2004-02-05,3.7706
2004-02-06,2.0101
2004-02-09,-0.4926
2004-02-10,0.1523
2004-02-11,1.4259
2004-02-12,-0.8669
2004-02-13,-0.2662
2004-02-17,0.6481
2004-02-18,-0.1894
2004-02-19,-0.4175
2004-02-20,-0.4954
2004-02-23,-0.4596
2004-02-24,0.6156
2004-02-25,0.0382
2004-02-26,-0.4205
2004-02-27,-0.1919
2004-03-01,1.9231
2004-03-02,-0.3396
2004-03-03,0.2272
2004-03-04,-0.34
2004-03-05,-0.0758
2004-03-08,-0.1138
2004-03-09,-0.8735
2004-03-10,-1.341
2004-03-11,-1.1262
2004-03-12,1.139
2004-03-15,-2.835
2004-03-16,0.6395
2004-03-17,1.2311
2004-03-18,0.9415
2004-03-19,-1.5546
2004-03-22,-1.6186
2004-03-23,-0.2006
2004-03-24,-2.4125
2004-03-25,3.0902
2004-03-26,-0.1998
2004-03-29,3.5242
2004-03-30,1.0058
2004-03-31,0.1532
2004-04-01,0.4207
2004-04-02,1.4851
2004-04-05,0.3002
2004-04-06,-0.9353
2004-04-07,0.0755
2004-04-08,-0.9811
2004-04-12,1.6768
2004-04-13,-3.4858000000000002
2004-04-14,0.9709
2004-04-15,0.7692
2004-04-16,0.458
2004-04-19,-0.4939
2004-04-20,-2.6728
2004-04-21,1.8046
2004-04-22,1.9268
2004-04-23,-1.2476
2004-04-26,0.6891
2004-04-27,2.4335
2004-04-28,-1.2621
2004-04-29,0.188
2004-04-30,-2.8518
2004-05-03,0.4249
2004-05-04,0.1538
2004-05-05,0.384
2004-05-06,0.3443
2004-05-07,-5.2612
2004-05-10,-1.0463
2004-05-11,1.9113
2004-05-12,0.0599
2004-05-13,-0.361
2004-05-14,-0.1208
2004-05-17,-1.4913
2004-05-18,0.6547
2004-05-19,-1.626
2004-05-20,0.2893
2004-05-21,0.7005
2004-05-24,0.2864
2004-05-25,2.6928
2004-05-26,0.5562
2004-05-27,1.857
