ticker,HTZGQ US Equity
2007-04-13,0.0421
2007-04-16,-0.1685
2007-04-17,-1.308
2007-04-18,-1.4109
2007-04-19,-1.5611000000000002
2007-04-20,2.2907
2007-04-23,1.0336
2007-04-24,-1.6198000000000001
2007-04-25,0.7799
2007-04-26,-4.8581
2007-04-27,-4.6543
2007-04-30,-5.6872
2007-05-01,2.1608
2007-05-02,5.6567
2007-05-03,0.9777
2007-05-04,0.5071
2007-05-07,-1.9266
2007-05-08,0.5145
2007-05-09,-0.4653
2007-05-10,-3.3661
2007-05-11,-0.7741
2007-05-14,1.1702
2007-05-15,1.8313000000000001
2007-05-16,3.1708
2007-05-17,0.7798
2007-05-18,-3.2772
2007-05-21,-1.2706
2007-05-22,-0.0477
2007-05-23,-1.0491
2007-05-24,-0.2892
2007-05-25,2.755
2007-05-29,2.7752
2007-05-30,0.4577
2007-05-31,-3.508
2007-06-01,6.1851
2007-06-04,2.49
2007-06-05,3.5141
2007-06-06,-2.2213
2007-06-07,-2.2718
2007-06-08,0.9649
2007-06-11,-1.9114
2007-06-12,-0.5757
2007-06-13,8.5523
2007-06-14,-0.2052
2007-06-15,-0.699
2007-06-18,3.6439
2007-06-19,0.3995
2007-06-20,1.5518999999999998
2007-06-21,0.3918
2007-06-22,-0.3123
2007-06-25,-2.0752
2007-06-26,1.7193
2007-06-27,1.4937
2007-06-28,3.718
2007-06-29,-0.7842
2007-07-02,-0.7151
2007-07-03,0.7961
2007-07-05,0.1504
2007-07-06,0.338
2007-07-09,-0.1871
2007-07-10,-1.5373
2007-07-11,-2.5133
2007-07-12,-0.1563
2007-07-13,-1.0563
2007-07-16,0.6722
2007-07-17,-0.707
2007-07-18,-1.068
2007-07-19,-0.2799
2007-07-20,-1.9647000000000001
2007-07-23,-0.3272
2007-07-24,-0.2462
2007-07-25,-2.0568
2007-07-26,-2.6039
2007-07-27,-1.3368
2007-07-30,-3.3217
2007-07-31,1.2206
2007-08-01,-2.4118
2007-08-02,0.1831
2007-08-03,-1.7816
2007-08-06,3.2093
2007-08-07,-0.8562
2007-08-08,7.2727
2007-08-09,-5.1271
2007-08-10,-0.8933
2007-08-13,4.1009
2007-08-14,-1.039
2007-08-15,-4.0245
2007-08-16,-2.3245
2007-08-17,-1.0733
2007-08-20,2.3113
2007-08-21,0.461
2007-08-22,2.157
2007-08-23,0.1797
2007-08-24,0.2691
2007-08-27,0.3578
2007-08-28,-1.3369
2007-08-29,-0.6323
2007-08-30,0.0
2007-08-31,0.5
2007-09-04,1.583
2007-09-05,-2.0481
2007-09-06,-0.4091
2007-09-07,-1.4149
2007-09-10,-2.6389
2007-09-11,0.0476
2007-09-12,-3.3745
2007-09-13,-1.3773
2007-09-14,-0.7481
2007-09-17,-0.603
2007-09-18,3.0839
2007-09-19,4.6591000000000005
2007-09-20,0.7966
2007-09-21,0.0
2007-09-24,-0.186
2007-09-25,-3.1672
2007-09-26,-0.3848
2007-09-27,5.0217
2007-09-28,4.4597999999999995
2007-10-01,2.7729
2007-10-02,2.3983
2007-10-03,-0.7528
2007-10-04,0.4635
2007-10-05,4.7399000000000004
2007-10-08,-0.5607
2007-10-09,0.6041
2007-10-10,-3.6429
2007-10-11,1.6618
2007-10-12,-0.0817
2007-10-15,-2.9448
2007-10-16,-4.7619
2007-10-17,2.7434
2007-10-18,0.6029
2007-10-19,-5.8219
2007-10-22,2.5
2007-10-23,-0.3104
2007-10-24,-1.7793999999999999
2007-10-25,-1.6757
2007-10-26,7.6002
2007-10-29,-1.6267
2007-10-30,-6.8755
2007-10-31,1.3084
2007-11-01,-0.2306
2007-11-02,-2.9126
2007-11-05,-6.0
2007-11-06,0.304
2007-11-07,-7.5253
2007-11-08,8.5745
2007-11-09,-7.1932
2007-11-12,1.1381999999999999
2007-11-13,0.3751
2007-11-14,-3.8441
2007-11-15,0.6108
2007-11-16,-3.0353
2007-11-19,-1.4798
2007-11-20,2.8307
2007-11-21,-1.6854
2007-11-23,0.5143
2007-11-26,-2.2172
2007-11-27,0.2907
2007-11-28,9.0435
2007-11-29,-0.5848
2007-11-30,2.1390000000000002
2007-12-03,-3.4031000000000002
2007-12-04,-2.3848
2007-12-05,-0.2221
2007-12-06,-1.4469
2007-12-07,-1.1293
2007-12-10,-2.9126
2007-12-11,-3.1765
2007-12-12,-3.5237
2007-12-13,1.4484
2007-12-14,-3.6623
2007-12-17,-1.8686
2007-12-18,-1.8385
2007-12-19,1.3378
2007-12-20,3.7624
2007-12-21,4.771
2007-12-24,-0.4857
2007-12-26,-3.4777
2007-12-27,-1.0746
2007-12-28,-0.3195
2007-12-31,1.859
2008-01-02,-3.9648
2008-01-03,-2.3590999999999998
2008-01-04,-5.8389
2008-01-07,1.8532
2008-01-08,-6.0182
2008-01-09,1.7126000000000001
2008-01-10,1.6837
2008-01-11,0.432
2008-01-14,-4.0143
2008-01-15,-0.9709
2008-01-16,1.2821
2008-01-17,-2.5316
2008-01-18,-1.5279
2008-01-22,-5.7409
2008-01-23,6.2551
2008-01-24,2.866
2008-01-25,-3.238
2008-01-28,7.9376999999999995
2008-01-29,6.4888
2008-01-30,-2.6405
2008-01-31,3.4771
2008-02-01,0.8065
2008-02-04,-3.3333
2008-02-05,-1.1724
2008-02-06,0.0
2008-02-07,0.8374
2008-02-08,-2.2837
2008-02-11,-3.6827
2008-02-12,0.8088
2008-02-13,-2.1152
2008-02-14,5.4396
2008-02-15,-1.6254
2008-02-19,0.8621
2008-02-20,2.4217
2008-02-21,-9.1099
2008-02-22,-1.0712
2008-02-25,-0.464
2008-02-26,3.7296
2008-02-27,-1.573
2008-02-28,-2.3592
2008-02-29,-7.0148
2008-03-03,-1.9279
2008-03-04,-5.641
2008-03-05,-0.9964
2008-03-06,-2.1043
2008-03-07,-0.6542
2008-03-10,-5.3622
2008-03-11,4.2744
2008-03-12,0.858
2008-03-13,1.9849
2008-03-14,-1.3902
2008-03-17,-4.9812
2008-03-18,4.8467
2008-03-19,0.566
2008-03-20,4.6904
2008-03-24,5.6452
2008-03-25,7.2943
2008-03-26,-2.7668
2008-03-27,-0.5691
2008-03-28,0.9812
2008-03-31,-2.3482
2008-04-01,4.063
2008-04-02,1.992
2008-04-03,-0.1563
2008-04-04,2.1127
2008-04-07,3.1418
2008-04-08,-0.3715
2008-04-09,-4.9216999999999995
2008-04-10,1.4902
2008-04-11,-3.1685
2008-04-14,-1.2769
2008-04-15,-3.6378
2008-04-16,2.1812
2008-04-17,1.2315
2008-04-18,5.3528
2008-04-21,-2.4634
2008-04-22,-5.9195
2008-04-23,-5.1174
2008-04-24,6.1892
2008-04-25,1.9151
2008-04-28,3.5131
2008-04-29,2.2889
2008-04-30,-0.7716
2008-05-01,2.4106
2008-05-02,0.8352
2008-05-05,-1.6566
2008-05-06,4.5942
2008-05-07,-3.1479
2008-05-08,3.0234
2008-05-09,-1.8342
2008-05-12,2.6158
2008-05-13,1.8937
2008-05-14,0.7148
2008-05-15,2.8388999999999998
2008-05-16,-2.4154999999999998
2008-05-19,-0.7072
2008-05-20,0.641
2008-05-21,-5.0248
2008-05-22,0.149
2008-05-23,-5.2083
2008-05-27,0.9419
2008-05-28,2.3327999999999998
2008-05-29,0.9119
2008-05-30,-0.4518
2008-06-02,-3.9334
2008-06-03,0.3937
2008-06-04,0.8627
2008-06-05,-0.0778
2008-06-06,-5.6809
2008-06-09,-2.3102
2008-06-10,0.7601
2008-06-11,-2.5147
2008-06-12,1.8917000000000002
2008-06-13,0.2532
2008-06-16,-2.6936
2008-06-17,-3.7197
2008-06-18,-0.6289
2008-06-19,0.9042
2008-06-20,-2.8674
2008-06-23,0.2768
2008-06-24,-4.4158
2008-06-25,0.8662
2008-06-26,-5.7252
2008-06-27,-1.0121
2008-06-30,-1.8405
2008-07-01,-11.7708
2008-07-02,-16.1747
2008-07-03,-2.8169
2008-07-07,-6.3768
2008-07-08,8.6687
2008-07-09,-6.1254
2008-07-10,-5.0076
2008-07-11,-5.4313
2008-07-14,3.7161999999999997
2008-07-15,-1.9544000000000001
2008-07-16,11.794
2008-07-17,14.1159
2008-07-18,-2.7344
2008-07-21,2.9451
2008-07-22,8.0624
2008-07-23,6.4982
2008-07-24,-8.8136
2008-07-25,4.0892
2008-07-28,-1.5476
2008-07-29,4.7158
2008-07-30,-2.5404
2008-07-31,1.0664
2008-08-01,1.524
2008-08-04,-3.6952
2008-08-05,8.6331
2008-08-06,-1.9868000000000001
2008-08-07,1.464
2008-08-08,-0.7769
2008-08-11,0.6711
2008-08-12,-1.8889
2008-08-13,-3.8505000000000003
2008-08-14,5.1826
2008-08-15,-0.4479
2008-08-18,-0.8999
2008-08-19,-6.2429
2008-08-20,2.1792
2008-08-21,2.0142
2008-08-22,3.6005000000000003
2008-08-25,1.6816
2008-08-26,2.2051
2008-08-27,-0.863
2008-08-28,1.6322
2008-08-29,1.8201
2008-09-02,0.0
2008-09-03,1.2618
2008-09-04,-0.9346
2008-09-05,-0.2096
2008-09-08,8.4034
2008-09-09,-7.7519
2008-09-10,2.1008
2008-09-11,0.1029
2008-09-12,0.3083
2008-09-15,-8.9139
2008-09-16,3.5996
2008-09-17,-10.7492
2008-09-18,5.1095
2008-09-19,9.1435
2008-09-22,-6.5748
2008-09-23,-9.9886
2008-09-24,-2.9004
2008-09-25,1.1688
2008-09-26,1.6688
2008-09-29,-7.5758
2008-09-30,3.4153000000000002
2008-10-01,-7.7939
2008-10-02,-5.3009
2008-10-03,-1.6641
2008-10-06,4.9231
2008-10-07,-10.9971
2008-10-08,6.2603
2008-10-09,-22.6357
2008-10-10,2.2044
2008-10-13,5.8824
2008-10-14,-0.7407
2008-10-15,-10.4478
2008-10-16,4.1667
2008-10-17,2.0
2008-10-20,2.3529
2008-10-21,-2.1073
2008-10-22,-10.1761
2008-10-23,-7.8431
2008-10-24,-4.4917
2008-10-27,3.9604
2008-10-28,14.2857
2008-10-29,19.1667
2008-10-30,22.5524
2008-10-31,2.5678
2008-11-03,2.7816
2008-11-04,-2.4356999999999998
2008-11-05,-7.6283
2008-11-06,-12.4625
2008-11-07,-7.8902
2008-11-10,-7.635
2008-11-11,-4.0323
2008-11-12,-15.1261
2008-11-13,24.7525
2008-11-14,-6.746
2008-11-17,-16.5957
2008-11-18,-3.0612
2008-11-19,-30.7895
2008-11-20,-31.1787
2008-11-21,-14.3646
2008-11-24,37.4194
2008-11-25,5.1643
2008-11-26,41.5179
2008-11-28,10.0946
2008-12-01,-21.7765
2008-12-02,9.8901
2008-12-03,3.0
2008-12-04,-5.8252
2008-12-05,13.0584
2008-12-08,9.4225
2008-12-09,-2.5
2008-12-10,1.9943
2008-12-11,-4.1899
2008-12-12,-2.0408
2008-12-15,-2.9762
2008-12-16,3.3742
2008-12-17,2.6706
2008-12-18,2.8902
2008-12-19,9.8315
2008-12-22,-5.1151
2008-12-23,-1.0782
2008-12-24,1.0899
2008-12-26,5.9299
2008-12-29,-4.0712
2008-12-30,16.4456
2008-12-31,15.4897
2009-01-02,4.7337
2009-01-05,1.5066000000000002
2009-01-06,12.4304
2009-01-07,-5.4455
2009-01-08,4.1885
2009-01-09,0.8375
2009-01-12,-1.8272
2009-01-13,-1.0152
2009-01-14,-9.5726
2009-01-15,1.8904
2009-01-16,-2.2263
2009-01-20,-8.7287
2009-01-21,10.395
2009-01-22,-4.3315
2009-01-23,0.7874
2009-01-26,-0.9766
2009-01-27,3.1558
2009-01-28,10.8987
2009-01-29,-9.6552
2009-01-30,-3.4351
2009-02-02,-1.3834
2009-02-03,1.6032
2009-02-04,-0.9862
2009-02-05,-3.7849
2009-02-06,8.0745
2009-02-09,8.6207
2009-02-10,-6.8783
2009-02-11,-2.2727
2009-02-12,2.5194
2009-02-13,-3.7807
2009-02-17,-7.2692
2009-02-18,-4.2373
2009-02-19,-3.0973
2009-02-20,-15.7534
2009-02-23,-5.1491
2009-02-24,-2.8571
2009-02-25,-0.5882
2009-02-26,-4.142
2009-02-27,-2.4691
2009-03-02,-7.9114
2009-03-03,0.6873
2009-03-04,13.3106
2009-03-05,-21.6867
2009-03-06,-13.8462
2009-03-09,-10.7143
2009-03-10,25.0
2009-03-11,-0.8
2009-03-12,21.7742
2009-03-13,-8.9404
2009-03-16,3.2727
2009-03-17,-7.0423
2009-03-18,12.5
2009-03-19,-1.0101
2009-03-20,14.966
2009-03-23,17.7515
2009-03-24,-4.0201
2009-03-25,1.0471
2009-03-26,25.6477
2009-03-27,-13.8144
2009-03-30,-14.8325
2009-03-31,10.3933
2009-04-01,7.3791
2009-04-02,7.5829
2009-04-03,6.8282
2009-04-06,-5.9794
2009-04-07,-4.6053
2009-04-08,2.9885
2009-04-09,22.7679
2009-04-13,9.2727
2009-04-14,4.4925
2009-04-15,-1.1146
2009-04-16,14.4928
2009-04-17,10.1266
2009-04-20,-16.7305
2009-04-21,3.3742
2009-04-22,7.27
2009-04-23,-0.8299
2009-04-24,5.4393
2009-04-27,-12.4339
2009-04-28,1.6616
2009-04-29,-0.8915
2009-04-30,1.9489999999999998
2009-05-01,-5.1471
2009-05-04,16.7442
2009-05-05,12.2178
2009-05-06,6.5089
2009-05-07,-1.7778
2009-05-08,-0.3394
2009-05-11,-4.8808
2009-05-12,-8.3532
2009-05-13,-10.6771
2009-05-14,5.2478
2009-05-15,-2.9086
2009-05-18,9.8431
2009-05-19,5.7143
2009-05-20,-16.9533
2009-05-21,-6.5089
2009-05-22,-0.9494
2009-05-26,1.4377
2009-05-27,0.0
2009-05-28,4.252
2009-05-29,3.4743
2009-06-01,3.3577
2009-06-02,-4.096
2009-06-03,-5.0074
2009-06-04,1.0853
2009-06-05,4.1411
2009-06-08,-0.7364
2009-06-09,6.2315
2009-06-10,-1.1173
2009-06-11,1.9774
2009-06-12,0.554
2009-06-15,-10.7438
2009-06-16,1.6975
2009-06-17,2.5797
2009-06-18,3.6982
2009-06-19,1.9971
2009-06-22,-8.1119
2009-06-23,0.9132
2009-06-24,5.7315000000000005
2009-06-25,15.9772
2009-06-26,-0.615
2009-06-29,0.7426
2009-06-30,-1.8428
2009-07-01,5.632
2009-07-02,-4.7393
2009-07-06,-0.7463
2009-07-07,-0.1253
2009-07-08,0.3764
2009-07-09,4.125
2009-07-10,2.0408
2009-07-13,4.8235
2009-07-14,1.0101
2009-07-15,-1.5556
2009-07-16,1.0158
2009-07-17,-1.8994
2009-07-20,4.5558
2009-07-21,0.0
2009-07-22,-1.634
2009-07-23,4.5404
2009-07-24,1.3771
2009-07-27,-1.2539
2009-07-28,-0.6349
2009-07-29,-0.5325
2009-07-30,0.5353
2009-07-31,0.5325
2009-08-03,6.25
2009-08-04,4.2871
2009-08-05,-0.2868
2009-08-06,-0.2876
2009-08-07,5.0962
2009-08-10,3.8426
2009-08-11,-4.8458
2009-08-12,0.7407
2009-08-13,1.2868
2009-08-14,0.0
2009-08-17,-8.3485
2009-08-18,1.5842
2009-08-19,-1.7544
2009-08-20,6.5476
2009-08-21,0.6518
2009-08-24,-3.2377
2009-08-25,3.8241
2009-08-26,-2.5783
2009-08-27,-2.1739
2009-08-28,-2.029
2009-08-31,-2.1696
2009-09-01,-6.3508
2009-09-02,-1.1841
2009-09-03,0.8715
2009-09-04,3.7797
2009-09-08,-0.9365
2009-09-09,9.6639
2009-09-10,5.2682
2009-09-11,-2.4568
2009-09-14,1.2127
2009-09-15,1.9355
2009-09-16,2.17
2009-09-17,-1.0619
2009-09-18,1.9678
2009-09-21,-0.1754
2009-09-22,2.8120000000000003
2009-09-23,-1.7949000000000002
2009-09-24,-7.0496
2009-09-25,0.0936
2009-09-28,0.9355
2009-09-29,-2.7804
2009-09-30,3.2412
2009-10-01,-6.5559
2009-10-02,-2.5692
2009-10-05,4.0568
2009-10-06,-0.5848
2009-10-07,-1.0784
2009-10-08,0.6938
2009-10-09,5.7087
2009-10-12,1.7691
2009-10-13,1.0064
2009-10-14,2.1739
2009-10-15,-2.2163
2009-10-16,-2.9918
2009-10-19,-0.5607
2009-10-20,-0.7519
2009-10-21,-2.8409
2009-10-22,0.0975
2009-10-23,-2.3369
2009-10-26,-4.0877
2009-10-27,5.5094
2009-10-28,-10.1478
2009-10-29,4.6053
2009-10-30,-2.4109
2009-11-02,-1.7186
2009-11-03,-0.4372
2009-11-04,-2.4149
2009-11-05,4.4994
2009-11-06,2.3681
2009-11-09,3.5752
2009-11-10,-0.9137
2009-11-11,4.4057
2009-11-12,-4.8086
2009-11-13,0.9278
2009-11-16,3.2686
2009-11-17,0.1978
2009-11-18,1.8756
2009-11-19,-4.1667
2009-11-20,-1.1122
2009-11-23,-0.7157
2009-11-24,2.7805999999999997
2009-11-25,0.2004
2009-11-27,-3.7
2009-11-30,1.7652999999999999
2009-12-01,4.3878
2009-12-02,2.6393
2009-12-03,-1.0476
2009-12-04,5.0048
2009-12-07,0.4583
2009-12-08,-0.6387
2009-12-09,-1.0101
2009-12-10,1.2059
2009-12-11,-1.5582
2009-12-14,1.1173
2009-12-15,-1.105
2009-12-16,3.352
2009-12-17,-1.3514
2009-12-18,2.2831
2009-12-21,2.5
2009-12-22,5.1394
2009-12-23,1.9884
2009-12-24,0.5686
2009-12-28,-0.4039
2009-12-29,-0.4866
2009-12-30,-1.956
2009-12-31,-0.9144
2010-01-04,-0.3356
2010-01-05,-0.9259
2010-01-06,-1.2744
2010-01-07,0.2582
2010-01-08,4.5494
2010-01-11,-0.5747
2010-01-12,-3.0553
2010-01-13,-0.2555
2010-01-14,3.6721
2010-01-15,-0.5766
2010-01-19,-0.8285
2010-01-20,-2.1721
2010-01-21,-1.8787
2010-01-22,-4.0035
2010-01-25,-1.4506000000000001
2010-01-26,-1.196
2010-01-27,2.5140000000000002
2010-01-28,-3.8147
2010-01-29,-2.1719
2010-02-01,3.668
2010-02-02,-0.838
2010-02-03,-0.7512
2010-02-04,-4.1627
2010-02-05,-1.0859
2010-02-08,-1.6966
2010-02-09,4.264
2010-02-10,0.8763
2010-02-11,2.4131
2010-02-12,-1.9792999999999998
2010-02-16,3.0769
2010-02-17,2.8918
2010-02-18,0.7253
2010-02-19,-1.3501
2010-02-22,-0.2737
2010-02-23,-3.7511
2010-02-24,-7.8897
2010-02-25,-5.8824
2010-02-26,3.0702
2010-03-01,1.0638
2010-03-02,-1.0526
2010-03-03,-1.8085
2010-03-04,5.0921
2010-03-05,2.8866
2010-03-08,-0.7014
2010-03-09,-0.1009
2010-03-10,0.5051
2010-03-11,0.402
2010-03-12,0.0
2010-03-15,0.2002
2010-03-16,2.4975
2010-03-17,-3.1189
2010-03-18,-2.4145
2010-03-19,-3.0928
2010-03-22,1.5957
2010-03-23,2.4084
2010-03-24,0.1022
2010-03-25,0.8172
2010-03-26,1.4184
2010-03-29,-0.999
2010-03-30,0.9082
2010-03-31,-0.1
2010-04-01,4.2042
2010-04-05,3.5543
2010-04-06,9.833
2010-04-07,-1.6892
2010-04-08,3.1787
2010-04-09,-0.4996
2010-04-12,-1.1715
2010-04-13,1.2701
2010-04-14,2.7592
2010-04-15,-0.9764
2010-04-16,-2.8759
2010-04-19,-1.0152
2010-04-20,1.8803
2010-04-21,-0.0839
2010-04-22,6.885
2010-04-23,1.1783
2010-04-26,14.0528
2010-04-27,-3.6079
2010-04-28,0.4237
2010-04-29,3.7271
2010-04-30,-1.9661
2010-05-03,-5.9474
2010-05-04,-1.8382
2010-05-05,-2.0225
2010-05-06,-5.3517
2010-05-07,-2.9887
2010-05-10,7.577
2010-05-11,1.548
2010-05-12,-0.9146
2010-05-13,-0.5385
2010-05-14,-5.3364
2010-05-17,-3.0229
2010-05-18,-3.1171
2010-05-19,-2.6087
2010-05-20,-8.6607
2010-05-21,2.1505
2010-05-24,-2.8708
2010-05-25,1.3793
2010-05-26,4.8591
2010-05-27,5.0046
2010-05-28,0.2648
2010-06-01,-5.1056
2010-06-02,-0.8349
2010-06-03,3.7418
2010-06-04,-7.8449
2010-06-07,-4.501
2010-06-08,-2.2541
2010-06-09,3.3543
2010-06-10,5.3753
2010-06-11,-1.155
2010-06-14,2.7264
2010-06-15,3.128
2010-06-16,-2.114
2010-06-17,-1.5962
2010-06-18,-2.0038
2010-06-21,0.6816
2010-06-22,-4.1586
2010-06-23,1.7154
2010-06-24,-1.7856999999999998
2010-06-25,0.8081
2010-06-28,-1.3026
2010-06-29,-4.467
2010-06-30,0.5313
2010-07-01,-1.5856
2010-07-02,-2.5779
2010-07-06,-3.7486
2010-07-07,10.0802
2010-07-08,3.1217
2010-07-09,3.33
2010-07-12,-1.9531
2010-07-13,3.2869
2010-07-14,-1.0608
2010-07-15,3.3138
2010-07-16,-5.3774
2010-07-19,1.1964
2010-07-20,-1.2808
2010-07-21,2.1955999999999998
2010-07-22,6.6406
2010-07-23,1.8315000000000001
2010-07-26,1.9784000000000002
2010-07-27,-2.4691
2010-07-28,-0.5425
2010-07-29,2.0909
2010-07-30,4.5414
2010-08-02,1.7888
2010-08-03,-3.1799
2010-08-04,-5.2722999999999995
2010-08-05,-4.562
2010-08-06,-1.8164
2010-08-09,0.779
2010-08-10,-2.7053000000000003
2010-08-11,-2.7805
2010-08-12,-1.43
2010-08-13,-2.2798
2010-08-16,-1.5907
2010-08-17,1.9397
2010-08-18,2.4313000000000002
2010-08-19,-4.9536
2010-08-20,-0.1086
2010-08-23,-1.3043
2010-08-24,-2.8634
2010-08-25,0.4535
2010-08-26,-2.1445
2010-08-27,1.9607999999999999
2010-08-30,-2.9412000000000003
2010-08-31,-0.8159
2010-09-01,6.8155
2010-09-02,4.1804
2010-09-03,2.6399
2010-09-07,-2.2634
2010-09-08,2.7368
2010-09-09,0.5123
2010-09-10,2.4465
2010-09-13,7.8607
2010-09-14,-0.738
2010-09-15,-0.4647
2010-09-16,2.1475
2010-09-17,0.457
2010-09-20,1.5469
2010-09-21,0.0
2010-09-22,-2.5986000000000002
2010-09-23,-3.8638
2010-09-24,6.7943
2010-09-27,1.0753
2010-09-28,1.4184
2010-09-29,1.486
2010-09-30,-8.7855
2010-10-01,-5.4769
2010-10-04,-0.6993
2010-10-05,2.0121
2010-10-06,-1.6764999999999999
2010-10-07,-2.5075
2010-10-08,3.8066
2010-10-11,-0.2973
2010-10-12,3.2803
2010-10-13,1.3474
2010-10-14,-3.8936
2010-10-15,-1.1858
2010-10-18,3.0
2010-10-19,-2.7184
2010-10-20,4.0918
2010-10-21,0.2876
2010-10-22,1.912
2010-10-25,4.5028
2010-10-26,2.2442
2010-10-27,0.0878
2010-10-28,-0.2632
2010-10-29,-0.4398
2010-11-01,-0.4417
2010-11-02,0.7098
2010-11-03,-0.3524
2010-11-04,6.0124
2010-11-05,2.5021
2010-11-08,-0.4068
2010-11-09,-0.6536
2010-11-10,2.8783
2010-11-11,-0.0799
2010-11-12,-3.84
2010-11-15,-1.5807
2010-11-16,-0.7608
2010-11-17,0.4259
2010-11-18,2.1204
2010-11-19,2.1595
2010-11-22,-1.626
2010-11-23,-1.3223
2010-11-24,3.1826
2010-11-26,-0.7305
2010-11-29,0.2453
2010-11-30,0.0
2010-12-01,3.0995
2010-12-02,2.5316
2010-12-03,1.929
2010-12-06,0.9841
2010-12-07,-0.2249
2010-12-08,2.2539
2010-12-09,1.2490999999999999
2010-12-10,1.016
2010-12-13,-1.6522999999999999
2010-12-14,-0.3652
2010-12-15,1.9062000000000001
2010-12-16,2.3022
2010-12-17,0.2813
2010-12-20,0.3506
2010-12-21,1.6771
2010-12-22,-1.2371
2010-12-23,-0.9743
2010-12-27,0.0
2010-12-28,-0.7027
2010-12-29,0.8493
2010-12-30,0.4211
2010-12-31,1.2579
2011-01-03,1.4493
2011-01-04,-1.0884
2011-01-05,2.4072
2011-01-06,-2.3506
2011-01-07,-1.0316
2011-01-10,-0.5559
2011-01-11,-1.5373999999999999
2011-01-12,-2.9099
2011-01-13,0.6579
2011-01-14,1.3798
2011-01-18,1.7908
2011-01-19,-2.1816
2011-01-20,-0.0719
2011-01-21,0.504
2011-01-24,3.1519
2011-01-25,-1.3889
2011-01-26,2.6761
2011-01-27,1.9889999999999999
2011-01-28,-3.0262000000000002
2011-01-31,2.0111
2011-02-01,3.535
2011-02-02,-0.9849
2011-02-03,-0.2653
2011-02-04,-0.7314
2011-02-07,2.6122
2011-02-08,3.5248
2011-02-09,0.8827
2011-02-10,1.375
2011-02-11,1.1714
2011-02-14,0.6703
2011-02-15,-2.3002000000000002
2011-02-16,0.9294
2011-02-17,-1.2277
2011-02-18,-1.1187
2011-02-22,-4.714
2011-02-23,-1.7149999999999999
2011-02-24,-0.2013
2011-02-25,1.8157
2011-02-28,0.4624
2011-03-01,-4.0105
2011-03-02,1.2328999999999999
2011-03-03,2.8417
2011-03-04,-1.3816
2011-03-07,-1.2008
2011-03-08,2.2957
2011-03-09,-0.8581
2011-03-10,-1.2650000000000001
2011-03-11,1.9555
2011-03-14,-0.9259
2011-03-15,-0.7343
2011-03-16,-0.2017
2011-03-17,1.0108
2011-03-18,2.3349
2011-03-21,1.043
2011-03-22,0.6452
2011-03-23,1.3462
2011-03-24,2.5933
2011-03-25,0.4316
2011-03-28,-0.1228
2011-03-29,-5.3473
2011-03-30,1.7532
2011-03-31,-0.2553
2011-04-01,1.7913999999999999
2011-04-04,0.0
2011-04-05,0.5657
2011-04-06,0.625
