ticker,ARCT US Equity
2013-10-11,-0.4045
2013-10-14,-3.1137
2013-10-15,-6.6139
2013-10-16,-5.3865
2013-10-17,1.6869
2013-10-18,0.0
2013-10-21,-6.0653
2013-10-22,-10.0993
2013-10-23,-3.7446
2013-10-24,9.0561
2013-10-25,-0.5263
2013-10-28,0.6467
2013-10-29,-2.9206
2013-10-30,-0.1805
2013-10-31,-1.5069
2013-11-01,-1.8359999999999999
2013-11-04,7.2318999999999996
2013-11-05,2.6163
2013-11-06,-2.6629
2013-11-07,-5.1222
2013-11-08,1.1043
2013-11-11,-0.5461
2013-11-12,-0.8542
2013-11-13,-1.4154
2013-11-14,2.809
2013-11-15,-1.0929
2013-11-18,-1.1663999999999999
2013-11-19,-3.6646
2013-11-20,1.9342000000000001
2013-11-21,0.506
2013-11-22,1.4475
2013-11-25,5.4591
2013-11-26,-0.5294
2013-11-27,1.4487999999999999
2013-11-29,1.8944999999999999
2013-12-02,-2.46
2013-12-03,0.0587
2013-12-04,-0.4689
2013-12-05,-3.2391
2013-12-06,0.426
2013-12-09,2.1818
2013-12-10,6.4057
2013-12-11,-0.5017
2013-12-12,-4.0896
2013-12-13,0.1168
2013-12-16,5.2509
2013-12-17,-0.7761
2013-12-18,2.9609
2013-12-19,-1.4107
2013-12-20,1.7610999999999999
2013-12-23,-0.8112
2013-12-24,-1.6903000000000001
2013-12-26,-2.4404
2013-12-27,-0.4548
2013-12-30,-0.9709
2013-12-31,3.8062
2014-01-02,-0.7778
2014-01-03,1.4558
2014-01-06,-0.3863
2014-01-07,6.3158
2014-01-08,2.814
2014-01-09,0.887
2014-01-10,1.0801
2014-01-13,3.5785
2014-01-14,2.4952
2014-01-15,-2.1536
2014-01-16,0.4785
2014-01-17,0.9524
2014-01-21,8.9623
2014-01-22,-0.4329
2014-01-23,-2.3913
2014-01-24,-5.9243
2014-01-27,-3.7879
2014-01-28,2.9035
2014-01-29,1.9607999999999999
2014-01-30,2.6734999999999998
2014-01-31,0.0457
2014-02-03,-5.7534
2014-02-04,-1.2597
2014-02-05,-1.8155000000000001
2014-02-06,-0.2999
2014-02-07,6.2155
2014-02-10,0.0472
2014-02-11,2.5472
2014-02-12,2.2539
2014-02-13,2.5191
2014-02-14,-4.8706
2014-02-18,-5.2122
2014-02-19,0.3893
2014-02-20,4.8473
2014-02-21,1.9417
2014-02-24,1.8141
2014-02-25,8.5078
2014-02-26,2.7094
2014-02-27,-0.8793
2014-02-28,-3.9919000000000002
2014-03-03,-3.4019
2014-03-04,-2.5652
2014-03-05,-1.6064
2014-03-06,7.0748
2014-03-07,-4.6167
2014-03-10,0.444
2014-03-11,-2.122
2014-03-12,0.2258
2014-03-13,-8.8779
2014-03-14,-0.0495
2014-03-17,-0.5443
2014-03-18,3.4328
2014-03-19,2.5012
2014-03-20,3.801
2014-03-21,-6.8716
2014-03-24,-4.5631
2014-03-25,0.2543
2014-03-26,-3.3993
2014-03-27,0.9979
2014-03-28,-3.6401
2014-03-31,-2.0507
2014-04-01,1.8733
2014-04-02,-1.6766
2014-04-03,-3.7954
2014-04-04,-1.4294
2014-04-07,-1.9142000000000001
2014-04-08,-4.0804
2014-04-09,6.4735
2014-04-10,-5.2113
2014-04-11,-1.2217
2014-04-14,-7.5448
2014-04-15,-6.1538
2014-04-16,4.2766
2014-04-17,6.0834
2014-04-21,7.0876
2014-04-22,7.3406
2014-04-23,-0.2242
2014-04-24,-1.6854
2014-04-25,-1.3143
2014-04-28,1.3317999999999999
2014-04-29,0.1714
2014-04-30,-1.4261
2014-05-01,-1.2153
2014-05-02,1.1716
2014-05-05,-2.9531
2014-05-06,0.2983
2014-05-07,-4.8186
2014-05-08,0.0
2014-05-09,-0.9375
2014-05-12,2.2082
2014-05-13,0.1852
2014-05-14,-0.801
2014-05-15,1.3043
2014-05-16,3.1269
2014-05-19,2.1403
2014-05-20,-0.4075
2014-05-21,-1.052
2014-05-22,1.0632
2014-05-23,0.526
2014-05-27,0.6395
2014-05-28,-0.1155
2014-05-29,-0.9832
2014-05-30,-0.0584
2014-06-02,-1.4027
2014-06-03,-2.5489
2014-06-04,2.7981
2014-06-05,2.2485
2014-06-06,0.8102
2014-06-09,1.6073
2014-06-10,7.3446
2014-06-11,8.526299999999999
2014-06-12,-4.8497
2014-06-13,-0.4077
2014-06-16,-3.8895
2014-06-17,2.6624
2014-06-18,-2.5415
2014-06-19,-0.479
2014-06-20,5.508
2014-06-23,-6.6903
2014-06-24,-4.8886
2014-06-25,2.6271
2014-06-26,-3.6728
2014-06-27,-1.6753
2014-06-30,1.7039
2014-07-01,3.6395
2014-07-02,5.8528
2014-07-03,1.4745
2014-07-07,2.3871
2014-07-08,-6.0314
2014-07-09,3.6138
2014-07-10,-3.1754
2014-07-11,1.4516
2014-07-14,1.2189
2014-07-15,-3.822
2014-07-16,-3.1029
2014-07-17,-4.2697
2014-07-18,-0.0587
2014-07-21,6.9877
2014-07-22,-1.3172
2014-07-23,0.0556
2014-07-24,0.0556
2014-07-25,1.3333
2014-07-28,-1.2061
2014-07-29,-0.444
2014-07-30,0.4459
2014-07-31,-3.3296
2014-08-01,-0.5741
2014-08-04,1.6166
2014-08-05,2.6705
2014-08-06,6.9175
2014-08-07,0.7246
2014-08-08,2.518
2014-08-11,1.8045
2014-08-12,-1.2802
2014-08-13,-1.2469000000000001
2014-08-14,4.798
2014-08-15,2.1205
2014-08-18,2.5484
2014-08-19,-4.878
2014-08-20,1.9352
2014-08-21,-2.0408
2014-08-22,1.3566
2014-08-25,-1.1472
2014-08-26,-0.3385
2014-08-27,-4.3183
2014-08-28,-2.6875999999999998
2014-08-29,0.3648
2014-09-02,-4.3094
2014-09-03,-2.2246
2014-09-04,-6.5483
2014-09-05,-1.0689
2014-09-08,0.5402
2014-09-09,0.0
2014-09-10,-0.3582
2014-09-11,-0.5392
2014-09-12,0.0
2014-09-15,-0.7229
2014-09-16,4.551
2014-09-17,5.1074
2014-09-18,-0.8283
2014-09-19,-2.8396
2014-09-22,16.1032
2014-09-23,0.5429
2014-09-24,-2.0619
2014-09-25,-5.7644
2014-09-26,3.7766
2014-09-29,-18.4521
2014-09-30,-2.9541
2014-10-01,-14.1839
2014-10-02,14.9434
2014-10-03,-7.3539
2014-10-06,-56.6265
2014-10-07,6.3725
2014-10-08,3.6866
2014-10-09,-3.2593
2014-10-10,-7.1975
2014-10-13,-9.736
2014-10-14,0.7313
2014-10-15,-1.0889
2014-10-16,2.3853
2014-10-17,-3.2258
2014-10-20,-1.4815
2014-10-21,-3.7594
2014-10-22,10.9375
2014-10-23,-26.0563
2014-10-24,-13.5714
2014-10-27,-2.7548
2014-10-28,-0.2833
2014-10-29,-0.5682
2014-10-30,4.8571
2014-10-31,-1.3624
2014-11-03,-3.0387
2014-11-04,-0.5698
2014-11-05,4.298
2014-11-06,6.3187
2014-11-07,-3.1008
2014-11-10,-2.1333
2014-11-11,-1.3624
2014-11-12,0.0
2014-11-13,-0.5525
2014-11-14,1.6667
2014-11-17,-5.7377
2014-11-18,-6.087
2014-11-19,1.2346
2014-11-20,2.7439
2014-11-21,4.451
2014-11-24,-1.4205
2014-11-25,-0.2882
2014-11-26,4.6243
2014-11-28,2.2099
2014-12-01,-4.0541
2014-12-02,-5.0704
2014-12-03,-0.5935
2014-12-04,-3.1343
2014-12-05,0.7704
2014-12-08,-0.6116
2014-12-09,1.5385
2014-12-10,-2.4242
2014-12-11,0.9317
2014-12-12,4.9231
2014-12-15,-3.5191
2014-12-16,8.2067
2014-12-17,7.3034
2014-12-18,14.1361
2014-12-19,0.4587
2014-12-22,-11.6438
2014-12-23,-2.8424
2014-12-24,6.383
2014-12-26,-1.5
2014-12-29,-4.3147
2014-12-30,-0.5305
2014-12-31,-0.5333
2015-01-02,2.1448
2015-01-05,3.6745
2015-01-06,0.5063
2015-01-07,0.7557
2015-01-08,6.25
2015-01-09,24.4706
2015-01-12,5.8601
2015-01-13,8.0357
2015-01-14,10.9091
2015-01-15,-4.3219
2015-01-16,8.7227
2015-01-20,2.149
2015-01-21,-5.4698
2015-01-22,-3.1157
2015-01-23,-1.9908000000000001
2015-01-26,0.1563
2015-01-27,4.9922
2015-01-28,-7.7266
2015-01-29,2.8986
2015-01-30,-3.4429
2015-02-02,-6.9692
2015-02-03,3.6585
2015-02-04,2.3529
2015-02-05,5.9113
2015-02-06,-0.155
2015-02-09,-3.882
2015-02-10,-1.7771
2015-02-11,-3.7829
2015-02-12,5.812
2015-02-13,11.7932
2015-02-17,8.0925
2015-02-18,-3.4759
2015-02-19,-0.4155
2015-02-20,3.338
2015-02-23,0.8075
2015-02-24,-2.6702
2015-02-25,-0.1372
2015-02-26,4.3956
2015-02-27,-0.9211
2015-03-02,-2.656
2015-03-03,-1.7734999999999999
2015-03-04,2.9167
2015-03-05,-1.7544
2015-03-06,-3.1593
2015-03-09,-0.1418
2015-03-10,0.9943
2015-03-11,-1.8284
2015-03-12,-0.1433
2015-03-13,-8.1779
2015-03-16,-9.5313
2015-03-17,-8.8083
2015-03-18,3.4091
2015-03-19,4.2125
2015-03-20,-2.6362
2015-03-23,-1.444
2015-03-24,5.4945
2015-03-25,1.9097
2015-03-26,0.5111
2015-03-27,2.8814
2015-03-30,-1.4827
2015-03-31,-5.8528
2015-04-01,0.1776
2015-04-02,0.8865
2015-04-06,-0.703
2015-04-07,0.531
2015-04-08,-1.0563
2015-04-09,-2.1352
2015-04-10,3.6364
2015-04-13,3.8596
2015-04-14,-1.6892
2015-04-15,-0.6873
2015-04-16,-0.173
2015-04-17,-2.773
2015-04-20,2.1390000000000002
2015-04-21,-0.5236
2015-04-22,2.1053
2015-04-23,0.1718
2015-04-24,1.2006999999999999
2015-04-27,-3.2203
2015-04-28,0.1751
2015-04-29,-1.9231
2015-04-30,4.8128
2015-05-01,1.0204
2015-05-04,-2.3569
2015-05-05,-3.4483
2015-05-06,-1.25
2015-05-07,1.2658
2015-05-08,13.392900000000001
2015-05-11,-2.6772
2015-05-12,2.2654
2015-05-13,-2.5316
2015-05-14,3.8961
2015-05-15,0.4688
2015-05-18,-0.9331
2015-05-19,-2.8257
2015-05-20,8.8853
2015-05-21,-6.6766
2015-05-22,3.3386
2015-05-26,7.6923
2015-05-27,-1.7143000000000002
2015-05-28,8.1395
2015-05-29,3.4946
2015-06-01,-2.5974
2015-06-02,1.3333
2015-06-03,0.3947
2015-06-04,7.6016
2015-06-05,-3.7759
2015-06-08,-4.1772
2015-06-09,0.0
2015-06-10,1.321
2015-06-11,-2.2164
2015-06-12,0.0
2015-06-15,0.6667
2015-06-16,0.1325
2015-06-17,2.3810000000000002
2015-06-18,-0.5168
2015-06-19,-1.5584
2015-06-22,7.6517
2015-06-23,2.8186
2015-06-24,-12.9917
2015-06-25,-6.7123
2015-06-26,-6.1674
2015-06-29,-1.5649
2015-06-30,3.9746
2015-07-01,-4.5872
2015-07-02,2.2436
2015-07-06,-1.0972
2015-07-07,-3.0111
2015-07-08,-1.4706000000000001
2015-07-09,1.6583999999999999
2015-07-10,5.3834
2015-07-13,3.87
2015-07-14,9.538
2015-07-15,-2.585
2015-07-16,0.838
2015-07-17,0.9695
2015-07-20,-2.4691
2015-07-21,3.2349
2015-07-22,2.0436
2015-07-23,0.0
2015-07-24,-0.267
2015-07-27,3.2129
2015-07-28,-2.594
2015-07-29,-1.0652
2015-07-30,-1.3458999999999999
2015-07-31,0.8186
2015-08-03,1.4885
2015-08-04,5.0667
2015-08-05,-0.7614
2015-08-06,-1.5345
2015-08-07,-0.5195
2015-08-10,1.6971
2015-08-11,0.5135
2015-08-12,-2.5543
2015-08-13,7.2084
2015-08-14,6.4792
2015-08-17,5.9701
2015-08-18,-0.6501
2015-08-19,-3.8167999999999997
2015-08-20,-3.4013999999999998
2015-08-21,-2.4648
2015-08-24,-5.6558
2015-08-25,0.2551
2015-08-26,-0.2545
2015-08-27,-1.0204
2015-08-28,2.3196
2015-08-31,-3.2746
2015-09-01,5.3385
2015-09-02,-2.3486000000000002
2015-09-03,-1.5190000000000001
2015-09-04,-2.3136
2015-09-08,3.0263
2015-09-09,-2.4266
2015-09-10,3.4031000000000002
2015-09-11,-2.4051
2015-09-14,1.1673
2015-09-15,0.5128
2015-09-16,-1.5306
2015-09-17,1.0363
2015-09-18,5.8974
2015-09-21,-1.3317
2015-09-22,-5.2761
2015-09-23,-1.5544
2015-09-24,-1.3158
2015-09-25,-7.0667
2015-09-28,-16.6428
2015-09-29,1.8933
2015-09-30,2.027
2015-10-01,-4.1391
2015-10-02,-0.5181
2015-10-05,-1.2153
2015-10-06,5.0967
2015-10-07,-1.1706
2015-10-08,-7.1066
2015-10-09,3.0965
2015-10-12,1.4134
2015-10-13,-4.1812
2015-10-14,8.9091
2015-10-15,2.3372
2015-10-16,2.447
2015-10-19,4.6178
2015-10-20,1.8265
2015-10-21,-2.9895
2015-10-22,-3.2357
2015-10-23,7.1656
2015-10-26,1.4859
2015-10-27,1.3176999999999999
2015-10-28,5.9249
2015-10-29,5.3206
2015-10-30,7.9016
2015-11-02,-0.6002
2015-11-03,-3.9855
2015-11-04,3.8994
2015-11-05,-3.9952
2015-11-06,1.6393
2015-11-09,-0.4963
2015-11-10,-3.2419000000000002
2015-11-11,-3.2216
2015-11-12,-5.1931
2015-11-13,-12.2191
2015-11-16,-2.4
2015-11-17,-4.7541
2015-11-18,2.2375
2015-11-19,2.3569
2015-11-20,2.3026
2015-11-23,0.4823
2015-11-24,6.4
2015-11-25,-0.9023
2015-11-27,0.3035
2015-11-30,-0.3026
2015-12-01,-1.0622
2015-12-02,-1.9939
2015-12-03,-1.8779
2015-12-04,-2.2329
2015-12-07,-3.2626
2015-12-08,1.5177
2015-12-09,-1.6611
2015-12-10,-1.6892
2015-12-11,2.5773
2015-12-14,0.5025
2015-12-15,-2.3333
2015-12-16,-0.8532
2015-12-17,0.5164
2015-12-18,-0.5137
2015-12-21,-0.6885
2015-12-22,-0.1733
2015-12-23,0.5208
2015-12-24,2.0725
2015-12-28,1.5228000000000002
2015-12-29,0.6667
2015-12-30,-0.4967
2015-12-31,4.4925
2016-01-04,-0.6369
2016-01-05,2.4038
2016-01-06,-6.8858
2016-01-07,-6.3866
2016-01-08,-1.7953000000000001
2016-01-11,-4.936
2016-01-12,0.3846
2016-01-13,-7.8544
2016-01-14,2.2869
2016-01-15,1.8293
2016-01-19,0.1996
2016-01-20,2.3904
2016-01-21,-2.7237
2016-01-22,2.2
2016-01-25,0.1957
2016-01-26,0.9766
2016-01-27,-2.3211
2016-01-28,-0.7921
2016-01-29,2.1955999999999998
2016-02-01,2.1484
2016-02-02,-2.4857
2016-02-03,0.3922
2016-02-04,1.7578
2016-02-05,-3.8388
2016-02-08,-1.5968
2016-02-09,1.4199
2016-02-10,4.4
2016-02-11,2.2989
2016-02-12,5.0562
2016-02-16,-2.4955
2016-02-17,-5.3016
2016-02-18,-0.9653
2016-02-19,0.0
2016-02-22,-3.1189
2016-02-23,-5.6338
2016-02-24,1.7058
2016-02-25,0.2096
2016-02-26,-1.2551999999999999
2016-02-29,-1.2711999999999999
2016-03-01,-2.3605
2016-03-02,0.8791
2016-03-03,3.268
2016-03-04,-1.0549
2016-03-07,3.1983
2016-03-08,-3.3058
2016-03-09,-5.1282
2016-03-10,-0.2252
2016-03-11,2.2573
2016-03-14,1.9868000000000001
2016-03-15,-5.1948
2016-03-16,-4.5662
2016-03-17,-2.6316
2016-03-18,-0.9828
2016-03-21,1.2407
2016-03-22,0.2451
2016-03-23,-7.0905
2016-03-24,0.2632
2016-03-28,-4.7244
2016-03-29,1.3774
2016-03-30,-1.6303999999999998
2016-03-31,4.6961
2016-04-01,3.6939
2016-04-04,7.1247
2016-04-05,-0.7126
2016-04-06,4.7847
2016-04-07,4.1096
2016-04-08,-1.3158
2016-04-11,-5.5556
2016-04-12,0.4706
2016-04-13,2.3419
2016-04-14,0.4577
2016-04-15,0.0
2016-04-18,0.0
2016-04-19,1.5945
2016-04-20,-0.6726
2016-04-21,0.9029
2016-04-22,5.0336
2016-04-25,-0.7455
2016-04-26,-6.2232
2016-04-27,-4.8055
2016-04-28,0.7212
2016-04-29,-4.2959
2016-05-02,1.4963
2016-05-03,2.9484
2016-05-04,-7.8759
2016-05-05,6.7358
2016-05-06,0.7282
2016-05-09,1.9277
2016-05-10,-3.5461
2016-05-11,-5.8824
2016-05-12,-4.4271
2016-05-13,9.8093
2016-05-16,3.4739
2016-05-17,5.5156
2016-05-18,-2.7273
2016-05-19,6.3084
2016-05-20,1.0989
2016-05-23,5.8696
2016-05-24,5.5441
2016-05-25,0.9728
2016-05-26,-3.2755
2016-05-27,1.992
2016-05-31,3.9063
2016-06-01,4.1353
2016-06-02,-0.722
2016-06-03,-1.0909
2016-06-06,1.6543999999999999
2016-06-07,-0.3617
2016-06-08,0.5445
2016-06-09,-5.5957
2016-06-10,-2.4857
2016-06-13,-5.2941
2016-06-14,-3.5197000000000003
2016-06-15,-2.7897
2016-06-16,-3.7528
2016-06-17,-2.5229
2016-06-20,1.1764999999999999
2016-06-21,-4.6512
2016-06-22,2.1951
2016-06-23,-2.148
2016-06-24,1.2195
2016-06-27,-1.2048
2016-06-28,2.6829
2016-06-29,3.0879
2016-06-30,3.4562
2016-07-01,7.5724
2016-07-05,-2.6915
2016-07-06,1.9149
2016-07-07,-3.5491
2016-07-08,5.1948
2016-07-11,-1.8519
2016-07-12,-4.8218
2016-07-13,-4.8458
2016-07-14,-4.6296
2016-07-15,-1.4563
2016-07-18,6.4039
2016-07-19,-3.0093
2016-07-20,2.3866
2016-07-21,0.4662
2016-07-22,-2.7842000000000002
2016-07-25,-0.716
2016-07-26,2.1635
2016-07-27,2.8235
2016-07-28,-2.0595
2016-07-29,0.0
2016-08-01,0.7009
2016-08-02,1.3921000000000001
2016-08-03,14.4165
2016-08-04,-3.2
2016-08-05,0.0
2016-08-08,-1.8595000000000002
2016-08-09,5.8947
2016-08-10,-2.3857
2016-08-11,1.833
2016-08-12,0.2
2016-08-15,0.998
2016-08-16,-0.3953
2016-08-17,-0.5952
2016-08-18,-0.1996
2016-08-19,-1.2
2016-08-22,-1.8218999999999999
2016-08-23,4.3299
2016-08-24,-1.9763
2016-08-25,0.4032
2016-08-26,0.6024
2016-08-29,5.5888
2016-08-30,-3.4026
2016-08-31,-3.7182
2016-09-01,-3.6585
2016-09-02,0.6329
2016-09-06,1.4675
2016-09-07,-0.8264
2016-09-08,1.0417
2016-09-09,-0.6186
2016-09-12,-1.6598000000000002
2016-09-13,-2.7426
2016-09-14,0.0
2016-09-15,-3.4707
2016-09-16,1.7978
2016-09-19,0.4415
2016-09-20,1.3187
2016-09-21,2.3861
2016-09-22,-0.4237
2016-09-23,-1.0638
2016-09-26,-1.2903
2016-09-27,0.4357
2016-09-28,0.2169
2016-09-29,-45.671
2016-09-30,-1.5936
2016-10-03,5.2632
2016-10-04,1.9231
2016-10-05,2.2641999999999998
2016-10-06,-4.059
2016-10-07,-1.5385
2016-10-10,2.3438
2016-10-11,-3.8167999999999997
2016-10-12,-1.1905000000000001
2016-10-13,-0.8032
2016-10-14,-2.0243
2016-10-17,-1.6529
2016-10-18,0.0
2016-10-19,-0.4202
2016-10-20,-1.2658
2016-10-21,-1.2821
2016-10-24,-1.7316
2016-10-25,0.0
2016-10-26,-3.9648
2016-10-27,-0.9174
2016-10-28,-11.1111
2016-10-31,0.0
2016-11-01,-1.0417
2016-11-02,-1.5789
2016-11-03,-0.5348
2016-11-04,-3.2258
2016-11-07,0.0
2016-11-08,6.1111
2016-11-09,3.6649000000000003
2016-11-10,-0.5051
2016-11-11,-1.5228000000000002
2016-11-14,0.5155
2016-11-15,-5.1282
2016-11-16,6.4865
2016-11-17,10.1523
2016-11-18,-6.4516
2016-11-21,-1.9704000000000002
2016-11-22,-3.5176
2016-11-23,0.0
2016-11-25,-1.0417
2016-11-28,1.5789
2016-11-29,0.0
2016-11-30,-1.0363
2016-12-01,-3.1414
2016-12-02,1.0811
2016-12-05,0.0
2016-12-06,0.5348
2016-12-07,2.1277
2016-12-08,8.8542
2016-12-09,-4.7847
2016-12-12,2.0101
2016-12-13,1.4778
2016-12-14,-3.8834999999999997
2016-12-15,6.5657
2016-12-16,-3.3175
2016-12-19,2.9412000000000003
2016-12-20,14.7619
2016-12-21,-4.5643
2016-12-22,0.0
2016-12-23,2.1739
2016-12-27,0.4255
2016-12-28,-6.3559
2016-12-29,-5.4299
2016-12-30,0.4785
2017-01-03,5.2381
2017-01-04,2.2624
2017-01-05,5.7522
2017-01-06,5.4393
2017-01-09,-13.8889
2017-01-10,-0.4608
2017-01-11,-3.7037
2017-01-12,1.9231
2017-01-13,-10.3774
2017-01-17,-50.6645
2017-01-18,9.8813
2017-01-19,-4.3811
2017-01-20,0.5204
2017-01-23,1.0101
2017-01-24,1.0
2017-01-25,2.9703
2017-01-26,0.0
2017-01-27,-1.9231
2017-01-30,1.9607999999999999
2017-01-31,0.9615
2017-02-01,20.9524
2017-02-02,-8.6614
2017-02-03,17.2414
2017-02-06,-4.4118
2017-02-07,-6.9231
2017-02-08,-2.4793
2017-02-09,1.6949
2017-02-10,-1.6667
2017-02-13,0.0
2017-02-14,1.6949
2017-02-15,8.3333
2017-02-16,-5.3846
2017-02-17,1.626
2017-02-21,-3.2
2017-02-22,0.8264
2017-02-23,0.0
2017-02-24,1.6393
2017-02-27,11.2903
2017-02-28,-5.0725
2017-03-01,-0.7634
2017-03-02,3.0769
2017-03-03,-1.4925
2017-03-06,-3.7879
2017-03-07,1.5748
2017-03-08,-4.6512
2017-03-09,-2.439
2017-03-10,-0.8333
2017-03-13,0.8403
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,1.6667
2017-03-17,-6.5574
2017-03-20,0.0
2017-03-21,-2.6316
2017-03-22,-0.9009
2017-03-23,3.6364
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-03-29,0.0
2017-03-30,0.0
2017-03-31,0.0
2017-04-03,-2.6316
2017-04-04,-1.8018
2017-04-05,-3.6696999999999997
2017-04-06,16.1905
2017-04-07,-8.1967
2017-04-10,1.7856999999999998
2017-04-11,-2.6316
2017-04-12,0.0
2017-04-13,-2.7027
2017-04-17,0.0
2017-04-18,5.5556
2017-04-19,6.1404
2017-04-20,-5.7851
2017-04-21,-3.5088
2017-04-24,7.2727
2017-04-25,-3.3898
2017-04-26,6.5789
2017-04-27,-2.0576
2017-04-28,-3.3613
2017-05-01,3.0435
2017-05-02,0.4219
2017-05-03,-1.6806999999999999
2017-05-04,1.2821
2017-05-05,0.4219
2017-05-08,-1.6806999999999999
2017-05-09,3.4188
2017-05-10,-2.4793
2017-05-11,-0.8475
2017-05-12,0.0
2017-05-15,2.5641
2017-05-16,-2.0833
2017-05-17,-1.2766
2017-05-18,0.0
2017-05-19,-0.8621
2017-05-22,2.6087
2017-05-23,-2.5423999999999998
2017-05-24,-1.7391
2017-05-25,-0.885
2017-05-26,0.8929
2017-05-30,-0.885
2017-05-31,-0.8929
2017-06-01,7.2072
2017-06-02,-0.8403
2017-06-05,-3.3898
2017-06-06,-0.8772
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,7.0796
2017-06-12,-2.4793
2017-06-13,0.0
2017-06-14,0.8475
2017-06-15,-2.1008
2017-06-16,-3.8627000000000002
2017-06-19,2.6786
2017-06-20,-1.7391
2017-06-21,-0.885
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,2.6786
2017-06-27,-2.6087
2017-06-28,1.7856999999999998
2017-06-29,-0.8684
2017-06-30,-0.8937
2017-07-03,0.8929
2017-07-05,0.0
2017-07-06,-1.7699
2017-07-07,0.0
2017-07-10,1.8018
2017-07-11,0.0
2017-07-12,-0.885
2017-07-13,1.7856999999999998
2017-07-14,-0.8772
2017-07-17,0.0
2017-07-18,-0.0088
2017-07-19,-0.8762
2017-07-20,1.7856999999999998
2017-07-21,-0.8772
2017-07-24,-0.885
2017-07-25,0.0
2017-07-26,0.8929
2017-07-27,-1.7699
2017-07-28,0.9009
2017-07-31,-0.8929
2017-08-01,-1.3514
2017-08-02,0.4475
2017-08-03,-0.9001
2017-08-04,-0.9174
2017-08-07,0.0
2017-08-08,-5.5556
2017-08-09,0.0
2017-08-10,0.9804
2017-08-11,0.9709
2017-08-14,0.4808
2017-08-15,-2.3923
2017-08-16,-0.9804
2017-08-17,0.9901
2017-08-18,0.0
2017-08-21,-1.9706000000000001
2017-08-22,1.0101
2017-08-23,0.0
2017-08-24,0.9901
2017-08-25,0.0
2017-08-28,0.9804
2017-08-29,-1.9417
2017-08-30,0.0
2017-08-31,1.9802
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,-1.9417
2017-09-07,0.9901
2017-09-08,4.4118
2017-09-11,4.2254
2017-09-12,0.0
2017-09-13,0.9009
2017-09-14,-1.7856999999999998
2017-09-15,1.8182
2017-09-18,-4.4643
2017-09-19,-0.9346
2017-09-20,1.8868
2017-09-21,1.8519
2017-09-22,1.8182
2017-09-25,0.0
2017-09-26,-0.8929
2017-09-27,0.0
2017-09-28,-9.009
2017-09-29,0.0
2017-10-02,3.9604
2017-10-03,-3.6762
2017-10-04,-2.1159
2017-10-05,2.0202
2017-10-06,3.9604
