ticker,VIZC US Equity
2013-12-31,23.3333
2014-01-02,-2.7027
2014-01-03,0.0
2014-01-06,94.4444
2014-01-07,0.0
2014-01-08,-14.2857
2014-01-09,0.0
2014-01-14,36.6667
2014-01-15,101.2195
2014-01-16,-33.3333
2014-01-21,0.0
2014-01-22,9.0909
2014-01-23,-16.6667
2014-01-27,30.0
2014-01-29,-23.0769
2014-01-30,50.0
2014-01-31,-26.6667
2014-02-05,36.3636
2014-02-06,0.0
2014-02-07,0.0
2014-02-11,-26.6667
2014-02-13,-9.0909
2014-02-18,5.0
2014-02-19,-4.7619
2014-02-24,-5.0
2014-02-25,47.3684
2014-02-26,-30.4464
2014-02-28,2.6958
2014-03-03,0.0
2014-03-05,40.0
2014-03-07,-21.4286
2014-03-10,27.2727
2014-03-11,-21.4286
2014-03-12,9.0909
2014-03-13,-16.6667
2014-03-14,-17.625
2014-03-17,21.3961
2014-03-18,-1.0
2014-03-19,1.0101
2014-03-20,-4.0
2014-03-21,0.0
2014-03-25,-6.25
2014-03-28,5.5556
2014-04-01,-34.3421
2014-04-02,8.6172
2014-04-03,15.1292
2014-04-07,2.5641
2014-04-08,0.0
2014-04-09,-15.0
2014-04-10,55.8824
2014-04-11,26.1792
2014-04-14,4.6729
2014-04-15,14.2857
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,-24.7656
2014-04-22,-8.411200000000001
2014-04-23,-27.4376
2014-04-24,30.0
2014-04-25,44.2308
2014-04-28,21.3333
2014-04-29,-33.8599
2014-04-30,32.918
2014-05-01,12.5
2014-05-02,50.4167
2014-05-05,10.8033
2014-05-06,-22.5833
2014-05-07,3.3369
2014-05-08,5.8333
2014-05-09,13.3858
2014-05-12,-7.6389
2014-05-13,17.2932
2014-05-14,2.5641
2014-05-15,-4.375
2014-05-16,-17.8922
2014-05-19,3.3830999999999998
2014-05-20,-15.3032
2014-05-21,4.5455
2014-05-22,3.4783
2014-05-23,-7.563
2014-05-27,26.3636
2014-05-28,-27.9676
2014-05-29,12.4844
2014-05-30,19.8668
2014-06-02,-11.1111
2014-06-03,8.3333
2014-06-04,-3.8462
2014-06-05,8.0
2014-06-10,-18.5185
2014-06-11,0.0
2014-06-12,6.8182
2014-06-16,-14.8936
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-23,0.0
2014-06-24,-2.0
2014-06-26,2.0408
2014-06-27,0.0
2014-06-30,-1.5
2014-07-01,6.599
2014-07-02,-4.7619
2014-07-07,-20.0
2014-07-08,12.3437
2014-07-09,-22.114
2014-07-11,-22.8571
2014-07-14,1.8519
2014-07-15,0.0
2014-07-17,-54.5455
2014-07-18,100.0
2014-07-21,20.0
2014-07-22,-5.3125
2014-07-24,0.0
2014-07-25,-1.4301
2014-07-29,-1.7856999999999998
2014-07-30,-9.0909
2014-07-31,-2.0
2014-08-01,22.449
2014-08-07,-16.6667
2014-08-12,-10.0
2014-08-14,0.0
2014-08-15,-10.2778
2014-08-19,-5.8824
2014-08-20,-21.3816
2014-08-21,-16.318
2014-08-22,20.0
2014-08-26,16.6667
2014-08-27,0.0
2014-08-29,-9.1071
2014-09-02,10.0196
2014-09-03,-14.2857
2014-09-04,-27.7083
2014-09-05,38.3285
2014-09-08,0.0
2014-09-09,3.3333
2014-09-10,9.6774
2014-09-11,2.9412000000000003
2014-09-15,-8.0357
2014-09-17,8.3495
2014-09-18,-22.5806
2014-09-19,-4.1667
2014-09-22,-0.2415
2014-09-23,-24.4552
2014-09-24,-7.0513
2014-09-25,-0.6897
2014-09-26,33.3333
2014-09-30,-25.0
2014-10-02,16.6667
2014-10-06,-18.4524
2014-10-07,34.3066
2014-10-08,0.0
2014-10-09,-3.5326
2014-10-15,-30.9859
2014-10-16,37.1429
2014-10-17,0.0
2014-10-21,2.9762
2014-10-22,20.2312
2014-10-23,7.6923
2014-10-24,28.5714
2014-10-27,-2.7778
2014-10-28,5.7143
2014-10-29,2.7027
2014-10-30,-25.0
2014-10-31,6.5789
2014-11-03,0.4115
2014-11-04,-8.6066
2014-11-05,-16.3677
2014-11-06,-10.4558
2014-11-07,-13.7725
2014-11-10,0.6944
2014-11-11,-3.4483
2014-11-12,14.2857
2014-11-13,50.0
2014-11-14,-33.3333
2014-11-17,15.0
2014-11-18,-8.1522
2014-11-19,-1.1834
2014-11-20,-4.1916
2014-11-21,0.0
2014-11-24,6.875
2014-11-25,12.2807
2014-11-26,-16.6667
2014-11-28,-5.0
2014-12-01,-21.0526
2014-12-02,13.3333
2014-12-03,-17.647100000000002
2014-12-04,-4.9107
2014-12-05,-9.8592
2014-12-08,25.0
2014-12-09,26.6667
2014-12-10,-2.6316
2014-12-11,-8.1081
2014-12-12,-5.8824
2014-12-15,6.25
2014-12-16,6.9853
2014-12-17,1.7182
2014-12-18,8.1081
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,-5.0
2014-12-29,-13.1579
2014-12-30,5.303
2014-12-31,-22.3022
2015-01-07,25.0
2015-01-08,0.7407
2015-01-09,0.0
2015-01-12,-0.7353
2015-01-13,17.7778
2015-01-14,-27.044
2015-01-15,-24.1379
2015-01-16,-9.0909
2015-01-20,0.0
2015-01-21,-33.75
2015-01-22,-21.6981
2015-01-26,32.5301
2015-01-27,0.0
2015-01-28,-12.7273
2015-01-29,-13.5417
2015-01-30,15.6627
2015-02-02,-50.0
2015-02-03,-16.6667
2015-02-04,-12.5
2015-02-05,37.1429
2015-02-06,-37.5
2015-02-09,76.6667
2015-02-10,-33.9623
2015-02-11,-2.8571
2015-02-12,-23.5294
2015-02-13,30.7692
2015-02-17,8.8235
2015-02-18,-21.6216
2015-02-19,-17.2414
2015-02-20,12.5
2015-02-23,11.1111
2015-02-24,-26.6667
2015-02-25,0.0
2015-02-26,-13.6364
2015-02-27,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,-26.3158
2015-03-05,14.2857
2015-03-06,-31.25
2015-03-09,0.0
2015-03-10,0.0
2015-03-11,-27.2727
2015-03-12,37.5
2015-03-13,-9.0909
2015-03-16,-40.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,-50.0
2015-03-24,0.0
2015-03-25,66.6667
2015-03-26,100.0
2015-03-27,-20.0
2015-03-30,-37.5
2015-04-01,0.0
2015-04-02,-40.0
2015-04-06,100.0
2015-04-07,-16.6667
2015-04-08,0.0
2015-04-10,0.0
2015-04-13,20.0
2015-04-14,0.0
2015-04-15,33.3333
2015-04-16,0.0
2015-04-17,-37.5
2015-04-20,100.0
2015-04-21,-40.0
2015-04-22,133.3333
2015-04-23,-21.4286
2015-04-24,-27.2727
2015-04-27,0.0
2015-04-28,37.5
2015-04-29,-27.2727
2015-04-30,25.0
2015-05-01,-40.0
2015-05-04,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-12,-16.6667
2015-05-13,0.0
2015-05-14,20.0
2015-05-15,33.3333
2015-05-19,-25.0
2015-05-20,0.0
2015-05-21,66.6667
2015-05-26,-40.0
2015-05-27,0.0
2015-06-01,0.0
2015-06-03,0.0
2015-06-10,0.0
2015-06-12,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-19,-16.6667
2015-06-22,-40.0
2015-06-25,0.0
2015-07-01,0.0
2015-07-02,-33.3333
2015-07-09,50.0
2015-07-13,0.0
2015-07-14,-33.3333
2015-07-20,50.0
2015-07-21,0.0
2015-07-24,-33.3333
2015-07-30,150.0
2015-08-03,-40.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,0.0
2015-08-11,-33.3333
2015-08-14,0.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-20,0.0
2015-08-26,0.0
2015-09-01,0.0
2015-09-15,0.0
2015-09-21,0.0
2015-09-23,0.0
2015-10-09,-98.4
2015-10-12,20.0
2015-10-15,0.0
2015-10-19,1108.3333
2015-10-26,-97.069
2015-10-27,17.647100000000002
2015-10-28,20.0
2015-11-02,33.3333
2015-11-03,0.0
2015-11-05,1525.0
2015-11-06,-95.8654
2015-11-09,-25.5814
2015-11-10,-25.0
2015-11-11,33.3333
2015-11-12,50.0
2015-11-13,-33.3333
2015-11-16,0.0
2015-11-17,-25.0
2015-11-18,0.0
2015-11-19,12.5
2015-11-23,0.0
2015-11-25,-22.2222
2015-11-30,90.4762
2015-12-01,-15.0
2015-12-02,135.2941
2015-12-03,0.0
2015-12-04,-26.25
2015-12-07,-59.322
2015-12-08,8.3333
2015-12-10,-57.6923
2015-12-14,0.0
2015-12-15,0.0
2015-12-18,0.0
2015-12-24,0.0
2015-12-29,0.0
2015-12-30,18.1818
2015-12-31,7.6923
2016-01-06,0.0
2016-01-11,0.0
2016-01-12,0.0
2016-01-14,14.2857
2016-01-26,0.0
2016-02-01,-12.5
2016-02-02,28.5714
2016-02-26,66.6667
2016-03-21,-40.0
2016-03-23,-22.2222
2016-03-31,0.0
2016-04-06,57.1429
2016-04-11,-9.0909
2016-04-13,10.0
2016-04-22,36.3636
2016-04-26,-46.6667
2016-04-27,62.5
2016-04-28,-30.7692
2016-04-29,-44.4444
2016-05-02,0.0
2016-05-04,-20.0
2016-05-26,0.0
2016-06-01,0.0
2016-06-03,-37.5
2016-06-06,-40.0
2016-06-07,-47.7333
2016-06-13,91.3265
2016-06-14,0.0
2016-06-15,0.0
2016-06-16,66.6667
2016-06-17,0.0
2016-06-21,20.0
2016-06-27,0.0
2016-06-29,-66.6667
2016-06-30,200.0
2016-07-01,-50.0
2016-07-05,166.6667
2016-07-06,-37.5
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,20.0
2016-08-02,-50.0
2016-08-04,0.0
2016-08-08,66.6667
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,-40.0
2016-08-15,33.3333
2016-08-31,-25.0
2016-09-02,100.0
2016-09-09,-16.6667
2016-09-23,-40.0
2016-09-29,0.0
2016-10-07,66.6667
2016-10-25,0.0
2016-11-04,20.0
2016-11-07,33.3333
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,-25.0
2016-11-11,-16.6667
2016-11-16,20.0
2016-11-17,0.0
2016-12-01,0.0
2016-12-07,16.6667
2016-12-09,-28.5714
2016-12-12,0.0
2016-12-14,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.0
2017-01-04,0.0
2017-01-18,0.0
2017-01-27,0.0
2017-03-01,0.0
2017-03-06,20.0
2017-03-07,0.0
2017-03-16,83.3333
2017-03-17,-18.1818
2017-03-22,-33.3333
2017-03-23,33.3333
2017-03-27,0.0
2017-03-28,-25.0
2017-04-07,-16.6667
2017-04-10,20.0
2017-04-11,-33.3333
2017-04-17,-25.0
2017-04-19,100.0
2017-04-28,-16.6667
2017-05-08,-40.0
2017-05-15,100.0
2017-05-16,0.0
2017-05-30,16.6667
2017-06-07,-8.5714
2017-06-08,-25.0
2017-06-28,0.0
2017-08-02,33.3333
2017-08-03,-25.0
2017-08-30,66.6667
2017-08-31,20.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-07,-16.6667
2017-09-08,-20.0
2017-09-11,25.0
2017-09-12,-40.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-20,0.0
2017-10-05,0.0
2017-10-13,0.0
2017-10-18,0.0
2017-11-22,60.0
2017-11-24,4.1667
2017-11-28,0.0
2017-11-29,-2.0
2017-12-15,2.0408
2017-12-18,360.0
2017-12-19,-34.7826
2017-12-20,26.6667
2017-12-21,-42.1053
2017-12-22,0.0
2017-12-26,-9.0909
2017-12-28,-30.0
2017-12-29,0.0
2018-01-02,-28.5714
2018-01-04,100.0
2018-01-05,48.0
2018-01-08,-24.3243
2018-01-09,-19.6429
2018-01-11,11.1111
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,-20.0
2018-01-18,25.0
2018-01-19,0.0
2018-01-23,50.0
2018-01-25,0.0
2018-01-29,-40.0
2018-02-01,11.1111
2018-02-02,-50.0
2018-02-05,20.0
2018-02-06,-16.6667
2018-02-07,0.0
2018-02-08,-20.0
2018-02-13,0.0
2018-02-14,-50.0
2018-02-15,50.0
2018-02-16,0.0
2018-02-20,-33.3333
2018-02-22,-50.0
2018-02-26,200.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,-66.6667
2018-03-02,300.0
2018-03-05,25.0
2018-03-06,-20.0
2018-03-07,150.0
2018-03-08,0.0
2018-03-09,-50.0
2018-03-12,-60.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,-50.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-18,0.0
2018-04-27,0.0
2018-05-02,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-06-01,0.0
2018-06-05,0.0
2018-06-06,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-18,0.0
2018-06-22,0.0
2018-06-26,0.0
2018-07-10,0.0
2018-07-11,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-17,0.0
2018-07-20,0.0
2018-07-23,0.0
2018-07-30,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-20,0.0
2018-09-06,0.0
2018-09-07,0.0
2018-09-10,0.0
2018-09-11,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-10-08,0.0
2018-10-11,0.0
2018-10-12,0.0
2018-10-22,0.0
2018-10-30,0.0
2018-10-31,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-26,-99.0
2018-11-27,9900.0
2018-12-04,0.0
2018-12-06,0.0
2018-12-10,-99.0
2018-12-20,9900.0
2018-12-28,0.0
2018-12-31,-90.0
2019-01-07,900.0
2019-01-08,0.0
2019-01-16,0.0
2019-01-28,0.0
2019-02-06,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-28,0.0
2019-03-06,0.0
2019-03-29,-90.0
2019-04-01,900.0
2019-04-09,0.0
2019-04-26,-90.0
2019-04-29,900.0
2019-05-07,-90.0
2019-05-08,-90.0
2019-05-13,9900.0
2019-05-15,-99.0
2019-05-21,19900.0001
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-28,-50.0
2019-05-29,100.0
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,0.0
2019-06-04,100.0
2019-06-05,-50.0
2019-06-06,0.0
2019-06-07,-50.0
2019-06-10,0.0
2019-06-11,100.0
2019-06-12,-50.0
2019-06-13,0.0
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,-2.0
2019-06-21,2.0408
2019-06-24,-99.0
2019-06-25,9699.9997
2019-06-26,2.0408
2019-06-27,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-08,0.0
2019-07-10,0.0
2019-07-12,0.0
2019-07-16,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-30,0.0
2019-08-02,0.0
2019-08-13,0.0
2019-08-23,0.0
2019-09-04,-99.0
2019-09-05,9900.0
2019-09-11,-99.0
2019-09-13,9900.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-09-20,0.0
2019-09-26,0.0
2019-10-07,-60.0
2019-10-09,150.0
2019-10-28,-99.0
2019-10-30,9900.0
2019-11-05,-99.0
2019-11-08,5899.9999
2019-11-11,66.6667
2019-11-12,0.0
2019-11-13,0.0
2019-11-18,-99.0
2019-11-19,9900.0
2019-11-25,-99.0
2019-11-26,9900.0
2019-11-27,0.0
2019-12-02,-99.0
2019-12-04,9900.0
2019-12-05,-99.0
2019-12-11,0.0
2019-12-17,9900.0
2019-12-18,-99.0
2019-12-23,9900.0
2019-12-27,0.0
2019-12-30,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-07,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-21,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-13,-99.0
2020-03-18,9900.0
2020-03-27,-99.0
2020-03-30,9900.0
2020-04-16,0.0
2020-04-22,0.0
2020-04-24,-99.0
2020-04-30,4899.9999
2020-05-05,-98.0
2020-05-06,4899.9999
2020-06-15,-98.0
2020-06-16,9900.0
2020-06-17,0.0
2020-06-18,0.0
2020-06-19,-50.0
2020-06-22,100.0
2020-06-23,0.0
2020-06-24,0.0
2020-06-30,-99.0
2020-07-01,9900.0
2020-07-02,0.0
2020-07-09,-50.0
2020-07-15,100.0
2020-07-27,0.0
