ticker,GLPI US Equity
2014-03-07,0.5191
2014-03-10,-2.3496
2014-03-11,-1.6129
2014-03-12,0.6987
2014-03-13,-1.3344
2014-03-14,0.9738
2014-03-17,-1.3126
2014-03-18,-0.5157
2014-03-19,-1.1187
2014-03-20,0.0276
2014-03-21,-0.0276
2014-03-24,-0.5795
2014-03-25,1.5265
2014-03-26,-1.2575
2014-03-27,0.7752
2014-03-28,-0.6044
2014-03-31,0.7739
2014-04-01,2.8524000000000003
2014-04-02,-0.7733
2014-04-03,-0.0537
2014-04-04,-1.9898
2014-04-07,-1.8107
2014-04-08,-0.1118
2014-04-09,0.6993
2014-04-10,-1.25
2014-04-11,0.0
2014-04-14,1.2658
2014-04-15,-0.5833
2014-04-16,1.9838
2014-04-17,2.7945
2014-04-21,0.4797
2014-04-22,1.6711
2014-04-23,-1.9045
2014-04-24,-1.2234
2014-04-25,-2.8541
2014-04-28,0.7761
2014-04-29,0.8526
2014-04-30,0.2182
2014-05-01,-0.8435
2014-05-02,-1.2075
2014-05-05,-0.0278
2014-05-06,-1.0558
2014-05-07,1.0952
2014-05-08,-0.4167
2014-05-09,-0.1116
2014-05-12,-0.8657
2014-05-13,-1.4929999999999999
2014-05-14,-0.3717
2014-05-15,-0.8324
2014-05-16,0.9841
2014-05-19,-1.3471
2014-05-20,-1.0169
2014-05-21,-0.2348
2014-05-22,-0.2942
2014-05-23,0.4721
2014-05-27,0.3524
2014-05-28,-0.1756
2014-05-29,-0.7916
2014-05-30,-0.8274
2014-06-02,0.1192
2014-06-03,-0.2083
2014-06-04,0.9544
2014-06-05,0.1477
2014-06-06,1.5339
2014-06-09,-1.104
2014-06-10,-0.9988
2014-06-11,-0.4219
2014-06-12,-0.3027
2014-06-13,0.1821
2014-06-16,-0.1515
2014-06-17,-1.3354
2014-06-18,-0.3076
2014-06-19,1.6662
2014-06-20,0.7891
2014-06-23,-0.3914
2014-06-24,0.4232
2014-06-25,0.0602
2014-06-26,-0.6318
2014-06-27,0.6055
2014-06-30,2.2269
2014-07-01,2.7377000000000002
2014-07-02,2.3496
2014-07-03,-0.4479
2014-07-07,-0.1969
2014-07-08,0.1972
2014-07-09,0.0844
2014-07-10,0.3934
2014-07-11,-0.3359
2014-07-14,-2.3027
2014-07-15,0.0287
2014-07-16,0.5172
2014-07-17,0.0
2014-07-18,0.3431
2014-07-21,-0.3134
2014-07-22,2.5293
2014-07-23,-0.0976
2014-07-24,-2.1763
2014-07-25,-0.5705
2014-07-28,-0.6024
2014-07-29,-0.5772
2014-07-30,-1.045
2014-07-31,-1.232
2014-08-01,0.3267
2014-08-04,1.3321
2014-08-05,-1.7236
2014-08-06,-1.1296
2014-08-07,0.0301
2014-08-08,-0.2104
2014-08-11,0.3916
2014-08-12,0.5701
2014-08-13,1.611
2014-08-14,0.2349
2014-08-15,0.8787
2014-08-18,-0.4646
2014-08-19,-0.8168
2014-08-20,-0.9412
2014-08-21,-0.861
2014-08-22,-0.3893
2014-08-25,0.7517
2014-08-26,0.2387
2014-08-27,-0.387
2014-08-28,-0.3586
2014-08-29,-0.12
2014-09-02,0.1802
2014-09-03,-0.4197
2014-09-04,0.3612
2014-09-05,0.3599
2014-09-08,1.2851
2014-09-09,1.1508
2014-09-10,-3.1505
2014-09-11,-0.8434
2014-09-12,-2.9321
2014-09-15,0.318
2014-09-16,-0.3803
2014-09-17,0.7636
2014-09-18,-0.6631
2014-09-19,0.4132
2014-09-22,-0.2849
2014-09-23,0.9524
2014-09-24,-0.9119
2014-09-25,-0.3808
2014-09-26,-0.1911
2014-09-29,-0.4149
2014-09-30,-0.9615
2014-10-01,0.1294
2014-10-02,-1.8423
2014-10-03,0.7573
2014-10-06,0.719
2014-10-07,-1.817
2014-10-08,-0.1983
2014-10-09,-0.8609
2014-10-10,0.8684
2014-10-13,-0.4636
2014-10-14,2.5615
2014-10-15,0.5352
2014-10-16,1.468
2014-10-17,0.4134
2014-10-20,1.8049
2014-10-21,-0.4355
2014-10-22,-0.9684
2014-10-23,0.9779
2014-10-24,-0.0937
2014-10-27,1.1257
2014-10-28,-2.7211
2014-10-29,-1.1761
2014-10-30,0.0
2014-10-31,0.5146
2014-11-03,0.512
2014-11-04,0.3184
2014-11-05,0.7617
2014-11-06,-0.378
2014-11-07,1.0749
2014-11-10,-0.782
2014-11-11,0.4098
2014-11-12,-0.2198
2014-11-13,0.944
2014-11-14,-0.3429
2014-11-17,0.1251
2014-11-18,0.2812
2014-11-19,-0.0623
2014-11-20,0.4988
2014-11-21,1.1476
2014-11-24,-0.552
2014-11-25,-0.5242
2014-11-26,-1.6739000000000002
2014-11-28,3.4678
2014-12-01,-2.4451
2014-12-02,-1.4139
2014-12-03,-1.1082
2014-12-04,-0.3955
2014-12-05,0.0
2014-12-08,-0.6287
2014-12-09,-0.999
2014-12-10,-0.6727
2014-12-11,-0.4741
2014-12-12,-2.0415
2014-12-15,-2.1883
2014-12-16,0.2131
2014-12-17,2.4451
2014-12-18,0.1038
2014-12-19,0.311
2014-12-22,1.6018
2014-12-23,0.3899
2014-12-24,-0.2364
2014-12-26,0.2708
2014-12-29,0.6752
2014-12-30,-1.0731
2014-12-31,-0.5424
2015-01-02,1.1929
2015-01-05,-2.4251
2015-01-06,-1.4843
2015-01-07,2.3476
2015-01-08,1.027
2015-01-09,5.693
2015-01-12,0.1282
2015-01-13,0.6404
2015-01-14,0.7954
2015-01-15,0.8207
2015-01-16,0.8453
2015-01-20,-0.9003
2015-01-21,0.3133
2015-01-22,1.3117
2015-01-23,0.0925
2015-01-26,0.5544
2015-01-27,0.9801
2015-01-28,-0.5156
2015-01-29,0.5793
2015-01-30,-1.0912
2015-02-02,0.9807
2015-02-03,2.3976
2015-02-04,-0.5039
2015-02-05,0.0894
2015-02-06,-0.4167
2015-02-09,0.1195
2015-02-10,0.1791
2015-02-11,0.8641
2015-02-12,0.8272
2015-02-13,-1.6408
2015-02-17,-0.2085
2015-02-18,1.1045
2015-02-19,-0.7676
2015-02-20,0.5356
2015-02-23,0.3551
2015-02-24,-0.1769
2015-02-25,-0.2363
2015-02-26,-0.5922
2015-02-27,0.8341
2015-03-02,-0.1773
2015-03-03,-0.0888
2015-03-04,-0.4443
2015-03-05,-0.2083
2015-03-06,-1.8634
2015-03-09,12.5425
2015-03-10,0.0549
2015-03-11,0.4664
2015-03-12,0.4506
2015-03-13,-2.0932
2015-03-16,0.1249
2015-03-17,0.9983
2015-03-18,0.4393
2015-03-19,0.3554
2015-03-20,2.5606
2015-03-23,-0.4781
2015-03-24,-1.2543
2015-03-25,0.4054
2015-03-26,-0.969
2015-03-27,0.4349
2015-03-30,0.1353
2015-03-31,-0.3514
2015-04-01,0.6238
2015-04-02,0.4043
2015-04-06,0.5369
2015-04-07,-1.7088999999999999
2015-04-08,-0.163
2015-04-09,-0.898
2015-04-10,0.7688
2015-04-13,0.4905
2015-04-14,-1.4371
2015-04-15,0.3026
2015-04-16,0.384
2015-04-17,-0.3005
2015-04-20,-0.1096
2015-04-21,-0.2195
2015-04-22,0.3574
2015-04-23,0.0
2015-04-24,0.2466
2015-04-27,-1.1479
2015-04-28,0.1935
2015-04-29,-0.0552
2015-04-30,-1.4357
2015-05-01,-0.028
2015-05-04,2.7739000000000003
2015-05-05,-0.7906
2015-05-06,-0.0824
2015-05-07,0.3575
2015-05-08,-0.4111
2015-05-11,-0.0275
2015-05-12,0.2753
2015-05-13,0.0
2015-05-14,0.8235
2015-05-15,0.7623
2015-05-18,0.027
2015-05-19,0.4052
2015-05-20,-0.8609
2015-05-21,0.787
2015-05-22,-0.1616
2015-05-26,-1.0787
2015-05-27,1.5267
2015-05-28,-0.2685
2015-05-29,-1.454
2015-06-01,0.5464
2015-06-02,0.4076
2015-06-03,-0.8931
2015-06-04,-0.3823
2015-06-05,0.1919
2015-06-08,-0.5198
2015-06-09,-0.5638
2015-06-10,2.1061
2015-06-11,0.33
2015-06-12,0.9868
2015-06-15,0.1629
2015-06-16,-0.8943
2015-06-17,1.3946
2015-06-18,0.836
2015-06-19,2.1129
2015-06-22,-1.7025000000000001
2015-06-23,-0.1599
2015-06-24,-0.2135
2015-06-25,0.0267
2015-06-26,-0.1337
2015-06-29,-2.2758
2015-06-30,0.4384
2015-07-01,0.2728
2015-07-02,-0.2992
2015-07-06,0.0546
2015-07-07,-2.5907
2015-07-08,-1.7077
2015-07-09,-0.2279
2015-07-10,1.3132
2015-07-13,-1.2116
2015-07-14,-0.1711
2015-07-15,-0.5143
2015-07-16,1.0339
2015-07-17,-0.9096
2015-07-20,-0.2582
2015-07-21,1.1217
2015-07-22,-0.8532
2015-07-23,-1.8072
2015-07-24,-1.1394
2015-07-27,-0.857
2015-07-28,-0.2385
2015-07-29,-0.9561
2015-07-30,0.6033
2015-07-31,-1.7991000000000001
2015-08-03,1.313
2015-08-04,0.0301
2015-08-05,-0.0904
2015-08-06,-0.2714
2015-08-07,-0.3629
2015-08-10,-0.6373
2015-08-11,1.2523
2015-08-12,-0.3922
2015-08-13,-0.1514
2015-08-14,0.6369
2015-08-17,1.0549
2015-08-18,0.0596
2015-08-19,-0.7154
2015-08-20,-2.5218
2015-08-21,-2.5869999999999997
2015-08-24,-3.0351
2015-08-25,0.6521
2015-08-26,1.6844999999999999
2015-08-27,0.0319
2015-08-28,0.5732
2015-08-31,-2.0266
2015-09-01,-1.3251
2015-09-02,0.9499
2015-09-03,0.4543
2015-09-04,-1.1305
2015-09-08,0.6861
2015-09-09,-1.5899
2015-09-10,-0.4121
2015-09-11,1.18
2015-09-14,1.133
2015-09-15,1.911
2015-09-16,0.9053
2015-09-17,0.3845
2015-09-18,0.3192
2015-09-21,-0.4454
2015-09-22,-3.132
2015-09-23,-0.8908
2015-09-24,0.1332
2015-09-25,1.2301
2015-09-28,-4.2365
2015-09-29,-1.6461000000000001
2015-09-30,3.5564999999999998
2015-10-01,0.7071
2015-10-02,0.6018
2015-10-05,2.3596
2015-10-06,-1.1039
2015-10-07,-0.4924
2015-10-08,1.5836000000000001
2015-10-09,0.6171
2015-10-12,-0.1937
2015-10-13,-1.1643
2015-10-14,-0.6217
2015-10-15,1.9098000000000002
2015-10-16,-2.0355
2015-10-19,-0.8575
2015-10-20,1.2641
2015-10-21,-1.4455
2015-10-22,0.3
2015-10-23,0.2659
2015-10-26,-0.7292
2015-10-27,-0.4007
2015-10-28,0.5364
2015-10-29,-3.8346
2015-10-30,1.1442
2015-11-02,1.3027
2015-11-03,-0.4738
2015-11-04,-0.612
2015-11-05,0.4105
2015-11-06,-1.1244
2015-11-09,-0.9304
2015-11-10,-1.5304
2015-11-11,-0.6358
2015-11-12,-0.7821
2015-11-13,-0.8599
2015-11-16,-0.2891
2015-11-17,0.0725
2015-11-18,0.7244
2015-11-19,-1.1507
2015-11-20,-0.2183
2015-11-23,-0.1094
2015-11-24,-0.1095
2015-11-25,0.9499
2015-11-27,0.5248
2015-11-30,-0.1469
2015-12-01,1.1769
2015-12-02,-0.2545
2015-12-03,-0.4373
2015-12-04,0.183
2015-12-07,-0.8038
2015-12-08,-0.0184
2015-12-09,0.3131
2015-12-10,0.0734
2015-12-11,-0.7706
2015-12-14,-4.216
2015-12-15,0.695
2015-12-16,3.5276
2015-12-17,2.1852
2015-12-18,-1.1236
2015-12-21,1.4296
2015-12-22,0.5782
2015-12-23,1.0241
2015-12-24,-0.3735
2015-12-28,-0.2856
2015-12-29,1.3605
2015-12-30,-1.9075
2015-12-31,0.108
2016-01-04,-0.5755
2016-01-05,1.8452
2016-01-06,-1.5986
2016-01-07,-1.9495
2016-01-08,-1.5096
2016-01-11,-0.7477
2016-01-12,-1.7326000000000001
2016-01-13,-2.1081
2016-01-14,1.5270000000000001
2016-01-15,0.3085
2016-01-19,0.9612
2016-01-20,-4.9505
2016-01-21,-0.5609
2016-01-22,2.7397
2016-01-25,-1.6471
2016-01-26,2.5917
2016-01-27,-1.7489
2016-01-28,-0.1187
2016-01-29,3.2871
2016-02-01,1.9939
2016-02-02,-0.1128
2016-02-03,-1.1667
2016-02-04,3.9223
2016-02-05,-1.5024
2016-02-08,-2.939
2016-02-09,0.3833
2016-02-10,0.1145
2016-02-11,-1.4111
2016-02-12,-0.9671
2016-02-16,1.6016
2016-02-17,0.9227
2016-02-18,-0.2286
2016-02-19,-0.7803
2016-02-22,0.4326
2016-02-23,-1.4096
2016-02-24,-0.3177
2016-02-25,0.996
2016-02-26,0.4339
2016-02-29,2.8672
2016-03-01,1.8709
2016-03-02,0.0
2016-03-03,4.9475
2016-03-04,1.0714
2016-03-07,1.3428
2016-03-08,-0.7322
2016-03-09,0.5971
2016-03-10,-1.0824
2016-03-11,1.8355000000000001
2016-03-14,-0.2773
2016-03-15,-0.5214
2016-03-16,2.5856
2016-03-17,0.9877
2016-03-18,-0.4047
2016-03-21,0.7111
2016-03-22,0.3699
2016-03-23,-0.536
2016-03-24,0.2358
2016-03-28,0.504
2016-03-29,1.237
2016-03-30,2.8071
2016-03-31,-0.6746
2016-04-01,2.0052
2016-04-04,0.0634
2016-04-05,-0.2218
2016-04-06,0.4128
2016-04-07,-0.253
2016-04-08,0.2854
2016-04-11,1.6124
2016-04-12,1.4312
2016-04-13,1.9018000000000002
2016-04-14,-0.8429
2016-04-15,0.2125
2016-04-18,0.515
2016-04-19,1.1453
2016-04-20,-2.7712
2016-04-21,-1.7469000000000001
2016-04-22,-0.5926
2016-04-25,1.0355
2016-04-26,0.0
2016-04-27,0.4348
2016-04-28,0.7112
2016-04-29,0.6755
2016-05-02,0.9454
2016-05-03,-0.9668
2016-05-04,1.2812999999999999
2016-05-05,-0.994
2016-05-06,0.5172
2016-05-09,1.6343999999999999
2016-05-10,0.2085
2016-05-11,-0.8618
2016-05-12,0.7494
2016-05-13,-0.9223
2016-05-16,1.3814
2016-05-17,-1.3033000000000001
2016-05-18,-1.0504
2016-05-19,-1.1222
2016-05-20,0.4294
2016-05-23,0.0
2016-05-24,0.0
2016-05-25,-0.0305
2016-05-26,0.4888
2016-05-27,0.4865
2016-05-31,1.2708
2016-06-01,1.0939
2016-06-02,-0.1202
2016-06-03,0.632
2016-06-06,-0.5383
2016-06-07,0.7517
2016-06-08,1.5219
2016-06-09,-0.147
2016-06-10,0.2944
2016-06-13,-0.8805
2016-06-14,-0.5922
2016-06-15,0.9532
2016-06-16,1.2688
2016-06-17,1.486
2016-06-20,-0.7178
2016-06-21,0.6651
2016-06-22,-0.948
2016-06-23,-0.145
2016-06-24,-0.3776
2016-06-27,-1.7201
2016-06-28,0.7713
2016-06-29,0.6476
2016-06-30,0.8482
2016-07-01,1.1021
2016-07-05,0.5737
2016-07-06,0.2852
2016-07-07,-1.223
2016-07-08,0.7198
2016-07-11,-0.0286
2016-07-12,0.2574
2016-07-13,0.1426
2016-07-14,-0.0854
2016-07-15,0.114
2016-07-18,-0.1424
2016-07-19,0.2281
2016-07-20,0.1991
2016-07-21,0.0
2016-07-22,0.4259
2016-07-25,0.4806
2016-07-26,-0.3939
2016-07-27,-0.1695
2016-07-28,0.7074
2016-07-29,0.6743
2016-08-01,0.1116
2016-08-02,-1.2824
2016-08-03,0.113
2016-08-04,-0.0846
2016-08-05,0.0847
2016-08-08,-0.141
2016-08-09,1.3841999999999999
2016-08-10,-0.6687
2016-08-11,-0.3647
2016-08-12,-0.3097
2016-08-15,-0.4518
2016-08-16,-1.4468
2016-08-17,0.3166
2016-08-18,0.2582
2016-08-19,-0.2576
2016-08-22,0.1148
2016-08-23,0.0573
2016-08-24,-0.487
2016-08-25,-0.7196
2016-08-26,-1.3336999999999999
2016-08-29,0.4996
2016-08-30,-0.1754
2016-08-31,0.205
2016-09-01,-0.1169
2016-09-02,0.878
2016-09-06,0.4352
2016-09-07,0.4044
2016-09-08,-0.2877
2016-09-09,-3.1122
2016-09-12,0.0
2016-09-13,-1.7576
2016-09-14,0.7403
2016-09-15,0.3062
2016-09-16,-0.0611
2016-09-19,0.7941
2016-09-20,0.0606
2016-09-21,1.5748
2016-09-22,1.3715
2016-09-23,0.0
2016-09-26,-0.5882
2016-09-27,-0.1479
2016-09-28,0.8
2016-09-29,-0.5879
2016-09-30,-1.094
2016-10-03,-0.8371
2016-10-04,-1.1758
2016-10-05,-1.6168
2016-10-06,-0.2481
2016-10-07,0.9947
2016-10-10,0.5232
2016-10-11,-1.4697
2016-10-12,0.9323
2016-10-13,1.4163000000000001
2016-10-14,-0.2732
2016-10-17,0.0
2016-10-18,0.4262
2016-10-19,0.1516
2016-10-20,-0.2724
2016-10-21,-0.1821
2016-10-24,0.0608
2016-10-25,-0.5166
2016-10-26,-0.3054
2016-10-27,-1.6543999999999999
2016-10-28,0.5919
2016-10-31,1.6723
2016-11-01,-2.4368
2016-11-02,-1.1552
2016-11-03,-1.4529
2016-11-04,0.4167
2016-11-07,1.4043999999999999
2016-11-08,0.5351
2016-11-09,-2.8178
2016-11-10,-2.8673
2016-11-11,-0.8955
2016-11-14,0.5355
2016-11-15,-0.1332
2016-11-16,0.5667
2016-11-17,0.232
2016-11-18,-0.0661
2016-11-21,1.2244
2016-11-22,1.373
2016-11-23,-1.1609
2016-11-25,-0.1631
2016-11-28,0.817
2016-11-29,0.8428
2016-11-30,-1.9285999999999999
2016-12-01,-1.0488
2016-12-02,1.0814
2016-12-05,1.8388
2016-12-06,0.7879
2016-12-07,0.5863
2016-12-08,0.3886
2016-12-09,0.0
2016-12-12,0.2581
2016-12-13,-0.9331
2016-12-14,-2.3709
2016-12-15,-0.9315
2016-12-16,0.7388
2016-12-19,0.5333
2016-12-20,0.3979
2016-12-21,-0.8256
2016-12-22,1.3986
2016-12-23,-0.1642
2016-12-27,-0.8882
2016-12-28,-0.2655
2016-12-29,0.8652
2016-12-30,1.0228
2017-01-03,0.5552
2017-01-04,2.0461
2017-01-05,0.6365
2017-01-06,-1.2334
2017-01-09,-0.4803
2017-01-10,-0.2896
2017-01-11,-0.6776
2017-01-12,0.4224
2017-01-13,-0.4529
2017-01-17,0.6175
2017-01-18,-0.9044
2017-01-19,-0.9126
2017-01-20,1.3487
2017-01-23,1.2334
2017-01-24,0.0641
2017-01-25,0.1282
2017-01-26,0.0
2017-01-27,0.096
2017-01-30,-0.5754
2017-01-31,1.7042000000000002
2017-02-01,-1.0117
2017-02-02,0.8943
2017-02-03,0.7281
2017-02-06,-0.2828
2017-02-07,-0.0315
2017-02-08,-0.2522
2017-02-09,-0.5689
2017-02-10,0.4132
2017-02-13,-0.1583
2017-02-14,-0.0951
2017-02-15,0.0952
2017-02-16,0.7292
2017-02-17,0.3462
2017-02-21,0.941
2017-02-22,-1.1498
2017-02-23,0.8174
2017-02-24,0.0
2017-02-27,0.6236
2017-02-28,-0.8367
2017-03-01,-0.3125
2017-03-02,0.3135
2017-03-03,1.0937999999999999
2017-03-06,0.1546
2017-03-07,0.2469
2017-03-08,-2.032
2017-03-09,-2.5141
2017-03-10,-0.4276
2017-03-13,0.6938
2017-03-14,-0.5249
2017-03-15,2.2098
2017-03-16,0.2581
2017-03-17,2.8967
2017-03-20,-0.563
2017-03-21,-0.4718
2017-03-22,0.8534
2017-03-23,0.2507
2017-03-24,1.0316
2017-03-27,-0.4022
2017-03-28,0.6834
2017-03-29,1.4502
2017-03-30,0.9732
2017-03-31,0.6627
2017-04-03,-0.2693
2017-04-04,0.9601
2017-04-05,-0.0594
2017-04-06,0.7136
2017-04-07,0.9743
2017-04-10,0.3509
2017-04-11,0.3788
2017-04-12,-0.4354
2017-04-13,-0.4373
2017-04-17,0.5564
2017-04-18,0.3203
2017-04-19,0.0
2017-04-20,0.0581
2017-04-21,0.3481
2017-04-24,-0.8673
2017-04-25,0.7874
2017-04-26,0.3472
2017-04-27,0.0865
2017-04-28,0.2593
2017-05-01,0.4023
2017-05-02,0.7441
2017-05-03,-0.142
2017-05-04,-0.1422
2017-05-05,0.7123
2017-05-08,-0.198
2017-05-09,0.1984
2017-05-10,0.7355
2017-05-11,-0.1123
2017-05-12,0.1406
2017-05-15,0.0
2017-05-16,-0.0281
2017-05-17,-0.0562
2017-05-18,1.2363
2017-05-19,0.3608
2017-05-22,0.6637
2017-05-23,0.0824
2017-05-24,0.3568
2017-05-25,-0.2188
2017-05-26,0.795
2017-05-30,0.2448
2017-05-31,-0.4069
2017-06-01,0.5448
2017-06-02,0.569
2017-06-05,-0.0808
2017-06-06,-0.4853
2017-06-07,-0.7586
2017-06-08,-0.1365
2017-06-09,-0.8201
2017-06-12,-0.1378
2017-06-13,0.3588
2017-06-14,2.0627
2017-06-15,-0.5207
2017-06-16,1.405
2017-06-19,0.5162
2017-06-20,1.0
2017-06-21,0.0
2017-06-22,0.8295
2017-06-23,2.0966
2017-06-26,0.156
2017-06-27,-0.8305
2017-06-28,-0.4711
2017-06-29,-1.1307
2017-06-30,0.1862
2017-07-03,-0.6106
2017-07-05,-0.7746
2017-07-06,-1.1575
2017-07-07,1.0893
2017-07-10,-0.2694
2017-07-11,0.027
2017-07-12,0.8372
2017-07-13,-0.5892
2017-07-14,-0.1347
2017-07-17,0.0
2017-07-18,0.8093
2017-07-19,0.8295
2017-07-20,-0.3715
2017-07-21,0.3197
2017-07-24,1.3011
2017-07-25,0.6553
2017-07-26,-0.2865
2017-07-27,-1.7759
2017-07-28,0.1064
2017-07-31,0.7703
2017-08-01,0.4744
2017-08-02,-0.7345
2017-08-03,1.1099
2017-08-04,-0.1045
2017-08-07,0.5495
2017-08-08,-1.6654
2017-08-09,-0.6086
2017-08-10,-0.6922
2017-08-11,0.8043
2017-08-14,0.8245
2017-08-15,0.5539
2017-08-16,0.3148
2017-08-17,-0.3138
2017-08-18,0.0787
2017-08-21,0.5767
2017-08-22,0.2346
2017-08-23,-0.338
2017-08-24,-0.2087
2017-08-25,0.549
2017-08-28,-0.338
2017-08-29,-0.5479
2017-08-30,1.4953
2017-08-31,1.2923
2017-09-01,-0.3572
2017-09-05,-0.5378
2017-09-06,-1.725
2017-09-07,1.9649
2017-09-08,0.3395
2017-09-11,0.2603
2017-09-12,-1.0125
2017-09-13,-0.7868
2017-09-14,-0.6344
2017-09-15,0.0798
2017-09-18,0.0532
2017-09-19,-0.2391
2017-09-20,-0.7457
2017-09-21,-0.8586
2017-09-22,-0.0271
2017-09-25,-0.4602
2017-09-26,-0.0272
2017-09-27,-1.2242
2017-09-28,0.4131
2017-09-29,1.1794
2017-10-02,-0.3795
2017-10-03,-0.1361
2017-10-04,0.2725
2017-10-05,-0.3261
2017-10-06,-0.627
2017-10-09,0.7407
2017-10-10,0.2996
2017-10-11,-0.4616
2017-10-12,0.3546
2017-10-13,-0.0815
2017-10-16,0.7617
2017-10-17,-0.9719
2017-10-18,0.2181
2017-10-19,0.136
2017-10-20,-0.2717
2017-10-23,-0.4086
2017-10-24,-0.1094
2017-10-25,-1.9441000000000002
2017-10-26,0.7261
2017-10-27,0.2772
2017-10-30,-0.0276
2017-10-31,1.0509
2017-11-01,-0.6021
2017-11-02,0.1101
2017-11-03,0.9901
2017-11-06,-0.0817
2017-11-07,0.7359
2017-11-08,0.6494
2017-11-09,-1.0215
2017-11-10,-0.1086
2017-11-13,-0.3806
2017-11-14,-0.2183
2017-11-15,-1.2309
2017-11-16,0.5816
2017-11-17,-1.6795
2017-11-20,0.5041
2017-11-21,0.4179
2017-11-22,-0.0277
2017-11-24,-0.1665
2017-11-27,-0.6394
2017-11-28,0.8954
2017-11-29,-1.442
2017-11-30,3.9674
2017-12-01,-0.4956
2017-12-04,-1.0515
2017-12-05,-0.1119
2017-12-06,0.084
2017-12-07,0.7832
2017-12-08,0.4996
2017-12-11,0.3314
2017-12-12,-1.1285
2017-12-13,0.2227
2017-12-14,0.0833
2017-12-15,-0.0555
2017-12-18,2.0828
2017-12-19,0.4625
2017-12-20,-1.2185
2017-12-21,-0.0822
2017-12-22,0.1646
2017-12-26,0.2465
2017-12-27,0.929
2017-12-28,0.1083
2017-12-29,0.0541
2018-01-02,-1.027
2018-01-03,-0.4915
2018-01-04,0.1372
2018-01-05,0.5481
2018-01-08,-0.6541
2018-01-09,-0.2469
2018-01-10,-0.2475
2018-01-11,0.8547
2018-01-12,-1.5582
2018-01-16,0.7776
2018-01-17,1.2951
2018-01-18,-0.9249
2018-01-19,0.0275
2018-01-22,-0.0823
2018-01-23,0.2473
2018-01-24,-0.6303
2018-01-25,0.7446
2018-01-26,-0.2737
2018-01-29,-1.0156
2018-01-30,0.305
2018-01-31,0.7465
2018-02-01,0.1647
2018-02-02,-0.4384
2018-02-05,-1.6236000000000002
2018-02-06,-1.5105
2018-02-07,-0.3124
2018-02-08,-5.3561
2018-02-09,1.0235
2018-02-12,-0.7449
2018-02-13,0.7205
2018-02-14,-0.6557
2018-02-15,1.0801
2018-02-16,0.2375
2018-02-20,-0.385
2018-02-21,-0.7134
2018-02-22,-0.0299
2018-02-23,0.8386
2018-02-26,-0.0297
2018-02-27,-1.8717000000000001
2018-02-28,0.6963
2018-03-01,-0.9621
2018-03-02,-0.3643
2018-03-05,1.3711
2018-03-06,-0.2705
2018-03-07,0.1507
2018-03-08,0.8727
2018-03-09,0.3953
2018-03-12,1.2114
2018-03-13,0.5386
2018-03-14,0.744
2018-03-15,0.2363
2018-03-16,0.3831
2018-03-19,-0.3817
2018-03-20,0.1768
