ticker,MRSN US Equity
2017-11-14,-3.3908
2017-11-15,-2.6478
2017-11-16,3.9215999999999998
2017-11-17,-1.9477
2017-11-20,4.6555
2017-11-21,9.9644
2017-11-22,1.2945
2017-11-24,0.9052
2017-11-27,-1.4776
2017-11-28,1.0712
2017-11-29,-3.6036
2017-11-30,4.453
2017-12-01,-2.1579
2017-12-04,-1.2372
2017-12-05,-3.9215999999999998
2017-12-06,-10.4875
2017-12-07,1.33
2017-12-08,-1.1875
2017-12-11,7.4004
2017-12-12,0.0589
2017-12-13,9.8293
2017-12-14,-3.6442
2017-12-15,-2.7809
2017-12-18,-7.2654
2017-12-19,2.3442
2017-12-20,2.7125
2017-12-21,-0.2934
2017-12-22,-3.1783
2017-12-26,6.9301
2017-12-27,7.4474
2017-12-28,-6.5079
2017-12-29,-7.0175
2018-01-02,5.843
2018-01-03,-1.6101
2018-01-04,-1.052
2018-01-05,-0.2363
2018-01-08,-2.9011
2018-01-09,-2.439
2018-01-10,0.3125
2018-01-11,-0.9346
2018-01-12,-2.8931
2018-01-16,1.4249
2018-01-17,-1.4049
2018-01-18,0.9715
2018-01-19,3.3355
2018-01-22,2.4209
2018-01-23,0.0
2018-01-24,-3.4545
2018-01-25,1.0044
2018-01-26,1.5537999999999998
2018-01-29,-2.448
2018-01-30,-5.7716
2018-01-31,-5.1265
2018-02-01,0.8421
2018-02-02,-0.9743
2018-02-05,-1.8271
2018-02-06,3.5075
2018-02-07,-0.7607
2018-02-08,-3.7631
2018-02-09,-1.8103
2018-02-12,3.9086
2018-02-13,5.4649
2018-02-14,3.0956
2018-02-15,-1.0444
2018-02-16,1.3193
2018-02-20,-3.6458
2018-02-21,-0.6757
2018-02-22,9.3197
2018-02-23,5.1649
2018-02-26,5.5621
2018-02-27,-6.9507
2018-02-28,4.2771
2018-03-01,0.0578
2018-03-02,-18.1293
2018-03-05,-3.8787000000000003
2018-03-06,2.4211
2018-03-07,0.3582
2018-03-08,1.3562
2018-03-09,-1.5493000000000001
2018-03-12,-0.0715
2018-03-13,5.655
2018-03-14,13.1436
2018-03-15,2.9939999999999998
2018-03-16,1.7442
2018-03-19,-0.6857
2018-03-20,4.8331
2018-03-21,-0.1098
2018-03-22,-2.4176
2018-03-23,0.2252
2018-03-26,3.8202
2018-03-27,-6.3312
2018-03-28,-8.03
2018-03-29,-0.9422
2018-04-02,3.8681
2018-04-03,-9.1575
2018-04-04,8.7366
2018-04-05,-2.1014
2018-04-06,-5.4924
2018-04-09,7.2144
2018-04-10,4.0498
2018-04-11,-1.8563
2018-04-12,3.2947
2018-04-13,-0.7679
2018-04-16,0.0595
2018-04-17,1.1898
2018-04-18,-2.5867
2018-04-19,1.6295
2018-04-20,-1.0095
2018-04-23,1.0798
2018-04-24,-5.8754
2018-04-25,5.6747
2018-04-26,2.9236
2018-04-27,4.5217
2018-04-30,-5.6018
2018-05-01,-2.1739
2018-05-02,5.2252
2018-05-03,-4.2237
2018-05-04,-2.6818
2018-05-07,3.9804
2018-05-08,2.768
2018-05-09,-2.6361
2018-05-10,-1.8246
2018-05-11,-0.4197
2018-05-14,-0.602
2018-05-15,-3.089
2018-05-16,4.625
2018-05-17,10.693
2018-05-18,2.5904
2018-05-21,0.7891
2018-05-22,4.6973
2018-05-23,8.0259
2018-05-24,1.5228000000000002
2018-05-25,3.0909
2018-05-29,-5.291
2018-05-30,-4.8883
2018-05-31,2.4474
2018-06-01,-1.0989
2018-06-04,-22.9952
2018-06-05,-7.8419
2018-06-06,2.6549
2018-06-07,-5.8355
2018-06-08,3.3803
2018-06-11,4.0872
2018-06-12,4.9738
2018-06-13,4.9252
2018-06-14,4.0998
2018-06-15,13.4703
2018-06-18,-2.5654
2018-06-19,-4.9561
2018-06-20,2.7702
2018-06-21,-1.4271
2018-06-22,3.0027
2018-06-25,3.5398
2018-06-26,-1.2066
2018-06-27,-3.7659000000000002
2018-06-28,-5.2353
2018-06-29,-0.3348
2018-07-02,6.495
2018-07-03,-0.2629
2018-07-05,-0.2109
2018-07-06,-6.9731
2018-07-09,2.6689
2018-07-10,-3.5951
2018-07-11,-4.5324
2018-07-12,3.0649
2018-07-13,-5.0146
2018-07-16,-5.3407
2018-07-17,3.6965
2018-07-18,2.9393000000000002
2018-07-19,-31.5917
2018-07-20,-3.4636
2018-07-23,7.3597
2018-07-24,-1.5424
2018-07-25,4.0905
2018-07-26,-5.1003
2018-07-27,-2.3789
2018-07-30,1.5343
2018-07-31,4.8889
2018-08-01,-1.6101999999999999
2018-08-02,1.9811
2018-08-03,-3.125
2018-08-06,5.231
2018-08-07,3.4797000000000002
2018-08-08,0.8006
2018-08-09,0.0794
2018-08-10,2.1429
2018-08-13,-1.2432
2018-08-14,1.5735999999999999
2018-08-15,-1.5492
2018-08-16,-0.9441
2018-08-17,-3.336
2018-08-20,5.9984
2018-08-21,-3.7209
2018-08-22,5.2335
2018-08-23,-2.3718
2018-08-24,3.4483
2018-08-27,1.6667
2018-08-28,1.3413
2018-08-29,1.8382
2018-08-30,-0.6498
2018-08-31,1.3808
2018-09-04,4.1577
2018-09-05,-5.1617
2018-09-06,-1.0885
2018-09-07,0.5869
2018-09-10,2.9176
2018-09-11,0.1417
2018-09-12,0.7077
2018-09-13,-0.7027
2018-09-14,1.7692999999999999
2018-09-17,-22.5313
2018-09-18,9.246
2018-09-19,-0.6574
2018-09-20,1.4888
2018-09-21,-4.727
2018-09-24,-2.6518
2018-09-25,1.4938
2018-09-26,-4.5887
2018-09-27,-7.5318000000000005
2018-09-28,-1.8646
2018-10-01,-3.5
2018-10-02,-1.0363
2018-10-03,1.7801
2018-10-04,-5.0412
2018-10-05,-1.8418
2018-10-08,-0.883
2018-10-09,1.1136
2018-10-10,-5.1762
2018-10-11,-4.2973
2018-10-12,1.4563
2018-10-15,-4.3062000000000005
2018-10-16,6.25
2018-10-17,-0.1176
2018-10-18,-2.1201
2018-10-19,-3.4898
2018-10-22,-6.6085
2018-10-23,-3.4713
2018-10-24,-15.491
2018-10-25,9.9836
2018-10-26,-6.25
2018-10-29,-4.2857
2018-10-30,5.3068
2018-10-31,-1.5748
2018-11-01,2.08
2018-11-02,7.6803
2018-11-05,0.1456
2018-11-06,-2.4709
2018-11-07,2.0864
2018-11-08,-3.3577
2018-11-09,-7.4018
2018-11-12,-4.7308
2018-11-13,3.4247
2018-11-14,3.9735
2018-11-15,5.414
2018-11-16,-4.8338
2018-11-19,-9.6825
2018-11-20,-10.0176
2018-11-21,5.4688
2018-11-23,0.9259
2018-11-26,10.0917
2018-11-27,-2.6667
2018-11-28,-7.5342
2018-11-29,-1.1111
2018-11-30,-0.7491
2018-12-03,-0.9434
2018-12-04,-0.5714
2018-12-06,1.7241
2018-12-07,-3.7664999999999997
2018-12-10,1.3699
2018-12-11,2.8958
2018-12-12,-2.8143000000000002
2018-12-13,-3.4749
2018-12-14,-4.4
2018-12-17,-2.0921
2018-12-18,-3.6325
2018-12-19,-3.1042
2018-12-20,-2.746
2018-12-21,0.0
2018-12-24,-18.8235
2018-12-26,7.5362
2018-12-27,-1.8868
2018-12-28,11.2637
2018-12-31,0.7407
2019-01-02,5.6373
2019-01-03,-6.4965
2019-01-04,2.9777
2019-01-07,8.1928
2019-01-08,10.245
2019-01-09,-0.404
2019-01-10,-4.0568
2019-01-11,1.0571
2019-01-14,-10.251
2019-01-15,-7.2261
2019-01-16,-4.5226
2019-01-17,0.0
2019-01-18,-2.3684
2019-01-22,-4.0431
2019-01-23,-1.4045
2019-01-24,3.7037
2019-01-25,16.7582
2019-01-28,-4.7059
2019-01-29,5.4321
2019-01-30,7.26
2019-01-31,0.0
2019-02-01,4.1485
2019-02-04,7.1279
2019-02-05,0.0
2019-02-06,1.1742
2019-02-07,2.9013999999999998
2019-02-08,0.7519
2019-02-11,8.3955
2019-02-12,5.1635
2019-02-13,3.928
2019-02-14,0.1575
2019-02-15,5.8176
2019-02-19,-0.2972
2019-02-20,4.4709
2019-02-21,0.9986
2019-02-22,3.1073
2019-02-25,-3.1507
2019-02-26,-6.9307
2019-02-27,4.8632
2019-02-28,-20.1449
2019-03-01,-14.5191
2019-03-04,-6.7941
2019-03-05,-2.9613
2019-03-06,-6.8075
2019-03-07,6.2972
2019-03-08,7.109
2019-03-11,-2.8761
2019-03-12,16.8565
2019-03-13,3.8986
2019-03-14,2.439
2019-03-15,-1.8315000000000001
2019-03-18,0.9328
2019-03-19,-1.6636
2019-03-20,-7.5188
2019-03-21,0.0
2019-03-22,-3.0488
2019-03-25,1.0482
2019-03-26,4.9793
2019-03-27,-1.1858
2019-03-28,0.2
2019-03-29,4.99
2019-04-01,0.1901
2019-04-02,-1.7078
2019-04-03,0.7722
2019-04-04,-8.2375
2019-04-05,1.0438
2019-04-08,-1.0331
2019-04-09,-6.263
2019-04-10,4.2316
2019-04-11,1.7094
2019-04-12,0.6303
2019-04-15,-2.0877
2019-04-16,1.0661
2019-04-17,-4.0084
2019-04-18,-1.978
2019-04-22,0.8969
2019-04-23,5.7778
2019-04-24,-5.042
2019-04-25,-1.3274
2019-04-26,5.157
2019-04-29,8.3156
2019-04-30,-3.1496
2019-05-01,2.8455
2019-05-02,-5.336
2019-05-03,10.8559
2019-05-06,-0.565
2019-05-07,2.0833
2019-05-08,3.8961
2019-05-09,5.5357
2019-05-10,8.291
2019-05-13,-0.3125
2019-05-14,-1.2539
2019-05-15,-4.7619
2019-05-16,-16.3333
2019-05-17,-6.9721
2019-05-20,2.3555
2019-05-21,3.9749
2019-05-22,-0.6036
2019-05-23,1.0121
2019-05-24,-0.8016
2019-05-28,-4.2424
2019-05-29,-1.4768
2019-05-30,-1.7130999999999998
2019-05-31,-5.6645
2019-06-03,-8.0831
2019-06-04,1.005
2019-06-05,-0.7463
2019-06-06,0.0
2019-06-07,8.0201
2019-06-10,-0.9281
2019-06-11,-3.2787
2019-06-12,2.4213
2019-06-13,-7.8014
2019-06-14,-1.5385
2019-06-17,2.0833
2019-06-18,4.3367
2019-06-19,0.978
2019-06-20,1.4527999999999999
2019-06-21,-1.1933
2019-06-24,-2.4154999999999998
2019-06-25,5.6931
2019-06-26,-5.6206
2019-06-27,1.2407
2019-06-28,-0.7353
2019-07-01,3.4568
2019-07-02,-2.148
2019-07-03,0.9756
2019-07-05,-2.657
2019-07-08,-2.4814
2019-07-09,1.2723
2019-07-10,0.2513
2019-07-11,0.0
2019-07-12,-0.5013
2019-07-15,0.5038
2019-07-16,0.5013
2019-07-17,-0.2494
2019-07-18,-2.75
2019-07-19,7.9692
2019-07-22,-4.0476
2019-07-23,-4.9628
2019-07-24,0.0
2019-07-25,-6.0052
2019-07-26,2.7778
2019-07-29,-2.973
2019-07-30,0.0
2019-07-31,-2.507
2019-08-01,2.2857
2019-08-02,-6.1453
2019-08-05,-5.3571
2019-08-06,1.2579
2019-08-07,-5.5901
2019-08-08,3.9474
2019-08-09,-1.5823
2019-08-12,-9.3248
2019-08-13,3.1915
2019-08-14,-4.811
2019-08-15,-0.361
2019-08-16,-1.6303999999999998
2019-08-19,0.1842
2019-08-20,-0.3676
2019-08-21,1.476
2019-08-22,-7.2727
2019-08-23,-8.2353
2019-08-26,6.8376
2019-08-27,-2.8
2019-08-28,1.6461000000000001
2019-08-29,1.6194
2019-08-30,-1.992
2019-09-03,-7.3171
2019-09-04,1.3158
2019-09-05,-0.4329
2019-09-06,-8.6957
2019-09-09,3.8095
2019-09-10,-3.6696999999999997
2019-09-11,-0.4762
2019-09-12,-4.3062000000000005
2019-09-13,-7.0
2019-09-16,2.1505
2019-09-17,-5.2632
2019-09-18,1.1111
2019-09-19,1.0989
2019-09-20,-4.8913
2019-09-23,-2.8571
2019-09-24,-4.7059
2019-09-25,0.6173
2019-09-26,-5.5215
2019-09-27,2.5974
2019-09-30,0.0
2019-10-01,-3.7975
2019-10-02,0.0
2019-10-03,11.1842
2019-10-04,-10.6509
2019-10-07,-3.9735
2019-10-08,0.0
2019-10-09,2.7586
2019-10-10,7.3826
2019-10-11,-6.25
2019-10-14,-1.3333
2019-10-15,5.4054
2019-10-16,4.4872
2019-10-17,1.8405
2019-10-18,-0.6024
2019-10-21,3.6364
2019-10-22,7.6023
2019-10-23,1.6303999999999998
2019-10-24,-1.0695000000000001
2019-10-25,2.7027
2019-10-28,0.0
2019-10-29,-2.6316
2019-10-30,-5.4054
2019-10-31,7.4286
2019-11-01,-0.5319
2019-11-04,-4.8128
2019-11-05,3.9326
2019-11-06,7.027
2019-11-07,0.0
2019-11-08,5.0505
2019-11-11,7.2115
2019-11-12,3.1390000000000002
2019-11-13,20.8696
2019-11-14,-5.036
2019-11-15,3.7879
2019-11-18,-1.0949
2019-11-19,-4.059
2019-11-20,10.3846
2019-11-21,12.5436
2019-11-22,0.0
2019-11-25,10.8359
2019-11-26,-2.5140000000000002
2019-11-27,-2.0057
2019-11-29,12.5731
2019-12-02,3.3766
2019-12-03,1.7588
2019-12-04,3.3333
2019-12-05,-0.5974
2019-12-06,1.9231
2019-12-09,-0.2358
2019-12-10,-5.792
2019-12-11,-1.3801999999999999
2019-12-12,-2.799
2019-12-13,-2.8796
2019-12-16,5.3908
2019-12-17,4.8593
2019-12-18,-3.1707
2019-12-19,5.7935
2019-12-20,11.4286
2019-12-23,12.8205
2019-12-24,6.4394
2019-12-26,19.7509
2019-12-27,-11.1441
2019-12-30,-12.7926
2019-12-31,9.875399999999999
2020-01-02,-6.4572
2020-01-03,-2.0522
2020-01-06,0.5714
2020-01-07,-1.9886
2020-01-08,-0.2899
2020-01-09,5.5233
2020-01-10,1.7447
2020-01-13,-4.8736
2020-01-14,15.1803
2020-01-15,1.4827
2020-01-16,23.539
2020-01-17,5.7819
2020-01-21,-0.4969
2020-01-22,-4.2447
2020-01-23,3.2595
2020-01-24,-6.3131
2020-01-27,2.6954000000000002
2020-01-28,-1.5748
2020-01-29,-0.6667
2020-01-30,-6.3087
2020-01-31,-3.2951
2020-02-03,7.4074
2020-02-04,1.6552
2020-02-05,-4.2062
2020-02-06,-3.1161
2020-02-07,-3.6550000000000002
2020-02-10,14.871
2020-02-11,2.7741
2020-02-12,4.8201
2020-02-13,-6.1925
2020-02-14,1.9607999999999999
2020-02-18,9.1026
2020-02-19,7.168
2020-02-20,1.6447
2020-02-21,-4.9622
2020-02-24,2.3837
2020-02-25,-0.4435
2020-02-26,3.3407999999999998
2020-02-27,-5.7112
2020-02-28,-1.0286
2020-03-02,4.6189
2020-03-03,-6.2914
2020-03-04,-0.8245
2020-03-05,-7.4822
2020-03-06,-1.1553
2020-03-09,-5.7143
2020-03-10,-2.3416
2020-03-11,-8.8858
2020-03-12,-10.6811
2020-03-13,7.4523
2020-03-16,-13.0645
2020-03-17,-4.2672
2020-03-18,-10.6589
2020-03-19,3.0369
2020-03-20,-7.1579
2020-03-23,17.9138
2020-03-24,18.2692
2020-03-25,0.5691
2020-03-26,3.4762
2020-03-27,-1.4062999999999999
2020-03-30,3.9619999999999997
2020-03-31,-11.128
2020-04-01,-9.777
2020-04-02,2.2814
2020-04-03,-2.6022
2020-04-06,2.6718
2020-04-07,43.8662
2020-04-08,21.5762
2020-04-09,0.2125
2020-04-13,-9.1198
2020-04-14,3.8506
2020-04-15,-4.2697
2020-04-16,-0.4695
2020-04-17,6.8396
2020-04-20,-4.415
2020-04-21,-1.963
2020-04-22,0.3534
2020-04-23,5.3991
2020-04-24,0.7795
2020-04-27,-4.5304
2020-04-28,8.3333
2020-04-29,5.8761
2020-04-30,-8.8799
2020-05-01,-8.8594
2020-05-04,7.2904
2020-05-05,5.2095
2020-05-06,6.6738
2020-05-07,1.11
2020-05-08,-2.0958
2020-05-11,-1.0194
2020-05-12,4.9434000000000005
2020-05-13,-6.6732
2020-05-14,4.2061
2020-05-15,1.0091
2020-05-18,-2.7972
2020-05-19,2.0555
2020-05-20,2.9204
2020-05-21,-2.3483
2020-05-22,-0.8016
2020-05-26,8.6869
2020-05-27,69.052
2020-05-28,8.2463
2020-05-29,14.9822
2020-06-01,-6.4929
2020-06-02,2.6925
2020-06-03,-7.0837
2020-06-04,-1.2624
2020-06-05,0.6769
2020-06-08,1.3446
2020-06-09,-1.8673
2020-06-10,0.1002
2020-06-11,-4.6523
2020-06-12,4.617
2020-06-15,6.319
2020-06-16,3.7736
2020-06-17,-7.4545
2020-06-18,2.8978
2020-06-19,-4.5823
2020-06-22,7.5538
2020-06-23,-0.8837
2020-06-24,0.0939
2020-06-25,7.3605
2020-06-26,-2.2707
2020-06-29,-0.4468
2020-06-30,5.0269
2020-07-01,-3.1624
2020-07-02,-2.4713
2020-07-06,0.4977
2020-07-07,5.0428
2020-07-08,-2.0574
2020-07-09,-1.1379
2020-07-10,-4.5153
2020-07-13,-4.5433
2020-07-14,3.2054
2020-07-15,6.3529
2020-07-16,-3.9823
2020-07-17,4.1014
2020-07-20,3.2758
2020-07-21,-7.0724
2020-07-22,3.0443
2020-07-23,-1.5219
2020-07-24,-6.5455
2020-07-27,0.535
2020-07-28,-3.2414
2020-07-29,0.05
2020-07-30,0.7996
2020-07-31,-1.4378
