ticker,STND US Equity
2011-03-14,-0.0675
2011-03-15,0.0676
2011-03-16,0.7427
2011-03-17,-0.134
2011-03-18,-0.427
2011-03-21,0.0918
2011-03-22,0.2694
2011-03-24,2.552
2011-03-25,-0.7859
2011-03-28,-1.6502
2011-03-29,0.5973
2011-03-30,0.0067
2011-03-31,4.7365
2011-04-01,0.3185
2011-04-04,-3.1746
2011-04-05,-1.2459
2011-04-06,0.2656
2011-04-07,0.3311
2011-04-08,1.3201
2011-04-11,-1.3029
2011-04-12,2.3762
2011-04-13,-0.7092
2011-04-14,-0.1948
2011-04-15,-0.3904
2011-04-18,-1.0451
2011-04-19,1.571
2011-04-20,-1.0268
2011-04-21,1.7728000000000002
2011-04-26,-0.129
2011-04-27,-1.0013
2011-05-02,1.0114
2011-05-05,-2.0349
2011-05-06,1.154
2011-05-10,-0.1304
2011-05-11,0.5222
2011-05-12,0.3247
2011-05-13,-0.3236
2011-05-17,0.3247
2011-05-18,-0.1294
2011-05-19,-0.1944
2011-05-20,0.0
2011-05-23,0.0057
2011-05-24,-0.0049
2011-05-25,-0.2605
2011-05-26,-0.0643
2011-05-27,0.0936
2011-05-31,-0.0293
2011-06-01,-0.0651
2011-06-02,0.1303
2011-06-03,0.1952
2011-06-07,-1.5575999999999999
2011-06-08,-0.4296
2011-06-09,0.9606
2011-06-10,-2.1645
2011-06-13,1.8771
2011-06-14,-0.2633
2011-06-15,0.0
2011-06-16,-0.33
2011-06-17,1.1921
2011-06-20,-0.5898
2011-06-22,0.5933
2011-06-24,-0.0663
2011-06-27,-0.785
2011-06-29,1.5512000000000001
2011-06-30,-1.2025000000000001
2011-07-01,0.0
2011-07-06,-0.3289
2011-07-11,1.1221
2011-07-13,0.1958
2011-07-14,-0.0586
2011-07-18,-0.528
2011-07-20,0.7864
2011-07-21,-0.5624
2011-07-22,0.6964
2011-07-25,0.5844
2011-07-26,0.0646
2011-07-27,-0.5161
2011-07-28,-0.1038
2011-07-29,-0.1558
2011-08-01,0.13
2011-08-02,0.0
2011-08-03,-0.6494
2011-08-04,-0.6536
2011-08-08,-1.1842
2011-08-11,-3.1292
2011-08-16,-0.0687
2011-08-17,0.4814
2011-08-18,-0.542
2011-08-19,-0.2112
2011-08-22,1.5853000000000002
2011-08-23,2.3761
2011-08-30,-2.122
2011-08-31,-1.4173
2011-09-01,4.3928
2011-09-02,-2.8966
2011-09-06,-2.0339
2011-09-07,0.0
2011-09-08,0.4983
2011-09-09,1.5699999999999998
2011-09-12,-1.0847
2011-09-13,-0.9596
2011-09-15,-0.346
2011-09-16,1.9444
2011-09-20,-1.5668
2011-09-22,-1.3841
2011-09-23,1.3333
2011-09-26,-0.1385
2011-09-27,1.8031000000000001
2011-10-03,-2.9292
2011-10-05,-1.7544
2011-10-07,-0.7143
2011-10-10,-2.518
2011-10-11,2.952
2011-10-12,-0.2867
2011-10-13,0.5032
2011-10-14,1.9313
2011-10-18,0.0
2011-10-19,0.2842
2011-10-21,3.8452
2011-10-24,0.0674
2011-10-26,-1.3468
2011-10-27,1.7747000000000002
2011-10-28,-0.7378
2011-10-31,-0.3716
2011-11-02,-1.3605
2011-11-03,1.3793
2011-11-04,0.0
2011-11-07,0.6122
2011-11-08,0.2028
2011-11-10,-0.2024
2011-11-11,1.4199
2011-11-14,0.0
2011-11-18,-1.6667
2011-11-23,1.0169
2011-11-25,0.6711
2011-11-28,0.0
2011-11-30,-1.6667
2011-12-01,0.0
2011-12-02,0.2034
2011-12-07,0.3383
2011-12-09,-0.2697
2011-12-13,2.096
2011-12-14,-0.6623
2011-12-15,-1.0
2011-12-16,1.2795
2011-12-19,-0.9309
2011-12-20,1.3423
2011-12-21,0.0
2011-12-22,-0.596
2011-12-27,-0.0666
2011-12-29,1.2667
2011-12-30,0.7242
2012-01-03,-0.9608
2012-01-05,-0.0198
2012-01-06,1.3860999999999999
2012-01-09,-0.7109
2012-01-10,-0.0053
2012-01-11,0.0
2012-01-17,0.7213
2012-01-18,-0.7161
2012-01-20,0.9836
2012-01-23,0.0
2012-01-24,-1.039
2012-01-25,1.0499
2012-01-26,0.0
2012-02-02,0.2931
2012-02-03,0.0
2012-02-06,-0.5195
2012-02-07,0.5875
2012-02-08,0.584
2012-02-09,0.0
2012-02-10,1.2258
2012-02-15,2.0013
2012-02-16,-0.025
2012-02-21,-1.5625
2012-02-22,0.3175
2012-02-27,1.2658
2012-03-05,-0.625
2012-03-06,1.2579
2012-03-07,2.1739
2012-03-08,-1.3374
2012-03-12,-1.6636
2012-03-13,1.1905000000000001
2012-03-15,-0.2477
2012-03-16,2.1105
2012-03-19,-2.3708
2012-03-20,0.5604
2012-03-21,0.1858
2012-03-26,-0.1854
2012-03-27,-0.0619
2012-03-28,-0.8922
2012-03-29,-1.2253
2012-03-30,0.443
2012-04-03,0.8192
2012-04-04,1.875
2012-04-05,-1.2883
2012-04-09,1.1809
2012-04-10,-1.6585
2012-04-11,0.8745
2012-04-12,-0.805
2012-04-16,0.0
2012-04-18,2.6841
2012-04-19,-0.9119
2012-04-20,-0.1227
2012-04-23,0.7371
2012-04-24,-0.3049
2012-04-26,-0.9174
2012-04-30,1.2037
2012-05-01,2.4465
2012-05-02,-0.4179
2012-05-03,0.4197
2012-05-04,0.0
2012-05-08,0.0
2012-05-18,-1.3493
2012-05-21,-0.0242
2012-05-22,0.3027
2012-05-23,0.7846
2012-05-25,0.2754
2012-05-30,-0.2747
2012-05-31,-1.1976
2012-06-01,0.0008
2012-06-08,-2.122
2012-06-18,-0.9288
2012-06-19,1.25
2012-06-20,0.0
2012-06-22,0.0
2012-06-26,-0.3086
2012-06-28,-0.6192
2012-06-29,0.6231
2012-07-02,1.2384
2012-07-03,-0.7951
2012-07-09,-0.1233
2012-07-10,-0.9259
2012-07-11,0.0008
2012-07-12,1.2453
2012-07-13,0.1231
2012-07-16,0.0
2012-07-18,0.0
2012-07-19,0.0008
2012-07-20,-0.0008
2012-07-23,0.4917
2012-07-24,0.0
2012-07-25,0.9174
2012-07-26,0.303
2012-07-27,1.3897
2012-07-30,-1.0727
2012-07-31,-0.6325
2012-08-03,2.4316
2012-08-06,-0.5935
2012-08-07,1.4925
2012-08-08,-0.8824
2012-08-10,2.3731
2012-08-13,-1.4485999999999999
2012-08-14,-0.3059
2012-08-15,0.3068
2012-08-17,1.4706000000000001
2012-08-20,-1.7391
2012-08-21,0.295
2012-08-28,0.0
2012-08-29,0.5882
2012-08-31,-1.1648
2012-09-04,0.0011
2012-09-05,-1.4851
2012-09-06,1.5015
2012-09-07,0.5917
2012-09-10,-2.0
2012-09-11,-0.3001
2012-09-12,1.3847
2012-09-13,-0.2977
2012-09-14,0.4177
2012-09-17,0.5338
2012-09-18,-0.59
2012-09-19,0.2374
2012-09-25,-0.1776
2012-09-27,0.1779
2012-09-28,-0.2368
2012-10-02,0.178
2012-10-04,-0.7701
2012-10-05,0.7164
2012-10-08,1.8969
2012-10-09,-1.687
2012-10-10,0.5325
2012-10-11,1.5303
2012-10-12,0.0007
2012-10-15,1.1587
2012-10-17,0.2292
2012-10-18,0.6861
2012-10-19,1.3061
2012-10-22,-0.7848
2012-10-23,-1.9774
2012-10-24,2.3631
2012-10-25,-0.2815
2012-10-31,0.5364
2012-11-01,0.1689
2012-11-02,-0.2248
2012-11-07,-1.4365999999999999
2012-11-08,-0.1429
2012-11-09,-0.4007
2012-11-12,0.2874
2012-11-14,-0.2292
2012-11-15,0.2298
2012-11-19,0.3438
2012-11-20,0.0
2012-11-21,-0.3427
2012-11-23,2.235
2012-11-28,-0.7848
2012-11-29,-0.565
2012-12-03,0.1705
2012-12-04,-0.1702
2012-12-05,-0.5114
2012-12-06,0.3998
2012-12-07,-0.4551
2012-12-10,-1.4285999999999999
2012-12-11,0.6377
2012-12-12,-0.0569
2012-12-13,-0.0007
2012-12-17,0.0
2012-12-18,-0.8646
2012-12-20,1.686
2012-12-21,0.0572
2012-12-27,-0.5714
2012-12-28,0.982
2012-12-31,-0.8587
2013-01-02,0.9759
2013-01-04,0.5685
2013-01-09,-1.0741
2013-01-10,0.0
2013-01-14,1.7713999999999999
2013-01-15,-0.5053
2013-01-16,6.2077
2013-01-17,-4.9947
2013-01-22,0.6718
2013-01-28,0.2771
2013-01-30,0.5263
2013-01-31,0.1105
2013-02-04,0.4415
2013-02-05,-1.3736
2013-02-06,0.5571
2013-02-07,0.3324
2013-02-08,-0.8835
2013-02-11,1.3928
2013-02-12,2.1422
2013-02-13,-1.129
2013-02-19,1.4689999999999999
2013-02-20,0.2681
2013-02-22,0.107
2013-02-25,-1.7094
2013-02-27,-1.25
2013-02-28,0.0
2013-03-01,3.4397
2013-03-04,1.0375
2013-03-05,2.5276
2013-03-06,0.1547
2013-03-07,2.5634
2013-03-08,-2.5
2013-03-11,2.5641
2013-03-13,1.0
2013-03-14,-0.9901
2013-03-15,0.15
2013-03-18,0.4593
2013-03-19,-1.0536
2013-03-21,-2.5615
2013-03-22,0.0052
2013-03-25,-0.0052
2013-03-28,0.5155
2013-04-01,0.0
2013-04-02,0.0
2013-04-03,0.0
2013-04-04,0.0
2013-04-05,-1.2821
2013-04-08,0.0
2013-04-09,0.0519
2013-04-10,-0.1038
2013-04-11,0.0
2013-04-12,-0.2079
2013-04-15,-0.8333
2013-04-16,-0.2101
2013-04-17,2.0
2013-04-18,0.0516
2013-04-19,-2.8365
2013-04-23,0.1592
2013-04-24,-0.265
2013-04-25,-1.7003
2013-04-26,2.1622
2013-04-30,0.716
2013-05-02,-0.4739
2013-05-03,0.4233
2013-05-08,-0.4215
2013-05-13,-0.3968
2013-05-14,0.1859
2013-05-15,0.1591
2013-05-16,-0.3176
2013-05-17,0.0
2013-05-20,-1.7525
2013-05-23,2.3243
2013-05-24,-0.3698
2013-05-28,-0.106
2013-05-29,0.0531
2013-05-30,0.0
2013-05-31,-0.7958
2013-06-03,-0.2674
2013-06-04,-0.2681
2013-06-05,-0.2688
2013-06-06,-0.5391
2013-06-07,0.3686
2013-06-10,0.1728
2013-06-11,0.0539
2013-06-12,0.1078
2013-06-13,-0.1076
2013-06-14,-0.0539
2013-06-17,1.0243
2013-06-18,-0.4803
2013-06-19,1.4477
2013-06-20,-0.3647
2013-06-21,2.3288
2013-06-24,-0.985
2013-06-26,-0.0524
2013-06-27,0.0524
2013-06-28,-0.2618
2013-07-08,0.2625
2013-07-11,-0.445
2013-07-18,-0.0789
2013-07-19,0.0
2013-07-22,2.5263
2013-07-23,0.0513
2013-07-24,-0.2565
2013-07-25,0.2058
2013-07-26,-0.0513
2013-07-29,-0.4109
2013-07-30,-0.851
2013-07-31,0.365
2013-08-01,0.4156
2013-08-05,-0.8277
2013-08-07,-0.1043
2013-08-09,-2.1932
2013-08-13,0.8542
2013-08-14,-0.0529
2013-08-16,0.7415
2013-08-19,-0.1577
2013-08-20,0.0527
2013-08-22,-0.4211
2013-08-27,0.0
2013-08-28,0.8457
2013-08-29,0.0
2013-08-30,-0.6813
2013-09-03,0.7916
2013-09-05,0.5236
2013-09-06,-0.5208
2013-09-09,-0.7853
2013-09-10,-0.686
2013-09-11,-1.8066
2013-09-13,-0.4329
2013-09-16,0.5435
2013-09-17,0.0
2013-09-19,0.2703
2013-09-20,1.779
2013-09-23,-2.0127
2013-09-24,0.0541
2013-09-25,0.5402
2013-09-26,-1.9344000000000001
2013-09-27,0.0
2013-09-30,0.0
2013-10-01,0.1096
2013-10-02,0.2737
2013-10-03,2.6201
2013-10-04,-0.5319
2013-10-07,-1.0695000000000001
2013-10-09,-1.0811
2013-10-10,-0.2732
2013-10-11,0.0
2013-10-14,1.0959
2013-10-15,-1.0298
2013-10-16,0.2191
2013-10-21,0.0
2013-10-22,0.2732
2013-10-24,0.2725
2013-10-25,0.8152
2013-10-28,1.2399
2013-10-29,-0.1597
2013-10-30,-0.56
2013-10-31,1.5591
2013-11-01,-1.7999
2013-11-05,0.0
2013-11-07,0.0
2013-11-15,0.0
2013-11-18,0.2695
2013-11-20,0.5376
2013-11-22,-0.107
2013-11-25,-0.6959
2013-11-26,-0.2695
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-04,-0.5405
2013-12-05,0.5435
2013-12-06,1.8378
2013-12-09,-0.7431
2013-12-10,0.2674
2013-12-11,-1.3333
2013-12-12,0.5405
2013-12-16,-1.0753
2013-12-20,1.3587
2013-12-24,-0.8043
2013-12-26,0.5405
2013-12-27,0.9677
2013-12-30,0.0532
2013-12-31,-0.479
2014-01-06,0.4813
2014-01-07,-0.2129
2014-01-08,-1.3333
2014-01-10,1.3514
2014-01-21,-0.2667
2014-01-23,-1.123
2014-01-24,0.0541
2014-01-27,0.0
2014-01-28,0.4324
2014-01-30,0.3767
2014-01-31,0.0
2014-02-04,-0.0536
2014-02-10,-0.5109
2014-02-11,1.0811
2014-02-12,-1.0695000000000001
2014-02-18,1.0811
2014-02-19,0.4813
2014-02-20,0.0
2014-02-24,0.0
2014-02-25,-0.479
2014-02-26,0.0
2014-03-03,-1.0695000000000001
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-11,1.0811
2014-03-14,-1.0695000000000001
2014-03-17,0.0
2014-03-18,0.5405
2014-03-19,0.0
2014-03-20,-0.2688
2014-03-24,-0.2695
2014-03-25,0.0
2014-03-28,1.3514
2014-03-31,-0.4267
2014-04-01,-0.1071
2014-04-04,-0.8043
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.8108
2014-04-15,4.5576
2014-04-17,-0.2564
2014-04-21,-2.3136
2014-04-22,-1.0526
2014-04-23,-0.5319
2014-05-01,-1.016
2014-05-02,1.2966
2014-05-05,0.0
2014-05-07,0.2406
2014-05-09,0.0
2014-05-13,0.0
2014-05-14,1.3333
2014-05-15,0.0
2014-05-21,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,-0.5263
2014-05-29,0.0
2014-05-30,-0.5291
2014-06-02,1.0638
2014-06-03,-1.0526
2014-06-06,0.266
2014-06-09,0.2653
2014-06-11,-0.5291
2014-06-13,1.0638
2014-06-16,0.0
2014-06-17,2.5263
2014-06-18,0.0513
2014-06-23,-1.2314
2014-06-24,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,1.2468
2014-07-09,0.0
2014-07-15,-1.334
2014-07-17,0.104
2014-07-18,1.039
2014-07-21,0.2571
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.5128
2014-07-30,-1.0204
2014-07-31,1.8041
2014-08-01,0.7595
2014-08-04,-0.7538
2014-08-05,1.4937
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,-0.5
2014-08-11,0.2513
2014-08-12,0.2506
2014-08-18,0.0
2014-08-19,-1.0
2014-08-21,4.798
2014-08-26,4.5783000000000005
2014-09-02,-2.0737
2014-09-08,1.1294
2014-09-15,-0.4188
2014-09-17,0.4673
2014-09-19,-1.1628
2014-09-22,-1.1764999999999999
2014-09-24,0.0
2014-09-25,-2.1429
2014-09-26,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.9732
2014-10-02,8.4337
2014-10-03,-4.4444
2014-10-07,2.2326
2014-10-08,-1.0464
2014-10-10,-1.0575
2014-10-13,-1.7612
2014-10-14,-0.667
2014-10-22,-1.1905000000000001
2014-10-28,2.4096
2014-10-29,-1.1764999999999999
2014-10-30,-0.4762
2014-10-31,7.4641
2014-11-03,-2.4933
2014-11-04,0.274
2014-11-05,-0.6849
2014-11-10,0.0
2014-11-12,-3.1264
2014-11-14,1.8035
2014-11-18,-0.9324
2014-11-20,1.1764999999999999
2014-11-21,0.0
2014-11-28,0.9302
2014-12-01,1.3825
2014-12-02,0.0
2014-12-03,-1.0909
2014-12-04,-0.046
2014-12-05,-2.2989
2014-12-08,2.3529
2014-12-09,0.0
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,-2.069
2014-12-15,2.1127
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,-0.1379
2014-12-23,-0.3223
2014-12-24,0.4619
2014-12-31,0.0
2015-01-02,0.092
2015-01-05,-0.0919
2015-01-06,0.0
2015-01-07,0.0
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,-0.4598
2015-01-14,0.0
2015-01-15,-0.6467
2015-01-20,-0.2789
2015-01-23,0.0
2015-01-27,-0.6993
2015-01-30,0.0
2015-02-02,0.2347
2015-02-04,0.2818
2015-02-06,0.0
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-17,-0.2342
2015-02-18,0.0
2015-02-19,-0.7042
2015-02-20,-0.0946
2015-02-23,-0.6152
2015-02-24,0.0
2015-02-25,0.0
2015-03-02,0.0
2015-03-03,0.0
2015-03-05,-0.4762
2015-03-06,0.4785
2015-03-09,-0.4762
2015-03-10,-0.2392
2015-03-12,0.717
2015-03-13,0.0024
2015-03-16,-0.9524
2015-03-17,0.9615
2015-03-20,-0.9524
2015-03-23,-0.2404
2015-03-25,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,1.2048
2015-04-01,0.0
2015-04-02,0.0
2015-04-07,0.0
2015-04-10,-0.9524
2015-04-14,0.9615
2015-04-15,0.0476
2015-04-16,0.0
2015-04-17,-0.2856
2015-04-22,-0.9547
2015-04-23,0.9639
2015-04-24,1.1933
2015-04-28,0.2358
2015-04-29,-0.7059
2015-04-30,-0.4739
2015-05-01,1.619
2015-05-04,0.2812
2015-05-05,0.2804
2015-05-06,2.8037
2015-05-07,-2.2727
2015-05-08,0.0
2015-05-11,-0.093
2015-05-13,-1.0708
2015-05-14,0.0
2015-05-15,-0.2353
2015-05-19,0.2358
2015-05-20,0.0
2015-05-22,-0.6588
2015-05-26,-0.5211
2015-05-27,-0.7143
2015-05-28,-0.2398
2015-05-29,1.2019
2015-06-02,0.4751
2015-06-03,0.0
2015-06-05,0.4728
2015-06-15,-0.4706
2015-06-16,0.4728
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,-0.4235
2015-06-23,-0.5198
2015-06-24,0.0
2015-06-25,0.4751
2015-06-29,-0.5201
2015-06-30,0.0
2015-07-06,0.9981
2015-07-08,0.0
2015-07-10,-0.2353
2015-07-13,0.0
2015-07-14,0.7075
2015-07-17,0.4684
2015-07-21,-1.1655
2015-07-22,0.4717
2015-07-23,-0.2347
2015-07-24,0.2353
2015-07-27,-0.4695
2015-07-28,-0.2358
2015-07-29,0.0
2015-07-30,0.0473
2015-07-31,0.8979
2015-08-03,3.0445
2015-08-04,0.2727
2015-08-06,-2.7273
2015-08-07,1.6355
2015-08-10,2.069
2015-08-11,-2.5676
2015-08-12,-1.5257
2015-08-13,0.939
2015-08-14,1.1628
2015-08-17,1.1494
2015-08-19,-1.1364
2015-08-20,0.0
2015-08-21,1.1494
2015-08-24,0.2273
2015-08-25,-0.2268
2015-08-26,-1.5909
2015-08-27,0.0
2015-08-28,-0.4619
2015-08-31,2.0882
2015-09-03,0.0
2015-09-04,0.2273
2015-09-08,0.2268
2015-09-09,6.3347999999999995
2015-09-15,0.0
2015-09-17,-6.383
2015-09-18,4.5455
2015-09-21,0.0
2015-09-22,-1.087
2015-09-24,-1.978
2015-09-25,1.9731
2015-09-28,-1.9348999999999998
2015-09-29,3.1390000000000002
2015-09-30,2.1739
2015-10-01,2.1277
2015-10-05,0.2083
2015-10-09,0.6237
2015-10-12,1.2397
2015-10-13,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-22,0.0
2015-10-23,-1.0204
2015-10-26,3.0928
2015-10-27,2.0
2015-10-28,1.9216
2015-10-29,0.808
2015-10-30,0.1908
2015-11-02,-0.1905
2015-11-03,0.5153
2015-11-05,0.5714
2015-11-06,0.0
2015-11-09,0.1894
2015-11-10,-1.3233
2015-11-11,-1.1303
2015-11-17,-0.2131
2015-11-18,0.9709
2015-11-19,1.5385
2015-11-20,-0.5682
2015-11-23,1.9048
2015-11-24,-0.1869
2015-11-25,0.5618
2015-11-27,0.1862
2015-11-30,-0.0372
2015-12-01,0.2231
2015-12-03,-0.7421
2015-12-04,0.7477
2015-12-09,0.0
2015-12-10,-2.5974
2015-12-14,-0.9524
2015-12-15,0.0
2015-12-16,0.0
2015-12-21,-1.3462
2015-12-22,1.3645
2015-12-24,-0.9615
2015-12-30,-0.9709
2015-12-31,0.0
2016-01-04,-0.9804
2016-01-05,0.9901
2016-01-06,1.9607999999999999
2016-01-07,-1.1538
2016-01-08,1.1673
2016-01-11,0.9615
2016-01-12,0.0
2016-01-13,0.5714
2016-01-15,-1.5152
2016-01-19,1.9231
2016-01-20,-1.8868
2016-01-21,0.9615
2016-01-22,0.0
2016-01-27,0.9524
2016-02-01,-0.9434
2016-02-05,-1.492
2016-02-08,-0.9709
2016-02-09,-1.9607999999999999
2016-02-11,-2.0
2016-02-16,-2.0408
2016-02-17,-1.875
2016-02-18,3.6093
2016-02-19,1.5164
2016-02-22,-0.0807
2016-02-23,-0.202
2016-02-24,0.2024
2016-02-25,0.0
2016-02-26,2.0202
2016-02-29,0.0
2016-03-01,-4.9505
2016-03-03,1.0417
2016-03-10,2.0619
2016-03-14,-1.0101
2016-03-17,-0.8163
2016-03-18,0.823
2016-03-23,-0.8163
2016-03-29,0.0
2016-03-30,-1.2346
2016-03-31,1.25
2016-04-13,-1.2346
2016-04-14,0.0
2016-04-15,-2.0833
2016-04-19,0.0
2016-04-20,-0.6383
2016-04-21,1.0707
2016-04-22,0.2119
2016-04-25,0.2114
2016-04-26,1.2658
2016-04-27,-1.0417
2016-04-29,3.1579
2016-05-02,0.0
2016-05-04,-0.615
2016-05-06,-0.9901
2016-05-12,-2.0833
2016-05-16,0.0
2016-05-18,1.0638
2016-05-23,2.0632
2016-05-24,1.0726
2016-05-25,0.0
2016-05-27,0.0
2016-05-31,-1.0204
2016-06-02,0.0
2016-06-03,0.0
2016-06-06,-1.0309
2016-06-08,0.0
2016-06-14,0.0
2016-06-23,0.0
2016-06-24,2.0833
2016-06-27,-3.8776
2016-06-28,-1.2739
2016-06-29,0.4301
2016-06-30,-0.6424
2016-07-01,0.2155
2016-07-05,0.0
2016-07-08,0.0
2016-07-12,1.0753
2016-07-13,0.0
2016-07-15,0.0
2016-07-25,4.2553
2016-07-27,-2.0
2016-07-28,4.1233
2016-07-29,-3.9995000000000003
2016-08-05,8.6223
2016-08-09,-0.3854
2016-08-10,-7.1567
2016-08-11,0.0
2016-08-12,3.125
2016-08-15,0.0
2016-08-17,0.0
2016-08-19,0.0
2016-08-22,1.0101
2016-08-24,0.0
2016-08-26,-1.0
2016-08-29,4.4444
2016-08-30,-3.2882
2016-08-31,-4.8
2016-09-01,0.0
2016-09-02,-0.2101
2016-09-06,-1.8947
2016-09-07,-0.6438
2016-09-08,0.216
2016-09-09,0.819
2016-09-12,0.0
2016-09-13,-0.2138
2016-09-14,-0.6984
2016-09-15,0.6601
2016-09-16,-0.9859
2016-09-19,0.0
2016-09-20,-0.4329
2016-09-21,0.0
2016-09-22,-1.087
2016-09-23,2.1978
2016-09-27,-1.0753
2016-09-28,0.0
2016-09-29,-0.4348
2016-09-30,-0.4367
2016-10-04,0.8772
2016-10-05,-0.8696
2016-10-07,0.4386
2016-10-10,0.0
2016-10-13,-0.8734
2016-10-17,0.8811
2016-10-19,1.31
2016-10-20,0.2155
2016-10-21,0.8602
2016-10-25,-0.8955
2016-10-28,-0.1721
2016-10-31,0.1724
2016-11-01,-0.5594
2016-11-02,-0.6087
2016-11-04,0.0
2016-11-07,-0.4812
2016-11-08,0.6593
2016-11-09,3.4934
2016-11-10,-0.4219
2016-11-11,0.5932
2016-11-14,-3.1171
2016-11-15,1.0435
2016-11-17,1.1188
2016-11-18,0.9787
2016-11-21,0.4214
2016-11-22,0.2937
2016-11-23,1.4226
2016-11-25,-0.7838
2016-11-28,0.2079
2016-11-29,0.2075
2016-11-30,0.4141
2016-12-01,-0.9897
2016-12-02,-0.0416
2016-12-05,0.0
2016-12-07,1.0417
2016-12-08,0.6186
2016-12-09,-0.4098
2016-12-12,0.0
2016-12-13,0.5761
2016-12-15,-0.0818
2016-12-16,0.7371
2016-12-20,0.813
2016-12-22,1.6129
2016-12-23,-0.7937
2016-12-27,1.8
2016-12-28,-0.1965
2016-12-30,-0.7874
2017-01-05,-0.1984
2017-01-06,0.994
2017-01-09,-0.5906
2017-01-11,1.3860999999999999
2017-01-13,0.1953
2017-01-18,0.5848
2017-01-19,-0.1938
2017-01-24,0.1942
2017-01-25,0.5814
2017-01-26,0.3854
2017-01-27,0.0
2017-01-30,1.3436
2017-02-02,-0.5325
2017-02-03,0.5354
2017-02-06,-1.1031
2017-02-07,0.0
2017-02-08,0.4615
2017-02-09,-0.4594
2017-02-10,0.7692
2017-02-13,0.5725
2017-02-14,-0.5313
2017-02-16,0.1526
2017-02-17,0.0
2017-02-23,0.0
2017-02-24,0.7619
2017-02-27,0.189
2017-02-28,0.0
2017-03-02,-0.9434
2017-03-03,0.0
2017-03-06,-0.1905
2017-03-07,0.1908
2017-03-08,0.9524
2017-03-13,0.0
2017-03-14,0.0
2017-03-16,0.0377
2017-03-22,0.1509
2017-03-23,-0.1507
2017-03-24,0.1509
