ticker,RSRV US Equity
2008-06-09,0.0
2008-06-12,-2.439
2008-06-17,12.5
2008-06-23,0.0
2008-06-27,0.0
2008-06-30,-10.8889
2008-07-03,-0.2494
2008-07-11,0.0
2008-07-18,0.0
2008-07-22,-7.75
2008-07-24,2.981
2008-07-28,-1.3158
2008-07-31,0.0
2008-08-05,0.2667
2008-08-07,-1.5957
2008-08-12,-10.8108
2008-08-13,3.0303
2008-08-14,5.5882
2008-08-15,0.2786
2008-08-18,8.3333
2008-08-19,0.0
2008-08-26,7.6923
2008-08-28,0.0
2008-08-29,-6.9048
2008-09-05,1.108
2008-09-10,-2.7397
2008-09-17,1.6901000000000002
2008-09-19,3.8781
2008-09-22,-10.1333
2008-09-23,4.1543
2008-09-24,2.5641
2008-09-25,10.8333
2008-09-29,-8.5213
2008-09-30,-1.3699
2008-10-07,0.5556
2008-10-09,-10.221
2008-10-10,0.3077
2008-10-13,-15.6442
2008-10-14,9.0909
2008-10-16,-4.0
2008-10-22,0.6944
2008-11-03,-0.6897
2008-11-10,0.0
2008-11-11,-21.875
2008-11-25,0.0
2008-12-02,60.0
2008-12-04,-37.5
2008-12-18,57.3333
2009-01-07,-34.7458
2009-01-09,51.5152
2009-02-20,-34.0
2009-03-02,0.0
2009-03-23,8.2251
2009-03-24,-7.6
2009-03-26,8.2251
2009-03-27,-12.0
2009-03-31,2.2727
2009-04-01,0.0
2009-04-02,-0.0044
2009-04-06,-8.8848
2009-04-07,4.878
2009-04-15,-2.3256
2009-04-16,-2.3810000000000002
2009-04-17,2.439
2009-04-23,4.7619
2009-04-30,20.4545
2009-05-05,-3.7736
2009-05-06,0.0
2009-05-11,0.0
2009-05-15,0.0
2009-05-18,-13.3333
2009-05-26,26.6968
2009-05-27,-0.7143
2009-06-05,8.209
2009-06-26,3.4483
2009-06-29,0.0
2009-06-30,0.0
2009-07-08,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,0.0
2009-07-24,15.0
2009-07-27,-34.7826
2009-08-27,2.2222
2009-08-28,0.0
2009-08-31,-8.6957
2009-09-01,4.7619
2009-09-02,0.0
2009-09-04,-4.5455
2009-09-08,4.7619
2009-09-11,6.8182
2009-09-22,-3.4043
2009-09-24,0.4405
2009-10-23,-3.5088
2009-11-03,-3.6364
2009-11-12,6.1321
2009-11-30,0.8889
2009-12-01,0.0
2009-12-02,0.0
2009-12-04,0.4405
2009-12-16,0.8772
2009-12-18,1.3043
2009-12-23,3.0043
2010-01-04,22.9167
2010-01-05,-5.0847
2010-01-11,-14.625
2010-01-28,21.3135
2010-02-03,-16.5517
2010-02-08,0.4132
2010-02-11,6.9959
2010-02-12,0.0
2010-02-16,0.0
2010-02-23,-3.8077
2010-03-03,27.9488
2010-03-05,-9.6875
2010-03-10,-12.391
2010-03-11,14.1435
2010-03-12,19.3772
2010-03-24,-16.2319
2010-03-25,0.0
2010-04-06,-1.3841
2010-04-08,0.0
2010-04-12,-6.6667
2010-04-14,12.0301
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,0.0
2010-04-22,-0.6711
2010-04-23,0.0
2010-04-27,-0.7466
2010-04-29,0.7522
2010-04-30,-2.7027
2010-05-03,-0.1042
2010-05-04,-7.5426
2010-05-05,0.0
2010-05-06,-7.8947
2010-05-10,4.0816
2010-05-13,-5.8824
2010-05-18,4.1667
2010-05-19,0.0
2010-05-21,-4.0
2010-06-03,4.7826
2010-06-07,1.6598000000000002
2010-06-08,0.8163
2010-06-11,-3.9433
2010-06-15,-4.3244
2010-06-18,7.9295
2010-06-21,1.6327
2010-06-24,-3.6145
2010-06-30,-4.1667
2010-07-01,0.0
2010-07-12,3.4826
2010-07-13,1.2562
2010-07-20,3.7344
2010-07-26,-4.4
2010-07-30,-3.7657
2010-08-11,8.6957
2010-08-12,-8.0
2010-09-09,0.4565
2010-09-17,-2.1857
2010-09-23,41.5929
2010-09-24,8.75
2010-09-28,9.1954
2010-09-29,-5.7143
2010-09-30,-16.6667
2010-10-05,9.0909
2010-10-07,-10.0
2010-11-03,14.8148
2010-12-06,0.3226
2010-12-07,-3.537
2010-12-08,-2.3333
2010-12-09,0.6826
2010-12-10,1.6949
2010-12-13,-2.3333
2010-12-16,4.0956
2010-12-31,5.2459
2011-01-12,1.2492
2011-01-13,0.0123
2011-01-19,1.5228000000000002
2011-01-21,9.0909
2011-02-01,1.3889
2011-02-02,1.3699
2011-02-08,4.0541
2011-02-09,1.2987
2011-02-10,2.5641
2011-02-11,0.0
2011-02-16,0.0
2011-02-22,0.25
2011-02-23,-4.4888
2011-02-25,4.4386
2011-03-01,0.75
2011-03-07,4.2184
2011-03-08,0.0
2011-03-14,-1.1905000000000001
2011-03-16,-3.6145
2011-03-17,3.75
2011-03-18,2.4096
2011-03-21,1.1764999999999999
2011-03-22,0.0
2011-03-23,0.0
2011-03-31,0.0
2011-04-07,-2.3256
2011-04-11,-3.5714
2011-04-12,-3.7037
2011-04-21,2.5641
2011-04-25,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-05-03,-4.5
2011-05-09,-2.6178
2011-05-10,7.5269
2011-05-16,-6.75
2011-05-17,-0.8043
2011-05-18,-3.2432
2011-05-19,8.6592
2011-05-24,-2.3136
2011-05-25,-2.6316
2011-05-26,-2.7027
2011-06-02,2.8571
2011-06-03,5.5556
2011-06-14,5.0
2011-06-17,2.7569
2011-06-24,-7.3171
2011-06-28,-3.9474
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-08,-0.0027
2011-07-22,0.0027
2011-07-27,0.0
2011-07-29,0.0
2011-08-04,-10.9589
2011-08-05,12.3046
2011-08-08,-13.6963
2011-08-22,1.5873
2011-08-29,0.0
2011-08-31,14.0594
2011-09-06,-12.3264
2011-09-12,0.0
2011-09-21,0.9375
2011-09-22,-5.5728
2011-09-30,-5.5738
2011-10-03,-1.0417
2011-10-11,-10.526299999999999
2011-10-12,7.8431
2011-10-17,-7.2727
2011-10-20,1.9607999999999999
2011-10-25,11.538499999999999
2011-10-26,-5.1724
2011-11-07,5.4545
2011-11-11,-6.8966
2011-11-21,-0.7407
2011-11-22,-0.7463
2011-11-25,-0.3759
2011-11-28,1.8868
2011-11-29,31.4815
2011-12-23,-14.9296
2011-12-30,0.0
2012-01-09,-0.6623
2012-01-17,-1.6667
2012-01-18,1.6949
2012-01-31,0.0
2012-02-01,20.0
2012-02-03,-16.6667
2012-02-09,3.3333
2012-02-15,22.5806
2012-02-16,-10.526299999999999
2012-02-17,2.9412000000000003
2012-02-22,7.1429
2012-02-23,-6.6667
2012-03-01,7.1429
2012-03-05,-17.3333
2012-03-09,11.2903
2012-03-15,-1.4493
2012-03-21,-1.4706000000000001
2012-03-26,11.9403
2012-03-28,0.0
2012-03-30,-12.0
2012-04-10,1.5152
2012-04-20,0.006
2012-05-01,-0.003
2012-05-02,8.952
2012-05-03,-3.0137
2012-05-24,-6.7797
2012-05-30,9.0909
2012-06-04,-17.1429
2012-06-08,0.6897
2012-06-11,-0.6849
2012-06-12,1.7241
2012-06-14,-1.6949
2012-06-21,-3.4483
2012-08-08,5.3571
2012-08-20,10.1695
2012-08-24,-6.1538
2012-08-27,0.0
2012-09-10,-3.2787
2012-09-13,0.0
2012-09-28,0.0
2012-10-03,1.6949
2012-10-05,0.0
2012-10-08,11.6667
2012-10-15,-13.4299
2012-10-16,1.7206000000000001
2012-10-18,13.5593
2012-10-26,-10.4478
2012-11-06,0.0
2012-11-07,-2.3333
2012-11-16,0.6826
2012-11-19,11.5254
2012-11-21,-1.2158
2012-11-26,0.0
2012-11-27,-7.9365
2012-12-10,6.8966
2012-12-11,0.0
2012-12-12,3.2258
2012-12-14,-2.5
2012-12-17,4.1667
2012-12-18,0.0
2012-12-20,-7.6923
2012-12-21,0.0
2012-12-26,-2.9967
2013-01-02,6.5255
2013-01-03,-3.2258
2013-01-04,0.0
2013-01-08,-1.6667
2013-01-10,-1.0169
2013-01-17,0.0
2013-01-18,5.1370000000000005
2013-01-25,0.9772
2013-01-30,0.0
2013-02-01,1.6129
2013-02-06,0.0032
2013-02-07,1.5840999999999998
2013-02-19,-7.9683
2013-02-26,1.867
2013-03-01,3.3333
2013-03-04,-3.2258
2013-03-05,3.3333
2013-03-07,3.2258
2013-03-14,-2.8094
2013-03-19,2.8906
2013-03-20,-5.9375
2013-03-22,2.3289
2013-03-25,-0.0032
2013-03-27,-0.3247
2013-04-01,4.2345
2013-04-02,-4.1563
2013-04-03,3.6844
2013-04-04,-0.3145
2013-04-12,-0.6309
2013-04-15,-3.1714
2013-04-17,-0.659
2013-04-19,3.9604
2013-04-23,0.0
2013-04-24,-1.5873
2013-04-25,1.6129
2013-04-30,-1.5873
2013-05-07,0.6452
2013-05-08,1.9231
2013-05-09,2.2013
2013-05-10,1.2308
2013-05-15,-3.3435
2013-05-16,0.0
2013-05-17,-4.0849
2013-05-20,4.2589
2013-05-28,-2.5126
2013-05-31,-1.2934999999999999
2013-06-04,1.634
2013-06-10,1.3289
2013-06-24,3.2787
2013-06-27,-3.1683
2013-07-01,3.2719
2013-07-05,-1.5873
2013-07-08,-1.6129
2013-07-10,1.6393
2013-07-15,0.6452
2013-07-16,0.0
2013-07-19,-5.4487
2013-07-22,0.0
2013-07-23,5.0847
2013-07-24,0.0
2013-07-25,0.0
2013-07-30,-1.6129
2013-08-01,3.2787
2013-08-05,-2.8413
2013-08-08,4.2313
2013-08-09,-2.1944
2013-08-12,-1.9231
2013-08-14,1.3072
2013-08-15,7.7419
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,4.4879999999999995
2013-08-21,-2.576
2013-08-22,-0.2941
2013-08-23,0.59
2013-08-26,1.4663
2013-08-28,2.6012
2013-08-29,0.0
2013-09-03,7.0423
2013-09-04,-2.3684
2013-09-05,0.0
2013-09-06,-1.0782
2013-09-09,2.1798
2013-09-10,6.6667
2013-09-11,-7.5
2013-09-16,0.0
2013-09-20,-0.5378
2013-09-23,-0.0027
2013-09-26,-0.8152
2013-09-27,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-1.0959
2013-10-16,-1.385
2013-10-18,1.4045
2013-10-22,-1.385
2013-10-23,6.7416
2013-10-25,5.0
2013-10-28,-2.2556
2013-10-30,-7.6923
2013-11-14,2.7778
2013-11-15,6.7568
2013-11-19,-1.2658
2013-11-21,1.2821
2013-11-22,0.0
2013-11-26,-0.2532
2013-11-27,-0.2538
2013-12-02,1.7812000000000001
2013-12-04,-1.75
2013-12-06,8.1425
2013-12-13,-5.8824
2013-12-18,-3.75
2013-12-19,2.5974
2013-12-20,1.2658
2013-12-23,0.0
2013-12-31,6.25
2014-01-02,-2.3529
2014-01-13,0.0
2014-01-16,0.0
2014-01-22,1.2048
2014-01-29,-9.0476
2014-01-30,2.0942
2014-02-04,-1.7949000000000002
2014-02-05,0.0
2014-02-07,0.0
2014-02-10,4.4386
2014-02-14,-6.25
2014-02-19,5.3333
2014-02-20,-0.5063
2014-02-21,1.7812000000000001
2014-02-24,6.25
2014-03-04,3.5294
2014-03-07,0.0
2014-03-10,0.0
2014-03-14,-11.3636
2014-03-25,5.1282
2014-03-31,-0.4878
2014-04-01,-1.9607999999999999
2014-04-08,0.0
2014-04-21,5.0
2014-04-24,-4.5238
2014-04-29,9.7257
2014-05-07,-6.1364
2014-05-12,0.9685
2014-05-15,5.5156
2014-05-16,-3.4091
2014-05-21,7.0588
2014-05-22,2.1978
2014-05-23,2.1505
2014-06-03,-7.033
2014-06-09,2.8369
2014-06-11,1.3793
2014-06-12,6.576
2014-06-13,6.383
2014-06-20,-1.002
2014-06-23,-8.281
2014-06-24,-0.8833
2014-06-25,-4.4423
2014-06-27,4.6512
2014-07-01,-2.2222
2014-07-07,3.8636
2014-07-08,0.0
2014-07-10,-1.5316999999999998
2014-07-11,-1.1111
2014-07-17,2.2472
2014-07-22,-1.0989
2014-07-24,0.0
2014-07-25,-1.1111
2014-07-28,0.0
2014-07-30,1.1236
2014-07-31,-11.1111
2014-08-01,5.0
2014-08-04,5.9524
2014-08-12,0.0
2014-08-13,4.9437999999999995
2014-08-18,-3.4261
2014-08-25,-0.2217
2014-08-29,-1.1111
2014-09-04,0.0
2014-09-22,2.2472
2014-09-29,-3.0769
2014-09-30,2.0408
2014-10-08,-4.4444
2014-10-13,-3.4884
2014-10-14,0.0
2014-10-15,-9.6386
2014-10-16,-6.4
2014-10-20,13.9601
2014-10-21,0.0
2014-10-22,0.0
2014-10-24,0.0
2014-10-29,0.0
2014-11-03,0.0
2014-11-13,0.0
2014-11-18,-4.725
2014-11-20,1.0234
2014-11-26,0.0
2014-12-01,-1.2987
2014-12-04,2.6316
2014-12-05,0.0
2014-12-09,-2.5641
2014-12-11,-1.3158
2014-12-12,-0.0667
2014-12-17,2.7352
2014-12-19,1.2987
2014-12-22,7.6923
2014-12-23,0.0
2014-12-24,-10.4762
2014-12-26,3.1915
2014-12-29,-2.0619
2014-12-30,-1.0553
2014-12-31,-5.0507
2015-01-02,2.521
2015-01-05,-4.3716
2015-01-08,-1.4285999999999999
2015-01-13,0.2899
2015-01-22,9.2457
2015-02-03,-6.0822
2015-02-06,2.8197
2015-02-09,1.3671
2015-02-10,0.0
2015-02-17,0.0
2015-02-18,-2.4324
2015-02-23,4.7036
2015-02-24,3.1801
2015-02-26,-6.1538
2015-02-27,9.2842
2015-03-04,0.005
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-6.25
2015-03-13,1.3333
2015-03-27,-4.2105
2015-03-30,-0.2747
2015-04-14,0.0
2015-04-21,3.3058
2015-04-22,0.0
2015-04-30,0.0
2015-05-01,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-05-11,6.6667
2015-05-12,-6.25
2015-05-13,-2.4
2015-05-14,-4.3852
2015-05-15,-0.2715
2015-05-18,0.2865
2015-05-28,-1.1429
2015-06-01,4.1667
2015-06-10,-5.7143
2015-06-12,6.0606
2015-06-16,0.0
2015-06-19,-0.0143
2015-06-24,0.0143
2015-06-25,-5.7143
2015-06-26,6.0606
2015-06-29,-5.7143
2015-07-07,2.4242
2015-07-10,-0.3107
2015-07-13,-0.8755
2015-07-15,-0.5988
2015-07-30,0.3012
2015-08-04,0.9009
2015-08-10,-11.0119
2015-08-12,-3.01
2015-08-13,-8.6207
2015-08-14,3.3962
2015-08-17,-1.4599
2015-08-19,-2.2148
2015-09-08,0.3712
2015-09-16,-7.917
2015-09-30,4.8971
2015-10-01,4.899
2015-10-06,0.5549
2015-10-12,3.7037
2015-10-14,-12.85
2015-10-15,2.4506
2015-10-19,4.0
2015-10-30,0.3846
2015-11-02,-6.1303
2015-11-03,0.0
2015-11-11,5.7143
2015-11-12,-9.2664
2015-11-13,2.1277
2015-11-17,-4.1667
2015-11-19,4.3478
2015-11-20,-6.2375
2015-11-23,4.4305
2015-12-02,-6.383
2015-12-03,0.0
2015-12-07,2.2727
2015-12-14,-2.6667
2015-12-28,0.2283
2015-12-29,0.2278
2016-01-04,2.2727
2016-01-07,-12.0
2016-01-11,0.5051
2016-01-13,1.005
2016-01-15,-0.4975
2016-01-19,-5.0
2016-01-20,-5.2632
2016-01-21,0.5556
2016-01-22,2.2099
2016-01-25,-2.7027
2016-01-26,0.0
2016-01-27,5.5556
2016-01-28,-4.7368
2016-01-29,-0.5525
2016-02-01,0.0278
2016-02-02,-0.0278
2016-02-03,0.0
2016-02-05,-1.6667
2016-02-08,-9.0395
2016-02-09,-3.7267
2016-02-10,5.8065
2016-02-11,0.6098
2016-02-12,6.0606
2016-02-23,-8.0
2016-03-03,2.4845
2016-03-04,6.0606
2016-03-07,0.0
2016-03-11,5.7143
2016-03-14,-2.7027
2016-03-31,0.5556
2016-04-04,4.9724
2016-04-08,5.2579
2016-04-14,-7.4954
2016-04-15,-2.1622
2016-04-18,2.4862
2016-04-19,-0.2695
2016-04-21,0.0
2016-04-22,7.5676
2016-04-27,0.0
2016-05-02,0.5025
2016-05-03,-1.7
2016-05-05,-9.4608
2016-05-06,1.9944
2016-05-12,4.6599
2016-05-13,2.6262
2016-05-16,2.5641
2016-06-08,-0.0256
2016-06-09,-4.5908999999999995
2016-06-15,0.0
2016-06-24,0.0
2016-06-27,0.0
2016-06-29,1.0484
2016-07-07,-0.5001
2016-07-11,0.262
2016-07-12,1.3333
2016-07-18,0.0
2016-07-19,5.2632
2016-08-09,-1.0
2016-08-12,0.0
2016-08-26,0.0
2016-09-06,-0.0051
2016-09-07,0.0
2016-09-12,-0.2475
2016-09-14,-6.8354
2016-10-03,3.2609
2016-10-06,4.2105
2016-10-11,-0.2525
2016-10-19,-0.2532
2016-10-20,-1.1421000000000001
2016-10-21,-0.8986
2016-10-24,0.2591
2016-10-25,0.7752
2016-10-31,2.5641
2016-11-01,2.5
2016-11-02,0.0
2016-11-04,-6.8293
2016-11-08,-0.5236
2016-11-09,2.6316
2016-11-11,2.5641
2016-11-16,-2.5
2016-11-17,-3.5744
2016-11-23,1.0477
2016-11-25,-0.5263
2016-11-28,-2.6455
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,5.9783
2016-12-05,-2.8205
2016-12-06,2.3747
2016-12-07,-1.5464
2016-12-09,1.0471
2016-12-12,-0.513
2016-12-14,-0.526
2016-12-15,-0.5236
2016-12-16,0.0
2016-12-19,4.2105
2016-12-22,-3.5253
2016-12-27,2.0836
2016-12-28,0.7692
2016-12-29,0.0
2017-01-03,0.2545
2017-01-04,1.5178
2017-01-06,0.005
2017-01-09,2.5
2017-01-10,9.7561
2017-01-13,0.0
2017-01-17,0.0
2017-01-24,0.0
2017-01-27,-0.4444
2017-01-31,4.4643
2017-02-01,-5.5513
2017-02-06,-0.0045
2017-02-09,0.0452
2017-02-22,-0.0452
2017-02-28,0.4525
2017-03-13,2.2523
2017-03-16,3.859
2017-03-20,0.1018
2017-03-21,3.8136
2017-03-22,12.2041
2017-03-23,-10.8767
2017-03-29,0.0
2017-03-30,-8.1633
2017-03-31,-4.4444
2017-04-03,4.6512
2017-04-06,9.3333
2017-04-07,0.0
2017-04-12,0.0
2017-04-17,-3.252
2017-04-18,0.0
2017-04-19,3.3613
2017-04-20,5.6911000000000005
2017-05-02,-8.461500000000001
2017-05-03,-3.3613
2017-05-04,-6.5217
2017-05-08,2.3256
2017-05-15,11.3182
2017-05-17,-6.0841
2017-05-24,0.0217
2017-05-26,0.413
2017-06-01,8.8442
2017-06-06,1.4199
2017-06-15,-12.712
2017-06-16,12.9594
2017-06-21,-10.7505
2017-06-22,-2.2727
2017-06-27,1.3953
2017-06-28,0.9174
2017-07-03,0.0
2017-07-05,0.0
2017-07-10,0.9091
2017-07-13,-3.1532
2017-07-14,6.9767
2017-07-17,-5.2174
2017-07-20,1.3761
2017-07-24,0.4525
2017-07-25,0.0
2017-07-26,-9.9099
2017-07-28,0.0
2017-07-31,5.0
2017-08-03,4.7619
2017-08-09,4.5455
2017-08-14,0.0
2017-08-17,-2.1739
2017-08-18,-4.4444
2017-08-21,4.6512
2017-08-30,-6.6667
2017-09-01,-2.3810000000000002
2017-09-06,4.878
2017-09-19,0.0
2017-09-22,-4.6512
2017-09-25,2.439
2017-09-28,0.0
2017-10-11,4.7619
2017-10-13,0.0
2017-10-17,0.0
2017-10-19,0.0
2017-11-10,2.2727
2017-11-14,2.2222
2017-11-17,-2.1739
2017-11-21,0.0
2017-11-27,0.0
2017-11-29,-2.2222
2017-12-04,-5.9091000000000005
2017-12-14,9.6618
2017-12-15,0.0
2017-12-20,-8.37
2017-12-26,-0.4808
2017-12-27,6.2802
2018-01-03,4.5455
2018-01-08,-0.4348
2018-01-09,-3.9301
2018-01-16,-4.5455
2018-01-29,0.4762
2018-02-20,0.0
2018-02-22,1.8957000000000002
2018-02-23,-3.7209
2018-03-26,5.7971
2018-03-29,0.0
2018-04-02,-4.5662
2018-04-03,0.0
2018-04-04,-4.2488
2018-04-05,-0.06
2018-04-09,2.0
2018-04-13,-1.9607999999999999
2018-04-18,4.5
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,4.3062000000000005
2018-04-26,-4.1284
2018-04-30,0.0
2018-05-04,1.6745999999999999
2018-05-09,0.0
2018-05-21,-0.2353
2018-05-22,0.0
2018-05-29,-3.3019
2018-05-31,0.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,5.0
2018-06-11,-7.1762
2018-06-12,0.0
2018-06-13,1.7955
2018-06-14,-1.7286000000000001
2018-06-15,-4.6154
2018-06-19,-0.5376
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,1.0811
2018-06-26,-1.0695000000000001
2018-06-27,1.6216
2018-06-28,0.0
2018-06-29,6.383
2018-07-02,-2.5
2018-07-03,0.0
2018-07-06,-6.1538
2018-07-10,4.918
2018-07-12,1.5625
2018-07-16,0.5128
2018-07-18,0.0
2018-07-23,0.0765
2018-07-25,1.2898
2018-07-30,0.6644
2018-07-31,-5.0
2018-08-02,0.0
2018-08-13,0.5263
2018-08-14,9.9476
2018-08-20,-0.9524
2018-08-22,-3.8462
2018-08-23,0.0
2018-08-24,4.0
2018-09-06,-7.0673
2018-09-14,0.8846
2018-09-17,6.6612
2018-09-21,0.0
2018-09-24,0.4567
2018-09-25,0.0239
2018-09-27,0.0
2018-09-28,0.4785
2018-10-01,0.0
2018-10-03,0.4762
2018-10-04,0.4739
2018-10-05,-0.9434
2018-10-08,0.9524
2018-10-09,-1.4151
2018-10-11,0.0
2018-10-15,0.0
2018-10-17,2.3923
2018-10-18,-4.2056000000000004
2018-10-22,-1.9512
2018-10-23,-0.4975
2018-11-09,0.0
2018-11-13,-1.0
2018-11-19,-4.0404
2018-11-20,5.2632
2018-11-27,-2.5
2018-11-28,0.0
2018-11-30,-2.5641
2018-12-03,5.2632
2018-12-04,0.0
2018-12-06,0.0
2018-12-07,0.0
2018-12-10,0.0
2018-12-14,-2.5
2018-12-17,-4.6154
2018-12-20,0.5376
2018-12-26,0.0
2018-12-31,5.4064
2019-01-02,0.4515
2019-01-07,1.0101
2019-01-09,0.0
2019-01-10,0.0
2019-01-15,-1.5
2019-01-16,-3.0457
2019-01-17,0.0
2019-01-18,-0.4188
2019-01-31,-0.6309
2019-02-07,0.5291
2019-02-27,-0.5263
2019-02-28,-0.5291
2019-03-27,6.383
2019-03-28,0.0
2019-04-03,2.495
2019-04-08,-3.4099
2019-04-12,0.0
2019-04-15,1.0101
2019-04-16,0.5
2019-04-18,0.7463
2019-04-22,-0.2469
2019-04-24,0.9901
2019-04-29,0.4902
2019-04-30,0.0
2019-05-07,1.9512
2019-05-15,-1.4354
2019-05-21,1.4563
2019-05-23,0.4785
2019-05-24,0.0
2019-05-30,-2.3810000000000002
2019-05-31,1.9512
2019-06-05,-2.9604
2019-06-18,6.6218
2019-07-08,-6.6937999999999995
2019-07-09,0.0
2019-07-11,5.1228
2019-08-14,-2.439
2019-09-16,10.0
2019-09-24,0.0
2019-09-30,-4.5455
2019-10-04,0.0
2019-10-08,-2.3810000000000002
2019-10-17,0.4878
2019-10-25,1.9417
2019-10-28,0.0
2019-10-30,0.0
2019-11-19,-9.5238
2019-11-25,14.7263
2019-11-29,-1.3671
2019-12-16,-6.9767
2019-12-17,6.0
2019-12-19,-1.8868
2019-12-20,-0.2404
2019-12-30,0.0
2020-01-06,3.6145
2020-01-08,-0.4651
2020-01-14,-6.771
2020-01-24,0.01
2020-01-27,0.2356
2020-02-03,0.0
2020-02-06,0.0
2020-02-07,1.0
2020-02-10,0.0
2020-02-13,-7.9208
2020-02-25,2.6882
2020-02-26,4.7068
2020-02-28,-7.4954
2020-03-03,0.0
2020-03-05,1.6216
2020-03-06,-4.2553
2020-03-09,0.0
2020-03-16,-13.8889
2020-03-17,0.0
2020-03-18,-6.4516
2020-04-09,-13.7931
2020-04-13,0.0
2020-04-21,2.4001
2020-06-09,41.4633
2020-06-17,0.0
2020-06-22,-0.1149
2020-07-08,-21.7491
2020-07-14,1.4706000000000001
2020-07-20,-0.7246
2020-07-31,0.0001
