ticker,HMLP US Equity
2014-12-26,7.8904
2014-12-29,0.965
2014-12-30,0.6036
2014-12-31,3.2
2015-01-02,-0.7752
2015-01-05,-2.6855
2015-01-06,-1.0035
2015-01-07,1.3685
2015-01-08,0.0
2015-01-09,1.55
2015-01-12,-1.4771
2015-01-13,0.1999
2015-01-14,0.6484
2015-01-15,-6.1447
2015-01-16,8.7645
2015-01-20,-6.7961
2015-01-21,2.4479
2015-01-22,3.457
2015-01-23,2.8501
2015-01-26,4.7301
2015-01-27,-2.0073
2015-01-28,-1.7691
2015-01-29,2.7488
2015-01-30,2.8482
2015-02-02,-0.5009
2015-02-03,-1.0984
2015-02-04,4.1185
2015-02-05,0.6222
2015-02-06,0.7067
2015-02-09,0.5263
2015-02-10,1.4398
2015-02-11,-1.7633999999999999
2015-02-12,-0.7005
2015-02-13,-0.6614
2015-02-17,0.2219
2015-02-18,1.5943
2015-02-19,-0.4359
2015-02-20,0.2627
2015-02-23,-3.5371
2015-02-24,-1.4939
2015-02-25,-0.5515
2015-02-26,1.4325
2015-02-27,2.2779
2015-03-02,-1.069
2015-03-03,0.7654
2015-03-04,-1.0277
2015-03-05,-1.5350000000000001
2015-03-06,2.1091
2015-03-09,1.9308
2015-03-10,-0.2203
2015-03-11,-0.1766
2015-03-12,-0.9288
2015-03-13,-1.5179
2015-03-16,-2.7652
2015-03-17,1.0256
2015-03-18,2.1228
2015-03-19,-0.5874
2015-03-20,1.5227
2015-03-23,0.4253
2015-03-24,-0.9808
2015-03-25,0.045
2015-03-26,-0.18
2015-03-27,1.9838
2015-03-30,-2.7409
2015-03-31,-1.3636
2015-04-01,-0.4608
2015-04-02,0.8333
2015-04-06,0.551
2015-04-07,-0.2283
2015-04-08,-0.0458
2015-04-09,1.0989
2015-04-10,-0.9058
2015-04-13,-3.6563
2015-04-14,4.2694
2015-04-15,-1.0009
2015-04-16,0.1838
2015-04-17,-1.6972
2015-04-20,-2.1839
2015-04-21,-1.3453
2015-04-22,0.1692
2015-04-23,2.8723
2015-04-24,3.0033
2015-04-27,0.2278
2015-04-28,0.4091
2015-04-29,0.4074
2015-04-30,-2.1641
2015-05-01,2.1198
2015-05-04,0.5415
2015-05-05,-0.7742
2015-05-06,0.8728
2015-05-07,-1.776
2015-05-08,-4.3115
2015-05-11,-0.436
2015-05-12,-2.4818
2015-05-13,0.5489
2015-05-14,-0.4963
2015-05-15,5.2369
2015-05-18,-1.7536
2015-05-19,-0.6753
2015-05-20,-0.0486
2015-05-21,-1.069
2015-05-22,5.6483
2015-05-26,-0.0465
2015-05-27,0.093
2015-05-28,3.6245000000000003
2015-05-29,3.1390000000000002
2015-06-01,-0.6522
2015-06-02,0.6565
2015-06-03,-0.6087
2015-06-04,0.0
2015-06-05,-1.1374
2015-06-08,-2.5221
2015-06-09,-2.2696
2015-06-10,-0.0464
2015-06-11,-0.5576
2015-06-12,0.0935
2015-06-15,0.0934
2015-06-16,0.6063
2015-06-17,4.9606
2015-06-18,-1.6784
2015-06-19,1.2129
2015-06-22,-2.5743
2015-06-23,-0.8656
2015-06-24,3.8143000000000002
2015-06-25,-5.0465
2015-06-26,-0.792
2015-06-29,-5.9216
2015-06-30,-4.5954
2015-07-01,-1.3089
2015-07-02,4.0849
2015-07-06,1.7323
2015-07-07,-2.7549
2015-07-08,2.2154
2015-07-09,6.3508
2015-07-10,-2.5118
2015-07-13,-2.2363
2015-07-14,0.0
2015-07-15,-4.6743
2015-07-16,-1.6171
2015-07-17,0.3181
2015-07-20,-0.6342
2015-07-21,-0.266
2015-07-22,0.2667
2015-07-23,0.5319
2015-07-24,-1.0582
2015-07-27,3.7968
2015-07-28,-4.2761
2015-07-29,8.7729
2015-07-30,-3.2657
2015-07-31,0.3581
2015-08-03,-2.4975
2015-08-04,-0.9017
2015-08-05,0.0537
2015-08-06,-1.8787
2015-08-07,0.8206
2015-08-10,4.8833
2015-08-11,-0.6208
2015-08-12,-1.7179
2015-08-13,0.6356
2015-08-14,-1.8420999999999998
2015-08-17,1.0724
2015-08-18,0.3183
2015-08-19,-7.4564
2015-08-20,3.1429
2015-08-21,0.8864
2015-08-24,-2.1966
2015-08-25,2.4705
2015-08-26,1.3699
2015-08-27,0.5405
2015-08-28,2.0968
2015-08-31,-0.8425
2015-09-01,-2.1774
2015-09-02,-2.2801
2015-09-03,0.2222
2015-09-04,0.0
2015-09-08,-0.8869
2015-09-09,-0.0559
2015-09-10,0.0
2015-09-11,-2.5741
2015-09-14,-1.1488
2015-09-15,-1.104
2015-09-16,4.2891
2015-09-17,2.6479
2015-09-18,-2.6894
2015-09-21,1.1280000000000001
2015-09-22,-0.725
2015-09-23,2.5843
2015-09-24,-5.0931
2015-09-25,-1.8465
2015-09-28,-4.2916
2015-09-29,-1.5971
2015-09-30,1.4357
2015-10-01,-0.6769
2015-10-02,-7.0632
2015-10-05,5.2667
2015-10-06,0.6333
2015-10-07,0.4405
2015-10-08,-1.1278
2015-10-09,-0.1901
2015-10-12,-0.127
2015-10-13,-0.6993
2015-10-14,-1.9205999999999999
2015-10-15,-0.0653
2015-10-16,1.6329
2015-10-19,-0.4499
2015-10-20,0.7101
2015-10-21,2.2436
2015-10-22,-1.3166
2015-10-23,6.1626
2015-10-26,-3.0521
2015-10-27,-0.5556
2015-10-28,-0.3724
2015-10-29,-1.2461
2015-10-30,1.0726
2015-11-02,1.4357
2015-11-03,2.0154
2015-11-04,-1.8473000000000002
2015-11-05,-2.0075
2015-11-06,1.6005
2015-11-09,1.4493
2015-11-10,-2.4224
2015-11-11,-0.8912
2015-11-12,0.9634
2015-11-13,-4.3257
2015-11-16,-1.0638
2015-11-17,-2.8898
2015-11-18,-1.6609
2015-11-19,1.4075
2015-11-20,1.3185
2015-11-23,-1.3014000000000001
2015-11-24,3.1228
2015-11-25,0.4038
2015-11-27,4.3566
2015-11-30,2.1195
2015-12-01,2.5786
2015-12-02,-4.905
2015-12-03,-4.2553
2015-12-04,-4.1077
2015-12-07,-7.3034
2015-12-08,0.9091
2015-12-09,3.6036
2015-12-10,1.4493
2015-12-11,-8.2857
2015-12-14,0.8567
2015-12-15,0.3861
2015-12-16,4.1538
2015-12-17,-3.1758
2015-12-18,4.2715
2015-12-21,10.2414
2015-12-22,1.7915999999999999
2015-12-23,5.1499
2015-12-24,-1.4259
2015-12-28,5.9748
2015-12-29,1.8991
2015-12-30,3.4362
2015-12-31,4.8423
2016-01-04,-2.3631
2016-01-05,-0.5501
2016-01-06,-4.4801
2016-01-07,-1.6213
2016-01-08,0.824
2016-01-11,-8.2896
2016-01-12,-16.8046
2016-01-13,2.7544
2016-01-14,3.2018
2016-01-15,-2.0202
2016-01-19,-6.1119
2016-01-20,-1.5686
2016-01-21,1.2749
2016-01-22,7.6318
2016-01-25,2.9971
2016-01-26,0.071
2016-01-27,-2.9787
2016-01-28,2.4123
2016-01-29,0.7138
2016-02-01,-1.4883
2016-02-02,-0.9353
2016-02-03,3.0683
2016-02-04,0.8708
2016-02-05,0.2878
2016-02-08,-4.089
2016-02-09,-4.8616
2016-02-10,2.673
2016-02-11,-1.9142000000000001
2016-02-12,5.4645
2016-02-16,-0.2221
2016-02-17,8.0861
2016-02-18,1.5786
2016-02-19,-2.027
2016-02-22,5.4483
2016-02-23,0.2616
2016-02-24,-2.4788
2016-02-25,-2.0067
2016-02-26,2.8669000000000002
2016-02-29,1.5262
2016-03-01,4.7059
2016-03-02,2.0599
2016-03-03,2.8746
2016-03-04,-0.1189
2016-03-07,0.4762
2016-03-08,-0.5924
2016-03-09,-3.0393
2016-03-10,0.4917
2016-03-11,3.9144
2016-03-14,-1.236
2016-03-15,1.1323
2016-03-16,1.0607
2016-03-17,-0.5248
2016-03-18,0.2345
2016-03-21,0.0
2016-03-22,0.4678
2016-03-23,-6.0536
2016-03-24,-0.1239
2016-03-28,3.598
2016-03-29,-2.1557
2016-03-30,5.5692
2016-03-31,1.0435
2016-04-01,-1.3195999999999999
2016-04-04,0.1163
2016-04-05,0.1161
2016-04-06,1.5081
2016-04-07,-0.2857
2016-04-08,-0.1146
2016-04-11,-0.4016
2016-04-12,1.2673
2016-04-13,-0.7964
2016-04-14,-3.2683
2016-04-15,3.7344
2016-04-18,1.7143000000000002
2016-04-19,-0.5618
2016-04-20,-3.4463
2016-04-21,1.931
2016-04-22,2.5832
2016-04-25,1.2311
2016-04-26,0.8845
2016-04-27,-1.0411
2016-04-28,0.9967
2016-04-29,1.0554
2016-05-02,-0.444
2016-05-03,-0.7804
2016-05-04,0.0
2016-05-05,0.4494
2016-05-06,-0.5034
2016-05-09,-1.5739
2016-05-10,-1.3135
2016-05-11,2.1991
2016-05-12,0.3964
2016-05-13,-0.9024
2016-05-16,0.2277
2016-05-17,0.0568
2016-05-18,-2.2701000000000002
2016-05-19,0.5226
2016-05-20,1.0976
2016-05-23,0.3429
2016-05-24,0.2278
2016-05-25,0.9659
2016-05-26,-0.9567
2016-05-27,0.6818
2016-05-31,0.9594
2016-06-01,1.1738
2016-06-02,-1.8784999999999998
2016-06-03,0.7883
2016-06-06,-0.7821
2016-06-07,1.6329
2016-06-08,0.6648
2016-06-09,-1.0457
2016-06-10,1.2236
2016-06-13,-2.3626
2016-06-14,0.1688
2016-06-15,1.6854
2016-06-16,-2.5967000000000002
2016-06-17,0.0
2016-06-20,0.1134
2016-06-21,-0.6799
2016-06-22,0.4564
2016-06-23,-0.3407
2016-06-24,0.2229
2016-06-27,-3.2925
2016-06-28,1.0582
2016-06-29,4.0721
2016-06-30,-0.2236
2016-07-01,-1.0644
2016-07-05,1.359
2016-07-06,-1.5642
2016-07-07,3.0079
2016-07-08,-0.4298
2016-07-11,0.0443
2016-07-12,0.2765
2016-07-13,-0.4964
2016-07-14,-0.1109
2016-07-15,4.0511
2016-07-18,1.8667
2016-07-19,-0.5236
2016-07-20,0.2632
2016-07-21,-1.8898000000000001
2016-07-22,-0.9631
2016-07-25,1.7828
2016-07-26,1.4862
2016-07-27,0.5753
2016-07-28,-0.416
2016-07-29,-0.3655
2016-08-01,0.3669
2016-08-02,-0.2611
2016-08-03,0.9555
2016-08-04,0.159
2016-08-05,0.4762
2016-08-08,0.4739
2016-08-09,-0.4193
2016-08-10,-1.2631999999999999
2016-08-11,0.0
2016-08-12,1.4392
2016-08-15,0.3678
2016-08-16,-0.5236
2016-08-17,0.0
2016-08-18,0.2105
2016-08-19,0.7878
2016-08-22,-1.2507
2016-08-23,-1.0554
2016-08-24,-1.76
2016-08-25,-1.4658
2016-08-26,5.4545
2016-08-29,-2.1421
2016-08-30,-0.961
2016-08-31,0.4852
2016-09-01,-0.111
2016-09-02,0.4334
2016-09-06,1.016
2016-09-07,0.5294
2016-09-08,-0.4739
2016-09-09,-2.0635
2016-09-12,-1.2966
2016-09-13,-3.6672000000000002
2016-09-14,0.0
2016-09-15,0.6818
2016-09-16,-0.9594
2016-09-19,0.6268
2016-09-20,-1.0759
2016-09-21,0.0572
2016-09-22,0.4577
2016-09-23,-2.5057
2016-09-26,1.2266
2016-09-27,-0.4616
2016-09-28,2.6667
2016-09-29,5.703
2016-09-30,0.5342
2016-10-03,-5.4198
2016-10-04,0.3933
2016-10-05,2.4622
2016-10-06,-0.9285
2016-10-07,1.7641
2016-10-10,0.5959
2016-10-11,2.154
2016-10-12,-2.583
2016-10-13,-0.5952
2016-10-14,2.3407999999999998
2016-10-17,-0.5319
2016-10-18,0.0
2016-10-19,-1.0695000000000001
2016-10-20,-0.5405
2016-10-21,-0.2717
2016-10-24,-1.9074
2016-10-25,0.0
2016-10-26,-2.2222
2016-10-27,0.2841
2016-10-28,1.4163999999999999
2016-10-31,0.419
2016-11-01,-3.0598
2016-11-02,1.076
2016-11-03,4.9419
2016-11-04,-2.4931
2016-11-07,0.0
2016-11-08,-1.9879
2016-11-09,1.1587
2016-11-10,1.4327
2016-11-11,5.0847
2016-11-14,0.2688
2016-11-15,0.5362
2016-11-16,-2.6667
2016-11-17,1.6438000000000001
2016-11-18,-1.0782
2016-11-21,0.8174
2016-11-22,0.0
2016-11-23,2.973
2016-11-25,-0.6781
2016-11-28,-0.6385
2016-11-29,0.266
2016-11-30,0.2653
2016-12-01,1.3228
2016-12-02,-8.8773
2016-12-05,0.8596
2016-12-06,0.2841
2016-12-07,0.2833
2016-12-08,1.1299
2016-12-09,-0.2793
2016-12-12,1.9607999999999999
2016-12-13,-1.0989
2016-12-14,1.1111
2016-12-15,3.022
2016-12-16,-0.2667
2016-12-19,-0.8021
2016-12-20,0.5391
2016-12-21,-0.2681
2016-12-22,-0.672
2016-12-23,0.1353
2016-12-27,2.4324
2016-12-28,0.0
2016-12-29,0.2639
2016-12-30,0.0
2017-01-03,0.0
2017-01-04,-0.5263
2017-01-05,-0.2646
2017-01-06,0.2653
2017-01-09,1.0582
2017-01-10,-1.3089
2017-01-11,0.7958
2017-01-12,0.5263
2017-01-13,-0.2618
2017-01-17,-0.2625
2017-01-18,0.2632
2017-01-19,-0.2625
2017-01-20,0.7895
2017-01-23,-0.7833
2017-01-24,0.5263
2017-01-25,0.7853
2017-01-26,2.8571
2017-01-27,0.2525
2017-01-30,0.0
2017-01-31,0.5668
2017-02-01,-0.5115
2017-02-02,-0.7712
2017-02-03,0.5181
2017-02-06,-1.0309
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.5208
2017-02-10,0.0
2017-02-13,0.7772
2017-02-14,-0.5141
2017-02-15,1.0336
2017-02-16,0.0
2017-02-17,-1.023
2017-02-21,4.6512
2017-02-22,-2.2222
2017-02-23,0.2525
2017-02-24,0.0
2017-02-27,-2.5189
2017-02-28,-0.2584
2017-03-01,-0.7772
2017-03-02,1.0444
2017-03-03,-0.5168
2017-03-06,-1.039
2017-03-07,0.2625
2017-03-08,0.5236
2017-03-09,-0.7812
2017-03-10,2.3622
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,2.5641
2017-03-16,0.0
2017-03-17,-0.25
2017-03-20,0.0
2017-03-21,-0.2506
2017-03-22,-2.5126
2017-03-23,0.7732
2017-03-24,1.2788
2017-03-27,-2.5253
2017-03-28,2.3316
2017-03-29,1.0127
2017-03-30,-1.0025
2017-03-31,-0.5063
2017-04-03,0.7634
2017-04-04,-1.0101
2017-04-05,0.0
2017-04-06,0.2551
2017-04-07,1.0178
2017-04-10,-0.2519
2017-04-11,0.0
2017-04-12,0.5051
2017-04-13,0.0
2017-04-17,-1.5074999999999998
2017-04-18,1.7856999999999998
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,-0.2506
2017-04-24,0.5025
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.5
2017-04-28,0.7463
2017-05-01,1.7284000000000002
2017-05-02,-1.068
2017-05-03,-0.2506
2017-05-04,-0.2513
2017-05-05,-1.0076
2017-05-08,0.7634
2017-05-09,-2.0202
2017-05-10,1.0309
2017-05-11,-1.0204
2017-05-12,-0.7732
2017-05-15,3.1169000000000002
2017-05-16,-2.5189
2017-05-17,-1.5504
2017-05-18,-0.2625
2017-05-19,0.5263
2017-05-22,1.0471
2017-05-23,0.2591
2017-05-24,-0.5168
2017-05-25,0.0
2017-05-26,0.0
2017-05-30,-0.5195
2017-05-31,-0.2611
2017-06-01,0.5236
2017-06-02,-0.2604
2017-06-05,0.0
2017-06-06,-1.0444
2017-06-07,-1.4053
2017-06-08,-0.9832
2017-06-09,2.1622
2017-06-12,-1.0582
2017-06-13,0.2674
2017-06-14,-0.8
2017-06-15,-1.0753
2017-06-16,3.8043
2017-06-19,-1.0471
2017-06-20,-0.5291
2017-06-21,-1.0638
2017-06-22,0.0
2017-06-23,-0.8065
2017-06-26,2.168
2017-06-27,-0.7958
2017-06-28,-0.5348
2017-06-29,0.8065
2017-06-30,2.1333
2017-07-03,0.5222
2017-07-05,-1.039
2017-07-06,0.0
2017-07-07,0.2625
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,-0.2618
2017-07-13,0.0
2017-07-14,0.7874
2017-07-17,0.7813
2017-07-18,1.292
2017-07-19,1.2755
2017-07-20,-0.2519
2017-07-21,0.0
2017-07-24,0.5051
2017-07-25,-0.7538
2017-07-26,0.5063
2017-07-27,-0.5038
2017-07-28,-0.5063
2017-07-31,0.0
2017-08-01,-0.1018
2017-08-02,-1.5625
2017-08-03,-0.7937
2017-08-04,0.0
2017-08-07,0.2667
2017-08-08,-1.0638
2017-08-09,0.2688
2017-08-10,-1.8767
2017-08-11,-0.8197
2017-08-14,1.1019
2017-08-15,0.2725
2017-08-16,-0.5435
2017-08-17,-1.3660999999999999
2017-08-18,0.831
2017-08-21,0.2747
2017-08-22,0.5479
2017-08-23,1.3624
2017-08-24,1.3441
2017-08-25,-0.5305
2017-08-28,0.5333
2017-08-29,-1.5915
2017-08-30,-1.0782
2017-08-31,0.545
2017-09-01,0.542
2017-09-05,0.0
2017-09-06,0.2695
2017-09-07,0.0
2017-09-08,-0.8065
2017-09-11,0.0
2017-09-12,0.271
2017-09-13,-0.2703
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,-0.271
2017-09-20,0.2717
2017-09-21,-0.271
2017-09-22,0.4076
2017-09-25,-0.406
2017-09-26,0.5435
2017-09-27,1.6216
2017-09-28,-0.5319
2017-09-29,-0.8021
2017-10-02,3.7736
2017-10-03,-2.0779
2017-10-04,-0.5305
2017-10-05,0.0
2017-10-06,2.4
2017-10-09,-1.0417
2017-10-10,-0.2632
2017-10-11,0.2639
2017-10-12,1.5789
2017-10-13,-1.5544
2017-10-16,1.0526
2017-10-17,0.0
2017-10-18,0.2604
2017-10-19,0.7792
2017-10-20,0.2577
2017-10-23,-0.2571
2017-10-24,0.0
2017-10-25,-2.5773
2017-10-26,0.2646
2017-10-27,0.7916
2017-10-30,0.0
2017-10-31,-0.7853
2017-11-01,-0.8971
2017-11-02,-0.545
2017-11-03,0.274
2017-11-06,0.5464
2017-11-07,-0.2717
2017-11-08,-0.2725
2017-11-09,0.5464
2017-11-10,-1.3587
2017-11-13,-1.6529
2017-11-14,-1.6806999999999999
2017-11-15,-0.5698
2017-11-16,-1.1461000000000001
2017-11-17,0.5797
2017-11-20,1.1527
2017-11-21,-0.5698
2017-11-22,0.2865
2017-11-24,0.2857
2017-11-27,0.5698
2017-11-28,-1.1331
2017-11-29,-0.8596
2017-11-30,1.1561
2017-12-01,-0.5714
2017-12-04,1.7241
2017-12-05,-0.8475
2017-12-06,-0.2849
2017-12-07,-0.2857
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,-0.5731
2017-12-13,2.0173
2017-12-14,1.1299
2017-12-15,-0.2793
2017-12-18,1.6806999999999999
2017-12-19,-0.8264
2017-12-20,-0.5556
2017-12-21,0.5587
2017-12-22,0.8333
2017-12-26,0.8264
2017-12-27,1.0929
2017-12-28,1.3514
2017-12-29,-0.5333
2018-01-02,1.6086
2018-01-03,1.847
2018-01-04,1.0363
2018-01-05,-0.7692
2018-01-08,1.8088
2018-01-09,-0.7614
2018-01-10,-0.7673
2018-01-11,-0.7732
2018-01-12,-0.5195
2018-01-16,0.7833
2018-01-17,-0.7772
2018-01-18,-0.2611
2018-01-19,0.7853
2018-01-22,1.2987
2018-01-23,0.0
2018-01-24,-1.0256
2018-01-25,0.0
2018-01-26,-0.2591
2018-01-29,-1.039
2018-01-30,-1.8373
2018-01-31,0.4278
2018-02-01,-0.2725
2018-02-02,-1.6393
2018-02-05,-0.5556
2018-02-06,1.3966
2018-02-07,0.0
2018-02-08,-3.5813
2018-02-09,-1.4285999999999999
2018-02-12,4.9275
2018-02-13,-2.4862
2018-02-14,1.983
2018-02-15,0.6111
2018-02-16,-2.2639
2018-02-20,-0.565
2018-02-21,-0.5682
2018-02-22,-0.5714
2018-02-23,-0.8621
2018-02-26,1.4493
2018-02-27,-0.5714
2018-02-28,0.0
2018-03-01,-0.2874
2018-03-02,0.0
2018-03-05,-0.2882
2018-03-06,0.0
2018-03-07,0.289
2018-03-08,0.8646
2018-03-09,-0.2857
2018-03-12,0.0
2018-03-13,-0.2865
2018-03-14,-3.4483
2018-03-15,-0.5952
2018-03-16,-0.5988
2018-03-19,-3.012
2018-03-20,0.9317
2018-03-21,1.2308
2018-03-22,-1.8237
2018-03-23,0.3096
2018-03-26,-2.1605
2018-03-27,0.0
2018-03-28,-2.2082
2018-03-29,4.5161
2018-04-02,1.5432000000000001
2018-04-03,1.5198
2018-04-04,-0.8982
2018-04-05,1.8127
2018-04-06,2.0772
2018-04-09,1.4535
2018-04-10,0.8596
2018-04-11,1.4205
2018-04-12,-1.1204
2018-04-13,-0.2833
2018-04-16,1.4205
2018-04-17,-0.2801
2018-04-18,0.2809
2018-04-19,-0.8403
2018-04-20,1.6949
2018-04-23,-0.5556
2018-04-24,-1.1173
2018-04-25,-0.2825
2018-04-26,-1.6997
2018-04-27,1.4409
2018-04-30,1.4205
2018-05-01,-0.2801
2018-05-02,-1.1236
2018-05-03,-0.625
2018-05-04,1.173
2018-05-07,-0.8696
2018-05-08,1.462
2018-05-09,0.5764
2018-05-10,0.2865
2018-05-11,-0.5714
2018-05-14,0.0
2018-05-15,-0.2874
2018-05-16,0.8646
2018-05-17,1.4285999999999999
2018-05-18,3.3803
2018-05-21,3.2698
2018-05-22,-1.5831
2018-05-23,-0.5362
2018-05-24,-0.8086
2018-05-25,2.7174
2018-05-29,-2.3810000000000002
2018-05-30,0.271
2018-05-31,-6.4865
2018-06-01,1.1561
2018-06-04,0.8571
2018-06-05,2.5496
2018-06-06,-2.4862
2018-06-07,0.5666
2018-06-08,-0.5634
2018-06-11,0.5666
2018-06-12,-0.5634
2018-06-13,-1.4163999999999999
2018-06-14,0.8621
2018-06-15,-1.4245
2018-06-18,3.4682
2018-06-19,0.2793
2018-06-20,0.5571
2018-06-21,0.831
2018-06-22,1.3736
2018-06-25,-1.897
2018-06-26,0.5525
2018-06-27,-0.8242
2018-06-28,-0.831
2018-06-29,0.2793
2018-07-02,0.8357
2018-07-03,0.8287
2018-07-05,0.274
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,-1.0929
2018-07-11,-1.105
2018-07-12,0.0
2018-07-13,-0.5587
2018-07-16,-0.8427
2018-07-17,1.4163999999999999
2018-07-18,0.5587
2018-07-19,-0.5556
2018-07-20,0.2793
2018-07-23,-1.1142
2018-07-24,0.5634
2018-07-25,0.0
2018-07-26,1.4006
2018-07-27,-0.5525
2018-07-30,1.3889
2018-07-31,0.8219
2018-08-01,0.4891
2018-08-02,0.554
2018-08-03,-0.8264
2018-08-06,-1.6667
2018-08-07,-0.8475
2018-08-08,0.0
2018-08-09,1.4245
2018-08-10,0.5618
2018-08-13,-1.3966
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,1.6997
2018-08-17,-0.5571
2018-08-20,0.2801
2018-08-21,0.5587
2018-08-22,1.6667
2018-08-23,-0.2732
2018-08-24,-0.274
2018-08-27,3.5714
2018-08-28,0.7958
2018-08-29,0.2632
2018-08-30,-0.7874
2018-08-31,0.2646
2018-09-04,-0.7916
2018-09-05,-1.0638
2018-09-06,-0.5376
2018-09-07,-0.2703
2018-09-10,0.0
2018-09-11,0.0
2018-09-12,0.542
2018-09-13,-0.2695
2018-09-14,-0.2703
2018-09-17,-0.542
2018-09-18,1.3624
2018-09-19,0.8065
2018-09-20,-3.2
2018-09-21,1.9284
2018-09-24,-1.3514
2018-09-25,0.8219
2018-09-26,-1.6303999999999998
2018-09-27,0.5525
2018-09-28,0.8242
2018-10-01,-0.109
2018-10-02,-1.3093
2018-10-03,0.2211
2018-10-04,0.1103
2018-10-05,0.551
2018-10-08,-1.5342
2018-10-09,0.5565
2018-10-10,-2.3796
2018-10-11,-0.2834
2018-10-12,0.398
2018-10-15,0.6795
2018-10-16,0.3937
2018-10-17,-0.5602
2018-10-18,-0.507
2018-10-19,1.7553999999999998
2018-10-22,-0.5008
2018-10-23,-0.4474
2018-10-24,-0.7865
2018-10-25,0.6229
2018-10-26,-0.4502
2018-10-29,-0.3392
2018-10-30,1.8718
2018-10-31,1.6147
2018-11-01,0.4492
2018-11-02,-0.1677
2018-11-05,-1.1758
2018-11-06,0.5666
2018-11-07,0.0
2018-11-08,-1.2958
2018-11-09,-0.8562
2018-11-12,-0.5757
2018-11-13,-2.0266
2018-11-14,-0.2364
2018-11-15,1.8957000000000002
2018-11-16,0.2326
2018-11-19,-1.4501
2018-11-20,-2.3543
2018-11-21,-2.0494
2018-11-23,-2.6462
2018-11-26,0.1896
2018-11-27,3.5331
2018-11-28,1.1578
2018-11-29,4.0964
2018-11-30,-0.7523
2018-12-03,2.0991
2018-12-04,-1.4278
2018-12-06,-0.3476
2018-12-07,-1.1628
2018-12-10,0.1765
2018-12-11,-0.1762
2018-12-12,1.2941
2018-12-13,0.6388
2018-12-14,-1.4426
2018-12-17,-5.7377
2018-12-18,-3.2298
2018-12-19,-1.4763
2018-12-20,-3.1922
2018-12-21,2.4226
2018-12-24,-2.4967
2018-12-26,3.841
2018-12-27,-2.7904
2018-12-28,4.3391
2018-12-31,-1.7913999999999999
2019-01-02,3.5831
2019-01-03,2.2013
2019-01-04,5.2308
2019-01-07,0.5848
2019-01-08,0.6395
2019-01-09,0.3466
2019-01-10,-1.3817
2019-01-11,-2.0432
