ticker,MELI US Equity
2007-12-28,4.6614
2007-12-31,-6.2556
2008-01-02,-5.1164
2008-01-03,-0.9415
2008-01-04,-7.7045
2008-01-07,-4.244
2008-01-08,-0.44
2008-01-09,-0.6874
2008-01-10,5.5702
2008-01-11,-2.2791
2008-01-14,3.3706
2008-01-15,-7.3095
2008-01-16,-9.586500000000001
2008-01-17,-16.2641
2008-01-18,3.6115
2008-01-22,1.4028
2008-01-23,4.8418
2008-01-24,13.2347
2008-01-25,-4.5551
2008-01-28,-21.1987
2008-01-29,-2.1127
2008-01-30,-13.4053
2008-01-31,2.5478
2008-02-01,1.2152
2008-02-04,-2.6414
2008-02-05,-0.6303
2008-02-06,-6.3707
2008-02-07,-6.539
2008-02-08,-0.0315
2008-02-11,13.966
2008-02-12,-4.26
2008-02-13,6.1832
2008-02-14,-3.7007
2008-02-15,1.1303
2008-02-19,-3.2411
2008-02-20,-0.1444
2008-02-21,-4.1353
2008-02-22,0.7541
2008-02-25,1.2873999999999999
2008-02-26,-1.3302
2008-02-27,9.7364
2008-02-28,2.0475
2008-02-29,-3.2904999999999998
2008-03-03,3.9834
2008-03-04,-4.5757
2008-03-05,3.5071
2008-03-06,5.6884
2008-03-07,-6.8552
2008-03-10,-7.1135
2008-03-11,7.4816
2008-03-12,6.4127
2008-03-13,-0.5923
2008-03-14,-0.9326
2008-03-17,-8.0805
2008-03-18,5.9175
2008-03-19,-2.3637
2008-03-20,0.0
2008-03-24,5.9147
2008-03-25,5.0649
2008-03-26,2.7194000000000003
2008-03-27,-6.4019
2008-03-28,-4.757
2008-03-31,7.3434
2008-04-01,2.666
2008-04-02,-3.9441
2008-04-03,1.0967
2008-04-04,9.0313
2008-04-07,1.1106
2008-04-08,3.7986
2008-04-09,-0.463
2008-04-10,4.4075
2008-04-11,-1.3789
2008-04-14,-3.8718
2008-04-15,2.5733
2008-04-16,6.8499
2008-04-17,2.1233
2008-04-18,0.4598
2008-04-21,3.1642
2008-04-22,-2.5463
2008-04-23,1.7419
2008-04-24,0.7977
2008-04-25,0.1737
2008-04-28,0.1927
2008-04-29,-4.0962
2008-04-30,1.4237
2008-05-01,-0.6524
2008-05-02,-0.5174
2008-05-05,12.0224
2008-05-06,-2.2321
2008-05-07,2.3744
2008-05-08,-1.8733
2008-05-09,-1.7818
2008-05-12,-3.2580999999999998
2008-05-13,6.8886
2008-05-14,-3.5267
2008-05-15,1.1134
2008-05-16,0.3854
2008-05-19,-2.3949
2008-05-20,0.3184
2008-05-21,-5.8626000000000005
2008-05-22,-11.4835
2008-05-23,1.4788000000000001
2008-05-27,-4.0627
2008-05-28,3.3372
2008-05-29,-0.2673
2008-05-30,4.8459
2008-06-02,-1.3206
2008-06-03,-1.8561999999999999
2008-06-04,1.7814
2008-06-05,3.4572
2008-06-06,-7.0593
2008-06-09,-9.191
2008-06-10,-4.1079
2008-06-11,-2.2968
2008-06-12,-1.9809999999999999
2008-06-13,3.1528
2008-06-16,4.3626
2008-06-17,2.9787
2008-06-18,-3.5489
2008-06-19,2.4194
2008-06-20,-4.6506
2008-06-23,-3.3548
2008-06-24,1.0948
2008-06-25,2.4828
2008-06-26,-9.2268
2008-06-27,1.9306999999999999
2008-06-30,-3.9276
2008-07-01,1.5367
2008-07-02,-5.9109
2008-07-03,-10.4097
2008-07-07,-6.9444
2008-07-08,-2.4754
2008-07-09,16.5733
2008-07-10,-0.8646
2008-07-11,-2.6163
2008-07-14,1.2934999999999999
2008-07-15,3.9619999999999997
2008-07-16,7.5591
2008-07-17,-2.489
2008-07-18,1.2612999999999999
2008-07-21,2.1352
2008-07-22,-0.4065
2008-07-23,-1.0204
2008-07-24,-3.0633
2008-07-25,0.2735
2008-07-28,-5.7879000000000005
2008-07-29,7.3979
2008-07-30,-0.4193
2008-07-31,7.8195
2008-08-01,-0.0279
2008-08-04,-8.9286
2008-08-05,1.6238000000000001
2008-08-06,6.3913
2008-08-07,0.9068
2008-08-08,3.3418
2008-08-11,0.4891
2008-08-12,-2.5149
2008-08-13,-3.9667
2008-08-14,-0.0289
2008-08-15,-0.0289
2008-08-18,-6.6474
2008-08-19,-1.3932
2008-08-20,-2.6688
2008-08-21,-2.8064999999999998
2008-08-22,-0.4315
2008-08-25,0.1667
2008-08-26,-2.4626
2008-08-27,2.32
2008-08-28,3.5679
2008-08-29,-0.6117
2008-09-02,-3.8548999999999998
2008-09-03,-2.527
2008-09-04,-8.3996
2008-09-05,8.7925
2008-09-08,-0.7284
2008-09-09,-7.652
2008-09-10,-1.2486
2008-09-11,-4.9808
2008-09-12,4.2742
2008-09-15,-1.2761
2008-09-16,1.5276
2008-09-17,-7.9861
2008-09-18,19.0776
2008-09-19,8.2394
2008-09-22,-13.3051
2008-09-23,-5.2158
2008-09-24,-3.8005
2008-09-25,-2.7572
2008-09-26,-4.9513
2008-09-29,-10.5076
2008-09-30,1.2438
2008-10-01,0.0491
2008-10-02,-13.4086
2008-10-03,-1.4748
2008-10-06,10.0748
2008-10-07,-7.0607
2008-10-08,8.4975
2008-10-09,-10.0104
2008-10-10,-0.8646
2008-10-13,22.907
2008-10-14,2.0814
2008-10-15,-15.6627
2008-10-16,4.3956
2008-10-17,-7.4211
2008-10-20,2.8994
2008-10-21,-11.4917
2008-10-22,-11.0487
2008-10-23,-13.2632
2008-10-24,-0.9709
2008-10-27,-9.6405
2008-10-28,9.6745
2008-10-29,6.2655
2008-10-30,3.5686999999999998
2008-10-31,2.3970000000000002
2008-11-03,-3.4382
2008-11-04,13.0303
2008-11-05,-6.7024
2008-11-06,-11.2069
2008-11-07,-1.6989999999999998
2008-11-10,-4.2798
2008-11-11,-11.178
2008-11-12,4.3562
2008-11-13,3.6178
2008-11-14,-8.0573
2008-11-17,-1.1685
2008-11-18,-0.6897
2008-11-19,-8.631
2008-11-20,-10.0977
2008-11-21,7.2464
2008-11-24,16.7793
2008-11-25,2.4108
2008-11-26,13.936
2008-11-28,1.8182
2008-12-01,-16.8019
2008-12-02,5.4634
2008-12-03,7.9556000000000004
2008-12-04,-5.1414
2008-12-05,6.1427
2008-12-08,36.0
2008-12-09,-10.2003
2008-12-10,9.338
2008-12-11,-0.8923
2008-12-12,10.418
2008-12-15,-12.0559
2008-12-16,-0.8609
2008-12-17,-2.6052
2008-12-18,-0.2058
2008-12-19,5.567
2008-12-22,-11.5885
2008-12-23,4.7865
2008-12-24,-1.8974
2008-12-26,0.7163
2008-12-29,0.2845
2008-12-30,11.2766
2008-12-31,4.5889
2009-01-02,7.1298
2009-01-05,6.7691
2009-01-06,-1.5983
2009-01-07,-7.4174
2009-01-08,-0.5848
2009-01-09,-4.5294
2009-01-12,-4.6211
2009-01-13,0.4522
2009-01-14,-6.1093
2009-01-15,1.7123
2009-01-16,3.9057
2009-01-20,-19.1834
2009-01-21,6.5758
2009-01-22,-5.4929
2009-01-23,0.3185
2009-01-26,6.9048
2009-01-27,0.5939
2009-01-28,5.4613
2009-01-29,-3.289
2009-01-30,-2.9667
2009-02-02,-6.7114
2009-02-03,3.4373
2009-02-04,8.7326
2009-02-05,4.6908
2009-02-06,4.4807
2009-02-09,2.0793
2009-02-10,-2.4188
2009-02-11,10.8937
2009-02-12,-2.8235
2009-02-13,-2.8449999999999998
2009-02-17,-8.6604
2009-02-18,-0.5457
2009-02-19,-0.5487
2009-02-20,-1.3103
2009-02-23,-8.6653
2009-02-24,12.7774
2009-02-25,7.8019
2009-02-26,1.1957
2009-02-27,3.9179
2009-03-02,-6.164
2009-03-03,-3.2526
2009-03-04,0.9888
2009-03-05,-4.5039
2009-03-06,-0.4101
2009-03-09,-3.2944
2009-03-10,10.7878
2009-03-11,7.0468
2009-03-12,3.1718
2009-03-13,-0.522
2009-03-16,-3.4985
2009-03-17,2.9003
2009-03-18,-0.8221
2009-03-19,-2.2499000000000002
2009-03-20,-1.4537
2009-03-23,6.0234
2009-03-24,-2.1449
2009-03-25,12.263
2009-03-26,3.4828
2009-03-27,-3.6206
2009-03-30,-1.2698
2009-03-31,-0.5895
2009-04-01,-0.1078
2009-04-02,5.8824
2009-04-03,-0.2548
2009-04-06,0.1022
2009-04-07,-2.144
2009-04-08,1.3041
2009-04-09,10.8136
2009-04-13,0.5112
2009-04-14,0.601
2009-04-15,1.1949
2009-04-16,1.7257
2009-04-17,2.2321
2009-04-20,-5.1528
2009-04-21,5.1105
2009-04-22,6.6579
2009-04-23,0.5749
2009-04-24,-1.1025
2009-04-27,-1.1974
2009-04-28,0.0836
2009-04-29,9.8956
2009-04-30,3.8374
2009-05-01,0.3293
2009-05-04,0.2188
2009-05-05,1.492
2009-05-06,3.7648
2009-05-07,-18.5211
2009-05-08,3.011
2009-05-11,-0.1647
2009-05-12,5.567
2009-05-13,-7.9688
2009-05-14,3.0136
2009-05-15,1.6893
2009-05-18,-3.4846
2009-05-19,-1.1755
2009-05-20,-0.1274
2009-05-21,-4.1259
2009-05-22,-0.5768
2009-05-26,0.4462
2009-05-27,-8.8849
2009-05-28,-0.7801
2009-05-29,6.3391
2009-06-01,5.0832
2009-06-02,1.0114
2009-06-03,0.566
2009-06-04,1.7749000000000001
2009-06-05,0.4679
2009-06-08,0.381
2009-06-09,1.0122
2009-06-10,4.3006
2009-06-11,-0.5204
2009-06-12,1.1268
2009-06-15,-4.2977
2009-06-16,-3.368
2009-06-17,0.3442
2009-06-18,1.3721999999999999
2009-06-19,1.0152
2009-06-22,-8.5008
2009-06-23,1.0069
2009-06-24,4.2592
2009-06-25,6.6493
2009-06-26,4.075
2009-06-29,3.8763
2009-06-30,1.3193
2009-07-01,-0.8557
2009-07-02,-1.8761999999999999
2009-07-06,-6.0803
2009-07-07,-1.9950999999999999
2009-07-08,-3.5314
2009-07-09,2.1532999999999998
2009-07-10,3.6677999999999997
2009-07-13,5.4087
2009-07-14,3.1636
2009-07-15,6.7689
2009-07-16,2.4518
2009-07-17,-6.3248
2009-07-20,6.0584
2009-07-21,5.1617
2009-07-22,-1.1126
2009-07-23,3.5076
2009-07-24,-2.4616
2009-07-27,-0.1639
2009-07-28,-7.7806999999999995
2009-07-29,0.0712
2009-07-30,4.1266
2009-07-31,-1.5716
2009-08-03,6.5949
2009-08-04,-0.3582
2009-08-05,3.6928
2009-08-06,5.011
2009-08-07,2.1609
2009-08-10,0.1175
2009-08-11,-3.7265
2009-08-12,1.463
2009-08-13,-1.3216999999999999
2009-08-14,-3.5312
2009-08-17,-4.3862
2009-08-18,0.8581
2009-08-19,-0.9817
2009-08-20,0.7931
2009-08-21,3.2131
2009-08-24,1.6836
2009-08-25,0.4061
2009-08-26,-2.178
2009-08-27,-1.7176
2009-08-28,0.1294
2009-08-31,1.713
2009-09-01,-3.273
2009-09-02,1.7083
2009-09-03,1.938
2009-09-04,3.3904
2009-09-08,2.7276
2009-09-09,2.1181
2009-09-10,1.1978
2009-09-11,-1.5878
2009-09-14,-3.2854
2009-09-15,-0.3336
2009-09-16,11.8381
2009-09-17,0.7619
2009-09-18,0.2971
2009-09-21,0.4039
2009-09-22,1.8772
2009-09-23,0.5791
2009-09-24,0.8375
2009-09-25,-1.0641
2009-09-28,2.1249
2009-09-29,-0.0514
2009-09-30,-1.1565
2009-10-01,-3.7962
2009-10-02,-0.0541
2009-10-05,6.8145
2009-10-06,3.3924
2009-10-07,-0.2204
2009-10-08,-0.1227
2009-10-09,2.3587
2009-10-12,-1.1522000000000001
2009-10-13,1.5784
2009-10-14,0.6455
2009-10-15,-0.6888
2009-10-16,-0.1196
2009-10-19,-0.0239
2009-10-20,-2.3234
2009-10-21,-1.741
2009-10-22,0.1497
2009-10-23,0.8971
2009-10-26,0.3211
2009-10-27,-6.7208
2009-10-28,-6.0438
2009-10-29,4.5786999999999995
2009-10-30,-3.8678
2009-11-02,4.9176
2009-11-03,1.3049
2009-11-04,0.8412
2009-11-05,14.4682
2009-11-06,2.0952
2009-11-09,-1.3607
2009-11-10,-0.0905
2009-11-11,1.3807
2009-11-12,1.2056
2009-11-13,-0.728
2009-11-16,-0.1556
2009-11-17,1.4466999999999999
2009-11-18,1.4699
2009-11-19,-1.1243
2009-11-20,-0.9403
2009-11-23,7.0861
2009-11-24,-0.7833
2009-11-25,2.5971
2009-11-27,-1.5998
2009-11-30,1.5641
2009-12-01,5.6332
2009-12-02,4.4504
2009-12-03,-3.4894
2009-12-04,-1.6364999999999998
2009-12-07,-4.1014
2009-12-08,0.1412
2009-12-09,-0.6849
2009-12-10,-0.9128
2009-12-11,-0.7165
2009-12-14,2.0206
2009-12-15,-1.8189
2009-12-16,0.6175
2009-12-17,0.1227
2009-12-18,0.2656
2009-12-21,5.5635
2009-12-22,1.8533
2009-12-23,2.6914
2009-12-24,0.1846
2009-12-28,-0.35
2009-12-29,-3.1244
2009-12-30,-0.687
2009-12-31,-0.3267
2010-01-04,-2.4677
2010-01-05,2.5499
2010-01-06,-1.1758
2010-01-07,-1.97
2010-01-08,0.4974
2010-01-11,-9.6219
2010-01-12,-1.4239
2010-01-13,0.5111
2010-01-14,-4.444
2010-01-15,-2.4757
2010-01-19,2.9893
2010-01-20,-3.156
2010-01-21,-1.5937000000000001
2010-01-22,-1.2328000000000001
2010-01-25,-2.8879
2010-01-26,-2.4698
2010-01-27,2.4031000000000002
2010-01-28,-3.2298999999999998
2010-01-29,-0.8344
2010-02-01,1.2096
2010-02-02,2.2343
2010-02-03,3.3291
2010-02-04,-10.3788
2010-02-05,-0.0549
2010-02-08,-0.1373
2010-02-09,1.5122
2010-02-10,-1.4355
2010-02-11,4.5342
2010-02-12,1.6824
2010-02-16,2.5078
2010-02-17,1.4376
2010-02-18,3.4063
2010-02-19,0.3607
2010-02-22,-1.9405999999999999
2010-02-23,-7.0364
2010-02-24,4.3364
2010-02-25,0.8564
2010-02-26,2.7473
2010-03-01,3.8891999999999998
2010-03-02,-0.6785
2010-03-03,1.437
2010-03-04,0.7664
2010-03-05,2.9039
2010-03-08,1.7692999999999999
2010-03-09,2.2007
2010-03-10,0.6029
2010-03-11,1.0916
2010-03-12,3.0066
2010-03-15,-4.481
2010-03-16,-0.3013
2010-03-17,2.1584
2010-03-18,-0.169
2010-03-19,-2.0952
2010-03-22,1.3186
2010-03-23,0.4907
2010-03-24,-0.8068
2010-03-25,-0.4495
2010-03-26,0.516
2010-03-29,2.4385
2010-03-30,0.0835
2010-03-31,0.5842
2010-04-01,2.2609
2010-04-05,0.1623
2010-04-06,1.1948
2010-04-07,-3.7823
2010-04-08,-0.2912
2010-04-09,2.0234
2010-04-12,5.2341
2010-04-13,-0.9132
2010-04-14,1.1569
2010-04-15,0.4264
2010-04-16,-1.9301
2010-04-19,-3.0703
2010-04-20,1.8071000000000002
2010-04-21,2.0742
2010-04-22,1.3482
2010-04-23,3.5666
2010-04-26,-0.0931
2010-04-27,-4.1364
2010-04-28,-1.3994
2010-04-29,1.6360999999999999
2010-04-30,-2.211
2010-05-03,1.19
2010-05-04,-3.0968
2010-05-05,-4.1869
2010-05-06,-5.4465
2010-05-07,2.7237999999999998
2010-05-10,8.5634
2010-05-11,2.1622
2010-05-12,4.0172
2010-05-13,-0.0565
2010-05-14,-3.3365
2010-05-17,-2.6715999999999998
2010-05-18,-1.1219999999999999
2010-05-19,-0.5471
2010-05-20,-5.6030999999999995
2010-05-21,4.3816
2010-05-24,-2.957
2010-05-25,1.1293
2010-05-26,4.0034
2010-05-27,4.2545
2010-05-28,0.7967
2010-06-01,-1.6965
2010-06-02,4.5303
2010-06-03,4.878
2010-06-04,-3.3095
2010-06-07,-5.6059
2010-06-08,1.2348
2010-06-09,2.9234999999999998
2010-06-10,7.7878
2010-06-11,0.8726
2010-06-14,0.0692
2010-06-15,4.1321
2010-06-16,0.6143
2010-06-17,0.2475
2010-06-18,-2.5021
2010-06-21,2.3637
2010-06-22,-5.1295
2010-06-23,0.1217
2010-06-24,-1.2849
2010-06-25,2.2867
2010-06-28,-1.5993
2010-06-29,-5.4177
2010-06-30,-2.901
2010-07-01,0.0951
2010-07-02,-0.8935
2010-07-06,2.0909
2010-07-07,4.1338
2010-07-08,4.2764
2010-07-09,2.3014
2010-07-12,-0.4567
2010-07-13,2.9057
2010-07-14,0.7266
2010-07-15,2.0984
2010-07-16,-6.7116
2010-07-19,3.0981
2010-07-20,0.1669
2010-07-21,-1.8
2010-07-22,1.9179
2010-07-23,2.3647
2010-07-26,5.9867
2010-07-27,-1.7652
2010-07-28,-2.4844
2010-07-29,-2.9002
2010-07-30,-0.165
2010-08-02,-0.2645
2010-08-03,3.182
2010-08-04,0.6746
2010-08-05,2.0581
2010-08-06,2.9076
2010-08-09,3.0533
2010-08-10,-0.0442
2010-08-11,-3.2296
2010-08-12,1.2191
2010-08-13,-1.34
2010-08-16,2.2432
2010-08-17,3.3284000000000002
2010-08-18,0.9533
2010-08-19,-3.1335
2010-08-20,2.8951000000000002
2010-08-23,-2.2538
2010-08-24,-3.187
2010-08-25,-3.5346
2010-08-26,1.1323
2010-08-27,3.2188
2010-08-30,-2.4706
2010-08-31,1.8536000000000001
2010-09-01,3.7307
2010-09-02,2.1784
2010-09-03,0.6868
2010-09-07,-0.1847
2010-09-08,1.6657
2010-09-09,-0.2101
2010-09-10,1.7541
2010-09-13,2.8548
2010-09-14,-1.0861
2010-09-15,0.7862
2010-09-16,-0.8204
2010-09-17,-1.7086999999999999
2010-09-20,0.3449
2010-09-21,-0.7562
2010-09-22,-0.5957
2010-09-23,-1.1429
2010-09-24,1.3675
2010-09-27,4.2837
2010-09-28,-0.1067
2010-09-29,0.3204
2010-09-30,-3.9393000000000002
2010-10-01,-1.1499
2010-10-04,-6.391
2010-10-05,1.9584000000000001
2010-10-06,-5.5479
2010-10-07,0.2021
2010-10-08,1.474
2010-10-11,-0.9633
2010-10-12,0.0
2010-10-13,0.2161
2010-10-14,-0.5392
2010-10-15,1.0843
2010-10-18,-3.555
2010-10-19,-3.6384
2010-10-20,2.2094
2010-10-21,-0.984
2010-10-22,2.6719
2010-10-25,3.1419
2010-10-26,-1.2769
2010-10-27,3.7089
2010-10-28,-0.8114
2010-10-29,0.1969
2010-11-01,-2.661
2010-11-02,-1.429
2010-11-03,1.891
2010-11-04,-4.6087
2010-11-05,-0.7134
2010-11-08,6.3357
2010-11-09,-6.0504
2010-11-10,-4.119
2010-11-11,-1.1251
2010-11-12,0.569
2010-11-15,2.6101
2010-11-16,1.1821
2010-11-17,1.0073
2010-11-18,1.553
2010-11-19,1.4487999999999999
2010-11-22,2.9356
2010-11-23,-1.4028
2010-11-24,1.2977
2010-11-26,1.8521
2010-11-29,-0.4546
2010-11-30,-3.1512000000000002
2010-12-01,4.8098
2010-12-02,2.9844
2010-12-03,1.0048
2010-12-06,0.6344
2010-12-07,-1.4327
2010-12-08,-0.5378
2010-12-09,-1.4321
2010-12-10,0.9711
2010-12-13,6.4239
2010-12-14,-2.2627
2010-12-15,-1.6375
2010-12-16,-1.0333
2010-12-17,1.5806
2010-12-20,-2.9265
2010-12-21,1.4559
2010-12-22,0.3769
2010-12-23,0.8809
2010-12-27,-0.3865
2010-12-28,-0.9484
2010-12-29,1.2912
2010-12-30,0.5156
2010-12-31,-5.037
2011-01-03,5.1992
2011-01-04,0.756
2011-01-05,2.081
2011-01-06,3.3699
2011-01-07,-0.9257
2011-01-10,0.6364
2011-01-11,-0.1615
2011-01-12,-1.2264
2011-01-13,0.0819
2011-01-14,2.5221999999999998
2011-01-18,0.0266
2011-01-19,-2.7519
2011-01-20,-3.0212
2011-01-21,0.0423
2011-01-24,0.5213
2011-01-25,-2.6212999999999997
2011-01-26,0.6478
2011-01-27,0.3003
2011-01-28,-4.2635
2011-01-31,0.9532
2011-02-01,1.4459
2011-02-02,1.338
2011-02-03,-1.4925
2011-02-04,1.2821
2011-02-07,0.6329
2011-02-08,-1.2293
2011-02-09,-0.4631
2011-02-10,2.3844
2011-02-11,2.3999
2011-02-14,0.8598
2011-02-15,-0.8937
2011-02-16,1.0683
2011-02-17,1.5511
2011-02-18,-1.595
2011-02-22,-5.4258
2011-02-23,-2.6144
2011-02-24,0.0746
2011-02-25,-1.2668
2011-02-28,-0.7094
2011-03-01,-0.4713
2011-03-02,-0.1527
2011-03-03,1.5603
2011-03-04,0.9339
2011-03-07,2.2982
2011-03-08,1.4003999999999999
2011-03-09,0.0288
2011-03-10,-1.7978
2011-03-11,-0.7616
2011-03-14,-0.2804
2011-03-15,-0.2664
2011-03-16,-2.0775
2011-03-17,0.4698
2011-03-18,-2.006
2011-03-21,2.2318
2011-03-22,1.2797
2011-03-23,1.1
2011-03-24,7.3114
2011-03-25,1.1201
2011-03-28,3.0081
2011-03-29,3.5517
2011-03-30,2.556
2011-03-31,1.2151
2011-04-01,1.6171
2011-04-04,2.8813
2011-04-05,0.3047
2011-04-06,-2.1846
2011-04-07,1.0032
2011-04-08,0.9696
2011-04-11,0.1288
2011-04-12,-3.2515
2011-04-13,3.1673
2011-04-14,-0.1289
2011-04-15,1.0912
2011-04-18,1.4392
2011-04-19,3.6041
2011-04-20,-1.4687999999999999
2011-04-21,0.807
2011-04-25,-0.0111
2011-04-26,-0.1334
2011-04-27,1.1023
2011-04-28,0.4846
2011-04-29,0.1754
2011-05-02,0.8753
2011-05-03,-5.9002
2011-05-04,-1.1411
2011-05-05,3.6493
2011-05-06,-0.2137
2011-05-09,0.0225
2011-05-10,-0.2592
2011-05-11,-1.0056
2011-05-12,-0.8332
2011-05-13,-1.4848
2011-05-16,-0.9931
2011-05-17,1.9825
2011-05-18,1.8283
2011-05-19,1.1023
2011-05-20,-0.8767
2011-05-23,-2.2565
2011-05-24,-0.3364
2011-05-25,1.2804
2011-05-26,0.0805
2011-05-27,1.091
2011-05-31,0.1022
2011-06-01,-0.1362
2011-06-02,1.9318
2011-06-03,-0.0223
2011-06-06,-8.3854
2011-06-07,-0.5112
2011-06-08,-4.1718
2011-06-09,2.0299
2011-06-10,-1.3263
2011-06-13,-1.9655
2011-06-14,3.8287
2011-06-15,-5.0704
2011-06-16,-0.3806
2011-06-17,0.1449
2011-06-20,-2.2231
2011-06-21,6.646
2011-06-22,-3.0024
2011-06-23,1.9769
2011-06-24,-1.4029
2011-06-27,1.6298
2011-06-28,-3.2201
2011-06-29,-1.119
2011-06-30,5.6317
2011-07-01,2.7855
2011-07-05,0.8216
2011-07-06,0.7784
2011-07-07,2.6551
2011-07-08,-2.3748
2011-07-11,-3.0829
2011-07-12,-2.4354
2011-07-13,1.0061
2011-07-14,-2.1057
2011-07-15,1.7259
2011-07-18,-3.7731
2011-07-19,3.2368
2011-07-20,-2.2049
2011-07-21,4.7178
2011-07-22,2.1033
2011-07-25,-2.06
2011-07-26,0.6472
2011-07-27,-3.0172
2011-07-28,1.3133
2011-07-29,-0.0503
2011-08-01,-0.7177
2011-08-02,-5.7451
2011-08-03,-2.7314
2011-08-04,-11.3847
2011-08-05,-2.8411
2011-08-08,-6.3143
2011-08-09,8.4205
2011-08-10,-1.0914
2011-08-11,5.8532
2011-08-12,3.49
2011-08-15,0.9343
2011-08-16,-1.8658000000000001
2011-08-17,1.1643
2011-08-18,-9.3677
2011-08-19,-3.231
2011-08-22,-0.0831
2011-08-23,5.719
2011-08-24,1.0222
2011-08-25,-2.3194
2011-08-26,3.4422
2011-08-29,4.0364
2011-08-30,1.8362
2011-08-31,-2.0212
2011-09-01,1.2615
2011-09-02,-0.6302
2011-09-06,-2.9646
2011-09-07,5.092
2011-09-08,0.4194
2011-09-09,-5.2859
2011-09-12,0.3193
2011-09-13,2.1677
2011-09-14,1.9436
2011-09-15,0.4657
2011-09-16,-0.9416
2011-09-19,0.2486
2011-09-20,-0.4085
2011-09-21,-6.1081
2011-09-22,-5.3354
2011-09-23,-2.8016
2011-09-26,-3.8657
2011-09-27,3.545
2011-09-28,-4.0538
2011-09-29,1.0311
2011-09-30,-5.4197
2011-10-03,-7.8512
2011-10-04,7.2683
2011-10-05,3.9526
2011-10-06,2.7883
2011-10-07,0.687
2011-10-10,3.7089
2011-10-11,1.1977
2011-10-12,-1.6669
2011-10-13,1.9156
2011-10-14,2.8609
2011-10-17,-1.229
2011-10-18,0.0982
2011-10-19,0.0327
2011-10-20,0.1472
2011-10-21,5.4857
2011-10-24,4.3492
2011-10-25,-4.0641
2011-10-26,1.7161
2011-10-27,4.8944
2011-10-28,-0.3768
2011-10-31,-5.1636
2011-11-01,-4.0491
2011-11-02,1.3747
2011-11-03,30.9366
2011-11-04,3.697
2011-11-07,1.8232
2011-11-08,-0.1483
2011-11-09,-2.5928
2011-11-10,0.1642
2011-11-11,0.0819
2011-11-14,0.9592
2011-11-15,-1.2976
2011-11-16,0.2348
2011-11-17,1.417
2011-11-18,-3.9838
2011-11-21,-1.6476
2011-11-22,0.3179
2011-11-23,-1.804
2011-11-25,-0.1243
2011-11-28,5.4066
2011-11-29,0.0
2011-11-30,3.3958
2011-12-01,-1.8588
2011-12-02,-0.8366
2011-12-05,6.6792
2011-12-06,3.9323
2011-12-07,-0.9829
2011-12-08,-4.675
2011-12-09,3.7398
2011-12-12,-2.1587
2011-12-13,-1.6437
2011-12-14,-2.3217
2011-12-15,-3.261
2011-12-16,-0.178
2011-12-19,-1.0464
2011-12-20,3.3285
2011-12-21,-4.9075
2011-12-22,2.2135
2011-12-23,-1.4118
