ticker,PIXY US Equity
2017-11-17,6.7616
2017-11-20,1.0
2017-11-21,0.33
2017-11-22,-1.3158
2017-11-24,0.3333
2017-11-27,-6.6445
2017-11-28,-0.3559
2017-11-29,3.2143
2017-11-30,-7.9585
2017-12-01,-6.7669
2017-12-04,-7.2581
2017-12-05,-5.2174
2017-12-06,-8.2569
2017-12-07,6.0
2017-12-08,-3.3019
2017-12-11,3.9024
2017-12-12,16.9014
2017-12-13,-4.8193
2017-12-14,-6.7848
2017-12-15,76.5345
2017-12-18,6.9205
2017-12-19,-11.7485
2017-12-20,-11.1413
2017-12-21,6.7278
2017-12-22,0.0
2017-12-26,-3.7249
2017-12-27,-2.3810000000000002
2017-12-28,-6.4024
2017-12-29,-6.1889
2018-01-02,10.4167
2018-01-03,-1.8868
2018-01-04,0.9615
2018-01-05,-1.2698
2018-01-08,0.3215
2018-01-09,12.1699
2018-01-10,-5.7062
2018-01-11,-0.303
2018-01-12,2.4316
2018-01-16,-3.2641
2018-01-17,2.7607
2018-01-18,1.194
2018-01-19,12.9794
2018-01-22,6.7885
2018-01-23,-9.78
2018-01-24,-8.4011
2018-01-25,1.4793
2018-01-26,-2.3324
2018-01-29,0.597
2018-01-30,-1.7804
2018-01-31,-3.6254
2018-02-01,-7.5235
2018-02-02,2.3729
2018-02-05,-8.9404
2018-02-06,9.0909
2018-02-07,2.9967
2018-02-08,-8.0876
2018-02-09,-1.0563
2018-02-12,-8.1851
2018-02-13,3.4729
2018-02-14,-2.6071
2018-02-15,0.0
2018-02-16,-1.5385
2018-02-20,-0.7813
2018-02-21,-0.7874
2018-02-22,1.3889
2018-02-23,1.3699
2018-02-26,0.3822
2018-02-27,-1.5347
2018-02-28,-4.6875
2018-03-01,-5.7377
2018-03-02,13.913
2018-03-05,-2.3282
2018-03-06,0.4299
2018-03-07,66.1479
2018-03-08,-11.007
2018-03-09,21.5789
2018-03-12,-19.2641
2018-03-13,1.8767
2018-03-14,-0.2632
2018-03-15,-6.8602
2018-03-16,-12.1813
2018-03-19,3.871
2018-03-20,-1.2422
2018-03-21,-4.0881
2018-03-22,-0.9836
2018-03-23,-6.2914
2018-03-26,-0.7067
2018-03-27,6.0498
2018-03-28,-3.3557
2018-03-29,-1.0417
2018-04-02,1.7544
2018-04-03,-2.4138
2018-04-04,-3.8869
2018-04-05,-2.5735
2018-04-06,1.1320999999999999
2018-04-09,0.3731
2018-04-10,16.3532
2018-04-11,15.3391
2018-04-12,2.4931
2018-04-13,-14.0541
2018-04-16,-0.3145
2018-04-17,0.6309
2018-04-18,-3.4483
2018-04-19,0.6494
2018-04-20,2.5806
2018-04-23,-3.1447
2018-04-24,-9.0909
2018-04-25,1.0714
2018-04-26,-4.5936
2018-04-27,-4.0741
2018-04-30,5.7915
2018-05-01,-5.4745
2018-05-02,0.5792
2018-05-03,-4.7985
2018-05-04,-2.4194
2018-05-07,1.6529
2018-05-08,-1.2195
2018-05-09,3.2922000000000002
2018-05-10,-0.3984
2018-05-11,1.2
2018-05-14,6.3241
2018-05-15,-3.3457
2018-05-16,-0.3846
2018-05-17,0.0
2018-05-18,-2.3166
2018-05-21,-1.9763
2018-05-22,0.4032
2018-05-23,-0.4016
2018-05-24,-3.2298
2018-05-25,2.9210000000000003
2018-05-29,-0.4049
2018-05-30,0.4065
2018-05-31,1.6194
2018-06-01,-0.7968
2018-06-04,0.0
2018-06-05,0.4016
2018-06-06,1.6
2018-06-07,0.3937
2018-06-08,4.3137
2018-06-11,2.6692
2018-06-12,-3.907
2018-06-13,-0.926
2018-06-14,-1.5385
2018-06-15,0.3906
2018-06-18,1.5564
2018-06-19,2.2989
2018-06-20,1.8727
2018-06-21,1.1029
2018-06-22,4.0
2018-06-25,1.049
2018-06-26,2.0761
2018-06-27,-3.7288
2018-06-28,-4.5775
2018-06-29,-3.69
2018-07-02,-0.3831
2018-07-03,1.5385
2018-07-05,-0.7576
2018-07-06,-1.145
2018-07-09,1.1583
2018-07-10,-1.9083999999999999
2018-07-11,11.4086
2018-07-12,-4.3029
2018-07-13,68.6131
2018-07-16,-27.9221
2018-07-17,6.006
2018-07-18,-5.3824
2018-07-19,-5.0898
2018-07-20,-2.2082
2018-07-23,9.6774
2018-07-24,0.5882
2018-07-25,-8.1871
2018-07-26,-2.8662
2018-07-27,0.0
2018-07-30,-3.2656
2018-07-31,3.0369
2018-08-01,0.0
2018-08-02,-2.3026
2018-08-03,0.6734
2018-08-06,-3.01
2018-08-07,0.0
2018-08-08,0.4897
2018-08-09,4.6599
2018-08-10,-3.2787
2018-08-13,2.0339
2018-08-14,0.9967
2018-08-15,-0.9868
2018-08-16,-0.3322
2018-08-17,-1.6667
2018-08-20,-1.0169
2018-08-21,0.3425
2018-08-22,3.0717
2018-08-23,-0.6623
2018-08-24,0.8433
2018-08-27,8.0885
2018-08-28,-1.8349
2018-08-29,4.3614
2018-08-30,0.0
2018-08-31,-0.2985
2018-09-04,10.479
2018-09-05,-5.9620999999999995
2018-09-06,4.3228
2018-09-07,-1.6575
2018-09-10,3.2303
2018-09-11,3.1293
2018-09-12,5.5409
2018-09-13,-6.0
2018-09-14,1.8617
2018-09-17,0.2611
2018-09-18,-0.5208
2018-09-19,-5.2356
2018-09-20,7.7348
2018-09-21,-1.0256
2018-09-24,-0.5181
2018-09-25,2.0833
2018-09-26,-0.2551
2018-09-27,-0.4629
2018-09-28,-0.3058
2018-10-01,2.5773
2018-10-02,-0.2513
2018-10-03,0.2519
2018-10-04,1.005
2018-10-05,-0.2388
2018-10-08,-0.01
2018-10-09,-0.7481
2018-10-10,-0.7538
2018-10-11,-5.8228
2018-10-12,-2.9731
2018-10-15,3.0642
2018-10-16,-2.6882
2018-10-17,-1.105
2018-10-18,-3.0726
2018-10-19,2.8818
2018-10-22,6.1625
2018-10-23,-3.6939
2018-10-24,1.6438000000000001
2018-10-25,-0.2695
2018-10-26,-0.2703
2018-10-29,-2.71
2018-10-30,-2.507
2018-10-31,-4.0
2018-11-01,2.9762
2018-11-02,1.1561
2018-11-05,3.4286
2018-11-06,3.5911999999999997
2018-11-07,0.2667
2018-11-08,2.1277
2018-11-09,-1.5625
2018-11-12,-0.2646
2018-11-13,0.7958
2018-11-14,-0.7895
2018-11-15,-7.1618
2018-11-16,0.8571
2018-11-19,-2.1445
2018-11-20,-2.1509
2018-11-21,8.5799
2018-11-23,1.9074
2018-11-26,7.4866
2018-11-27,7.9577
2018-11-28,1.8457
2018-11-29,-32.3529
2018-11-30,-7.3579
2018-12-03,-5.4152000000000005
2018-12-04,0.3817
2018-12-06,-6.8441
2018-12-07,-3.2653
2018-12-10,4.2194
2018-12-11,-7.6923
2018-12-12,2.6316
2018-12-13,0.4274
2018-12-14,1.5659999999999998
2018-12-17,-6.36
2018-12-18,-1.7896999999999998
2018-12-19,-5.2392
2018-12-20,-2.8846
2018-12-21,-3.9604
2018-12-24,-12.8866
2018-12-26,10.6509
2018-12-27,-6.4171
2018-12-28,-10.857099999999999
2018-12-31,13.461500000000001
2019-01-02,-5.0847
2019-01-03,-7.1429
2019-01-04,2.5641
2019-01-07,8.75
2019-01-08,-5.1724
2019-01-09,-1.8182
2019-01-10,5.5556
2019-01-11,-6.4327
2019-01-14,-5.3125
2019-01-15,-10.231
2019-01-16,-4.4118
2019-01-17,10.0
2019-01-18,-6.2937
2019-01-22,-7.4627
2019-01-23,0.8065
2019-01-24,-4.0
2019-01-25,6.6667
2019-01-28,0.7813
2019-01-29,1.5504
2019-01-30,0.7634
2019-01-31,0.0
2019-02-01,2.2727
2019-02-04,-4.4444
2019-02-05,0.0
2019-02-06,0.7752
2019-02-07,0.0
2019-02-08,0.7692
2019-02-11,0.0
2019-02-12,3.0534
2019-02-13,20.7407
2019-02-14,-3.0675
2019-02-15,-3.1646
2019-02-19,2.6144
2019-02-20,7.0064
2019-02-21,0.5952
2019-02-22,-4.142
2019-02-25,3.7037
2019-02-26,-4.7619
2019-02-27,-4.375
2019-02-28,0.0
2019-03-01,5.2288
2019-03-04,-1.8634
2019-03-05,-2.5316
2019-03-06,0.6494
2019-03-07,-0.6452
2019-03-08,1.2987
2019-03-11,5.1282
2019-03-12,-3.0488
2019-03-13,-1.8868
2019-03-14,-0.641
2019-03-15,6.4516
2019-03-18,3.0303
2019-03-19,-2.9412000000000003
2019-03-20,-3.6364
2019-03-21,-3.7736
2019-03-22,-7.1895
2019-03-25,-3.5141
2019-03-26,1.4524
2019-03-27,-4.3165
2019-03-28,3.7594
2019-03-29,-2.1739
2019-04-01,-3.9778000000000002
2019-04-02,-19.7717
2019-04-03,4.7981
2019-04-04,-7.3309
2019-04-05,5.9406
2019-04-08,-2.8037
2019-04-09,0.9712
2019-04-10,0.9428
2019-04-11,0.9434
2019-04-12,12.1495
2019-04-15,-10.8333
2019-04-16,-2.3364
2019-04-17,-1.4354
2019-04-18,0.0
2019-04-22,-0.9709
2019-04-23,-1.9607999999999999
2019-04-24,-9.99
2019-04-25,-2.2331
2019-04-26,-3.25
2019-04-29,-7.4466
2019-04-30,-3.6168
2019-05-01,11.9026
2019-05-02,-7.1655
2019-05-03,4.3828
2019-05-06,-1.0418
2019-05-07,0.7853
2019-05-08,-1.3879000000000001
2019-05-09,0.1852
2019-05-10,-4.3993
2019-05-13,-5.9294
2019-05-14,-1.8772
2019-05-15,8.8954
2019-05-16,-1.0003
2019-05-17,-1.2565
2019-05-20,0.6166
2019-05-21,-0.9126
2019-05-22,-10.5786
2019-05-23,-11.7132
2019-05-24,-7.5
2019-05-28,-1.5314999999999999
2019-05-29,-2.269
2019-05-30,2.977
2019-05-31,-17.9091
2019-06-03,4.0975
2019-06-04,-0.1064
2019-06-05,-4.1534
2019-06-06,1.7778
2019-06-07,-1.0917
2019-06-10,-1.6998
2019-06-11,-11.0712
2019-06-12,-5.0505
2019-06-13,12.7926
2019-06-14,1.6069
2019-06-17,-1.3262
2019-06-18,12.206
2019-06-19,0.6078
2019-06-20,3.0
2019-06-21,2.0429
2019-06-24,-1.5263
2019-06-25,4.851
2019-06-26,1.7469999999999999
2019-06-27,-6.9434000000000005
2019-06-28,-1.1963
2019-07-01,2.6267
2019-07-02,0.04
2019-07-03,6.9358
2019-07-05,17.757
2019-07-08,7.4921
2019-07-09,5.1996
2019-07-10,-6.2621
2019-07-11,0.6439
2019-07-12,9.1058
2019-07-15,-18.1781
2019-07-16,-8.0
2019-07-17,5.4891
2019-07-18,7.041
2019-07-19,0.8561
2019-07-22,-12.5249
2019-07-23,-23.6225
2019-07-24,5.5767
2019-07-25,6.0389
2019-07-26,6.5079
2019-07-29,-6.0304
2019-07-30,7.3098
2019-07-31,-0.9901
2019-08-01,0.0
2019-08-02,-6.4
2019-08-05,-1.0684
2019-08-06,1.4903
2019-08-07,-3.5752
2019-08-08,-0.6842
2019-08-09,1.2
2019-08-12,-3.3816
2019-08-13,5.6818
2019-08-14,-0.2151
2019-08-15,1.0129
2019-08-16,0.2774
2019-08-19,6.383
2019-08-20,0.0
2019-08-21,5.98
2019-08-22,-3.378
2019-08-23,2.7344
2019-08-26,-4.943
2019-08-27,0.0
2019-08-28,-0.2288
2019-08-29,0.2293
2019-08-30,-4.86
2019-09-03,3.0061
2019-09-04,-4.2857
2019-09-05,6.6098
2019-09-06,0.0
2019-09-09,-5.98
2019-09-10,2.1272
2019-09-11,1.1456
2019-09-12,-0.6384
2019-09-13,1.5544
2019-09-16,-1.0204
2019-09-17,1.0309
2019-09-18,-0.0204
2019-09-19,-1.8575
2019-09-20,-0.1664
2019-09-23,-2.0625
2019-09-24,1.5529
2019-09-25,-1.2359
2019-09-26,1.7814999999999999
2019-09-27,-2.0629
2019-09-30,0.0
2019-10-01,-8.5106
2019-10-02,-4.6279
2019-10-03,9.705
2019-10-04,3.8453
2019-10-07,-1.5838999999999999
2019-10-08,-2.1314
2019-10-09,-1.7778
2019-10-10,-2.3982
2019-10-11,4.3115
2019-10-14,-0.2222
2019-10-15,-6.4588
2019-10-16,1.2381
2019-10-17,1.1289
2019-10-18,-1.6385999999999998
2019-10-21,1.6659000000000002
2019-10-22,-2.3256
2019-10-23,2.3810000000000002
2019-10-24,-5.5814
2019-10-25,0.9852
2019-10-28,2.0
2019-10-29,-3.7542
2019-10-30,1.913
2019-10-31,-6.6309000000000005
2019-11-01,-2.8982
2019-11-04,5.4585
2019-11-05,-0.6119
2019-11-06,-8.6711
2019-11-07,0.0562
2019-11-08,1.0668
2019-11-11,-12.7778
2019-11-12,-7.6433
2019-11-13,-7.5862
2019-11-14,-2.9104
2019-11-15,0.0769
2019-11-18,-8.1797
2019-11-19,4.0987
2019-11-20,4.4596
2019-11-21,-3.8462
2019-11-22,3.92
2019-11-25,-3.7336
2019-11-26,5.9176
2019-11-27,-3.7373
2019-11-29,0.0
2019-12-02,-6.8235
2019-12-03,-1.0522
2019-12-04,-2.1693
2019-12-05,11.6087
2019-12-06,-10.3623
2019-12-09,0.5215
2019-12-10,0.1729
2019-12-11,-3.7113
2019-12-12,-7.3514
2019-12-13,-0.5806
2019-12-16,-9.2457
2019-12-17,-1.6743000000000001
2019-12-18,8.9092
2019-12-19,3.6652
2019-12-20,-5.9326
2019-12-23,3.3363
2019-12-24,6.087
2019-12-26,0.0
2019-12-27,5.1522
2019-12-30,-2.5612
2019-12-31,-1.2570999999999999
2020-01-02,-5.7477
2020-01-03,-0.6557
2020-01-06,-0.3708
2020-01-07,0.1241
2020-01-08,138.5378
2020-01-09,-10.1818
2020-01-10,-11.9144
2020-01-13,-1.3789
2020-01-14,-5.1884
2020-01-15,0.3462
2020-01-16,7.4178
2020-01-17,1.6938
2020-01-21,-0.6726
2020-01-22,-8.6746
2020-01-23,-9.9576
2020-01-24,-22.9804
2020-01-27,-10.1833
2020-01-28,2.0408
2020-01-29,-5.9722
2020-01-30,-5.8269
2020-01-31,-0.7065
2020-02-03,4.5102
2020-02-04,2.7799
2020-02-05,-1.9988000000000001
2020-02-06,9.8439
2020-02-07,-6.776
2020-02-10,1.524
2020-02-11,4.6189
2020-02-12,-7.1744
2020-02-13,-0.1189
2020-02-14,6.6667
2020-02-18,0.4464
2020-02-19,-0.8844
2020-02-20,-2.4707
2020-02-21,-3.1034
2020-02-24,-5.1008
2020-02-25,-4.75
2020-02-26,-5.311
2020-02-27,4.223
2020-02-28,-2.5266
2020-03-02,-4.502
2020-03-03,-2.7143
2020-03-04,2.0896
2020-03-05,-4.0605
2020-03-06,-1.0495
2020-03-09,-8.1818
2020-03-10,2.4752
2020-03-11,-9.6602
2020-03-12,-25.848
2020-03-13,-1.2019
2020-03-16,13.382
2020-03-17,2.1459
2020-03-18,90.1261
2020-03-19,2.7624
2020-03-20,-28.172
2020-03-23,-0.7485
2020-03-24,-13.4238
2020-03-25,13.0662
2020-03-26,3.5439
2020-03-27,-13.5417
2020-03-30,-10.6713
2020-03-31,3.0829
2020-04-01,-20.0
2020-04-02,-8.411200000000001
2020-04-03,3.3163
2020-04-06,14.8148
2020-04-07,-4.9462
2020-04-08,1.3575
2020-04-09,-1.3393
2020-04-13,6.3371
2020-04-14,9.5721
2020-04-15,40.5825
2020-04-16,-9.3923
2020-04-17,2.1341
2020-04-20,-7.9104
2020-04-21,-9.8865
2020-04-22,5.036
2020-04-23,-7.8767
2020-04-24,-0.3717
2020-04-27,2.0522
2020-04-28,0.3656
2020-04-29,5.4645
2020-04-30,1.8998
2020-05-01,3.0508
2020-05-04,10.526299999999999
2020-05-05,-7.8869
2020-05-06,4.5234
2020-05-07,-3.864
2020-05-08,1.4469
2020-05-11,4.7544
2020-05-12,0.4539
2020-05-13,-8.2831
2020-05-14,-0.9852
2020-05-15,4.4776
2020-05-18,1.4285999999999999
2020-05-19,51.6432
2020-05-20,-26.1094
2020-05-21,-25.1397
2020-05-22,-1.4925
2020-05-26,-0.947
2020-05-27,0.1912
2020-05-28,-0.1908
2020-05-29,-1.1472
2020-06-01,6.7698
2020-06-02,-2.1739
2020-06-03,-0.1852
2020-06-04,0.0
2020-06-05,1.8553
2020-06-08,12.204
2020-06-09,-7.3052
2020-06-10,-3.1524
2020-06-11,-6.3291
2020-06-12,0.1931
2020-06-15,0.1927
2020-06-16,-1.7308
2020-06-17,0.7828
2020-06-18,1.7476
2020-06-19,-2.0992
2020-06-22,5.2632
2020-06-23,-3.3333
2020-06-24,-2.4904
2020-06-25,6.2868
2020-06-26,-2.2181
2020-06-29,-1.1342
2020-06-30,2.6769
2020-07-01,0.5587
2020-07-02,-2.7778
2020-07-06,0.1905
2020-07-07,-2.0913
2020-07-08,-0.3883
2020-07-09,0.5848
2020-07-10,-1.1628
2020-07-13,-5.4902
2020-07-14,-4.7718
2020-07-15,3.268
2020-07-16,-0.8439
2020-07-17,0.0
2020-07-20,10.0
2020-07-21,-1.5474
2020-07-22,-1.1788
2020-07-23,-0.1988
2020-07-24,-2.988
2020-07-27,-0.616
2020-07-28,0.0
2020-07-29,4.5455
2020-07-30,8.1028
2020-07-31,-6.7642
