ticker,DRNA US Equity
2014-06-20,3.0624
2014-06-23,-3.5116
2014-06-24,0.4479
2014-06-25,2.3969
2014-06-26,4.5182
2014-06-27,-1.875
2014-06-30,19.7983
2014-07-01,-6.8232
2014-07-02,1.6643
2014-07-03,0.421
2014-07-07,-5.3097
2014-07-08,-4.4761
2014-07-09,-4.4284
2014-07-10,-1.4546999999999999
2014-07-11,-2.023
2014-07-14,-2.2321
2014-07-15,-4.5091
2014-07-16,-5.6186
2014-07-17,-4.4332
2014-07-18,6.6269
2014-07-21,-4.537
2014-07-22,3.776
2014-07-23,-1.0038
2014-07-24,-5.5767
2014-07-25,2.4161
2014-07-28,-1.4417
2014-07-29,0.3989
2014-07-30,-0.3974
2014-07-31,-0.133
2014-08-01,0.2663
2014-08-04,-0.7636
2014-08-05,0.2342
2014-08-06,-0.6008
2014-08-07,-3.6266
2014-08-08,-6.2718
2014-08-11,3.5688
2014-08-12,2.9433
2014-08-13,3.0683
2014-08-14,0.203
2014-08-15,-1.8231000000000002
2014-08-18,0.7565
2014-08-19,-2.9352
2014-08-20,0.3516
2014-08-21,-1.7519
2014-08-22,0.2853
2014-08-25,0.1422
2014-08-26,3.3381
2014-08-27,-0.8247
2014-08-28,-1.3860000000000001
2014-08-29,-3.1623
2014-09-02,3.8462
2014-09-03,-3.9832
2014-09-04,-0.8006
2014-09-05,1.2472
2014-09-08,4.2029
2014-09-09,-2.8512
2014-09-10,4.1518
2014-09-11,0.3436
2014-09-12,-3.4932
2014-09-15,-3.1228
2014-09-16,-0.8059
2014-09-17,1.1817
2014-09-18,-0.438
2014-09-19,-3.3724
2014-09-22,-1.214
2014-09-23,-0.384
2014-09-24,2.6985
2014-09-25,-3.8288
2014-09-26,0.7026
2014-09-29,0.7752
2014-09-30,-2.0769
2014-10-01,-1.8853
2014-10-02,9.8479
2014-10-03,2.4052
2014-10-06,-5.9786
2014-10-07,-4.9962
2014-10-08,-0.7171
2014-10-09,-2.0867
2014-10-10,-4.8361
2014-10-13,-2.0672
2014-10-14,-9.3228
2014-10-15,-3.1038
2014-10-16,-2.5025
2014-10-17,-1.4374
2014-10-20,-1.1458
2014-10-21,-0.7376
2014-10-22,-0.2123
2014-10-23,2.0213
2014-10-24,1.147
2014-10-27,-1.9588
2014-10-28,4.1009
2014-10-29,-4.2424
2014-10-30,2.5316
2014-10-31,-3.6008
2014-11-03,-1.3874
2014-11-04,-4.7619
2014-11-05,-2.3864
2014-11-06,-5.2386
2014-11-07,11.9165
2014-11-10,1.8660999999999999
2014-11-11,2.0474
2014-11-12,0.6336
2014-11-13,-3.043
2014-11-14,0.3247
2014-11-17,2.4811
2014-11-18,4.8421
2014-11-19,0.1004
2014-11-20,7.6229
2014-11-21,3.6347
2014-11-24,5.3957
2014-11-25,-1.2799
2014-11-26,3.1115
2014-11-28,-0.922
2014-12-01,-6.7682
2014-12-02,1.6334
2014-12-03,-1.25
2014-12-04,-1.3562
2014-12-05,1.0082
2014-12-08,-1.9964
2014-12-09,2.2222
2014-12-10,6.7935
2014-12-11,-0.8482
2014-12-12,10.1796
2014-12-15,1.5528
2014-12-16,2.8287
2014-12-17,4.3866
2014-12-18,13.5328
2014-12-19,5.3325
2014-12-22,-1.4889999999999999
2014-12-23,-0.4837
2014-12-24,-1.3973
2014-12-26,0.2465
2014-12-29,-1.9668
2014-12-30,0.4389
2014-12-31,2.809
2015-01-02,6.8002
2015-01-05,-0.5117
2015-01-06,-1.3143
2015-01-07,18.8767
2015-01-08,-9.9367
2015-01-09,0.0541
2015-01-12,7.2973
2015-01-13,-0.9572
2015-01-14,2.4924
2015-01-15,-3.6725
2015-01-16,4.2246
2015-01-20,0.7415
2015-01-21,0.0491
2015-01-22,-2.3541
2015-01-23,-1.4062999999999999
2015-01-26,5.0433
2015-01-27,5.2861
2015-01-28,-3.5007
2015-01-29,0.8592
2015-01-30,0.8992
2015-02-02,-0.8443
2015-02-03,2.0341
2015-02-04,-1.7617
2015-02-05,3.681
2015-02-06,-3.0041
2015-02-09,0.4693
2015-02-10,2.5221999999999998
2015-02-11,0.0
2015-02-12,-2.6879
2015-02-13,-0.2809
2015-02-17,1.2207
2015-02-18,2.3655
2015-02-19,12.8228
2015-02-20,4.498
2015-02-23,-3.382
2015-02-24,-5.6484
2015-02-25,0.801
2015-02-26,4.3078
2015-02-27,-2.0449
2015-03-02,0.7368
2015-03-03,-3.4539
2015-03-04,2.9882
2015-03-05,3.3919
2015-03-06,0.1581
2015-03-09,-6.5509
2015-03-10,-2.1959
2015-03-11,4.3178
2015-03-12,1.9868000000000001
2015-03-13,1.9886
2015-03-16,4.8548
2015-03-17,2.2391
2015-03-18,-1.6333
2015-03-19,0.0
2015-03-20,-6.3774
2015-03-23,0.5643
2015-03-24,0.3607
2015-03-25,-3.2748
2015-03-26,-0.8258
2015-03-27,-0.1665
2015-03-30,-3.4195
2015-03-31,3.7565
2015-04-01,-2.9130000000000003
2015-04-02,-8.7441
2015-04-06,-13.4335
2015-04-07,-2.9843
2015-04-08,2.4049
2015-04-09,-0.7646
2015-04-10,0.8255
2015-04-13,1.8559
2015-04-14,-0.8039
2015-04-15,-0.7563
2015-04-16,4.3549
2015-04-17,0.5216
2015-04-20,14.3228
2015-04-21,4.1307
2015-04-22,-0.0872
2015-04-23,6.5881
2015-04-24,-1.0233
2015-04-27,-3.1017
2015-04-28,-5.1643
2015-04-29,-1.1701
2015-04-30,-8.6066
2015-05-01,-2.1425
2015-05-04,-1.6293
2015-05-05,-3.1573
2015-05-06,6.3602
2015-05-07,6.0804
2015-05-08,0.9948
2015-05-11,6.2383
2015-05-12,-9.4923
2015-05-13,5.3171
2015-05-14,-0.8337
2015-05-15,-8.8277
2015-05-18,3.8422
2015-05-19,-7.0548
2015-05-20,-0.7962
2015-05-21,-12.7341
2015-05-22,2.759
2015-05-26,-0.7757
2015-05-27,2.2249
2015-05-28,-3.2353
2015-05-29,0.5471
2015-06-01,0.9674
2015-06-02,0.0599
2015-06-03,0.8977
2015-06-04,-3.618
2015-06-05,-6.9538
2015-06-08,5.0265
2015-06-09,-2.0151
2015-06-10,3.4704
2015-06-11,-4.4099
2015-06-12,2.6641
2015-06-15,2.4684
2015-06-16,-2.7177
2015-06-17,1.3333
2015-06-18,-2.8822
2015-06-19,-0.5806
2015-06-22,-1.6872
2015-06-23,-1.1221
2015-06-24,-5.6075
2015-06-25,-1.9095
2015-06-26,-4.1817
2015-06-29,4.8157
2015-06-30,0.1436
2015-07-01,3.5842
2015-07-02,-2.2145
2015-07-06,0.0708
2015-07-07,-5.3041
2015-07-08,-4.4063
2015-07-09,-3.9063
2015-07-10,2.5202999999999998
2015-07-13,6.3442
2015-07-14,10.5891
2015-07-15,-4.9899000000000004
2015-07-16,2.8388999999999998
2015-07-17,-0.2761
2015-07-20,-6.436
2015-07-21,1.8491
2015-07-22,3.1954
2015-07-23,-3.6593999999999998
2015-07-24,-4.8941
2015-07-27,-2.4577999999999998
2015-07-28,0.315
2015-07-29,-5.0235
2015-07-30,-0.6612
2015-07-31,1.6639
2015-08-03,0.4092
2015-08-04,-2.445
2015-08-05,-3.5923
2015-08-06,-3.6395
2015-08-07,6.9245
2015-08-10,-3.2801
2015-08-11,-5.8261
2015-08-12,0.6464
2015-08-13,7.9817
2015-08-14,-7.3917
2015-08-17,1.7431
2015-08-18,-8.3859
2015-08-19,4.7244
2015-08-20,-6.015
2015-08-21,3.4
2015-08-24,2.0309
2015-08-25,-4.455
2015-08-26,4.3651
2015-08-27,-2.6616
2015-08-28,8.6914
2015-08-31,-1.4376
2015-09-01,-3.3728
2015-09-02,6.9811
2015-09-03,-6.261
2015-09-04,2.8222
2015-09-08,2.3788
2015-09-09,-12.0643
2015-09-10,0.2033
2015-09-11,-1.1156
2015-09-14,-1.1282
2015-09-15,-0.3112
2015-09-16,2.8096
2015-09-17,10.7287
2015-09-18,7.7697
2015-09-21,0.5089
2015-09-22,-11.5612
2015-09-23,-1.3359
2015-09-24,1.9342000000000001
2015-09-25,-7.8748000000000005
2015-09-28,-13.5942
2015-09-29,-4.2908
2015-09-30,2.2416
2015-10-01,-2.3143000000000002
2015-10-02,8.1047
2015-10-05,2.4221
2015-10-06,-7.2072
2015-10-07,12.5
2015-10-08,-1.0787
2015-10-09,9.5965
2015-10-12,-0.597
2015-10-13,-5.2052
2015-10-14,1.6895
2015-10-15,10.9034
2015-10-16,0.6554
2015-10-19,0.093
2015-10-20,-4.1822
2015-10-21,-5.8196
2015-10-22,3.5015
2015-10-23,-1.2934999999999999
2015-10-26,4.2339
2015-10-27,-3.7718
2015-10-28,4.3216
2015-10-29,-4.2389
2015-10-30,0.8048
2015-11-02,13.7725
2015-11-03,2.1053
2015-11-04,7.3883
2015-11-05,-5.52
2015-11-06,-1.1854
2015-11-09,0.4284
2015-11-10,-1.3652
2015-11-11,3.3737
2015-11-12,-10.6276
2015-11-13,4.6815999999999995
2015-11-16,3.0411
2015-11-17,-12.2396
2015-11-18,3.9565
2015-11-19,-2.4737999999999998
2015-11-20,2.8293
2015-11-23,4.4592
2015-11-24,2.4523
2015-11-25,8.687899999999999
2015-11-27,7.6672
2015-11-30,1.2121
2015-12-01,8.3084
2015-12-02,0.1382
2015-12-03,-5.176
2015-12-04,-4.5123999999999995
2015-12-07,-0.6098
2015-12-08,1.6871
2015-12-09,-0.8296
2015-12-10,-0.9886
2015-12-11,-2.2273
2015-12-14,-0.5499
2015-12-15,5.0553
2015-12-16,4.5113
2015-12-17,4.8201
2015-12-18,-0.2745
2015-12-21,-1.8582
2015-12-22,-13.885
2015-12-23,2.0358
2015-12-24,-3.6712
2015-12-28,-3.0655
2015-12-29,-2.9915000000000003
2015-12-30,3.0837
2015-12-31,1.453
2016-01-04,-4.0438
2016-01-05,-4.741
2016-01-06,-7.4654
2016-01-07,-4.7809
2016-01-08,-4.9163
2016-01-11,-8.5809
2016-01-12,-3.7304
2016-01-13,-10.0
2016-01-14,3.3333
2016-01-15,-0.9409
2016-01-19,0.9498
2016-01-20,8.4677
2016-01-21,-3.5936
2016-01-22,2.0566
2016-01-25,0.8816
2016-01-26,-1.8727
2016-01-27,-8.6514
2016-01-28,-3.7603999999999997
2016-01-29,-5.0651
2016-02-01,-0.3049
2016-02-02,-0.3058
2016-02-03,-2.454
2016-02-04,-0.6289
2016-02-05,-6.3291
2016-02-08,-3.0405
2016-02-09,3.3101
2016-02-10,-15.0084
2016-02-11,3.5714
2016-02-12,4.023
2016-02-16,2.3941
2016-02-17,1.259
2016-02-18,-4.4405
2016-02-19,3.7175000000000002
2016-02-22,-0.3584
2016-02-23,-9.8921
2016-02-24,4.1916
2016-02-25,-4.2146
2016-02-26,4.0
2016-02-29,-4.6154
2016-03-01,6.0484
2016-03-02,1.9011
2016-03-03,4.291
2016-03-04,7.6923
2016-03-07,7.6411999999999995
2016-03-08,-10.3395
2016-03-09,0.6885
2016-03-10,-7.0085
2016-03-11,0.5515
2016-03-14,-8.5923
2016-03-15,-7.6
2016-03-16,2.3810000000000002
2016-03-17,0.4228
2016-03-18,8.0
2016-03-21,3.3138
2016-03-22,-1.8868
2016-03-23,-9.0385
2016-03-24,0.2114
2016-03-28,-2.1097
2016-03-29,12.2845
2016-03-30,-1.1516
2016-03-31,4.0777
2016-04-01,3.5448
2016-04-04,1.2612999999999999
2016-04-05,-7.6512
2016-04-06,5.973
2016-04-07,-2.1818
2016-04-08,-1.6729
2016-04-11,-1.8904
2016-04-12,-0.3854
2016-04-13,6.1896
2016-04-14,-0.7286
2016-04-15,-1.4679
2016-04-18,0.1862
2016-04-19,-5.7621
2016-04-20,-4.142
2016-04-21,2.0576
2016-04-22,5.4435
2016-04-25,-6.8834
2016-04-26,-2.4641
2016-04-27,0.2105
2016-04-28,1.6806999999999999
2016-04-29,-4.5455
2016-05-02,3.8961
2016-05-03,-6.6667
2016-05-04,-1.1161
2016-05-05,-5.8690999999999995
2016-05-06,-4.3165
2016-05-09,3.0075
2016-05-10,-10.7056
2016-05-11,-5.9946
2016-05-12,-5.5072
2016-05-13,3.681
2016-05-16,3.2544
2016-05-17,-4.5845
2016-05-18,5.7057
2016-05-19,-1.9886
2016-05-20,8.6957
2016-05-23,-1.8667
2016-05-24,2.1739
2016-05-25,2.6596
2016-05-26,-3.886
2016-05-27,0.2695
2016-05-31,0.0
2016-06-01,1.6129
2016-06-02,2.9101
2016-06-03,-0.2571
2016-06-06,2.0619
2016-06-07,-3.5354
2016-06-08,-0.2618
2016-06-09,-3.9370000000000003
2016-06-10,-5.7377
2016-06-13,-2.6087
2016-06-14,-2.9762
2016-06-15,0.0
2016-06-16,1.227
2016-06-17,-1.2121
2016-06-20,-3.3742
2016-06-21,1.9048
2016-06-22,-1.2461
2016-06-23,3.7855
2016-06-24,-3.9514
2016-06-27,-14.557
2016-06-28,17.037
2016-06-29,-4.4304
2016-06-30,-0.6623
2016-07-01,18.0
2016-07-05,-3.3898
2016-07-06,4.9708
2016-07-07,-1.3928
2016-07-08,-1.6949
2016-07-11,-2.0115
2016-07-12,0.0
2016-07-13,-7.0381
2016-07-14,0.0
2016-07-15,7.2555
2016-07-18,5.2941
2016-07-19,-7.5419
2016-07-20,0.6042
2016-07-21,-2.7027
2016-07-22,-0.3086
2016-07-25,-1.548
2016-07-26,-1.8868
2016-07-27,6.0897
2016-07-28,-0.3021
2016-07-29,-2.7273
2016-08-01,0.0
2016-08-02,-4.6729
2016-08-03,5.2288
2016-08-04,-0.9317
2016-08-05,6.5831
2016-08-08,-0.5882
2016-08-09,0.8876
2016-08-10,-7.0381
2016-08-11,4.4164
2016-08-12,4.2296
2016-08-15,7.5362
2016-08-16,-4.3126999999999995
2016-08-17,2.2535
2016-08-18,-1.9284
2016-08-19,-0.8427
2016-08-22,5.3824
2016-08-23,-1.0753
2016-08-24,-7.6087
2016-08-25,-4.1176
2016-08-26,2.454
2016-08-29,-1.1976
2016-08-30,2.7273
2016-08-31,-7.0796
2016-09-01,-0.6349
2016-09-02,0.3195
2016-09-06,-0.9554
2016-09-07,2.8939
2016-09-08,-1.5625
2016-09-09,1.2698
2016-09-12,4.7022
2016-09-13,-4.1916
2016-09-14,0.9375
2016-09-15,-0.6192
2016-09-16,3.1153
2016-09-19,-0.6042
2016-09-20,17.0213
2016-09-21,5.974
2016-09-22,5.3922
2016-09-23,-1.6279
2016-09-26,0.9456
2016-09-27,0.9368
2016-09-28,9.9768
2016-09-29,9.7046
2016-09-30,13.0769
2016-10-03,-10.8844
2016-10-04,3.626
2016-10-05,0.3683
2016-10-06,-14.1284
2016-10-07,-1.9231
2016-10-10,10.8932
2016-10-11,-3.9293
2016-10-12,-4.09
2016-10-13,-4.2644
2016-10-14,-4.4543
2016-10-17,-1.1655
2016-10-18,4.0094
2016-10-19,-6.576
2016-10-20,0.9709
2016-10-21,-2.4038
2016-10-24,-6.4039
2016-10-25,-4.2105
2016-10-26,-1.0989
2016-10-27,0.2778
2016-10-28,-5.2632
2016-10-31,-9.0643
2016-11-01,-1.9293
2016-11-02,-5.5738
2016-11-03,-4.1667
2016-11-04,5.0725
2016-11-07,3.7931
2016-11-08,-5.6478
2016-11-09,12.6761
2016-11-10,8.75
2016-11-11,6.3218
2016-11-14,1.0811
2016-11-15,-2.4064
2016-11-16,-4.9315
2016-11-17,22.1902
2016-11-18,-10.613199999999999
2016-11-21,-5.5409
2016-11-22,-4.1899
2016-11-23,-2.0408
2016-11-25,-2.0833
2016-11-28,-5.1672
2016-11-29,-2.5641
2016-11-30,-1.9737
2016-12-01,-1.3423
2016-12-02,3.4013999999999998
2016-12-05,0.9868
2016-12-06,-0.6515
2016-12-07,-0.6557
2016-12-08,0.6601
2016-12-09,0.0
2016-12-12,-4.5902
2016-12-13,-1.3746
2016-12-14,2.439
2016-12-15,0.0
2016-12-16,0.6803
2016-12-19,1.3514
2016-12-20,1.0
2016-12-21,-1.3201
2016-12-22,2.0067
2016-12-23,4.918
2016-12-27,6.25
2016-12-28,-10.8824
2016-12-29,-1.6502
2016-12-30,-3.3557
2017-01-03,3.125
2017-01-04,1.6835
2017-01-05,-0.6623
2017-01-06,1.6667
2017-01-09,0.0
2017-01-10,4.5902
2017-01-11,-5.0157
2017-01-12,-1.3201
2017-01-13,1.3378
2017-01-17,-3.9604
2017-01-18,-1.3746
2017-01-19,-1.7422
2017-01-20,-1.0638
2017-01-23,-5.0179
2017-01-24,1.8868
2017-01-25,2.2222
2017-01-26,-1.8115999999999999
2017-01-27,-0.369
2017-01-30,-3.7037
2017-01-31,-4.2308
2017-02-01,2.008
2017-02-02,-1.9685000000000001
2017-02-03,0.8032
2017-02-06,3.5857
2017-02-07,-0.7692
2017-02-08,-5.0388
2017-02-09,2.449
2017-02-10,3.1873
2017-02-13,1.9304999999999999
2017-02-14,6.8182
2017-02-15,14.1844
2017-02-16,-5.9006
2017-02-17,-3.9604
2017-02-21,1.7182
2017-02-22,-5.7432
2017-02-23,-2.1505
2017-02-24,2.1978
2017-02-27,1.7921
2017-02-28,1.4085
2017-03-01,4.1667
2017-03-02,1.0
2017-03-03,-5.6106
2017-03-06,1.049
2017-03-07,-2.7682
2017-03-08,2.847
2017-03-09,1.7301
2017-03-10,1.0204
2017-03-13,-2.3569
2017-03-14,-4.8276
2017-03-15,5.0725
2017-03-16,0.3448
2017-03-17,-1.7182
2017-03-20,0.0
2017-03-21,-4.5455
2017-03-22,-3.6630000000000003
2017-03-23,1.5209000000000001
2017-03-24,-1.4981
2017-03-27,1.5209000000000001
2017-03-28,0.3745
2017-03-29,0.7463
2017-03-30,0.0
2017-03-31,25.9259
2017-04-03,-2.0588
2017-04-04,-1.2012
2017-04-05,-5.7751
2017-04-06,3.5484
2017-04-07,4.0498
2017-04-10,6.5868
2017-04-11,-2.5281000000000002
2017-04-12,-5.7637
2017-04-13,-3.0581
2017-04-17,1.2618
2017-04-18,-4.6729
2017-04-19,1.3072
2017-04-20,-1.2903
2017-04-21,-3.9215999999999998
2017-04-24,1.3605
2017-04-25,6.0403
2017-04-26,6.0127
2017-04-27,0.8955
2017-04-28,-1.4793
2017-05-01,-1.8018
2017-05-02,-5.5046
2017-05-03,0.6472
2017-05-04,-1.6077
2017-05-05,1.634
2017-05-08,-0.9224
2017-05-09,-0.3671
2017-05-10,4.886
2017-05-11,-0.9317
2017-05-12,1.8809
2017-05-15,-3.0769
2017-05-16,4.7619
2017-05-17,-6.9697
2017-05-18,3.5831
2017-05-19,2.8302
2017-05-22,0.3058
2017-05-23,-1.5244
2017-05-24,2.1633
2017-05-25,0.0038
2017-05-26,-4.2424
2017-05-30,-5.0633
2017-05-31,3.3333
2017-06-01,-2.5806
2017-06-02,2.649
2017-06-05,-1.6129
2017-06-06,1.3115
2017-06-07,-2.2654
2017-06-08,0.3311
2017-06-09,-1.3201
2017-06-12,-2.3411
2017-06-13,2.0548
2017-06-14,-0.3356
2017-06-15,-2.0202
2017-06-16,0.6873
2017-06-19,3.7542999999999997
2017-06-20,-0.3289
2017-06-21,2.3102
2017-06-22,0.3226
2017-06-23,3.8585000000000003
2017-06-26,2.2167
2017-06-27,2.0717
2017-06-28,-4.1543
2017-06-29,0.6192
2017-06-30,-2.4615
2017-07-03,2.2082
2017-07-05,0.9259
2017-07-06,-0.6116
2017-07-07,2.4615
2017-07-10,0.0
2017-07-11,-2.1021
2017-07-12,0.4601
2017-07-13,1.374
2017-07-14,-1.8072
2017-07-17,4.6012
2017-07-18,0.2933
2017-07-19,-1.462
2017-07-20,5.638
2017-07-21,16.0112
2017-07-24,0.4843
2017-07-25,3.8554
2017-07-26,-7.6566
2017-07-27,-3.7688
2017-07-28,-0.7833
2017-07-31,-1.0526
2017-08-01,-2.9255
2017-08-02,-3.0137
2017-08-03,-4.5198
2017-08-04,6.5089
2017-08-07,-6.9444
2017-08-08,4.1791
2017-08-09,-3.1519
2017-08-10,-6.5089
2017-08-11,3.1646
2017-08-14,2.1471999999999998
2017-08-15,-3.9039
2017-08-16,1.875
2017-08-17,-4.908
2017-08-18,-3.2258
2017-08-21,-5.6667
2017-08-22,-2.8269
2017-08-23,6.5455
2017-08-24,8.532399999999999
2017-08-25,0.3145
2017-08-28,3.4483
2017-08-29,6.6667
2017-08-30,-1.9886
2017-08-31,1.1594
2017-09-01,0.2865
2017-09-05,-6.2857
2017-09-06,1.8293
2017-09-07,2.3952
2017-09-08,3.5088
2017-09-11,0.0
2017-09-12,2.5423999999999998
2017-09-13,2.4793
2017-09-14,-1.3441
2017-09-15,6.5395
2017-09-18,2.046
2017-09-19,-5.0125
2017-09-20,18.2058
2017-09-21,0.8929
2017-09-22,1.3274
2017-09-25,10.262
2017-09-26,-3.9604
2017-09-27,3.0928
2017-09-28,1.8
2017-09-29,12.9666
2017-10-02,9.0435
2017-10-03,2.0734
2017-10-04,1.7187000000000001
2017-10-05,-3.533
2017-10-06,-0.6369
2017-10-09,-5.7692
2017-10-10,-1.7006999999999999
2017-10-11,0.8651
2017-10-12,-2.916
2017-10-13,-1.4134
2017-10-16,-5.0179
2017-10-17,0.9434
2017-10-18,-1.4953
2017-10-19,-0.3795
2017-10-20,4.9524
2017-10-23,-0.726
2017-10-24,-2.3766
2017-10-25,-2.0599
2017-10-26,-3.2505
2017-10-27,1.7787
2017-10-30,2.1359
2017-10-31,2.4715
2017-11-01,4.6382
2017-11-02,28.1915
2017-11-03,7.6072
2017-11-06,2.4422
2017-11-07,1.1292
2017-11-08,-0.6203
2017-11-09,0.1248
2017-11-10,0.2494
2017-11-13,-1.1194
2017-11-14,3.8994
2017-11-15,13.8015
2017-11-16,0.8511
2017-11-17,0.6329
2017-11-20,1.782
2017-11-21,1.3388
2017-11-22,-4.065
2017-11-24,1.4830999999999999
2017-11-27,-7.1503
2017-11-28,-5.5649
2017-11-29,-3.9286
2017-11-30,5.0805
2017-12-01,0.7075
2017-12-04,-5.7377
2017-12-05,-0.2484
2017-12-06,-1.1208
2017-12-07,-3.7782999999999998
2017-12-08,-1.0471
2017-12-11,1.8519
2017-12-12,-2.5974
2017-12-13,4.5333
2017-12-14,-6.7602
2017-12-15,3.8988
2017-12-18,-5.4641
2017-12-19,2.3677
2017-12-20,8.5714
2017-12-21,8.1454
2017-12-22,-3.0127
2017-12-26,3.9427
2017-12-27,6.2069
2017-12-28,2.7056
2017-12-29,-4.8472
2018-01-02,3.6545
2018-01-03,-0.5342
2018-01-04,-0.1074
2018-01-05,-5.8065
2018-01-08,-3.3105
2018-01-09,0.5903
2018-01-10,-0.3521
2018-01-11,-0.7067
2018-01-12,-0.1186
2018-01-16,2.7316000000000003
2018-01-17,7.9191
2018-01-18,-3.91
2018-01-19,-1.5608
2018-01-22,8.3805
2018-01-23,14.3156
2018-01-24,-0.6399
2018-01-25,-0.736
2018-01-26,-6.4875
2018-01-29,-2.0813
2018-01-30,-2.6316
2018-01-31,-0.3119
2018-02-01,2.0855
2018-02-02,-7.1502
2018-02-05,-1.6502
2018-02-06,7.4944
2018-02-07,1.4567999999999999
2018-02-08,-1.9487
2018-02-09,-2.6151
2018-02-12,0.2148
2018-02-13,1.179
2018-02-14,1.6949
2018-02-15,4.7917
2018-02-16,5.666
2018-02-20,11.1947
2018-02-21,-2.7073
2018-02-22,3.9130000000000003
2018-02-23,4.5188
2018-02-26,9.8479
2018-02-27,-4.8105
2018-02-28,-2.2971
2018-03-01,0.1567
2018-03-02,5.2426
2018-03-05,1.9331
2018-03-06,-2.3341
2018-03-07,0.5228
2018-03-08,0.2972
2018-03-09,4.5926
2018-03-12,-1.7705
2018-03-13,0.0
2018-03-14,-0.9373
2018-03-15,-1.8195000000000001
2018-03-16,-3.6323
2018-03-19,-3.5385
2018-03-20,-11.1643
2018-03-21,-0.0898
2018-03-22,2.336
2018-03-23,-3.5119
2018-03-26,-0.091
2018-03-27,-8.9253
2018-03-28,-11.0
2018-03-29,7.4157
2018-04-02,-5.0209
2018-04-03,0.6608
2018-04-04,4.814
2018-04-05,1.1482
2018-04-06,-2.58
2018-04-09,2.8602
2018-04-10,4.2225
2018-04-11,8.498
2018-04-12,-2.1858
2018-04-13,-0.9311
2018-04-16,-3.1015
2018-04-17,4.3647
2018-04-18,-2.5093
2018-04-19,-2.8599
2018-04-20,17.8606
2018-04-23,-6.4946
2018-04-24,7.2128
2018-04-25,-5.2326
2018-04-26,4.8203
2018-04-27,0.4181
2018-04-30,1.6653
2018-05-01,4.2588
2018-05-02,7.5412
2018-05-03,2.4105
2018-05-04,-2.9244
2018-05-07,5.0698
2018-05-08,4.6154
2018-05-09,0.0668
2018-05-10,-6.0788
2018-05-11,2.8449999999999998
2018-05-14,-0.1383
2018-05-15,-8.795
2018-05-16,4.5178
2018-05-17,-0.0363
2018-05-18,-0.0727
2018-05-21,1.3091
2018-05-22,-2.6561
2018-05-23,1.2537
2018-05-24,0.437
2018-05-25,-0.145
2018-05-29,1.3798
2018-05-30,0.2149
2018-05-31,1.7513
2018-06-01,1.2294
2018-06-04,1.6655
2018-06-05,-0.6143
2018-06-06,-1.2363
2018-06-07,-3.0598
2018-06-08,-6.5280000000000005
2018-06-11,-3.4536
2018-06-12,-0.6359
2018-06-13,-0.16
2018-06-14,2.9647
2018-06-15,-0.856
2018-06-18,-2.5903
2018-06-19,0.967
