ticker,PHIO US Equity
2012-10-05,-2.6087
2012-10-08,0.0
2012-10-09,2.6786
2012-10-10,-1.7391
2012-10-11,-0.885
2012-10-12,-1.7856999999999998
2012-10-15,-2.2727
2012-10-16,-2.3256
2012-10-17,3.8095
2012-10-18,0.0
2012-10-19,-4.1284
2012-10-22,1.4354
2012-10-23,3.7736
2012-10-24,-5.4545
2012-10-25,-4.8077
2012-10-26,0.0
2012-10-31,-3.9141
2012-11-01,4.0736
2012-11-02,-7.0707
2012-11-05,-5.4348
2012-11-06,4.5977
2012-11-07,6.5934
2012-11-08,-1.0309
2012-11-09,-2.0833
2012-11-12,-38.2979
2012-11-13,29.3103
2012-11-14,12.0
2012-11-15,-4.7619
2012-11-16,-1.25
2012-11-19,-3.7975
2012-11-20,5.2632
2012-11-21,0.0
2012-11-23,6.25
2012-11-26,1.1764999999999999
2012-11-27,-1.1628
2012-11-28,-1.1764999999999999
2012-11-29,-2.3810000000000002
2012-11-30,3.6585
2012-12-03,-5.8824
2012-12-04,5.0
2012-12-05,0.0
2012-12-06,-1.1905000000000001
2012-12-07,-5.8735
2012-12-10,0.0
2012-12-11,4.96
2012-12-12,-3.6585
2012-12-13,-1.2658
2012-12-14,1.1218
2012-12-17,-3.0111
2012-12-18,4.5752
2012-12-19,0.0
2012-12-20,-3.75
2012-12-21,-2.5974
2012-12-24,6.6667
2012-12-26,-5.0
2012-12-27,-1.3158
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,-4.0
2013-01-03,8.3333
2013-01-04,0.0
2013-01-07,-3.8462
2013-01-08,0.0
2013-01-09,-3.8333
2013-01-10,1.2132
2013-01-11,-0.9418
2013-01-14,8.5566
2013-01-15,-4.4586
2013-01-16,2.6667
2013-01-17,0.0
2013-01-18,2.5974
2013-01-22,-1.2658
2013-01-23,0.0
2013-01-24,-8.3333
2013-01-25,3.4965
2013-01-28,1.3514
2013-01-29,4.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,-4.4872
2013-02-04,7.3826
2013-02-05,10.0
2013-02-06,-2.8409
2013-02-07,-1.9005999999999998
2013-02-08,18.0328
2013-02-11,17.1717
2013-02-12,3.4483
2013-02-13,-6.6667
2013-02-14,13.392900000000001
2013-02-15,8.9567
2013-02-19,44.5348
2013-02-20,-7.5
2013-02-21,-11.3514
2013-02-22,3.6585
2013-02-25,5.8824
2013-02-26,-8.3333
2013-02-27,-6.0606
2013-02-28,2.5806
2013-03-01,-2.5157
2013-03-04,-2.5806
2013-03-05,-3.9735
2013-03-06,0.0
2013-03-07,34.4828
2013-03-08,2.5
2013-03-11,37.586
2013-03-12,-10.9091
2013-03-13,18.3673
2013-03-14,13.7931
2013-03-15,-1.553
2013-03-18,1.5775000000000001
2013-03-19,-10.6061
2013-03-20,-18.6441
2013-03-21,8.3333
2013-03-22,4.2308
2013-03-25,7.0111
2013-03-26,-2.4138
2013-03-27,-1.0601
2013-03-28,1.7856999999999998
2013-04-01,-10.526299999999999
2013-04-02,1.9607999999999999
2013-04-03,2.6923
2013-04-04,-6.367
2013-04-05,2.0
2013-04-08,1.9607999999999999
2013-04-09,-4.8077
2013-04-10,5.0505
2013-04-11,-3.4615
2013-04-12,-0.3984
2013-04-15,0.0
2013-04-16,-0.05
2013-04-17,-1.951
2013-04-18,-2.2449
2013-04-19,-2.2965
2013-04-22,-1.2821
2013-04-23,-4.329
2013-04-24,-9.0498
2013-04-25,4.4154
2013-04-26,4.8243
2013-04-29,2.2159
2013-04-30,-6.6148
2013-05-01,-9.5238
2013-05-02,7.8289
2013-05-03,2.5015
2013-05-06,-4.7619
2013-05-07,-10.0
2013-05-08,11.1111
2013-05-09,0.0
2013-05-10,0.0
2013-05-13,-0.0625
2013-05-14,-2.1889
2013-05-15,2.3018
2013-05-16,-2.0
2013-05-17,2.0408
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,1.25
2013-05-28,-1.2346
2013-05-29,-0.0625
2013-05-30,-0.4378
2013-05-31,0.5025
2013-06-03,-0.75
2013-06-04,0.2519
2013-06-05,0.4397
2013-06-06,0.0625
2013-06-07,0.0
2013-06-10,-2.0
2013-06-11,2.0408
2013-06-12,0.0
2013-06-13,-0.0625
2013-06-14,-1.4384000000000001
2013-06-17,0.5076
2013-06-18,0.5051
2013-06-19,0.0
2013-06-20,-0.5025
2013-06-21,1.0101
2013-06-24,-2.5
2013-06-25,0.0
2013-06-26,-0.5128
2013-06-27,2.0619
2013-06-28,-2.5253
2013-07-01,1.5544
2013-07-02,-2.0408
2013-07-03,1.0417
2013-07-05,0.0966
2013-07-08,2.8967
2013-07-09,-3.4093999999999998
2013-07-10,1.0363
2013-07-11,-0.5128
2013-07-12,-1.5464
2013-07-15,-10.9948
2013-07-16,-2.9412000000000003
2013-07-17,-3.0303
2013-07-18,-11.1328
2013-07-19,1.978
2013-07-22,6.2069
2013-07-23,-4.5455
2013-07-24,11.1111
2013-07-25,1.8367
2013-07-26,-3.2064
2013-07-29,-6.0041
2013-07-30,-7.2687
2013-07-31,-0.9501
2013-08-01,-4.0767
2013-08-02,3.5
2013-08-05,-3.3816
2013-08-06,0.5
2013-08-07,-0.4975
2013-08-08,0.0
2013-08-09,-2.5
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,-0.2564
2013-08-15,-2.1851
2013-08-16,0.9198
2013-08-19,-6.25
2013-08-20,4.1667
2013-08-21,1.3333
2013-08-22,-8.9474
2013-08-23,6.6474
2013-08-26,5.6911000000000005
2013-08-27,-5.641
2013-08-28,1.9022000000000001
2013-08-29,-5.3333
2013-08-30,-4.2254
2013-09-03,5.8824
2013-09-04,2.5
2013-09-05,-3.794
2013-09-06,1.4085
2013-09-09,1.3889
2013-09-10,-1.9178
2013-09-11,-0.838
2013-09-12,-0.8451
2013-09-13,-0.2841
2013-09-16,1.1396
2013-09-17,0.0
2013-09-18,-1.9718
2013-09-19,3.7356
2013-09-20,-3.6010999999999997
2013-09-23,0.5747
2013-09-24,-0.2857
2013-09-25,0.8596
2013-09-26,-1.4205
2013-09-27,-1.4409
2013-09-30,2.3392
2013-10-01,-1.7143000000000002
2013-10-02,2.3256
2013-10-03,-1.7045
2013-10-04,0.8671
2013-10-07,0.2865
2013-10-08,-3.1429
2013-10-09,-12.9794
2013-10-10,9.1525
2013-10-11,-5.2795
2013-10-14,14.7541
2013-10-15,0.2857
2013-10-16,-0.2849
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,-4.2857
2013-10-23,-0.2985
2013-10-24,-2.0958
2013-10-25,-2.1407
2013-10-28,-3.75
2013-10-29,0.0
2013-10-30,0.3247
2013-10-31,-1.2945
2013-11-01,0.0
2013-11-04,-1.6393
2013-11-05,-0.6667
2013-11-06,0.3356
2013-11-07,-0.6689
2013-11-08,-2.0202
2013-11-11,0.3436
2013-11-12,1.3699
2013-11-13,8.1081
2013-11-14,-3.75
2013-11-15,-2.5974
2013-11-18,1.3333
2013-11-19,-0.9868
2013-11-20,1.3289
2013-11-21,1.6393
2013-11-22,0.0
2013-11-25,-0.3226
2013-11-26,0.0
2013-11-27,0.9709
2013-11-29,-0.641
2013-12-02,0.0
2013-12-03,-0.9677
2013-12-04,-3.2573
2013-12-05,1.6835
2013-12-06,-0.9934
2013-12-09,-4.6823
2013-12-10,4.9123
2013-12-11,0.0
2013-12-12,-2.6756
2013-12-13,-0.6873
2013-12-16,-1.3841
2013-12-17,-2.1053
2013-12-18,2.1505
2013-12-19,2.4561
2013-12-20,1.7123
2013-12-23,-2.3569
2013-12-24,-1.7241
2013-12-26,1.7544
2013-12-27,-1.7241
2013-12-30,0.0
2013-12-31,1.7544
2014-01-02,0.0
2014-01-03,4.4828
2014-01-06,5.6106
2014-01-07,8.125
2014-01-08,8.9595
2014-01-09,19.0981
2014-01-10,-2.0045
2014-01-13,14.7727
2014-01-14,0.9901
2014-01-15,-2.9412000000000003
2014-01-16,-5.2525
2014-01-17,-4.9041
2014-01-21,-1.5695000000000001
2014-01-22,2.5057
2014-01-23,-1.7778
2014-01-24,-3.8462
2014-01-27,11.7647
2014-01-28,2.9474
2014-01-29,-2.863
2014-01-30,2.1053
2014-01-31,-4.1237
2014-02-03,-4.5161
2014-02-04,-1.1261
2014-02-05,-2.9613
2014-02-06,0.0
2014-02-07,4.9296
2014-02-10,7.6063
2014-02-11,6.0291
2014-02-12,-1.5686
2014-02-13,-4.1833
2014-02-14,-3.5343
2014-02-18,1.2931
2014-02-19,-4.2553
2014-02-20,4.4444
2014-02-21,2.1277
2014-02-24,28.5417
2014-02-25,-1.6207
2014-02-26,-1.1532
2014-02-27,0.0
2014-02-28,0.1667
2014-03-03,-11.6473
2014-03-04,8.4746
2014-03-05,2.2569
2014-03-06,2.8862
2014-03-07,-0.9901
2014-03-10,-1.6667
2014-03-11,-4.4068
2014-03-12,-1.0638
2014-03-13,-1.4337
2014-03-14,-0.7273
2014-03-17,4.3956
2014-03-18,1.7544
2014-03-19,2.5862
2014-03-20,-1.0084
2014-03-21,-9.6774
2014-03-24,-2.0677
2014-03-25,-5.7582
2014-03-26,-7.9366
2014-03-27,1.0992
2014-03-28,-10.9409
2014-03-31,4.914
2014-04-01,0.7026
2014-04-02,1.8605
2014-04-03,-3.653
2014-04-04,-7.6303
2014-04-07,-12.7758
2014-04-08,8.2353
2014-04-09,-0.5435
2014-04-10,-4.3716
2014-04-11,-6.5714
2014-04-14,6.2691
2014-04-15,-1.5827
2014-04-16,0.2924
2014-04-17,2.3324
2014-04-21,5.4131
2014-04-22,7.8378
2014-04-23,0.0
2014-04-24,-4.5113
2014-04-25,-3.9370000000000003
2014-04-28,-1.9125999999999999
2014-04-29,-5.0139
2014-04-30,-4.6921
2014-05-01,-2.4615
2014-05-02,6.6246
2014-05-05,-1.7751000000000001
2014-05-06,-0.6024
2014-05-07,-8.1818
2014-05-08,5.2805
2014-05-09,-0.9404
2014-05-12,1.5823
2014-05-13,-1.2461
2014-05-14,-2.2082
2014-05-15,-1.9355
2014-05-16,-1.3199
2014-05-19,-1.9959
2014-05-20,-2.3810000000000002
2014-05-21,-4.878
2014-05-22,-4.3956
2014-05-23,12.6437
2014-05-27,0.3401
2014-05-28,-3.7288
2014-05-29,-1.7606000000000002
2014-05-30,-3.5842
2014-06-02,5.948
2014-06-03,2.807
2014-06-04,-2.3891
2014-06-05,1.049
2014-06-06,2.0761
2014-06-09,0.339
2014-06-10,4.3919
2014-06-11,1.2945
2014-06-12,-2.5559
2014-06-13,1.6393
2014-06-16,0.0
2014-06-17,1.2903
2014-06-18,-3.1847
2014-06-19,-3.2895
2014-06-20,-0.6803
2014-06-23,1.0274
2014-06-24,1.3559
2014-06-25,0.6689
2014-06-26,1.3289
2014-06-27,-1.9672
2014-06-30,1.0033
2014-07-01,-1.3245
2014-07-02,0.0
2014-07-03,-1.0067
2014-07-07,-3.0508
2014-07-08,-6.2937
2014-07-09,-4.4776
2014-07-10,-2.3437
2014-07-11,0.0
2014-07-14,4.0
2014-07-15,-4.2308
2014-07-16,-1.2048
2014-07-17,0.813
2014-07-18,0.8065
2014-07-21,-0.8
2014-07-22,0.4032
2014-07-23,0.0
2014-07-24,-0.4016
2014-07-25,0.0
2014-07-28,0.8065
2014-07-29,-0.4
2014-07-30,0.4016
2014-07-31,-0.4
2014-08-01,0.4016
2014-08-04,-0.8
2014-08-05,-0.4032
2014-08-06,1.2146
2014-08-07,-2.8
2014-08-08,2.8807
2014-08-11,4.0
2014-08-12,5.3846
2014-08-13,-1.8248
2014-08-14,2.974
2014-08-15,-5.0542
2014-08-18,-0.3802
2014-08-19,-4.5802
2014-08-20,-0.4
2014-08-21,-1.2048
2014-08-22,1.626
2014-08-25,0.8
2014-08-26,0.7937
2014-08-27,4.3307
2014-08-28,7.9245
2014-08-29,4.1958
2014-09-02,11.4094
2014-09-03,11.1446
2014-09-04,-6.5041
2014-09-05,-3.4783
2014-09-08,8.1081
2014-09-09,-1.3889
2014-09-10,-31.2676
2014-09-11,-7.377
2014-09-12,2.6549
2014-09-15,-5.6034
2014-09-16,-3.653
2014-09-17,3.7915
2014-09-18,2.2831
2014-09-19,0.4464
2014-09-22,0.8889
2014-09-23,-4.8458
2014-09-24,0.0
2014-09-25,-2.0833
2014-09-26,-4.9645
2014-09-29,0.4975
2014-09-30,-0.9901
2014-10-01,-2.75
2014-10-02,-7.455
2014-10-03,7.2222
2014-10-06,-2.0725
2014-10-07,12.1693
2014-10-08,-2.3585
2014-10-09,-10.1449
2014-10-10,-1.6129
2014-10-13,-8.1967
2014-10-14,0.5952
2014-10-15,0.5917
2014-10-16,5.8824
2014-10-17,4.4444
2014-10-20,10.6383
2014-10-21,2.4038
2014-10-22,-4.2254
2014-10-23,-4.902
2014-10-24,6.1856
2014-10-27,-0.4854
2014-10-28,0.0
2014-10-29,1.9512
2014-10-30,-1.9139
2014-10-31,-2.9268
2014-11-03,-4.5226
2014-11-04,-1.0526
2014-11-05,2.1277
2014-11-06,-0.5208
2014-11-07,-0.5236
2014-11-10,-3.1579
2014-11-11,-0.2717
2014-11-12,2.9973
2014-11-13,-1.0582
2014-11-14,-0.5348
2014-11-17,-2.1505
2014-11-18,1.0989
2014-11-19,0.5435
2014-11-20,-1.6216
2014-11-21,1.6484
2014-11-24,-0.5405
2014-11-25,1.9022000000000001
2014-11-26,15.2
2014-11-28,-9.2593
2014-12-01,-2.0408
2014-12-02,-1.0417
2014-12-03,4.2105
2014-12-04,-2.5253
2014-12-05,1.0363
2014-12-08,0.0
2014-12-09,4.1026
2014-12-10,-2.4631
2014-12-11,2.0202
2014-12-12,0.0
2014-12-15,-3.9604
2014-12-16,-2.0619
2014-12-17,2.1053
2014-12-18,-0.5155
2014-12-19,-17.0984
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,-0.625
2014-12-30,-1.8868
2014-12-31,2.5641
2015-01-02,0.0
2015-01-05,0.625
2015-01-06,-3.1056
2015-01-07,-3.2051
2015-01-08,1.3245
2015-01-09,1.9607999999999999
2015-01-12,-1.9231
2015-01-13,-11.7647
2015-01-14,7.4074
2015-01-15,-9.6552
2015-01-16,-6.1068999999999996
2015-01-20,-13.8211
2015-01-21,16.0377
2015-01-22,-1.6362
2015-01-23,-3.2958
2015-01-26,2.5641
2015-01-27,0.8333
2015-01-28,-5.7851
2015-01-29,0.8772
2015-01-30,-5.2174
2015-02-02,-0.9174
2015-02-03,9.2593
2015-02-04,-3.3898
2015-02-05,5.2632
2015-02-06,5.0
2015-02-09,2.3810000000000002
2015-02-10,-2.3256
2015-02-11,0.0
2015-02-12,-2.3810000000000002
2015-02-13,-2.439
2015-02-17,-5.0
2015-02-18,1.7544
2015-02-19,2.5862
2015-02-20,-3.3613
2015-02-23,-3.4783
2015-02-24,0.0
2015-02-25,8.1081
2015-02-26,-0.8333
2015-02-27,-2.521
2015-03-02,-1.7241
2015-03-03,-0.8772
2015-03-04,0.0
2015-03-05,8.8496
2015-03-06,21.9512
2015-03-09,-13.3333
2015-03-10,-10.0096
2015-03-11,-5.9729
2015-03-12,0.9091
2015-03-13,3.6036
2015-03-16,4.3478
2015-03-17,-1.6667
2015-03-18,1.6949
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,-12.5
2015-03-24,-14.2857
2015-03-25,-12.2222
2015-03-26,-5.1503
2015-03-27,1.4263
2015-03-30,-2.648
2015-03-31,-2.6863
2015-04-01,-2.0833
2015-04-02,3.9716
2015-04-06,2.3192
2015-04-07,-6.6667
2015-04-08,4.5714
2015-04-09,2.459
2015-04-10,8.0
2015-04-13,3.7037
2015-04-14,-14.3006
2015-04-15,-2.7609
2015-04-16,0.0
2015-04-17,3.5714
2015-04-20,0.5086
2015-04-21,-2.2043
2015-04-22,-1.7715999999999998
2015-04-23,-4.2857
2015-04-24,-6.7164
2015-04-27,0.78
2015-04-28,0.0198
2015-04-29,0.0
2015-04-30,3.3333
2015-05-01,2.9186
2015-05-04,0.597
2015-05-05,-2.5686
2015-05-06,-6.1959
2015-05-07,-9.0909
2015-05-08,-5.3347999999999995
2015-05-11,11.2945
2015-05-12,-1.6101999999999999
2015-05-13,-1.8088
2015-05-14,-3.8596
2015-05-15,-6.5693
2015-05-18,-2.124
2015-05-19,4.7643
2015-05-20,-2.8571
2015-05-21,-2.9167
2015-05-22,0.9846
2015-05-26,-7.375
2015-05-27,-1.7544
2015-05-28,-16.4835
2015-05-29,-4.2105
2015-06-01,3.7088
2015-06-02,-1.0099
2015-06-03,4.9338999999999995
2015-06-04,-0.5419
2015-06-05,9.5673
2015-06-08,7.6495999999999995
2015-06-09,6.5217
2015-06-10,-4.0816
2015-06-11,-2.2606
2015-06-12,-6.3946
2015-06-15,-4.186
2015-06-16,-0.4854
2015-06-17,2.439
2015-06-18,7.1726
2015-06-19,2.5965
2015-06-22,-0.3925
2015-06-23,6.5217
2015-06-24,7.1173
2015-06-25,16.2181
2015-06-26,-6.6701
2015-06-29,-9.6608
2015-06-30,-4.7272
2015-07-01,7.1429
2015-07-02,-1.9048
2015-07-06,5.2427
2015-07-07,-4.9815000000000005
2015-07-08,-5.0121
2015-07-09,-1.4309
2015-07-10,9.501
2015-07-13,-0.7813
2015-07-14,-2.0401
2015-07-15,-0.6211
2015-07-16,-0.0245
2015-07-17,-1.9367
2015-07-20,-3.7
2015-07-21,-1.3759000000000001
2015-07-22,-1.6583
2015-07-23,2.1413
2015-07-24,-1.4413
2015-07-27,-0.0266
2015-07-28,-4.2553
2015-07-29,-3.5556
2015-07-30,-5.2995
2015-07-31,-0.2433
2015-08-03,0.0
2015-08-04,0.5183
2015-08-05,1.8805
2015-08-06,-3.8106999999999998
2015-08-07,-3.4355
2015-08-10,2.5962
2015-08-11,-0.0312
2015-08-12,2.6563
2015-08-13,-5.0228
2015-08-14,-0.2885
2015-08-17,-7.4253
2015-08-18,0.0
2015-08-19,8.3333
2015-08-20,5.8974
2015-08-21,-2.4213
2015-08-24,-5.7072
2015-08-25,3.8158
2015-08-26,-3.628
2015-08-27,2.581
2015-08-28,1.2821
2015-08-31,1.5190000000000001
2015-09-01,-0.2494
2015-09-02,-2.5
2015-09-03,0.0
2015-09-04,1.0256
2015-09-08,2.1574
2015-09-09,1.8634
2015-09-10,6.1738
2015-09-11,12.649000000000001
2015-09-14,-1.0961
2015-09-15,-5.9794
2015-09-16,3.0702
2015-09-17,-2.1277
2015-09-18,2.1739
2015-09-21,-2.766
2015-09-22,-3.5832
2015-09-23,1.6738
2015-09-24,0.2232
2015-09-25,-10.6904
2015-09-28,2.2444
2015-09-29,-9.7561
2015-09-30,0.2365
2015-10-01,4.8534
2015-10-02,7.5217
2015-10-05,7.6233
2015-10-06,0.0
2015-10-07,0.0278
2015-10-08,6.4149
2015-10-09,4.3841
2015-10-12,6.8
2015-10-13,11.7978
2015-10-14,-9.5477
2015-10-15,-0.7407
2015-10-16,-10.4478
2015-10-19,-7.8776
2015-10-20,9.7102
2015-10-21,-0.1546
2015-10-22,-10.812899999999999
2015-10-23,1.8229
2015-10-26,-6.2518
2015-10-27,-4.4559
2015-10-28,3.5057
2015-10-29,6.636
2015-10-30,-4.5415
2015-11-02,5.947
2015-11-03,1.2505
2015-11-04,-1.3333
2015-11-05,-1.4509
2015-11-06,3.0023
2015-11-09,-4.148
2015-11-10,2.8801
2015-11-11,-0.27
2015-11-12,-4.2462
2015-11-13,0.2381
2015-11-16,-5.0178
2015-11-17,-2.4695
2015-11-18,-0.5128
2015-11-19,0.5155
2015-11-20,-2.5321
2015-11-23,2.5978
2015-11-24,-0.9936
2015-11-25,1.0036
2015-11-27,-2.5641
2015-11-30,11.5789
2015-12-01,-1.4151
2015-12-02,-4.3062000000000005
2015-12-03,-1.5
2015-12-04,0.1745
2015-12-07,-6.2549
2015-12-08,10.8108
2015-12-09,-6.8293
2015-12-10,3.4031000000000002
2015-12-11,-1.5190000000000001
2015-12-14,-3.374
2015-12-15,0.5653
2015-12-16,3.1746
2015-12-17,2.4679
2015-12-18,-0.5005
2015-12-21,-3.1751
2015-12-22,0.0
2015-12-23,1.8994
2015-12-24,3.234
2015-12-28,-2.5617
2015-12-29,-2.3123
2015-12-30,1.1673
2015-12-31,-2.0513
2016-01-04,-0.3436
2016-01-05,-0.1478
2016-01-06,-1.562
2016-01-07,-2.4052
2016-01-08,1.2322
2016-01-11,-13.4404
2016-01-12,-0.3125
2016-01-13,-12.1865
2016-01-14,6.2026
2016-01-15,-5.7773
2016-01-19,-1.8952
2016-01-20,3.6818
2016-01-21,13.6344
2016-01-22,-6.4815
2016-01-25,1.3614
2016-01-26,-1.3431
2016-01-27,-0.165
2016-01-28,-5.4545
2016-01-29,2.3164
2016-02-01,2.5202999999999998
2016-02-02,-3.0
2016-02-03,-3.0928
2016-02-04,4.898
2016-02-05,-2.0917
2016-02-08,3.5822000000000003
2016-02-09,-6.6042
2016-02-10,2.0076
2016-02-11,-2.0337
2016-02-12,0.1116
2016-02-16,7.068
2016-02-17,-0.0416
2016-02-18,1.2292
2016-02-19,-2.4902
2016-02-22,2.997
2016-02-23,-3.2377
2016-02-24,2.4989
2016-02-25,-0.9298
2016-02-26,-4.9009
2016-02-29,-1.8202
2016-03-01,0.9605
2016-03-02,-0.4646
2016-03-03,0.0445
2016-03-04,3.0882
2016-03-07,2.4569
2016-03-08,0.9676
2016-03-09,-3.0
2016-03-10,5.1546
2016-03-11,-8.4967
2016-03-14,5.3571
2016-03-15,-2.3729
2016-03-16,2.3872
2016-03-17,-1.6532
2016-03-18,-4.1379
2016-03-21,-0.3597
2016-03-22,1.083
2016-03-23,-4.2857
2016-03-24,-1.9356
2016-03-28,0.0713
2016-03-29,0.9506
2016-03-30,0.565
2016-03-31,1.1236
2016-04-01,0.0
2016-04-04,7.6389
2016-04-05,-4.0
2016-04-06,-3.2258
2016-04-07,0.0694
2016-04-08,-1.3185
2016-04-11,1.3361
2016-04-12,-2.9609
2016-04-13,1.0727
2016-04-14,-0.6368
2016-04-15,-1.2105
2016-04-18,-5.4301
2016-04-19,-1.626
2016-04-20,0.4132
2016-04-21,-7.4074
2016-04-22,-5.3333
2016-04-25,-3.7559
2016-04-26,5.8537
2016-04-27,-3.2258
2016-04-28,3.3333
2016-04-29,2.3041
2016-05-02,0.0
2016-05-03,0.4505
2016-05-04,-8.0858
2016-05-05,-1.9363000000000001
2016-05-06,-12.9353
2016-05-09,-9.1429
2016-05-10,42.1384
2016-05-11,-7.9646
2016-05-12,-2.8846
2016-05-13,3.7531
2016-05-16,-2.1859
2016-05-17,4.3902
2016-05-18,0.9346
2016-05-19,6.4815
2016-05-20,-3.0435
2016-05-23,-2.2422
2016-05-24,0.9174
2016-05-25,2.7273
2016-05-26,-3.9823
2016-05-27,0.0
2016-05-31,1.8433000000000002
2016-06-01,0.4525
2016-06-02,-1.8018
2016-06-03,-0.4587
2016-06-06,2.3041
2016-06-07,-3.1532
2016-06-08,0.0
2016-06-09,0.4651
2016-06-10,-3.2407
2016-06-13,2.3923
2016-06-14,-1.8692
2016-06-15,2.3810000000000002
2016-06-16,1.3953
2016-06-17,-1.3761
2016-06-20,0.2238
2016-06-21,15.068
2016-06-22,10.9095
2016-06-23,2.1818
2016-06-24,3.2028
2016-06-27,-5.5172
2016-06-28,-1.8248
2016-06-29,-10.4089
2016-06-30,-0.4149
2016-07-01,0.4167
2016-07-05,-0.4149
2016-07-06,-0.8333
2016-07-07,4.6218
2016-07-08,2.8112
2016-07-11,-3.9062
2016-07-12,-2.439
2016-07-13,0.4167
2016-07-14,-1.2448
2016-07-15,-1.2605
2016-07-18,-1.7021
2016-07-19,-0.4329
2016-07-20,-3.4783
2016-07-21,0.9009
2016-07-22,6.25
2016-07-25,-5.042
2016-07-26,6.1947
2016-07-27,3.75
2016-07-28,-4.8193
2016-07-29,-0.8439
2016-08-01,2.1277
2016-08-02,-3.7552
2016-08-03,3.0359
2016-08-04,-0.4254
2016-08-05,1.2711999999999999
2016-08-08,1.25
2016-08-09,-0.2109
2016-08-10,-2.1599
2016-08-11,-2.6344
2016-08-12,1.2987
2016-08-15,1.2821
2016-08-16,0.0
2016-08-17,0.4219
2016-08-18,0.4202
2016-08-19,-0.4184
2016-08-22,-0.4202
2016-08-23,1.2658
2016-08-24,0.0
2016-08-25,-2.9167
2016-08-26,0.0
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,-2.4893
2016-09-01,-10.2113
2016-09-02,7.2304
2016-09-06,0.5714
2016-09-07,-1.3636
2016-09-08,2.765
2016-09-09,-0.4484
2016-09-12,0.0
2016-09-13,-0.5405
2016-09-14,-0.3623
2016-09-15,0.0
2016-09-16,-0.4545
2016-09-19,-6.3927
2016-09-20,2.439
2016-09-21,-3.8095
2016-09-22,1.4851
2016-09-23,-3.1159
2016-09-26,-7.3573
2016-09-27,5.4348
2016-09-28,-4.6392
2016-09-29,2.1622
2016-09-30,-2.1164
2016-10-03,-5.4054
2016-10-04,-2.2857
2016-10-05,-0.5848
2016-10-06,-0.5882
2016-10-07,-1.7751000000000001
2016-10-10,0.4819
2016-10-11,1.3189
2016-10-12,-10.0518
2016-10-13,-11.8494
2016-10-14,-2.9851
2016-10-17,-11.5481
