ticker,ZVTK US Equity
2007-12-05,-20.0
2007-12-06,-45.0
2007-12-07,-22.7273
2007-12-10,29.4118
2007-12-11,0.0
2007-12-12,-9.0909
2007-12-13,20.0
2007-12-14,-8.3333
2007-12-17,-18.1818
2007-12-18,11.1111
2007-12-19,10.0
2007-12-20,-9.0909
2007-12-21,0.0
2007-12-24,-30.0
2007-12-26,21.4286
2007-12-27,-5.8824
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,-12.5
2008-01-03,-21.4286
2008-01-04,45.4545
2008-01-07,12.5
2008-01-08,0.0
2008-01-09,-22.2222
2008-01-10,-12.5
2008-01-11,-10.2041
2008-01-14,9.0909
2008-01-15,16.6667
2008-01-16,-26.7857
2008-01-17,17.0732
2008-01-18,0.0
2008-01-22,41.6667
2008-01-23,-29.4118
2008-01-24,-8.3333
2008-01-25,-9.0909
2008-01-28,0.0
2008-01-29,0.0
2008-01-30,-33.75
2008-01-31,0.0
2008-02-01,-9.434
2008-02-04,33.3333
2008-02-05,21.875
2008-02-06,5.1282
2008-02-07,-2.439
2008-02-08,0.0
2008-02-11,20.0
2008-02-12,-16.6667
2008-02-13,0.0
2008-02-15,-20.0
2008-02-19,-21.875
2008-02-20,-16.0
2008-02-21,-9.5238
2008-02-22,26.3158
2008-02-25,-6.25
2008-02-26,6.6667
2008-02-27,0.0
2008-02-28,-29.1667
2008-02-29,-14.7059
2008-03-03,-6.8966
2008-03-04,0.0
2008-03-05,7.4074
2008-03-06,0.0
2008-03-07,-6.8966
2008-03-10,7.4074
2008-03-11,-24.1379
2008-03-12,9.0909
2008-03-13,0.0
2008-03-14,0.0
2008-03-17,-8.3333
2008-03-18,9.0909
2008-03-19,0.0
2008-03-20,-25.0
2008-03-24,5.5556
2008-03-25,-5.2632
2008-03-26,-11.1111
2008-03-27,81.25
2008-03-28,-10.3448
2008-03-31,0.0
2008-04-01,-7.6923
2008-04-02,-33.3333
2008-04-03,50.0
2008-04-04,100.0
2008-04-07,100.0
2008-04-08,-16.6667
2008-04-09,-60.0
2008-04-10,125.0
2008-04-11,4.1667
2008-04-14,-14.6667
2008-04-16,-29.6875
2008-04-17,6.6667
2008-04-18,-16.6667
2008-04-21,-12.5
2008-04-22,0.0
2008-04-23,-8.5714
2008-04-24,-15.625
2008-04-25,107.4074
2008-04-28,-17.8571
2008-04-29,0.0
2008-04-30,160.8696
2008-05-01,53.3333
2008-05-02,-13.0435
2008-05-05,-10.0
2008-05-06,-11.1111
2008-05-07,-12.5
2008-05-08,14.2857
2008-05-09,-25.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,-10.4167
2008-05-15,2.3256
2008-05-16,61.3636
2008-05-19,-19.7183
2008-05-20,5.2632
2008-05-21,-6.6667
2008-05-22,9.8214
2008-05-23,4.065
2008-05-27,-12.5
2008-05-28,-14.2857
2008-05-29,6.25
2008-05-30,9.8039
2008-06-02,-14.2857
2008-06-03,0.0
2008-06-04,8.3333
2008-06-05,-13.461500000000001
2008-06-06,-16.6667
2008-06-09,6.6667
2008-06-10,-20.0
2008-06-11,20.3125
2008-06-12,18.1818
2008-06-13,5.4945
2008-06-16,-8.3333
2008-06-17,9.0909
2008-06-18,-25.0
2008-06-19,-29.1667
2008-06-20,-5.8824
2008-06-23,4.1667
2008-06-24,8.0
2008-06-25,-11.1111
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-01,-20.0
2008-07-02,-20.8333
2008-07-03,-47.3684
2008-07-07,140.0
2008-07-08,-33.3333
2008-07-09,0.0
2008-07-10,12.3437
2008-07-11,-10.9875
2008-07-14,-12.5
2008-07-15,27.1429
2008-07-16,12.3596
2008-07-17,0.0
2008-07-18,-30.0
2008-07-21,0.0
2008-07-22,-13.0357
2008-07-23,47.8439
2008-07-24,0.0
2008-07-25,0.0
2008-07-28,-32.3611
2008-07-29,-0.616
2008-07-30,-0.8264
2008-07-31,-58.3333
2008-08-01,136.0
2008-08-04,35.5932
2008-08-06,0.0
2008-08-07,6.25
2008-08-08,-28.3824
2008-08-11,39.6304
2008-08-12,-28.2353
2008-08-13,31.1475
2008-08-14,-12.5
2008-08-15,-14.2857
2008-08-18,0.0
2008-08-19,-16.6667
2008-08-20,40.0
2008-08-21,0.0
2008-08-22,-14.2857
2008-08-25,0.0
2008-08-26,16.6667
2008-08-27,-14.2857
2008-08-28,0.0
2008-08-29,0.0
2008-09-02,-33.3333
2008-09-03,25.0
2008-09-05,-15.0
2008-09-08,-52.9412
2008-09-09,200.0
2008-09-10,-16.6667
2008-09-11,-20.0
2008-09-12,50.0
2008-09-15,-50.0
2008-09-16,133.3333
2008-09-17,14.2857
2008-09-18,-6.25
2008-09-19,33.3333
2008-09-22,19.0
2008-09-23,-24.3697
2008-09-24,16.6667
2008-09-25,-27.619
2008-09-26,38.1579
2008-09-29,-23.8095
2008-09-30,0.0
2008-10-01,-25.0
2008-10-02,15.0
2008-10-03,-5.7971
2008-10-06,-53.8462
2008-10-07,66.6667
2008-10-08,30.0
2008-10-09,23.0769
2008-10-10,-12.5
2008-10-13,-42.8571
2008-10-14,12.5
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,0.0
2008-10-21,-11.1111
2008-10-22,12.5
2008-10-24,0.0
2008-10-27,-33.3333
2008-10-28,0.0
2008-10-30,0.0
2008-11-03,0.0
2008-11-04,0.0
2008-11-05,50.0
2008-11-06,0.0
2008-11-07,0.0
2008-11-10,-33.3333
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,-33.3333
2008-11-17,-50.0
2008-11-20,-50.0
2008-11-24,0.0
2008-11-28,100.0
2008-12-01,-30.0
2008-12-04,-14.2857
2008-12-08,33.3333
2008-12-11,-25.0
2008-12-15,66.6667
2008-12-16,0.0
2008-12-17,20.0
2008-12-18,25.0
2008-12-19,-13.3333
2008-12-22,-89.9038
2008-12-23,0.0
2008-12-24,0.0
2008-12-26,14.2857
2008-12-29,0.0
2008-12-30,-12.5
2008-12-31,-23.8095
2009-01-08,0.0
2009-01-20,212.5
2009-01-22,92.0
2009-01-28,0.0
2009-02-02,0.0
2009-02-04,-33.3333
2009-02-11,0.0
2009-02-17,-25.0
2009-02-18,0.0
2009-02-20,-72.9167
2009-02-23,0.0
2009-02-24,0.0
2009-03-13,146.1538
2009-03-16,-34.375
2009-03-19,-23.8095
2009-03-24,800.0
2009-03-25,122.2222
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,-30.0
2009-03-31,-25.0
2009-04-01,42.8571
2009-04-02,-6.6667
2009-04-03,-57.1429
2009-04-06,-50.0
2009-04-07,-22.9167
2009-04-08,29.7297
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,166.6667
2009-04-20,150.0
2009-04-21,-17.5
2009-04-22,9.0909
2009-04-23,-38.8889
2009-04-24,50.0
2009-04-27,-3.0303
2009-04-28,-15.625
2009-04-29,3.7037
2009-04-30,7.1429
2009-05-01,0.0
2009-05-04,-20.0
2009-05-05,-8.3333
2009-05-06,-40.9091
2009-05-07,-2.8846
2009-05-08,13.8614
2009-05-11,-2.6087
2009-05-12,-9.8214
2009-05-13,-17.8218
2009-05-14,-6.0241
2009-05-15,-5.1282
2009-05-18,0.0
2009-05-19,0.0
2009-05-20,-13.5135
2009-05-21,-7.8125
2009-05-22,45.7627
2009-05-26,-1.1628
2009-05-27,10.5882
2009-05-28,-8.5106
2009-05-29,-6.9767
2009-06-01,-13.75
2009-06-02,-11.5942
2009-06-03,4.918
2009-06-04,3.125
2009-06-05,-15.1515
2009-06-08,-5.3571
2009-06-09,-5.6604
2009-06-10,82.0
2009-06-11,-40.6593
2009-06-12,3.7037
2009-06-15,0.0
2009-06-16,10.7143
2009-06-17,-12.9032
2009-06-18,14.8148
2009-06-19,0.0
2009-06-22,-14.5161
2009-06-23,5.6604
2009-06-24,-3.5714
2009-06-25,9.2593
2009-06-26,-13.5593
2009-06-29,-11.7647
2009-06-30,-6.6667
2009-07-01,85.7143
2009-07-02,-21.7949
2009-07-06,-18.0328
2009-07-07,6.0
2009-07-08,-3.7736
2009-07-09,-1.9607999999999999
2009-07-10,12.0
2009-07-13,-3.5714
2009-07-14,0.0
2009-07-15,-11.1111
2009-07-16,-10.4167
2009-07-17,-11.6279
2009-07-20,-7.8947
2009-07-21,5.7143
2009-07-22,45.9459
2009-07-23,-11.1111
2009-07-24,-12.5
2009-07-27,-16.6667
2009-07-28,-2.8571
2009-07-29,2.9412000000000003
2009-07-30,28.5714
2009-07-31,-4.4444
2009-08-03,-13.9535
2009-08-04,-8.1081
2009-08-05,8.8235
2009-08-06,-8.1081
2009-08-07,2.9412000000000003
2009-08-10,-8.5714
2009-08-11,-9.375
2009-08-12,3.4483
2009-08-13,0.0
2009-08-14,-3.3333
2009-08-17,10.3448
2009-08-18,6.25
2009-08-19,-5.8824
2009-08-20,-6.25
2009-08-21,0.0
2009-08-24,-3.3333
2009-08-25,0.0
2009-08-26,-10.3448
2009-08-27,-15.3846
2009-08-28,9.0909
2009-08-31,-8.3333
2009-09-01,9.0909
2009-09-02,0.0
2009-09-03,12.5
2009-09-04,-3.7037
2009-09-08,0.0
2009-09-09,-15.3846
2009-09-10,9.0909
2009-09-11,-8.3333
2009-09-14,0.0
2009-09-15,9.0909
2009-09-16,-8.3333
2009-09-17,0.0
2009-09-18,9.0909
2009-09-21,-20.8333
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-09-28,-5.2632
2009-09-29,-11.1111
2009-09-30,0.0
2009-10-01,18.75
2009-10-02,36.8421
2009-10-05,30.7692
2009-10-06,-20.5882
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,70.3704
2009-10-12,17.3913
2009-10-13,-22.2222
2009-10-14,-11.9048
2009-10-15,16.2162
2009-10-16,-13.9535
2009-10-19,0.0
2009-10-20,-21.6216
2009-10-21,10.3448
2009-10-22,6.25
2009-10-23,-5.8824
2009-10-26,0.0
2009-10-27,-9.375
2009-10-28,-6.8966
2009-10-29,-11.1111
2009-10-30,20.8333
2009-11-02,-10.3448
2009-11-03,-7.6923
2009-11-04,66.6667
2009-11-05,-12.5
2009-11-06,-8.5714
2009-11-09,-6.25
2009-11-10,0.0
2009-11-11,-3.3333
2009-11-12,3.4483
2009-11-13,23.3333
2009-11-16,29.7297
2009-11-17,-4.1667
2009-11-18,-8.6957
2009-11-19,-4.7619
2009-11-20,-5.0
2009-11-23,-7.8947
2009-11-24,-8.5714
2009-11-25,6.25
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,-5.8824
2009-12-02,6.25
2009-12-03,0.0
2009-12-04,8.8235
2009-12-07,21.6216
2009-12-08,-11.1111
2009-12-09,5.0
2009-12-10,-4.7619
2009-12-11,5.0
2009-12-14,2.3810000000000002
2009-12-15,11.6279
2009-12-16,-10.4167
2009-12-17,0.0
2009-12-18,-2.3256
2009-12-21,66.6667
2009-12-22,25.7143
2009-12-23,30.6818
2009-12-24,32.1739
2009-12-28,47.3684
2009-12-29,-39.2857
2009-12-30,-5.8824
2009-12-31,26.5625
2010-01-04,-8.0247
2010-01-05,-14.094
2010-01-06,-2.3438
2010-01-07,15.2
2010-01-08,-9.0278
2010-01-11,2.2901
2010-01-12,1.4925
2010-01-13,-2.2059
2010-01-14,-2.2556
2010-01-15,-1.5385
2010-01-19,-2.3438
2010-01-20,-6.4
2010-01-21,-2.5641
2010-01-22,-13.1579
2010-01-25,-11.1111
2010-01-26,-9.0909
2010-01-27,27.5
2010-01-28,-13.7255
2010-01-29,11.3636
2010-02-01,-15.3061
2010-02-02,0.0
2010-02-03,0.0
2010-02-04,-7.2289
2010-02-05,0.0
2010-02-08,-12.987
2010-02-09,7.4627
2010-02-10,-6.9444
2010-02-11,-4.4776
2010-02-12,3.125
2010-02-16,-7.5758
2010-02-17,-11.4754
2010-02-18,-1.8519
2010-02-19,0.0
2010-02-22,1.8868
2010-02-23,-22.2222
2010-02-24,-11.9048
2010-02-25,67.5676
2010-02-26,-12.9032
2010-03-01,-5.5556
2010-03-02,-15.6863
2010-03-03,4.6512
2010-03-04,0.0
2010-03-05,11.1111
2010-03-08,8.0
2010-03-09,12.963
2010-03-10,-8.1967
2010-03-11,-5.3571
2010-03-12,1.8868
2010-03-15,66.6667
2010-03-16,-16.6667
2010-03-17,-6.6667
2010-03-18,25.7143
2010-03-19,18.1818
2010-03-22,-10.5769
2010-03-23,1.0753
2010-03-24,2.1277
2010-03-25,6.25
2010-03-26,-0.9804
2010-03-29,-7.9208
2010-03-30,-17.2043
2010-03-31,1.2987
2010-04-01,8.9744
2010-04-05,-2.3529
2010-04-06,-7.2289
2010-04-07,-3.8961
2010-04-08,-5.4054
2010-04-09,5.7143
2010-04-12,-6.7568
2010-04-13,27.5362
2010-04-14,-3.4091
2010-04-15,-5.8824
2010-04-16,0.0
2010-04-19,-2.5
2010-04-20,15.3846
2010-04-21,6.6667
2010-04-22,-6.25
2010-04-23,4.4444
2010-04-26,2.1277
2010-04-27,-6.25
2010-04-28,6.6667
2010-04-29,-2.0833
2010-04-30,-1.0638
2010-05-03,-2.1505
2010-05-04,2.1978
2010-05-05,-5.3763
2010-05-06,-11.3636
2010-05-07,6.4103
2010-05-10,12.0482
2010-05-11,-5.3763
2010-05-12,-3.4091
2010-05-13,-5.8824
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,-56.25
2010-05-19,5.7143
2010-05-20,2.7027
2010-05-21,0.0
2010-05-24,-10.526299999999999
2010-05-25,2.9412000000000003
2010-05-26,5.7143
2010-05-27,0.0
2010-05-28,-5.4054
2010-06-01,0.0
2010-06-02,-8.5714
2010-06-03,-6.25
2010-06-04,6.6667
2010-06-07,6.25
2010-06-08,-5.8824
2010-06-09,0.0
2010-06-10,-6.25
2010-06-11,-3.3333
2010-06-14,-10.3448
2010-06-15,-7.6923
2010-06-16,12.5
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,-3.7037
2010-06-22,-7.6923
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,-12.5
2010-06-28,0.0
2010-06-29,-9.5238
2010-06-30,26.3158
2010-07-01,-12.5
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-08,-9.5238
2010-07-09,0.0
2010-07-12,-5.2632
2010-07-13,0.0
2010-07-14,5.5556
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,-5.2632
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,-11.1111
2010-08-04,-12.5
2010-08-05,0.0
2010-08-06,-7.1429
2010-08-09,-15.3846
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,-9.0909
2010-08-16,0.0
2010-08-17,10.0
2010-08-18,0.0
2010-08-19,27.2727
2010-08-20,14.2857
2010-08-23,-18.75
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,-15.3846
2010-08-30,-9.0909
2010-08-31,30.0
2010-09-01,-15.3846
2010-09-02,0.0
2010-09-03,27.2727
2010-09-07,28.5714
2010-09-08,0.0
2010-09-09,-11.1111
2010-09-10,0.0
2010-09-13,-12.5
2010-09-14,0.0
2010-09-15,0.0
2010-09-16,-7.1429
2010-09-17,7.6923
2010-09-20,-7.1429
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,-15.3846
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,-27.2727
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-25.0
2010-10-04,0.0
2010-10-05,33.3333
2010-10-06,-40.0
2010-10-07,-16.6667
2010-10-08,40.0
2010-10-11,28.5714
2010-10-12,0.0
2010-10-13,-4.1667
2010-10-14,-24.6377
2010-10-15,-7.6923
2010-10-18,-14.5833
2010-10-19,-21.9512
2010-10-20,4.6875
2010-10-21,0.0
2010-10-22,2.9851
2010-10-25,0.0
2010-10-26,4.3478
2010-10-27,-4.1667
2010-10-28,-2.8986
2010-10-29,4.4776
2010-11-01,-1.4285999999999999
2010-11-02,0.0
2010-11-03,-23.1884
2010-11-04,24.5283
2010-11-05,-7.5758
2010-11-08,-3.2787
2010-11-09,-5.0847
2010-11-10,-5.3571
2010-11-11,-5.6604
2010-11-12,-16.0
2010-11-15,-9.5238
2010-11-16,26.3158
2010-11-17,0.0
2010-11-18,-20.8333
2010-11-19,0.0
2010-11-22,-15.7895
2010-11-23,-9.375
2010-11-24,-27.5862
2010-11-26,4.7619
2010-11-29,9.0909
2010-11-30,12.5
2010-12-01,-11.1111
2010-12-02,-12.5
2010-12-03,0.0
2010-12-06,-14.2857
2010-12-07,0.0
2010-12-08,16.6667
2010-12-09,4.7619
2010-12-10,272.7273
2010-12-13,141.4634
2010-12-14,-44.4444
2010-12-15,-34.5455
2010-12-16,22.2222
2010-12-17,-21.5909
2010-12-20,-4.3478
2010-12-21,45.4545
2010-12-22,-27.0833
2010-12-23,-4.2857
2010-12-27,-13.4328
2010-12-28,-12.069
2010-12-29,-5.8824
2010-12-30,-6.25
2010-12-31,13.3333
2011-01-03,13.7255
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,-3.4483
2011-01-07,17.8571
2011-01-10,9.0909
2011-01-11,-11.1111
2011-01-12,0.0
2011-01-13,3.125
2011-01-14,-10.6061
2011-01-18,5.0847
2011-01-19,-6.4516
2011-01-20,-8.6207
2011-01-21,-9.434
2011-01-24,-10.4167
2011-01-25,0.0
2011-01-26,-2.3256
2011-01-27,-4.7619
2011-01-28,-5.0
2011-01-31,-7.8947
2011-02-01,5.7143
2011-02-02,-5.4054
2011-02-03,22.8571
2011-02-04,-13.9535
2011-02-07,-8.1081
2011-02-08,2.9412000000000003
2011-02-09,-14.2857
2011-02-10,-10.0
2011-02-11,0.0
2011-02-14,11.1111
2011-02-15,-3.3333
2011-02-16,-6.8966
2011-02-17,0.0
2011-02-18,7.4074
2011-02-22,-10.3448
2011-02-23,-7.6923
2011-02-24,8.3333
2011-02-25,-7.6923
2011-02-28,0.0
2011-03-01,-8.3333
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,9.0909
2011-03-08,-12.5
2011-03-09,0.0
2011-03-10,-9.5238
2011-03-11,26.3158
2011-03-14,-12.5
2011-03-15,-14.2857
2011-03-16,-11.1111
2011-03-17,0.0
2011-03-18,-12.5
2011-03-21,14.2857
2011-03-22,0.0
2011-03-23,-12.5
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,14.2857
2011-03-29,62.5
2011-03-30,-15.3846
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,-4.5455
2011-04-05,-9.5238
2011-04-06,-5.2632
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,5.5556
2011-04-12,-5.2632
2011-04-13,-11.1111
2011-04-14,18.75
2011-04-15,-15.7895
2011-04-18,-12.5
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,14.2857
2011-04-25,-18.75
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,-15.3846
2011-05-02,18.1818
2011-05-03,-15.3846
2011-05-04,18.1818
2011-05-05,0.0
2011-05-06,7.6923
2011-05-09,-7.1429
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,-15.3846
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,-9.0909
2011-05-19,10.0
2011-05-20,0.0
2011-05-23,-9.0909
2011-05-24,10.0
2011-05-25,-9.0909
2011-05-26,0.0
2011-05-27,10.0
2011-05-31,-9.0909
2011-06-01,-20.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,25.0
2011-06-07,-20.0
2011-06-08,-25.0
2011-06-09,33.3333
2011-06-10,25.0
2011-06-13,-20.0
2011-06-14,-25.0
2011-06-15,33.3333
2011-06-16,0.0
2011-06-17,0.0
2011-06-20,25.0
2011-06-21,0.0
2011-06-22,-20.0
2011-06-23,-25.0
2011-06-24,33.3333
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,0.0
2011-07-05,0.0
2011-07-06,25.0
2011-07-07,10.0
2011-07-08,-9.0909
2011-07-11,-20.0
2011-07-12,0.0
2011-07-13,-25.0
2011-07-14,0.0
2011-07-15,33.3333
2011-07-18,0.0
2011-07-19,-25.0
2011-07-20,-16.6667
2011-07-21,20.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,-16.6667
2011-07-27,20.0
2011-07-28,0.0
2011-07-29,-16.6667
2011-08-01,20.0
2011-08-02,-16.6667
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,-40.0
2011-08-12,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,66.6667
2011-08-18,-40.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,66.6667
2011-08-24,-40.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-01,66.6667
2011-09-02,-40.0
2011-09-06,0.0
2011-09-07,66.6667
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,-40.0
2011-09-13,66.6667
2011-09-14,0.0
2011-09-15,-40.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,66.6667
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-29,-40.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,-33.3333
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-20,50.0
2011-10-21,-33.3333
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-11-02,-87.2
2011-11-03,75.0
2011-11-04,500.0
2011-11-07,1.1905000000000001
2011-11-08,-74.1176
2011-11-09,90.9091
2011-11-10,90.4762
2011-11-11,-68.75
2011-11-14,-12.0
2011-11-15,259.0909
2011-11-17,-13.9241
2011-11-18,0.0
2011-11-21,-25.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-28,-56.8627
2011-11-29,4.5455
2011-11-30,0.0
2011-12-02,239.1304
2011-12-05,0.0
2011-12-06,-70.5128
2011-12-07,8.6957
2011-12-08,0.0
2011-12-12,20.0
2011-12-13,160.0
2011-12-14,-73.0769
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-05,0.0
2012-01-06,0.0
2012-01-09,14.2857
2012-01-10,0.0
2012-01-13,-12.5
2012-01-20,0.0
2012-01-27,0.0
2012-02-03,-71.4286
2012-02-06,0.0
2012-02-08,0.0
2012-02-21,231.6667
2012-02-22,-59.799
2012-02-23,12.5
2012-02-27,11.1111
2012-02-29,0.0
2012-03-01,0.0
2012-03-16,0.0
2012-03-21,0.0
2012-03-23,100.0
2012-03-26,10.0
2012-03-28,-54.5455
2012-04-02,0.0
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-16,0.0
2012-04-19,0.0
2012-04-23,0.0
2012-04-26,0.0
2012-05-09,0.0
2012-05-11,0.0
2012-05-24,0.0
2012-05-30,0.0
2012-06-13,0.0
2012-06-20,20.0
2012-07-16,123.3333
2012-07-17,-62.6866
2012-07-18,0.0
2012-07-19,0.0
2012-07-30,0.0
2012-08-03,0.0
2012-08-07,0.0
2012-08-13,150.0
2012-08-14,156.0
2012-08-15,-1.5625
2012-08-16,-6.3492
2012-08-17,0.0
2012-08-20,0.0
2012-08-31,0.0
2012-09-05,-64.4068
2012-09-07,0.0
2012-09-13,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,0.0
2012-09-25,0.0
2012-09-27,19.0476
2012-10-04,0.0
2012-10-11,4.0
2012-10-15,-3.8462
2012-10-17,0.0
2012-10-18,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-06,0.0
2012-11-15,-40.0
2012-11-29,100.0
2012-11-30,-3.3333
2012-12-04,-48.2759
2012-12-05,0.0
2012-12-11,-20.0
2012-12-17,66.6667
2012-12-20,-10.0
2012-12-21,-33.3333
2012-12-28,0.0
2012-12-31,0.0
2013-01-04,0.0
2013-01-14,0.0
2013-01-16,0.0
2013-02-01,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-19,0.0
2013-02-21,79.1667
2013-02-26,-53.4302
2013-02-27,0.0
2013-03-05,-29.0886
2013-03-11,0.0
2013-03-22,-14.0845
2013-03-25,0.0
2013-04-17,252.459
2013-04-22,0.0
2013-04-26,-86.0465
2013-04-29,103.3333
2013-05-01,0.0
2013-05-02,0.0
2013-05-06,0.0
2013-05-10,-18.0328
2013-05-22,0.0
2013-06-27,0.0
2013-07-05,0.0
