ticker,REXR US Equity
2013-12-09,-0.8584
2013-12-10,-0.4329
2013-12-11,-2.4638
2013-12-12,-2.1545
2013-12-13,0.3797
2013-12-16,-0.6051
2013-12-17,-0.3044
2013-12-18,0.8397
2013-12-19,-0.4542
2013-12-20,0.3802
2013-12-23,1.4394
2013-12-24,0.2987
2013-12-26,-1.1914
2013-12-27,0.9954
2013-12-30,0.7582
2013-12-31,-0.6772
2014-01-02,-2.803
2014-01-03,3.8971
2014-01-06,-0.15
2014-01-07,-1.0518
2014-01-08,-0.3037
2014-01-09,0.1523
2014-01-10,1.0646
2014-01-13,-0.7524
2014-01-14,0.1516
2014-01-15,-0.3028
2014-01-16,0.0
2014-01-17,-0.3037
2014-01-21,-0.1523
2014-01-22,0.0763
2014-01-23,1.2957
2014-01-24,0.6772
2014-01-27,-2.8401
2014-01-28,0.2308
2014-01-29,0.2302
2014-01-30,1.9142000000000001
2014-01-31,2.5545
2014-02-03,-2.2711
2014-02-04,1.1244
2014-02-05,-2.1497
2014-02-06,-0.2273
2014-02-07,1.063
2014-02-10,1.127
2014-02-11,0.0
2014-02-12,-0.4458
2014-02-13,2.2388
2014-02-14,-0.8029
2014-02-18,1.1038000000000001
2014-02-19,-1.0189
2014-02-20,1.0294
2014-02-21,-2.1106
2014-02-24,1.1152
2014-02-25,-0.7353
2014-02-26,2.5926
2014-02-27,3.3935
2014-02-28,-0.9078
2014-03-03,-0.9866
2014-03-04,4.0569
2014-03-05,0.8892
2014-03-06,-0.8814
2014-03-07,-1.2312
2014-03-10,0.277
2014-03-11,0.7597
2014-03-12,-1.3023
2014-03-13,-1.1111
2014-03-14,0.2107
2014-03-17,0.1402
2014-03-18,0.07
2014-03-19,-0.7692
2014-03-20,-0.7047
2014-03-21,-0.1419
2014-03-24,1.0661
2014-03-25,-0.3516
2014-03-26,-0.8469
2014-03-27,1.5657999999999999
2014-03-28,-0.5654
2014-03-31,0.7818
2014-04-01,-0.4231
2014-04-02,1.6289
2014-04-03,-0.6272
2014-04-04,-0.8415
2014-04-07,-0.3536
2014-04-08,1.0646
2014-04-09,-0.2107
2014-04-10,-0.3519
2014-04-11,-0.9887
2014-04-14,0.3566
2014-04-15,-0.2843
2014-04-16,0.3564
2014-04-17,0.5682
2014-04-21,0.8475
2014-04-22,1.0504
2014-04-23,-0.0693
2014-04-24,-0.208
2014-04-25,-0.3475
2014-04-28,-0.4881
2014-04-29,-1.0512
2014-04-30,0.7082
2014-05-01,0.7736
2014-05-02,0.2791
2014-05-05,-0.6263
2014-05-06,-0.2801
2014-05-07,0.5618
2014-05-08,-0.2793
2014-05-09,0.4202
2014-05-12,0.8368
2014-05-13,-1.4523
2014-05-14,-1.7544
2014-05-15,-0.1429
2014-05-16,1.0014
2014-05-19,0.6374
2014-05-20,-1.2667
2014-05-21,-0.1426
2014-05-22,0.0
2014-05-23,1.6417000000000002
2014-05-27,0.9129
2014-05-28,-1.6006
2014-05-29,-1.1315
2014-05-30,0.0
2014-06-02,1.216
2014-06-03,0.636
2014-06-04,0.0702
2014-06-05,1.4035
2014-06-06,0.346
2014-06-09,-0.4138
2014-06-10,-0.6925
2014-06-11,-1.5342
2014-06-12,-0.2833
2014-06-13,0.3551
2014-06-16,1.4862
2014-06-17,0.4881
2014-06-18,-0.347
2014-06-19,-0.2089
2014-06-20,-0.2094
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.8392
2014-06-27,-0.6294
2014-06-30,0.2111
2014-07-01,0.3511
2014-07-02,-0.2099
2014-07-03,0.0701
2014-07-07,-0.2803
2014-07-08,-0.6325
2014-07-09,0.1414
2014-07-10,-0.0706
2014-07-11,-0.212
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,-0.0708
2014-07-17,-1.4883
2014-07-18,0.9353
2014-07-21,-0.784
2014-07-22,0.2155
2014-07-23,2.1505
2014-07-24,-0.9825
2014-07-25,-1.4883
2014-07-28,0.7194
2014-07-29,-0.6429
2014-07-30,0.5032
2014-07-31,-1.073
2014-08-01,0.0723
2014-08-04,0.289
2014-08-05,-0.2161
2014-08-06,0.722
2014-08-07,-0.5018
2014-08-08,0.7205
2014-08-11,-0.2146
2014-08-12,-0.5018
2014-08-13,-2.0893
2014-08-14,2.2811
2014-08-15,1.5827
2014-08-18,2.2663
2014-08-19,1.2465
2014-08-20,-0.2052
2014-08-21,0.3427
2014-08-22,-0.4781
2014-08-25,0.1373
2014-08-26,0.4112
2014-08-27,0.0
2014-08-28,0.6143
2014-08-29,0.0
2014-09-02,0.882
2014-09-03,-1.345
2014-09-04,-0.818
2014-09-05,0.6873
2014-09-08,1.0239
2014-09-09,-1.0135
2014-09-10,-0.5461
2014-09-11,0.0686
2014-09-12,-2.6749
2014-09-15,-1.4094
2014-09-16,-0.143
2014-09-17,0.4295
2014-09-18,0.784
2014-09-19,0.0707
2014-09-22,-1.1307
2014-09-23,0.0715
2014-09-24,0.0
2014-09-25,-0.0714
2014-09-26,1.0007
2014-09-29,0.2141
2014-09-30,-1.4245
2014-10-01,-1.3006
2014-10-02,1.3909
2014-10-03,0.7942
2014-10-06,0.2865
2014-10-07,-1.2143
2014-10-08,2.3138
2014-10-09,-1.5548
2014-10-10,-0.7897
2014-10-13,1.3025
2014-10-14,1.4285999999999999
2014-10-15,-0.0704
2014-10-16,1.4799
2014-10-17,-0.3472
2014-10-20,-0.3484
2014-10-21,1.958
2014-10-22,-0.2743
2014-10-23,1.5131000000000001
2014-10-24,0.2033
2014-10-27,1.4199
2014-10-28,0.6667
2014-10-29,0.0
2014-10-30,0.8609
2014-10-31,1.4445000000000001
2014-11-03,0.5825
2014-11-04,0.0644
2014-11-05,-0.3215
2014-11-06,0.2581
2014-11-07,-2.0592
2014-11-10,0.7884
2014-11-11,-0.7823
2014-11-12,0.0
2014-11-13,0.4599
2014-11-14,-1.7005
2014-11-17,0.1996
2014-11-18,0.1992
2014-11-19,-1.2591
2014-11-20,1.0067
2014-11-21,-0.2658
2014-11-24,0.4664
2014-11-25,0.1326
2014-11-26,0.6623
2014-11-28,-0.0658
2014-12-01,-1.2508
2014-12-02,1.6
2014-12-03,0.3937
2014-12-04,0.1961
2014-12-05,-0.0652
2014-12-08,0.1958
2014-12-09,-0.1303
2014-12-10,0.7175
2014-12-11,1.3601
2014-12-12,-1.4058
2014-12-15,-1.4906
2014-12-16,0.5263
2014-12-17,3.2068
2014-12-18,-0.3805
2014-12-19,0.9548
2014-12-22,0.4414
2014-12-23,0.3139
2014-12-24,-0.1877
2014-12-26,0.3135
2014-12-29,0.1875
2014-12-30,0.3771
2014-12-31,-1.6280999999999999
2015-01-02,0.8275
2015-01-05,0.3157
2015-01-06,-0.2517
2015-01-07,1.8927
2015-01-08,0.3715
2015-01-09,-0.2468
2015-01-12,0.1237
2015-01-13,-0.3088
2015-01-14,1.487
2015-01-15,-1.8315000000000001
2015-01-16,0.3109
2015-01-20,-0.558
2015-01-21,-0.8105
2015-01-22,3.3312
2015-01-23,1.2774
2015-01-26,0.2402
2015-01-27,-0.5992
2015-01-28,-0.7836
2015-01-29,-1.7010999999999998
2015-01-30,-0.9889
2015-02-02,-0.9988
2015-02-03,0.0631
2015-02-04,-0.063
2015-02-05,1.5763
2015-02-06,-1.6760000000000002
2015-02-09,-0.5682
2015-02-10,0.127
2015-02-11,-1.2048
2015-02-12,0.1926
2015-02-13,0.4484
2015-02-17,0.7653
2015-02-18,0.3797
2015-02-19,-1.3871
2015-02-20,0.2558
2015-02-23,0.8929
2015-02-24,-1.8963
2015-02-25,0.3222
2015-02-26,0.1927
2015-02-27,2.8205
2015-03-02,2.0574
2015-03-03,-1.0996
2015-03-04,-0.1853
2015-03-05,0.0
2015-03-06,-2.104
2015-03-09,0.0632
2015-03-10,0.0
2015-03-11,0.3159
2015-03-12,0.7557
2015-03-13,-0.3125
2015-03-16,0.1254
2015-03-17,0.2505
2015-03-18,0.9994
2015-03-19,0.5566
2015-03-20,1.5375
2015-03-23,0.7268
2015-03-24,-0.6615
2015-03-25,-3.1477
2015-03-26,-1.1875
2015-03-27,-0.5693
2015-03-30,0.7051
2015-03-31,0.6365
2015-04-01,-0.8855
2015-04-02,0.3829
2015-04-06,2.225
2015-04-07,-0.4353
2015-04-08,0.2498
2015-04-09,-1.6199
2015-04-10,0.76
2015-04-13,-0.1257
2015-04-14,-0.1259
2015-04-15,-0.9452
2015-04-16,-0.7634
2015-04-17,-0.8974
2015-04-20,1.8758
2015-04-21,0.8254
2015-04-22,0.0
2015-04-23,-0.3778
2015-04-24,0.3793
2015-04-27,-0.7557
2015-04-28,-0.2538
2015-04-29,-2.2901
2015-04-30,-3.2552
2015-05-01,0.5384
2015-05-04,0.7363
2015-05-05,-2.7243
2015-05-06,-0.2732
2015-05-07,0.2055
2015-05-08,0.9569
2015-05-11,-1.4218
2015-05-12,0.2747
2015-05-13,-0.8219
2015-05-14,1.5192999999999999
2015-05-15,0.8163
2015-05-18,0.5398
2015-05-19,0.0
2015-05-20,-0.1342
2015-05-21,-0.672
2015-05-22,0.0
2015-05-26,-0.6089
2015-05-27,0.4765
2015-05-28,-0.6775
2015-05-29,-0.4775
2015-06-01,1.2337
2015-06-02,0.1354
2015-06-03,-0.7437
2015-06-04,0.0681
2015-06-05,-0.2042
2015-06-08,0.2046
2015-06-09,-0.2723
2015-06-10,0.8191
2015-06-11,0.1354
2015-06-12,-0.6085
2015-06-15,-0.8163
2015-06-16,0.3429
2015-06-17,0.2734
2015-06-18,1.9087
2015-06-19,0.8696
2015-06-22,-0.2653
2015-06-23,-0.1995
2015-06-24,-0.7995
2015-06-25,-0.9402
2015-06-26,0.8136
2015-06-29,-1.4915
2015-06-30,0.3441
2015-07-01,0.823
2015-07-02,-0.3401
2015-07-06,0.4778
2015-07-07,1.1549
2015-07-08,-0.8731
2015-07-09,-0.542
2015-07-10,1.7711000000000001
2015-07-13,0.2008
2015-07-14,0.668
2015-07-15,-0.3981
2015-07-16,0.5996
2015-07-17,-0.7285
2015-07-20,-0.1334
2015-07-21,-0.8684
2015-07-22,-0.5391
2015-07-23,-2.0325
2015-07-24,-0.9682
2015-07-27,-0.419
2015-07-28,0.8415
2015-07-29,1.0431
2015-07-30,-0.2753
2015-07-31,0.5521
2015-08-03,0.4118
2015-08-04,-1.0253
2015-08-05,-0.3453
2015-08-06,-1.8018
2015-08-07,-1.1997
2015-08-10,-0.7143
2015-08-11,-0.1439
2015-08-12,0.2882
2015-08-13,-0.2874
2015-08-14,1.1527
2015-08-17,0.9972
2015-08-18,-0.141
2015-08-19,-0.3531
2015-08-20,-0.1417
2015-08-21,-2.3421
2015-08-24,-4.2878
2015-08-25,-2.7335000000000003
2015-08-26,1.4052
2015-08-27,0.2309
2015-08-28,-0.0768
2015-08-31,-0.6918
2015-09-01,-0.4644
2015-09-02,1.1663999999999999
2015-09-03,0.1537
2015-09-04,-1.6117
2015-09-08,0.936
2015-09-09,-1.932
2015-09-10,0.6304
2015-09-11,1.8011
2015-09-14,-0.6154
2015-09-15,1.3158
2015-09-16,0.6112
2015-09-17,1.9742
2015-09-18,1.4147
2015-09-21,-0.2203
2015-09-22,-1.0302
2015-09-23,0.9665
2015-09-24,-0.5155
2015-09-25,1.8505
2015-09-28,-1.2718
2015-09-29,1.5613000000000001
2015-09-30,0.9517
2015-10-01,1.1602999999999999
2015-10-02,-0.2151
2015-10-05,2.9454000000000002
2015-10-06,-0.2094
2015-10-07,0.6294
2015-10-08,1.6678
2015-10-09,0.7519
2015-10-12,-0.2714
2015-10-13,0.1361
2015-10-14,-1.2227999999999999
2015-10-15,0.4814
2015-10-16,0.5476
2015-10-19,1.4295
2015-10-20,0.5369
2015-10-21,-0.2003
2015-10-22,1.9398
2015-10-23,0.2625
2015-10-26,-0.1963
2015-10-27,0.5902
2015-10-28,-0.1304
2015-10-29,-0.2611
2015-10-30,-0.8508
2015-11-02,1.3860999999999999
2015-11-03,-0.2604
2015-11-04,-0.5222
2015-11-05,-0.4593
2015-11-06,-1.0547
2015-11-09,0.3997
2015-11-10,0.7299
2015-11-11,1.054
2015-11-12,-0.3911
2015-11-13,0.1309
2015-11-16,0.6536
2015-11-17,1.039
2015-11-18,2.635
2015-11-19,0.7514
2015-11-20,1.9888
2015-11-23,0.5484
2015-11-24,-0.7273
2015-11-25,0.3053
2015-11-27,1.3999
2015-11-30,-3.3013
2015-12-01,0.0
2015-12-02,-1.7381
2015-12-03,-1.7688000000000001
2015-12-04,1.4791
2015-12-07,-0.3802
2015-12-08,0.6997
2015-12-09,0.379
2015-12-10,0.0629
2015-12-11,-0.5031
2015-12-14,0.1896
2015-12-15,0.3155
2015-12-16,2.8302
2015-12-17,0.0
2015-12-18,-1.5291000000000001
2015-12-21,-0.2484
2015-12-22,2.0548
2015-12-23,1.3423
2015-12-24,-0.4816
2015-12-28,0.605
2015-12-29,0.451
2015-12-30,-0.3018
2015-12-31,-0.9685
2016-01-04,-1.8336999999999999
2016-01-05,1.4321
2016-01-06,0.3069
2016-01-07,-2.2644
2016-01-08,-2.3795
2016-01-11,1.6677
2016-01-12,0.3785
2016-01-13,-1.7599
2016-01-14,0.7678
2016-01-15,-0.3175
2016-01-19,0.5732
2016-01-20,-2.0266
2016-01-21,-0.2586
2016-01-22,2.5275
2016-01-25,0.3793
2016-01-26,1.8892
2016-01-27,-2.5958
2016-01-28,0.6345
2016-01-29,2.7112
2016-02-01,1.5960999999999999
2016-02-02,0.2417
2016-02-03,1.4466999999999999
2016-02-04,0.4159
2016-02-05,-0.9467
2016-02-08,-1.6726
2016-02-09,-1.0936
2016-02-10,0.4914
2016-02-11,-1.6503999999999999
2016-02-12,1.8645
2016-02-16,2.1965
2016-02-17,0.5373
2016-02-18,1.0689
2016-02-19,1.8801
2016-02-22,-0.8074
2016-02-23,-0.2907
2016-02-24,-0.9329
2016-02-25,1.8246
2016-02-26,-1.5029
2016-02-29,-1.115
2016-03-01,1.6617
2016-03-02,0.3503
2016-03-03,-0.349
2016-03-04,-0.1751
2016-03-07,0.8187
2016-03-08,-0.174
2016-03-09,0.5811
2016-03-10,-0.1155
2016-03-11,1.9085999999999999
2016-03-14,-1.8729
2016-03-15,1.2146
2016-03-16,1.3714
2016-03-17,2.3112
2016-03-18,1.157
2016-03-21,-2.9956
2016-03-22,1.1791
2016-03-23,-1.7203
2016-03-24,-0.6211
2016-03-28,0.625
2016-03-29,3.3597
2016-03-30,-0.2201
2016-03-31,0.1655
2016-04-01,0.2203
2016-04-04,-1.0989
2016-04-05,-0.8333
2016-04-06,0.056
2016-04-07,0.224
2016-04-08,-0.2793
2016-04-11,0.8964
2016-04-12,0.2221
2016-04-13,2.1053
2016-04-14,-1.0309
2016-04-15,1.6996
2016-04-18,1.0782
2016-04-19,0.16
2016-04-20,-0.7455
2016-04-21,-1.073
2016-04-22,1.8980000000000001
2016-04-25,0.6919
2016-04-26,1.0571
2016-04-27,0.2092
2016-04-28,-1.1482
2016-04-29,-0.8976
2016-05-02,2.3442
2016-05-03,-0.885
2016-05-04,1.7332
2016-05-05,0.4646
2016-05-06,1.1819
2016-05-09,0.0
2016-05-10,1.5236
2016-05-11,-2.7014
2016-05-12,0.9769
2016-05-13,0.5092
2016-05-16,0.8612
2016-05-17,-1.6072
2016-05-18,-0.5105
2016-05-19,-1.1288
2016-05-20,0.6746
2016-05-23,0.1546
2016-05-24,2.4704
2016-05-25,-1.2054
2016-05-26,0.8134
2016-05-27,0.3026
2016-05-31,0.0503
2016-06-01,0.402
2016-06-02,-0.1001
2016-06-03,0.6513
2016-06-06,-0.2489
2016-06-07,0.2994
2016-06-08,1.2438
2016-06-09,1.8182
2016-06-10,0.5792
2016-06-13,-0.4319
2016-06-14,-0.8675
2016-06-15,0.9723
2016-06-16,0.4815
2016-06-17,0.9583
2016-06-20,-1.0916
2016-06-21,0.6718
2016-06-22,0.143
2016-06-23,-0.0952
2016-06-24,-0.4288
2016-06-27,-2.2488
2016-06-28,1.2971
2016-06-29,2.6265
2016-06-30,-0.0474
2016-07-01,-0.0474
2016-07-05,0.9962
2016-07-06,-0.4697
2016-07-07,-1.3214000000000001
2016-07-08,2.2956
2016-07-11,1.309
2016-07-12,-0.4615
2016-07-13,0.5563
2016-07-14,-1.337
2016-07-15,0.8879
2016-07-18,0.6948
2016-07-19,1.7479
2016-07-20,0.7685
2016-07-21,-0.987
2016-07-22,-0.0906
2016-07-25,0.4989
2016-07-26,-0.0451
2016-07-27,-0.0903
2016-07-28,1.3104
2016-07-29,1.9625
2016-08-01,0.4812
2016-08-02,-2.2638
2016-08-03,-1.1581
2016-08-04,0.0901
2016-08-05,-0.2701
2016-08-08,-0.7223
2016-08-09,1.1824
2016-08-10,0.4045
2016-08-11,0.5819
2016-08-12,0.0
2016-08-15,-0.267
2016-08-16,-1.6957
2016-08-17,-0.1362
2016-08-18,0.9545
2016-08-19,-1.2157
2016-08-22,0.5925
2016-08-23,0.3172
2016-08-24,-0.813
2016-08-25,0.4554
2016-08-26,-0.408
2016-08-29,1.502
2016-08-30,-0.1345
2016-08-31,0.2694
2016-09-01,0.7165
2016-09-02,1.4673
2016-09-06,-0.1315
2016-09-07,0.8337
2016-09-08,-1.3925
2016-09-09,-4.3689
2016-09-12,1.1998
2016-09-13,-2.2344
2016-09-14,0.1866
2016-09-15,-0.4655
2016-09-16,0.3742
2016-09-19,2.3299
2016-09-20,0.1366
2016-09-21,1.1824
2016-09-22,2.5169
2016-09-23,1.2275
2016-09-26,0.3465
2016-09-27,-0.4316
2016-09-28,0.4985
2016-09-29,-0.6508
2016-09-30,-0.0437
2016-10-03,-2.4028
2016-10-04,-1.4772
2016-10-05,-2.3171
2016-10-06,-0.0465
2016-10-07,-0.7445
2016-10-10,2.1097
2016-10-11,-2.2039
2016-10-12,1.784
2016-10-13,1.2454
2016-10-14,-0.3645
2016-10-17,0.5487
2016-10-18,0.955
2016-10-19,0.1351
2016-10-20,-0.3599
2016-10-21,-0.7223
2016-10-24,-0.1819
2016-10-25,-0.8656
2016-10-26,-1.6085
2016-10-27,-1.6348
2016-10-28,-0.6173
2016-10-31,0.6211
2016-11-01,-1.8044
2016-11-02,-0.5319
2016-11-03,0.0
2016-11-04,0.4861
2016-11-07,1.6933
2016-11-08,0.1903
2016-11-09,-1.8044
2016-11-10,-1.0155
2016-11-11,-0.977
2016-11-14,3.7494
2016-11-15,-0.3804
2016-11-16,1.1933
2016-11-17,0.6132
2016-11-18,3.188
2016-11-21,-0.7269
2016-11-22,3.1121
2016-11-23,-1.5091
2016-11-25,0.1352
2016-11-28,0.045
2016-11-29,0.9897
2016-11-30,-1.6036000000000001
2016-12-01,-1.4485999999999999
2016-12-02,-0.1378
2016-12-05,1.058
2016-12-06,0.1365
2016-12-07,1.8636
2016-12-08,2.4543
2016-12-09,0.2178
2016-12-12,0.565
2016-12-13,0.4322
2016-12-14,-2.7969
2016-12-15,0.7525
2016-12-16,1.7574999999999998
2016-12-19,0.0
2016-12-20,0.475
2016-12-21,-0.7735
2016-12-22,-0.3032
2016-12-23,0.5647
2016-12-27,-0.0432
2016-12-28,-1.2748
2016-12-29,1.5852
2016-12-30,0.5202
2017-01-03,0.3881
2017-01-04,2.5773
2017-01-05,0.3769
2017-01-06,0.7509
2017-01-09,-0.8696
2017-01-10,-0.2506
2017-01-11,-0.9213
2017-01-12,0.1691
2017-01-13,-0.8861
2017-01-17,0.894
2017-01-18,0.6329
2017-01-19,-1.5514000000000001
2017-01-20,1.2777
2017-01-23,0.8831
2017-01-24,0.2918
2017-01-25,-0.4988
2017-01-26,-1.3784
2017-01-27,-3.2613
2017-01-30,-1.4447999999999999
2017-01-31,0.8885
2017-02-01,-1.365
2017-02-02,0.5357
2017-02-03,1.9094
2017-02-06,-1.8736000000000002
2017-02-07,-1.5986
2017-02-08,0.9477
2017-02-09,0.4917
2017-02-10,1.2011
2017-02-13,-0.3077
2017-02-14,-0.0441
2017-02-15,-0.8381
2017-02-16,0.8897
2017-02-17,1.0582
2017-02-21,1.5707
2017-02-22,-0.7732
2017-02-23,-0.303
2017-02-24,0.7382
2017-02-27,0.2586
2017-02-28,-1.2038
2017-03-01,0.2611
2017-03-02,-0.3038
2017-03-03,-0.7836
2017-03-06,-1.2286
2017-03-07,-0.2665
2017-03-08,-1.6481
2017-03-09,-1.6303999999999998
2017-03-10,-0.3223
2017-03-13,0.0462
2017-03-14,-0.554
2017-03-15,1.9499
2017-03-16,0.0911
2017-03-17,0.5914
2017-03-20,-0.4071
2017-03-21,-0.0908
2017-03-22,-0.5455
2017-03-23,1.3711
2017-03-24,0.8566
2017-03-27,-1.4304999999999999
2017-03-28,0.4082
2017-03-29,0.7453
2017-03-30,0.1805
2017-03-31,1.4414
2017-04-03,0.3552
2017-04-04,0.7522
2017-04-05,0.7466
2017-04-06,1.5693000000000001
2017-04-07,1.03
2017-04-10,1.147
2017-04-11,1.806
2017-04-12,0.5776
2017-04-13,-0.1641
2017-04-17,1.3558
2017-04-18,-0.2837
2017-04-19,-0.0407
2017-04-20,0.3253
2017-04-21,0.527
2017-04-24,-0.8065
2017-04-25,1.2602
2017-04-26,0.8832
2017-04-27,0.5571
2017-04-28,-1.3059
2017-05-01,1.0024
2017-05-02,-0.7146
2017-05-03,-0.7197
2017-05-04,1.8526
2017-05-05,1.1072
2017-05-08,-0.6257
2017-05-09,-0.8658
2017-05-10,0.4764
2017-05-11,0.0395
2017-05-12,0.1975
2017-05-15,0.0
2017-05-16,0.2759
2017-05-17,1.1006
2017-05-18,0.0
2017-05-19,2.0218
2017-05-22,0.343
2017-05-23,0.8355
2017-05-24,1.5066000000000002
2017-05-25,1.4842
2017-05-26,0.0
2017-05-30,-0.6581
2017-05-31,0.2944
2017-06-01,0.8073
2017-06-02,2.2206
2017-06-05,-1.2107999999999999
2017-06-06,-0.757
2017-06-07,0.1453
2017-06-08,-0.3264
2017-06-09,1.492
2017-06-12,-0.0359
2017-06-13,0.2869
2017-06-14,-1.1087
2017-06-15,0.6148
2017-06-16,-1.0065
2017-06-19,0.3994
2017-06-20,-0.868
2017-06-21,-0.1094
2017-06-22,-0.5113
2017-06-23,1.1013
2017-06-26,1.053
2017-06-27,-1.4014
2017-06-28,0.5284
2017-06-29,-0.656
2017-06-30,0.6603
2017-07-03,0.8017
2017-07-05,-0.7592
2017-07-06,-1.8944
2017-07-07,1.9681
2017-07-10,-1.0925
2017-07-11,1.1046
2017-07-12,0.8012
2017-07-13,-0.7948
2017-07-14,0.437
2017-07-17,1.8492
2017-07-18,-0.0712
2017-07-19,1.3538000000000001
2017-07-20,-1.8629
2017-07-21,-0.5014
2017-07-24,-0.072
2017-07-25,0.5043
2017-07-26,0.9319
2017-07-27,-0.0355
2017-07-28,0.1421
2017-07-31,1.1706
2017-08-01,1.6480000000000001
2017-08-02,-0.4484
2017-08-03,-2.8067
2017-08-04,0.1426
2017-08-07,-2.136
2017-08-08,-0.3274
2017-08-09,-0.6204
2017-08-10,1.2119
2017-08-11,-0.0726
2017-08-14,3.4858000000000002
2017-08-15,-0.6667
2017-08-16,1.7662
2017-08-17,-1.2496
2017-08-18,-0.3163
2017-08-21,2.0804
2017-08-22,-1.1054
2017-08-23,1.5718
2017-08-24,0.8597
2017-08-25,0.1705
2017-08-28,-0.5786
2017-08-29,0.3766
2017-08-30,1.1937
2017-08-31,1.2808
2017-09-01,-0.8319
2017-09-05,0.5034
2017-09-06,-0.0334
2017-09-07,0.4676
2017-09-08,-0.4654
2017-09-11,1.5697999999999999
2017-09-12,-0.6577
2017-09-13,-0.2979
2017-09-14,0.2988
2017-09-15,-0.8275
2017-09-18,-0.7009
2017-09-19,0.2689
2017-09-20,0.1676
2017-09-21,0.3347
2017-09-22,-1.5676999999999999
2017-09-25,0.1694
2017-09-26,-2.5709999999999997
2017-09-27,-1.2153
2017-09-28,1.0018
2017-09-29,0.1049
2017-10-02,1.7469999999999999
2017-10-03,0.3434
2017-10-04,0.308
2017-10-05,1.1259000000000001
2017-10-06,-0.0675
2017-10-09,0.5064
2017-10-10,0.7726
2017-10-11,0.1667
2017-10-12,1.3311
2017-10-13,-0.4598
2017-10-16,0.165
2017-10-17,-0.3294
2017-10-18,-0.3305
2017-10-19,-0.63
2017-10-20,-0.2002
2017-10-23,-1.0699
2017-10-24,-1.318
2017-10-25,0.6507
2017-10-26,-0.034
2017-10-27,1.2253
2017-10-30,-0.807
2017-10-31,0.6441
2017-11-01,0.8757
2017-11-02,0.6678
2017-11-03,0.0332
2017-11-06,0.5637
2017-11-07,-0.7583
2017-11-08,0.3654
2017-11-09,0.2317
2017-11-10,-0.7266
2017-11-13,0.998
2017-11-14,-0.1647
2017-11-15,-1.7816
2017-11-16,2.0826000000000002
2017-11-17,-0.6581
2017-11-20,0.795
2017-11-21,1.7088
2017-11-22,0.1292
2017-11-24,1.7102
2017-11-27,0.0
2017-11-28,-0.1904
2017-11-29,-1.3032
2017-11-30,1.0306
2017-12-01,-0.0956
2017-12-04,-1.0211
2017-12-05,-3.3527
2017-12-06,1.034
2017-12-07,-0.1321
2017-12-08,2.281
2017-12-11,-0.7434
2017-12-12,0.2931
2017-12-13,-0.0649
2017-12-14,-0.2274
2017-12-15,-0.4233
2017-12-18,0.7194
