ticker,NCTY US Equity
2005-05-04,1.1561
2005-05-05,4.5714
2005-05-06,11.8231
2005-05-09,-2.4878
2005-05-10,-0.6834
2005-05-11,-3.8073
2005-05-12,-7.5346
2005-05-13,3.0944
2005-05-16,-3.2516
2005-05-17,-0.7239
2005-05-18,5.9375
2005-05-19,3.4907
2005-05-20,-1.1401
2005-05-23,0.1922
2005-05-24,-0.4796
2005-05-25,-4.5301
2005-05-26,0.5553
2005-05-27,4.8645
2005-05-31,-2.8197
2005-06-01,1.33
2005-06-02,-0.3889
2005-06-03,6.979
2005-06-06,6.0675
2005-06-07,1.4194
2005-06-08,2.3325
2005-06-09,-6.4235
2005-06-10,0.5757
2005-06-13,-1.0128
2005-06-14,-1.1121
2005-06-15,3.4638
2005-06-16,-0.087
2005-06-17,11.6188
2005-06-20,1.0916
2005-06-21,4.5507
2005-06-22,-1.1435
2005-06-23,-3.9925
2005-06-24,-2.876
2005-06-27,-1.9607999999999999
2005-06-28,7.551
2005-06-29,-1.3283
2005-06-30,0.1538
2005-07-01,-2.573
2005-07-05,3.5869
2005-07-06,-0.6469
2005-07-07,-0.0383
2005-07-08,1.2644
2005-07-11,0.7567
2005-07-12,1.7274
2005-07-13,-2.7316000000000003
2005-07-14,-5.7306
2005-07-15,-2.3349
2005-07-18,0.1649
2005-07-19,-1.1934
2005-07-20,4.748
2005-07-21,-0.3181
2005-07-22,-2.2736
2005-07-25,1.3469
2005-07-26,-1.772
2005-07-27,-1.189
2005-07-28,-5.6017
2005-07-29,0.3956
2005-08-01,1.0508
2005-08-02,-8.8821
2005-08-03,-1.4264999999999999
2005-08-04,-3.3285
2005-08-05,3.7923999999999998
2005-08-08,0.8654
2005-08-09,5.6244
2005-08-10,-3.6552
2005-08-11,2.3419
2005-08-12,0.6865
2005-08-15,0.7273
2005-08-16,0.4061
2005-08-17,-0.1348
2005-08-18,-3.6904
2005-08-19,-0.8879
2005-08-22,0.0
2005-08-23,-0.9901
2005-08-24,4.9048
2005-08-25,-12.5284
2005-08-26,-3.5288
2005-08-29,-1.0221
2005-08-30,1.087
2005-08-31,0.3763
2005-09-01,1.714
2005-09-02,-0.4739
2005-09-06,0.3704
2005-09-07,0.0527
2005-09-08,-0.5269
2005-09-09,1.1653
2005-09-12,0.9948
2005-09-13,-1.7626
2005-09-14,-3.1135
2005-09-15,0.5447
2005-09-16,1.3001
2005-09-19,-2.7273
2005-09-20,4.6729
2005-09-21,-0.3151
2005-09-22,2.8978
2005-09-23,2.6626
2005-09-26,2.4938000000000002
2005-09-27,-1.8005
2005-09-28,-2.1308
2005-09-29,-0.9114
2005-09-30,-3.4747
2005-10-03,-8.3113
2005-10-04,-3.5219
2005-10-05,0.8378
2005-10-06,-0.2967
2005-10-07,5.6548
2005-10-10,7.0986
2005-10-11,0.7365
2005-10-12,-4.752
2005-10-13,0.6579
2005-10-14,1.3617
2005-10-17,2.0956
2005-10-18,0.4211
2005-10-19,0.0
2005-10-20,0.1048
2005-10-21,0.9948
2005-10-24,-1.9699
2005-10-25,1.7450999999999999
2005-10-26,-2.9106
2005-10-27,-2.5161
2005-10-28,0.9885
2005-10-31,2.447
2005-11-01,1.0085
2005-11-02,1.9443000000000001
2005-11-03,-3.1959
2005-11-04,-3.4611
2005-11-07,0.3861
2005-11-08,-3.2967
2005-11-09,0.7955
2005-11-10,4.3968
2005-11-11,-12.311
2005-11-14,-1.2315
2005-11-15,-0.1247
2005-11-16,1.4357
2005-11-17,1.3538000000000001
2005-11-18,0.1821
2005-11-21,2.297
2005-11-22,-0.1718
2005-11-23,-1.8397999999999999
2005-11-25,0.1209
2005-11-28,-6.2802
2005-11-29,-3.9948
2005-11-30,-2.349
2005-12-01,-3.9175
2005-12-02,16.8097
2005-12-05,-3.0006
2005-12-06,-2.2727
2005-12-07,-4.7158
2005-12-08,2.1017
2005-12-09,8.2337
2005-12-12,6.0123
2005-12-13,0.8102
2005-12-14,-0.7176
2005-12-15,-0.7228
2005-12-16,-5.9406
2005-12-19,1.6099
2005-12-20,-1.2797
2005-12-21,0.0
2005-12-22,-0.4321
2005-12-23,0.3092
2005-12-27,-2.4096
2005-12-28,0.0633
2005-12-29,-1.1392
2005-12-30,-2.1127
2006-01-03,1.7659
2006-01-04,3.2134
2006-01-05,1.7435
2006-01-06,1.6524
2006-01-09,4.1541
2006-01-10,-0.1734
2006-01-11,3.011
2006-01-12,4.0472
2006-01-13,1.6207
2006-01-17,1.8075
2006-01-18,1.4621
2006-01-19,0.2573
2006-01-20,0.3593
2006-01-23,-0.8184
2006-01-24,2.0113
2006-01-25,1.5167000000000002
2006-01-26,-2.3904
2006-01-27,0.3061
2006-01-30,-0.4578
2006-01-31,1.7374
2006-02-01,0.2511
2006-02-02,-2.4048
2006-02-03,1.54
2006-02-06,-3.1345
2006-02-07,0.6785
2006-02-08,0.7258
2006-02-09,1.544
2006-02-10,1.3685
2006-02-13,-0.05
2006-02-14,-1.8009
2006-02-15,0.6113
2006-02-16,-0.0506
2006-02-17,1.1145
2006-02-21,2.3045999999999998
2006-02-22,2.3506
2006-02-23,0.9569
2006-02-24,0.0948
2006-02-27,1.7992
2006-02-28,-2.6512000000000002
2006-03-01,0.2867
2006-03-02,0.0476
2006-03-03,1.2381
2006-03-06,7.5729
2006-03-07,-1.6178
2006-03-08,-3.5111
2006-03-09,-0.4606
2006-03-10,-0.1388
2006-03-13,0.139
2006-03-14,-2.5914
2006-03-15,-0.2375
2006-03-16,10.4286
2006-03-17,7.7620000000000005
2006-03-20,-0.1601
2006-03-21,-1.0822
2006-03-22,-1.013
2006-03-23,1.1871
2006-03-24,7.2816
2006-03-27,2.0739
2006-03-28,-2.1057
2006-03-29,12.2642
2006-03-30,5.0084
2006-03-31,-4.7695
2006-04-03,-1.479
2006-04-04,-1.0577
2006-04-05,-0.8621
2006-04-06,0.5913
2006-04-07,-1.8672
2006-04-10,2.9175
2006-04-11,3.7729
2006-04-12,0.033
2006-04-13,-1.2533
2006-04-17,-3.5738
2006-04-18,0.1039
2006-04-19,0.2076
2006-04-20,1.7955999999999999
2006-04-21,1.7978
2006-04-24,0.0
2006-04-25,0.2333
2006-04-26,-0.0332
2006-04-27,-2.8932
2006-04-28,2.7055
2006-05-01,1.5338
2006-05-02,-2.3645
2006-05-03,0.3696
2006-05-04,-3.7027
2006-05-05,-5.7595
2006-05-08,3.1019
2006-05-09,-0.0716
2006-05-10,-0.7527
2006-05-11,-5.2004
2006-05-12,-3.8476
2006-05-15,-0.832
2006-05-16,10.4275
2006-05-17,-2.7858
2006-05-18,-1.0421
2006-05-19,7.0327
2006-05-22,-3.5137
2006-05-23,4.2972
2006-05-24,-4.7835
2006-05-25,-13.018
2006-05-26,9.6121
2006-05-30,7.7308
2006-05-31,-0.4284
2006-06-01,-2.0079
2006-06-02,1.2441
2006-06-05,-2.313
2006-06-06,-5.9563
2006-06-07,-2.0845
2006-06-08,-4.7815
2006-06-09,2.1519
2006-06-12,-3.3457
2006-06-13,-3.9316
2006-06-14,-0.6673
2006-06-15,7.7026
2006-06-16,-0.5405
2006-06-19,-1.1288
2006-06-20,-2.4947
2006-06-21,-2.0382
2006-06-22,-1.9478
2006-06-23,-0.1806
2006-06-26,-0.7237
2006-06-27,-0.7745
2006-06-28,0.9183
2006-06-29,1.8653
2006-06-30,3.573
2006-07-03,0.1294
2006-07-05,-0.5599
2006-07-06,3.0316
2006-07-07,1.5968
2006-07-10,-0.3305
2006-07-11,-2.2416
2006-07-12,6.9214
2006-07-13,0.0794
2006-07-14,-7.3413
2006-07-17,1.6702
2006-07-18,1.0952
2006-07-19,3.125
2006-07-20,-3.0303
2006-07-21,-2.5417
2006-07-24,5.0876
2006-07-25,-2.5209
2006-07-26,0.7079
2006-07-27,-2.6523
2006-07-28,1.6177000000000001
2006-07-31,2.5136
2006-08-01,-1.9207
2006-08-02,2.0833
2006-08-03,-4.1633
2006-08-04,-1.1073
2006-08-07,-0.0431
2006-08-08,2.1758
2006-08-09,-3.268
2006-08-10,8.762
2006-08-11,-1.0421
2006-08-14,0.9316
2006-08-15,0.4815
2006-08-16,-0.1997
2006-08-17,7.8431
2006-08-18,-1.6327
2006-08-21,-3.3572
2006-08-22,3.2397
2006-08-23,-2.2684
2006-08-24,-2.0116
2006-08-25,0.6711
2006-08-28,3.8824
2006-08-29,0.755
2006-08-30,-1.0865
2006-08-31,0.7576
2006-09-01,-3.8722
2006-09-05,4.4192
2006-09-06,-2.6966
2006-09-07,-4.5035
2006-09-08,-0.4434
2006-09-11,-2.1457
2006-09-12,3.2685
2006-09-13,0.3606
2006-09-14,2.1955999999999998
2006-09-15,1.4844
2006-09-18,-4.1186
2006-09-19,-3.4926
2006-09-20,0.9567
2006-09-21,-4.2851
2006-09-22,-3.8743
2006-09-25,-2.0152
2006-09-26,0.3656
2006-09-27,-1.6393
2006-09-28,-0.9722
2006-09-29,0.0468
2006-10-02,-1.5888
2006-10-03,-0.5223
2006-10-04,4.7733
2006-10-05,0.0456
2006-10-06,-0.6831
2006-10-09,1.1004
2006-10-10,1.9048
2006-10-11,1.1126
2006-10-12,3.3891
2006-10-13,6.1728
2006-10-16,-5.5333
2006-10-17,-1.5705
2006-10-18,-2.458
2006-10-19,0.0442
2006-10-20,-0.3093
2006-10-23,2.039
2006-10-24,0.3041
2006-10-25,4.7207
2006-10-26,-2.5227
2006-10-27,-0.2546
2006-10-30,-0.4254
2006-10-31,0.8543
2006-11-01,-0.5506
2006-11-02,0.2981
2006-11-03,-0.2123
2006-11-06,1.5745
2006-11-07,1.4243999999999999
2006-11-08,0.8344
2006-11-09,0.6895
2006-11-10,0.9751
2006-11-13,-3.1829
2006-11-14,-0.2081
2006-11-15,-2.2519
2006-11-16,20.9898
2006-11-17,-3.9845
2006-11-20,-1.2852999999999999
2006-11-21,3.5714
2006-11-22,-1.6164
2006-11-24,1.3143
2006-11-27,-3.0631
2006-11-28,-1.487
2006-11-29,5.0189
2006-11-30,-1.5091999999999999
2006-12-01,0.2554
2006-12-04,3.8574
2006-12-05,3.9943999999999997
2006-12-06,-0.0674
2006-12-07,0.3034
2006-12-08,0.0
2006-12-11,-0.605
2006-12-12,-0.8116
2006-12-13,-6.7167
2006-12-14,-1.3523
2006-12-15,-0.1112
2006-12-18,1.0386
2006-12-19,12.188
2006-12-20,1.5051999999999999
2006-12-21,-1.6118999999999999
2006-12-22,-0.0983
2006-12-26,1.2791000000000001
2006-12-27,4.6956
2006-12-28,0.5258
2006-12-29,-0.8615
2007-01-03,1.1173
2007-01-04,-1.6575
2007-01-05,-4.4944
2007-01-08,-0.3595
2007-01-09,0.8527
2007-01-10,3.0244
2007-01-11,5.7449
2007-01-12,0.1791
2007-01-16,2.056
2007-01-17,-1.6642000000000001
2007-01-18,-3.8895
2007-01-19,0.0927
2007-01-22,2.4691
2007-01-23,6.3855
2007-01-24,7.6727
2007-01-25,-1.157
2007-01-26,0.1064
2007-01-29,0.186
2007-01-30,-0.3979
2007-01-31,-1.8641999999999999
2007-02-01,-2.0624
2007-02-02,2.4938000000000002
2007-02-05,-0.0541
2007-02-06,-2.3803
2007-02-07,2.5492
2007-02-08,-0.4323
2007-02-09,-3.2836
2007-02-12,3.5915
2007-02-13,3.0065
2007-02-14,3.0239
2007-02-15,-8.1164
2007-02-16,0.5278
2007-02-20,-0.3868
2007-02-21,1.9971999999999999
2007-02-22,-0.4895
2007-02-23,0.4099
2007-02-26,3.4292
2007-02-27,-14.3418
2007-02-28,4.4854
2007-03-01,-1.4408
2007-03-02,-1.1038000000000001
2007-03-05,-6.7873
2007-03-06,8.5761
2007-03-07,-3.0104
2007-03-08,0.5532
2007-03-09,-0.6112
2007-03-12,3.321
2007-03-13,-0.8036
2007-03-14,2.4902
2007-03-15,2.4297
2007-03-16,-2.4293
2007-03-19,-1.4353
2007-03-20,-3.4175
2007-03-21,1.2
2007-03-22,4.7431
2007-03-23,1.2482
2007-03-26,0.258
2007-03-27,-1.9445000000000001
2007-03-28,-1.3998
2007-03-29,-2.1591
2007-03-30,1.8138
2007-04-02,3.3254
2007-04-03,7.5575
2007-04-04,-0.5076
2007-04-05,-5.4243
2007-04-09,16.4111
2007-04-10,-4.4878
2007-04-11,2.1195
2007-04-12,0.025
2007-04-13,-0.7
2007-04-16,0.6294
2007-04-17,0.6505
2007-04-18,3.7782999999999998
2007-04-19,-0.3593
2007-04-20,2.0433
2007-04-23,-3.4158
2007-04-24,0.4634
2007-04-25,-0.1696
2007-04-26,1.5561
2007-04-27,0.8621
2007-04-30,-2.8727
2007-05-01,-1.6865999999999999
2007-05-02,3.5305999999999997
2007-05-03,1.9452
2007-05-04,-1.2721
2007-05-07,-0.5011
2007-05-08,-1.9664000000000001
2007-05-09,2.226
2007-05-10,-1.3161
2007-05-11,4.7527
2007-05-14,-2.5463
2007-05-15,-4.4893
2007-05-16,-0.5223
2007-05-17,-3.625
2007-05-18,2.3865
2007-05-21,10.3116
2007-05-22,1.5847
2007-05-23,-4.4992
2007-05-24,-1.5388
2007-05-25,2.717
2007-05-29,-1.1002
2007-05-30,-0.8284
2007-05-31,1.7661
2007-06-01,1.6886
2007-06-04,1.3838
2007-06-05,0.6824
2007-06-06,-0.3389
2007-06-07,-3.2646
2007-06-08,1.7577
2007-06-11,-1.0134
2007-06-12,0.2327
2007-06-13,2.1356
2007-06-14,0.0227
2007-06-15,1.2497
2007-06-18,-1.8178
2007-06-19,0.7086
2007-06-20,2.1335
2007-06-21,0.2444
2007-06-22,2.6158
2007-06-25,0.4969
2007-06-26,-2.515
2007-06-27,-1.2348
2007-06-28,1.3841999999999999
2007-06-29,1.8718
2007-07-02,3.0264
2007-07-03,4.2803
2007-07-05,0.3823
2007-07-06,0.02
2007-07-09,-0.4008
2007-07-10,-1.4085
2007-07-11,-0.9184
2007-07-12,3.172
2007-07-13,3.7532
2007-07-16,-5.0029
2007-07-17,0.3646
2007-07-18,1.8971
2007-07-19,0.9507
2007-07-20,0.0589
2007-07-23,1.3725
2007-07-24,-1.9536
2007-07-25,-1.0061
2007-07-26,-0.5779
2007-07-27,-1.9042
2007-07-30,-0.2452
2007-07-31,0.3687
2007-08-01,-14.1429
2007-08-02,11.1243
2007-08-03,-4.107
2007-08-06,-4.8405000000000005
2007-08-07,3.6334
2007-08-08,-0.1357
2007-08-09,-2.1518
2007-08-10,1.7361
2007-08-13,-2.9124
2007-08-14,-0.9374
2007-08-15,-10.149
2007-08-16,0.5529
2007-08-17,2.1733000000000002
2007-08-20,-2.5628
2007-08-21,3.4981999999999998
2007-08-22,0.6861
2007-08-23,-1.3377
2007-08-24,-0.921
2007-08-27,0.5422
2007-08-28,3.621
2007-08-29,-9.4919
2007-08-30,-0.1369
2007-08-31,-2.4404
2007-09-04,5.846
2007-09-05,-3.8768000000000002
2007-09-06,4.4751
2007-09-07,-1.6658
2007-09-10,-3.0922
2007-09-11,-1.6093
2007-09-12,3.0739
2007-09-13,0.684
2007-09-14,-0.1359
2007-09-17,-1.7687
2007-09-18,-1.6066
2007-09-19,-0.6757
2007-09-20,2.6361
2007-09-21,0.0829
2007-09-24,-2.2627
2007-09-25,-4.0094
2007-09-26,-5.1467
2007-09-27,2.4806
2007-09-28,4.357
2007-10-01,-3.1603
2007-10-02,-3.8282
2007-10-03,-6.9155999999999995
2007-10-04,10.2676
2007-10-05,2.4875
2007-10-08,0.5619
2007-10-09,0.9123
2007-10-10,2.333
2007-10-11,1.1684
2007-10-12,-4.507
2007-10-15,-3.0678
2007-10-16,-1.0956
2007-10-17,-0.5231
2007-10-18,0.2474
2007-10-19,-6.3869
2007-10-22,-1.2195
2007-10-23,7.6743
2007-10-24,-3.5327
2007-10-25,-3.5014
2007-10-26,-2.2304
2007-10-29,-2.6558
2007-10-30,7.1004
2007-10-31,3.6904
2007-11-01,6.3307
2007-11-02,-1.955
2007-11-05,1.0272
2007-11-06,2.2727
2007-11-07,-3.3041
2007-11-08,-3.2356
2007-11-09,-3.2188
2007-11-12,-6.361
2007-11-13,3.7931
2007-11-14,-0.7309
2007-11-15,5.9237
2007-11-16,-31.9747
2007-11-19,-6.3168
2007-11-20,2.3798
2007-11-21,-0.9201
2007-11-23,5.3763
2007-11-26,7.6531
2007-11-27,5.9888
2007-11-28,2.2358000000000002
2007-11-29,-1.3917
2007-11-30,3.9112999999999998
2007-12-03,-9.3908
2007-12-04,3.4261
2007-12-05,-1.3251
2007-12-06,1.217
2007-12-07,4.5191
2007-12-10,1.4677
2007-12-11,-4.1439
2007-12-12,1.5905
2007-12-13,-3.613
2007-12-14,0.4165
2007-12-17,-0.4148
2007-12-18,0.1666
2007-12-19,1.4137
2007-12-20,-1.476
2007-12-21,-0.0832
2007-12-24,0.7913
2007-12-26,-2.8926
2007-12-27,-5.0638
2007-12-28,-1.6583999999999999
2007-12-31,-2.8259
2008-01-02,1.5947
2008-01-03,-0.9464
2008-01-04,-2.3538
2008-01-07,-0.3819
2008-01-08,-3.4499
2008-01-09,-2.0844
2008-01-10,0.6589
2008-01-11,-0.6546
2008-01-14,6.5383
2008-01-15,1.0942
2008-01-16,1.8353000000000002
2008-01-17,0.5545
2008-01-18,-13.1893
2008-01-22,-1.1646
2008-01-23,-0.857
2008-01-24,-3.7277
2008-01-25,-0.2806
2008-01-28,2.5324
2008-01-29,1.6465
2008-01-30,-5.8315
2008-01-31,4.0711
2008-02-01,-1.9284
2008-02-04,4.9437999999999995
2008-02-05,-5.6745
2008-02-06,-1.5891
2008-02-07,2.6528
2008-02-08,-3.4831
2008-02-11,-4.3655
2008-02-12,1.9477
2008-02-13,8.8358
2008-02-14,-0.0878
2008-02-15,-2.1632
2008-02-19,-3.6475999999999997
2008-02-20,-0.1747
2008-02-21,4.93
2008-02-22,9.5913
2008-02-25,3.3993
2008-02-26,1.7664
2008-02-27,6.5574
2008-02-28,3.6199
2008-02-29,-6.0262
2008-03-03,-2.8346
2008-03-04,-1.913
2008-03-05,0.4876
2008-03-06,-1.9407999999999999
2008-03-07,-0.2969
2008-03-10,-3.2754
2008-03-11,8.5172
2008-03-12,-7.3759
2008-03-13,-0.3573
2008-03-14,-2.7664
2008-03-17,-7.3235
2008-03-18,2.3877
2008-03-19,-3.6090999999999998
2008-03-20,0.6912
2008-03-24,9.8398
2008-03-25,5.8333
2008-03-26,-1.3287
2008-03-27,-1.197
2008-03-28,-3.3317
2008-03-31,7.0496
2008-04-01,-1.6098
2008-04-02,0.0992
2008-04-03,0.5448
2008-04-04,-1.9704000000000002
2008-04-07,5.9799
2008-04-08,-6.3537
2008-04-09,-4.7595
2008-04-10,0.0532
2008-04-11,-0.3719
2008-04-14,6.1333
2008-04-15,0.1005
2008-04-16,0.3012
2008-04-17,-0.6006
2008-04-18,1.3578999999999999
2008-04-21,0.4487
2008-04-22,-0.8902
2008-04-23,2.2954
2008-04-24,4.7805
2008-04-25,-1.9553
2008-04-28,0.8547
2008-04-29,-0.3766
2008-04-30,1.465
2008-05-01,-0.8384
2008-05-02,0.2818
2008-05-05,3.7939
2008-05-06,0.9928
2008-05-07,-4.4236
2008-05-08,-1.87
2008-05-09,4.0495
2008-05-12,1.9689
2008-05-13,7.4989
2008-05-14,6.2239
2008-05-15,5.1907
2008-05-16,-5.6075
2008-05-19,2.1386
2008-05-20,-0.1939
2008-05-21,-4.1181
2008-05-22,0.4862
2008-05-23,-5.6452
2008-05-27,6.6667
2008-05-28,0.5609
2008-05-29,-0.996
2008-05-30,4.1851
2008-06-02,-5.1757
2008-06-03,1.0183
2008-06-04,0.8871
2008-06-05,3.0775
2008-06-06,-0.0775
2008-06-09,0.5433
2008-06-10,0.0772
2008-06-11,-0.6942
2008-06-12,-1.3981
2008-06-13,2.2843999999999998
2008-06-16,-0.3466
2008-06-17,-2.9753
2008-06-18,-5.5556
2008-06-19,1.2861
2008-06-20,-8.0766
2008-06-23,5.3442
2008-06-24,-1.7197
2008-06-25,-1.0061
2008-06-26,-1.3699
2008-06-27,0.8065
2008-06-30,0.3556
2008-07-01,-0.5757
2008-07-02,9.3096
2008-07-03,-4.2787
2008-07-07,4.3848
2008-07-08,8.0343
2008-07-09,1.7743
2008-07-10,-5.5267
2008-07-11,-1.7275
2008-07-14,0.7591
2008-07-15,-2.0222
2008-07-16,3.3994
2008-07-17,5.0881
2008-07-18,-1.3035
2008-07-21,-0.2642
2008-07-22,3.9349
2008-07-23,2.8759
2008-07-24,-17.9759
2008-07-25,0.0863
2008-07-28,-3.0172
2008-07-29,0.1333
2008-07-30,-1.0209
2008-07-31,0.2691
2008-08-01,1.6547
2008-08-04,5.5873
2008-08-05,1.4167
2008-08-06,2.0131
2008-08-07,-1.9331
2008-08-08,-6.2423
2008-08-11,-1.8835
2008-08-12,1.9196
2008-08-13,-20.4555
2008-08-14,5.2863
2008-08-15,-1.7782
2008-08-18,-0.1065
2008-08-19,-0.8529
2008-08-20,2.8495
2008-08-21,-0.2091
2008-08-22,1.6763
2008-08-25,-2.1123
2008-08-26,0.3684
2008-08-27,-2.3073
2008-08-28,-0.6978
2008-08-29,-1.0811
2008-09-02,0.0546
2008-09-03,1.5838
2008-09-04,-3.3333
2008-09-05,7.7864
2008-09-08,-0.6192
2008-09-09,-7.9439
2008-09-10,-4.3429
2008-09-11,-2.1816
2008-09-12,8.3183
2008-09-15,-3.6728
2008-09-16,1.1554
2008-09-17,-7.9954
2008-09-18,5.8349
2008-09-19,9.9707
2008-09-22,-4.4267
2008-09-23,1.5625
2008-09-24,-2.0879
2008-09-25,1.2346
2008-09-26,2.7161999999999997
2008-09-29,-9.0664
2008-09-30,-0.3561
2008-10-01,-3.6927
2008-10-02,10.0804
2008-10-03,-9.8034
2008-10-06,-3.8306
2008-10-07,-6.1528
2008-10-08,5.245
2008-10-09,-0.3934
2008-10-10,-3.8841
2008-10-13,8.8356
2008-10-14,3.8388999999999998
2008-10-15,-6.7273
2008-10-16,-8.0572
2008-10-17,-2.4735
2008-10-20,2.3188
2008-10-21,-2.0538
2008-10-22,-2.3861
2008-10-23,-1.2593
2008-10-24,-3.3758
2008-10-27,-5.4348
2008-10-28,-0.2463
2008-10-29,7.4074
2008-10-30,7.8161000000000005
2008-10-31,1.0661
2008-11-03,-0.9142
2008-11-04,-0.7807
2008-11-05,-3.6481
2008-11-06,-4.0683
2008-11-07,0.6036
2008-11-10,2.6154
2008-11-11,-4.4987
2008-11-12,-5.4926
2008-11-13,4.8992
2008-11-14,-4.6714
2008-11-17,2.1595
2008-11-18,8.6179
2008-11-19,-24.476
2008-11-20,6.442
2008-11-21,1.6760000000000002
2008-11-24,0.5495
2008-11-25,-2.0036
2008-11-26,17.4721
2008-11-28,1.5823
2008-12-01,-10.2025
2008-12-02,1.4744
2008-12-03,-6.8376
2008-12-04,1.6514
2008-12-05,10.6498
2008-12-08,0.3263
2008-12-09,-2.0325
2008-12-10,-4.2324
2008-12-11,2.3397
2008-12-12,3.1329
2008-12-15,2.3810000000000002
2008-12-16,0.4812
2008-12-17,0.5587
2008-12-18,-1.2698
2008-12-19,10.6913
2008-12-22,-1.0893
2008-12-23,-1.2482
2008-12-24,-4.684
2008-12-26,2.1061
2008-12-29,-0.9167
2008-12-30,5.4742
2008-12-31,-2.6316
2009-01-02,5.1802
2009-01-05,0.6424
2009-01-06,0.922
2009-01-07,1.6865999999999999
2009-01-08,2.1424
2009-01-09,1.3532
2009-01-12,-6.2083
2009-01-13,0.427
2009-01-14,-2.197
2009-01-15,7.3187999999999995
2009-01-16,0.9453
2009-01-20,-5.4849
2009-01-21,13.5173
2009-01-22,-1.6209
2009-01-23,-0.4436
2009-01-26,0.6365
2009-01-27,1.4548
2009-01-28,-0.2494
2009-01-29,1.875
2009-01-30,-0.4608
2009-02-02,-1.455
2009-02-03,0.4027
2009-02-04,-0.6684
2009-02-05,0.8075
2009-02-06,-1.0013
2009-02-09,0.6069
2009-02-10,-1.0054
2009-02-11,-0.5416
2009-02-12,-1.2934
2009-02-13,-0.069
2009-02-17,-7.6605
2009-02-18,-4.6338
2009-02-19,-1.9592
2009-02-20,-2.4779999999999998
2009-02-23,8.3607
2009-02-24,-14.0696
2009-02-25,5.3697
2009-02-26,-1.6707999999999998
2009-02-27,-0.8496
2009-03-02,-7.5407
2009-03-03,-5.0046
2009-03-04,-1.4146
2009-03-05,-2.1277
2009-03-06,-4.0445
2009-03-09,-1.686
2009-03-10,9.2176
2009-03-11,6.7713
2009-03-12,3.2169
2009-03-13,3.3838
2009-03-16,11.3695
2009-03-17,-1.3921000000000001
2009-03-18,1.1764999999999999
2009-03-19,6.5116
2009-03-20,-3.4207
2009-03-23,2.939
2009-03-24,-6.4431
2009-03-25,0.2357
2009-03-26,7.7283
2009-03-27,0.2174
2009-03-30,-10.556799999999999
2009-03-31,9.0542
2009-04-01,-4.003
2009-04-02,6.8726
2009-04-03,0.5058
2009-04-06,1.7254
2009-04-07,5.7244
2009-04-08,-8.0882
2009-04-09,1.3091
2009-04-13,-4.8816
2009-04-14,-0.2264
2009-04-15,-24.6596
2009-04-16,-10.1406
2009-04-17,19.5531
2009-04-20,-10.3738
2009-04-21,-1.877
2009-04-22,1.5939999999999999
2009-04-23,-2.1967
2009-04-24,-0.3209
2009-04-27,-1.1803
2009-04-28,0.5429
2009-04-29,1.2959
