ticker,EMPO US Equity
2012-05-21,6.7961
2012-05-22,-13.6364
2012-05-23,5.2632
2012-05-24,1.0
2012-05-25,-10.8911
2012-05-29,0.0
2012-05-30,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-07,0.0
2012-06-08,12.2222
2012-06-11,-10.8911
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,12.2222
2012-06-18,-10.8911
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-5.5556
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,-5.8824
2012-06-28,0.0
2012-07-05,2.5
2012-07-06,23.1707
2012-07-09,8.9109
2012-07-11,-40.9091
2012-07-12,0.0
2012-07-13,61.5385
2012-07-17,-3.8095
2012-07-19,13.8614
2012-07-23,-11.3043
2012-07-26,17.647100000000002
2012-08-02,-15.8333
2012-08-03,3.9604
2012-08-07,13.3333
2012-08-08,-10.9244
2012-08-09,0.0
2012-08-13,-33.8679
2012-08-20,0.1427
2012-08-23,0.0
2012-08-27,0.0
2012-08-29,0.0
2012-08-31,6.8376
2012-09-04,-6.2667
2012-09-05,0.0
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-14,0.0
2012-09-21,-0.4267
2012-09-25,0.0
2012-09-27,0.0
2012-10-02,35.7143
2012-10-04,-5.2632
2012-10-08,13.3333
2012-10-09,-2.9412000000000003
2012-10-10,2.0202
2012-10-11,-4.9505
2012-10-12,1.0417
2012-10-15,4.1237
2012-10-16,-7.9208
2012-10-17,-13.9785
2012-10-18,20.0
2012-10-19,0.0
2012-10-22,8.3333
2012-10-23,-0.9615
2012-10-24,5.8252
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,-8.2569
2012-11-01,6.0
2012-11-02,-6.6038
2012-11-05,2.0202
2012-11-06,0.9901
2012-11-07,-2.9412000000000003
2012-11-08,-4.0404
2012-11-09,10.526299999999999
2012-11-12,-3.8095
2012-11-13,-1.4851
2012-11-14,-27.1231
2012-11-15,8.9467
2012-11-16,-6.3291
2012-11-19,0.0
2012-11-20,-12.1622
2012-11-21,-7.6923
2012-11-23,-16.6667
2012-11-26,-37.8
2012-11-27,27.3312
2012-11-28,-16.6667
2012-11-29,0.0
2012-11-30,-3.0303
2012-12-03,-6.875
2012-12-04,-12.7517
2012-12-05,-7.6923
2012-12-06,-16.6667
2012-12-07,20.0
2012-12-10,-8.3333
2012-12-11,-9.0909
2012-12-12,-25.0
2012-12-13,33.3333
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,25.0
2012-12-20,20.0
2012-12-21,-6.6667
2012-12-26,7.1429
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,13.3333
2013-01-02,2.6471
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,-0.2865
2013-01-08,0.2874
2013-01-10,0.2865
2013-01-11,-5.7143
2013-01-14,0.0
2013-01-16,-3.0303
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,-6.25
2013-01-24,6.6667
2013-01-25,-21.875
2013-01-28,0.0
2013-01-29,7.95
2013-01-30,-7.3645
2013-01-31,7.95
2013-02-01,-7.3645
2013-02-04,-20.0
2013-02-05,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-15,0.0
2013-02-19,-5.0
2013-02-20,0.0
2013-02-21,57.8947
2013-02-22,0.0
2013-02-26,-16.6667
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,40.0
2013-03-06,-2.8571
2013-03-07,-50.0
2013-03-11,23.5294
2013-03-12,33.3333
2013-03-13,14.2857
2013-03-14,-18.75
2013-03-15,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,0.0
2013-03-28,7.6923
2013-04-03,-7.1429
2013-04-09,0.0
2013-04-15,-2.8846
2013-04-17,18.8119
2013-04-18,-23.3333
2013-04-19,30.4348
2013-04-23,0.0
2013-04-24,-13.3333
2013-04-25,30.7692
2013-04-26,-8.8235
2013-04-29,-9.6774
2013-04-30,-7.1429
2013-05-02,-3.8462
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-15,44.0
2013-05-16,0.0
2013-05-17,-2.7778
2013-05-20,0.0
2013-05-21,-5.7143
2013-05-22,-23.9394
2013-05-23,31.4741
2013-05-24,0.0
2013-05-28,-23.9394
2013-05-29,0.0
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,-3.1873
2013-06-10,0.0
2013-06-18,44.0329
2013-06-19,-2.8571
2013-06-24,-8.8235
2013-06-26,0.0
2013-06-27,45.1613
2013-06-28,-26.6667
2013-07-11,6.0606
2013-07-12,22.8571
2013-07-15,-18.1395
2013-07-16,0.0
2013-07-17,0.0
2013-07-22,-11.931799999999999
2013-07-23,0.0
2013-07-29,6.4919
2013-07-30,33.2828
2013-07-31,20.4545
2013-08-05,-24.5283
2013-08-06,30.0
2013-08-08,0.0
2013-08-09,-23.0769
2013-08-13,-12.5
2013-08-19,2.8571
2013-08-20,2.7778
2013-08-23,-2.7027
2013-08-26,11.1111
2013-08-27,30.0
2013-08-28,-17.3077
2013-08-29,-6.9767
2013-08-30,-10.0
2013-09-03,11.1111
2013-09-04,0.0
2013-09-05,30.0
2013-09-16,-23.0769
2013-09-17,22.2031
2013-09-19,-18.169
2013-09-20,0.0
2013-09-25,12.5
2013-09-26,0.0
2013-09-27,6.6667
2013-10-01,0.0
2013-10-04,-12.5
2013-10-07,-4.7619
2013-10-08,-12.5
2013-10-11,15.4286
2013-10-14,-0.9901
2013-10-15,0.0
2013-10-17,0.0
2013-10-21,0.0
2013-10-22,-5.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-30,0.0
2013-11-04,0.0
2013-11-05,0.0
2013-11-06,1.5789
2013-11-13,-1.5544
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,2.6316
2013-11-21,7.6923
2013-11-22,0.0
2013-12-05,-4.7619
2013-12-06,0.0
2013-12-09,0.0
2013-12-11,-37.5
2013-12-17,20.0
2013-12-18,0.0
2013-12-19,16.6667
2013-12-20,0.0
2013-12-30,-28.5714
2013-12-31,0.0
2014-01-07,4.0
2014-01-14,26.9231
2014-01-15,15.1515
2014-01-22,10.526299999999999
2014-01-23,-4.7619
2014-01-27,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,22.5
2014-02-03,-3.0612
2014-02-07,0.0
2014-02-11,0.0
2014-02-12,-15.7895
2014-02-14,12.5
2014-02-20,-28.8611
2014-02-21,48.3795
2014-02-25,-32.5921
2014-02-26,3.0646
2014-03-05,3.0682
2014-03-06,0.0
2014-03-10,0.0
2014-03-13,39.6545
2014-03-14,-24.2105
2014-03-21,-5.5556
2014-03-25,2.9412000000000003
2014-04-04,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-22,20.0
2014-04-29,-19.0476
2014-04-30,-2.9412000000000003
2014-05-01,-15.1515
2014-05-02,25.0
2014-05-07,-25.7143
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,3.4615
2014-05-13,-3.3457
2014-05-19,0.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-28,0.0
2014-05-30,0.0
2014-06-04,0.0
2014-06-06,7.6923
2014-06-19,25.0
2014-06-25,-21.4286
2014-07-02,0.0
2014-07-07,0.0
2014-07-11,-5.4545
2014-07-14,7.6923
2014-07-15,35.3571
2014-07-22,-18.2058
2014-07-23,1.9355
2014-07-28,-0.9494
2014-07-31,-0.9585
2014-08-06,0.0
2014-08-11,6.4516
2014-08-18,-6.0606
2014-08-25,0.0
2014-08-27,0.0
2014-08-28,0.6452
2014-09-02,-0.641
2014-09-11,3.2258
2014-09-15,3.125
2014-09-17,-6.0606
2014-09-18,0.0
2014-09-23,0.6452
2014-10-03,2.5641
2014-10-08,-3.125
2014-10-14,0.0
2014-10-15,0.3226
2014-10-16,-0.3215
2014-10-20,3.2258
2014-10-23,0.0
2014-10-30,0.0
2014-10-31,-3.125
2014-11-04,3.2258
2014-11-05,-31.25
2014-11-07,4.5455
2014-11-11,30.4348
2014-11-12,-3.3333
2014-11-13,0.3448
2014-11-14,-0.3436
2014-11-18,0.0
2014-11-19,3.4483
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,3.3333
2014-11-28,-25.4839
2014-12-01,0.0
2014-12-03,0.0
2014-12-05,22.9437
2014-12-10,0.0
2014-12-12,0.0
2014-12-15,-18.662
2014-12-17,12.5541
2014-12-18,8.3173
2014-12-22,6.5245999999999995
2014-12-23,-6.6667
2014-12-29,-7.1429
2014-12-30,15.3846
2014-12-31,0.0
2015-01-05,3.3333
2015-01-07,-1.6129
2015-01-08,-1.6393
2015-01-09,-3.3333
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,-10.3448
2015-01-20,10.3846
2015-01-22,-9.4077
2015-01-23,0.0
2015-01-26,-7.3077
2015-01-27,3.7344
2015-01-29,-26.0
2015-02-03,35.1351
2015-02-05,-2.0
2015-02-17,2.0408
2015-02-23,0.0
2015-02-24,0.0
2015-03-02,-20.0
2015-03-03,25.0
2015-03-09,-12.0
2015-03-12,-9.0909
2015-03-20,0.0
2015-03-23,0.0
2015-04-02,0.0
2015-04-06,25.0
2015-04-07,0.0
2015-04-10,-10.0
2015-04-28,-11.1111
2015-04-30,0.0
2015-05-05,0.0
2015-05-06,-30.0
2015-05-07,0.0
2015-05-11,7.1429
2015-05-12,0.0
2015-05-14,-3.3333
2015-05-29,-31.0345
2015-06-02,10.0
2015-06-03,8.1818
2015-06-05,15.1261
2015-06-08,-12.4088
2015-06-19,8.3333
2015-06-24,-15.3846
2015-06-29,0.0
2015-07-08,18.1818
2015-07-31,-15.3846
2015-08-05,0.0
2015-08-12,0.0
2015-08-18,0.0
2015-08-19,0.0
2015-08-27,-18.1818
2015-09-04,0.0
2015-09-21,0.0
2015-09-25,44.4444
2015-10-08,-84.6154
2015-10-09,-25.0
2015-10-12,-6.6667
2015-10-13,-28.5714
2015-10-14,40.0
2015-10-15,-57.1429
2015-10-16,125.0
2015-10-19,0.0
2015-10-20,-25.9259
2015-10-21,21.875
2015-10-23,-34.359
2015-10-26,0.0
2015-10-28,0.0
2015-11-05,0.0
2015-11-09,0.0
2015-11-12,0.0
2015-11-16,0.0
2015-11-20,0.0
2015-12-01,7.0313
2015-12-10,-6.5693
2015-12-17,0.0
2015-12-28,0.0
2015-12-29,12.5
2015-12-31,-11.1111
2016-01-11,0.0
2016-02-01,0.0
2016-02-09,0.0
2016-02-24,0.0
2016-03-23,0.0
2016-03-28,0.0
2016-03-31,0.0
2016-04-11,0.0
2016-04-14,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-22,7.8125
2016-04-26,-7.2464
2016-05-06,7.8125
2016-05-13,-7.2464
2016-06-06,25.0
2016-06-07,100.0
2016-06-08,-15.0
2016-06-10,-5.8824
2016-06-22,-6.25
2016-06-30,0.0
2016-07-06,33.3333
2016-07-15,-25.0
2016-07-19,0.0
2016-08-04,0.0
2016-08-15,-6.6667
2016-08-17,0.0
2016-08-23,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-21,0.0
2016-10-11,0.0
2016-10-12,19.1964
2016-10-18,19.8502
2016-10-24,0.0
2016-10-25,-26.875
2016-10-31,-4.2735
2016-11-08,0.0
2016-11-09,-7.1429
2016-11-14,0.0
2016-11-22,0.0
2016-11-25,0.0
2016-11-28,0.0
2016-12-08,0.0
2016-12-20,-19.2308
2016-12-22,1.1905000000000001
2016-12-27,-1.1764999999999999
2017-01-19,1.1905000000000001
2017-01-20,-1.1764999999999999
2017-01-30,0.0
2017-02-07,0.0
2017-02-22,-4.7619
2017-03-14,50.0
2017-04-05,12.0833
2017-04-17,-10.7807
2017-04-28,26.6667
2017-05-10,-31.5789
2017-06-15,5.7692
2017-06-23,-27.2727
2017-06-29,-40.0
2017-07-12,0.0
2017-07-17,-3.3333
2017-07-19,-13.7931
2017-07-24,0.0
2017-08-01,18.0
2017-08-08,-15.2542
2017-08-31,18.0
2017-09-18,-1.6949
2017-09-27,-48.2759
2017-10-09,0.0
2017-10-11,0.0
2017-10-13,0.0
2017-11-10,0.0
2017-11-27,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-05,50.0
2017-12-13,-33.3333
2017-12-14,0.0
2017-12-20,20.0
2017-12-21,-16.6667
2017-12-26,0.0
2017-12-28,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-11,0.0
2018-01-18,0.0
2018-02-05,130.0
2018-02-15,-1.4493
2018-02-28,-52.9412
2018-04-09,3.125
2018-04-17,0.0
2018-04-20,0.0
2018-06-07,66.6667
2018-06-11,-40.0
2018-07-13,3.0303
2018-07-16,0.0
2018-08-02,0.0
2018-08-09,6.1765
2018-08-22,-5.8172
2018-08-28,0.0
2018-09-26,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-08,-8.8235
2018-10-18,61.2903
2018-10-23,10.0
2018-11-08,-34.5455
2018-12-04,0.0
2018-12-12,0.0
2018-12-20,-16.6667
2018-12-24,0.0
2019-01-15,0.0
2019-03-13,0.0
2019-03-21,16.6667
2019-03-25,-14.2857
2019-04-04,3.3333
2019-07-19,-6.4516
2019-08-01,-24.1379
2019-08-28,0.0
2019-09-11,0.0
2019-09-17,0.0
2019-10-03,-4.5455
2019-10-08,4.7619
2019-11-11,-9.0909
2019-11-14,0.0
2019-12-05,10.0
2019-12-10,13.6364
2019-12-31,0.0
2020-01-16,0.0
2020-01-21,-12.0
2020-02-18,0.0
2020-02-20,0.0
2020-02-25,0.0
2020-03-04,0.0
2020-03-09,97.7273
2020-04-23,60.9195
2020-04-27,-20.0
2020-04-29,-60.7143
2020-05-01,0.0
2020-05-07,0.0
2020-05-29,4.5455
2020-06-01,8.6957
2020-06-04,35.0
2020-06-09,77.7778
2020-07-06,-53.3333
