ticker,CRNT US Equity
2000-12-26,-6.3492
2000-12-27,1.6949
2000-12-28,5.5556
2000-12-29,1.5789
2001-01-02,-0.5181
2001-01-03,28.125
2001-01-04,-6.5041
2001-01-05,-10.0
2001-01-08,-7.2464
2001-01-09,-2.0833
2001-01-10,10.6383
2001-01-11,7.2115
2001-01-12,11.2108
2001-01-16,5.6452
2001-01-17,11.0687
2001-01-18,1.3746
2001-01-19,-8.4746
2001-01-22,-2.2222
2001-01-23,1.1364
2001-01-24,13.8577
2001-01-25,1.6447
2001-01-26,-4.8544
2001-01-29,-8.7585
2001-01-30,-3.8211
2001-01-31,5.0388
2001-02-01,0.0
2001-02-02,-9.2251
2001-02-05,-1.2195
2001-02-06,-1.6461000000000001
2001-02-07,-1.2551999999999999
2001-02-08,5.5085
2001-02-09,-0.8032
2001-02-12,-2.0243
2001-02-13,9.9174
2001-02-14,-1.1278
2001-02-15,3.0418
2001-02-16,-3.321
2001-02-20,-10.687
2001-02-21,-7.265
2001-02-22,4.6083
2001-02-23,-3.0837
2001-02-26,18.1818
2001-02-27,-3.4615
2001-02-28,-6.3745
2001-03-01,-1.2766
2001-03-02,1.2931
2001-03-05,-3.8298
2001-03-06,0.0
2001-03-07,4.4248
2001-03-08,-11.0169
2001-03-09,-7.1429
2001-03-12,-18.4615
2001-03-13,-3.7736
2001-03-14,-4.5752
2001-03-15,2.7397
2001-03-16,-10.6667
2001-03-19,2.2388
2001-03-20,2.1898
2001-03-21,-8.5714
2001-03-22,-12.5
2001-03-23,28.5714
2001-03-26,-6.9444
2001-03-27,-4.4776
2001-03-28,3.125
2001-03-29,-12.8788
2001-03-30,-13.913
2001-04-02,-3.5354
2001-04-03,-21.466
2001-04-04,-4.0
2001-04-05,0.0
2001-04-06,-5.5556
2001-04-09,-17.8824
2001-04-10,-2.5788
2001-04-11,-23.2353
2001-04-12,18.7739
2001-04-16,3.2258
2001-04-17,0.0
2001-04-18,1.5625
2001-04-19,4.0
2001-04-20,-5.3254
2001-04-23,-1.875
2001-04-24,-15.6051
2001-04-25,0.7547
2001-04-26,-12.3596
2001-04-27,5.5556
2001-04-30,12.9555
2001-05-01,18.2796
2001-05-02,19.0909
2001-05-03,-8.9059
2001-05-04,-1.1173
2001-05-07,-2.8249
2001-05-08,0.2907
2001-05-09,-4.6377
2001-05-10,-5.7751
2001-05-11,-3.2258
2001-05-14,-1.6667
2001-05-15,-1.0169
2001-05-16,-0.6849
2001-05-17,3.4483
2001-05-18,-0.3333
2001-05-21,1.0033
2001-05-22,0.3311
2001-05-23,18.8119
2001-05-24,3.6111
2001-05-25,-8.8472
2001-05-29,-5.0
2001-05-30,4.644
2001-05-31,-0.5917
2001-06-01,-3.2738
2001-06-04,0.6154
2001-06-05,1.2232
2001-06-06,-1.2085
2001-06-07,-0.6116
2001-06-08,0.0
2001-06-11,-0.9231
2001-06-12,4.0373
2001-06-13,0.0
2001-06-14,-3.8806000000000003
2001-06-15,-0.6211
2001-06-18,1.25
2001-06-19,-1.8519
2001-06-20,1.8868
2001-06-21,8.0247
2001-06-22,-6.2857
2001-06-25,-2.1341
2001-06-26,-2.8037
2001-06-27,-0.9615
2001-06-28,1.6181
2001-06-29,-1.2739
2001-07-02,3.5484
2001-07-03,-1.8692
2001-07-05,-0.3175
2001-07-06,-1.5924
2001-07-09,-1.9417
2001-07-10,-2.6403
2001-07-11,-3.7288
2001-07-12,3.8731999999999998
2001-07-13,1.6949
2001-07-16,-1.6667
2001-07-17,3.3898
2001-07-18,-3.2787
2001-07-19,3.3898
2001-07-20,-3.6066000000000003
2001-07-23,5.102
2001-07-24,1.9417
2001-07-25,4.7619
2001-07-26,-2.4242
2001-07-27,-1.8634
2001-07-30,0.9494
2001-07-31,-3.1348
2001-08-01,1.2945
2001-08-02,-0.3195
2001-08-03,-0.641
2001-08-06,-3.2258
2001-08-07,1.0
2001-08-08,0.6601
2001-08-09,-4.918
2001-08-10,2.7586
2001-08-13,0.0
2001-08-14,0.6711
2001-08-15,-1.6667
2001-08-16,-4.7458
2001-08-17,0.3559
2001-08-20,-10.2837
2001-08-21,2.7668
2001-08-22,0.7692
2001-08-23,1.5267
2001-08-24,1.5038
2001-08-27,0.5556
2001-08-28,9.0239
2001-08-29,-2.027
2001-08-30,-1.7241
2001-08-31,1.7544
2001-09-04,0.3448
2001-09-05,-8.5911
2001-09-06,-22.9323
2001-09-07,10.2439
2001-09-10,-3.0973
2001-09-17,-1.8265
2001-09-18,0.0
2001-09-19,0.0
2001-09-20,-6.9767
2001-09-21,1.0
2001-09-24,3.9604
2001-09-25,0.0
2001-09-26,-4.7619
2001-09-27,0.5
2001-09-28,-0.4975
2001-10-01,-1.5
2001-10-02,1.5228000000000002
2001-10-03,1.5
2001-10-04,-2.4631
2001-10-05,0.5051
2001-10-08,0.5025
2001-10-09,-1.5
2001-10-10,0.5076
2001-10-11,0.5051
2001-10-12,0.5025
2001-10-15,0.0
2001-10-16,-0.5
2001-10-17,5.5276
2001-10-18,-8.5714
2001-10-19,4.1471
2001-10-22,0.0188
2001-10-23,0.0
2001-10-24,-2.5
2001-10-25,2.5641
2001-10-26,-4.0
2001-10-29,3.125
2001-10-30,-0.9848
2001-10-31,4.5652
2001-11-01,0.0
2001-11-02,-3.4146
2001-11-05,8.0808
2001-11-06,-3.271
2001-11-07,-3.3816
2001-11-08,0.0
2001-11-09,-1.9844
2001-11-12,-1.0362
2001-11-13,20.6186
2001-11-14,13.2479
2001-11-15,3.7736
2001-11-16,-1.8182
2001-11-19,11.8519
2001-11-20,-3.9735
2001-11-21,-3.4483
2001-11-23,1.7856999999999998
2001-11-26,3.5088
2001-11-27,2.0339
2001-11-28,0.6645
2001-11-29,-5.6106
2001-11-30,6.2937
2001-12-03,-2.9605
2001-12-04,2.3729
2001-12-05,-0.3311
2001-12-06,2.99
2001-12-07,0.6452
2001-12-10,5.7692
2001-12-11,6.0606
2001-12-12,2.0
2001-12-13,-2.8011
2001-12-14,0.8826
2001-12-17,9.409
2001-12-18,1.8277
2001-12-19,1.2821
2001-12-20,-2.2785
2001-12-21,2.0725
2001-12-24,-1.0152
2001-12-26,-0.7692
2001-12-27,4.6512
2001-12-28,10.8642
2001-12-31,-0.4454
2002-01-02,-2.2371
2002-01-03,4.119
2002-01-04,0.0
2002-01-07,-0.2198
2002-01-08,-7.489
2002-01-09,-3.0952
2002-01-10,-5.6511
2002-01-11,5.4688
2002-01-14,-4.9383
2002-01-15,3.8961
2002-01-16,-8.75
2002-01-17,1.3699
2002-01-18,-0.5405
2002-01-22,-4.3478
2002-01-23,2.8409
2002-01-24,3.8674
2002-01-25,0.0
2002-01-28,-1.5957
2002-01-29,-2.7027
2002-01-30,-5.5556
2002-01-31,0.2941
2002-02-01,2.0528
2002-02-04,0.5747
2002-02-05,0.0
2002-02-06,-4.0
2002-02-07,1.1905000000000001
2002-02-08,-5.8824
2002-02-11,1.25
2002-02-12,0.6173
2002-02-13,-4.6012
2002-02-14,0.9646
2002-02-15,-1.2739
2002-02-19,-1.9355
2002-02-20,-4.6053
2002-02-21,5.5172
2002-02-22,-3.5948
2002-02-25,-5.0508
2002-02-26,-0.0357
2002-02-27,0.0
2002-02-28,10.7143
2002-03-01,9.0323
2002-03-04,-3.8462
2002-03-05,-7.6923
2002-03-06,11.3333
2002-03-07,-4.1916
2002-03-08,2.8125
2002-03-11,-1.2158
2002-03-12,0.6154
2002-03-13,-1.5291000000000001
2002-03-14,-2.1739
2002-03-15,-1.9048
2002-03-18,-1.2945
2002-03-19,0.9836
2002-03-20,1.6234
2002-03-21,0.639
2002-03-22,-2.5397
2002-03-25,3.5831
2002-03-26,-3.4591
2002-03-27,-0.3257
2002-03-28,1.3072
2002-04-01,-3.2258
2002-04-02,0.0
2002-04-03,-3.3333
2002-04-04,-1.3793
2002-04-05,-4.5455
2002-04-08,-2.9304
2002-04-09,1.1320999999999999
2002-04-10,-1.8657
2002-04-11,-1.9011
2002-04-12,3.1008
2002-04-15,-3.3835
2002-04-16,2.3346
2002-04-17,3.8023
2002-04-18,-3.6264
2002-04-19,9.8442
2002-04-22,0.0
2002-04-23,-8.3045
2002-04-24,-0.7547
2002-04-25,-1.1407
2002-04-26,6.9231
2002-04-29,-5.7554
2002-04-30,1.5267
2002-05-01,1.5038
2002-05-02,-0.7407
2002-05-03,1.4925
2002-05-06,-6.25
2002-05-07,-5.8824
2002-05-08,1.25
2002-05-09,-3.2922000000000002
2002-05-10,0.0
2002-05-13,-1.7021
2002-05-14,1.7316
2002-05-15,0.8511
2002-05-16,1.6878
2002-05-17,-4.5643
2002-05-20,-0.4348
2002-05-21,-1.7467000000000001
2002-05-22,-0.8889
2002-05-23,-0.4484
2002-05-24,-0.9009
2002-05-28,3.1818
2002-05-29,-5.2863
2002-05-30,4.6512
2002-05-31,-3.1111
2002-06-03,-3.211
2002-06-04,-0.4739
2002-06-05,-4.2857
2002-06-06,4.4776
2002-06-07,-4.7619
2002-06-10,-0.5
2002-06-11,-2.0101
2002-06-12,0.0
2002-06-13,-2.5641
2002-06-14,4.2105
2002-06-17,-6.5657
2002-06-18,0.5405
2002-06-19,-1.6129
2002-06-20,-3.8251
2002-06-21,-5.6818
2002-06-24,-3.6145
2002-06-25,-3.125
2002-06-26,-3.2258
2002-06-27,6.6667
2002-06-28,2.5
2002-07-01,-4.878
2002-07-02,-6.4103
2002-07-03,8.9041
2002-07-05,0.6289
2002-07-08,1.875
2002-07-09,-6.7485
2002-07-10,0.6579
2002-07-11,-6.5359
2002-07-12,2.0979
2002-07-15,1.3699
2002-07-16,-4.0541
2002-07-17,-2.1127
2002-07-18,5.036
2002-07-19,-6.8493
2002-07-22,-0.7353
2002-07-23,-3.7037
2002-07-24,0.0
2002-07-25,0.7692
2002-07-26,11.4504
2002-07-29,-4.1096
2002-07-30,2.8571
2002-07-31,-2.7778
2002-08-01,1.4285999999999999
2002-08-02,-3.5211
2002-08-05,-4.3796
2002-08-06,3.0534
2002-08-07,-5.9259
2002-08-08,0.7874
2002-08-09,-2.3438
2002-08-12,-1.6
2002-08-13,1.626
2002-08-14,-6.4
2002-08-15,-2.5641
2002-08-16,-0.8772
2002-08-19,6.1947
2002-08-20,-1.6667
2002-08-21,17.7966
2002-08-22,0.0
2002-08-23,2.1583
2002-08-26,-2.8169
2002-08-27,8.6957
2002-08-28,1.3333
2002-08-29,-3.2895
2002-08-30,3.4013999999999998
2002-09-03,-5.9211
2002-09-04,1.3986
2002-09-05,-3.4483
2002-09-06,-0.0714
2002-09-09,-1.3580999999999999
2002-09-10,0.0
2002-09-12,-1.4493
2002-09-13,-4.4118
2002-09-16,-3.7692
2002-09-17,3.1175
2002-09-18,-6.9767
2002-09-19,0.0
2002-09-20,-5.8333
2002-09-23,-2.6549
2002-09-24,-4.5455
2002-09-25,5.7143
2002-09-26,-7.2072
2002-09-27,-0.9709
2002-09-30,-1.9607999999999999
2002-10-01,0.0
2002-10-02,-1.0
2002-10-03,3.9394
2002-10-04,0.0972
2002-10-07,-0.9709
2002-10-08,-1.9607999999999999
2002-10-09,-2.0
2002-10-10,0.0
2002-10-11,-7.1429
2002-10-14,10.989
2002-10-15,-0.9901
2002-10-16,-2.0
2002-10-17,2.0408
2002-10-18,-1.0
2002-10-21,3.0303
2002-10-22,8.8235
2002-10-23,-5.4054
2002-10-24,0.0
2002-10-25,10.381
2002-10-28,2.6747
2002-10-29,-1.6806999999999999
2002-10-30,-1.7094
2002-10-31,0.087
2002-11-01,0.7819
2002-11-04,0.0
2002-11-05,2.5862
2002-11-06,0.0
2002-11-07,-3.3613
2002-11-08,-1.7391
2002-11-11,-3.5398
2002-11-12,3.6696999999999997
2002-11-13,-1.7699
2002-11-14,7.2072
2002-11-15,-0.8403
2002-11-18,9.322
2002-11-19,-1.5504
2002-11-20,3.9370000000000003
2002-11-21,-1.1222
2002-11-22,3.4334
2002-11-25,0.0
2002-11-26,-3.7037
2002-11-27,6.9231
2002-11-29,-2.8777
2002-12-02,-2.963
2002-12-03,-0.7634
2002-12-04,-4.6154
2002-12-05,-2.4194
2002-12-06,-0.8264
2002-12-09,-1.6667
2002-12-10,4.2373
2002-12-11,-4.878
2002-12-12,2.5641
2002-12-13,3.3333
2002-12-16,-0.8065
2002-12-17,-4.878
2002-12-18,0.7692
2002-12-19,-5.8524
2002-12-20,-3.5135
2002-12-23,-6.6293
2002-12-24,3.0
2002-12-26,9.7087
2002-12-27,5.3097
2002-12-30,2.521
2002-12-31,-1.6393
2003-01-02,-15.0
2003-01-03,4.902
2003-01-06,8.411200000000001
2003-01-07,-1.7241
2003-01-08,4.386
2003-01-09,7.563
2003-01-10,-0.7813
2003-01-13,-7.0866
2003-01-14,2.5423999999999998
2003-01-15,3.3058
2003-01-16,2.4
2003-01-17,-0.7813
2003-01-21,3.9370000000000003
2003-01-22,-3.0303
2003-01-23,4.6875
2003-01-24,4.4776
2003-01-27,-3.5714
2003-01-28,8.0741
2003-01-29,6.9225
2003-01-30,-5.7692
2003-01-31,-1.3605
2003-02-03,-4.1379
2003-02-04,1.4388
2003-02-05,-0.7092
2003-02-06,4.2857
2003-02-07,-4.1096
2003-02-10,0.0
2003-02-11,2.1429
2003-02-12,-2.0979
2003-02-13,-7.1429
2003-02-14,3.0769
2003-02-18,-0.7463
2003-02-19,3.7594
2003-02-20,2.1739
2003-02-24,-1.4184
2003-02-25,0.0
2003-02-26,-0.7194
2003-02-27,2.8986
2003-02-28,-2.1127
2003-03-03,0.0
2003-03-04,0.7194
2003-03-05,3.5714
2003-03-06,-1.3793
2003-03-07,0.6993
2003-03-10,0.0
2003-03-11,-3.4722
2003-03-12,-0.7194
2003-03-13,-0.7246
2003-03-14,-4.3796
2003-03-17,6.8702
2003-03-18,2.0714
2003-03-19,-2.0294
2003-03-20,2.1429
2003-03-21,4.8951
2003-03-24,0.0
2003-03-25,0.6667
2003-03-26,0.0
2003-03-27,-0.6623
2003-03-28,-6.0
2003-03-31,-0.7092
2003-04-01,3.5714
2003-04-02,-0.6897
2003-04-03,1.3889
2003-04-04,0.0
2003-04-07,-0.6849
2003-04-08,4.1379
2003-04-09,15.2318
2003-04-10,-0.5747
2003-04-11,0.578
2003-04-14,-0.5747
2003-04-15,-2.8902
2003-04-16,2.3810000000000002
2003-04-17,8.1395
2003-04-21,6.4516
2003-04-22,6.0606
2003-04-23,-1.4285999999999999
2003-04-24,1.4493
2003-04-25,-0.4762
2003-04-28,-5.2632
2003-04-29,5.0505
2003-04-30,-1.4423
2003-05-01,17.561
2003-05-02,12.0332
2003-05-05,-1.8519
2003-05-06,-1.5093999999999999
2003-05-07,2.682
2003-05-08,-6.7164
2003-05-09,-0.4
2003-05-12,0.4016
2003-05-13,-2.0
2003-05-14,0.4082
2003-05-15,3.252
2003-05-16,-0.3937
2003-05-19,-0.7905
2003-05-20,-4.3825
2003-05-21,4.1667
2003-05-22,0.8
2003-05-23,2.3810000000000002
2003-05-27,7.7519
2003-05-28,0.7194
2003-05-29,-0.3571
2003-05-30,1.7921
2003-06-02,-2.1127
2003-06-03,0.7194
2003-06-04,-3.5714
2003-06-05,1.8519
2003-06-06,-1.0909
2003-06-09,-1.8382
2003-06-10,-0.3745
2003-06-11,3.7594
2003-06-12,2.5362
2003-06-13,0.3534
2003-06-16,0.3521
2003-06-17,10.1754
2003-06-18,0.3185
2003-06-19,-1.9048
2003-06-20,0.3236
2003-06-23,-7.129
2003-06-24,3.4734
2003-06-25,-2.9876
2003-06-26,-0.346
2003-06-27,0.0
2003-06-30,-0.3472
2003-07-01,1.0453
2003-07-02,-2.4138
2003-07-03,-4.5936
2003-07-07,-0.7407
2003-07-08,-0.3731
2003-07-09,18.3521
2003-07-10,-8.8608
2003-07-11,0.6944
2003-07-14,10.3448
2003-07-15,0.3125
2003-07-16,-3.7382999999999997
2003-07-17,-6.1489
2003-07-18,-3.4483
2003-07-21,-2.5
2003-07-22,-1.0989
2003-07-23,7.4074
2003-07-24,8.6207
2003-07-25,0.9841
2003-07-28,2.1691
2003-07-29,7.6923
2003-07-30,-1.1429
2003-07-31,15.0289
2003-08-01,-2.0101
2003-08-04,0.0
2003-08-05,-2.5641
2003-08-06,-5.2632
2003-08-07,-3.3333
2003-08-08,-2.2989
2003-08-11,0.0
2003-08-12,7.0588
2003-08-13,4.3956
2003-08-14,-0.2632
2003-08-15,-1.0554
2003-08-18,3.4667
2003-08-19,-1.8041
2003-08-20,-1.5748
2003-08-21,0.0
2003-08-22,0.5333
2003-08-25,1.8302
2003-08-26,-3.3603
2003-08-27,5.3908
2003-08-28,13.0435
2003-08-29,-0.4525
2003-09-02,-0.1818
2003-09-03,2.459
2003-09-04,-1.3333
2003-09-05,4.7297
2003-09-08,7.0968
2003-09-09,0.4016
2003-09-10,-4.2
2003-09-11,-0.4175
2003-09-12,3.7736
2003-09-15,-3.0303
2003-09-16,0.0
2003-09-17,-3.125
2003-09-18,5.3763
2003-09-19,0.0
2003-09-22,-0.2041
2003-09-23,-1.0225
2003-09-24,8.6777
2003-09-25,-10.6464
2003-09-26,-2.1277
2003-09-29,-0.2174
2003-09-30,-1.9607999999999999
2003-10-01,4.8889
2003-10-02,2.9661
2003-10-03,2.2634
2003-10-06,2.6157
2003-10-07,-2.3529
2003-10-08,-0.2209
2003-10-09,0.6239
2003-10-10,-1.8
2003-10-13,4.664
2003-10-14,13.2516
2003-10-15,-0.8591
2003-10-16,-0.3466
2003-10-17,-0.5217
2003-10-20,-0.3497
2003-10-21,4.386
2003-10-22,-3.8655
2003-10-23,-2.7972
2003-10-24,-0.1799
2003-10-27,-2.8829000000000002
2003-10-28,11.1317
2003-10-29,0.6678
2003-10-30,1.1609
2003-10-31,-2.2951
2003-11-03,-6.3758
2003-11-04,0.7168
2003-11-05,-5.1601
2003-11-06,-0.5629
2003-11-07,7.1698
2003-11-10,3.8731999999999998
2003-11-11,1.6949
2003-11-12,1.6667
2003-11-13,0.1639
2003-11-14,0.8183
2003-11-17,-0.1623
2003-11-18,-0.1626
2003-11-19,-1.3029
2003-11-20,-1.3201
2003-11-21,0.0
2003-11-24,0.1672
2003-11-25,2.5042
2003-11-26,9.1205
2003-11-28,11.4925
2003-12-01,-4.8059
2003-12-02,-0.0141
2003-12-03,-5.0633
2003-12-04,5.1852
2003-12-05,-1.1268
2003-12-08,-3.5613
2003-12-09,0.2954
2003-12-10,-10.162
2003-12-11,6.5574
2003-12-12,6.7692
2003-12-15,-11.0951
2003-12-16,4.5381
2003-12-17,1.2403
2003-12-18,5.9724
2003-12-19,-4.6243
2003-12-22,3.0303
2003-12-23,3.6765
2003-12-24,-2.9787
2003-12-26,-3.2164
2003-12-29,4.3656
2003-12-30,-0.9987
2003-12-31,2.6316
2004-01-02,3.1339
2004-01-05,5.5249
2004-01-06,-0.2618
2004-01-07,1.0499
2004-01-08,7.5325
2004-01-09,-4.4686
2004-01-12,-0.885
2004-01-13,-4.1327
2004-01-14,5.2422
2004-01-15,0.7585
2004-01-16,2.8733
2004-01-20,5.9885
2004-01-21,-9.0909
2004-01-22,0.0
2004-01-23,2.5316
2004-01-26,3.5926
2004-01-27,-0.87
2004-01-28,-3.4624
2004-01-29,-6.1021
2004-01-30,-0.5305
2004-02-02,-1.8667
2004-02-03,0.5435
2004-02-04,-8.3784
2004-02-05,-4.5723
2004-02-06,6.6461
2004-02-09,-0.1884
2004-02-10,-0.8276
2004-02-11,7.7599
2004-02-12,-4.7554
2004-02-13,-5.8488
2004-02-17,5.303
2004-02-18,0.7194
2004-02-19,-2.1429
2004-02-20,-6.2774
2004-02-23,-3.7382999999999997
2004-02-24,-2.2654
2004-02-25,4.3046
2004-02-26,0.1587
2004-02-27,6.4976
2004-03-01,1.9344999999999999
2004-03-02,2.6277
2004-03-03,-1.9915
2004-03-04,0.4354
2004-03-05,-0.4335
2004-03-08,-3.7736
2004-03-09,-4.9774
2004-03-10,-7.3016
2004-03-11,2.226
2004-03-12,3.6851000000000003
2004-03-15,-2.2617
2004-03-16,0.1653
2004-03-17,0.9901
2004-03-18,1.7974
2004-03-19,1.9262000000000001
2004-03-22,-5.5118
2004-03-23,-1.1667
2004-03-24,1.5177
2004-03-25,1.8272
2004-03-26,2.7732
2004-03-29,2.0635
2004-03-30,-0.4666
2004-03-31,-1.4062999999999999
2004-04-01,2.8526
2004-04-02,7.5501000000000005
2004-04-05,2.4355
2004-04-06,-1.5385
2004-04-07,-1.4205
2004-04-08,0.4323
2004-04-12,-1.1478
2004-04-13,-1.8868
2004-04-14,2.2189
2004-04-15,-1.8813
2004-04-16,1.7699
2004-04-19,1.4493
2004-04-20,2.85
2004-04-21,3.9516999999999998
2004-04-22,-1.256
2004-04-23,-3.7889
2004-04-26,-0.8439
2004-04-27,-0.2837
2004-04-28,-5.2632
2004-04-29,-8.7087
2004-04-30,0.6579
2004-05-03,-2.451
2004-05-04,0.1675
2004-05-05,-1.0033
2004-05-06,-0.3378
2004-05-07,0.1695
2004-05-10,-5.4146
2004-05-11,-1.9678
2004-05-12,-0.365
2004-05-13,-0.1832
2004-05-14,-1.1009
2004-05-17,-5.9369
2004-05-18,-2.9586
2004-05-19,-0.3862
2004-05-20,-2.0608
2004-05-21,3.1458
2004-05-24,-0.4242
2004-05-25,0.4057
2004-05-26,3.8384
2004-05-27,6.2062
2004-05-28,-4.7445
2004-06-01,-4.0385
2004-06-02,2.2044
2004-06-03,-1.9607999999999999
2004-06-04,1.8
2004-06-07,2.1611
2004-06-08,0.0
2004-06-09,-2.3077
2004-06-10,1.3780000000000001
2004-06-14,-1.3592
2004-06-15,-0.5906
2004-06-16,0.0
2004-06-17,-0.198
2004-06-18,-4.3651
2004-06-21,0.0
2004-06-22,4.7718
2004-06-23,3.9604
2004-06-24,-1.3333
2004-06-25,4.0541
2004-06-28,2.0408
2004-06-29,0.7273
2004-06-30,-2.3466
2004-07-01,-2.403
2004-07-02,-2.4621
2004-07-06,-8.585
2004-07-07,3.6561
2004-07-08,0.2049
2004-07-09,-0.2045
2004-07-12,-3.6885
2004-07-13,-2.9787
2004-07-14,-4.386
2004-07-15,0.4587
2004-07-16,0.2283
2004-07-19,5.0114
2004-07-20,7.5922
2004-07-21,-4.6371
2004-07-22,4.6512
2004-07-23,-3.2323
2004-07-26,-1.8789
2004-07-27,0.0
2004-07-28,-1.0638
2004-07-29,1.5053999999999998
2004-07-30,3.178
2004-08-02,-4.3121
2004-08-03,5.1502
2004-08-04,-3.6734999999999998
2004-08-05,2.5423999999999998
2004-08-06,-7.2314
2004-08-09,-7.5724
2004-08-10,4.8193
2004-08-11,-2.069
2004-08-12,-6.1033
2004-08-13,-0.5
2004-08-16,-1.005
2004-08-17,-1.5228000000000002
2004-08-18,3.0928
2004-08-19,4.975
2004-08-20,-0.2143
2004-08-23,-4.5346
2004-08-24,0.025
2004-08-25,-0.025
2004-08-26,4.75
2004-08-27,-0.2387
2004-08-30,0.4785
2004-08-31,-1.9048
2004-09-01,-5.3398
2004-09-02,4.0769
2004-09-03,-0.4681
2004-09-07,5.6931
2004-09-08,0.0
2004-09-09,2.3419
2004-09-10,1.8307
2004-09-13,3.3708
2004-09-14,-0.2174
2004-09-15,-4.1394
2004-09-16,0.2273
2004-09-17,-2.9478
2004-09-20,3.5047
2004-09-21,3.386
2004-09-22,4.5852
2004-09-23,0.4175
2004-09-24,-1.2474
2004-09-27,-3.1579
2004-09-28,2.6087
2004-09-29,5.7203
2004-09-30,-0.6012
2004-10-01,-1.2097
2004-10-04,1.6327
2004-10-05,-1.8072
2004-10-06,-1.0225
2004-10-07,0.6405
2004-10-08,0.3901
2004-10-11,4.683
2004-10-12,0.0195
2004-10-13,0.3906
2004-10-14,-1.1673
2004-10-15,-2.5591
2004-10-18,2.6263
2004-10-19,-1.1811
2004-10-20,1.992
2004-10-21,-0.3906
2004-10-22,3.5294
2004-10-25,-2.8409
2004-10-26,-2.3392
2004-10-27,1.976
2004-10-28,-2.3292
2004-10-29,0.2004
2004-11-01,-0.02
2004-11-02,-2.1804
2004-11-03,0.6135
2004-11-04,-2.439
2004-11-05,0.2083
2004-11-08,4.5738
2004-11-09,-0.0199
2004-11-10,-0.3778
2004-11-11,1.1976
2004-11-12,-1.7751000000000001
2004-11-15,0.2008
2004-11-16,2.2044
2004-11-17,-1.1764999999999999
2004-11-18,-0.7937
2004-11-19,-0.4
2004-11-22,0.2008
2004-11-23,0.2004
2004-11-24,0.0
2004-11-26,-0.38
2004-11-29,14.8364
2004-11-30,-4.1958
2004-12-01,1.2774
2004-12-02,0.1802
2004-12-03,2.1583
2004-12-06,-0.7042
2004-12-07,5.4965
2004-12-08,4.0336
2004-12-09,0.0
2004-12-10,0.1616
2004-12-13,-0.1613
2004-12-14,1.5347
2004-12-15,-2.4662
2004-12-16,1.6313
2004-12-17,3.1942
2004-12-20,-3.5620000000000003
2004-12-21,-0.3226
2004-12-22,-0.8091
2004-12-23,0.8157
2004-12-27,-0.4854
2004-12-28,2.2763999999999998
2004-12-29,2.3847
2004-12-30,5.4348
2004-12-31,-0.8837
2005-01-03,-3.1204
2005-01-04,-2.3006
2005-01-05,-7.6923
2005-01-06,1.8707
2005-01-07,2.1703
2005-01-10,0.1634
2005-01-11,-2.1207
