ticker,MEDS US Equity
2009-11-16,-7.2093
2009-11-17,-2.2556
2009-11-18,0.0
2009-11-19,-5.1282
2009-11-20,-2.7027
2009-11-23,4.1667
2009-11-24,-10.9333
2009-11-25,-22.4551
2009-11-27,-26.6409
2009-11-30,-23.6842
2009-12-01,-13.7931
2009-12-02,-7.2
2009-12-03,-9.4828
2009-12-04,71.4286
2009-12-07,-11.1111
2009-12-08,11.25
2009-12-09,-12.9213
2009-12-10,15.4839
2009-12-11,-5.0279
2009-12-14,-2.9412000000000003
2009-12-15,-3.0303
2009-12-16,-6.25
2009-12-17,0.6667
2009-12-18,0.6623
2009-12-21,-14.473700000000001
2009-12-22,0.0
2009-12-23,-6.9231
2009-12-24,-1.6529
2009-12-28,0.0
2009-12-29,-7.563
2009-12-30,7.2727
2009-12-31,-0.8475
2010-01-04,15.3846
2010-01-05,2.963
2010-01-06,13.6691
2010-01-07,-11.3924
2010-01-08,-6.4286
2010-01-11,-0.7634
2010-01-12,-7.6923
2010-01-13,4.1667
2010-01-14,-4.0
2010-01-15,-8.3333
2010-01-19,-8.1818
2010-01-20,3.9604
2010-01-21,-6.6667
2010-01-22,0.0
2010-01-25,6.1224
2010-01-26,-0.9615
2010-01-27,1.9417
2010-01-28,-2.8571
2010-01-29,-1.9607999999999999
2010-02-01,0.0
2010-02-02,-4.5
2010-02-03,-5.7592
2010-02-04,-13.3333
2010-02-05,9.6154
2010-02-08,5.2632
2010-02-09,11.1111
2010-02-10,0.0
2010-02-11,-5.0
2010-02-12,-5.2632
2010-02-16,0.0
2010-02-17,5.5556
2010-02-18,-10.526299999999999
2010-02-19,-5.8824
2010-02-22,6.25
2010-02-23,-5.8824
2010-02-24,18.125
2010-02-25,-4.7619
2010-02-26,-7.7778
2010-03-01,2.4096
2010-03-02,4.7059
2010-03-03,-4.4944
2010-03-04,5.8824
2010-03-05,0.0
2010-03-08,0.0
2010-03-09,-10.0
2010-03-10,-1.2346
2010-03-11,-10.0
2010-03-12,4.1667
2010-03-15,-13.3333
2010-03-16,3.0769
2010-03-17,-10.4478
2010-03-18,1.6667
2010-03-19,0.0
2010-03-22,-14.5492
2010-03-23,34.2926
2010-03-24,-14.2857
2010-03-25,-4.375
2010-03-26,6.3181
2010-03-29,-1.6393
2010-03-30,-15.0
2010-03-31,1.9607999999999999
2010-04-01,15.3846
2010-04-05,-16.6667
2010-04-06,-30.0
2010-04-07,14.2857
2010-04-08,-5.0
2010-04-09,-7.8947
2010-04-12,14.2857
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,-1.25
2010-04-16,-13.9241
2010-04-19,10.2941
2010-04-20,-6.6667
2010-04-21,-14.2857
2010-04-22,10.0
2010-04-23,1.5152
2010-04-26,16.4179
2010-04-27,2.5641
2010-04-28,10.0
2010-04-29,36.3636
2010-04-30,-31.4583
2010-05-03,4.5593
2010-05-04,0.0
2010-05-05,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,-2.3256
2010-05-11,0.0
2010-05-12,-4.7619
2010-05-13,5.0
2010-05-14,-14.2857
2010-05-17,0.0
2010-05-18,-8.3333
2010-05-19,-1.5152
2010-05-20,-7.6923
2010-05-21,66.6667
2010-05-24,-20.0
2010-05-25,0.0
2010-05-26,-20.0
2010-05-27,25.0
2010-05-28,0.0
2010-06-01,-12.5
2010-06-02,0.0
2010-06-03,0.0
2010-06-04,-28.5714
2010-06-07,20.0
2010-06-08,0.0
2010-06-09,-6.6667
2010-06-10,7.1429
2010-06-15,0.0
2010-06-16,0.0
2010-06-17,8.3333
2010-06-18,0.0
2010-06-21,23.0769
2010-06-22,-47.5
2010-06-23,42.8571
2010-06-24,-3.3333
2010-06-25,0.0
2010-06-28,0.0
2010-06-29,3.4483
2010-06-30,0.0
2010-07-01,0.0
2010-07-02,-16.6667
2010-07-06,20.0
2010-07-07,-16.6667
2010-07-08,0.0
2010-07-12,16.0
2010-07-14,-13.7931
2010-07-15,0.0
2010-07-16,0.0
2010-07-20,20.0
2010-07-21,0.0
2010-07-22,-16.6667
2010-07-23,-12.0
2010-07-26,13.6364
2010-07-27,16.0
2010-07-28,-31.0345
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,25.0
2010-08-03,-20.0
2010-08-04,15.0
2010-08-05,-13.0435
2010-08-06,5.0
2010-08-09,-4.7619
2010-08-10,0.0
2010-08-11,-25.0
2010-08-12,33.3333
2010-08-13,20.0
2010-08-16,4.1667
2010-08-17,-20.0
2010-08-18,0.0
2010-08-19,15.0
2010-08-20,0.0
2010-08-23,4.3478
2010-08-24,-16.6667
2010-08-25,0.0
2010-08-26,25.0
2010-08-27,0.0
2010-08-30,-20.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,-17.5
2010-09-03,33.3333
2010-09-07,-9.0909
2010-09-08,-15.0
2010-09-09,11.7647
2010-09-10,5.2632
2010-09-13,0.0
2010-09-14,10.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,-18.1818
2010-09-22,22.2222
2010-09-23,-9.0909
2010-09-24,-10.0
2010-09-27,22.2222
2010-09-29,9.0909
2010-09-30,4.1667
2010-10-01,-4.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,-16.6667
2010-10-07,20.0
2010-10-08,4.1667
2010-10-11,0.0
2010-10-12,20.0
2010-10-13,0.0
2010-10-14,-20.0
2010-10-15,0.0
2010-10-18,0.0
2010-10-19,-4.1667
2010-10-20,0.0
2010-10-21,30.4348
2010-10-22,-23.3333
2010-10-25,0.0
2010-10-26,13.0435
2010-10-27,-11.538499999999999
2010-10-28,-26.087
2010-10-29,0.0
2010-11-01,29.4118
2010-11-02,0.0
2010-11-03,0.0
2010-11-04,-27.2727
2010-11-05,0.0
2010-11-08,25.0
2010-11-09,0.0
2010-11-10,-5.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,-15.7895
2010-11-16,18.75
2010-11-17,0.0
2010-11-18,-15.7895
2010-11-19,0.0
2010-11-22,18.75
2010-11-23,0.0
2010-11-24,-13.8158
2010-11-26,-2.2901
2010-11-29,0.0
2010-11-30,-6.25
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,3.3333
2010-12-06,-3.2258
2010-12-07,-20.0
2010-12-08,8.3333
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,-15.3846
2010-12-14,36.3636
2010-12-15,-16.6667
2010-12-16,-11.0
2010-12-17,7.8652
2010-12-20,-7.2917
2010-12-21,-1.1236
2010-12-22,-9.0909
2010-12-23,-10.0
2010-12-27,5.5556
2010-12-28,5.2632
2010-12-29,-10.0
2010-12-30,0.0
2010-12-31,-7.6389
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,-1.5038
2011-01-06,8.3969
2011-01-07,-45.0704
2011-01-11,2.5641
2011-01-12,40.0
2011-01-13,-14.2857
2011-01-14,14.5833
2011-01-18,-12.7273
2011-01-19,50.0
2011-01-20,-55.5556
2011-01-21,125.0
2011-01-24,-11.1111
2011-01-26,-25.0
2011-01-27,8.3333
2011-01-28,0.0
2011-01-31,-7.6923
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,-16.6667
2011-02-08,-3.75
2011-02-09,0.0
2011-02-10,3.8961
2011-02-15,0.0
2011-02-17,6.25
2011-02-18,12.9412
2011-02-22,25.0
2011-02-23,0.0
2011-02-28,20.0
2011-03-01,-15.2778
2011-03-02,31.1475
2011-03-03,0.0
2011-03-04,50.0
2011-03-07,-13.3333
2011-03-08,-31.7308
2011-03-09,12.6761
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,0.0
2011-03-16,-51.25
2011-03-18,-7.6923
2011-03-21,2.7778
2011-03-22,91.8919
2011-03-23,0.0
2011-03-24,1.4085
2011-03-25,0.0
2011-03-28,0.0
2011-03-30,-33.3333
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,5.2083
2011-04-05,-4.9505
2011-04-06,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,8.3333
2011-04-14,-23.0769
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,0.0
2011-04-26,-20.0
2011-04-27,100.0
2011-04-28,-25.0
2011-04-29,16.6667
2011-05-04,0.0
2011-05-05,0.0
2011-05-09,-28.5714
2011-05-10,0.0
2011-05-11,0.0
2011-05-16,0.0
2011-05-17,100.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,-20.0
2011-05-23,62.5
2011-05-24,38.4615
2011-05-31,-38.8889
2011-06-01,-9.0909
2011-06-02,60.0
2011-06-09,-60.1563
2011-06-13,0.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,-18.6275
2011-06-17,-3.6145
2011-06-22,-20.0
2011-06-24,-25.0
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,33.3333
2011-07-01,0.0
2011-07-06,0.0
2011-07-08,0.0
2011-07-11,-50.0
2011-07-12,93.75
2011-07-13,29.0323
2011-07-14,0.0
2011-07-15,-20.0
2011-07-18,0.0
2011-07-19,0.0
2011-07-21,-70.3125
2011-07-26,68.4211
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,93.75
2011-08-01,-9.6774
2011-08-02,0.0
2011-08-03,-66.0714
2011-08-04,226.3158
2011-08-08,-45.1613
2011-08-09,0.0
2011-08-12,2.9412000000000003
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,0.0
2011-08-25,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,0.0
2011-09-06,0.0
2011-09-08,0.0
2011-09-09,74.2857
2011-09-12,-42.623
2011-09-13,-17.1429
2011-09-16,0.0
2011-09-20,0.0
2011-09-22,0.0
2011-09-26,0.0
2011-09-27,0.0
2011-09-30,-10.3448
2011-10-03,30.7692
2011-10-05,-23.5294
2011-10-06,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,138.4615
2011-10-13,-58.0645
2011-10-18,-7.6923
2011-10-19,0.0
2011-10-24,0.0
2011-10-26,100.0
2011-10-27,0.0
2011-10-28,-45.8333
2011-11-02,84.6154
2011-11-03,0.0
2011-11-04,0.0
2011-11-08,0.0
2011-11-10,0.0
2011-11-11,16.6667
2011-11-14,0.0
2011-11-15,0.0
2011-11-17,-42.8571
2011-11-21,118.75
2011-11-22,-54.2857
2011-11-25,0.0
2011-11-29,-15.625
2011-11-30,0.0
2011-12-01,-77.7778
2011-12-02,66.6667
2011-12-05,40.0
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,-21.4286
2011-12-19,72.7273
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,-15.7895
2011-12-30,-18.75
2012-01-03,38.4615
2012-01-04,-11.1111
2012-01-05,50.0
2012-01-06,-33.3333
2012-01-09,50.0
2012-01-13,-33.3333
2012-01-18,50.0
2012-01-24,-8.3333
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,-27.2727
2012-01-30,0.0
2012-02-02,50.0
2012-02-06,0.0
2012-02-08,0.0
2012-02-10,0.0
2012-02-14,0.0
2012-02-15,20.8333
2012-02-17,0.0
2012-02-24,-17.2414
2012-02-29,0.0
2012-03-09,0.0
2012-03-12,12.5
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-20,0.0
2012-03-21,7.4074
2012-03-23,-6.8966
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,0.0
2012-04-03,-18.5185
2012-04-10,31.8182
2012-04-12,0.0
2012-04-13,-24.1379
2012-04-16,0.0
2012-04-18,0.0
2012-04-20,0.0
2012-04-23,31.8182
2012-04-24,-51.7241
2012-04-25,0.0
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,0.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-23,0.0
2012-05-24,-64.2857
2012-05-25,0.0
2012-05-29,0.0
2012-05-30,20.0
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,0.0
2012-06-12,0.0
2012-06-14,0.0
2012-06-18,116.6667
2012-06-19,0.0
2012-06-21,0.0
2012-06-27,0.0
2012-07-02,0.0
2012-07-03,-38.4615
2012-07-06,0.0
2012-07-09,0.0
2012-07-11,0.0
2012-07-12,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-10,0.0
2012-08-15,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-23,25.0
2012-08-28,0.0
2012-08-30,0.0
2012-08-31,0.0
2012-09-04,0.0
2012-09-07,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,40.0
2012-09-18,-28.5714
2012-09-19,0.0
2012-09-24,0.0
2012-09-27,30.0
2012-09-28,-23.0769
2012-10-01,0.0
2012-10-03,0.0
2012-10-04,-20.0
2012-10-11,0.0
2012-10-16,0.0
2012-10-18,0.0
2012-10-22,0.0
2012-10-23,0.0
2012-10-24,0.0
2012-10-25,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-05,0.0
2012-11-13,0.0
2012-11-14,0.0
2012-11-19,0.0
2012-11-26,0.0
2012-11-27,0.0
2012-11-29,100.0
2012-11-30,-12.5
2012-12-04,-21.4286
2012-12-05,0.0
2012-12-06,-27.2727
2012-12-07,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,100.0
2012-12-14,-50.0
2012-12-17,0.0
2012-12-18,75.0
2012-12-19,-42.8571
2012-12-21,0.0
2012-12-24,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-03,0.0
2013-01-07,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-14,-25.0
2013-01-16,0.0
2013-01-22,116.6667
2013-01-28,-53.8462
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,0.0
2013-02-05,0.0
2013-02-13,0.0
2013-02-19,0.0
2013-02-22,0.0
2013-02-26,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-25,0.0
2013-03-27,0.0
2013-04-03,0.0
2013-04-08,0.0
2013-04-12,0.0
2013-04-15,0.0
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-30,33.3333
2013-05-01,0.0
2013-05-02,25.0
2013-05-07,0.0
2013-05-13,-40.0
2013-05-15,66.6667
2013-05-17,-20.0
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,37.5
2013-05-23,-9.0909
2013-05-24,90.0
2013-05-30,-26.3158
2013-06-07,-21.4286
2013-06-14,-9.0909
2013-06-17,10.0
2013-06-18,-9.0909
2013-06-20,200.0
2013-06-21,0.0
2013-06-25,-66.6667
2013-06-26,10.0
2013-07-12,0.0
2013-07-18,0.0
2013-07-22,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-05,0.0
2013-08-07,0.0
2013-08-09,0.0
2013-08-15,0.0
2013-08-19,0.0
2013-08-22,0.0
2013-08-26,0.0
2013-08-27,0.0
2013-08-30,0.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-19,0.0
2013-09-20,245.4545
2013-09-23,5.2632
2013-09-26,0.0
2013-09-27,7.5
2013-09-30,-13.9535
2013-10-01,0.0
2013-10-02,0.0
2013-10-04,0.0
2013-10-07,-8.1081
2013-10-09,0.0
2013-10-10,-5.8824
2013-10-14,0.0
2013-10-15,0.0
2013-10-18,0.0
2013-10-21,15.625
2013-10-22,0.0
2013-10-24,-13.5135
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,-25.0
2013-11-01,-25.0
2013-11-04,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,-44.4444
2013-11-22,10.0
2013-11-25,0.0
2013-11-26,0.0
2013-12-02,0.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,-9.0909
2013-12-06,0.0
2013-12-11,0.0
2013-12-12,250.0
2013-12-13,-71.4286
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-26,10.0
2013-12-27,-9.0909
2013-12-30,250.0
2013-12-31,-2.8571
2014-01-02,2.9412000000000003
2014-01-03,0.0
2014-01-06,0.0
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,0.0
2014-01-15,-31.4286
2014-01-16,0.0
2014-01-22,0.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-01-31,433.3333
2014-02-03,-50.0
2014-02-04,0.0
2014-02-05,-62.5
2014-05-09,-60.0
2014-05-12,0.0
2014-05-22,391.6667
2014-05-29,0.0
2014-06-03,-15.2542
2014-06-06,2.0
2014-06-11,5.8824
2014-06-18,-33.3333
2014-06-19,-0.5556
2014-06-25,-2.2346
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,0.0
2014-07-18,0.0
2014-07-30,-2.8571
2014-08-05,-1.1764999999999999
2014-08-20,-19.6429
2014-09-03,0.0
2014-09-09,11.1111
2014-09-23,-6.6667
2014-10-10,24.2857
2014-10-14,0.5747
2014-10-15,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-12,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-01,5.7143
2014-12-16,-8.1081
2014-12-22,0.0
2015-02-05,-2.9412000000000003
2015-02-10,0.0
2015-02-19,-9.0909
2015-02-23,10.0
2015-03-24,0.0
2015-03-25,3.0303
2015-04-01,-8.8235
2015-04-02,12.9032
2015-04-23,-14.2857
2015-04-28,0.0
2015-05-06,-8.0
2015-05-11,-16.6667
2015-05-12,29.5652
2015-05-14,4.0268
2015-05-15,12.9032
2015-05-19,-14.2857
2015-05-28,16.6667
2015-06-04,-11.4286
2015-06-10,0.0
2015-06-24,0.0
2015-07-24,-6.4516
2015-07-28,-6.8966
2015-07-30,11.1111
2015-08-06,-3.3333
2015-08-11,-13.7931
2015-08-28,-4.0
2015-08-31,4.1667
2015-09-15,20.0
2015-09-22,-63.3333
2015-09-23,81.8182
2015-09-29,0.0
2015-10-01,-25.0
2015-10-02,-20.0
2015-10-05,25.0
2015-10-06,-20.0
2015-10-07,0.0
2015-10-14,8.3333
2015-10-19,53.8462
2015-10-27,-25.0
2015-10-28,-33.3333
2015-10-29,60.0
2015-10-30,25.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,15.0
2015-11-05,-41.7391
2015-11-09,11.9403
2015-11-11,32.0
2015-11-12,-23.2323
2015-11-13,-5.2632
2015-11-16,59.7222
2015-11-17,-13.0435
2015-11-18,0.0
2015-11-19,-20.0
2015-11-23,12.5
2015-11-30,2.2222
2015-12-01,21.7391
2015-12-02,-11.7857
2015-12-04,-2.834
2015-12-07,1.0417
2015-12-14,3.0928
2015-12-21,0.0
2015-12-22,10.0
2015-12-30,0.0
2016-01-05,4.5455
2016-01-06,8.6957
2016-01-07,0.0
2016-01-14,0.0
2016-01-15,-20.0
2016-02-05,0.0
2016-02-09,0.0
2016-02-10,-25.0
2016-02-18,33.3333
2016-02-29,-19.9688
2016-03-02,7.4736
2016-03-04,-9.3155
2016-03-28,8.9744
2016-03-29,20.0
2016-04-21,-8.0515
2016-04-22,0.2266
2016-04-27,0.0
2016-04-28,0.0
2016-05-02,-21.2766
2016-05-03,13.5135
2016-05-04,-4.7619
2016-05-06,25.0
2016-05-24,-20.0
2016-06-01,7.8984
2016-06-03,0.0
2016-06-09,0.7892
2016-06-10,3.4339
2016-06-13,4.4798
2016-06-21,-21.2923
2016-06-22,26.7399
2016-07-06,-14.7008
2016-07-18,-18.75
2016-07-25,0.0
2016-07-29,-6.1538
2016-08-01,63.9344
2016-08-18,0.0
2016-08-23,-11.3
2016-08-25,-6.4262
2016-08-26,-15.9262
2016-08-29,4.6126000000000005
2016-08-30,-12.3288
2016-08-31,14.0625
2016-09-01,0.0
2016-09-02,0.0
2016-09-06,-13.2962
2016-09-07,8.7983
2016-09-08,6.0083
2016-09-13,0.0
2016-09-14,-16.4384
2016-09-16,14.7336
2016-09-30,-19.9857
2016-10-05,25.0
2016-10-13,0.0
2016-10-20,0.0
2016-10-31,-7.1429
2016-11-08,-29.2308
2016-11-10,43.4783
2016-11-21,6.0606
2016-12-27,-34.2857
2017-01-06,40.1766
2017-01-09,-50.3538
2017-01-10,8.7856
2017-01-13,83.776
2017-01-26,-37.5
2017-02-03,41.5937
2017-02-06,12.9993
2017-02-09,25.0
2017-02-13,6.25
2017-03-07,-64.7059
2017-03-10,183.3333
2017-03-15,-70.5882
2017-03-23,200.0
2017-03-27,-65.9583
2017-03-31,193.7576
2017-04-05,-13.3333
2017-04-13,-53.8462
2017-04-21,116.6667
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,0.0
2017-05-09,0.0
2017-05-15,-8.4904
2017-05-16,34.4962
2017-05-26,-6.25
2017-06-26,-26.68
2017-06-28,0.0
2017-07-20,-18.1669
2017-07-21,6.0
2017-07-24,8.5535
2017-08-08,0.0
2017-09-06,-20.8188
2017-09-12,0.0
2017-10-04,9.7561
2017-10-05,-8.8889
2017-10-13,-36.1951
2017-10-26,-15.9021
2017-11-10,0.4545
2017-12-05,13.1222
2017-12-06,40.496
2017-12-07,85.0302
2017-12-08,6.1702
2017-12-13,0.0
2017-12-14,-5.7971
2017-12-18,-30.7692
2017-12-20,-11.1111
2017-12-21,12.5
2017-12-26,0.0
2017-12-29,0.0
2018-01-08,-24.4444
2018-01-18,0.0294
2018-01-24,11.7318
2018-02-01,18.4211
2018-02-02,-11.1111
2018-02-07,0.0
2018-02-08,12.5
2018-02-09,0.0
2018-02-16,0.0
2018-02-27,10.0
2018-02-28,-55.5556
2018-03-08,77.3636
2018-03-12,-2.614
2018-03-14,13.1579
2018-03-26,0.0
2018-03-27,23.2558
2018-03-29,-5.6604
2018-04-02,6.0
2018-04-03,22.6415
2018-04-09,-21.5385
2018-04-19,-3.9215999999999998
2018-04-20,0.0
2018-04-25,0.0
2018-04-26,-28.5714
2018-04-30,40.0
2018-05-04,-18.3673
2018-05-07,22.5
2018-05-08,2.0408
2018-05-16,0.0
2018-05-24,2.0
2018-05-30,3.9215999999999998
2018-06-05,0.0
2018-06-06,3.7736
2018-06-11,0.0
2018-06-13,81.8182
2018-06-14,-60.0
2018-06-19,125.0
2018-06-21,0.0
2018-06-25,0.0
2018-06-27,-44.4333
2018-08-08,49.97
2018-08-13,0.0
2018-08-22,-42.6667
2018-08-23,16.2791
2018-08-24,30.0
2018-08-30,-33.830799999999996
2018-09-06,51.1276
2018-09-10,0.0
2018-09-21,-30.7692
2018-09-24,32.8889
2018-09-27,-16.388
2018-10-08,-16.0
2018-10-24,-4.7619
2018-10-31,0.0
2018-11-02,25.0
2018-11-05,20.0
2018-11-06,-25.0
2018-11-13,-11.1111
2018-11-14,-15.0
2018-11-16,-11.7059
2018-11-20,0.0
2018-11-23,-3.3977
2018-11-26,72.4138
2018-11-27,-44.0
2018-11-29,-7.1429
2018-11-30,23.0769
2018-12-03,0.0
2018-12-07,0.0
2018-12-10,-6.9063
2018-12-11,-0.0336
2018-12-12,-2.6192
2018-12-13,-17.2414
2018-12-17,4.1667
2018-12-18,-0.8
2018-12-20,20.1613
2018-12-21,0.6711
2019-01-02,32.9
2019-01-03,-7.1984
2019-01-10,0.0
2019-01-11,8.1081
2019-01-15,31.875
2019-01-22,0.0
2019-02-05,3.3175
2019-02-07,-16.5138
2019-02-19,19.7802
2019-02-21,-8.2569
2019-02-25,0.0
2019-03-01,2.0
2019-03-04,-7.8431
2019-04-04,-14.8936
2019-04-05,10.0
2019-04-08,-17.7273
2019-04-09,49.1713
2019-04-12,-16.6667
2019-04-16,0.0
2019-04-17,0.0
2019-04-22,-8.8889
2019-04-25,0.0
2019-04-26,7.3171
2019-05-14,47.7273
2019-05-15,-1.5385
2019-05-16,-29.6875
2019-05-17,4.4444
2019-05-22,-4.2553
2019-06-03,19.5556
2019-06-04,-0.1859
2019-06-06,-6.8901
2019-06-10,7.4
2019-06-11,-1.3035
2019-06-12,3.7736
2019-06-13,0.0182
2019-06-17,-0.0182
2019-06-20,0.0
2019-06-28,0.0
2019-07-02,0.0
2019-07-05,9.0909
2019-07-08,5.0
2019-07-10,-1.5873
2019-07-11,4.8387
2019-07-12,-7.6923
2019-07-16,-10.1667
2019-07-22,0.0
2019-07-29,11.3173
2019-07-30,8.3333
2019-07-31,7.6923
2019-08-01,0.0
2019-08-05,0.0
