ticker,AMNZF US Equity
2007-06-19,0.0
2007-06-20,1.3333
2007-06-21,0.0
2007-06-22,0.0
2007-06-25,-1.3158
2007-06-26,-4.4
2007-06-27,-10.7392
2007-06-28,1.5625
2007-06-29,3.0769
2007-07-02,3.7313
2007-07-03,1.4388
2007-07-05,-1.4184
2007-07-06,-0.7194
2007-07-09,0.0
2007-07-10,-7.971
2007-07-11,2.3622
2007-07-12,-1.5385
2007-07-13,0.0
2007-07-16,2.3438
2007-07-17,9.1603
2007-07-18,0.6993
2007-07-19,0.0
2007-07-20,-1.3889
2007-07-23,-4.5775
2007-07-24,1.107
2007-07-25,-4.3796
2007-07-26,-6.8702
2007-07-27,1.6393
2007-07-30,8.0645
2007-07-31,1.4925
2007-08-01,-10.2941
2007-08-02,6.5574
2007-08-03,1.5385
2007-08-06,0.0
2007-08-07,-5.303
2007-08-08,5.68
2007-08-09,0.5299
2007-08-10,-0.6024
2007-08-13,-5.303
2007-08-14,-4.0
2007-08-15,5.0
2007-08-16,-4.7619
2007-08-17,0.0313
2007-08-20,-1.6974
2007-08-21,-1.6949
2007-08-22,1.7241
2007-08-23,1.6949
2007-08-24,5.25
2007-08-27,-4.9881
2007-08-28,-1.6667
2007-08-29,0.0
2007-08-30,3.8136
2007-09-04,2.0408
2007-09-06,-2.055
2007-09-07,-7.7033000000000005
2007-09-11,-0.885
2007-09-12,3.5714
2007-09-13,3.4483
2007-09-17,-16.6667
2007-09-18,10.0
2007-09-19,-0.3466
2007-09-20,-4.2135
2007-09-21,10.4762
2007-09-24,3.4483
2007-09-25,-2.5
2007-09-26,-5.9829
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,7.2727
2007-10-02,-3.3898
2007-10-03,-1.0088
2007-10-04,-5.1839
2007-10-05,1.8692
2007-10-08,5.5046
2007-10-09,-2.7826
2007-10-10,2.1753
2007-10-11,2.9281
2007-10-12,0.0
2007-10-15,9.4828
2007-10-16,-1.1024
2007-10-18,1.1146
2007-10-22,-5.5118
2007-10-23,1.6667
2007-10-24,0.0
2007-10-25,2.2131
2007-10-26,-3.769
2007-10-29,3.3333
2007-10-30,4.8387
2007-10-31,-1.5385
2007-11-01,1.5625
2007-11-02,-3.0769
2007-11-06,0.0
2007-11-07,-2.3810000000000002
2007-11-08,-4.065
2007-11-09,2.4682
2007-11-12,-17.2956
2007-11-13,17.0
2007-11-14,-6.8376
2007-11-15,6.422
2007-11-19,-7.7586
2007-11-20,-6.5421
2007-11-21,5.0
2007-11-23,0.0
2007-11-26,-3.8095
2007-11-27,8.9109
2007-11-28,-3.1818
2007-11-29,0.0763
2007-11-30,-0.5454
2007-12-03,-4.717
2007-12-04,2.9703
2007-12-05,-2.4038
2007-12-06,1.4778
2007-12-07,-1.9417
2007-12-10,-4.0594
2007-12-11,-4.7472
2007-12-12,-2.4919000000000002
2007-12-13,-0.5556
2007-12-14,3.0168
2007-12-17,-11.0629
2007-12-18,6.7073
2007-12-19,2.2143
2007-12-20,-4.9616
2007-12-21,4.7059
2007-12-24,1.1236
2007-12-26,-6.6667
2007-12-27,0.0
2007-12-28,1.1905000000000001
2007-12-31,-3.5294
2008-01-02,3.6585
2008-01-03,21.1765
2008-01-04,1.9417
2008-01-07,4.7619
2008-01-08,0.0
2008-01-09,-0.9091
2008-01-10,0.0
2008-01-11,-0.9174
2008-01-14,-0.9259
2008-01-15,1.8692
2008-01-16,-1.8349
2008-01-17,-3.7382999999999997
2008-01-18,6.7961
2008-01-22,-9.0909
2008-01-23,-2.0
2008-01-24,-2.0408
2008-01-25,0.5208
2008-01-28,0.5181
2008-01-29,0.0
2008-01-30,-2.0619
2008-01-31,-1.0526
2008-02-01,1.5957
2008-02-04,-7.3298
2008-02-05,5.0847
2008-02-06,0.0
2008-02-07,-1.6129
2008-02-08,1.6393
2008-02-11,0.0
2008-02-12,-7.5269
2008-02-13,0.0
2008-02-14,13.9535
2008-02-15,-2.0408
2008-02-19,-7.3958
2008-02-20,2.0247
2008-02-21,0.3308
2008-02-22,2.1978
2008-02-25,0.0
2008-02-26,-9.6774
2008-02-27,14.2857
2008-02-28,-3.4375
2008-02-29,0.863
2008-03-03,0.0
2008-03-04,-2.1390000000000002
2008-03-05,2.7321999999999997
2008-03-06,-9.5745
2008-03-07,-5.2941
2008-03-10,-3.1056
2008-03-11,8.9744
2008-03-12,-2.3529
2008-03-13,4.4578
2008-03-14,-4.2676
2008-03-17,-0.738
2008-03-18,-2.8979
2008-03-19,-2.5
2008-03-20,2.8606
2008-03-24,5.9437999999999995
2008-03-25,-5.8824
2008-03-26,2.7969
2008-03-27,-3.9368
2008-03-28,1.6456
2008-03-31,-6.6002
2008-04-01,0.0
2008-04-02,6.0
2008-04-03,-5.6604
2008-04-04,2.0
2008-04-07,-1.9607999999999999
2008-04-08,3.3833
2008-04-09,1.8862
2008-04-10,-3.7975
2008-04-11,-1.9737
2008-04-14,0.6711
2008-04-15,0.6667
2008-04-16,8.6093
2008-04-17,-9.1463
2008-04-18,8.5067
2008-04-21,-8.4583
2008-04-22,10.0
2008-04-23,0.7371
2008-04-24,-4.9543
2008-04-25,-3.769
2008-04-28,6.0
2008-04-30,1.1714
2008-05-05,-6.7527
2008-05-06,0.0
2008-05-07,8.0
2008-05-08,-7.4074
2008-05-09,8.0
2008-05-12,-2.0987999999999998
2008-05-14,7.1188
2008-05-15,-1.2048
2008-05-16,-7.3171
2008-05-19,-1.3158
2008-05-20,0.6667
2008-05-21,5.9603
2008-05-22,-5.0
2008-05-23,9.8684
2008-05-28,-8.982
2008-05-29,-1.3158
2008-05-30,1.3333
2008-06-02,4.6711
2008-06-04,-4.4626
2008-06-05,0.0
2008-06-06,3.9474
2008-06-09,-4.4304
2008-06-10,-1.9868000000000001
2008-06-11,3.3784
2008-06-13,-0.6536
2008-06-16,0.5921
2008-06-19,-0.5886
2008-06-20,-1.3158
2008-06-23,-0.6667
2008-06-24,1.3423
2008-06-25,-1.3245
2008-06-26,2.4161
2008-06-27,-6.291
2008-06-30,-0.3497
2008-07-01,-1.0526
2008-07-02,0.7092
2008-07-03,0.0
2008-07-07,-5.6338
2008-07-08,-11.9403
2008-07-09,-5.0847
2008-07-10,1.7856999999999998
2008-07-11,-12.2807
2008-07-14,4.0
2008-07-15,-3.8462
2008-07-16,12.0
2008-07-17,-10.7143
2008-07-18,0.0
2008-07-21,0.0
2008-07-22,-4.0
2008-07-23,9.5833
2008-07-24,-6.8679
2008-07-25,-7.1192
2008-07-28,12.5275
2008-07-29,8.3984
2008-07-30,-11.7117
2008-07-31,-4.0816
2008-08-01,-2.1277
2008-08-04,0.0
2008-08-05,2.1739
2008-08-06,4.2553
2008-08-07,1.0204
2008-08-08,-9.0909
2008-08-11,8.8889
2008-08-13,2.0408
2008-08-14,-6.0
2008-08-15,2.1277
2008-08-18,0.4167
2008-08-19,-0.4149
2008-08-20,-0.8333
2008-08-21,3.6502
2008-08-25,-10.8183
2008-08-26,2.2727
2008-08-27,4.4444
2008-08-28,2.1277
2008-08-29,-5.0
2008-09-03,-3.5088
2008-09-04,5.9091000000000005
2008-09-05,-9.8712
2008-09-08,0.0
2008-09-09,-2.3810000000000002
2008-09-10,10.1982
2008-09-11,-11.4677
2008-09-12,12.5
2008-09-15,-20.0
2008-09-16,-2.7778
2008-09-17,14.0
2008-09-18,0.2506
2008-09-19,-8.75
2008-09-22,1.3699
2008-09-23,2.1622
2008-09-24,3.1746
2008-09-25,-10.2564
2008-09-26,6.0
2008-09-29,-13.7466
2008-09-30,18.75
2008-10-01,0.0838
2008-10-06,-18.2561
2008-10-07,11.0
2008-10-08,-15.9159
2008-10-09,32.1429
2008-10-10,-45.9459
2008-10-13,37.5
2008-10-16,11.818200000000001
2008-10-17,0.813
2008-10-20,-19.3548
2008-10-21,12.0
2008-10-23,-14.2857
2008-10-24,0.0
2008-10-27,-8.3333
2008-10-28,40.9091
2008-11-04,-16.129
2008-11-05,13.8462
2008-11-06,-15.5405
2008-11-10,0.0
2008-11-11,28.0
2008-11-12,-3.125
2008-11-13,-19.3548
2008-11-17,-8.0
2008-11-18,-4.3478
2008-11-19,12.2159
2008-11-25,-18.9873
2008-11-26,5.0
2008-11-28,28.5714
2008-12-01,-7.4074
2008-12-04,-4.0
2008-12-08,-18.75
2008-12-09,-2.5641
2008-12-10,20.5263
2008-12-11,-34.4978
2008-12-12,26.6667
2008-12-15,24.4079
2008-12-19,-19.6192
2008-12-22,-2.6316
2008-12-23,-8.1081
2008-12-26,-5.8824
2008-12-29,0.0
2008-12-30,24.375
2008-12-31,20.603
2009-01-02,-8.3333
2009-01-07,-1.8182
2009-01-08,6.4815
2009-01-13,-6.875
2009-01-14,-0.4961
2009-01-16,-24.9267
2009-01-21,0.0
2009-01-23,13.4375
2009-01-30,-6.3361
2009-02-02,21.7647
2009-02-06,-13.0435
2009-02-09,-2.7778
2009-02-11,2.8571
2009-02-12,-5.5556
2009-02-13,5.8824
2009-02-17,13.3333
2009-02-18,-11.7647
2009-02-19,-5.5556
2009-02-20,0.0
2009-02-26,21.1765
2009-02-27,-12.6214
2009-03-02,12.2222
2009-03-03,-15.8416
2009-03-04,-5.8824
2009-03-06,6.25
2009-03-09,0.0
2009-03-10,-8.8235
2009-03-11,23.2258
2009-03-12,-5.7592
2009-03-13,10.5556
2009-03-19,-9.5477
2009-03-20,5.5556
2009-03-23,10.526299999999999
2009-03-24,-4.7619
2009-03-25,0.0
2009-03-30,5.0
2009-04-02,-4.7619
2009-04-03,10.0
2009-04-07,5.0
2009-04-15,3.8961
2009-04-16,11.25
2009-04-17,-2.6217
2009-04-20,-23.0769
2009-04-21,34.0
2009-04-23,-6.7164
2009-04-24,4.0
2009-04-27,5.7692
2009-04-30,0.0
2009-05-05,5.4545
2009-05-06,55.1724
2009-05-07,-5.7083
2009-05-08,-1.4877
2009-05-11,-9.0909
2009-05-12,5.2632
2009-05-15,-5.0
2009-05-18,-2.6316
2009-05-20,11.2857
2009-05-21,0.0
2009-05-22,0.0
2009-05-26,0.0
2009-05-27,9.0
2009-06-02,-4.8165
2009-06-03,5.7831
2009-06-04,-2.0501
2009-06-05,-2.3256
2009-06-08,-2.3810000000000002
2009-06-09,8.2927
2009-06-11,-3.1532
2009-06-12,0.0
2009-06-15,18.6047
2009-06-16,-14.7059
2009-06-19,-8.046
2009-06-22,2.5
2009-06-23,0.0
2009-06-29,-4.878
2009-06-30,0.0
2009-07-02,2.5641
2009-07-07,2.25
2009-07-09,-1.7115
2009-07-10,-0.4975
2009-07-13,-5.0
2009-07-14,8.4211
2009-07-16,6.7961
2009-07-20,-9.0909
2009-07-22,-5.0
2009-07-23,7.8947
2009-07-24,3.6585
2009-07-28,-5.8824
2009-07-30,-5.0
2009-08-03,16.0526
2009-08-04,-9.2971
2009-08-06,8.25
2009-08-07,3.6952
2009-08-11,-13.1403
2009-08-14,2.5641
2009-08-17,0.0
2009-08-19,6.375
2009-08-20,0.3525
2009-08-24,5.3864
2009-08-25,-8.8889
2009-08-28,12.1951
2009-09-01,4.8913
2009-09-02,-4.6632
2009-09-03,5.6522
2009-09-08,-9.465
2009-09-10,2.2727
2009-09-11,6.6667
2009-09-14,4.6224
2009-09-15,-1.8295
2009-09-16,1.4199
2009-09-18,-2.0
2009-09-21,6.1224
2009-09-22,3.8462
2009-09-23,5.9259
2009-09-25,-5.4196
2009-09-28,-16.8207
2009-10-01,20.4373
2009-10-05,-5.782
2009-10-06,-7.4447
2009-10-07,9.7826
2009-10-08,15.8416
2009-10-14,-16.2393
2009-10-15,2.0408
2009-10-16,8.2
2009-10-19,-6.6543
2009-10-20,-0.9901
2009-10-22,4.0
2009-10-23,-3.8462
2009-10-26,5.4
2009-10-27,-6.0721
2009-10-28,-3.0303
2009-10-29,7.0182
2009-10-30,-10.4514
2009-11-02,-2.1739
2009-11-03,2.2222
2009-11-04,6.5217
2009-11-05,-6.1224
2009-11-06,2.1739
2009-11-09,8.5106
2009-11-10,-1.9607999999999999
2009-11-11,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,4.8
2009-11-18,-6.4885
2009-11-19,4.4898
2009-11-20,-0.3906
2009-11-24,-4.902
2009-11-25,6.2113
2009-11-30,-6.8187
2009-12-01,-4.1667
2009-12-02,4.3478
2009-12-03,-1.0417
2009-12-04,-5.2632
2009-12-07,6.6667
2009-12-08,4.1667
2009-12-09,-9.0
2009-12-10,1.0989
2009-12-14,5.2174
2009-12-15,-4.9587
2009-12-16,0.0
2009-12-17,-3.2609
2009-12-18,10.1124
2009-12-21,-12.2449
2009-12-22,5.0
2009-12-23,-8.0842
2009-12-24,1.2048
2009-12-28,2.3810000000000002
2009-12-29,0.0
2009-12-30,-2.3256
2009-12-31,-1.1905000000000001
2010-01-04,1.2048
2010-01-06,4.7619
2010-01-07,-4.5455
2010-01-08,1.1905000000000001
2010-01-11,7.5294
2010-01-13,-8.0963
2010-01-14,3.5714
2010-01-19,1.1494
2010-01-20,0.0
2010-01-21,0.0
2010-01-25,5.9091000000000005
2010-01-28,2.1459
2010-02-02,-8.6134
2010-02-03,-1.1494
2010-02-04,-6.9767
2010-02-08,6.25
2010-02-09,-2.3529
2010-02-10,9.6386
2010-02-11,-7.6923
2010-02-16,0.0
2010-02-18,1.1905000000000001
2010-02-23,5.8824
2010-02-24,-3.3333
2010-02-25,5.7471
2010-03-01,-5.4348
2010-03-05,-0.8635
2010-03-08,0.0
2010-03-09,0.0
2010-03-10,0.0
2010-03-12,0.0
2010-03-15,-1.1905000000000001
2010-03-16,6.9879999999999995
2010-03-17,-5.4054
2010-03-18,0.0
2010-03-19,-1.1905000000000001
2010-03-22,-3.6145
2010-03-23,3.75
2010-03-25,7.2289
2010-03-31,-2.2472
2010-04-06,0.0
2010-04-08,3.4483
2010-04-09,8.2222
2010-04-15,2.6694
2010-04-21,-8.0
2010-04-22,-4.3478
2010-05-04,-0.4545
2010-05-05,-8.6758
2010-05-06,1.25
2010-05-07,5.5093
2010-05-10,-6.3917
2010-05-12,8.0781
2010-05-14,-1.9228
2010-05-19,-2.1669
2010-05-20,-0.9191
2010-05-26,-8.7591
2010-05-27,6.6667
2010-06-01,0.0
2010-06-02,-8.75
2010-06-07,-1.3699
2010-06-11,-2.7778
2010-06-14,1.4285999999999999
2010-06-16,0.0
2010-06-18,-1.4085
2010-06-21,5.4286
2010-06-22,-5.1491
2010-06-24,0.0
2010-06-28,5.7143
2010-06-29,-2.7027
2010-06-30,-5.5556
2010-07-06,9.7059
2010-07-12,-12.8686
2010-07-13,1.5385
2010-07-14,-1.5152
2010-07-22,1.5385
2010-07-26,18.1818
2010-07-27,-14.1026
2010-08-04,10.4478
2010-08-09,-2.7027
2010-08-10,0.0
2010-08-11,-2.7778
2010-08-12,-8.5714
2010-08-13,17.1875
2010-08-17,-1.3333
2010-08-18,-13.5135
2010-08-19,-9.375
2010-08-20,3.4483
2010-08-24,4.8333
2010-08-25,17.647100000000002
2010-08-26,-18.9189
2010-08-27,0.0
2010-09-01,5.6667
2010-09-02,-8.5174
2010-09-03,6.8966
2010-09-07,0.0
2010-09-08,6.4516
2010-09-09,0.0
2010-09-10,-15.1515
2010-09-13,11.5625
2010-09-14,-15.1661
2010-09-15,17.7358
2010-09-16,12.1795
2010-09-17,-7.1429
2010-09-20,0.0
2010-09-21,0.6731
2010-09-22,0.8596
2010-09-27,4.3939
2010-09-28,-7.1118
2010-09-29,9.952
2010-10-05,11.7647
2010-10-13,-2.6316
2010-10-15,-1.3514
2010-10-18,0.0
2010-10-20,9.589
2010-10-21,-8.75
2010-10-22,0.0
2010-10-25,4.9315
2010-10-26,-4.6997
2010-10-28,1.3699
2010-11-01,0.0
2010-11-02,2.7027
2010-11-04,-3.9474
2010-11-05,3.8356
2010-11-08,-7.6517
2010-11-09,4.8571
2010-11-10,0.2725
2010-11-11,0.5435
2010-11-17,-16.2162
2010-11-18,10.0
2010-11-19,-9.0909
2010-11-22,0.0
2010-11-23,8.0645
2010-11-26,-1.4925
2010-12-01,7.5758
2010-12-02,4.2254
2010-12-06,-10.8108
2010-12-07,18.7879
2010-12-08,8.6735
2010-12-09,-5.8685
2010-12-10,-2.4938000000000002
2010-12-13,-7.9284
2010-12-14,0.0
2010-12-15,2.2569
2010-12-16,3.2258
2010-12-17,-2.6316
2010-12-21,-2.7027
2010-12-22,1.9444
2010-12-23,-10.0817
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,6.9697
2010-12-31,-3.6827
2011-01-04,6.4706
2011-01-05,10.4972
2011-01-06,-11.25
2011-01-07,-4.2254
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-18,10.8824
2011-01-19,-7.1618
2011-01-20,-2.8571
2011-01-21,2.9412000000000003
2011-01-24,1.4285999999999999
2011-01-25,1.4085
2011-01-26,5.5556
2011-01-27,6.0526
2011-01-28,-5.7072
2011-01-31,5.2632
2011-02-07,17.5
2011-02-08,1.4894
2011-02-09,-1.4675
2011-02-10,0.0
2011-02-11,14.8936
2011-02-14,-11.1111
2011-02-15,0.0
2011-02-16,-2.0833
2011-02-24,-2.1277
2011-03-01,6.5217
2011-03-02,-4.0816
2011-03-04,0.0
2011-03-09,0.0
2011-03-10,0.0
2011-03-11,-2.1277
2011-03-14,4.3478
2011-03-15,-2.0833
2011-03-18,-2.1277
2011-03-21,2.1739
2011-03-22,-2.1277
2011-03-23,2.1739
2011-03-29,-2.1277
2011-03-31,3.8315
2011-04-04,-5.7838
2011-04-05,6.6667
2011-04-07,-4.1667
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,-2.1739
2011-04-15,-2.2222
2011-04-18,0.0
2011-04-19,2.2727
2011-04-25,13.3333
2011-04-26,-0.9804
2011-04-27,-12.8713
2011-05-06,-2.2727
2011-05-16,4.6512
2011-05-19,-4.1111
2011-06-02,6.1307
2011-06-03,-3.1461
2011-06-06,0.9281
2011-06-07,0.4598
2011-06-08,-1.373
2011-06-15,-7.1926
2011-06-16,0.0
2011-06-20,-6.25
2011-06-21,-4.0
2011-06-28,5.5556
2011-07-01,-5.2632
2011-07-05,6.6667
2011-07-06,-6.25
2011-07-07,0.0
2011-07-12,-2.6389
2011-07-13,2.7104
2011-07-14,8.3333
2011-07-18,-7.6923
2011-07-20,2.7778
2011-07-25,0.0
2011-07-26,2.7027
2011-07-28,-2.6316
2011-07-29,0.0
2011-08-05,-2.7027
2011-08-08,0.0
2011-08-09,6.7708
2011-08-10,-2.1789
2011-08-15,5.1862
2011-08-17,-8.975999999999999
2011-08-24,4.1667
2011-08-30,1.95
2011-09-02,-5.8362
2011-09-07,0.0
2011-09-09,-1.3889
2011-09-19,7.0423
2011-09-20,-15.7895
2011-09-26,1.5625
2011-09-28,-11.0769
2011-09-29,-23.8754
2011-10-03,-4.5455
2011-10-06,4.7619
2011-10-12,15.4545
2011-10-18,0.7874
2011-10-20,-10.1563
2011-10-24,-4.3478
2011-10-25,2.4148
2011-10-28,-0.1387
2011-10-31,7.8333
2011-11-02,4.5337
2011-11-03,-1.4293
2011-11-08,2.4
2011-11-09,-6.25
2011-11-10,-2.5
2011-11-14,8.7607
2011-11-15,-0.3438
2011-11-16,-5.3721
2011-11-25,7.0052
2011-11-28,-3.6262
2011-11-29,-7.0707
2011-11-30,8.4783
2011-12-02,-7.8156
2011-12-08,9.4293
2011-12-09,-8.6168
2011-12-12,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-21,0.0
2011-12-22,0.0
2012-01-03,0.0
2012-01-10,-13.0435
2012-01-17,0.0
2012-01-18,0.0
2012-01-24,-30.0
2012-01-25,14.7768
2012-02-01,30.6884
2012-02-06,-10.0
2012-02-07,-10.0529
2012-02-08,-35.0735
2012-02-09,8.7203
2012-02-10,13.0729
2012-02-13,-3.4546
2012-02-15,-0.5248
2012-02-16,1.6787
2012-02-21,20.7547
2012-02-29,6.25
2012-03-12,2.9412000000000003
2012-04-02,10.857099999999999
2012-04-04,-1.5464
2012-04-05,-3.6649000000000003
2012-04-09,4.6196
2012-04-12,-2.5974
2012-04-16,-1.0
2012-04-19,-8.4175
2012-04-26,1.1764999999999999
2012-04-30,-6.9767
2012-05-02,1.875
2012-05-17,-11.0429
2012-06-01,-6.8966
2012-06-07,-3.7037
2012-06-12,0.0
2012-06-19,15.3846
2012-06-21,-15.7917
2012-06-28,2.1277
2012-07-02,-6.9767
2012-07-05,7.8125
2012-07-09,-1.8357
2012-07-10,2.3622
2012-07-13,1.9231
2012-07-17,0.0
2012-07-20,16.7453
2012-07-23,6.6667
2012-07-26,1.9318
2012-07-27,4.9424
2012-08-15,-3.6827
2012-08-23,8.8235
2012-08-24,-7.9392
2012-08-27,7.2294
2012-09-06,-0.8898
2012-09-07,-6.0773
2012-09-10,4.1176
2012-09-11,-4.5198
2012-09-12,12.426
2012-09-13,1.0526
2012-09-14,-6.25
2012-09-21,5.5556
2012-09-28,-5.7895
2012-10-03,3.352
2012-10-08,-3.7838000000000003
2012-10-09,-4.4944
2012-10-10,-1.9485000000000001
2012-10-12,13.9858
2012-10-17,2.6316
2012-10-18,0.0
2012-11-05,-2.5641
2012-11-08,-11.3158
2012-11-09,0.1113
2012-11-14,12.6343
2012-11-21,-11.4803
2012-11-23,1.5608
2012-11-27,-6.33
2012-11-29,7.5
2012-11-30,-6.9767
2012-12-05,6.9922
2012-12-07,-2.4461
2012-12-10,-0.5988
2012-12-17,-3.6145
2012-12-19,7.5
2012-12-20,-6.9767
2012-12-21,0.0
2012-12-28,0.0
2012-12-31,3.125
2013-01-03,6.0606
2013-01-18,-3.6071
2013-01-23,-5.1501
2013-01-24,0.0
2013-01-28,0.0
2013-02-20,0.0
2013-02-25,0.0
2013-03-05,0.0
2013-03-08,0.0
2013-03-14,0.0
2013-03-26,6.25
2013-03-27,5.8824
2013-04-04,-2.7778
2013-04-09,8.5714
2013-04-11,0.0
2013-04-15,0.0
2013-04-17,-5.2632
2013-04-23,5.5556
2013-04-29,5.2632
2013-05-20,-10.0
2013-06-26,-5.5556
2013-06-27,0.0
2013-07-10,-5.8824
2013-07-22,0.0
2013-08-05,0.0
2013-08-15,6.5625
2013-08-21,-6.1584
2013-08-27,0.0
2013-08-29,0.0
2013-09-12,0.0
2013-09-16,6.25
2013-10-09,-5.8088
2013-10-24,-0.0781
2013-10-28,2.5
2013-11-05,0.0
2013-11-15,-2.439
2013-12-05,18.75
2013-12-16,-10.526299999999999
2013-12-23,-5.8824
2014-01-03,20.9375
2014-01-22,6.4599
2014-02-20,-16.9903
2014-02-27,-0.5117
2014-04-10,-0.0735
2014-05-14,17.647100000000002
2014-05-16,0.0
2014-05-22,2.0
2014-05-27,4.3505
2014-08-14,-13.0945
2014-08-15,-8.1081
2014-08-18,11.7647
2014-08-20,-5.2632
2014-08-29,0.0
2014-09-08,5.5556
2014-10-21,-15.7895
2014-10-24,6.1719
2014-11-05,-7.7999
2014-11-13,-4.2298
2014-12-02,1.625
2014-12-04,-8.1591
2014-12-08,0.0
2014-12-10,-7.1429
2014-12-11,23.0769
2014-12-17,0.0
2014-12-29,-25.0
2015-02-06,0.0
2015-02-26,8.3333
2015-03-23,15.3846
2015-03-24,6.6667
2015-04-14,-9.2969
2015-06-19,-10.422
2015-06-26,7.5962
2015-07-22,-21.3584
2015-07-28,-9.0909
2015-08-13,0.0
2015-10-06,-30.0
2015-10-12,0.0
2015-10-16,0.0
2015-10-27,-14.2857
2015-12-03,0.0
2015-12-23,0.0
2015-12-28,16.6667
2015-12-31,-14.2857
2016-01-13,0.0
2016-01-14,0.0
2016-05-19,-33.3333
2016-05-26,11.5625
2016-06-17,-32.7731
2016-06-28,33.3333
2016-06-29,25.0
2016-09-27,-32.0
2016-09-30,-17.647100000000002
2016-10-25,-17.8571
2016-11-15,4.3478
2016-12-13,-12.5
2016-12-29,9.5238
2017-02-02,6.5217
2017-02-08,29.8469
2017-02-22,3.7328
2017-03-20,-36.3636
2017-04-06,0.0
2017-04-20,19.9405
2017-04-24,-48.3871
2017-05-22,0.0
2017-06-14,107.6923
2017-07-06,0.2593
2017-07-21,-12.0798
2017-09-19,-11.7647
2017-11-10,4.7619
2017-12-15,-27.2727
2017-12-21,0.0
2017-12-29,-18.75
2018-03-01,0.0
2018-03-09,0.0
2018-03-27,0.0
2018-03-29,0.0
2018-05-10,0.0
2018-06-11,0.0
2018-06-13,0.0
2018-08-06,-97.6923
2018-08-21,0.0
2018-09-11,0.0
2018-09-18,0.0
2018-09-26,-66.6667
2018-09-28,0.0
2018-12-03,0.0
2018-12-17,0.0
2019-01-07,0.0
2019-03-21,100.0
2019-04-08,-50.0
2019-05-21,100.0
2019-05-29,0.0
2019-07-29,0.0
2019-09-18,50.0
2019-12-04,3333.3333
2019-12-05,-97.0874
2020-01-06,0.0
2020-01-17,0.0
2020-01-31,233.3333
2020-02-21,0.0
2020-05-27,0.0
2020-06-25,20.0
