ticker,RNVT US Equity
2006-12-29,0.0
2007-01-25,0.0
2007-03-28,0.0
2007-04-25,0.0
2007-05-10,0.0
2007-05-15,100.0
2007-05-21,0.0
2007-07-16,-50.0
2007-11-19,-20.0
2007-12-05,-12.5
2007-12-26,0.0
2008-01-08,0.0
2008-01-17,-14.2857
2008-02-25,0.0
2008-03-19,0.0
2008-05-28,0.0
2008-08-04,16.6667
2008-08-20,14.2857
2008-08-22,25.0
2008-08-25,90.0
2008-08-26,0.0
2008-08-27,0.0
2008-09-02,5.2632
2008-09-03,0.0
2008-09-05,0.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,50.0
2008-09-30,-33.3333
2008-10-01,0.0
2008-10-10,-25.0
2008-10-15,0.0
2008-10-20,33.3333
2008-10-22,50.0
2008-10-23,33.3333
2008-10-24,0.0
2008-10-27,0.0
2008-10-28,0.0
2008-10-29,0.0
2008-10-30,0.0
2008-10-31,0.0
2008-11-03,25.0
2008-11-04,0.0
2008-11-07,-2.0
2008-11-10,0.0
2008-11-11,0.0
2008-11-19,-59.1837
2008-11-25,-50.0
2008-11-26,400.0
2008-12-01,-42.0
2008-12-03,72.4138
2008-12-05,-20.0
2008-12-11,25.0
2009-01-16,-40.0
2009-02-20,1900.0
2009-02-24,-60.0
2009-06-16,-99.6042
2009-06-17,15.7895
2009-06-18,9.0909
2009-06-19,11.6667
2009-06-22,11.9403
2009-06-23,0.0
2009-06-24,20.0
2009-06-25,5.5556
2009-06-26,2.6316
2009-06-29,2.5641
2009-06-30,0.0
2009-07-01,10.0
2009-07-02,0.0
2009-07-06,27.2727
2009-07-07,-23.2143
2009-07-08,-11.6279
2009-07-09,-37.3684
2009-07-10,-24.3697
2009-07-13,-23.3333
2009-07-14,-11.5942
2009-07-15,6.5574
2009-07-16,0.4808
2009-07-17,7.177
2009-07-20,-7.1429
2009-07-21,0.0
2009-07-22,7.6923
2009-07-23,-4.2857
2009-07-24,5.9701
2009-07-27,-1.4085
2009-07-28,-7.1429
2009-07-29,45.8654
2009-07-30,-17.7324
2009-07-31,6.4103
2009-08-03,-3.6145
2009-08-04,-22.5
2009-08-05,9.6774
2009-08-06,17.647100000000002
2009-08-07,1.25
2009-08-10,3.7037
2009-08-11,-4.7619
2009-08-12,-6.25
2009-08-13,-4.0
2009-08-14,11.1111
2009-08-17,-8.125
2009-08-18,-2.0408
2009-08-19,-2.7778
2009-08-20,0.0
2009-08-21,-7.1429
2009-08-24,-7.6923
2009-08-25,-16.6667
2009-08-26,30.0
2009-08-27,0.0
2009-08-28,1.5385
2009-08-31,-15.1515
2009-09-01,-8.9286
2009-09-02,0.0
2009-09-03,-1.9607999999999999
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,12.0
2009-09-10,2.6786
2009-09-11,14.7826
2009-09-14,80.303
2009-09-15,-24.3697
2009-09-16,2.2222
2009-09-17,0.0
2009-09-18,8.6957
2009-09-21,-16.0
2009-09-22,-8.3333
2009-09-23,3.8961
2009-09-24,6.25
2009-09-25,-11.7647
2009-09-28,-1.3333
2009-09-29,-5.4054
2009-09-30,3.5714
2009-10-01,-3.4483
2009-10-02,-1.4285999999999999
2009-10-05,1.4493
2009-10-06,-3.5714
2009-10-07,-2.2222
2009-10-08,6.0606
2009-10-09,-14.2857
2009-10-12,3.3333
2009-10-13,-6.4516
2009-10-14,-3.2328
2009-10-15,-5.5679
2009-10-16,7.5472
2009-10-19,-1.7544
2009-10-20,-7.1429
2009-10-21,0.0
2009-10-22,-8.6538
2009-10-23,-15.7895
2009-10-26,-7.5
2009-10-27,-18.9189
2009-10-28,-6.6667
2009-10-29,-1.7856999999999998
2009-10-30,45.4545
2009-11-02,23.75
2009-11-03,21.2121
2009-11-04,-13.3333
2009-11-05,-13.461500000000001
2009-11-06,17.7778
2009-11-09,-22.6415
2009-11-10,14.6341
2009-11-11,10.6383
2009-11-12,-3.8462
2009-11-13,-2.0
2009-11-16,-8.1633
2009-11-17,-5.5556
2009-11-18,-3.5294
2009-11-19,2.439
2009-11-20,-4.7619
2009-11-23,-6.25
2009-11-24,-4.0
2009-11-25,-2.7778
2009-11-27,8.2143
2009-11-30,-20.7921
2009-12-01,-3.3333
2009-12-02,1.7241
2009-12-03,-11.8644
2009-12-04,-7.6923
2009-12-07,4.1667
2009-12-08,-2.0
2009-12-09,2.0408
2009-12-10,-2.0
2009-12-11,10.2041
2009-12-14,-7.4074
2009-12-15,0.75
2009-12-16,-4.7146
2009-12-17,0.0
2009-12-18,8.3333
2009-12-21,-13.461500000000001
2009-12-22,-2.2222
2009-12-23,2.2727
2009-12-24,2.2222
2009-12-28,4.3478
2009-12-29,-12.5
2009-12-30,9.5238
2009-12-31,-4.3478
2010-01-04,0.0
2010-01-05,22.7273
2010-01-06,0.463
2010-01-07,-7.8341
2010-01-08,4.0
2010-01-11,7.2115
2010-01-12,36.3229
2010-01-13,-5.2632
2010-01-14,11.1111
2010-01-15,-12.5
2010-01-19,-11.4286
2010-01-20,12.9032
2010-01-21,7.1429
2010-01-22,0.8333
2010-01-25,-20.6612
2010-01-26,16.6667
2010-01-27,-8.5714
2010-01-28,0.0
2010-01-29,-6.25
2010-02-01,0.0
2010-02-02,0.0
2010-02-03,10.0
2010-02-04,-14.7727
2010-02-05,3.1111
2010-02-08,-1.2931
2010-02-09,1.31
2010-02-10,1.7241
2010-02-11,1.6949
2010-02-12,-3.3333
2010-02-16,-3.4483
2010-02-17,17.8571
2010-02-18,-3.0303
2010-02-19,-3.125
2010-02-22,-9.6774
2010-02-23,3.5714
2010-02-24,0.0
2010-02-25,-5.1724
2010-02-26,-2.2727
2010-03-01,-4.6512
2010-03-02,-1.9512
2010-03-03,-0.4975
2010-03-04,-2.0
2010-03-05,6.1224
2010-03-08,7.6923
2010-03-09,3.5714
2010-03-10,-1.7241
2010-03-11,1.7544
2010-03-12,3.4483
2010-03-15,66.6667
2010-03-16,-10.0
2010-03-17,-11.1111
2010-03-18,10.0
2010-03-19,-9.0909
2010-03-22,-5.0
2010-03-23,2.6316
2010-03-24,7.6923
2010-03-25,-26.1905
2010-03-26,10.2823
2010-03-29,-6.3985
2010-03-30,-6.25
2010-03-31,0.0
2010-04-01,0.0
2010-04-05,-3.3333
2010-04-06,-3.4483
2010-04-07,3.5714
2010-04-08,-6.8966
2010-04-09,0.0
2010-04-12,-7.4074
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,-4.0
2010-04-16,4.1667
2010-04-19,-16.0
2010-04-20,2.3810000000000002
2010-04-21,-2.3256
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,0.0
2010-04-27,4.1667
2010-04-28,-8.5714
2010-04-29,0.0
2010-04-30,-2.5
2010-05-03,2.5641
2010-05-04,0.0
2010-05-05,-10.0
2010-05-06,-5.5556
2010-05-07,8.8235
2010-05-10,-2.7027
2010-05-11,2.7778
2010-05-12,5.4054
2010-05-13,12.8205
2010-05-14,36.3636
2010-05-17,-26.6667
2010-05-18,2.2727
2010-05-19,-11.1111
2010-05-20,2.5
2010-05-21,2.439
2010-05-24,4.7619
2010-05-25,-13.6364
2010-05-26,5.2632
2010-05-27,-2.5
2010-05-28,-7.6923
2010-06-01,-5.5556
2010-06-02,8.8235
2010-06-03,8.1081
2010-06-04,-10.0
2010-06-07,0.0
2010-06-08,-8.3333
2010-06-09,3.0303
2010-06-10,-5.8824
2010-06-11,6.25
2010-06-14,-4.0441
2010-06-15,-0.7663
2010-06-16,0.0
2010-06-17,-0.3861
2010-06-18,-3.876
2010-06-21,3.2258
2010-06-22,0.0
2010-06-23,-12.5
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-21.4286
2010-06-29,9.0909
2010-06-30,-8.3333
2010-07-01,0.0
2010-07-02,18.1818
2010-07-06,-23.0769
2010-07-07,20.0
2010-07-08,-16.6667
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,0.0
2010-07-14,-10.0
2010-07-15,4.1667
2010-07-16,-25.3333
2010-07-19,26.7857
2010-07-20,0.0
2010-07-21,7.0423
2010-07-22,5.2632
2010-07-23,13.75
2010-07-26,31.8681
2010-07-27,26.6667
2010-07-28,-36.8421
2010-07-29,-8.3333
2010-07-30,13.6364
2010-08-02,-12.0
2010-08-03,0.0
2010-08-04,9.0909
2010-08-05,-16.6667
2010-08-06,0.0
2010-08-09,10.0
2010-08-10,-13.6364
2010-08-11,-5.2632
2010-08-12,-5.5556
2010-08-13,-5.8824
2010-08-16,2.3437
2010-08-17,9.9237
2010-08-18,-11.1111
2010-08-19,25.0
2010-08-20,15.0
2010-08-23,0.0
2010-08-24,-14.1304
2010-08-25,1.2658
2010-08-26,-6.875
2010-08-27,0.0
2010-08-30,-3.3557
2010-08-31,5.5556
2010-09-01,-5.2632
2010-09-02,2.0833
2010-09-03,-10.8844
2010-09-07,-2.2901
2010-09-08,-12.5
2010-09-09,12.5
2010-09-10,-4.7619
2010-09-13,10.8333
2010-09-14,-7.5188
2010-09-15,-10.5691
2010-09-16,0.0
2010-09-17,9.0909
2010-09-20,-17.5
2010-09-21,10.101
2010-09-22,-4.5872
2010-09-23,-7.6923
2010-09-24,16.6667
2010-09-27,-18.75
2010-09-28,7.6923
2010-09-29,-13.2653
2010-09-30,1.1764999999999999
2010-10-01,30.2326
2010-10-04,-7.1429
2010-10-05,-15.3846
2010-10-06,0.0
2010-10-07,-9.0909
2010-10-08,10.0
2010-10-11,-9.0909
2010-10-12,0.0
2010-10-13,20.0
2010-10-14,16.6667
2010-10-15,7.1429
2010-10-18,-10.8333
2010-10-19,-2.8037
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,-15.3846
2010-10-25,18.1818
2010-10-26,-7.6923
2010-10-27,-6.25
2010-10-28,-2.2222
2010-10-29,9.0909
2010-11-01,-6.25
2010-11-02,-2.2222
2010-11-03,0.0
2010-11-04,2.2727
2010-11-05,15.5556
2010-11-08,0.0
2010-11-09,-15.3846
2010-11-10,9.0909
2010-11-11,-25.0
2010-11-12,40.2778
2010-11-15,-4.9505
2010-11-16,8.3333
2010-11-17,-15.3846
2010-11-18,-5.6818
2010-11-19,-1.2048
2010-11-22,7.3171
2010-11-23,0.0
2010-11-24,9.0909
2010-11-26,2.0833
2010-11-29,-5.102
2010-11-30,-13.9785
2010-12-01,6.25
2010-12-02,0.0
2010-12-03,12.9412
2010-12-06,2.0833
2010-12-07,0.0
2010-12-08,-5.102
2010-12-09,-5.3763
2010-12-10,18.1818
2010-12-13,-7.6923
2010-12-14,-2.0833
2010-12-30,-93.1915
2011-01-05,2775.0
2011-01-07,-93.913
2011-01-14,614.2857
2011-01-18,-2.0
2011-01-19,12.2449
2011-01-20,-36.3636
2011-01-21,57.1429
2011-01-24,0.0
2011-01-26,0.0
2011-01-27,-9.0909
2011-01-31,-40.0
2011-02-01,0.0
2011-02-02,30.0
2011-02-03,-23.0769
2011-02-04,23.3333
2011-02-07,-45.9459
2011-02-09,0.0
2011-02-10,0.0
2011-02-11,0.0
2011-02-15,0.0
2011-02-16,160.0
2011-02-18,-61.5385
2011-02-22,0.0
2011-02-23,3.0
2011-02-24,6.7961
2011-02-25,-9.0909
2011-02-28,0.0
2011-03-01,0.0
2011-03-03,45.0
2011-03-04,0.0
2011-03-15,-31.0345
2011-03-22,5.0
2011-03-25,-4.7619
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-07,0.0
2011-04-12,0.0
2011-04-13,5.0
2011-04-14,2.3810000000000002
2011-04-15,-6.9767
2011-04-19,15.0
2011-04-20,0.0
2011-04-25,13.0435
2011-04-28,0.0
2011-05-04,-23.0769
2011-05-05,0.0
2011-05-09,5.0
2011-05-10,-4.7619
2011-05-11,0.0
2011-05-16,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,50.0
2011-05-24,-33.3333
2011-05-26,0.0
2011-05-31,0.0
2011-06-03,-50.0
2011-06-07,10.0
2011-06-10,0.0
2011-06-14,-9.0909
2011-06-17,0.0
2011-06-21,0.0
2011-06-22,0.0
2011-06-30,0.0
2011-07-05,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-22,-19.0
2011-07-25,0.0
2011-07-27,60.4938
2011-07-28,15.3846
2011-08-11,-66.6667
2011-08-12,22.0
2011-08-16,-1.6393
2011-08-19,0.0
2011-08-23,11.6667
2011-08-24,123.8806
2011-08-26,6.6667
2011-08-29,0.0
2011-09-08,25.0
2011-09-09,0.0
2011-09-15,-45.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-23,11.818200000000001
2011-10-03,-6.5041
2011-10-11,56.5217
2011-10-13,-33.3333
2011-10-14,0.0
2011-10-18,0.0
2011-10-19,0.0
2011-10-21,0.0
2011-10-24,0.0
2011-10-26,0.0
2011-10-31,0.0
2011-11-02,0.0
2011-11-10,0.0
2011-11-15,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-29,-15.8333
2011-11-30,0.0
2011-12-02,0.0
2011-12-05,-10.8911
2011-12-06,0.0
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,-44.4444
2011-12-14,20.0
2011-12-15,33.3333
2011-12-16,-25.0
2011-12-20,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,-16.6667
2011-12-30,-70.0
2012-01-03,-20.0
2012-01-05,25.0
2012-01-10,0.0
2012-01-23,16.6667
2012-01-24,0.0
2012-02-02,-28.5714
2012-02-03,100.0
2012-02-15,-90.0
2012-02-22,900.0
2012-02-23,180.0
2012-02-24,-7.1429
2012-02-27,30.7692
2012-03-08,-29.4118
2012-03-09,-13.3333
2012-03-13,63.4615
2012-03-16,-37.6471
2012-03-19,0.0
2012-03-21,0.0
2012-03-27,3.7736
2012-04-03,-9.0909
2012-04-05,100.0
2012-04-10,100.0
2012-04-13,0.0
2012-04-18,-75.0
2012-04-25,0.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-04,1.625
2012-05-08,-1.599
2012-05-14,0.0
2012-05-15,-40.0
2012-05-24,2.7083
2012-06-18,29.8174
2012-06-19,0.0
2012-06-20,-25.0
2012-06-25,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-07-09,0.0
2012-07-16,133.3333
2012-07-17,-71.4286
2012-07-19,0.0
2012-07-31,-25.0
2012-08-01,0.0
2012-08-07,0.0
2012-08-10,0.0
2012-08-16,0.0
2012-08-24,166.6667
2012-09-05,-62.5
2012-09-12,33.3333
2012-09-17,0.0
2012-09-19,85.0
2012-09-24,-32.4324
2012-10-12,-20.0
2012-10-22,0.0
2012-10-25,150.0
2012-11-07,-60.0
2012-11-14,-39.375
2012-11-16,0.0
2012-11-20,0.0
2012-11-27,0.0
2012-12-03,0.0
2012-12-06,64.9485
2012-12-07,150.0
2012-12-11,0.0
2012-12-12,-60.0
2012-12-13,0.0
2012-12-17,0.0
2012-12-24,0.0
2012-12-27,0.0
2012-12-28,-50.0
2012-12-31,0.0
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-02-27,0.0
2013-03-01,0.0
2013-03-14,0.0
2013-03-20,-80.0
2013-03-22,25.0
2013-03-27,0.0
2013-04-01,340.0
2013-04-25,-77.2727
2013-04-30,0.0
2013-05-01,0.0
2013-05-09,0.0
2013-05-22,-20.0
2013-05-30,0.0
2013-06-03,0.0
2013-06-17,0.0
2013-06-21,0.0
2013-06-24,0.0
2013-07-01,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-24,6.25
2013-07-26,0.0
2013-07-30,0.0
2013-07-31,-5.8824
2013-08-12,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-29,0.0
2013-09-16,0.0
2013-09-26,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-18,0.0
2013-10-22,0.0
2013-11-06,50.0
2013-11-12,-33.3333
2013-11-20,0.0
2013-12-02,50.0
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,0.0
2013-12-16,0.0
2013-12-19,0.0
2013-12-20,0.0
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2014-01-10,400.0
2014-01-14,100.0
2014-01-22,0.0
2014-01-30,96.6667
2014-01-31,-49.1525
2014-02-06,63.3333
2014-02-07,-18.3673
2014-02-10,-45.0
2014-02-19,36.3636
2014-02-21,16.6667
2014-02-26,0.0
2014-03-03,10.0
2014-03-05,0.0
2014-03-07,3.8961
2014-03-17,-15.0
2014-03-19,0.0
2014-03-21,0.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-28,0.0
2014-04-01,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-10,0.0
2014-04-15,0.0
2014-04-16,-26.4706
2014-04-21,0.0
2014-04-23,0.0
2014-04-24,0.0
2014-04-28,0.0
2014-05-02,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-28,-12.0
2014-05-29,-3.9773
2014-06-04,-14.7929
2014-06-05,0.0
2014-06-09,0.0
2014-06-16,60.4167
2014-06-19,38.5281
2014-06-30,-37.5
2014-07-07,20.0
2014-07-10,0.0
2014-07-14,66.6667
2014-07-16,-20.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-29,-25.0
2014-07-30,0.0
2014-07-31,-7.0833
2014-08-04,79.3722
2014-08-06,18.0
2014-08-13,-15.2542
2014-08-18,0.0
2014-09-02,20.0
2014-09-04,33.3333
2014-09-05,12.5
2014-09-11,11.1111
2014-09-12,0.0
2014-09-15,-10.0
2014-09-16,22.2222
2014-09-17,163.6364
2014-09-18,-65.5172
2014-09-22,30.0
2014-09-23,92.3077
2014-09-24,-40.0
2014-09-26,-13.3333
2014-10-03,0.0
2014-10-06,-38.4615
2014-10-07,87.5
2014-10-08,0.0
2014-10-10,-6.6667
2014-10-13,75.0
2014-10-14,38.7755
2014-10-23,-27.9412
2014-10-27,26.5306
2014-10-28,-19.3548
2014-10-31,0.0
2014-11-04,-40.0
2014-11-05,-26.6667
2014-11-17,0.0
2014-11-21,-27.2727
2014-11-24,0.0
2014-11-25,0.0
2014-11-28,0.0
2014-12-04,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,50.2344
2014-12-12,-50.078
2014-12-15,0.0
2014-12-16,0.0
2014-12-29,133.3333
2014-12-31,-57.1429
2015-01-16,0.0
2015-01-23,0.0
2015-02-11,0.0
2015-02-12,0.0
2015-02-18,0.0
2015-02-26,0.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-25,0.0
2015-04-02,0.0
2015-04-09,0.0
2015-04-16,0.0
2015-04-17,0.2083
2015-04-21,-0.2079
2015-04-23,0.0
2015-05-05,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-15,0.0
2015-06-11,-33.3333
2015-06-19,0.0
2015-07-28,-25.0
2015-08-04,0.0
2015-08-18,0.0
2015-09-03,0.0
2015-09-23,0.0
2015-09-28,0.0
2015-10-15,0.0
2015-10-19,0.0
2015-10-21,0.0
2015-10-28,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-27,0.0
2015-12-01,33.3333
2015-12-03,0.0
2015-12-09,0.0
2015-12-11,0.3125
2015-12-15,-0.3115
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,-25.0
2016-01-04,5.4167
2016-02-01,10.6719
2016-02-25,0.0
2016-02-29,182.8571
2016-03-08,-49.4949
2016-03-21,-37.25
2016-04-26,-4.3825
2016-05-03,0.0
2016-05-17,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-06-08,0.0
2016-06-23,0.0
2016-07-08,-33.3333
2016-07-18,91.875
2016-09-22,-47.8827
2016-10-14,0.0
2016-10-27,0.0
2016-11-02,40.0
2016-11-07,-28.5714
2016-11-11,0.0
2016-11-21,0.0
2016-12-07,0.0
2016-12-22,0.0
2016-12-27,0.0
2016-12-29,91.875
2017-02-08,-47.557
2017-02-13,-50.3106
2017-02-16,0.0
2017-02-22,0.0
2017-03-07,0.0
2017-04-20,0.0
2017-04-25,0.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,91.875
2017-06-27,-47.8827
2017-07-19,0.0
2017-08-03,400.0
2017-08-18,-80.0
2017-08-24,0.0
2017-09-18,0.0
2017-09-29,14.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-25,-12.2807
2017-10-27,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-20,0.0
2017-11-29,0.0
2017-11-30,900.0
2017-12-06,0.0
2017-12-08,-90.0
2017-12-11,450.0
2017-12-15,-81.8182
2017-12-18,0.0
2017-12-19,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-28,0.0
2017-12-29,0.0
2018-01-03,0.0
2018-01-04,800.0
2018-01-18,-88.8889
2018-01-22,0.0
2018-02-06,0.0
2018-02-26,0.0
2018-03-01,0.0
2018-03-05,0.0
2018-03-08,0.0
2018-04-02,0.0
2018-04-06,0.0
2018-04-18,0.0
2018-04-23,0.0
2018-04-25,0.0
2018-04-30,0.0
2018-05-31,0.0
2018-06-13,0.0
2018-06-20,0.0
2018-07-05,0.0
2018-07-19,0.0
2018-07-24,0.0
2018-08-27,0.0
2018-08-28,0.0
2018-09-18,0.0
2018-09-27,0.0
2018-10-01,0.0
2018-10-10,0.0
2018-10-22,0.0
2018-10-23,0.0
2018-11-15,0.0
2018-11-21,0.0
2018-12-03,0.0
2018-12-10,0.0
2018-12-14,0.0
2018-12-27,0.0
2019-01-09,40.0
2019-01-28,-28.5714
2019-02-04,0.0
2019-02-07,-40.0
2019-02-14,900.0
2019-02-15,-16.6667
2019-02-19,20.0
2019-02-21,0.0
2019-02-25,16.6667
2019-02-26,-42.8571
2019-03-05,0.0
2019-03-06,0.0
2019-03-11,12.5
2019-03-13,11.1111
2019-03-15,-19.8
2019-03-19,-0.2494
2019-03-26,25.0
2019-03-28,-20.0
2019-05-07,0.0
2019-05-14,-50.0
2019-05-23,50.0
2019-06-14,133.3333
2019-06-17,-14.2857
2019-06-18,-16.6667
2019-06-20,-10.0
2019-06-26,33.3333
2019-06-28,-25.0
2019-07-17,-8.2222
2019-07-18,-3.1477
2019-07-22,0.25
2019-07-29,-0.2494
2019-08-01,0.0
2019-08-06,-25.0
2019-08-08,0.0
2019-08-20,0.0
2019-09-12,-3.3333
2019-09-17,-13.7931
2019-10-21,20.0
2019-10-22,-66.6667
2019-10-23,20.0
2019-11-15,0.0
2019-11-21,-16.6667
2019-12-18,20.0
2019-12-19,0.0
2019-12-31,22.5
2020-01-07,-18.3673
2020-01-16,0.0
2020-01-22,30.0
2020-01-24,-23.0769
2020-01-27,75.0
2020-02-19,-4.7619
2020-03-10,-20.0
2020-03-11,0.0
2020-03-23,-25.0
2020-04-02,33.3333
2020-04-08,-12.5
2020-04-09,-28.5714
2020-04-21,60.0
2020-04-29,-37.5
2020-05-04,0.0
2020-05-08,0.0
2020-05-11,0.0
2020-05-14,300.0
2020-05-15,-43.75
2020-06-01,-20.0
2020-06-03,-16.6667
2020-06-04,50.0
2020-06-12,-33.3333
2020-07-06,7.3333
2020-07-08,148.4472
2020-07-21,-50.0
2020-07-31,0.5
