ticker,SAIA US Equity
2003-02-04,-0.5833
2003-02-05,0.1676
2003-02-06,-2.1757
2003-02-07,-1.9675
2003-02-10,2.0942
2003-02-11,-0.8547
2003-02-12,-1.7241
2003-02-13,1.7544
2003-02-14,-0.25
2003-02-18,1.9790999999999999
2003-02-19,-4.4068
2003-02-20,0.3546
2003-02-21,0.7067
2003-02-24,-0.5263
2003-02-25,6.261
2003-02-26,-0.9129
2003-02-27,-1.0888
2003-02-28,-5.0804
2003-03-03,0.1873
2003-03-04,-1.2555
2003-03-05,2.8855
2003-03-06,3.5057
2003-03-07,0.3387
2003-03-10,-2.9536
2003-03-11,0.8696
2003-03-12,-0.8621
2003-03-13,4.6957
2003-03-14,-2.5747999999999998
2003-03-17,1.023
2003-03-18,1.2658
2003-03-19,0.0
2003-03-20,-1.0
2003-03-21,1.0101
2003-03-24,-3.6667
2003-03-25,1.9809999999999999
2003-03-26,-0.8398
2003-03-27,-0.8554
2003-03-28,-5.9534
2003-03-31,-2.9358
2003-04-01,0.4726
2003-04-02,5.8325
2003-04-03,-2.2222
2003-04-04,1.8182
2003-04-07,2.7679
2003-04-08,-4.8652999999999995
2003-04-09,-2.4657999999999998
2003-04-10,0.7491
2003-04-11,2.3234
2003-04-14,4.3597
2003-04-15,4.2646
2003-04-16,2.2538
2003-04-17,-1.6327
2003-04-21,-2.4066
2003-04-22,4.1667
2003-04-23,-1.6327
2003-04-24,-2.8216
2003-04-25,4.953
2003-04-28,-2.3596
2003-04-29,-2.0833
2003-04-30,2.1277
2003-05-01,-0.1667
2003-05-02,-0.0835
2003-05-05,-3.5088
2003-05-06,-0.6061
2003-05-07,-2.2648
2003-05-08,0.0
2003-05-09,1.9607999999999999
2003-05-12,-0.7867
2003-05-13,3.1718
2003-05-14,-4.2699
2003-05-15,-1.8733
2003-05-16,0.9
2003-05-19,-1.3425
2003-05-20,5.2968
2003-05-21,5.8109
2003-05-22,0.8197
2003-05-23,-0.7317
2003-05-27,0.819
2003-05-28,4.3054
2003-05-29,1.0125
2003-05-30,-0.2313
2003-06-02,0.2318
2003-06-03,1.6191
2003-06-04,-4.78
2003-06-05,-4.7012
2003-06-06,4.0134
2003-06-09,-5.1447
2003-06-10,0.9322
2003-06-11,0.9236
2003-06-12,-2.4126
2003-06-13,-1.5345
2003-06-16,0.7792
2003-06-17,2.1478
2003-06-18,-0.5803
2003-06-19,0.0761
2003-06-20,4.9873
2003-06-23,-3.2931
2003-06-24,-1.4154
2003-06-25,0.4983
2003-06-26,3.1933
2003-06-27,2.1987
2003-06-30,0.6375
2003-07-01,1.1876
2003-07-02,5.6338
2003-07-03,-1.7037
2003-07-07,0.2261
2003-07-08,3.0075
2003-07-09,-4.6715
2003-07-10,0.536
2003-07-11,-0.9901
2003-07-14,2.3077
2003-07-15,1.5789
2003-07-16,1.8431
2003-07-17,-1.8096999999999999
2003-07-18,1.9985
2003-07-21,-1.7417
2003-07-22,7.0901
2003-07-23,-3.1034
2003-07-24,2.4911
2003-07-25,-1.6667
2003-07-28,2.3305
2003-07-29,0.069
2003-07-30,-1.5171999999999999
2003-07-31,5.112
2003-08-01,-2.1319
2003-08-04,-4.6971
2003-08-05,0.0
2003-08-06,0.7857
2003-08-07,2.5514
2003-08-08,-0.4147
2003-08-11,4.1638
2003-08-12,0.533
2003-08-13,-2.5845000000000002
2003-08-14,3.7415000000000003
2003-08-15,-2.2951
2003-08-18,0.604
2003-08-19,2.4683
2003-08-20,-1.3672
2003-08-21,0.264
2003-08-22,-2.5016
2003-08-25,-1.0128
2003-08-26,2.3192
2003-08-27,0.0
2003-08-28,-1.0667
2003-08-29,0.1348
2003-09-02,1.6151
2003-09-03,-0.7285
2003-09-04,-1.4676
2003-09-05,-1.3541
2003-09-08,2.9513
2003-09-09,-3.2
2003-09-10,-1.3085
2003-09-11,-0.6281
2003-09-12,3.9326
2003-09-15,1.4189
2003-09-16,1.9987
2003-09-17,2.5474
2003-09-18,5.2229
2003-09-19,1.8765
2003-09-22,1.0101
2003-09-23,-5.5882
2003-09-24,0.2492
2003-09-25,-4.9099
2003-09-26,-1.634
2003-09-29,2.8571
2003-09-30,-2.4548
2003-10-01,1.457
2003-10-02,-3.8512
2003-10-03,0.1358
2003-10-06,-0.6102
2003-10-07,3.0014
2003-10-08,-0.8543
2003-10-09,0.187
2003-10-10,0.6734
2003-10-13,-0.6623
2003-10-14,-0.0667
2003-10-15,-6.2708
2003-10-16,-1.9929000000000001
2003-10-17,6.3907
2003-10-20,9.1468
2003-10-21,-3.3146
2003-10-22,-2.9754
2003-10-23,2.5333
2003-10-24,-2.9909
2003-10-27,1.8029
2003-10-28,1.3892
2003-10-29,-0.0649
2003-10-30,0.3249
2003-10-31,-3.7565
2003-11-03,7.2005
2003-11-04,-0.8161
2003-11-05,4.9367
2003-11-06,-1.9300000000000002
2003-11-07,-1.722
2003-11-10,-3.2541
2003-11-11,-0.6468
2003-11-12,3.3854
2003-11-13,2.9596999999999998
2003-11-14,-2.4465
2003-11-17,-0.627
2003-11-18,0.7571
2003-11-19,0.7514
2003-11-20,0.0622
2003-11-21,0.0
2003-11-24,3.0435
2003-11-25,2.1097
2003-11-26,-2.2432
2003-11-28,0.4831
2003-12-01,1.1418
2003-12-02,1.6042999999999998
2003-12-03,0.2924
2003-12-04,-1.3994
2003-12-05,-0.0591
2003-12-08,2.4852
2003-12-09,-0.3464
2003-12-10,-1.2746
2003-12-11,-1.3498
2003-12-12,0.7139
2003-12-15,-0.1181
2003-12-16,0.2365
2003-12-17,2.0649
2003-12-18,3.1792
2003-12-19,2.0728
2003-12-22,-0.9879
2003-12-23,0.1109
2003-12-24,-1.8826
2003-12-26,0.6208
2003-12-29,2.2995
2003-12-30,1.8092000000000001
2003-12-31,-5.3312
2004-01-02,-1.2514
2004-01-05,-0.1728
2004-01-06,3.2891
2004-01-07,1.6200999999999999
2004-01-08,-0.6047
2004-01-09,-3.7058
2004-01-12,2.5273
2004-01-13,0.9524
2004-01-14,0.111
2004-01-15,-0.5543
2004-01-16,-1.0033
2004-01-20,-0.1689
2004-01-21,2.1997
2004-01-22,-0.2208
2004-01-23,0.1106
2004-01-26,1.5470000000000002
2004-01-27,-2.8836
2004-01-28,-2.5882
2004-01-29,1.2192
2004-01-30,-3.4091
2004-02-02,1.4118
2004-02-03,1.4501
2004-02-04,-2.7443999999999997
2004-02-05,1.7048999999999999
2004-02-06,4.1618
2004-02-09,-1.2209
2004-02-10,4.4944
2004-02-11,-0.4301
2004-02-12,0.324
2004-02-13,2.1529
2004-02-17,9.589
2004-02-18,1.9712
2004-02-19,-1.6502
2004-02-20,2.5407
2004-02-23,-3.2726
2004-02-24,1.4983
2004-02-25,-1.1905000000000001
2004-02-26,0.7181
2004-02-27,0.7225
2004-03-01,1.6627
2004-03-02,-0.514
2004-03-03,-3.147
2004-03-04,2.3278
2004-03-05,0.0
2004-03-08,0.8531
2004-03-09,7.1429
2004-03-10,-3.2895
2004-03-11,-4.5805
2004-03-12,2.424
2004-03-15,-3.2483
2004-03-16,4.7962
2004-03-17,2.1968
2004-03-18,-1.433
2004-03-19,-0.0454
2004-03-22,-3.2273
2004-03-23,-2.5834
2004-03-24,0.2411
2004-03-25,2.2607
2004-03-26,3.4807
2004-03-29,-1.5455
2004-03-30,1.108
2004-03-31,-0.4566
2004-04-01,-0.1376
2004-04-02,3.4451
2004-04-05,-0.6661
2004-04-06,-1.9668999999999999
2004-04-07,-1.9607999999999999
2004-04-08,0.186
2004-04-12,0.9749
2004-04-13,2.023
2004-04-14,3.0644
2004-04-15,-0.0875
2004-04-16,-0.7877
2004-04-19,3.7494
2004-04-20,-0.7228
2004-04-21,1.6702
2004-04-22,-2.064
2004-04-23,1.1183
2004-04-26,-3.1901
2004-04-27,0.3954
2004-04-28,1.1379
2004-04-29,-1.1251
2004-04-30,0.1313
2004-05-03,1.6171
2004-05-04,-2.1935000000000002
2004-05-05,0.8355
2004-05-06,-0.6106
2004-05-07,-5.0022
2004-05-10,-1.0624
2004-05-11,0.8403
2004-05-12,-1.25
2004-05-13,0.2813
2004-05-14,0.187
2004-05-17,-2.3798
2004-05-18,3.6807
2004-05-19,-0.9682
2004-05-20,0.4655
2004-05-21,-1.4365
2004-05-24,0.9873
2004-05-25,2.5605
2004-05-26,0.9079
2004-05-27,1.5744
2004-05-28,0.8415
2004-06-01,2.8106999999999998
2004-06-02,-1.666
2004-06-03,-1.1729
2004-06-04,4.3956
2004-06-07,5.5579
2004-06-08,0.8377
2004-06-09,1.8592
2004-06-10,-1.6311
2004-06-14,-4.5795
2004-06-15,4.758
2004-06-16,3.831
2004-06-17,-0.9509
2004-06-18,1.4593
2004-06-21,-0.5299
2004-06-22,-0.3805
2004-06-23,3.2468
2004-06-24,-1.7018
2004-06-25,-0.2635
2004-06-28,1.6226
2004-06-29,-1.4111
2004-06-30,-0.6026
2004-07-01,-3.7514
2004-07-02,1.6928999999999998
2004-07-06,0.1161
2004-07-07,-1.9335
2004-07-08,-1.9912999999999998
2004-07-09,-0.6236
2004-07-12,-0.8097
2004-07-13,3.3061
2004-07-14,-0.8692
2004-07-15,0.2391
2004-07-16,-3.1809
2004-07-19,-0.5749
2004-07-20,3.387
2004-07-21,-3.5957
2004-07-22,1.0361
2004-07-23,-0.8614
2004-07-26,0.0414
2004-07-27,2.1505
2004-07-28,0.8502
2004-07-29,3.6532
2004-07-30,-0.2711
2004-08-02,-3.1068
2004-08-03,-0.481
2004-08-04,-0.2819
2004-08-05,-1.3732
2004-08-06,-8.3538
2004-08-09,3.4406
2004-08-10,5.6156
2004-08-11,-0.4499
2004-08-12,0.037
2004-08-13,0.7434
2004-08-16,0.7338
2004-08-17,-0.5666
2004-08-18,1.3431
2004-08-19,-4.8594
2004-08-20,3.4192
2004-08-23,-27.3469
2004-08-24,2.0225
2004-08-25,0.7709
2004-08-26,0.3279
2004-08-27,-0.4902
2004-08-30,-1.0947
2004-08-31,2.7117
2004-09-01,1.2931
2004-09-02,2.3936
2004-09-03,-0.1143
2004-09-07,-0.1456
2004-09-08,-0.7812
2004-09-09,-0.0525
2004-09-10,-0.0525
2004-09-13,2.8902
2004-09-14,-0.4086
2004-09-15,-0.1538
2004-09-16,-0.5136
2004-09-17,0.0516
2004-09-20,-0.8256
2004-09-21,4.7347
2004-09-22,-4.4709
2004-09-23,-5.6162
2004-09-24,-0.7713
2004-09-27,-0.6108
2004-09-28,1.5084
2004-09-29,-2.3115
2004-09-30,6.7042
2004-10-01,4.2767
2004-10-04,-3.6456
2004-10-05,1.2086000000000001
2004-10-06,5.6594
2004-10-07,-3.6364
2004-10-08,-1.6318000000000001
2004-10-11,-0.6739
2004-10-12,-0.4175
2004-10-13,-3.0398
2004-10-14,0.0
2004-10-15,2.4324
2004-10-18,0.3694
2004-10-19,-1.3144
2004-10-20,2.504
2004-10-21,-2.6507
2004-10-22,-1.6017000000000001
2004-10-25,-1.7906
2004-10-26,-0.3315
2004-10-27,2.5499
2004-10-28,-2.7027
2004-10-29,0.3889
2004-11-01,0.166
2004-11-02,-0.3315
2004-11-03,1.5521
2004-11-04,3.2751
2004-11-05,0.5814
2004-11-08,0.1051
2004-11-09,0.5774
2004-11-10,3.5491
2004-11-11,2.8226
2004-11-12,1.9607999999999999
2004-11-15,-3.6058
2004-11-16,0.1995
2004-11-17,1.2444
2004-11-18,0.6883
2004-11-19,-1.123
2004-11-22,3.9506
2004-11-23,-2.0428
2004-11-24,2.2308
2004-11-26,-0.7116
2004-11-29,1.1467
2004-11-30,-0.0945
2004-12-01,1.2766
2004-12-02,-0.3268
2004-12-03,-1.7799
2004-12-06,1.3352
2004-12-07,-0.3765
2004-12-08,2.5035
2004-12-09,-2.3041
2004-12-10,-2.0283
2004-12-13,1.5888
2004-12-14,0.0948
2004-12-15,-0.7102
2004-12-16,5.0548
2004-12-17,-1.3164
2004-12-20,-0.23
2004-12-21,4.3338
2004-12-22,1.2814999999999999
2004-12-23,1.5707
2004-12-27,-1.2027
2004-12-28,3.4783
2004-12-29,-1.5966
2004-12-30,-0.3416
2004-12-31,0.1285
2005-01-03,-1.9255
2005-01-04,-3.1414
2005-01-05,-3.1081
2005-01-06,2.6499
2005-01-07,-2.7627
2005-01-10,0.5589
2005-01-11,-0.88
2005-01-12,-0.6075
2005-01-13,-2.2096999999999998
2005-01-14,3.1731
2005-01-18,0.5126
2005-01-19,-2.828
2005-01-20,-1.145
2005-01-21,-2.2201
2005-01-24,-1.0365
2005-01-25,1.7456
2005-01-26,9.3137
2005-01-27,0.8969
2005-01-28,-0.3556
2005-01-31,4.4603
2005-02-01,-2.5619
2005-02-02,0.3944
2005-02-03,0.3928
2005-02-04,-1.9565000000000001
2005-02-07,-3.1042
2005-02-08,3.7071
2005-02-09,-1.3679999999999999
2005-02-10,-1.0738
2005-02-11,0.4071
2005-02-14,1.2162
2005-02-15,-1.2461
2005-02-16,2.4335
2005-02-17,-4.3115
2005-02-18,-1.5632000000000001
2005-02-22,-2.9426
2005-02-23,0.5775
2005-02-24,0.0957
2005-02-25,1.5774
2005-02-28,4.2353
2005-03-01,1.9865
2005-03-02,-1.7707000000000002
2005-03-03,1.4872
2005-03-04,1.0213
2005-03-07,3.7802
2005-03-08,-1.7366000000000001
2005-03-09,0.1293
2005-03-10,-6.6724
2005-03-11,3.7823
2005-03-14,-1.9111
2005-03-15,-1.0421
2005-03-16,-0.0458
2005-03-17,0.5955
2005-03-18,-3.9617
2005-03-21,0.1422
2005-03-22,-0.8049
2005-03-23,-3.6277
2005-03-24,0.3962
2005-03-28,-0.3453
2005-03-29,-4.0594
2005-03-30,-4.5408
2005-03-31,0.4865
2005-04-01,0.6455
2005-04-04,-0.6414
2005-04-05,0.3228
2005-04-06,1.126
2005-04-07,-0.5832
2005-04-08,-6.1867
2005-04-11,-2.2172
2005-04-12,1.8605
2005-04-13,-3.5388
2005-04-14,-5.6213
2005-04-15,-5.5799
2005-04-18,2.2576
2005-04-19,7.1429
2005-04-20,1.5152
2005-04-21,3.2239
2005-04-22,-6.015
2005-04-25,-1.7231
2005-04-26,-4.258
2005-04-27,0.3924
2005-04-28,-2.2801
2005-04-29,1.9333
2005-05-02,4.6436
2005-05-03,1.0625
2005-05-04,4.8856
2005-05-05,-1.0024
2005-05-06,-0.2382
2005-05-09,1.9701
2005-05-10,-3.5714
2005-05-11,1.4572
2005-05-12,-4.608
2005-05-13,0.0627
2005-05-16,4.232
2005-05-17,2.6165000000000003
2005-05-18,3.2824999999999998
2005-05-19,-1.2486
2005-05-20,3.1609
2005-05-23,0.39
2005-05-24,-1.8868
2005-05-25,0.4525
2005-05-26,0.4505
2005-05-27,-0.5605
2005-05-31,2.8749000000000002
2005-06-01,4.3836
2005-06-02,1.7323
2005-06-03,0.0516
2005-06-06,1.5472000000000001
2005-06-07,-2.0315
2005-06-08,-3.8362
2005-06-09,1.2399
2005-06-10,0.7987
2005-06-13,-0.9509
2005-06-14,-1.8133
2005-06-15,-0.2173
2005-06-16,0.7077
2005-06-17,-0.2162
2005-06-20,-2.1127
2005-06-21,-3.2651
2005-06-22,0.1144
2005-06-23,0.0
2005-06-24,0.6857
2005-06-27,0.681
2005-06-28,1.2965
2005-06-29,0.1113
2005-06-30,-1.0561
2005-07-01,0.5056
2005-07-05,0.6149
2005-07-06,0.8889
2005-07-07,-11.7291
2005-07-08,0.6238
2005-07-11,1.1159
2005-07-12,2.6364
2005-07-13,-0.3584
2005-07-14,1.9784000000000002
2005-07-15,1.3521
2005-07-18,-0.058
2005-07-19,2.0313
2005-07-20,2.7873
2005-07-21,-4.1505
2005-07-22,3.3487
2005-07-25,-2.9609
2005-07-26,5.0662
2005-07-27,-0.9863
2005-07-28,2.601
2005-07-29,-2.4811
2005-08-01,0.5531
2005-08-02,1.8702
2005-08-03,-1.5119
2005-08-04,-3.0702
2005-08-05,0.0
2005-08-08,-0.2262
2005-08-09,1.8141
2005-08-10,-0.2227
2005-08-11,2.3438
2005-08-12,-3.5987
2005-08-15,1.414
2005-08-16,-4.1829
2005-08-17,-0.1746
2005-08-18,0.0583
2005-08-19,-0.1166
2005-08-22,0.5251
2005-08-23,0.1161
2005-08-24,-2.1449
2005-08-25,0.5924
2005-08-26,-3.5925000000000002
2005-08-29,0.7941
2005-08-30,-2.5455
2005-08-31,-0.1866
2005-09-01,3.7382999999999997
2005-09-02,1.6817
2005-09-06,2.7171
2005-09-07,-0.8051
2005-09-08,-4.6957
2005-09-09,0.6083
2005-09-12,0.4837
2005-09-13,0.2407
2005-09-14,0.6002
2005-09-15,-1.1337
2005-09-16,5.1901
2005-09-19,-3.6718
2005-09-20,-4.4074
2005-09-21,-5.9813
2005-09-22,-0.3976
2005-09-23,1.2641
2005-09-26,1.3798
2005-09-27,1.7498
2005-09-28,-3.3121
2005-09-29,4.3478
2005-09-30,-0.8207
2005-10-03,-1.2731
2005-10-04,-0.7092
2005-10-05,-1.5584
2005-10-06,0.1319
2005-10-07,0.5929
2005-10-10,1.1788
2005-10-11,3.1068
2005-10-12,-1.1927
2005-10-13,-1.6518000000000002
2005-10-14,2.3902
2005-10-17,0.5678
2005-10-18,-5.3325
2005-10-19,2.5182
2005-10-20,-1.0989
2005-10-21,2.3529
2005-10-24,7.599
2005-10-25,-1.8991
2005-10-26,6.5336
2005-10-27,1.9875
2005-10-28,2.2829
2005-10-31,8.7643
2005-11-01,-0.2002
2005-11-02,3.1595
2005-11-03,0.3889
2005-11-04,-0.1937
2005-11-07,0.8734
2005-11-08,0.3848
2005-11-09,-0.2396
2005-11-10,0.8646
2005-11-11,0.5238
2005-11-14,2.1791
2005-11-15,-1.159
2005-11-16,1.5947
2005-11-17,1.385
2005-11-18,1.0474
2005-11-21,-2.9743
2005-11-22,1.9508
2005-11-23,0.9567
2005-11-25,0.6318
2005-11-28,-10.0448
2005-11-29,1.4955
2005-11-30,-3.1925
2005-12-01,3.45
2005-12-02,0.049
2005-12-05,-0.1471
2005-12-06,2.5528
2005-12-07,2.3935
2005-12-08,-1.5428
2005-12-09,2.1842
2005-12-12,0.8364
2005-12-13,-0.4147
2005-12-14,1.8973
2005-12-15,0.4541
2005-12-16,1.085
2005-12-19,-3.5331
2005-12-20,-3.2452
2005-12-21,2.9708
2005-12-22,3.7227
2005-12-23,1.7048
2005-12-27,-0.7499
2005-12-28,-4.0
2005-12-29,1.2963
2005-12-30,-2.8792999999999997
2006-01-03,4.9412
2006-01-04,2.8251
2006-01-05,0.1308
2006-01-06,-0.3049
2006-01-09,2.5775
2006-01-10,2.0869
2006-01-11,1.4602
2006-01-12,3.3717
2006-01-13,-2.7446
2006-01-17,-0.818
2006-01-18,-0.866
2006-01-19,0.5824
2006-01-20,-1.3234
2006-01-23,0.461
2006-01-24,5.2566
2006-01-25,11.1375
2006-01-26,-0.0713
2006-01-27,-2.2841
2006-01-30,-0.4748
2006-01-31,-1.7248
2006-02-01,-2.0911
2006-02-02,-0.4958
2006-02-03,-0.3066
2006-02-06,-0.4229
2006-02-07,1.1969
2006-02-08,-0.7631
2006-02-09,0.4614
2006-02-10,-1.0333
2006-02-13,4.331
2006-02-14,0.8895
2006-02-15,-0.9552
2006-02-16,0.1484
2006-02-17,-0.2963
2006-02-21,-2.3403
2006-02-22,1.5594999999999999
2006-02-23,-1.6854
2006-02-24,2.2095
2006-02-27,0.5591
2006-02-28,0.1853
2006-03-01,3.5886
2006-03-02,-2.0714
2006-03-03,0.0
2006-03-06,0.2553
2006-03-07,0.9822
2006-03-08,-0.036
2006-03-09,2.6306000000000003
2006-03-10,2.5983
2006-03-13,4.3121
2006-03-14,0.2297
2006-03-15,1.6367
2006-03-16,-2.0612
2006-03-17,-2.9596
2006-03-20,1.1522000000000001
2006-03-21,-0.067
2006-03-22,0.067
2006-03-23,-2.6466
2006-03-24,0.2753
2006-03-27,-0.7207
2006-03-28,0.1383
2006-03-29,0.2416
2006-03-30,-0.3444
2006-03-31,0.5874
2006-04-03,-0.5496
2006-04-04,1.8653
2006-04-05,1.865
2006-04-06,-0.4993
2006-04-07,0.3346
2006-04-10,0.3001
2006-04-11,-2.7593
2006-04-12,2.3247999999999998
2006-04-13,-0.4009
2006-04-17,-2.0798
2006-04-18,2.7749
2006-04-19,-0.0667
2006-04-20,0.2668
2006-04-21,-8.6826
2006-04-24,-4.918
2006-04-25,2.1073
2006-04-26,-0.0375
2006-04-27,0.7132
2006-04-28,-2.0872
2006-05-01,-1.0278
2006-05-02,-1.5
2006-05-03,1.7570999999999999
2006-05-04,3.8373
2006-05-05,-0.2217
2006-05-08,1.6667
2006-05-09,0.1821
2006-05-10,-2.7636
2006-05-11,1.2715
2006-05-12,-3.2866
2006-05-15,-1.7564
2006-05-16,-1.7877999999999998
2006-05-17,0.1187
2006-05-18,-1.2648
2006-05-19,0.8807
2006-05-22,-6.4683
2006-05-23,2.885
2006-05-24,1.8144
2006-05-25,1.7821
2006-05-26,-0.7561
2006-05-30,-1.3232
2006-05-31,-0.5689
2006-06-01,4.1684
2006-06-02,0.7454
2006-06-05,-0.4673
2006-06-06,-2.3083
2006-06-07,-2.8434
2006-06-08,3.38
2006-06-09,-0.7177
2006-06-12,-1.004
2006-06-13,-2.7180999999999997
2006-06-14,1.5430000000000001
2006-06-15,4.7228
2006-06-16,0.7843
2006-06-19,1.4397
2006-06-20,-1.9179
2006-06-21,3.2069
2006-06-22,0.7958
2006-06-23,3.6842
2006-06-26,0.6164
2006-06-27,-3.3874
2006-06-28,0.9698
2006-06-29,2.3642
2006-06-30,-0.6496
2006-07-03,3.2328
2006-07-05,-3.2372
2006-07-06,0.4727
2006-07-07,-2.063
2006-07-10,0.1109
2006-07-11,1.8457
2006-07-12,-0.5437
2006-07-13,-3.8265000000000002
2006-07-14,-2.9936
2006-07-17,3.0078
2006-07-18,2.0857
2006-07-19,1.2259
2006-07-20,-4.1468
2006-07-21,7.1593
2006-07-24,0.9289
2006-07-25,-1.3451
2006-07-26,-1.2199
2006-07-27,-0.6538
2006-07-28,1.0238
2006-07-31,2.0268
2006-08-01,-0.7449
2006-08-02,3.0736
2006-08-03,1.9417
2006-08-04,1.4285999999999999
2006-08-07,1.3414
2006-08-08,-1.6214
2006-08-09,-7.1981
2006-08-10,4.9293
2006-08-11,-1.2781
2006-08-14,1.8894
2006-08-15,6.147
2006-08-16,3.7528
2006-08-17,-3.6483
2006-08-18,1.877
2006-08-21,-1.2389000000000001
2006-08-22,-1.1579
2006-08-23,-0.9112
2006-08-24,-0.4598
2006-08-25,-0.5279
2006-08-28,3.8474
2006-08-29,0.2874
2006-08-30,-1.2739
2006-08-31,-0.8065
2006-09-01,0.065
2006-09-05,0.2925
2006-09-06,-2.2035
2006-09-07,0.5302
2006-09-08,2.5049
2006-09-11,0.0965
2006-09-12,6.0071
2006-09-13,1.4242
2006-09-14,-1.464
2006-09-15,0.1213
2006-09-18,0.9691
2006-09-19,0.5099
2006-09-20,-0.1194
2006-09-21,-3.3463
2006-09-22,-1.1437
2006-09-25,-0.8755
2006-09-26,1.8296999999999999
2006-09-27,0.2478
2006-09-28,2.7812
2006-09-29,-1.9844
2006-10-02,-4.8466000000000005
2006-10-03,-1.4184
2006-10-04,2.6161
2006-10-05,3.5692
2006-10-06,1.3538000000000001
2006-10-09,0.425
2006-10-10,3.4764
2006-10-11,-1.2854
2006-10-12,2.8115
2006-10-13,1.5832000000000002
2006-10-16,1.2468
2006-10-17,-4.7579
2006-10-18,-4.6723
2006-10-19,0.0925
2006-10-20,2.5562
2006-10-23,-5.2553
2006-10-24,1.4897
2006-10-25,-15.6152
2006-10-26,-3.923
2006-10-27,0.9245
2006-10-30,7.2519
2006-10-31,-4.6263
2006-11-01,0.1493
2006-11-02,-2.0119
2006-11-03,-1.3688
2006-11-06,5.1658
2006-11-07,0.2933
2006-11-08,0.8041
2006-11-09,-2.3568
2006-11-10,3.7133000000000003
2006-11-13,-0.9309
2006-11-14,2.0961
2006-11-15,0.1416
2006-11-16,-0.7423
2006-11-17,1.1396
2006-11-20,-2.8169
2006-11-21,0.4348
2006-11-22,0.0
2006-11-24,-1.3348
2006-11-27,3.1079
2006-11-28,-2.1986
2006-11-29,-7.7592
2006-11-30,-2.555
2006-12-01,-0.0403
2006-12-04,0.8475
2006-12-05,3.7615
2006-12-06,0.7327
2006-12-07,-2.2205
2006-12-08,-2.9366
2006-12-11,-1.7749000000000001
2006-12-12,-2.3819
2006-12-13,1.3883
2006-12-14,1.8672
2006-12-15,-2.1181
2006-12-18,-3.454
2006-12-19,-0.6034
2006-12-20,1.6479
2006-12-21,-0.6826
2006-12-22,0.6443
2006-12-26,0.2561
2006-12-27,1.6177000000000001
2006-12-28,-1.6339000000000001
2006-12-29,-1.1499
2007-01-03,2.2404
2007-01-04,4.0455
2007-01-05,-2.6326
2007-01-08,-0.0416
2007-01-09,0.7907
2007-01-10,-0.0413
2007-01-11,2.5609
2007-01-12,4.3093
2007-01-16,-0.4633
2007-01-17,0.1164
2007-01-18,-0.0387
2007-01-19,1.124
2007-01-22,-3.6412
2007-01-23,1.4718
2007-01-24,0.4312
2007-01-25,-1.171
2007-01-26,1.6983000000000001
2007-01-29,1.6311
2007-01-30,2.7895
2007-01-31,-0.9294
2007-02-01,-1.3884
