ticker,EHTH US Equity
2007-03-09,1.938
2007-03-12,1.0984
2007-03-13,-2.758
2007-03-14,-1.9338
2007-03-15,0.482
2007-03-16,1.4828000000000001
2007-03-19,1.8908
2007-03-20,5.7782
2007-03-21,0.8772
2007-03-22,-1.8577
2007-03-23,3.1414
2007-03-26,-1.3276
2007-03-27,-2.6118
2007-03-28,-2.5193
2007-03-29,-0.6669
2007-03-30,-1.175
2007-04-02,-1.2314
2007-04-03,1.7197
2007-04-04,0.8453
2007-04-05,-0.7963
2007-04-09,-0.507
2007-04-10,-2.4628
2007-04-11,-4.2229
2007-04-12,-0.6364
2007-04-13,-1.6468
2007-04-16,3.2093
2007-04-17,-0.3155
2007-04-18,-1.7179
2007-04-19,-0.276
2007-04-20,1.476
2007-04-23,0.0
2007-04-24,-0.3636
2007-04-25,-0.1825
2007-04-26,-1.6909999999999998
2007-04-27,-1.8131
2007-04-30,4.5455
2007-05-01,-0.6341
2007-05-02,3.4184
2007-05-03,-0.1763
2007-05-04,-2.8698
2007-05-07,-6.7727
2007-05-08,0.0975
2007-05-09,-2.4842
2007-05-10,-0.5495
2007-05-11,1.2054
2007-05-14,-2.6799
2007-05-15,-2.8557
2007-05-16,-2.8871
2007-05-17,-1.7838
2007-05-18,-0.1101
2007-05-21,5.124
2007-05-22,0.2621
2007-05-23,0.3659
2007-05-24,2.3438
2007-05-25,3.5623
2007-05-29,0.3931
2007-05-30,-0.6853
2007-05-31,-1.9221
2007-06-01,0.2513
2007-06-04,-2.0551
2007-06-05,-0.2047
2007-06-06,-1.2821
2007-06-07,-6.5974
2007-06-08,-0.5006
2007-06-11,0.559
2007-06-12,0.0
2007-06-13,1.612
2007-06-14,-1.0394
2007-06-15,5.0857
2007-06-18,-3.4193
2007-06-19,0.1089
2007-06-20,-2.0675
2007-06-21,0.1111
2007-06-22,-0.111
2007-06-25,6.5
2007-06-26,-0.8868
2007-06-27,1.8420999999999998
2007-06-28,-0.3101
2007-06-29,-1.0368
2007-07-02,1.5715
2007-07-03,-1.9082
2007-07-05,-0.2103
2007-07-06,2.4236
2007-07-09,1.286
2007-07-10,0.4571
2007-07-11,-2.1739
2007-07-12,-1.4987
2007-07-13,-0.8919
2007-07-16,0.847
2007-07-17,-0.2625
2007-07-18,0.4737
2007-07-19,0.0524
2007-07-20,0.3141
2007-07-23,-0.3132
2007-07-24,-0.1047
2007-07-25,1.8344
2007-07-26,0.0515
2007-07-27,2.8807
2007-07-30,-1.1
2007-07-31,-0.8089
2007-08-01,10.3976
2007-08-02,-0.3693
2007-08-03,-4.3559
2007-08-06,7.5097000000000005
2007-08-07,0.0451
2007-08-08,-0.3604
2007-08-09,-1.3562
2007-08-10,0.5958
2007-08-13,-1.5945
2007-08-14,0.8333
2007-08-15,-8.4022
2007-08-16,2.005
2007-08-17,3.0467
2007-08-20,-2.5751
2007-08-21,2.2026
2007-08-22,1.4368
2007-08-23,-3.3522
2007-08-24,0.0489
2007-08-27,-0.8301
2007-08-28,-1.1324
2007-08-29,-0.3984
2007-08-30,2.25
2007-08-31,-1.956
2007-09-04,2.2444
2007-09-05,6.0976
2007-09-06,1.1494
2007-09-07,0.6818
2007-09-10,5.842
2007-09-11,5.3148
2007-09-12,-0.486
2007-09-13,1.2617
2007-09-14,-1.3666
2007-09-17,-0.815
2007-09-18,0.493
2007-09-19,2.9436
2007-09-20,4.17
2007-09-21,3.2787
2007-09-24,-0.7383
2007-09-25,-3.1982
2007-09-26,0.7683
2007-09-27,3.8124000000000002
2007-09-28,1.726
2007-10-01,0.5415
2007-10-02,-2.2621
2007-10-03,3.5268
2007-10-04,-0.7097
2007-10-05,3.7527
2007-10-08,-4.6499
2007-10-09,3.0342
2007-10-10,-5.4698
2007-10-11,-0.1855
2007-10-12,0.6317
2007-10-15,0.2216
2007-10-16,-0.479
2007-10-17,1.5550000000000002
2007-10-18,-0.6198
2007-10-19,-2.0543
2007-10-22,-0.0749
2007-10-23,1.4993
2007-10-24,-2.2157
2007-10-25,0.8308
2007-10-26,-1.0112
2007-10-29,-0.5675
2007-10-30,5.7839
2007-10-31,0.5036
2007-11-01,0.179
2007-11-02,15.8271
2007-11-05,5.7989
2007-11-06,-2.0408
2007-11-07,-2.3512
2007-11-08,3.2002
2007-11-09,-2.6285
2007-11-12,0.0607
2007-11-13,1.0306
2007-11-14,1.5002
2007-11-15,3.6358
2007-11-16,2.6526
2007-11-19,-3.7788
2007-11-20,0.231
2007-11-21,-10.3428
2007-11-23,1.7673999999999999
2007-11-26,-1.8944999999999999
2007-11-27,1.4162
2007-11-28,-0.4443
2007-11-29,1.1795
2007-11-30,-2.3629
2007-12-03,1.9684
2007-12-04,-2.2152
2007-12-05,1.9417
2007-12-06,0.7619
2007-12-07,-2.3314
2007-12-10,-2.871
2007-12-11,-0.1993
2007-12-12,3.9268
2007-12-13,-0.3522
2007-12-14,1.0283
2007-12-17,9.9555
2007-12-18,-10.0955
2007-12-19,3.7967
2007-12-20,0.9919
2007-12-21,-0.0307
2007-12-24,-0.9211
2007-12-26,0.4648
2007-12-27,-2.0049
2007-12-28,1.6053
2007-12-31,-0.5266
2008-01-02,0.2803
2008-01-03,1.2732999999999999
2008-01-04,-0.644
2008-01-07,-0.463
2008-01-08,-0.8992
2008-01-09,3.786
2008-01-10,6.4516
2008-01-11,-0.8779
2008-01-14,-4.2571
2008-01-15,-1.0146
2008-01-16,-2.9545
2008-01-17,-3.8211
2008-01-18,-4.3282
2008-01-22,2.9372
2008-01-23,1.7383
2008-01-24,-2.7079
2008-01-25,-3.0152
2008-01-28,-3.8606
2008-01-29,0.1421
2008-01-30,-4.1519
2008-01-31,-3.0359
2008-02-01,1.0691
2008-02-04,0.2645
2008-02-05,-3.6549
2008-02-06,-4.4583
2008-02-07,1.6783000000000001
2008-02-08,-1.8519
2008-02-11,-3.9787
2008-02-12,2.5202999999999998
2008-02-13,-6.0417
2008-02-14,-2.306
2008-02-15,18.5656
2008-02-19,-3.2542
2008-02-20,-5.461
2008-02-21,-0.2512
2008-02-22,-4.3223
2008-02-25,4.4737
2008-02-26,2.8967
2008-02-27,3.1416
2008-02-28,-2.1756
2008-02-29,-0.9705
2008-03-03,-0.1633
2008-03-04,2.3722
2008-03-05,1.2785
2008-03-06,-1.3807
2008-03-07,1.6800000000000002
2008-03-10,-2.2423
2008-03-11,-4.2254
2008-03-12,-2.1429
2008-03-13,-2.4474
2008-03-14,-5.1496
2008-03-17,-6.4037
2008-03-18,4.9083
2008-03-19,3.1191
2008-03-20,2.3373
2008-03-24,-2.3735
2008-03-25,-0.1835
2008-03-26,1.6543999999999999
2008-03-27,0.3617
2008-03-28,-1.1261
2008-03-31,0.5467
2008-04-01,6.0716
2008-04-02,4.3571
2008-04-03,5.4032
2008-04-04,1.9806
2008-04-07,-0.3046
2008-04-08,7.4866
2008-04-09,-2.8429
2008-04-10,0.0366
2008-04-11,0.0366
2008-04-14,-3.4356999999999998
2008-04-15,1.7033
2008-04-16,1.377
2008-04-17,-3.0103
2008-04-18,2.1575
2008-04-21,0.2964
2008-04-22,-3.9897
2008-04-23,1.5006
2008-04-24,4.4731
2008-04-25,0.0
2008-04-28,-1.1611
2008-04-29,-0.6975
2008-04-30,0.0
2008-05-01,4.658
2008-05-02,-12.5397
2008-05-05,-3.1099
2008-05-06,1.2505
2008-05-07,-1.1527
2008-05-08,-1.4577
2008-05-09,-2.3669000000000002
2008-05-12,7.1429
2008-05-13,-1.0101
2008-05-14,4.3265
2008-05-15,0.5477
2008-05-16,-2.607
2008-05-19,-0.839
2008-05-20,-1.0073
2008-05-21,-2.4013
2008-05-22,-1.96
2008-05-23,-2.0417
2008-05-27,5.5145
2008-05-28,-0.0823
2008-05-29,2.5124
2008-05-30,0.1607
2008-06-02,-3.57
2008-06-03,-1.7887
2008-06-04,0.1271
2008-06-05,4.6531
2008-06-06,-3.2336
2008-06-09,-0.2924
2008-06-10,-1.592
2008-06-11,-3.278
2008-06-12,-1.4085
2008-06-13,-1.7856999999999998
2008-06-16,-0.4091
2008-06-17,2.9667
2008-06-18,4.344
2008-06-19,-0.0425
2008-06-20,-7.3098
2008-06-23,-4.6768
2008-06-24,-1.9721
2008-06-25,-1.0795
2008-06-26,-9.127
2008-06-27,-1.6921
2008-06-30,-1.9434
2008-07-01,-3.4541
2008-07-02,-2.5220000000000002
2008-07-03,1.083
2008-07-07,-1.6667
2008-07-08,-0.2421
2008-07-09,-1.4563
2008-07-10,-2.8941
2008-07-11,-2.9802999999999997
2008-07-14,-9.1503
2008-07-15,6.8345
2008-07-16,7.4747
2008-07-17,1.817
2008-07-18,-2.8308
2008-07-21,-5.3198
2008-07-22,4.4816
2008-07-23,4.0973
2008-07-24,-3.7515
2008-07-25,2.5559
2008-07-28,-3.8006
2008-07-29,-6.2824
2008-07-30,0.3455
2008-07-31,0.0
2008-08-01,-10.4683
2008-08-04,-1.5385
2008-08-05,7.9688
2008-08-06,1.3025
2008-08-07,-2.9286
2008-08-08,5.7395
2008-08-11,1.6006
2008-08-12,0.7534
2008-08-13,-1.0877
2008-08-14,1.9243999999999999
2008-08-15,3.1018
2008-08-18,-3.2047
2008-08-19,-3.5135
2008-08-20,-0.2801
2008-08-21,-0.5618
2008-08-22,3.5311
2008-08-25,-1.8417
2008-08-26,-1.6678
2008-08-27,-1.3428
2008-08-28,3.2951
2008-08-29,2.9126
2008-09-02,1.0782
2008-09-03,3.8
2008-09-04,-2.4406
2008-09-05,-1.5142
2008-09-08,-0.4011
2008-09-09,1.0067
2008-09-10,-0.4651
2008-09-11,-1.4686
2008-09-12,-0.813
2008-09-15,-4.3716
2008-09-16,3.6429
2008-09-17,-4.3418
2008-09-18,4.1066
2008-09-19,3.8062
2008-09-22,1.4667
2008-09-23,8.1472
2008-09-24,1.1543
2008-09-25,2.3423
2008-09-26,-7.4531
2008-09-29,-6.2777
2008-09-30,8.2544
2008-10-01,-2.0
2008-10-02,-11.0332
2008-10-03,-1.2903
2008-10-06,-3.8489
2008-10-07,-7.3263
2008-10-08,-0.0815
2008-10-09,-6.3622
2008-10-10,1.2195
2008-10-13,12.9088
2008-10-14,-2.9726
2008-10-15,-7.227
2008-10-16,1.1008
2008-10-17,0.67
2008-10-20,11.4809
2008-10-21,-4.6269
2008-10-22,-7.59
2008-10-23,0.4234
2008-10-24,5.1433
2008-10-27,-4.6512
2008-10-28,10.9336
2008-10-29,-7.5057
2008-10-30,6.9672
2008-10-31,-2.5286999999999997
2008-11-03,2.2013
2008-11-04,3.1538
2008-11-05,-7.2334
2008-11-06,-7.3151
2008-11-07,-4.51
2008-11-10,-4.5413
2008-11-11,0.3806
2008-11-12,-5.5924
2008-11-13,5.4217
2008-11-14,-2.1905
2008-11-17,-6.1344
2008-11-18,2.2822
2008-11-19,-3.9554
2008-11-20,-7.075
2008-11-21,13.1818
2008-11-24,6.4257
2008-11-25,-2.8302
2008-11-26,3.9806
2008-11-28,2.4276
2008-12-01,-11.3947
2008-12-02,0.2058
2008-12-03,3.4908
2008-12-04,-0.3968
2008-12-05,6.5737
2008-12-08,10.9346
2008-12-09,-4.465
2008-12-10,2.5573
2008-12-11,-4.1273
2008-12-12,0.3587
2008-12-15,1.0724
2008-12-16,10.0796
2008-12-17,-0.4016
2008-12-18,0.6452
2008-12-19,-0.4006
2008-12-22,-0.1609
2008-12-23,1.1280999999999999
2008-12-24,1.2749
2008-12-26,1.8096
2008-12-29,-2.8594
2008-12-30,2.2275
2008-12-31,3.3463
2009-01-02,1.506
2009-01-05,1.3353
2009-01-06,2.489
2009-01-07,-1.8571
2009-01-08,3.7118
2009-01-09,-3.8596
2009-01-12,-1.4599
2009-01-13,1.3333
2009-01-14,1.1696
2009-01-15,1.0116
2009-01-16,3.2189
2009-01-20,-5.7519
2009-01-21,-1.1029
2009-01-22,-3.4201
2009-01-23,0.154
2009-01-26,2.4596
2009-01-27,0.6752
2009-01-28,4.918
2009-01-29,-4.1903
2009-01-30,2.4463
2009-02-02,3.7627
2009-02-03,-1.6038999999999999
2009-02-04,-2.197
2009-02-05,-1.3768
2009-02-06,4.4085
2009-02-09,1.7593
2009-02-10,-5.8783
2009-02-11,3.8942
2009-02-12,0.7779
2009-02-13,-2.1053
2009-02-17,-7.6703
2009-02-18,-2.0186
2009-02-19,-0.6339
2009-02-20,-2.0734
2009-02-23,-4.9674
2009-02-24,2.3993
2009-02-25,4.9372
2009-02-26,-0.1595
2009-02-27,1.0383
2009-03-02,-2.3715
2009-03-03,-4.2105
2009-03-04,7.4387
2009-03-05,-4.0126
2009-03-06,9.1803
2009-03-09,-2.027
2009-03-10,2.8352
2009-03-11,0.8942
2009-03-12,0.6647
2009-03-13,11.372
2009-03-16,-2.7009
2009-03-17,5.5518
2009-03-18,5.1315
2009-03-19,-2.6236
2009-03-20,-2.1303
2009-03-23,4.8656
2009-03-24,-2.6252
2009-03-25,1.2539
2009-03-26,1.7957
2009-03-27,-4.2579
2009-03-30,0.8895
2009-03-31,0.8186
2009-04-01,1.1868
2009-04-02,4.8765
2009-04-03,1.1183
2009-04-06,-3.5506
2009-04-07,-1.5088
2009-04-08,-0.9804
2009-04-09,3.0322
2009-04-13,0.4805
2009-04-14,-2.63
2009-04-15,0.6753
2009-04-16,-0.8537
2009-04-17,-2.8905
2009-04-20,-3.3566
2009-04-21,5.8978
2009-04-22,4.5173
2009-04-23,3.434
2009-04-24,-1.6600000000000001
2009-04-27,-2.1537
2009-04-28,-2.7960000000000003
2009-04-29,7.7111
2009-04-30,9.0341
2009-05-01,-5.9406
2009-05-04,3.8227
2009-05-05,-0.4803
2009-05-06,1.2869
2009-05-07,-3.8115
2009-05-08,4.0176
2009-05-11,-3.5979
2009-05-12,-1.921
2009-05-13,-3.9172000000000002
2009-05-14,0.1165
2009-05-15,2.6178
2009-05-18,3.9116
2009-05-19,-9.7109
2009-05-20,-9.3656
2009-05-21,-5.9333
2009-05-22,-0.4252
2009-05-26,3.9858000000000002
2009-05-27,-0.7529
2009-05-28,4.8276
2009-05-29,5.2632
2009-06-01,4.1875
2009-06-02,0.9598
2009-06-03,1.426
2009-06-04,2.109
2009-06-05,0.8032
2009-06-08,0.2846
2009-06-09,0.7946
2009-06-10,-0.1126
2009-06-11,-2.3112
2009-06-12,-1.3849
2009-06-15,-0.4096
2009-06-16,-0.2938
2009-06-17,-0.9428
2009-06-18,-1.8441
2009-06-19,2.6667
2009-06-22,-1.889
2009-06-23,0.4813
2009-06-24,2.2156000000000002
2009-06-25,4.9209
2009-06-26,0.8934
2009-06-29,-1.7156
2009-06-30,-0.5631
2009-07-01,0.0566
2009-07-02,-4.6406
2009-07-06,-0.8902
2009-07-07,-0.8982
2009-07-08,-1.0272
2009-07-09,0.5495
2009-07-10,-1.0322
2009-07-13,4.1104
2009-07-14,-0.3536
2009-07-15,2.0698
2009-07-16,0.3476
2009-07-17,-0.9238
2009-07-20,-0.8741
2009-07-21,1.2346
2009-07-22,-1.8582999999999998
2009-07-23,4.7337
2009-07-24,-0.0565
2009-07-27,0.5088
2009-07-28,6.2992
2009-07-29,-12.381
2009-07-30,0.0
2009-07-31,-1.9324
2009-08-03,5.0493
2009-08-04,-3.2824999999999998
2009-08-05,-0.6667
2009-08-06,-2.6846
2009-08-07,0.627
2009-08-10,2.1184
2009-08-11,0.6101
2009-08-12,-0.1213
2009-08-13,0.1821
2009-08-14,0.5455
2009-08-17,-0.4822
2009-08-18,2.2411
2009-08-19,0.6517
2009-08-20,2.8252
2009-08-21,2.2896
2009-08-24,3.1337
2009-08-25,-0.217
2009-08-26,-0.4894
2009-08-27,1.0383
2009-08-28,-0.2163
2009-08-31,0.271
2009-09-01,-3.3514
2009-09-02,1.9575
2009-09-03,0.0
2009-09-04,0.2194
2009-09-08,-0.3831
2009-09-09,-5.7143
2009-09-10,2.2727
2009-09-11,-4.5584
2009-09-14,-2.0299
2009-09-15,-3.961
2009-09-16,0.3807
2009-09-17,-1.6435
2009-09-18,-0.5141
2009-09-21,-1.0336
2009-09-22,-0.5222
2009-09-23,-0.7218
2009-09-24,-0.5288
2009-09-25,-2.7243
2009-09-28,-1.0929
2009-09-29,-1.9337
2009-09-30,2.1831
2009-10-01,-1.2405
2009-10-02,-2.0237
2009-10-05,0.2849
2009-10-06,3.125
2009-10-07,0.0
2009-10-08,-0.2066
2009-10-09,0.4141
2009-10-12,-2.1993
2009-10-13,-1.4758
2009-10-14,1.5692
2009-10-15,-0.5618
2009-10-16,0.1412
2009-10-19,-2.6093
2009-10-20,0.2172
2009-10-21,1.8786
2009-10-22,1.0638
2009-10-23,-2.3158
2009-10-26,-0.7184
2009-10-27,-0.1447
2009-10-28,4.2029
2009-10-29,1.0431
2009-10-30,-2.0647
2009-11-02,-1.3352
2009-11-03,-0.0712
2009-11-04,-2.3521
2009-11-05,2.2628
2009-11-06,-2.1413
2009-11-09,2.9176
2009-11-10,-3.1184
2009-11-11,-0.8778
2009-11-12,-1.107
2009-11-13,0.9701
2009-11-16,3.7694
2009-11-17,-0.4986
2009-11-18,-1.2169
2009-11-19,-0.2899
2009-11-20,-2.1802
2009-11-23,0.0743
2009-11-24,-1.6333
2009-11-25,-1.2075
2009-11-27,-0.1528
2009-11-30,1.5302
2009-12-01,1.0173
2009-12-02,1.6038999999999999
2009-12-03,-0.4405
2009-12-04,4.5723
2009-12-07,0.6347
2009-12-08,-0.9811
2009-12-09,5.2371
2009-12-10,-2.2192
2009-12-11,0.0
2009-12-14,0.0688
2009-12-15,-0.4124
2009-12-16,0.4831
2009-12-17,-1.9231
2009-12-18,3.7115
2009-12-21,6.4821
2009-12-22,1.5853000000000002
2009-12-23,0.8115
2009-12-24,0.8669
2009-12-28,0.4911
2009-12-29,0.6109
2009-12-30,1.0929
2009-12-31,-1.3213
2010-01-04,2.7998
2010-01-05,0.7105
2010-01-06,0.3527
2010-01-07,0.703
2010-01-08,-0.4072
2010-01-11,1.6355
2010-01-12,-0.8621
2010-01-13,-0.9275
2010-01-14,-1.1703000000000001
2010-01-15,0.9473
2010-01-19,2.346
2010-01-20,0.8596
2010-01-21,1.9886
2010-01-22,1.0028
2010-01-25,2.1511
2010-01-26,-1.8359
2010-01-27,0.055
2010-01-28,-1.3194
2010-01-29,1.3928
2010-02-01,1.7033
2010-02-02,0.054
2010-02-03,-1.5119
2010-02-04,-1.5899
2010-02-05,2.117
2010-02-08,-1.9094
2010-02-09,0.4449
2010-02-10,-1.6611
2010-02-11,0.732
2010-02-12,-8.9435
2010-02-16,0.2455
2010-02-17,1.9596
2010-02-18,3.8438
2010-02-19,0.0
2010-02-22,-0.7519
2010-02-23,-0.4079
2010-02-24,-0.1755
2010-02-25,-1.8171
2010-02-26,-0.2985
2010-03-01,1.3174000000000001
2010-03-02,0.5319
2010-03-03,0.1176
2010-03-04,0.2936
2010-03-05,1.9321000000000002
2010-03-08,2.0678
2010-03-09,0.1125
2010-03-10,-1.6301
2010-03-11,1.2570999999999999
2010-03-12,0.2257
2010-03-15,2.8716
2010-03-16,0.5473
2010-03-17,0.2722
2010-03-18,2.4973
2010-03-19,-3.8665000000000003
2010-03-22,-0.3306
2010-03-23,-1.3820000000000001
2010-03-24,0.7848
2010-03-25,-3.7264
2010-03-26,-3.004
2010-03-29,-1.0721
2010-03-30,-3.7929
2010-03-31,-1.4393
2010-04-01,0.0
2010-04-05,-1.3968
2010-04-06,0.0644
2010-04-07,-2.7671
2010-04-08,0.5956
2010-04-09,-0.3289
2010-04-12,0.6601
2010-04-13,0.459
2010-04-14,1.8277
2010-04-15,-0.641
2010-04-16,-0.9032
2010-04-19,-2.0833
2010-04-20,0.6649
2010-04-21,-1.3871
2010-04-22,-2.4112999999999998
2010-04-23,2.4708
2010-04-26,-1.8084
2010-04-27,-2.8649
2010-04-28,0.0
2010-04-29,-1.9663
2010-04-30,-1.7908
2010-05-03,1.3858
2010-05-04,-8.9209
2010-05-05,0.237
2010-05-06,-1.6548
2010-05-07,-0.4006
2010-05-10,5.3902
2010-05-11,-3.2061
2010-05-12,2.3659
2010-05-13,-1.0786
2010-05-14,0.0779
2010-05-17,2.4125
2010-05-18,-1.3488
2010-05-19,-0.1733
2010-05-20,-1.8519
2010-05-21,-0.4717
2010-05-24,-2.4487
2010-05-25,-0.081
2010-05-26,1.9449
2010-05-27,5.9618
2010-05-28,-0.6752
2010-06-01,-4.6073
2010-06-02,7.0467
2010-06-03,1.4053
2010-06-04,-9.5551
2010-06-07,-0.5645
2010-06-08,-1.1354
2010-06-09,-4.1838
2010-06-10,1.9691999999999998
2010-06-11,0.3359
2010-06-14,0.1674
2010-06-15,1.9215
2010-06-16,-2.459
2010-06-17,-1.3445
2010-06-18,6.7291
2010-06-21,0.3192
2010-06-22,-1.2729
2010-06-23,-3.6261
2010-06-24,-2.2575
2010-06-25,2.8228999999999997
2010-06-28,-1.7471
2010-06-29,-5.6732
2010-06-30,2.0646
2010-07-01,-2.8144
2010-07-02,-0.4525
2010-07-06,-0.4545
2010-07-07,0.4566
2010-07-08,0.5455
2010-07-09,3.9783
2010-07-12,0.0
2010-07-13,5.1304
2010-07-14,-4.5492
2010-07-15,-4.766
2010-07-16,-5.6415
2010-07-19,0.8679
2010-07-20,0.3824
2010-07-21,-1.8094999999999999
2010-07-22,1.0669
2010-07-23,0.7678
2010-07-26,-2.2857
2010-07-27,0.0
2010-07-28,14.3275
2010-07-29,-5.0298
2010-07-30,-0.3591
2010-08-02,-1.0811
2010-08-03,-1.275
2010-08-04,1.2915
2010-08-05,-0.3643
2010-08-06,0.0914
2010-08-09,0.4566
2010-08-10,-2.2727
2010-08-11,-3.2558
2010-08-12,0.0
2010-08-13,2.0192
2010-08-16,-0.377
2010-08-17,0.473
2010-08-18,2.0716
2010-08-19,-5.5351
2010-08-20,-2.0508
2010-08-23,-1.7946
2010-08-24,-3.1471999999999998
2010-08-25,4.0881
2010-08-26,-2.0141
2010-08-27,3.3916
2010-08-30,-1.9881
2010-08-31,2.4341
2010-09-01,7.6238
2010-09-02,-0.552
2010-09-03,2.8677
2010-09-07,-1.0791
2010-09-08,3.8182
2010-09-09,1.2259
2010-09-10,-0.173
2010-09-13,1.0399
2010-09-14,2.4013999999999998
2010-09-15,1.8425
2010-09-16,0.5757
2010-09-17,0.0
2010-09-20,1.2265
2010-09-21,-1.8578000000000001
2010-09-22,-1.5638
2010-09-23,-1.5886
2010-09-24,1.5081
2010-09-27,2.4482
2010-09-28,3.6765
2010-09-29,0.4728
2010-09-30,1.2549000000000001
2010-10-01,-1.9365
2010-10-04,-0.316
2010-10-05,2.9318999999999997
2010-10-06,-1.6936
2010-10-07,0.3915
2010-10-08,2.4961
2010-10-11,-0.9132
2010-10-12,-2.8418
2010-10-13,4.1107
2010-10-14,0.9112
2010-10-15,0.2257
2010-10-18,1.8018
2010-10-19,-2.9499
2010-10-20,4.1033
2010-10-21,-1.5328
2010-10-22,1.2602
2010-10-25,1.7570000000000001
2010-10-26,-3.0935
2010-10-27,-0.4454
2010-10-28,0.2983
2010-10-29,0.4461
2010-11-01,-0.7402
2010-11-02,4.3997
2010-11-03,0.0
2010-11-04,1.6429
2010-11-05,0.2108
2010-11-08,0.0701
2010-11-09,-1.4716
2010-11-10,2.9161
2010-11-11,0.4838
2010-11-12,-0.4814
2010-11-15,-0.4838
2010-11-16,-3.4028
2010-11-17,1.6535
2010-11-18,0.7072
2010-11-19,-0.632
2010-11-22,2.9682
2010-11-23,0.5491
2010-11-24,1.3652
2010-11-26,1.1448
2010-11-29,1.0652
2010-11-30,-0.8564
2010-12-01,5.0498
2010-12-02,-2.277
2010-12-03,-1.2298
2010-12-06,-0.5242
2010-12-07,1.1199
2010-12-08,1.6938
2010-12-09,-0.7047
2010-12-10,2.7742
2010-12-13,-2.1971
2010-12-14,0.4493
2010-12-15,-1.3418999999999999
2010-12-16,0.1943
2010-12-17,-0.7757
2010-12-20,-5.342
2010-12-21,-2.0647
2010-12-22,-1.1244
2010-12-23,1.1727
2010-12-27,0.2459
2010-12-28,1.1212
2010-12-29,0.0693
2010-12-30,0.277
2010-12-31,-2.0028
2011-01-03,1.4799
2011-01-04,-4.9306
2011-01-05,-5.9898
2011-01-06,2.0979
2011-01-07,-2.3592
2011-01-10,-1.7927
2011-01-11,0.3968
2011-01-12,0.1581
2011-01-13,-2.0521
2011-01-14,-1.2893
2011-01-18,-0.5102
2011-01-19,0.3487
2011-01-20,-0.5724
2011-01-21,0.6579
2011-01-24,-1.4706000000000001
2011-01-25,1.3267
2011-01-26,3.6007
2011-01-27,5.2133
2011-01-28,-4.955
2011-01-31,-4.5814
2011-02-01,1.2417
2011-02-02,0.6541
2011-02-03,-1.381
2011-02-04,0.0
2011-02-07,0.0824
2011-02-08,2.2222
2011-02-09,-1.1272
2011-02-10,0.0814
2011-02-11,-0.5696
2011-02-14,-1.5548
2011-02-15,1.4131
2011-02-16,-4.5902
2011-02-17,15.2062
2011-02-18,-4.5488
2011-02-22,-2.1875
2011-02-23,-2.2364
2011-02-24,1.1438
2011-02-25,2.4233000000000002
2011-02-28,-1.1041
2011-03-01,-2.0734
2011-03-02,1.873
2011-03-03,5.9952
2011-03-04,4.5249
2011-03-07,-5.1227
2011-03-08,0.1521
2011-03-09,0.8352
