ticker,ENV US Equity
2010-12-17,1.1201
2010-12-20,1.6615
2010-12-21,1.5133
2010-12-22,0.7752
2010-12-23,1.0059
2010-12-27,0.1172
2010-12-28,-2.6916
2010-12-29,-0.4209
2010-12-30,1.9928
2010-12-31,1.0065
2011-01-03,-1.6413
2011-01-04,-0.1788
2011-01-05,-1.5522
2011-01-06,0.3639
2011-01-07,-3.3837
2011-01-10,-2.0013
2011-01-11,3.5737
2011-01-12,-1.2323
2011-01-13,0.7486
2011-01-14,-1.9814
2011-01-18,3.8534
2011-01-19,-3.6496
2011-01-20,-4.0404
2011-01-21,0.1316
2011-01-24,0.3942
2011-01-25,-7.8534
2011-01-26,1.7755999999999998
2011-01-27,-0.5583
2011-01-28,-0.7719
2011-01-31,0.7779
2011-02-01,0.2105
2011-02-02,0.8403
2011-02-03,-1.7361
2011-02-04,-4.311
2011-02-07,2.0679
2011-02-08,1.4472
2011-02-09,2.7817
2011-02-10,-2.6371
2011-02-11,-5.5595
2011-02-14,-2.4151
2011-02-15,1.7015
2011-02-16,-1.1407
2011-02-17,-0.0769
2011-02-18,-0.077
2011-02-22,-1.6949
2011-02-23,-1.2539
2011-02-24,-0.873
2011-02-25,-0.0801
2011-02-28,0.5609
2011-03-01,-1.6733
2011-03-02,0.6483
2011-03-03,-0.5636
2011-03-04,0.1619
2011-03-07,-1.7785
2011-03-08,1.3992
2011-03-09,0.6494
2011-03-10,-3.629
2011-03-11,0.6695
2011-03-14,-0.9975
2011-03-15,1.6793
2011-03-16,-0.9909
2011-03-17,0.2502
2011-03-18,1.6639
2011-03-21,2.455
2011-03-22,0.9585
2011-03-23,0.3956
2011-03-24,0.5516
2011-03-25,0.8621
2011-03-28,0.8547
2011-03-29,0.3082
2011-03-30,3.2258
2011-03-31,0.0
2011-04-01,-3.1994
2011-04-04,-0.1537
2011-04-05,3.0793
2011-04-06,-1.2696
2011-04-07,0.5295
2011-04-08,-0.6772
2011-04-11,-1.5152
2011-04-12,1.8462
2011-04-13,-0.2266
2011-04-14,-0.3785
2011-04-15,0.7599
2011-04-18,-0.905
2011-04-19,0.2283
2011-04-20,1.3667
2011-04-21,-1.0487
2011-04-25,-0.0757
2011-04-26,0.0758
2011-04-27,0.3028
2011-04-28,1.7358
2011-04-29,-1.7062
2011-05-02,0.4528
2011-05-03,0.6011
2011-05-04,-0.8215
2011-05-05,-0.3012
2011-05-06,4.3807
2011-05-09,2.0984
2011-05-10,-0.0709
2011-05-11,-0.3546
2011-05-12,0.7117
2011-05-13,0.1413
2011-05-16,0.5646
2011-05-17,4.8421
2011-05-18,-1.1379
2011-05-19,1.0156
2011-05-20,0.0
2011-05-23,0.6702
2011-05-24,-1.5979
2011-05-25,1.3532
2011-05-26,0.1335
2011-05-27,0.0
2011-05-31,-1.0667
2011-06-01,-7.345
2011-06-02,-0.6545
2011-06-03,-2.9283
2011-06-06,-0.1508
2011-06-07,0.3776
2011-06-08,-0.9029
2011-06-09,-0.1519
2011-06-10,-0.2281
2011-06-13,4.8018
2011-06-14,1.5272999999999999
2011-06-15,-4.7994
2011-06-16,0.3762
2011-06-17,-2.024
2011-06-20,0.3826
2011-06-21,2.8963
2011-06-22,-0.7407
2011-06-23,-0.9701
2011-06-24,5.5765
2011-06-27,3.783
2011-06-28,2.6823
2011-06-29,-1.5405
2011-06-30,1.0204
2011-07-01,-1.4815
2011-07-05,1.7088
2011-07-06,0.336
2011-07-07,0.067
2011-07-08,-0.6693
2011-07-11,-3.3693
2011-07-12,-0.4184
2011-07-13,0.1401
2011-07-14,-0.8392
2011-07-15,1.4104
2011-07-18,-0.4868
2011-07-19,0.3494
2011-07-20,-4.4568
2011-07-21,3.4257
2011-07-22,0.0705
2011-07-25,-1.5493000000000001
2011-07-26,-0.4292
2011-07-27,-0.7902
2011-07-28,3.1861
2011-07-29,-0.4912
2011-08-01,-1.9746000000000001
2011-08-02,-2.3022
2011-08-03,-0.6627
2011-08-04,-4.1512
2011-08-05,-0.3867
2011-08-08,-5.1242
2011-08-09,6.874
2011-08-10,-7.5038
2011-08-11,0.4967
2011-08-12,-0.659
2011-08-15,-0.3317
2011-08-16,-0.7488
2011-08-17,-0.3353
2011-08-18,-3.4483
2011-08-19,-0.6969
2011-08-22,-0.1754
2011-08-23,0.4394
2011-08-24,1.8373
2011-08-25,-1.9759
2011-08-26,0.9641
2011-08-29,-0.2604
2011-08-30,4.1775
2011-08-31,-1.2530999999999999
2011-09-01,-2.5381
2011-09-02,-1.0417
2011-09-06,-3.3333
2011-09-07,4.3557
2011-09-08,-3.6522
2011-09-09,-0.722
2011-09-12,4.4545
2011-09-13,1.7406000000000001
2011-09-14,1.1976
2011-09-15,-0.5917
2011-09-16,-0.5952
2011-09-19,-4.1916
2011-09-20,-3.75
2011-09-21,-7.6067
2011-09-22,-2.9116
2011-09-23,9.7208
2011-09-26,-0.2828
2011-09-27,4.3478
2011-09-28,-9.6014
2011-09-29,1.4028
2011-09-30,-1.1858
2011-10-03,-4.0
2011-10-04,9.4792
2011-10-05,1.6175000000000002
2011-10-06,-3.1835
2011-10-07,-4.9323
2011-10-10,4.0692
2011-10-11,4.7898
2011-10-12,5.6903
2011-10-13,-4.06
2011-10-14,0.644
2011-10-17,-3.7477
2011-10-18,7.5973
2011-10-19,-6.0018
2011-10-20,-1.6901000000000002
2011-10-21,3.3429
2011-10-24,5.7301
2011-10-25,-4.6329
2011-10-26,7.4244
2011-10-27,1.1092
2011-10-28,2.3629
2011-10-31,-4.0396
2011-11-01,-7.8179
2011-11-02,1.0252
2011-11-03,8.9483
2011-11-04,-6.2659
2011-11-07,0.9033
2011-11-08,2.2381
2011-11-09,-2.9772
2011-11-10,1.5343
2011-11-11,4.7111
2011-11-14,-1.8676
2011-11-15,4.2388
2011-11-16,-4.3154
2011-11-17,-0.0867
2011-11-18,-0.9549
2011-11-21,-3.2428
2011-11-22,-1.087
2011-11-23,-4.4872
2011-11-25,-0.5753
2011-11-28,3.8573
2011-11-29,-7.6137
2011-11-30,4.9246
2011-12-01,-0.7663
2011-12-02,0.4826
2011-12-05,1.3449
2011-12-06,-1.4218
2011-12-07,-0.4808
2011-12-08,-4.1546
2011-12-09,5.3427
2011-12-12,-1.244
2011-12-13,-0.3876
2011-12-14,1.1673
2011-12-15,-0.1923
2011-12-16,4.5279
2011-12-19,-4.1475
2011-12-20,7.5
2011-12-21,3.3095
2011-12-22,-0.1732
2011-12-23,4.1631
2011-12-27,0.0833
2011-12-28,-0.1664
2011-12-29,2.0
2011-12-30,-2.2876
2012-01-03,-2.4247
2012-01-04,1.7995
2012-01-05,-2.3569
2012-01-06,-0.2586
2012-01-09,0.3457
2012-01-10,3.1869
2012-01-11,1.5025
2012-01-12,-1.7269999999999999
2012-01-13,0.4184
2012-01-17,3.0833
2012-01-18,-0.2425
2012-01-19,-1.0535
2012-01-20,1.4742
2012-01-23,-3.5513
2012-01-24,0.3347
2012-01-25,0.2502
2012-01-26,-1.0815
2012-01-27,0.9251
2012-01-30,-2.1667
2012-01-31,-1.9590999999999998
2012-02-01,6.1685
2012-02-02,2.3731999999999998
2012-02-03,3.9968
2012-02-06,-3.4589
2012-02-07,-0.3981
2012-02-08,-2.7978
2012-02-09,-1.4803
2012-02-10,-5.3422
2012-02-13,3.6155
2012-02-14,1.1064
2012-02-15,1.8519
2012-02-16,3.9669
2012-02-17,-0.7154
2012-02-21,-0.4804
2012-02-22,-3.7812
2012-02-23,8.6957
2012-02-24,-3.2308
2012-02-27,-0.5564
2012-02-28,1.5987
2012-02-29,-2.0456
2012-03-01,-2.1687
2012-03-02,-6.8144
2012-03-05,3.7004
2012-03-06,-0.5947
2012-03-07,1.453
2012-03-08,3.5383
2012-03-09,-2.8478
2012-03-12,0.5025
2012-03-13,0.1667
2012-03-14,-0.0832
2012-03-15,0.6661
2012-03-16,1.2407
2012-03-19,2.5327
2012-03-20,0.0
2012-03-21,1.8327
2012-03-22,-1.252
2012-03-23,0.3962
2012-03-26,0.5525
2012-03-27,-0.8634
2012-03-28,0.3959
2012-03-29,0.3155
2012-03-30,-1.5723
2012-04-02,3.6741
2012-04-03,-3.621
2012-04-04,-0.6395
2012-04-05,1.3677000000000001
2012-04-09,-2.3810000000000002
2012-04-10,-2.5202999999999998
2012-04-11,2.5855
2012-04-12,1.7073
2012-04-13,-3.9169
2012-04-16,2.4126
2012-04-17,2.5995
2012-04-18,-3.1671
2012-04-19,1.7170999999999998
2012-04-20,2.492
2012-04-23,-2.0392
2012-04-24,0.8807
2012-04-25,0.1587
2012-04-26,-0.1585
2012-04-27,0.0
2012-04-30,-0.7143
2012-05-01,0.0799
2012-05-02,0.0
2012-05-03,-1.1182
2012-05-04,0.2423
2012-05-07,0.7252
2012-05-08,-2.24
2012-05-09,-3.3552
2012-05-10,-2.3709
2012-05-11,-3.9029
2012-05-14,-1.2635
2012-05-15,2.011
2012-05-16,2.2401
2012-05-17,-0.0876
2012-05-18,-1.4035
2012-05-21,0.089
2012-05-22,0.5333
2012-05-23,0.2653
2012-05-24,1.4109
2012-05-25,1.8260999999999998
2012-05-29,3.2451
2012-05-30,-4.3011
2012-05-31,2.5065
2012-06-01,-4.8061
2012-06-04,2.2143
2012-06-05,1.2998
2012-06-06,0.941
2012-06-07,-3.0508
2012-06-08,0.0874
2012-06-11,-0.9607
2012-06-12,3.7919
2012-06-13,-4.503
2012-06-14,3.9146
2012-06-15,0.9418
2012-06-18,-2.7142
2012-06-19,5.0567
2012-06-20,-3.4025
2012-06-21,-3.4364
2012-06-22,4.0925
2012-06-25,0.5983
2012-06-26,0.5947
2012-06-27,0.4223
2012-06-28,-2.6913
2012-06-29,3.7165
2012-07-02,1.5833
2012-07-03,0.7383
2012-07-05,1.0586
2012-07-06,-2.7397
2012-07-09,0.58
2012-07-10,-1.5651000000000002
2012-07-11,0.0837
2012-07-12,2.7592
2012-07-13,3.7429
2012-07-16,-1.7255
2012-07-17,-2.1548
2012-07-18,0.4894
2012-07-19,0.2435
2012-07-20,-1.4575
2012-07-23,-1.5612
2012-07-24,-4.8414
2012-07-25,-0.2632
2012-07-26,1.6711
2012-07-27,5.7958
2012-07-30,-0.2453
2012-07-31,0.082
2012-08-01,-7.0434
2012-08-02,0.8811
2012-08-03,6.8122
2012-08-06,-0.2453
2012-08-07,-3.3607
2012-08-08,-1.6964000000000001
2012-08-09,3.8827
2012-08-10,0.0831
2012-08-13,-2.6555999999999997
2012-08-14,1.4493
2012-08-15,1.0084
2012-08-16,1.0815
2012-08-17,0.823
2012-08-20,-0.898
2012-08-21,-0.8237
2012-08-22,-0.0831
2012-08-23,-2.7431
2012-08-24,-1.6239
2012-08-27,-2.4327
2012-08-28,2.5824
2012-08-29,-1.6493
2012-08-30,-0.2648
2012-08-31,2.1239
2012-09-04,0.6932
2012-09-05,-0.4303
2012-09-06,1.0372
2012-09-07,0.0
2012-09-10,-1.5398
2012-09-11,0.4344
2012-09-12,-2.1626
2012-09-13,1.5030999999999999
2012-09-14,-0.6969
2012-09-17,-0.3509
2012-09-18,3.4331
2012-09-19,1.3617
2012-09-20,1.0915
2012-09-21,-0.3322
2012-09-24,-2.0833
2012-09-25,-0.4255
2012-09-26,1.3675
2012-09-27,-1.3491
2012-09-28,0.0
2012-10-01,0.5983
2012-10-02,1.9541
2012-10-03,2.6667
2012-10-04,0.8117
2012-10-05,0.4026
2012-10-08,-0.1604
2012-10-09,-1.2048
2012-10-10,-0.0813
2012-10-11,0.7323
2012-10-12,9.37
2012-10-15,-0.2954
2012-10-16,0.2222
2012-10-17,0.1478
2012-10-18,0.8118
2012-10-19,-0.366
2012-10-22,-0.4409
2012-10-23,0.6642
2012-10-24,-0.4399
2012-10-25,0.3682
2012-10-26,0.807
2012-10-31,1.7467000000000001
2012-11-01,-2.5751
2012-11-02,-1.6153
2012-11-05,1.7164000000000001
2012-11-06,-1.1005
2012-11-07,0.0
2012-11-08,-3.1899
2012-11-09,1.8391
2012-11-12,0.0752
2012-11-13,1.1278
2012-11-14,-1.1152
2012-11-15,2.4812
2012-11-16,0.1467
2012-11-19,0.8791
2012-11-20,-0.9441
2012-11-21,0.3666
2012-11-23,0.7305
2012-11-26,0.0
2012-11-27,0.8702
2012-11-28,-0.4313
2012-11-29,-0.2888
2012-11-30,0.6517
2012-12-03,-1.295
2012-12-04,0.5102
2012-12-05,-1.3778000000000001
2012-12-06,1.5441
2012-12-07,-0.1448
2012-12-10,1.2328000000000001
2012-12-11,0.0
2012-12-12,-0.8596
2012-12-13,-2.0231
2012-12-14,0.4425
2012-12-17,2.2761
2012-12-18,-0.0718
2012-12-19,-1.0776
2012-12-20,0.0
2012-12-21,-0.1452
2012-12-24,-0.4364
2012-12-26,-1.4609
2012-12-27,1.6308
2012-12-28,-0.2918
2012-12-31,2.0483
2013-01-02,-0.2867
2013-01-03,-0.3595
2013-01-04,0.5772
2013-01-07,-0.5022
2013-01-08,-0.2884
2013-01-09,-0.5785
2013-01-10,-1.6726999999999999
2013-01-11,0.0
2013-01-14,0.2959
2013-01-15,0.9587
2013-01-16,-2.7757
2013-01-17,0.3005
2013-01-18,0.4494
2013-01-22,0.5966
2013-01-23,-0.8895
2013-01-24,0.5236
2013-01-25,2.4554
2013-01-28,0.2905
2013-01-29,-0.2172
2013-01-30,-0.7257
2013-01-31,1.6813
2013-02-01,4.8167
2013-02-04,-2.332
2013-02-05,0.3511
2013-02-06,2.3093
2013-02-07,0.4788
2013-02-08,3.7439999999999998
2013-02-11,0.5906
2013-02-12,-0.7828
2013-02-13,0.789
2013-02-14,-0.5871
2013-02-15,0.5249
2013-02-19,0.2611
2013-02-20,-0.8464
2013-02-21,-0.5253
2013-02-22,0.8581
2013-02-25,-1.767
2013-02-26,1.066
2013-02-27,0.5933
2013-02-28,0.5242
2013-03-01,-0.3911
2013-03-04,0.6545
2013-03-05,1.7555
2013-03-06,-0.3195
2013-03-07,-0.0641
2013-03-08,0.5773
2013-03-11,-1.0842
2013-03-12,-0.1934
2013-03-13,0.4522
2013-03-14,0.3215
2013-03-15,0.3846
2013-03-18,0.1916
2013-03-19,1.5934
2013-03-20,2.0075
2013-03-21,3.3825
2013-03-22,4.1642
2013-03-25,-1.1421999999999999
2013-03-26,0.5777
2013-03-27,0.7467
2013-03-28,-0.171
2013-04-01,-1.0851
2013-04-02,0.4042
2013-04-03,-0.345
2013-04-04,-1.0964
2013-04-05,0.5251
2013-04-08,0.5804
2013-04-09,0.8656
2013-04-10,8.0664
2013-04-11,-3.9173999999999998
2013-04-12,0.551
2013-04-15,-0.274
2013-04-16,0.2747
2013-04-17,-1.3699
2013-04-18,0.0
2013-04-19,0.3333
2013-04-22,-1.938
2013-04-23,0.2823
2013-04-24,1.8580999999999999
2013-04-25,0.6633
2013-04-26,-0.4393
2013-04-29,0.6619
2013-04-30,-0.1644
2013-05-01,-3.4577
2013-05-02,2.2172
2013-05-03,1.4461
2013-05-06,0.0548
2013-05-07,1.0411
2013-05-08,0.8677
2013-05-09,-0.3763
2013-05-10,0.2698
2013-05-13,0.8611
2013-05-14,2.2412
2013-05-15,2.6618
2013-05-16,-0.4067
2013-05-17,7.1465
2013-05-20,0.0476
2013-05-21,-0.2381
2013-05-22,-2.8162000000000003
2013-05-23,0.6876
2013-05-24,1.0244
2013-05-28,4.1043
2013-05-29,-1.3915
2013-05-30,3.857
2013-05-31,4.0761
2013-06-03,1.2185
2013-06-04,-0.043
2013-06-05,0.2581
2013-06-06,-1.3728
2013-06-07,-0.087
2013-06-10,0.4354
2013-06-11,-1.3437000000000001
2013-06-12,-3.0756
2013-06-13,2.5385
2013-06-14,0.5305
2013-06-17,9.6746
2013-06-18,-2.2053
2013-06-19,-5.3711
2013-06-20,0.26
2013-06-21,4.019
2013-06-24,-2.8666
2013-06-25,2.0103
2013-06-26,-0.1677
2013-06-27,1.722
2013-06-28,1.569
2013-07-01,9.6341
2013-07-02,-5.7471
2013-07-03,0.7868
2013-07-05,3.9032
2013-07-08,1.4275
2013-07-09,4.8148
2013-07-10,0.106
2013-07-11,-0.6707
2013-07-12,-4.0512
2013-07-15,0.2222
2013-07-16,-1.2934
2013-07-17,1.0857
2013-07-18,-1.3333
2013-07-19,-3.4535
2013-07-22,-0.0389
2013-07-23,-0.8557
2013-07-24,1.6869
2013-07-25,-0.4244
2013-07-26,-0.6974
2013-07-29,-3.1213
2013-07-30,0.5236
2013-07-31,-0.2804
2013-08-01,0.9241
2013-08-02,8.598700000000001
2013-08-05,-3.0059
2013-08-06,0.0378
2013-08-07,-0.9445
2013-08-08,0.7628
2013-08-09,0.0757
2013-08-12,-0.6051
2013-08-13,-0.1142
2013-08-14,1.8286
2013-08-15,-2.0202
2013-08-16,2.5582000000000003
2013-08-19,-0.7818
2013-08-20,3.0769
2013-08-21,0.7281
2013-08-22,0.7951
2013-08-23,1.9003
2013-08-26,-0.9852
2013-08-27,-2.2033
2013-08-28,-2.2529
2013-08-29,4.3123000000000005
2013-08-30,-1.5324
2013-09-03,2.6059
2013-09-04,-0.5996
2013-09-05,-0.3194
2013-09-06,-0.3916
2013-09-09,1.4296
2013-09-10,5.8844
2013-09-11,3.1281
2013-09-12,-3.0332
2013-09-13,0.5324
2013-09-16,0.0331
2013-09-17,2.0185
2013-09-18,1.0055
2013-09-19,-0.3854
2013-09-20,-0.4191
2013-09-23,0.0324
2013-09-24,0.2913
2013-09-25,0.7744
2013-09-26,1.569
2013-09-27,0.1261
2013-09-30,-2.3929
2013-10-01,1.7419
2013-10-02,0.2219
2013-10-03,1.1072
2013-10-04,-0.219
2013-10-07,-2.2891
2013-10-08,-5.3594
2013-10-09,-2.9502
2013-10-10,3.3543
2013-10-11,14.9425
2013-10-14,4.0588
2013-10-15,-2.2612
2013-10-16,2.9497
2013-10-17,-0.4494
2013-10-18,1.4391
2013-10-21,1.0848
2013-10-22,1.596
2013-10-23,1.7875999999999999
2013-10-24,1.6764000000000001
2013-10-25,-2.8265000000000002
2013-10-28,0.0808
2013-10-29,2.4489
2013-10-30,-1.7074
2013-10-31,-2.9931
2013-11-01,-1.405
2013-11-04,2.6544
2013-11-05,1.4969999999999999
2013-11-06,-1.5017
2013-11-07,-7.4054
2013-11-08,4.2635
2013-11-11,-0.423
2013-11-12,1.9541
2013-11-13,0.1389
2013-11-14,-0.3606
2013-11-15,2.6169000000000002
2013-11-18,0.1899
2013-11-19,-0.2166
2013-11-20,0.3256
2013-11-21,3.6516
2013-11-22,0.9916
2013-11-25,2.2997
2013-11-26,0.8335
2013-11-27,0.1754
2013-11-29,-0.6002
2013-12-02,-1.7107
2013-12-03,-3.5833
2013-12-04,1.7255
2013-12-05,1.2787
2013-12-06,0.4638
2013-12-09,-0.513
2013-12-10,-1.5468
2013-12-11,-6.3367
2013-12-12,2.5999
2013-12-13,-0.436
2013-12-16,-1.4231
2013-12-17,-0.6663
2013-12-18,3.0743
2013-12-19,-0.5965
2013-12-20,4.9373000000000005
2013-12-23,0.2599
2013-12-24,0.7519
2013-12-26,0.9779
2013-12-27,-0.5861
2013-12-30,0.5896
2013-12-31,2.7013
2014-01-02,-0.794
2014-01-03,0.9505
2014-01-06,5.3518
2014-01-07,3.3866
2014-01-08,-0.0682
2014-01-09,1.0699
2014-01-10,-0.8108
2014-01-13,-2.9292
2014-01-14,3.6257
2014-01-15,3.3634
2014-01-16,4.5425
2014-01-17,-0.8774
2014-01-21,-2.529
2014-01-22,2.7027
2014-01-23,-2.4
2014-01-24,-5.0475
2014-01-27,-1.4085
2014-01-28,0.7834
2014-01-29,-2.7892
2014-01-30,1.3641
2014-01-31,-0.8121
2014-02-03,-5.2632
2014-02-04,-0.0494
2014-02-05,-1.9268999999999998
2014-02-06,-1.5112999999999999
2014-02-07,2.1483
2014-02-10,2.4787
2014-02-11,1.1727
2014-02-12,0.7728
2014-02-13,2.8037
2014-02-14,-1.049
2014-02-18,2.2144
2014-02-19,-0.5762
2014-02-20,0.3013
2014-02-21,-3.3279
2014-02-24,0.7172
2014-02-25,-0.9969
2014-02-26,0.6234
2014-02-27,0.548
2014-02-28,-0.8531
2014-03-03,0.3107
2014-03-04,1.1198
2014-03-05,1.6494
2014-03-06,2.1326
2014-03-07,-0.749
2014-03-10,-0.526
2014-03-11,-0.7356
2014-03-12,-0.6021
2014-03-13,-0.2097
2014-03-14,0.3035
2014-03-17,0.7682
2014-03-18,4.3197
2014-03-19,-0.1771
2014-03-20,0.7542
2014-03-21,-1.4531
2014-03-24,-3.9321
2014-03-25,-4.4651
2014-03-26,-3.2376
2014-03-27,-1.9371
2014-03-28,0.9749
2014-03-31,2.0833
2014-04-01,0.7964
2014-04-02,0.5432
2014-04-03,-2.4067
2014-04-04,-5.0579
2014-04-07,-2.0143
2014-04-08,0.7844
2014-04-09,3.2475
2014-04-10,-4.8088999999999995
2014-04-11,-5.1884
2014-04-14,-1.6705
2014-04-15,2.5776
2014-04-16,1.6276000000000002
2014-04-17,0.8991
2014-04-21,-0.2228
2014-04-22,1.8979
2014-04-23,-0.7121
2014-04-24,-1.2414
2014-04-25,-2.933
2014-04-28,-1.0935
2014-04-29,3.7533
2014-04-30,3.3371
2014-05-01,1.6282
2014-05-02,0.7744
2014-05-05,1.3249
2014-05-06,-0.8368
2014-05-07,-5.7489
2014-05-08,-1.6228
2014-05-09,4.1524
2014-05-12,5.8711
2014-05-13,-0.4643
2014-05-14,0.7515
2014-05-15,-0.823
2014-05-16,0.8558
2014-05-19,2.6742
2014-05-20,-2.7548
2014-05-21,0.5666
2014-05-22,0.5378
2014-05-23,1.8594
2014-05-27,1.6004
2014-05-28,-0.6891
2014-05-29,1.5613000000000001
2014-05-30,-1.0737
2014-06-02,-0.3947
2014-06-03,0.0
2014-06-04,2.2536
2014-06-05,2.7852
2014-06-06,1.2253
2014-06-09,3.2356
2014-06-10,0.7441
2014-06-11,0.7386
2014-06-12,1.5774
2014-06-13,2.6028000000000002
2014-06-16,4.5405999999999995
2014-06-17,-3.1811
2014-06-18,-2.1693
2014-06-19,1.9590999999999998
2014-06-20,2.935
2014-06-23,1.3333
2014-06-24,-3.3198
2014-06-25,3.6851000000000003
2014-06-26,0.2423
2014-06-27,-0.6849
2014-06-30,-0.7708
2014-07-01,-0.0818
2014-07-02,-2.0867
2014-07-03,1.9432
2014-07-07,-2.4185
2014-07-08,-2.8565
2014-07-09,0.3892
2014-07-10,-1.1415
2014-07-11,1.1329
2014-07-14,1.1417
2014-07-15,-2.9819
2014-07-16,-1.2514
2014-07-17,-2.3121
2014-07-18,4.0282
2014-07-21,0.9188
2014-07-22,-0.1301
2014-07-23,0.3473
2014-07-24,0.8436
2014-07-25,-3.6036
2014-07-28,-0.6008
2014-07-29,1.388
2014-07-30,1.1482
2014-07-31,-4.8024000000000004
2014-08-01,0.0917
2014-08-04,0.8018
2014-08-05,1.0682
2014-08-06,0.4722
2014-08-07,-1.88
2014-08-08,3.3531
2014-08-11,2.0305
2014-08-12,-0.4975
2014-08-13,1.587
2014-08-14,-1.0486
2014-08-15,-1.276
2014-08-18,1.6429
2014-08-19,-1.0129
2014-08-20,-1.72
2014-08-21,-0.1994
2014-08-22,0.3108
2014-08-25,0.686
2014-08-26,1.8462
2014-08-27,-2.9348
2014-08-28,0.2223
2014-08-29,2.063
2014-09-02,0.8911
2014-09-03,0.2585
2014-09-04,0.5372
2014-09-05,0.0427
2014-09-08,1.4527
2014-09-09,-1.5372
2014-09-10,-0.3636
2014-09-11,2.2108
2014-09-12,-1.701
2014-09-15,-4.9776
2014-09-16,2.3381
2014-09-17,0.5712
2014-09-18,1.8567
2014-09-19,0.0
2014-09-22,-2.2518000000000002
2014-09-23,-3.5103
2014-09-24,2.3192
2014-09-25,-3.4667
2014-09-26,2.8775
2014-09-29,0.3133
2014-09-30,0.3792
2014-10-01,-6.7333
2014-10-02,-2.2397
2014-10-03,1.9985
2014-10-06,-0.2628
2014-10-07,-1.5812
2014-10-08,2.7264
2014-10-09,-3.8626
2014-10-10,-3.6234
2014-10-13,-0.4092
2014-10-14,0.3338
2014-10-15,1.5356999999999998
2014-10-16,-0.479
2014-10-17,1.7730000000000001
2014-10-20,0.6471
2014-10-21,3.3383
2014-10-22,-3.039
2014-10-23,3.5044
2014-10-24,0.0238
2014-10-27,0.5006
2014-10-28,3.463
2014-10-29,-1.3984
2014-10-30,0.8603
2014-10-31,2.3974
2014-11-03,-1.7109
2014-11-04,3.4356
2014-11-05,-2.0372
2014-11-06,2.3734
2014-11-07,15.1689
2014-11-10,-0.0767
2014-11-11,4.5664
2014-11-12,-0.4587
2014-11-13,-0.2581
2014-11-14,0.7208
2014-11-17,-3.0642
2014-11-18,-0.0379
2014-11-19,-0.4355
2014-11-20,-0.9319
2014-11-21,-0.6143
2014-11-24,1.526
2014-11-25,-0.742
2014-11-26,0.6517
2014-11-28,-2.59
2014-12-01,-3.1281
2014-12-02,2.7851
2014-12-03,-0.4123
2014-12-04,-1.8336000000000001
2014-12-05,2.37
2014-12-08,-3.3353
2014-12-09,-3.6736
2014-12-10,-0.2739
2014-12-11,1.0987
2014-12-12,-1.442
2014-12-15,-0.5513
2014-12-16,0.533
2014-12-17,5.1962
2014-12-18,2.0362999999999998
2014-12-19,-0.3754
2014-12-22,0.3768
