ticker,NTP US Equity
2000-05-25,-2.2059
2000-05-26,-0.3759
2000-05-30,-0.4016
2000-05-31,-1.6129
2000-06-01,-0.4098
2000-06-02,4.1152
2000-06-05,0.3953
2000-06-06,0.7874
2000-06-07,0.0
2000-06-08,0.0
2000-06-09,2.3438
2000-06-12,6.8702
2000-06-13,-0.7143
2000-06-14,-1.4388
2000-06-15,-1.4599
2000-06-16,-1.4815
2000-06-19,0.7519
2000-06-20,0.7463
2000-06-21,-1.8519
2000-06-22,1.8868
2000-06-23,-1.4815
2000-06-26,-0.7519
2000-06-27,3.0303
2000-06-28,0.5294
2000-06-29,-0.7353
2000-06-30,-0.3704
2000-07-03,0.3717
2000-07-05,-2.2222
2000-07-06,0.3788
2000-07-07,-1.1320999999999999
2000-07-10,0.0
2000-07-11,0.7634
2000-07-12,0.3788
2000-07-13,1.8868
2000-07-14,-1.4815
2000-07-17,0.7519
2000-07-18,0.0
2000-07-19,0.0
2000-07-20,-1.1194
2000-07-21,-0.3774
2000-07-24,-0.7576
2000-07-25,-5.3435
2000-07-26,-2.8226
2000-07-27,2.0747
2000-07-28,-1.2195
2000-07-31,-1.2346
2000-08-01,-1.25
2000-08-02,1.6878
2000-08-03,0.0
2000-08-04,0.4149
2000-08-07,0.8264
2000-08-08,0.8197
2000-08-09,-1.626
2000-08-10,4.1322
2000-08-11,3.1746
2000-08-14,-1.5385
2000-08-15,1.5625
2000-08-16,-2.3077
2000-08-17,-1.1811
2000-08-18,4.3825
2000-08-21,0.7634
2000-08-22,4.5455
2000-08-23,3.6231999999999998
2000-08-24,-0.6993
2000-08-25,-1.4085
2000-08-28,0.0
2000-08-29,2.8571
2000-08-30,0.6944
2000-08-31,-1.0345
2000-09-01,5.9233
2000-09-05,6.5789
2000-09-06,0.3086
2000-09-07,-0.6154
2000-09-08,0.9288
2000-09-11,-2.1471999999999998
2000-09-12,-0.627
2000-09-13,0.6309
2000-09-14,-2.1944
2000-09-15,-2.5641
2000-09-18,-7.8947
2000-09-19,3.5714
2000-09-20,-1.7241
2000-09-21,1.0526
2000-09-22,-1.3889
2000-09-25,5.6338
2000-09-26,1.3333
2000-09-27,5.7368
2000-09-28,2.5
2000-09-29,0.6098
2000-10-02,-4.2424
2000-10-03,-1.8987
2000-10-04,-1.2903
2000-10-05,0.6536
2000-10-06,-1.9481000000000002
2000-10-09,-1.9868000000000001
2000-10-10,-0.6757
2000-10-11,-2.0408
2000-10-12,-5.9028
2000-10-13,-1.107
2000-10-16,4.4776
2000-10-17,-0.3571
2000-10-18,0.7168
2000-10-19,3.5587
2000-10-20,7.9897
2000-10-23,-0.0796
2000-10-24,0.1592
2000-10-25,-0.159
2000-10-26,-2.5478
2000-10-27,0.3268
2000-10-30,0.0
2000-10-31,2.2801
2000-11-01,1.9108
2000-11-02,0.625
2000-11-03,-1.8634
2000-11-06,0.6329
2000-11-07,-4.4025
2000-11-08,-2.6316
2000-11-09,0.3378
2000-11-10,-11.1111
2000-11-13,1.1364
2000-11-14,0.0
2000-11-15,5.618
2000-11-16,-3.5461
2000-11-17,1.4706000000000001
2000-11-20,0.0
2000-11-21,-1.4493
2000-11-22,-1.1029
2000-11-24,3.3457
2000-11-27,-2.1583
2000-11-28,-1.4706000000000001
2000-11-29,1.1194
2000-11-30,-8.1181
2000-12-01,5.2209
2000-12-04,-1.5267
2000-12-05,0.7752
2000-12-06,0.0
2000-12-07,-0.7692
2000-12-08,-1.5504
2000-12-11,0.3937
2000-12-12,0.3922
2000-12-13,-0.7812
2000-12-14,3.1496
2000-12-15,-0.3817
2000-12-18,0.7663
2000-12-19,-1.5209000000000001
2000-12-20,-7.3359
2000-12-21,-2.0833
2000-12-22,0.8511
2000-12-26,2.9536
2000-12-27,-1.0492
2000-12-28,-0.8333
2000-12-29,2.521
2001-01-02,-0.8197
2001-01-03,0.8264
2001-01-04,4.918
2001-01-05,-1.5625
2001-01-08,-1.5873
2001-01-09,-0.4032
2001-01-10,0.0
2001-01-11,2.4291
2001-01-12,0.7905
2001-01-16,-0.7843
2001-01-17,1.581
2001-01-18,0.3891
2001-01-19,1.1628
2001-01-22,0.7663
2001-01-23,1.5209000000000001
2001-01-24,1.8727
2001-01-25,0.0
2001-01-26,-1.4706000000000001
2001-01-29,1.4925
2001-01-30,-0.3676
2001-01-31,-1.476
2001-02-01,3.3708
2001-02-02,-2.1739
2001-02-05,0.7407
2001-02-06,0.0
2001-02-07,-1.1029
2001-02-08,0.0
2001-02-09,1.487
2001-02-12,4.7619
2001-02-13,2.4476
2001-02-14,1.0239
2001-02-15,2.027
2001-02-16,0.0
2001-02-20,1.3245
2001-02-21,-0.9804
2001-02-22,-2.9703
2001-02-23,-3.4013999999999998
2001-02-26,1.7606000000000002
2001-02-27,-1.7301
2001-02-28,0.0
2001-03-01,-2.8169
2001-03-02,-0.3623
2001-03-05,-1.0909
2001-03-06,-0.1838
2001-03-07,-1.2891
2001-03-08,-1.1194
2001-03-09,-4.9056999999999995
2001-03-12,-3.5714
2001-03-13,-2.0576
2001-03-14,-3.3613
2001-03-15,2.6087
2001-03-16,-5.5085
2001-03-19,3.1390000000000002
2001-03-20,0.4348
2001-03-21,-3.4632
2001-03-22,0.4484
2001-03-23,-13.392900000000001
2001-03-26,0.5155
2001-03-27,10.7692
2001-03-28,-2.037
2001-03-29,0.0
2001-03-30,0.9524
2001-04-02,-2.8302
2001-04-03,-4.8544
2001-04-04,0.0
2001-04-05,0.5102
2001-04-06,1.0152
2001-04-09,3.5578
2001-04-10,0.5435
2001-04-11,0.4633
2001-04-12,-0.9992
2001-04-16,0.9317
2001-04-17,-0.9231
2001-04-18,5.9783
2001-04-19,-1.0256
2001-04-20,3.2568
2001-04-23,-3.2258
2001-04-24,-0.1481
2001-04-25,0.1484
2001-04-26,-1.037
2001-04-27,-2.3204000000000002
2001-04-30,-2.2222
2001-05-01,0.3135
2001-05-02,1.5625
2001-05-03,0.0
2001-05-04,0.0769
2001-05-07,-1.153
2001-05-08,-1.2442
2001-05-09,0.0787
2001-05-10,0.1574
2001-05-11,2.1995
2001-05-14,0.6149
2001-05-15,-0.9167
2001-05-16,1.3878
2001-05-17,2.2814
2001-05-18,1.3383
2001-05-21,-0.807
2001-05-22,0.0
2001-05-23,-0.1479
2001-05-24,-2.2222
2001-05-25,3.9394
2001-05-29,1.3848
2001-05-30,-0.0719
2001-05-31,2.518
2001-06-01,-0.9123
2001-06-04,2.8329
2001-06-05,0.2066
2001-06-06,-0.3436
2001-06-07,0.3448
2001-06-08,1.512
2001-06-11,-1.7603
2001-06-12,-0.0689
2001-06-13,0.4138
2001-06-14,-0.4121
2001-06-15,0.0
2001-06-18,1.3103
2001-06-19,-1.2934
2001-06-20,-0.6897
2001-06-21,0.6944
2001-06-22,0.0
2001-06-25,-1.3793
2001-06-26,0.5594
2001-06-27,4.7288
2001-06-28,0.3342
2001-06-29,0.0
2001-07-02,0.2665
2001-07-03,-0.598
2001-07-05,-0.0668
2001-07-06,-0.2007
2001-07-09,1.0724
2001-07-10,-0.5305
2001-07-11,1.3333
2001-07-12,0.6579
2001-07-13,0.0654
2001-07-16,-0.7185
2001-07-17,-1.1842
2001-07-18,-0.0666
2001-07-19,-0.7328
2001-07-20,0.0
2001-07-23,-0.7383
2001-07-24,0.4057
2001-07-25,-0.3367
2001-07-26,0.0
2001-07-27,-0.1351
2001-07-30,-0.9472
2001-07-31,-0.2732
2001-08-01,-0.274
2001-08-02,0.2747
2001-08-03,0.0009
2001-08-06,0.1361
2001-08-07,0.2052
2001-08-08,-0.3413
2001-08-09,-0.6849
2001-08-10,0.7586
2001-08-13,0.3422
2001-08-14,0.0
2001-08-15,-0.3411
2001-08-16,-0.0684
2001-08-17,0.0
2001-08-20,0.137
2001-08-21,-2.394
2001-08-22,0.2229
2001-08-23,1.1061
2001-08-24,0.1383
2001-08-27,0.3453
2001-08-28,0.4818
2001-08-29,0.0
2001-08-30,-0.137
2001-08-31,-0.2058
2001-09-04,0.3436
2001-09-05,-0.6164
2001-09-06,-1.4473
2001-09-07,-0.6294
2001-09-10,0.3519
2001-09-17,-8.8359
2001-09-18,-1.0
2001-09-19,-5.0505
2001-09-20,-2.6187
2001-09-21,-5.042
2001-09-24,4.8673
2001-09-25,0.4219
2001-09-26,4.1176
2001-09-27,2.5224
2001-09-28,2.7778
2001-10-01,1.8533
2001-10-02,0.2274
2001-10-03,-1.1346
2001-10-04,1.7598
2001-10-05,-1.5038
2001-10-08,-2.4427
2001-10-09,-1.4085
2001-10-10,3.1746
2001-10-11,-2.5385
2001-10-12,0.6314
2001-10-15,3.9215999999999998
2001-10-16,-5.6604
2001-10-17,2.0
2001-10-18,2.9804
2001-10-19,-0.3046
2001-10-22,-1.5914000000000001
2001-10-23,-0.246
2001-10-24,-0.3113
2001-10-26,3.8251
2001-10-29,-0.6767
2001-10-30,-0.0757
2001-10-31,0.0
2001-11-01,0.9091
2001-11-02,-0.1502
2001-11-05,4.1353
2001-11-06,2.2383
2001-11-07,-3.5311
2001-11-08,1.3176999999999999
2001-11-09,-0.1445
2001-11-12,1.3025
2001-11-13,1.4285999999999999
2001-11-14,1.831
2001-11-15,0.6916
2001-11-16,0.0687
2001-11-19,-1.0295
2001-11-20,1.9417
2001-11-21,-0.4082
2001-11-23,5.3962
2001-11-26,0.5185
2001-11-27,-0.0645
2001-11-28,-0.3871
2001-11-29,0.3886
2001-11-30,-0.2581
2001-12-03,-0.3881
2001-12-04,0.5844
2001-12-05,0.5165
2001-12-06,1.0918
2001-12-07,-0.1906
2001-12-10,2.1642
2001-12-11,2.4922
2001-12-12,0.6687
2001-12-13,0.3019
2001-12-14,-0.9712
2001-12-17,3.3517
2001-12-18,4.9423
2001-12-19,0.3913
2001-12-20,-0.8375
2001-12-21,0.7883
2001-12-24,0.0
2001-12-26,-0.4469
2001-12-27,-1.5713
2001-12-28,0.0573
2001-12-31,-4.9857
2002-01-02,-6.8154
2002-01-03,3.5599
2002-01-04,0.0
2002-01-07,1.75
2002-01-08,0.2465
2002-01-09,2.3276
2002-01-10,-3.7126
2002-01-11,2.3632
2002-01-14,-0.3038
2002-01-15,-1.3406
2002-01-16,-0.2471
2002-01-17,0.6192
2002-01-18,0.3077
2002-01-22,-1.1043
2002-01-23,-0.1241
2002-01-24,0.559
2002-01-25,0.0
2002-01-28,0.3088
2002-01-29,0.3695
2002-01-30,-1.227
2002-01-31,-1.1179999999999999
2002-02-01,3.0151
2002-02-04,1.6463
2002-02-05,6.4787
2002-02-06,5.3521
2002-02-07,1.5508
2002-02-08,0.2633
2002-02-11,-3.3088
2002-02-12,3.0418
2002-02-13,-1.845
2002-02-14,1.9870999999999999
2002-02-15,-0.4739
2002-02-19,-0.5291
2002-02-20,-0.5319
2002-02-21,-3.2878
2002-02-22,1.4643
2002-02-25,-2.7248
2002-02-26,1.4006
2002-02-27,-0.663
2002-02-28,-0.6674
2002-03-01,-0.224
2002-03-04,1.0101
2002-03-05,-1.1111
2002-03-06,-0.8427
2002-03-07,0.0
2002-03-08,0.7932
2002-03-11,-0.2811
2002-03-12,1.4656
2002-03-13,-1.3333
2002-03-14,1.8418999999999999
2002-03-15,-0.4817
2002-03-18,1.1111
2002-03-19,2.3077
2002-03-20,1.2889
2002-03-21,0.3712
2002-03-22,-1.4791
2002-03-25,0.5362
2002-03-26,1.3333
2002-03-27,0.5263
2002-03-28,-0.6849
2002-04-01,-1.0033
2002-04-02,1.5493999999999999
2002-04-03,0.686
2002-04-04,-0.4193
2002-04-05,-0.4211
2002-04-08,-3.277
2002-04-09,5.4645
2002-04-10,0.4663
2002-04-11,-4.4868
2002-04-12,5.2376
2002-04-15,-2.155
2002-04-16,2.1972
2002-04-17,0.3643
2002-04-18,0.2045
2002-04-19,1.7812000000000001
2002-04-22,-0.3465
2002-04-23,1.3078
2002-04-24,-0.1986
2002-04-25,0.4975
2002-04-26,-1.2376
2002-04-29,-1.5038
2002-04-30,1.0178
2002-05-01,7.3048
2002-05-02,1.3568
2002-05-03,0.051
2002-05-06,-2.8241
2002-05-07,0.5241
2002-05-08,3.7441
2002-05-09,1.873
2002-05-10,-3.1390000000000002
2002-05-13,1.3889
2002-05-14,1.1416
2002-05-15,0.6772
2002-05-16,0.6726
2002-05-17,2.8952999999999998
2002-05-20,0.2165
2002-05-21,0.115
2002-05-22,-0.6758
2002-05-23,0.6082
2002-05-24,-3.7133000000000003
2002-05-28,0.3139
2002-05-29,0.7152
2002-05-30,-0.1332
2002-05-31,-0.1333
2002-06-03,-0.7121
2002-06-04,0.8965
2002-06-05,-0.2665
2002-06-06,-0.3563
2002-06-07,-2.7716
2002-06-10,-3.1724
2002-06-11,1.0921
2002-06-12,-3.194
2002-06-13,-4.2698
2002-06-14,-1.4192
2002-06-17,3.0334
2002-06-18,0.1996
2002-06-19,-2.49
2002-06-20,-1.2257
2002-06-21,-0.879
2002-06-24,0.3652
2002-06-25,1.8191000000000002
2002-06-26,-3.1649
2002-06-27,3.4483
2002-06-28,1.1282
2002-07-01,0.1521
2002-07-02,-2.5823
2002-07-03,-0.3638
2002-07-05,4.1099
2002-07-08,-1.2921
2002-07-09,1.2690000000000001
2002-07-10,-2.1786
2002-07-11,-2.9483
2002-07-12,0.3795
2002-07-15,-0.0625
2002-07-16,0.0
2002-07-17,0.0
2002-07-18,-1.2105
2002-07-19,-4.2088
2002-07-22,-6.8408999999999995
2002-07-23,-4.4776
2002-07-24,3.1313
2002-07-25,7.751
2002-07-26,1.0124
2002-07-29,5.0111
2002-07-30,1.9088
2002-07-31,1.821
2002-08-01,-2.4016
2002-08-02,-1.2042
2002-08-05,-1.9078
2002-08-06,1.8422
2002-08-07,-1.862
2002-08-08,1.7838
2002-08-09,1.641
2002-08-12,0.8412
2002-08-13,-0.4663
2002-08-14,0.5264
2002-08-15,0.3049
2002-08-16,4.4915
2002-08-19,-0.1482
2002-08-20,-0.9896
2002-08-21,1.2494
2002-08-22,1.6288
2002-08-23,-1.7532999999999999
2002-08-26,-0.1434
2002-08-27,-1.2822
2002-08-28,-1.2086000000000001
2002-08-29,0.0
2002-08-30,1.007
2002-09-03,-3.4092000000000002
2002-09-04,0.9365
2002-09-05,-0.7732
2002-09-06,1.9162
2002-09-09,-2.1351
2002-09-10,-0.1042
2002-09-11,0.4692
2002-09-12,-0.3114
2002-09-13,-0.937
2002-09-16,-0.6831
2002-09-17,0.0
2002-09-18,-1.4815
2002-09-19,-3.0075
2002-09-20,0.7752
2002-09-23,-3.022
2002-09-24,-2.0963
2002-09-25,0.3472
2002-09-26,2.7682
2002-09-27,-0.565
2002-09-30,0.5682
2002-10-01,4.8069
2002-10-02,-0.2685
2002-10-03,1.9945
2002-10-04,0.053
2002-10-07,-0.4767
2002-10-08,2.7142
2002-10-09,-0.5181
2002-10-10,-1.875
2002-10-11,-0.3715
2002-10-14,1.8647
2002-10-15,3.2427
2002-10-16,0.8612
2002-10-17,2.1597
2002-10-18,0.1967
2002-10-21,0.8342
2002-10-22,-1.2165
2002-10-23,0.0
2002-10-24,-1.33
2002-10-25,-0.2496
2002-10-28,1.4515
2002-10-29,-0.2467
2002-10-30,0.6429
2002-10-31,-0.4914
2002-11-01,0.0
2002-11-04,0.0
2002-11-05,1.2346
2002-11-06,0.2439
2002-11-07,-0.292
2002-11-08,0.2879
2002-11-11,0.0535
2002-11-12,-0.0486
2002-11-13,3.0657
2002-11-14,-0.8499
2002-11-15,-1.3333
2002-11-18,-0.1931
2002-11-19,-0.677
2002-11-20,-0.1461
2002-11-21,0.0
2002-11-22,-0.2974
2002-11-25,9.1985
2002-11-26,0.7613
2002-11-27,-1.8605
2002-11-29,1.8483
2002-12-02,4.4672
2002-12-03,8.686
2002-12-04,-1.4344000000000001
2002-12-05,1.8295
2002-12-06,-1.7967
2002-12-09,-0.6237
2002-12-10,1.4644
2002-12-11,3.1753
2002-12-12,7.7138
2002-12-13,0.9276
2002-12-16,-2.1691
2002-12-17,-3.044
2002-12-18,-4.3023
2002-12-19,-0.243
2002-12-20,-1.0962
2002-12-23,0.5378
2002-12-24,3.7523999999999997
2002-12-26,-0.7084
2002-12-27,-1.1494
2002-12-30,-2.6591
2002-12-31,1.2003
2003-01-02,4.2945
2003-01-03,2.9412000000000003
2003-01-06,4.7619
2003-01-07,2.0364
2003-01-08,3.35
2003-01-09,6.7241
2003-01-10,0.0
2003-01-13,-0.937
2003-01-14,1.0437
2003-01-15,-0.226
2003-01-16,-0.2588
2003-01-17,0.0973
2003-01-21,3.3701
2003-01-22,0.3135
2003-01-23,2.5
2003-01-24,0.7927
2003-01-27,-2.6013
2003-01-28,2.3913
2003-01-29,2.1535
2003-01-30,-1.5735999999999999
2003-01-31,-0.6637
2003-02-03,-0.0911
2003-02-04,-0.4255
2003-02-05,0.7326
2003-02-06,-0.6364
2003-02-07,-0.2745
2003-02-10,0.9174
2003-02-11,2.7576
2003-02-12,-3.8632
2003-02-13,0.4601
2003-02-14,2.0153
2003-02-18,-17.2403
2003-02-19,-12.5497
2003-02-20,13.3168
2003-02-21,-3.2847
2003-02-24,-1.8113000000000001
2003-02-25,0.8839
2003-02-26,-0.1905
2003-02-27,0.3817
2003-02-28,0.9506
2003-03-03,-4.8588000000000005
2003-03-04,-2.1378
2003-03-05,-2.1036
2003-03-06,0.4132
2003-03-07,0.823
2003-03-10,-0.7755
2003-03-11,-0.4525
2003-03-12,0.0826
2003-03-13,0.289
2003-03-14,-2.2231
2003-03-17,1.2631999999999999
2003-03-18,1.6632
2003-03-19,0.409
2003-03-20,-2.2403
2003-03-21,1.25
2003-03-24,0.823
2003-03-25,-0.2857
2003-03-26,1.5554999999999999
2003-03-27,-1.3301
2003-03-28,0.0411
2003-03-31,3.3689
2003-04-01,-2.9412000000000003
2003-04-02,-0.2048
2003-04-03,-2.9545
2003-04-04,0.8457
2003-04-07,0.2096
2003-04-08,-2.887
2003-04-09,-4.9548
2003-04-10,-4.7144
2003-04-11,-0.9515
2003-04-14,6.5802
2003-04-15,2.7039
2003-04-16,0.9215
2003-04-17,2.8261
2003-04-21,3.2135
2003-04-22,3.4822
2003-04-23,-0.7918
2003-04-24,-3.6313
2003-04-25,-2.2774
2003-04-28,12.2881
2003-04-29,1.6981000000000002
2003-04-30,0.5566
2003-05-01,7.0111
2003-05-02,-0.2414
2003-05-05,-1.6592
2003-05-06,0.8436
2003-05-07,0.2091
2003-05-08,-4.0
2003-05-09,1.1957
2003-05-12,5.5138
2003-05-13,-1.018
2003-05-14,1.1313
2003-05-15,-0.8475
2003-05-16,2.2222
2003-05-19,-0.7358
2003-05-20,-2.0216
2003-05-21,-1.9257
2003-05-22,-1.4727000000000001
2003-05-23,0.5338
2003-05-27,0.4248
2003-05-28,1.8681999999999999
2003-05-29,6.1246
2003-05-30,5.3472
2003-06-02,-1.2690000000000001
2003-06-03,0.6583
2003-06-04,3.3634
2003-06-05,5.4534
2003-06-06,1.7143000000000002
2003-06-09,-5.618
2003-06-10,3.3036
2003-06-11,-0.3745
2003-06-12,-1.5038
2003-06-13,-3.259
2003-06-16,-0.1214
2003-06-17,0.2735
2003-06-18,-0.1515
2003-06-19,0.1517
2003-06-20,-0.303
2003-06-23,0.7295
2003-06-24,0.5733
2003-06-25,13.7114
2003-06-26,1.7678
2003-06-27,9.6044
2003-06-30,0.6887
2003-07-01,-4.5755
2003-07-02,4.1522
2003-07-03,-0.356
2003-07-07,6.573
2003-07-08,24.0223
2003-07-09,-3.5135
2003-07-10,0.8403
2003-07-11,2.5
2003-07-14,6.1247
2003-07-15,-3.0133
2003-07-16,1.6324
2003-07-17,-7.513
2003-07-18,0.5042
2003-07-21,-3.7904
2003-07-22,-7.8795
2003-07-23,5.9748
2003-07-24,3.9763
2003-07-25,2.911
2003-07-28,7.5984
2003-07-29,2.0619
2003-07-30,-3.2323
2003-07-31,1.6701000000000001
2003-08-01,-0.4107
2003-08-04,15.7732
2003-08-05,3.8289999999999997
2003-08-06,-5.8748000000000005
2003-08-07,-8.8383
2003-08-08,2.9485
2003-08-11,9.2233
2003-08-12,-3.5556
2003-08-13,5.2535
2003-08-14,5.5604
2003-08-15,-1.9079000000000002
2003-08-18,3.8478
2003-08-19,1.3436
2003-08-20,-2.732
2003-08-21,-2.4783
2003-08-22,-4.2355
2003-08-25,2.6536999999999997
2003-08-26,-3.2745
2003-08-27,8.196
2003-08-28,5.4755
2003-08-29,3.669
2003-09-02,4.8193
2003-09-03,-8.7644
2003-09-04,5.9449
2003-09-05,0.1486
2003-09-08,0.1855
2003-09-09,-3.7037
2003-09-10,-2.3077
2003-09-11,3.7401999999999997
2003-09-12,-0.9867
2003-09-15,2.6447000000000003
2003-09-16,6.46
2003-09-17,3.3672
2003-09-18,2.6468
2003-09-19,-2.281
2003-09-22,2.0298
2003-09-23,4.5093
2003-09-24,-1.8401
2003-09-25,-7.7569
2003-09-26,-13.9453
2003-09-29,19.5838
2003-09-30,-7.4376999999999995
2003-10-01,-1.5112
2003-10-02,2.0584
2003-10-03,4.7671
2003-10-06,9.9755
2003-10-07,0.1273
2003-10-08,-1.4622
2003-10-09,0.6452
2003-10-10,1.2821
2003-10-13,5.0633
2003-10-14,1.5964
2003-10-15,-6.9967
2003-10-16,1.9445000000000001
2003-10-17,-4.5028
2003-10-20,6.3523
2003-10-21,6.1884
2003-10-22,-4.5809999999999995
2003-10-23,-4.7097999999999995
2003-10-24,5.8673
2003-10-27,10.0602
2003-10-28,10.2901
2003-10-29,1.7618
2003-10-30,-7.7054
2003-10-31,-4.5971
2003-11-03,11.465
2003-11-04,-0.8696
2003-11-05,4.8370999999999995
2003-11-06,-4.9062
2003-11-07,-0.1973
2003-11-10,-6.8362
2003-11-11,3.9417999999999997
2003-11-12,6.2427
2003-11-13,-2.1417
2003-11-14,-5.8642
2003-11-17,5.1863
2003-11-18,-5.809
2003-11-19,2.4368
2003-11-20,-2.5257
2003-11-21,-1.8679999999999999
2003-11-24,10.8382
2003-11-25,-2.2161
2003-11-26,2.8329
2003-11-28,1.9008
2003-12-01,10.8408
2003-12-02,-2.4634
2003-12-03,-6.1015
2003-12-04,3.9148
2003-12-05,-2.1015
2003-12-08,-0.9162
2003-12-09,-4.0423
2003-12-10,-6.7456
2003-12-11,7.0859
2003-12-12,-0.7444
2003-12-15,-3.1944
2003-12-16,-17.2166
2003-12-17,3.6395
2003-12-18,6.0201
2003-12-19,-3.4069
2003-12-22,-7.3808
2003-12-23,-5.677
2003-12-24,4.9719999999999995
2003-12-26,0.0712
2003-12-29,0.7473
2003-12-30,1.2385
2003-12-31,-1.8525
2004-01-02,0.2137
2004-01-05,10.5188
2004-01-06,-4.5338
2004-01-07,0.101
2004-01-08,2.1198
2004-01-09,-1.0873
2004-01-12,1.1992
2004-01-13,0.1975
2004-01-14,0.0986
2004-01-15,0.361
2004-01-16,-0.4578
2004-01-20,11.0053
2004-01-21,-2.9003
2004-01-22,-1.9506000000000001
2004-01-23,-2.1138
2004-01-26,0.6986
2004-01-27,-0.4415
2004-01-28,-4.878
2004-01-29,-1.5318
2004-01-30,0.5749
2004-02-02,-0.1345
2004-02-03,-2.7273
2004-02-04,-1.1423
2004-02-05,-4.3067
2004-02-06,11.2331
2004-02-09,2.0395
2004-02-10,-0.8382
2004-02-11,0.9103
2004-02-12,-2.2552
2004-02-13,-1.4173
2004-02-17,0.8024
2004-02-18,-0.6302
2004-02-19,0.4339
2004-02-20,-3.124
2004-02-23,-7.9588
2004-02-24,4.249
2004-02-25,0.1788
2004-02-26,-3.1048999999999998
2004-02-27,2.2099
2004-03-01,1.2252
2004-03-02,-0.6052
2004-03-03,-1.6834
2004-03-04,0.7286
2004-03-05,-2.0976
2004-03-08,-4.6915
2004-03-09,-2.4419
2004-03-10,-4.2511
2004-03-11,0.7054
2004-03-12,2.3074
2004-03-15,-4.9536999999999995
2004-03-16,-1.6524999999999999
2004-03-17,6.9798
2004-03-18,-3.4636
2004-03-19,-1.2098
2004-03-22,-2.5338000000000003
2004-03-23,-2.3397
2004-03-24,2.1739
2004-03-25,4.9935
2004-03-26,-0.3309
2004-03-29,2.4896
2004-03-30,1.0985
2004-03-31,2.2535
2004-04-01,4.0535
2004-04-02,2.3828
2004-04-05,3.2508
2004-04-06,-4.5796
2004-04-07,1.3123
2004-04-08,1.3323
2004-04-12,-0.1461
2004-04-13,-3.6211
2004-04-14,-2.9222
2004-04-15,-1.9546999999999999
2004-04-16,-1.1562999999999999
2004-04-19,3.8725
2004-04-20,-5.6699
2004-04-21,4.1169
2004-04-22,-1.2258
2004-04-23,-0.0801
2004-04-26,-6.2901
2004-04-27,-6.242
2004-04-28,-12.7223
2004-04-29,2.8213
2004-04-30,-9.0447
2004-05-03,-21.3966
2004-05-04,10.8742
2004-05-05,17.1154
2004-05-06,-5.1998
2004-05-07,2.4827
2004-05-10,-5.9155
2004-05-11,4.1916
2004-05-12,0.0575
2004-05-13,-0.6893
2004-05-14,-3.2967
2004-05-17,-3.1699
2004-05-18,2.7177
2004-05-19,0.4209
2004-05-20,1.4969999999999999
2004-05-21,-0.059
2004-05-24,3.6009
2004-05-25,1.8803
2004-05-26,3.915
2004-05-27,1.0226
2004-05-28,0.4795
2004-06-01,0.9014
2004-06-02,-0.5255
