ticker,SBNY US Equity
2004-08-11,-0.6967
2004-08-12,0.0413
2004-08-13,-1.4026
2004-08-16,2.0502
2004-08-17,1.7056
2004-08-18,2.4349
2004-08-19,0.8658
2004-08-20,4.1358
2004-08-23,-0.7493
2004-08-24,-0.5663
2004-08-25,-0.0759
2004-08-26,-1.2158
2004-08-27,0.0
2004-08-30,0.2692
2004-08-31,2.1097
2004-09-01,-0.3005
2004-09-02,1.5825
2004-09-03,-3.0786
2004-09-07,4.4393
2004-09-08,-4.1774000000000004
2004-09-09,3.5182
2004-09-10,-2.1057
2004-09-13,2.2264
2004-09-14,-3.1414
2004-09-15,-0.9109
2004-09-16,-5.0
2004-09-17,-1.417
2004-09-20,1.4374
2004-09-21,-1.8622999999999998
2004-09-22,6.8894
2004-09-23,0.5789
2004-09-24,-0.307
2004-09-27,0.077
2004-09-28,0.7692
2004-09-29,3.5115
2004-09-30,-1.3643
2004-10-01,0.7103
2004-10-04,2.7096999999999998
2004-10-05,-0.3253
2004-10-06,1.2690000000000001
2004-10-07,4.4039
2004-10-08,-3.9781
2004-10-11,0.3929
2004-10-12,0.6759
2004-10-13,0.3887
2004-10-14,-0.7392
2004-10-15,0.8156
2004-10-18,-0.0352
2004-10-19,-2.551
2004-10-20,0.4875
2004-10-21,-0.3953
2004-10-22,-3.9322
2004-10-25,-0.7886
2004-10-26,3.9364
2004-10-27,2.9862
2004-10-28,3.2532
2004-10-29,0.9247
2004-11-01,-1.4929999999999999
2004-11-02,0.1033
2004-11-03,-2.512
2004-11-04,-0.4589
2004-11-05,0.0355
2004-11-08,0.2127
2004-11-09,0.7782
2004-11-10,5.4756
2004-11-11,-0.3993
2004-11-12,-0.7685
2004-11-15,-0.3367
2004-11-16,-0.8108
2004-11-17,-1.6689
2004-11-18,-3.3253
2004-11-19,1.899
2004-11-22,4.3952
2004-11-23,0.4379
2004-11-24,0.6036
2004-11-26,0.7
2004-11-29,-1.2248
2004-11-30,5.2614
2004-12-01,-0.4776
2004-12-02,-0.7678
2004-12-03,-0.4191
2004-12-06,-0.1295
2004-12-07,0.4862
2004-12-08,-0.3871
2004-12-09,-1.3277
2004-12-10,4.3649000000000004
2004-12-13,-2.8302
2004-12-14,-1.3269
2004-12-15,0.492
2004-12-16,1.1097
2004-12-17,-2.4855
2004-12-20,-2.0192
2004-12-21,1.2162
2004-12-22,4.4726
2004-12-23,0.607
2004-12-27,2.1593999999999998
2004-12-28,0.8082
2004-12-29,0.1542
2004-12-30,-0.7081
2004-12-31,0.3411
2005-01-03,-1.1125
2005-01-04,-0.0313
2005-01-05,-0.844
2005-01-06,-2.9318999999999997
2005-01-07,-0.3573
2005-01-10,0.0
2005-01-11,-0.2608
2005-01-12,-2.451
2005-01-13,0.1675
2005-01-14,0.8027
2005-01-18,0.6636
2005-01-19,0.0989
2005-01-20,-0.5598
2005-01-21,-1.1589
2005-01-24,-0.7705
2005-01-25,0.5064
2005-01-26,1.1757
2005-01-27,1.0292
2005-01-28,-0.0986
2005-01-31,-0.2303
2005-02-01,1.3518
2005-02-02,0.7157
2005-02-03,-1.3243
2005-02-04,1.2439
2005-02-07,2.4572
2005-02-08,1.0729
2005-02-09,-1.28
2005-02-10,0.759
2005-02-11,2.7935
2005-02-14,-0.3664
2005-02-15,-1.471
2005-02-16,-0.6221
2005-02-17,-3.1925
2005-02-18,-2.6835
2005-02-22,-4.3189
2005-02-23,-0.2083
2005-02-24,0.8351
2005-02-25,5.6591000000000005
2005-02-28,-3.3965
2005-03-01,1.0142
2005-03-02,0.0669
2005-03-03,0.2007
2005-03-04,-0.3004
2005-03-07,-5.9926
2005-03-08,2.9558
2005-03-09,-2.5943
2005-03-10,0.8878
2005-03-11,-1.1616
2005-03-14,-7.6567
2005-03-15,-2.2754
2005-03-16,0.6709
2005-03-17,1.4896
2005-03-18,0.0386
2005-03-21,0.7915
2005-03-22,-0.4022
2005-03-23,1.4615
2005-03-24,-1.5920999999999998
2005-03-28,2.3883
2005-03-29,-0.2634
2005-03-30,-0.0754
2005-03-31,0.0755
2005-04-01,0.3018
2005-04-04,-0.4513
2005-04-05,-0.1889
2005-04-06,0.0379
2005-04-07,0.3405
2005-04-08,-0.0754
2005-04-11,0.3396
2005-04-12,0.0376
2005-04-13,0.188
2005-04-14,-0.9006
2005-04-15,-0.0379
2005-04-18,-0.4545
2005-04-19,0.4947
2005-04-20,-0.0379
2005-04-21,-0.1894
2005-04-22,0.3795
2005-04-25,0.3025
2005-04-26,-0.3015
2005-04-27,0.3025
2005-04-28,-5.9178
2005-04-29,-1.3221
2005-05-02,2.1518
2005-05-03,-3.4181
2005-05-04,-0.2058
2005-05-05,1.0309
2005-05-06,-0.2041
2005-05-09,-0.9407
2005-05-10,-0.7019
2005-05-11,-1.6632
2005-05-12,0.1268
2005-05-13,1.0557
2005-05-16,0.5015
2005-05-17,0.2079
2005-05-18,-0.3734
2005-05-19,0.6247
2005-05-20,0.1656
2005-05-23,0.0826
2005-05-24,-0.1652
2005-05-25,0.0414
2005-05-26,1.2814999999999999
2005-05-27,-0.6122
2005-05-31,0.6982
2005-06-01,-0.2855
2005-06-02,-1.5133
2005-06-03,0.9967
2005-06-06,0.6168
2005-06-07,-1.2669000000000001
2005-06-08,0.1656
2005-06-09,0.0413
2005-06-10,0.2891
2005-06-13,0.7414
2005-06-14,0.2453
2005-06-15,0.2855
2005-06-16,-0.366
2005-06-17,0.6122
2005-06-20,-0.9736
2005-06-21,0.6964
2005-06-22,-0.7323
2005-06-23,-0.4098
2005-06-24,0.1235
2005-06-27,-2.3839
2005-06-28,1.3474
2005-06-29,1.7865
2005-06-30,-0.4082
2005-07-01,1.0246
2005-07-05,1.4199
2005-07-06,0.04
2005-07-07,-0.6397
2005-07-08,2.6157
2005-07-11,1.2941
2005-07-12,1.4324
2005-07-13,2.0992
2005-07-14,-2.243
2005-07-15,-1.7208
2005-07-18,2.179
2005-07-19,1.866
2005-07-20,1.1963
2005-07-21,-2.6228
2005-07-22,0.5311
2005-07-25,0.3774
2005-07-26,2.8571
2005-07-27,-1.4985
2005-07-28,7.6067
2005-07-29,3.5517
2005-08-01,-1.7982
2005-08-02,0.0
2005-08-03,-0.4747
2005-08-04,-2.2147
2005-08-05,-0.8362
2005-08-08,-1.2649
2005-08-09,-0.4982
2005-08-10,0.2146
2005-08-11,1.2490999999999999
2005-08-12,0.3172
2005-08-15,2.1785
2005-08-16,0.3095
2005-08-17,-0.5828
2005-08-18,0.4138
2005-08-19,1.4423
2005-08-22,1.1171
2005-08-23,-0.1004
2005-08-24,-0.6367
2005-08-25,0.3035
2005-08-26,0.5044
2005-08-29,-0.0335
2005-08-30,1.5394999999999999
2005-08-31,-1.1536
2005-09-01,0.4001
2005-09-02,-1.096
2005-09-06,0.403
2005-09-07,0.0
2005-09-08,-0.0334
2005-09-09,-0.368
2005-09-12,-0.638
2005-09-13,-7.4011
2005-09-14,1.4234
2005-09-15,-1.0435
2005-09-16,-0.4364
2005-09-19,-2.3375
2005-09-20,-1.0097
2005-09-21,0.1511
2005-09-22,3.3572
2005-09-23,-1.6423
2005-09-26,-0.5937
2005-09-27,0.0747
2005-09-28,0.7087
2005-09-29,-0.3704
2005-09-30,0.3346
2005-10-03,3.1493
2005-10-04,-0.3233
2005-10-05,-3.7117
2005-10-06,-1.5718999999999999
2005-10-07,0.1141
2005-10-10,-2.0129
2005-10-11,-4.7287
2005-10-12,0.4882
2005-10-13,1.3765
2005-10-14,1.3179
2005-10-17,-0.1971
2005-10-18,-1.5403
2005-10-19,0.361
2005-10-20,0.04
2005-10-21,2.3172
2005-10-24,3.319
2005-10-25,-0.9826
2005-10-26,1.4122
2005-10-27,2.9356
2005-10-28,4.9726
2005-10-31,1.0101
2005-11-01,-2.7241
2005-11-02,2.5168
2005-11-03,-2.3167
2005-11-04,-0.2124
2005-11-07,0.5676
2005-11-08,-0.1058
2005-11-09,-0.459
2005-11-10,1.4544000000000001
2005-11-11,0.6993
2005-11-14,0.2778
2005-11-15,-0.1385
2005-11-16,-2.9126
2005-11-17,1.3214000000000001
2005-11-18,0.423
2005-11-21,1.4391
2005-11-22,0.3114
2005-11-23,1.2763
2005-11-25,-1.124
2005-11-28,-1.3434
2005-11-29,-0.5237
2005-11-30,1.053
2005-12-01,3.3692
2005-12-02,-0.8737
2005-12-05,-2.3051
2005-12-06,0.694
2005-12-07,-3.6182
2005-12-08,0.3575
2005-12-09,1.4606
2005-12-12,-1.4747
2005-12-13,-0.2138
2005-12-14,0.1429
2005-12-15,0.214
2005-12-16,-0.8897
2005-12-19,-0.5745
2005-12-20,-0.1083
2005-12-21,0.6869
2005-12-22,2.0108
2005-12-23,0.0352
2005-12-27,0.1056
2005-12-28,-1.2302
2005-12-29,-0.2491
2005-12-30,0.1427
2006-01-03,1.5319
2006-01-04,0.0
2006-01-05,-0.3509
2006-01-06,0.669
2006-01-09,0.7345
2006-01-10,-0.9722
2006-01-11,-2.3142
2006-01-12,4.1637
2006-01-13,-1.5162
2006-01-17,-0.8048
2006-01-18,1.1287
2006-01-19,0.4883
2006-01-20,0.3124
2006-01-23,-1.3841
2006-01-24,0.9123
2006-01-25,-0.6606
2006-01-26,2.9051
2006-01-27,2.8912
2006-01-30,1.5537
2006-01-31,-0.8789
2006-02-01,1.7406000000000001
2006-02-02,0.9684
2006-02-03,2.6854
2006-02-06,-0.7161
2006-02-07,-0.4704
2006-02-08,2.2684
2006-02-09,-0.2773
2006-02-10,-1.4828999999999999
2006-02-13,-0.3763
2006-02-14,0.6925
2006-02-15,0.3751
2006-02-16,1.3703
2006-02-17,0.553
2006-02-21,-1.4054
2006-02-22,1.4255
2006-02-23,2.0165
2006-02-24,-1.168
2006-02-27,-1.0303
2006-02-28,-0.7961
2006-03-01,2.6852
2006-03-02,-0.9017
2006-03-03,-0.7583
2006-03-06,-0.4279
2006-03-07,-2.6703
2006-03-08,-0.5361
2006-03-09,-0.1902
2006-03-10,3.5896
2006-03-13,2.1772
2006-03-14,-0.03
2006-03-15,0.0901
2006-03-16,0.4799
2006-03-17,1.4627
2006-03-20,-0.0294
2006-03-21,-1.0594
2006-03-22,0.8626
2006-03-23,-1.4155
2006-03-24,-0.3889
2006-03-27,-0.5405
2006-03-28,0.8454
2006-03-29,-0.7186
2006-03-30,-2.5633
2006-03-31,0.8666
2006-04-03,0.1841
2006-04-04,-0.7044
2006-04-05,-1.8507
2006-04-06,0.8485
2006-04-07,4.0823
2006-04-10,1.4072
2006-04-11,0.3838
2006-04-12,3.5
2006-04-13,0.6536
2006-04-17,2.3998
2006-04-18,-0.1654
2006-04-19,0.0552
2006-04-20,-0.1104
2006-04-21,-1.4092
2006-04-24,-1.1491
2006-04-25,0.8222
2006-04-26,-0.1969
2006-04-27,0.8171
2006-04-28,-1.1459
2006-05-01,1.5550000000000002
2006-05-02,1.1136
2006-05-03,0.2203
2006-05-04,-0.1374
2006-05-05,0.0
2006-05-08,-1.6781000000000001
2006-05-09,-0.0839
2006-05-10,1.3442
2006-05-11,-2.404
2006-05-12,-0.3114
2006-05-15,2.2721
2006-05-16,-0.0139
2006-05-17,-0.125
2006-05-18,-0.6396
2006-05-19,-1.1195
2006-05-22,-0.9057
2006-05-23,1.2568
2006-05-24,1.0437
2006-05-25,2.2055
2006-05-26,2.4037
2006-05-30,-5.5748
2006-05-31,0.9322
2006-06-01,1.1195
2006-06-02,-0.4152
2006-06-05,-2.6959
2006-06-06,-1.3425
2006-06-07,0.0
2006-06-08,0.2606
2006-06-09,-0.6064
2006-06-12,-0.9006
2006-06-13,-0.7916
2006-06-14,-2.3936
2006-06-15,3.1184
2006-06-16,-0.9395
2006-06-19,-4.4161
2006-06-20,-0.2481
2006-06-21,-0.1865
2006-06-22,-1.2769
2006-06-23,-1.6719
2006-06-26,0.3208
2006-06-27,-0.9274
2006-06-28,0.3228
2006-06-29,5.3732
2006-06-30,-1.1298
2006-07-03,0.7721
2006-07-05,-1.8388
2006-07-06,0.562
2006-07-07,-0.652
2006-07-10,-1.5625
2006-07-11,1.5238
2006-07-12,1.0632
2006-07-13,-1.5470000000000002
2006-07-14,0.6285
2006-07-17,-0.2498
2006-07-18,-0.6262
2006-07-19,6.5532
2006-07-20,-1.508
2006-07-21,-3.3624
2006-07-24,4.1007
2006-07-25,3.1632
2006-07-26,-0.8967
2006-07-27,-5.1956
2006-07-28,1.6318000000000001
2006-07-31,-2.6659
2006-08-01,0.0934
2006-08-02,0.7152
2006-08-03,1.6672
2006-08-04,-1.1236
2006-08-07,-0.0307
2006-08-08,0.6144
2006-08-09,-1.2519
2006-08-10,0.8967
2006-08-11,-1.042
2006-08-14,1.2078
2006-08-15,1.071
2006-08-16,1.0596
2006-08-17,0.4494
2006-08-18,-0.8649
2006-08-21,-0.6619
2006-08-22,0.636
2006-08-23,-3.2500999999999998
2006-08-24,1.0264
2006-08-25,-1.3239
2006-08-28,2.2153
2006-08-29,-0.641
2006-08-30,0.768
2006-08-31,0.1524
2006-09-01,-0.0913
2006-09-05,1.9196
2006-09-06,-0.568
2006-09-07,-0.8419
2006-09-08,0.6974
2006-09-11,1.7164000000000001
2006-09-12,0.3256
2006-09-13,2.8032
2006-09-14,-0.9759
2006-09-15,-0.4638
2006-09-18,-1.5434
2006-09-19,-0.9169
2006-09-20,0.7463
2006-09-21,-1.9259
2006-09-22,-3.565
2006-09-25,0.5952
2006-09-26,-0.3426
2006-09-27,-0.25
2006-09-28,0.2506
2006-09-29,-3.3438
2006-10-02,-0.5173
2006-10-03,-1.0075
2006-10-04,0.1313
2006-10-05,2.7213000000000003
2006-10-06,-2.0109
2006-10-09,2.8339
2006-10-10,0.2534
2006-10-11,-1.0742
2006-10-12,1.7247
2006-10-13,-1.5385
2006-10-16,1.0204
2006-10-17,-0.1578
2006-10-18,0.8852
2006-10-19,1.4416
2006-10-20,-2.317
2006-10-23,0.6958
2006-10-24,-0.848
2006-10-25,1.1086
2006-10-26,-3.1955
2006-10-27,-1.1974
2006-10-30,-0.262
2006-10-31,-0.3941
2006-11-01,-3.0003
2006-11-02,-1.5636
2006-11-03,-0.7251
2006-11-06,3.3391
2006-11-07,-1.3127
2006-11-08,0.4434
2006-11-09,-0.6791
2006-11-10,-0.4444
2006-11-13,0.9615
2006-11-14,3.6395
2006-11-15,2.0348
2006-11-16,0.3538
2006-11-17,-1.1538
2006-11-20,1.4591
2006-11-21,-0.3516
2006-11-22,1.0904
2006-11-24,0.349
2006-11-27,-1.6440000000000001
2006-11-28,0.5464
2006-11-29,2.4297
2006-11-30,0.3745
2006-12-01,-1.5236
2006-12-04,4.9574
2006-12-05,-2.4669
2006-12-06,-0.5861
2006-12-07,0.8377
2006-12-08,-1.5077
2006-12-11,-2.6867
2006-12-12,-0.8668
2006-12-13,0.3238
2006-12-14,2.5823
2006-12-15,-1.0069
2006-12-18,-1.6211
2006-12-19,-0.0646
2006-12-20,0.0323
2006-12-21,-0.6464
2006-12-22,-0.4229
2006-12-26,1.2414
2006-12-27,0.0323
2006-12-28,-0.2581
2006-12-29,0.194
2007-01-03,0.0
2007-01-04,0.6456
2007-01-05,-3.2393
2007-01-08,0.5303
2007-01-09,-1.0221
2007-01-10,0.6662
2007-01-11,0.8934
2007-01-12,1.0167
2007-01-16,-1.1364
2007-01-17,-1.4122
2007-01-18,0.0999
2007-01-19,1.3311
2007-01-22,-2.2003
2007-01-23,1.8133
2007-01-24,-0.4288
2007-01-25,3.8754999999999997
2007-01-26,1.0842
2007-01-29,4.2587
2007-01-30,-0.0605
2007-01-31,0.2422
2007-02-01,-0.6342
2007-02-02,-0.5775
2007-02-05,-0.9783
2007-02-06,3.674
2007-02-07,-0.4467
2007-02-08,0.1795
2007-02-09,-0.1194
2007-02-12,-0.3886
2007-02-13,0.4202
2007-02-14,1.4943
2007-02-15,0.0883
2007-02-16,-0.6767
2007-02-20,-0.1185
2007-02-21,-1.0676
2007-02-22,-0.6595
2007-02-23,-1.0561
2007-02-26,-0.6709
2007-02-27,-4.0528
2007-02-28,-1.696
2007-03-01,-0.7813
2007-03-02,-0.1312
2007-03-05,-0.7884
2007-03-06,1.2913999999999999
2007-03-07,-1.5364
2007-03-08,-0.2988
2007-03-09,-0.4995
2007-03-12,2.4096
2007-03-13,-2.8430999999999997
2007-03-14,0.5718
2007-03-15,1.9398
2007-03-16,-0.5577
2007-03-19,-0.4619
2007-03-20,1.2927
2007-03-21,4.1885
2007-03-22,4.397
2007-03-23,-1.1733
2007-03-26,-0.1826
2007-03-27,-0.0305
2007-03-28,-0.5796
2007-03-29,-0.1227
2007-03-30,-0.0307
2007-04-02,1.2293
2007-04-03,1.7911000000000001
2007-04-04,-0.9842
2007-04-05,-1.3554
2007-04-09,-2.7481
2007-04-10,0.5965
2007-04-11,-0.1404
2007-04-12,-2.7973
2007-04-13,-0.9968
2007-04-16,2.6957
2007-04-17,2.1189
2007-04-18,0.96
2007-04-19,-2.3313
2007-04-20,-1.2248999999999999
2007-04-23,-0.5087
2007-04-24,-0.6392
2007-04-25,0.4825
2007-04-26,-0.2561
2007-04-27,2.3748
2007-04-30,-1.3793
2007-05-01,1.1125
2007-05-02,2.8607
2007-05-03,-0.2139
2007-05-04,1.9908000000000001
2007-05-07,-0.6006
2007-05-08,0.3323
2007-05-09,-0.2108
2007-05-10,-2.8365
2007-05-11,5.2795
2007-05-14,-0.236
2007-05-15,-0.3548
2007-05-16,-0.7715
2007-05-17,-0.628
2007-05-18,0.4514
2007-05-21,1.6177000000000001
2007-05-22,1.2972000000000001
2007-05-23,0.4075
2007-05-24,-1.7101
2007-05-25,-1.1796
2007-05-29,1.134
2007-05-30,-1.4754
2007-05-31,-0.4193
2007-06-01,0.9624
2007-06-04,1.4894
2007-06-05,-2.3188
2007-06-06,-0.7212
2007-06-07,-0.6662
2007-06-08,1.8285
2007-06-11,-1.1969
2007-06-12,-0.7268
2007-06-13,2.6236
2007-06-14,-0.1189
2007-06-15,1.6369
2007-06-18,1.0249
2007-06-19,-0.1739
2007-06-20,-0.7259
2007-06-21,-0.9067
2007-06-22,-0.3542
2007-06-25,0.1777
2007-06-26,1.4487999999999999
2007-06-27,0.9618
2007-06-28,0.5774
2007-06-29,-2.124
2007-07-02,0.2053
2007-07-03,0.2927
2007-07-05,-0.2918
2007-07-06,-0.6731
2007-07-09,-1.0607
2007-07-10,-1.7271999999999998
2007-07-11,-0.0606
2007-07-12,2.4864
2007-07-13,-0.7396
2007-07-16,-1.4605000000000001
2007-07-17,-0.3327
2007-07-18,-1.5781
2007-07-19,2.0352
2007-07-20,-4.6238
2007-07-23,0.3169
2007-07-24,0.0948
2007-07-25,-0.1578
2007-07-26,-1.5803
2007-07-27,-1.124
2007-07-30,0.6171
2007-07-31,-0.2905
2007-08-01,1.7805
2007-08-02,1.7176
2007-08-03,-4.1901
2007-08-06,4.8303
2007-08-07,5.2304
2007-08-08,4.8225
2007-08-09,-0.3951
2007-08-10,-6.5458
2007-08-13,-2.2438
2007-08-14,-3.3189
2007-08-15,1.7004000000000001
2007-08-16,4.1009
2007-08-17,2.7879
2007-08-20,1.0024
2007-08-21,2.7145
2007-08-22,-1.2219
2007-08-23,-2.7043
2007-08-24,0.7688
2007-08-27,-1.1737
2007-08-28,-2.1378
2007-08-29,3.4284
2007-08-30,-0.44
2007-08-31,1.8268
2007-09-04,1.0995
2007-09-05,-2.9765
2007-09-06,1.0029
2007-09-07,0.1752
2007-09-10,0.1166
2007-09-11,0.3494
2007-09-12,-0.3772
2007-09-13,-1.0486
2007-09-14,0.7359
2007-09-17,2.6885
2007-09-18,3.7279
2007-09-19,2.6886
2007-09-20,-4.8624
2007-09-21,0.4212
2007-09-24,-0.2237
2007-09-25,-0.6446
2007-09-26,2.3977
2007-09-27,-0.0551
2007-09-28,-2.8942
2007-10-01,3.5197000000000003
2007-10-02,1.8371
2007-10-03,0.3231
2007-10-04,0.7783
2007-10-05,-1.8908
2007-10-08,0.1629
2007-10-09,0.1626
2007-10-10,-1.2446
2007-10-11,-1.2877
2007-10-12,-0.4996
2007-10-15,-1.6457000000000002
2007-10-16,-2.3256
2007-10-17,-1.3357
2007-10-18,-0.618
2007-10-19,-2.0728
2007-10-22,3.9008000000000003
2007-10-23,1.8626
2007-10-24,-1.9428999999999998
2007-10-25,-0.6119
2007-10-26,1.2313
2007-10-29,0.0
2007-10-30,-1.9114
2007-10-31,0.8267
2007-11-01,-4.0703
2007-11-02,-1.6484
2007-11-05,-0.031
2007-11-06,4.7811
2007-11-07,-1.2147999999999999
2007-11-08,4.4991
2007-11-09,3.76
2007-11-12,-0.8575
2007-11-13,-0.0279
2007-11-14,1.1164
2007-11-15,-0.6624
2007-11-16,-0.0278
2007-11-19,-1.7788
2007-11-20,-1.2732999999999999
2007-11-21,-1.0318
2007-11-23,1.1005
2007-11-26,-3.6666
2007-11-27,1.6949
2007-11-28,6.3158
2007-11-29,0.3575
2007-11-30,1.5347
2007-12-03,-4.5074
2007-12-04,-0.2544
2007-12-05,0.9918
2007-12-06,2.5533
2007-12-07,-0.9576
2007-12-10,-0.1934
2007-12-11,-4.899
2007-12-12,-1.3679000000000001
2007-12-13,1.8294000000000001
2007-12-14,-2.2602
2007-12-17,-0.4447
2007-12-18,3.6629
2007-12-19,0.2298
2007-12-20,2.1783
2007-12-21,0.533
2007-12-24,0.4464
2007-12-26,1.25
2007-12-27,-4.7462
2007-12-28,-2.8226
2007-12-31,0.0296
2008-01-02,-1.9556
2008-01-03,-0.6346
2008-01-04,-1.6726999999999999
2008-01-07,4.1138
2008-01-08,-1.2478
2008-01-09,0.8724
2008-01-10,2.7736
2008-01-11,-1.2187999999999999
2008-01-14,0.0881
2008-01-15,-2.759
2008-01-16,0.0
2008-01-17,-4.4673
2008-01-18,1.169
2008-01-22,3.3729
2008-01-23,9.5166
2008-01-24,0.7724
2008-01-25,-5.5571
2008-01-28,1.942
2008-01-29,0.0853
2008-01-30,-1.4773
2008-01-31,-3.3737
2008-02-01,2.7156000000000002
2008-02-04,-4.1546
2008-02-05,-2.4553
2008-02-06,-2.5792
2008-02-07,3.0622
2008-02-08,-1.5166
2008-02-11,-2.577
2008-02-12,0.871
2008-02-13,0.2558
2008-02-14,-7.496
2008-02-15,-2.6552
2008-02-19,-0.248
2008-02-20,1.2074
2008-02-21,-1.6139999999999999
2008-02-22,0.214
2008-02-25,-0.4982
2008-02-26,0.608
2008-02-27,-0.6399
2008-02-28,-2.2898
2008-02-29,-2.9659
2008-03-03,-1.3961999999999999
2008-03-04,-1.6456
2008-03-05,-2.4903
2008-03-06,-6.5443
2008-03-07,0.5978
2008-03-10,-1.2732999999999999
2008-03-11,7.7386
2008-03-12,-0.0399
2008-03-13,3.8323
2008-03-14,-2.8066
2008-03-17,-1.1472
2008-03-18,4.5218
2008-03-19,-1.4548
2008-03-20,6.1383
2008-03-24,0.1098
2008-03-25,-0.2925
2008-03-26,-3.777
2008-03-27,-1.8674
2008-03-28,-1.5534
2008-03-31,0.5917
2008-04-01,6.0
2008-04-02,0.222
2008-04-03,-1.0705
2008-04-04,-1.0821
2008-04-07,-4.5643
2008-04-08,0.4348
2008-04-09,-2.3219
2008-04-10,1.0475
2008-04-11,-0.0399
2008-04-14,-2.154
2008-04-15,2.6498
2008-04-16,5.7188
2008-04-17,-0.3381
2008-04-18,1.0931
2008-04-21,-2.871
2008-04-22,-3.9154999999999998
2008-04-23,-0.6392
2008-04-24,4.0611
2008-04-25,1.6229
2008-04-28,2.9657999999999998
2008-04-29,-1.1448
2008-04-30,-1.4569
2008-05-01,11.3723
2008-05-02,-1.2253
2008-05-05,0.7926
2008-05-06,1.6752
2008-05-07,-4.0686
2008-05-08,0.0701
2008-05-09,-1.4361
2008-05-12,2.3454
2008-05-13,-1.0069
2008-05-14,0.6314
2008-05-15,1.6381999999999999
2008-05-16,-1.5089000000000001
2008-05-19,-1.6017000000000001
2008-05-20,-0.9554
2008-05-21,-1.8578000000000001
2008-05-22,-0.0728
2008-05-23,-1.4936
2008-05-27,4.3639
2008-05-28,-1.2757
2008-05-29,2.6561
2008-05-30,-0.2098
2008-06-02,-1.7168999999999999
2008-06-03,-1.1408
2008-06-04,-1.4064
2008-06-05,3.6942
2008-06-06,-4.7619
2008-06-09,-1.8889
2008-06-10,1.6987999999999999
2008-06-11,-1.2248999999999999
2008-06-12,-1.6535
2008-06-13,-4.2415
2008-06-16,2.5140000000000002
2008-06-17,-1.2845
2008-06-18,-3.7066
2008-06-19,11.7936
2008-06-20,-0.7326
2008-06-23,-4.2804
2008-06-24,0.7325
2008-06-25,2.1431
2008-06-26,-0.5995
2008-06-27,1.9977
2008-06-30,-4.8041
2008-07-01,-1.0481
2008-07-02,-2.6285
2008-07-03,-2.3368
2008-07-07,-3.5066
2008-07-08,9.876
2008-07-09,-3.2685
2008-07-10,3.9019
2008-07-11,-0.9679
2008-07-14,-4.183
2008-07-15,-5.5896
2008-07-16,10.5013
2008-07-17,12.2409
2008-07-18,-2.3345000000000002
2008-07-21,-3.5319000000000003
2008-07-22,3.2544
2008-07-23,-3.0086
2008-07-24,-7.2009
2008-07-25,4.616
2008-07-28,-4.7547
2008-07-29,9.7444
2008-07-30,-3.1659
2008-07-31,10.5975
2008-08-01,3.296
