ticker,LUDG US Equity
2010-06-30,0.0
2010-07-01,-20.5882
2010-07-02,22.2222
2010-07-06,6.0606
2010-07-07,14.2857
2010-07-08,5.0
2010-07-09,-26.1905
2010-07-12,19.3548
2010-07-13,10.8108
2010-07-14,2.1951
2010-07-15,-4.5346
2010-07-16,-7.5
2010-07-19,0.0
2010-07-20,-18.9189
2010-07-22,3.3333
2010-07-23,6.4516
2010-07-26,-24.2424
2010-07-27,8.0
2010-07-28,-5.5556
2010-07-29,1.9607999999999999
2010-07-30,-3.8462
2010-08-02,-8.0
2010-08-03,8.6957
2010-08-05,-4.0
2010-08-06,12.5
2010-08-09,4.0741
2010-08-10,-7.4733
2010-08-11,-11.538499999999999
2010-08-12,-4.3478
2010-08-13,28.6364
2010-08-16,-22.2615
2010-08-17,-18.1818
2010-08-19,-5.5556
2010-08-20,2.9412000000000003
2010-08-23,31.4286
2010-08-24,-4.3478
2010-08-30,-9.0909
2010-08-31,-20.0
2010-09-01,12.5
2010-09-02,-11.1111
2010-09-03,-3.125
2010-09-07,-19.3548
2010-09-08,-36.0
2010-09-09,-24.375
2010-09-10,1.6529
2010-09-13,2.439
2010-09-14,1.5873
2010-09-15,26.5625
2010-09-16,-22.2222
2010-09-17,-4.7619
2010-09-20,3.3333
2010-09-21,0.0
2010-09-22,29.0323
2010-09-23,-25.0
2010-09-24,-8.3333
2010-09-27,-9.0909
2010-09-28,0.0
2010-09-29,0.0
2010-10-04,-10.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-08,2.2222
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,0.0
2010-10-15,-2.1739
2010-10-26,11.1111
2010-11-02,12.0
2010-11-03,7.1429
2010-11-04,33.3333
2010-11-05,31.25
2010-11-08,-23.8095
2010-11-09,0.0
2010-11-30,-25.0
2010-12-03,0.0
2010-12-06,0.0
2010-12-08,-25.0
2010-12-09,33.3333
2010-12-10,0.0
2010-12-16,0.0
2010-12-23,0.0
2010-12-28,0.0
2011-01-04,0.0
2011-01-06,0.0
2011-01-11,0.0
2011-01-13,-8.5417
2011-01-18,-0.6834
2011-01-19,10.0917
2011-01-20,-31.6667
2011-01-21,46.3415
2011-01-31,0.0
2011-02-01,0.0
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,-18.3333
2011-02-08,12.2449
2011-02-09,-1.8182
2011-02-11,11.1111
2011-02-14,-8.3333
2011-02-15,0.0
2011-02-16,-9.0909
2011-02-17,40.0
2011-02-23,-14.2857
2011-02-24,-1.6667
2011-03-03,-15.2542
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,20.0
2011-03-10,16.6667
2011-03-14,-28.5714
2011-03-17,0.0
2011-03-18,9.0
2011-03-25,0.0
2011-04-04,0.0
2011-04-08,-8.2569
2011-04-11,6.0
2011-04-12,-5.6604
2011-04-13,-1.0
2011-04-14,-1.0101
2011-04-15,-2.0408
2011-04-21,2.0833
2011-04-25,-59.1837
2011-04-26,0.0
2011-04-27,0.0
2011-05-09,0.0
2011-05-10,50.0
2011-05-12,0.0
2011-05-16,0.0
2011-05-17,-33.3333
2011-05-20,92.5
2011-05-24,-27.2727
2011-05-25,-59.5982
2011-05-26,94.4751
2011-05-31,0.0
2011-06-07,-59.0909
2011-06-08,120.1389
2011-06-09,0.0
2011-06-10,-49.5268
2011-06-20,98.125
2011-06-21,-68.7697
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,-19.1919
2011-06-27,0.0
2011-07-05,-37.5
2011-07-19,18.4
2011-07-21,2.7027
2011-07-22,2.6316
2011-07-26,2.5641
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,2.5
2011-08-03,-4.878
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-11,0.0
2011-08-15,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,0.0
2011-08-23,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-09-27,0.0
2011-09-29,0.0
2011-10-31,-61.5385
2011-11-01,0.0
2011-11-03,-33.3333
2011-11-04,-1.0
2011-11-08,1.0101
2011-11-21,20.0
2011-11-23,0.0
2011-11-28,0.0
2011-12-09,25.0
2011-12-19,20.0
2011-12-20,11.1111
2011-12-21,-45.0
2011-12-22,81.8182
2011-12-23,0.0
2011-12-28,-50.0
2011-12-29,100.0
2011-12-30,15.0
2012-02-15,-56.5217
2012-03-02,0.0
2012-05-16,-97.7143
2012-05-17,-50.0
2012-05-18,-60.0
2012-05-21,6.25
2012-05-22,17.647100000000002
2012-05-23,40.0
2012-05-24,7.1429
2012-05-25,-13.3333
2012-05-29,-15.3846
2012-05-30,22.7273
2012-05-31,-11.1111
2012-06-01,-16.6667
2012-06-04,-20.0
2012-06-05,0.0
2012-06-06,525.0
2012-06-07,-81.5
2012-06-08,-16.2162
2012-06-11,12.9032
2012-06-12,17.1429
2012-06-13,2.439
2012-06-14,-4.7619
2012-06-15,50.0
2012-06-18,-6.6667
2012-06-19,-17.8571
2012-06-20,13.0435
2012-06-21,0.0
2012-06-22,3.8462
2012-06-25,11.1111
2012-06-26,3.3333
2012-06-27,-3.2661
2012-06-28,-43.3097
2012-06-29,47.0588
2012-07-02,-24.0
2012-07-03,10.526299999999999
2012-07-05,-14.2857
2012-07-06,0.0
2012-07-09,-2.7778
2012-07-10,-2.8571
2012-07-11,0.0
2012-07-12,5.8824
2012-07-13,2.7778
2012-07-16,2.7027
2012-07-17,-5.2632
2012-07-18,-22.2222
2012-07-19,0.0
2012-07-20,7.1429
2012-07-23,0.0
2012-07-24,-6.6667
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,-3.5714
2012-08-01,-25.9259
2012-08-02,0.0
2012-08-03,-10.5
2012-08-06,34.0782
2012-08-07,16.6667
2012-08-08,0.0
2012-08-09,-7.1429
2012-08-13,-38.4615
2012-08-14,62.5
2012-08-15,-7.6923
2012-08-17,8.3333
2012-08-20,-7.7885
2012-08-22,-16.5798
2012-08-23,-10.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-29,33.3333
2012-08-30,-0.1042
2012-09-04,-8.342
2012-09-05,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-14,-1.8203
2012-09-17,-0.927
2012-09-24,-42.924
2012-09-25,75.2049
2012-09-28,-6.4327
2012-10-03,0.0
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,-35.0
2012-10-10,-7.6923
2012-10-11,0.0
2012-10-12,33.3333
2012-10-15,-11.25
2012-10-16,19.7183
2012-10-17,17.647100000000002
2012-10-18,-24.1875
2012-10-19,-7.6669
2012-10-22,1.25
2012-10-23,-7.5838
2012-10-24,-16.0305
2012-10-25,0.0
2012-10-26,9.0909
2012-10-31,-16.875
2012-11-01,14.2857
2012-11-02,-0.2193
2012-11-05,0.0
2012-11-06,-1.5385
2012-11-07,7.1429
2012-11-08,15.0
2012-11-09,-5.7971
2012-11-12,61.5385
2012-11-13,-14.2857
2012-11-14,-45.5556
2012-11-15,-0.3827
2012-11-16,-38.5403
2012-11-19,16.6667
2012-11-20,-0.5357
2012-11-21,0.5386
2012-11-23,-2.8571
2012-11-26,1.4706000000000001
2012-11-27,1.087
2012-11-28,0.3584
2012-11-29,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,-0.3571
2012-12-10,-5.3763
2012-12-12,-0.3788
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,-9.3156
2012-12-18,10.0629
2012-12-19,-0.5714
2012-12-20,-11.1111
2012-12-21,-6.8966
2012-12-24,3.7037
2012-12-27,0.0
2012-12-28,-11.1607
2012-12-31,-23.6181
2013-01-02,0.0
2013-01-03,0.0
2013-01-07,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-15,5.2632
2013-01-18,0.0
2013-01-22,32.5
2013-01-23,0.0
2013-01-25,-18.8679
2013-02-01,-12.2093
2013-02-04,5.9603
2013-02-06,-2.5
2013-02-08,0.0
2013-02-11,0.0
2013-02-13,-12.8205
2013-02-14,8.8235
2013-02-19,-2.7027
2013-02-20,5.5556
2013-02-26,-0.6579
2013-02-27,0.0
2013-02-28,0.0
2013-03-06,-0.9934
2013-03-11,-27.0903
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,-25.2294
2013-03-15,83.4356
2013-03-18,0.0
2013-03-20,31.1037
2013-03-21,-2.0408
2013-03-22,0.0
2013-03-25,-16.6667
2013-03-28,15.0
2013-04-02,-7.8804
2013-04-05,8.5546
2013-04-10,6.5217
2013-04-15,0.0
2013-04-16,-0.5102
2013-04-25,-9.7436
2013-04-26,4.5455
2013-04-29,0.0
2013-04-30,-4.3478
2013-05-02,-13.6364
2013-05-09,5.2632
2013-05-13,-2.5
2013-05-17,-7.6923
2013-05-20,8.3333
2013-05-21,-12.8205
2013-05-22,8.8235
2013-05-24,-24.3243
2013-05-28,-25.0
2013-05-29,52.381
2013-06-03,0.0
2013-06-05,-36.3281
2013-06-06,22.6994
2013-06-12,28.0
2013-06-18,-3.125
2013-06-19,-34.6774
2013-06-20,48.1481
2013-06-24,-6.6667
2013-06-27,14.2857
2013-07-01,0.0
2013-07-05,11.7187
2013-07-10,0.0
2013-07-11,-16.0839
2013-07-12,10.0
2013-07-15,0.0
2013-07-18,3.0303
2013-07-19,5.1471
2013-07-29,-2.0979
2013-07-31,2.1429
2013-08-06,0.0
2013-08-07,-4.8951
2013-08-23,5.1471
2013-08-28,-44.0559
2013-08-30,78.125
2013-09-04,0.0
2013-09-17,0.0
2013-09-18,-43.8596
2013-09-19,78.125
2013-09-23,0.0
2013-09-25,0.0
2013-09-30,-4.5614
2013-10-01,0.0
2013-10-02,2.9412000000000003
2013-10-03,-57.1429
2013-10-04,133.3333
2013-10-17,-58.2143
2013-10-18,0.0
2013-10-22,2.5641
2013-10-23,-1.6667
2013-10-24,0.0
2013-10-25,8.4746
2013-11-04,31.25
2013-11-14,-23.8095
2013-11-15,0.0
2013-11-18,-7.8125
2013-12-02,0.0
2013-12-05,-2.5423999999999998
2013-12-06,39.1304
2013-12-09,10.0
2013-12-10,9.0909
2013-12-11,12.5
2013-12-12,0.0
2013-12-13,-14.8148
2013-12-16,4.3478
2013-12-17,12.5
2013-12-18,0.0
2013-12-19,2.7778
2013-12-23,-27.9279
2013-12-24,20.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-13,0.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-27,0.0
2014-01-29,0.0
2014-01-31,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,0.0
2014-02-10,0.0
2014-02-12,0.0
2014-02-14,0.0
2014-02-24,41.6667
2014-02-27,-41.1765
2014-02-28,0.0
2014-03-03,-10.0
2014-03-05,11.1111
2014-03-07,-18.75
2014-03-11,0.0
2014-03-13,0.0
2014-03-25,66.1538
2014-03-26,0.0
2014-03-27,-18.5185
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,1.1364
2014-04-04,0.0
2014-04-07,5.0562
2014-04-23,-4.8128
2014-04-25,169.6629
2014-05-01,-50.0
2014-05-02,100.0
2014-05-06,-16.6667
2014-05-07,0.0
2014-05-12,36.0
2014-05-13,0.0
2014-05-14,-2.9412000000000003
2014-05-16,0.0
2014-05-19,0.0
2014-05-22,-39.3939
2014-05-28,0.0
2014-06-05,-25.0
2014-06-11,66.6667
2014-06-16,-2.5
2014-06-17,-38.4615
2014-06-24,0.0
2014-07-10,0.0
2014-07-15,0.0
2014-07-30,-13.3333
2014-07-31,0.0
2014-08-05,-7.6923
2014-08-06,0.0
2014-08-18,0.0
2014-08-22,0.0
2014-09-03,0.0
2014-09-04,-4.1667
2014-09-08,-4.3478
2014-09-09,-4.5455
2014-09-10,-4.7619
2014-10-23,-18.75
2014-11-07,2.3077
2014-11-10,-2.2556
2014-11-11,0.0
2014-11-12,0.0
2014-11-25,0.0
2014-11-26,0.0
2014-12-05,0.0
2014-12-09,-26.1538
2014-12-10,0.0
2014-12-11,0.0
2014-12-12,0.0
2014-12-17,0.0
2014-12-31,-14.5833
2015-01-06,9.7561
2015-01-07,-2.2222
2015-01-21,0.0
2015-01-23,0.0
2015-02-02,0.0
2015-02-13,5.6818
2015-02-24,3.2258
2015-03-06,0.0
2015-03-12,0.0
2015-04-06,-16.6667
2015-04-09,0.0
2015-04-13,0.0
2015-04-22,40.0
2015-04-29,28.5714
2015-05-01,0.0
2015-05-18,3.4722
2015-05-26,-3.3557
2015-06-05,11.1111
2015-06-10,25.0
2015-07-01,-20.0
2015-08-12,-10.0
2015-08-17,-11.1111
2015-08-25,0.0
2015-09-10,0.0
2015-09-21,0.0
2015-09-29,0.0
2015-10-08,12.5
2015-10-12,33.3333
2015-10-14,0.0
2015-10-15,6.7708
2015-10-16,-21.9512
2015-10-23,30.0
2015-10-28,-15.3846
2015-11-03,36.3636
2015-11-05,47.9167
2015-11-10,0.0
2015-11-12,-9.8592
2015-11-17,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-30,-15.0
2015-12-02,17.647100000000002
2015-12-10,-15.0
2015-12-17,-5.8824
2015-12-22,-21.0938
2015-12-31,0.0
2016-01-11,-20.7921
2016-01-12,48.125
2016-01-14,47.6793
2016-01-20,0.0
2016-01-22,13.7143
2016-01-25,20.1005
2016-01-27,0.4184
2016-01-28,-0.4167
2016-01-29,-12.5523
2016-02-03,22.488
2016-02-04,4.1016
2016-02-05,-9.5685
2016-02-08,-0.4149
2016-02-10,0.0
2016-02-18,16.6667
2016-02-23,-8.0357
2016-03-03,-6.7961
2016-03-10,-32.7083
2016-03-21,23.839
2016-03-28,-20.0
2016-04-12,11.5625
2016-04-14,-1.4006
2016-04-18,12.2159
2016-04-20,-6.8354
2016-05-06,0.0
2016-05-09,25.5435
2016-05-27,-63.2035
2016-06-06,41.1765
2016-06-07,-28.75
2016-06-28,0.0
2016-07-27,4.0936
2016-08-08,-10.1124
2016-09-27,-10.0
2016-10-26,33.3333
2016-11-01,-48.4375
2016-11-04,11.1111
2016-11-29,-10.0
2016-12-28,21.2121
2016-12-29,2.5
2017-01-12,-8.9431
2017-01-18,9.8214
2017-01-23,-8.9431
2017-02-23,9.8214
2017-02-27,0.0
2017-04-12,-8.9431
2017-04-24,0.0
2017-05-11,0.0
2017-05-24,0.0
2017-06-06,0.0
2017-06-22,0.0
2017-06-27,0.0
2017-07-26,-14.2857
2017-08-02,0.0
2017-08-09,0.0
2017-09-12,-13.3333
2017-09-26,0.0
2017-10-10,48.0769
2017-10-16,-28.0519
2017-11-03,-4.3321
2017-11-21,0.0
2017-11-24,0.0
2017-11-29,0.0
2017-12-14,9.9811
2017-12-15,7.2225
2017-12-18,-15.2
2017-12-19,9.9811
2017-12-20,-9.0753
2018-01-02,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-26,0.0
2018-02-16,9.9811
2018-02-28,-9.0753
2018-03-23,0.0
2018-03-29,0.0
2018-05-07,-1.8868
2018-05-08,0.0
2018-06-14,0.0
2018-06-22,0.0
2018-07-02,-21.1538
2018-07-09,0.0
2018-08-01,0.0
2018-08-10,0.0
2018-09-21,0.0
2018-10-05,0.0
2018-10-16,0.0
2018-11-12,21.9512
2019-01-14,-16.0
2019-01-15,19.0476
2019-01-16,20.0
2019-01-23,33.3333
2019-01-24,25.0
2019-01-29,50.0
2019-01-31,-33.3333
2019-02-01,50.0
2019-02-04,-6.6667
2019-02-06,42.8571
2019-02-07,25.0
2019-02-08,0.0
2019-02-14,11.0
2019-02-15,35.1351
2019-03-04,-26.6667
2019-03-12,-27.2727
2019-03-13,0.0
2019-03-18,12.5
2019-03-26,-11.1111
2019-04-01,0.0
2019-04-03,75.0
2019-04-04,-14.2857
2019-04-09,-20.0
2019-04-10,25.0
2019-04-11,0.0
2019-04-17,0.0
2019-04-24,-16.6667
2019-04-25,-20.0
2019-04-26,0.0
2019-05-03,0.0
2019-05-06,0.0
2019-05-14,0.0
2019-05-16,44.5
2019-06-07,-30.7958
2019-06-18,-60.0
2019-06-24,0.0
2019-07-11,18.75
2019-08-08,-46.3158
2019-09-10,0.0
2019-09-17,17.647100000000002
2019-09-23,0.0
2019-09-24,316.6667
2019-09-25,3.2
2019-09-30,-3.1008
2019-10-01,-20.0
2019-10-04,-25.0
2019-10-07,0.0
2019-10-22,-33.3333
2019-10-25,0.0
2019-10-28,100.0
2019-10-31,0.0
2019-11-06,3.8
2019-11-11,-9.4412
2019-11-14,59.5745
2019-11-15,-38.3333
2019-11-19,-8.1081
2019-11-20,76.4706
2019-12-02,-48.3333
2019-12-04,0.0
2019-12-06,-3.2258
2019-12-10,153.3333
2019-12-11,-21.0526
2019-12-12,-16.6667
2019-12-17,-36.0
2019-12-19,122.125
2019-12-20,-15.5881
2019-12-23,12.8
2019-12-30,-20.2128
2020-01-02,3.7037
2020-01-03,60.7143
2020-01-06,26.4778
2020-01-07,-18.1411
2020-01-08,-8.8173
2020-01-09,-16.1998
2020-01-10,0.0
2020-01-14,31.1798
2020-01-16,-24.4111
2020-01-24,30.8215
2020-01-27,0.0433
2020-01-31,-11.6883
2020-02-03,13.2353
2020-02-05,-27.619
2020-02-06,-7.7751
2020-02-07,-24.4488
2020-02-12,0.0
2020-02-19,44.2275
2020-02-24,-30.6651
2020-02-27,39.4206
2020-03-06,-27.7821
2020-03-09,-3.2396
2020-03-12,-18.5022
2020-03-25,-2.7027
2020-03-30,-44.4444
2020-04-02,-31.0
2020-04-13,-2.8986
2020-04-22,19.403
2020-04-29,-13.75
2020-05-01,0.0
2020-05-28,73.913
2020-06-08,12.5
2020-06-09,-48.1481
2020-06-29,1.4285999999999999
2020-07-10,-1.4085
