ticker,MATN US Equity
2000-05-22,-10.4762
2000-05-23,1.5957
2000-05-24,4.712
2000-05-25,-3.0
2000-05-26,-3.0928
2000-05-30,-1.0638
2000-05-31,-3.2258
2000-06-01,6.6667
2000-06-02,3.6458
2000-06-05,5.5276
2000-06-06,0.9524
2000-06-07,-2.8302
2000-06-08,-0.9709
2000-06-09,0.0
2000-06-12,-8.8235
2000-06-13,0.5376
2000-06-14,-1.6042999999999998
2000-06-15,2.1739
2000-06-16,-6.383
2000-06-19,0.0
2000-06-20,0.0
2000-06-21,-1.1364
2000-06-22,-5.7471
2000-06-23,-4.878
2000-06-26,7.6923
2000-06-27,1.1905000000000001
2000-06-28,-5.2941
2000-06-29,-0.6211
2000-06-30,0.0
2000-07-03,0.0
2000-07-05,-1.25
2000-07-06,10.1266
2000-07-07,6.3218
2000-07-10,1.6216
2000-07-11,-2.1277
2000-07-12,2.7174
2000-07-13,-2.6455
2000-07-14,-0.5435
2000-07-17,3.8251
2000-07-18,-1.0526
2000-07-19,-4.7872
2000-07-20,1.6760000000000002
2000-07-21,-7.1429
2000-07-24,2.9586
2000-07-25,-4.5977
2000-07-26,-1.8072
2000-07-27,-3.0675
2000-07-28,-0.6329
2000-07-31,-4.4586
2000-08-01,0.0
2000-08-02,-6.0
2000-08-03,3.5461
2000-08-04,-2.7397
2000-08-07,-4.2254
2000-08-08,3.6765
2000-08-09,-3.5461
2000-08-10,1.4706000000000001
2000-08-11,1.4493
2000-08-14,0.0
2000-08-15,-5.7143
2000-08-16,2.2727
2000-08-17,1.4815
2000-08-18,0.7299
2000-08-21,-5.7971
2000-08-22,11.9231
2000-08-23,-3.7801
2000-08-24,-0.7143
2000-08-25,7.1942
2000-08-28,10.0671
2000-08-29,-5.4878
2000-08-30,5.8065
2000-08-31,8.5366
2000-09-01,-1.1236
2000-09-05,-4.5455
2000-09-06,0.5952
2000-09-07,8.284
2000-09-08,2.7321999999999997
2000-09-11,-4.7872
2000-09-12,-2.7933
2000-09-13,-4.023
2000-09-14,8.982
2000-09-15,-2.1978
2000-09-18,-2.2472
2000-09-19,-2.2989
2000-09-20,-4.1176
2000-09-21,-0.6135
2000-09-22,-1.2346
2000-09-25,6.25
2000-09-26,1.1764999999999999
2000-09-27,-6.9767
2000-09-28,2.5
2000-09-29,0.0
2000-10-02,-2.439
2000-10-03,1.25
2000-10-04,-8.0247
2000-10-05,6.0403
2000-10-06,-9.4937
2000-10-09,-5.5944
2000-10-10,6.6667
2000-10-11,-8.3333
2000-10-12,-0.3788
2000-10-13,-2.6616
2000-10-16,4.6875
2000-10-17,-1.4925
2000-10-18,-4.5455
2000-10-19,-1.5873
2000-10-20,-3.2258
2000-10-23,5.0
2000-10-24,3.9683
2000-10-25,-2.2901
2000-10-26,-0.7812
2000-10-27,-8.6614
2000-10-30,3.4483
2000-10-31,-1.6667
2000-11-01,-8.4746
2000-11-02,6.4815
2000-11-03,4.3478
2000-11-06,1.6667
2000-11-07,3.2787
2000-11-08,4.7619
2000-11-09,-2.2727
2000-11-10,-2.3256
2000-11-13,-14.2857
2000-11-14,16.6667
2000-11-15,-0.7937
2000-11-16,-1.6
2000-11-17,4.065
2000-11-20,-7.8125
2000-11-21,2.5423999999999998
2000-11-22,-2.4793
2000-11-24,3.3898
2000-11-27,-1.6393
2000-11-28,15.0
2000-11-29,7.2464
2000-11-30,-10.1351
2000-12-01,0.0
2000-12-04,-6.7669
2000-12-05,13.7097
2000-12-06,-2.8369
2000-12-07,0.0
2000-12-08,-4.3796
2000-12-11,15.6489
2000-12-12,-4.9505
2000-12-13,-1.3889
2000-12-14,0.0
2000-12-15,-3.5211
2000-12-18,-6.5693
2000-12-19,-3.125
2000-12-20,-9.6774
2000-12-21,-15.1786
2000-12-22,5.2632
2000-12-26,-3.0
2000-12-27,-12.3711
2000-12-28,7.0588
2000-12-29,3.2967
2001-01-02,5.3191
2001-01-03,2.0202
2001-01-04,-3.9604
2001-01-05,-6.701
2001-01-08,0.5525
2001-01-09,0.0
2001-01-10,-6.5934
2001-01-11,12.9412
2001-01-12,13.5417
2001-01-16,8.2569
2001-01-17,8.4746
2001-01-18,-2.3437
2001-01-19,-0.8
2001-01-22,-5.6452
2001-01-23,2.5641
2001-01-24,0.0
2001-01-25,3.3333
2001-01-26,1.6129
2001-01-29,3.9683
2001-01-30,-4.5802
2001-01-31,0.0
2001-02-01,2.4
2001-02-02,-6.25
2001-02-05,0.0
2001-02-06,0.0
2001-02-07,0.0
2001-02-08,1.6667
2001-02-09,1.6393
2001-02-12,-4.0323
2001-02-13,-4.2017
2001-02-14,-1.7544
2001-02-15,-6.25
2001-02-16,6.6667
2001-02-20,2.2321
2001-02-21,3.9301
2001-02-22,-0.8403
2001-02-23,3.3898
2001-02-26,-1.6393
2001-02-27,-2.5
2001-02-28,6.8376
2001-03-01,-4.8
2001-03-02,0.8403
2001-03-05,-5.0
2001-03-06,0.8772
2001-03-07,4.3478
2001-03-08,0.0
2001-03-09,-6.6667
2001-03-12,2.6786
2001-03-13,-12.6087
2001-03-14,-8.457699999999999
2001-03-15,3.2609
2001-03-16,-11.5789
2001-03-19,0.0
2001-03-20,2.3810000000000002
2001-03-21,-3.4884
2001-03-22,-3.6145
2001-03-23,0.0
2001-03-26,7.5
2001-03-27,-3.4884
2001-03-28,6.0241
2001-03-29,6.8182
2001-03-30,-2.1277
2001-04-02,-1.087
2001-04-03,-8.7912
2001-04-04,10.8434
2001-04-05,2.1739
2001-04-06,2.1277
2001-04-09,-6.6667
2001-04-10,0.1786
2001-04-11,-1.0695000000000001
2001-04-12,-0.9009
2001-04-16,2.7273
2001-04-17,1.7699
2001-04-18,0.0
2001-04-19,-2.6087
2001-04-20,2.6786
2001-04-23,-6.9565
2001-04-24,4.6729
2001-04-25,-2.3214
2001-04-26,-2.1938
2001-04-27,0.9346
2001-04-30,8.5185
2001-05-01,-5.802
2001-05-02,-0.3623
2001-05-03,4.9091000000000005
2001-05-04,0.1733
2001-05-07,-3.9792
2001-05-08,3.6036
2001-05-09,4.3478
2001-05-10,-2.5
2001-05-11,2.2222
2001-05-14,-4.6823
2001-05-15,5.2632
2001-05-16,-0.8333
2001-05-17,6.5546
2001-05-18,-0.6309
2001-05-21,-3.6508000000000003
2001-05-22,2.9654
2001-05-23,-4.8
2001-05-24,0.8403
2001-05-25,0.0
2001-05-29,-3.3333
2001-05-30,0.0
2001-05-31,-0.8621
2001-06-01,-2.6087
2001-06-05,-3.2143
2001-06-06,-0.738
2001-06-07,-4.461
2001-06-08,2.7237
2001-06-11,-4.1667
2001-06-12,-1.1858
2001-06-13,3.4
2001-06-14,1.1605
2001-06-15,6.1185
2001-06-18,5.4054
2001-06-19,0.3419
2001-06-20,-4.5997
2001-06-21,0.7143
2001-06-22,-1.5957
2001-06-25,-1.8018
2001-06-26,4.5872
2001-06-27,-5.7895
2001-06-28,1.4898
2001-06-29,-3.4862
2001-07-02,4.5626999999999995
2001-07-03,-4.5455
2001-07-05,2.8571
2001-07-06,-1.8519
2001-07-09,-5.6604
2001-07-10,0.0
2001-07-11,-1.0
2001-07-12,3.0303
2001-07-13,0.0
2001-07-16,2.7451
2001-07-17,0.1908
2001-07-18,-0.381
2001-07-19,0.3824
2001-07-20,-0.9524
2001-07-23,-5.7692
2001-07-24,-6.1224
2001-07-25,-10.6522
2001-07-26,5.8394
2001-07-27,0.6897
2001-07-30,-6.621
2001-07-31,0.2445
2001-08-01,3.6341
2001-08-02,1.2003
2001-08-03,2.093
2001-08-06,-7.7449
2001-08-07,6.1728
2001-08-08,-3.4884
2001-08-09,-3.6145
2001-08-10,-1.25
2001-08-13,-1.2658
2001-08-14,-3.8462
2001-08-15,1.3333
2001-08-16,-6.3158
2001-08-17,-23.8764
2001-08-20,16.2362
2001-08-21,-3.1746
2001-08-22,8.1967
2001-08-23,13.6364
2001-08-24,-1.3333
2001-08-27,0.0
2001-08-28,6.7568
2001-08-29,-7.5949
2001-08-30,-5.4486
2001-08-31,-1.1916
2001-09-04,-6.1584
2001-09-05,-4.6875
2001-09-06,2.623
2001-09-07,0.9585
2001-09-10,-11.3924
2001-09-17,-16.0714
2001-09-18,-12.3404
2001-09-19,4.8544
2001-09-20,-0.463
2001-09-21,1.3953
2001-09-24,-5.9232
2001-09-25,-0.0427
2001-09-26,5.8537
2001-09-27,0.0
2001-09-28,2.765
2001-10-01,6.2780000000000005
2001-10-02,1.2658
2001-10-03,24.5833
2001-10-04,2.6756
2001-10-05,-5.2117
2001-10-08,-5.4983
2001-10-09,-3.6364
2001-10-10,-2.2641999999999998
2001-10-11,-5.4054
2001-10-12,-1.6327
2001-10-15,4.5643
2001-10-16,3.1746
2001-10-17,0.7692
2001-10-18,-4.5802
2001-10-19,3.96
2001-10-22,5.4252
2001-10-23,-6.9343
2001-10-24,-1.9607999999999999
2001-10-25,-16.8
2001-10-26,-6.25
2001-10-29,7.6923
2001-10-30,2.3810000000000002
2001-10-31,17.2093
2001-11-01,34.127
2001-11-02,-7.6923
2001-11-05,-5.1282
2001-11-06,6.7568
2001-11-07,-4.1139
2001-11-08,-0.9901
2001-11-09,3.3333
2001-11-12,-5.1613
2001-11-13,1.7006999999999999
2001-11-14,3.3445
2001-11-15,-3.5599
2001-11-16,0.0
2001-11-19,-4.3624
2001-11-20,-1.4035
2001-11-21,-2.1352
2001-11-23,-1.4136
2001-11-26,-4.0989
2001-11-27,-3.4615
2001-11-28,-2.3904
2001-11-29,9.3878
2001-11-30,11.5672
2001-12-03,-7.6923
2001-12-04,0.0294
2001-12-05,0.7018
2001-12-06,-5.4021
2001-12-07,4.943
2001-12-10,-1.4493
2001-12-11,-1.8382
2001-12-12,-1.1236
2001-12-13,-5.303
2001-12-14,16.0
2001-12-17,-3.4483
2001-12-18,0.0
2001-12-19,1.8393000000000002
2001-12-20,-7.0665
2001-12-21,5.6604
2001-12-24,1.7856999999999998
2001-12-26,-1.7544
2001-12-27,0.0246
2001-12-28,18.5423
2001-12-31,-7.5301
2002-01-02,9.1205
2002-01-03,2.6866
2002-01-04,-0.2907
2002-01-07,-8.4548
2002-01-08,-6.051
2002-01-09,-4.6822
2002-01-10,-3.9653
2002-01-11,-1.4952
2002-01-14,-3.3835
2002-01-15,1.5564
2002-01-16,1.5326
2002-01-17,-4.875
2002-01-18,5.1248
2002-01-22,-3.7736
2002-01-23,-1.5564
2002-01-24,2.776
2002-01-25,-3.0669
2002-01-28,1.1646
2002-01-29,-8.3004
2002-01-30,1.2931
2002-01-31,-5.1064
2002-02-01,20.6278
2002-02-04,5.9596
2002-02-05,-5.9752
2002-02-06,4.4776
2002-02-07,-8.9286
2002-02-08,-1.9607999999999999
2002-02-11,-0.8
2002-02-12,1.2097
2002-02-13,-0.4059
2002-02-14,-0.3925
2002-02-15,-6.4257
2002-02-19,-1.2876
2002-02-20,-6.9565
2002-02-21,4.2056000000000004
2002-02-22,-3.5874
2002-02-25,5.5814
2002-02-26,-3.5242
2002-02-27,2.7397
2002-02-28,-4.0
2002-03-01,6.4815
2002-03-04,-4.3478
2002-03-05,2.7273
2002-03-06,1.7699
2002-03-07,-1.7010999999999998
2002-03-08,6.1536
2002-03-11,-1.6172
2002-03-12,-1.7444
2002-03-13,-3.4483
2002-03-14,-1.7856999999999998
2002-03-15,1.8182
2002-03-18,2.6786
2002-03-19,-0.0435
2002-03-20,-4.7412
2002-03-21,4.1096
2002-03-22,-1.7544
2002-03-25,-3.125
2002-03-26,-2.765
2002-03-27,1.8957000000000002
2002-03-28,-1.8605
2002-04-01,-0.4739
2002-04-02,2.3810000000000002
2002-04-03,-6.5116
2002-04-04,1.99
2002-04-05,-2.439
2002-04-08,-0.5
2002-04-09,-1.5074999999999998
2002-04-10,10.7143
2002-04-11,3.6694
2002-04-12,-2.2059
2002-04-15,-2.2727
2002-04-16,2.3256
2002-04-17,-2.7273
2002-04-18,-0.9346
2002-04-19,-2.3585
2002-04-22,-4.3237
2002-04-23,-6.5892
2002-04-24,5.4054
2002-04-25,2.0513
2002-04-26,-1.5074999999999998
2002-04-29,-5.6122
2002-04-30,-8.0541
2002-05-01,-0.0588
2002-05-02,0.0
2002-05-03,6.4706
2002-05-06,-0.5525
2002-05-07,-8.8889
2002-05-08,6.7073
2002-05-09,4.5714
2002-05-10,-8.1967
2002-05-13,4.1667
2002-05-14,-5.6643
2002-05-15,2.9757
2002-05-16,0.0
2002-05-17,3.5294
2002-05-20,-6.8182
2002-05-21,9.6761
2002-05-22,-7.1545
2002-05-23,10.7784
2002-05-24,3.7838000000000003
2002-05-28,0.5208
2002-05-29,-2.0725
2002-05-30,1.5344
2002-05-31,4.1623
2002-06-03,-0.9443
2002-06-04,-11.6162
2002-06-05,9.1929
2002-06-06,-1.0924
2002-06-07,-10.0529
2002-06-10,-2.3529
2002-06-11,3.012
2002-06-12,-1.7544
2002-06-13,-1.1905000000000001
2002-06-14,-3.012
2002-06-17,3.1056
2002-06-18,1.2048
2002-06-19,-4.7619
2002-06-20,1.25
2002-06-21,-12.3457
2002-06-24,-0.7262
2002-06-25,3.0016
2002-06-26,-0.1377
2002-06-27,-3.4483
2002-06-28,-5.7143
2002-07-01,2.2727
2002-07-02,0.7407
2002-07-03,6.6406
2002-07-05,-3.4691
2002-07-08,7.8571
2002-07-09,0.0
2002-07-10,-0.6623
2002-07-11,0.0458
2002-07-12,-0.0458
2002-07-15,-2.6667
2002-07-16,3.4247
2002-07-17,-3.245
2002-07-18,3.3539
2002-07-19,-7.2848
2002-07-22,4.2857
2002-07-23,0.0
2002-07-24,-14.3836
2002-07-25,4.0
2002-07-26,7.6923
2002-07-29,-8.5714
2002-07-30,-6.25
2002-07-31,8.3333
2002-08-02,-12.336500000000001
2002-08-05,5.2978
2002-08-06,-4.1667
2002-08-07,-4.3478
2002-08-08,0.0
2002-08-09,3.6364
2002-08-12,-5.2632
2002-08-13,-0.9722
2002-08-14,-1.8233000000000001
2002-08-15,1.9048
2002-08-19,-6.5421
2002-08-20,1.0
2002-08-21,13.8614
2002-08-22,1.6793
2002-08-23,5.19
2002-08-26,1.626
2002-08-27,-8.8
2002-08-28,0.9649
2002-08-29,-4.4309
2002-08-30,-4.5455
2002-09-03,23.8095
2002-09-04,-9.2308
2002-09-05,5.9322
2002-09-06,6.4
2002-09-09,-6.8562
2002-09-10,-14.4342
2002-09-11,18.8679
2002-09-12,0.0
2002-09-13,-7.872
2002-09-17,5.9603
2002-09-18,1.626
2002-09-19,6.4
2002-09-20,0.5404
2002-09-23,-22.9727
2002-09-24,6.7961
2002-09-25,-7.2727
2002-09-26,4.0196
2002-09-27,-6.6918
2002-09-30,-9.0909
2002-10-01,6.7778
2002-10-02,-4.2664
2002-10-03,-7.5408
2002-10-07,17.5606
2002-10-08,-16.0
2002-10-09,7.1429
2002-10-10,4.4444
2002-10-11,1.0638
2002-10-14,8.4211
2002-10-15,-2.9126
2002-10-16,9.0
2002-10-17,0.0
2002-10-18,7.7982
2002-10-21,2.1277
2002-10-22,9.1667
2002-10-23,-0.7634
2002-10-24,-13.0769
2002-10-25,14.1593
2002-10-28,-3.1008
2002-10-29,-11.2
2002-10-30,3.6036
2002-10-31,-0.8696
2002-11-01,5.2632
2002-11-04,4.1667
2002-11-05,-1.6
2002-11-06,4.878
2002-11-07,-11.6279
2002-11-08,14.0351
2002-11-11,0.0
2002-11-12,-3.8462
2002-11-13,-8.0
2002-11-14,16.5217
2002-11-15,-6.791
2002-11-18,1.6813
2002-11-19,-2.3622
2002-11-20,-6.4516
2002-11-21,12.069
2002-11-22,-0.7692
2002-11-25,10.7752
2002-11-26,1.4696
2002-11-27,-2.7586
2002-11-29,6.383
2002-12-02,-3.2667
2002-12-03,-6.9607
2002-12-04,0.8148
2002-12-05,-3.7472
2002-12-06,0.7634
2002-12-09,9.0909
2002-12-10,-9.7222
2002-12-11,-6.0769
2002-12-12,-0.819
2002-12-13,-0.9083
2002-12-16,-12.5
2002-12-17,-8.5714
2002-12-18,-2.0833
2002-12-19,6.383
2002-12-20,-2.0
2002-12-23,6.1224
2002-12-24,2.8846
2002-12-26,-3.7382999999999997
2002-12-27,14.5631
2002-12-30,9.2373
2002-12-31,-18.5415
2003-01-02,5.7143
2003-01-03,-4.5045
2003-01-06,7.0755
2003-01-07,14.5374
2003-01-08,7.6923
2003-01-09,35.7143
2003-01-10,37.3684
2003-01-13,1.1494
2003-01-14,-19.697
2003-01-15,14.6226
2003-01-16,-8.642
2003-01-17,-3.6036
2003-01-21,-4.6729
2003-01-22,2.9412000000000003
2003-01-23,0.4286
2003-01-24,-8.9616
2003-01-27,-9.8958
2003-01-28,3.4682
2003-01-29,-2.2346
2003-01-30,-9.7143
2003-01-31,1.8987
2003-02-03,-4.9689
2003-02-04,-13.7908
2003-02-05,12.9644
2003-02-06,1.3423
2003-02-07,9.9338
2003-02-10,4.8193
2003-02-11,-9.7701
2003-02-12,5.0955
2003-02-14,-9.0909
2003-02-18,-4.6667
2003-02-19,9.7902
2003-02-20,5.0955
2003-02-21,3.0303
2003-02-24,0.0
2003-02-25,-0.5882
2003-02-26,-5.3254
2003-02-27,1.25
2003-02-28,-0.6173
2003-03-03,0.0
2003-03-04,-3.7267
2003-03-05,0.0
2003-03-06,-4.5161
2003-03-07,-18.9189
2003-03-10,12.5
2003-03-11,3.7037
2003-03-13,-2.8571
2003-03-14,2.2059
2003-03-17,0.7194
2003-03-18,-16.4286
2003-03-19,5.9829
2003-03-20,4.8387
2003-03-21,6.9231
2003-03-24,6.4748
2003-03-25,-6.0811
2003-03-26,41.7266
2003-03-27,-4.5685
2003-03-28,-5.8511
2003-03-31,-8.4746
2003-04-01,4.321
2003-04-02,1.1834
2003-04-03,-5.848
2003-04-04,-0.6211
2003-04-07,0.0
2003-04-08,-5.625
2003-04-09,7.2848
2003-04-11,4.9383
2003-04-14,2.9412000000000003
2003-04-15,-6.2857
2003-04-16,-7.9268
2003-04-17,0.6623
2003-04-21,5.2632
2003-04-22,8.125
2003-04-23,-2.3121
2003-04-24,9.4675
2003-04-25,-9.7297
2003-04-28,-4.1916
2003-04-29,0.0
2003-04-30,11.875
2003-05-01,39.1061
2003-05-02,-6.4257
2003-05-05,-3.8627000000000002
2003-05-06,-11.607099999999999
2003-05-07,0.404
2003-05-08,3.1187
2003-05-09,-2.9268
2003-05-12,-1.5074999999999998
2003-05-13,-5.6122
2003-05-14,2.7027
2003-05-15,11.0526
2003-05-16,4.7393
2003-05-19,4.0724
2003-05-20,11.3043
2003-05-21,2.7344
2003-05-22,-2.2814
2003-05-23,8.9494
2003-05-27,55.3571
2003-05-28,-2.5286999999999997
2003-05-29,-7.783
2003-05-30,-0.7417
2003-06-02,0.2319
2003-06-03,1.2852999999999999
2003-06-04,83.5025
2003-06-05,4.8408999999999995
2003-06-06,11.8734
2003-06-09,62.7358
2003-06-10,-16.8116
2003-06-11,3.7456
2003-06-12,-7.0109
2003-06-13,-6.9074
2003-06-16,5.9166
2003-06-17,-4.304
2003-06-18,-2.5837
2003-06-19,-11.4931
2003-06-20,6.4373000000000005
2003-06-23,16.0584
2003-06-24,-2.6864
2003-06-25,-7.7647
2003-06-26,0.4004
2003-06-27,1.2961
2003-06-30,-2.6574999999999998
2003-07-01,-1.0111
2003-07-02,5.7201
2003-07-03,-2.8986
2003-07-07,-2.0896
2003-07-08,5.8943
2003-07-09,3.263
2003-07-10,-3.8104
2003-07-11,-0.9662
2003-07-14,-1.9512
2003-07-15,-1.791
2003-07-16,-3.1408
2003-07-17,-5.9623
2003-07-18,-8.6763
2003-07-21,-10.2314
2003-07-22,-2.3066
2003-07-23,16.25
2003-07-24,-5.1374
2003-07-25,1.3854
2003-07-28,53.4161
2003-07-29,-14.979800000000001
2003-07-30,4.8571
2003-07-31,1.7257
2003-08-01,0.0
2003-08-04,-3.125
2003-08-05,-5.5392
2003-08-06,-4.1858
2003-08-07,1.222
2003-08-08,-2.9175
2003-08-11,0.9326
2003-08-12,1.6427
2003-08-13,-0.404
2003-08-14,1.4199
2003-08-15,-0.1
2003-08-18,0.3003
2003-08-19,1.2974
2003-08-20,-0.5911
2003-08-21,0.3964
2003-08-22,-1.7769
2003-08-25,0.7035
2003-08-26,0.6986
2003-08-27,-0.5748
2003-08-28,-0.618
2003-08-29,-2.7081
2003-09-02,1.8557000000000001
2003-09-03,3.7449
2003-09-04,12.878
2003-09-05,2.9386
2003-09-08,-0.3359
2003-09-09,6.8239
2003-09-10,-5.3628
2003-09-11,-1.9167
2003-09-12,1.1045
2003-09-15,-1.2605
2003-09-16,-0.9362
2003-09-17,-0.1718
2003-09-18,-0.1721
2003-09-19,3.1034
2003-09-22,-2.1739
2003-09-23,2.5641
2003-09-24,0.6667
2003-09-25,-2.649
2003-09-26,-5.017
2003-09-29,-0.6267
2003-09-30,9.4595
2003-10-01,-3.5391
2003-10-02,-0.5973
2003-10-03,-0.8584
2003-10-06,-1.3853
2003-10-07,0.9658
2003-10-08,-0.2609
2003-10-09,1.1334
2003-10-10,-0.8621
2003-10-13,1.0435
2003-10-14,-2.7539
2003-10-15,-1.8584
2003-10-16,1.1722
2003-10-17,-2.6738
2003-10-20,0.641
2003-10-21,1.4559
2003-10-22,-4.9327
2003-10-23,-1.4151
2003-10-24,0.5742
2003-10-27,0.1903
2003-10-28,0.1899
2003-10-29,-1.8957000000000002
2003-10-30,-2.4154999999999998
2003-10-31,1.0891
2003-11-03,3.8198
2003-11-04,3.2075
2003-11-05,-2.7422
2003-11-06,-2.3496
2003-11-07,-1.0587
2003-11-10,1.2646
2003-11-11,-7.6849
2003-11-12,3.5380000000000003
2003-11-13,0.5025
2003-11-14,-2.1
2003-11-17,3.9837
2003-11-18,-3.1434
2003-11-19,1.4199
2003-11-20,-2.0
2003-11-21,-0.102
2003-11-24,1.7365
2003-11-25,0.1004
2003-11-26,-1.3039
2003-11-28,-0.3049
2003-12-01,1.0092
2003-12-02,1.322
2003-12-03,-4.2829
2003-12-04,-2.1852
2003-12-05,0.0213
2003-12-08,-2.1485
2003-12-09,-8.1522
2003-12-10,3.0769
2003-12-11,0.1148
2003-12-12,-1.3761
2003-12-15,-1.7442
2003-12-16,-3.1953
2003-12-17,-4.0342
2003-12-18,-3.4395
2003-12-19,-1.7149999999999999
2003-12-22,6.8456
2003-12-23,5.5276
2003-12-24,-1.1905000000000001
2003-12-26,-2.5301
2003-12-29,1.2361
2003-12-30,-0.1587
2003-12-31,-0.9417
2004-01-02,5.1852
2004-01-05,1.5258
2004-01-06,4.6243
2004-01-07,1.2155
2004-01-08,0.5459
2004-01-09,-3.6916
2004-01-12,2.8185000000000002
2004-01-13,-3.7281
2004-01-14,8.5421
2004-01-15,3.6726
2004-01-16,4.251
2004-01-20,3.8834999999999997
2004-01-21,2.5234
2004-01-22,0.2735
2004-01-23,-1.8182
2004-01-26,1.1944
2004-01-27,-1.6378
2004-01-28,-6.7907
2004-01-29,-1.7964
2004-01-30,1.8293
2004-02-02,-0.1697
2004-02-03,-0.4299
2004-02-04,-3.8153
2004-02-05,0.5219
2004-02-06,2.3884
2004-02-09,5.7809
2004-02-10,2.0134
2004-02-11,0.8459
2004-02-12,-6.3374
2004-02-13,0.796
2004-02-17,-1.7769
2004-02-18,-0.3015
2004-02-19,-3.2258
2004-02-20,0.625
2004-02-23,-6.3147
2004-02-24,-0.5525
2004-02-25,3.3333
2004-02-26,0.7527
2004-02-27,0.4269
2004-03-01,1.7003
2004-03-02,0.8359
2004-03-03,-1.658
2004-03-04,3.7935
2004-03-05,-0.1015
2004-03-08,-2.0325
2004-03-09,-2.0747
2004-03-10,-4.2373
2004-03-11,-5.9735
2004-03-12,1.7647
2004-03-15,-5.2023
2004-03-16,1.7073
2004-03-17,0.1199
2004-03-18,3.5928
2004-03-19,-0.8092
2004-03-22,-5.0117
2004-03-23,1.1043
2004-03-24,-1.6989999999999998
2004-03-25,1.358
2004-03-26,0.609
2004-03-29,15.4964
2004-03-30,-2.8302
2004-03-31,0.3236
2004-04-01,-0.5376
2004-04-02,-0.1081
2004-04-05,-0.3247
2004-04-06,-2.3887
2004-04-07,2.4472
2004-04-08,-1.9544000000000001
2004-04-12,0.3322
2004-04-13,1.1038000000000001
2004-04-14,-3.7118
2004-04-15,-2.4943
2004-04-16,0.1163
2004-04-19,6.5041
2004-04-20,-4.0349
2004-04-21,-1.3636
2004-04-22,-0.4608
2004-04-23,0.8102
2004-04-26,5.6257
2004-04-27,-2.1739
2004-04-28,-3.6667
2004-04-29,-2.0761
2004-04-30,-2.5913
2004-05-03,-4.2322
2004-05-04,-0.2525
2004-05-05,2.0253
2004-05-06,2.1092
2004-05-07,-0.9721
2004-05-10,-4.7853
2004-05-11,4.5876
2004-05-12,0.1725
2004-05-13,1.845
2004-05-14,6.6425
2004-05-17,-6.4439
2004-05-18,-1.1016
2004-05-19,-8.6903
2004-05-20,-2.1448
2004-05-21,-3.2877
2004-05-24,0.8499
2004-05-25,-0.4213
2004-05-26,1.2694
2004-05-27,-0.6964
2004-05-28,3.2258
2004-06-01,0.0
2004-06-02,0.6793
2004-06-03,-3.6572
2004-06-04,-1.9471
2004-06-07,1.0
2004-06-08,-0.2829
2004-06-09,-3.844
2004-06-10,0.6048
2004-06-14,-2.4927
2004-06-15,0.6015
