ticker,NVES US Equity
2009-03-02,-22.3947
2009-03-04,-0.2857
2009-03-05,-42.6934
2009-03-06,74.5
2009-03-18,-19.7708
2009-03-19,-7.1429
2009-03-20,-3.8462
2009-03-23,-4.0
2009-03-24,0.4167
2009-03-26,4.1494
2009-03-30,3.5857
2009-03-31,0.0
2009-04-02,0.0
2009-04-16,-3.8462
2009-04-17,-4.0
2009-04-21,12.5
2009-04-22,-3.7037
2009-04-23,0.0
2009-04-27,-7.6923
2009-04-29,12.5
2009-04-30,-11.1111
2009-05-01,12.5
2009-05-05,-3.7037
2009-05-06,0.0
2009-05-07,0.0
2009-05-14,-3.8462
2009-05-18,0.0
2009-05-20,-16.0
2009-05-21,-9.5238
2009-05-29,-36.8421
2009-06-10,41.6667
2009-06-18,-29.4118
2009-06-22,0.0
2009-06-29,0.0
2009-07-17,-41.6667
2009-07-20,0.0
2009-08-05,71.4286
2009-08-07,-41.6667
2009-08-19,0.0
2009-08-20,0.0
2009-08-26,28.5714
2009-08-28,0.0
2009-08-31,-22.2222
2009-09-09,0.0
2009-09-18,42.8571
2009-09-22,50.0
2009-09-24,0.0
2009-09-29,0.0
2009-09-30,-13.3333
2009-10-01,-7.6923
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,-8.3333
2009-10-09,0.0
2009-10-13,-18.1818
2009-10-20,0.0
2009-10-22,16.6667
2009-10-26,0.0
2009-10-27,-14.2857
2009-10-29,0.0
2009-10-30,-11.1111
2009-11-03,12.5
2009-11-05,-11.1111
2009-11-12,0.0
2009-11-16,12.5
2009-11-27,0.0
2009-11-30,-20.0
2009-12-03,-16.6667
2009-12-04,0.0
2009-12-07,-16.6667
2009-12-08,40.0
2009-12-10,-28.5714
2009-12-18,20.0
2009-12-21,50.0
2009-12-22,16.6667
2009-12-24,-13.3333
2009-12-29,-6.5934
2010-01-08,5.8824
2010-01-12,16.6667
2010-01-13,71.4286
2010-01-14,-16.6667
2010-01-15,36.6667
2010-01-20,-2.439
2010-01-21,0.0
2010-01-22,10.0
2010-01-25,13.6364
2010-01-26,4.0
2010-01-27,-34.6154
2010-01-28,0.0
2010-01-29,41.1765
2010-02-01,-58.3333
2010-02-02,21.0
2010-02-03,48.7603
2010-02-04,-38.8889
2010-02-08,36.3636
2010-02-09,0.0
2010-02-10,-23.3333
2010-02-11,-3.4783
2010-02-12,0.0
2010-02-16,0.0
2010-02-17,0.0
2010-02-18,0.0
2010-02-22,-9.9099
2010-02-23,4.0
2010-02-24,5.7692
2010-02-26,25.0
2010-03-02,-20.0
2010-03-04,9.0909
2010-03-08,-8.3333
2010-03-11,-9.0909
2010-03-12,0.0
2010-03-15,0.0
2010-03-17,-5.0
2010-03-18,5.2632
2010-03-19,-30.0
2010-03-22,42.8571
2010-03-23,0.0
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,40.0
2010-03-29,14.2857
2010-03-30,12.5
2010-03-31,0.0
2010-04-01,-5.5556
2010-04-05,-26.4706
2010-04-06,-20.0
2010-04-07,0.0
2010-04-08,-14.5
2010-04-09,5.2632
2010-04-12,-10.0
2010-04-13,11.1111
2010-04-14,0.0
2010-04-15,-16.6667
2010-04-16,-5.3333
2010-04-19,19.0141
2010-04-20,-2.3669000000000002
2010-04-21,-32.1212
2010-04-22,7.1429
2010-04-23,19.1667
2010-04-26,0.0
2010-04-27,53.8462
2010-04-28,-9.0909
2010-04-29,0.0
2010-04-30,10.0
2010-05-04,-52.7273
2010-05-05,15.3846
2010-05-07,-33.3333
2010-05-10,0.0
2010-05-13,25.0
2010-05-17,40.0
2010-05-18,-14.2857
2010-05-19,33.3333
2010-05-20,-12.5
2010-05-21,14.2857
2010-05-24,0.0
2010-05-25,26.25
2010-05-26,18.8119
2010-05-27,-8.3333
2010-05-28,-9.0909
2010-06-01,-30.0
2010-06-02,14.2857
2010-06-03,-6.25
2010-06-04,6.6667
2010-06-07,26.25
2010-06-08,-10.8911
2010-06-09,0.0
2010-06-10,-11.1111
2010-06-11,12.5
2010-06-14,-22.2222
2010-06-15,-14.2857
2010-06-16,16.6667
2010-06-17,-14.2857
2010-06-18,0.0
2010-06-21,-16.6667
2010-06-22,0.0
2010-06-23,0.0
2010-06-25,17.0
2010-06-28,-14.5299
2010-06-29,0.0
2010-07-01,0.0
2010-07-06,0.0
2010-07-07,0.0
2010-07-12,-4.0
2010-07-13,25.0
2010-07-14,27.2917
2010-07-15,-21.4403
2010-07-16,0.0
2010-07-20,-25.0
2010-07-22,100.0
2010-07-23,-44.4444
2010-07-28,40.0
2010-07-29,14.2857
2010-07-30,-25.0
2010-08-02,0.0
2010-08-04,-16.6667
2010-08-05,0.0
2010-08-06,60.0
2010-08-09,19.7656
2010-08-10,-6.0665
2010-08-11,5.5556
2010-08-12,0.0
2010-08-13,-5.2632
2010-08-16,-11.1111
2010-08-17,25.0
2010-08-18,10.0
2010-08-19,4.5455
2010-08-20,0.0
2010-08-23,-13.0435
2010-08-24,-20.0
2010-08-25,37.5
2010-08-26,-18.1818
2010-08-27,-11.1111
2010-08-30,12.5
2010-08-31,-11.1111
2010-09-01,25.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,5.0
2010-09-08,-4.7619
2010-09-09,0.0
2010-09-10,-8.0
2010-09-13,14.1304
2010-09-14,9.5238
2010-09-15,0.0
2010-09-16,-4.3478
2010-09-17,-8.1818
2010-09-20,-0.9901
2010-09-21,0.0
2010-09-22,-15.0
2010-09-23,5.8824
2010-09-24,-5.5556
2010-09-27,17.647100000000002
2010-09-28,-2.0
2010-09-29,-8.1633
2010-09-30,0.0
2010-10-01,22.2222
2010-10-05,-13.6364
2010-10-06,0.0
2010-10-07,-5.2632
2010-10-08,16.6667
2010-10-11,-23.8095
2010-10-12,0.0
2010-10-13,0.0
2010-10-14,-25.0
2010-10-15,16.6667
2010-10-18,14.2857
2010-10-19,-12.5
2010-10-21,21.4286
2010-10-22,5.8824
2010-10-25,-5.5556
2010-10-26,0.0
2010-10-27,0.0
2010-10-29,-17.647100000000002
2010-11-01,0.0
2010-11-02,0.0
2010-11-04,52.8571
2010-11-05,30.8411
2010-11-08,14.2857
2010-11-09,-12.5
2010-11-10,0.0
2010-11-11,7.1429
2010-11-12,13.3333
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,2.9412000000000003
2010-11-18,-2.8571
2010-11-19,14.7059
2010-11-22,-7.6923
2010-11-23,-11.1111
2010-11-24,0.0
2010-11-26,-18.75
2010-11-29,1.5385
2010-11-30,-1.5152
2010-12-01,-26.9231
2010-12-02,5.2632
2010-12-03,20.0
2010-12-06,0.0
2010-12-07,-33.3333
2010-12-08,18.75
2010-12-09,3.6842
2010-12-10,-23.8579
2010-12-13,6.6667
2010-12-14,0.0
2010-12-15,-12.5
2010-12-16,0.0
2010-12-17,-28.5714
2010-12-20,0.0
2010-12-21,0.0
2010-12-22,20.0
2010-12-23,-33.3333
2010-12-27,0.0
2010-12-29,25.0
2010-12-30,0.0
2010-12-31,20.0
2011-01-03,0.0
2011-01-04,-48.3333
2011-01-05,29.0323
2011-01-06,2.5
2011-01-10,9.7561
2011-01-11,22.2222
2011-01-12,-9.0909
2011-01-13,0.0
2011-01-14,-20.0
2011-01-19,0.0
2011-01-20,22.5
2011-01-24,0.0
2011-01-26,0.0
2011-01-27,-18.3673
2011-01-28,22.5
2011-01-31,-0.2551
2011-02-01,-1.7903
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,2.0833
2011-02-07,2.0408
2011-02-08,30.0
2011-02-09,0.0
2011-02-10,1.25
2011-02-11,-1.2346
2011-02-14,30.7692
2011-02-15,58.8235
2011-02-16,-11.8519
2011-02-17,0.8403
2011-02-18,0.0
2011-02-22,2.5
2011-02-23,4.878
2011-02-24,-22.4806
2011-02-25,-7.0
2011-02-28,-14.6505
2011-03-01,-20.6299
2011-03-02,34.9206
2011-03-03,21.1765
2011-03-04,-2.9126
2011-03-07,18.0
2011-03-08,-5.0847
2011-03-09,-1.7856999999999998
2011-03-10,-24.0909
2011-03-11,-4.1916
2011-03-14,-1.875
2011-03-15,-14.6497
2011-03-16,14.9254
2011-03-17,0.0
2011-03-18,3.8961
2011-03-21,-3.75
2011-03-22,-14.2857
2011-03-23,-1.5152
2011-03-24,3.0769
2011-03-25,-2.9851
2011-03-28,-2.7885
2011-03-29,2.8684
2011-03-30,3.8462
2011-03-31,-10.9259
2011-04-01,-0.2079
2011-04-04,0.0
2011-04-05,-3.3333
2011-04-06,3.4483
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,-8.3333
2011-04-13,7.2727
2011-04-14,-5.0847
2011-04-15,-8.9286
2011-04-18,9.8039
2011-04-19,-8.9286
2011-04-20,15.3186
2011-04-21,-1.3815
2011-04-25,-12.069
2011-04-26,-1.9607999999999999
2011-04-27,2.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,-1.9607999999999999
2011-05-04,4.0
2011-05-05,0.0
2011-05-06,14.4231
2011-05-09,0.8403
2011-05-10,16.6667
2011-05-11,-7.1429
2011-05-12,4.6154
2011-05-13,2.9412000000000003
2011-05-16,7.1429
2011-05-17,-17.3333
2011-05-18,4.8387
2011-05-19,-7.6923
2011-05-20,8.3333
2011-05-23,-3.0769
2011-05-24,-17.4603
2011-05-25,11.538499999999999
2011-05-26,-3.4483
2011-05-27,-1.1161
2011-05-31,-0.3386
2011-06-01,-0.3398
2011-06-02,-3.6364
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,-5.6604
2011-06-08,-10.0
2011-06-09,0.0
2011-06-10,11.1111
2011-06-13,0.375
2011-06-14,-10.3362
2011-06-15,0.0
2011-06-16,20.0
2011-06-17,-7.4074
2011-06-20,-8.0
2011-06-21,2.1739
2011-06-22,0.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,2.1277
2011-06-28,-6.25
2011-06-29,0.0
2011-06-30,-11.1111
2011-07-01,0.0
2011-07-05,-12.5
2011-07-06,14.2857
2011-07-07,-20.0
2011-07-08,25.0
2011-07-11,-10.0
2011-07-12,0.0
2011-07-13,2.7778
2011-07-14,-2.7027
2011-07-15,-2.7778
2011-07-18,-8.5714
2011-07-19,-3.125
2011-07-20,9.6774
2011-07-21,5.8824
2011-07-22,-2.7778
2011-07-25,0.0
2011-07-26,14.2857
2011-07-27,-2.5
2011-07-28,0.0
2011-07-29,0.0
2011-08-01,0.0
2011-08-02,2.5641
2011-08-03,0.0
2011-08-04,-5.0
2011-08-05,0.0
2011-08-08,5.7566
2011-08-09,31.8818
2011-08-10,7.5472
2011-08-11,-14.0351
2011-08-12,-18.3673
2011-08-15,-9.6875
2011-08-16,2.4221
2011-08-17,25.3378
2011-08-18,-20.2156
2011-08-19,-8.6149
2011-08-22,6.4695
2011-08-23,-5.5556
2011-08-24,-0.3676
2011-08-25,-4.059
2011-08-26,12.3077
2011-08-29,-1.3699
2011-08-30,-13.5417
2011-08-31,2.8112
2011-09-01,9.375
2011-09-02,11.4286
2011-09-06,0.0
2011-09-07,-12.8205
2011-09-08,-8.2721
2011-09-09,25.0501
2011-09-12,-12.8205
2011-09-13,-7.7206
2011-09-14,-0.7968
2011-09-15,12.0482
2011-09-16,-10.7527
2011-09-19,0.0
2011-09-20,0.0
2011-09-22,-0.4016
2011-09-23,0.0
2011-09-26,-3.2258
2011-09-27,0.0
2011-09-28,-16.25
2011-09-29,7.4627
2011-09-30,-6.9444
2011-10-03,7.9602
2011-10-04,0.0
2011-10-05,-7.3733
2011-10-06,0.0
2011-10-10,11.4428
2011-10-11,0.0
2011-10-12,-10.7143
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,-28.0
2011-10-19,11.1111
2011-10-20,0.0
2011-10-24,0.0
2011-10-25,24.375
2011-10-26,-4.0201
2011-10-27,0.0
2011-10-28,-20.4188
2011-10-31,5.2632
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,-5.0
2011-11-04,-15.1316
2011-11-07,24.031
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-16,-20.0
2011-11-18,0.0
2011-11-21,-36.7188
2011-11-22,-1.2346
2011-11-23,-20.0
2011-11-28,1.5625
2011-11-29,-1.5385
2011-11-30,-37.5
2011-12-01,3.75
2011-12-02,34.9398
2011-12-05,-23.2143
2011-12-06,0.0
2011-12-07,-29.0698
2011-12-08,13.1148
2011-12-09,4.3478
2011-12-12,-8.3333
2011-12-13,0.0
2011-12-19,93.9394
2011-12-20,-12.5
2011-12-21,-37.5
2011-12-22,7.1429
2011-12-23,0.0
2011-12-27,-33.3333
2011-12-29,0.0
2011-12-30,28.0
2012-01-03,0.0
2012-01-04,25.0
2012-01-05,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,80.0
2012-01-12,11.1111
2012-01-13,0.0
2012-01-18,0.0
2012-01-20,0.0
2012-01-24,0.0
2012-01-25,-30.0
2012-01-27,0.0
2012-01-30,0.0
2012-01-31,-7.1429
2012-02-01,53.8462
2012-02-03,-30.0
2012-02-06,-7.1429
2012-02-07,-20.1923
2012-02-08,34.9398
2012-02-09,14.2857
2012-02-13,-14.8438
2012-02-14,17.4312
2012-02-17,23.4375
2012-02-21,1.2658
2012-02-22,0.0
2012-02-23,-15.0
2012-02-24,17.647100000000002
2012-02-27,-20.0
2012-02-28,25.0
2012-02-29,-15.0
2012-03-01,3.6765
2012-03-02,-3.5461
2012-03-05,0.0
2012-03-06,-5.8824
2012-03-07,25.0
2012-03-08,10.0
2012-03-09,36.3636
2012-03-12,-33.3333
2012-03-13,0.0
2012-03-14,-30.0
2012-03-15,-12.5
2012-03-19,0.0
2012-03-20,0.0
2012-03-22,14.2857
2012-03-23,0.0
2012-03-27,42.8571
2012-03-28,-30.0
2012-03-30,0.0
2012-04-02,0.0
2012-04-03,0.0
2012-04-10,42.8571
2012-04-12,-38.125
2012-04-13,0.0
2012-04-18,-19.1919
2012-04-19,-20.0
2012-04-23,25.0
2012-04-25,-10.0
2012-04-27,0.0
2012-04-30,0.0
2012-05-01,-2.7778
2012-05-02,0.0
2012-05-10,-20.0
2012-05-14,0.0
2012-05-18,128.5714
2012-05-22,-50.0
2012-05-24,100.0
2012-05-29,-39.0625
2012-06-05,64.1026
2012-06-08,-50.0
2012-06-11,0.0
2012-06-12,25.0
2012-06-13,-22.5
2012-06-14,-22.5806
2012-06-15,83.3333
2012-06-20,-2.2727
2012-06-21,-34.8837
2012-06-25,3.5714
2012-06-27,48.2759
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-32.5581
2012-07-05,0.0
2012-07-09,48.2759
2012-07-13,-32.5581
2012-07-20,0.0
2012-07-26,34.4828
2012-07-31,0.0
2012-08-03,0.0
2012-08-06,0.0
2012-08-09,-21.7949
2012-08-15,-31.1475
2012-08-16,0.0
2012-08-20,0.0
2012-08-21,14.2857
2012-08-22,-33.3333
2012-08-23,50.0
2012-08-24,6.25
2012-08-27,56.8627
2012-09-05,-10.0
2012-09-07,-33.3333
2012-09-11,0.0
2012-09-12,-29.1667
2012-09-18,41.1765
2012-09-19,-16.6667
2012-09-21,20.0
2012-09-24,-16.6667
2012-09-27,0.0
2012-10-03,0.0
2012-10-04,-12.5
2012-10-08,-2.8571
2012-10-09,0.0
2012-10-10,0.0
2012-10-11,17.647100000000002
2012-10-12,-15.0
2012-10-15,-11.7647
2012-10-16,33.3333
2012-10-22,-20.0
2012-10-23,-31.25
2012-10-24,0.0
2012-10-31,0.0
2012-11-02,81.8182
2012-11-06,-45.0
2012-11-08,81.8182
2012-11-09,-40.0
2012-11-12,66.6667
2012-11-15,-40.0
2012-11-16,0.0
2012-11-26,0.0
2012-11-28,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-21,66.6667
2012-12-24,0.0
2012-12-26,-40.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-03,66.6667
2013-01-08,-40.0
2013-01-09,66.6667
2013-01-23,-40.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,0.0
2013-02-01,0.0
2013-02-04,0.0
2013-02-05,0.0
2013-02-06,0.0
2013-02-08,0.0
2013-02-12,0.0
2013-02-14,0.0
2013-02-19,33.3333
2013-02-20,0.0
2013-02-21,25.0
2013-02-22,0.0
2013-02-27,-60.0
2013-02-28,100.0
2013-03-04,0.0
2013-03-06,-50.0
2013-03-07,100.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-18,0.0
2013-03-19,-43.75
2013-03-20,77.7778
2013-03-22,0.0
2013-03-25,0.0
2013-03-27,0.0
2013-04-01,0.0
2013-04-08,-43.75
2013-04-09,0.0
2013-04-10,0.0
2013-04-15,0.0
2013-04-17,0.0
2013-04-18,0.0
2013-04-23,0.0
2013-04-25,77.7778
2013-04-30,-43.75
2013-05-02,77.7778
2013-05-03,-43.75
2013-05-07,0.0
2013-05-08,0.0
2013-05-13,0.0
2013-05-17,0.0
2013-05-20,0.0
2013-05-22,0.0
2013-05-31,16.6667
2013-06-03,0.0
2013-06-06,0.0
2013-06-07,52.381
2013-06-10,-34.375
2013-06-13,4.7619
2013-06-14,0.0
2013-06-19,45.4545
2013-06-21,-25.0
2013-06-24,33.3333
2013-06-25,-31.25
2013-07-01,0.0
2013-07-08,45.4545
2013-07-09,59.375
2013-07-10,3.9215999999999998
2013-07-11,137.7358
2013-07-15,-79.3651
2013-07-17,103.8462
2013-07-18,20.7547
2013-07-22,-3.125
2013-07-23,-1.6129
2013-07-24,-16.3934
2013-07-30,84.3137
2013-08-06,-45.7447
2013-08-09,-1.9607999999999999
2013-08-13,0.0
2013-08-15,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-03,0.0
2013-09-06,2.0
2013-09-11,0.0
2013-09-13,0.0
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,-31.3725
2013-09-19,0.0
2013-09-23,77.1429
2013-09-25,-22.5806
2013-09-26,0.0
2013-10-01,39.5833
2013-10-02,19.403
2013-10-03,-12.5
2013-10-04,2.8571
2013-10-07,0.0
2013-10-09,-2.7778
2013-10-11,0.0
2013-10-16,-28.5714
2013-10-21,0.0
2013-10-23,0.0
2013-10-25,6.0
2013-10-31,0.0
2013-11-06,0.0
2013-11-11,20.7547
2013-11-12,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-20,-21.875
2013-11-21,-20.0
2013-11-22,0.0
2013-11-29,0.0
2013-12-02,0.0
2013-12-06,0.0
2013-12-09,0.0
2013-12-13,0.0
2013-12-17,-15.0
2013-12-18,0.0
2013-12-20,-23.5294
2013-12-23,0.0
2013-12-24,-30.7692
2013-12-26,5.5556
2013-12-27,0.0
2013-12-31,0.0
2014-01-07,0.0
2014-01-09,0.0
2014-01-14,10.526299999999999
2014-01-15,0.0
2014-01-16,4.7619
2014-01-28,18.1818
2014-01-29,0.0
2014-01-31,0.0
2014-02-03,-19.2308
2014-02-04,0.0
2014-02-11,0.0
2014-02-13,0.0
2014-02-19,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-11,0.0
2014-03-12,52.381
2014-03-14,134.375
2014-03-17,30.6667
2014-03-18,30.6122
2014-03-19,-50.0
2014-03-20,9.375
2014-03-21,-8.5714
2014-03-24,7.8125
2014-03-26,1056.5217
2014-03-27,150.6266
2014-03-28,7.6
2014-03-31,-7.0632
2014-04-01,-28.0
2014-04-02,56.6667
2014-04-03,45.3901
2014-04-04,-14.6341
2014-04-07,-20.0
2014-04-08,-25.0
2014-04-09,4.7619
2014-04-10,-13.6364
2014-04-11,-7.3684
2014-04-14,-3.4091
2014-04-15,17.647100000000002
2014-04-16,-11.5
2014-04-17,-3.9548
2014-04-21,-9.4118
2014-04-22,-4.789
2014-04-23,26.0017
2014-04-24,29.7023
2014-04-25,-19.9791
2014-04-28,4.3025
2014-04-29,4.875
2014-04-30,-4.8272
2014-05-01,10.2066
2014-05-02,-6.8182
2014-05-05,-15.9756
2014-05-06,-1.3062
2014-05-07,-10.8088
2014-05-08,-6.3479
2014-05-09,5.6338
2014-05-12,-10.9167
2014-05-13,26.754
2014-05-14,-5.5351
2014-05-15,-13.75
2014-05-16,0.0
2014-05-19,-15.942
2014-05-20,3.4483
2014-05-21,0.0
2014-05-22,0.0
2014-05-23,3.3333
2014-05-27,-3.2258
2014-05-28,-15.5208
2014-05-29,10.4809
2014-05-30,7.1429
2014-06-02,4.6875
2014-06-03,-4.4776
2014-06-04,16.6667
2014-06-05,-1.4285999999999999
2014-06-06,20.0181
2014-06-09,-3.3962
2014-06-10,-6.0156
2014-06-11,0.0
2014-06-12,9.5594
2014-06-13,-5.9181
2014-06-16,-2.3387000000000002
2014-06-17,6.1107
2014-06-18,24.5136
2014-06-19,10.0
2014-06-20,0.0
2014-06-23,17.2727
2014-06-24,-3.1977
2014-06-25,-8.008
2014-06-26,1.8498
2014-06-27,-10.2564
2014-06-30,23.8095
2014-07-01,-0.9135
2014-07-02,-18.001
2014-07-03,0.0
2014-07-07,-14.7929
2014-07-08,0.0
2014-07-09,-10.9028
2014-07-10,7.7163
2014-07-11,15.5572
2014-07-14,-12.0225
2014-07-15,0.3559
2014-07-16,-11.844
2014-07-17,-3.4594
2014-07-18,-10.0
2014-07-21,-3.5185
2014-07-22,7.4856
2014-07-23,0.0
2014-07-24,0.1786
2014-07-25,-0.1783
2014-07-28,-6.875
2014-07-30,0.0
2014-07-31,41.7066
2014-08-01,-4.8713999999999995
2014-08-05,-0.569
2014-08-06,-19.0987
2014-08-07,25.9063
2014-08-08,3.3708
2014-08-11,-0.1359
2014-08-12,-2.0408
2014-08-13,-16.5278
2014-08-14,19.8003
2014-08-15,-2.2222
2014-08-18,-9.6591
2014-08-19,-10.456
2014-08-20,0.0
2014-08-22,25.0219
2014-08-25,-0.4213
2014-08-26,-0.8463
2014-08-27,-8.9616
2014-08-28,-11.0156
2014-08-29,0.0
2014-09-02,0.0
2014-09-03,12.3793
2014-09-04,-11.4844
2014-09-05,12.7979
2014-09-08,0.0
2014-09-09,12.6761
2014-09-11,-20.5556
2014-09-12,0.6993
2014-09-15,27.6042
2014-09-16,13.1973
2014-09-17,5.7692
2014-09-18,8.1818
2014-09-19,-29.7269
2014-09-22,1.4948000000000001
2014-09-23,1.3255
2014-09-24,39.5349
2014-09-25,-1.7708
2014-09-26,1.8028
2014-09-29,0.0
2014-09-30,-4.0625
2014-10-01,-4.5603
2014-10-02,16.2116
2014-10-03,-32.5502
2014-10-06,31.7852
2014-10-07,-16.2996
2014-10-08,-3.1579
2014-10-09,-2.1739
2014-10-10,-4.4444
2014-10-13,-25.5814
2014-10-14,9.5703
2014-10-15,22.4599
2014-10-16,-2.329
2014-10-17,-0.8197
2014-10-20,-9.8422
2014-10-21,1.3333
2014-10-22,1.4803
2014-10-23,11.0211
2014-10-24,40.146
2014-10-27,0.0
2014-10-28,0.0
2014-10-29,-16.6667
2014-10-30,20.0
2014-10-31,7.5
2014-11-03,-17.0543
2014-11-04,12.1495
2014-11-05,0.0
2014-11-06,5.0
2014-11-07,2.3810000000000002
2014-11-11,-0.0969
2014-11-12,-6.8865
2014-11-13,-4.1667
2014-11-14,-4.3478
2014-11-17,15.9091
2014-11-18,-0.3922
2014-11-19,-20.4724
2014-11-20,0.9901
2014-11-21,24.5098
2014-11-24,-5.1181
2014-11-25,0.4149
2014-11-26,7.438
2014-11-28,9.2308
2014-12-01,0.7042
2014-12-02,4.8077
2014-12-03,0.0
2014-12-04,-0.0417
2014-12-05,-6.6333
2014-12-08,-14.2091
2014-12-09,10.3125
2014-12-10,12.9367
2014-12-11,-2.6756
2014-12-12,-4.9399
2014-12-15,22.5486
2014-12-16,-5.6047
2014-12-17,10.625
2014-12-18,7.3446
2014-12-19,-7.8947
2014-12-22,0.0
2014-12-23,-5.7143
2014-12-24,-9.0909
2014-12-26,3.8333
2014-12-29,-30.0963
2014-12-30,-0.0574
2014-12-31,-8.0988
2015-01-02,15.0
2015-01-05,-13.0435
2015-01-06,-8.0
2015-01-07,4.8913
2015-01-08,3.3031
2015-01-09,2.1944
2015-01-12,2.8834
2015-01-13,-1.9082
2015-01-14,-2.7356
2015-01-15,4.125
2015-01-16,-3.9616
2015-01-20,-8.0
2015-01-21,-0.1359
2015-01-22,-7.483
2015-01-23,3.3088
2015-01-26,-6.0498
2015-01-27,-14.1667
2015-01-28,26.9197
2015-01-29,-13.2128
2015-01-30,20.5128
2015-02-02,9.4415
2015-02-03,-2.9162
2015-02-04,0.0
2015-02-05,3.4418
2015-02-06,-3.3273
2015-02-09,2.6283
2015-02-10,2.3171
2015-02-11,18.534
2015-02-12,-8.1448
2015-02-13,-3.7767
2015-02-17,-8.9875
2015-02-18,6.1875
2015-02-19,3.5903
2015-02-20,0.0
2015-02-23,-9.0909
2015-02-24,4.5
2015-02-25,-4.3062000000000005
2015-02-26,-0.125
2015-02-27,9.637
2015-03-02,6.621
2015-03-03,-14.3469
