ticker,SRG US Equity
2015-11-23,1.5070999999999999
2015-11-24,3.0277
2015-11-25,0.8194
2015-11-27,1.4574
2015-11-30,0.8287
2015-12-01,-0.5753
2015-12-02,-0.6613
2015-12-03,-2.7739000000000003
2015-12-04,-0.2568
2015-12-07,-0.8867
2015-12-08,-0.404
2015-12-09,2.0864
2015-12-10,16.6336
2015-12-11,0.3651
2015-12-14,-0.1455
2015-12-15,-0.2671
2015-12-16,-0.3409
2015-12-17,0.171
2015-12-18,-1.0488
2015-12-21,1.0106
2015-12-22,-0.0732
2015-12-23,0.4396
2015-12-24,0.1216
2015-12-28,-1.2385
2015-12-29,1.3277999999999999
2015-12-30,-2.9968
2015-12-31,1.8486
2016-01-04,-1.1686
2016-01-05,1.5849
2016-01-06,0.2724
2016-01-07,-1.4571
2016-01-08,0.1504
2016-01-11,-1.3764
2016-01-12,-2.5121
2016-01-13,-1.4576
2016-01-14,0.1057
2016-01-15,-0.9499
2016-01-19,1.2786
2016-01-20,0.4471
2016-01-21,1.8068
2016-01-22,1.2088
2016-01-25,-0.4574
2016-01-26,0.5872
2016-01-27,-1.0152
2016-01-28,-1.3333
2016-01-29,1.3254000000000001
2016-02-01,1.0516
2016-02-02,-1.4721
2016-02-03,0.4122
2016-02-04,3.3864
2016-02-05,0.5211
2016-02-08,-2.2217000000000002
2016-02-09,-1.8681999999999999
2016-02-10,-3.4988
2016-02-11,3.919
2016-02-12,0.0513
2016-02-16,1.8462
2016-02-17,4.4058
2016-02-18,-0.434
2016-02-19,-0.4602
2016-02-22,0.365
2016-02-23,0.1455
2016-02-24,2.0576
2016-02-25,-0.2609
2016-02-26,1.6646999999999998
2016-02-29,-3.2515
2016-03-01,1.0638
2016-03-02,-0.6459
2016-03-03,1.9745
2016-03-04,0.6612
2016-03-07,-3.8471
2016-03-08,-2.0737
2016-03-09,1.2456
2016-03-10,-0.4183
2016-03-11,5.6338
2016-03-14,2.7836
2016-03-15,-2.071
2016-03-16,1.3247
2016-03-17,3.6927
2016-03-18,2.8091
2016-03-21,1.1188
2016-03-22,-0.9574
2016-03-23,1.6756
2016-03-24,3.3594
2016-03-28,0.0818
2016-03-29,4.5547
2016-03-30,0.4908
2016-03-31,-2.3833
2016-04-01,1.5609
2016-04-04,1.1823
2016-04-05,-0.2142
2016-04-06,1.3075999999999999
2016-04-07,1.1366
2016-04-08,1.0286
2016-04-11,-0.3582
2016-04-12,2.1381
2016-04-13,0.4817
2016-04-14,2.9130000000000003
2016-04-15,1.1645
2016-04-18,-2.1781
2016-04-19,-2.9689
2016-04-20,-1.6791
2016-04-21,1.3852
2016-04-22,-0.0561
2016-04-25,-0.6367
2016-04-26,0.3581
2016-04-27,0.4131
2016-04-28,0.1309
2016-04-29,-0.3175
2016-05-02,2.4358
2016-05-03,-1.2255
2016-05-04,0.0741
2016-05-05,-2.4796
2016-05-06,1.0436
2016-05-09,0.2817
2016-05-10,-0.8614
2016-05-11,-2.9467
2016-05-12,-6.2476
2016-05-13,-4.3596
2016-05-16,0.0
2016-05-17,-2.4093999999999998
2016-05-18,-2.6913
2016-05-19,-1.92
2016-05-20,2.2838
2016-05-23,0.0684
2016-05-24,0.6603
2016-05-25,-0.95
2016-05-26,2.4663
2016-05-27,0.6017
2016-05-31,2.3704
2016-06-01,0.844
2016-06-02,2.8112
2016-06-03,2.0246
2016-06-06,0.3069
2016-06-07,0.7138
2016-06-08,0.486
2016-06-09,-0.786
2016-06-10,-0.5281
2016-06-13,0.1021
2016-06-14,-0.2448
2016-06-15,2.5358
2016-06-16,-0.2992
2016-06-17,0.08
2016-06-20,1.619
2016-06-21,0.3934
2016-06-22,0.0
2016-06-23,-0.4114
2016-06-24,-5.0364
2016-06-27,-3.0039
2016-06-28,0.7262
2016-06-29,3.2829
2016-06-30,2.8689
2016-07-01,-1.3042
2016-07-05,-1.3417
2016-07-06,-1.3599999999999999
2016-07-07,-0.8356
2016-07-08,2.2119
2016-07-11,0.7007
2016-07-12,0.0
2016-07-13,-0.2865
2016-07-14,0.1847
2016-07-15,0.1024
2016-07-18,-0.2047
2016-07-19,-0.1641
2016-07-20,1.9104
2016-07-21,0.4636
2016-07-22,1.7856999999999998
2016-07-25,-0.3942
2016-07-26,-1.2468
2016-07-27,-1.2826
2016-07-28,0.3857
2016-07-29,1.2336
2016-08-01,1.4383
2016-08-02,-2.8948
2016-08-03,-1.8252000000000002
2016-08-04,-0.5371
2016-08-05,-0.6438
2016-08-08,3.1982
2016-08-09,0.3241
2016-08-10,0.2423
2016-08-11,-3.9074
2016-08-12,-1.2995
2016-08-15,0.4672
2016-08-16,-1.2682
2016-08-17,1.2417
2016-08-18,-0.9304
2016-08-19,-0.7471
2016-08-22,0.3656
2016-08-23,-0.6214
2016-08-24,-0.7978
2016-08-25,0.4999
2016-08-26,-3.5683
2016-08-29,1.3679999999999999
2016-08-30,0.0442
2016-08-31,-1.5922
2016-09-01,0.4494
2016-09-02,0.4474
2016-09-06,7.5278
2016-09-07,1.802
2016-09-08,0.1628
2016-09-09,-2.0313
2016-09-12,2.4259
2016-09-13,-3.8057
2016-09-14,-0.8207
2016-09-15,-0.679
2016-09-16,0.4273
2016-09-19,2.0846999999999998
2016-09-20,-0.2709
2016-09-21,3.8654
2016-09-22,0.0805
2016-09-23,2.0302
2016-09-26,0.4137
2016-09-27,0.4512
2016-09-28,0.7031
2016-09-29,0.1169
2016-09-30,-1.3432
2016-10-03,-0.2762
2016-10-04,0.4353
2016-10-05,-1.8125
2016-10-06,-0.5819
2016-10-07,-1.3724
2016-10-10,0.2865
2016-10-11,-0.4897
2016-10-12,-0.164
2016-10-13,-1.2117
2016-10-14,-2.9938000000000002
2016-10-17,-1.2645
2016-10-18,0.8682
2016-10-19,-0.7962
2016-10-20,2.2560000000000002
2016-10-21,-0.8697
2016-10-24,0.5564
2016-10-25,-1.7238
2016-10-26,-0.628
2016-10-27,-1.874
2016-10-28,0.1332
2016-10-31,1.0202
2016-11-01,-1.6026
2016-11-02,-1.5171999999999999
2016-11-03,-1.0648
2016-11-04,1.4655
2016-11-07,0.5868
2016-11-08,-1.0545
2016-11-09,0.907
2016-11-10,1.573
2016-11-11,2.9204
2016-11-14,2.515
2016-11-15,2.4114
2016-11-16,-1.1261
2016-11-17,-0.0621
2016-11-18,0.1865
2016-11-21,0.4964
2016-11-22,0.391
2016-11-23,-2.419
2016-11-25,0.2521
2016-11-28,-1.6345
2016-11-29,1.5552000000000001
2016-11-30,-0.0629
2016-12-01,0.1469
2016-12-02,0.8174
2016-12-05,0.0832
2016-12-06,-1.2048
2016-12-07,0.3785
2016-12-08,-0.6494
2016-12-09,-3.774
2016-12-12,0.1753
2016-12-13,0.4156
2016-12-14,-1.7861
2016-12-15,-1.2198
2016-12-16,0.3592
2016-12-19,2.5503
2016-12-20,0.1309
2016-12-21,0.3268
2016-12-22,-1.759
2016-12-23,-1.8789
2016-12-27,-1.8923
2016-12-28,-1.6073
2016-12-29,-0.2817
2016-12-30,0.5414
2017-01-03,-3.0438
2017-01-04,2.753
2017-01-05,-1.4101
2017-01-06,0.4291
2017-01-09,-2.4211
2017-01-10,-2.6757
2017-01-11,0.2
2017-01-12,-0.449
2017-01-13,-0.2756
2017-01-17,7.5628
2017-01-18,0.1635
2017-01-19,-1.6791
2017-01-20,0.4507
2017-01-23,0.7084
2017-01-24,1.4068
2017-01-25,1.0173
2017-01-26,0.7782
2017-01-27,-3.5202999999999998
2017-01-30,-3.79
2017-01-31,-0.1713
2017-02-01,-0.049
2017-02-02,2.6729000000000003
2017-02-03,3.9169
2017-02-06,-2.2983000000000002
2017-02-07,-1.7877999999999998
2017-02-08,0.0
2017-02-09,1.7485
2017-02-10,4.7316
2017-02-13,0.2697
2017-02-14,-0.4932
2017-02-15,0.2253
2017-02-16,0.8541
2017-02-17,1.0029
2017-02-21,0.4192
2017-02-22,1.1646
2017-02-23,0.5864
2017-02-24,1.9649999999999999
2017-02-27,0.1906
2017-02-28,-1.7544
2017-03-01,-0.1936
2017-03-02,-1.8323
2017-03-03,0.2196
2017-03-06,-1.0079
2017-03-07,0.8853
2017-03-08,-0.4168
2017-03-09,-0.4186
2017-03-10,-0.7965
2017-03-13,-0.8475
2017-03-14,0.2024
2017-03-15,0.4489
2017-03-16,-0.2682
2017-03-17,-0.4705
2017-03-20,-0.9905
2017-03-21,-0.9777
2017-03-22,-2.1125
2017-03-23,-0.8679
2017-03-24,2.9579
2017-03-27,-1.0802
2017-03-28,-0.5809
2017-03-29,0.187
2017-03-30,0.3285
2017-03-31,0.9121
2017-04-03,-1.3673
2017-04-04,-0.3289
2017-04-05,-0.6365
2017-04-06,-0.0237
2017-04-07,-0.1424
2017-04-10,0.4515
2017-04-11,1.5141
2017-04-12,0.8157
2017-04-13,-0.7166
2017-04-17,-0.3492
2017-04-18,0.1402
2017-04-19,0.5833
2017-04-20,0.5103
2017-04-21,-1.0847
2017-04-24,0.7466
2017-04-25,1.9917
2017-04-26,-0.1362
2017-04-27,-3.1151
2017-04-28,-2.605
2017-05-01,0.8675
2017-05-02,0.7883
2017-05-03,-0.1659
2017-05-04,-2.2555
2017-05-05,-1.4331
2017-05-08,-1.3061
2017-05-09,-0.1998
2017-05-10,1.1258
2017-05-11,-1.2123
2017-05-12,0.1753
2017-05-15,-1.45
2017-05-16,-1.6743000000000001
2017-05-17,0.1548
2017-05-18,0.2061
2017-05-19,2.0566
2017-05-22,0.1763
2017-05-23,0.2012
2017-05-24,-0.1757
2017-05-25,1.8601999999999999
2017-05-26,-2.0977
2017-05-30,-0.3529
2017-05-31,-0.7083
2017-06-01,3.1592000000000002
2017-06-02,0.8891
2017-06-05,-1.0282
2017-06-06,-0.2968
2017-06-07,1.8854
2017-06-08,-0.1948
2017-06-09,1.0977999999999999
2017-06-12,0.4826
2017-06-13,0.4323
2017-06-14,0.7413
2017-06-15,0.7596
2017-06-16,-1.4841
2017-06-19,-1.6499000000000001
2017-06-20,0.5835
2017-06-21,-0.7493
2017-06-22,3.1661
2017-06-23,-0.8971
2017-06-26,0.7146
2017-06-27,-0.6149
2017-06-28,1.2612999999999999
2017-06-29,-0.7565
2017-06-30,-0.0715
2017-07-03,1.7402
2017-07-05,-0.6326
2017-07-06,-1.4855
2017-07-07,0.2872
2017-07-10,0.1193
2017-07-11,-1.0965
2017-07-12,0.7954
2017-07-13,2.2716
2017-07-14,5.8452
2017-07-17,3.0263
2017-07-18,0.4288
2017-07-19,1.5798
2017-07-20,2.417
2017-07-21,-1.1287
2017-07-24,-0.768
2017-07-25,2.4472
2017-07-26,-2.5929
2017-07-27,-0.4192
2017-07-28,-0.9682
2017-07-31,-0.5951
2017-08-01,1.0477
2017-08-02,-1.1003
2017-08-03,2.4604
2017-08-04,2.276
2017-08-07,-1.3271
2017-08-08,-1.4484
2017-08-09,-0.5669
2017-08-10,-0.6757
2017-08-11,-1.148
2017-08-14,2.3871
2017-08-15,-2.4365
2017-08-16,0.6889
2017-08-17,0.0641
2017-08-18,-0.406
2017-08-21,-0.5793
2017-08-22,0.7121
2017-08-23,0.4071
2017-08-24,0.9603
2017-08-25,0.6553
2017-08-28,-0.525
2017-08-29,-0.0633
2017-08-30,0.4647
2017-08-31,1.0513
2017-09-01,-0.2497
2017-09-05,-0.9387
2017-09-06,0.2527
2017-09-07,-0.7141
2017-09-08,-0.952
2017-09-11,-0.9398
2017-09-12,0.6037
2017-09-13,0.7072
2017-09-14,-0.6172
2017-09-15,-0.8351
2017-09-18,-0.0864
2017-09-19,-0.8861
2017-09-20,-0.1308
2017-09-21,-0.8079
2017-09-22,-0.088
2017-09-25,1.2117
2017-09-26,0.5007
2017-09-27,0.7581
2017-09-28,0.1935
2017-09-29,-0.6255
2017-10-02,-1.9101
2017-10-03,-0.177
2017-10-04,1.8620999999999999
2017-10-05,0.8487
2017-10-06,-0.9279
2017-10-09,-0.8277
2017-10-10,-0.0879
2017-10-11,-1.0772
2017-10-12,0.2889
2017-10-13,1.3073000000000001
2017-10-16,-3.4121
2017-10-17,-1.6303999999999998
2017-10-18,-1.151
2017-10-19,-0.0932
2017-10-20,-0.9091
2017-10-23,-0.0941
2017-10-24,0.4474
2017-10-25,-1.008
2017-10-26,-0.0947
2017-10-27,0.0474
2017-10-30,-0.1895
2017-10-31,-2.3736
2017-11-01,1.2643
2017-11-02,1.4166
2017-11-03,-3.1723
2017-11-06,-0.2934
2017-11-07,0.5395
2017-11-08,-1.7561
2017-11-09,0.0497
2017-11-10,1.3151
2017-11-13,-0.1225
2017-11-14,-1.2261
2017-11-15,0.0497
2017-11-16,4.2432
2017-11-17,-2.2138
2017-11-20,-0.4869
2017-11-21,-0.5626
2017-11-22,0.2952
2017-11-24,0.3924
2017-11-27,-0.7574
2017-11-28,0.0492
2017-11-29,0.8858
2017-11-30,-0.7317
2017-12-01,-1.3022
2017-12-04,-0.4979
2017-12-05,0.2002
2017-12-06,-0.9238
2017-12-07,1.2601
2017-12-08,0.7964
2017-12-11,-0.5926
2017-12-12,0.0994
2017-12-13,1.1166
2017-12-14,-0.319
2017-12-15,-2.1664
2017-12-18,1.9628
2017-12-19,-1.5301
2017-12-20,-0.1003
2017-12-21,-0.1756
2017-12-22,0.6534
2017-12-26,0.1248
2017-12-27,0.3741
2017-12-28,2.7081
2017-12-29,-1.5332
2018-01-02,-0.9145
2018-01-03,2.0953
2018-01-04,-2.1011
2018-01-05,0.1997
2018-01-08,-0.4732
2018-01-09,-0.4505
2018-01-10,1.1564
2018-01-11,0.3231
2018-01-12,0.1982
2018-01-16,-0.2225
2018-01-17,1.0159
2018-01-18,-0.9811
2018-01-19,3.1211
2018-01-22,-0.2642
2018-01-23,3.0106
2018-01-24,-3.1097
2018-01-25,-1.0135
2018-01-26,-0.195
2018-01-29,0.5129
2018-01-30,0.0486
2018-01-31,0.0729
2018-02-01,-0.6068
2018-02-02,-0.3907
2018-02-05,-2.1819
2018-02-06,-0.3509
2018-02-07,0.5533
2018-02-08,-2.076
2018-02-09,-0.9962
2018-02-12,2.0124
2018-02-13,-0.8346
2018-02-14,-0.6376
2018-02-15,3.5678
2018-02-16,4.1388
2018-02-20,-2.2132
2018-02-21,-1.0708
2018-02-22,0.8118
2018-02-23,0.2928
2018-02-26,0.4136
2018-02-27,-1.9868999999999999
2018-02-28,-6.5513
2018-03-01,-2.8836
2018-03-02,-1.471
2018-03-05,-0.47
2018-03-06,-0.0833
2018-03-07,0.3058
2018-03-08,-2.3004
2018-03-09,-0.3404
2018-03-12,2.1349
2018-03-13,-0.5853
2018-03-14,-0.5887
2018-03-15,-1.1562000000000001
2018-03-16,0.0285
2018-03-19,-0.2567
2018-03-20,-0.143
2018-03-21,-0.9164
2018-03-22,0.6069
2018-03-23,0.5458
2018-03-26,1.4
2018-03-27,-0.1127
2018-03-28,1.6360999999999999
2018-03-29,-0.6428
2018-04-02,-2.9536
2018-04-03,1.5072
2018-04-04,0.7995
2018-04-05,-0.5099
2018-04-06,0.0285
2018-04-09,-1.3948
2018-04-10,1.6166
2018-04-11,0.3125
2018-04-12,0.0566
2018-04-13,0.7642
2018-04-16,-0.1966
2018-04-17,2.0265
2018-04-18,0.1655
2018-04-19,-0.8538
2018-04-20,-0.6389
2018-04-23,-0.8666
2018-04-24,0.3666
2018-04-25,-0.0281
2018-04-26,1.0118
2018-04-27,-0.8347
2018-04-30,-0.1964
2018-05-01,-0.0843
2018-05-02,-0.619
2018-05-03,0.1982
2018-05-04,2.9952
2018-05-07,1.3992
2018-05-08,0.0812
2018-05-09,1.0003
2018-05-10,1.258
2018-05-11,-0.3701
2018-05-14,-0.8225
2018-05-15,0.0535
2018-05-16,0.1604
2018-05-17,0.5606
2018-05-18,-0.2655
2018-05-21,2.6351
2018-05-22,6.25
2018-05-23,1.0495
2018-05-24,1.4976
2018-05-25,1.7135
2018-05-29,-1.3804
2018-05-30,0.9964
2018-05-31,-2.1377
2018-06-01,-1.7043
2018-06-04,1.4163999999999999
2018-06-05,2.4561
2018-06-06,1.4571
2018-06-07,1.135
2018-06-08,0.8016
2018-06-11,0.1818
2018-06-12,0.998
2018-06-13,-0.8084
2018-06-14,-2.5808999999999997
2018-06-15,1.7662
2018-06-18,0.5937
2018-06-19,0.0
2018-06-20,-0.0681
2018-06-21,-1.7492
2018-06-22,0.3006
2018-06-25,-2.0286
2018-06-26,-1.0588
2018-06-27,-0.0951
2018-06-28,1.7139
2018-06-29,-0.1177
2018-07-02,1.3905
2018-07-03,0.7206
2018-07-05,0.0
2018-07-06,1.0616
2018-07-09,-0.8221
2018-07-10,-0.6908
2018-07-11,-0.4869
2018-07-12,1.3514
2018-07-13,-0.6897
2018-07-16,-0.6944
2018-07-17,-0.1632
2018-07-18,-0.7471
2018-07-19,0.7763
2018-07-20,-0.3501
2018-07-23,2.1551
2018-07-24,-0.5503
2018-07-25,-0.9454
2018-07-26,0.0233
2018-07-27,-3.3977
2018-07-30,0.1445
2018-07-31,1.7801
2018-08-01,14.5828
2018-08-02,0.7013
2018-08-03,0.3073
2018-08-06,-1.5110999999999999
2018-08-07,0.3317
2018-08-08,-0.1447
2018-08-09,0.0414
2018-08-10,0.9516
2018-08-13,0.7787
2018-08-14,1.22
2018-08-15,-0.3415
2018-08-16,-0.1008
2018-08-17,0.6659
2018-08-20,-0.2606
2018-08-21,-0.7637
2018-08-22,0.162
2018-08-23,-0.1011
2018-08-24,0.6679
2018-08-27,-0.4222
2018-08-28,3.3515
2018-08-29,-0.5274
2018-08-30,1.198
2018-08-31,-0.097
2018-09-04,-1.8065
2018-09-05,1.088
2018-09-06,-0.4501
2018-09-07,-0.2359
2018-09-10,0.4532
2018-09-11,0.255
2018-09-12,0.0391
2018-09-13,-2.1318
2018-09-14,-0.0799
2018-09-17,0.0
2018-09-18,-1.16
2018-09-19,-0.2631
2018-09-20,0.3043
2018-09-21,-0.0809
2018-09-24,-1.417
2018-09-25,0.2259
2018-09-26,-1.8234
2018-09-27,0.1669
2018-09-28,-0.5445
2018-10-01,0.8212
2018-10-02,-0.1253
2018-10-03,-0.7528
2018-10-04,-1.6013
2018-10-05,0.5567
2018-10-08,0.5963
2018-10-09,1.2489
2018-10-10,-5.9168
2018-10-11,-5.2
2018-10-12,-2.1330999999999998
2018-10-15,3.3293
2018-10-16,-1.1127
2018-10-17,-0.4454
2018-10-18,-2.1427
2018-10-19,-1.9009
2018-10-22,-3.2377
2018-10-23,-0.7605
2018-10-24,-2.2478
2018-10-25,1.9075
2018-10-26,-1.8974
2018-10-29,-0.3136
2018-10-30,0.3671
2018-10-31,-0.6792
2018-11-01,1.3940000000000001
2018-11-02,-1.4267
2018-11-05,-0.7632
2018-11-06,-0.2652
2018-11-07,0.7179
2018-11-08,0.132
2018-11-09,0.4482
2018-11-12,0.0525
2018-11-13,-1.3115999999999999
2018-11-14,-0.9038
2018-11-15,-0.2951
2018-11-16,0.0
2018-11-19,-1.4527999999999999
2018-11-20,-0.1911
2018-11-21,1.7505
2018-11-23,-1.2903
2018-11-26,1.5523
2018-11-27,0.7509
2018-11-28,2.2624
2018-11-29,0.2603
2018-11-30,-1.5057
2018-12-03,1.7396
2018-12-04,-2.2021
2018-12-06,1.0596
2018-12-07,-0.9436
2018-12-10,0.8997
2018-12-11,-2.8324
2018-12-12,-0.2429
2018-12-13,-0.1353
2018-12-14,-1.0836999999999999
2018-12-17,-3.8893
2018-12-18,-1.6814
2018-12-19,-1.0435
2018-12-20,-4.2765
2018-12-21,-4.284
2018-12-24,-0.3517
2018-12-26,7.411
2018-12-27,-0.0896
2018-12-28,-2.6906
2018-12-31,0.0929
2019-01-02,2.0105
2019-01-03,0.2122
2019-01-04,1.8457
2019-01-07,1.5152
2019-01-08,0.439
2019-01-09,1.6608
2019-01-10,1.4617
2019-01-11,3.3333
2019-01-14,-0.7654
2019-01-15,3.0579
2019-01-16,1.8176999999999999
2019-01-17,0.8401
2019-01-18,1.5621
2019-01-22,-2.2558
2019-01-23,0.5245
2019-01-24,1.6697
2019-01-25,2.2325
2019-01-28,0.7028
2019-01-29,-0.9472
2019-01-30,0.5033
2019-01-31,0.676
2019-02-01,0.1741
2019-02-04,2.4826
2019-02-05,-0.6541
2019-02-06,-0.6828
2019-02-07,1.3013
2019-02-08,0.0242
2019-02-11,0.2665
2019-02-12,2.6583
2019-02-13,1.7185000000000001
2019-02-14,-0.7637
2019-02-15,2.0289
2019-02-19,-0.2514
2019-02-20,-0.7791
2019-02-21,0.4619
2019-02-22,1.4713
2019-02-25,0.9289
2019-02-26,-3.165
2019-02-27,2.7816
2019-02-28,-0.4285
2019-03-01,0.1812
2019-03-04,0.4296
2019-03-05,1.891
2019-03-06,-0.6849
2019-03-07,-0.2892
2019-03-08,1.0486
2019-03-11,2.4067
2019-03-12,-0.4528
2019-03-13,0.6714
2019-03-14,-0.4948
2019-03-15,-0.6486
2019-03-18,-1.0011
2019-03-19,-1.1431
2019-03-20,-0.6893
2019-03-21,0.7613
2019-03-22,-1.2667
2019-03-25,-1.7106
2019-03-26,1.5571000000000002
2019-03-27,-0.0676
2019-03-28,1.6697
2019-03-29,-0.8257
2019-04-01,1.6877
2019-04-02,2.7661
2019-04-03,-1.9595
2019-04-04,1.23
2019-04-05,0.8679
2019-04-08,-2.4521
2019-04-09,-0.8159
2019-04-10,1.7563
2019-04-11,-0.8739
2019-04-12,-1.0359
2019-04-15,0.0
2019-04-16,-1.2027
2019-04-17,-1.3977
2019-04-18,1.1431
2019-04-22,-3.255
2019-04-23,1.4252
2019-04-24,1.1057
2019-04-25,-1.4582
2019-04-26,3.3064
2019-04-29,0.2014
2019-04-30,-0.4021
2019-05-01,-0.5831
2019-05-02,0.8346
2019-05-03,3.0425
2019-05-06,0.5211
2019-05-07,-1.0799
2019-05-08,-0.4367
2019-05-09,-0.636
2019-05-10,1.1918
2019-05-13,-1.1996
2019-05-14,0.9713
2019-05-15,-0.8526
2019-05-16,0.9923
2019-05-17,-0.262
2019-05-20,-2.3862
2019-05-21,2.5791
2019-05-22,0.3498
2019-05-23,-3.5948
2019-05-24,-0.565
2019-05-28,-2.1136
2019-05-29,-1.0448
2019-05-30,-1.4546999999999999
2019-05-31,-0.4286
2019-06-03,-1.4825
2019-06-04,0.8495
2019-06-05,-1.059
2019-06-06,-1.2892000000000001
2019-06-07,-1.2568
2019-06-10,1.5722
2019-06-11,1.4005
2019-06-12,0.9935
2019-06-13,2.0873
2019-06-14,0.8931
2019-06-17,0.6988
2019-06-18,0.2082
2019-06-19,0.2078
2019-06-20,-0.1382
2019-06-21,-1.4302000000000001
2019-06-24,-1.334
2019-06-25,1.4943
2019-06-26,-1.9630999999999998
2019-06-27,4.1001
2019-06-28,-1.6258
2019-07-01,0.5121
2019-07-02,-0.6253
2019-07-03,1.9576
2019-07-05,1.1886
2019-07-08,-2.8236
2019-07-09,-0.0465
2019-07-10,-1.3256000000000001
2019-07-11,-1.4848
2019-07-12,1.3876
2019-07-15,-0.7079
2019-07-16,-1.5684
2019-07-17,-0.338
2019-07-18,-1.0417
2019-07-19,-1.175
2019-07-22,-1.4119
2019-07-23,0.5528
2019-07-24,0.2249
2019-07-25,-1.097
2019-07-26,1.8401999999999998
2019-07-29,1.6089
2019-07-30,1.9976
2019-07-31,-0.2388
2019-08-01,0.0
2019-08-02,-3.0405
2019-08-05,-2.8889
2019-08-06,2.5172
2019-08-07,-0.1736
2019-08-08,2.6584
2019-08-09,-0.3146
2019-08-12,-4.7341999999999995
2019-08-13,-0.4587
2019-08-14,-1.6897
2019-08-15,0.3385
2019-08-16,1.713
2019-08-19,-0.3572
2019-08-20,-0.0256
2019-08-21,0.666
2019-08-22,-0.2545
2019-08-23,-2.3214
2019-08-26,0.1828
2019-08-27,0.0
2019-08-28,-0.391
2019-08-29,2.6695
2019-08-30,-0.3569
2019-09-03,-0.7419
2019-09-04,3.0155
2019-09-05,0.9507
2019-09-06,-1.1152
2019-09-09,2.5063
2019-09-10,3.0807
2019-09-11,3.7239
2019-09-12,-0.6174
2019-09-13,-0.115
2019-09-16,-0.3686
2019-09-17,0.8324
2019-09-18,0.0917
2019-09-19,-0.2062
2019-09-20,-1.7677
2019-09-23,-2.4772
2019-09-24,0.0959
2019-09-25,2.9208
2019-09-26,0.0465
2019-09-27,-0.3255
2019-09-30,-0.8864
2019-10-01,0.0706
2019-10-02,-1.0583
2019-10-03,-0.927
2019-10-04,0.7678
2019-10-07,1.619
2019-10-08,0.0
2019-10-09,0.6326
2019-10-10,-0.4889
2019-10-11,1.7548
2019-10-14,-0.115
2019-10-15,0.3683
2019-10-16,0.3211
2019-10-17,0.1143
2019-10-18,0.0
2019-10-21,1.5072
2019-10-22,-0.18
2019-10-23,-0.9691
2019-10-24,-0.5462
2019-10-25,0.0686
2019-10-28,0.2973
2019-10-29,-0.2736
2019-10-30,0.9145
2019-10-31,-1.4726
2019-11-01,2.2994
2019-11-04,2.2702
2019-11-05,-0.967
2019-11-06,-1.6865999999999999
2019-11-07,-0.9481
2019-11-08,-0.7976
2019-11-11,1.3094000000000001
2019-11-12,-2.1088
2019-11-13,-0.6254
2019-11-14,0.0932
2019-11-15,0.0699
2019-11-18,0.0233
2019-11-19,-1.2564
2019-11-20,0.2828
2019-11-21,0.2115
